Date,HONG KONG Standard (Large+Mid Cap)
2009-12-01,31128.107
2009-12-02,31338.834
2009-12-03,31850.923
2009-12-04,31736.065
2009-12-07,31648.818
2009-12-08,31505.035
2009-12-09,31231.715
2009-12-10,31229.475
2009-12-11,31428.821
2009-12-14,31552.196
2009-12-15,31254.451
2009-12-16,31012.053
2009-12-17,30528.103
2009-12-18,30378.623
2009-12-21,30117.22
2009-12-22,30228.263
2009-12-23,30605.73
2009-12-24,30743.945
2009-12-25,30743.945
2009-12-28,30695.848
2009-12-29,30880.652
2009-12-30,31005.597
2009-12-31,31309.162
2010-01-01,31309.162
2010-01-04,31403.216
2010-01-05,31936.465
2010-01-06,32052.203
2010-01-07,32052.711
2010-01-08,32080.857
2010-01-11,32237.582
2010-01-12,32303.931
2010-01-13,31481.485
2010-01-14,31448.542
2010-01-15,31285.019
2010-01-18,31179.312
2010-01-19,31317.35
2010-01-20,30923.413
2010-01-21,30272.935
2010-01-22,29966.14
2010-01-25,30015.802
2010-01-26,29479.97
2010-01-27,29169.711
2010-01-28,29408.883
2010-01-29,29247.368
2010-02-01,29461.947
2010-02-02,29593.749
2010-02-03,30027.986
2010-02-04,29687.969
2010-02-05,28856.498
2010-02-08,28839.556
2010-02-09,29240.855
2010-02-10,29341.638
2010-02-11,29729.237
2010-02-12,29935.706
2010-02-15,29931.469
2010-02-16,29936.091
2010-02-17,30157.303
2010-02-18,29983.737
2010-02-19,29399.564
2010-02-22,29941.033
2010-02-23,30317.64
2010-02-24,30283.912
2010-02-25,30194.418
2010-02-26,30389.946
2010-03-01,30884.57
2010-03-02,30917.279
2010-03-03,30760.839
2010-03-04,30678.774
2010-03-05,30948.693
2010-03-08,31577.404
2010-03-09,31588.066
2010-03-10,31576.939
2010-03-11,31668.795
2010-03-12,31676.774
2010-03-15,31640.468
2010-03-16,31562.439
2010-03-17,32191.306
2010-03-18,32148.112
2010-03-19,32354.069
2010-03-22,31780.403
2010-03-23,31899.145
2010-03-24,32036.845
2010-03-25,31745.586
2010-03-26,32259.821
2010-03-29,32453.842
2010-03-30,32491.348
2010-03-31,32070.193
2010-04-01,32489.048
2010-04-02,32489.048
2010-04-05,32493.859
2010-04-06,32496.369
2010-04-07,32884.022
2010-04-08,32757.822
2010-04-09,33100.67
2010-04-12,32986.073
2010-04-13,33034.349
2010-04-14,33092.299
2010-04-15,33023.705
2010-04-16,32572.792
2010-04-19,32151.506
2010-04-20,32169.597
2010-04-21,32263.448
2010-04-22,32077.782
2010-04-23,31759.968
2010-04-26,32232.155
2010-04-27,31835.475
2010-04-28,31459.527
2010-04-29,31234.284
2010-04-30,31293.3
2010-05-03,31049.472
2010-05-04,30968.951
2010-05-05,30452.694
2010-05-06,30041.971
2010-05-07,29882.873
2010-05-10,30166.608
2010-05-11,29881.451
2010-05-12,29967.663
2010-05-13,30333.022
2010-05-14,30018.145
2010-05-17,29456.237
2010-05-18,29595.473
2010-05-19,29292.305
2010-05-20,29055.225
2010-05-21,29050.943
2010-05-24,29222.458
2010-05-25,28374.541
2010-05-26,28323.418
2010-05-27,28951.644
2010-05-28,29324.908
2010-05-31,29302.497
2010-06-01,29035.025
2010-06-02,28985.882
2010-06-03,29381.288
2010-06-04,29365.226
2010-06-07,28897.7
2010-06-08,29068.704
2010-06-09,29230.008
2010-06-10,29200.602
2010-06-11,29639.988
2010-06-14,29922.377
2010-06-15,29942.396
2010-06-16,29944.125
2010-06-17,30157.847
2010-06-18,30303.431
2010-06-21,31152.751
2010-06-22,31062.554
2010-06-23,31108.85
2010-06-24,31104.079
2010-06-25,31035.242
2010-06-28,31009.062
2010-06-29,30431.468
2010-06-30,30201.816
2010-07-01,30169.466
2010-07-02,30055.07
2010-07-05,30082.045
2010-07-06,30299.272
2010-07-07,30116.6
2010-07-08,30334.314
2010-07-09,30866.925
2010-07-12,30925.069
2010-07-13,30822.491
2010-07-14,31158.663
2010-07-15,30874.234
2010-07-16,30844.482
2010-07-19,30572.812
2010-07-20,30862.153
2010-07-21,30859.817
2010-07-22,31146.639
2010-07-23,31599.639
2010-07-26,31776.499
2010-07-27,31800.891
2010-07-28,31753.066
2010-07-29,31975.25
2010-07-30,31955.977
2010-08-02,32449.133
2010-08-03,32580.034
2010-08-04,32764.591
2010-08-05,32671.863
2010-08-06,33097.138
2010-08-09,33366.4
2010-08-10,33050.689
2010-08-11,33065.987
2010-08-12,32807.318
2010-08-13,32816.17
2010-08-16,32514.15
2010-08-17,32530.272
2010-08-18,32544.628
2010-08-19,32667.192
2010-08-20,32481.389
2010-08-23,32481.817
2010-08-24,32271.96
2010-08-25,32300.912
2010-08-26,32294.585
2010-08-27,32298.774
2010-08-30,32386.518
2010-08-31,32293.426
2010-09-01,32543.019
2010-09-02,32843.974
2010-09-03,32929.922
2010-09-06,33671.096
2010-09-07,33833.399
2010-09-08,33514.377
2010-09-09,33753.46
2010-09-10,33959.16
2010-09-13,34396.13
2010-09-14,34374.429
2010-09-15,34634.233
2010-09-16,34622.098
2010-09-17,35129.124
2010-09-20,35363.909
2010-09-21,35429.598
2010-09-22,35785.297
2010-09-23,35780.685
2010-09-24,36008.752
2010-09-27,36454.724
2010-09-28,36101.777
2010-09-29,36530.539
2010-09-30,36815.166
2010-10-01,36837.943
2010-10-04,37202.988
2010-10-05,37039.512
2010-10-06,37303.554
2010-10-07,37544.974
2010-10-08,37832.631
2010-10-11,38232.098
2010-10-12,38109.89
2010-10-13,38329.921
2010-10-14,38624.513
2010-10-15,38455.529
2010-10-18,38145.994
2010-10-19,38676.895
2010-10-20,38392.38
2010-10-21,38353.144
2010-10-22,38453.256
2010-10-25,38608.543
2010-10-26,38428.126
2010-10-27,37810.279
2010-10-28,37801.385
2010-10-29,37628.132
2010-11-01,38651.223
2010-11-02,38641.591
2010-11-03,39379.56
2010-11-04,40105.719
2010-11-05,40471.487
2010-11-08,40839.187
2010-11-09,40371.464
2010-11-10,40340.526
2010-11-11,40162.534
2010-11-12,39784.935
2010-11-15,39632.466
2010-11-16,39365.447
2010-11-17,38599.78
2010-11-18,39254.82
2010-11-19,39071.04
2010-11-22,38678.411
2010-11-23,37754.121
2010-11-24,38084.744
2010-11-25,38126.574
2010-11-26,37868.493
2010-11-29,38375.684
2010-11-30,38335.172
2010-12-01,38944.825
2010-12-02,39119.317
2010-12-03,38965.383
2010-12-06,38699.182
2010-12-07,38949.964
2010-12-08,38762.706
2010-12-09,38758.248
2010-12-10,38582.517
2010-12-13,38870.088
2010-12-14,39013.432
2010-12-15,38315.097
2010-12-16,37856.428
2010-12-17,38063.706
2010-12-20,37880.592
2010-12-21,38431.715
2010-12-22,38607.158
2010-12-23,38422.253
2010-12-24,38368.364
2010-12-27,38358.75
2010-12-28,38106.424
2010-12-29,38686.633
2010-12-30,38804.284
2010-12-31,38583.509
2011-01-03,39581.472
2011-01-04,40237.452
2011-01-05,40436.837
2011-01-06,40538.285
2011-01-07,40389.739
2011-01-10,40090.518
2011-01-11,40509.777
2011-01-12,40531.355
2011-01-13,40497.067
2011-01-14,40535.128
2011-01-17,40518.188
2011-01-18,40537.151
2011-01-19,40843.152
2011-01-20,40402.086
2011-01-21,40113.714
2011-01-24,40012.148
2011-01-25,39989.124
2011-01-26,40049.416
2011-01-27,39969.456
2011-01-28,39731.128
2011-01-31,39238.062
2011-02-01,39159.635
2011-02-02,39998.786
2011-02-03,40004.694
2011-02-04,39999.3
2011-02-07,39419.213
2011-02-08,38990.799
2011-02-09,38367.328
2011-02-10,37499.72
2011-02-11,37703.269
2011-02-14,37952.237
2011-02-15,37799.726
2011-02-16,37982.587
2011-02-17,37983.005
2011-02-18,38333.676
2011-02-21,38209.755
2011-02-22,37515.236
2011-02-23,37264.86
2011-02-24,36778.965
2011-02-25,37545.781
2011-02-28,37940.943
2011-03-01,38439.106
2011-03-02,37799.261
2011-03-03,37823.327
2011-03-04,38327.25
2011-03-07,38070.649
2011-03-08,38721.544
2011-03-09,38841.703
2011-03-10,38585.723
2011-03-11,38039.574
2011-03-14,37976.714
2011-03-15,36933.751
2011-03-16,37072.597
2011-03-17,36331.109
2011-03-18,36428.463
2011-03-21,37076.756
2011-03-22,37271.808
2011-03-23,37475.047
2011-03-24,37492.001
2011-03-25,37632.133
2011-03-28,37616.617
2011-03-29,37628.976
2011-03-30,38368.05
2011-03-31,38425.306
2011-04-01,38599.64
2011-04-04,39465.457
2011-04-05,39471.803
2011-04-06,39797.252
2011-04-07,39658.419
2011-04-08,39852.881
2011-04-11,39642.898
2011-04-12,39251.452
2011-04-13,39548.289
2011-04-14,39592.609
2011-04-15,39675.536
2011-04-18,39634.627
2011-04-19,39222.693
2011-04-20,39382.459
2011-04-21,39735.873
2011-04-22,39735.873
2011-04-25,39711.841
2011-04-26,39391.105
2011-04-27,39364.662
2011-04-28,39382.718
2011-04-29,39380.915
2011-05-02,39390.803
2011-05-03,39281.038
2011-05-04,38888.754
2011-05-05,38885.442
2011-05-06,38832.353
2011-05-09,39169.027
2011-05-10,39175.326
2011-05-11,39200.597
2011-05-12,38734.702
2011-05-13,39240.092
2011-05-16,38768.514
2011-05-17,38568.799
2011-05-18,38813.094
2011-05-19,39234.776
2011-05-20,39100.068
2011-05-23,38320.474
2011-05-24,38389.408
2011-05-25,38376.282
2011-05-26,38440.706
2011-05-27,38676.262
2011-05-30,38874.385
2011-05-31,39600.918
2011-06-01,39636.734
2011-06-02,39290.583
2011-06-03,38855.383
2011-06-06,38849.14
2011-06-07,38656.01
2011-06-08,38347.331
2011-06-09,38436.584
2011-06-10,37958.231
2011-06-13,37920.33
2011-06-14,37988.177
2011-06-15,37755.29
2011-06-16,37149.999
2011-06-17,36810.814
2011-06-20,36370.111
2011-06-21,36791.03
2011-06-22,36915.967
2011-06-23,36938.863
2011-06-24,37459.43
2011-06-27,37297.357
2011-06-28,37290.606
2011-06-29,37511.209
2011-06-30,38058.079
2011-07-01,38056.367
2011-07-04,38652.54
2011-07-05,38665.082
2011-07-06,38447.238
2011-07-07,38396.877
2011-07-08,38722.518
2011-07-11,38124.255
2011-07-12,37272.412
2011-07-13,37489.36
2011-07-14,37561.268
2011-07-15,37375.403
2011-07-18,37309.47
2011-07-19,37382.017
2011-07-20,37685.785
2011-07-21,37727.121
2011-07-22,38309.178
2011-07-25,38272.42
2011-07-26,38584.527
2011-07-27,38703.445
2011-07-28,38931.278
2011-07-29,38827.525
2011-08-01,39338.63
2011-08-02,39047.805
2011-08-03,38361.372
2011-08-04,38122.441
2011-08-05,36281.659
2011-08-08,35737.785
2011-08-09,34298.751
2011-08-10,34791.014
2011-08-11,34634.69
2011-08-12,34788.892
2011-08-15,35420.652
2011-08-16,35462.209
2011-08-17,35818.672
2011-08-18,35554.682
2011-08-19,34417.787
2011-08-22,34429.2
2011-08-23,35042.717
2011-08-24,34750.142
2011-08-25,35176.88
2011-08-26,34875.259
2011-08-29,35210.933
2011-08-30,35784.615
2011-08-31,36459.159
2011-09-01,36525.735
2011-09-02,35805.654
2011-09-05,35024.075
2011-09-06,35151.879
2011-09-07,35721.775
2011-09-08,35632.963
2011-09-09,35459.272
2011-09-12,34162.125
2011-09-13,34148.992
2011-09-14,33732.155
2011-09-15,34053.111
2011-09-16,34249.022
2011-09-19,33389.056
2011-09-20,33551.202
2011-09-21,33362.321
2011-09-22,31826.855
2011-09-23,31642.915
2011-09-26,30920.499
2011-09-27,31865.274
2011-09-28,31286.923
2011-09-29,31302.584
2011-09-30,30483.945
2011-10-03,29201.194
2011-10-04,28066.288
2011-10-05,28075.663
2011-10-06,29753.315
2011-10-07,31037.322
2011-10-10,31120.72
2011-10-11,31784.176
2011-10-12,32305.363
2011-10-13,32986.169
2011-10-14,32649.789
2011-10-17,33167.39
2011-10-18,31698.65
2011-10-19,32071.335
2011-10-20,31552.863
2011-10-21,31665.876
2011-10-24,32858.306
2011-10-25,33038.194
2011-10-26,33032.096
2011-10-27,33995.386
2011-10-28,34761.33
2011-10-31,34308.083
2011-11-01,33798.063
2011-11-02,34248.923
2011-11-03,33398.318
2011-11-04,34287.334
2011-11-07,34252.221
2011-11-08,34145.583
2011-11-09,34493.911
2011-11-10,33063.49
2011-11-11,33164.474
2011-11-14,33483.456
2011-11-15,33321.469
2011-11-16,32719.938
2011-11-17,32525.761
2011-11-18,32196.319
2011-11-21,31584.613
2011-11-22,31869.817
2011-11-23,31371.433
2011-11-24,31434.77
2011-11-25,31083.658
2011-11-28,31718.033
2011-11-29,32035.175
2011-11-30,31780.052
2011-12-01,33029.641
2011-12-02,32914.718
2011-12-05,33074.33
2011-12-06,32715.791
2011-12-07,33154.084
2011-12-08,32937.282
2011-12-09,32200.796
2011-12-12,32224.167
2011-12-13,32019.049
2011-12-14,31975.094
2011-12-15,31359.394
2011-12-16,31773.878
2011-12-19,31468.865
2011-12-20,31565.005
2011-12-21,32017.872
2011-12-22,32032.178
2011-12-23,32415.64
2011-12-26,32415.64
2011-12-27,32415.848
2011-12-28,32414.294
2011-12-29,32312.705
2011-12-30,32401.521
2012-01-02,32401.521
2012-01-03,32871.791
2012-01-04,32927.006
2012-01-05,32876.787
2012-01-06,32515.988
2012-01-09,32670.535
2012-01-10,32934.978
2012-01-11,32997.807
2012-01-12,33084.983
2012-01-13,33209.896
2012-01-16,32999.445
2012-01-17,33712.48
2012-01-18,33837.293
2012-01-19,34732.737
2012-01-20,34997.142
2012-01-23,35002.103
2012-01-24,35003.682
2012-01-25,34993.986
2012-01-26,35707.938
2012-01-27,35757.772
2012-01-30,35242.99
2012-01-31,35466.539
2012-02-01,35393.53
2012-02-02,35694.636
2012-02-03,35882.917
2012-02-06,35887.167
2012-02-07,35836.107
2012-02-08,36360.303
2012-02-09,36516.371
2012-02-10,36305.809
2012-02-13,36439.617
2012-02-14,36783.714
2012-02-15,37607.317
2012-02-16,37389.733
2012-02-17,37819.966
2012-02-20,37859.417
2012-02-21,37916.383
2012-02-22,37868.171
2012-02-23,37615.311
2012-02-24,37810.784
2012-02-27,37645.693
2012-02-28,38334.451
2012-02-29,38515.516
2012-03-01,38130.46
2012-03-02,38266.091
2012-03-05,37994.838
2012-03-06,36954.679
2012-03-07,36965.307
2012-03-08,37473.232
2012-03-09,37483.666
2012-03-12,37596.413
2012-03-13,38068.057
2012-03-14,38143.162
2012-03-15,38149.897
2012-03-16,38279.901
2012-03-19,37978.271
2012-03-20,37649.163
2012-03-21,37286.616
2012-03-22,37389.941
2012-03-23,36927.305
2012-03-26,37199.495
2012-03-27,37866.751
2012-03-28,37691.87
2012-03-29,37407.774
2012-03-30,36752.253
2012-04-02,36743.497
2012-04-03,37061.188
2012-04-04,37057.608
2012-04-05,36822.677
2012-04-06,36822.677
2012-04-09,36817.462
2012-04-10,36388.592
2012-04-11,36102.121
2012-04-12,36325.502
2012-04-13,36705.551
2012-04-16,36642.253
2012-04-17,36552.111
2012-04-18,36916.193
2012-04-19,37122.663
2012-04-20,37089.178
2012-04-23,36564.991
2012-04-24,36591.977
2012-04-25,36683.735
2012-04-26,36829.809
2012-04-27,36561.099
2012-04-30,37049.953
2012-05-01,37048.998
2012-05-02,37477.816
2012-05-03,37426.91
2012-05-04,37239.303
2012-05-07,36276.511
2012-05-08,36345.018
2012-05-09,35944.8
2012-05-10,35695.836
2012-05-11,35239.059
2012-05-14,34828.56
2012-05-15,35016.812
2012-05-16,34141.047
2012-05-17,34008.485
2012-05-18,33721.644
2012-05-21,33937.088
2012-05-22,34058.902
2012-05-23,33522.092
2012-05-24,33401.793
2012-05-25,33539.486
2012-05-28,33621.39
2012-05-29,34161.743
2012-05-30,33757.863
2012-05-31,33447.891
2012-06-01,33389.888
2012-06-04,32683.824
2012-06-05,32913.894
2012-06-06,33418.118
2012-06-07,33764.206
2012-06-08,33424.154
2012-06-11,34142.949
2012-06-12,34134.434
2012-06-13,34209.451
2012-06-14,33924.713
2012-06-15,34356.633
2012-06-18,34550.43
2012-06-19,34686.474
2012-06-20,34875.826
2012-06-21,34515.194
2012-06-22,34191.831
2012-06-25,34082.665
2012-06-26,34134.012
2012-06-27,34530.102
2012-06-28,34256.877
2012-06-29,34953.307
2012-07-02,34949.477
2012-07-03,35488.156
2012-07-04,35739.942
2012-07-05,35935.971
2012-07-06,36263.816
2012-07-09,35570.197
2012-07-10,35434.79
2012-07-11,35732.895
2012-07-12,35112.223
2012-07-13,35190.947
2012-07-16,35209.565
2012-07-17,35839.435
2012-07-18,35669.983
2012-07-19,36020.198
2012-07-20,36048.595
2012-07-23,35330.724
2012-07-24,35122.4
2012-07-25,34943.117
2012-07-26,34844.399
2012-07-27,35334.089
2012-07-30,35965.315
2012-07-31,36178.459
2012-08-01,36198.661
2012-08-02,36113.253
2012-08-03,35993.161
2012-08-06,36533.344
2012-08-07,36760.134
2012-08-08,36757.493
2012-08-09,37153.53
2012-08-10,36611.592
2012-08-13,36683.319
2012-08-14,36934.915
2012-08-15,36655.907
2012-08-16,36608.317
2012-08-17,36997.687
2012-08-20,37009.414
2012-08-21,37012.08
2012-08-22,36723.461
2012-08-23,37165.58
2012-08-24,36845.406
2012-08-27,36846.975
2012-08-28,36756.853
2012-08-29,36795.996
2012-08-30,36340.954
2012-08-31,36455.862
2012-09-03,36539.949
2012-09-04,36389.332
2012-09-05,36026.129
2012-09-06,35911.423
2012-09-07,37088.132
2012-09-10,37370.5
2012-09-11,37463.931
2012-09-12,37948.458
2012-09-13,37943.53
2012-09-14,38935.209
2012-09-17,39041.518
2012-09-18,39064.561
2012-09-19,39286.852
2012-09-20,38766.001
2012-09-21,38804.207
2012-09-24,38878.682
2012-09-25,38832.217
2012-09-26,38653.877
2012-09-27,39048.679
2012-09-28,39335.23
2012-10-01,39330.665
2012-10-02,39326.607
2012-10-03,39720.226
2012-10-04,39484.669
2012-10-05,39634.081
2012-10-08,39439.865
2012-10-09,39495.282
2012-10-10,39408.079
2012-10-11,38968.469
2012-10-12,39035.721
2012-10-15,39096.355
2012-10-16,39273.551
2012-10-17,39493.198
2012-10-18,39615.433
2012-10-19,39560.252
2012-10-22,39841.779
2012-10-23,39841.779
2012-10-24,40544.986
2012-10-25,40596.392
2012-10-26,40297.52
2012-10-29,39711.307
2012-10-30,39663.216
2012-10-31,39913.774
2012-11-01,40222.106
2012-11-02,40841.879
2012-11-05,40801.934
2012-11-06,40758.62
2012-11-07,40949.26
2012-11-08,40209.121
2012-11-09,39901.302
2012-11-12,40108.457
2012-11-13,39756.9
2012-11-14,40095.136
2012-11-15,39775.134
2012-11-16,39773.868
2012-11-19,40000.773
2012-11-20,39946.262
2012-11-21,40229.678
2012-11-22,40673.119
2012-11-23,41033.004
2012-11-26,40965.858
2012-11-27,41026.62
2012-11-28,40901.022
2012-11-29,41247.408
2012-11-30,41196.265
2012-12-03,40931.501
2012-12-04,40673.265
2012-12-05,41303.724
2012-12-06,41323.626
2012-12-07,41209.086
2012-12-10,41244.195
2012-12-11,41333.721
2012-12-12,41543.403
2012-12-13,41426.806
2012-12-14,41824.48
2012-12-17,41613.214
2012-12-18,41339.715
2012-12-19,41517.851
2012-12-20,41564.582
2012-12-21,41404.824
2012-12-24,41433.202
2012-12-25,41433.202
2012-12-26,41434.004
2012-12-27,41510.962
2012-12-28,41546.846
2012-12-31,41562.851
2013-01-01,41562.851
2013-01-02,42541.142
2013-01-03,42413.134
2013-01-04,42638.284
2013-01-07,42845.579
2013-01-08,42674.357
2013-01-09,43151.126
2013-01-10,43365.723
2013-01-11,43066.819
2013-01-14,43086.456
2013-01-15,43231.938
2013-01-16,43286.646
2013-01-17,43216.408
2013-01-18,43494.034
2013-01-21,43633.339
2013-01-22,43715.011
2013-01-23,43754.218
2013-01-24,44002.906
2013-01-25,43945.095
2013-01-28,43865.791
2013-01-29,43919.789
2013-01-30,44173.681
2013-01-31,43991.777
2013-02-01,43978.357
2013-02-04,43980.25
2013-02-05,43136.655
2013-02-06,43334.193
2013-02-07,43266.046
2013-02-08,43577.429
2013-02-11,43573.214
2013-02-12,43576.024
2013-02-13,43572.372
2013-02-14,43803.469
2013-02-15,43902.883
2013-02-18,43891.652
2013-02-19,43592.545
2013-02-20,43860.236
2013-02-21,43214.5
2013-02-22,43155.558
2013-02-25,43145.376
2013-02-26,42645.176
2013-02-27,43120.421
2013-02-28,43717.998
2013-03-01,43662.636
2013-03-04,43072.904
2013-03-05,43051.159
2013-03-06,43327.642
2013-03-07,43555.787
2013-03-08,43789.653
2013-03-11,43948.343
2013-03-12,43648.77
2013-03-13,43260.428
2013-03-14,43151.198
2013-03-15,42784.616
2013-03-18,42004.099
2013-03-19,42297.736
2013-03-20,42335.08
2013-03-21,42511.516
2013-03-22,42391.433
2013-03-25,42519.307
2013-03-26,42749.427
2013-03-27,43093.179
2013-03-28,43014.684
2013-03-29,43014.684
2013-04-01,43009.144
2013-04-02,43314.481
2013-04-03,43372.628
2013-04-04,43365.644
2013-04-05,42105.462
2013-04-08,42005.095
2013-04-09,42169.24
2013-04-10,42595.765
2013-04-11,42789.048
2013-04-12,42905.13
2013-04-15,42485.479
2013-04-16,42264.275
2013-04-17,42339.848
2013-04-18,42269.347
2013-04-19,42872.889
2013-04-22,43087.681
2013-04-23,42917.977
2013-04-24,43496.916
2013-04-25,43834.881
2013-04-26,44003.229
2013-04-29,44005.015
2013-04-30,44130.683
2013-05-01,44134.379
2013-05-02,43947.021
2013-05-03,44114.453
2013-05-06,44594.82
2013-05-07,44798.168
2013-05-08,44995.407
2013-05-09,44929.719
2013-05-10,45191.394
2013-05-13,44752.107
2013-05-14,44688.913
2013-05-15,44936.616
2013-05-16,44902.808
2013-05-17,44908.303
2013-05-20,45691.842
2013-05-21,45486.4
2013-05-22,45418.681
2013-05-23,44276.681
2013-05-24,44410.289
2013-05-27,44502.325
2013-05-28,44778.956
2013-05-29,43909.576
2013-05-30,43385.802
2013-05-31,43370.299
2013-06-03,43172.719
2013-06-04,43351.021
2013-06-05,42467.937
2013-06-06,41946.667
2013-06-07,41633.409
2013-06-10,41868.186
2013-06-11,41259.492
2013-06-12,41256.304
2013-06-13,40846.962
2013-06-14,41378.253
2013-06-17,42115.593
2013-06-18,42253.359
2013-06-19,41958.482
2013-06-20,40923.487
2013-06-21,40316.208
2013-06-24,39505.943
2013-06-25,39718.027
2013-06-26,40453.478
2013-06-27,40612.576
2013-06-28,41029.839
2013-07-01,41034.865
2013-07-02,41177.163
2013-07-03,40268.353
2013-07-04,40623.126
2013-07-05,41276.142
2013-07-08,40641.826
2013-07-09,40856.61
2013-07-10,41350.65
2013-07-11,42254.415
2013-07-12,41996.275
2013-07-15,41834.351
2013-07-16,41835.729
2013-07-17,41821.219
2013-07-18,41700.141
2013-07-19,41700.113
2013-07-22,41951.82
2013-07-23,42699.075
2013-07-24,42995.766
2013-07-25,42787.39
2013-07-26,42723.636
2013-07-29,42609.536
2013-07-30,42765.216
2013-07-31,42734.31
2013-08-01,43228.071
2013-08-02,43557.671
2013-08-05,43513.306
2013-08-06,43142.787
2013-08-07,42690.948
2013-08-08,42782.207
2013-08-09,42983.681
2013-08-12,43521.528
2013-08-13,43923.026
2013-08-14,43923.592
2013-08-15,43931.621
2013-08-16,43907.091
2013-08-19,43567.577
2013-08-20,42572.093
2013-08-21,42297.363
2013-08-22,42177.75
2013-08-23,42266.213
2013-08-26,42474.465
2013-08-27,42200.874
2013-08-28,41595.973
2013-08-29,41924.516
2013-08-30,42190.355
2013-09-02,42906.157
2013-09-03,43217.293
2013-09-04,43135.583
2013-09-05,43600.347
2013-09-06,43408.236
2013-09-09,43519.595
2013-09-10,43702.613
2013-09-11,43818.262
2013-09-12,43685.841
2013-09-13,43618.653
2013-09-16,44297.02
2013-09-17,44252.482
2013-09-18,44509.586
2013-09-19,45458.855
2013-09-20,45462.667
2013-09-23,45159.787
2013-09-24,44901.825
2013-09-25,45018.443
2013-09-26,44952.76
2013-09-27,45148.397
2013-09-30,44678.372
2013-10-01,44686.727
2013-10-02,45177.353
2013-10-03,45456.421
2013-10-04,45255.752
2013-10-07,45018.351
2013-10-08,45258.085
2013-10-09,45038.031
2013-10-10,45027.043
2013-10-11,45472.58
2013-10-14,45471.114
2013-10-15,45651.338
2013-10-16,45444.814
2013-10-17,45422.707
2013-10-18,46222.351
2013-10-21,46264.662
2013-10-22,46050.977
2013-10-23,45879.517
2013-10-24,45545.851
2013-10-25,45289.77
2013-10-28,45313.481
2013-10-29,44990.126
2013-10-30,45876.665
2013-10-31,45603.459
2013-11-01,45846.517
2013-11-04,45722.353
2013-11-05,45220.014
2013-11-06,45201.972
2013-11-07,44985.368
2013-11-08,44826.803
2013-11-11,45181.588
2013-11-12,44828.787
2013-11-13,44372.952
2013-11-14,44641.645
2013-11-15,45115.642
2013-11-18,45904.465
2013-11-19,45717.421
2013-11-20,45785.242
2013-11-21,45676.456
2013-11-22,45844.548
2013-11-25,45781.364
2013-11-26,45968.226
2013-11-27,46136.246
2013-11-28,46106.905
2013-11-29,46109.011
2013-12-02,46430.988
2013-12-03,46432.974
2013-12-04,46139.823
2013-12-05,46098.36
2013-12-06,45907.052
2013-12-09,46141.887
2013-12-10,45956.047
2013-12-11,45245.439
2013-12-12,45451.889
2013-12-13,45452.4
2013-12-16,45511.117
2013-12-17,45623.563
2013-12-18,45732.721
2013-12-19,45212.352
2013-12-20,45207.879
2013-12-23,45498.439
2013-12-24,45904.177
2013-12-25,45904.177
2013-12-26,45900.034
2013-12-27,45845.496
2013-12-30,45914.885
2013-12-31,46173.859
2014-01-01,46173.859
2014-01-02,46340.284
2014-01-03,45545.18
2014-01-06,45383.127
2014-01-07,45686.434
2014-01-08,45992.423
2014-01-09,45736.918
2014-01-10,45786.636
2014-01-13,45722.421
2014-01-14,45600.321
2014-01-15,45659.073
2014-01-16,45852.84
2014-01-17,46539.707
2014-01-20,46182.522
2014-01-21,46206.534
2014-01-22,45948.433
2014-01-23,45336.266
2014-01-24,44726.994
2014-01-27,44062.885
2014-01-28,43993.328
2014-01-29,43795.626
2014-01-30,43585.246
2014-01-31,43586.369
2014-02-03,43588.895
2014-02-04,42864.248
2014-02-05,42355.595
2014-02-06,42980.317
2014-02-07,43272.242
2014-02-10,43145.414
2014-02-11,43920.485
2014-02-12,44597.183
2014-02-13,44345.01
2014-02-14,44454.911
2014-02-17,44328.435
2014-02-18,44609.287
2014-02-19,44739.173
2014-02-20,44438.06
2014-02-21,44816.101
2014-02-24,44469.183
2014-02-25,44735.58
2014-02-26,44943.887
2014-02-27,45519.551
2014-02-28,45636.12
2014-03-03,45240.685
2014-03-04,45556.849
2014-03-05,45547.812
2014-03-06,45769.089
2014-03-07,45504.975
2014-03-10,44949.114
2014-03-11,45132.316
2014-03-12,44605.328
2014-03-13,44377.405
2014-03-14,43812.876
2014-03-17,43969.771
2014-03-18,44055.356
2014-03-19,44167.682
2014-03-20,43309.128
2014-03-21,43700.716
2014-03-24,44037.24
2014-03-25,44027.592
2014-03-26,44198.765
2014-03-27,44137.378
2014-03-28,44377.624
2014-03-31,44621.586
2014-04-01,45664.133
2014-04-02,46201.95
2014-04-03,46425.906
2014-04-04,46527.718
2014-04-07,45913.787
2014-04-08,46010.593
2014-04-09,46410.832
2014-04-10,47163.637
2014-04-11,47571.291
2014-04-14,47706.526
2014-04-15,47052.532
2014-04-16,46996.641
2014-04-17,47142.186
2014-04-18,47142.186
2014-04-21,47144.618
2014-04-22,47140.685
2014-04-23,46811.581
2014-04-24,46966.999
2014-04-25,46172.88
2014-04-28,46005.817
2014-04-29,46469.582
2014-04-30,45786.193
2014-05-01,45785.012
2014-05-02,46288.946
2014-05-05,45794.193
2014-05-06,45795.375
2014-05-07,45218.616
2014-05-08,44862.687
2014-05-09,45271.855
2014-05-12,46055.486
2014-05-13,46351.071
2014-05-14,46580.414
2014-05-15,46761.265
2014-05-16,46820.882
