Date,ACWI SMALL GROWTH Small Cap
2019-09-19,2062.671
2019-09-20,2062.823
2019-09-23,2059.576
2019-09-24,2045.542
2019-09-25,2043.14
2019-09-26,2034.548
2019-09-27,2020.2
2019-09-30,2023.912
2019-10-01,2004.752
2019-10-02,1984.183
2019-10-03,1992.724
2019-10-04,2009.971
2019-10-07,2009.997
2019-10-08,1987.564
2019-10-09,1996.491
2019-10-10,2000.319
2019-10-11,2029.35
2019-10-14,2026.013
2019-10-15,2045.033
2019-10-16,2043.11
2019-10-17,2058.841
2019-10-18,2050.709
2019-10-21,2060.032
2019-10-22,2053.283
2019-10-23,2052.962
2019-10-24,2061.885
2019-10-25,2069.454
2019-10-28,2079.981
2019-10-29,2082.153
2019-10-30,2082.815
2019-10-31,2079.468
2019-11-01,2103.138
2019-11-04,2108.197
2019-11-05,2107.705
2019-11-06,2101.371
2019-11-07,2106.214
2019-11-08,2110.096
2019-11-11,2110.756
2019-11-12,2113.905
2019-11-13,2110.073
2019-11-14,2110.519
2019-11-15,2128.046
2019-11-18,2130.509
2019-11-19,2135.535
2019-11-20,2129.554
2019-11-21,2118.906
2019-11-22,2122.604
2019-11-25,2149.073
2019-11-26,2158.945
2019-11-27,2169.072
2019-11-28,2168.342
2019-11-29,2159.577
2019-12-02,2144.18
2019-12-03,2139.74
2019-12-04,2152.139
2019-12-05,2155.34
2019-12-06,2168.569
2019-12-09,2162.179
2019-12-10,2159.771
2019-12-11,2162.094
2019-12-12,2171.344
2019-12-13,2180.663
2019-12-16,2196.89
2019-12-17,2198.67
2019-12-18,2197.672
2019-12-19,2204.678
2019-12-20,2213.643
2019-12-23,2219.098
2019-12-24,2224.835
2019-12-25,2224.511
2019-12-26,2228.708
2019-12-27,2233.309
2019-12-30,2228.507
2019-12-31,2231.952
2020-01-01,2232.163
2020-01-02,2244.316
2020-01-03,2234.642
2020-01-06,2227.453
2020-01-07,2231.612
2020-01-08,2228.323
2020-01-09,2242.444
2020-01-10,2242.855
2020-01-13,2254.61
2020-01-14,2261.477
2020-01-15,2268.531
2020-01-16,2283.463
2020-01-17,2283.917
2020-01-20,2284.388
2020-01-21,2275.07
2020-01-22,2278.771
2020-01-23,2270.486
2020-01-24,2259.234
2020-01-27,2226.754
2020-01-28,2236.084
2020-01-29,2233.576
2020-01-30,2215.784
2020-01-31,2192.154
2020-02-03,2198.488
2020-02-04,2234.129
2020-02-05,2252.291
2020-02-06,2256.803
2020-02-07,2237.526
2020-02-10,2245.597
2020-02-11,2262.583
2020-02-12,2279.172
2020-02-13,2282.619
2020-02-14,2282.906
2020-02-17,2279.6
2020-02-18,2269.492
2020-02-19,2285.13
2020-02-20,2277.583
2020-02-21,2259.517
2020-02-24,2196.37
2020-02-25,2142.005
2020-02-26,2119.125
2020-02-27,2056.654
2020-02-28,2016.813
2020-03-02,2057.918
2020-03-03,2049.066
2020-03-04,2084.737
2020-03-05,2046.999
2020-03-06,2004.726
2020-03-09,1861.519
2020-03-10,1895.165
2020-03-11,1808.747
2020-03-12,1628.461
2020-03-13,1673.44
2020-03-16,1505.236
2020-03-17,1535.126
2020-03-18,1430.484
2020-03-19,1462.141
2020-03-20,1452.753
2020-03-23,1422.497
2020-03-24,1541.641
2020-03-25,1591.3
2020-03-26,1662.69
2020-03-27,1631.834
2020-03-30,1655.451
2020-03-31,1658.675
2020-04-01,1588.428
2020-04-02,1591.16
2020-04-03,1557.575
2020-04-06,1647.843
2020-04-07,1675.027
2020-04-08,1723.845
2020-04-09,1766.954
2020-04-10,1768.649
2020-04-13,1747.883
2020-04-14,1794.239
2020-04-15,1745.704
2020-04-16,1753.683
2020-04-17,1804.371
2020-04-20,1800.206
2020-04-21,1750.192
2020-04-22,1776.837
2020-04-23,1799.226
2020-04-24,1808.231
2020-04-27,1857.412
2020-04-28,1870.529
2020-04-29,1926.633
2020-04-30,1901.695
2020-05-01,1859.317
2020-05-04,1850.552
2020-05-05,1875.876
2020-05-06,1880.771
2020-05-07,1903.414
2020-05-08,1946.674
2020-05-11,1949.277
2020-05-12,1918.965
2020-05-13,1881.715
2020-05-14,1871.274
2020-05-15,1894.819
2020-05-18,1957.377
2020-05-19,1959.443
2020-05-20,1994.642
2020-05-21,1993.629
2020-05-22,1996.106
2020-05-25,2011.547
2020-05-26,2046.979
2020-05-27,2060.942
2020-05-28,2059.293
2020-05-29,2071.593
2020-06-01,2100.146
2020-06-02,2119.834
2020-06-03,2149.415
2020-06-04,2142.087
2020-06-05,2176.035
2020-06-08,2190.124
2020-06-09,2172.441
2020-06-10,2163.112
2020-06-11,2066.802
2020-06-12,2072.685
2020-06-15,2086.214
2020-06-16,2133.35
2020-06-17,2133.027
2020-06-18,2132.839
2020-06-19,2135.581
2020-06-22,2149.51
2020-06-23,2169.923
2020-06-24,2121.987
2020-06-25,2129.266
2020-06-26,2108.858
2020-06-29,2122.789
2020-06-30,2146.846
2020-07-01,2153.127
2020-07-02,2166.536
2020-07-03,2173.499
2020-07-06,2202.311
2020-07-07,2187.388
2020-07-08,2200.086
2020-07-09,2191.745
2020-07-10,2193.855
2020-07-13,2180.298
2020-07-14,2187.658
2020-07-15,2236.036
2020-07-16,2218.863
2020-07-17,2234.848
2020-07-20,2254.667
2020-07-21,2271.968
2020-07-22,2280.286
2020-07-23,2277.983
2020-07-24,2254.018
2020-07-27,2286.99
2020-07-28,2270.084
2020-07-29,2295.173
2020-07-30,2290.7
2020-07-31,2282.31
2020-08-03,2315.253
2020-08-04,2332.711
2020-08-05,2369.332
2020-08-06,2366.754
2020-08-07,2361.352
2020-08-10,2354.147
2020-08-11,2346.872
2020-08-12,2357.249
2020-08-13,2374.01
2020-08-14,2363.131
2020-08-17,2378.511
2020-08-18,2379.961
2020-08-19,2380.933
2020-08-20,2365.461
2020-08-21,2363.195
2020-08-24,2377.572
2020-08-25,2382.256
2020-08-26,2392.615
2020-08-27,2387.131
2020-08-28,2402.338
2020-08-31,2402.74
2020-09-01,2418.951
2020-09-02,2436.743
2020-09-03,2369.673
2020-09-04,2334.312
2020-09-07,2342.653
2020-09-08,2314.334
2020-09-09,2338.555
2020-09-10,2326.737
2020-09-11,2320.297
2020-09-14,2365.643
2020-09-15,2377.074
2020-09-16,2391.712
2020-09-17,2378.322
2020-09-18,2380.66
2020-09-21,2330.707
2020-09-22,2342.122
2020-09-23,2312.375
2020-09-24,2290.902
2020-09-25,2317.211
2020-09-28,2359.869
2020-09-29,2368.384
2020-09-30,2373.742
2020-10-01,2398.95
2020-10-02,2389.447
2020-10-05,2436.82
2020-10-06,2437.166
2020-10-07,2462.528
2020-10-08,2483.691
2020-10-09,2511.1
2020-10-12,2525.49
2020-10-13,2517.878
2020-10-14,2513.121
2020-10-15,2498.769
2020-10-16,2495.794
2020-10-19,2486.483
2020-10-20,2483.954
2020-10-21,2470.848
2020-10-22,2474.535
2020-10-23,2479.493
2020-10-26,2438.204
2020-10-27,2433.872
2020-10-28,2379.49
2020-10-29,2383.154
2020-10-30,2356.627
2020-11-02,2374.755
2020-11-03,2427.115
2020-11-04,2472.688
2020-11-05,2536.409
2020-11-06,2537.512
2020-11-09,2548.575
2020-11-10,2539.765
2020-11-11,2562.487
2020-11-12,2549.865
2020-11-13,2567.995
2020-11-16,2600.473
2020-11-17,2605.173
2020-11-18,2595.562
2020-11-19,2608.327
2020-11-20,2624.058
2020-11-23,2637.752
2020-11-24,2649.509
2020-11-25,2648.655
2020-11-26,2658.237
2020-11-27,2689.805
2020-11-30,2671.16
2020-12-01,2694.06
2020-12-02,2688.997
2020-12-03,2710.589
2020-12-04,2741.472
2020-12-07,2736.822
2020-12-08,2755.645
2020-12-09,2746.145
2020-12-10,2758.02
2020-12-11,2752.212
2020-12-14,2762.816
2020-12-15,2796.584
2020-12-16,2806.37
2020-12-17,2845.725
2020-12-18,2846.847
2020-12-21,2837.808
2020-12-22,2848.501
2020-12-23,2872.663
2020-12-24,2876.577
2020-12-25,2877.737
2020-12-28,2867.912
2020-12-29,2864.618
2020-12-30,2887.595
2020-12-31,2878.759
2021-01-01,2879.331
2021-01-04,2868.734
2021-01-05,2897.276
2021-01-06,2934.538
2021-01-07,2978.77
2021-01-08,2995.365
2021-01-11,2978.426
2021-01-12,3007.96
2021-01-13,3005.072
2021-01-14,3039.922
2021-01-15,2995.712
2021-01-18,2997.976
2021-01-19,3033.915
2021-01-20,3058.307
2021-01-21,3059.606
2021-01-22,3064.866
2021-01-25,3054.346
2021-01-26,3042.913
2021-01-27,2984.933
2021-01-28,2987.197
2021-01-29,2949.149
2021-02-01,3002.715
2021-02-02,3045.008
2021-02-03,3062.69
2021-02-04,3084.837
2021-02-05,3122.588
2021-02-08,3173.607
2021-02-09,3184.929
2021-02-10,3179.222
2021-02-11,3190.667
2021-02-12,3199.018
2021-02-15,3212.577
2021-02-16,3198.895
2021-02-17,3165.96
2021-02-18,3125.056
2021-02-19,3167.845
2021-02-22,3134.469
2021-02-23,3111.976
2021-02-24,3135.555
2021-02-25,3077.136
2021-02-26,3050.328
2021-03-01,3122.182
2021-03-02,3084.336
2021-03-03,3051.173
2021-03-04,2976.951
2021-03-05,2984.477
2021-03-08,2963.277
2021-03-09,3020.488
2021-03-10,3042.589
2021-03-11,3112.438
2021-03-12,3117.74
2021-03-15,3142.724
2021-03-16,3130.876
2021-03-17,3136.901
2021-03-18,3086.375
2021-03-19,3100.135
2021-03-22,3098.388
2021-03-23,3030.965
2021-03-24,2978.139
2021-03-25,3001.747
2021-03-26,3046.808
2021-03-29,3002.417
2021-03-30,3025.49
2021-03-31,3051.205
2021-04-01,3099.295
2021-04-02,3101.743
2021-04-05,3115.264
2021-04-06,3128.877
2021-04-07,3110.796
2021-04-08,3135.974
2021-04-09,3139.023
2021-04-12,3124.405
2021-04-13,3138.017
2021-04-14,3153.307
2021-04-15,3173.858
2021-04-16,3189.804
2021-04-19,3169.515
2021-04-20,3126.073
2021-04-21,3155.06
2021-04-22,3165.25
2021-04-23,3195.038
2021-04-26,3232.111
2021-04-27,3230.802
2021-04-28,3229.422
2021-04-29,3217.303
2021-04-30,3182.245
2021-05-03,3181.283
2021-05-04,3133.351
2021-05-05,3135.283
2021-05-06,3124.393
2021-05-07,3172.848
2021-05-10,3132.828
2021-05-11,3098.196
2021-05-12,3017.911
2021-05-13,3019.74
2021-05-14,3081.211
2021-05-17,3077.001
2021-05-18,3092.034
2021-05-19,3067.972
2021-05-20,3096.334
2021-05-21,3100.863
2021-05-24,3118.826
2021-05-25,3121.781
2021-05-26,3147.508
2021-05-27,3161.08
2021-05-28,3166.505
2021-05-31,3171.316
2021-06-01,3187.406
2021-06-02,3186.331
2021-06-03,3163.935
2021-06-04,3182.689
2021-06-07,3209.247
2021-06-08,3231.611
2021-06-09,3215.735
2021-06-10,3218.346
2021-06-11,3236.951
2021-06-14,3237.902
2021-06-15,3222.906
2021-06-16,3213.696
2021-06-17,3188.017
2021-06-18,3151.571
2021-06-21,3176.429
2021-06-22,3197.497
2021-06-23,3209.914
2021-06-24,3231.456
2021-06-25,3250.093
2021-06-28,3246.536
2021-06-29,3241.91
2021-06-30,3234.799
2021-07-01,3242.565
2021-07-02,3240.441
2021-07-05,3248.662
2021-07-06,3228.262
2021-07-07,3214.899
2021-07-08,3184.973
2021-07-09,3219.538
2021-07-12,3231.154
2021-07-13,3205.046
2021-07-14,3175.14
2021-07-15,3151.058
2021-07-16,3131.817
2021-07-19,3091.95
2021-07-20,3132.189
2021-07-21,3179.259
2021-07-22,3183.3
2021-07-23,3194.519
2021-07-26,3200.092
2021-07-27,3176.11
2021-07-28,3199.869
2021-07-29,3232.541
2021-07-30,3216.299
2021-08-02,3228.129
2021-08-03,3228.522
2021-08-04,3219.074
2021-08-05,3244.488
2021-08-06,3230.568
2021-08-09,3222.533
2021-08-10,3224.73
2021-08-11,3230.726
2021-08-12,3231.034
2021-08-13,3221.522
2021-08-16,3195.122
2021-08-17,3154.676
2021-08-18,3156.012
2021-08-19,3115.936
2021-08-20,3137.831
2021-08-23,3195.188
2021-08-24,3231.806
2021-08-25,3245.739
2021-08-26,3228.551
2021-08-27,3277.506
2021-08-30,3291.697
2021-08-31,3297.63
2021-09-01,3321.793
2021-09-02,3348.399
2021-09-03,3351.622
2021-09-06,3357.047
2021-09-07,3337.978
2021-09-08,3302.864
2021-09-09,3309.536
2021-09-10,3305.662
2021-09-13,3303.328
2021-09-14,3293.266
2021-09-15,3300.733
2021-09-16,3299.479
2021-09-17,3298.457
2021-09-20,3238.005
2021-09-21,3246.233
2021-09-22,3274.36
2021-09-23,3315.219
2021-09-24,3298.819
2021-09-27,3297.642
2021-09-28,3215.716
2021-09-29,3191.811
2021-09-30,3182.803
2021-10-01,3193.571
2021-10-04,3154.842
2021-10-05,3162.561
2021-10-06,3137.726
2021-10-07,3184.739
2021-10-08,3169.958
2021-10-11,3158.43
2021-10-12,3167.214
2021-10-13,3192.965
2021-10-14,3242.337
2021-10-15,3255.71
2021-10-18,3255.952
2021-10-19,3278.344
2021-10-20,3282.715
2021-10-21,3292.174
2021-10-22,3290.011
2021-10-25,3300.58
2021-10-26,3295.679
2021-10-27,3261.566
2021-10-28,3305.381
2021-10-29,3294.788
2021-11-01,3351.055
2021-11-02,3343.658
2021-11-03,3371.135
2021-11-04,3383.866
2021-11-05,3395.996
2021-11-08,3409.049
2021-11-09,3402.469
2021-11-10,3350.352
2021-11-11,3360.389
2021-11-12,3376.541
2021-11-15,3372.431
2021-11-16,3374.151
2021-11-17,3345.375
2021-11-18,3329.718
2021-11-19,3319.424
2021-11-22,3286.77
2021-11-23,3252.901
2021-11-24,3248.115
2021-11-25,3257.057
2021-11-26,3180.648
2021-11-29,3178.191
2021-11-30,3132.947
2021-12-01,3101.403
2021-12-02,3121.669
2021-12-03,3078.333
2021-12-06,3100.485
2021-12-07,3182.841
2021-12-08,3206.118
2021-12-09,3162.855
2021-12-10,3144.986
2021-12-13,3116.716
2021-12-14,3083.741
2021-12-15,3110.009
2021-12-16,3089.939
2021-12-17,3098.619
2021-12-20,3049.24
2021-12-21,3115.762
2021-12-22,3150.394
2021-12-23,3179.104
2021-12-24,3182.582
2021-12-27,3199.57
2021-12-28,3194.983
2021-12-29,3204.876
2021-12-30,3211.807
2021-12-31,3213.398
2022-01-03,3219.861
2022-01-04,3209.188
2022-01-05,3136.259
2022-01-06,3106.995
2022-01-07,3076.574
2022-01-10,3051.511
2022-01-11,3078.591
2022-01-12,3093.077
2022-01-13,3065.108
2022-01-14,3035.782
2022-01-17,3037.539
2022-01-18,2966.296
2022-01-19,2940.074
2022-01-20,2929.593
2022-01-21,2869.508
2022-01-24,2860.893
2022-01-25,2814.795
2022-01-26,2807.64
2022-01-27,2745.262
2022-01-28,2784.958
2022-01-31,2865.987
2022-02-01,2901.737
2022-02-02,2902.29
2022-02-03,2849.355
2022-02-04,2857.404
2022-02-07,2864.997
2022-02-08,2888.737
2022-02-09,2955.607
2022-02-10,2929.595
2022-02-11,2889.428
2022-02-14,2848.166
2022-02-15,2908.615
2022-02-16,2919.458
2022-02-17,2862.102
2022-02-18,2832.016
2022-02-21,2818.526
2022-02-22,2784.671
2022-02-23,2755.284
2022-02-24,2756.744
2022-02-25,2827.488
2022-02-28,2847.85
2022-03-01,2817.206
2022-03-02,2840.339
2022-03-03,2802.829
2022-03-04,2733.514
2022-03-07,2649.879
2022-03-08,2648.535
2022-03-09,2734.059
2022-03-10,2739.057
2022-03-11,2703.372
2022-03-14,2663.613
2022-03-15,2679.1
2022-03-16,2770.7
2022-03-17,2833.318
2022-03-18,2867.957
2022-03-21,2853.863
2022-03-22,2878.226
2022-03-23,2851.741
2022-03-24,2863.589
2022-03-25,2853.515
2022-03-28,2848.445
2022-03-29,2924.646
2022-03-30,2903.325
2022-03-31,2874.325
2022-04-01,2888.236
2022-04-04,2915.784
2022-04-05,2878.562
2022-04-06,2824.354
2022-04-07,2808.017
2022-04-08,2797.978
2022-04-11,2771.658
2022-04-12,2769.3
2022-04-13,2805.253
2022-04-14,2789.905
2022-04-15,2785.322
2022-04-18,2761.219
2022-04-19,2794.591
2022-04-20,2806.379
2022-04-21,2764.91
2022-04-22,2696.239
2022-04-25,2688.068
2022-04-26,2622.22
2022-04-27,2605.784
2022-04-28,2637.314
2022-04-29,2612.713
2022-05-02,2612.419
2022-05-03,2617.117
2022-05-04,2647.658
2022-05-05,2573.821
2022-05-06,2523.119
2022-05-09,2412.45
2022-05-10,2412.826
2022-05-11,2383.33
2022-05-12,2381.454
2022-05-13,2459.003
2022-05-16,2448.165
2022-05-17,2510.688
2022-05-18,2451.51
2022-05-19,2457.769
2022-05-20,2465.255
2022-05-23,2489.949
2022-05-24,2444.002
2022-05-25,2465.903
2022-05-26,2508.475
2022-05-27,2566.031
2022-05-30,2592.345
2022-05-31,2562.51
2022-06-01,2539.95
2022-06-02,2586.627
2022-06-03,2568.748
2022-06-06,2575.018
2022-06-07,2584.159
2022-06-08,2568.819
2022-06-09,2516.658
2022-06-10,2447.22
2022-06-13,2337.618
2022-06-14,2317.114
2022-06-15,2339.531
2022-06-16,2266.702
2022-06-17,2280.746
2022-06-20,2279.772
2022-06-21,2310.039
2022-06-22,2295.834
2022-06-23,2317.197
2022-06-24,2381.197
2022-06-27,2399.544
2022-06-28,2366.271
2022-06-29,2337.468
2022-06-30,2309.731
2022-07-01,2316.407
2022-07-04,2320.347
2022-07-05,2326.366
2022-07-06,2321.069
2022-07-07,2376.81
2022-07-08,2382.536
2022-07-11,2340.107
2022-07-12,2323.062
2022-07-13,2325.505
2022-07-14,2297.706
2022-07-15,2332.888
2022-07-18,2348.853
2022-07-19,2402.391
2022-07-20,2437.77
2022-07-21,2459.78
2022-07-22,2446.144
2022-07-25,2441.149
2022-07-26,2419.215
2022-07-27,2455.834
2022-07-28,2501.399
2022-07-29,2528.875
2022-08-01,2540.135
2022-08-02,2523.498
2022-08-03,2545.064
2022-08-04,2557.962
2022-08-05,2564.288
2022-08-08,2587.206
2022-08-09,2547.133
2022-08-10,2614.6
2022-08-11,2623.124
2022-08-12,2649.103
2022-08-15,2653.711
2022-08-16,2650.298
2022-08-17,2612.38
2022-08-18,2621.798
2022-08-19,2567.691
2022-08-22,2519.398
2022-08-23,2524.614
2022-08-24,2543.318
2022-08-25,2573.593
2022-08-26,2512.81
2022-08-29,2479.477
2022-08-30,2464.647
2022-08-31,2460.749
2022-09-01,2414.231
2022-09-02,2412.31
2022-09-05,2399.704
2022-09-06,2385.143
2022-09-07,2413.814
2022-09-08,2443.911
2022-09-09,2494.207
2022-09-12,2527.13
2022-09-13,2451.502
2022-09-14,2443.249
2022-09-15,2424.541
2022-09-16,2383.532
2022-09-19,2386.62
2022-09-20,2359.658
2022-09-21,2333.103
2022-09-22,2285.698
2022-09-23,2230.731
2022-09-26,2190.726
2022-09-27,2201.279
2022-09-28,2235.178
2022-09-29,2208.226
2022-09-30,2209.775
2022-10-03,2250.328
2022-10-04,2335.379
2022-10-05,2321.178
2022-10-06,2319.691
2022-10-07,2260.815
2022-10-10,2235.412
2022-10-11,2218.934
2022-10-12,2208.052
2022-10-13,2224.478
2022-10-14,2197.746
2022-10-17,2246.952
2022-10-18,2276.588
2022-10-19,2234.482
2022-10-20,2222.123
2022-10-21,2240.04
2022-10-24,2255.043
2022-10-25,2310.808
2022-10-26,2330.611
2022-10-27,2328.62
2022-10-28,2341.742
2022-10-31,2340.419
2022-11-01,2356.69
2022-11-02,2308.843
2022-11-03,2284.923
2022-11-04,2309.032
2022-11-07,2333.796
2022-11-08,2354.767
2022-11-09,2313.15
2022-11-10,2426.5
2022-11-11,2480.658
2022-11-14,2459.042
2022-11-15,2490.971
2022-11-16,2454.218
2022-11-17,2429.634
2022-11-18,2440.359
2022-11-21,2418.026
2022-11-22,2442.275
2022-11-23,2464.487
2022-11-24,2481.804
2022-11-25,2477.902
2022-11-28,2441.766
2022-11-29,2441.601
2022-11-30,2485.637
2022-12-01,2520.49
2022-12-02,2525.858
2022-12-05,2486.757
2022-12-06,2444.992
2022-12-07,2434.513
2022-12-08,2451.341
2022-12-09,2444.664
2022-12-12,2452.258
2022-12-13,2486.326
2022-12-14,2488.971
2022-12-15,2428.222
2022-12-16,2408.29
2022-12-19,2377.181
2022-12-20,2381.745
2022-12-21,2411.258
2022-12-22,2391.801
2022-12-23,2388.698
2022-12-26,2390.871
2022-12-27,2386.362
2022-12-28,2361.902
2022-12-29,2402.809
2022-12-30,2400.526
2023-01-02,2403.375
2023-01-03,2396.974
2023-01-04,2419.335
2023-01-05,2396.434
2023-01-06,2439.302
2023-01-09,2469.749
2023-01-10,2486.79
2023-01-11,2509.685
2023-01-12,2540.053
2023-01-13,2559.851
2023-01-16,2562.251
2023-01-17,2562.035
2023-01-18,2555.35
2023-01-19,2523.463
2023-01-20,2555.054
2023-01-23,2587.938
2023-01-24,2585.812
2023-01-25,2586.674
2023-01-26,2598.949
2023-01-27,2611.642
2023-01-30,2589.499
2023-01-31,2624.068
2023-02-01,2662.783
2023-02-02,2709.602
2023-02-03,2679.454
2023-02-06,2638.398
2023-02-07,2652.835
2023-02-08,2640.147
2023-02-09,2624.866
2023-02-10,2602.118
2023-02-13,2619.664
2023-02-14,2628.279
2023-02-15,2638.479
2023-02-16,2630.471
2023-02-17,2621.451
2023-02-20,2626.12
2023-02-21,2576.63
2023-02-22,2567.199
2023-02-23,2578.315
2023-02-24,2553.634
2023-02-27,2564.395
2023-02-28,2569.778
2023-03-01,2575.085
2023-03-02,2575.888
2023-03-03,2606.624
2023-03-06,2595.635
2023-03-07,2568.226
2023-03-08,2565.434
2023-03-09,2533.33
2023-03-10,2483.393
2023-03-13,2461.416
2023-03-14,2478.299
2023-03-15,2444.19
2023-03-16,2466.625
2023-03-17,2445.556
2023-03-20,2457.248
2023-03-21,2490.484
2023-03-22,2463.629
2023-03-23,2477.082
2023-03-24,2468.413
2023-03-27,2483.848
2023-03-28,2487.156
2023-03-29,2514.436
2023-03-30,2531.756
2023-03-31,2563.825
2023-04-03,2569.337
2023-04-04,2553.281
2023-04-05,2523.924
2023-04-06,2519.934
2023-04-07,2522.336
2023-04-10,2534.079
2023-04-11,2561.236
2023-04-12,2555.939
2023-04-13,2586.285
2023-04-14,2581.419
2023-04-17,2586.802
2023-04-18,2591.509
2023-04-19,2582.492
2023-04-20,2574.232
2023-04-21,2574.509
2023-04-24,2575.661
2023-04-25,2533.909
2023-04-26,2523.011
2023-04-27,2543.014
2023-04-28,2564.784
2023-05-01,2567.028
2023-05-02,2541.455
2023-05-03,2550.705
2023-05-04,2540.473
2023-05-05,2575.277
2023-05-08,2580.498
2023-05-09,2570.944
2023-05-10,2579.028
2023-05-11,2563.065
2023-05-12,2555.633
2023-05-15,2576.02
2023-05-16,2555.292
2023-05-17,2571.583
2023-05-18,2580.245
2023-05-19,2579.111
2023-05-22,2593.997
2023-05-23,2572.194
2023-05-24,2540.026
2023-05-25,2526.701
2023-05-26,2543.684
2023-05-29,2547.543
2023-05-30,2546.762
2023-05-31,2528.928
2023-06-01,2557.434
2023-06-02,2608.857
2023-06-05,2599.974
2023-06-06,2629.706
2023-06-07,2644.488
2023-06-08,2640.858
2023-06-09,2639.626
2023-06-12,2656.908
2023-06-13,2689.227
2023-06-14,2684.022
2023-06-15,2695.859
2023-06-16,2692.923
2023-06-19,2682.854
2023-06-20,2670.114
2023-06-21,2662.336
2023-06-22,2649.67
2023-06-23,2612.74
2023-06-26,2609.61
2023-06-27,2628.507
2023-06-28,2643.02
2023-06-29,2660.093
2023-06-30,2681.328
2023-07-03,2689.99
2023-07-04,2694.53
2023-07-05,2670.83
2023-07-06,2630.636
2023-07-07,2654.527
2023-07-10,2684.256
2023-07-11,2711.509
2023-07-12,2747.676
2023-07-13,2775.407
2023-07-14,2764.69
2023-07-17,2771.094
2023-07-18,2791.948
2023-07-19,2797.055
2023-07-20,2772.57
2023-07-21,2762.547
2023-07-24,2759.905
2023-07-25,2771.803
2023-07-26,2772.533
2023-07-27,2750.807
2023-07-28,2776.374
2023-07-31,2797.536
2023-08-01,2781.913
2023-08-02,2731.847
2023-08-03,2724.351
2023-08-04,2729.478
2023-08-07,2726.606
2023-08-08,2704.502
2023-08-09,2698.273
2023-08-10,2700.566
2023-08-11,2692.598
2023-08-14,2685.896
2023-08-15,2670.147
2023-08-16,2642.833
2023-08-17,2612.071
2023-08-18,2610.872
2023-08-21,2614.38
2023-08-22,2623.632
2023-08-23,2647.44
2023-08-24,2624.948
2023-08-25,2624.367
2023-08-28,2645.064
2023-08-29,2682.078
2023-08-30,2702.32
2023-08-31,2703.127
2023-09-01,2714.287
2023-09-04,2716.199
2023-09-05,2680.306
2023-09-06,2672.862
2023-09-07,2650.907
2023-09-08,2642.294
2023-09-11,2650.322
2023-09-12,2640.144
2023-09-13,2625.315
2023-09-14,2650.522
2023-09-15,2636.827
2023-09-18,2621.225
2023-09-19,2609.578
2023-09-20,2600.617
2023-09-21,2554.032
2023-09-22,2552.103
2023-09-25,2549.235
2023-09-26,2521.867
2023-09-27,2534.44
2023-09-28,2549.783
2023-09-29,2551.995
2023-10-02,2519.679
2023-10-03,2478.915
2023-10-04,2471.868
2023-10-05,2479.085
2023-10-06,2498.199
2023-10-09,2500.158
2023-10-10,2535.369
2023-10-11,2533.237
2023-10-12,2499.739
2023-10-13,2472.425
2023-10-16,2486.939
2023-10-17,2506.39
2023-10-18,2463.728
2023-10-19,2434.528
2023-10-20,2409.47
2023-10-23,2392.185
2023-10-24,2413.318
2023-10-25,2378.439
2023-10-26,2364.306
2023-10-27,2359.943
2023-10-30,2370.771
2023-10-31,2379.65
2023-11-01,2390.739
2023-11-02,2441.62
2023-11-03,2494.368
2023-11-06,2490.402
2023-11-07,2484.157
2023-11-08,2475.1
2023-11-09,2464.367
2023-11-10,2469.927
2023-11-13,2471.182
2023-11-14,2558.147
2023-11-15,2579.177
2023-11-16,2552.762
2023-11-17,2577.998
2023-11-20,2598.462
2023-11-21,2587.286
2023-11-22,2592.959
2023-11-23,2596.855
2023-11-24,2608.404
2023-11-27,2602.481
2023-11-28,2603.671
2023-11-29,2618.052
2023-11-30,2621.421
2023-12-01,2659.976
2023-12-04,2667.17
2023-12-05,2643.129
2023-12-06,2648.767
2023-12-07,2654.591
2023-12-08,2663.399
2023-12-11,2665.519
2023-12-12,2665.495
2023-12-13,2710.914
2023-12-14,2786.834
2023-12-15,2776.254
2023-12-18,2770.502
2023-12-19,2808.843
2023-12-20,2778.854
2023-12-21,2808.451
2023-12-22,2826.447
2023-12-25,2825.937
2023-12-26,2842.665
2023-12-27,2864.788
2023-12-28,2868.04
2023-12-29,2847.12
2024-01-01,2848.235
2024-01-02,2815.821
2024-01-03,2753.498
2024-01-04,2753.962
2024-01-05,2750.015
2024-01-08,2782.331
2024-01-09,2775.688
2024-01-10,2779.176
2024-01-11,2771.442
2024-01-12,2778.513
2024-01-15,2772.676
2024-01-16,2744.027
2024-01-17,2713.572
2024-01-18,2727.257
2024-01-19,2742.372
2024-01-22,2777.35
2024-01-23,2768.616
2024-01-24,2765.356
2024-01-25,2772.332
2024-01-26,2773.211
2024-01-29,2798.708
2024-01-30,2787.918
2024-01-31,2766.261
2024-02-01,2785.858
2024-02-02,2784.135
2024-02-05,2753.303
2024-02-06,2778.177
2024-02-07,2786.714
2024-02-08,2807.723
2024-02-09,2828.487
2024-02-12,2849.411
2024-02-13,2790.085
2024-02-14,2826.234
2024-02-15,2865.731
2024-02-16,2865.414
2024-02-19,2867.555
2024-02-20,2846.837
2024-02-21,2834.438
2024-02-22,2865.162
2024-02-23,2872.508
2024-02-26,2886.993
2024-02-27,2908.204
2024-02-28,2894.92
2024-02-29,2909.248
2024-03-01,2934.153
2024-03-04,2932.678
2024-03-05,2905.39
