Date,KOKUSAI INDEX (WORLD ex JP) MID GROWTH Mid Cap
2010-09-09,764.223
2010-09-10,765.837
2010-09-13,777.705
2010-09-14,781.46
2010-09-15,784.534
2010-09-16,783.414
2010-09-17,784.445
2010-09-20,796.454
2010-09-21,794.489
2010-09-22,794.629
2010-09-23,790.451
2010-09-24,807.799
2010-09-27,804.974
2010-09-28,811.28
2010-09-29,813.616
2010-09-30,811.39
2010-10-01,813.659
2010-10-04,806.837
2010-10-05,823.649
2010-10-06,822.898
2010-10-07,822.275
2010-10-08,827.384
2010-10-11,829.295
2010-10-12,828.653
2010-10-13,840.274
2010-10-14,841.206
2010-10-15,841.651
2010-10-18,839.948
2010-10-19,823.83
2010-10-20,834.763
2010-10-21,838.226
2010-10-22,838.965
2010-10-25,845.868
2010-10-26,842.751
2010-10-27,837.03
2010-10-28,841.137
2010-10-29,845.214
2010-11-01,847.784
2010-11-02,855.863
2010-11-03,854.899
2010-11-04,874.826
2010-11-05,876.325
2010-11-08,875.067
2010-11-09,874.187
2010-11-10,868.803
2010-11-11,867.613
2010-11-12,857.669
2010-11-15,857.552
2010-11-16,840.053
2010-11-17,843.595
2010-11-18,858.225
2010-11-19,862.782
2010-11-22,863.571
2010-11-23,848.52
2010-11-24,862.368
2010-11-25,864.49
2010-11-26,856.992
2010-11-29,847.471
2010-11-30,844.691
2010-12-01,863.913
2010-12-02,879.745
2010-12-03,888.563
2010-12-06,888.567
2010-12-07,892.555
2010-12-08,886.938
2010-12-09,886.122
2010-12-10,891.546
2010-12-13,896.049
2010-12-14,896.586
2010-12-15,892.222
2010-12-16,895.468
2010-12-17,897.894
2010-12-20,899.192
2010-12-21,907.372
2010-12-22,906.592
2010-12-23,904.891
2010-12-24,905.609
2010-12-27,903.844
2010-12-28,904.435
2010-12-29,907.938
2010-12-30,908.385
2010-12-31,909.463
2011-01-03,916.86
2011-01-04,912.635
2011-01-05,909.4
2011-01-06,906.785
2011-01-07,906.007
2011-01-10,903.638
2011-01-11,912.639
2011-01-12,922.524
2011-01-13,924.613
2011-01-14,927.182
2011-01-17,925.829
2011-01-18,934.861
2011-01-19,923.69
2011-01-20,908.355
2011-01-21,913.053
2011-01-24,918.999
2011-01-25,915.677
2011-01-26,928.768
2011-01-27,931.091
2011-01-28,916.576
2011-01-31,921.539
2011-02-01,937.891
2011-02-02,937.119
2011-02-03,938.191
2011-02-04,941.784
2011-02-07,948.634
2011-02-08,952.917
2011-02-09,949.732
2011-02-10,949.645
2011-02-11,955.016
2011-02-14,959.874
2011-02-15,956.039
2011-02-16,960.916
2011-02-17,964.557
2011-02-18,965.864
2011-02-21,962.286
2011-02-22,944.384
2011-02-23,934.779
2011-02-24,934.959
2011-02-25,951.629
2011-02-28,958.278
2011-03-01,949.392
2011-03-02,951.959
2011-03-03,966.058
2011-03-04,963.668
2011-03-07,956.273
2011-03-08,956.852
2011-03-09,954.266
2011-03-10,932.476
2011-03-11,933.828
2011-03-14,932.174
2011-03-15,917.595
2011-03-16,905.925
2011-03-17,920.041
2011-03-18,927.815
2011-03-21,944.996
2011-03-22,942.028
2011-03-23,945.128
2011-03-24,958.067
2011-03-25,960.773
2011-03-28,955.985
2011-03-29,961.47
2011-03-30,972.712
2011-03-31,973.373
2011-04-01,981.229
2011-04-04,986.289
2011-04-05,988.696
2011-04-06,991.323
2011-04-07,985.381
2011-04-08,988.137
2011-04-11,982.95
2011-04-12,969.646
2011-04-13,977.027
2011-04-14,974.812
2011-04-15,979.316
2011-04-18,961.397
2011-04-19,970.911
2011-04-20,994.062
2011-04-21,1002.255
2011-04-22,1002.255
2011-04-25,999.639
2011-04-26,1005.725
2011-04-27,1008.032
2011-04-28,1013.116
2011-04-29,1016.907
2011-05-02,1016.742
2011-05-03,1004.489
2011-05-04,994.481
2011-05-05,983.873
2011-05-06,990.831
2011-05-09,991.976
2011-05-10,1003.646
2011-05-11,996.713
2011-05-12,992.742
2011-05-13,988.443
2011-05-16,982.764
2011-05-17,974.317
2011-05-18,986.107
2011-05-19,990.575
2011-05-20,985.653
2011-05-23,966.727
2011-05-24,968.642
2011-05-25,973.65
2011-05-26,979.938
2011-05-27,991.071
2011-05-30,992.352
2011-05-31,1003.685
2011-06-01,987.656
2011-06-02,983.796
2011-06-03,976.5
2011-06-06,967.196
2011-06-07,969.052
2011-06-08,956.053
2011-06-09,961.63
2011-06-10,944.745
2011-06-13,941.709
2011-06-14,957.157
2011-06-15,939.693
2011-06-16,928.312
2011-06-17,932.175
2011-06-20,933.704
2011-06-21,954.086
2011-06-22,952.566
2011-06-23,942.417
2011-06-24,936.275
2011-06-27,941.953
2011-06-28,955.462
2011-06-29,968.24
2011-06-30,981.177
2011-07-01,992.013
2011-07-04,995.728
2011-07-05,995.915
2011-07-06,992.64
2011-07-07,1003.9
2011-07-08,995.3
2011-07-11,969.75
2011-07-12,964.209
2011-07-13,976.069
2011-07-14,965.134
2011-07-15,970.333
2011-07-18,955.26
2011-07-19,975.054
2011-07-20,977.618
2011-07-21,989.838
2011-07-22,995.418
2011-07-25,990.559
2011-07-26,988.074
2011-07-27,966.805
2011-07-28,959.852
2011-07-29,957.715
2011-08-01,947.553
2011-08-02,919.134
2011-08-03,916.743
2011-08-04,865.755
2011-08-05,854.491
2011-08-08,798.089
2011-08-09,833.535
2011-08-10,812.459
2011-08-11,844.48
2011-08-12,859.116
2011-08-15,877.817
2011-08-16,866.224
2011-08-17,865.601
2011-08-18,817.599
2011-08-19,807.907
2011-08-22,808.657
2011-08-23,832.203
2011-08-24,841.969
2011-08-25,828.978
2011-08-26,840.873
2011-08-29,867.875
2011-08-30,875.497
2011-08-31,888.188
2011-09-01,879.203
2011-09-02,856.784
2011-09-05,842.859
2011-09-06,836.999
2011-09-07,864.476
2011-09-08,860.467
2011-09-09,833.181
2011-09-12,824.72
2011-09-13,834.326
2011-09-14,847.293
2011-09-15,862.18
2011-09-16,864.698
2011-09-19,850.325
2011-09-20,852.545
2011-09-21,832.49
2011-09-22,790.513
2011-09-23,792.42
2011-09-26,803.415
2011-09-27,828.161
2011-09-28,807.684
2011-09-29,805.613
2011-09-30,782.006
2011-10-03,754.555
2011-10-04,759.434
2011-10-05,779.725
2011-10-06,802.576
2011-10-07,801.436
2011-10-10,826.86
2011-10-11,828.014
2011-10-12,842.475
2011-10-13,839.611
2011-10-14,856.45
2011-10-17,839.955
2011-10-18,848.508
2011-10-19,842.542
2011-10-20,837.453
2011-10-21,862.547
2011-10-24,883.255
2011-10-25,869.584
2011-10-26,872.72
2011-10-27,912.715
2011-10-28,916.515
2011-10-31,887.867
2011-11-01,856.276
2011-11-02,871.156
2011-11-03,887.819
2011-11-04,886.169
2011-11-07,884.104
2011-11-08,891.666
2011-11-09,858.808
2011-11-10,858.12
2011-11-11,880.903
2011-11-14,870.92
2011-11-15,869.929
2011-11-16,860.677
2011-11-17,842.507
2011-11-18,837.799
2011-11-21,818.536
2011-11-22,816.974
2011-11-23,796.979
2011-11-24,796.875
2011-11-25,794.538
2011-11-28,823.952
2011-11-29,827.823
2011-11-30,865.836
2011-12-01,864.481
2011-12-02,865.525
2011-12-05,874.11
2011-12-06,868.138
2011-12-07,866.587
2011-12-08,847.634
2011-12-09,857.982
2011-12-12,842.331
2011-12-13,832.031
2011-12-14,811.848
2011-12-15,816.005
2011-12-16,822.362
2011-12-19,813.559
2011-12-20,840.128
2011-12-21,837.043
2011-12-22,844.582
2011-12-23,850.123
2011-12-26,850.183
2011-12-27,852.399
2011-12-28,840.195
2011-12-29,846.88
2011-12-30,849.972
2012-01-02,852.216
2012-01-03,866.756
2012-01-04,863.572
2012-01-05,861.766
2012-01-06,859.466
2012-01-09,861.472
2012-01-10,874.088
2012-01-11,870.925
2012-01-12,876.476
2012-01-13,869.602
2012-01-16,870.54
2012-01-17,877.272
2012-01-18,889.503
2012-01-19,898.267
2012-01-20,894.295
2012-01-23,900.654
2012-01-24,896.96
2012-01-25,906.085
2012-01-26,910.177
2012-01-27,908.878
2012-01-30,901.673
2012-01-31,905.61
2012-02-01,920.464
2012-02-02,923.654
2012-02-03,934.612
2012-02-06,933.193
2012-02-07,934.743
2012-02-08,936.931
2012-02-09,940.996
2012-02-10,931.208
2012-02-13,937.226
2012-02-14,935.474
2012-02-15,936.162
2012-02-16,941.426
2012-02-17,945.58
2012-02-20,952.555
2012-02-21,949.616
2012-02-22,946.411
2012-02-23,952.766
2012-02-24,958.399
2012-02-27,955.175
2012-02-28,956.522
2012-02-29,954.264
2012-03-01,960.287
2012-03-02,954.258
2012-03-05,945.746
2012-03-06,922.068
2012-03-07,930.325
2012-03-08,948.443
2012-03-09,950.875
2012-03-12,946.437
2012-03-13,960.546
2012-03-14,953.862
2012-03-15,959.529
2012-03-16,964.257
2012-03-19,967.436
2012-03-20,958.036
2012-03-21,959.648
2012-03-22,949.988
2012-03-23,955.442
2012-03-26,969.809
2012-03-27,965.909
2012-03-28,956.705
2012-03-29,954.408
2012-03-30,962.775
2012-04-02,973.077
2012-04-03,969.35
2012-04-04,947.448
2012-04-05,948.782
2012-04-06,948.782
2012-04-09,940.492
2012-04-10,922.374
2012-04-11,931.876
2012-04-12,949.245
2012-04-13,936.98
2012-04-16,934.605
2012-04-17,951.012
2012-04-18,947.701
2012-04-19,946.017
2012-04-20,947.496
2012-04-23,929.665
2012-04-24,932.08
2012-04-25,946.592
2012-04-26,955.11
2012-04-27,962.439
2012-04-30,958.464
2012-05-01,962.293
2012-05-02,960.641
2012-05-03,952.781
2012-05-04,934.031
2012-05-07,933.475
2012-05-08,920.887
2012-05-09,915.317
2012-05-10,918.746
2012-05-11,918.41
2012-05-14,901.961
2012-05-15,893.863
2012-05-16,887.431
2012-05-17,870.187
2012-05-18,860.189
2012-05-21,876.899
2012-05-22,884.521
2012-05-23,877.67
2012-05-24,880.13
2012-05-25,880.725
2012-05-28,883.515
2012-05-29,893.75
2012-05-30,874.746
2012-05-31,868.283
2012-06-01,844.043
2012-06-04,843.463
2012-06-05,851.874
2012-06-06,871.479
2012-06-07,874.444
2012-06-08,874.612
2012-06-11,866.411
2012-06-12,873.503
2012-06-13,867.115
2012-06-14,869.771
2012-06-15,880.159
2012-06-18,886.271
2012-06-19,899.763
2012-06-20,900.866
2012-06-21,878.152
2012-06-22,876.985
2012-06-25,862.533
2012-06-26,864.901
2012-06-27,871.985
2012-06-28,865.919
2012-06-29,896.582
2012-07-02,899.083
2012-07-03,910.567
2012-07-04,910.244
2012-07-05,907.425
2012-07-06,893.213
2012-07-09,887.57
2012-07-10,882.569
2012-07-11,878.608
2012-07-12,871.762
2012-07-13,885.99
2012-07-16,884.049
2012-07-17,886.957
2012-07-18,896.337
2012-07-19,905.845
2012-07-20,892.691
2012-07-23,876.277
2012-07-24,868.484
2012-07-25,871.756
2012-07-26,894.871
2012-07-27,911.583
2012-07-30,910.344
2012-07-31,904.35
2012-08-01,900.869
2012-08-02,891.548
2012-08-03,913.712
2012-08-06,920.026
2012-08-07,929.371
2012-08-08,927.782
2012-08-09,929.834
2012-08-10,930.158
2012-08-13,926.981
2012-08-14,926.616
2012-08-15,930.205
2012-08-16,939.966
2012-08-17,942.861
2012-08-20,938.988
2012-08-21,943.51
2012-08-22,939.593
2012-08-23,937.0
2012-08-24,937.346
2012-08-27,936.719
2012-08-28,935.859
2012-08-29,936.482
2012-08-30,927.777
2012-08-31,936.353
2012-09-03,937.245
2012-09-04,933.662
2012-09-05,933.075
2012-09-06,953.152
2012-09-07,964.182
2012-09-10,959.737
2012-09-11,961.435
2012-09-12,966.155
2012-09-13,973.494
2012-09-14,991.791
2012-09-17,985.826
2012-09-18,979.85
2012-09-19,983.807
2012-09-20,978.581
2012-09-21,981.28
2012-09-24,972.869
2012-09-25,966.413
2012-09-26,954.122
2012-09-27,964.677
2012-09-28,962.91
2012-10-01,968.205
2012-10-02,969.122
2012-10-03,968.089
2012-10-04,976.155
2012-10-05,980.57
2012-10-08,972.964
2012-10-09,960.685
2012-10-10,954.591
2012-10-11,959.382
2012-10-12,956.092
2012-10-15,961.189
2012-10-16,972.667
2012-10-17,977.76
2012-10-18,976.629
2012-10-19,962.725
2012-10-22,960.383
2012-10-23,946.485
2012-10-24,945.295
2012-10-25,948.853
2012-10-26,948.398
2012-10-29,947.441
2012-10-30,951.031
2012-10-31,952.828
2012-11-01,966.951
2012-11-02,959.029
2012-11-05,959.453
2012-11-06,966.368
2012-11-07,951.687
2012-11-08,940.873
2012-11-09,940.67
2012-11-12,939.531
2012-11-13,939.674
2012-11-14,928.533
2012-11-15,924.269
2012-11-16,924.336
2012-11-19,944.244
2012-11-20,946.41
2012-11-21,949.044
2012-11-22,953.759
2012-11-23,964.963
2012-11-26,960.81
2012-11-27,959.334
2012-11-28,963.112
2012-11-29,970.002
2012-11-30,970.715
2012-12-03,969.234
2012-12-04,968.514
2012-12-05,969.377
2012-12-06,972.554
2012-12-07,973.75
2012-12-10,976.183
2012-12-11,982.516
2012-12-12,984.282
2012-12-13,978.856
2012-12-14,978.569
2012-12-17,984.66
2012-12-18,995.309
2012-12-19,996.622
2012-12-20,1000.097
2012-12-21,992.111
2012-12-24,990.983
2012-12-25,990.967
2012-12-26,986.522
2012-12-27,988.009
2012-12-28,981.015
2012-12-31,992.392
2013-01-01,992.427
2013-01-02,1015.591
2013-01-03,1013.415
2013-01-04,1016.465
2013-01-07,1014.137
2013-01-08,1010.715
2013-01-09,1014.325
2013-01-10,1020.162
2013-01-11,1021.817
2013-01-14,1021.145
2013-01-15,1024.545
2013-01-16,1023.234
2013-01-17,1031.283
2013-01-18,1032.528
2013-01-21,1034.459
2013-01-22,1036.912
2013-01-23,1035.999
2013-01-24,1041.086
2013-01-25,1050.53
2013-01-28,1046.787
2013-01-29,1048.051
2013-01-30,1045.745
2013-01-31,1044.483
2013-02-01,1056.536
2013-02-04,1044.888
2013-02-05,1051.058
2013-02-06,1053.488
2013-02-07,1048.156
2013-02-08,1056.163
2013-02-11,1051.396
2013-02-12,1056.197
2013-02-13,1058.818
2013-02-14,1059.656
2013-02-15,1058.89
2013-02-18,1057.655
2013-02-19,1064.499
2013-02-20,1051.745
2013-02-21,1036.783
2013-02-22,1047.006
2013-02-25,1034.314
2013-02-26,1033.374
2013-02-27,1047.294
2013-02-28,1051.494
2013-03-01,1049.213
2013-03-04,1051.226
2013-03-05,1063.874
2013-03-06,1064.688
2013-03-07,1067.588
2013-03-08,1070.582
2013-03-11,1072.617
2013-03-12,1071.616
2013-03-13,1072.393
2013-03-14,1079.619
2013-03-15,1078.174
2013-03-18,1071.405
2013-03-19,1065.738
2013-03-20,1074.136
2013-03-21,1066.154
2013-03-22,1069.124
2013-03-25,1063.603
2013-03-26,1069.31
2013-03-27,1068.295
2013-03-28,1078.232
2013-03-29,1078.232
2013-04-01,1070.861
2013-04-02,1073.007
2013-04-03,1060.88
2013-04-04,1058.582
2013-04-05,1054.849
2013-04-08,1061.139
2013-04-09,1065.162
2013-04-10,1080.222
2013-04-11,1087.591
2013-04-12,1081.05
2013-04-15,1052.653
2013-04-16,1062.352
2013-04-17,1044.244
2013-04-18,1040.409
2013-04-19,1051.047
2013-04-22,1053.399
2013-04-23,1068.502
2013-04-24,1073.283
2013-04-25,1082.938
2013-04-26,1078.862
2013-04-29,1085.816
2013-04-30,1092.543
2013-05-01,1084.518
2013-05-02,1088.84
2013-05-03,1101.322
2013-05-06,1103.77
2013-05-07,1108.089
2013-05-08,1118.186
2013-05-09,1117.33
2013-05-10,1121.103
2013-05-13,1119.323
2013-05-14,1127.487
2013-05-15,1128.538
2013-05-16,1125.861
2013-05-17,1129.97
2013-05-20,1132.044
2013-05-21,1134.601
2013-05-22,1125.107
2013-05-23,1117.61
2013-05-24,1115.504
2013-05-27,1116.44
2013-05-28,1122.96
2013-05-29,1114.959
2013-05-30,1123.824
2013-05-31,1110.47
2013-06-03,1109.748
2013-06-04,1106.132
2013-06-05,1092.043
2013-06-06,1098.897
2013-06-07,1110.487
2013-06-10,1110.387
2013-06-11,1099.516
2013-06-12,1094.87
2013-06-13,1106.575
2013-06-14,1106.989
2013-06-17,1116.081
2013-06-18,1123.187
2013-06-19,1116.043
2013-06-20,1077.285
2013-06-21,1070.908
2013-06-24,1055.207
2013-06-25,1067.577
2013-06-26,1077.179
2013-06-27,1086.75
2013-06-28,1082.34
2013-07-01,1094.641
2013-07-02,1092.375
2013-07-03,1089.999
2013-07-04,1095.72
2013-07-05,1097.66
2013-07-08,1104.325
2013-07-09,1110.221
2013-07-10,1115.974
2013-07-11,1134.185
2013-07-12,1136.867
2013-07-15,1138.187
2013-07-16,1135.16
2013-07-17,1136.646
2013-07-18,1144.05
2013-07-19,1147.772
2013-07-22,1150.611
2013-07-23,1147.712
2013-07-24,1145.845
2013-07-25,1149.342
2013-07-26,1146.845
2013-07-29,1143.864
2013-07-30,1147.382
2013-07-31,1150.597
2013-08-01,1167.237
2013-08-02,1169.442
2013-08-05,1169.764
2013-08-06,1165.937
2013-08-07,1158.237
2013-08-08,1168.523
2013-08-09,1169.602
2013-08-12,1168.075
2013-08-13,1169.078
2013-08-14,1165.836
2013-08-15,1149.297
2013-08-16,1150.901
2013-08-19,1145.299
2013-08-20,1152.096
2013-08-21,1144.443
2013-08-22,1155.45
2013-08-23,1160.355
2013-08-26,1158.137
2013-08-27,1138.117
2013-08-28,1136.531
2013-08-29,1140.822
2013-08-30,1133.541
2013-09-02,1140.664
2013-09-03,1143.033
2013-09-04,1152.943
2013-09-05,1155.507
2013-09-06,1158.443
2013-09-09,1171.504
2013-09-10,1183.294
2013-09-11,1188.254
2013-09-12,1184.001
2013-09-13,1184.634
2013-09-16,1195.872
2013-09-17,1197.964
2013-09-18,1207.462
2013-09-19,1216.178
2013-09-20,1207.22
2013-09-23,1200.031
2013-09-24,1200.628
2013-09-25,1198.559
2013-09-26,1200.613
2013-09-27,1199.946
2013-09-30,1196.688
2013-10-01,1207.191
2013-10-02,1204.538
2013-10-03,1197.425
2013-10-04,1202.36
2013-10-07,1192.907
2013-10-08,1177.48
2013-10-09,1169.334
2013-10-10,1189.843
2013-10-11,1197.226
2013-10-14,1201.462
2013-10-15,1195.065
2013-10-16,1205.557
2013-10-17,1216.941
2013-10-18,1227.811
2013-10-21,1229.79
2013-10-22,1237.122
2013-10-23,1228.331
2013-10-24,1233.866
2013-10-25,1234.149
2013-10-28,1231.055
2013-10-29,1235.092
2013-10-30,1230.158
2013-10-31,1226.674
2013-11-01,1221.981
2013-11-04,1229.403
2013-11-05,1223.404
2013-11-06,1225.612
2013-11-07,1209.203
2013-11-08,1216.338
2013-11-11,1221.253
2013-11-12,1217.804
2013-11-13,1220.933
2013-11-14,1228.463
2013-11-15,1233.719
2013-11-18,1229.203
2013-11-19,1221.701
2013-11-20,1217.878
2013-11-21,1224.833
2013-11-22,1229.308
2013-11-25,1229.096
2013-11-26,1231.259
2013-11-27,1234.588
2013-11-28,1236.83
2013-11-29,1236.539
2013-12-02,1232.382
2013-12-03,1224.744
2013-12-04,1218.664
2013-12-05,1218.045
2013-12-06,1226.541
2013-12-09,1230.231
2013-12-10,1229.607
2013-12-11,1217.005
2013-12-12,1210.026
2013-12-13,1212.985
2013-12-16,1222.655
2013-12-17,1220.17
2013-12-18,1232.928
2013-12-19,1235.089
2013-12-20,1245.098
2013-12-23,1254.108
2013-12-24,1258.138
2013-12-25,1258.137
2013-12-26,1260.783
2013-12-27,1264.994
2013-12-30,1268.227
2013-12-31,1273.704
2014-01-01,1273.751
2014-01-02,1261.478
2014-01-03,1263.146
2014-01-06,1259.008
2014-01-07,1264.887
2014-01-08,1268.359
2014-01-09,1265.834
2014-01-10,1274.077
2014-01-13,1264.326
2014-01-14,1275.466
2014-01-15,1278.308
2014-01-16,1278.238
2014-01-17,1276.938
2014-01-20,1276.695
2014-01-21,1280.035
2014-01-22,1284.327
2014-01-23,1276.391
2014-01-24,1247.397
2014-01-27,1238.721
2014-01-28,1250.994
2014-01-29,1242.884
2014-01-30,1248.239
2014-01-31,1241.264
2014-02-03,1219.166
2014-02-04,1227.522
2014-02-05,1226.069
2014-02-06,1246.462
2014-02-07,1261.304
2014-02-10,1263.014
2014-02-11,1278.49
2014-02-12,1282.402
2014-02-13,1290.477
2014-02-14,1296.445
2014-02-17,1299.209
2014-02-18,1304.707
2014-02-19,1303.164
2014-02-20,1308.346
2014-02-21,1310.595
2014-02-24,1319.326
2014-02-25,1319.23
2014-02-26,1317.974
2014-02-27,1323.737
2014-02-28,1328.995
2014-03-03,1312.046
2014-03-04,1332.255
2014-03-05,1332.447
2014-03-06,1339.284
2014-03-07,1334.55
2014-03-10,1328.146
2014-03-11,1323.727
2014-03-12,1319.139
2014-03-13,1305.761
2014-03-14,1302.533
2014-03-17,1314.434
2014-03-18,1323.751
2014-03-19,1318.572
2014-03-20,1313.956
2014-03-21,1309.993
2014-03-24,1294.858
2014-03-25,1299.787
2014-03-26,1296.164
2014-03-27,1294.456
2014-03-28,1300.894
2014-03-31,1312.452
2014-04-01,1326.529
2014-04-02,1329.754
2014-04-03,1322.263
2014-04-04,1311.434
2014-04-07,1291.855
2014-04-08,1296.213
2014-04-09,1312.082
2014-04-10,1291.257
2014-04-11,1272.416
2014-04-14,1272.679
2014-04-15,1273.655
2014-04-16,1289.869
2014-04-17,1298.763
2014-04-18,1298.763
2014-04-21,1300.353
2014-04-22,1313.069
2014-04-23,1309.106
2014-04-24,1310.232
2014-04-25,1295.844
2014-04-28,1292.629
2014-04-29,1301.091
2014-04-30,1310.148
2014-05-01,1312.417
2014-05-02,1315.703
2014-05-05,1316.777
2014-05-06,1311.176
2014-05-07,1308.661
2014-05-08,1307.891
2014-05-09,1306.296
2014-05-12,1322.851
2014-05-13,1322.034
2014-05-14,1315.707
2014-05-15,1303.104
2014-05-16,1303.8
2014-05-19,1310.807
2014-05-20,1303.228
2014-05-21,1311.785
2014-05-22,1318.424
2014-05-23,1323.148
2014-05-26,1326.949
2014-05-27,1333.211
2014-05-28,1332.717
2014-05-29,1338.148
2014-05-30,1339.505
2014-06-02,1341.447
2014-06-03,1338.905
2014-06-04,1344.256
2014-06-05,1351.926
2014-06-06,1361.957
2014-06-09,1362.333
2014-06-10,1359.848
2014-06-11,1353.635
2014-06-12,1348.908
2014-06-13,1348.726
2014-06-16,1349.834
2014-06-17,1353.375
2014-06-18,1357.561
2014-06-19,1361.507
2014-06-20,1363.755
2014-06-23,1361.34
2014-06-24,1353.901
2014-06-25,1352.703
2014-06-26,1354.384
2014-06-27,1359.535
2014-06-30,1363.278
2014-07-01,1373.843
2014-07-02,1374.365
2014-07-03,1382.596
2014-07-04,1380.886
2014-07-07,1369.091
2014-07-08,1354.935
2014-07-09,1361.15
2014-07-10,1348.507
2014-07-11,1347.974
2014-07-14,1356.951
2014-07-15,1348.311
2014-07-16,1357.04
2014-07-17,1342.59
2014-07-18,1352.271
2014-07-21,1348.218
2014-07-22,1358.58
2014-07-23,1360.389
2014-07-24,1363.126
2014-07-25,1355.395
2014-07-28,1352.244
2014-07-29,1349.774
2014-07-30,1347.78
2014-07-31,1325.205
2014-08-01,1319.015
2014-08-04,1323.397
2014-08-05,1315.724
2014-08-06,1311.384
2014-08-07,1303.736
2014-08-08,1312.854
2014-08-11,1323.493
2014-08-12,1320.387
2014-08-13,1328.022
2014-08-14,1333.644
2014-08-15,1332.403
2014-08-18,1345.692
2014-08-19,1351.938
2014-08-20,1354.195
2014-08-21,1355.905
2014-08-22,1355.852
2014-08-25,1362.392
2014-08-26,1367.538
2014-08-27,1368.795
2014-08-28,1363.972
2014-08-29,1368.474
2014-09-01,1367.816
2014-09-02,1368.36
2014-09-03,1370.607
2014-09-04,1366.735
2014-09-05,1367.472
2014-09-08,1362.139
2014-09-09,1352.184
2014-09-10,1353.316
2014-09-11,1354.116
2014-09-12,1347.493
2014-09-15,1339.698
2014-09-16,1341.609
2014-09-17,1345.149
2014-09-18,1351.404
2014-09-19,1345.269
2014-09-22,1330.503
2014-09-23,1319.69
2014-09-24,1325.272
2014-09-25,1307.658
2014-09-26,1313.635
2014-09-29,1311.341
2014-09-30,1306.16
2014-10-01,1287.364
2014-10-02,1282.046
2014-10-03,1290.145
2014-10-06,1291.225
2014-10-07,1272.958
2014-10-08,1282.864
2014-10-09,1264.102
2014-10-10,1237.101
2014-10-13,1220.098
2014-10-14,1226.072
2014-10-15,1219.227
2014-10-16,1225.308
2014-10-17,1244.963
2014-10-20,1253.734
2014-10-21,1282.096
2014-10-22,1272.976
2014-10-23,1287.763
2014-10-24,1295.162
2014-10-27,1291.962
2014-10-28,1311.139
2014-10-29,1308.932
2014-10-30,1310.894
2014-10-31,1325.518
2014-11-03,1321.847
2014-11-04,1313.951
2014-11-05,1320.788
2014-11-06,1328.93
2014-11-07,1330.124
2014-11-10,1335.566
2014-11-11,1337.503
2014-11-12,1338.116
2014-11-13,1336.324
2014-11-14,1338.468
2014-11-17,1337.711
2014-11-18,1349.665
2014-11-19,1345.995
2014-11-20,1350.418
2014-11-21,1358.324
2014-11-24,1363.302
2014-11-25,1365.135
2014-11-26,1366.792
2014-11-27,1364.893
2014-11-28,1356.864
2014-12-01,1343.397
2014-12-02,1347.092
2014-12-03,1357.069
2014-12-04,1354.347
2014-12-05,1357.203
2014-12-08,1342.798
2014-12-09,1340.742
2014-12-10,1321.034
2014-12-11,1322.158
2014-12-12,1304.053
2014-12-15,1292.887
2014-12-16,1295.921
2014-12-17,1311.92
2014-12-18,1337.564
2014-12-19,1346.635
2014-12-22,1350.922
2014-12-23,1354.921
2014-12-24,1355.566
2014-12-25,1355.577
2014-12-26,1356.935
2014-12-29,1359.285
2014-12-30,1351.612
2014-12-31,1345.078
2015-01-01,1345.077
2015-01-02,1342.21
2015-01-05,1315.17
2015-01-06,1299.504
2015-01-07,1306.084
2015-01-08,1330.568
2015-01-09,1325.333
2015-01-12,1314.773
2015-01-13,1316.691
2015-01-14,1306.459
2015-01-15,1297.777
2015-01-16,1307.777
2015-01-19,1314.948
2015-01-20,1315.514
2015-01-21,1325.21
2015-01-22,1336.929
2015-01-23,1335.221
2015-01-26,1344.787
2015-01-27,1340.188
2015-01-28,1327.994
2015-01-29,1333.28
2015-01-30,1319.965
2015-02-02,1330.735
2015-02-03,1350.813
2015-02-04,1348.358
2015-02-05,1362.508
2015-02-06,1356.675
2015-02-09,1349.887
2015-02-10,1363.499
2015-02-11,1361.879
2015-02-12,1380.319
2015-02-13,1389.889
2015-02-16,1389.201
2015-02-17,1390.959
2015-02-18,1398.562
2015-02-19,1401.067
2015-02-20,1406.977
2015-02-23,1409.257
2015-02-24,1410.656
2015-02-25,1416.32
2015-02-26,1411.219
2015-02-27,1410.794
2015-03-02,1417.566
2015-03-03,1408.296
2015-03-04,1400.888
2015-03-05,1406.392
2015-03-06,1388.191
2015-03-09,1387.646
2015-03-10,1366.49
2015-03-11,1370.213
2015-03-12,1384.446
2015-03-13,1376.615
2015-03-16,1393.352
2015-03-17,1389.402
2015-03-18,1401.731
2015-03-19,1402.878
2015-03-20,1419.444
2015-03-23,1419.264
2015-03-24,1417.688
2015-03-25,1400.971
2015-03-26,1392.508
2015-03-27,1399.01
2015-03-30,1408.776
2015-03-31,1399.339
2015-04-01,1396.668
2015-04-02,1407.27
2015-04-03,1407.27
2015-04-06,1420.496
2015-04-07,1419.375
2015-04-08,1424.436
2015-04-09,1428.789
2015-04-10,1432.127
2015-04-13,1425.605
2015-04-14,1431.466
2015-04-15,1434.993
2015-04-16,1435.464
2015-04-17,1419.516
2015-04-20,1426.521
2015-04-21,1433.968
2015-04-22,1434.969
2015-04-23,1441.538
2015-04-24,1443.047
2015-04-27,1442.363
2015-04-28,1438.989
2015-04-29,1433.611
2015-04-30,1425.107
2015-05-01,1435.403
