Date,NEW ZEALAND SMALL VALUE Small Cap
2010-09-13,783.202
2010-09-14,790.328
2010-09-15,785.566
2010-09-16,776.937
2010-09-17,780.583
2010-09-20,790.261
2010-09-21,788.143
2010-09-22,801.17
2010-09-23,787.852
2010-09-24,792.941
2010-09-27,803.098
2010-09-28,804.034
2010-09-29,800.542
2010-09-30,792.56
2010-10-01,815.913
2010-10-04,815.852
2010-10-05,821.58
2010-10-06,826.164
2010-10-07,827.581
2010-10-08,830.968
2010-10-11,834.644
2010-10-12,835.101
2010-10-13,844.404
2010-10-14,841.928
2010-10-15,837.377
2010-10-18,837.317
2010-10-19,825.062
2010-10-20,833.245
2010-10-21,839.475
2010-10-22,834.591
2010-10-25,843.318
2010-10-26,841.288
2010-10-27,833.71
2010-10-28,843.849
2010-10-29,860.837
2010-11-01,860.104
2010-11-02,866.405
2010-11-03,875.556
2010-11-04,900.704
2010-11-05,897.967
2010-11-08,885.774
2010-11-09,890.439
2010-11-10,879.594
2010-11-11,880.597
2010-11-12,871.155
2010-11-15,874.447
2010-11-16,868.327
2010-11-17,868.484
2010-11-18,869.009
2010-11-19,871.979
2010-11-22,867.211
2010-11-23,848.692
2010-11-24,853.058
2010-11-25,852.876
2010-11-26,839.444
2010-11-29,836.621
2010-11-30,834.349
2010-12-01,837.047
2010-12-02,849.907
2010-12-03,858.067
2010-12-06,855.065
2010-12-07,859.094
2010-12-08,846.384
2010-12-09,846.911
2010-12-10,841.726
2010-12-13,850.337
2010-12-14,840.134
2010-12-15,834.776
2010-12-16,815.26
2010-12-17,814.086
2010-12-20,824.373
2010-12-21,836.181
2010-12-22,836.221
2010-12-23,837.392
2010-12-24,845.685
2010-12-27,846.42
2010-12-28,855.076
2010-12-29,866.872
2010-12-30,873.645
2010-12-31,887.931
2011-01-03,881.111
2011-01-04,873.041
2011-01-05,865.191
2011-01-06,859.508
2011-01-07,857.083
2011-01-10,864.587
2011-01-11,863.805
2011-01-12,867.06
2011-01-13,878.449
2011-01-14,877.322
2011-01-17,883.257
2011-01-18,880.161
2011-01-19,879.396
2011-01-20,856.45
2011-01-21,863.372
2011-01-24,869.623
2011-01-25,874.424
2011-01-26,875.903
2011-01-27,877.864
2011-01-28,881.558
2011-01-31,881.321
2011-02-01,887.448
2011-02-02,891.459
2011-02-03,881.969
2011-02-04,885.683
2011-02-07,887.679
2011-02-08,894.402
2011-02-09,889.825
2011-02-10,879.487
2011-02-11,874.169
2011-02-14,870.245
2011-02-15,868.897
2011-02-16,868.163
2011-02-17,873.837
2011-02-18,883.059
2011-02-21,875.784
2011-02-22,849.265
2011-02-23,844.092
2011-02-24,842.082
2011-02-25,843.283
2011-02-28,844.696
2011-03-01,846.937
2011-03-02,837.368
2011-03-03,837.019
2011-03-04,830.195
2011-03-07,830.603
2011-03-08,831.96
2011-03-09,832.63
2011-03-10,821.524
2011-03-11,824.872
2011-03-14,817.156
2011-03-15,792.437
2011-03-16,801.534
2011-03-17,789.063
2011-03-18,796.719
2011-03-21,802.939
2011-03-22,814.436
2011-03-23,817.291
2011-03-24,835.818
2011-03-25,840.279
2011-03-28,840.544
2011-03-29,847.48
2011-03-30,853.503
2011-03-31,855.038
2011-04-01,859.27
2011-04-04,863.384
2011-04-05,870.199
2011-04-06,882.018
2011-04-07,873.671
2011-04-08,877.935
2011-04-11,878.657
2011-04-12,876.128
2011-04-13,884.075
2011-04-14,886.799
2011-04-15,894.8
2011-04-18,879.466
2011-04-19,875.909
2011-04-20,890.195
2011-04-21,896.395
2011-04-22,896.395
2011-04-25,894.77
2011-04-26,901.293
2011-04-27,903.742
2011-04-28,905.21
2011-04-29,920.57
2011-05-02,923.441
2011-05-03,913.596
2011-05-04,900.246
2011-05-05,893.564
2011-05-06,903.637
2011-05-09,904.35
2011-05-10,912.326
2011-05-11,913.939
2011-05-12,905.607
2011-05-13,903.524
2011-05-16,900.275
2011-05-17,895.728
2011-05-18,903.028
2011-05-19,901.219
2011-05-20,904.75
2011-05-23,891.971
2011-05-24,901.57
2011-05-25,907.898
2011-05-26,914.325
2011-05-27,928.671
2011-05-30,934.299
2011-05-31,941.051
2011-06-01,941.017
2011-06-02,929.999
2011-06-03,926.507
2011-06-06,930.27
2011-06-07,940.925
2011-06-08,933.007
2011-06-09,943.363
2011-06-10,945.524
2011-06-13,924.38
2011-06-14,928.554
2011-06-15,920.449
2011-06-16,902.675
2011-06-17,905.616
2011-06-20,904.759
2011-06-21,909.358
2011-06-22,915.256
2011-06-23,908.288
2011-06-24,907.961
2011-06-27,898.777
2011-06-28,907.156
2011-06-29,909.512
2011-06-30,917.508
2011-07-01,924.418
2011-07-04,922.825
2011-07-05,926.702
2011-07-06,916.714
2011-07-07,923.338
2011-07-08,929.937
2011-07-11,916.639
2011-07-12,897.767
2011-07-13,916.639
2011-07-14,927.956
2011-07-15,921.243
2011-07-18,919.854
2011-07-19,929.629
2011-07-20,925.801
2011-07-21,934.996
2011-07-22,939.39
2011-07-25,934.919
2011-07-26,939.841
2011-07-27,941.95
2011-07-28,941.923
2011-07-29,944.703
2011-08-01,948.445
2011-08-02,949.555
2011-08-03,932.789
2011-08-04,923.711
2011-08-05,881.573
2011-08-08,848.938
2011-08-09,827.756
2011-08-10,837.444
2011-08-11,839.764
2011-08-12,858.52
2011-08-15,863.391
2011-08-16,870.697
2011-08-17,871.995
2011-08-18,863.375
2011-08-19,850.595
2011-08-22,858.825
2011-08-23,868.581
2011-08-24,873.185
2011-08-25,873.243
2011-08-26,881.813
2011-08-29,895.713
2011-08-30,919.315
2011-08-31,933.455
2011-09-01,927.474
2011-09-02,932.69
2011-09-05,913.507
2011-09-06,900.415
2011-09-07,912.185
2011-09-08,923.912
2011-09-09,904.297
2011-09-12,899.458
2011-09-13,904.69
2011-09-14,904.69
2011-09-15,915.344
2011-09-16,918.249
2011-09-19,908.389
2011-09-20,911.581
2011-09-21,902.54
2011-09-22,862.509
2011-09-23,850.118
2011-09-26,836.44
2011-09-27,867.635
2011-09-28,859.885
2011-09-29,853.18
2011-09-30,840.883
2011-10-03,827.65
2011-10-04,823.654
2011-10-05,832.449
2011-10-06,833.101
2011-10-07,842.426
2011-10-10,850.15
2011-10-11,854.037
2011-10-12,871.278
2011-10-13,864.305
2011-10-14,870.696
2011-10-17,864.933
2011-10-18,855.684
2011-10-19,860.093
2011-10-20,847.751
2011-10-21,854.785
2011-10-24,860.276
2011-10-25,856.062
2011-10-26,854.368
2011-10-27,882.209
2011-10-28,893.82
2011-10-31,881.513
2011-11-01,869.243
2011-11-02,861.588
2011-11-03,862.439
2011-11-04,873.997
2011-11-07,878.537
2011-11-08,879.177
2011-11-09,868.321
2011-11-10,852.405
2011-11-11,867.153
2011-11-14,857.454
2011-11-15,846.174
2011-11-16,839.112
2011-11-17,831.343
2011-11-18,827.04
2011-11-21,811.207
2011-11-22,811.037
2011-11-23,798.327
2011-11-24,798.309
2011-11-25,801.452
2011-11-28,817.75
2011-11-29,823.48
2011-11-30,844.388
2011-12-01,837.038
2011-12-02,828.85
2011-12-05,826.333
2011-12-06,825.867
2011-12-07,819.602
2011-12-08,818.639
2011-12-09,811.025
2011-12-12,810.254
2011-12-13,810.507
2011-12-14,793.761
2011-12-15,796.508
2011-12-16,805.818
2011-12-19,798.434
2011-12-20,807.023
2011-12-21,804.891
2011-12-22,816.925
2011-12-23,819.773
2011-12-26,819.773
2011-12-27,817.282
2011-12-28,817.565
2011-12-29,814.891
2011-12-30,830.781
2012-01-02,830.781
2012-01-03,841.804
2012-01-04,839.634
2012-01-05,832.916
2012-01-06,830.366
2012-01-09,840.63
2012-01-10,852.992
2012-01-11,856.747
2012-01-12,855.086
2012-01-13,853.054
2012-01-16,856.744
2012-01-17,865.27
2012-01-18,869.268
2012-01-19,864.432
2012-01-20,864.454
2012-01-23,873.143
2012-01-24,875.095
2012-01-25,872.707
2012-01-26,894.989
2012-01-27,903.392
2012-01-30,899.958
2012-01-31,909.504
2012-02-01,918.471
2012-02-02,927.584
2012-02-03,932.489
2012-02-06,927.37
2012-02-07,931.991
2012-02-08,934.062
2012-02-09,931.576
2012-02-10,926.487
2012-02-13,927.534
2012-02-14,916.641
2012-02-15,923.135
2012-02-16,914.63
2012-02-17,918.303
2012-02-20,926.386
2012-02-21,925.489
2012-02-22,917.32
2012-02-23,921.383
2012-02-24,920.597
2012-02-27,922.797
2012-02-28,921.051
2012-02-29,927.283
2012-03-01,925.406
2012-03-02,931.268
2012-03-05,913.439
2012-03-06,906.548
2012-03-07,912.298
2012-03-08,928.668
2012-03-09,941.811
2012-03-12,940.019
2012-03-13,947.621
2012-03-14,941.662
2012-03-15,960.237
2012-03-16,959.893
2012-03-19,963.734
2012-03-20,950.81
2012-03-21,940.618
2012-03-22,935.209
2012-03-23,945.056
2012-03-26,959.676
2012-03-27,953.55
2012-03-28,955.116
2012-03-29,956.101
2012-03-30,966.048
2012-04-02,963.998
2012-04-03,959.927
2012-04-04,953.973
2012-04-05,954.084
2012-04-06,954.084
2012-04-09,960.334
2012-04-10,951.116
2012-04-11,953.244
2012-04-12,963.557
2012-04-13,964.078
2012-04-16,948.774
2012-04-17,959.527
2012-04-18,959.925
2012-04-19,960.594
2012-04-20,959.986
2012-04-23,955.732
2012-04-24,958.34
2012-04-25,957.692
2012-04-26,960.2
2012-04-27,964.673
2012-04-30,969.976
2012-05-01,977.652
2012-05-02,982.387
2012-05-03,959.018
2012-05-04,935.913
2012-05-07,917.919
2012-05-08,918.127
2012-05-09,915.114
2012-05-10,923.463
2012-05-11,926.269
2012-05-14,915.789
2012-05-15,902.726
2012-05-16,888.187
2012-05-17,884.874
2012-05-18,871.136
2012-05-21,871.054
2012-05-22,879.698
2012-05-23,855.364
2012-05-24,859.461
2012-05-25,858.199
2012-05-28,859.956
2012-05-29,867.461
2012-05-30,866.369
2012-05-31,853.078
2012-06-01,853.523
2012-06-04,861.082
2012-06-05,850.279
2012-06-06,878.619
2012-06-07,877.452
2012-06-08,874.781
2012-06-11,880.953
2012-06-12,874.928
2012-06-13,873.0
2012-06-14,883.371
2012-06-15,885.212
2012-06-18,894.36
2012-06-19,904.348
2012-06-20,902.038
2012-06-21,897.052
2012-06-22,886.517
2012-06-25,881.562
2012-06-26,886.584
2012-06-27,891.615
2012-06-28,888.128
2012-06-29,910.675
2012-07-02,913.957
2012-07-03,923.002
2012-07-04,929.649
2012-07-05,931.17
2012-07-06,922.38
2012-07-09,922.711
2012-07-10,921.684
2012-07-11,921.402
2012-07-12,914.767
2012-07-13,922.87
2012-07-16,916.761
2012-07-17,908.963
2012-07-18,916.016
2012-07-19,923.01
2012-07-20,913.703
2012-07-23,899.925
2012-07-24,901.841
2012-07-25,896.42
2012-07-26,918.652
2012-07-27,928.638
2012-07-30,930.547
2012-07-31,937.736
2012-08-01,936.19
2012-08-02,938.656
2012-08-03,945.362
2012-08-06,949.995
2012-08-07,950.956
2012-08-08,945.29
2012-08-09,941.744
2012-08-10,943.656
2012-08-13,940.818
2012-08-14,938.315
2012-08-15,939.372
2012-08-16,939.6
2012-08-17,948.955
2012-08-20,955.567
2012-08-21,965.172
2012-08-22,954.618
2012-08-23,968.298
2012-08-24,956.38
2012-08-27,969.078
2012-08-28,957.542
2012-08-29,952.13
2012-08-30,960.321
2012-08-31,972.79
2012-09-03,972.791
2012-09-04,973.244
2012-09-05,972.108
2012-09-06,994.341
2012-09-07,1011.031
2012-09-10,1011.837
2012-09-11,1020.584
2012-09-12,1032.148
2012-09-13,1042.696
2012-09-14,1054.722
2012-09-17,1048.445
2012-09-18,1050.743
2012-09-19,1046.714
2012-09-20,1045.871
2012-09-21,1048.347
2012-09-24,1030.717
2012-09-25,1043.237
2012-09-26,1026.872
2012-09-27,1034.522
2012-09-28,1040.266
2012-10-01,1041.723
2012-10-02,1053.763
2012-10-03,1046.001
2012-10-04,1050.287
2012-10-05,1058.075
2012-10-08,1055.704
2012-10-09,1060.218
2012-10-10,1054.219
2012-10-11,1053.31
2012-10-12,1057.245
2012-10-15,1057.503
2012-10-16,1056.403
2012-10-17,1079.724
2012-10-18,1077.336
2012-10-19,1073.446
2012-10-22,1073.381
2012-10-23,1070.702
2012-10-24,1067.808
2012-10-25,1082.736
2012-10-26,1080.842
2012-10-29,1077.759
2012-10-30,1072.109
2012-10-31,1076.015
2012-11-01,1076.268
2012-11-02,1070.491
2012-11-05,1065.672
2012-11-06,1071.046
2012-11-07,1068.095
2012-11-08,1054.402
2012-11-09,1052.67
2012-11-12,1062.357
2012-11-13,1061.522
2012-11-14,1041.373
2012-11-15,1035.164
2012-11-16,1033.189
2012-11-19,1049.866
2012-11-20,1048.569
2012-11-21,1040.915
2012-11-22,1052.334
2012-11-23,1061.299
2012-11-26,1066.831
2012-11-27,1062.778
2012-11-28,1067.208
2012-11-29,1066.22
2012-11-30,1070.584
2012-12-03,1071.363
2012-12-04,1075.729
2012-12-05,1075.513
2012-12-06,1088.228
2012-12-07,1088.429
2012-12-10,1088.314
2012-12-11,1095.735
2012-12-12,1098.234
2012-12-13,1087.978
2012-12-14,1081.384
2012-12-17,1082.103
2012-12-18,1068.194
2012-12-19,1072.591
2012-12-20,1075.629
2012-12-21,1064.563
2012-12-24,1068.145
2012-12-25,1068.145
2012-12-26,1060.816
2012-12-27,1064.754
2012-12-28,1070.932
2012-12-31,1074.251
2013-01-01,1074.251
2013-01-02,1085.385
2013-01-03,1091.643
2013-01-04,1086.093
2013-01-07,1093.837
2013-01-08,1091.656
2013-01-09,1097.017
2013-01-10,1103.729
2013-01-11,1105.463
2013-01-14,1106.731
2013-01-15,1111.002
2013-01-16,1107.806
2013-01-17,1111.0
2013-01-18,1093.256
2013-01-21,1098.296
2013-01-22,1105.248
2013-01-23,1109.057
2013-01-24,1111.153
2013-01-25,1110.964
2013-01-28,1105.428
2013-01-29,1112.515
2013-01-30,1123.129
2013-01-31,1133.021
2013-02-01,1140.483
2013-02-04,1147.949
2013-02-05,1140.332
2013-02-06,1139.655
2013-02-07,1126.002
2013-02-08,1133.728
2013-02-11,1141.715
2013-02-12,1150.671
2013-02-13,1149.843
2013-02-14,1165.497
2013-02-15,1156.051
2013-02-18,1156.814
2013-02-19,1153.911
2013-02-20,1133.863
2013-02-21,1126.556
2013-02-22,1137.394
2013-02-25,1141.86
2013-02-26,1126.399
2013-02-27,1129.554
2013-02-28,1131.059
2013-03-01,1132.764
2013-03-04,1108.617
2013-03-05,1122.125
2013-03-06,1139.972
2013-03-07,1141.132
2013-03-08,1141.736
2013-03-11,1146.704
2013-03-12,1152.944
2013-03-13,1144.96
2013-03-14,1148.643
2013-03-15,1163.411
2013-03-18,1149.602
2013-03-19,1156.803
2013-03-20,1159.038
2013-03-21,1172.414
2013-03-22,1170.227
2013-03-25,1167.656
2013-03-26,1170.002
2013-03-27,1171.503
2013-03-28,1171.225
2013-03-29,1171.225
2013-04-01,1170.037
2013-04-02,1175.496
2013-04-03,1180.598
2013-04-04,1177.991
2013-04-05,1183.537
2013-04-08,1180.877
2013-04-09,1190.435
2013-04-10,1203.605
2013-04-11,1213.239
2013-04-12,1209.581
2013-04-15,1198.466
2013-04-16,1194.013
2013-04-17,1206.24
2013-04-18,1185.432
2013-04-19,1185.643
2013-04-22,1192.853
2013-04-23,1188.022
2013-04-24,1205.125
2013-04-25,1215.68
2013-04-26,1218.008
2013-04-29,1225.803
2013-04-30,1226.475
2013-05-01,1220.474
2013-05-02,1214.845
2013-05-03,1223.867
2013-05-06,1217.774
2013-05-07,1220.862
2013-05-08,1218.844
2013-05-09,1230.636
2013-05-10,1210.061
2013-05-13,1211.714
2013-05-14,1200.748
2013-05-15,1197.733
2013-05-16,1190.068
2013-05-17,1165.928
2013-05-20,1175.777
2013-05-21,1170.996
2013-05-22,1169.386
2013-05-23,1167.202
2013-05-24,1158.619
2013-05-27,1149.648
2013-05-28,1145.228
2013-05-29,1154.611
2013-05-30,1141.647
2013-05-31,1129.116
2013-06-03,1141.86
2013-06-04,1115.322
2013-06-05,1104.008
2013-06-06,1109.982
2013-06-07,1102.973
2013-06-10,1107.694
2013-06-11,1103.27
2013-06-12,1121.821
2013-06-13,1122.093
2013-06-14,1131.819
2013-06-17,1128.498
2013-06-18,1121.461
2013-06-19,1120.321
2013-06-20,1056.381
2013-06-21,1039.039
2013-06-24,1037.88
2013-06-25,1020.833
2013-06-26,1056.555
2013-06-27,1052.515
2013-06-28,1057.9
2013-07-01,1072.156
2013-07-02,1072.259
2013-07-03,1075.258
2013-07-04,1091.296
2013-07-05,1076.311
2013-07-08,1093.508
2013-07-09,1106.67
2013-07-10,1099.736
2013-07-11,1104.442
2013-07-12,1106.975
2013-07-15,1113.608
2013-07-16,1120.635
2013-07-17,1121.37
2013-07-18,1114.278
2013-07-19,1120.27
2013-07-22,1123.654
2013-07-23,1132.402
2013-07-24,1129.395
2013-07-25,1140.775
2013-07-26,1146.945
2013-07-29,1141.692
2013-07-30,1130.416
2013-07-31,1121.496
2013-08-01,1109.377
2013-08-02,1114.829
2013-08-05,1109.558
2013-08-06,1124.997
2013-08-07,1139.094
2013-08-08,1143.906
2013-08-09,1141.724
2013-08-12,1142.478
2013-08-13,1125.978
2013-08-14,1140.581
2013-08-15,1139.483
2013-08-16,1143.197
2013-08-19,1138.193
2013-08-20,1126.405
2013-08-21,1121.921
2013-08-22,1120.242
2013-08-23,1109.756
2013-08-26,1127.031
2013-08-27,1121.759
2013-08-28,1121.704
2013-08-29,1118.95
2013-08-30,1120.472
2013-09-02,1145.833
2013-09-03,1150.892
2013-09-04,1157.856
2013-09-05,1154.469
2013-09-06,1171.131
2013-09-09,1174.042
2013-09-10,1179.46
2013-09-11,1180.623
2013-09-12,1186.8
2013-09-13,1187.821
2013-09-16,1195.162
2013-09-17,1201.521
2013-09-18,1195.586
2013-09-19,1229.893
2013-09-20,1226.988
2013-09-23,1222.64
2013-09-24,1216.524
2013-09-25,1228.147
2013-09-26,1230.552
2013-09-27,1230.82
2013-09-30,1229.731
2013-10-01,1222.014
2013-10-02,1233.185
2013-10-03,1237.914
2013-10-04,1252.102
2013-10-07,1248.694
2013-10-08,1241.31
2013-10-09,1228.311
2013-10-10,1222.877
2013-10-11,1242.333
2013-10-14,1248.54
2013-10-15,1260.012
2013-10-16,1266.319
2013-10-17,1287.236
2013-10-18,1283.928
2013-10-21,1285.227
2013-10-22,1303.584
2013-10-23,1303.803
2013-10-24,1284.742
2013-10-25,1283.933
2013-10-28,1282.308
2013-10-29,1271.779
2013-10-30,1272.957
2013-10-31,1282.259
2013-11-01,1278.044
2013-11-04,1292.835
2013-11-05,1304.579
2013-11-06,1327.987
2013-11-07,1299.328
2013-11-08,1294.639
2013-11-11,1293.122
2013-11-12,1291.781
2013-11-13,1290.488
2013-11-14,1301.546
2013-11-15,1304.276
2013-11-18,1299.817
2013-11-19,1288.231
2013-11-20,1269.854
2013-11-21,1245.048
2013-11-22,1242.89
2013-11-25,1239.591
2013-11-26,1228.251
2013-11-27,1215.095
2013-11-28,1213.611
2013-11-29,1200.289
2013-12-02,1198.142
2013-12-03,1200.267
2013-12-04,1181.559
2013-12-05,1195.1
2013-12-06,1209.911
2013-12-09,1215.33
2013-12-10,1213.973
2013-12-11,1191.654
2013-12-12,1195.002
2013-12-13,1206.5
2013-12-16,1221.181
2013-12-17,1211.58
2013-12-18,1194.721
2013-12-19,1189.866
2013-12-20,1201.94
2013-12-23,1203.35
2013-12-24,1214.184
2013-12-25,1214.184
2013-12-26,1208.848
2013-12-27,1217.696
2013-12-30,1221.104
2013-12-31,1213.34
2014-01-01,1213.34
2014-01-02,1210.76
2014-01-03,1227.485
2014-01-06,1218.602
2014-01-07,1221.438
2014-01-08,1226.359
2014-01-09,1215.856
2014-01-10,1234.823
2014-01-13,1255.147
2014-01-14,1256.22
2014-01-15,1248.74
2014-01-16,1243.136
2014-01-17,1225.163
2014-01-20,1225.593
2014-01-21,1236.327
2014-01-22,1237.827
2014-01-23,1229.072
2014-01-24,1216.683
2014-01-27,1219.54
2014-01-28,1211.04
2014-01-29,1214.393
2014-01-30,1189.143
2014-01-31,1182.697
2014-02-03,1188.149
2014-02-04,1187.427
2014-02-05,1190.375
2014-02-06,1199.583
2014-02-07,1204.683
2014-02-10,1200.045
2014-02-11,1204.816
2014-02-12,1209.426
2014-02-13,1215.703
2014-02-14,1217.571
2014-02-17,1220.266
2014-02-18,1211.756
2014-02-19,1216.884
2014-02-20,1216.558
2014-02-21,1215.9
2014-02-24,1235.407
2014-02-25,1243.317
2014-02-26,1235.778
2014-02-27,1250.644
2014-02-28,1262.998
2014-03-03,1258.977
2014-03-04,1268.602
2014-03-05,1282.893
2014-03-06,1298.03
2014-03-07,1294.699
2014-03-10,1294.431
2014-03-11,1297.285
2014-03-12,1300.835
2014-03-13,1321.289
2014-03-14,1313.715
2014-03-17,1315.726
2014-03-18,1333.311
2014-03-19,1344.539
2014-03-20,1339.198
2014-03-21,1334.61
2014-03-24,1332.298
2014-03-25,1337.44
2014-03-26,1339.97
2014-03-27,1348.741
2014-03-28,1351.281
2014-03-31,1358.452
2014-04-01,1354.829
2014-04-02,1337.326
2014-04-03,1328.53
2014-04-04,1342.951
2014-04-07,1343.207
2014-04-08,1343.575
2014-04-09,1355.116
2014-04-10,1369.33
2014-04-11,1363.794
2014-04-14,1356.202
2014-04-15,1357.449
2014-04-16,1358.887
2014-04-17,1359.456
2014-04-18,1359.456
2014-04-21,1357.398
2014-04-22,1363.438
2014-04-23,1369.898
2014-04-24,1382.191
2014-04-25,1385.095
2014-04-28,1367.819
2014-04-29,1374.67
2014-04-30,1401.584
2014-05-01,1394.596
2014-05-02,1406.399
2014-05-05,1403.4
2014-05-06,1410.447
2014-05-07,1395.77
2014-05-08,1391.924
2014-05-09,1391.179
2014-05-12,1391.727
2014-05-13,1397.479
2014-05-14,1402.166
2014-05-15,1399.31
2014-05-16,1397.629
2014-05-19,1387.863
2014-05-20,1383.673
2014-05-21,1379.013
2014-05-22,1388.472
2014-05-23,1392.894
2014-05-26,1390.975
2014-05-27,1381.989
2014-05-28,1377.54
2014-05-29,1378.445
2014-05-30,1393.664
2014-06-02,1390.792
2014-06-03,1382.305
2014-06-04,1381.726
2014-06-05,1383.242
2014-06-06,1388.148
2014-06-09,1392.399
2014-06-10,1387.436
2014-06-11,1392.241
2014-06-12,1414.184
2014-06-13,1408.488
2014-06-16,1412.973
2014-06-17,1416.182
2014-06-18,1415.742
2014-06-19,1431.193
2014-06-20,1419.152
2014-06-23,1421.915
2014-06-24,1415.639
2014-06-25,1417.92
2014-06-26,1423.826
2014-06-27,1428.355
2014-06-30,1424.743
2014-07-01,1435.234
2014-07-02,1435.423
2014-07-03,1442.441
2014-07-04,1438.758
2014-07-07,1442.45
2014-07-08,1437.856
2014-07-09,1431.15
2014-07-10,1424.163
2014-07-11,1410.879
2014-07-14,1421.169
2014-07-15,1416.023
2014-07-16,1400.147
2014-07-17,1393.409
2014-07-18,1389.087
2014-07-21,1403.053
2014-07-22,1401.338
2014-07-23,1408.606
2014-07-24,1396.91
2014-07-25,1397.2
2014-07-28,1393.811
2014-07-29,1383.283
2014-07-30,1384.726
2014-07-31,1380.737
2014-08-01,1371.641
2014-08-04,1364.061
2014-08-05,1360.549
2014-08-06,1358.124
2014-08-07,1365.25
2014-08-08,1354.661
2014-08-11,1356.008
2014-08-12,1351.499
2014-08-13,1357.296
2014-08-14,1371.32
2014-08-15,1381.729
2014-08-18,1379.046
2014-08-19,1383.631
2014-08-20,1375.036
2014-08-21,1377.185
2014-08-22,1382.375
2014-08-25,1379.421
2014-08-26,1373.827
2014-08-27,1388.025
2014-08-28,1393.063
2014-08-29,1386.985
2014-09-01,1383.919
2014-09-02,1375.431
2014-09-03,1382.326
2014-09-04,1381.854
2014-09-05,1394.999
2014-09-08,1394.609
2014-09-09,1379.185
2014-09-10,1384.456
2014-09-11,1388.83
2014-09-12,1381.346
2014-09-15,1379.474
2014-09-16,1363.231
2014-09-17,1356.896
2014-09-18,1359.189
2014-09-19,1361.905
2014-09-22,1390.35
2014-09-23,1384.999
2014-09-24,1392.993
2014-09-25,1373.18
2014-09-26,1361.544
2014-09-29,1337.59
2014-09-30,1332.319
2014-10-01,1329.421
2014-10-02,1334.733
2014-10-03,1322.248
2014-10-06,1333.164
2014-10-07,1345.147
2014-10-08,1342.725
2014-10-09,1370.951
2014-10-10,1357.462
2014-10-13,1349.965
2014-10-14,1340.952
2014-10-15,1358.437
2014-10-16,1360.422
2014-10-17,1368.543
2014-10-20,1408.562
2014-10-21,1420.007
2014-10-22,1428.3
2014-10-23,1408.611
2014-10-24,1419.884
2014-10-27,1425.397
2014-10-28,1436.155
2014-10-29,1454.915
2014-10-30,1431.64
2014-10-31,1413.726
2014-11-03,1410.224
2014-11-04,1414.058
2014-11-05,1415.471
2014-11-06,1423.046
2014-11-07,1438.072
2014-11-10,1453.296
2014-11-11,1466.223
2014-11-12,1486.827
2014-11-13,1478.588
2014-11-14,1477.714
2014-11-17,1483.76
2014-11-18,1489.775
2014-11-19,1489.28
2014-11-20,1483.536
2014-11-21,1479.122
2014-11-24,1464.449
2014-11-25,1461.881
2014-11-26,1468.34
2014-11-27,1472.587
2014-11-28,1472.163
2014-12-01,1480.452
2014-12-02,1458.487
2014-12-03,1464.452
2014-12-04,1470.373
2014-12-05,1456.562
2014-12-08,1441.704
2014-12-09,1451.563
2014-12-10,1435.489
2014-12-11,1441.61
2014-12-12,1454.55
2014-12-15,1443.016
2014-12-16,1457.043
2014-12-17,1450.211
2014-12-18,1463.182
2014-12-19,1459.105
2014-12-22,1460.447
2014-12-23,1459.3
2014-12-24,1457.946
2014-12-25,1457.946
2014-12-26,1466.264
2014-12-29,1484.899
2014-12-30,1490.789
2014-12-31,1484.013
2015-01-01,1484.013
2015-01-02,1466.64
2015-01-05,1472.814
2015-01-06,1483.089
2015-01-07,1475.151
2015-01-08,1502.67
2015-01-09,1509.537
2015-01-12,1490.598
2015-01-13,1487.918
2015-01-14,1495.551
2015-01-15,1499.096
2015-01-16,1493.686
2015-01-19,1491.269
2015-01-20,1475.666
2015-01-21,1472.736
2015-01-22,1463.843
2015-01-23,1459.633
2015-01-26,1446.996
2015-01-27,1461.458
2015-01-28,1465.851
2015-01-29,1426.427
2015-01-30,1418.229
2015-02-02,1428.126
2015-02-03,1422.687
2015-02-04,1431.173
2015-02-05,1437.369
2015-02-06,1435.519
2015-02-09,1433.979
2015-02-10,1431.81
2015-02-11,1440.765
2015-02-12,1438.677
2015-02-13,1453.704
2015-02-16,1459.017
2015-02-17,1462.703
2015-02-18,1467.112
2015-02-19,1474.627
2015-02-20,1473.067
2015-02-23,1472.861
2015-02-24,1455.528
2015-02-25,1495.824
2015-02-26,1497.835
2015-02-27,1502.249
2015-03-02,1500.805
2015-03-03,1514.999
2015-03-04,1520.423
2015-03-05,1501.997
2015-03-06,1495.929
2015-03-09,1489.073
2015-03-10,1470.251
2015-03-11,1446.926
2015-03-12,1490.783
2015-03-13,1485.379
2015-03-16,1502.946
2015-03-17,1485.407
2015-03-18,1486.194
2015-03-19,1488.855
2015-03-20,1536.595
2015-03-23,1545.54
2015-03-24,1549.012
2015-03-25,1554.997
2015-03-26,1535.979
2015-03-27,1535.961
2015-03-30,1525.48
2015-03-31,1527.329
2015-04-01,1513.418
2015-04-02,1528.286
2015-04-03,1528.286
2015-04-06,1553.065
2015-04-07,1541.398
2015-04-08,1558.396
2015-04-09,1553.54
2015-04-10,1550.061
2015-04-13,1526.235
2015-04-14,1561.305
2015-04-15,1554.874
2015-04-16,1575.22
2015-04-17,1574.656
2015-04-20,1564.812
2015-04-21,1572.232
2015-04-22,1560.012
2015-04-23,1545.119
2015-04-24,1543.939
2015-04-27,1554.619
2015-04-28,1563.653
