Date,EM (EMERGING MARKETS) IMI IMI (Large+Mid+Small Cap)
2015-01-12,1144.307
2015-01-13,1149.148
2015-01-14,1144.632
2015-01-15,1149.308
2015-01-16,1146.105
2015-01-19,1140.343
2015-01-20,1145.728
2015-01-21,1166.466
2015-01-22,1175.096
2015-01-23,1183.267
2015-01-26,1180.85
2015-01-27,1182.674
2015-01-28,1177.651
2015-01-29,1164.647
2015-01-30,1152.01
2015-02-02,1154.144
2015-02-03,1168.374
2015-02-04,1173.218
2015-02-05,1174.659
2015-02-06,1170.363
2015-02-09,1163.113
2015-02-10,1156.794
2015-02-11,1151.211
2015-02-12,1162.026
2015-02-13,1180.043
2015-02-16,1177.064
2015-02-17,1175.921
2015-02-18,1178.459
2015-02-19,1178.756
2015-02-20,1178.133
2015-02-23,1177.105
2015-02-24,1182.669
2015-02-25,1188.493
2015-02-26,1189.88
2015-02-27,1186.399
2015-03-02,1184.388
2015-03-03,1182.243
2015-03-04,1171.147
2015-03-05,1169.673
2015-03-06,1165.967
2015-03-09,1151.962
2015-03-10,1134.421
2015-03-11,1132.747
2015-03-12,1139.629
2015-03-13,1129.531
2015-03-16,1130.429
2015-03-17,1139.758
2015-03-18,1148.058
2015-03-19,1157.963
2015-03-20,1163.497
2015-03-23,1170.689
2015-03-24,1174.347
2015-03-25,1172.369
2015-03-26,1156.684
2015-03-27,1152.222
2015-03-30,1164.903
2015-03-31,1171.54
2015-04-01,1181.651
2015-04-02,1194.167
2015-04-03,1196.025
2015-04-06,1209.738
2015-04-07,1210.347
2015-04-08,1228.442
2015-04-09,1237.398
2015-04-10,1244.735
2015-04-13,1253.739
2015-04-14,1248.331
2015-04-15,1248.017
2015-04-16,1266.002
2015-04-17,1255.854
2015-04-20,1244.836
2015-04-21,1254.219
2015-04-22,1261.062
2015-04-23,1267.957
2015-04-24,1274.962
2015-04-27,1282.137
2015-04-28,1283.909
2015-04-29,1276.37
2015-04-30,1263.786
2015-05-01,1261.761
2015-05-04,1264.304
2015-05-05,1263.264
2015-05-06,1253.937
2015-05-07,1235.117
2015-05-08,1247.843
2015-05-11,1249.616
2015-05-12,1241.48
2015-05-13,1247.81
2015-05-14,1251.575
2015-05-15,1260.827
2015-05-18,1259.166
2015-05-19,1259.875
2015-05-20,1254.952
2015-05-21,1250.793
2015-05-22,1256.531
2015-05-25,1253.895
2015-05-26,1244.846
2015-05-27,1236.829
2015-05-28,1226.03
2015-05-29,1220.663
2015-06-01,1220.223
2015-06-02,1215.635
2015-06-03,1210.768
2015-06-04,1201.894
2015-06-05,1194.965
2015-06-08,1187.965
2015-06-09,1179.622
2015-06-10,1188.397
2015-06-11,1187.357
2015-06-12,1190.729
2015-06-15,1180.164
2015-06-16,1174.132
2015-06-17,1179.513
2015-06-18,1190.328
2015-06-19,1187.022
2015-06-22,1201.906
2015-06-23,1206.873
2015-06-24,1209.53
2015-06-25,1204.904
2015-06-26,1195.471
2015-06-29,1170.185
2015-06-30,1185.517
2015-07-01,1186.226
2015-07-02,1185.442
2015-07-03,1176.147
2015-07-06,1149.643
2015-07-07,1131.839
2015-07-08,1099.94
2015-07-09,1121.056
2015-07-10,1137.376
2015-07-13,1150.939
2015-07-14,1148.993
2015-07-15,1145.863
2015-07-16,1150.9
2015-07-17,1151.729
2015-07-20,1144.992
2015-07-21,1149.035
2015-07-22,1139.016
2015-07-23,1130.78
2015-07-24,1115.391
2015-07-27,1091.57
2015-07-28,1090.109
2015-07-29,1100.53
2015-07-30,1093.295
2015-07-31,1101.947
2015-08-03,1088.757
2015-08-04,1092.024
2015-08-05,1091.643
2015-08-06,1084.312
2015-08-07,1084.992
2015-08-10,1088.94
2015-08-11,1076.597
2015-08-12,1055.797
2015-08-13,1060.724
2015-08-14,1060.043
2015-08-17,1048.995
2015-08-18,1039.851
2015-08-19,1030.007
2015-08-20,1017.399
2015-08-21,994.703
2015-08-24,943.177
2015-08-25,963.079
2015-08-26,963.644
2015-08-27,994.474
2015-08-28,1003.787
2015-08-31,1001.347
2015-09-01,981.282
2015-09-02,976.016
2015-09-03,982.062
2015-09-04,965.96
2015-09-07,954.584
2015-09-08,968.989
2015-09-09,992.773
2015-09-10,987.15
2015-09-11,986.25
2015-09-14,991.611
2015-09-15,990.342
2015-09-16,1009.368
2015-09-17,1015.067
2015-09-18,1019.824
2015-09-21,1003.534
2015-09-22,995.277
2015-09-23,975.589
2015-09-24,968.55
2015-09-25,972.539
2015-09-28,963.902
2015-09-29,957.62
2015-09-30,975.314
2015-10-01,982.355
2015-10-02,989.995
2015-10-05,1010.711
2015-10-06,1019.104
2015-10-07,1044.154
2015-10-08,1041.148
2015-10-09,1054.116
2015-10-12,1062.084
2015-10-13,1049.333
2015-10-14,1043.903
2015-10-15,1062.73
2015-10-16,1063.657
2015-10-19,1065.976
2015-10-20,1063.29
2015-10-21,1056.562
2015-10-22,1055.076
2015-10-23,1067.324
2015-10-26,1066.641
2015-10-27,1060.74
2015-10-28,1058.147
2015-10-29,1041.557
2015-10-30,1043.225
2015-11-02,1045.568
2015-11-03,1057.996
2015-11-04,1066.734
2015-11-05,1062.017
2015-11-06,1048.804
2015-11-09,1037.018
2015-11-10,1024.807
2015-11-11,1024.915
2015-11-12,1025.406
2015-11-13,1010.782
2015-11-16,1001.41
2015-11-17,1014.408
2015-11-18,1012.493
2015-11-19,1030.061
2015-11-20,1037.893
2015-11-23,1035.21
2015-11-24,1033.259
2015-11-25,1029.917
2015-11-26,1031.994
2015-11-27,1018.361
2015-11-30,1004.433
2015-12-01,1017.531
2015-12-02,1013.622
2015-12-03,1010.638
2015-12-04,1002.944
2015-12-07,997.905
2015-12-08,982.521
2015-12-09,981.39
2015-12-10,973.809
2015-12-11,954.849
2015-12-14,951.523
2015-12-15,961.744
2015-12-16,974.73
2015-12-17,985.481
2015-12-18,975.951
2015-12-21,978.464
2015-12-22,982.065
2015-12-23,991.889
2015-12-24,993.022
2015-12-25,993.52
2015-12-28,988.952
2015-12-29,990.631
2015-12-30,982.107
2015-12-31,985.313
2016-01-01,985.568
2016-01-04,953.679
2016-01-05,954.728
2016-01-06,944.868
2016-01-07,919.106
2016-01-08,921.361
2016-01-11,900.31
2016-01-12,899.245
2016-01-13,906.805
2016-01-14,898.371
2016-01-15,881.355
2016-01-18,874.838
2016-01-19,888.093
2016-01-20,861.852
2016-01-21,856.586
2016-01-22,882.458
2016-01-25,889.559
2016-01-26,879.933
2016-01-27,888.505
2016-01-28,895.644
2016-01-29,919.421
2016-02-01,920.218
2016-02-02,904.858
2016-02-03,895.705
2016-02-04,916.485
2016-02-05,916.847
2016-02-08,910.721
2016-02-09,905.845
2016-02-10,906.569
2016-02-11,884.989
2016-02-12,881.175
2016-02-15,900.23
2016-02-16,905.709
2016-02-17,910.212
2016-02-18,922.941
2016-02-19,917.732
2016-02-22,927.991
2016-02-23,922.605
2016-02-24,913.169
2016-02-25,911.477
2016-02-26,917.041
2016-02-29,917.664
2016-03-01,932.74
2016-03-02,952.321
2016-03-03,965.445
2016-03-04,978.515
2016-03-07,983.6
2016-03-08,975.471
2016-03-09,974.972
2016-03-10,978.948
2016-03-11,990.806
2016-03-14,993.995
2016-03-15,978.918
2016-03-16,979.603
2016-03-17,1009.822
2016-03-18,1021.682
2016-03-21,1024.523
2016-03-22,1026.284
2016-03-23,1016.117
2016-03-24,1006.834
2016-03-25,1005.43
2016-03-28,1005.801
2016-03-29,1007.833
2016-03-30,1031.055
2016-03-31,1034.924
2016-04-01,1022.952
2016-04-04,1024.203
2016-04-05,1008.437
2016-04-06,1004.304
2016-04-07,1004.735
2016-04-08,1013.522
2016-04-11,1022.107
2016-04-12,1029.883
2016-04-13,1045.328
2016-04-14,1046.927
2016-04-15,1048.394
2016-04-18,1045.263
2016-04-19,1056.664
2016-04-20,1052.687
2016-04-21,1057.333
2016-04-22,1047.193
2016-04-25,1040.294
2016-04-26,1044.1
2016-04-27,1044.62
2016-04-28,1046.059
2016-04-29,1041.891
2016-05-02,1036.488
2016-05-03,1020.261
2016-05-04,1010.44
2016-05-05,1005.957
2016-05-06,1000.827
2016-05-09,995.013
2016-05-10,1002.054
2016-05-11,1003.653
2016-05-12,1002.096
2016-05-13,989.582
2016-05-16,990.628
2016-05-17,995.82
2016-05-18,986.892
2016-05-19,971.976
2016-05-20,976.409
2016-05-23,980.969
2016-05-24,979.706
2016-05-25,993.264
2016-05-26,997.354
2016-05-27,1003.74
2016-05-30,1003.047
2016-05-31,1003.322
2016-06-01,1003.244
2016-06-02,1006.075
2016-06-03,1014.301
2016-06-06,1023.065
2016-06-07,1038.684
2016-06-08,1046.692
2016-06-09,1040.79
2016-06-10,1025.459
2016-06-13,1007.589
2016-06-14,1000.18
2016-06-15,1006.278
2016-06-16,996.384
2016-06-17,1004.22
2016-06-20,1021.923
2016-06-21,1027.293
2016-06-22,1032.763
2016-06-23,1039.847
2016-06-24,1003.076
2016-06-27,991.856
2016-06-28,1005.215
2016-06-29,1026.591
2016-06-30,1041.35
2016-07-01,1047.73
2016-07-04,1053.139
2016-07-05,1039.833
2016-07-06,1025.093
2016-07-07,1034.826
2016-07-08,1036.596
2016-07-11,1058.067
2016-07-12,1066.977
2016-07-13,1070.033
2016-07-14,1081.469
2016-07-15,1083.783
2016-07-18,1086.198
2016-07-19,1084.368
2016-07-20,1087.601
2016-07-21,1088.671
2016-07-22,1087.071
2016-07-25,1086.507
2016-07-26,1088.592
2016-07-27,1092.468
2016-07-28,1094.562
2016-07-29,1092.655
2016-08-01,1103.735
2016-08-02,1097.018
2016-08-03,1086.782
2016-08-04,1096.374
2016-08-05,1107.885
2016-08-08,1119.602
2016-08-09,1125.136
2016-08-10,1129.341
2016-08-11,1134.436
2016-08-12,1137.189
2016-08-15,1144.471
2016-08-16,1144.466
2016-08-17,1136.75
2016-08-18,1145.322
2016-08-19,1137.662
2016-08-22,1129.744
2016-08-23,1132.662
2016-08-24,1121.358
2016-08-25,1123.246
2016-08-26,1127.583
2016-08-29,1120.272
2016-08-30,1124.463
2016-08-31,1118.83
2016-09-01,1115.907
2016-09-02,1126.379
2016-09-05,1138.543
2016-09-06,1155.029
2016-09-07,1158.524
2016-09-08,1160.238
2016-09-09,1139.031
2016-09-12,1114.164
2016-09-13,1109.865
2016-09-14,1109.443
2016-09-15,1114.423
2016-09-16,1110.584
2016-09-19,1125.355
2016-09-20,1126.768
2016-09-21,1135.231
2016-09-22,1153.665
2016-09-23,1149.955
2016-09-26,1135.26
2016-09-27,1142.593
2016-09-28,1143.905
2016-09-29,1144.999
2016-09-30,1133.26
2016-10-03,1143.606
2016-10-04,1148.489
2016-10-05,1148.185
2016-10-06,1150.05
2016-10-07,1146.695
2016-10-10,1151.285
2016-10-11,1135.478
2016-10-12,1131.913
2016-10-13,1116.958
2016-10-14,1124.746
2016-10-17,1121.415
2016-10-18,1138.223
2016-10-19,1144.064
2016-10-20,1144.095
2016-10-21,1141.488
2016-10-24,1149.967
2016-10-25,1149.603
2016-10-26,1140.529
2016-10-27,1134.563
2016-10-28,1131.806
2016-10-31,1133.288
2016-11-01,1130.388
2016-11-02,1114.463
2016-11-03,1108.305
2016-11-04,1102.308
2016-11-07,1120.124
2016-11-08,1129.069
2016-11-09,1101.357
2016-11-10,1097.8
2016-11-11,1065.869
2016-11-14,1054.041
2016-11-15,1056.518
2016-11-16,1063.671
2016-11-17,1063.168
2016-11-18,1059.599
2016-11-21,1062.259
2016-11-22,1074.477
2016-11-23,1072.399
2016-11-24,1067.331
2016-11-25,1072.041
2016-11-28,1080.821
2016-11-29,1075.725
2016-11-30,1081.025
2016-12-01,1075.196
2016-12-02,1068.639
2016-12-05,1069.395
2016-12-06,1078.776
2016-12-07,1086.151
2016-12-08,1100.349
2016-12-09,1098.45
2016-12-12,1091.697
2016-12-13,1097.846
2016-12-14,1092.63
2016-12-15,1076.291
2016-12-16,1073.999
2016-12-19,1067.217
2016-12-20,1066.648
2016-12-21,1066.988
2016-12-22,1056.754
2016-12-23,1055.908
2016-12-26,1056.491
2016-12-27,1059.212
2016-12-28,1069.08
2016-12-29,1077.911
2016-12-30,1082.861
2017-01-02,1082.507
2017-01-03,1090.045
2017-01-04,1093.903
2017-01-05,1106.951
2017-01-06,1105.862
2017-01-09,1102.047
2017-01-10,1110.954
2017-01-11,1112.199
2017-01-12,1124.438
2017-01-13,1124.003
2017-01-16,1115.567
2017-01-17,1122.724
2017-01-18,1126.892
2017-01-19,1122.339
2017-01-20,1121.097
2017-01-23,1131.88
2017-01-24,1140.033
2017-01-25,1143.802
2017-01-26,1149.236
2017-01-27,1148.425
2017-01-30,1145.242
2017-01-31,1140.983
2017-02-01,1146.193
2017-02-02,1149.644
2017-02-03,1154.44
2017-02-06,1159.769
2017-02-07,1156.17
2017-02-08,1158.739
2017-02-09,1163.705
2017-02-10,1169.113
2017-02-13,1175.762
2017-02-14,1174.695
2017-02-15,1183.589
2017-02-16,1188.086
2017-02-17,1180.604
2017-02-20,1185.947
2017-02-21,1188.605
2017-02-22,1195.024
2017-02-23,1196.88
2017-02-24,1187.036
2017-02-27,1183.427
2017-02-28,1179.125
2017-03-01,1181.74
2017-03-02,1178.915
2017-03-03,1172.041
2017-03-06,1176.39
2017-03-07,1179.527
2017-03-08,1177.306
2017-03-09,1162.724
2017-03-10,1166.448
2017-03-13,1181.303
2017-03-14,1183.252
2017-03-15,1187.84
2017-03-16,1212.22
2017-03-17,1215.371
2017-03-20,1223.324
2017-03-21,1224.333
2017-03-22,1217.038
2017-03-23,1218.719
2017-03-24,1220.378
2017-03-27,1215.943
2017-03-28,1221.509
2017-03-29,1223.812
2017-03-30,1221.415
2017-03-31,1209.055
2017-04-03,1217.534
2017-04-04,1217.513
2017-04-05,1222.757
2017-04-06,1215.528
2017-04-07,1213.748
2017-04-10,1208.794
2017-04-11,1204.689
2017-04-12,1209.031
2017-04-13,1215.27
2017-04-14,1211.775
2017-04-17,1214.706
2017-04-18,1208.859
2017-04-19,1203.432
2017-04-20,1209.982
2017-04-21,1214.105
2017-04-24,1225.283
2017-04-25,1239.324
2017-04-26,1239.259
2017-04-27,1235.683
2017-04-28,1233.807
2017-05-01,1235.917
2017-05-02,1246.241
2017-05-03,1243.315
2017-05-04,1236.914
2017-05-05,1234.226
2017-05-08,1242.379
2017-05-09,1248.248
2017-05-10,1253.888
2017-05-11,1260.283
2017-05-12,1262.124
2017-05-15,1271.947
2017-05-16,1277.759
2017-05-17,1270.183
2017-05-18,1244.584
2017-05-19,1253.733
2017-05-22,1262.852
2017-05-23,1263.482
2017-05-24,1264.3
2017-05-25,1276.164
2017-05-26,1279.385
2017-05-29,1276.654
2017-05-30,1273.019
2017-05-31,1266.581
2017-06-01,1270.358
2017-06-02,1278.894
2017-06-05,1282.468
2017-06-06,1280.55
2017-06-07,1280.736
2017-06-08,1285.296
2017-06-09,1284.578
2017-06-12,1273.087
2017-06-13,1275.069
2017-06-14,1279.754
2017-06-15,1268.011
2017-06-16,1267.457
2017-06-19,1278.72
2017-06-20,1272.913
2017-06-21,1270.669
2017-06-22,1274.117
2017-06-23,1277.556
2017-06-26,1287.948
2017-06-27,1284.934
2017-06-28,1279.238
2017-06-29,1282.366
2017-06-30,1278.957
2017-07-03,1283.606
2017-07-04,1274.826
2017-07-05,1278.647
2017-07-06,1275.549
2017-07-07,1271.598
2017-07-10,1279.626
2017-07-11,1289.595
2017-07-12,1304.049
2017-07-13,1317.863
2017-07-14,1325.802
2017-07-17,1331.61
2017-07-18,1334.083
2017-07-19,1343.385
2017-07-20,1342.487
2017-07-21,1343.542
2017-07-24,1348.38
2017-07-25,1345.312
2017-07-26,1345.925
2017-07-27,1354.408
2017-07-28,1346.943
2017-07-31,1351.15
2017-08-01,1354.653
2017-08-02,1356.306
2017-08-03,1348.777
2017-08-04,1352.884
2017-08-07,1362.622
2017-08-08,1366.255
2017-08-09,1354.1
2017-08-10,1337.662
2017-08-11,1321.555
2017-08-14,1334.629
2017-08-15,1333.471
2017-08-16,1343.245
2017-08-17,1347.554
2017-08-18,1343.027
2017-08-21,1347.967
2017-08-22,1358.302
2017-08-23,1362.258
2017-08-24,1370.816
2017-08-25,1374.847
2017-08-28,1375.506
2017-08-29,1370.539
2017-08-30,1379.123
2017-08-31,1380.797
2017-09-01,1385.951
2017-09-04,1376.323
2017-09-05,1379.197
2017-09-06,1377.363
2017-09-07,1386.471
2017-09-08,1387.855
2017-09-11,1397.433
2017-09-12,1401.478
2017-09-13,1398.13
2017-09-14,1399.306
2017-09-15,1402.807
2017-09-18,1415.171
2017-09-19,1411.018
2017-09-20,1413.934
2017-09-21,1409.362
2017-09-22,1400.961
2017-09-25,1381.733
2017-09-26,1372.55
2017-09-27,1370.377
2017-09-28,1363.506
2017-09-29,1376.093
2017-10-02,1377.889
2017-10-03,1394.288
2017-10-04,1400.59
2017-10-05,1402.059
2017-10-06,1402.631
2017-10-09,1399.121
2017-10-10,1414.191
2017-10-11,1419.68
2017-10-12,1425.51
2017-10-13,1430.818
2017-10-16,1437.897
2017-10-17,1430.041
2017-10-18,1431.572
2017-10-19,1420.034
2017-10-20,1423.735
2017-10-23,1419.46
2017-10-24,1416.946
2017-10-25,1418.491
2017-10-26,1411.564
2017-10-27,1412.812
2017-10-30,1419.712
2017-10-31,1424.343
2017-11-01,1436.321
2017-11-02,1434.5
2017-11-03,1433.066
2017-11-06,1438.559
2017-11-07,1441.945
2017-11-08,1442.588
2017-11-09,1441.374
2017-11-10,1435.238
2017-11-13,1428.851
2017-11-14,1423.524
2017-11-15,1415.029
2017-11-16,1432.266
2017-11-17,1445.438
2017-11-20,1445.317
2017-11-21,1463.007
2017-11-22,1469.878
2017-11-23,1465.919
2017-11-24,1468.135
2017-11-27,1456.811
2017-11-28,1458.816
2017-11-29,1453.89
2017-11-30,1430.096
2017-12-01,1424.124
2017-12-04,1430.738
2017-12-05,1425.141
2017-12-06,1404.132
2017-12-07,1402.308
2017-12-08,1414.57
2017-12-11,1426.35
2017-12-12,1416.928
2017-12-13,1425.044
2017-12-14,1428.099
2017-12-15,1426.229
2017-12-18,1440.682
2017-12-19,1443.105
2017-12-20,1444.585
2017-12-21,1446.797
2017-12-22,1455.821
2017-12-25,1455.791
2017-12-26,1453.334
2017-12-27,1463.195
2017-12-28,1475.092
2017-12-29,1481.642
2018-01-01,1480.687
2018-01-02,1505.725
2018-01-03,1513.53
2018-01-04,1523.799
2018-01-05,1534.624
2018-01-08,1541.864
2018-01-09,1539.43
2018-01-10,1530.767
2018-01-11,1530.694
2018-01-12,1544.314
2018-01-15,1547.662
2018-01-16,1555.746
2018-01-17,1561.182
2018-01-18,1566.368
2018-01-19,1572.912
2018-01-22,1580.937
2018-01-23,1596.989
2018-01-24,1605.917
2018-01-25,1612.162
2018-01-26,1623.503
2018-01-29,1617.097
2018-01-30,1592.153
2018-01-31,1600.209
2018-02-01,1593.425
2018-02-02,1570.558
2018-02-05,1542.68
2018-02-06,1500.141
2018-02-07,1497.145
2018-02-08,1485.924
2018-02-09,1460.746
2018-02-12,1474.404
2018-02-13,1487.081
2018-02-14,1512.695
2018-02-15,1533.369
2018-02-16,1530.43
2018-02-19,1532.936
2018-02-20,1524.594
2018-02-21,1543.455
2018-02-22,1532.555
2018-02-23,1552.367
2018-02-26,1558.469
2018-02-27,1547.663
2018-02-28,1527.458
2018-03-01,1524.069
2018-03-02,1511.516
2018-03-05,1503.223
2018-03-06,1524.942
2018-03-07,1518.296
2018-03-08,1526.134
2018-03-09,1540.994
2018-03-12,1559.798
2018-03-13,1561.983
2018-03-14,1555.89
2018-03-15,1553.381
2018-03-16,1549.314
2018-03-19,1537.045
2018-03-20,1544.732
2018-03-21,1544.371
2018-03-22,1529.095
2018-03-23,1497.557
2018-03-26,1510.809
2018-03-27,1516.031
2018-03-28,1488.943
2018-03-29,1498.027
2018-03-30,1500.214
2018-04-02,1499.444
2018-04-03,1500.702
2018-04-04,1482.753
2018-04-05,1496.569
2018-04-06,1491.596
2018-04-09,1493.205
2018-04-10,1507.753
2018-04-11,1508.825
2018-04-12,1509.948
2018-04-13,1502.87
2018-04-16,1494.482
2018-04-17,1495.612
2018-04-18,1509.288
2018-04-19,1519.333
2018-04-20,1500.027
2018-04-23,1487.21
2018-04-24,1481.928
2018-04-25,1464.503
2018-04-26,1468.675
2018-04-27,1483.256
2018-04-30,1494.214
2018-05-01,1491.759
2018-05-02,1479.096
2018-05-03,1462.346
2018-05-04,1459.956
2018-05-07,1463.949
2018-05-08,1466.557
2018-05-09,1467.959
2018-05-10,1483.187
2018-05-11,1493.225
2018-05-14,1498.18
2018-05-15,1475.403
2018-05-16,1480.898
2018-05-17,1468.465
2018-05-18,1461.301
2018-05-21,1459.665
2018-05-22,1466.83
2018-05-23,1455.794
2018-05-24,1458.735
2018-05-25,1461.29
2018-05-28,1462.979
2018-05-29,1449.107
2018-05-30,1433.61
2018-05-31,1444.1
2018-06-01,1455.422
2018-06-04,1474.842
2018-06-05,1471.19
2018-06-06,1478.603
2018-06-07,1478.908
2018-06-08,1461.73
2018-06-11,1467.236
2018-06-12,1468.77
2018-06-13,1462.779
2018-06-14,1450.552
2018-06-15,1435.295
2018-06-18,1424.784
2018-06-19,1397.988
2018-06-20,1408.677
2018-06-21,1392.123
2018-06-22,1401.482
2018-06-25,1382.489
2018-06-26,1378.31
2018-06-27,1358.683
2018-06-28,1351.143
2018-06-29,1379.962
2018-07-02,1366.685
2018-07-03,1364.954
2018-07-04,1363.65
2018-07-05,1362.012
2018-07-06,1369.759
2018-07-09,1390.699
2018-07-10,1392.193
2018-07-11,1377.87
2018-07-12,1385.777
2018-07-13,1392.626
2018-07-16,1385.383
2018-07-17,1386.757
2018-07-18,1383.914
2018-07-19,1373.458
2018-07-20,1384.907
2018-07-23,1383.751
2018-07-24,1398.024
2018-07-25,1408.77
2018-07-26,1410.345
2018-07-27,1414.713
2018-07-30,1411.74
2018-07-31,1408.701
2018-08-01,1409.028
2018-08-02,1384.719
2018-08-03,1392.9
2018-08-06,1389.828
2018-08-07,1400.652
2018-08-08,1400.439
2018-08-09,1399.261
2018-08-10,1378.443
2018-08-13,1352.844
2018-08-14,1353.171
2018-08-15,1329.385
2018-08-16,1327.103
2018-08-17,1328.936
2018-08-20,1341.98
2018-08-21,1355.904
2018-08-22,1362.968
2018-08-23,1360.257
2018-08-24,1362.706
2018-08-27,1386.379
2018-08-28,1388.29
2018-08-29,1388.048
2018-08-30,1373.114
2018-08-31,1371.58
2018-09-03,1360.32
2018-09-04,1351.205
2018-09-05,1328.548
2018-09-06,1324.181
2018-09-07,1329.875
2018-09-10,1314.168
2018-09-11,1304.849
2018-09-12,1306.701
2018-09-13,1323.164
2018-09-14,1337.218
2018-09-17,1322.062
2018-09-18,1326.038
2018-09-19,1339.752
2018-09-20,1346.549
2018-09-21,1364.667
2018-09-24,1353.101
2018-09-25,1352.166
2018-09-26,1357.525
2018-09-27,1364.069
2018-09-28,1359.92
2018-10-01,1357.895
2018-10-02,1341.342
2018-10-03,1343.198
2018-10-04,1312.303
2018-10-05,1299.141
2018-10-08,1292.026
2018-10-09,1289.657
2018-10-10,1279.547
2018-10-11,1238.969
2018-10-12,1271.086
2018-10-15,1260.949
2018-10-16,1277.353
2018-10-17,1276.438
2018-10-18,1260.466
2018-10-19,1261.089
2018-10-22,1274.739
2018-10-23,1246.138
2018-10-24,1237.242
2018-10-25,1230.893
2018-10-26,1218.882
2018-10-29,1212.166
2018-10-30,1214.358
2018-10-31,1238.704
2018-11-01,1258.638
2018-11-02,1291.266
2018-11-05,1286.092
2018-11-06,1285.747
2018-11-07,1292.954
2018-11-08,1288.124
2018-11-09,1266.818
2018-11-12,1254.363
2018-11-13,1253.895
2018-11-14,1256.636
2018-11-15,1272.587
2018-11-16,1279.925
2018-11-19,1283.019
2018-11-20,1263.267
2018-11-21,1266.595
2018-11-22,1267.379
2018-11-23,1258.382
2018-11-26,1267.826
2018-11-27,1272.411
2018-11-28,1286.804
2018-11-29,1295.51
2018-11-30,1291.575
2018-12-03,1319.849
2018-12-04,1316.526
2018-12-05,1300.687
2018-12-06,1271.152
2018-12-07,1274.634
2018-12-10,1250.299
2018-12-11,1252.942
2018-12-12,1271.274
2018-12-13,1279.955
2018-12-14,1262.82
2018-12-17,1257.575
2018-12-18,1251.579
2018-12-19,1258.264
2018-12-20,1248.55
2018-12-21,1245.115
2018-12-24,1239.51
2018-12-25,1236.007
2018-12-26,1235.6
2018-12-27,1241.148
2018-12-28,1254.512
2018-12-31,1258.865
2019-01-01,1259.266
2019-01-02,1246.53
2019-01-03,1238.675
2019-01-04,1257.99
2019-01-07,1274.636
2019-01-08,1271.466
2019-01-09,1294.755
2019-01-10,1300.349
2019-01-11,1303.394
2019-01-14,1292.891
2019-01-15,1308.207
2019-01-16,1313.427
2019-01-17,1312.44
2019-01-18,1323.594
2019-01-21,1323.583
2019-01-22,1313.814
2019-01-23,1315.787
2019-01-24,1325.965
2019-01-25,1341.628
2019-01-28,1336.613
2019-01-29,1338.793
2019-01-30,1347.547
2019-01-31,1364.301
2019-02-01,1364.809
2019-02-04,1362.163
2019-02-05,1366.658
2019-02-06,1362.647
2019-02-07,1354.839
2019-02-08,1347.848
2019-02-11,1346.704
2019-02-12,1354.816
2019-02-13,1354.874
2019-02-14,1351.81
2019-02-15,1341.29
2019-02-18,1349.055
2019-02-19,1349.861
2019-02-20,1365.347
2019-02-21,1367.543
2019-02-22,1377.485
2019-02-25,1389.117
2019-02-26,1385.681
2019-02-27,1381.768
2019-02-28,1368.971
2019-03-01,1370.018
2019-03-04,1373.091
2019-03-05,1375.526
2019-03-06,1376.294
2019-03-07,1360.965
2019-03-08,1344.491
2019-03-11,1358.42
2019-03-12,1371.606
2019-03-13,1370.679
2019-03-14,1368.212
2019-03-15,1379.436
2019-03-18,1394.5
2019-03-19,1396.22
2019-03-20,1393.504
2019-03-21,1394.715
2019-03-22,1381.915
2019-03-25,1366.442
2019-03-26,1370.426
2019-03-27,1362.734
2019-03-28,1364.254
2019-03-29,1380.62
2019-04-01,1396.184
2019-04-02,1397.519
2019-04-03,1408.524
2019-04-04,1409.536
2019-04-05,1415.034
2019-04-08,1418.747
2019-04-09,1425.123
2019-04-10,1428.899
2019-04-11,1418.478
2019-04-12,1420.421
2019-04-15,1417.676
2019-04-16,1426.432
2019-04-17,1430.103
2019-04-18,1424.59
2019-04-19,1425.021
2019-04-22,1420.447
2019-04-23,1421.025
2019-04-24,1414.329
2019-04-25,1404.417
2019-04-26,1405.57
2019-04-29,1411.135
2019-04-30,1406.82
2019-05-01,1408.407
2019-05-02,1406.793
2019-05-03,1411.682
2019-05-06,1386.175
2019-05-07,1379.537
2019-05-08,1371.592
2019-05-09,1342.725
2019-05-10,1349.269
2019-05-13,1326.544
2019-05-14,1324.33
2019-05-15,1326.568
2019-05-16,1320.14
2019-05-17,1301.51
2019-05-20,1299.226
2019-05-21,1305.64
2019-05-22,1304.89
2019-05-23,1288.752
2019-05-24,1291.757
2019-05-27,1296.032
2019-05-28,1295.548
2019-05-29,1291.57
2019-05-30,1303.744
2019-05-31,1308.258
2019-06-03,1321.054
2019-06-04,1318.037
2019-06-05,1317.999
2019-06-06,1315.292
2019-06-07,1321.278
2019-06-10,1339.54
2019-06-11,1352.974
2019-06-12,1346.06
2019-06-13,1341.563
2019-06-14,1332.431
2019-06-17,1326.999
2019-06-18,1343.024
2019-06-19,1360.946
2019-06-20,1381.674
2019-06-21,1381.009
2019-06-24,1382.081
2019-06-25,1373.238
2019-06-26,1376.779
2019-06-27,1386.232
2019-06-28,1386.501
2019-07-01,1398.723
2019-07-02,1399.296
2019-07-03,1394.734
2019-07-04,1401.971
2019-07-05,1396.226
2019-07-08,1378.857
2019-07-09,1373.977
