Date,EM (EMERGING MARKETS) IMI IMI (Large+Mid+Small Cap)
2010-07-22,1050.276
2010-07-23,1058.647
2010-07-26,1062.996
2010-07-27,1068.722
2010-07-28,1069.699
2010-07-29,1072.775
2010-07-30,1070.802
2010-08-02,1093.58
2010-08-03,1090.644
2010-08-04,1092.716
2010-08-05,1092.928
2010-08-06,1092.979
2010-08-09,1098.746
2010-08-10,1083.914
2010-08-11,1063.852
2010-08-12,1058.005
2010-08-13,1063.503
2010-08-16,1068.617
2010-08-17,1077.913
2010-08-18,1078.745
2010-08-19,1079.411
2010-08-20,1073.142
2010-08-23,1071.695
2010-08-24,1058.861
2010-08-25,1046.888
2010-08-26,1050.305
2010-08-27,1053.871
2010-08-30,1056.441
2010-08-31,1053.342
2010-09-01,1074.523
2010-09-02,1081.183
2010-09-03,1090.838
2010-09-06,1099.737
2010-09-07,1093.82
2010-09-08,1092.768
2010-09-09,1098.55
2010-09-10,1102.734
2010-09-13,1124.38
2010-09-14,1126.501
2010-09-15,1129.322
2010-09-16,1122.189
2010-09-17,1128.632
2010-09-20,1137.363
2010-09-21,1137.19
2010-09-22,1141.322
2010-09-23,1140.537
2010-09-24,1147.596
2010-09-27,1156.567
2010-09-28,1156.315
2010-09-29,1166.022
2010-09-30,1171.878
2010-10-01,1183.417
2010-10-04,1187.825
2010-10-05,1194.199
2010-10-06,1205.494
2010-10-07,1201.965
2010-10-08,1199.953
2010-10-11,1207.005
2010-10-12,1197.71
2010-10-13,1218.204
2010-10-14,1228.311
2010-10-15,1222.685
2010-10-18,1212.732
2010-10-19,1197.855
2010-10-20,1202.158
2010-10-21,1207.846
2010-10-22,1206.854
2010-10-25,1218.265
2010-10-26,1219.473
2010-10-27,1200.727
2010-10-28,1204.647
2010-10-29,1207.973
2010-11-01,1223.703
2010-11-02,1227.281
2010-11-03,1235.936
2010-11-04,1255.707
2010-11-05,1260.853
2010-11-08,1259.035
2010-11-09,1260.11
2010-11-10,1253.393
2010-11-11,1244.627
2010-11-12,1224.279
2010-11-15,1217.18
2010-11-16,1201.561
2010-11-17,1194.215
2010-11-18,1212.815
2010-11-19,1213.894
2010-11-22,1216.261
2010-11-23,1191.041
2010-11-24,1197.365
2010-11-25,1200.37
2010-11-26,1180.47
2010-11-29,1180.407
2010-11-30,1176.827
2010-12-01,1199.859
2010-12-02,1217.208
2010-12-03,1224.85
2010-12-06,1230.003
2010-12-07,1234.572
2010-12-08,1218.452
2010-12-09,1219.359
2010-12-10,1217.938
2010-12-13,1227.068
2010-12-14,1233.98
2010-12-15,1224.93
2010-12-16,1216.104
2010-12-17,1219.857
2010-12-20,1214.727
2010-12-21,1228.97
2010-12-22,1231.745
2010-12-23,1233.372
2010-12-24,1232.584
2010-12-27,1230.596
2010-12-28,1231.352
2010-12-29,1242.679
2010-12-30,1252.745
2010-12-31,1259.122
2011-01-03,1272.436
2011-01-04,1274.442
2011-01-05,1269.651
2011-01-06,1263.824
2011-01-07,1255.166
2011-01-10,1243.702
2011-01-11,1250.739
2011-01-12,1271.679
2011-01-13,1271.742
2011-01-14,1268.392
2011-01-17,1262.487
2011-01-18,1266.898
2011-01-19,1269.528
2011-01-20,1250.425
2011-01-21,1243.723
2011-01-24,1243.551
2011-01-25,1242.624
2011-01-26,1249.554
2011-01-27,1248.821
2011-01-28,1232.043
2011-01-31,1224.399
2011-02-01,1236.698
2011-02-02,1241.74
2011-02-03,1239.119
2011-02-04,1235.68
2011-02-07,1234.777
2011-02-08,1233.667
2011-02-09,1215.817
2011-02-10,1193.826
2011-02-11,1194.574
2011-02-14,1209.974
2011-02-15,1208.619
2011-02-16,1213.375
2011-02-17,1216.714
2011-02-18,1227.468
2011-02-21,1225.654
2011-02-22,1204.663
2011-02-23,1197.795
2011-02-24,1186.885
2011-02-25,1200.252
2011-02-28,1208.804
2011-03-01,1214.15
2011-03-02,1214.916
2011-03-03,1230.358
2011-03-04,1242.07
2011-03-07,1235.159
2011-03-08,1239.572
2011-03-09,1240.417
2011-03-10,1219.858
2011-03-11,1211.737
2011-03-14,1219.098
2011-03-15,1191.831
2011-03-16,1196.7
2011-03-17,1190.656
2011-03-18,1199.568
2011-03-21,1212.298
2011-03-22,1223.497
2011-03-23,1227.353
2011-03-24,1239.316
2011-03-25,1248.844
2011-03-28,1243.451
2011-03-29,1247.999
2011-03-30,1265.979
2011-03-31,1278.291
2011-04-01,1293.994
2011-04-04,1303.147
2011-04-05,1305.18
2011-04-06,1315.015
2011-04-07,1314.787
2011-04-08,1319.038
2011-04-11,1313.065
2011-04-12,1288.958
2011-04-13,1297.728
2011-04-14,1295.463
2011-04-15,1295.238
2011-04-18,1274.82
2011-04-19,1279.105
2011-04-20,1309.273
2011-04-21,1321.296
2011-04-22,1321.404
2011-04-25,1319.301
2011-04-26,1318.792
2011-04-27,1318.131
2011-04-28,1316.751
2011-04-29,1320.233
2011-05-02,1323.696
2011-05-03,1302.044
2011-05-04,1287.056
2011-05-05,1277.441
2011-05-06,1278.954
2011-05-09,1277.667
2011-05-10,1282.92
2011-05-11,1282.59
2011-05-12,1263.399
2011-05-13,1261.515
2011-05-16,1252.603
2011-05-17,1248.759
2011-05-18,1258.704
2011-05-19,1256.098
2011-05-20,1255.94
2011-05-23,1226.536
2011-05-24,1238.077
2011-05-25,1230.609
2011-05-26,1247.257
2011-05-27,1262.493
2011-05-30,1263.483
2011-05-31,1285.304
2011-06-01,1284.351
2011-06-02,1276.24
2011-06-03,1273.467
2011-06-06,1266.987
2011-06-07,1271.498
2011-06-08,1263.587
2011-06-09,1259.654
2011-06-10,1245.331
2011-06-13,1240.025
2011-06-14,1250.598
2011-06-15,1243.771
2011-06-16,1221.887
2011-06-17,1218.778
2011-06-20,1211.261
2011-06-21,1226.693
2011-06-22,1230.9
2011-06-23,1219.226
2011-06-24,1230.741
2011-06-27,1227.229
2011-06-28,1236.716
2011-06-29,1250.076
2011-06-30,1265.049
2011-07-01,1276.423
2011-07-04,1290.588
2011-07-05,1287.487
2011-07-06,1282.629
2011-07-07,1290.68
2011-07-08,1286.946
2011-07-11,1264.503
2011-07-12,1240.685
2011-07-13,1258.828
2011-07-14,1256.537
2011-07-15,1257.531
2011-07-18,1244.308
2011-07-19,1251.678
2011-07-20,1260.642
2011-07-21,1267.558
2011-07-22,1279.015
2011-07-25,1273.256
2011-07-26,1282.917
2011-07-27,1275.95
2011-07-28,1272.357
2011-07-29,1263.888
2011-08-01,1274.767
2011-08-02,1252.74
2011-08-03,1226.73
2011-08-04,1194.909
2011-08-05,1157.746
2011-08-08,1101.013
2011-08-09,1076.685
2011-08-10,1091.853
2011-08-11,1101.714
2011-08-12,1102.944
2011-08-15,1128.473
2011-08-16,1135.569
2011-08-17,1141.664
2011-08-18,1110.545
2011-08-19,1081.346
2011-08-22,1075.878
2011-08-23,1097.3
2011-08-24,1089.182
2011-08-25,1083.251
2011-08-26,1085.493
2011-08-29,1116.549
2011-08-30,1126.862
2011-08-31,1148.061
2011-09-01,1153.01
2011-09-02,1136.659
2011-09-05,1102.304
2011-09-06,1099.345
2011-09-07,1122.927
2011-09-08,1127.291
2011-09-09,1105.083
2011-09-12,1081.185
2011-09-13,1074.726
2011-09-14,1060.121
2011-09-15,1071.914
2011-09-16,1087.086
2011-09-19,1056.781
2011-09-20,1058.443
2011-09-21,1046.986
2011-09-22,982.44
2011-09-23,960.814
2011-09-26,946.621
2011-09-27,992.225
2011-09-28,989.624
2011-09-29,993.418
2011-09-30,979.025
2011-10-03,948.323
2011-10-04,925.55
2011-10-05,930.888
2011-10-06,960.032
2011-10-07,981.772
2011-10-10,997.583
2011-10-11,1010.307
2011-10-12,1025.747
2011-10-13,1034.504
2011-10-14,1039.802
2011-10-17,1047.351
2011-10-18,1029.167
2011-10-19,1038.217
2011-10-20,1010.401
2011-10-21,1023.611
2011-10-24,1055.059
2011-10-25,1061.186
2011-10-26,1066.706
2011-10-27,1103.046
2011-10-28,1120.397
2011-10-31,1104.836
2011-11-01,1076.342
2011-11-02,1085.048
2011-11-03,1081.181
2011-11-04,1098.862
2011-11-07,1099.456
2011-11-08,1099.853
2011-11-09,1088.799
2011-11-10,1059.576
2011-11-11,1078.077
2011-11-14,1084.758
2011-11-15,1076.147
2011-11-16,1065.766
2011-11-17,1057.994
2011-11-18,1038.642
2011-11-21,1011.85
2011-11-22,1010.689
2011-11-23,984.153
2011-11-24,987.442
2011-11-25,975.844
2011-11-28,1002.301
2011-11-29,1010.66
2011-11-30,1029.261
2011-12-01,1062.553
2011-12-02,1064.632
2011-12-05,1070.191
2011-12-06,1056.277
2011-12-07,1062.864
2011-12-08,1050.206
2011-12-09,1035.845
2011-12-12,1026.101
2011-12-13,1017.282
2011-12-14,1003.782
2011-12-15,995.41
2011-12-16,1003.322
2011-12-19,985.328
2011-12-20,998.289
2011-12-21,1015.444
2011-12-22,1018.779
2011-12-23,1028.012
2011-12-26,1028.073
2011-12-27,1024.175
2011-12-28,1012.661
2011-12-29,1014.097
2011-12-30,1016.819
2012-01-02,1017.353
2012-01-03,1041.605
2012-01-04,1039.484
2012-01-05,1034.355
2012-01-06,1028.718
2012-01-09,1032.843
2012-01-10,1052.489
2012-01-11,1052.49
2012-01-12,1057.851
2012-01-13,1057.26
2012-01-16,1056.057
2012-01-17,1078.49
2012-01-18,1087.38
2012-01-19,1098.955
2012-01-20,1102.901
2012-01-23,1107.862
2012-01-24,1105.718
2012-01-25,1108.184
2012-01-26,1125.082
2012-01-27,1127.103
2012-01-30,1116.538
2012-01-31,1131.666
2012-02-01,1143.761
2012-02-02,1159.896
2012-02-03,1165.195
2012-02-06,1164.005
2012-02-07,1165.372
2012-02-08,1179.535
2012-02-09,1181.394
2012-02-10,1161.326
2012-02-13,1173.307
2012-02-14,1166.878
2012-02-15,1180.073
2012-02-16,1169.405
2012-02-17,1183.755
2012-02-20,1188.668
2012-02-21,1186.671
2012-02-22,1187.091
2012-02-23,1181.539
2012-02-24,1190.081
2012-02-27,1178.023
2012-02-28,1191.636
2012-02-29,1203.318
2012-03-01,1200.516
2012-03-02,1204.853
2012-03-05,1189.258
2012-03-06,1162.684
2012-03-07,1159.197
2012-03-08,1175.968
2012-03-09,1184.457
2012-03-12,1173.962
2012-03-13,1190.923
2012-03-14,1191.181
2012-03-15,1189.767
2012-03-16,1187.962
2012-03-19,1185.465
2012-03-20,1173.216
2012-03-21,1170.911
2012-03-22,1163.025
2012-03-23,1164.241
2012-03-26,1166.995
2012-03-27,1178.706
2012-03-28,1166.442
2012-03-29,1153.344
2012-03-30,1163.407
2012-04-02,1170.122
2012-04-03,1177.677
2012-04-04,1158.056
2012-04-05,1157.881
2012-04-06,1158.076
2012-04-09,1146.074
2012-04-10,1135.433
2012-04-11,1135.41
2012-04-12,1145.357
2012-04-13,1148.978
2012-04-16,1141.798
2012-04-17,1141.949
2012-04-18,1145.795
2012-04-19,1145.732
2012-04-20,1143.726
2012-04-23,1128.772
2012-04-24,1131.841
2012-04-25,1132.837
2012-04-26,1137.425
2012-04-27,1141.271
2012-04-30,1148.877
2012-05-01,1148.405
2012-05-02,1154.104
2012-05-03,1148.518
2012-05-04,1136.944
2012-05-07,1124.63
2012-05-08,1115.375
2012-05-09,1099.161
2012-05-10,1101.999
2012-05-11,1091.259
2012-05-14,1070.633
2012-05-15,1065.231
2012-05-16,1040.793
2012-05-17,1037.454
2012-05-18,1021.108
2012-05-21,1028.936
2012-05-22,1036.434
2012-05-23,1011.941
2012-05-24,1017.376
2012-05-25,1017.704
2012-05-28,1025.946
2012-05-29,1039.994
2012-05-30,1024.853
2012-05-31,1023.564
2012-06-01,1009.668
2012-06-04,995.564
2012-06-05,1000.574
2012-06-06,1019.707
2012-06-07,1031.342
2012-06-08,1022.761
2012-06-11,1034.045
2012-06-12,1032.219
2012-06-13,1039.411
2012-06-14,1033.691
2012-06-15,1046.455
2012-06-18,1056.437
2012-06-19,1066.752
2012-06-20,1072.483
2012-06-21,1055.858
2012-06-22,1039.755
2012-06-25,1026.018
2012-06-26,1028.634
2012-06-27,1035.59
2012-06-28,1028.9
2012-06-29,1062.488
2012-07-02,1067.364
2012-07-03,1084.4
2012-07-04,1085.39
2012-07-05,1084.68
2012-07-06,1074.8
2012-07-09,1063.784
2012-07-10,1062.439
2012-07-11,1060.728
2012-07-12,1040.96
2012-07-13,1053.693
2012-07-16,1054.295
2012-07-17,1061.317
2012-07-18,1058.703
2012-07-19,1070.03
2012-07-20,1065.497
2012-07-23,1038.418
2012-07-24,1035.044
2012-07-25,1030.615
2012-07-26,1042.412
2012-07-27,1069.576
2012-07-30,1077.011
2012-07-31,1081.403
2012-08-01,1084.045
2012-08-02,1074.106
2012-08-03,1082.759
2012-08-06,1098.796
2012-08-07,1099.528
2012-08-08,1102.607
2012-08-09,1112.629
2012-08-10,1112.783
2012-08-13,1105.806
2012-08-14,1110.862
2012-08-15,1107.436
2012-08-16,1109.738
2012-08-17,1105.048
2012-08-20,1103.554
2012-08-21,1110.775
2012-08-22,1104.462
2012-08-23,1110.034
2012-08-24,1100.737
2012-08-27,1095.934
2012-08-28,1091.41
2012-08-29,1087.472
2012-08-30,1078.286
2012-08-31,1081.478
2012-09-03,1088.185
2012-09-04,1082.451
2012-09-05,1074.001
2012-09-06,1086.216
2012-09-07,1106.519
2012-09-10,1108.395
2012-09-11,1111.79
2012-09-12,1118.032
2012-09-13,1121.762
2012-09-14,1156.808
2012-09-17,1155.624
2012-09-18,1149.647
2012-09-19,1153.16
2012-09-20,1140.823
2012-09-21,1150.462
2012-09-24,1148.063
2012-09-25,1145.741
2012-09-26,1132.816
2012-09-27,1141.741
2012-09-28,1147.143
2012-10-01,1150.125
2012-10-02,1151.408
2012-10-03,1147.547
2012-10-04,1150.844
2012-10-05,1154.914
2012-10-08,1142.477
2012-10-09,1140.884
2012-10-10,1135.832
2012-10-11,1139.869
2012-10-12,1141.201
2012-10-15,1139.422
2012-10-16,1148.518
2012-10-17,1157.535
2012-10-18,1159.983
2012-10-19,1151.814
2012-10-22,1153.466
2012-10-23,1142.356
2012-10-24,1140.783
2012-10-25,1144.585
2012-10-26,1134.138
2012-10-29,1132.474
2012-10-30,1136.247
2012-10-31,1139.191
2012-11-01,1144.526
2012-11-02,1149.95
2012-11-05,1145.804
2012-11-06,1152.428
2012-11-07,1154.429
2012-11-08,1141.256
2012-11-09,1137.05
2012-11-12,1135.215
2012-11-13,1127.198
2012-11-14,1125.367
2012-11-15,1118.421
2012-11-16,1113.077
2012-11-19,1122.095
2012-11-20,1123.696
2012-11-21,1124.342
2012-11-22,1129.804
2012-11-23,1141.208
2012-11-26,1140.914
2012-11-27,1142.38
2012-11-28,1136.726
2012-11-29,1150.701
2012-11-30,1154.359
2012-12-03,1155.515
2012-12-04,1155.56
2012-12-05,1166.41
2012-12-06,1170.668
2012-12-07,1173.651
2012-12-10,1178.997
2012-12-11,1184.321
2012-12-12,1192.204
2012-12-13,1193.82
2012-12-14,1194.493
2012-12-17,1191.543
2012-12-18,1198.247
2012-12-19,1205.93
2012-12-20,1205.243
2012-12-21,1194.528
2012-12-24,1195.755
2012-12-25,1197.792
2012-12-26,1200.214
2012-12-27,1203.875
2012-12-28,1210.665
2012-12-31,1210.833
2013-01-01,1211.544
2013-01-02,1236.39
2013-01-03,1241.866
2013-01-04,1237.236
2013-01-07,1236.432
2013-01-08,1229.972
2013-01-09,1234.187
2013-01-10,1238.318
2013-01-11,1234.059
2013-01-14,1242.82
2013-01-15,1234.734
2013-01-16,1231.873
2013-01-17,1233.278
2013-01-18,1242.188
2013-01-21,1239.645
2013-01-22,1240.729
2013-01-23,1237.759
2013-01-24,1232.796
2013-01-25,1229.13
2013-01-28,1221.049
2013-01-29,1230.094
2013-01-30,1228.702
2013-01-31,1229.567
2013-02-01,1234.116
2013-02-04,1234.233
2013-02-05,1228.593
2013-02-06,1224.939
2013-02-07,1220.264
2013-02-08,1221.676
2013-02-11,1219.343
2013-02-12,1220.014
2013-02-13,1226.734
2013-02-14,1228.197
2013-02-15,1229.395
2013-02-18,1227.211
2013-02-19,1226.777
2013-02-20,1232.085
2013-02-21,1214.731
2013-02-22,1215.288
2013-02-25,1216.437
2013-02-26,1203.367
2013-02-27,1208.432
2013-02-28,1217.717
2013-03-01,1216.494
2013-03-04,1203.334
2013-03-05,1213.636
2013-03-06,1225.238
2013-03-07,1223.313
2013-03-08,1232.142
2013-03-11,1229.657
2013-03-12,1223.0
2013-03-13,1213.459
2013-03-14,1212.28
2013-03-15,1206.484
2013-03-18,1192.508
2013-03-19,1187.383
2013-03-20,1188.764
2013-03-21,1184.842
2013-03-22,1177.743
2013-03-25,1185.555
2013-03-26,1192.499
2013-03-27,1196.258
2013-03-28,1197.215
2013-03-29,1199.912
2013-04-01,1196.011
2013-04-02,1193.691
2013-04-03,1189.16
2013-04-04,1180.596
2013-04-05,1170.679
2013-04-08,1168.693
2013-04-09,1178.449
2013-04-10,1188.612
2013-04-11,1194.554
2013-04-12,1184.709
2013-04-15,1167.054
2013-04-16,1173.204
2013-04-17,1165.866
2013-04-18,1162.234
2013-04-19,1177.728
2013-04-22,1179.238
2013-04-23,1176.81
2013-04-24,1185.993
2013-04-25,1196.716
2013-04-26,1191.559
2013-04-29,1197.482
2013-04-30,1211.236
2013-05-01,1209.89
2013-05-02,1209.598
2013-05-03,1215.126
2013-05-06,1220.113
2013-05-07,1227.974
2013-05-08,1237.902
2013-05-09,1237.532
2013-05-10,1226.441
2013-05-13,1216.687
2013-05-14,1222.355
2013-05-15,1222.706
2013-05-16,1223.112
2013-05-17,1222.627
2013-05-20,1225.498
2013-05-21,1225.998
2013-05-22,1225.892
2013-05-23,1200.494
2013-05-24,1201.987
2013-05-27,1204.731
2013-05-28,1207.89
2013-05-29,1196.964
2013-05-30,1192.094
2013-05-31,1183.593
2013-06-03,1171.308
2013-06-04,1177.883
2013-06-05,1163.718
2013-06-06,1156.161
2013-06-07,1151.778
2013-06-10,1143.411
2013-06-11,1122.082
2013-06-12,1122.183
2013-06-13,1110.537
2013-06-14,1121.889
2013-06-17,1126.277
2013-06-18,1122.472
2013-06-19,1115.373
2013-06-20,1071.668
2013-06-21,1062.069
2013-06-24,1041.177
2013-06-25,1043.049
2013-06-26,1061.978
2013-06-27,1082.073
2013-06-28,1105.193
2013-07-01,1108.119
2013-07-02,1097.627
2013-07-03,1075.112
2013-07-04,1086.289
2013-07-05,1081.332
2013-07-08,1067.819
2013-07-09,1075.426
2013-07-10,1078.436
2013-07-11,1109.375
2013-07-12,1112.564
2013-07-15,1121.162
2013-07-16,1123.006
2013-07-17,1130.241
2013-07-18,1128.446
2013-07-19,1120.685
2013-07-22,1125.228
2013-07-23,1142.079
2013-07-24,1139.475
2013-07-25,1134.582
2013-07-26,1133.528
2013-07-29,1124.305
2013-07-30,1124.09
2013-07-31,1116.721
2013-08-01,1124.396
2013-08-02,1126.017
2013-08-05,1128.036
2013-08-06,1117.07
2013-08-07,1107.89
2013-08-08,1118.154
2013-08-09,1123.93
2013-08-12,1130.766
2013-08-13,1139.819
2013-08-14,1142.011
2013-08-15,1133.558
2013-08-16,1131.065
2013-08-19,1115.832
2013-08-20,1100.157
2013-08-21,1091.166
2013-08-22,1087.811
2013-08-23,1100.136
2013-08-26,1100.485
2013-08-27,1079.415
2013-08-28,1072.406
2013-08-29,1085.748
2013-08-30,1095.763
2013-09-02,1106.43
2013-09-03,1102.276
2013-09-04,1106.732
2013-09-05,1118.155
2013-09-06,1127.372
2013-09-09,1147.719
2013-09-10,1167.142
2013-09-11,1168.332
2013-09-12,1167.537
2013-09-13,1163.365
2013-09-16,1180.409
2013-09-17,1181.229
2013-09-18,1180.107
2013-09-19,1204.803
2013-09-20,1194.305
2013-09-23,1197.655
2013-09-24,1191.591
2013-09-25,1188.632
2013-09-26,1183.825
2013-09-27,1180.707
2013-09-30,1167.309
2013-10-01,1177.044
2013-10-02,1179.135
2013-10-03,1187.696
2013-10-04,1191.077
2013-10-07,1187.831
2013-10-08,1192.652
2013-10-09,1188.965
2013-10-10,1198.43
2013-10-11,1209.011
2013-10-14,1207.824
2013-10-15,1216.058
2013-10-16,1217.478
2013-10-17,1220.981
2013-10-18,1230.758
2013-10-21,1231.608
2013-10-22,1234.205
2013-10-23,1221.851
2013-10-24,1219.496
2013-10-25,1215.595
2013-10-28,1223.11
2013-10-29,1225.183
2013-10-30,1231.866
2013-10-31,1222.457
2013-11-01,1214.998
2013-11-04,1213.988
2013-11-05,1202.162
2013-11-06,1201.792
2013-11-07,1194.909
2013-11-08,1177.822
2013-11-11,1174.119
2013-11-12,1172.253
2013-11-13,1159.242
2013-11-14,1173.278
2013-11-15,1188.295
2013-11-18,1210.633
2013-11-19,1210.115
2013-11-20,1204.887
2013-11-21,1187.283
2013-11-22,1193.002
2013-11-25,1194.99
2013-11-26,1188.938
2013-11-27,1193.161
2013-11-28,1196.872
2013-11-29,1204.251
2013-12-02,1199.324
2013-12-03,1187.381
2013-12-04,1180.014
2013-12-05,1182.807
2013-12-06,1186.91
2013-12-09,1198.12
2013-12-10,1197.699
2013-12-11,1186.469
2013-12-12,1174.137
2013-12-13,1173.334
2013-12-16,1172.695
2013-12-17,1172.494
2013-12-18,1175.258
2013-12-19,1172.188
2013-12-20,1169.664
2013-12-23,1174.867
2013-12-24,1178.334
2013-12-25,1177.773
2013-12-26,1175.954
2013-12-27,1181.371
2013-12-30,1186.947
2013-12-31,1188.26
2014-01-01,1188.272
2014-01-02,1175.365
2014-01-03,1163.512
2014-01-06,1155.43
2014-01-07,1154.9
2014-01-08,1157.439
2014-01-09,1146.199
2014-01-10,1154.176
2014-01-13,1162.656
2014-01-14,1159.983
2014-01-15,1163.093
2014-01-16,1159.766
2014-01-17,1157.239
2014-01-20,1155.612
2014-01-21,1155.5
2014-01-22,1161.485
2014-01-23,1147.7
2014-01-24,1131.449
2014-01-27,1110.173
2014-01-28,1113.864
2014-01-29,1117.07
2014-01-30,1116.593
2014-01-31,1116.878
2014-02-03,1106.302
2014-02-04,1096.374
2014-02-05,1094.987
2014-02-06,1110.159
2014-02-07,1119.162
2014-02-10,1117.949
2014-02-11,1128.529
2014-02-12,1138.582
2014-02-13,1130.38
2014-02-14,1143.151
2014-02-17,1151.345
2014-02-18,1145.287
2014-02-19,1146.103
2014-02-20,1136.45
2014-02-21,1146.425
2014-02-24,1145.513
2014-02-25,1142.332
2014-02-26,1143.508
2014-02-27,1151.328
2014-02-28,1155.357
2014-03-03,1138.15
2014-03-04,1144.749
2014-03-05,1149.082
2014-03-06,1162.535
2014-03-07,1158.364
2014-03-10,1145.369
2014-03-11,1147.08
2014-03-12,1133.933
2014-03-13,1132.874
2014-03-14,1126.145
2014-03-17,1132.443
2014-03-18,1143.173
2014-03-19,1141.373
2014-03-20,1129.611
2014-03-21,1134.382
2014-03-24,1144.152
2014-03-25,1148.853
2014-03-26,1160.097
2014-03-27,1167.221
2014-03-28,1178.113
2014-03-31,1189.706
2014-04-01,1197.462
2014-04-02,1203.022
2014-04-03,1198.369
2014-04-04,1200.819
2014-04-07,1202.485
2014-04-08,1210.622
2014-04-09,1215.077
2014-04-10,1222.882
2014-04-11,1215.381
2014-04-14,1210.702
2014-04-15,1198.107
2014-04-16,1201.649
2014-04-17,1209.477
2014-04-18,1212.464
2014-04-21,1211.349
2014-04-22,1209.552
2014-04-23,1204.061
2014-04-24,1204.541
2014-04-25,1191.351
2014-04-28,1190.881
2014-04-29,1199.325
2014-04-30,1194.183
2014-05-01,1195.033
2014-05-02,1204.104
2014-05-05,1201.804
2014-05-06,1205.087
2014-05-07,1205.431
2014-05-08,1209.848
2014-05-09,1207.455
2014-05-12,1217.316
2014-05-13,1225.043
2014-05-14,1235.966
2014-05-15,1232.451
2014-05-16,1235.312
2014-05-19,1239.688
2014-05-20,1233.518
2014-05-21,1235.625
2014-05-22,1247.506
2014-05-23,1250.207
2014-05-26,1249.211
2014-05-27,1239.86
2014-05-28,1246.291
2014-05-29,1246.977
2014-05-30,1235.388
2014-06-02,1237.007
2014-06-03,1243.803
2014-06-04,1238.958
2014-06-05,1244.074
2014-06-06,1255.505
2014-06-09,1260.53
2014-06-10,1269.882
2014-06-11,1268.618
2014-06-12,1268.565
2014-06-13,1262.102
2014-06-16,1259.386
2014-06-17,1256.145
2014-06-18,1256.984
2014-06-19,1264.173
2014-06-20,1257.396
2014-06-23,1255.081
2014-06-24,1262.03
2014-06-25,1255.37
2014-06-26,1261.605
2014-06-27,1261.361
2014-06-30,1267.366
2014-07-01,1268.575
2014-07-02,1280.203
2014-07-03,1283.106
2014-07-04,1284.415
2014-07-07,1286.464
2014-07-08,1286.602
2014-07-09,1282.489
2014-07-10,1284.549
2014-07-11,1279.595
2014-07-14,1286.86
2014-07-15,1290.344
2014-07-16,1291.622
2014-07-17,1287.456
2014-07-18,1288.033
2014-07-21,1288.492
2014-07-22,1301.2
2014-07-23,1305.173
2014-07-24,1308.83
2014-07-25,1306.652
2014-07-28,1306.935
2014-07-29,1307.341
2014-07-30,1305.352
2014-07-31,1290.915
2014-08-01,1284.401
2014-08-04,1295.052
2014-08-05,1288.44
2014-08-06,1280.514
2014-08-07,1274.096
2014-08-08,1267.7
2014-08-11,1286.23
2014-08-12,1289.921
2014-08-13,1298.123
2014-08-14,1300.467
2014-08-15,1302.829
2014-08-18,1305.496
2014-08-19,1314.705
2014-08-20,1314.926
2014-08-21,1311.426
2014-08-22,1313.672
2014-08-25,1316.631
2014-08-26,1319.638
2014-08-27,1326.862
2014-08-28,1319.621
2014-08-29,1320.767
2014-09-01,1324.137
2014-09-02,1319.898
2014-09-03,1335.853
2014-09-04,1335.696
2014-09-05,1332.336
2014-09-08,1330.691
2014-09-09,1322.012
2014-09-10,1308.193
2014-09-11,1301.852
2014-09-12,1292.612
2014-09-15,1286.306
2014-09-16,1283.49
2014-09-17,1293.39
2014-09-18,1286.265
2014-09-19,1284.856
2014-09-22,1269.029
2014-09-23,1260.497
2014-09-24,1263.439
2014-09-25,1252.214
2014-09-26,1249.807
2014-09-29,1232.6
2014-09-30,1228.293
2014-10-01,1218.71
2014-10-02,1214.012
2014-10-03,1219.2
2014-10-06,1234.104
2014-10-07,1234.599
2014-10-08,1220.673
2014-10-09,1231.573
2014-10-10,1210.194
2014-10-13,1209.701
2014-10-14,1210.181
2014-10-15,1198.946
2014-10-16,1184.888
2014-10-17,1192.326
2014-10-20,1198.423
2014-10-21,1199.131
2014-10-22,1205.929
2014-10-23,1199.899
2014-10-24,1202.365
2014-10-27,1193.974
2014-10-28,1211.553
2014-10-29,1226.185
2014-10-30,1228.633
2014-10-31,1238.174
2014-11-03,1232.012
2014-11-04,1228.124
2014-11-05,1218.157
2014-11-06,1209.407
2014-11-07,1205.249
2014-11-10,1216.724
2014-11-11,1212.683
2014-11-12,1215.213
2014-11-13,1211.7
2014-11-14,1209.492
2014-11-17,1203.419
2014-11-18,1206.554
2014-11-19,1208.145
2014-11-20,1208.316
2014-11-21,1224.375
2014-11-24,1232.14
2014-11-25,1229.602
2014-11-26,1233.013
2014-11-27,1233.626
2014-11-28,1224.392
2014-12-01,1201.409
2014-12-02,1201.607
2014-12-03,1203.546
2014-12-04,1204.702
2014-12-05,1203.176
2014-12-08,1192.144
2014-12-09,1178.725
2014-12-10,1171.744
2014-12-11,1157.029
2014-12-12,1148.373
2014-12-15,1131.466
2014-12-16,1114.93
2014-12-17,1123.576
2014-12-18,1142.609
2014-12-19,1153.578
2014-12-22,1168.222
2014-12-23,1161.867
2014-12-24,1161.627
2014-12-25,1161.122
2014-12-26,1163.586
2014-12-29,1172.585
2014-12-30,1168.433
2014-12-31,1171.334
2015-01-01,1171.361
2015-01-02,1168.715
2015-01-05,1154.25
2015-01-06,1146.985
2015-01-07,1154.131
