Date,IRELAND SMALL GROWTH Small Cap
2010-09-23,703.695
2010-09-24,718.601
2010-09-27,716.757
2010-09-28,722.854
2010-09-29,723.286
2010-09-30,728.381
2010-10-01,737.657
2010-10-04,738.166
2010-10-05,756.794
2010-10-06,765.475
2010-10-07,771.646
2010-10-08,767.364
2010-10-11,766.556
2010-10-12,760.365
2010-10-13,779.684
2010-10-14,782.325
2010-10-15,778.541
2010-10-18,781.79
2010-10-19,768.804
2010-10-20,775.182
2010-10-21,785.222
2010-10-22,780.002
2010-10-25,784.136
2010-10-26,776.173
2010-10-27,772.553
2010-10-28,778.679
2010-10-29,779.205
2010-11-01,782.404
2010-11-02,792.965
2010-11-03,795.196
2010-11-04,816.816
2010-11-05,796.385
2010-11-08,787.311
2010-11-09,801.092
2010-11-10,775.145
2010-11-11,767.883
2010-11-12,767.486
2010-11-15,762.638
2010-11-16,748.25
2010-11-17,745.955
2010-11-18,763.304
2010-11-19,769.632
2010-11-22,759.648
2010-11-23,739.628
2010-11-24,743.236
2010-11-25,732.388
2010-11-26,721.078
2010-11-29,705.14
2010-11-30,695.344
2010-12-01,714.321
2010-12-02,737.69
2010-12-03,747.701
2010-12-06,746.373
2010-12-07,747.905
2010-12-08,745.221
2010-12-09,743.196
2010-12-10,753.437
2010-12-13,769.21
2010-12-14,770.489
2010-12-15,768.563
2010-12-16,756.096
2010-12-17,765.068
2010-12-20,763.828
2010-12-21,770.43
2010-12-22,777.254
2010-12-23,779.877
2010-12-24,780.799
2010-12-27,782.644
2010-12-28,781.543
2010-12-29,784.998
2010-12-30,793.686
2010-12-31,810.952
2011-01-03,807.718
2011-01-04,805.889
2011-01-05,793.076
2011-01-06,786.335
2011-01-07,777.355
2011-01-10,775.258
2011-01-11,785.656
2011-01-12,797.258
2011-01-13,800.413
2011-01-14,795.282
2011-01-17,805.343
2011-01-18,818.635
2011-01-19,823.896
2011-01-20,799.235
2011-01-21,808.191
2011-01-24,811.384
2011-01-25,809.294
2011-01-26,806.13
2011-01-27,804.479
2011-01-28,790.693
2011-01-31,785.911
2011-02-01,809.74
2011-02-02,802.007
2011-02-03,803.999
2011-02-04,800.663
2011-02-07,809.663
2011-02-08,808.215
2011-02-09,805.384
2011-02-10,793.757
2011-02-11,791.657
2011-02-14,785.418
2011-02-15,789.684
2011-02-16,788.735
2011-02-17,792.865
2011-02-18,798.234
2011-02-21,794.796
2011-02-22,782.607
2011-02-23,802.253
2011-02-24,804.063
2011-02-25,813.589
2011-02-28,829.614
2011-03-01,835.316
2011-03-02,828.523
2011-03-03,832.599
2011-03-04,837.461
2011-03-07,838.338
2011-03-08,827.659
2011-03-09,829.575
2011-03-10,810.811
2011-03-11,801.348
2011-03-14,810.0
2011-03-15,802.729
2011-03-16,797.738
2011-03-17,823.7
2011-03-18,826.676
2011-03-21,841.134
2011-03-22,841.011
2011-03-23,830.458
2011-03-24,842.061
2011-03-25,842.619
2011-03-28,848.987
2011-03-29,841.531
2011-03-30,846.134
2011-03-31,853.374
2011-04-01,863.941
2011-04-04,878.22
2011-04-05,872.937
2011-04-06,873.26
2011-04-07,867.721
2011-04-08,875.183
2011-04-11,873.558
2011-04-12,875.976
2011-04-13,880.305
2011-04-14,891.618
2011-04-15,890.642
2011-04-18,872.723
2011-04-19,888.589
2011-04-20,892.26
2011-04-21,906.601
2011-04-22,906.601
2011-04-25,905.948
2011-04-26,903.325
2011-04-27,907.256
2011-04-28,927.399
2011-04-29,926.844
2011-05-02,930.311
2011-05-03,921.615
2011-05-04,913.986
2011-05-05,904.762
2011-05-06,905.129
2011-05-09,891.276
2011-05-10,911.522
2011-05-11,909.418
2011-05-12,901.915
2011-05-13,906.475
2011-05-16,906.487
2011-05-17,906.868
2011-05-18,911.989
2011-05-19,907.961
2011-05-20,915.811
2011-05-23,904.942
2011-05-24,916.863
2011-05-25,915.824
2011-05-26,916.991
2011-05-27,936.101
2011-05-30,933.386
2011-05-31,954.734
2011-06-01,963.934
2011-06-02,968.16
2011-06-03,985.206
2011-06-06,987.674
2011-06-07,980.279
2011-06-08,969.282
2011-06-09,962.034
2011-06-10,932.532
2011-06-13,926.29
2011-06-14,930.14
2011-06-15,919.342
2011-06-16,909.676
2011-06-17,921.409
2011-06-20,918.925
2011-06-21,926.161
2011-06-22,929.286
2011-06-23,907.284
2011-06-24,904.749
2011-06-27,916.029
2011-06-28,934.261
2011-06-29,942.262
2011-06-30,956.055
2011-07-01,962.372
2011-07-04,972.832
2011-07-05,971.844
2011-07-06,962.763
2011-07-07,962.296
2011-07-08,945.15
2011-07-11,928.056
2011-07-12,923.446
2011-07-13,928.683
2011-07-14,895.873
2011-07-15,881.251
2011-07-18,858.396
2011-07-19,866.936
2011-07-20,869.942
2011-07-21,894.604
2011-07-22,902.34
2011-07-25,900.572
2011-07-26,917.708
2011-07-27,900.733
2011-07-28,890.445
2011-07-29,883.549
2011-08-01,870.432
2011-08-02,854.817
2011-08-03,857.929
2011-08-04,815.553
2011-08-05,801.769
2011-08-08,777.131
2011-08-09,784.764
2011-08-10,785.473
2011-08-11,798.972
2011-08-12,808.096
2011-08-15,829.565
2011-08-16,832.797
2011-08-17,852.248
2011-08-18,829.128
2011-08-19,833.608
2011-08-22,850.747
2011-08-23,847.944
2011-08-24,850.413
2011-08-25,845.605
2011-08-26,847.422
2011-08-29,887.132
2011-08-30,875.191
2011-08-31,897.082
2011-09-01,897.581
2011-09-02,889.791
2011-09-05,866.671
2011-09-06,871.041
2011-09-07,884.858
2011-09-08,886.761
2011-09-09,859.064
2011-09-12,851.688
2011-09-13,874.055
2011-09-14,874.07
2011-09-15,878.428
2011-09-16,906.887
2011-09-19,875.515
2011-09-20,888.414
2011-09-21,880.075
2011-09-22,847.991
2011-09-23,871.774
2011-09-26,869.275
2011-09-27,891.256
2011-09-28,879.813
2011-09-29,900.489
2011-09-30,877.98
2011-10-03,877.748
2011-10-04,852.894
2011-10-05,871.462
2011-10-06,875.663
2011-10-07,875.469
2011-10-10,901.146
2011-10-11,896.334
2011-10-12,914.896
2011-10-13,900.235
2011-10-14,924.095
2011-10-17,919.382
2011-10-18,914.636
2011-10-19,922.02
2011-10-20,922.615
2011-10-21,936.768
2011-10-24,940.64
2011-10-25,940.864
2011-10-26,934.037
2011-10-27,979.151
2011-10-28,964.805
2011-10-31,957.127
2011-11-01,922.424
2011-11-02,927.088
2011-11-03,918.821
2011-11-04,929.775
2011-11-07,921.183
2011-11-08,911.741
2011-11-09,886.444
2011-11-10,880.802
2011-11-11,898.655
2011-11-14,892.564
2011-11-15,897.957
2011-11-16,929.154
2011-11-17,933.195
2011-11-18,924.735
2011-11-21,908.843
2011-11-22,901.667
2011-11-23,877.516
2011-11-24,868.832
2011-11-25,861.72
2011-11-28,869.234
2011-11-29,865.727
2011-11-30,903.809
2011-12-01,878.772
2011-12-02,898.211
2011-12-05,906.514
2011-12-06,890.414
2011-12-07,910.994
2011-12-08,902.006
2011-12-09,895.205
2011-12-12,879.007
2011-12-13,866.153
2011-12-14,850.149
2011-12-15,859.698
2011-12-16,867.278
2011-12-19,870.208
2011-12-20,888.449
2011-12-21,889.546
2011-12-22,900.29
2011-12-23,913.795
2011-12-26,913.795
2011-12-27,915.688
2011-12-28,912.828
2011-12-29,907.786
2011-12-30,914.815
2012-01-02,914.815
2012-01-03,936.819
2012-01-04,919.992
2012-01-05,909.702
2012-01-06,910.693
2012-01-09,913.569
2012-01-10,917.299
2012-01-11,899.6
2012-01-12,913.638
2012-01-13,888.688
2012-01-16,876.858
2012-01-17,885.986
2012-01-18,886.046
2012-01-19,904.319
2012-01-20,898.346
2012-01-23,903.977
2012-01-24,900.929
2012-01-25,893.943
2012-01-26,915.226
2012-01-27,910.805
2012-01-30,902.78
2012-01-31,916.337
2012-02-01,942.057
2012-02-02,934.216
2012-02-03,934.131
2012-02-06,941.629
2012-02-07,952.951
2012-02-08,945.652
2012-02-09,958.562
2012-02-10,952.478
2012-02-13,949.515
2012-02-14,934.209
2012-02-15,930.708
2012-02-16,931.983
2012-02-17,942.574
2012-02-20,957.128
2012-02-21,957.222
2012-02-22,958.727
2012-02-23,971.537
2012-02-24,1005.142
2012-02-27,1006.64
2012-02-28,1003.261
2012-02-29,1009.964
2012-03-01,1016.159
2012-03-02,1012.105
2012-03-05,1026.172
2012-03-06,1005.786
2012-03-07,1033.392
2012-03-08,1040.507
2012-03-09,1035.118
2012-03-12,1009.183
2012-03-13,1028.992
2012-03-14,1023.582
2012-03-15,1021.701
2012-03-16,1041.218
2012-03-19,1031.726
2012-03-20,1031.339
2012-03-21,1028.513
2012-03-22,1019.463
2012-03-23,1037.207
2012-03-26,1045.369
2012-03-27,1040.404
2012-03-28,1046.999
2012-03-29,1033.696
2012-03-30,1029.278
2012-04-02,1038.526
2012-04-03,1043.006
2012-04-04,1016.687
2012-04-05,1009.488
2012-04-06,1009.488
2012-04-09,1010.068
2012-04-10,972.34
2012-04-11,985.477
2012-04-12,1004.603
2012-04-13,993.897
2012-04-16,1001.723
2012-04-17,1024.202
2012-04-18,1028.023
2012-04-19,1039.448
2012-04-20,1048.661
2012-04-23,1030.024
2012-04-24,1025.596
2012-04-25,1026.935
2012-04-26,1036.757
2012-04-27,1051.07
2012-04-30,1060.204
2012-05-01,1060.403
2012-05-02,1056.344
2012-05-03,1058.019
2012-05-04,1033.949
2012-05-07,1028.824
2012-05-08,1004.915
2012-05-09,1002.931
2012-05-10,1013.953
2012-05-11,1012.893
2012-05-14,1000.672
2012-05-15,996.03
2012-05-16,1002.821
2012-05-17,1010.489
2012-05-18,1016.397
2012-05-21,1030.171
2012-05-22,1041.366
2012-05-23,1014.433
2012-05-24,1033.679
2012-05-25,1016.258
2012-05-28,1017.571
2012-05-29,1016.226
2012-05-30,1000.455
2012-05-31,1013.88
2012-06-01,998.086
2012-06-04,1008.823
2012-06-05,1002.19
2012-06-06,1013.77
2012-06-07,1017.026
2012-06-08,1008.749
2012-06-11,1011.428
2012-06-12,999.676
2012-06-13,1000.923
2012-06-14,1006.066
2012-06-15,1008.212
2012-06-18,1017.219
2012-06-19,1029.121
2012-06-20,1023.046
2012-06-21,1017.304
2012-06-22,1002.704
2012-06-25,996.484
2012-06-26,993.441
2012-06-27,994.783
2012-06-28,991.608
2012-06-29,1022.396
2012-07-02,1030.043
2012-07-03,1041.048
2012-07-04,1037.41
2012-07-05,1031.245
2012-07-06,1022.352
2012-07-09,1020.687
2012-07-10,1014.432
2012-07-11,1011.858
2012-07-12,999.619
2012-07-13,1010.438
2012-07-16,1015.535
2012-07-17,1026.814
2012-07-18,1024.849
2012-07-19,1044.189
2012-07-20,1031.171
2012-07-23,1010.708
2012-07-24,1004.353
2012-07-25,1006.377
2012-07-26,1043.198
2012-07-27,1050.628
2012-07-30,1049.891
2012-07-31,1056.416
2012-08-01,1042.979
2012-08-02,1039.155
2012-08-03,1063.475
2012-08-06,1063.62
2012-08-07,1068.411
2012-08-08,1061.4
2012-08-09,1056.633
2012-08-10,1069.112
2012-08-13,1069.422
2012-08-14,1051.294
2012-08-15,1043.88
2012-08-16,1051.358
2012-08-17,1050.751
2012-08-20,1048.94
2012-08-21,1072.446
2012-08-22,1069.916
2012-08-23,1077.938
2012-08-24,1064.511
2012-08-27,1063.998
2012-08-28,1070.066
2012-08-29,1084.431
2012-08-30,1087.208
2012-08-31,1121.983
2012-09-03,1122.372
2012-09-04,1122.226
2012-09-05,1141.026
2012-09-06,1163.737
2012-09-07,1187.435
2012-09-10,1188.279
2012-09-11,1173.947
2012-09-12,1164.947
2012-09-13,1176.93
2012-09-14,1192.881
2012-09-17,1203.128
2012-09-18,1205.098
2012-09-19,1213.53
2012-09-20,1214.723
2012-09-21,1228.131
2012-09-24,1210.66
2012-09-25,1217.839
2012-09-26,1193.724
2012-09-27,1198.495
2012-09-28,1203.867
2012-10-01,1207.47
2012-10-02,1226.752
2012-10-03,1224.393
2012-10-04,1234.087
2012-10-05,1236.064
2012-10-08,1230.989
2012-10-09,1211.343
2012-10-10,1203.753
2012-10-11,1208.104
2012-10-12,1209.411
2012-10-15,1212.841
2012-10-16,1230.241
2012-10-17,1236.104
2012-10-18,1236.761
2012-10-19,1223.89
2012-10-22,1232.471
2012-10-23,1218.964
2012-10-24,1222.52
2012-10-25,1227.634
2012-10-26,1223.385
2012-10-29,1218.286
2012-10-30,1231.279
2012-10-31,1214.651
2012-11-01,1222.308
2012-11-02,1223.265
2012-11-05,1232.617
2012-11-06,1240.478
2012-11-07,1230.733
2012-11-08,1218.777
2012-11-09,1208.395
2012-11-12,1212.918
2012-11-13,1211.314
2012-11-14,1192.658
2012-11-15,1193.305
2012-11-16,1183.608
2012-11-19,1208.421
2012-11-20,1224.542
2012-11-21,1241.999
2012-11-22,1252.034
2012-11-23,1265.893
2012-11-26,1262.812
2012-11-27,1263.883
2012-11-28,1257.965
2012-11-29,1276.283
2012-11-30,1274.953
2012-12-03,1282.73
2012-12-04,1288.464
2012-12-05,1299.563
2012-12-06,1296.061
2012-12-07,1295.716
2012-12-10,1290.215
2012-12-11,1302.283
2012-12-12,1306.404
2012-12-13,1312.558
2012-12-14,1319.432
2012-12-17,1334.231
2012-12-18,1354.594
2012-12-19,1368.437
2012-12-20,1383.377
2012-12-21,1374.725
2012-12-24,1373.577
2012-12-25,1373.577
2012-12-26,1376.388
2012-12-27,1379.274
2012-12-28,1378.847
2012-12-31,1384.431
2013-01-01,1384.431
2013-01-02,1405.37
2013-01-03,1394.741
2013-01-04,1399.501
2013-01-07,1397.345
2013-01-08,1390.211
2013-01-09,1368.359
2013-01-10,1373.692
2013-01-11,1378.996
2013-01-14,1375.83
2013-01-15,1374.689
2013-01-16,1376.244
2013-01-17,1396.248
2013-01-18,1388.877
2013-01-21,1398.867
2013-01-22,1387.572
2013-01-23,1387.92
2013-01-24,1383.965
2013-01-25,1408.295
2013-01-28,1407.954
2013-01-29,1406.922
2013-01-30,1412.98
2013-01-31,1407.408
2013-02-01,1429.671
2013-02-04,1410.124
2013-02-05,1411.303
2013-02-06,1425.191
2013-02-07,1421.49
2013-02-08,1439.306
2013-02-11,1428.733
2013-02-12,1442.741
2013-02-13,1450.245
2013-02-14,1446.91
2013-02-15,1463.993
2013-02-18,1466.281
2013-02-19,1482.801
2013-02-20,1469.959
2013-02-21,1447.659
2013-02-22,1446.368
2013-02-25,1452.79
2013-02-26,1431.532
2013-02-27,1435.598
2013-02-28,1437.113
2013-03-01,1435.734
2013-03-04,1440.081
2013-03-05,1470.039
2013-03-06,1459.595
2013-03-07,1478.101
2013-03-08,1448.654
2013-03-11,1443.47
2013-03-12,1462.298
2013-03-13,1445.796
2013-03-14,1459.043
2013-03-15,1457.477
2013-03-18,1467.91
2013-03-19,1473.624
2013-03-20,1487.758
2013-03-21,1481.984
2013-03-22,1495.7
2013-03-25,1495.027
2013-03-26,1498.36
2013-03-27,1497.124
2013-03-28,1516.325
2013-03-29,1516.325
2013-04-01,1517.034
2013-04-02,1524.814
2013-04-03,1522.523
2013-04-04,1503.276
2013-04-05,1480.617
2013-04-08,1491.469
2013-04-09,1502.373
2013-04-10,1506.189
2013-04-11,1534.975
2013-04-12,1523.423
2013-04-15,1508.076
2013-04-16,1529.872
2013-04-17,1506.695
2013-04-18,1490.303
2013-04-19,1502.179
2013-04-22,1462.144
2013-04-23,1488.439
2013-04-24,1482.018
2013-04-25,1485.525
2013-04-26,1477.54
2013-04-29,1485.444
2013-04-30,1510.99
2013-05-01,1523.718
2013-05-02,1509.515
2013-05-03,1536.843
2013-05-06,1529.813
2013-05-07,1542.362
2013-05-08,1558.225
2013-05-09,1568.599
2013-05-10,1577.161
2013-05-13,1582.403
2013-05-14,1591.31
2013-05-15,1565.586
2013-05-16,1566.221
2013-05-17,1554.974
2013-05-20,1558.31
2013-05-21,1546.635
2013-05-22,1533.31
2013-05-23,1526.859
2013-05-24,1548.772
2013-05-27,1549.086
2013-05-28,1556.58
2013-05-29,1556.941
2013-05-30,1561.485
2013-05-31,1532.044
2013-06-03,1540.26
2013-06-04,1545.575
2013-06-05,1543.799
2013-06-06,1548.039
2013-06-07,1562.285
2013-06-10,1563.867
2013-06-11,1556.077
2013-06-12,1565.747
2013-06-13,1561.056
2013-06-14,1549.568
2013-06-17,1559.783
2013-06-18,1578.19
2013-06-19,1574.805
2013-06-20,1524.815
2013-06-21,1522.494
2013-06-24,1475.075
2013-06-25,1497.867
2013-06-26,1507.301
2013-06-27,1534.571
2013-06-28,1533.054
2013-07-01,1549.381
2013-07-02,1551.106
2013-07-03,1531.567
2013-07-04,1536.597
2013-07-05,1508.224
2013-07-08,1502.978
2013-07-09,1499.462
2013-07-10,1525.247
2013-07-11,1543.84
2013-07-12,1521.902
2013-07-15,1497.162
2013-07-16,1498.923
2013-07-17,1499.572
2013-07-18,1515.126
2013-07-19,1517.224
2013-07-22,1516.146
2013-07-23,1518.661
2013-07-24,1522.034
2013-07-25,1518.608
2013-07-26,1489.779
2013-07-29,1497.574
2013-07-30,1487.434
2013-07-31,1490.19
2013-08-01,1490.955
2013-08-02,1495.951
2013-08-05,1494.437
2013-08-06,1498.806
2013-08-07,1488.981
2013-08-08,1500.078
2013-08-09,1489.592
2013-08-12,1489.457
2013-08-13,1480.286
2013-08-14,1484.262
2013-08-15,1465.461
2013-08-16,1468.097
2013-08-19,1507.659
2013-08-20,1545.131
2013-08-21,1534.381
2013-08-22,1531.999
2013-08-23,1543.584
2013-08-26,1546.913
2013-08-27,1517.994
2013-08-28,1508.281
2013-08-29,1525.628
2013-08-30,1510.199
2013-09-02,1516.111
2013-09-03,1502.555
2013-09-04,1501.009
2013-09-05,1497.974
2013-09-06,1497.448
2013-09-09,1507.667
2013-09-10,1519.77
2013-09-11,1511.851
2013-09-12,1495.774
2013-09-13,1463.699
2013-09-16,1501.548
2013-09-17,1514.573
2013-09-18,1524.255
2013-09-19,1559.65
2013-09-20,1547.583
2013-09-23,1537.494
2013-09-24,1539.248
2013-09-25,1532.991
2013-09-26,1520.082
2013-09-27,1517.783
2013-09-30,1515.269
2013-10-01,1522.916
2013-10-02,1529.103
2013-10-03,1529.153
2013-10-04,1549.149
2013-10-07,1526.838
2013-10-08,1522.544
2013-10-09,1512.454
2013-10-10,1510.797
2013-10-11,1494.267
2013-10-14,1488.28
2013-10-15,1479.559
2013-10-16,1475.542
2013-10-17,1494.757
2013-10-18,1516.268
2013-10-21,1509.043
2013-10-22,1518.089
2013-10-23,1523.123
2013-10-24,1516.501
2013-10-25,1510.735
2013-10-28,1509.416
2013-10-29,1530.023
2013-10-30,1564.089
2013-10-31,1565.389
2013-11-01,1558.155
2013-11-04,1570.044
2013-11-05,1586.549
2013-11-06,1584.557
2013-11-07,1572.445
2013-11-08,1582.713
2013-11-11,1594.932
2013-11-12,1608.808
2013-11-13,1595.934
2013-11-14,1617.949
2013-11-15,1628.226
2013-11-18,1622.251
2013-11-19,1548.088
2013-11-20,1544.533
2013-11-21,1538.441
2013-11-22,1506.177
2013-11-25,1518.91
2013-11-26,1530.45
2013-11-27,1531.149
2013-11-28,1537.059
2013-11-29,1550.819
2013-12-02,1542.992
2013-12-03,1534.572
2013-12-04,1536.628
2013-12-05,1553.532
2013-12-06,1571.197
2013-12-09,1585.526
2013-12-10,1586.408
2013-12-11,1599.53
2013-12-12,1575.598
2013-12-13,1576.713
2013-12-16,1570.339
2013-12-17,1586.823
2013-12-18,1595.147
2013-12-19,1615.604
2013-12-20,1634.224
2013-12-23,1634.328
2013-12-24,1597.719
2013-12-25,1597.719
2013-12-26,1600.7
2013-12-27,1651.289
2013-12-30,1668.723
2013-12-31,1655.233
2014-01-01,1655.233
2014-01-02,1653.617
2014-01-03,1656.057
2014-01-06,1653.682
2014-01-07,1653.094
2014-01-08,1641.461
2014-01-09,1649.902
2014-01-10,1676.043
2014-01-13,1668.077
2014-01-14,1664.894
2014-01-15,1664.545
2014-01-16,1659.223
2014-01-17,1639.964
2014-01-20,1640.569
2014-01-21,1635.631
2014-01-22,1636.249
2014-01-23,1652.48
2014-01-24,1627.343
2014-01-27,1614.802
2014-01-28,1637.134
2014-01-29,1648.836
2014-01-30,1632.266
2014-01-31,1612.354
2014-02-03,1613.487
2014-02-04,1619.517
2014-02-05,1609.261
2014-02-06,1624.005
2014-02-07,1632.148
2014-02-10,1642.112
2014-02-11,1647.998
2014-02-12,1637.537
2014-02-13,1656.863
2014-02-14,1651.557
2014-02-17,1662.572
2014-02-18,1658.83
2014-02-19,1665.633
2014-02-20,1667.762
2014-02-21,1665.895
2014-02-24,1682.028
2014-02-25,1693.878
2014-02-26,1679.452
2014-02-27,1676.138
2014-02-28,1718.574
2014-03-03,1694.332
2014-03-04,1698.404
2014-03-05,1703.16
2014-03-06,1730.024
2014-03-07,1726.575
2014-03-10,1726.982
2014-03-11,1723.914
2014-03-12,1718.187
2014-03-13,1728.289
2014-03-14,1706.218
2014-03-17,1723.964
2014-03-18,1728.293
2014-03-19,1698.95
2014-03-20,1683.034
2014-03-21,1668.529
2014-03-24,1636.689
2014-03-25,1654.331
2014-03-26,1671.452
2014-03-27,1653.344
2014-03-28,1664.152
2014-03-31,1669.465
2014-04-01,1676.843
2014-04-02,1686.31
2014-04-03,1678.129
2014-04-04,1681.421
2014-04-07,1666.917
2014-04-08,1645.364
2014-04-09,1639.932
2014-04-10,1630.711
2014-04-11,1606.239
2014-04-14,1578.986
2014-04-15,1579.266
2014-04-16,1581.31
2014-04-17,1574.524
2014-04-18,1574.524
2014-04-21,1570.939
2014-04-22,1605.403
2014-04-23,1601.631
2014-04-24,1586.509
2014-04-25,1576.613
2014-04-28,1580.104
2014-04-29,1588.566
2014-04-30,1623.425
2014-05-01,1634.844
2014-05-02,1649.285
2014-05-05,1650.832
2014-05-06,1651.711
2014-05-07,1647.133
2014-05-08,1650.324
2014-05-09,1635.224
2014-05-12,1632.538
2014-05-13,1606.761
2014-05-14,1580.385
2014-05-15,1530.132
2014-05-16,1509.186
2014-05-19,1522.596
2014-05-20,1530.228
2014-05-21,1528.789
2014-05-22,1539.506
2014-05-23,1539.278
2014-05-26,1539.171
2014-05-27,1546.743
2014-05-28,1548.133
2014-05-29,1560.58
2014-05-30,1569.726
2014-06-02,1565.354
2014-06-03,1562.022
2014-06-04,1573.442
2014-06-05,1578.157
2014-06-06,1582.766
2014-06-09,1581.453
2014-06-10,1570.851
2014-06-11,1543.776
2014-06-12,1556.563
2014-06-13,1522.866
2014-06-16,1519.645
2014-06-17,1497.196
2014-06-18,1487.097
2014-06-19,1517.438
2014-06-20,1504.853
2014-06-23,1511.297
2014-06-24,1493.291
2014-06-25,1486.602
2014-06-26,1477.303
2014-06-27,1491.474
2014-06-30,1490.786
2014-07-01,1493.744
2014-07-02,1502.615
2014-07-03,1504.224
2014-07-04,1514.0
2014-07-07,1507.587
2014-07-08,1484.884
2014-07-09,1483.098
2014-07-10,1479.728
2014-07-11,1481.973
2014-07-14,1495.929
2014-07-15,1493.761
2014-07-16,1502.939
2014-07-17,1513.948
2014-07-18,1503.905
2014-07-21,1508.836
2014-07-22,1515.036
2014-07-23,1524.131
2014-07-24,1528.329
2014-07-25,1515.171
2014-07-28,1518.924
2014-07-29,1526.54
2014-07-30,1512.128
2014-07-31,1500.957
2014-08-01,1495.486
2014-08-04,1492.857
2014-08-05,1486.862
2014-08-06,1476.616
2014-08-07,1481.417
2014-08-08,1487.139
2014-08-11,1498.313
2014-08-12,1489.244
2014-08-13,1485.391
2014-08-14,1488.518
2014-08-15,1501.28
2014-08-18,1507.976
2014-08-19,1507.071
2014-08-20,1499.864
2014-08-21,1507.793
2014-08-22,1502.354
2014-08-25,1502.596
2014-08-26,1499.689
2014-08-27,1509.528
2014-08-28,1496.15
2014-08-29,1492.189
2014-09-01,1492.263
2014-09-02,1499.968
2014-09-03,1514.524
2014-09-04,1497.452
2014-09-05,1501.841
2014-09-08,1488.34
2014-09-09,1486.08
2014-09-10,1478.352
2014-09-11,1469.892
2014-09-12,1475.699
2014-09-15,1474.722
2014-09-16,1472.621
2014-09-17,1476.698
2014-09-18,1508.172
2014-09-19,1497.23
2014-09-22,1499.415
2014-09-23,1486.133
2014-09-24,1471.893
2014-09-25,1457.31
2014-09-26,1453.515
2014-09-29,1459.943
2014-09-30,1469.088
2014-10-01,1468.429
2014-10-02,1452.743
2014-10-03,1439.966
2014-10-06,1456.614
2014-10-07,1447.506
2014-10-08,1438.613
2014-10-09,1438.67
2014-10-10,1395.43
2014-10-13,1394.692
2014-10-14,1389.148
2014-10-15,1383.579
2014-10-16,1359.423
2014-10-17,1390.516
2014-10-20,1390.625
2014-10-21,1432.679
2014-10-22,1440.222
2014-10-23,1430.884
2014-10-24,1417.157
2014-10-27,1421.362
2014-10-28,1434.297
2014-10-29,1427.503
2014-10-30,1413.776
2014-10-31,1430.263
2014-11-03,1442.314
2014-11-04,1454.102
2014-11-05,1458.047
2014-11-06,1445.603
2014-11-07,1442.603
2014-11-10,1447.021
2014-11-11,1453.656
2014-11-12,1456.304
2014-11-13,1453.333
2014-11-14,1444.87
2014-11-17,1447.234
2014-11-18,1481.369
2014-11-19,1504.416
2014-11-20,1503.12
2014-11-21,1504.094
2014-11-24,1503.295
2014-11-25,1526.339
2014-11-26,1524.23
2014-11-27,1529.215
2014-11-28,1536.873
2014-12-01,1539.789
2014-12-02,1545.816
2014-12-03,1558.424
2014-12-04,1584.162
2014-12-05,1600.955
2014-12-08,1582.004
2014-12-09,1565.748
2014-12-10,1575.963
2014-12-11,1565.892
2014-12-12,1553.967
2014-12-15,1517.701
2014-12-16,1525.46
2014-12-17,1516.511
2014-12-18,1553.018
2014-12-19,1568.174
2014-12-22,1563.695
2014-12-23,1565.526
2014-12-24,1559.78
2014-12-25,1559.78
2014-12-26,1557.349
2014-12-29,1585.99
2014-12-30,1566.742
2014-12-31,1583.607
2015-01-01,1583.607
2015-01-02,1556.87
2015-01-05,1543.096
2015-01-06,1512.318
2015-01-07,1482.704
2015-01-08,1508.515
2015-01-09,1515.541
2015-01-12,1503.885
2015-01-13,1531.239
2015-01-14,1542.619
2015-01-15,1541.284
2015-01-16,1547.663
2015-01-19,1572.245
2015-01-20,1550.214
2015-01-21,1574.42
2015-01-22,1578.274
2015-01-23,1579.726
2015-01-26,1608.119
2015-01-27,1613.664
2015-01-28,1631.015
2015-01-29,1613.068
2015-01-30,1603.452
2015-02-02,1618.835
2015-02-03,1622.967
2015-02-04,1613.068
2015-02-05,1632.511
2015-02-06,1627.507
2015-02-09,1617.539
2015-02-10,1624.756
2015-02-11,1634.687
2015-02-12,1669.491
2015-02-13,1684.49
2015-02-16,1660.644
2015-02-17,1656.857
2015-02-18,1661.034
2015-02-19,1679.108
2015-02-20,1663.155
2015-02-23,1701.079
2015-02-24,1710.218
2015-02-25,1738.297
2015-02-26,1717.118
2015-02-27,1723.951
2015-03-02,1732.789
2015-03-03,1740.467
2015-03-04,1726.705
2015-03-05,1758.714
2015-03-06,1728.553
2015-03-09,1719.843
2015-03-10,1691.708
2015-03-11,1696.884
2015-03-12,1732.167
2015-03-13,1737.073
2015-03-16,1766.217
2015-03-17,1766.456
2015-03-18,1769.572
2015-03-19,1758.546
2015-03-20,1772.965
2015-03-23,1788.408
2015-03-24,1791.772
2015-03-25,1802.098
2015-03-26,1757.105
2015-03-27,1772.785
2015-03-30,1791.224
2015-03-31,1778.995
2015-04-01,1798.458
2015-04-02,1843.157
2015-04-03,1843.157
2015-04-06,1868.731
2015-04-07,1875.1
2015-04-08,1867.336
2015-04-09,1860.376
2015-04-10,1856.951
2015-04-13,1883.602
2015-04-14,1895.78
2015-04-15,1871.612
2015-04-16,1868.019
2015-04-17,1864.427
2015-04-20,1852.806
2015-04-21,1859.359
2015-04-22,1846.799
2015-04-23,1860.392
