Date,KOKUSAI INDEX (WORLD ex JP) MID VALUE Mid Cap
2010-09-20,744.024
2010-09-21,741.495
2010-09-22,739.571
2010-09-23,732.263
2010-09-24,749.015
2010-09-27,746.408
2010-09-28,751.24
2010-09-29,752.376
2010-09-30,752.936
2010-10-01,755.327
2010-10-04,751.238
2010-10-05,766.89
2010-10-06,770.172
2010-10-07,771.636
2010-10-08,774.522
2010-10-11,776.198
2010-10-12,775.973
2010-10-13,785.587
2010-10-14,785.75
2010-10-15,783.411
2010-10-18,785.174
2010-10-19,772.8
2010-10-20,781.977
2010-10-21,784.039
2010-10-22,782.929
2010-10-25,787.714
2010-10-26,782.973
2010-10-27,775.976
2010-10-28,778.314
2010-10-29,780.41
2010-11-01,781.469
2010-11-02,789.08
2010-11-03,789.228
2010-11-04,808.253
2010-11-05,807.05
2010-11-08,803.41
2010-11-09,798.93
2010-11-10,795.17
2010-11-11,791.74
2010-11-12,783.684
2010-11-15,783.259
2010-11-16,767.438
2010-11-17,769.279
2010-11-18,779.547
2010-11-19,780.912
2010-11-22,778.685
2010-11-23,765.097
2010-11-24,774.669
2010-11-25,776.137
2010-11-26,767.831
2010-11-29,761.541
2010-11-30,757.324
2010-12-01,773.595
2010-12-02,789.417
2010-12-03,796.043
2010-12-06,794.033
2010-12-07,798.106
2010-12-08,796.575
2010-12-09,798.806
2010-12-10,802.2
2010-12-13,806.432
2010-12-14,806.828
2010-12-15,801.499
2010-12-16,801.799
2010-12-17,801.48
2010-12-20,803.201
2010-12-21,811.578
2010-12-22,814.566
2010-12-23,813.696
2010-12-24,814.994
2010-12-27,815.011
2010-12-28,816.247
2010-12-29,818.36
2010-12-30,818.176
2010-12-31,820.219
2011-01-03,827.442
2011-01-04,825.953
2011-01-05,824.483
2011-01-06,821.69
2011-01-07,821.799
2011-01-10,816.922
2011-01-11,822.39
2011-01-12,834.079
2011-01-13,838.012
2011-01-14,841.347
2011-01-17,840.872
2011-01-18,847.171
2011-01-19,840.75
2011-01-20,832.578
2011-01-21,837.97
2011-01-24,844.276
2011-01-25,842.549
2011-01-26,848.994
2011-01-27,855.344
2011-01-28,842.315
2011-01-31,845.239
2011-02-01,859.559
2011-02-02,857.585
2011-02-03,857.529
2011-02-04,859.904
2011-02-07,866.159
2011-02-08,869.64
2011-02-09,866.163
2011-02-10,862.62
2011-02-11,866.052
2011-02-14,866.939
2011-02-15,866.341
2011-02-16,872.751
2011-02-17,879.54
2011-02-18,882.397
2011-02-21,878.344
2011-02-22,864.141
2011-02-23,856.465
2011-02-24,854.163
2011-02-25,866.026
2011-02-28,872.704
2011-03-01,861.981
2011-03-02,860.511
2011-03-03,870.585
2011-03-04,868.711
2011-03-07,862.865
2011-03-08,866.985
2011-03-09,867.754
2011-03-10,849.471
2011-03-11,851.002
2011-03-14,848.712
2011-03-15,834.387
2011-03-16,823.214
2011-03-17,835.244
2011-03-18,844.023
2011-03-21,858.664
2011-03-22,855.83
2011-03-23,855.449
2011-03-24,864.409
2011-03-25,865.475
2011-03-28,863.162
2011-03-29,864.797
2011-03-30,873.804
2011-03-31,874.112
2011-04-01,881.325
2011-04-04,883.768
2011-04-05,885.123
2011-04-06,891.353
2011-04-07,887.294
2011-04-08,889.017
2011-04-11,885.246
2011-04-12,874.968
2011-04-13,877.184
2011-04-14,875.468
2011-04-15,878.564
2011-04-18,862.394
2011-04-19,869.074
2011-04-20,884.621
2011-04-21,891.676
2011-04-22,891.676
2011-04-25,889.707
2011-04-26,898.763
2011-04-27,902.123
2011-04-28,910.1
2011-04-29,911.153
2011-05-02,912.548
2011-05-03,903.202
2011-05-04,895.713
2011-05-05,885.323
2011-05-06,890.574
2011-05-09,887.324
2011-05-10,897.759
2011-05-11,893.438
2011-05-12,890.177
2011-05-13,885.351
2011-05-16,882.163
2011-05-17,876.917
2011-05-18,885.706
2011-05-19,889.798
2011-05-20,884.868
2011-05-23,869.223
2011-05-24,869.477
2011-05-25,872.27
2011-05-26,875.44
2011-05-27,884.554
2011-05-30,884.626
2011-05-31,894.467
2011-06-01,880.876
2011-06-02,874.549
2011-06-03,872.095
2011-06-06,864.051
2011-06-07,866.027
2011-06-08,856.664
2011-06-09,859.098
2011-06-10,844.222
2011-06-13,844.683
2011-06-14,858.324
2011-06-15,841.91
2011-06-16,834.345
2011-06-17,841.399
2011-06-20,841.143
2011-06-21,853.65
2011-06-22,851.141
2011-06-23,837.693
2011-06-24,832.505
2011-06-27,835.795
2011-06-28,843.762
2011-06-29,855.788
2011-06-30,866.809
2011-07-01,876.826
2011-07-04,879.973
2011-07-05,875.706
2011-07-06,869.559
2011-07-07,877.404
2011-07-08,868.092
2011-07-11,844.475
2011-07-12,841.402
2011-07-13,849.189
2011-07-14,840.987
2011-07-15,840.657
2011-07-18,825.679
2011-07-19,839.412
2011-07-20,846.379
2011-07-21,861.143
2011-07-22,864.486
2011-07-25,857.543
2011-07-26,857.127
2011-07-27,840.39
2011-07-28,834.498
2011-07-29,830.917
2011-08-01,819.009
2011-08-02,800.11
2011-08-03,795.811
2011-08-04,759.537
2011-08-05,748.147
2011-08-08,700.788
2011-08-09,727.941
2011-08-10,708.189
2011-08-11,735.948
2011-08-12,744.248
2011-08-15,764.437
2011-08-16,756.355
2011-08-17,759.47
2011-08-18,723.808
2011-08-19,714.401
2011-08-22,715.552
2011-08-23,728.608
2011-08-24,739.15
2011-08-25,729.117
2011-08-26,733.611
2011-08-29,758.219
2011-08-30,761.041
2011-08-31,770.446
2011-09-01,762.886
2011-09-02,743.146
2011-09-05,729.977
2011-09-06,721.534
2011-09-07,745.253
2011-09-08,742.002
2011-09-09,717.834
2011-09-12,709.217
2011-09-13,716.816
2011-09-14,724.442
2011-09-15,739.605
2011-09-16,742.971
2011-09-19,726.051
2011-09-20,729.418
2011-09-21,710.97
2011-09-22,679.131
2011-09-23,681.727
2011-09-26,692.162
2011-09-27,711.428
2011-09-28,697.568
2011-09-29,704.508
2011-09-30,687.225
2011-10-03,663.706
2011-10-04,663.242
2011-10-05,678.752
2011-10-06,698.668
2011-10-07,698.466
2011-10-10,718.594
2011-10-11,718.539
2011-10-12,734.176
2011-10-13,727.404
2011-10-14,740.13
2011-10-17,727.699
2011-10-18,733.67
2011-10-19,732.18
2011-10-20,728.045
2011-10-21,747.418
2011-10-24,761.689
2011-10-25,749.521
2011-10-26,753.582
2011-10-27,787.502
2011-10-28,786.689
2011-10-31,767.202
2011-11-01,736.887
2011-11-02,748.857
2011-11-03,760.938
2011-11-04,759.039
2011-11-07,759.957
2011-11-08,766.199
2011-11-09,740.119
2011-11-10,740.169
2011-11-11,759.528
2011-11-14,748.843
2011-11-15,746.829
2011-11-16,740.006
2011-11-17,728.629
2011-11-18,727.363
2011-11-21,709.048
2011-11-22,705.14
2011-11-23,687.197
2011-11-24,687.005
2011-11-25,687.167
2011-11-28,709.576
2011-11-29,714.608
2011-11-30,746.416
2011-12-01,744.589
2011-12-02,747.371
2011-12-05,757.122
2011-12-06,752.572
2011-12-07,753.359
2011-12-08,734.385
2011-12-09,744.296
2011-12-12,730.224
2011-12-13,721.349
2011-12-14,708.551
2011-12-15,715.13
2011-12-16,718.814
2011-12-19,708.469
2011-12-20,730.51
2011-12-21,733.063
2011-12-22,741.243
2011-12-23,747.084
2011-12-26,747.151
2011-12-27,746.626
2011-12-28,735.775
2011-12-29,742.219
2011-12-30,743.562
2012-01-02,745.908
2012-01-03,758.354
2012-01-04,754.058
2012-01-05,751.236
2012-01-06,748.877
2012-01-09,748.146
2012-01-10,761.084
2012-01-11,762.49
2012-01-12,766.454
2012-01-13,761.764
2012-01-16,763.248
2012-01-17,768.084
2012-01-18,776.214
2012-01-19,783.634
2012-01-20,785.434
2012-01-23,790.658
2012-01-24,787.657
2012-01-25,791.954
2012-01-26,796.996
2012-01-27,795.401
2012-01-30,787.749
2012-01-31,790.317
2012-02-01,805.887
2012-02-02,808.283
2012-02-03,820.195
2012-02-06,817.507
2012-02-07,820.729
2012-02-08,823.938
2012-02-09,825.757
2012-02-10,813.435
2012-02-13,819.14
2012-02-14,814.221
2012-02-15,814.599
2012-02-16,821.296
2012-02-17,827.829
2012-02-20,833.532
2012-02-21,829.14
2012-02-22,822.156
2012-02-23,825.284
2012-02-24,830.452
2012-02-27,827.325
2012-02-28,828.974
2012-02-29,828.622
2012-03-01,831.901
2012-03-02,828.163
2012-03-05,822.983
2012-03-06,801.83
2012-03-07,807.521
2012-03-08,820.592
2012-03-09,824.473
2012-03-12,822.695
2012-03-13,838.184
2012-03-14,836.407
2012-03-15,842.671
2012-03-16,844.882
2012-03-19,846.754
2012-03-20,840.744
2012-03-21,838.58
2012-03-22,830.223
2012-03-23,834.563
2012-03-26,844.753
2012-03-27,843.575
2012-03-28,836.336
2012-03-29,830.878
2012-03-30,835.228
2012-04-02,840.99
2012-04-03,837.194
2012-04-04,820.096
2012-04-05,817.038
2012-04-06,817.038
2012-04-09,809.303
2012-04-10,793.067
2012-04-11,801.167
2012-04-12,814.796
2012-04-13,803.76
2012-04-16,802.272
2012-04-17,815.092
2012-04-18,809.351
2012-04-19,806.844
2012-04-20,810.404
2012-04-23,797.67
2012-04-24,806.377
2012-04-25,817.483
2012-04-26,821.394
2012-04-27,825.442
2012-04-30,820.952
2012-05-01,826.074
2012-05-02,821.21
2012-05-03,814.21
2012-05-04,801.351
2012-05-07,800.473
2012-05-08,794.355
2012-05-09,788.432
2012-05-10,793.805
2012-05-11,792.97
2012-05-14,778.973
2012-05-15,770.792
2012-05-16,761.737
2012-05-17,747.761
2012-05-18,738.813
2012-05-21,750.093
2012-05-22,756.452
2012-05-23,748.83
2012-05-24,751.465
2012-05-25,750.968
2012-05-28,752.452
2012-05-29,760.29
2012-05-30,743.699
2012-05-31,740.869
2012-06-01,723.789
2012-06-04,721.777
2012-06-05,728.328
2012-06-06,746.673
2012-06-07,749.808
2012-06-08,749.845
2012-06-11,741.944
2012-06-12,746.483
2012-06-13,742.816
2012-06-14,746.943
2012-06-15,755.725
2012-06-18,756.773
2012-06-19,768.655
2012-06-20,771.86
2012-06-21,757.304
2012-06-22,756.137
2012-06-25,742.769
2012-06-26,743.235
2012-06-27,751.571
2012-06-28,753.654
2012-06-29,778.533
2012-07-02,782.301
2012-07-03,790.607
2012-07-04,790.454
2012-07-05,783.864
2012-07-06,775.233
2012-07-09,770.638
2012-07-10,767.797
2012-07-11,768.372
2012-07-12,760.508
2012-07-13,773.763
2012-07-16,773.065
2012-07-17,777.364
2012-07-18,783.201
2012-07-19,788.966
2012-07-20,778.499
2012-07-23,765.193
2012-07-24,758.468
2012-07-25,759.334
2012-07-26,777.654
2012-07-27,792.277
2012-07-30,795.947
2012-07-31,791.881
2012-08-01,789.577
2012-08-02,777.931
2012-08-03,795.549
2012-08-06,801.2
2012-08-07,806.844
2012-08-08,807.165
2012-08-09,809.739
2012-08-10,810.886
2012-08-13,809.092
2012-08-14,810.794
2012-08-15,812.19
2012-08-16,819.917
2012-08-17,823.571
2012-08-20,822.75
2012-08-21,826.579
2012-08-22,821.725
2012-08-23,818.569
2012-08-24,818.855
2012-08-27,818.189
2012-08-28,817.323
2012-08-29,818.075
2012-08-30,810.877
2012-08-31,817.03
2012-09-03,817.51
2012-09-04,816.04
2012-09-05,816.512
2012-09-06,833.617
2012-09-07,844.44
2012-09-10,841.712
2012-09-11,846.139
2012-09-12,851.297
2012-09-13,857.148
2012-09-14,873.55
2012-09-17,866.546
2012-09-18,859.708
2012-09-19,861.517
2012-09-20,855.945
2012-09-21,858.744
2012-09-24,854.263
2012-09-25,849.681
2012-09-26,839.168
2012-09-27,845.283
2012-09-28,841.869
2012-10-01,845.795
2012-10-02,847.853
2012-10-03,848.875
2012-10-04,855.876
2012-10-05,860.967
2012-10-08,854.319
2012-10-09,847.514
2012-10-10,843.068
2012-10-11,849.118
2012-10-12,845.167
2012-10-15,849.006
2012-10-16,859.725
2012-10-17,868.603
2012-10-18,870.963
2012-10-19,860.882
2012-10-22,859.753
2012-10-23,846.699
2012-10-24,845.529
2012-10-25,849.065
2012-10-26,845.452
2012-10-29,842.621
2012-10-30,845.78
2012-10-31,848.214
2012-11-01,857.438
2012-11-02,851.332
2012-11-05,849.554
2012-11-06,857.387
2012-11-07,842.284
2012-11-08,834.03
2012-11-09,832.227
2012-11-12,831.005
2012-11-13,828.297
2012-11-14,819.488
2012-11-15,816.058
2012-11-16,815.087
2012-11-19,830.833
2012-11-20,831.909
2012-11-21,834.689
2012-11-22,839.53
2012-11-23,848.67
2012-11-26,847.694
2012-11-27,846.129
2012-11-28,850.058
2012-11-29,858.703
2012-11-30,861.484
2012-12-03,860.881
2012-12-04,861.374
2012-12-05,866.019
2012-12-06,867.966
2012-12-07,870.01
2012-12-10,872.299
2012-12-11,876.825
2012-12-12,878.55
2012-12-13,876.557
2012-12-14,875.587
2012-12-17,882.418
2012-12-18,892.947
2012-12-19,894.951
2012-12-20,899.905
2012-12-21,892.223
2012-12-24,890.712
2012-12-25,890.638
2012-12-26,888.466
2012-12-27,888.638
2012-12-28,882.724
2012-12-31,890.345
2013-01-01,890.546
2013-01-02,911.369
2013-01-03,909.997
2013-01-04,913.163
2013-01-07,911.297
2013-01-08,907.935
2013-01-09,913.567
2013-01-10,921.943
2013-01-11,924.115
2013-01-14,924.226
2013-01-15,926.515
2013-01-16,923.542
2013-01-17,932.314
2013-01-18,932.22
2013-01-21,934.058
2013-01-22,939.542
2013-01-23,937.143
2013-01-24,941.002
2013-01-25,946.598
2013-01-28,945.215
2013-01-29,949.661
2013-01-30,948.77
2013-01-31,947.491
2013-02-01,955.383
2013-02-04,943.326
2013-02-05,947.812
2013-02-06,950.222
2013-02-07,945.515
2013-02-08,952.635
2013-02-11,950.517
2013-02-12,956.873
2013-02-13,958.631
2013-02-14,957.418
2013-02-15,956.28
2013-02-18,955.478
2013-02-19,963.673
2013-02-20,954.798
2013-02-21,942.006
2013-02-22,948.829
2013-02-25,938.804
2013-02-26,932.584
2013-02-27,944.043
2013-02-28,948.305
2013-03-01,946.34
2013-03-04,947.304
2013-03-05,959.233
2013-03-06,960.094
2013-03-07,962.791
2013-03-08,967.478
2013-03-11,970.235
2013-03-12,969.617
2013-03-13,968.585
2013-03-14,975.711
2013-03-15,977.85
2013-03-18,970.503
2013-03-19,964.155
2013-03-20,970.51
2013-03-21,964.574
2013-03-22,967.462
2013-03-25,961.486
2013-03-26,966.015
2013-03-27,963.541
2013-03-28,971.051
2013-03-29,971.051
2013-04-01,967.639
2013-04-02,970.041
2013-04-03,960.88
2013-04-04,961.73
2013-04-05,958.915
2013-04-08,963.71
2013-04-09,969.027
2013-04-10,983.839
2013-04-11,989.202
2013-04-12,985.041
2013-04-15,963.512
2013-04-16,970.822
2013-04-17,956.511
2013-04-18,954.022
2013-04-19,962.77
2013-04-22,965.271
2013-04-23,979.458
2013-04-24,985.959
2013-04-25,993.321
2013-04-26,989.823
2013-04-29,998.404
2013-04-30,1005.923
2013-05-01,998.986
2013-05-02,1001.459
2013-05-03,1012.383
2013-05-06,1014.039
2013-05-07,1020.232
2013-05-08,1027.836
2013-05-09,1023.602
2013-05-10,1024.382
2013-05-13,1023.447
2013-05-14,1030.2
2013-05-15,1034.383
2013-05-16,1031.951
2013-05-17,1036.242
2013-05-20,1038.506
2013-05-21,1038.619
2013-05-22,1029.302
2013-05-23,1018.697
2013-05-24,1015.379
2013-05-27,1016.178
2013-05-28,1019.287
2013-05-29,1012.45
2013-05-30,1018.712
2013-05-31,1005.346
2013-06-03,1005.416
2013-06-04,1003.91
2013-06-05,990.142
2013-06-06,994.888
2013-06-07,1005.658
2013-06-10,1003.923
2013-06-11,992.592
2013-06-12,986.629
2013-06-13,996.682
2013-06-14,997.797
2013-06-17,1004.365
2013-06-18,1009.964
2013-06-19,1000.39
2013-06-20,966.74
2013-06-21,961.739
2013-06-24,945.99
2013-06-25,957.509
2013-06-26,967.482
2013-06-27,977.395
2013-06-28,975.096
2013-07-01,982.517
2013-07-02,983.433
2013-07-03,978.059
2013-07-04,983.318
2013-07-05,985.239
2013-07-08,992.564
2013-07-09,1000.333
2013-07-10,1003.213
2013-07-11,1019.916
2013-07-12,1020.292
2013-07-15,1023.882
2013-07-16,1022.104
2013-07-17,1023.518
2013-07-18,1032.57
2013-07-19,1034.998
2013-07-22,1040.392
2013-07-23,1040.344
2013-07-24,1035.593
2013-07-25,1037.151
2013-07-26,1037.794
2013-07-29,1035.35
2013-07-30,1036.954
2013-07-31,1037.861
2013-08-01,1051.688
2013-08-02,1052.201
2013-08-05,1050.385
2013-08-06,1046.092
2013-08-07,1042.848
2013-08-08,1053.127
2013-08-09,1055.147
2013-08-12,1053.919
2013-08-13,1053.629
2013-08-14,1053.967
2013-08-15,1039.7
2013-08-16,1040.408
2013-08-19,1031.549
2013-08-20,1035.219
2013-08-21,1027.208
2013-08-22,1035.603
2013-08-23,1040.11
2013-08-26,1036.99
2013-08-27,1018.427
2013-08-28,1015.87
2013-08-29,1016.772
2013-08-30,1010.367
2013-09-02,1016.82
2013-09-03,1018.283
2013-09-04,1024.858
2013-09-05,1026.85
2013-09-06,1029.93
2013-09-09,1041.493
2013-09-10,1051.582
2013-09-11,1055.473
2013-09-12,1051.863
2013-09-13,1052.949
2013-09-16,1064.09
2013-09-17,1066.487
2013-09-18,1075.0
2013-09-19,1080.709
2013-09-20,1071.695
2013-09-23,1067.285
2013-09-24,1068.879
2013-09-25,1069.368
2013-09-26,1069.059
2013-09-27,1067.081
2013-09-30,1062.889
2013-10-01,1072.341
2013-10-02,1073.04
2013-10-03,1065.862
2013-10-04,1071.198
2013-10-07,1062.805
2013-10-08,1053.678
2013-10-09,1052.104
2013-10-10,1072.682
2013-10-11,1080.195
2013-10-14,1084.303
2013-10-15,1079.974
2013-10-16,1090.175
2013-10-17,1102.525
2013-10-18,1110.441
2013-10-21,1111.371
2013-10-22,1118.355
2013-10-23,1111.978
2013-10-24,1113.902
2013-10-25,1117.072
2013-10-28,1117.13
2013-10-29,1120.284
2013-10-30,1116.751
2013-10-31,1113.473
2013-11-01,1109.31
2013-11-04,1115.716
2013-11-05,1110.814
2013-11-06,1115.685
2013-11-07,1101.126
2013-11-08,1107.557
2013-11-11,1110.664
2013-11-12,1107.335
2013-11-13,1109.492
2013-11-14,1117.539
2013-11-15,1121.616
2013-11-18,1119.399
2013-11-19,1113.024
2013-11-20,1106.658
2013-11-21,1111.249
2013-11-22,1116.091
2013-11-25,1115.623
2013-11-26,1113.694
2013-11-27,1117.914
2013-11-28,1118.945
2013-11-29,1117.02
2013-12-02,1112.411
2013-12-03,1106.409
2013-12-04,1104.526
2013-12-05,1099.766
2013-12-06,1109.46
2013-12-09,1111.115
2013-12-10,1110.703
2013-12-11,1097.839
2013-12-12,1092.277
2013-12-13,1092.925
2013-12-16,1102.674
2013-12-17,1100.536
2013-12-18,1111.657
2013-12-19,1112.777
2013-12-20,1122.705
2013-12-23,1130.525
2013-12-24,1134.433
2013-12-25,1134.438
2013-12-26,1135.868
2013-12-27,1139.603
2013-12-30,1141.422
2013-12-31,1144.592
2014-01-01,1144.603
2014-01-02,1132.315
2014-01-03,1133.788
2014-01-06,1132.58
2014-01-07,1136.934
2014-01-08,1139.021
2014-01-09,1138.778
2014-01-10,1145.874
2014-01-13,1138.369
2014-01-14,1144.385
2014-01-15,1149.346
2014-01-16,1148.178
2014-01-17,1147.277
2014-01-20,1145.987
2014-01-21,1148.859
2014-01-22,1152.214
2014-01-23,1143.251
2014-01-24,1119.404
2014-01-27,1114.659
2014-01-28,1121.785
2014-01-29,1114.796
2014-01-30,1119.885
2014-01-31,1113.932
2014-02-03,1093.636
2014-02-04,1096.862
2014-02-05,1097.012
2014-02-06,1111.971
2014-02-07,1122.764
2014-02-10,1126.897
2014-02-11,1138.937
2014-02-12,1141.092
2014-02-13,1146.39
2014-02-14,1152.905
2014-02-17,1155.569
2014-02-18,1160.34
2014-02-19,1158.0
2014-02-20,1161.236
2014-02-21,1164.169
2014-02-24,1171.022
2014-02-25,1171.308
2014-02-26,1169.573
2014-02-27,1172.142
2014-02-28,1180.852
2014-03-03,1168.347
2014-03-04,1182.854
2014-03-05,1183.551
2014-03-06,1188.084
2014-03-07,1185.217
2014-03-10,1180.902
2014-03-11,1176.936
2014-03-12,1175.323
2014-03-13,1167.521
2014-03-14,1163.983
2014-03-17,1173.955
2014-03-18,1181.624
2014-03-19,1176.056
2014-03-20,1173.484
2014-03-21,1176.707
2014-03-24,1170.419
2014-03-25,1177.52
2014-03-26,1176.15
2014-03-27,1173.96
2014-03-28,1181.673
2014-03-31,1192.234
2014-04-01,1200.436
2014-04-02,1202.672
2014-04-03,1200.661
2014-04-04,1196.901
2014-04-07,1185.461
2014-04-08,1189.075
2014-04-09,1198.558
2014-04-10,1185.09
2014-04-11,1172.481
2014-04-14,1176.171
2014-04-15,1178.367
2014-04-16,1190.151
2014-04-17,1192.608
2014-04-18,1192.608
2014-04-21,1192.716
2014-04-22,1200.972
2014-04-23,1200.538
2014-04-24,1201.451
2014-04-25,1193.741
2014-04-28,1194.729
2014-04-29,1201.541
2014-04-30,1206.639
2014-05-01,1206.772
2014-05-02,1208.323
2014-05-05,1207.031
2014-05-06,1204.98
2014-05-07,1211.175
2014-05-08,1211.305
2014-05-09,1207.652
2014-05-12,1218.154
2014-05-13,1217.034
2014-05-14,1213.167
2014-05-15,1201.212
2014-05-16,1201.285
2014-05-19,1204.559
2014-05-20,1198.172
2014-05-21,1201.767
2014-05-22,1205.941
2014-05-23,1211.035
2014-05-26,1214.006
2014-05-27,1217.723
2014-05-28,1217.011
2014-05-29,1221.053
2014-05-30,1223.647
2014-06-02,1225.768
2014-06-03,1222.833
2014-06-04,1226.281
2014-06-05,1233.821
2014-06-06,1242.537
2014-06-09,1242.916
2014-06-10,1240.406
2014-06-11,1235.237
2014-06-12,1233.474
2014-06-13,1232.373
2014-06-16,1232.041
2014-06-17,1235.314
2014-06-18,1241.283
2014-06-19,1247.957
2014-06-20,1246.636
2014-06-23,1245.919
2014-06-24,1239.553
2014-06-25,1239.654
2014-06-26,1242.943
2014-06-27,1246.883
2014-06-30,1249.773
2014-07-01,1255.637
2014-07-02,1254.332
2014-07-03,1258.761
2014-07-04,1257.176
2014-07-07,1250.796
2014-07-08,1243.539
2014-07-09,1244.95
2014-07-10,1238.147
2014-07-11,1238.815
2014-07-14,1243.471
2014-07-15,1240.311
2014-07-16,1246.273
2014-07-17,1234.144
2014-07-18,1241.267
2014-07-21,1237.882
2014-07-22,1244.034
2014-07-23,1244.771
2014-07-24,1248.38
2014-07-25,1240.608
2014-07-28,1241.176
2014-07-29,1235.494
2014-07-30,1229.041
2014-07-31,1212.687
2014-08-01,1206.906
2014-08-04,1208.929
2014-08-05,1201.534
2014-08-06,1197.321
2014-08-07,1190.856
2014-08-08,1196.554
2014-08-11,1204.303
2014-08-12,1203.509
2014-08-13,1210.625
2014-08-14,1215.949
2014-08-15,1215.326
2014-08-18,1224.491
2014-08-19,1229.245
2014-08-20,1232.537
2014-08-21,1235.828
2014-08-22,1231.44
2014-08-25,1236.457
2014-08-26,1239.567
2014-08-27,1243.437
2014-08-28,1239.848
2014-08-29,1243.717
2014-09-01,1243.7
2014-09-02,1241.903
2014-09-03,1245.575
2014-09-04,1243.058
2014-09-05,1245.557
2014-09-08,1238.7
2014-09-09,1229.654
2014-09-10,1227.26
2014-09-11,1230.089
2014-09-12,1222.422
2014-09-15,1217.805
2014-09-16,1220.117
2014-09-17,1222.267
2014-09-18,1224.94
2014-09-19,1222.002
2014-09-22,1212.794
2014-09-23,1202.772
2014-09-24,1205.661
2014-09-25,1191.569
2014-09-26,1195.243
2014-09-29,1191.868
2014-09-30,1188.86
2014-10-01,1175.89
2014-10-02,1170.092
2014-10-03,1174.175
2014-10-06,1176.281
2014-10-07,1163.405
2014-10-08,1172.983
2014-10-09,1156.691
2014-10-10,1141.024
2014-10-13,1132.034
2014-10-14,1135.56
2014-10-15,1124.885
2014-10-16,1128.891
2014-10-17,1143.114
2014-10-20,1153.052
2014-10-21,1173.262
2014-10-22,1169.614
2014-10-23,1177.573
2014-10-24,1183.102
2014-10-27,1180.779
2014-10-28,1194.832
2014-10-29,1191.732
2014-10-30,1192.564
2014-10-31,1204.181
2014-11-03,1201.479
2014-11-04,1198.056
2014-11-05,1206.173
2014-11-06,1204.307
2014-11-07,1205.496
2014-11-10,1210.878
2014-11-11,1212.849
2014-11-12,1210.651
2014-11-13,1208.008
2014-11-14,1208.425
2014-11-17,1211.283
2014-11-18,1219.463
2014-11-19,1217.411
2014-11-20,1220.107
2014-11-21,1227.291
2014-11-24,1230.372
2014-11-25,1231.191
2014-11-26,1234.467
2014-11-27,1232.623
2014-11-28,1226.688
2014-12-01,1218.536
2014-12-02,1221.946
2014-12-03,1227.521
2014-12-04,1223.273
2014-12-05,1225.636
2014-12-08,1217.285
2014-12-09,1215.01
2014-12-10,1200.247
2014-12-11,1202.158
2014-12-12,1183.87
2014-12-15,1170.768
2014-12-16,1176.408
2014-12-17,1189.994
2014-12-18,1212.172
2014-12-19,1219.237
2014-12-22,1224.477
2014-12-23,1228.785
2014-12-24,1230.27
2014-12-25,1230.327
2014-12-26,1232.549
2014-12-29,1235.404
2014-12-30,1228.434
2014-12-31,1219.778
2015-01-01,1219.801
2015-01-02,1217.957
2015-01-05,1195.339
2015-01-06,1185.213
2015-01-07,1190.241
2015-01-08,1209.198
2015-01-09,1203.355
2015-01-12,1198.37
2015-01-13,1200.28
2015-01-14,1194.758
2015-01-15,1190.556
2015-01-16,1201.096
2015-01-19,1206.869
2015-01-20,1202.972
2015-01-21,1210.665
2015-01-22,1223.389
2015-01-23,1218.681
2015-01-26,1226.631
2015-01-27,1225.046
2015-01-28,1214.677
2015-01-29,1218.739
2015-01-30,1206.766
2015-02-02,1217.976
2015-02-03,1238.06
2015-02-04,1235.069
2015-02-05,1249.89
2015-02-06,1242.964
2015-02-09,1236.469
2015-02-10,1245.753
2015-02-11,1241.787
2015-02-12,1253.01
2015-02-13,1258.229
2015-02-16,1257.806
2015-02-17,1259.116
2015-02-18,1264.292
2015-02-19,1263.093
2015-02-20,1266.272
2015-02-23,1267.514
2015-02-24,1269.019
2015-02-25,1270.254
2015-02-26,1265.001
2015-02-27,1265.983
2015-03-02,1266.934
2015-03-03,1262.74
2015-03-04,1254.231
2015-03-05,1259.747
2015-03-06,1242.179
2015-03-09,1240.68
2015-03-10,1220.346
2015-03-11,1220.993
2015-03-12,1233.434
2015-03-13,1225.045
2015-03-16,1239.248
2015-03-17,1235.498
2015-03-18,1248.472
2015-03-19,1247.651
2015-03-20,1266.049
2015-03-23,1269.998
2015-03-24,1266.265
2015-03-25,1254.098
2015-03-26,1244.746
2015-03-27,1246.508
2015-03-30,1256.075
2015-03-31,1247.551
2015-04-01,1248.401
2015-04-02,1256.965
2015-04-03,1256.965
2015-04-06,1267.901
2015-04-07,1265.06
2015-04-08,1265.178
2015-04-09,1267.073
2015-04-10,1270.796
2015-04-13,1264.4
2015-04-14,1270.736
2015-04-15,1275.251
2015-04-16,1277.03
2015-04-17,1266.97
2015-04-20,1272.087
2015-04-21,1271.959
2015-04-22,1271.795
2015-04-23,1274.454
2015-04-24,1279.296
2015-04-27,1279.823
2015-04-28,1280.878
2015-04-29,1275.899
2015-04-30,1270.173
2015-05-01,1274.721
2015-05-04,1279.304
2015-05-05,1265.101
2015-05-06,1263.922
2015-05-07,1261.028
2015-05-08,1279.708
2015-05-11,1279.299
2015-05-12,1275.644
2015-05-13,1281.01
2015-05-14,1290.188
2015-05-15,1294.436
2015-05-18,1296.218
2015-05-19,1292.161
2015-05-20,1292.549
2015-05-21,1296.16
2015-05-22,1291.864
2015-05-25,1290.907
2015-05-26,1274.375
