Date,CANADA VALUE Standard (Large+Mid Cap)
2009-12-01,4106.986
2009-12-02,4101.383
2009-12-03,4019.07
2009-12-04,4016.413
2009-12-07,4015.275
2009-12-08,3947.71
2009-12-09,3956.363
2009-12-10,3994.934
2009-12-11,3997.725
2009-12-14,4023.89
2009-12-15,4017.701
2009-12-16,4044.446
2009-12-17,3982.097
2009-12-18,3986.903
2009-12-21,4049.364
2009-12-22,4075.123
2009-12-23,4093.468
2009-12-24,4131.756
2009-12-25,4131.756
2009-12-28,4152.15
2009-12-29,4156.33
2009-12-30,4121.478
2009-12-31,4148.495
2010-01-01,4148.495
2010-01-04,4231.234
2010-01-05,4216.097
2010-01-06,4222.782
2010-01-07,4195.123
2010-01-08,4212.137
2010-01-11,4229.086
2010-01-12,4188.813
2010-01-13,4197.481
2010-01-14,4230.547
2010-01-15,4185.011
2010-01-18,4218.176
2010-01-19,4197.61
2010-01-20,4124.746
2010-01-21,4050.115
2010-01-22,3979.506
2010-01-25,3972.244
2010-01-26,3965.798
2010-01-27,3960.739
2010-01-28,3963.542
2010-01-29,3902.079
2010-02-01,3944.709
2010-02-02,4013.16
2010-02-03,3995.024
2010-02-04,3893.038
2010-02-05,3911.939
2010-02-08,3890.804
2010-02-09,3915.036
2010-02-10,3965.724
2010-02-11,4031.215
2010-02-12,4055.246
2010-02-15,4075.133
2010-02-16,4137.5
2010-02-17,4162.133
2010-02-18,4192.942
2010-02-19,4183.037
2010-02-22,4182.679
2010-02-23,4128.117
2010-02-24,4118.617
2010-02-25,4106.501
2010-02-26,4137.258
2010-03-01,4217.498
2010-03-02,4310.909
2010-03-03,4332.473
2010-03-04,4341.993
2010-03-05,4406.113
2010-03-08,4404.152
2010-03-09,4393.727
2010-03-10,4425.622
2010-03-11,4407.884
2010-03-12,4481.251
2010-03-15,4482.406
2010-03-16,4545.838
2010-03-17,4562.918
2010-03-18,4543.918
2010-03-19,4522.932
2010-03-22,4523.501
2010-03-23,4569.768
2010-03-24,4521.348
2010-03-25,4579.158
2010-03-26,4511.362
2010-03-29,4561.031
2010-03-30,4568.377
2010-03-31,4580.877
2010-04-01,4642.772
2010-04-02,4642.772
2010-04-05,4659.238
2010-04-06,4675.46
2010-04-07,4627.264
2010-04-08,4605.791
2010-04-09,4631.503
2010-04-12,4638.791
2010-04-13,4603.314
2010-04-14,4707.935
2010-04-15,4706.936
2010-04-16,4602.79
2010-04-19,4616.756
2010-04-20,4686.115
2010-04-21,4706.03
2010-04-22,4714.755
2010-04-23,4710.166
2010-04-26,4725.997
2010-04-27,4631.439
2010-04-28,4550.21
2010-04-29,4636.206
2010-04-30,4576.189
2010-05-03,4587.204
2010-05-04,4485.74
2010-05-05,4420.748
2010-05-06,4345.811
2010-05-07,4248.061
2010-05-10,4441.677
2010-05-11,4463.408
2010-05-12,4573.641
2010-05-13,4540.341
2010-05-14,4424.23
2010-05-17,4352.504
2010-05-18,4356.788
2010-05-19,4275.92
2010-05-20,4093.793
2010-05-21,4163.482
2010-05-24,4171.335
2010-05-25,4076.64
2010-05-26,4162.944
2010-05-27,4250.847
2010-05-28,4228.657
2010-05-31,4264.501
2010-06-01,4232.783
2010-06-02,4313.907
2010-06-03,4342.561
2010-06-04,4204.975
2010-06-07,4154.854
2010-06-08,4168.03
2010-06-09,4202.552
2010-06-10,4285.451
2010-06-11,4278.389
2010-06-14,4348.955
2010-06-15,4421.07
2010-06-16,4437.394
2010-06-17,4406.033
2010-06-18,4434.139
2010-06-21,4482.045
2010-06-22,4430.394
2010-06-23,4308.294
2010-06-24,4260.183
2010-06-25,4288.862
2010-06-28,4284.252
2010-06-29,4085.943
2010-06-30,4053.179
2010-07-01,4048.797
2010-07-02,4039.09
2010-07-05,3991.4
2010-07-06,4128.717
2010-07-07,4172.372
2010-07-08,4226.792
2010-07-09,4314.336
2010-07-12,4288.468
2010-07-13,4349.044
2010-07-14,4319.46
2010-07-15,4322.818
2010-07-16,4212.052
2010-07-19,4178.232
2010-07-20,4200.538
2010-07-21,4202.538
2010-07-22,4267.359
2010-07-23,4275.227
2010-07-26,4333.069
2010-07-27,4349.439
2010-07-28,4331.756
2010-07-29,4364.013
2010-07-30,4363.145
2010-08-02,4397.301
2010-08-03,4404.299
2010-08-04,4440.564
2010-08-05,4395.269
2010-08-06,4348.529
2010-08-09,4371.066
2010-08-10,4313.576
2010-08-11,4185.143
2010-08-12,4134.635
2010-08-13,4174.269
2010-08-16,4157.861
2010-08-17,4235.621
2010-08-18,4254.775
2010-08-19,4193.068
2010-08-20,4153.046
2010-08-23,4159.93
2010-08-24,4046.065
2010-08-25,4054.076
2010-08-26,4093.507
2010-08-27,4165.462
2010-08-30,4196.209
2010-08-31,4153.336
2010-09-01,4255.018
2010-09-02,4287.095
2010-09-03,4360.077
2010-09-06,4397.569
2010-09-07,4336.583
2010-09-08,4357.011
2010-09-09,4395.062
2010-09-10,4418.962
2010-09-13,4479.055
2010-09-14,4488.534
2010-09-15,4463.992
2010-09-16,4457.402
2010-09-17,4422.833
2010-09-20,4461.451
2010-09-21,4423.869
2010-09-22,4407.829
2010-09-23,4368.4
2010-09-24,4449.855
2010-09-27,4436.088
2010-09-28,4444.585
2010-09-29,4477.19
2010-09-30,4509.197
2010-10-01,4505.139
2010-10-04,4502.488
2010-10-05,4591.826
2010-10-06,4625.269
2010-10-07,4588.071
2010-10-08,4587.567
2010-10-11,4601.145
2010-10-12,4631.36
2010-10-13,4691.077
2010-10-14,4674.193
2010-10-15,4636.159
2010-10-18,4653.934
2010-10-19,4562.605
2010-10-20,4620.115
2010-10-21,4630.006
2010-10-22,4586.961
2010-10-25,4627.294
2010-10-26,4614.231
2010-10-27,4536.286
2010-10-28,4559.873
2010-10-29,4632.916
2010-11-01,4635.135
2010-11-02,4658.128
2010-11-03,4669.168
2010-11-04,4758.884
2010-11-05,4796.653
2010-11-08,4812.433
2010-11-09,4796.583
2010-11-10,4764.728
2010-11-11,4752.666
2010-11-12,4668.969
2010-11-15,4690.061
2010-11-16,4587.954
2010-11-17,4616.645
2010-11-18,4684.577
2010-11-19,4711.352
2010-11-22,4697.603
2010-11-23,4634.705
2010-11-24,4723.671
2010-11-25,4755.225
2010-11-26,4687.702
2010-11-29,4661.528
2010-11-30,4655.875
2010-12-01,4763.133
2010-12-02,4824.269
2010-12-03,4808.319
2010-12-06,4801.926
2010-12-07,4808.918
2010-12-08,4787.935
2010-12-09,4792.968
2010-12-10,4825.388
2010-12-13,4883.197
2010-12-14,4864.5
2010-12-15,4866.62
2010-12-16,4841.493
2010-12-17,4798.223
2010-12-20,4735.83
2010-12-21,4812.743
2010-12-22,4843.281
2010-12-23,4858.851
2010-12-24,4888.673
2010-12-27,4877.278
2010-12-28,4922.442
2010-12-29,4933.677
2010-12-30,4929.006
2010-12-31,4958.784
2011-01-03,4975.307
2011-01-04,4931.564
2011-01-05,4938.322
2011-01-06,4908.566
2011-01-07,4949.419
2011-01-10,4912.194
2011-01-11,4972.009
2011-01-12,5021.174
2011-01-13,4989.473
2011-01-14,5031.463
2011-01-17,5049.035
2011-01-18,5048.394
2011-01-19,5005.677
2011-01-20,4942.47
2011-01-21,4963.153
2011-01-24,4995.223
2011-01-25,4956.797
2011-01-26,4991.083
2011-01-27,4999.174
2011-01-28,4955.681
2011-01-31,4983.124
2011-02-01,5081.312
2011-02-02,5085.04
2011-02-03,5138.17
2011-02-04,5141.977
2011-02-07,5169.078
2011-02-08,5166.905
2011-02-09,5110.878
2011-02-10,5119.845
2011-02-11,5131.637
2011-02-14,5179.444
2011-02-15,5195.017
2011-02-16,5245.892
2011-02-17,5297.956
2011-02-18,5309.99
2011-02-21,5303.783
2011-02-22,5248.872
2011-02-23,5186.551
2011-02-24,5248.434
2011-02-25,5310.723
2011-02-28,5358.309
2011-03-01,5339.503
2011-03-02,5348.102
2011-03-03,5403.923
2011-03-04,5417.491
2011-03-07,5376.986
2011-03-08,5374.861
2011-03-09,5359.969
2011-03-10,5257.678
2011-03-11,5255.888
2011-03-14,5267.953
2011-03-15,5188.704
2011-03-16,5132.561
2011-03-17,5218.375
2011-03-18,5262.427
2011-03-21,5377.713
2011-03-22,5375.003
2011-03-23,5361.198
2011-03-24,5380.962
2011-03-25,5368.066
2011-03-28,5348.454
2011-03-29,5361.506
2011-03-30,5449.471
2011-03-31,5439.987
2011-04-01,5514.54
2011-04-04,5508.649
2011-04-05,5511.369
2011-04-06,5532.136
2011-04-07,5492.682
2011-04-08,5533.375
2011-04-11,5482.218
2011-04-12,5360.519
2011-04-13,5390.675
2011-04-14,5389.938
2011-04-15,5378.825
2011-04-18,5291.74
2011-04-19,5368.539
2011-04-20,5441.409
2011-04-21,5489.735
2011-04-22,5489.735
2011-04-25,5441.243
2011-04-26,5463.135
2011-04-27,5414.427
2011-04-28,5469.402
2011-04-29,5502.148
2011-05-02,5534.722
2011-05-03,5442.899
2011-05-04,5370.349
2011-05-05,5285.636
2011-05-06,5366.024
2011-05-09,5359.901
2011-05-10,5399.181
2011-05-11,5378.692
2011-05-12,5307.8
2011-05-13,5304.941
2011-05-16,5292.37
2011-05-17,5287.679
2011-05-18,5348.852
2011-05-19,5380.841
2011-05-20,5367.096
2011-05-23,5337.786
2011-05-24,5306.388
2011-05-25,5366.289
2011-05-26,5327.344
2011-05-27,5332.905
2011-05-30,5335.652
2011-05-31,5379.441
2011-06-01,5235.587
2011-06-02,5206.679
2011-06-03,5221.065
2011-06-06,5146.01
2011-06-07,5161.136
2011-06-08,5126.718
2011-06-09,5155.739
2011-06-10,5086.911
2011-06-13,5057.236
2011-06-14,5157.918
2011-06-15,5093.794
2011-06-16,5001.997
2011-06-17,5022.44
2011-06-20,5047.944
2011-06-21,5142.373
2011-06-22,5133.268
2011-06-23,5044.16
2011-06-24,5003.398
2011-06-27,5017.765
2011-06-28,5075.651
2011-06-29,5168.13
2011-06-30,5251.383
2011-07-01,5266.115
2011-07-04,5296.004
2011-07-05,5282.95
2011-07-06,5248.099
2011-07-07,5282.266
2011-07-08,5224.292
2011-07-11,5135.492
2011-07-12,5137.511
2011-07-13,5217.778
2011-07-14,5194.481
2011-07-15,5208.519
2011-07-18,5133.218
2011-07-19,5230.891
2011-07-20,5262.78
2011-07-21,5326.678
2011-07-22,5302.087
2011-07-25,5300.387
2011-07-26,5250.183
2011-07-27,5136.375
2011-07-28,5151.312
2011-07-29,5080.717
2011-08-01,5049.493
2011-08-02,4952.464
2011-08-03,4963.776
2011-08-04,4792.104
2011-08-05,4678.265
2011-08-08,4460.56
2011-08-09,4625.915
2011-08-10,4639.985
2011-08-11,4772.452
2011-08-12,4767.592
2011-08-15,4852.447
2011-08-16,4821.947
2011-08-17,4862.432
2011-08-18,4654.251
2011-08-19,4578.404
2011-08-22,4559.801
2011-08-23,4677.263
2011-08-24,4726.392
2011-08-25,4707.571
2011-08-26,4656.318
2011-08-29,4776.614
2011-08-30,4796.074
2011-08-31,4894.182
2011-09-01,4877.189
2011-09-02,4804.029
2011-09-05,4754.553
2011-09-06,4710.505
2011-09-07,4799.252
2011-09-08,4794.629
2011-09-09,4624.459
2011-09-12,4533.376
2011-09-13,4591.847
2011-09-14,4602.298
2011-09-15,4713.36
2011-09-16,4663.26
2011-09-19,4606.537
2011-09-20,4622.453
2011-09-21,4505.969
2011-09-22,4258.439
2011-09-23,4263.58
2011-09-26,4344.759
2011-09-27,4455.988
2011-09-28,4382.275
2011-09-29,4404.97
2011-09-30,4342.603
2011-10-03,4179.382
2011-10-04,4089.233
2011-10-05,4222.628
2011-10-06,4336.352
2011-10-07,4331.143
2011-10-10,4350.764
2011-10-11,4418.771
2011-10-12,4542.878
2011-10-13,4441.42
2011-10-14,4549.896
2011-10-17,4481.351
2011-10-18,4511.172
2011-10-19,4504.566
2011-10-20,4460.965
2011-10-21,4562.262
2011-10-24,4638.515
2011-10-25,4545.032
2011-10-26,4575.96
2011-10-27,4784.046
2011-10-28,4797.785
2011-10-31,4711.568
2011-11-01,4500.438
2011-11-02,4569.339
2011-11-03,4638.207
2011-11-04,4569.273
2011-11-07,4577.718
2011-11-08,4609.805
2011-11-09,4478.699
2011-11-10,4446.513
2011-11-11,4538.705
2011-11-14,4508.258
2011-11-15,4472.606
2011-11-16,4461.524
2011-11-17,4372.516
2011-11-18,4369.198
2011-11-21,4273.461
2011-11-22,4292.604
2011-11-23,4182.005
2011-11-24,4140.436
2011-11-25,4141.107
2011-11-28,4265.996
2011-11-29,4320.433
2011-11-30,4546.879
2011-12-01,4505.303
2011-12-02,4553.245
2011-12-05,4605.017
2011-12-06,4557.563
2011-12-07,4599.039
2011-12-08,4491.524
2011-12-09,4507.979
2011-12-12,4451.81
2011-12-13,4394.46
2011-12-14,4283.057
2011-12-15,4296.048
2011-12-16,4351.18
2011-12-19,4314.322
2011-12-20,4395.92
2011-12-21,4407.47
2011-12-22,4510.618
2011-12-23,4538.437
2011-12-26,4538.437
2011-12-27,4532.66
2011-12-28,4470.284
2011-12-29,4512.072
2011-12-30,4579.111
2012-01-02,4579.111
2012-01-03,4722.732
2012-01-04,4714.172
2012-01-05,4673.186
2012-01-06,4648.772
2012-01-09,4645.276
2012-01-10,4708.259
2012-01-11,4696.56
2012-01-12,4707.594
2012-01-13,4670.076
2012-01-16,4707.992
2012-01-17,4711.759
2012-01-18,4749.796
2012-01-19,4816.102
2012-01-20,4811.14
2012-01-23,4916.929
2012-01-24,4864.219
2012-01-25,4872.41
2012-01-26,4875.453
2012-01-27,4849.016
2012-01-30,4827.437
2012-01-31,4839.768
2012-02-01,4893.295
2012-02-02,4892.058
2012-02-03,4948.427
2012-02-06,4942.856
2012-02-07,4923.299
2012-02-08,4928.853
2012-02-09,4922.155
2012-02-10,4845.085
2012-02-13,4855.026
2012-02-14,4838.85
2012-02-15,4860.938
2012-02-16,4895.486
2012-02-17,4906.196
2012-02-20,4929.435
2012-02-21,4965.114
2012-02-22,4966.909
2012-02-23,4991.126
2012-02-24,4996.61
2012-02-27,4985.76
2012-02-28,5032.459
2012-02-29,5068.504
2012-03-01,5111.436
2012-03-02,5064.586
2012-03-05,5003.039
2012-03-06,4865.084
2012-03-07,4876.595
2012-03-08,4971.162
2012-03-09,5016.207
2012-03-12,4964.128
2012-03-13,5056.692
2012-03-14,5018.356
2012-03-15,5049.053
2012-03-16,5073.074
2012-03-19,5092.961
2012-03-20,5034.974
2012-03-21,5043.76
2012-03-22,4985.473
2012-03-23,5025.062
2012-03-26,5098.43
2012-03-27,5071.619
2012-03-28,5023.681
2012-03-29,4969.278
2012-03-30,4976.155
2012-04-02,5058.953
2012-04-03,5007.69
2012-04-04,4922.025
2012-04-05,4910.553
2012-04-06,4910.553
2012-04-09,4837.939
2012-04-10,4766.925
2012-04-11,4814.355
2012-04-12,4917.755
2012-04-13,4835.765
2012-04-16,4840.463
2012-04-17,4954.74
2012-04-18,4951.87
2012-04-19,4942.546
2012-04-20,4945.281
2012-04-23,4882.364
2012-04-24,4916.429
2012-04-25,4968.339
2012-04-26,4979.552
2012-04-27,5037.275
2012-04-30,5032.358
2012-05-01,5064.693
2012-05-02,4996.178
2012-05-03,4927.892
2012-05-04,4810.371
2012-05-07,4802.561
2012-05-08,4720.886
2012-05-09,4676.494
2012-05-10,4715.952
2012-05-11,4737.273
2012-05-14,4633.332
2012-05-15,4575.409
2012-05-16,4536.531
2012-05-17,4460.804
2012-05-18,4425.902
2012-05-21,4409.224
2012-05-22,4504.118
2012-05-23,4488.047
2012-05-24,4479.255
2012-05-25,4451.743
2012-05-28,4471.737
2012-05-29,4519.88
2012-05-30,4397.404
2012-05-31,4414.491
2012-06-01,4299.543
2012-06-04,4279.415
2012-06-05,4359.934
2012-06-06,4455.337
2012-06-07,4502.693
2012-06-08,4423.246
2012-06-11,4393.906
2012-06-12,4438.501
2012-06-13,4465.803
2012-06-14,4454.847
2012-06-15,4500.217
2012-06-18,4494.731
2012-06-19,4610.661
2012-06-20,4593.281
2012-06-21,4440.343
2012-06-22,4439.288
2012-06-25,4361.623
2012-06-26,4380.383
2012-06-27,4430.671
2012-06-28,4427.273
2012-06-29,4556.952
2012-07-02,4558.741
2012-07-03,4677.316
2012-07-04,4714.84
2012-07-05,4671.671
2012-07-06,4580.905
2012-07-09,4563.19
2012-07-10,4519.964
2012-07-11,4555.013
2012-07-12,4484.221
2012-07-13,4573.967
2012-07-16,4567.371
2012-07-17,4583.573
2012-07-18,4619.954
2012-07-19,4668.343
2012-07-20,4632.087
2012-07-23,4580.621
2012-07-24,4529.818
2012-07-25,4524.877
2012-07-26,4634.346
2012-07-27,4724.99
2012-07-30,4738.183
2012-07-31,4714.095
2012-08-01,4697.616
2012-08-02,4630.431
2012-08-03,4719.782
2012-08-06,4720.49
2012-08-07,4806.041
2012-08-08,4776.018
2012-08-09,4812.306
2012-08-10,4833.826
2012-08-13,4809.136
2012-08-14,4833.298
2012-08-15,4860.659
2012-08-16,4913.995
2012-08-17,4943.207
2012-08-20,4925.696
2012-08-21,4958.837
2012-08-22,4904.605
2012-08-23,4881.536
2012-08-24,4892.838
2012-08-27,4908.453
2012-08-28,4924.66
2012-08-29,4918.002
2012-08-30,4854.962
2012-08-31,4887.737
2012-09-03,4885.757
2012-09-04,4874.514
2012-09-05,4873.423
2012-09-06,4978.316
2012-09-07,5060.989
2012-09-10,5054.367
2012-09-11,5073.744
2012-09-12,5054.001
2012-09-13,5103.902
2012-09-14,5212.374
2012-09-17,5168.129
2012-09-18,5134.189
2012-09-19,5123.185
2012-09-20,5113.099
2012-09-21,5099.468
2012-09-24,5066.254
2012-09-25,5052.571
2012-09-26,5004.513
2012-09-27,5045.85
2012-09-28,5038.384
2012-10-01,5082.489
2012-10-02,5083.865
2012-10-03,5050.838
2012-10-04,5117.121
2012-10-05,5143.456
2012-10-08,5140.821
2012-10-09,5086.091
2012-10-10,5050.936
2012-10-11,5071.171
2012-10-12,5052.629
2012-10-15,5062.819
2012-10-16,5104.487
2012-10-17,5156.793
2012-10-18,5181.789
2012-10-19,5115.421
2012-10-22,5086.127
2012-10-23,5013.643
2012-10-24,5010.203
2012-10-25,5035.657
2012-10-26,5011.369
2012-10-29,4995.211
2012-10-30,5035.613
2012-10-31,5041.005
2012-11-01,5110.514
2012-11-02,5092.359
2012-11-05,5076.822
2012-11-06,5088.852
2012-11-07,5012.99
2012-11-08,4979.982
2012-11-09,4972.544
2012-11-12,4988.672
2012-11-13,4956.753
2012-11-14,4871.439
2012-11-15,4843.568
2012-11-16,4874.382
2012-11-19,4978.878
2012-11-20,4988.536
2012-11-21,5014.773
2012-11-22,5039.155
2012-11-23,5087.415
2012-11-26,5074.191
2012-11-27,5049.067
2012-11-28,5072.798
2012-11-29,5119.617
2012-11-30,5131.807
2012-12-03,5108.517
2012-12-04,5100.42
2012-12-05,5116.782
2012-12-06,5116.952
2012-12-07,5115.773
2012-12-10,5136.673
2012-12-11,5163.306
2012-12-12,5195.257
2012-12-13,5181.372
2012-12-14,5171.526
2012-12-17,5175.202
2012-12-18,5223.936
2012-12-19,5255.808
2012-12-20,5247.802
2012-12-21,5221.786
2012-12-24,5228.923
2012-12-25,5228.923
2012-12-26,5218.142
2012-12-27,5211.316
2012-12-28,5174.614
2012-12-31,5212.431
2013-01-01,5212.431
2013-01-02,5310.618
2013-01-03,5299.727
2013-01-04,5326.813
2013-01-07,5310.785
2013-01-08,5298.573
2013-01-09,5308.988
2013-01-10,5322.274
2013-01-11,5328.257
2013-01-14,5323.318
2013-01-15,5352.417
2013-01-16,5328.028
2013-01-17,5358.733
2013-01-18,5341.222
2013-01-21,5371.944
2013-01-22,5397.406
2013-01-23,5357.593
2013-01-24,5348.043
2013-01-25,5321.823
2013-01-28,5334.17
2013-01-29,5354.949
2013-01-30,5341.51
2013-01-31,5311.874
2013-02-01,5345.518
2013-02-04,5314.68
2013-02-05,5331.951
2013-02-06,5334.063
2013-02-07,5307.577
2013-02-08,5312.539
2013-02-11,5281.942
2013-02-12,5313.909
2013-02-13,5318.344
2013-02-14,5304.7
2013-02-15,5258.524
2013-02-18,5237.695
2013-02-19,5288.487
2013-02-20,5258.921
2013-02-21,5202.379
2013-02-22,5208.438
2013-02-25,5157.076
2013-02-26,5147.743
2013-02-27,5188.911
2013-02-28,5214.104
2013-03-01,5195.837
2013-03-04,5171.802
2013-03-05,5198.873
2013-03-06,5207.122
2013-03-07,5211.033
2013-03-08,5226.595
2013-03-11,5240.671
2013-03-12,5244.979
2013-03-13,5169.653
2013-03-14,5202.986
2013-03-15,5256.301
2013-03-18,5209.751
2013-03-19,5177.93
2013-03-20,5195.799
2013-03-21,5168.678
2013-03-22,5189.241
2013-03-25,5167.341
2013-03-26,5212.794
2013-03-27,5183.424
2013-03-28,5211.441
2013-03-29,5211.441
2013-04-01,5199.532
2013-04-02,5237.677
2013-04-03,5150.762
2013-04-04,5082.254
2013-04-05,5020.255
2013-04-08,5028.032
2013-04-09,5105.164
2013-04-10,5160.509
2013-04-11,5151.714
2013-04-12,5102.197
2013-04-15,4942.54
2013-04-16,4993.943
2013-04-17,4911.525
2013-04-18,4929.973
2013-04-19,4948.772
2013-04-22,4942.849
2013-04-23,4961.485
2013-04-24,5014.493
2013-04-25,5062.098
2013-04-26,5042.403
2013-04-29,5104.441
2013-04-30,5207.734
2013-05-01,5148.008
2013-05-02,5187.637
2013-05-03,5210.929
2013-05-06,5221.505
2013-05-07,5265.166
2013-05-08,5317.467
2013-05-09,5294.142
2013-05-10,5270.022
2013-05-13,5254.028
2013-05-14,5238.642
2013-05-15,5193.9
2013-05-16,5211.46
2013-05-17,5214.675
2013-05-20,5211.631
2013-05-21,5278.001
2013-05-22,5257.184
2013-05-23,5222.197
2013-05-24,5231.699
2013-05-27,5225.324
2013-05-28,5230.002
2013-05-29,5213.119
2013-05-30,5246.586
2013-05-31,5174.666
2013-06-03,5161.779
2013-06-04,5160.511
2013-06-05,5087.749
2013-06-06,5088.835
2013-06-07,5128.608
2013-06-10,5151.663
2013-06-11,5081.648
2013-06-12,5039.664
2013-06-13,5113.702
2013-06-14,5071.726
2013-06-17,5114.178
2013-06-18,5126.417
2013-06-19,5094.882
2013-06-20,4900.519
2013-06-21,4862.77
2013-06-24,4776.856
2013-06-25,4839.315
2013-06-26,4859.948
2013-06-27,4880.545
2013-06-28,4904.043
2013-07-01,4925.989
2013-07-02,4912.288
2013-07-03,4903.01
2013-07-04,4917.273
2013-07-05,4869.032
2013-07-08,4921.519
2013-07-09,4971.209
2013-07-10,4984.219
2013-07-11,5118.484
2013-07-12,5102.754
2013-07-15,5119.859
2013-07-16,5136.043
2013-07-17,5149.486
2013-07-18,5211.134
2013-07-19,5254.133
2013-07-22,5317.203
2013-07-23,5339.022
2013-07-24,5310.194
2013-07-25,5319.725
2013-07-26,5313.062
2013-07-29,5335.583
2013-07-30,5292.931
2013-07-31,5252.291
2013-08-01,5277.038
2013-08-02,5274.649
2013-08-05,5258.671
2013-08-06,5215.043
2013-08-07,5153.467
2013-08-08,5242.666
2013-08-09,5282.92
2013-08-12,5301.349
2013-08-13,5304.779
2013-08-14,5334.593
2013-08-15,5346.455
2013-08-16,5365.677
2013-08-19,5319.576
2013-08-20,5320.634
2013-08-21,5252.875
2013-08-22,5269.236
2013-08-23,5301.482
2013-08-26,5305.513
2013-08-27,5240.769
2013-08-28,5249.949
2013-08-29,5283.795
2013-08-30,5247.735
2013-09-02,5250.722
2013-09-03,5288.097
2013-09-04,5321.164
2013-09-05,5359.376
2013-09-06,5418.872
2013-09-09,5434.894
2013-09-10,5414.223
2013-09-11,5439.959
2013-09-12,5402.727
2013-09-13,5390.788
2013-09-16,5441.974
2013-09-17,5468.486
2013-09-18,5489.692
2013-09-19,5511.016
2013-09-20,5436.564
2013-09-23,5444.634
2013-09-24,5453.643
2013-09-25,5465.154
2013-09-26,5462.385
2013-09-27,5475.267
2013-09-30,5468.227
2013-10-01,5463.477
2013-10-02,5441.537
2013-10-03,5407.661
2013-10-04,5425.248
2013-10-07,5427.536
2013-10-08,5367.912
2013-10-09,5347.499
2013-10-10,5429.794
2013-10-11,5441.506
2013-10-14,5462.017
2013-10-15,5468.606
2013-10-16,5490.941
2013-10-17,5565.578
2013-10-18,5603.322
2013-10-21,5624.902
2013-10-22,5667.169
2013-10-23,5587.011
2013-10-24,5600.146
2013-10-25,5628.488
2013-10-28,5625.875
2013-10-29,5665.544
2013-10-30,5678.427
2013-10-31,5656.572
2013-11-01,5625.593
2013-11-04,5651.677
2013-11-05,5640.409
2013-11-06,5673.422
2013-11-07,5625.995
2013-11-08,5653.212
2013-11-11,5653.532
2013-11-12,5626.203
2013-11-13,5669.437
2013-11-14,5678.697
2013-11-15,5720.434
2013-11-18,5737.997
2013-11-19,5732.707
2013-11-20,5729.884
2013-11-21,5704.498
2013-11-22,5696.154
2013-11-25,5670.754
2013-11-26,5618.876
2013-11-27,5598.597
2013-11-28,5596.068
2013-11-29,5606.456
2013-12-02,5584.258
2013-12-03,5522.281
2013-12-04,5493.342
2013-12-05,5460.406
2013-12-06,5500.523
2013-12-09,5512.128
2013-12-10,5540.619
2013-12-11,5460.597
2013-12-12,5439.869
2013-12-13,5452.71
2013-12-16,5499.06
2013-12-17,5478.69
2013-12-18,5513.955
2013-12-19,5528.851
2013-12-20,5543.28
2013-12-23,5609.771
2013-12-24,5628.64
2013-12-25,5628.64
2013-12-26,5620.705
2013-12-27,5626.687
2013-12-30,5627.208
2013-12-31,5669.174
2014-01-01,5669.174
2014-01-02,5652.504
2014-01-03,5638.417
2014-01-06,5590.311
2014-01-07,5566.191
2014-01-08,5547.932
2014-01-09,5528.421
2014-01-10,5534.596
2014-01-13,5539.183
2014-01-14,5489.075
2014-01-15,5522.025
2014-01-16,5554.239
2014-01-17,5576.565
2014-01-20,5620.096
2014-01-21,5598.602
2014-01-22,5574.102
2014-01-23,5520.889
2014-01-24,5462.21
2014-01-27,5394.349
2014-01-28,5381.473
2014-01-29,5372.087
2014-01-30,5372.838
2014-01-31,5360.027
2014-02-03,5323.252
2014-02-04,5304.49
2014-02-05,5317.078
2014-02-06,5401.916
2014-02-07,5452.461
2014-02-10,5447.78
2014-02-11,5479.397
2014-02-12,5516.25
2014-02-13,5560.628
2014-02-14,5593.635
2014-02-17,5596.44
2014-02-18,5601.694
2014-02-19,5571.606
2014-02-20,5581.707
2014-02-21,5550.931
2014-02-24,5586.62
2014-02-25,5577.018
2014-02-26,5557.945
2014-02-27,5549.868
2014-02-28,5579.796
2014-03-03,5575.262
2014-03-04,5580.647
2014-03-05,5608.019
2014-03-06,5657.18
2014-03-07,5608.504
2014-03-10,5602.546
2014-03-11,5614.715
2014-03-12,5624.896
2014-03-13,5643.046
2014-03-14,5616.714
2014-03-17,5628.956
2014-03-18,5647.325
2014-03-19,5577.535
2014-03-20,5559.116
2014-03-21,5588.137
2014-03-24,5562.956
2014-03-25,5589.406
2014-03-26,5550.429
2014-03-27,5595.914
2014-03-28,5623.472
2014-03-31,5655.815
2014-04-01,5685.734
2014-04-02,5710.173
2014-04-03,5706.029
2014-04-04,5738.913
2014-04-07,5699.317
2014-04-08,5772.296
2014-04-09,5786.029
2014-04-10,5741.332
2014-04-11,5708.278
2014-04-14,5715.849
2014-04-15,5698.981
2014-04-16,5732.742
2014-04-17,5773.066
2014-04-18,5773.066
2014-04-21,5734.514
2014-04-22,5743.856
2014-04-23,5747.546
2014-04-24,5746.377
2014-04-25,5734.894
2014-04-28,5735.794
2014-04-29,5812.754
2014-04-30,5830.85
2014-05-01,5817.816
2014-05-02,5865.566
2014-05-05,5839.099
2014-05-06,5850.213
2014-05-07,5857.989
2014-05-08,5839.608
2014-05-09,5811.058
2014-05-12,5856.92
2014-05-13,5869.415
2014-05-14,5870.861
2014-05-15,5850.816
2014-05-16,5804.962
