Date,USA MID VALUE Mid Cap
2010-09-24,777.692
2010-09-27,772.528
2010-09-28,779.744
2010-09-29,778.837
2010-09-30,778.705
2010-10-01,782.093
2010-10-04,777.447
2010-10-05,794.378
2010-10-06,792.451
2010-10-07,792.356
2010-10-08,799.262
2010-10-11,800.829
2010-10-12,803.462
2010-10-13,808.177
2010-10-14,803.794
2010-10-15,804.436
2010-10-18,809.415
2010-10-19,797.249
2010-10-20,806.662
2010-10-21,806.245
2010-10-22,807.268
2010-10-25,810.366
2010-10-26,808.031
2010-10-27,805.695
2010-10-28,804.468
2010-10-29,807.483
2010-11-01,807.038
2010-11-02,815.508
2010-11-03,817.275
2010-11-04,837.158
2010-11-05,838.959
2010-11-08,836.039
2010-11-09,824.588
2010-11-10,829.867
2010-11-11,827.106
2010-11-12,815.991
2010-11-15,815.633
2010-11-16,800.288
2010-11-17,803.253
2010-11-18,813.043
2010-11-19,815.409
2010-11-22,816.503
2010-11-23,805.059
2010-11-24,819.063
2010-11-25,819.063
2010-11-26,813.749
2010-11-29,812.369
2010-11-30,808.153
2010-12-01,825.188
2010-12-02,839.668
2010-12-03,843.395
2010-12-06,842.493
2010-12-07,843.548
2010-12-08,845.924
2010-12-09,849.047
2010-12-10,854.616
2010-12-13,853.82
2010-12-14,854.112
2010-12-15,848.761
2010-12-16,853.986
2010-12-17,857.732
2010-12-20,860.996
2010-12-21,868.597
2010-12-22,874.473
2010-12-23,871.217
2010-12-24,871.217
2010-12-27,873.896
2010-12-28,874.234
2010-12-29,874.699
2010-12-30,874.056
2010-12-31,873.8
2011-01-03,884.561
2011-01-04,879.229
2011-01-05,882.847
2011-01-06,879.397
2011-01-07,878.865
2011-01-10,877.913
2011-01-11,881.45
2011-01-12,889.438
2011-01-13,888.936
2011-01-14,896.372
2011-01-17,896.372
2011-01-18,899.484
2011-01-19,886.804
2011-01-20,883.915
2011-01-21,886.024
2011-01-24,891.979
2011-01-25,893.905
2011-01-26,899.312
2011-01-27,906.285
2011-01-28,889.169
2011-01-31,894.193
2011-02-01,907.532
2011-02-02,903.799
2011-02-03,907.733
2011-02-04,911.614
2011-02-07,918.331
2011-02-08,921.153
2011-02-09,917.118
2011-02-10,918.408
2011-02-11,925.474
2011-02-14,926.182
2011-02-15,924.438
2011-02-16,932.198
2011-02-17,938.438
2011-02-18,940.577
2011-02-21,940.577
2011-02-22,917.83
2011-02-23,908.708
2011-02-24,907.924
2011-02-25,923.751
2011-02-28,928.741
2011-03-01,909.542
2011-03-02,909.275
2011-03-03,925.653
2011-03-04,917.251
2011-03-07,908.747
2011-03-08,920.631
2011-03-09,920.166
2011-03-10,901.998
2011-03-11,910.676
2011-03-14,903.718
2011-03-15,894.378
2011-03-16,880.944
2011-03-17,890.615
2011-03-18,898.354
2011-03-21,913.031
2011-03-22,907.583
2011-03-23,908.496
2011-03-24,916.459
2011-03-25,920.377
2011-03-28,917.81
2011-03-29,923.912
2011-03-30,932.995
2011-03-31,934.818
2011-04-01,940.805
2011-04-04,940.798
2011-04-05,942.6
2011-04-06,945.859
2011-04-07,943.53
2011-04-08,937.265
2011-04-11,933.714
2011-04-12,925.61
2011-04-13,924.967
2011-04-14,926.385
2011-04-15,933.737
2011-04-18,921.341
2011-04-19,925.544
2011-04-20,938.665
2011-04-21,943.607
2011-04-22,943.607
2011-04-25,942.075
2011-04-26,953.728
2011-04-27,958.421
2011-04-28,964.041
2011-04-29,964.249
2011-05-02,963.017
2011-05-03,955.187
2011-05-04,947.672
2011-05-05,941.98
2011-05-06,945.294
2011-05-09,948.362
2011-05-10,959.03
2011-05-11,950.133
2011-05-12,955.224
2011-05-13,946.051
2011-05-16,942.933
2011-05-17,940.77
2011-05-18,951.157
2011-05-19,953.118
2011-05-20,946.942
2011-05-23,933.744
2011-05-24,931.907
2011-05-25,934.808
2011-05-26,938.854
2011-05-27,945.373
2011-05-30,945.373
2011-05-31,954.977
2011-06-01,931.621
2011-06-02,929.157
2011-06-03,917.515
2011-06-06,906.084
2011-06-07,908.088
2011-06-08,901.95
2011-06-09,906.179
2011-06-10,893.006
2011-06-13,893.736
2011-06-14,907.991
2011-06-15,890.386
2011-06-16,892.755
2011-06-17,898.409
2011-06-20,904.633
2011-06-21,915.832
2011-06-22,910.733
2011-06-23,906.953
2011-06-24,897.946
2011-06-27,903.717
2011-06-28,913.005
2011-06-29,921.051
2011-06-30,926.572
2011-07-01,942.128
2011-07-04,942.128
2011-07-05,936.534
2011-07-06,935.992
2011-07-07,945.918
2011-07-08,936.639
2011-07-11,915.707
2011-07-12,913.478
2011-07-13,915.062
2011-07-14,906.299
2011-07-15,910.203
2011-07-18,897.459
2011-07-19,910.985
2011-07-20,913.598
2011-07-21,924.59
2011-07-22,925.003
2011-07-25,918.273
2011-07-26,914.843
2011-07-27,894.363
2011-07-28,890.043
2011-07-29,885.672
2011-08-01,877.196
2011-08-02,853.348
2011-08-03,856.681
2011-08-04,812.709
2011-08-05,807.99
2011-08-08,743.372
2011-08-09,789.892
2011-08-10,758.609
2011-08-11,798.172
2011-08-12,796.869
2011-08-15,821.114
2011-08-16,810.991
2011-08-17,811.454
2011-08-18,774.864
2011-08-19,762.19
2011-08-22,762.891
2011-08-23,787.139
2011-08-24,799.408
2011-08-25,782.951
2011-08-26,796.751
2011-08-29,827.225
2011-08-30,829.448
2011-08-31,834.956
2011-09-01,821.873
2011-09-02,798.005
2011-09-05,798.005
2011-09-06,790.573
2011-09-07,819.486
2011-09-08,808.57
2011-09-09,786.914
2011-09-12,793.565
2011-09-13,803.418
2011-09-14,814.994
2011-09-15,827.656
2011-09-16,829.843
2011-09-19,817.637
2011-09-20,812.649
2011-09-21,783.104
2011-09-22,759.626
2011-09-23,765.794
2011-09-26,783.828
2011-09-27,792.449
2011-09-28,770.937
2011-09-29,783.722
2011-09-30,762.931
2011-10-03,732.323
2011-10-04,752.372
2011-10-05,765.783
2011-10-06,783.791
2011-10-07,772.666
2011-10-10,800.95
2011-10-11,799.108
2011-10-12,810.059
2011-10-13,806.854
2011-10-14,818.533
2011-10-17,799.626
2011-10-18,821.625
2011-10-19,810.456
2011-10-20,818.755
2011-10-21,836.52
2011-10-24,853.169
2011-10-25,833.556
2011-10-26,845.19
2011-10-27,877.222
2011-10-28,874.53
2011-10-31,858.081
2011-11-01,830.91
2011-11-02,847.281
2011-11-03,863.66
2011-11-04,861.43
2011-11-07,865.05
2011-11-08,874.706
2011-11-09,839.698
2011-11-10,845.206
2011-11-11,863.811
2011-11-14,852.259
2011-11-15,857.442
2011-11-16,846.535
2011-11-17,832.635
2011-11-18,836.227
2011-11-21,820.162
2011-11-22,814.535
2011-11-23,793.113
2011-11-24,793.113
2011-11-25,794.189
2011-11-28,815.322
2011-11-29,818.733
2011-11-30,856.854
2011-12-01,854.369
2011-12-02,852.674
2011-12-05,863.278
2011-12-06,863.315
2011-12-07,864.82
2011-12-08,841.906
2011-12-09,858.432
2011-12-12,844.959
2011-12-13,832.821
2011-12-14,824.095
2011-12-15,830.894
2011-12-16,833.944
2011-12-19,819.938
2011-12-20,846.812
2011-12-21,853.468
2011-12-22,864.05
2011-12-23,870.939
2011-12-26,870.939
2011-12-27,869.344
2011-12-28,857.453
2011-12-29,867.882
2011-12-30,864.267
2012-01-02,864.267
2012-01-03,875.327
2012-01-04,871.768
2012-01-05,878.574
2012-01-06,877.041
2012-01-09,879.163
2012-01-10,891.901
2012-01-11,895.401
2012-01-12,898.523
2012-01-13,893.475
2012-01-16,893.475
2012-01-17,893.963
2012-01-18,906.225
2012-01-19,909.858
2012-01-20,909.679
2012-01-23,910.125
2012-01-24,911.055
2012-01-25,917.786
2012-01-26,913.136
2012-01-27,914.605
2012-01-30,908.79
2012-01-31,909.376
2012-02-01,925.769
2012-02-02,927.858
2012-02-03,945.986
2012-02-06,941.971
2012-02-07,944.133
2012-02-08,947.938
2012-02-09,949.847
2012-02-10,939.263
2012-02-13,945.696
2012-02-14,942.143
2012-02-15,940.771
2012-02-16,954.785
2012-02-17,957.601
2012-02-20,957.601
2012-02-21,952.295
2012-02-22,944.938
2012-02-23,950.522
2012-02-24,951.164
2012-02-27,950.653
2012-02-28,950.529
2012-02-29,946.532
2012-03-01,952.037
2012-03-02,946.838
2012-03-05,942.307
2012-03-06,923.12
2012-03-07,932.385
2012-03-08,943.084
2012-03-09,950.188
2012-03-12,949.309
2012-03-13,967.874
2012-03-14,964.284
2012-03-15,972.688
2012-03-16,971.048
2012-03-19,972.388
2012-03-20,968.263
2012-03-21,966.595
2012-03-22,958.024
2012-03-23,962.108
2012-03-26,973.628
2012-03-27,971.081
2012-03-28,965.078
2012-03-29,963.359
2012-03-30,965.966
2012-04-02,973.128
2012-04-03,969.43
2012-04-04,958.189
2012-04-05,953.366
2012-04-06,953.366
2012-04-09,940.228
2012-04-10,920.644
2012-04-11,931.395
2012-04-12,947.383
2012-04-13,936.131
2012-04-16,937.648
2012-04-17,950.163
2012-04-18,944.424
2012-04-19,941.19
2012-04-20,943.945
2012-04-23,934.658
2012-04-24,942.718
2012-04-25,957.012
2012-04-26,964.23
2012-04-27,963.047
2012-04-30,958.396
2012-05-01,965.458
2012-05-02,961.187
2012-05-03,950.405
2012-05-04,937.187
2012-05-07,938.097
2012-05-08,933.166
2012-05-09,928.526
2012-05-10,931.917
2012-05-11,930.834
2012-05-14,917.91
2012-05-15,909.772
2012-05-16,899.785
2012-05-17,879.231
2012-05-18,868.614
2012-05-21,886.251
2012-05-22,886.283
2012-05-23,888.796
2012-05-24,891.621
2012-05-25,893.034
2012-05-28,893.034
2012-05-29,904.653
2012-05-30,886.763
2012-05-31,885.32
2012-06-01,860.773
2012-06-04,855.81
2012-06-05,865.772
2012-06-06,886.927
2012-06-07,884.43
2012-06-08,892.299
2012-06-11,876.48
2012-06-12,886.802
2012-06-13,878.859
2012-06-14,886.535
2012-06-15,894.65
2012-06-18,896.639
2012-06-19,907.086
2012-06-20,906.436
2012-06-21,886.223
2012-06-22,891.176
2012-06-25,875.723
2012-06-26,880.385
2012-06-27,889.585
2012-06-28,894.475
2012-06-29,917.154
2012-07-02,921.403
2012-07-03,929.388
2012-07-04,929.388
2012-07-05,923.728
2012-07-06,916.667
2012-07-09,911.139
2012-07-10,902.98
2012-07-11,903.975
2012-07-12,899.023
2012-07-13,914.196
2012-07-16,910.543
2012-07-17,919.722
2012-07-18,925.094
2012-07-19,926.86
2012-07-20,918.115
2012-07-23,910.105
2012-07-24,901.003
2012-07-25,900.01
2012-07-26,915.057
2012-07-27,933.751
2012-07-30,935.276
2012-07-31,929.026
2012-08-01,924.858
2012-08-02,916.236
2012-08-03,933.308
2012-08-06,936.572
2012-08-07,941.928
2012-08-08,945.582
2012-08-09,948.755
2012-08-10,952.394
2012-08-13,950.794
2012-08-14,950.239
2012-08-15,954.379
2012-08-16,960.954
2012-08-17,964.107
2012-08-20,964.018
2012-08-21,961.967
2012-08-22,959.587
2012-08-23,951.239
2012-08-24,956.569
2012-08-27,954.053
2012-08-28,953.948
2012-08-29,956.305
2012-08-30,949.596
2012-08-31,953.517
2012-09-03,953.517
2012-09-04,955.591
2012-09-05,955.609
2012-09-06,973.726
2012-09-07,979.744
2012-09-10,975.653
2012-09-11,980.045
2012-09-12,982.381
2012-09-13,995.626
2012-09-14,1005.136
2012-09-17,994.842
2012-09-18,990.092
2012-09-19,993.191
2012-09-20,989.165
2012-09-21,989.194
2012-09-24,988.714
2012-09-25,975.197
2012-09-26,970.936
2012-09-27,978.613
2012-09-28,976.34
2012-10-01,975.012
2012-10-02,977.903
2012-10-03,982.238
2012-10-04,989.762
2012-10-05,991.696
2012-10-08,989.669
2012-10-09,982.052
2012-10-10,976.902
2012-10-11,983.074
2012-10-12,976.147
2012-10-15,981.962
2012-10-16,991.459
2012-10-17,999.426
2012-10-18,1002.722
2012-10-19,990.155
2012-10-22,989.656
2012-10-23,977.368
2012-10-24,973.342
2012-10-25,977.041
2012-10-26,973.398
2012-10-29,973.398
2012-10-30,973.398
2012-10-31,977.574
2012-11-01,990.253
2012-11-02,980.992
2012-11-05,982.802
2012-11-06,992.49
2012-11-07,969.895
2012-11-08,959.277
2012-11-09,960.256
2012-11-12,958.899
2012-11-13,954.572
2012-11-14,940.611
2012-11-15,939.012
2012-11-16,945.31
2012-11-19,959.258
2012-11-20,960.724
2012-11-21,963.09
2012-11-22,963.09
2012-11-23,973.32
2012-11-26,972.446
2012-11-27,969.676
2012-11-28,976.388
2012-11-29,980.698
2012-11-30,984.645
2012-12-03,980.479
2012-12-04,980.969
2012-12-05,988.23
2012-12-06,991.664
2012-12-07,995.606
2012-12-10,998.903
2012-12-11,1001.986
2012-12-12,1001.148
2012-12-13,995.482
2012-12-14,992.334
2012-12-17,1003.713
2012-12-18,1017.363
2012-12-19,1014.207
2012-12-20,1023.26
2012-12-21,1014.614
2012-12-24,1012.256
2012-12-25,1012.256
2012-12-26,1006.963
2012-12-27,1006.195
2012-12-28,997.324
2012-12-31,1013.572
2013-01-01,1013.572
2013-01-02,1037.674
2013-01-03,1038.45
2013-01-04,1046.413
2013-01-07,1041.02
2013-01-08,1036.566
2013-01-09,1042.609
2013-01-10,1050.254
2013-01-11,1049.791
2013-01-14,1050.9
2013-01-15,1056.132
2013-01-16,1054.087
2013-01-17,1064.389
2013-01-18,1068.208
2013-01-21,1068.208
2013-01-22,1080.194
2013-01-23,1078.441
2013-01-24,1081.572
2013-01-25,1086.823
2013-01-28,1086.116
2013-01-29,1092.447
2013-01-30,1090.003
2013-01-31,1091.542
2013-02-01,1099.385
2013-02-04,1090.661
2013-02-05,1100.787
2013-02-06,1105.481
2013-02-07,1102.598
2013-02-08,1109.346
2013-02-11,1109.456
2013-02-12,1115.754
2013-02-13,1115.514
2013-02-14,1117.223
2013-02-15,1116.879
2013-02-18,1116.879
2013-02-19,1125.949
2013-02-20,1107.732
2013-02-21,1099.978
2013-02-22,1110.25
2013-02-25,1088.454
2013-02-26,1094.516
2013-02-27,1108.69
2013-02-28,1110.12
2013-03-01,1111.798
2013-03-04,1116.272
2013-03-05,1127.299
2013-03-06,1128.277
2013-03-07,1129.807
2013-03-08,1138.732
2013-03-11,1143.654
2013-03-12,1144.125
2013-03-13,1147.574
2013-03-14,1156.003
2013-03-15,1155.953
2013-03-18,1150.26
2013-03-19,1144.776
2013-03-20,1153.553
2013-03-21,1144.515
2013-03-22,1148.456
2013-03-25,1144.999
2013-03-26,1154.278
2013-03-27,1155.74
2013-03-28,1165.106
2013-03-29,1165.106
2013-04-01,1157.957
2013-04-02,1157.078
2013-04-03,1143.906
2013-04-04,1152.959
2013-04-05,1149.767
2013-04-08,1159.96
2013-04-09,1163.059
2013-04-10,1176.781
2013-04-11,1180.251
2013-04-12,1176.098
2013-04-15,1142.635
2013-04-16,1160.461
2013-04-17,1142.596
2013-04-18,1138.068
2013-04-19,1152.399
2013-04-22,1155.489
2013-04-23,1169.344
2013-04-24,1175.706
2013-04-25,1180.468
2013-04-26,1174.751
2013-04-29,1183.641
2013-04-30,1192.987
2013-05-01,1181.011
2013-05-02,1190.521
2013-05-03,1202.388
2013-05-06,1206.415
2013-05-07,1213.803
2013-05-08,1218.446
2013-05-09,1211.157
2013-05-10,1218.226
2013-05-13,1216.655
2013-05-14,1229.918
2013-05-15,1239.143
2013-05-16,1230.797
2013-05-17,1245.066
2013-05-20,1245.065
2013-05-21,1244.459
2013-05-22,1226.974
2013-05-23,1222.239
2013-05-24,1216.834
2013-05-27,1216.834
2013-05-28,1220.578
2013-05-29,1211.943
2013-05-30,1218.865
2013-05-31,1202.795
2013-06-03,1203.911
2013-06-04,1196.965
2013-06-05,1180.814
2013-06-06,1193.812
2013-06-07,1208.198
2013-06-10,1207.353
2013-06-11,1192.366
2013-06-12,1181.195
2013-06-13,1202.022
2013-06-14,1196.766
2013-06-17,1204.02
2013-06-18,1212.844
2013-06-19,1193.558
2013-06-20,1162.164
2013-06-21,1164.667
2013-06-24,1148.963
2013-06-25,1164.861
2013-06-26,1176.061
2013-06-27,1191.188
2013-06-28,1187.65
2013-07-01,1194.443
2013-07-02,1192.766
2013-07-03,1190.407
2013-07-04,1190.407
2013-07-05,1202.922
2013-07-08,1208.143
2013-07-09,1220.197
2013-07-10,1220.725
2013-07-11,1238.722
2013-07-12,1242.272
2013-07-15,1246.03
2013-07-16,1239.351
2013-07-17,1242.183
2013-07-18,1253.922
2013-07-19,1255.098
2013-07-22,1259.983
2013-07-23,1257.981
2013-07-24,1245.708
2013-07-25,1251.932
2013-07-26,1252.404
2013-07-29,1249.139
2013-07-30,1254.421
2013-07-31,1257.227
2013-08-01,1278.482
2013-08-02,1276.25
2013-08-05,1272.868
2013-08-06,1263.15
2013-08-07,1257.842
2013-08-08,1266.045
2013-08-09,1266.182
2013-08-12,1264.66
2013-08-13,1265.346
2013-08-14,1261.357
2013-08-15,1241.449
2013-08-16,1236.276
2013-08-19,1224.146
2013-08-20,1237.156
2013-08-21,1226.977
2013-08-22,1240.481
2013-08-23,1243.598
2013-08-26,1239.545
2013-08-27,1216.803
2013-08-28,1217.054
2013-08-29,1219.661
2013-08-30,1213.584
2013-09-02,1213.584
2013-09-03,1217.03
2013-09-04,1227.92
2013-09-05,1229.868
2013-09-06,1230.216
2013-09-09,1245.922
2013-09-10,1255.147
2013-09-11,1257.723
2013-09-12,1251.199
2013-09-13,1255.754
2013-09-16,1264.719
2013-09-17,1271.24
2013-09-18,1286.259
2013-09-19,1280.996
2013-09-20,1268.969
2013-09-23,1264.239
2013-09-24,1266.845
2013-09-25,1268.182
2013-09-26,1270.343
2013-09-27,1264.433
2013-09-30,1260.444
2013-10-01,1272.965
2013-10-02,1273.009
2013-10-03,1260.447
2013-10-04,1271.026
2013-10-07,1257.701
2013-10-08,1242.973
2013-10-09,1245.931
2013-10-10,1275.376
2013-10-11,1285.041
2013-10-14,1289.96
2013-10-15,1278.205
2013-10-16,1296.521
2013-10-17,1311.157
2013-10-18,1318.013
2013-10-21,1318.182
2013-10-22,1325.618
2013-10-23,1317.548
2013-10-24,1317.777
2013-10-25,1325.999
2013-10-28,1327.674
2013-10-29,1332.519
2013-10-30,1324.881
2013-10-31,1320.783
2013-11-01,1322.446
2013-11-04,1329.939
2013-11-05,1323.895
2013-11-06,1327.268
2013-11-07,1305.899
2013-11-08,1323.361
2013-11-11,1326.475
2013-11-12,1321.667
2013-11-13,1332.968
2013-11-14,1342.738
2013-11-15,1346.168
2013-11-18,1336.706
2013-11-19,1328.298
2013-11-20,1322.078
2013-11-21,1334.247
2013-11-22,1339.884
2013-11-25,1337.299
2013-11-26,1334.905
2013-11-27,1340.038
2013-11-28,1340.038
2013-11-29,1335.745
2013-12-02,1333.48
2013-12-03,1330.029
2013-12-04,1332.235
2013-12-05,1325.524
2013-12-06,1341.676
2013-12-09,1342.385
2013-12-10,1338.629
2013-12-11,1319.732
2013-12-12,1317.096
2013-12-13,1318.74
2013-12-16,1330.122
2013-12-17,1329.551
2013-12-18,1346.488
2013-12-19,1341.598
2013-12-20,1353.345
2013-12-23,1360.543
2013-12-24,1366.529
2013-12-25,1366.529
2013-12-26,1368.583
2013-12-27,1369.839
2013-12-30,1371.808
2013-12-31,1375.547
2014-01-01,1375.547
2014-01-02,1360.143
2014-01-03,1361.364
2014-01-06,1357.56
2014-01-07,1363.893
2014-01-08,1364.178
2014-01-09,1365.142
2014-01-10,1369.994
2014-01-13,1352.398
2014-01-14,1365.443
2014-01-15,1372.489
2014-01-16,1370.107
2014-01-17,1365.154
2014-01-20,1365.154
2014-01-21,1372.191
2014-01-22,1378.148
2014-01-23,1361.89
2014-01-24,1330.347
2014-01-27,1326.78
2014-01-28,1335.604
2014-01-29,1324.837
2014-01-30,1338.837
2014-01-31,1333.569
2014-02-03,1299.63
2014-02-04,1308.072
2014-02-05,1305.709
2014-02-06,1320.44
2014-02-07,1334.404
2014-02-10,1339.066
2014-02-11,1351.572
2014-02-12,1353.885
2014-02-13,1363.39
2014-02-14,1371.165
2014-02-17,1371.165
2014-02-18,1378.626
2014-02-19,1373.14
2014-02-20,1382.137
2014-02-21,1385.198
2014-02-24,1393.987
2014-02-25,1391.892
2014-02-26,1394.649
2014-02-27,1399.408
2014-02-28,1406.502
2014-03-03,1396.568
2014-03-04,1413.832
2014-03-05,1412.017
2014-03-06,1413.384
2014-03-07,1413.25
2014-03-10,1408.813
2014-03-11,1402.099
2014-03-12,1404.894
2014-03-13,1392.027
2014-03-14,1394.867
2014-03-17,1404.976
2014-03-18,1414.708
2014-03-19,1406.336
2014-03-20,1414.01
2014-03-21,1418.275
2014-03-24,1412.674
2014-03-25,1418.566
2014-03-26,1408.497
2014-03-27,1406.011
2014-03-28,1416.895
2014-03-31,1432.914
2014-04-01,1442.215
2014-04-02,1446.127
2014-04-03,1443.577
2014-04-04,1431.681
2014-04-07,1414.73
2014-04-08,1423.666
2014-04-09,1433.695
2014-04-10,1407.468
2014-04-11,1392.818
2014-04-14,1405.149
2014-04-15,1414.998
2014-04-16,1428.632
2014-04-17,1427.124
2014-04-18,1427.124
2014-04-21,1429.45
2014-04-22,1435.266
2014-04-23,1434.869
2014-04-24,1434.529
2014-04-25,1424.013
2014-04-28,1425.752
2014-04-29,1430.168
2014-04-30,1438.883
2014-05-01,1438.44
2014-05-02,1439.274
2014-05-05,1438.174
2014-05-06,1428.832
2014-05-07,1444.116
2014-05-08,1440.311
2014-05-09,1438.782
2014-05-12,1452.692
2014-05-13,1451.103
2014-05-14,1444.3
2014-05-15,1431.152
2014-05-16,1435.45
2014-05-19,1440.216
2014-05-20,1429.0
2014-05-21,1433.786
2014-05-22,1439.21
2014-05-23,1446.959
2014-05-26,1446.959
2014-05-27,1454.735
2014-05-28,1453.243
2014-05-29,1459.773
2014-05-30,1463.102
2014-06-02,1466.12
2014-06-03,1466.174
2014-06-04,1472.587
2014-06-05,1483.474
2014-06-06,1489.804
2014-06-09,1489.644
2014-06-10,1485.808
2014-06-11,1479.389
2014-06-12,1473.081
2014-06-13,1476.919
2014-06-16,1477.896
2014-06-17,1485.863
2014-06-18,1496.555
2014-06-19,1499.748
2014-06-20,1503.216
2014-06-23,1502.316
2014-06-24,1493.802
2014-06-25,1498.122
2014-06-26,1499.152
2014-06-27,1503.513
2014-06-30,1506.576
2014-07-01,1514.203
2014-07-02,1508.372
2014-07-03,1514.1
2014-07-04,1514.1
2014-07-07,1506.659
2014-07-08,1500.89
2014-07-09,1503.424
2014-07-10,1498.708
2014-07-11,1499.06
2014-07-14,1501.395
2014-07-15,1502.021
2014-07-16,1503.825
2014-07-17,1486.053
2014-07-18,1498.631
2014-07-21,1494.949
2014-07-22,1500.364
2014-07-23,1498.615
2014-07-24,1504.666
2014-07-25,1495.592
2014-07-28,1499.487
2014-07-29,1488.761
2014-07-30,1482.703
2014-07-31,1457.448
2014-08-01,1455.967
2014-08-04,1462.374
2014-08-05,1450.429
2014-08-06,1451.063
2014-08-07,1442.758
2014-08-08,1458.455
2014-08-11,1464.651
2014-08-12,1462.646
2014-08-13,1473.178
2014-08-14,1481.016
2014-08-15,1479.934
2014-08-18,1491.466
2014-08-19,1497.857
2014-08-20,1504.181
2014-08-21,1508.136
2014-08-22,1502.551
2014-08-25,1509.293
2014-08-26,1509.181
2014-08-27,1513.366
2014-08-28,1513.324
2014-08-29,1519.984
2014-09-01,1519.984
2014-09-02,1518.88
2014-09-03,1519.588
2014-09-04,1515.531
2014-09-05,1524.183
2014-09-08,1519.674
2014-09-09,1506.986
2014-09-10,1506.062
2014-09-11,1510.975
2014-09-12,1496.739
2014-09-15,1494.266
2014-09-16,1504.439
2014-09-17,1503.544
2014-09-18,1505.562
2014-09-19,1503.409
2014-09-22,1491.08
2014-09-23,1479.101
2014-09-24,1487.094
2014-09-25,1468.386
2014-09-26,1478.106
2014-09-29,1476.623
2014-09-30,1469.829
2014-10-01,1453.184
2014-10-02,1453.857
2014-10-03,1465.541
2014-10-06,1463.659
2014-10-07,1443.644
2014-10-08,1466.515
2014-10-09,1434.606
2014-10-10,1420.825
2014-10-13,1402.096
2014-10-14,1410.88
2014-10-15,1401.848
2014-10-16,1407.949
2014-10-17,1421.126
2014-10-20,1438.917
2014-10-21,1465.312
2014-10-22,1456.366
2014-10-23,1469.833
2014-10-24,1479.633
2014-10-27,1476.706
2014-10-28,1492.979
2014-10-29,1486.778
2014-10-30,1495.973
2014-10-31,1514.851
2014-11-03,1517.237
2014-11-04,1511.151
2014-11-05,1524.304
2014-11-06,1521.484
2014-11-07,1524.21
2014-11-10,1527.325
2014-11-11,1526.988
2014-11-12,1525.874
2014-11-13,1520.515
2014-11-14,1517.991
2014-11-17,1523.648
2014-11-18,1531.042
2014-11-19,1528.794
2014-11-20,1535.785
2014-11-21,1544.266
2014-11-24,1549.002
2014-11-25,1546.362
2014-11-26,1547.776
2014-11-27,1547.776
2014-11-28,1541.276
2014-12-01,1528.681
2014-12-02,1536.617
2014-12-03,1545.206
2014-12-04,1541.082
2014-12-05,1545.111
2014-12-08,1536.33
2014-12-09,1539.533
2014-12-10,1513.06
2014-12-11,1522.071
2014-12-12,1496.371
2014-12-15,1487.757
2014-12-16,1484.154
2014-12-17,1517.13
2014-12-18,1547.077
2014-12-19,1555.215
2014-12-22,1561.747
2014-12-23,1570.937
2014-12-24,1571.791
2014-12-25,1571.791
2014-12-26,1577.061
2014-12-29,1583.08
2014-12-30,1575.625
2014-12-31,1557.45
2015-01-01,1557.45
2015-01-02,1559.481
2015-01-05,1533.308
2015-01-06,1517.834
2015-01-07,1534.126
2015-01-08,1559.742
2015-01-09,1545.472
2015-01-12,1535.579
2015-01-13,1531.664
2015-01-14,1527.555
2015-01-15,1513.564
2015-01-16,1534.128
2015-01-19,1534.128
2015-01-20,1526.843
2015-01-21,1536.57
2015-01-22,1560.036
2015-01-23,1550.296
2015-01-26,1561.075
2015-01-27,1551.657
2015-01-28,1532.117
2015-01-29,1546.334
2015-01-30,1527.543
2015-02-02,1544.698
2015-02-03,1572.212
2015-02-04,1565.599
2015-02-05,1586.637
2015-02-06,1577.614
2015-02-09,1573.586
2015-02-10,1585.942
2015-02-11,1582.972
2015-02-12,1595.964
2015-02-13,1598.794
2015-02-16,1598.794
2015-02-17,1601.898
2015-02-18,1605.876
2015-02-19,1600.201
2015-02-20,1608.054
2015-02-23,1605.929
2015-02-24,1607.137
2015-02-25,1604.212
2015-02-26,1598.961
2015-02-27,1598.279
2015-03-02,1602.428
2015-03-03,1598.006
2015-03-04,1589.129
2015-03-05,1595.447
2015-03-06,1573.266
2015-03-09,1578.708
2015-03-10,1555.074
2015-03-11,1556.028
2015-03-12,1576.597
2015-03-13,1567.28
2015-03-16,1586.585
2015-03-17,1583.272
2015-03-18,1604.887
2015-03-19,1595.512
2015-03-20,1613.406
2015-03-23,1612.765
2015-03-24,1600.695
2015-03-25,1577.253
2015-03-26,1573.605
2015-03-27,1580.328
2015-03-30,1601.87
2015-03-31,1592.24
2015-04-01,1589.24
2015-04-02,1595.984
2015-04-03,1595.984
2015-04-06,1605.909
2015-04-07,1596.979
2015-04-08,1600.24
2015-04-09,1603.324
2015-04-10,1607.471
2015-04-13,1600.65
2015-04-14,1603.03
2015-04-15,1613.087
2015-04-16,1610.8
2015-04-17,1597.604
2015-04-20,1607.622
2015-04-21,1603.991
2015-04-22,1609.394
2015-04-23,1610.799
2015-04-24,1610.09
2015-04-27,1600.77
2015-04-28,1604.6
2015-04-29,1598.482
2015-04-30,1587.327
2015-05-01,1602.387
2015-05-04,1608.513
2015-05-05,1587.409
2015-05-06,1583.795
2015-05-07,1590.551
2015-05-08,1608.204
2015-05-11,1604.831
2015-05-12,1599.042
2015-05-13,1598.64
2015-05-14,1610.917
2015-05-15,1613.079
2015-05-18,1622.785
2015-05-19,1622.382
