Date,EUROPE IMI IMI (Large+Mid+Small Cap)
2015-05-18,1127.259
2015-05-19,1121.838
2015-05-20,1123.985
2015-05-21,1130.483
2015-05-22,1120.486
2015-05-25,1117.512
2015-05-26,1096.739
2015-05-27,1108.169
2015-05-28,1107.779
2015-05-29,1094.002
2015-06-01,1089.354
2015-06-02,1101.581
2015-06-03,1113.748
2015-06-04,1106.464
2015-06-05,1079.662
2015-06-08,1079.121
2015-06-09,1078.721
2015-06-10,1103.801
2015-06-11,1103.344
2015-06-12,1096.564
2015-06-15,1077.342
2015-06-16,1082.58
2015-06-17,1077.839
2015-06-18,1095.202
2015-06-19,1092.153
2015-06-22,1122.609
2015-06-23,1114.552
2015-06-24,1110.496
2015-06-25,1108.787
2015-06-26,1104.902
2015-06-29,1076.67
2015-06-30,1062.861
2015-07-01,1074.727
2015-07-02,1070.605
2015-07-03,1064.815
2015-07-06,1049.35
2015-07-07,1020.031
2015-07-08,1032.127
2015-07-09,1052.578
2015-07-10,1085.766
2015-07-13,1091.19
2015-07-14,1094.928
2015-07-15,1095.204
2015-07-16,1104.739
2015-07-17,1100.36
2015-07-20,1104.595
2015-07-21,1100.827
2015-07-22,1090.254
2015-07-23,1093.014
2015-07-24,1082.559
2015-07-27,1071.89
2015-07-28,1076.807
2015-07-29,1087.308
2015-07-30,1082.99
2015-07-31,1095.417
2015-08-03,1096.521
2015-08-04,1093.525
2015-08-05,1098.071
2015-08-06,1094.547
2015-08-07,1087.449
2015-08-10,1098.961
2015-08-11,1088.784
2015-08-12,1073.651
2015-08-13,1079.622
2015-08-14,1076.895
2015-08-17,1076.022
2015-08-18,1074.506
2015-08-19,1057.824
2015-08-20,1049.843
2015-08-21,1026.695
2015-08-24,994.492
2015-08-25,1021.233
2015-08-26,1003.187
2015-08-27,1020.438
2015-08-28,1024.155
2015-08-31,1021.636
2015-09-01,998.635
2015-09-02,998.554
2015-09-03,1009.807
2015-09-04,986.383
2015-09-07,994.611
2015-09-08,1008.752
2015-09-09,1020.301
2015-09-10,1013.378
2015-09-11,1009.136
2015-09-14,1003.616
2015-09-15,1009.656
2015-09-16,1026.722
2015-09-17,1026.977
2015-09-18,1014.742
2015-09-21,1006.793
2015-09-22,970.484
2015-09-23,972.387
2015-09-24,964.038
2015-09-25,980.665
2015-09-28,962.358
2015-09-29,956.861
2015-09-30,975.508
2015-10-01,975.303
2015-10-02,986.009
2015-10-05,1009.789
2015-10-06,1020.658
2015-10-07,1020.424
2015-10-08,1026.102
2015-10-09,1036.694
2015-10-12,1035.34
2015-10-13,1025.844
2015-10-14,1024.176
2015-10-15,1034.183
2015-10-16,1038.84
2015-10-19,1036.098
2015-10-20,1034.924
2015-10-21,1036.244
2015-10-22,1038.846
2015-10-23,1046.736
2015-10-26,1044.472
2015-10-27,1033.454
2015-10-28,1045.57
2015-10-29,1035.58
2015-10-30,1043.178
2015-11-02,1045.963
2015-11-03,1042.779
2015-11-04,1039.349
2015-11-05,1035.351
2015-11-06,1026.919
2015-11-09,1016.803
2015-11-10,1012.623
2015-11-11,1022.318
2015-11-12,1008.862
2015-11-13,998.594
2015-11-16,1000.483
2015-11-17,1018.482
2015-11-18,1017.155
2015-11-19,1030.316
2015-11-20,1026.169
2015-11-23,1017.61
2015-11-24,1007.115
2015-11-25,1016.919
2015-11-26,1028.034
2015-11-27,1024.032
2015-11-30,1025.889
2015-12-01,1027.564
2015-12-02,1024.326
2015-12-03,1019.326
2015-12-04,1018.763
2015-12-07,1020.056
2015-12-08,1003.544
2015-12-09,1007.978
2015-12-10,1002.625
2015-12-11,987.346
2015-12-14,972.724
2015-12-15,990.258
2015-12-16,994.917
2015-12-17,996.958
2015-12-18,988.394
2015-12-21,984.25
2015-12-22,988.087
2015-12-23,1006.064
2015-12-24,1013.209
2015-12-25,1013.209
2015-12-28,1009.912
2015-12-29,1017.843
2015-12-30,1013.329
2015-12-31,1003.496
2016-01-01,1003.496
2016-01-04,973.909
2016-01-05,971.964
2016-01-06,962.129
2016-01-07,947.934
2016-01-08,940.054
2016-01-11,932.253
2016-01-12,937.81
2016-01-13,943.463
2016-01-14,928.362
2016-01-15,911.272
2016-01-18,901.076
2016-01-19,914.56
2016-01-20,885.155
2016-01-21,896.078
2016-01-22,923.311
2016-01-25,918.981
2016-01-26,928.05
2016-01-27,933.189
2016-01-28,925.268
2016-01-29,935.063
2016-02-01,940.076
2016-02-02,921.551
2016-02-03,919.965
2016-02-04,928.796
2016-02-05,918.795
2016-02-08,886.119
2016-02-09,884.371
2016-02-10,891.868
2016-02-11,871.253
2016-02-12,888.416
2016-02-15,906.787
2016-02-16,902.713
2016-02-17,925.874
2016-02-18,924.606
2016-02-19,917.892
2016-02-22,926.755
2016-02-23,915.367
2016-02-24,894.525
2016-02-25,913.591
2016-02-26,918.766
2016-02-29,920.554
2016-03-01,933.119
2016-03-02,936.547
2016-03-03,942.9
2016-03-04,956.542
2016-03-07,952.119
2016-03-08,948.154
2016-03-09,949.016
2016-03-10,944.955
2016-03-11,970.351
2016-03-14,973.097
2016-03-15,962.741
2016-03-16,960.556
2016-03-17,981.626
2016-03-18,983.036
2016-03-21,977.939
2016-03-22,973.572
2016-03-23,968.539
2016-03-24,953.984
2016-03-25,953.984
2016-03-28,959.186
2016-03-29,960.247
2016-03-30,987.849
2016-03-31,981.264
2016-04-01,965.181
2016-04-04,971.906
2016-04-05,953.311
2016-04-06,960.471
2016-04-07,954.962
2016-04-08,968.363
2016-04-11,975.405
2016-04-12,974.777
2016-04-13,990.843
2016-04-14,992.058
2016-04-15,991.5
2016-04-18,998.242
2016-04-19,1016.869
2016-04-20,1017.537
2016-04-21,1010.52
2016-04-22,1003.338
2016-04-25,1000.869
2016-04-26,1006.593
2016-04-27,1010.52
2016-04-28,1013.699
2016-04-29,1005.395
2016-05-02,1010.644
2016-05-03,994.615
2016-05-04,981.977
2016-05-05,978.563
2016-05-06,977.614
2016-05-09,979.463
2016-05-10,988.256
2016-05-11,987.657
2016-05-12,981.368
2016-05-13,977.149
2016-05-16,980.912
2016-05-17,981.967
2016-05-18,985.279
2016-05-19,969.037
2016-05-20,981.403
2016-05-23,977.765
2016-05-24,995.103
2016-05-25,1006.897
2016-05-26,1011.694
2016-05-27,1009.2
2016-05-30,1011.241
2016-05-31,1003.629
2016-06-01,997.666
2016-06-02,998.091
2016-06-03,1004.774
2016-06-06,1011.161
2016-06-07,1021.588
2016-06-08,1020.765
2016-06-09,1005.864
2016-06-10,979.315
2016-06-13,961.57
2016-06-14,935.624
2016-06-15,946.195
2016-06-16,931.395
2016-06-17,953.813
2016-06-20,996.362
2016-06-21,997.229
2016-06-22,1001.665
2016-06-23,1022.949
2016-06-24,932.259
2016-06-27,882.008
2016-06-28,910.523
2016-06-29,943.052
2016-06-30,953.596
2016-07-01,962.55
2016-07-04,955.923
2016-07-05,937.051
2016-07-06,918.386
2016-07-07,928.556
2016-07-08,940.345
2016-07-11,957.164
2016-07-12,969.349
2016-07-13,971.176
2016-07-14,978.697
2016-07-15,973.765
2016-07-18,976.026
2016-07-19,967.61
2016-07-20,977.283
2016-07-21,975.744
2016-07-22,973.078
2016-07-25,974.51
2016-07-26,976.56
2016-07-27,981.778
2016-07-28,980.774
2016-07-29,995.991
2016-08-01,988.877
2016-08-02,980.877
2016-08-03,976.698
2016-08-04,980.925
2016-08-05,985.235
2016-08-08,986.248
2016-08-09,998.411
2016-08-10,1001.088
2016-08-11,1011.398
2016-08-12,1010.047
2016-08-15,1011.744
2016-08-16,1009.434
2016-08-17,1002.609
2016-08-18,1015.036
2016-08-19,1006.898
2016-08-22,1008.238
2016-08-23,1016.73
2016-08-24,1014.236
2016-08-25,1008.76
2016-08-26,1013.704
2016-08-29,1002.146
2016-08-30,1004.923
2016-08-31,1000.057
2016-09-01,1005.777
2016-09-02,1022.182
2016-09-05,1021.473
2016-09-06,1026.801
2016-09-07,1030.377
2016-09-08,1030.335
2016-09-09,1013.178
2016-09-12,1004.386
2016-09-13,996.181
2016-09-14,995.854
2016-09-15,1001.078
2016-09-16,987.081
2016-09-19,998.664
2016-09-20,996.475
2016-09-21,998.083
2016-09-22,1022.862
2016-09-23,1013.784
2016-09-26,1002.835
2016-09-27,996.911
2016-09-28,1003.47
2016-09-29,1008.718
2016-09-30,1010.198
2016-10-03,1009.779
2016-10-04,1012.751
2016-10-05,1011.387
2016-10-06,1004.619
2016-10-07,996.028
2016-10-10,1000.967
2016-10-11,987.109
2016-10-12,978.573
2016-10-13,971.965
2016-10-14,981.67
2016-10-17,973.25
2016-10-18,986.084
2016-10-19,988.844
2016-10-20,987.436
2016-10-21,982.51
2016-10-24,983.634
2016-10-25,978.062
2016-10-26,979.231
2016-10-27,979.071
2016-10-28,977.451
2016-10-31,975.261
2016-11-01,972.591
2016-11-02,967.904
2016-11-03,966.251
2016-11-04,960.655
2016-11-07,967.175
2016-11-08,971.24
2016-11-09,975.726
2016-11-10,967.836
2016-11-11,961.492
2016-11-14,951.866
2016-11-15,955.514
2016-11-16,949.237
2016-11-17,955.031
2016-11-18,943.392
2016-11-21,950.127
2016-11-22,949.813
2016-11-23,943.945
2016-11-24,950.011
2016-11-25,955.158
2016-11-28,946.086
2016-11-29,951.898
2016-11-30,954.303
2016-12-01,952.26
2016-12-02,952.069
2016-12-05,963.187
2016-12-06,972.878
2016-12-07,984.457
2016-12-08,982.274
2016-12-09,984.43
2016-12-12,986.979
2016-12-13,999.871
2016-12-14,996.315
2016-12-15,982.121
2016-12-16,985.062
2016-12-19,986.747
2016-12-20,985.799
2016-12-21,989.372
2016-12-22,989.482
2016-12-23,990.411
2016-12-26,990.411
2016-12-27,991.572
2016-12-28,988.746
2016-12-29,994.406
2016-12-30,1003.29
2017-01-02,1008.257
2017-01-03,999.51
2017-01-04,1006.94
2017-01-05,1020.095
2017-01-06,1017.357
2017-01-09,1010.096
2017-01-10,1014.788
2017-01-11,1005.552
2017-01-12,1016.722
2017-01-13,1023.254
2017-01-16,1013.333
2017-01-17,1020.523
2017-01-18,1022.326
2017-01-19,1013.988
2017-01-20,1019.695
2017-01-23,1022.289
2017-01-24,1025.944
2017-01-25,1037.508
2017-01-26,1032.869
2017-01-27,1033.317
2017-01-30,1021.43
2017-01-31,1025.834
2017-02-01,1030.102
2017-02-02,1031.63
2017-02-03,1035.756
2017-02-06,1024.232
2017-02-07,1022.699
2017-02-08,1027.794
2017-02-09,1031.594
2017-02-10,1029.657
2017-02-13,1035.526
2017-02-14,1032.047
2017-02-15,1036.492
2017-02-16,1042.889
2017-02-17,1038.779
2017-02-20,1040.167
2017-02-21,1038.398
2017-02-22,1038.597
2017-02-23,1042.711
2017-02-24,1032.35
2017-02-27,1035.339
2017-02-28,1038.688
2017-03-01,1047.046
2017-03-02,1044.894
2017-03-03,1047.146
2017-03-06,1045.391
2017-03-07,1041.265
2017-03-08,1039.596
2017-03-09,1042.479
2017-03-10,1051.017
2017-03-13,1056.328
2017-03-14,1050.357
2017-03-15,1053.474
2017-03-16,1072.6
2017-03-17,1075.344
2017-03-20,1075.167
2017-03-21,1074.893
2017-03-22,1069.217
2017-03-23,1077.034
2017-03-24,1077.065
2017-03-27,1080.416
2017-03-28,1085.496
2017-03-29,1077.407
2017-03-30,1082.292
2017-03-31,1080.728
2017-04-03,1071.791
2017-04-04,1074.827
2017-04-05,1075.526
2017-04-06,1077.328
2017-04-07,1075.062
2017-04-10,1074.439
2017-04-11,1077.121
2017-04-12,1078.533
2017-04-13,1075.847
2017-04-14,1075.847
2017-04-17,1080.494
2017-04-18,1071.83
2017-04-19,1076.265
2017-04-20,1083.638
2017-04-21,1075.922
2017-04-24,1115.608
2017-04-25,1125.287
2017-04-26,1125.789
2017-04-27,1123.209
2017-04-28,1124.472
2017-05-01,1125.985
2017-05-02,1133.848
2017-05-03,1133.742
2017-05-04,1145.74
2017-05-05,1157.946
2017-05-08,1151.678
2017-05-09,1153.16
2017-05-10,1153.025
2017-05-11,1148.317
2017-05-12,1157.69
2017-05-15,1165.419
2017-05-16,1176.897
2017-05-17,1169.577
2017-05-18,1161.89
2017-05-19,1176.189
2017-05-22,1181.615
2017-05-23,1182.465
2017-05-24,1179.365
2017-05-25,1181.988
2017-05-26,1176.723
2017-05-29,1175.998
2017-05-30,1174.574
2017-05-31,1180.506
2017-06-01,1184.135
2017-06-02,1191.99
2017-06-05,1188.434
2017-06-06,1181.877
2017-06-07,1181.141
2017-06-08,1177.203
2017-06-09,1176.898
2017-06-12,1167.266
2017-06-13,1174.512
2017-06-14,1179.032
2017-06-15,1160.816
2017-06-16,1173.995
2017-06-19,1180.704
2017-06-20,1167.919
2017-06-21,1167.488
2017-06-22,1169.087
2017-06-23,1171.08
2017-06-26,1175.347
2017-06-27,1174.996
2017-06-28,1182.364
2017-06-29,1173.626
2017-06-30,1168.032
2017-07-03,1175.81
2017-07-04,1170.665
2017-07-05,1170.81
2017-07-06,1170.742
2017-07-07,1168.748
2017-07-10,1172.624
2017-07-11,1168.169
2017-07-12,1185.764
2017-07-13,1188.319
2017-07-14,1195.244
2017-07-17,1198.031
2017-07-18,1196.539
2017-07-19,1199.365
2017-07-20,1206.784
2017-07-21,1197.087
2017-07-24,1193.057
2017-07-25,1199.905
2017-07-26,1202.621
2017-07-27,1205.541
2017-07-28,1201.736
2017-07-31,1205.309
2017-08-01,1214.763
2017-08-02,1214.869
2017-08-03,1218.219
2017-08-04,1216.62
2017-08-07,1219.657
2017-08-08,1215.774
2017-08-09,1207.654
2017-08-10,1197.947
2017-08-11,1189.46
2017-08-14,1201.54
2017-08-15,1195.651
2017-08-16,1202.368
2017-08-17,1200.07
2017-08-18,1192.589
2017-08-21,1194.845
2017-08-22,1198.989
2017-08-23,1198.457
2017-08-24,1199.274
2017-08-25,1204.953
2017-08-28,1207.538
2017-08-29,1202.039
2017-08-30,1199.694
2017-08-31,1206.461
2017-09-01,1212.897
2017-09-04,1209.813
2017-09-05,1209.934
2017-09-06,1212.178
2017-09-07,1222.946
2017-09-08,1225.914
2017-09-11,1234.63
2017-09-12,1237.936
2017-09-13,1233.786
2017-09-14,1230.899
2017-09-15,1236.719
2017-09-18,1239.986
2017-09-19,1243.075
2017-09-20,1244.504
2017-09-21,1240.016
2017-09-22,1246.054
2017-09-25,1238.366
2017-09-26,1228.193
2017-09-27,1229.227
2017-09-28,1237.785
2017-09-29,1247.476
2017-10-02,1244.648
2017-10-03,1248.516
2017-10-04,1248.348
2017-10-05,1245.553
2017-10-06,1242.332
2017-10-09,1245.13
2017-10-10,1253.347
2017-10-11,1256.44
2017-10-12,1257.581
2017-10-13,1260.351
2017-10-16,1256.419
2017-10-17,1248.264
2017-10-18,1254.611
2017-10-19,1254.802
2017-10-20,1251.257
2017-10-23,1248.588
2017-10-24,1246.046
2017-10-25,1244.621
2017-10-26,1245.992
2017-10-27,1240.13
2017-10-30,1246.928
2017-10-31,1253.677
2017-11-01,1255.02
2017-11-02,1255.22
2017-11-03,1252.884
2017-11-06,1251.711
2017-11-07,1244.576
2017-11-08,1244.825
2017-11-09,1235.101
2017-11-10,1234.91
2017-11-13,1226.367
2017-11-14,1228.883
2017-11-15,1227.114
2017-11-16,1234.163
2017-11-17,1231.478
2017-11-20,1236.705
2017-11-21,1240.11
2017-11-22,1243.454
2017-11-23,1249.523
2017-11-24,1257.722
2017-11-27,1250.017
2017-11-28,1251.838
2017-11-29,1253.035
2017-11-30,1257.06
2017-12-01,1242.578
2017-12-04,1251.621
2017-12-05,1247.504
2017-12-06,1242.189
2017-12-07,1243.012
2017-12-08,1247.918
2017-12-11,1252.187
2017-12-12,1253.488
2017-12-13,1253.581
2017-12-14,1250.227
2017-12-15,1246.774
2017-12-18,1266.346
2017-12-19,1261.475
2017-12-20,1260.99
2017-12-21,1265.815
2017-12-22,1262.125
2017-12-25,1262.125
2017-12-26,1263.922
2017-12-27,1269.897
2017-12-28,1272.098
2017-12-29,1278.926
2018-01-01,1278.926
2018-01-02,1280.368
2018-01-03,1284.435
2018-01-04,1301.24
2018-01-05,1308.851
2018-01-08,1306.23
2018-01-09,1306.823
2018-01-10,1307.603
2018-01-11,1310.407
2018-01-12,1325.233
2018-01-15,1337.031
2018-01-16,1333.912
2018-01-17,1333.7
2018-01-18,1336.036
2018-01-19,1341.293
2018-01-22,1348.728
2018-01-23,1355.632
2018-01-24,1358.843
2018-01-25,1364.637
2018-01-26,1363.546
2018-01-29,1352.62
2018-01-30,1345.834
2018-01-31,1348.756
2018-02-01,1344.09
2018-02-02,1321.913
2018-02-05,1298.781
2018-02-06,1260.025
2018-02-07,1279.875
2018-02-08,1255.826
2018-02-09,1236.831
2018-02-12,1254.249
2018-02-13,1254.805
2018-02-14,1273.177
2018-02-15,1288.256
2018-02-16,1299.16
2018-02-19,1286.049
2018-02-20,1288.299
2018-02-21,1288.053
2018-02-22,1286.144
2018-02-23,1286.78
2018-02-26,1291.98
2018-02-27,1284.846
2018-02-28,1271.453
2018-03-01,1254.086
2018-03-02,1241.537
2018-03-05,1256.134
2018-03-06,1267.01
2018-03-07,1271.484
2018-03-08,1277.443
2018-03-09,1282.103
2018-03-12,1285.379
2018-03-13,1281.122
2018-03-14,1275.334
2018-03-15,1278.734
2018-03-16,1277.17
2018-03-19,1269.463
2018-03-20,1269.894
2018-03-21,1267.747
2018-03-22,1252.992
2018-03-23,1247.9
2018-03-26,1247.397
2018-03-27,1257.686
2018-03-28,1257.57
2018-03-29,1257.888
2018-03-30,1257.888
2018-04-02,1259.383
2018-04-03,1249.747
2018-04-04,1246.441
2018-04-05,1268.842
2018-04-06,1269.656
2018-04-09,1276.152
2018-04-10,1291.066
2018-04-11,1287.52
2018-04-12,1289.915
2018-04-13,1292.755
2018-04-16,1293.459
2018-04-17,1301.788
2018-04-18,1309.438
2018-04-19,1309.325
2018-04-20,1300.066
2018-04-23,1298.763
2018-04-24,1298.082
2018-04-25,1284.467
2018-04-26,1290.894
2018-04-27,1293.188
2018-04-30,1293.947
2018-05-01,1282.758
2018-05-02,1288.044
2018-05-03,1279.078
2018-05-04,1285.302
2018-05-07,1292.649
2018-05-08,1288.367
2018-05-09,1297.242
2018-05-10,1299.743
2018-05-11,1309.275
2018-05-14,1312.207
2018-05-15,1301.169
2018-05-16,1295.623
2018-05-17,1304.968
2018-05-18,1300.103
2018-05-21,1303.153
2018-05-22,1309.506
2018-05-23,1287.26
2018-05-24,1282.905
2018-05-25,1277.359
2018-05-28,1270.556
2018-05-29,1247.201
2018-05-30,1256.971
2018-05-31,1256.622
2018-06-01,1267.657
2018-06-04,1275.474
2018-06-05,1269.187
2018-06-06,1281.425
2018-06-07,1283.817
2018-06-08,1274.852
2018-06-11,1288.577
2018-06-12,1285.041
2018-06-13,1285.805
2018-06-14,1287.912
2018-06-15,1270.917
2018-06-18,1261.01
2018-06-19,1246.485
2018-06-20,1251.414
2018-06-21,1243.7
2018-06-22,1260.444
2018-06-25,1239.807
2018-06-26,1238.471
2018-06-27,1239.627
2018-06-28,1228.032
2018-06-29,1247.937
2018-07-02,1230.27
2018-07-03,1244.313
2018-07-04,1244.091
2018-07-05,1255.297
2018-07-06,1263.738
2018-07-09,1271.801
2018-07-10,1273.608
2018-07-11,1257.608
2018-07-12,1263.103
2018-07-13,1263.377
2018-07-16,1264.35
2018-07-17,1264.688
2018-07-18,1266.979
2018-07-19,1260.747
2018-07-20,1268.755
2018-07-23,1266.137
2018-07-24,1276.937
2018-07-25,1270.385
2018-07-26,1278.402
2018-07-27,1282.804
2018-07-30,1285.638
2018-07-31,1286.626
2018-08-01,1278.12
2018-08-02,1261.345
2018-08-03,1267.041
2018-08-06,1262.172
2018-08-07,1271.522
2018-08-08,1270.308
2018-08-09,1269.824
2018-08-10,1241.492
2018-08-13,1236.511
2018-08-14,1231.598
2018-08-15,1208.747
2018-08-16,1223.249
2018-08-17,1224.091
2018-08-20,1233.453
2018-08-21,1246.163
2018-08-22,1254.319
2018-08-23,1250.039
2018-08-24,1256.314
2018-08-27,1267.368
2018-08-28,1271.901
2018-08-29,1273.15
2018-08-30,1265.92
2018-08-31,1253.783
2018-09-03,1253.546
2018-09-04,1237.519
2018-09-05,1232.042
2018-09-06,1225.732
2018-09-07,1221.47
2018-09-10,1229.104
2018-09-11,1226.324
2018-09-12,1236.349
2018-09-13,1240.028
2018-09-14,1243.495
2018-09-17,1247.832
2018-09-18,1250.476
2018-09-19,1251.43
2018-09-20,1268.49
2018-09-21,1274.318
2018-09-24,1270.542
2018-09-25,1275.505
2018-09-26,1274.856
2018-09-27,1271.178
2018-09-28,1254.372
2018-10-01,1254.059
2018-10-02,1244.499
2018-10-03,1248.721
2018-10-04,1233.663
2018-10-05,1221.604
2018-10-08,1203.931
2018-10-09,1205.622
2018-10-10,1192.368
2018-10-11,1171.964
2018-10-12,1170.179
2018-10-15,1173.412
2018-10-16,1191.852
2018-10-17,1182.266
2018-10-18,1172.377
2018-10-19,1170.746
2018-10-22,1162.918
2018-10-23,1142.776
2018-10-24,1133.559
2018-10-25,1137.68
2018-10-26,1128.402
2018-10-29,1140.573
2018-10-30,1138.332
2018-10-31,1155.064
2018-11-01,1167.588
2018-11-02,1169.815
2018-11-05,1169.426
2018-11-06,1168.031
2018-11-07,1185.412
2018-11-08,1183.286
2018-11-09,1171.174
2018-11-12,1148.221
2018-11-13,1158.672
2018-11-14,1154.81
2018-11-15,1144.024
2018-11-16,1149.25
2018-11-19,1146.166
2018-11-20,1128.399
2018-11-21,1139.631
2018-11-22,1133.908
2018-11-23,1131.394
2018-11-26,1145.219
2018-11-27,1137.504
2018-11-28,1136.563
2018-11-29,1149.485
2018-11-30,1140.682
2018-12-03,1154.886
2018-12-04,1145.693
2018-12-05,1131.774
2018-12-06,1101.345
2018-12-07,1109.039
2018-12-10,1085.685
2018-12-11,1096.911
2018-12-12,1119.92
2018-12-13,1115.969
2018-12-14,1103.736
2018-12-17,1094.272
2018-12-18,1088.452
2018-12-19,1097.135
2018-12-20,1080.647
2018-12-21,1080.597
2018-12-24,1076.308
2018-12-25,1076.308
2018-12-26,1074.749
2018-12-27,1057.457
2018-12-28,1081.969
2018-12-31,1086.864
2019-01-01,1086.864
2019-01-02,1078.64
2019-01-03,1071.997
2019-01-04,1104.042
2019-01-07,1108.502
2019-01-08,1116.29
2019-01-09,1129.674
2019-01-10,1134.4
2019-01-11,1131.191
2019-01-14,1124.788
2019-01-15,1124.813
2019-01-16,1127.146
2019-01-17,1126.238
2019-01-18,1144.999
2019-01-21,1143.124
2019-01-22,1137.659
2019-01-23,1139.107
2019-01-24,1139.578
2019-01-25,1151.121
2019-01-28,1143.946
2019-01-29,1150.739
2019-01-30,1156.333
2019-01-31,1162.64
2019-02-01,1164.902
2019-02-04,1161.972
2019-02-05,1175.634
2019-02-06,1174.633
2019-02-07,1155.123
2019-02-08,1145.175
2019-02-11,1149.591
2019-02-12,1157.359
2019-02-13,1163.123
2019-02-14,1158.89
2019-02-15,1173.302
2019-02-18,1180.826
2019-02-19,1181.307
2019-02-20,1190.865
2019-02-21,1188.312
2019-02-22,1190.138
2019-02-25,1193.86
2019-02-26,1199.689
2019-02-27,1199.209
2019-02-28,1200.664
2019-03-01,1205.974
2019-03-04,1203.034
2019-03-05,1202.869
2019-03-06,1203.439
2019-03-07,1190.079
2019-03-08,1179.29
2019-03-11,1187.526
2019-03-12,1192.38
2019-03-13,1203.606
2019-03-14,1212.555
2019-03-15,1222.994
2019-03-18,1227.379
2019-03-19,1236.117
2019-03-20,1225.326
2019-03-21,1225.938
2019-03-22,1203.293
2019-03-25,1201.216
2019-03-26,1206.02
2019-03-27,1203.531
2019-03-28,1200.511
2019-03-29,1208.127
2019-04-01,1222.391
2019-04-02,1223.213
2019-04-03,1240.181
2019-04-04,1236.075
2019-04-05,1238.386
2019-04-08,1240.912
2019-04-09,1236.144
2019-04-10,1237.477
2019-04-11,1241.681
2019-04-12,1248.975
2019-04-15,1251.811
2019-04-16,1254.364
2019-04-17,1256.069
2019-04-18,1252.416
2019-04-19,1252.416
2019-04-22,1251.755
2019-04-23,1252.006
2019-04-24,1250.266
2019-04-25,1241.885
2019-04-26,1246.663
2019-04-29,1248.922
2019-04-30,1254.464
2019-05-01,1256.912
2019-05-02,1245.526
2019-05-03,1251.208
2019-05-06,1242.06
2019-05-07,1224.8
2019-05-08,1228.328
2019-05-09,1213.164
2019-05-10,1218.596
2019-05-13,1203.536
2019-05-14,1212.666
2019-05-15,1217.84
2019-05-16,1230.553
2019-05-17,1224.29
2019-05-20,1213.451
2019-05-21,1222.659
2019-05-22,1218.158
2019-05-23,1200.752
2019-05-24,1213.237
2019-05-27,1214.67
2019-05-28,1211.035
2019-05-29,1190.827
2019-05-30,1194.386
2019-05-31,1186.89
2019-06-03,1196.631
2019-06-04,1207.159
2019-06-05,1214.84
2019-06-06,1216.58
2019-06-07,1233.565
2019-06-10,1234.081
2019-06-11,1242.602
2019-06-12,1239.293
2019-06-13,1236.144
2019-06-14,1225.498
2019-06-17,1224.293
2019-06-18,1239.957
2019-06-19,1243.811
2019-06-20,1257.024
2019-06-21,1255.834
2019-06-24,1260.217
2019-06-25,1258.162
2019-06-26,1253.817
2019-06-27,1253.814
2019-06-28,1264.698
2019-07-01,1267.44
2019-07-02,1268.426
2019-07-03,1277.423
2019-07-04,1279.195
2019-07-05,1263.187
2019-07-08,1261.443
2019-07-09,1253.852
2019-07-10,1256.586
2019-07-11,1255.555
2019-07-12,1256.379
2019-07-15,1260.073
2019-07-16,1259.47
2019-07-17,1254.802
2019-07-18,1250.857
2019-07-19,1252.917
2019-07-22,1255.095
2019-07-23,1258.832
2019-07-24,1259.259
2019-07-25,1254.637
2019-07-26,1254.354
2019-07-29,1255.15
2019-07-30,1238.125
2019-07-31,1239.693
2019-08-01,1236.474
2019-08-02,1211.466
2019-08-05,1191.876
2019-08-06,1187.245
2019-08-07,1192.661
2019-08-08,1211.759
2019-08-09,1201.749
2019-08-12,1199.091
2019-08-13,1202.234
2019-08-14,1178.324
2019-08-15,1171.061
2019-08-16,1185.595
2019-08-19,1198.605
2019-08-20,1189.745
2019-08-21,1204.938
2019-08-22,1199.639
2019-08-23,1193.577
2019-08-26,1193.453
2019-08-27,1199.564
2019-08-28,1194.434
2019-08-29,1205.731
2019-08-30,1208.299
2019-09-02,1206.986
2019-09-03,1203.821
2019-09-04,1222.297
2019-09-05,1233.485
2019-09-06,1237.422
2019-09-09,1235.635
2019-09-10,1235.591
2019-09-11,1241.178
2019-09-12,1246.821
2019-09-13,1257.628
2019-09-16,1241.249
2019-09-17,1246.113
2019-09-18,1247.609
2019-09-19,1254.83
2019-09-20,1253.163
2019-09-23,1241.71
2019-09-24,1241.683
2019-09-25,1229.82
2019-09-26,1235.096
2019-09-27,1241.721
2019-09-30,1241.051
2019-10-01,1227.155
2019-10-02,1197.974
2019-10-03,1201.92
2019-10-04,1209.86
2019-10-07,1219.669
2019-10-08,1202.05
2019-10-09,1209.166
2019-10-10,1220.743
2019-10-11,1252.288
2019-10-14,1245.301
2019-10-15,1260.555
2019-10-16,1260.256
2019-10-17,1267.11
2019-10-18,1266.068
2019-10-21,1275.045
2019-10-22,1274.125
2019-10-23,1273.457
2019-10-24,1279.686
2019-10-25,1280.164
2019-10-28,1283.687
2019-10-29,1284.28
2019-10-30,1286.383
2019-10-31,1283.674
2019-11-01,1294.239
2019-11-04,1305.118
2019-11-05,1298.787
2019-11-06,1301.226
2019-11-07,1303.088
2019-11-08,1296.897
2019-11-11,1298.827
2019-11-12,1300.729
2019-11-13,1296.832
2019-11-14,1292.002
2019-11-15,1303.422
2019-11-18,1306.591
2019-11-19,1304.886
2019-11-20,1298.127
2019-11-21,1294.368
2019-11-22,1295.29
2019-11-25,1306.038
2019-11-26,1307.749
2019-11-27,1310.27
