Date,EUROPE IMI IMI (Large+Mid+Small Cap)
2010-09-13,708.423
2010-09-14,714.055
2010-09-15,714.98
2010-09-16,713.545
2010-09-17,708.993
2010-09-20,720.092
2010-09-21,719.687
2010-09-22,724.636
2010-09-23,720.208
2010-09-24,735.78
2010-09-27,732.929
2010-09-28,735.48
2010-09-29,734.853
2010-09-30,734.165
2010-10-01,737.841
2010-10-04,730.641
2010-10-05,748.524
2010-10-06,755.146
2010-10-07,757.291
2010-10-08,756.71
2010-10-11,757.646
2010-10-12,752.367
2010-10-13,770.018
2010-10-14,775.478
2010-10-15,771.945
2010-10-18,771.751
2010-10-19,757.931
2010-10-20,770.129
2010-10-21,776.114
2010-10-22,769.622
2010-10-25,774.891
2010-10-26,767.676
2010-10-27,757.17
2010-10-28,766.621
2010-10-29,766.986
2010-11-01,767.78
2010-11-02,778.444
2010-11-03,775.254
2010-11-04,799.29
2010-11-05,792.035
2010-11-08,784.674
2010-11-09,789.775
2010-11-10,772.392
2010-11-11,770.457
2010-11-12,769.132
2010-11-15,769.226
2010-11-16,748.935
2010-11-17,752.382
2010-11-18,766.416
2010-11-19,765.21
2010-11-22,757.625
2010-11-23,736.567
2010-11-24,741.855
2010-11-25,744.732
2010-11-26,733.036
2010-11-29,714.412
2010-11-30,709.716
2010-12-01,726.634
2010-12-02,744.871
2010-12-03,755.221
2010-12-06,751.447
2010-12-07,761.712
2010-12-08,757.136
2010-12-09,757.337
2010-12-10,760.761
2010-12-13,772.623
2010-12-14,774.269
2010-12-15,768.091
2010-12-16,763.042
2010-12-17,757.586
2010-12-20,759.968
2010-12-21,769.213
2010-12-22,768.19
2010-12-23,767.467
2010-12-24,769.508
2010-12-27,765.143
2010-12-28,765.707
2010-12-29,768.813
2010-12-30,767.766
2010-12-31,772.597
2011-01-03,775.091
2011-01-04,779.346
2011-01-05,769.388
2011-01-06,765.734
2011-01-07,761.62
2011-01-10,752.608
2011-01-11,761.773
2011-01-12,779.223
2011-01-13,790.34
2011-01-14,791.08
2011-01-17,787.803
2011-01-18,801.046
2011-01-19,796.367
2011-01-20,781.693
2011-01-21,796.844
2011-01-24,803.892
2011-01-25,798.339
2011-01-26,806.71
2011-01-27,810.251
2011-01-28,797.626
2011-01-31,801.218
2011-02-01,818.157
2011-02-02,820.402
2011-02-03,810.87
2011-02-04,808.653
2011-02-07,816.232
2011-02-08,823.252
2011-02-09,822.38
2011-02-10,814.234
2011-02-11,814.67
2011-02-14,812.575
2011-02-15,816.58
2011-02-16,820.136
2011-02-17,825.045
2011-02-18,828.611
2011-02-21,819.705
2011-02-22,816.136
2011-02-23,811.634
2011-02-24,808.08
2011-02-25,815.796
2011-02-28,826.424
2011-03-01,822.753
2011-03-02,820.416
2011-03-03,826.685
2011-03-04,825.325
2011-03-07,823.628
2011-03-08,819.804
2011-03-09,819.866
2011-03-10,802.821
2011-03-11,797.934
2011-03-14,797.426
2011-03-15,778.834
2011-03-16,765.225
2011-03-17,784.913
2011-03-18,793.616
2011-03-21,810.22
2011-03-22,810.25
2011-03-23,808.963
2011-03-24,821.096
2011-03-25,818.876
2011-03-28,817.427
2011-03-29,816.062
2011-03-30,823.733
2011-03-31,821.691
2011-04-01,831.074
2011-04-04,837.639
2011-04-05,837.887
2011-04-06,848.082
2011-04-07,842.343
2011-04-08,853.707
2011-04-11,852.709
2011-04-12,840.408
2011-04-13,847.244
2011-04-14,841.63
2011-04-15,841.496
2011-04-18,815.628
2011-04-19,826.208
2011-04-20,851.904
2011-04-21,860.169
2011-04-22,860.169
2011-04-25,858.187
2011-04-26,865.728
2011-04-27,869.726
2011-04-28,883.301
2011-04-29,887.185
2011-05-02,891.37
2011-05-03,883.825
2011-05-04,874.48
2011-05-05,857.017
2011-05-06,862.138
2011-05-09,845.838
2011-05-10,858.906
2011-05-11,858.39
2011-05-12,846.483
2011-05-13,843.566
2011-05-16,844.563
2011-05-17,832.187
2011-05-18,839.861
2011-05-19,845.263
2011-05-20,839.201
2011-05-23,817.966
2011-05-24,824.537
2011-05-25,828.323
2011-05-26,829.735
2011-05-27,844.932
2011-05-30,845.011
2011-05-31,858.257
2011-06-01,853.974
2011-06-02,843.647
2011-06-03,847.718
2011-06-06,845.374
2011-06-07,848.88
2011-06-08,835.524
2011-06-09,838.362
2011-06-10,819.164
2011-06-13,821.846
2011-06-14,833.787
2011-06-15,814.482
2011-06-16,802.01
2011-06-17,812.344
2011-06-20,808.142
2011-06-21,823.092
2011-06-22,821.929
2011-06-23,794.616
2011-06-24,794.662
2011-06-27,800.952
2011-06-28,809.339
2011-06-29,825.207
2011-06-30,840.511
2011-07-01,845.91
2011-07-04,849.899
2011-07-05,847.67
2011-07-06,836.215
2011-07-07,843.242
2011-07-08,830.815
2011-07-11,803.828
2011-07-12,798.151
2011-07-13,813.69
2011-07-14,806.649
2011-07-15,802.706
2011-07-18,782.952
2011-07-19,798.49
2011-07-20,808.955
2011-07-21,827.461
2011-07-22,831.596
2011-07-25,827.986
2011-07-26,832.944
2011-07-27,817.941
2011-07-28,813.084
2011-07-29,811.461
2011-08-01,792.792
2011-08-02,778.306
2011-08-03,767.174
2011-08-04,732.807
2011-08-05,721.156
2011-08-08,690.723
2011-08-09,702.336
2011-08-10,676.03
2011-08-11,696.94
2011-08-12,719.701
2011-08-15,732.884
2011-08-16,729.1
2011-08-17,733.704
2011-08-18,692.261
2011-08-19,686.417
2011-08-22,689.8
2011-08-23,695.505
2011-08-24,705.931
2011-08-25,695.104
2011-08-26,690.897
2011-08-29,707.736
2011-08-30,710.512
2011-08-31,729.867
2011-09-01,726.847
2011-09-02,707.491
2011-09-05,673.808
2011-09-06,665.909
2011-09-07,686.778
2011-09-08,690.321
2011-09-09,659.368
2011-09-12,638.102
2011-09-13,646.49
2011-09-14,655.678
2011-09-15,677.373
2011-09-16,678.95
2011-09-19,655.822
2011-09-20,672.274
2011-09-21,660.573
2011-09-22,619.769
2011-09-23,625.258
2011-09-26,634.025
2011-09-27,669.254
2011-09-28,660.45
2011-09-29,666.609
2011-09-30,647.886
2011-10-03,633.598
2011-10-04,615.961
2011-10-05,635.89
2011-10-06,657.711
2011-10-07,666.994
2011-10-10,686.513
2011-10-11,683.895
2011-10-12,703.37
2011-10-13,691.584
2011-10-14,705.681
2011-10-17,694.536
2011-10-18,687.858
2011-10-19,697.855
2011-10-20,682.372
2011-10-21,709.388
2011-10-24,717.812
2011-10-25,714.098
2011-10-26,711.376
2011-10-27,752.871
2011-10-28,753.51
2011-10-31,725.516
2011-11-01,687.452
2011-11-02,700.207
2011-11-03,711.383
2011-11-04,705.619
2011-11-07,701.696
2011-11-08,710.51
2011-11-09,687.428
2011-11-10,684.518
2011-11-11,708.324
2011-11-14,696.081
2011-11-15,686.17
2011-11-16,686.739
2011-11-17,677.097
2011-11-18,672.285
2011-11-21,648.083
2011-11-22,645.041
2011-11-23,629.872
2011-11-24,627.654
2011-11-25,629.315
2011-11-28,656.352
2011-11-29,660.823
2011-11-30,691.418
2011-12-01,686.786
2011-12-02,691.532
2011-12-05,699.483
2011-12-06,692.524
2011-12-07,691.81
2011-12-08,677.054
2011-12-09,687.255
2011-12-12,667.2
2011-12-13,664.491
2011-12-14,644.118
2011-12-15,652.532
2011-12-16,652.345
2011-12-19,651.114
2011-12-20,668.877
2011-12-21,662.655
2011-12-22,670.484
2011-12-23,674.857
2011-12-26,674.857
2011-12-27,676.358
2011-12-28,665.688
2011-12-29,670.157
2011-12-30,679.453
2012-01-02,686.497
2012-01-03,701.234
2012-01-04,689.906
2012-01-05,677.725
2012-01-06,674.219
2012-01-09,672.584
2012-01-10,686.468
2012-01-11,679.166
2012-01-12,683.843
2012-01-13,676.214
2012-01-16,681.705
2012-01-17,690.926
2012-01-18,696.167
2012-01-19,708.765
2012-01-20,708.418
2012-01-23,718.917
2012-01-24,712.577
2012-01-25,709.633
2012-01-26,727.776
2012-01-27,719.801
2012-01-30,710.738
2012-01-31,714.88
2012-02-01,734.993
2012-02-02,735.314
2012-02-03,744.744
2012-02-06,741.762
2012-02-07,748.871
2012-02-08,748.275
2012-02-09,752.977
2012-02-10,740.211
2012-02-13,747.232
2012-02-14,740.69
2012-02-15,742.258
2012-02-16,741.135
2012-02-17,752.61
2012-02-20,764.832
2012-02-21,760.864
2012-02-22,753.421
2012-02-23,756.103
2012-02-24,766.612
2012-02-27,760.781
2012-02-28,763.642
2012-02-29,761.602
2012-03-01,766.605
2012-03-02,759.83
2012-03-05,756.567
2012-03-06,729.897
2012-03-07,735.187
2012-03-08,755.615
2012-03-09,750.659
2012-03-12,749.861
2012-03-13,761.422
2012-03-14,758.947
2012-03-15,763.356
2012-03-16,773.312
2012-03-19,776.665
2012-03-20,766.598
2012-03-21,764.26
2012-03-22,755.445
2012-03-23,760.057
2012-03-26,771.031
2012-03-27,767.5
2012-03-28,757.668
2012-03-29,747.573
2012-03-30,757.293
2012-04-02,767.637
2012-04-03,761.821
2012-04-04,733.907
2012-04-05,732.026
2012-04-06,732.026
2012-04-09,732.497
2012-04-10,714.955
2012-04-11,722.553
2012-04-12,733.924
2012-04-13,718.588
2012-04-16,719.486
2012-04-17,738.318
2012-04-18,733.263
2012-04-19,731.036
2012-04-20,738.481
2012-04-23,717.44
2012-04-24,729.1
2012-04-25,735.868
2012-04-26,739.646
2012-04-27,747.025
2012-04-30,741.483
2012-05-01,744.151
2012-05-02,737.528
2012-05-03,738.049
2012-05-04,723.386
2012-05-07,724.948
2012-05-08,709.803
2012-05-09,704.44
2012-05-10,710.717
2012-05-11,712.513
2012-05-14,694.05
2012-05-15,685.965
2012-05-16,680.572
2012-05-17,671.357
2012-05-18,664.641
2012-05-21,670.953
2012-05-22,683.456
2012-05-23,659.97
2012-05-24,666.454
2012-05-25,664.482
2012-05-28,666.046
2012-05-29,671.051
2012-05-30,653.61
2012-05-31,649.849
2012-06-01,637.156
2012-06-04,640.369
2012-06-05,640.633
2012-06-06,657.738
2012-06-07,668.834
2012-06-08,661.838
2012-06-11,664.248
2012-06-12,665.205
2012-06-13,668.944
2012-06-14,668.19
2012-06-15,676.422
2012-06-18,674.863
2012-06-19,690.788
2012-06-20,696.384
2012-06-21,687.653
2012-06-22,678.653
2012-06-25,665.307
2012-06-26,664.13
2012-06-27,672.284
2012-06-28,667.451
2012-06-29,699.319
2012-07-02,703.697
2012-07-03,712.134
2012-07-04,706.88
2012-07-05,698.776
2012-07-06,687.978
2012-07-09,684.781
2012-07-10,688.152
2012-07-11,687.797
2012-07-12,676.917
2012-07-13,689.371
2012-07-16,690.688
2012-07-17,687.611
2012-07-18,697.832
2012-07-19,705.586
2012-07-20,690.885
2012-07-23,670.916
2012-07-24,666.273
2012-07-25,667.969
2012-07-26,693.462
2012-07-27,705.721
2012-07-30,709.401
2012-07-31,706.771
2012-08-01,708.9
2012-08-02,692.58
2012-08-03,719.397
2012-08-06,727.049
2012-08-07,732.663
2012-08-08,731.137
2012-08-09,731.283
2012-08-10,730.644
2012-08-13,729.675
2012-08-14,732.654
2012-08-15,730.449
2012-08-16,737.454
2012-08-17,738.069
2012-08-20,737.117
2012-08-21,748.173
2012-08-22,738.564
2012-08-23,741.038
2012-08-24,737.889
2012-08-27,741.062
2012-08-28,738.832
2012-08-29,735.826
2012-08-30,728.711
2012-08-31,738.174
2012-09-03,743.176
2012-09-04,733.765
2012-09-05,736.625
2012-09-06,755.297
2012-09-07,767.378
2012-09-10,765.071
2012-09-11,770.892
2012-09-12,774.613
2012-09-13,774.46
2012-09-14,798.908
2012-09-17,795.775
2012-09-18,787.371
2012-09-19,790.706
2012-09-20,783.014
2012-09-21,788.872
2012-09-24,781.733
2012-09-25,787.704
2012-09-26,766.282
2012-09-27,770.088
2012-09-28,761.73
2012-10-01,774.709
2012-10-02,774.687
2012-10-03,771.872
2012-10-04,777.925
2012-10-05,789.14
2012-10-08,776.187
2012-10-09,768.521
2012-10-10,764.61
2012-10-11,772.741
2012-10-12,770.392
2012-10-15,772.255
2012-10-16,787.399
2012-10-17,797.276
2012-10-18,796.917
2012-10-19,787.327
2012-10-22,786.704
2012-10-23,767.592
2012-10-24,771.472
2012-10-25,773.1
2012-10-26,772.217
2012-10-29,767.668
2012-10-30,778.3
2012-10-31,773.115
2012-11-01,781.586
2012-11-02,779.37
2012-11-05,771.138
2012-11-06,776.498
2012-11-07,763.909
2012-11-08,760.762
2012-11-09,758.603
2012-11-12,756.532
2012-11-13,759.349
2012-11-14,753.876
2012-11-15,750.221
2012-11-16,737.688
2012-11-19,759.978
2012-11-20,761.752
2012-11-21,764.844
2012-11-22,773.267
2012-11-23,782.11
2012-11-26,778.864
2012-11-27,779.2
2012-11-28,778.636
2012-11-29,791.643
2012-11-30,791.882
2012-12-03,796.807
2012-12-04,798.037
2012-12-05,799.095
2012-12-06,799.818
2012-12-07,797.2
2012-12-10,798.205
2012-12-11,805.307
2012-12-12,808.536
2012-12-13,808.574
2012-12-14,809.234
2012-12-17,812.174
2012-12-18,819.206
2012-12-19,825.805
2012-12-20,824.872
2012-12-21,818.55
2012-12-24,818.533
2012-12-25,818.533
2012-12-26,819.678
2012-12-27,820.598
2012-12-28,815.552
2012-12-31,815.991
2013-01-01,815.991
2013-01-02,835.666
2013-01-03,831.273
2013-01-04,831.049
2013-01-07,831.407
2013-01-08,828.066
2013-01-09,832.279
2013-01-10,841.063
2013-01-11,848.282
2013-01-14,846.458
2013-01-15,845.293
2013-01-16,842.332
2013-01-17,850.079
2013-01-18,845.256
2013-01-21,849.009
2013-01-22,847.075
2013-01-23,848.483
2013-01-24,856.36
2013-01-25,865.268
2013-01-28,863.38
2013-01-29,867.053
2013-01-30,867.921
2013-01-31,863.802
2013-02-01,874.565
2013-02-04,853.455
2013-02-05,856.279
2013-02-06,854.261
2013-02-07,843.377
2013-02-08,852.864
2013-02-11,847.821
2013-02-12,857.358
2013-02-13,859.879
2013-02-14,852.517
2013-02-15,851.802
2013-02-18,850.043
2013-02-19,859.955
2013-02-20,858.432
2013-02-21,836.811
2013-02-22,843.398
2013-02-25,845.993
2013-02-26,826.936
2013-02-27,836.697
2013-02-28,842.416
2013-03-01,833.788
2013-03-04,834.807
2013-03-05,850.767
2013-03-06,847.494
2013-03-07,852.688
2013-03-08,852.733
2013-03-11,853.945
2013-03-12,854.677
2013-03-13,850.484
2013-03-14,861.697
2013-03-15,864.53
2013-03-18,855.757
2013-03-19,847.427
2013-03-20,854.504
2013-03-21,847.687
2013-03-22,851.046
2013-03-25,841.603
2013-03-26,841.46
2013-03-27,832.89
2013-03-28,840.359
2013-03-29,840.359
2013-04-01,841.349
2013-04-02,850.403
2013-04-03,843.564
2013-04-04,835.246
2013-04-05,832.947
2013-04-08,834.257
2013-04-09,838.234
2013-04-10,854.826
2013-04-11,863.128
2013-04-12,854.347
2013-04-15,847.776
2013-04-16,844.203
2013-04-17,826.025
2013-04-18,828.379
2013-04-19,832.991
2013-04-22,831.256
2013-04-23,850.084
2013-04-24,855.434
2013-04-25,863.197
2013-04-26,862.177
2013-04-29,871.831
2013-04-30,875.923
2013-05-01,877.278
2013-05-02,872.502
2013-05-03,884.712
2013-05-06,881.104
2013-05-07,885.208
2013-05-08,897.859
2013-05-09,893.476
2013-05-10,888.626
2013-05-13,887.952
2013-05-14,891.264
2013-05-15,890.489
2013-05-16,894.351
2013-05-17,890.652
2013-05-20,896.272
2013-05-21,898.29
2013-05-22,900.381
2013-05-23,883.025
2013-05-24,883.279
2013-05-27,886.705
2013-05-28,892.276
2013-05-29,883.828
2013-05-30,892.976
2013-05-31,879.131
2013-06-03,877.186
2013-06-04,882.633
2013-06-05,871.019
2013-06-06,868.249
2013-06-07,880.676
2013-06-10,878.605
2013-06-11,873.447
2013-06-12,875.065
2013-06-13,871.816
2013-06-14,876.562
2013-06-17,883.434
2013-06-18,885.67
2013-06-19,884.733
2013-06-20,844.432
2013-06-21,832.305
2013-06-24,815.891
2013-06-25,826.426
2013-06-26,835.902
2013-06-27,841.529
2013-06-28,837.344
2013-07-01,849.303
2013-07-02,845.876
2013-07-03,837.347
2013-07-04,852.672
2013-07-05,836.679
2013-07-08,850.361
2013-07-09,851.664
2013-07-10,857.322
2013-07-11,874.552
2013-07-12,874.569
2013-07-15,877.803
2013-07-16,877.867
2013-07-17,880.147
2013-07-18,887.908
2013-07-19,891.429
2013-07-22,896.604
2013-07-23,895.861
2013-07-24,901.911
2013-07-25,897.574
2013-07-26,897.405
2013-07-29,897.154
2013-07-30,897.965
2013-07-31,900.272
2013-08-01,907.812
2013-08-02,913.609
2013-08-05,912.884
2013-08-06,913.946
2013-08-07,913.125
2013-08-08,921.936
2013-08-09,924.945
2013-08-12,921.665
2013-08-13,922.77
2013-08-14,928.05
2013-08-15,917.149
2013-08-16,925.852
2013-08-19,922.785
2013-08-20,920.067
2013-08-21,912.425
2013-08-22,918.95
2013-08-23,926.558
2013-08-26,923.848
2013-08-27,908.975
2013-08-28,902.348
2013-08-29,901.204
2013-08-30,890.403
2013-09-02,907.055
2013-09-03,901.648
2013-09-04,906.443
2013-09-05,907.783
2013-09-06,914.869
2013-09-09,920.81
2013-09-10,933.695
2013-09-11,939.616
2013-09-12,939.673
2013-09-13,938.493
2013-09-16,950.925
2013-09-17,946.014
2013-09-18,949.88
2013-09-19,968.983
2013-09-20,963.698
2013-09-23,957.969
2013-09-24,959.813
2013-09-25,960.445
2013-09-26,958.741
2013-09-27,960.585
2013-09-30,955.337
2013-10-01,961.75
2013-10-02,960.163
2013-10-03,958.788
2013-10-04,957.734
2013-10-07,953.765
2013-10-08,948.471
2013-10-09,937.715
2013-10-10,953.786
2013-10-11,960.722
2013-10-14,964.334
2013-10-15,966.593
2013-10-16,968.152
2013-10-17,981.968
2013-10-18,992.166
2013-10-21,994.582
2013-10-22,1005.93
2013-10-23,1000.729
2013-10-24,1006.414
2013-10-25,1004.937
2013-10-28,1002.396
2013-10-29,1005.005
2013-10-30,1005.501
2013-10-31,997.063
2013-11-01,986.788
2013-11-04,991.643
2013-11-05,987.484
2013-11-06,996.002
2013-11-07,985.665
2013-11-08,981.54
2013-11-11,988.61
2013-11-12,984.872
2013-11-13,977.104
2013-11-14,988.997
2013-11-15,992.13
2013-11-18,1001.051
2013-11-19,994.505
2013-11-20,991.461
2013-11-21,989.624
2013-11-22,995.373
2013-11-25,998.281
2013-11-26,996.512
2013-11-27,1003.076
2013-11-28,1008.444
2013-11-29,1009.741
2013-12-02,1002.126
2013-12-03,989.329
2013-12-04,981.416
2013-12-05,980.205
2013-12-06,988.837
2013-12-09,993.506
2013-12-10,990.575
2013-12-11,986.967
2013-12-12,974.764
2013-12-13,971.655
2013-12-16,985.336
2013-12-17,976.827
2013-12-18,987.446
2013-12-19,997.466
2013-12-20,1002.991
2013-12-23,1012.783
2013-12-24,1012.536
2013-12-25,1012.536
2013-12-26,1014.819
2013-12-27,1031.37
2013-12-30,1032.64
2013-12-31,1033.691
2014-01-01,1033.691
2014-01-02,1017.466
2014-01-03,1020.124
2014-01-06,1020.376
2014-01-07,1025.031
2014-01-08,1025.548
2014-01-09,1020.571
2014-01-10,1032.459
2014-01-13,1033.602
2014-01-14,1037.684
2014-01-15,1040.961
2014-01-16,1040.025
2014-01-17,1042.349
2014-01-20,1041.853
2014-01-21,1041.141
2014-01-22,1043.875
2014-01-23,1042.088
2014-01-24,1017.66
2014-01-27,1008.127
2014-01-28,1014.609
2014-01-29,1008.003
2014-01-30,1004.756
2014-01-31,996.586
2014-02-03,985.495
2014-02-04,982.778
2014-02-05,985.862
2014-02-06,1005.195
2014-02-07,1013.762
2014-02-10,1016.683
2014-02-11,1032.005
2014-02-12,1033.464
2014-02-13,1037.881
2014-02-14,1045.23
2014-02-17,1050.603
2014-02-18,1054.42
2014-02-19,1056.616
2014-02-20,1052.941
2014-02-21,1059.642
2014-02-24,1064.622
2014-02-25,1065.633
2014-02-26,1058.56
2014-02-27,1058.641
2014-02-28,1071.406
2014-03-03,1044.269
2014-03-04,1063.285
2014-03-05,1063.332
2014-03-06,1072.11
2014-03-07,1060.911
2014-03-10,1056.856
2014-03-11,1056.108
2014-03-12,1048.282
2014-03-13,1039.114
2014-03-14,1031.516
2014-03-17,1043.296
2014-03-18,1048.807
2014-03-19,1048.01
2014-03-20,1038.205
2014-03-21,1038.955
2014-03-24,1028.117
2014-03-25,1040.596
2014-03-26,1048.808
2014-03-27,1047.221
2014-03-28,1055.585
2014-03-31,1060.033
2014-04-01,1067.371
2014-04-02,1067.263
2014-04-03,1064.371
2014-04-04,1068.988
2014-04-07,1059.815
2014-04-08,1060.222
2014-04-09,1067.161
2014-04-10,1066.135
2014-04-11,1051.813
2014-04-14,1049.981
2014-04-15,1040.752
2014-04-16,1052.838
2014-04-17,1060.411
2014-04-18,1060.411
2014-04-21,1058.455
2014-04-22,1072.049
2014-04-23,1069.097
2014-04-24,1071.944
2014-04-25,1065.383
2014-04-28,1067.803
2014-04-29,1078.283
2014-04-30,1082.658
2014-05-01,1084.422
2014-05-02,1083.262
2014-05-05,1082.204
2014-05-06,1084.15
2014-05-07,1083.737
2014-05-08,1090.774
2014-05-09,1079.49
2014-05-12,1087.771
2014-05-13,1086.979
2014-05-14,1086.94
2014-05-15,1077.579
2014-05-16,1078.082
2014-05-19,1078.325
2014-05-20,1076.052
2014-05-21,1080.317
2014-05-22,1081.767
2014-05-23,1082.254
2014-05-26,1090.055
2014-05-27,1089.901
2014-05-28,1088.149
2014-05-29,1090.533
2014-05-30,1092.2
2014-06-02,1092.281
2014-06-03,1088.227
2014-06-04,1088.961
2014-06-05,1092.562
2014-06-06,1101.935
2014-06-09,1102.283
2014-06-10,1101.753
2014-06-11,1094.974
2014-06-12,1097.053
2014-06-13,1092.655
2014-06-16,1090.904
2014-06-17,1091.404
2014-06-18,1093.109
2014-06-19,1104.065
2014-06-20,1099.625
2014-06-23,1095.753
2014-06-24,1093.386
2014-06-25,1085.187
2014-06-26,1081.921
2014-06-27,1086.389
2014-06-30,1090.342
2014-07-01,1098.857
2014-07-02,1099.708
2014-07-03,1106.335
2014-07-04,1101.854
2014-07-07,1092.561
2014-07-08,1078.828
2014-07-09,1080.666
2014-07-10,1066.204
2014-07-11,1067.757
2014-07-14,1078.972
2014-07-15,1070.442
2014-07-16,1082.047
2014-07-17,1070.933
2014-07-18,1069.734
2014-07-21,1065.193
2014-07-22,1074.645
2014-07-23,1076.032
2014-07-24,1080.615
2014-07-25,1070.663
2014-07-28,1068.914
2014-07-29,1069.581
2014-07-30,1061.281
2014-07-31,1047.957
2014-08-01,1038.83
2014-08-04,1035.427
2014-08-05,1034.691
2014-08-06,1025.309
2014-08-07,1018.116
2014-08-08,1016.319
2014-08-11,1028.479
2014-08-12,1024.352
2014-08-13,1030.544
2014-08-14,1033.853
2014-08-15,1030.131
2014-08-18,1040.835
2014-08-19,1043.392
2014-08-20,1040.656
2014-08-21,1047.041
2014-08-22,1040.593
2014-08-25,1049.047
2014-08-26,1057.001
2014-08-27,1058.473
2014-08-28,1049.358
2014-08-29,1051.761
2014-09-01,1051.297
2014-09-02,1049.708
2014-09-03,1057.522
2014-09-04,1055.277
2014-09-05,1050.626
2014-09-08,1045.13
2014-09-09,1038.664
2014-09-10,1038.151
2014-09-11,1038.789
2014-09-12,1038.628
2014-09-15,1037.44
2014-09-16,1034.396
2014-09-17,1040.438
2014-09-18,1047.569
2014-09-19,1043.27
2014-09-22,1036.584
2014-09-23,1025.862
2014-09-24,1027.529
2014-09-25,1014.842
2014-09-26,1012.883
2014-09-29,1008.65
2014-09-30,1010.071
2014-10-01,998.844
2014-10-02,979.348
2014-10-03,977.501
2014-10-06,984.072
2014-10-07,973.937
2014-10-08,969.625
2014-10-09,967.431
2014-10-10,945.616
2014-10-13,949.049
2014-10-14,948.152
2014-10-15,925.545
2014-10-16,923.196
2014-10-17,948.06
2014-10-20,944.305
2014-10-21,960.602
2014-10-22,963.142
2014-10-23,968.277
2014-10-24,966.629
2014-10-27,963.757
2014-10-28,975.394
2014-10-29,978.668
2014-10-30,973.506
2014-10-31,983.862
2014-11-03,973.212
2014-11-04,969.865
2014-11-05,978.919
2014-11-06,977.537
2014-11-07,970.968
2014-11-10,980.404
2014-11-11,982.46
2014-11-12,975.648
2014-11-13,977.499
2014-11-14,977.139
2014-11-17,979.889
2014-11-18,991.509
2014-11-19,991.839
2014-11-20,990.002
2014-11-21,999.707
2014-11-24,1003.161
2014-11-25,1008.977
2014-11-26,1012.224
2014-11-27,1011.387
2014-11-28,1009.088
2014-12-01,1005.256
2014-12-02,1004.545
2014-12-03,1003.684
2014-12-04,1000.497
2014-12-05,1006.242
2014-12-08,999.175
2014-12-09,987.214
2014-12-10,983.328
2014-12-11,980.605
2014-12-12,961.708
2014-12-15,938.175
2014-12-16,960.506
2014-12-17,953.457
2014-12-18,972.014
2014-12-19,974.92
2014-12-22,979.495
2014-12-23,979.099
2014-12-24,979.87
2014-12-25,979.87
2014-12-26,978.932
2014-12-29,980.204
2014-12-30,970.151
2014-12-31,969.454
2015-01-01,969.454
2015-01-02,960.676
2015-01-05,933.269
2015-01-06,925.344
2015-01-07,920.457
2015-01-08,944.163
2015-01-09,935.754
2015-01-12,939.263
2015-01-13,949.369
2015-01-14,935.983
2015-01-15,943.813
2015-01-16,946.908
2015-01-19,960.086
2015-01-20,962.678
2015-01-21,969.616
2015-01-22,971.264
2015-01-23,973.482
2015-01-26,979.641
2015-01-27,982.245
2015-01-28,978.792
2015-01-29,976.938
2015-01-30,968.413
2015-02-02,974.607
2015-02-03,991.888
2015-02-04,994.582
2015-02-05,997.267
2015-02-06,991.91
2015-02-09,984.151
2015-02-10,989.288
2015-02-11,984.968
2015-02-12,998.776
2015-02-13,1007.41
2015-02-16,1006.578
2015-02-17,1007.335
2015-02-18,1013.233
2015-02-19,1018.473
2015-02-20,1018.909
2015-02-23,1024.797
2015-02-24,1028.819
2015-02-25,1029.68
2015-02-26,1026.871
2015-02-27,1031.436
2015-03-02,1026.95
2015-03-03,1017.171
2015-03-04,1013.772
2015-03-05,1019.592
2015-03-06,1005.264
2015-03-09,1001.382
2015-03-10,979.664
2015-03-11,981.718
2015-03-12,985.673
2015-03-13,979.904
2015-03-16,993.87
2015-03-17,989.252
2015-03-18,996.073
2015-03-19,1000.448
2015-03-20,1024.885
2015-03-23,1030.972
2015-03-24,1032.242
2015-03-25,1028.576
2015-03-26,1013.6
2015-03-27,1013.492
2015-03-30,1018.827
2015-03-31,1004.299
2015-04-01,1009.099
2015-04-02,1019.453
2015-04-03,1019.453
2015-04-06,1031.522
2015-04-07,1034.486
2015-04-08,1028.518
2015-04-09,1028.899
2015-04-10,1033.53
2015-04-13,1030.186
2015-04-14,1037.843
2015-04-15,1035.889
2015-04-16,1037.348
2015-04-17,1026.482
2015-04-20,1032.951
2015-04-21,1037.498
2015-04-22,1035.212
2015-04-23,1038.898
2015-04-24,1048.51
2015-04-27,1060.611
2015-04-28,1054.532
2015-04-29,1047.668
2015-04-30,1049.504
2015-05-01,1047.694
2015-05-04,1048.406
2015-05-05,1036.929
2015-05-06,1046.162
2015-05-07,1038.678
2015-05-08,1064.477
2015-05-11,1062.601
2015-05-12,1058.141
2015-05-13,1067.008
2015-05-14,1076.747
2015-05-15,1078.594
2015-05-18,1076.142
2015-05-19,1070.944
2015-05-20,1072.903
2015-05-21,1079.053
2015-05-22,1069.438
2015-05-25,1066.592
2015-05-26,1046.709
2015-05-27,1057.601
2015-05-28,1057.121
2015-05-29,1043.972
2015-06-01,1039.506
2015-06-02,1051.141
2015-06-03,1062.733
2015-06-04,1055.766
2015-06-05,1030.191
2015-06-08,1029.597
2015-06-09,1029.212
2015-06-10,1053.113
2015-06-11,1052.675
2015-06-12,1046.2
2015-06-15,1027.854
2015-06-16,1032.849
