Date,ITALY IMI VALUE IMI (Large+Mid+Small Cap)
2010-09-15,518.425
2010-09-16,516.821
2010-09-17,509.857
2010-09-20,518.03
2010-09-21,519.779
2010-09-22,522.153
2010-09-23,516.752
2010-09-24,530.196
2010-09-27,530.459
2010-09-28,532.311
2010-09-29,529.75
2010-09-30,534.6
2010-10-01,536.049
2010-10-04,526.337
2010-10-05,542.998
2010-10-06,545.823
2010-10-07,551.008
2010-10-08,552.414
2010-10-11,552.706
2010-10-12,546.823
2010-10-13,561.214
2010-10-14,565.482
2010-10-15,561.452
2010-10-18,565.338
2010-10-19,558.24
2010-10-20,569.735
2010-10-21,575.642
2010-10-22,569.735
2010-10-25,568.126
2010-10-26,562.587
2010-10-27,555.357
2010-10-28,567.525
2010-10-29,566.037
2010-11-01,559.232
2010-11-02,569.526
2010-11-03,563.152
2010-11-04,577.311
2010-11-05,561.009
2010-11-08,555.584
2010-11-09,563.794
2010-11-10,542.877
2010-11-11,536.773
2010-11-12,537.258
2010-11-15,537.032
2010-11-16,525.611
2010-11-17,526.463
2010-11-18,533.759
2010-11-19,533.48
2010-11-22,523.571
2010-11-23,505.969
2010-11-24,502.298
2010-11-25,500.243
2010-11-26,492.147
2010-11-29,475.885
2010-11-30,468.275
2010-12-01,478.981
2010-12-02,493.238
2010-12-03,501.403
2010-12-06,493.304
2010-12-07,499.656
2010-12-08,500.969
2010-12-09,503.3
2010-12-10,503.774
2010-12-13,513.052
2010-12-14,515.905
2010-12-15,507.261
2010-12-16,501.684
2010-12-17,492.501
2010-12-20,496.263
2010-12-21,505.482
2010-12-22,504.19
2010-12-23,504.31
2010-12-24,506.297
2010-12-27,501.36
2010-12-28,499.564
2010-12-29,500.748
2010-12-30,498.981
2010-12-31,503.997
2011-01-03,507.271
2011-01-04,509.007
2011-01-05,503.069
2011-01-06,502.139
2011-01-07,497.528
2011-01-10,484.116
2011-01-11,489.263
2011-01-12,510.934
2011-01-13,527.418
2011-01-14,532.744
2011-01-17,526.045
2011-01-18,535.937
2011-01-19,543.637
2011-01-20,542.572
2011-01-21,557.835
2011-01-24,564.87
2011-01-25,559.869
2011-01-26,560.168
2011-01-27,568.796
2011-01-28,557.645
2011-01-31,561.498
2011-02-01,577.466
2011-02-02,581.125
2011-02-03,568.266
2011-02-04,569.367
2011-02-07,572.326
2011-02-08,576.969
2011-02-09,577.554
2011-02-10,571.854
2011-02-11,571.52
2011-02-14,566.452
2011-02-15,571.876
2011-02-16,579.898
2011-02-17,581.763
2011-02-18,581.402
2011-02-21,562.341
2011-02-22,558.252
2011-02-23,559.582
2011-02-24,563.196
2011-02-25,571.265
2011-02-28,578.435
2011-03-01,572.893
2011-03-02,574.957
2011-03-03,575.523
2011-03-04,577.99
2011-03-07,579.149
2011-03-08,580.299
2011-03-09,583.29
2011-03-10,570.935
2011-03-11,568.422
2011-03-14,570.108
2011-03-15,559.205
2011-03-16,546.065
2011-03-17,557.148
2011-03-18,562.92
2011-03-21,572.751
2011-03-22,574.633
2011-03-23,573.946
2011-03-24,584.204
2011-03-25,581.352
2011-03-28,579.467
2011-03-29,572.53
2011-03-30,578.175
2011-03-31,575.779
2011-04-01,579.572
2011-04-04,586.031
2011-04-05,584.946
2011-04-06,595.73
2011-04-07,591.976
2011-04-08,601.312
2011-04-11,601.216
2011-04-12,595.301
2011-04-13,598.102
2011-04-14,590.854
2011-04-15,588.138
2011-04-18,564.738
2011-04-19,570.679
2011-04-20,585.057
2011-04-21,594.476
2011-04-22,594.476
2011-04-25,594.047
2011-04-26,600.745
2011-04-27,610.351
2011-04-28,622.522
2011-04-29,624.557
2011-05-02,626.319
2011-05-03,622.09
2011-05-04,614.023
2011-05-05,598.248
2011-05-06,597.878
2011-05-09,580.241
2011-05-10,591.976
2011-05-11,591.48
2011-05-12,581.334
2011-05-13,579.604
2011-05-16,578.184
2011-05-17,568.817
2011-05-18,573.951
2011-05-19,577.083
2011-05-20,565.747
2011-05-23,548.753
2011-05-24,552.654
2011-05-25,557.397
2011-05-26,555.373
2011-05-27,565.332
2011-05-30,564.616
2011-05-31,576.985
2011-06-01,572.65
2011-06-02,568.944
2011-06-03,576.243
2011-06-06,569.646
2011-06-07,574.355
2011-06-08,563.732
2011-06-09,563.318
2011-06-10,550.199
2011-06-13,550.149
2011-06-14,560.882
2011-06-15,541.443
2011-06-16,534.924
2011-06-17,547.83
2011-06-20,539.018
2011-06-21,551.692
2011-06-22,551.565
2011-06-23,526.932
2011-06-24,519.858
2011-06-27,527.506
2011-06-28,534.595
2011-06-29,547.611
2011-06-30,560.994
2011-07-01,569.154
2011-07-04,569.405
2011-07-05,560.256
2011-07-06,541.867
2011-07-07,542.509
2011-07-08,520.819
2011-07-11,489.504
2011-07-12,494.867
2011-07-13,509.714
2011-07-14,503.6
2011-07-15,497.006
2011-07-18,478.183
2011-07-19,491.881
2011-07-20,507.752
2011-07-21,533.18
2011-07-22,533.29
2011-07-25,517.584
2011-07-26,524.02
2011-07-27,505.246
2011-07-28,504.001
2011-07-29,503.219
2011-08-01,477.18
2011-08-02,466.977
2011-08-03,462.843
2011-08-04,439.225
2011-08-05,437.545
2011-08-08,431.008
2011-08-09,432.15
2011-08-10,402.53
2011-08-11,421.262
2011-08-12,436.809
2011-08-15,443.877
2011-08-16,437.822
2011-08-17,445.871
2011-08-18,416.905
2011-08-19,410.959
2011-08-22,419.063
2011-08-23,415.849
2011-08-24,422.689
2011-08-25,419.608
2011-08-26,415.008
2011-08-29,430.046
2011-08-30,425.436
2011-08-31,436.21
2011-09-01,435.35
2011-09-02,417.966
2011-09-05,395.797
2011-09-06,385.618
2011-09-07,400.977
2011-09-08,402.497
2011-09-09,375.678
2011-09-12,358.177
2011-09-13,366.815
2011-09-14,375.861
2011-09-15,393.606
2011-09-16,390.988
2011-09-19,375.786
2011-09-20,385.293
2011-09-21,378.697
2011-09-22,356.805
2011-09-23,363.338
2011-09-26,373.971
2011-09-27,396.903
2011-09-28,395.409
2011-09-29,405.904
2011-09-30,394.579
2011-10-03,386.607
2011-10-04,378.695
2011-10-05,393.313
2011-10-06,408.109
2011-10-07,417.161
2011-10-10,435.086
2011-10-11,431.547
2011-10-12,448.667
2011-10-13,432.152
2011-10-14,448.211
2011-10-17,435.008
2011-10-18,433.221
2011-10-19,445.602
2011-10-20,428.544
2011-10-21,444.777
2011-10-24,446.235
2011-10-25,442.568
2011-10-26,440.594
2011-10-27,473.159
2011-10-28,464.896
2011-10-31,442.395
2011-11-01,406.402
2011-11-02,417.179
2011-11-03,426.033
2011-11-04,416.595
2011-11-07,421.316
2011-11-08,425.523
2011-11-09,402.595
2011-11-10,405.163
2011-11-11,423.804
2011-11-14,413.046
2011-11-15,405.316
2011-11-16,408.669
2011-11-17,402.81
2011-11-18,404.304
2011-11-21,385.596
2011-11-22,380.575
2011-11-23,366.978
2011-11-24,364.61
2011-11-25,363.17
2011-11-28,380.841
2011-11-29,381.704
2011-11-30,401.867
2011-12-01,401.755
2011-12-02,406.476
2011-12-05,420.098
2011-12-06,415.591
2011-12-07,411.33
2011-12-08,392.865
2011-12-09,406.33
2011-12-12,387.071
2011-12-13,381.998
2011-12-14,369.415
2011-12-15,375.851
2011-12-16,374.046
2011-12-19,372.979
2011-12-20,385.239
2011-12-21,379.519
2011-12-22,385.776
2011-12-23,386.067
2011-12-26,386.067
2011-12-27,383.589
2011-12-28,377.335
2011-12-29,379.197
2011-12-30,385.605
2012-01-02,393.936
2012-01-03,399.777
2012-01-04,387.846
2012-01-05,370.448
2012-01-06,365.106
2012-01-09,358.147
2012-01-10,369.302
2012-01-11,367.94
2012-01-12,378.29
2012-01-13,371.614
2012-01-16,374.663
2012-01-17,380.696
2012-01-18,381.582
2012-01-19,394.331
2012-01-20,395.93
2012-01-23,407.719
2012-01-24,406.883
2012-01-25,403.327
2012-01-26,415.611
2012-01-27,410.229
2012-01-30,405.474
2012-01-31,409.333
2012-02-01,423.803
2012-02-02,424.144
2012-02-03,425.9
2012-02-06,424.957
2012-02-07,433.713
2012-02-08,440.651
2012-02-09,441.128
2012-02-10,430.082
2012-02-13,431.138
2012-02-14,428.805
2012-02-15,427.334
2012-02-16,423.247
2012-02-17,430.393
2012-02-20,437.5
2012-02-21,438.185
2012-02-22,432.17
2012-02-23,428.168
2012-02-24,439.619
2012-02-27,433.896
2012-02-28,434.177
2012-02-29,431.814
2012-03-01,442.439
2012-03-02,437.83
2012-03-05,436.883
2012-03-06,420.579
2012-03-07,424.425
2012-03-08,433.235
2012-03-09,424.127
2012-03-12,424.149
2012-03-13,432.015
2012-03-14,429.854
2012-03-15,434.916
2012-03-16,439.684
2012-03-19,443.64
2012-03-20,440.178
2012-03-21,434.533
2012-03-22,427.567
2012-03-23,429.871
2012-03-26,435.063
2012-03-27,430.891
2012-03-28,428.039
2012-03-29,414.514
2012-03-30,417.145
2012-04-02,414.826
2012-04-03,408.361
2012-04-04,391.703
2012-04-05,387.744
2012-04-06,387.744
2012-04-09,387.967
2012-04-10,370.673
2012-04-11,376.608
2012-04-12,380.104
2012-04-13,366.026
2012-04-16,366.272
2012-04-17,382.578
2012-04-18,373.169
2012-04-19,365.641
2012-04-20,371.989
2012-04-23,357.625
2012-04-24,368.823
2012-04-25,377.434
2012-04-26,375.23
2012-04-27,383.26
2012-04-30,379.15
2012-05-01,378.849
2012-05-02,366.765
2012-05-03,364.016
2012-05-04,358.973
2012-05-07,366.632
2012-05-08,359.839
2012-05-09,353.38
2012-05-10,360.414
2012-05-11,361.709
2012-05-14,348.534
2012-05-15,336.927
2012-05-16,335.742
2012-05-17,330.034
2012-05-18,330.595
2012-05-21,333.713
2012-05-22,344.012
2012-05-23,327.538
2012-05-24,332.076
2012-05-25,331.265
2012-05-28,328.557
2012-05-29,326.633
2012-05-30,318.077
2012-05-31,319.48
2012-06-01,318.162
2012-06-04,327.187
2012-06-05,328.216
2012-06-06,340.694
2012-06-07,344.016
2012-06-08,340.34
2012-06-11,331.32
2012-06-12,327.522
2012-06-13,329.534
2012-06-14,335.275
2012-06-15,343.315
2012-06-18,334.171
2012-06-19,348.326
2012-06-20,356.014
2012-06-21,353.661
2012-06-22,350.775
2012-06-25,335.203
2012-06-26,331.964
2012-06-27,339.826
2012-06-28,341.181
2012-06-29,369.811
2012-07-02,367.89
2012-07-03,373.243
2012-07-04,366.817
2012-07-05,355.186
2012-07-06,344.198
2012-07-09,346.467
2012-07-10,345.566
2012-07-11,346.835
2012-07-12,338.231
2012-07-13,342.433
2012-07-16,342.529
2012-07-17,340.523
2012-07-18,340.447
2012-07-19,341.074
2012-07-20,323.642
2012-07-23,312.669
2012-07-24,302.391
2012-07-25,305.341
2012-07-26,327.765
2012-07-27,336.832
2012-07-30,342.005
2012-07-31,342.322
2012-08-01,342.03
2012-08-02,322.2
2012-08-03,349.212
2012-08-06,355.793
2012-08-07,364.203
2012-08-08,363.32
2012-08-09,361.175
2012-08-10,358.686
2012-08-13,359.821
2012-08-14,361.641
2012-08-15,360.482
2012-08-16,369.565
2012-08-17,372.679
2012-08-20,371.469
2012-08-21,384.229
2012-08-22,379.699
2012-08-23,377.688
2012-08-24,374.222
2012-08-27,378.051
2012-08-28,379.567
2012-08-29,377.572
2012-08-30,373.371
2012-08-31,384.895
2012-09-03,387.192
2012-09-04,385.842
2012-09-05,384.901
2012-09-06,403.148
2012-09-07,417.601
2012-09-10,417.077
2012-09-11,422.541
2012-09-12,427.978
2012-09-13,424.227
2012-09-14,442.225
2012-09-17,438.464
2012-09-18,425.758
2012-09-19,426.941
2012-09-20,416.538
2012-09-21,423.167
2012-09-24,418.694
2012-09-25,422.054
2012-09-26,403.885
2012-09-27,405.587
2012-09-28,396.659
2012-10-01,408.285
2012-10-02,408.473
2012-10-03,408.343
2012-10-04,410.721
2012-10-05,422.36
2012-10-08,411.518
2012-10-09,407.74
2012-10-10,407.258
2012-10-11,412.271
2012-10-12,410.227
2012-10-15,412.147
2012-10-16,426.01
2012-10-17,435.958
2012-10-18,433.301
2012-10-19,422.48
2012-10-22,423.946
2012-10-23,413.03
2012-10-24,416.309
2012-10-25,411.104
2012-10-26,411.263
2012-10-29,404.019
2012-10-30,411.195
2012-10-31,410.697
2012-11-01,416.208
2012-11-02,412.149
2012-11-05,403.644
2012-11-06,408.168
2012-11-07,397.125
2012-11-08,394.386
2012-11-09,393.845
2012-11-12,392.54
2012-11-13,397.662
2012-11-14,396.722
2012-11-15,397.198
2012-11-16,385.541
2012-11-19,400.563
2012-11-20,399.041
2012-11-21,403.087
2012-11-22,408.835
2012-11-23,413.072
2012-11-26,410.32
2012-11-27,407.737
2012-11-28,406.836
2012-11-29,420.769
2012-11-30,418.963
2012-12-03,422.569
2012-12-04,428.051
2012-12-05,425.353
2012-12-06,419.783
2012-12-07,415.37
2012-12-10,406.192
2012-12-11,414.669
2012-12-12,421.096
2012-12-13,426.159
2012-12-14,427.963
2012-12-17,432.604
2012-12-18,438.711
2012-12-19,445.184
2012-12-20,445.865
2012-12-21,441.565
2012-12-24,442.252
2012-12-25,442.252
2012-12-26,443.157
2012-12-27,445.648
2012-12-28,441.451
2012-12-31,440.216
2013-01-01,440.216
2013-01-02,457.973
2013-01-03,453.407
2013-01-04,454.197
2013-01-07,454.763
2013-01-08,455.04
2013-01-09,466.54
2013-01-10,475.858
2013-01-11,481.964
2013-01-14,480.529
2013-01-15,483.038
2013-01-16,477.086
2013-01-17,485.804
2013-01-18,482.363
2013-01-21,484.475
2013-01-22,485.069
2013-01-23,480.084
2013-01-24,488.523
2013-01-25,491.437
2013-01-28,495.162
2013-01-29,497.763
2013-01-30,487.205
2013-01-31,491.088
2013-02-01,491.217
2013-02-04,464.294
2013-02-05,468.877
2013-02-06,465.953
2013-02-07,452.087
2013-02-08,457.225
2013-02-11,454.702
2013-02-12,461.894
2013-02-13,462.785
2013-02-14,453.81
2013-02-15,453.921
2013-02-18,452.206
2013-02-19,458.994
2013-02-20,454.581
2013-02-21,435.232
2013-02-22,439.193
2013-02-25,443.935
2013-02-26,416.01
2013-02-27,423.717
2013-02-28,424.751
2013-03-01,415.108
2013-03-04,413.246
2013-03-05,423.636
2013-03-06,421.89
2013-03-07,427.379
2013-03-08,430.277
2013-03-11,427.912
2013-03-12,426.781
2013-03-13,415.438
2013-03-14,426.104
2013-03-15,427.691
2013-03-18,419.791
2013-03-19,410.576
2013-03-20,422.193
2013-03-21,420.648
2013-03-22,424.279
2013-03-25,409.648
2013-03-26,402.946
2013-03-27,396.266
2013-03-28,398.463
2013-03-29,398.463
2013-04-01,398.649
2013-04-02,404.808
2013-04-03,395.032
2013-04-04,396.397
2013-04-05,404.794
2013-04-08,404.43
2013-04-09,412.7
2013-04-10,425.925
2013-04-11,429.17
2013-04-12,423.288
2013-04-15,419.047
2013-04-16,418.969
2013-04-17,413.064
2013-04-18,416.414
2013-04-19,422.378
2013-04-22,426.904
2013-04-23,438.748
2013-04-24,440.739
2013-04-25,441.573
2013-04-26,440.206
2013-04-29,452.57
2013-04-30,452.454
2013-05-01,452.763
2013-05-02,448.771
2013-05-03,455.188
2013-05-06,451.963
2013-05-07,460.196
2013-05-08,464.811
2013-05-09,456.654
2013-05-10,457.136
2013-05-13,455.106
2013-05-14,459.015
2013-05-15,459.353
2013-05-16,462.595
2013-05-17,461.272
2013-05-20,465.431
2013-05-21,461.422
2013-05-22,464.651
2013-05-23,452.65
2013-05-24,449.239
2013-05-27,456.801
2013-05-28,463.9
2013-05-29,461.766
2013-05-30,465.882
2013-05-31,457.566
2013-06-03,456.457
2013-06-04,460.179
2013-06-05,455.0
2013-06-06,447.761
2013-06-07,454.285
2013-06-10,449.11
2013-06-11,444.06
2013-06-12,439.623
2013-06-13,439.857
2013-06-14,443.598
2013-06-17,444.208
2013-06-18,443.629
2013-06-19,439.126
2013-06-20,418.544
2013-06-21,410.63
2013-06-24,407.229
2013-06-25,403.316
2013-06-26,410.783
2013-06-27,412.57
2013-06-28,408.49
2013-07-01,414.077
2013-07-02,411.358
2013-07-03,405.313
2013-07-04,417.474
2013-07-05,407.842
2013-07-08,413.724
2013-07-09,411.094
2013-07-10,411.235
2013-07-11,418.076
2013-07-12,411.6
2013-07-15,415.596
2013-07-16,416.285
2013-07-17,418.646
2013-07-18,426.786
2013-07-19,430.101
2013-07-22,434.147
2013-07-23,438.379
2013-07-24,445.174
2013-07-25,445.217
2013-07-26,445.936
2013-07-29,440.21
2013-07-30,446.829
2013-07-31,444.549
2013-08-01,453.065
2013-08-02,454.874
2013-08-05,452.16
2013-08-06,449.76
2013-08-07,454.562
2013-08-08,463.6
2013-08-09,463.056
2013-08-12,462.44
2013-08-13,462.93
2013-08-14,466.484
2013-08-15,465.957
2013-08-16,475.307
2013-08-19,465.564
2013-08-20,461.249
2013-08-21,456.011
2013-08-22,464.631
2013-08-23,469.346
2013-08-26,459.118
2013-08-27,451.06
2013-08-28,456.736
2013-08-29,456.622
2013-08-30,451.354
2013-09-02,459.65
2013-09-03,457.236
2013-09-04,453.865
2013-09-05,454.869
2013-09-06,461.788
2013-09-09,467.974
2013-09-10,470.825
2013-09-11,477.405
2013-09-12,477.428
2013-09-13,476.808
2013-09-16,483.646
2013-09-17,484.331
2013-09-18,485.829
2013-09-19,499.189
2013-09-20,497.159
2013-09-23,496.954
2013-09-24,500.503
2013-09-25,499.566
2013-09-26,493.731
2013-09-27,491.086
2013-09-30,485.936
2013-10-01,500.16
2013-10-02,506.339
2013-10-03,506.439
2013-10-04,513.232
2013-10-07,515.432
2013-10-08,515.087
2013-10-09,519.049
2013-10-10,527.37
2013-10-11,530.154
2013-10-14,533.295
2013-10-15,534.004
2013-10-16,542.135
2013-10-17,547.278
2013-10-18,551.321
2013-10-21,550.36
2013-10-22,557.115
2013-10-23,545.617
2013-10-24,554.401
2013-10-25,547.893
2013-10-28,546.216
2013-10-29,557.653
2013-10-30,556.337
2013-10-31,555.353
2013-11-01,545.826
2013-11-04,549.61
2013-11-05,543.17
2013-11-06,550.004
2013-11-07,532.746
2013-11-08,533.475
2013-11-11,540.665
2013-11-12,539.972
2013-11-13,532.539
2013-11-14,536.568
2013-11-15,535.328
2013-11-18,548.509
2013-11-19,538.82
2013-11-20,534.624
2013-11-21,537.5
2013-11-22,539.609
2013-11-25,537.362
2013-11-26,539.137
2013-11-27,543.429
2013-11-28,547.907
2013-11-29,548.34
2013-12-02,538.204
2013-12-03,529.466
2013-12-04,526.931
2013-12-05,522.054
2013-12-06,526.419
2013-12-09,531.993
2013-12-10,533.177
2013-12-11,526.258
2013-12-12,520.159
2013-12-13,519.226
2013-12-16,531.814
2013-12-17,522.891
2013-12-18,528.286
2013-12-19,534.634
2013-12-20,537.547
2013-12-23,543.155
2013-12-24,541.59
2013-12-25,541.59
2013-12-26,542.601
2013-12-27,554.235
2013-12-30,555.837
2013-12-31,554.428
2014-01-01,554.428
2014-01-02,547.267
2014-01-03,551.821
2014-01-06,556.528
2014-01-07,561.506
2014-01-08,560.105
2014-01-09,560.373
2014-01-10,566.154
2014-01-13,566.359
2014-01-14,568.007
2014-01-15,571.923
2014-01-16,568.65
2014-01-17,570.029
2014-01-20,570.703
2014-01-21,569.909
2014-01-22,571.5
2014-01-23,573.829
2014-01-24,560.81
2014-01-27,557.812
2014-01-28,559.951
2014-01-29,555.268
2014-01-30,556.218
2014-01-31,552.971
2014-02-03,542.056
2014-02-04,543.513
2014-02-05,545.803
2014-02-06,561.277
2014-02-07,567.024
2014-02-10,567.925
2014-02-11,574.197
2014-02-12,576.465
2014-02-13,580.108
2014-02-14,589.312
2014-02-17,591.033
2014-02-18,594.912
2014-02-19,596.375
2014-02-20,596.01
2014-02-21,596.666
2014-02-24,597.889
2014-02-25,598.602
2014-02-26,593.372
2014-02-27,591.919
2014-02-28,602.164
2014-03-03,583.21
2014-03-04,602.012
2014-03-05,609.586
2014-03-06,614.478
2014-03-07,609.956
2014-03-10,613.917
2014-03-11,612.458
2014-03-12,612.589
2014-03-13,611.196
2014-03-14,604.174
2014-03-17,617.078
2014-03-18,623.513
2014-03-19,622.517
2014-03-20,618.7
2014-03-21,617.389
2014-03-24,607.985
2014-03-25,613.471
2014-03-26,620.669
2014-03-27,620.329
2014-03-28,630.739
2014-03-31,638.216
2014-04-01,642.854
2014-04-02,636.329
2014-04-03,641.464
2014-04-04,645.141
2014-04-07,644.15
2014-04-08,637.997
2014-04-09,643.056
2014-04-10,639.081
2014-04-11,632.368
2014-04-14,631.989
2014-04-15,620.488
2014-04-16,637.481
2014-04-17,641.634
2014-04-18,641.634
2014-04-21,640.173
2014-04-22,648.065
2014-04-23,643.113
2014-04-24,646.55
2014-04-25,635.375
2014-04-28,637.905
2014-04-29,650.269
2014-04-30,648.958
2014-05-01,648.958
2014-05-02,648.828
2014-05-05,645.491
2014-05-06,645.376
2014-05-07,638.376
2014-05-08,650.462
2014-05-09,638.765
2014-05-12,641.392
2014-05-13,630.656
2014-05-14,629.33
2014-05-15,610.242
2014-05-16,613.237
2014-05-19,610.67
2014-05-20,610.254
2014-05-21,613.838
2014-05-22,607.165
2014-05-23,616.737
2014-05-26,638.004
2014-05-27,634.878
2014-05-28,639.288
2014-05-29,638.105
2014-05-30,641.582
2014-06-02,645.905
2014-06-03,643.232
2014-06-04,642.623
2014-06-05,650.764
2014-06-06,661.331
2014-06-09,663.386
2014-06-10,662.641
2014-06-11,655.376
2014-06-12,656.873
2014-06-13,656.563
2014-06-16,653.346
2014-06-17,652.932
2014-06-18,655.569
2014-06-19,666.583
2014-06-20,657.263
2014-06-23,653.09
2014-06-24,653.438
2014-06-25,651.0
2014-06-26,647.741
2014-06-27,647.854
2014-06-30,651.422
2014-07-01,656.825
2014-07-02,660.316
2014-07-03,661.864
2014-07-04,654.239
2014-07-07,646.332
2014-07-08,632.372
2014-07-09,636.824
2014-07-10,624.296
2014-07-11,628.663
2014-07-14,631.692
2014-07-15,619.848
2014-07-16,637.719
2014-07-17,623.093
2014-07-18,625.649
2014-07-21,618.141
2014-07-22,630.062
2014-07-23,627.715
2014-07-24,637.87
2014-07-25,631.058
2014-07-28,628.405
2014-07-29,631.518
2014-07-30,623.205
2014-07-31,616.769
2014-08-01,608.929
2014-08-04,608.947
2014-08-05,596.34
2014-08-06,580.882
2014-08-07,568.316
2014-08-08,573.121
2014-08-11,581.216
2014-08-12,577.748
2014-08-13,581.886
2014-08-14,582.128
2014-08-15,582.237
2014-08-18,584.8
2014-08-19,582.957
2014-08-20,581.914
2014-08-21,593.187
2014-08-22,586.229
2014-08-25,598.272
2014-08-26,604.564
2014-08-27,608.305
2014-08-28,597.14
2014-08-29,600.191
2014-09-01,595.775
2014-09-02,596.425
2014-09-03,606.509
2014-09-04,611.723
2014-09-05,611.008
2014-09-08,608.239
2014-09-09,603.555
2014-09-10,602.795
2014-09-11,600.965
2014-09-12,600.703
2014-09-15,593.757
2014-09-16,591.602
2014-09-17,601.066
2014-09-18,599.208
2014-09-19,592.82
2014-09-22,585.874
2014-09-23,579.068
2014-09-24,585.244
2014-09-25,576.767
2014-09-26,583.08
2014-09-29,576.292
2014-09-30,583.495
2014-10-01,576.666
2014-10-02,558.344
2014-10-03,559.017
2014-10-06,558.24
2014-10-07,550.668
2014-10-08,549.635
2014-10-09,544.615
2014-10-10,535.831
2014-10-13,536.463
2014-10-14,536.871
2014-10-15,518.812
2014-10-16,513.82
2014-10-17,528.801
2014-10-20,525.349
2014-10-21,535.614
2014-10-22,537.869
2014-10-23,542.468
2014-10-24,545.108
2014-10-27,537.358
2014-10-28,552.131
2014-10-29,546.433
2014-10-30,541.592
2014-10-31,553.532
2014-11-03,537.715
2014-11-04,531.039
2014-11-05,539.982
2014-11-06,534.409
2014-11-07,527.627
2014-11-10,532.251
2014-11-11,532.956
2014-11-12,520.39
2014-11-13,520.669
2014-11-14,525.088
2014-11-17,528.924
2014-11-18,535.491
2014-11-19,537.898
2014-11-20,532.705
2014-11-21,546.176
2014-11-24,545.193
2014-11-25,549.18
2014-11-26,548.574
2014-11-27,550.753
2014-11-28,547.09
2014-12-01,538.959
2014-12-02,538.438
2014-12-03,540.026
2014-12-04,532.162
2014-12-05,539.948
2014-12-08,534.558
2014-12-09,525.307
2014-12-10,521.001
2014-12-11,519.165
2014-12-12,505.098
2014-12-15,490.078
2014-12-16,508.039
2014-12-17,502.046
2014-12-18,510.93
2014-12-19,510.058
2014-12-22,510.955
2014-12-23,515.417
2014-12-24,515.967
2014-12-25,515.967
2014-12-26,515.163
2014-12-29,510.053
2014-12-30,505.501
2014-12-31,502.841
2015-01-01,502.841
2015-01-02,503.097
2015-01-05,474.45
2015-01-06,473.937
2015-01-07,469.386
2015-01-08,484.208
2015-01-09,470.798
2015-01-12,473.286
2015-01-13,480.471
2015-01-14,471.912
2015-01-15,474.9
2015-01-16,481.837
2015-01-19,492.472
2015-01-20,494.298
2015-01-21,504.863
2015-01-22,509.391
2015-01-23,502.862
2015-01-26,508.897
2015-01-27,514.295
2015-01-28,508.558
2015-01-29,510.271
2015-01-30,506.724
2015-02-02,508.839
2015-02-03,525.992
2015-02-04,522.383
2015-02-05,519.196
2015-02-06,513.573
2015-02-09,504.333
2015-02-10,511.521
2015-02-11,506.123
2015-02-12,517.432
2015-02-13,522.619
2015-02-16,521.943
2015-02-17,524.515
2015-02-18,531.854
2015-02-19,536.175
2015-02-20,535.436
2015-02-23,536.775
2015-02-24,541.421
2015-02-25,539.102
2015-02-26,536.475
2015-02-27,541.005
2015-03-02,539.031
2015-03-03,531.713
2015-03-04,529.488
2015-03-05,532.644
2015-03-06,524.094
2015-03-09,526.247
2015-03-10,512.893
2015-03-11,517.238
2015-03-12,516.974
2015-03-13,507.773
2015-03-16,513.191
2015-03-17,510.829
2015-03-18,511.471
2015-03-19,515.92
2015-03-20,532.344
2015-03-23,537.794
2015-03-24,541.132
2015-03-25,541.672
2015-03-26,533.725
2015-03-27,533.733
2015-03-30,535.814
2015-03-31,529.099
2015-04-01,534.401
2015-04-02,539.496
2015-04-03,539.496
2015-04-06,546.982
2015-04-07,548.566
2015-04-08,541.674
2015-04-09,540.781
2015-04-10,539.965
2015-04-13,540.546
2015-04-14,542.598
2015-04-15,543.834
2015-04-16,539.392
2015-04-17,531.271
2015-04-20,535.703
2015-04-21,532.216
2015-04-22,531.108
2015-04-23,533.996
2015-04-24,541.939
2015-04-27,549.805
2015-04-28,550.821
2015-04-29,549.048
2015-04-30,555.489
2015-05-01,556.332
2015-05-04,556.616
2015-05-05,541.881
2015-05-06,550.724
2015-05-07,548.585
2015-05-08,558.38
2015-05-11,552.752
2015-05-12,553.741
2015-05-13,560.825
2015-05-14,570.667
2015-05-15,571.068
2015-05-18,566.896
2015-05-19,566.416
2015-05-20,567.23
2015-05-21,567.632
2015-05-22,563.291
2015-05-25,552.322
2015-05-26,546.184
2015-05-27,556.207
2015-05-28,556.108
2015-05-29,553.584
2015-06-01,548.108
2015-06-02,563.379
2015-06-03,570.125
2015-06-04,562.605
2015-06-05,544.273
2015-06-08,544.083
2015-06-09,543.598
2015-06-10,558.674
2015-06-11,556.404
2015-06-12,550.261
2015-06-15,537.077
2015-06-16,537.13
2015-06-17,535.281
2015-06-18,547.713
2015-06-19,550.095
2015-06-22,573.701
2015-06-23,564.341
2015-06-24,562.356
2015-06-25,565.881
2015-06-26,567.375
2015-06-29,540.086
2015-06-30,536.716
2015-07-01,545.149
2015-07-02,539.539
2015-07-03,536.323
2015-07-06,514.147
2015-07-07,492.289
2015-07-08,510.884
2015-07-09,527.46
2015-07-10,548.204
2015-07-13,544.861
2015-07-14,542.44
2015-07-15,546.527
2015-07-16,551.071
2015-07-17,547.448
2015-07-20,553.826
2015-07-21,552.038
2015-07-22,549.481
2015-07-23,552.089
2015-07-24,548.56
2015-07-27,542.01
