Date,FINLAND IMI IMI (Large+Mid+Small Cap)
2010-08-25,535.183
2010-08-26,544.492
2010-08-27,543.602
2010-08-30,544.301
2010-08-31,545.724
2010-09-01,567.841
2010-09-02,570.424
2010-09-03,575.482
2010-09-06,576.868
2010-09-07,572.595
2010-09-08,581.455
2010-09-09,586.918
2010-09-10,590.555
2010-09-13,603.545
2010-09-14,601.516
2010-09-15,604.616
2010-09-16,608.99
2010-09-17,606.884
2010-09-20,618.948
2010-09-21,614.191
2010-09-22,619.122
2010-09-23,610.604
2010-09-24,626.453
2010-09-27,621.35
2010-09-28,630.718
2010-09-29,633.467
2010-09-30,641.535
2010-10-01,648.872
2010-10-04,639.845
2010-10-05,656.753
2010-10-06,663.257
2010-10-07,671.352
2010-10-08,673.145
2010-10-11,678.162
2010-10-12,675.048
2010-10-13,693.395
2010-10-14,685.757
2010-10-15,675.272
2010-10-18,672.17
2010-10-19,657.879
2010-10-20,671.278
2010-10-21,693.745
2010-10-22,683.668
2010-10-25,691.077
2010-10-26,679.607
2010-10-27,671.375
2010-10-28,673.125
2010-10-29,665.59
2010-11-01,664.978
2010-11-02,672.321
2010-11-03,666.967
2010-11-04,689.336
2010-11-05,681.671
2010-11-08,671.618
2010-11-09,684.823
2010-11-10,670.751
2010-11-11,664.495
2010-11-12,661.034
2010-11-15,661.802
2010-11-16,643.387
2010-11-17,647.312
2010-11-18,656.873
2010-11-19,656.795
2010-11-22,648.773
2010-11-23,630.117
2010-11-24,636.344
2010-11-25,643.005
2010-11-26,631.495
2010-11-29,612.475
2010-11-30,608.289
2010-12-01,627.213
2010-12-02,644.534
2010-12-03,657.279
2010-12-06,652.564
2010-12-07,663.335
2010-12-08,655.902
2010-12-09,646.774
2010-12-10,646.796
2010-12-13,660.491
2010-12-14,659.862
2010-12-15,659.735
2010-12-16,654.71
2010-12-17,651.478
2010-12-20,654.699
2010-12-21,668.623
2010-12-22,670.819
2010-12-23,668.874
2010-12-24,671.51
2010-12-27,670.102
2010-12-28,670.041
2010-12-29,672.16
2010-12-30,675.588
2010-12-31,682.378
2011-01-03,694.904
2011-01-04,689.634
2011-01-05,680.404
2011-01-06,674.761
2011-01-07,674.206
2011-01-10,658.07
2011-01-11,669.044
2011-01-12,687.009
2011-01-13,697.476
2011-01-14,699.146
2011-01-17,693.085
2011-01-18,699.025
2011-01-19,686.679
2011-01-20,679.293
2011-01-21,696.764
2011-01-24,702.689
2011-01-25,699.144
2011-01-26,704.986
2011-01-27,708.239
2011-01-28,705.269
2011-01-31,707.107
2011-02-01,719.304
2011-02-02,717.267
2011-02-03,703.548
2011-02-04,700.814
2011-02-07,711.052
2011-02-08,716.153
2011-02-09,722.697
2011-02-10,708.945
2011-02-11,683.635
2011-02-14,673.209
2011-02-15,672.425
2011-02-16,675.685
2011-02-17,673.446
2011-02-18,679.882
2011-02-21,674.58
2011-02-22,672.946
2011-02-23,660.609
2011-02-24,659.732
2011-02-25,665.344
2011-02-28,672.304
2011-03-01,675.605
2011-03-02,671.669
2011-03-03,678.608
2011-03-04,673.093
2011-03-07,674.123
2011-03-08,671.636
2011-03-09,680.19
2011-03-10,666.16
2011-03-11,657.312
2011-03-14,652.285
2011-03-15,645.182
2011-03-16,637.916
2011-03-17,653.056
2011-03-18,665.005
2011-03-21,679.851
2011-03-22,679.935
2011-03-23,678.71
2011-03-24,691.042
2011-03-25,691.648
2011-03-28,695.554
2011-03-29,693.907
2011-03-30,699.304
2011-03-31,700.441
2011-04-01,704.762
2011-04-04,714.91
2011-04-05,716.513
2011-04-06,725.474
2011-04-07,717.659
2011-04-08,728.267
2011-04-11,731.877
2011-04-12,718.904
2011-04-13,723.167
2011-04-14,714.694
2011-04-15,710.487
2011-04-18,688.458
2011-04-19,698.681
2011-04-20,719.486
2011-04-21,724.224
2011-04-22,724.224
2011-04-25,723.702
2011-04-26,728.994
2011-04-27,735.681
2011-04-28,748.695
2011-04-29,748.747
2011-05-02,756.148
2011-05-03,744.931
2011-05-04,733.05
2011-05-05,715.723
2011-05-06,720.833
2011-05-09,709.244
2011-05-10,722.165
2011-05-11,721.069
2011-05-12,710.546
2011-05-13,709.449
2011-05-16,709.73
2011-05-17,701.978
2011-05-18,707.618
2011-05-19,709.61
2011-05-20,701.609
2011-05-23,681.988
2011-05-24,686.589
2011-05-25,686.289
2011-05-26,682.635
2011-05-27,694.462
2011-05-30,696.712
2011-05-31,681.292
2011-06-01,678.83
2011-06-02,679.512
2011-06-03,671.172
2011-06-06,669.754
2011-06-07,672.899
2011-06-08,653.16
2011-06-09,657.96
2011-06-10,641.742
2011-06-13,639.338
2011-06-14,645.91
2011-06-15,626.302
2011-06-16,610.547
2011-06-17,625.97
2011-06-20,606.651
2011-06-21,621.229
2011-06-22,621.725
2011-06-23,599.402
2011-06-24,600.101
2011-06-27,602.984
2011-06-28,608.82
2011-06-29,632.301
2011-06-30,650.193
2011-07-01,653.298
2011-07-04,656.351
2011-07-05,650.738
2011-07-06,641.906
2011-07-07,653.537
2011-07-08,635.071
2011-07-11,607.637
2011-07-12,599.374
2011-07-13,612.522
2011-07-14,604.471
2011-07-15,594.581
2011-07-18,573.492
2011-07-19,585.101
2011-07-20,597.52
2011-07-21,607.863
2011-07-22,610.466
2011-07-25,603.786
2011-07-26,606.982
2011-07-27,594.899
2011-07-28,584.242
2011-07-29,583.552
2011-08-01,557.487
2011-08-02,541.341
2011-08-03,527.402
2011-08-04,494.729
2011-08-05,490.458
2011-08-08,470.235
2011-08-09,492.488
2011-08-10,476.277
2011-08-11,501.758
2011-08-12,518.733
2011-08-15,541.359
2011-08-16,536.133
2011-08-17,538.945
2011-08-18,500.156
2011-08-19,503.904
2011-08-22,503.106
2011-08-23,508.294
2011-08-24,515.357
2011-08-25,510.253
2011-08-26,508.27
2011-08-29,529.491
2011-08-30,532.899
2011-08-31,550.548
2011-09-01,547.785
2011-09-02,526.664
2011-09-05,499.964
2011-09-06,494.58
2011-09-07,515.766
2011-09-08,518.59
2011-09-09,487.993
2011-09-12,469.689
2011-09-13,474.192
2011-09-14,480.941
2011-09-15,502.304
2011-09-16,504.974
2011-09-19,484.231
2011-09-20,495.886
2011-09-21,487.886
2011-09-22,453.316
2011-09-23,449.745
2011-09-26,453.065
2011-09-27,483.358
2011-09-28,475.921
2011-09-29,484.952
2011-09-30,466.58
2011-10-03,458.893
2011-10-04,437.551
2011-10-05,455.12
2011-10-06,476.435
2011-10-07,479.348
2011-10-10,498.653
2011-10-11,498.616
2011-10-12,518.487
2011-10-13,511.091
2011-10-14,522.536
2011-10-17,501.968
2011-10-18,501.893
2011-10-19,503.695
2011-10-20,497.622
2011-10-21,515.179
2011-10-24,533.056
2011-10-25,531.556
2011-10-26,529.105
2011-10-27,572.479
2011-10-28,569.718
2011-10-31,535.081
2011-11-01,504.499
2011-11-02,518.918
2011-11-03,533.075
2011-11-04,522.668
2011-11-07,524.697
2011-11-08,528.155
2011-11-09,507.699
2011-11-10,503.22
2011-11-11,527.01
2011-11-14,516.236
2011-11-15,506.331
2011-11-16,507.556
2011-11-17,498.008
2011-11-18,490.894
2011-11-21,468.89
2011-11-22,461.861
2011-11-23,450.193
2011-11-24,453.48
2011-11-25,450.865
2011-11-28,481.137
2011-11-29,480.96
2011-11-30,502.44
2011-12-01,495.72
2011-12-02,494.21
2011-12-05,500.592
2011-12-06,497.414
2011-12-07,487.143
2011-12-08,467.649
2011-12-09,474.003
2011-12-12,454.27
2011-12-13,452.257
2011-12-14,436.693
2011-12-15,440.138
2011-12-16,437.759
2011-12-19,433.373
2011-12-20,453.054
2011-12-21,448.704
2011-12-22,457.332
2011-12-23,459.617
2011-12-26,459.617
2011-12-27,457.206
2011-12-28,450.923
2011-12-29,454.691
2011-12-30,462.169
2012-01-02,475.561
2012-01-03,486.152
2012-01-04,473.395
2012-01-05,471.815
2012-01-06,468.901
2012-01-09,465.244
2012-01-10,481.1
2012-01-11,473.532
2012-01-12,480.659
2012-01-13,471.287
2012-01-16,481.477
2012-01-17,492.826
2012-01-18,502.416
2012-01-19,511.624
2012-01-20,511.138
2012-01-23,520.523
2012-01-24,504.695
2012-01-25,503.973
2012-01-26,522.799
2012-01-27,511.189
2012-01-30,497.159
2012-01-31,502.698
2012-02-01,520.893
2012-02-02,520.768
2012-02-03,525.799
2012-02-06,522.367
2012-02-07,526.856
2012-02-08,534.593
2012-02-09,534.884
2012-02-10,524.899
2012-02-13,528.935
2012-02-14,525.85
2012-02-15,529.525
2012-02-16,527.364
2012-02-17,542.89
2012-02-20,558.553
2012-02-21,555.201
2012-02-22,549.209
2012-02-23,548.328
2012-02-24,563.83
2012-02-27,549.587
2012-02-28,548.912
2012-02-29,546.707
2012-03-01,544.885
2012-03-02,542.099
2012-03-05,539.146
2012-03-06,514.897
2012-03-07,525.114
2012-03-08,540.389
2012-03-09,534.014
2012-03-12,534.212
2012-03-13,541.14
2012-03-14,538.789
2012-03-15,544.003
2012-03-16,553.582
2012-03-19,557.823
2012-03-20,548.302
2012-03-21,540.181
2012-03-22,532.929
2012-03-23,539.576
2012-03-26,550.391
2012-03-27,544.844
2012-03-28,542.064
2012-03-29,534.071
2012-03-30,545.749
2012-04-02,547.095
2012-04-03,546.015
2012-04-04,518.215
2012-04-05,518.953
2012-04-06,518.953
2012-04-09,519.251
2012-04-10,503.257
2012-04-11,497.797
2012-04-12,500.896
2012-04-13,491.723
2012-04-16,490.319
2012-04-17,507.769
2012-04-18,500.695
2012-04-19,497.461
2012-04-20,499.012
2012-04-23,482.17
2012-04-24,498.216
2012-04-25,510.332
2012-04-26,504.963
2012-04-27,517.585
2012-04-30,509.332
2012-05-01,508.928
2012-05-02,502.822
2012-05-03,502.063
2012-05-04,488.202
2012-05-07,489.95
2012-05-08,481.745
2012-05-09,477.505
2012-05-10,484.294
2012-05-11,487.571
2012-05-14,464.812
2012-05-15,454.659
2012-05-16,448.966
2012-05-17,447.804
2012-05-18,437.703
2012-05-21,445.848
2012-05-22,455.814
2012-05-23,433.259
2012-05-24,435.939
2012-05-25,433.28
2012-05-28,434.371
2012-05-29,439.991
2012-05-30,425.166
2012-05-31,416.589
2012-06-01,404.882
2012-06-04,404.028
2012-06-05,406.519
2012-06-06,420.182
2012-06-07,428.624
2012-06-08,425.737
2012-06-11,423.923
2012-06-12,420.857
2012-06-13,414.819
2012-06-14,408.388
2012-06-15,420.964
2012-06-18,419.64
2012-06-19,431.81
2012-06-20,437.215
2012-06-21,430.481
2012-06-22,428.074
2012-06-25,409.646
2012-06-26,405.891
2012-06-27,412.342
2012-06-28,407.674
2012-06-29,431.202
2012-07-02,436.055
2012-07-03,442.714
2012-07-04,438.157
2012-07-05,431.678
2012-07-06,419.967
2012-07-09,416.01
2012-07-10,419.454
2012-07-11,417.776
2012-07-12,412.617
2012-07-13,418.421
2012-07-16,421.93
2012-07-17,418.134
2012-07-18,419.454
2012-07-19,425.175
2012-07-20,412.292
2012-07-23,399.507
2012-07-24,398.047
2012-07-25,403.789
2012-07-26,421.536
2012-07-27,433.688
2012-07-30,436.342
2012-07-31,434.415
2012-08-01,433.458
2012-08-02,417.454
2012-08-03,437.157
2012-08-06,446.14
2012-08-07,454.727
2012-08-08,449.341
2012-08-09,455.3
2012-08-10,452.861
2012-08-13,448.957
2012-08-14,445.585
2012-08-15,443.248
2012-08-16,453.392
2012-08-17,455.386
2012-08-20,455.568
2012-08-21,466.466
2012-08-22,460.852
2012-08-23,461.541
2012-08-24,458.839
2012-08-27,465.87
2012-08-28,457.5
2012-08-29,450.259
2012-08-30,446.109
2012-08-31,454.509
2012-09-03,460.763
2012-09-04,452.917
2012-09-05,448.55
2012-09-06,457.183
2012-09-07,474.782
2012-09-10,474.408
2012-09-11,482.086
2012-09-12,489.563
2012-09-13,490.171
2012-09-14,514.415
2012-09-17,509.032
2012-09-18,496.607
2012-09-19,497.712
2012-09-20,490.635
2012-09-21,492.306
2012-09-24,482.468
2012-09-25,490.542
2012-09-26,473.763
2012-09-27,478.346
2012-09-28,474.526
2012-10-01,484.427
2012-10-02,482.673
2012-10-03,477.891
2012-10-04,481.357
2012-10-05,492.35
2012-10-08,484.588
2012-10-09,481.975
2012-10-10,478.105
2012-10-11,482.427
2012-10-12,480.109
2012-10-15,481.665
2012-10-16,490.403
2012-10-17,499.685
2012-10-18,500.564
2012-10-19,490.387
2012-10-22,492.432
2012-10-23,479.302
2012-10-24,481.241
2012-10-25,478.638
2012-10-26,478.068
2012-10-29,477.287
2012-10-30,486.734
2012-10-31,486.086
2012-11-01,493.038
2012-11-02,495.839
2012-11-05,489.434
2012-11-06,491.011
2012-11-07,480.457
2012-11-08,478.332
2012-11-09,475.636
2012-11-12,476.134
2012-11-13,474.383
2012-11-14,474.202
2012-11-15,471.887
2012-11-16,463.891
2012-11-19,483.015
2012-11-20,484.897
2012-11-21,491.306
2012-11-22,498.713
2012-11-23,509.387
2012-11-26,504.494
2012-11-27,499.764
2012-11-28,497.626
2012-11-29,508.218
2012-11-30,509.25
2012-12-03,514.708
2012-12-04,516.069
2012-12-05,523.298
2012-12-06,520.034
2012-12-07,524.255
2012-12-10,519.009
2012-12-11,529.534
2012-12-12,530.031
2012-12-13,529.233
2012-12-14,531.291
2012-12-17,534.046
2012-12-18,544.62
2012-12-19,544.912
2012-12-20,544.33
2012-12-21,537.328
2012-12-24,538.164
2012-12-25,538.164
2012-12-26,539.265
2012-12-27,537.496
2012-12-28,532.621
2012-12-31,531.13
2013-01-01,531.13
2013-01-02,554.36
2013-01-03,552.636
2013-01-04,554.272
2013-01-07,555.652
2013-01-08,548.885
2013-01-09,546.084
2013-01-10,556.786
2013-01-11,565.353
2013-01-14,564.64
2013-01-15,561.566
2013-01-16,563.648
2013-01-17,570.882
2013-01-18,564.393
2013-01-21,571.296
2013-01-22,573.182
2013-01-23,574.014
2013-01-24,571.932
2013-01-25,571.205
2013-01-28,572.707
2013-01-29,574.234
2013-01-30,578.032
2013-01-31,568.397
2013-02-01,582.187
2013-02-04,569.584
2013-02-05,573.826
2013-02-06,574.356
2013-02-07,568.109
2013-02-08,575.564
2013-02-11,576.395
2013-02-12,582.501
2013-02-13,584.314
2013-02-14,579.137
2013-02-15,582.304
2013-02-18,577.401
2013-02-19,584.338
2013-02-20,582.779
2013-02-21,566.893
2013-02-22,570.03
2013-02-25,572.455
2013-02-26,553.703
2013-02-27,563.918
2013-02-28,561.91
2013-03-01,557.481
2013-03-04,555.225
2013-03-05,565.756
2013-03-06,564.608
2013-03-07,568.592
2013-03-08,567.547
2013-03-11,566.819
2013-03-12,567.721
2013-03-13,562.365
2013-03-14,565.949
2013-03-15,567.399
2013-03-18,559.967
2013-03-19,556.761
2013-03-20,563.166
2013-03-21,559.817
2013-03-22,557.776
2013-03-25,551.897
2013-03-26,550.279
2013-03-27,541.465
2013-03-28,546.952
2013-03-29,546.952
2013-04-01,547.208
2013-04-02,554.448
2013-04-03,555.67
2013-04-04,551.521
2013-04-05,550.105
2013-04-08,545.058
2013-04-09,549.312
2013-04-10,561.387
2013-04-11,567.113
2013-04-12,559.92
2013-04-15,550.553
2013-04-16,545.338
2013-04-17,537.546
2013-04-18,533.818
2013-04-19,532.134
2013-04-22,532.937
2013-04-23,550.13
2013-04-24,555.162
2013-04-25,566.279
2013-04-26,564.534
2013-04-29,571.029
2013-04-30,571.985
2013-05-01,572.375
2013-05-02,563.032
2013-05-03,573.867
2013-05-06,573.104
2013-05-07,579.936
2013-05-08,590.761
2013-05-09,587.241
2013-05-10,591.114
2013-05-13,593.362
2013-05-14,592.024
2013-05-15,591.993
2013-05-16,592.685
2013-05-17,585.742
2013-05-20,591.313
2013-05-21,593.314
2013-05-22,593.594
2013-05-23,578.289
2013-05-24,579.319
2013-05-27,579.539
2013-05-28,581.733
2013-05-29,579.856
2013-05-30,580.836
2013-05-31,570.698
2013-06-03,569.589
2013-06-04,569.447
2013-06-05,559.171
2013-06-06,560.415
2013-06-07,567.066
2013-06-10,567.62
2013-06-11,561.044
2013-06-12,564.393
2013-06-13,566.307
2013-06-14,575.286
2013-06-17,578.468
2013-06-18,578.542
2013-06-19,577.962
2013-06-20,560.133
2013-06-21,558.497
2013-06-24,537.139
2013-06-25,541.089
2013-06-26,545.956
2013-06-27,548.81
2013-06-28,542.767
2013-07-01,550.877
2013-07-02,552.637
2013-07-03,547.795
2013-07-04,557.066
2013-07-05,550.795
2013-07-08,559.82
2013-07-09,567.706
2013-07-10,567.902
2013-07-11,584.242
2013-07-12,581.902
2013-07-15,579.591
2013-07-16,578.316
2013-07-17,579.948
2013-07-18,579.621
2013-07-19,579.069
2013-07-22,577.906
2013-07-23,582.066
2013-07-24,584.314
2013-07-25,581.534
2013-07-26,579.235
2013-07-29,577.264
2013-07-30,578.654
2013-07-31,575.947
2013-08-01,585.178
2013-08-02,588.587
2013-08-05,589.204
2013-08-06,593.114
2013-08-07,589.573
2013-08-08,600.857
2013-08-09,607.198
2013-08-12,607.498
2013-08-13,605.703
2013-08-14,609.452
2013-08-15,604.164
2013-08-16,612.934
2013-08-19,613.765
2013-08-20,610.269
2013-08-21,604.366
2013-08-22,610.693
2013-08-23,617.766
2013-08-26,615.948
2013-08-27,605.634
2013-08-28,599.166
2013-08-29,597.77
2013-08-30,587.491
2013-09-02,598.677
2013-09-03,624.365
2013-09-04,629.628
2013-09-05,632.681
2013-09-06,635.854
2013-09-09,645.806
2013-09-10,659.854
2013-09-11,668.662
2013-09-12,670.61
2013-09-13,669.576
2013-09-16,675.787
2013-09-17,674.401
2013-09-18,679.068
2013-09-19,689.48
2013-09-20,690.138
2013-09-23,681.513
2013-09-24,681.805
2013-09-25,677.963
2013-09-26,679.836
2013-09-27,685.544
2013-09-30,676.555
2013-10-01,684.55
2013-10-02,684.809
2013-10-03,684.888
2013-10-04,680.062
2013-10-07,673.567
2013-10-08,675.263
2013-10-09,664.651
2013-10-10,679.136
2013-10-11,678.575
2013-10-14,679.232
2013-10-15,685.999
2013-10-16,688.645
2013-10-17,695.582
2013-10-18,704.205
2013-10-21,706.025
2013-10-22,707.414
2013-10-23,705.244
2013-10-24,705.632
2013-10-25,702.799
2013-10-28,699.66
2013-10-29,710.852
2013-10-30,720.809
2013-10-31,711.227
2013-11-01,709.464
2013-11-04,718.146
2013-11-05,717.253
2013-11-06,729.157
2013-11-07,719.331
2013-11-08,715.904
2013-11-11,724.394
2013-11-12,717.384
2013-11-13,714.668
2013-11-14,723.352
2013-11-15,726.673
2013-11-18,735.417
2013-11-19,727.67
2013-11-20,727.633
2013-11-21,731.049
2013-11-22,735.243
2013-11-25,736.14
2013-11-26,735.734
2013-11-27,740.427
2013-11-28,742.21
2013-11-29,736.844
2013-12-02,730.547
2013-12-03,713.54
2013-12-04,710.107
2013-12-05,712.83
2013-12-06,714.265
2013-12-09,723.996
2013-12-10,720.362
2013-12-11,718.463
2013-12-12,707.531
2013-12-13,702.932
2013-12-16,708.717
2013-12-17,703.726
2013-12-18,713.073
2013-12-19,719.682
2013-12-20,727.344
2013-12-23,734.153
2013-12-24,732.037
2013-12-25,732.037
2013-12-26,733.403
2013-12-27,749.991
2013-12-30,748.362
2013-12-31,746.466
2014-01-01,746.466
2014-01-02,735.949
2014-01-03,738.686
2014-01-06,740.26
2014-01-07,736.584
2014-01-08,736.622
2014-01-09,740.936
2014-01-10,749.681
2014-01-13,751.095
2014-01-14,747.828
2014-01-15,750.155
2014-01-16,750.224
2014-01-17,746.616
2014-01-20,746.8
2014-01-21,741.572
2014-01-22,744.506
2014-01-23,734.085
2014-01-24,720.221
2014-01-27,712.236
2014-01-28,718.674
2014-01-29,717.558
2014-01-30,708.971
2014-01-31,694.347
2014-02-03,688.362
2014-02-04,693.013
2014-02-05,698.846
2014-02-06,721.242
2014-02-07,727.411
2014-02-10,736.323
2014-02-11,746.399
2014-02-12,740.213
2014-02-13,743.884
2014-02-14,745.248
2014-02-17,749.453
2014-02-18,753.725
2014-02-19,754.785
2014-02-20,752.321
2014-02-21,759.742
2014-02-24,762.507
2014-02-25,765.653
2014-02-26,758.08
2014-02-27,758.701
2014-02-28,766.533
2014-03-03,744.443
2014-03-04,759.265
2014-03-05,762.177
2014-03-06,771.128
2014-03-07,764.251
2014-03-10,759.625
2014-03-11,759.167
2014-03-12,746.819
2014-03-13,737.914
2014-03-14,738.807
2014-03-17,749.195
2014-03-18,755.459
2014-03-19,749.298
2014-03-20,734.625
2014-03-21,730.177
2014-03-24,721.556
2014-03-25,732.413
2014-03-26,743.253
2014-03-27,736.946
2014-03-28,746.533
2014-03-31,751.461
2014-04-01,767.625
2014-04-02,769.162
2014-04-03,766.954
2014-04-04,767.215
2014-04-07,758.089
2014-04-08,765.158
2014-04-09,770.24
2014-04-10,768.509
2014-04-11,756.952
2014-04-14,745.673
2014-04-15,737.778
2014-04-16,745.854
2014-04-17,751.113
2014-04-18,751.113
2014-04-21,749.403
2014-04-22,761.45
2014-04-23,762.031
2014-04-24,761.929
2014-04-25,755.765
2014-04-28,751.144
2014-04-29,764.023
2014-04-30,768.182
2014-05-01,768.182
2014-05-02,768.138
2014-05-05,767.31
2014-05-06,768.296
2014-05-07,769.35
2014-05-08,775.464
2014-05-09,767.447
2014-05-12,774.215
2014-05-13,779.589
2014-05-14,775.53
2014-05-15,767.377
2014-05-16,761.265
2014-05-19,767.117
2014-05-20,771.56
2014-05-21,776.744
2014-05-22,782.018
2014-05-23,783.854
2014-05-26,787.891
2014-05-27,784.94
2014-05-28,781.157
2014-05-29,782.191
2014-05-30,787.097
2014-06-02,791.181
2014-06-03,785.302
2014-06-04,785.126
2014-06-05,790.071
2014-06-06,798.082
2014-06-09,796.554
2014-06-10,794.416
2014-06-11,790.4
2014-06-12,793.916
2014-06-13,789.358
2014-06-16,789.079
2014-06-17,789.763
2014-06-18,794.588
2014-06-19,800.952
2014-06-20,797.633
2014-06-23,801.704
2014-06-24,792.093
2014-06-25,784.458
2014-06-26,784.341
2014-06-27,785.786
2014-06-30,784.14
2014-07-01,788.898
2014-07-02,790.432
2014-07-03,798.857
2014-07-04,791.336
2014-07-07,785.879
2014-07-08,774.326
2014-07-09,778.128
2014-07-10,769.832
2014-07-11,768.05
2014-07-14,780.847
2014-07-15,772.64
2014-07-16,782.234
2014-07-17,777.719
2014-07-18,779.268
2014-07-21,783.609
2014-07-22,781.244
2014-07-23,785.556
2014-07-24,795.069
2014-07-25,790.035
2014-07-28,785.233
2014-07-29,784.831
2014-07-30,778.984
2014-07-31,769.288
2014-08-01,763.662
2014-08-04,765.739
2014-08-05,761.97
2014-08-06,750.011
2014-08-07,748.252
2014-08-08,738.598
2014-08-11,748.708
2014-08-12,748.141
2014-08-13,749.172
2014-08-14,750.67
2014-08-15,748.822
2014-08-18,755.126
2014-08-19,762.058
2014-08-20,766.721
2014-08-21,773.39
2014-08-22,765.883
2014-08-25,768.722
2014-08-26,771.403
2014-08-27,772.658
2014-08-28,760.408
2014-08-29,768.055
2014-09-01,763.348
2014-09-02,767.749
2014-09-03,775.387
2014-09-04,772.601
2014-09-05,769.483
2014-09-08,770.719
2014-09-09,762.368
2014-09-10,757.297
2014-09-11,757.516
2014-09-12,756.015
2014-09-15,757.738
2014-09-16,752.19
2014-09-17,758.524
2014-09-18,758.788
2014-09-19,762.229
2014-09-22,759.575
2014-09-23,752.536
2014-09-24,752.485
2014-09-25,746.832
2014-09-26,744.302
2014-09-29,740.434
2014-09-30,740.356
2014-10-01,726.961
2014-10-02,718.777
2014-10-03,718.962
2014-10-06,730.559
2014-10-07,718.895
2014-10-08,712.807
2014-10-09,713.71
2014-10-10,697.165
2014-10-13,699.786
2014-10-14,701.821
2014-10-15,683.266
2014-10-16,684.825
2014-10-17,706.357
2014-10-20,701.402
2014-10-21,714.414
2014-10-22,719.676
2014-10-23,726.729
2014-10-24,720.73
2014-10-27,721.09
2014-10-28,734.573
2014-10-29,733.62
2014-10-30,729.099
2014-10-31,733.413
2014-11-03,728.02
2014-11-04,724.99
2014-11-05,730.944
2014-11-06,728.794
2014-11-07,716.921
2014-11-10,725.605
2014-11-11,728.332
2014-11-12,721.205
2014-11-13,729.589
2014-11-14,722.262
2014-11-17,719.824
2014-11-18,733.743
2014-11-19,729.066
2014-11-20,731.018
2014-11-21,743.612
2014-11-24,754.221
2014-11-25,758.772
2014-11-26,762.059
2014-11-27,762.599
2014-11-28,755.067
2014-12-01,755.409
2014-12-02,753.305
2014-12-03,748.233
2014-12-04,751.456
2014-12-05,755.426
2014-12-08,752.813
2014-12-09,744.892
2014-12-10,744.372
2014-12-11,741.441
2014-12-12,729.354
2014-12-15,710.272
2014-12-16,724.77
2014-12-17,719.898
2014-12-18,732.888
2014-12-19,730.412
2014-12-22,735.298
2014-12-23,738.556
2014-12-24,739.344
2014-12-25,739.344
2014-12-26,738.192
2014-12-29,738.228
2014-12-30,727.846
2014-12-31,724.017
2015-01-01,724.017
2015-01-02,726.067
2015-01-05,705.867
2015-01-06,704.833
2015-01-07,693.168
2015-01-08,705.477
2015-01-09,703.696
2015-01-12,704.218
2015-01-13,708.837
2015-01-14,701.623
2015-01-15,695.755
2015-01-16,701.309
2015-01-19,723.063
2015-01-20,719.817
2015-01-21,729.152
2015-01-22,734.695
2015-01-23,741.244
2015-01-26,750.244
2015-01-27,746.617
2015-01-28,751.41
2015-01-29,736.609
2015-01-30,734.441
2015-02-02,731.179
2015-02-03,748.617
2015-02-04,747.2
2015-02-05,761.827
2015-02-06,755.409
2015-02-09,743.184
2015-02-10,748.655
2015-02-11,747.457
2015-02-12,759.222
2015-02-13,766.836
2015-02-16,764.594
2015-02-17,764.258
2015-02-18,767.227
2015-02-19,769.553
2015-02-20,769.737
2015-02-23,772.416
2015-02-24,777.395
2015-02-25,779.023
2015-02-26,771.842
2015-02-27,771.749
2015-03-02,772.453
2015-03-03,766.079
2015-03-04,757.299
2015-03-05,763.073
2015-03-06,755.402
2015-03-09,753.542
2015-03-10,739.595
2015-03-11,742.313
2015-03-12,744.446
2015-03-13,738.528
2015-03-16,747.825
2015-03-17,747.728
2015-03-18,753.942
2015-03-19,757.838
2015-03-20,775.801
2015-03-23,782.589
2015-03-24,786.145
2015-03-25,785.829
2015-03-26,770.193
2015-03-27,764.067
2015-03-30,768.479
2015-03-31,754.227
2015-04-01,756.58
2015-04-02,768.741
2015-04-03,768.741
2015-04-06,779.407
2015-04-07,776.906
2015-04-08,773.411
2015-04-09,770.564
2015-04-10,782.615
2015-04-13,784.117
2015-04-14,786.947
2015-04-15,780.299
2015-04-16,783.018
2015-04-17,773.484
2015-04-20,774.107
2015-04-21,785.818
2015-04-22,775.169
2015-04-23,770.257
2015-04-24,777.18
2015-04-27,780.153
2015-04-28,768.169
2015-04-29,759.558
2015-04-30,746.739
2015-05-01,747.872
2015-05-04,746.561
2015-05-05,731.572
2015-05-06,741.563
2015-05-07,744.708
2015-05-08,760.628
2015-05-11,754.941
2015-05-12,748.694
2015-05-13,761.91
2015-05-14,763.756
2015-05-15,769.996
2015-05-18,763.731
2015-05-19,763.839
2015-05-20,769.699
2015-05-21,777.059
2015-05-22,767.472
2015-05-25,760.023
2015-05-26,747.263
2015-05-27,754.255
2015-05-28,752.281
2015-05-29,745.332
2015-06-01,744.032
2015-06-02,760.737
2015-06-03,769.745
2015-06-04,764.714
2015-06-05,742.329
2015-06-08,739.539
2015-06-09,740.017
2015-06-10,753.352
2015-06-11,752.437
2015-06-12,744.485
2015-06-15,732.712
2015-06-16,740.512
2015-06-17,732.89
2015-06-18,748.907
2015-06-19,744.047
2015-06-22,768.2
2015-06-23,760.775
2015-06-24,758.541
2015-06-25,758.095
2015-06-26,758.873
2015-06-29,738.012
2015-06-30,727.129
2015-07-01,733.383
2015-07-02,726.273
2015-07-03,722.547
2015-07-06,709.665
2015-07-07,684.883
