Date,FINLAND IMI IMI (Large+Mid+Small Cap)
2015-07-07,757.642
2015-07-08,772.447
2015-07-09,792.076
2015-07-10,819.062
2015-07-13,821.764
2015-07-14,825.87
2015-07-15,821.971
2015-07-16,827.752
2015-07-17,829.554
2015-07-20,840.623
2015-07-21,825.931
2015-07-22,814.764
2015-07-23,821.389
2015-07-24,818.277
2015-07-27,815.37
2015-07-28,815.569
2015-07-29,821.459
2015-07-30,827.585
2015-07-31,838.207
2015-08-03,836.124
2015-08-04,837.489
2015-08-05,832.587
2015-08-06,835.652
2015-08-07,829.623
2015-08-10,839.089
2015-08-11,830.208
2015-08-12,817.924
2015-08-13,829.289
2015-08-14,827.506
2015-08-17,824.586
2015-08-18,822.955
2015-08-19,808.108
2015-08-20,795.984
2015-08-21,784.213
2015-08-24,759.131
2015-08-25,783.459
2015-08-26,775.175
2015-08-27,783.365
2015-08-28,783.859
2015-08-31,775.861
2015-09-01,761.48
2015-09-02,764.467
2015-09-03,773.962
2015-09-04,758.676
2015-09-07,762.885
2015-09-08,778.58
2015-09-09,792.986
2015-09-10,789.17
2015-09-11,786.772
2015-09-14,780.803
2015-09-15,780.995
2015-09-16,790.71
2015-09-17,791.121
2015-09-18,781.688
2015-09-21,778.451
2015-09-22,750.17
2015-09-23,754.85
2015-09-24,744.302
2015-09-25,754.586
2015-09-28,739.381
2015-09-29,743.589
2015-09-30,753.265
2015-10-01,753.944
2015-10-02,765.583
2015-10-05,784.708
2015-10-06,798.322
2015-10-07,795.948
2015-10-08,798.572
2015-10-09,806.166
2015-10-12,807.89
2015-10-13,799.73
2015-10-14,801.317
2015-10-15,808.204
2015-10-16,803.562
2015-10-19,807.358
2015-10-20,809.606
2015-10-21,811.21
2015-10-22,812.69
2015-10-23,808.259
2015-10-26,808.132
2015-10-27,796.339
2015-10-28,806.001
2015-10-29,811.904
2015-10-30,822.625
2015-11-02,828.104
2015-11-03,829.15
2015-11-04,830.384
2015-11-05,829.833
2015-11-06,825.617
2015-11-09,815.859
2015-11-10,807.19
2015-11-11,821.498
2015-11-12,814.834
2015-11-13,803.014
2015-11-16,808.375
2015-11-17,818.182
2015-11-18,819.725
2015-11-19,826.489
2015-11-20,827.32
2015-11-23,827.588
2015-11-24,813.587
2015-11-25,819.777
2015-11-26,825.746
2015-11-27,823.104
2015-11-30,825.867
2015-12-01,831.011
2015-12-02,833.437
2015-12-03,836.469
2015-12-04,835.31
2015-12-07,837.756
2015-12-08,822.113
2015-12-09,818.331
2015-12-10,825.443
2015-12-11,807.299
2015-12-14,799.207
2015-12-15,813.374
2015-12-16,822.024
2015-12-17,821.253
2015-12-18,809.178
2015-12-21,812.274
2015-12-22,815.666
2015-12-23,824.586
2015-12-24,830.574
2015-12-25,830.574
2015-12-28,825.004
2015-12-29,832.871
2015-12-30,829.459
2015-12-31,825.621
2016-01-01,825.621
2016-01-04,799.47
2016-01-05,794.469
2016-01-06,796.618
2016-01-07,785.026
2016-01-08,792.928
2016-01-11,795.278
2016-01-12,800.604
2016-01-13,806.626
2016-01-14,786.652
2016-01-15,772.26
2016-01-18,761.979
2016-01-19,777.399
2016-01-20,754.332
2016-01-21,760.435
2016-01-22,781.96
2016-01-25,779.887
2016-01-26,791.971
2016-01-27,793.626
2016-01-28,787.691
2016-01-29,794.03
2016-02-01,775.462
2016-02-02,766.789
2016-02-03,766.129
2016-02-04,768.56
2016-02-05,760.566
2016-02-08,733.679
2016-02-09,735.102
2016-02-10,732.072
2016-02-11,716.864
2016-02-12,720.664
2016-02-15,733.685
2016-02-16,732.143
2016-02-17,755.757
2016-02-18,761.987
2016-02-19,753.37
2016-02-22,769.693
2016-02-23,759.03
2016-02-24,744.896
2016-02-25,757.823
2016-02-26,755.055
2016-02-29,750.851
2016-03-01,762.721
2016-03-02,756.818
2016-03-03,762.517
2016-03-04,771.796
2016-03-07,769.105
2016-03-08,761.852
2016-03-09,762.445
2016-03-10,763.625
2016-03-11,777.057
2016-03-14,789.24
2016-03-15,784.056
2016-03-16,780.834
2016-03-17,801.559
2016-03-18,804.635
2016-03-21,800.17
2016-03-22,796.792
2016-03-23,788.404
2016-03-24,773.779
2016-03-25,773.779
2016-03-28,777.348
2016-03-29,780.161
2016-03-30,807.966
2016-03-31,798.683
2016-04-01,781.528
2016-04-04,785.614
2016-04-05,778.317
2016-04-06,779.962
2016-04-07,769.829
2016-04-08,792.78
2016-04-11,794.719
2016-04-12,790.425
2016-04-13,799.768
2016-04-14,807.761
2016-04-15,807.541
2016-04-18,813.124
2016-04-19,829.406
2016-04-20,825.933
2016-04-21,810.148
2016-04-22,802.83
2016-04-25,789.881
2016-04-26,799.798
2016-04-27,798.487
2016-04-28,802.901
2016-04-29,801.647
2016-05-02,806.044
2016-05-03,798.309
2016-05-04,790.983
2016-05-05,784.582
2016-05-06,784.879
2016-05-09,786.22
2016-05-10,776.63
2016-05-11,780.722
2016-05-12,772.018
2016-05-13,767.397
2016-05-16,771.764
2016-05-17,771.094
2016-05-18,773.148
2016-05-19,760.836
2016-05-20,771.698
2016-05-23,770.639
2016-05-24,779.519
2016-05-25,788.5
2016-05-26,799.065
2016-05-27,798.173
2016-05-30,800.527
2016-05-31,803.612
2016-06-01,800.807
2016-06-02,800.757
2016-06-03,810.024
2016-06-06,818.733
2016-06-07,826.278
2016-06-08,828.546
2016-06-09,817.455
2016-06-10,801.945
2016-06-13,792.239
2016-06-14,772.209
2016-06-15,782.813
2016-06-16,767.939
2016-06-17,785.382
2016-06-20,814.888
2016-06-21,811.972
2016-06-22,816.039
2016-06-23,827.877
2016-06-24,810.737
2016-06-27,732.919
2016-06-28,759.251
2016-06-29,783.436
2016-06-30,796.899
2016-07-01,811.391
2016-07-04,803.863
2016-07-05,782.795
2016-07-06,773.005
2016-07-07,778.957
2016-07-08,792.034
2016-07-11,808.308
2016-07-12,815.936
2016-07-13,828.974
2016-07-14,832.891
2016-07-15,828.05
2016-07-18,826.954
2016-07-19,821.702
2016-07-20,829.782
2016-07-21,827.986
2016-07-22,831.464
2016-07-25,833.955
2016-07-26,837.062
2016-07-27,838.425
2016-07-28,839.95
2016-07-29,844.517
2016-08-01,836.143
2016-08-02,830.195
2016-08-03,824.213
2016-08-04,827.012
2016-08-05,830.291
2016-08-08,837.935
2016-08-09,855.192
2016-08-10,855.909
2016-08-11,860.462
2016-08-12,858.417
2016-08-15,861.16
2016-08-16,854.422
2016-08-17,844.821
2016-08-18,858.005
2016-08-19,852.125
2016-08-22,848.961
2016-08-23,856.464
2016-08-24,855.07
2016-08-25,851.218
2016-08-26,859.727
2016-08-29,848.492
2016-08-30,846.032
2016-08-31,837.499
2016-09-01,844.135
2016-09-02,858.848
2016-09-05,855.451
2016-09-06,862.57
2016-09-07,871.492
2016-09-08,871.007
2016-09-09,853.879
2016-09-12,843.17
2016-09-13,837.32
2016-09-14,836.994
2016-09-15,842.142
2016-09-16,832.485
2016-09-19,844.846
2016-09-20,842.373
2016-09-21,846.248
2016-09-22,873.029
2016-09-23,868.464
2016-09-26,863.511
2016-09-27,861.305
2016-09-28,864.436
2016-09-29,866.518
2016-09-30,871.735
2016-10-03,870.804
2016-10-04,871.806
2016-10-05,871.483
2016-10-06,860.55
2016-10-07,855.064
2016-10-10,863.387
2016-10-11,850.457
2016-10-12,836.504
2016-10-13,827.281
2016-10-14,833.303
2016-10-17,830.992
2016-10-18,839.269
2016-10-19,838.923
2016-10-20,836.709
2016-10-21,830.015
2016-10-24,833.533
2016-10-25,833.047
2016-10-26,840.318
2016-10-27,821.978
2016-10-28,818.717
2016-10-31,814.823
2016-11-01,811.888
2016-11-02,808.971
2016-11-03,806.539
2016-11-04,798.734
2016-11-07,804.918
2016-11-08,807.358
2016-11-09,816.663
2016-11-10,818.714
2016-11-11,802.891
2016-11-14,782.037
2016-11-15,785.214
2016-11-16,778.345
2016-11-17,783.371
2016-11-18,778.641
2016-11-21,782.909
2016-11-22,786.285
2016-11-23,783.926
2016-11-24,793.507
2016-11-25,799.373
2016-11-28,789.162
2016-11-29,790.518
2016-11-30,794.044
2016-12-01,792.225
2016-12-02,789.972
2016-12-05,805.884
2016-12-06,806.522
2016-12-07,827.346
2016-12-08,817.179
2016-12-09,814.698
2016-12-12,824.891
2016-12-13,834.178
2016-12-14,830.762
2016-12-15,817.968
2016-12-16,818.113
2016-12-19,823.24
2016-12-20,821.457
2016-12-21,828.619
2016-12-22,819.634
2016-12-23,832.361
2016-12-26,832.361
2016-12-27,832.996
2016-12-28,827.156
2016-12-29,831.973
2016-12-30,836.416
2017-01-02,846.481
2017-01-03,832.456
2017-01-04,838.951
2017-01-05,847.71
2017-01-06,845.871
2017-01-09,840.181
2017-01-10,840.95
2017-01-11,829.239
2017-01-12,834.738
2017-01-13,842.035
2017-01-16,835.507
2017-01-17,837.057
2017-01-18,840.344
2017-01-19,839.439
2017-01-20,849.422
2017-01-23,846.894
2017-01-24,855.455
2017-01-25,857.445
2017-01-26,851.648
2017-01-27,854.01
2017-01-30,840.932
2017-01-31,835.502
2017-02-01,838.91
2017-02-02,851.626
2017-02-03,845.489
2017-02-06,837.391
2017-02-07,837.662
2017-02-08,839.711
2017-02-09,841.939
2017-02-10,841.389
2017-02-13,846.401
2017-02-14,843.712
2017-02-15,849.623
2017-02-16,856.929
2017-02-17,850.733
2017-02-20,853.305
2017-02-21,851.16
2017-02-22,850.262
2017-02-23,852.512
2017-02-24,845.562
2017-02-27,850.572
2017-02-28,852.057
2017-03-01,858.964
2017-03-02,859.315
2017-03-03,863.063
2017-03-06,862.503
2017-03-07,859.908
2017-03-08,856.973
2017-03-09,859.526
2017-03-10,866.674
2017-03-13,868.775
2017-03-14,866.504
2017-03-15,870.361
2017-03-16,885.922
2017-03-17,890.016
2017-03-20,894.774
2017-03-21,886.949
2017-03-22,882.202
2017-03-23,888.385
2017-03-24,889.128
2017-03-27,893.848
2017-03-28,893.854
2017-03-29,885.818
2017-03-30,887.564
2017-03-31,887.636
2017-04-03,881.07
2017-04-04,885.483
2017-04-05,881.615
2017-04-06,887.851
2017-04-07,887.683
2017-04-10,889.586
2017-04-11,888.457
2017-04-12,895.432
2017-04-13,896.12
2017-04-14,896.12
2017-04-17,899.367
2017-04-18,893.992
2017-04-19,893.653
2017-04-20,907.669
2017-04-21,896.523
2017-04-24,931.64
2017-04-25,946.242
2017-04-26,946.492
2017-04-27,948.065
2017-04-28,951.223
2017-05-01,953.669
2017-05-02,964.206
2017-05-03,960.297
2017-05-04,971.54
2017-05-05,983.76
2017-05-08,975.223
2017-05-09,977.197
2017-05-10,974.44
2017-05-11,971.926
2017-05-12,974.684
2017-05-15,983.606
2017-05-16,994.756
2017-05-17,981.958
2017-05-18,975.825
2017-05-19,993.375
2017-05-22,998.254
2017-05-23,1014.738
2017-05-24,1016.002
2017-05-25,1018.637
2017-05-26,1017.266
2017-05-29,1014.763
2017-05-30,1011.443
2017-05-31,1012.841
2017-06-01,1024.123
2017-06-02,1034.637
2017-06-05,1028.566
2017-06-06,1026.79
2017-06-07,1033.271
2017-06-08,1025.859
2017-06-09,1031.267
2017-06-12,1021.501
2017-06-13,1032.773
2017-06-14,1036.764
2017-06-15,1017.152
2017-06-16,1033.396
2017-06-19,1043.92
2017-06-20,1034.157
2017-06-21,1029.11
2017-06-22,1025.949
2017-06-23,1029.857
2017-06-26,1028.081
2017-06-27,1022.884
2017-06-28,1029.4
2017-06-29,1015.406
2017-06-30,1012.539
2017-07-03,1024.222
2017-07-04,1019.249
2017-07-05,1022.496
2017-07-06,1023.935
2017-07-07,1026.744
2017-07-10,1032.907
2017-07-11,1029.572
2017-07-12,1048.6
2017-07-13,1048.005
2017-07-14,1052.172
2017-07-17,1058.046
2017-07-18,1054.462
2017-07-19,1045.149
2017-07-20,1053.904
2017-07-21,1043.401
2017-07-24,1034.444
2017-07-25,1021.07
2017-07-26,1028.451
2017-07-27,1039.012
2017-07-28,1035.039
2017-07-31,1032.514
2017-08-01,1044.923
2017-08-02,1047.828
2017-08-03,1051.55
2017-08-04,1047.65
2017-08-07,1051.003
2017-08-08,1047.294
2017-08-09,1038.552
2017-08-10,1029.116
2017-08-11,1024.367
2017-08-14,1036.063
2017-08-15,1028.814
2017-08-16,1035.728
2017-08-17,1036.823
2017-08-18,1026.444
2017-08-21,1029.082
2017-08-22,1033.152
2017-08-23,1036.576
2017-08-24,1032.97
2017-08-25,1040.228
2017-08-28,1037.347
2017-08-29,1033.133
2017-08-30,1032.896
2017-08-31,1038.971
2017-09-01,1043.37
2017-09-04,1040.772
2017-09-05,1036.631
2017-09-06,1040.767
2017-09-07,1049.815
2017-09-08,1045.898
2017-09-11,1055.505
2017-09-12,1060.275
2017-09-13,1053.83
2017-09-14,1045.078
2017-09-15,1055.33
2017-09-18,1061.729
2017-09-19,1063.042
2017-09-20,1063.465
2017-09-21,1055.688
2017-09-22,1055.888
2017-09-25,1044.613
2017-09-26,1036.114
2017-09-27,1032.923
2017-09-28,1047.63
2017-09-29,1050.746
2017-10-02,1047.398
2017-10-03,1056.528
2017-10-04,1056.619
2017-10-05,1056.08
2017-10-06,1054.314
2017-10-09,1060.637
2017-10-10,1064.531
2017-10-11,1065.15
2017-10-12,1065.341
2017-10-13,1067.062
2017-10-16,1063.387
2017-10-17,1059.326
2017-10-18,1062.322
2017-10-19,1068.044
2017-10-20,1074.842
2017-10-23,1079.126
2017-10-24,1078.844
2017-10-25,1077.936
2017-10-26,1033.999
2017-10-27,1034.441
2017-10-30,1029.741
2017-10-31,1026.884
2017-11-01,1032.963
2017-11-02,1037.998
2017-11-03,1035.164
2017-11-06,1038.018
2017-11-07,1029.594
2017-11-08,1029.757
2017-11-09,1017.453
2017-11-10,1016.916
2017-11-13,1012.1
2017-11-14,1014.182
2017-11-15,1014.567
2017-11-16,1021.667
2017-11-17,1020.236
2017-11-20,1025.692
2017-11-21,1024.29
2017-11-22,1025.485
2017-11-23,1026.844
2017-11-24,1035.869
2017-11-27,1023.441
2017-11-28,1022.149
2017-11-29,1022.675
2017-11-30,1026.564
2017-12-01,1011.195
2017-12-04,1012.059
2017-12-05,1009.888
2017-12-06,1006.261
2017-12-07,999.913
2017-12-08,1002.088
2017-12-11,1006.841
2017-12-12,1002.032
2017-12-13,1011.55
2017-12-14,1006.283
2017-12-15,1006.531
2017-12-18,1022.034
2017-12-19,1021.28
2017-12-20,1019.947
2017-12-21,1025.936
2017-12-22,1023.922
2017-12-25,1023.922
2017-12-26,1026.604
2017-12-27,1029.922
2017-12-28,1028.797
2017-12-29,1031.848
2018-01-01,1031.848
2018-01-02,1038.246
2018-01-03,1045.747
2018-01-04,1058.585
2018-01-05,1061.496
2018-01-08,1059.608
2018-01-09,1062.117
2018-01-10,1060.426
2018-01-11,1062.042
2018-01-12,1073.194
2018-01-15,1082.332
2018-01-16,1079.329
2018-01-17,1082.237
2018-01-18,1084.783
2018-01-19,1092.824
2018-01-22,1100.591
2018-01-23,1105.317
2018-01-24,1103.56
2018-01-25,1101.028
2018-01-26,1099.391
2018-01-29,1097.85
2018-01-30,1095.666
2018-01-31,1096.286
2018-02-01,1131.595
2018-02-02,1120.935
2018-02-05,1110.657
2018-02-06,1080.868
2018-02-07,1098.511
2018-02-08,1070.281
2018-02-09,1058.444
2018-02-12,1077.032
2018-02-13,1080.734
2018-02-14,1099.398
2018-02-15,1117.399
2018-02-16,1134.348
2018-02-19,1124.271
2018-02-20,1128.192
2018-02-21,1130.357
2018-02-22,1124.023
2018-02-23,1123.035
2018-02-26,1131.471
2018-02-27,1125.933
2018-02-28,1115.699
2018-03-01,1099.564
2018-03-02,1088.777
2018-03-05,1100.963
2018-03-06,1111.407
2018-03-07,1118.213
2018-03-08,1126.632
2018-03-09,1128.442
2018-03-12,1126.628
2018-03-13,1121.274
2018-03-14,1116.34
2018-03-15,1120.547
2018-03-16,1112.878
2018-03-19,1109.334
2018-03-20,1110.125
2018-03-21,1111.449
2018-03-22,1097.971
2018-03-23,1097.943
2018-03-26,1093.677
2018-03-27,1102.715
2018-03-28,1097.597
2018-03-29,1103.424
2018-03-30,1103.424
2018-04-02,1104.411
2018-04-03,1090.341
2018-04-04,1081.911
2018-04-05,1098.037
2018-04-06,1096.191
2018-04-09,1098.849
2018-04-10,1109.295
2018-04-11,1106.414
2018-04-12,1113.234
2018-04-13,1120.21
2018-04-16,1120.708
2018-04-17,1134.693
2018-04-18,1141.269
2018-04-19,1147.938
2018-04-20,1143.494
2018-04-23,1141.626
2018-04-24,1134.718
2018-04-25,1131.41
2018-04-26,1140.163
2018-04-27,1147.5
2018-04-30,1147.642
2018-05-01,1138.856
2018-05-02,1132.197
2018-05-03,1119.64
2018-05-04,1132.822
2018-05-07,1143.915
2018-05-08,1148.009
2018-05-09,1146.31
2018-05-10,1148.63
2018-05-11,1164.822
2018-05-14,1164.201
2018-05-15,1154.411
2018-05-16,1150.597
2018-05-17,1155.416
2018-05-18,1154.613
2018-05-21,1160.809
2018-05-22,1169.72
2018-05-23,1144.125
2018-05-24,1142.055
2018-05-25,1132.761
2018-05-28,1131.061
2018-05-29,1110.754
2018-05-30,1121.286
2018-05-31,1130.908
2018-06-01,1142.685
2018-06-04,1154.889
2018-06-05,1147.907
2018-06-06,1161.581
2018-06-07,1165.182
2018-06-08,1157.087
2018-06-11,1162.396
2018-06-12,1154.607
2018-06-13,1157.633
2018-06-14,1152.663
2018-06-15,1142.37
2018-06-18,1131.571
2018-06-19,1115.261
2018-06-20,1120.597
2018-06-21,1111.104
2018-06-22,1114.071
2018-06-25,1107.576
2018-06-26,1108.597
2018-06-27,1105.515
2018-06-28,1097.273
2018-06-29,1116.865
2018-07-02,1096.99
2018-07-03,1105.689
2018-07-04,1098.86
2018-07-05,1109.811
2018-07-06,1120.913
2018-07-09,1133.926
2018-07-10,1142.954
2018-07-11,1128.768
2018-07-12,1129.201
2018-07-13,1118.819
2018-07-16,1125.992
2018-07-17,1141.295
2018-07-18,1145.545
2018-07-19,1135.171
2018-07-20,1127.336
2018-07-23,1124.645
2018-07-24,1136.381
2018-07-25,1132.219
2018-07-26,1128.932
2018-07-27,1127.703
2018-07-30,1131.985
2018-07-31,1123.255
2018-08-01,1129.199
2018-08-02,1112.476
2018-08-03,1115.534
2018-08-06,1111.488
2018-08-07,1123.247
2018-08-08,1125.77
2018-08-09,1122.489
2018-08-10,1094.428
2018-08-13,1088.559
2018-08-14,1082.09
2018-08-15,1057.744
2018-08-16,1078.173
2018-08-17,1082.209
2018-08-20,1095.857
2018-08-21,1110.949
2018-08-22,1124.704
2018-08-23,1125.226
2018-08-24,1130.481
2018-08-27,1147.355
2018-08-28,1164.864
2018-08-29,1161.905
2018-08-30,1157.1
2018-08-31,1146.699
2018-09-03,1144.068
2018-09-04,1122.054
2018-09-05,1113.05
2018-09-06,1105.476
2018-09-07,1104.505
2018-09-10,1109.168
2018-09-11,1108.962
2018-09-12,1112.112
2018-09-13,1118.072
2018-09-14,1127.614
2018-09-17,1129.583
2018-09-18,1135.97
2018-09-19,1134.956
2018-09-20,1145.148
2018-09-21,1157.633
2018-09-24,1155.63
2018-09-25,1158.016
2018-09-26,1148.329
2018-09-27,1157.543
2018-09-28,1139.091
2018-10-01,1130.551
2018-10-02,1118.512
2018-10-03,1117.371
2018-10-04,1110.419
2018-10-05,1095.847
2018-10-08,1081.926
2018-10-09,1078.935
2018-10-10,1060.896
2018-10-11,1040.831
2018-10-12,1046.3
2018-10-15,1047.053
2018-10-16,1073.228
2018-10-17,1058.85
2018-10-18,1047.28
2018-10-19,1043.739
2018-10-22,1036.417
2018-10-23,1006.204
2018-10-24,996.237
2018-10-25,1004.333
2018-10-26,1019.927
2018-10-29,1018.873
2018-10-30,1017.218
2018-10-31,1032.527
2018-11-01,1034.56
2018-11-02,1050.569
2018-11-05,1049.384
2018-11-06,1048.397
2018-11-07,1063.914
2018-11-08,1060.628
2018-11-09,1042.013
2018-11-12,1028.577
2018-11-13,1032.639
2018-11-14,1028.61
2018-11-15,1017.798
2018-11-16,1031.095
2018-11-19,1026.057
2018-11-20,1003.744
2018-11-21,1009.651
2018-11-22,995.69
2018-11-23,993.544
2018-11-26,997.843
2018-11-27,984.607
2018-11-28,982.762
2018-11-29,994.944
2018-11-30,985.141
2018-12-03,1009.324
2018-12-04,990.923
2018-12-05,980.766
2018-12-06,984.355
2018-12-07,976.189
2018-12-10,960.796
2018-12-11,974.711
2018-12-12,1005.908
2018-12-13,998.113
2018-12-14,994.098
2018-12-17,988.775
2018-12-18,985.638
2018-12-19,1000.191
2018-12-20,978.215
2018-12-21,970.346
2018-12-24,970.346
2018-12-25,970.346
2018-12-26,969.836
2018-12-27,954.895
2018-12-28,972.913
2018-12-31,972.657
2019-01-01,972.657
2019-01-02,972.009
2019-01-03,968.079
2019-01-04,999.759
2019-01-07,1008.061
2019-01-08,1020.306
2019-01-09,1036.517
2019-01-10,1036.959
2019-01-11,1030.328
2019-01-14,1023.959
2019-01-15,1025.575
2019-01-16,1031.814
2019-01-17,1034.639
2019-01-18,1046.029
2019-01-21,1052.07
2019-01-22,1045.377
2019-01-23,1046.112
2019-01-24,1051.389
2019-01-25,1069.838
2019-01-28,1059.81
2019-01-29,1066.423
2019-01-30,1063.654
2019-01-31,1053.915
2019-02-01,1055.69
2019-02-04,1055.069
2019-02-05,1067.694
2019-02-06,1076.706
2019-02-07,1063.687
2019-02-08,1058.792
2019-02-11,1063.962
2019-02-12,1061.012
2019-02-13,1067.396
2019-02-14,1066.466
2019-02-15,1067.843
2019-02-18,1076.156
2019-02-19,1065.594
2019-02-20,1072.549
2019-02-21,1065.983
2019-02-22,1066.811
2019-02-25,1073.237
2019-02-26,1082.002
2019-02-27,1080.256
2019-02-28,1071.407
2019-03-01,1093.368
2019-03-04,1089.764
2019-03-05,1084.074
2019-03-06,1080.036
2019-03-07,1063.656
2019-03-08,1058.936
2019-03-11,1070.947
2019-03-12,1079.037
2019-03-13,1080.415
2019-03-14,1097.265
2019-03-15,1109.757
2019-03-18,1114.899
2019-03-19,1125.589
2019-03-20,1110.407
2019-03-21,1111.825
2019-03-22,1076.395
2019-03-25,1070.678
2019-03-26,1067.488
2019-03-27,1069.092
2019-03-28,1059.108
2019-03-29,1064.574
2019-04-01,1088.178
2019-04-02,1095.975
2019-04-03,1116.819
2019-04-04,1115.018
2019-04-05,1124.297
2019-04-08,1120.685
2019-04-09,1113.728
2019-04-10,1116.129
2019-04-11,1119.224
2019-04-12,1126.314
2019-04-15,1115.835
2019-04-16,1109.935
2019-04-17,1105.74
2019-04-18,1108.783
2019-04-19,1108.783
2019-04-22,1109.917
2019-04-23,1109.301
2019-04-24,1103.908
2019-04-25,1088.401
2019-04-26,1088.024
2019-04-29,1082.045
2019-04-30,1071.723
2019-05-01,1074.926
2019-05-02,1061.795
2019-05-03,1063.111
2019-05-06,1051.668
2019-05-07,1041.306
2019-05-08,1038.376
2019-05-09,1026.005
2019-05-10,1037.019
2019-05-13,1015.118
2019-05-14,1022.375
2019-05-15,1022.623
2019-05-16,1043.727
2019-05-17,1046.109
2019-05-20,1040.158
2019-05-21,1055.276
2019-05-22,1054.402
2019-05-23,1027.486
2019-05-24,1037.81
2019-05-27,1042.872
2019-05-28,1034.308
2019-05-29,1013.877
2019-05-30,1012.421
2019-05-31,1013.511
2019-06-03,1019.967
2019-06-04,1029.488
2019-06-05,1027.301
2019-06-06,1026.749
2019-06-07,1044.448
2019-06-10,1043.512
2019-06-11,1067.864
2019-06-12,1061.019
2019-06-13,1061.505
2019-06-14,1046.861
2019-06-17,1042.02
2019-06-18,1056.405
2019-06-19,1059.941
2019-06-20,1069.651
2019-06-21,1072.446
2019-06-24,1068.349
2019-06-25,1070.99
2019-06-26,1078.4
2019-06-27,1075.527
2019-06-28,1080.264
2019-07-01,1085.685
2019-07-02,1080.476
2019-07-03,1086.212
2019-07-04,1089.796
2019-07-05,1076.766
2019-07-08,1071.468
2019-07-09,1059.413
2019-07-10,1063.181
2019-07-11,1062.619
2019-07-12,1065.232
2019-07-15,1072.38
2019-07-16,1075.466
2019-07-17,1066.224
2019-07-18,1049.482
2019-07-19,1057.964
2019-07-22,1060.389
2019-07-23,1069.518
2019-07-24,1071.43
2019-07-25,1079.77
2019-07-26,1072.043
2019-07-29,1070.269
2019-07-30,1057.811
2019-07-31,1058.221
2019-08-01,1054.109
2019-08-02,1043.836
2019-08-05,1038.653
2019-08-06,1038.611
2019-08-07,1037.672
2019-08-08,1055.139
2019-08-09,1055.341
2019-08-12,1049.413
2019-08-13,1052.033
2019-08-14,1023.842
2019-08-15,1015.227
2019-08-16,1029.06
2019-08-19,1044.771
2019-08-20,1028.163
2019-08-21,1038.746
2019-08-22,1032.808
2019-08-23,1022.772
2019-08-26,1019.134
2019-08-27,1020.366
2019-08-28,1007.007
2019-08-29,1023.121
2019-08-30,1026.036
2019-09-02,1023.837
2019-09-03,1014.996
2019-09-04,1035.158
2019-09-05,1046.14
2019-09-06,1055.056
2019-09-09,1058.346
2019-09-10,1059.053
2019-09-11,1055.214
2019-09-12,1071.597
2019-09-13,1078.008
2019-09-16,1070.52
2019-09-17,1070.888
2019-09-18,1063.988
2019-09-19,1069.781
2019-09-20,1066.053
2019-09-23,1053.234
2019-09-24,1048.952
2019-09-25,1037.711
2019-09-26,1037.536
2019-09-27,1051.975
2019-09-30,1054.24
2019-10-01,1041.821
2019-10-02,1022.052
2019-10-03,1016.848
2019-10-04,1024.493
2019-10-07,1036.269
2019-10-08,1027.474
2019-10-09,1035.145
2019-10-10,1046.133
2019-10-11,1067.514
2019-10-14,1058.463
2019-10-15,1068.638
2019-10-16,1071.38
2019-10-17,1084.418
2019-10-18,1087.677
2019-10-21,1095.264
2019-10-22,1094.827
2019-10-23,1101.637
2019-10-24,1069.832
2019-10-25,1067.242
2019-10-28,1071.431
2019-10-29,1070.9
2019-10-30,1076.67
2019-10-31,1069.153
2019-11-01,1077.474
2019-11-04,1088.227
2019-11-05,1081.472
2019-11-06,1077.751
2019-11-07,1077.576
2019-11-08,1073.098
2019-11-11,1073.194
2019-11-12,1074.612
2019-11-13,1066.942
2019-11-14,1053.78
2019-11-15,1068.547
2019-11-18,1067.466
2019-11-19,1061.536
2019-11-20,1059.875
2019-11-21,1054.422
2019-11-22,1052.003
2019-11-25,1055.847
2019-11-26,1056.355
2019-11-27,1054.992
2019-11-28,1054.485
2019-11-29,1053.117
2019-12-02,1045.278
2019-12-03,1042.525
2019-12-04,1053.756
2019-12-05,1051.296
2019-12-06,1047.174
2019-12-09,1052.478
2019-12-10,1051.214
2019-12-11,1051.599
2019-12-12,1058.057
2019-12-13,1067.741
2019-12-16,1075.124
2019-12-17,1083.564
2019-12-18,1082.421
2019-12-19,1087.612
2019-12-20,1092.929
2019-12-23,1096.479
2019-12-24,1096.726
2019-12-25,1096.726
2019-12-26,1097.566
2019-12-27,1105.673
2019-12-30,1102.073
2019-12-31,1104.188
2020-01-01,1104.188
2020-01-02,1117.593
2020-01-03,1110.028
2020-01-06,1112.464
2020-01-07,1108.01
2020-01-08,1100.399
2020-01-09,1100.246
2020-01-10,1108.329
2020-01-13,1117.338
2020-01-14,1119.249
2020-01-15,1124.165
2020-01-16,1133.698
2020-01-17,1136.787
2020-01-20,1142.369
2020-01-21,1135.272
2020-01-22,1130.378
2020-01-23,1120.542
2020-01-24,1122.552
2020-01-27,1096.348
2020-01-28,1114.863
2020-01-29,1111.037
2020-01-30,1118.015
2020-01-31,1112.341
2020-02-03,1112.069
2020-02-04,1127.245
2020-02-05,1141.739
2020-02-06,1144.984
2020-02-07,1153.012
2020-02-10,1146.745
2020-02-11,1164.195
2020-02-12,1153.972
2020-02-13,1146.081
2020-02-14,1145.054
2020-02-17,1136.99
2020-02-18,1119.273
2020-02-19,1126.398
