Date,IRELAND SMALL CAP Small Cap
2015-08-06,886.001
2015-08-07,885.724
2015-08-10,885.037
2015-08-11,884.728
2015-08-12,874.249
2015-08-13,885.349
2015-08-14,888.12
2015-08-17,888.457
2015-08-18,896.662
2015-08-19,899.823
2015-08-20,889.9
2015-08-21,878.072
2015-08-24,857.163
2015-08-25,874.791
2015-08-26,893.812
2015-08-27,909.158
2015-08-28,909.698
2015-08-31,917.15
2015-09-01,904.811
2015-09-02,895.137
2015-09-03,910.921
2015-09-04,901.348
2015-09-07,915.669
2015-09-08,914.461
2015-09-09,913.913
2015-09-10,918.286
2015-09-11,922.234
2015-09-14,927.824
2015-09-15,927.333
2015-09-16,931.362
2015-09-17,937.563
2015-09-18,936.203
2015-09-21,930.736
2015-09-22,907.533
2015-09-23,903.987
2015-09-24,897.665
2015-09-25,898.138
2015-09-28,893.488
2015-09-29,877.729
2015-09-30,879.5
2015-10-01,873.968
2015-10-02,875.368
2015-10-05,882.436
2015-10-06,895.102
2015-10-07,885.392
2015-10-08,893.78
2015-10-09,886.782
2015-10-12,881.676
2015-10-13,879.51
2015-10-14,878.818
2015-10-15,887.753
2015-10-16,894.977
2015-10-19,897.962
2015-10-20,903.662
2015-10-21,912.229
2015-10-22,892.735
2015-10-23,905.939
2015-10-26,900.688
2015-10-27,897.738
2015-10-28,913.189
2015-10-29,909.125
2015-10-30,917.647
2015-11-02,924.414
2015-11-03,908.348
2015-11-04,895.736
2015-11-05,903.817
2015-11-06,900.647
2015-11-09,906.155
2015-11-10,906.952
2015-11-11,912.195
2015-11-12,908.573
2015-11-13,904.935
2015-11-16,914.128
2015-11-17,917.769
2015-11-18,913.357
2015-11-19,933.851
2015-11-20,925.106
2015-11-23,918.114
2015-11-24,910.615
2015-11-25,913.147
2015-11-26,923.105
2015-11-27,923.857
2015-11-30,925.617
2015-12-01,936.733
2015-12-02,940.394
2015-12-03,950.442
2015-12-04,949.954
2015-12-07,951.818
2015-12-08,934.459
2015-12-09,935.879
2015-12-10,926.33
2015-12-11,924.216
2015-12-14,924.193
2015-12-15,924.864
2015-12-16,937.201
2015-12-17,943.538
2015-12-18,945.858
2015-12-21,935.779
2015-12-22,927.869
2015-12-23,927.722
2015-12-24,928.213
2015-12-25,928.213
2015-12-28,929.315
2015-12-29,939.92
2015-12-30,941.224
2015-12-31,930.258
2016-01-01,930.258
2016-01-04,928.963
2016-01-05,923.977
2016-01-06,911.539
2016-01-07,914.053
2016-01-08,922.739
2016-01-11,921.922
2016-01-12,922.526
2016-01-13,920.452
2016-01-14,893.881
2016-01-15,901.278
2016-01-18,892.645
2016-01-19,903.623
2016-01-20,872.137
2016-01-21,867.007
2016-01-22,886.719
2016-01-25,898.331
2016-01-26,898.408
2016-01-27,902.767
2016-01-28,896.866
2016-01-29,900.977
2016-02-01,916.903
2016-02-02,907.57
2016-02-03,906.828
2016-02-04,909.686
2016-02-05,898.32
2016-02-08,856.952
2016-02-09,857.969
2016-02-10,890.943
2016-02-11,886.534
2016-02-12,901.592
2016-02-15,921.198
2016-02-16,922.377
2016-02-17,938.412
2016-02-18,938.931
2016-02-19,949.675
2016-02-22,941.282
2016-02-23,925.575
2016-02-24,916.234
2016-02-25,922.457
2016-02-26,918.428
2016-02-29,914.975
2016-03-01,931.356
2016-03-02,932.54
2016-03-03,926.1
2016-03-04,944.014
2016-03-07,930.327
2016-03-08,932.053
2016-03-09,943.511
2016-03-10,949.502
2016-03-11,962.625
2016-03-14,959.359
2016-03-15,951.831
2016-03-16,953.646
2016-03-17,977.569
2016-03-18,970.436
2016-03-21,959.768
2016-03-22,962.448
2016-03-23,967.465
2016-03-24,969.414
2016-03-25,969.414
2016-03-28,973.887
2016-03-29,974.152
2016-03-30,995.424
2016-03-31,996.786
2016-04-01,984.979
2016-04-04,987.452
2016-04-05,974.224
2016-04-06,977.12
2016-04-07,978.963
2016-04-08,993.987
2016-04-11,998.804
2016-04-12,989.127
2016-04-13,992.087
2016-04-14,990.928
2016-04-15,987.814
2016-04-18,993.81
2016-04-19,1005.773
2016-04-20,991.208
2016-04-21,984.049
2016-04-22,975.957
2016-04-25,984.492
2016-04-26,995.358
2016-04-27,996.382
2016-04-28,974.335
2016-04-29,989.456
2016-05-02,994.639
2016-05-03,983.691
2016-05-04,979.913
2016-05-05,977.727
2016-05-06,987.878
2016-05-09,995.155
2016-05-10,990.664
2016-05-11,999.652
2016-05-12,995.964
2016-05-13,985.656
2016-05-16,987.919
2016-05-17,987.383
2016-05-18,982.533
2016-05-19,975.252
2016-05-20,984.844
2016-05-23,987.938
2016-05-24,1006.396
2016-05-25,1006.223
2016-05-26,1008.976
2016-05-27,1017.344
2016-05-30,1014.465
2016-05-31,1008.673
2016-06-01,1007.323
2016-06-02,1011.972
2016-06-03,1023.712
2016-06-06,1026.783
2016-06-07,1030.455
2016-06-08,1027.245
2016-06-09,1014.853
2016-06-10,995.867
2016-06-13,971.553
2016-06-14,943.664
2016-06-15,950.695
2016-06-16,928.208
2016-06-17,951.437
2016-06-20,985.788
2016-06-21,979.141
2016-06-22,986.463
2016-06-23,1013.17
2016-06-24,891.804
2016-06-27,819.369
2016-06-28,847.722
2016-06-29,866.051
2016-06-30,868.321
2016-07-01,893.259
2016-07-04,879.453
2016-07-05,862.867
2016-07-06,838.366
2016-07-07,855.093
2016-07-08,866.482
2016-07-11,879.962
2016-07-12,885.598
2016-07-13,895.06
2016-07-14,903.848
2016-07-15,901.471
2016-07-18,912.908
2016-07-19,911.969
2016-07-20,923.652
2016-07-21,920.913
2016-07-22,914.101
2016-07-25,915.52
2016-07-26,914.876
2016-07-27,911.732
2016-07-28,908.506
2016-07-29,915.348
2016-08-01,911.537
2016-08-02,912.961
2016-08-03,897.594
2016-08-04,894.65
2016-08-05,903.008
2016-08-08,910.236
2016-08-09,920.273
2016-08-10,921.022
2016-08-11,934.289
2016-08-12,936.666
2016-08-15,939.5
2016-08-16,945.041
2016-08-17,945.155
2016-08-18,954.537
2016-08-19,952.511
2016-08-22,963.185
2016-08-23,976.545
2016-08-24,975.203
2016-08-25,977.573
2016-08-26,995.724
2016-08-29,984.81
2016-08-30,981.152
2016-08-31,966.465
2016-09-01,976.452
2016-09-02,994.187
2016-09-05,988.673
2016-09-06,994.417
2016-09-07,997.957
2016-09-08,999.494
2016-09-09,976.718
2016-09-12,959.146
2016-09-13,958.798
2016-09-14,954.733
2016-09-15,962.194
2016-09-16,943.07
2016-09-19,949.53
2016-09-20,948.777
2016-09-21,952.11
2016-09-22,959.227
2016-09-23,947.627
2016-09-26,937.984
2016-09-27,923.53
2016-09-28,932.472
2016-09-29,935.478
2016-09-30,938.286
2016-10-03,934.992
2016-10-04,933.171
2016-10-05,944.211
2016-10-06,932.517
2016-10-07,914.367
2016-10-10,922.033
2016-10-11,910.407
2016-10-12,897.907
2016-10-13,894.865
2016-10-14,899.901
2016-10-17,889.281
2016-10-18,901.445
2016-10-19,907.735
2016-10-20,901.572
2016-10-21,892.953
2016-10-24,884.462
2016-10-25,877.72
2016-10-26,879.158
2016-10-27,865.312
2016-10-28,868.022
2016-10-31,871.904
2016-11-01,863.207
2016-11-02,893.574
2016-11-03,898.624
2016-11-04,894.602
2016-11-07,892.586
2016-11-08,895.972
2016-11-09,885.492
2016-11-10,887.079
2016-11-11,873.427
2016-11-14,863.263
2016-11-15,867.916
2016-11-16,862.657
2016-11-17,861.706
2016-11-18,868.956
2016-11-21,872.372
2016-11-22,879.465
2016-11-23,877.101
2016-11-24,881.7
2016-11-25,885.828
2016-11-28,874.832
2016-11-29,879.266
2016-11-30,893.259
2016-12-01,882.031
2016-12-02,880.248
2016-12-05,894.026
2016-12-06,897.623
2016-12-07,913.189
2016-12-08,916.358
2016-12-09,906.069
2016-12-12,903.569
2016-12-13,907.015
2016-12-14,897.425
2016-12-15,887.767
2016-12-16,888.591
2016-12-19,901.562
2016-12-20,893.201
2016-12-21,901.431
2016-12-22,904.063
2016-12-23,899.819
2016-12-26,899.819
2016-12-27,899.518
2016-12-28,904.155
2016-12-29,913.078
2016-12-30,911.211
2017-01-02,911.211
2017-01-03,909.229
2017-01-04,920.562
2017-01-05,947.239
2017-01-06,943.252
2017-01-09,948.748
2017-01-10,959.682
2017-01-11,946.322
2017-01-12,971.857
2017-01-13,968.098
2017-01-16,952.477
2017-01-17,963.489
2017-01-18,956.035
2017-01-19,956.913
2017-01-20,974.356
2017-01-23,981.23
2017-01-24,981.556
2017-01-25,986.665
2017-01-26,962.804
2017-01-27,971.457
2017-01-30,963.4
2017-01-31,973.521
2017-02-01,967.435
2017-02-02,981.23
2017-02-03,979.275
2017-02-06,972.334
2017-02-07,974.63
2017-02-08,992.536
2017-02-09,983.438
2017-02-10,982.592
2017-02-13,989.083
2017-02-14,990.141
2017-02-15,1001.899
2017-02-16,1017.919
2017-02-17,1020.405
2017-02-20,1018.499
2017-02-21,1011.854
2017-02-22,1015.363
2017-02-23,1012.837
2017-02-24,1004.996
2017-02-27,1009.771
2017-02-28,1012.919
2017-03-01,1020.361
2017-03-02,1015.856
2017-03-03,1011.291
2017-03-06,1013.722
2017-03-07,1012.821
2017-03-08,1016.507
2017-03-09,1017.286
2017-03-10,1021.9
2017-03-13,1024.992
2017-03-14,1012.888
2017-03-15,1018.295
2017-03-16,1032.594
2017-03-17,1038.499
2017-03-20,1040.696
2017-03-21,1035.83
2017-03-22,1024.929
2017-03-23,1029.287
2017-03-24,1017.406
2017-03-27,1019.161
2017-03-28,1028.614
2017-03-29,1019.284
2017-03-30,1026.151
2017-03-31,1021.187
2017-04-03,1015.377
2017-04-04,1012.508
2017-04-05,1013.845
2017-04-06,1011.878
2017-04-07,1009.466
2017-04-10,1012.22
2017-04-11,1010.426
2017-04-12,1023.445
2017-04-13,1018.595
2017-04-14,1018.595
2017-04-17,1022.285
2017-04-18,1023.665
2017-04-19,1029.633
2017-04-20,1039.265
2017-04-21,1032.189
2017-04-24,1075.47
2017-04-25,1087.345
2017-04-26,1079.683
2017-04-27,1073.438
2017-04-28,1076.747
2017-05-01,1079.516
2017-05-02,1092.604
2017-05-03,1092.746
2017-05-04,1110.653
2017-05-05,1120.371
2017-05-08,1106.475
2017-05-09,1107.727
2017-05-10,1103.869
2017-05-11,1102.7
2017-05-12,1091.433
2017-05-15,1090.102
2017-05-16,1100.867
2017-05-17,1084.31
2017-05-18,1082.141
2017-05-19,1101.278
2017-05-22,1102.664
2017-05-23,1104.348
2017-05-24,1098.384
2017-05-25,1108.64
2017-05-26,1105.023
2017-05-29,1105.331
2017-05-30,1105.588
2017-05-31,1113.5
2017-06-01,1123.773
2017-06-02,1123.334
2017-06-05,1121.092
2017-06-06,1116.624
2017-06-07,1114.626
2017-06-08,1107.501
2017-06-09,1107.125
2017-06-12,1106.618
2017-06-13,1115.826
2017-06-14,1135.799
2017-06-15,1114.76
2017-06-16,1127.797
2017-06-19,1125.424
2017-06-20,1126.497
2017-06-21,1127.43
2017-06-22,1133.29
2017-06-23,1115.418
2017-06-26,1107.138
2017-06-27,1102.961
2017-06-28,1106.964
2017-06-29,1127.839
2017-06-30,1129.417
2017-07-03,1133.291
2017-07-04,1126.722
2017-07-05,1130.461
2017-07-06,1120.424
2017-07-07,1117.633
2017-07-10,1119.941
2017-07-11,1117.432
2017-07-12,1124.722
2017-07-13,1123.444
2017-07-14,1129.708
2017-07-17,1134.047
2017-07-18,1138.54
2017-07-19,1139.907
2017-07-20,1143.383
2017-07-21,1131.797
2017-07-24,1122.507
2017-07-25,1129.434
2017-07-26,1122.075
2017-07-27,1137.794
2017-07-28,1129.613
2017-07-31,1124.388
2017-08-01,1139.23
2017-08-02,1132.166
2017-08-03,1124.426
2017-08-04,1123.231
2017-08-07,1128.804
2017-08-08,1121.251
2017-08-09,1113.763
2017-08-10,1118.136
2017-08-11,1119.086
2017-08-14,1131.765
2017-08-15,1124.224
2017-08-16,1124.183
2017-08-17,1127.935
2017-08-18,1143.522
2017-08-21,1157.718
2017-08-22,1160.083
2017-08-23,1154.643
2017-08-24,1158.15
2017-08-25,1159.308
2017-08-28,1159.899
2017-08-29,1151.54
2017-08-30,1151.153
2017-08-31,1160.708
2017-09-01,1169.896
2017-09-04,1169.128
2017-09-05,1177.099
2017-09-06,1179.864
2017-09-07,1187.469
2017-09-08,1201.036
2017-09-11,1198.908
2017-09-12,1206.3
2017-09-13,1204.673
2017-09-14,1195.524
2017-09-15,1203.918
2017-09-18,1208.747
2017-09-19,1216.839
2017-09-20,1220.559
2017-09-21,1214.332
2017-09-22,1209.788
2017-09-25,1199.585
2017-09-26,1187.465
2017-09-27,1204.74
2017-09-28,1219.519
2017-09-29,1222.902
2017-10-02,1212.357
2017-10-03,1223.573
2017-10-04,1240.416
2017-10-05,1226.405
2017-10-06,1218.843
2017-10-09,1212.333
2017-10-10,1215.374
2017-10-11,1202.514
2017-10-12,1211.564
2017-10-13,1210.715
2017-10-16,1208.345
2017-10-17,1191.291
2017-10-18,1194.305
2017-10-19,1204.15
2017-10-20,1197.694
2017-10-23,1192.926
2017-10-24,1191.106
2017-10-25,1190.315
2017-10-26,1191.18
2017-10-27,1183.08
2017-10-30,1199.032
2017-10-31,1196.262
2017-11-01,1203.435
2017-11-02,1210.179
2017-11-03,1210.715
2017-11-06,1207.689
2017-11-07,1198.291
2017-11-08,1199.624
2017-11-09,1195.45
2017-11-10,1184.817
2017-11-13,1153.363
2017-11-14,1163.596
2017-11-15,1161.933
2017-11-16,1169.116
2017-11-17,1180.478
2017-11-20,1187.026
2017-11-21,1190.021
2017-11-22,1197.614
2017-11-23,1200.886
2017-11-24,1213.29
2017-11-27,1208.761
2017-11-28,1207.208
2017-11-29,1207.113
2017-11-30,1223.897
2017-12-01,1204.328
2017-12-04,1206.418
2017-12-05,1211.393
2017-12-06,1209.016
2017-12-07,1219.061
2017-12-08,1221.298
2017-12-11,1221.696
2017-12-12,1221.779
2017-12-13,1224.58
2017-12-14,1231.707
2017-12-15,1235.213
2017-12-18,1254.942
2017-12-19,1250.046
2017-12-20,1244.567
2017-12-21,1249.788
2017-12-22,1243.327
2017-12-25,1243.327
2017-12-26,1246.584
2017-12-27,1254.453
2017-12-28,1264.689
2017-12-29,1270.761
2018-01-01,1270.761
2018-01-02,1276.717
2018-01-03,1273.712
2018-01-04,1288.284
2018-01-05,1287.642
2018-01-08,1285.244
2018-01-09,1283.878
2018-01-10,1274.243
2018-01-11,1279.45
2018-01-12,1287.889
2018-01-15,1300.43
2018-01-16,1296.105
2018-01-17,1300.55
2018-01-18,1307.675
2018-01-19,1322.006
2018-01-22,1318.412
2018-01-23,1329.574
2018-01-24,1325.944
2018-01-25,1327.745
2018-01-26,1325.523
2018-01-29,1311.515
2018-01-30,1301.896
2018-01-31,1313.552
2018-02-01,1326.646
2018-02-02,1322.132
2018-02-05,1294.957
2018-02-06,1265.873
2018-02-07,1273.495
2018-02-08,1253.618
2018-02-09,1248.766
2018-02-12,1273.606
2018-02-13,1292.327
2018-02-14,1296.782
2018-02-15,1301.073
2018-02-16,1313.318
2018-02-19,1306.964
2018-02-20,1317.734
2018-02-21,1299.132
2018-02-22,1297.124
2018-02-23,1268.038
2018-02-26,1274.784
2018-02-27,1272.248
2018-02-28,1259.35
2018-03-01,1255.423
2018-03-02,1269.03
2018-03-05,1259.215
2018-03-06,1349.176
2018-03-07,1377.341
2018-03-08,1382.606
2018-03-09,1389.562
2018-03-12,1386.366
2018-03-13,1381.557
2018-03-14,1373.196
2018-03-15,1371.69
2018-03-16,1364.524
2018-03-19,1359.462
2018-03-20,1336.716
2018-03-21,1321.005
2018-03-22,1317.651
2018-03-23,1330.128
2018-03-26,1320.518
2018-03-27,1329.697
2018-03-28,1318.125
2018-03-29,1319.608
2018-03-30,1319.608
2018-04-02,1320.788
2018-04-03,1323.194
2018-04-04,1334.384
2018-04-05,1337.458
2018-04-06,1340.477
2018-04-09,1342.891
2018-04-10,1339.427
2018-04-11,1329.716
2018-04-12,1339.403
2018-04-13,1347.418
2018-04-16,1376.034
2018-04-17,1381.041
2018-04-18,1407.503
2018-04-19,1416.108
2018-04-20,1399.21
2018-04-23,1392.599
2018-04-24,1393.842
2018-04-25,1368.093
2018-04-26,1373.563
2018-04-27,1375.18
2018-04-30,1374.282
2018-05-01,1356.052
2018-05-02,1367.755
2018-05-03,1354.648
2018-05-04,1354.589
2018-05-07,1352.773
2018-05-08,1364.332
2018-05-09,1368.419
2018-05-10,1381.426
2018-05-11,1388.577
2018-05-14,1392.408
2018-05-15,1377.103
2018-05-16,1345.82
2018-05-17,1353.794
2018-05-18,1346.482
2018-05-21,1350.162
2018-05-22,1362.241
2018-05-23,1344.369
2018-05-24,1351.854
2018-05-25,1361.636
2018-05-28,1373.08
2018-05-29,1348.046
2018-05-30,1353.612
2018-05-31,1364.729
2018-06-01,1364.785
2018-06-04,1368.705
2018-06-05,1374.355
2018-06-06,1388.819
2018-06-07,1389.101
2018-06-08,1383.142
2018-06-11,1390.851
2018-06-12,1403.87
2018-06-13,1413.681
2018-06-14,1398.614
2018-06-15,1378.251
2018-06-18,1385.83
2018-06-19,1368.806
2018-06-20,1387.719
2018-06-21,1396.788
2018-06-22,1412.829
2018-06-25,1423.577
2018-06-26,1420.921
2018-06-27,1412.001
2018-06-28,1401.611
2018-06-29,1417.655
2018-07-02,1398.393
2018-07-03,1396.038
2018-07-04,1397.201
2018-07-05,1408.907
2018-07-06,1413.288
2018-07-09,1422.26
2018-07-10,1418.94
2018-07-11,1407.455
2018-07-12,1401.159
2018-07-13,1412.59
2018-07-16,1419.02
2018-07-17,1410.853
2018-07-18,1396.615
2018-07-19,1387.368
2018-07-20,1391.517
2018-07-23,1382.907
2018-07-24,1382.314
2018-07-25,1375.341
2018-07-26,1373.543
2018-07-27,1364.877
2018-07-30,1365.632
2018-07-31,1354.778
2018-08-01,1369.712
2018-08-02,1347.866
2018-08-03,1354.427
2018-08-06,1345.948
2018-08-07,1357.046
2018-08-08,1351.057
2018-08-09,1342.518
2018-08-10,1318.738
2018-08-13,1319.882
2018-08-14,1314.857
2018-08-15,1302.707
2018-08-16,1307.962
2018-08-17,1327.093
2018-08-20,1329.072
2018-08-21,1343.195
2018-08-22,1352.144
2018-08-23,1335.549
2018-08-24,1383.073
2018-08-27,1388.84
2018-08-28,1387.456
2018-08-29,1385.428
2018-08-30,1385.129
2018-08-31,1383.174
2018-09-03,1381.0
2018-09-04,1370.286
2018-09-05,1377.497
2018-09-06,1383.653
2018-09-07,1381.923
2018-09-10,1378.271
2018-09-11,1371.859
2018-09-12,1378.436
2018-09-13,1384.294
2018-09-14,1386.502
2018-09-17,1395.8
2018-09-18,1398.417
2018-09-19,1397.497
2018-09-20,1400.742
2018-09-21,1391.307
2018-09-24,1381.344
2018-09-25,1387.239
2018-09-26,1372.472
2018-09-27,1367.693
2018-09-28,1342.074
2018-10-01,1346.598
2018-10-02,1354.17
2018-10-03,1351.777
2018-10-04,1342.023
2018-10-05,1337.159
2018-10-08,1316.159
2018-10-09,1308.999
2018-10-10,1280.245
2018-10-11,1258.17
2018-10-12,1294.131
2018-10-15,1284.372
2018-10-16,1295.509
2018-10-17,1298.384
2018-10-18,1299.426
2018-10-19,1298.713
2018-10-22,1297.39
2018-10-23,1266.585
2018-10-24,1262.61
2018-10-25,1252.524
2018-10-26,1252.158
2018-10-29,1271.252
2018-10-30,1267.386
2018-10-31,1265.13
2018-11-01,1271.504
2018-11-02,1274.499
2018-11-05,1280.648
2018-11-06,1293.218
2018-11-07,1318.67
2018-11-08,1308.844
2018-11-09,1313.056
2018-11-12,1291.363
2018-11-13,1293.397
2018-11-14,1316.089
2018-11-15,1290.846
2018-11-16,1288.555
2018-11-19,1284.28
2018-11-20,1255.94
2018-11-21,1265.391
2018-11-22,1265.232
2018-11-23,1261.8
2018-11-26,1266.238
2018-11-27,1247.755
2018-11-28,1230.422
2018-11-29,1247.712
2018-11-30,1237.228
2018-12-03,1229.576
2018-12-04,1224.838
2018-12-05,1235.457
2018-12-06,1234.037
2018-12-07,1246.486
2018-12-10,1225.202
2018-12-11,1233.647
2018-12-12,1245.08
2018-12-13,1227.438
2018-12-14,1209.671
2018-12-17,1200.558
2018-12-18,1200.477
2018-12-19,1199.795
2018-12-20,1189.367
2018-12-21,1188.943
2018-12-24,1184.227
2018-12-25,1184.227
2018-12-26,1183.605
2018-12-27,1173.904
2018-12-28,1186.061
2018-12-31,1192.193
2019-01-01,1192.193
2019-01-02,1195.543
2019-01-03,1190.58
2019-01-04,1226.095
2019-01-07,1231.857
2019-01-08,1246.22
2019-01-09,1265.632
2019-01-10,1257.13
2019-01-11,1252.04
2019-01-14,1254.134
2019-01-15,1239.869
2019-01-16,1240.831
2019-01-17,1249.473
2019-01-18,1264.269
2019-01-21,1265.91
2019-01-22,1269.306
2019-01-23,1287.695
2019-01-24,1290.123
2019-01-25,1304.919
2019-01-28,1304.45
2019-01-29,1301.223
2019-01-30,1300.388
2019-01-31,1302.848
2019-02-01,1290.017
2019-02-04,1285.177
2019-02-05,1292.911
2019-02-06,1278.838
2019-02-07,1258.716
2019-02-08,1258.251
2019-02-11,1251.981
2019-02-12,1258.855
2019-02-13,1254.399
2019-02-14,1250.341
2019-02-15,1247.289
2019-02-18,1251.241
2019-02-19,1251.253
2019-02-20,1307.303
2019-02-21,1296.483
2019-02-22,1297.862
2019-02-25,1292.368
2019-02-26,1313.684
2019-02-27,1314.404
2019-02-28,1326.772
2019-03-01,1329.843
2019-03-04,1328.439
2019-03-05,1340.856
2019-03-06,1334.703
2019-03-07,1322.175
2019-03-08,1324.523
2019-03-11,1329.14
2019-03-12,1341.315
2019-03-13,1357.77
2019-03-14,1363.448
2019-03-15,1366.393
2019-03-18,1351.866
2019-03-19,1358.053
2019-03-20,1342.494
2019-03-21,1334.751
2019-03-22,1300.067
2019-03-25,1297.871
2019-03-26,1308.609
2019-03-27,1308.041
2019-03-28,1310.567
2019-03-29,1317.77
2019-04-01,1318.366
2019-04-02,1310.445
2019-04-03,1325.957
2019-04-04,1324.318
2019-04-05,1336.842
2019-04-08,1338.535
2019-04-09,1324.779
2019-04-10,1315.63
2019-04-11,1320.394
2019-04-12,1325.398
2019-04-15,1340.806
2019-04-16,1348.703
2019-04-17,1345.444
2019-04-18,1335.084
2019-04-19,1335.084
2019-04-22,1336.45
2019-04-23,1339.88
2019-04-24,1308.038
2019-04-25,1295.037
2019-04-26,1293.687
2019-04-29,1301.12
2019-04-30,1305.782
2019-05-01,1309.685
2019-05-02,1300.601
2019-05-03,1310.348
2019-05-06,1314.854
2019-05-07,1294.665
2019-05-08,1306.736
2019-05-09,1300.443
2019-05-10,1306.686
2019-05-13,1298.402
2019-05-14,1296.321
2019-05-15,1299.053
2019-05-16,1294.528
2019-05-17,1288.785
2019-05-20,1284.142
2019-05-21,1284.412
2019-05-22,1284.38
2019-05-23,1266.92
2019-05-24,1266.414
2019-05-27,1268.867
2019-05-28,1268.958
2019-05-29,1250.25
2019-05-30,1256.216
2019-05-31,1244.737
2019-06-03,1257.835
2019-06-04,1266.86
2019-06-05,1273.827
2019-06-06,1270.4
2019-06-07,1286.35
2019-06-10,1277.546
2019-06-11,1273.326
2019-06-12,1264.844
2019-06-13,1259.46
2019-06-14,1250.363
2019-06-17,1249.633
2019-06-18,1254.191
2019-06-19,1256.184
2019-06-20,1264.423
2019-06-21,1260.597
2019-06-24,1264.24
2019-06-25,1263.714
2019-06-26,1258.906
2019-06-27,1252.892
2019-06-28,1261.746
2019-07-01,1260.821
2019-07-02,1254.574
2019-07-03,1264.279
2019-07-04,1280.053
2019-07-05,1269.179
2019-07-08,1263.213
2019-07-09,1259.747
2019-07-10,1259.388
2019-07-11,1258.302
2019-07-12,1247.973
2019-07-15,1268.001
2019-07-16,1262.009
2019-07-17,1254.706
2019-07-18,1249.632
2019-07-19,1263.379
2019-07-22,1265.301
2019-07-23,1255.805
2019-07-24,1255.59
2019-07-25,1257.368
2019-07-26,1254.168
2019-07-29,1251.954
2019-07-30,1231.686
2019-07-31,1163.544
2019-08-01,1129.446
2019-08-02,1153.626
2019-08-05,1148.118
2019-08-06,1134.194
2019-08-07,1129.162
2019-08-08,1144.715
2019-08-09,1154.513
2019-08-12,1144.102
2019-08-13,1141.947
2019-08-14,1130.512
2019-08-15,1123.686
2019-08-16,1127.91
2019-08-19,1126.657
2019-08-20,1104.744
2019-08-21,1105.603
2019-08-22,1103.186
2019-08-23,1098.526
2019-08-26,1104.275
2019-08-27,1104.664
2019-08-28,1092.021
2019-08-29,1095.151
2019-08-30,1095.303
2019-09-02,1090.569
2019-09-03,1099.083
2019-09-04,1120.935
2019-09-05,1138.929
2019-09-06,1164.199
2019-09-09,1157.377
2019-09-10,1166.437
2019-09-11,1171.373
2019-09-12,1164.913
2019-09-13,1181.901
2019-09-16,1161.262
2019-09-17,1164.984
2019-09-18,1167.717
2019-09-19,1170.098
2019-09-20,1172.491
2019-09-23,1164.649
2019-09-24,1171.626
2019-09-25,1170.256
2019-09-26,1163.322
2019-09-27,1168.187
2019-09-30,1163.962
2019-10-01,1164.656
2019-10-02,1149.584
2019-10-03,1152.797
2019-10-04,1170.168
2019-10-07,1167.071
2019-10-08,1156.016
2019-10-09,1146.674
2019-10-10,1139.166
2019-10-11,1174.963
2019-10-14,1170.102
2019-10-15,1197.129
2019-10-16,1199.537
2019-10-17,1204.24
2019-10-18,1194.782
2019-10-21,1199.963
2019-10-22,1197.119
2019-10-23,1200.251
2019-10-24,1191.662
2019-10-25,1176.466
2019-10-28,1185.336
2019-10-29,1182.319
2019-10-30,1185.507
2019-10-31,1153.229
2019-11-01,1158.585
2019-11-04,1162.939
2019-11-05,1164.976
2019-11-06,1157.482
2019-11-07,1170.501
2019-11-08,1176.38
2019-11-11,1187.251
2019-11-12,1179.664
2019-11-13,1173.118
2019-11-14,1163.656
2019-11-15,1182.167
2019-11-18,1181.997
2019-11-19,1190.441
2019-11-20,1159.159
2019-11-21,1133.966
2019-11-22,1147.707
2019-11-25,1148.393
2019-11-26,1142.553
2019-11-27,1153.174
2019-11-28,1155.646
2019-11-29,1154.885
2019-12-02,1147.505
2019-12-03,1144.768
2019-12-04,1154.717
2019-12-05,1154.419
2019-12-06,1156.683
2019-12-09,1162.25
2019-12-10,1153.503
2019-12-11,1122.549
2019-12-12,1124.028
2019-12-13,1141.085
2019-12-16,1138.006
2019-12-17,1147.271
2019-12-18,1134.233
2019-12-19,1129.509
2019-12-20,1127.338
2019-12-23,1132.563
2019-12-24,1137.466
2019-12-25,1137.466
2019-12-26,1138.338
2019-12-27,1163.512
2019-12-30,1156.688
2019-12-31,1152.09
2020-01-01,1152.09
2020-01-02,1161.227
2020-01-03,1145.257
2020-01-06,1163.346
2020-01-07,1156.763
2020-01-08,1146.256
2020-01-09,1142.645
2020-01-10,1147.626
2020-01-13,1148.728
2020-01-14,1154.235
2020-01-15,1154.631
2020-01-16,1161.458
2020-01-17,1163.89
2020-01-20,1156.42
2020-01-21,1156.764
2020-01-22,1162.508
2020-01-23,1162.285
2020-01-24,1157.773
2020-01-27,1138.104
2020-01-28,1145.097
2020-01-29,1148.238
2020-01-30,1135.93
2020-01-31,1128.535
2020-02-03,1111.079
2020-02-04,1119.898
2020-02-05,1113.265
2020-02-06,1112.072
2020-02-07,1105.638
2020-02-10,1048.561
2020-02-11,1059.269
2020-02-12,1070.247
2020-02-13,1071.03
2020-02-14,1083.697
2020-02-17,1079.872
2020-02-18,1086.739
2020-02-19,1098.744
2020-02-20,1103.725
2020-02-21,1111.906
2020-02-24,1085.348
2020-02-25,1083.573
2020-02-26,1089.022
2020-02-27,1071.345
2020-02-28,1035.335
2020-03-02,1052.681
2020-03-03,1099.37
2020-03-04,1080.477
2020-03-05,1064.127
