Date,GERMANY SMID CAP SMID (Small+Mid Cap)
2010-09-15,608.488
2010-09-16,610.547
2010-09-17,609.442
2010-09-20,618.905
2010-09-21,621.595
2010-09-22,629.865
2010-09-23,622.225
2010-09-24,639.037
2010-09-27,638.855
2010-09-28,643.792
2010-09-29,646.186
2010-09-30,648.13
2010-10-01,652.593
2010-10-04,643.089
2010-10-05,658.014
2010-10-06,664.254
2010-10-07,668.321
2010-10-08,673.775
2010-10-11,676.326
2010-10-12,673.782
2010-10-13,692.122
2010-10-14,698.849
2010-10-15,698.723
2010-10-18,697.324
2010-10-19,682.952
2010-10-20,694.24
2010-10-21,702.307
2010-10-22,699.906
2010-10-25,709.081
2010-10-26,702.201
2010-10-27,694.173
2010-10-28,702.981
2010-10-29,705.375
2010-11-01,705.442
2010-11-02,717.187
2010-11-03,715.636
2010-11-04,733.419
2010-11-05,723.977
2010-11-08,718.576
2010-11-09,723.942
2010-11-10,703.892
2010-11-11,695.024
2010-11-12,697.6
2010-11-15,696.595
2010-11-16,681.119
2010-11-17,684.936
2010-11-18,701.864
2010-11-19,705.485
2010-11-22,700.022
2010-11-23,679.384
2010-11-24,688.858
2010-11-25,697.817
2010-11-26,688.749
2010-11-29,669.711
2010-11-30,666.56
2010-12-01,685.044
2010-12-02,704.204
2010-12-03,716.823
2010-12-06,717.169
2010-12-07,723.158
2010-12-08,715.033
2010-12-09,709.387
2010-12-10,714.858
2010-12-13,729.095
2010-12-14,728.423
2010-12-15,725.703
2010-12-16,718.282
2010-12-17,714.549
2010-12-20,715.711
2010-12-21,722.941
2010-12-22,724.025
2010-12-23,723.041
2010-12-24,725.891
2010-12-27,722.626
2010-12-28,722.917
2010-12-29,725.627
2010-12-30,731.554
2010-12-31,738.907
2011-01-03,742.869
2011-01-04,738.76
2011-01-05,720.863
2011-01-06,717.559
2011-01-07,713.506
2011-01-10,698.604
2011-01-11,711.588
2011-01-12,729.973
2011-01-13,740.744
2011-01-14,740.007
2011-01-17,733.952
2011-01-18,747.442
2011-01-19,743.592
2011-01-20,726.313
2011-01-21,735.674
2011-01-24,738.273
2011-01-25,739.035
2011-01-26,752.13
2011-01-27,756.203
2011-01-28,746.886
2011-01-31,748.427
2011-02-01,762.471
2011-02-02,764.967
2011-02-03,757.28
2011-02-04,755.728
2011-02-07,766.838
2011-02-08,776.55
2011-02-09,776.717
2011-02-10,766.85
2011-02-11,768.093
2011-02-14,769.739
2011-02-15,770.129
2011-02-16,768.202
2011-02-17,769.37
2011-02-18,773.587
2011-02-21,763.535
2011-02-22,765.021
2011-02-23,754.689
2011-02-24,750.136
2011-02-25,761.459
2011-02-28,772.409
2011-03-01,775.158
2011-03-02,772.282
2011-03-03,780.013
2011-03-04,778.113
2011-03-07,779.787
2011-03-08,775.998
2011-03-09,776.065
2011-03-10,758.678
2011-03-11,748.977
2011-03-14,747.807
2011-03-15,726.118
2011-03-16,720.239
2011-03-17,736.653
2011-03-18,747.374
2011-03-21,765.497
2011-03-22,763.017
2011-03-23,759.023
2011-03-24,775.514
2011-03-25,774.177
2011-03-28,773.512
2011-03-29,769.834
2011-03-30,779.791
2011-03-31,783.213
2011-04-01,790.653
2011-04-04,800.594
2011-04-05,802.969
2011-04-06,812.231
2011-04-07,801.303
2011-04-08,810.485
2011-04-11,806.86
2011-04-12,796.377
2011-04-13,799.886
2011-04-14,794.377
2011-04-15,796.2
2011-04-18,771.368
2011-04-19,781.359
2011-04-20,809.56
2011-04-21,816.475
2011-04-22,816.475
2011-04-25,815.887
2011-04-26,825.679
2011-04-27,828.911
2011-04-28,841.913
2011-04-29,847.435
2011-05-02,855.729
2011-05-03,850.373
2011-05-04,841.69
2011-05-05,827.825
2011-05-06,830.065
2011-05-09,816.804
2011-05-10,829.942
2011-05-11,825.308
2011-05-12,815.314
2011-05-13,815.861
2011-05-16,816.075
2011-05-17,800.509
2011-05-18,807.285
2011-05-19,813.172
2011-05-20,806.345
2011-05-23,783.119
2011-05-24,792.736
2011-05-25,790.898
2011-05-26,789.669
2011-05-27,803.521
2011-05-30,808.704
2011-05-31,825.594
2011-06-01,825.583
2011-06-02,815.794
2011-06-03,822.476
2011-06-06,822.06
2011-06-07,825.492
2011-06-08,810.342
2011-06-09,812.123
2011-06-10,795.931
2011-06-13,797.614
2011-06-14,813.625
2011-06-15,797.088
2011-06-16,781.401
2011-06-17,789.297
2011-06-20,785.056
2011-06-21,801.812
2011-06-22,806.368
2011-06-23,777.959
2011-06-24,779.144
2011-06-27,780.823
2011-06-28,790.954
2011-06-29,809.959
2011-06-30,826.732
2011-07-01,831.054
2011-07-04,840.689
2011-07-05,837.086
2011-07-06,827.908
2011-07-07,838.479
2011-07-08,824.055
2011-07-11,789.948
2011-07-12,781.872
2011-07-13,801.73
2011-07-14,788.909
2011-07-15,784.226
2011-07-18,760.57
2011-07-19,776.117
2011-07-20,780.162
2011-07-21,794.055
2011-07-22,799.944
2011-07-25,799.78
2011-07-26,801.749
2011-07-27,786.949
2011-07-28,769.416
2011-07-29,769.978
2011-08-01,750.277
2011-08-02,724.139
2011-08-03,710.046
2011-08-04,670.521
2011-08-05,664.821
2011-08-08,624.12
2011-08-09,643.869
2011-08-10,625.453
2011-08-11,658.498
2011-08-12,676.457
2011-08-15,694.253
2011-08-16,677.853
2011-08-17,669.925
2011-08-18,626.834
2011-08-19,623.781
2011-08-22,623.717
2011-08-23,629.187
2011-08-24,648.028
2011-08-25,641.803
2011-08-26,639.021
2011-08-29,663.96
2011-08-30,662.564
2011-08-31,679.446
2011-09-01,670.625
2011-09-02,646.783
2011-09-05,611.786
2011-09-06,602.675
2011-09-07,629.461
2011-09-08,632.319
2011-09-09,601.784
2011-09-12,583.771
2011-09-13,594.726
2011-09-14,612.558
2011-09-15,630.16
2011-09-16,633.397
2011-09-19,609.75
2011-09-20,624.687
2011-09-21,613.466
2011-09-22,572.294
2011-09-23,573.354
2011-09-26,575.641
2011-09-27,609.689
2011-09-28,601.657
2011-09-29,604.229
2011-09-30,577.501
2011-10-03,558.453
2011-10-04,537.373
2011-10-05,554.684
2011-10-06,577.951
2011-10-07,586.423
2011-10-10,608.992
2011-10-11,609.528
2011-10-12,631.044
2011-10-13,622.671
2011-10-14,635.679
2011-10-17,624.256
2011-10-18,622.533
2011-10-19,631.124
2011-10-20,615.306
2011-10-21,641.178
2011-10-24,653.161
2011-10-25,649.567
2011-10-26,643.622
2011-10-27,679.559
2011-10-28,680.251
2011-10-31,652.753
2011-11-01,613.725
2011-11-02,630.332
2011-11-03,645.845
2011-11-04,643.797
2011-11-07,637.406
2011-11-08,645.764
2011-11-09,623.91
2011-11-10,618.697
2011-11-11,645.242
2011-11-14,634.952
2011-11-15,619.68
2011-11-16,616.349
2011-11-17,606.427
2011-11-18,599.516
2011-11-21,576.254
2011-11-22,570.648
2011-11-23,559.324
2011-11-24,564.062
2011-11-25,564.668
2011-11-28,589.004
2011-11-29,590.424
2011-11-30,621.275
2011-12-01,616.118
2011-12-02,619.348
2011-12-05,625.514
2011-12-06,615.849
2011-12-07,608.864
2011-12-08,592.875
2011-12-09,598.312
2011-12-12,577.403
2011-12-13,573.899
2011-12-14,557.002
2011-12-15,565.935
2011-12-16,567.613
2011-12-19,562.157
2011-12-20,580.471
2011-12-21,574.449
2011-12-22,580.367
2011-12-23,583.85
2011-12-26,583.85
2011-12-27,585.445
2011-12-28,575.027
2011-12-29,578.524
2011-12-30,586.158
2012-01-02,599.879
2012-01-03,610.721
2012-01-04,600.647
2012-01-05,592.665
2012-01-06,592.141
2012-01-09,589.185
2012-01-10,600.103
2012-01-11,602.338
2012-01-12,611.539
2012-01-13,602.749
2012-01-16,608.312
2012-01-17,621.0
2012-01-18,629.47
2012-01-19,639.368
2012-01-20,637.503
2012-01-23,649.449
2012-01-24,638.455
2012-01-25,642.501
2012-01-26,662.326
2012-01-27,660.151
2012-01-30,646.986
2012-01-31,653.834
2012-02-01,673.274
2012-02-02,677.988
2012-02-03,685.767
2012-02-06,682.542
2012-02-07,686.834
2012-02-08,690.324
2012-02-09,693.895
2012-02-10,682.188
2012-02-13,685.322
2012-02-14,676.72
2012-02-15,680.125
2012-02-16,674.51
2012-02-17,690.582
2012-02-20,707.716
2012-02-21,699.922
2012-02-22,691.603
2012-02-23,694.597
2012-02-24,707.911
2012-02-27,699.547
2012-02-28,706.306
2012-02-29,701.743
2012-03-01,701.873
2012-03-02,696.447
2012-03-05,690.178
2012-03-06,658.523
2012-03-07,665.15
2012-03-08,685.833
2012-03-09,684.281
2012-03-12,685.555
2012-03-13,691.363
2012-03-14,687.332
2012-03-15,694.941
2012-03-16,701.691
2012-03-19,706.263
2012-03-20,695.459
2012-03-21,695.024
2012-03-22,691.449
2012-03-23,701.256
2012-03-26,714.855
2012-03-27,714.919
2012-03-28,706.598
2012-03-29,696.785
2012-03-30,707.781
2012-04-02,716.654
2012-04-03,717.715
2012-04-04,683.7
2012-04-05,684.772
2012-04-06,684.772
2012-04-09,685.165
2012-04-10,668.882
2012-04-11,676.002
2012-04-12,694.615
2012-04-13,680.636
2012-04-16,679.72
2012-04-17,696.972
2012-04-18,692.233
2012-04-19,689.189
2012-04-20,695.043
2012-04-23,666.97
2012-04-24,678.021
2012-04-25,691.625
2012-04-26,701.602
2012-04-27,710.842
2012-04-30,708.938
2012-05-01,708.375
2012-05-02,703.007
2012-05-03,700.784
2012-05-04,683.323
2012-05-07,681.578
2012-05-08,667.243
2012-05-09,661.143
2012-05-10,668.692
2012-05-11,671.946
2012-05-14,654.008
2012-05-15,647.273
2012-05-16,641.024
2012-05-17,632.252
2012-05-18,624.206
2012-05-21,633.572
2012-05-22,647.22
2012-05-23,627.142
2012-05-24,627.008
2012-05-25,622.45
2012-05-28,626.625
2012-05-29,636.457
2012-05-30,618.088
2012-05-31,614.121
2012-06-01,596.865
2012-06-04,592.151
2012-06-05,592.212
2012-06-06,611.447
2012-06-07,624.056
2012-06-08,614.014
2012-06-11,614.882
2012-06-12,607.845
2012-06-13,611.231
2012-06-14,608.886
2012-06-15,616.147
2012-06-18,616.549
2012-06-19,634.031
2012-06-20,642.656
2012-06-21,636.276
2012-06-22,623.816
2012-06-25,610.268
2012-06-26,601.63
2012-06-27,602.876
2012-06-28,595.735
2012-06-29,629.828
2012-07-02,633.414
2012-07-03,644.898
2012-07-04,641.895
2012-07-05,631.464
2012-07-06,617.398
2012-07-09,614.352
2012-07-10,620.506
2012-07-11,615.555
2012-07-12,608.33
2012-07-13,623.89
2012-07-16,626.991
2012-07-17,624.964
2012-07-18,633.971
2012-07-19,644.01
2012-07-20,631.103
2012-07-23,607.149
2012-07-24,605.655
2012-07-25,610.475
2012-07-26,632.547
2012-07-27,641.04
2012-07-30,639.292
2012-07-31,640.497
2012-08-01,638.486
2012-08-02,617.877
2012-08-03,642.627
2012-08-06,655.078
2012-08-07,657.122
2012-08-08,646.847
2012-08-09,646.154
2012-08-10,645.448
2012-08-13,642.975
2012-08-14,644.587
2012-08-15,641.557
2012-08-16,651.074
2012-08-17,654.97
2012-08-20,652.072
2012-08-21,664.527
2012-08-22,656.223
2012-08-23,657.397
2012-08-24,652.099
2012-08-27,656.146
2012-08-28,655.877
2012-08-29,655.179
2012-08-30,648.288
2012-08-31,657.828
2012-09-03,660.264
2012-09-04,651.645
2012-09-05,652.962
2012-09-06,666.18
2012-09-07,683.842
2012-09-10,681.919
2012-09-11,687.282
2012-09-12,694.007
2012-09-13,691.565
2012-09-14,716.694
2012-09-17,712.553
2012-09-18,703.274
2012-09-19,705.533
2012-09-20,699.737
2012-09-21,705.353
2012-09-24,696.178
2012-09-25,700.001
2012-09-26,680.466
2012-09-27,685.718
2012-09-28,683.599
2012-10-01,695.755
2012-10-02,695.808
2012-10-03,695.773
2012-10-04,703.743
2012-10-05,714.949
2012-10-08,704.415
2012-10-09,697.593
2012-10-10,693.906
2012-10-11,701.552
2012-10-12,699.634
2012-10-15,701.156
2012-10-16,716.191
2012-10-17,725.286
2012-10-18,725.13
2012-10-19,715.449
2012-10-22,717.071
2012-10-23,698.934
2012-10-24,701.764
2012-10-25,703.654
2012-10-26,704.339
2012-10-29,702.689
2012-10-30,712.359
2012-10-31,710.285
2012-11-01,718.338
2012-11-02,714.911
2012-11-05,708.776
2012-11-06,714.943
2012-11-07,704.42
2012-11-08,696.627
2012-11-09,692.82
2012-11-12,692.231
2012-11-13,690.362
2012-11-14,691.369
2012-11-15,684.628
2012-11-16,673.471
2012-11-19,694.784
2012-11-20,699.216
2012-11-21,701.913
2012-11-22,714.276
2012-11-23,721.177
2012-11-26,721.53
2012-11-27,724.785
2012-11-28,722.739
2012-11-29,734.066
2012-11-30,736.193
2012-12-03,739.964
2012-12-04,737.388
2012-12-05,738.854
2012-12-06,741.733
2012-12-07,736.963
2012-12-10,735.85
2012-12-11,744.816
2012-12-12,747.417
2012-12-13,748.565
2012-12-14,752.224
2012-12-17,754.711
2012-12-18,762.416
2012-12-19,771.29
2012-12-20,769.367
2012-12-21,761.685
2012-12-24,762.87
2012-12-25,762.87
2012-12-26,764.431
2012-12-27,762.505
2012-12-28,759.338
2012-12-31,757.213
2013-01-01,757.213
2013-01-02,775.552
2013-01-03,771.035
2013-01-04,769.713
2013-01-07,771.079
2013-01-08,766.524
2013-01-09,772.8
2013-01-10,782.518
2013-01-11,787.588
2013-01-14,787.156
2013-01-15,783.661
2013-01-16,784.781
2013-01-17,796.275
2013-01-18,793.76
2013-01-21,798.36
2013-01-22,795.251
2013-01-23,800.188
2013-01-24,810.528
2013-01-25,819.89
2013-01-28,818.33
2013-01-29,812.655
2013-01-30,816.897
2013-01-31,813.091
2013-02-01,833.897
2013-02-04,812.945
2013-02-05,813.992
2013-02-06,815.233
2013-02-07,806.176
2013-02-08,812.977
2013-02-11,810.379
2013-02-12,819.291
2013-02-13,831.917
2013-02-14,822.661
2013-02-15,826.509
2013-02-18,826.724
2013-02-19,839.091
2013-02-20,840.961
2013-02-21,821.265
2013-02-22,821.69
2013-02-25,828.573
2013-02-26,811.151
2013-02-27,817.316
2013-02-28,821.49
2013-03-01,816.001
2013-03-04,811.847
2013-03-05,822.593
2013-03-06,822.03
2013-03-07,825.986
2013-03-08,819.731
2013-03-11,819.686
2013-03-12,822.123
2013-03-13,815.601
2013-03-14,821.778
2013-03-15,828.541
2013-03-18,821.997
2013-03-19,810.974
2013-03-20,814.997
2013-03-21,807.286
2013-03-22,808.436
2013-03-25,800.922
2013-03-26,804.741
2013-03-27,791.495
2013-03-28,800.059
2013-03-29,800.059
2013-04-01,800.433
2013-04-02,808.077
2013-04-03,806.632
2013-04-04,793.444
2013-04-05,785.797
2013-04-08,788.046
2013-04-09,790.006
2013-04-10,809.837
2013-04-11,821.612
2013-04-12,812.939
2013-04-15,803.522
2013-04-16,801.763
2013-04-17,782.518
2013-04-18,783.168
2013-04-19,785.891
2013-04-22,786.977
2013-04-23,800.703
2013-04-24,802.445
2013-04-25,807.537
2013-04-26,805.969
2013-04-29,813.182
2013-04-30,821.18
2013-05-01,821.74
2013-05-02,819.952
2013-05-03,830.45
2013-05-06,828.862
2013-05-07,836.899
2013-05-08,842.791
2013-05-09,838.421
2013-05-10,832.928
2013-05-13,832.453
2013-05-14,838.302
2013-05-15,832.693
2013-05-16,834.502
2013-05-17,829.82
2013-05-20,838.185
2013-05-21,843.12
2013-05-22,844.786
2013-05-23,830.09
2013-05-24,829.982
2013-05-27,836.695
2013-05-28,844.062
2013-05-29,839.346
2013-05-30,849.073
2013-05-31,839.08
2013-06-03,835.46
2013-06-04,843.649
2013-06-05,832.898
2013-06-06,834.652
2013-06-07,841.109
2013-06-10,844.461
2013-06-11,844.888
2013-06-12,849.099
2013-06-13,841.649
2013-06-14,852.157
2013-06-17,856.987
2013-06-18,865.866
2013-06-19,866.239
2013-06-20,829.213
2013-06-21,814.191
2013-06-24,793.517
2013-06-25,805.192
2013-06-26,812.007
2013-06-27,821.452
2013-06-28,815.747
2013-07-01,823.828
2013-07-02,820.474
2013-07-03,808.156
2013-07-04,818.526
2013-07-05,804.598
2013-07-08,815.43
2013-07-09,819.811
2013-07-10,823.062
2013-07-11,841.598
2013-07-12,844.488
2013-07-15,845.422
2013-07-16,849.354
2013-07-17,847.456
2013-07-18,857.72
2013-07-19,857.951
2013-07-22,860.419
2013-07-23,861.137
2013-07-24,866.167
2013-07-25,864.867
2013-07-26,862.508
2013-07-29,864.17
2013-07-30,865.932
2013-07-31,867.182
2013-08-01,875.373
2013-08-02,878.27
2013-08-05,879.393
2013-08-06,879.367
2013-08-07,880.404
2013-08-08,890.493
2013-08-09,891.695
2013-08-12,891.276
2013-08-13,892.784
2013-08-14,899.457
2013-08-15,888.66
2013-08-16,895.813
2013-08-19,895.647
2013-08-20,894.93
2013-08-21,892.051
2013-08-22,900.799
2013-08-23,908.208
2013-08-26,905.091
2013-08-27,888.349
2013-08-28,874.684
2013-08-29,874.603
2013-08-30,868.054
2013-09-02,882.467
2013-09-03,876.777
2013-09-04,879.842
2013-09-05,879.724
2013-09-06,880.039
2013-09-09,889.828
2013-09-10,904.349
2013-09-11,909.159
2013-09-12,909.234
2013-09-13,907.437
2013-09-16,924.026
2013-09-17,918.463
2013-09-18,921.431
2013-09-19,936.094
2013-09-20,930.249
2013-09-23,930.163
2013-09-24,930.856
2013-09-25,934.097
2013-09-26,933.981
2013-09-27,940.352
2013-09-30,936.189
2013-10-01,942.513
2013-10-02,944.263
2013-10-03,944.312
2013-10-04,942.476
2013-10-07,936.389
2013-10-08,936.872
2013-10-09,924.137
2013-10-10,939.566
2013-10-11,945.978
2013-10-14,946.849
2013-10-15,952.42
2013-10-16,950.452
2013-10-17,964.289
2013-10-18,978.23
2013-10-21,986.164
2013-10-22,993.903
2013-10-23,991.316
2013-10-24,994.787
2013-10-25,992.303
2013-10-28,989.185
2013-10-29,991.244
2013-10-30,995.083
2013-10-31,985.182
2013-11-01,979.148
2013-11-04,983.495
2013-11-05,979.91
2013-11-06,990.046
2013-11-07,974.627
2013-11-08,967.942
2013-11-11,981.188
2013-11-12,973.479
2013-11-13,963.13
2013-11-14,978.216
2013-11-15,983.483
2013-11-18,992.153
2013-11-19,988.957
2013-11-20,983.874
2013-11-21,979.757
2013-11-22,986.497
2013-11-25,990.046
2013-11-26,992.869
2013-11-27,995.566
2013-11-28,1000.638
2013-11-29,1007.425
2013-12-02,1005.569
2013-12-03,989.193
2013-12-04,980.296
2013-12-05,983.707
2013-12-06,993.271
2013-12-09,1001.043
2013-12-10,1001.074
2013-12-11,998.059
2013-12-12,983.296
2013-12-13,980.726
2013-12-16,991.203
2013-12-17,991.067
2013-12-18,999.778
2013-12-19,1002.914
2013-12-20,1008.377
2013-12-23,1018.902
2013-12-24,1015.966
2013-12-25,1015.966
2013-12-26,1017.861
2013-12-27,1030.719
2013-12-30,1033.051
2013-12-31,1030.433
2014-01-01,1030.433
2014-01-02,1016.39
2014-01-03,1022.568
2014-01-06,1023.404
2014-01-07,1023.06
2014-01-08,1026.378
2014-01-09,1022.344
2014-01-10,1037.523
2014-01-13,1045.027
2014-01-14,1045.548
2014-01-15,1052.978
2014-01-16,1055.728
2014-01-17,1054.433
2014-01-20,1052.382
2014-01-21,1050.702
2014-01-22,1051.908
2014-01-23,1053.393
2014-01-24,1028.702
2014-01-27,1017.838
2014-01-28,1032.756
2014-01-29,1027.268
2014-01-30,1022.15
2014-01-31,1013.821
2014-02-03,1004.891
2014-02-04,1001.941
2014-02-05,1005.446
2014-02-06,1027.222
2014-02-07,1033.956
2014-02-10,1037.662
2014-02-11,1051.374
2014-02-12,1049.985
2014-02-13,1057.394
2014-02-14,1066.26
2014-02-17,1076.593
2014-02-18,1077.924
2014-02-19,1077.19
2014-02-20,1068.888
2014-02-21,1077.448
2014-02-24,1082.672
2014-02-25,1082.347
2014-02-26,1074.003
2014-02-27,1074.014
2014-02-28,1093.655
2014-03-03,1059.562
2014-03-04,1081.216
2014-03-05,1085.227
2014-03-06,1099.884
2014-03-07,1088.301
2014-03-10,1080.283
2014-03-11,1079.11
2014-03-12,1064.834
2014-03-13,1050.933
2014-03-14,1045.411
2014-03-17,1067.859
2014-03-18,1075.398
2014-03-19,1076.98
2014-03-20,1061.206
2014-03-21,1060.447
2014-03-24,1039.996
2014-03-25,1051.43
2014-03-26,1060.578
2014-03-27,1056.411
2014-03-28,1063.742
2014-03-31,1070.12
2014-04-01,1081.4
2014-04-02,1082.562
2014-04-03,1076.99
2014-04-04,1079.292
2014-04-07,1064.249
2014-04-08,1054.954
2014-04-09,1065.636
2014-04-10,1065.515
2014-04-11,1048.271
2014-04-14,1031.416
2014-04-15,1015.127
2014-04-16,1033.569
2014-04-17,1047.594
2014-04-18,1047.594
2014-04-21,1045.209
2014-04-22,1062.293
2014-04-23,1060.714
2014-04-24,1060.865
2014-04-25,1047.604
2014-04-28,1046.25
2014-04-29,1056.728
2014-04-30,1058.21
2014-05-01,1058.21
2014-05-02,1059.869
2014-05-05,1055.703
2014-05-06,1062.672
2014-05-07,1062.03
2014-05-08,1072.38
2014-05-09,1063.86
2014-05-12,1079.638
2014-05-13,1072.778
2014-05-14,1069.938
2014-05-15,1058.821
2014-05-16,1044.773
2014-05-19,1053.581
2014-05-20,1051.222
2014-05-21,1053.924
2014-05-22,1061.094
2014-05-23,1065.725
2014-05-26,1081.19
2014-05-27,1085.74
2014-05-28,1085.236
2014-05-29,1085.811
2014-05-30,1088.877
2014-06-02,1088.825
2014-06-03,1081.789
2014-06-04,1086.062
2014-06-05,1088.989
2014-06-06,1101.921
2014-06-09,1100.482
2014-06-10,1096.597
2014-06-11,1084.485
2014-06-12,1089.177
2014-06-13,1076.353
2014-06-16,1076.696
2014-06-17,1081.398
2014-06-18,1087.081
2014-06-19,1096.108
2014-06-20,1090.67
2014-06-23,1083.91
2014-06-24,1083.225
2014-06-25,1074.276
2014-06-26,1070.971
2014-06-27,1077.456
2014-06-30,1083.284
2014-07-01,1084.201
2014-07-02,1084.429
2014-07-03,1091.129
2014-07-04,1086.442
2014-07-07,1076.074
2014-07-08,1060.385
2014-07-09,1060.739
2014-07-10,1042.457
2014-07-11,1044.605
2014-07-14,1058.484
2014-07-15,1042.465
2014-07-16,1052.683
2014-07-17,1047.949
2014-07-18,1043.089
2014-07-21,1036.131
2014-07-22,1042.431
2014-07-23,1045.312
2014-07-24,1050.264
2014-07-25,1033.986
2014-07-28,1028.328
2014-07-29,1029.831
2014-07-30,1018.319
2014-07-31,994.062
2014-08-01,984.926
2014-08-04,976.576
2014-08-05,974.091
2014-08-06,964.261
2014-08-07,961.358
2014-08-08,961.956
2014-08-11,985.161
2014-08-12,974.337
2014-08-13,982.307
2014-08-14,988.662
2014-08-15,981.786
2014-08-18,992.806
2014-08-19,998.842
2014-08-20,992.221
2014-08-21,998.23
2014-08-22,995.483
2014-08-25,1002.349
2014-08-26,1007.54
2014-08-27,1010.012
2014-08-28,995.537
2014-08-29,994.257
2014-09-01,993.573
2014-09-02,994.599
2014-09-03,1002.502
2014-09-04,993.281
2014-09-05,992.241
2014-09-08,992.661
2014-09-09,985.998
2014-09-10,980.003
2014-09-11,982.73
2014-09-12,982.224
2014-09-15,977.553
2014-09-16,969.455
2014-09-17,977.04
2014-09-18,979.467
2014-09-19,975.632
2014-09-22,968.557
2014-09-23,957.392
2014-09-24,952.368
2014-09-25,942.955
2014-09-26,940.078
2014-09-29,937.618
2014-09-30,935.85
2014-10-01,924.259
2014-10-02,911.284
2014-10-03,901.058
2014-10-06,911.949
2014-10-07,903.75
2014-10-08,895.917
2014-10-09,891.619
2014-10-10,866.066
2014-10-13,865.798
2014-10-14,871.448
2014-10-15,860.827
2014-10-16,861.624
2014-10-17,888.843
2014-10-20,881.309
2014-10-21,898.618
2014-10-22,905.474
2014-10-23,910.047
2014-10-24,906.906
2014-10-27,900.028
2014-10-28,912.362
2014-10-29,920.732
2014-10-30,914.383
2014-10-31,924.003
2014-11-03,922.041
2014-11-04,921.938
2014-11-05,924.887
2014-11-06,923.593
2014-11-07,917.695
2014-11-10,930.189
2014-11-11,929.956
2014-11-12,924.352
2014-11-13,928.179
2014-11-14,929.71
2014-11-17,934.148
2014-11-18,950.961
2014-11-19,956.702
2014-11-20,959.816
2014-11-21,964.582
2014-11-24,972.142
2014-11-25,976.795
2014-11-26,980.723
2014-11-27,978.563
2014-11-28,975.4
2014-12-01,976.044
2014-12-02,970.566
2014-12-03,975.878
2014-12-04,979.491
2014-12-05,980.569
2014-12-08,976.163
2014-12-09,971.082
2014-12-10,969.643
2014-12-11,970.673
2014-12-12,960.621
2014-12-15,943.164
2014-12-16,960.919
2014-12-17,953.603
2014-12-18,967.725
2014-12-19,967.634
2014-12-22,975.808
2014-12-23,976.691
2014-12-24,977.734
2014-12-25,977.734
2014-12-26,976.21
2014-12-29,975.768
2014-12-30,971.837
2014-12-31,966.724
2015-01-01,966.724
2015-01-02,963.933
2015-01-05,942.132
2015-01-06,935.248
2015-01-07,931.763
2015-01-08,950.764
2015-01-09,950.928
2015-01-12,954.614
2015-01-13,960.679
2015-01-14,953.413
2015-01-15,950.643
2015-01-16,947.98
2015-01-19,969.366
2015-01-20,970.244
2015-01-21,974.095
2015-01-22,972.796
2015-01-23,973.653
2015-01-26,987.465
2015-01-27,985.96
2015-01-28,991.155
2015-01-29,989.724
2015-01-30,986.947
2015-02-02,994.21
2015-02-03,1010.088
2015-02-04,1014.818
2015-02-05,1021.698
2015-02-06,1009.059
2015-02-09,991.647
2015-02-10,1000.48
2015-02-11,998.378
2015-02-12,1022.827
2015-02-13,1026.898
2015-02-16,1026.555
2015-02-17,1022.097
2015-02-18,1032.388
2015-02-19,1039.818
2015-02-20,1038.764
2015-02-23,1047.159
2015-02-24,1047.654
2015-02-25,1048.315
2015-02-26,1041.151
2015-02-27,1042.846
2015-03-02,1042.228
2015-03-03,1028.159
2015-03-04,1019.168
2015-03-05,1026.074
2015-03-06,1013.626
2015-03-09,1010.226
2015-03-10,996.188
2015-03-11,1003.652
2015-03-12,1009.924
2015-03-13,1008.097
2015-03-16,1026.707
2015-03-17,1013.383
2015-03-18,1012.278
2015-03-19,1016.63
2015-03-20,1040.254
2015-03-23,1044.626
2015-03-24,1049.695
2015-03-25,1047.07
2015-03-26,1027.308
2015-03-27,1029.39
2015-03-30,1037.929
2015-03-31,1021.436
2015-04-01,1029.109
2015-04-02,1042.244
2015-04-03,1042.244
2015-04-06,1056.705
2015-04-07,1051.446
2015-04-08,1045.617
2015-04-09,1047.509
2015-04-10,1056.472
2015-04-13,1051.551
2015-04-14,1059.672
2015-04-15,1051.464
2015-04-16,1044.947
2015-04-17,1029.675
2015-04-20,1041.214
2015-04-21,1049.443
2015-04-22,1041.552
2015-04-23,1036.8
2015-04-24,1045.08
2015-04-27,1062.966
2015-04-28,1054.31
2015-04-29,1040.307
2015-04-30,1041.316
2015-05-01,1042.896
2015-05-04,1055.022
2015-05-05,1036.613
2015-05-06,1046.665
2015-05-07,1046.477
2015-05-08,1069.412
2015-05-11,1067.173
2015-05-12,1062.441
2015-05-13,1071.035
2015-05-14,1087.682
2015-05-15,1093.942
2015-05-18,1092.01
2015-05-19,1090.047
2015-05-20,1084.465
2015-05-21,1083.856
2015-05-22,1070.177
2015-05-25,1070.177
2015-05-26,1046.383
2015-05-27,1054.438
2015-05-28,1055.82
2015-05-29,1041.996
2015-06-01,1042.329
2015-06-02,1057.125
2015-06-03,1070.134
2015-06-04,1063.43
2015-06-05,1033.125
2015-06-08,1031.333
2015-06-09,1028.276
2015-06-10,1049.252
2015-06-11,1051.969
2015-06-12,1044.15
2015-06-15,1023.774
2015-06-16,1029.302
2015-06-17,1020.605
2015-06-18,1037.325
2015-06-19,1030.529
2015-06-22,1061.908
2015-06-23,1055.326
