Date,BELGIUM SMID VALUE SMID (Small+Mid Cap)
2010-09-17,845.135
2010-09-20,853.145
2010-09-21,861.81
2010-09-22,875.732
2010-09-23,869.059
2010-09-24,888.257
2010-09-27,890.295
2010-09-28,898.666
2010-09-29,899.072
2010-09-30,896.628
2010-10-01,898.947
2010-10-04,889.432
2010-10-05,911.03
2010-10-06,916.968
2010-10-07,914.964
2010-10-08,917.936
2010-10-11,917.426
2010-10-12,910.856
2010-10-13,945.12
2010-10-14,954.433
2010-10-15,945.239
2010-10-18,949.11
2010-10-19,935.268
2010-10-20,947.783
2010-10-21,953.258
2010-10-22,946.706
2010-10-25,953.598
2010-10-26,946.186
2010-10-27,933.384
2010-10-28,937.651
2010-10-29,935.255
2010-11-01,942.97
2010-11-02,956.899
2010-11-03,946.471
2010-11-04,968.82
2010-11-05,954.379
2010-11-08,948.85
2010-11-09,952.293
2010-11-10,942.866
2010-11-11,925.173
2010-11-12,923.959
2010-11-15,923.329
2010-11-16,906.786
2010-11-17,906.459
2010-11-18,922.973
2010-11-19,924.713
2010-11-22,910.334
2010-11-23,878.797
2010-11-24,875.386
2010-11-25,878.191
2010-11-26,860.311
2010-11-29,836.44
2010-11-30,828.464
2010-12-01,850.635
2010-12-02,877.016
2010-12-03,889.984
2010-12-06,878.623
2010-12-07,884.964
2010-12-08,874.078
2010-12-09,875.471
2010-12-10,876.626
2010-12-13,890.822
2010-12-14,891.39
2010-12-15,886.972
2010-12-16,874.639
2010-12-17,871.412
2010-12-20,870.405
2010-12-21,876.788
2010-12-22,880.684
2010-12-23,876.686
2010-12-24,879.566
2010-12-27,874.649
2010-12-28,873.071
2010-12-29,877.346
2010-12-30,883.132
2010-12-31,891.706
2011-01-03,909.316
2011-01-04,912.398
2011-01-05,894.947
2011-01-06,887.138
2011-01-07,878.417
2011-01-10,861.745
2011-01-11,868.242
2011-01-12,891.542
2011-01-13,913.618
2011-01-14,914.772
2011-01-17,912.257
2011-01-18,930.78
2011-01-19,933.945
2011-01-20,924.487
2011-01-21,945.176
2011-01-24,954.549
2011-01-25,951.922
2011-01-26,954.766
2011-01-27,963.264
2011-01-28,949.022
2011-01-31,946.009
2011-02-01,968.119
2011-02-02,967.996
2011-02-03,951.893
2011-02-04,952.962
2011-02-07,957.738
2011-02-08,970.25
2011-02-09,974.05
2011-02-10,960.945
2011-02-11,961.479
2011-02-14,961.1
2011-02-15,963.423
2011-02-16,977.276
2011-02-17,996.625
2011-02-18,995.918
2011-02-21,981.165
2011-02-22,979.509
2011-02-23,974.661
2011-02-24,971.383
2011-02-25,974.419
2011-02-28,984.383
2011-03-01,989.871
2011-03-02,992.587
2011-03-03,994.049
2011-03-04,1003.862
2011-03-07,1004.571
2011-03-08,996.554
2011-03-09,992.403
2011-03-10,985.419
2011-03-11,982.399
2011-03-14,994.137
2011-03-15,963.383
2011-03-16,943.467
2011-03-17,965.413
2011-03-18,979.953
2011-03-21,1003.551
2011-03-22,998.954
2011-03-23,998.214
2011-03-24,1009.884
2011-03-25,1004.857
2011-03-28,1000.965
2011-03-29,1001.411
2011-03-30,1006.187
2011-03-31,1007.662
2011-04-01,1010.767
2011-04-04,1026.337
2011-04-05,1020.44
2011-04-06,1041.627
2011-04-07,1047.72
2011-04-08,1059.84
2011-04-11,1061.562
2011-04-12,1053.543
2011-04-13,1065.564
2011-04-14,1055.793
2011-04-15,1056.144
2011-04-18,1032.559
2011-04-19,1045.476
2011-04-20,1073.073
2011-04-21,1080.385
2011-04-22,1080.385
2011-04-25,1079.607
2011-04-26,1094.498
2011-04-27,1096.02
2011-04-28,1114.02
2011-04-29,1112.744
2011-05-02,1128.979
2011-05-03,1114.849
2011-05-04,1108.011
2011-05-05,1092.791
2011-05-06,1091.67
2011-05-09,1078.148
2011-05-10,1107.115
2011-05-11,1096.238
2011-05-12,1096.167
2011-05-13,1101.973
2011-05-16,1103.697
2011-05-17,1086.353
2011-05-18,1090.75
2011-05-19,1095.257
2011-05-20,1088.319
2011-05-23,1060.671
2011-05-24,1072.325
2011-05-25,1066.183
2011-05-26,1069.138
2011-05-27,1079.152
2011-05-30,1081.23
2011-05-31,1098.967
2011-06-01,1101.7
2011-06-02,1086.481
2011-06-03,1102.187
2011-06-06,1100.757
2011-06-07,1109.912
2011-06-08,1093.957
2011-06-09,1093.878
2011-06-10,1070.907
2011-06-13,1070.464
2011-06-14,1085.152
2011-06-15,1061.486
2011-06-16,1043.671
2011-06-17,1060.175
2011-06-20,1051.643
2011-06-21,1069.18
2011-06-22,1065.193
2011-06-23,1027.201
2011-06-24,1029.075
2011-06-27,1030.513
2011-06-28,1037.82
2011-06-29,1063.68
2011-06-30,1078.17
2011-07-01,1079.663
2011-07-04,1090.922
2011-07-05,1076.742
2011-07-06,1054.322
2011-07-07,1070.507
2011-07-08,1046.497
2011-07-11,1000.204
2011-07-12,988.978
2011-07-13,1012.568
2011-07-14,997.408
2011-07-15,994.311
2011-07-18,962.866
2011-07-19,979.889
2011-07-20,999.104
2011-07-21,1036.999
2011-07-22,1041.828
2011-07-25,1032.9
2011-07-26,1037.768
2011-07-27,1012.965
2011-07-28,1002.369
2011-07-29,999.708
2011-08-01,971.715
2011-08-02,942.341
2011-08-03,927.898
2011-08-04,889.361
2011-08-05,867.789
2011-08-08,827.328
2011-08-09,860.513
2011-08-10,839.908
2011-08-11,864.7
2011-08-12,908.701
2011-08-15,933.471
2011-08-16,914.492
2011-08-17,919.754
2011-08-18,862.916
2011-08-19,855.982
2011-08-22,858.903
2011-08-23,853.818
2011-08-24,891.885
2011-08-25,878.908
2011-08-26,874.966
2011-08-29,898.756
2011-08-30,897.318
2011-08-31,918.141
2011-09-01,910.452
2011-09-02,889.126
2011-09-05,840.758
2011-09-06,830.478
2011-09-07,853.251
2011-09-08,856.125
2011-09-09,807.887
2011-09-12,776.092
2011-09-13,788.673
2011-09-14,800.897
2011-09-15,826.585
2011-09-16,829.371
2011-09-19,797.253
2011-09-20,810.649
2011-09-21,808.645
2011-09-22,753.357
2011-09-23,760.413
2011-09-26,769.089
2011-09-27,807.631
2011-09-28,801.648
2011-09-29,808.036
2011-09-30,781.589
2011-10-03,753.144
2011-10-04,725.143
2011-10-05,757.359
2011-10-06,777.222
2011-10-07,777.547
2011-10-10,802.312
2011-10-11,799.728
2011-10-12,824.584
2011-10-13,810.216
2011-10-14,829.934
2011-10-17,813.264
2011-10-18,804.819
2011-10-19,811.043
2011-10-20,789.123
2011-10-21,817.186
2011-10-24,825.395
2011-10-25,818.472
2011-10-26,814.366
2011-10-27,860.887
2011-10-28,857.269
2011-10-31,824.801
2011-11-01,774.9
2011-11-02,786.669
2011-11-03,800.268
2011-11-04,784.511
2011-11-07,778.888
2011-11-08,785.635
2011-11-09,761.021
2011-11-10,752.746
2011-11-11,779.134
2011-11-14,766.18
2011-11-15,749.851
2011-11-16,744.193
2011-11-17,737.365
2011-11-18,725.785
2011-11-21,703.88
2011-11-22,698.048
2011-11-23,685.945
2011-11-24,686.675
2011-11-25,683.695
2011-11-28,719.252
2011-11-29,717.985
2011-11-30,749.99
2011-12-01,737.915
2011-12-02,745.169
2011-12-05,761.14
2011-12-06,745.927
2011-12-07,740.118
2011-12-08,715.428
2011-12-09,729.406
2011-12-12,702.027
2011-12-13,694.392
2011-12-14,676.846
2011-12-15,682.347
2011-12-16,689.9
2011-12-19,684.39
2011-12-20,706.627
2011-12-21,696.709
2011-12-22,701.04
2011-12-23,702.016
2011-12-26,702.016
2011-12-27,702.445
2011-12-28,694.505
2011-12-29,699.5
2011-12-30,707.209
2012-01-02,716.21
2012-01-03,737.774
2012-01-04,722.772
2012-01-05,704.788
2012-01-06,701.567
2012-01-09,696.504
2012-01-10,710.067
2012-01-11,712.794
2012-01-12,714.035
2012-01-13,707.456
2012-01-16,706.388
2012-01-17,721.495
2012-01-18,725.286
2012-01-19,742.885
2012-01-20,747.331
2012-01-23,765.151
2012-01-24,755.353
2012-01-25,754.219
2012-01-26,784.588
2012-01-27,777.993
2012-01-30,762.721
2012-01-31,766.899
2012-02-01,793.626
2012-02-02,791.128
2012-02-03,795.393
2012-02-06,790.824
2012-02-07,800.718
2012-02-08,805.595
2012-02-09,808.427
2012-02-10,790.495
2012-02-13,801.066
2012-02-14,787.672
2012-02-15,783.357
2012-02-16,793.824
2012-02-17,809.462
2012-02-20,826.886
2012-02-21,820.774
2012-02-22,807.863
2012-02-23,805.924
2012-02-24,817.775
2012-02-27,810.386
2012-02-28,813.151
2012-02-29,816.149
2012-03-01,814.87
2012-03-02,816.392
2012-03-05,811.386
2012-03-06,777.093
2012-03-07,787.015
2012-03-08,798.377
2012-03-09,795.685
2012-03-12,796.32
2012-03-13,805.863
2012-03-14,799.126
2012-03-15,804.599
2012-03-16,819.447
2012-03-19,827.319
2012-03-20,814.537
2012-03-21,811.087
2012-03-22,800.084
2012-03-23,812.749
2012-03-26,826.312
2012-03-27,821.861
2012-03-28,810.147
2012-03-29,802.294
2012-03-30,815.08
2012-04-02,825.695
2012-04-03,824.35
2012-04-04,784.714
2012-04-05,779.023
2012-04-06,779.023
2012-04-09,779.471
2012-04-10,762.491
2012-04-11,771.108
2012-04-12,786.817
2012-04-13,773.303
2012-04-16,764.854
2012-04-17,788.091
2012-04-18,776.199
2012-04-19,772.162
2012-04-20,778.005
2012-04-23,753.492
2012-04-24,769.928
2012-04-25,786.842
2012-04-26,775.934
2012-04-27,786.311
2012-04-30,784.374
2012-05-01,783.752
2012-05-02,775.09
2012-05-03,764.01
2012-05-04,745.941
2012-05-07,743.988
2012-05-08,750.606
2012-05-09,740.847
2012-05-10,752.033
2012-05-11,751.64
2012-05-14,726.827
2012-05-15,711.459
2012-05-16,709.185
2012-05-17,699.641
2012-05-18,696.774
2012-05-21,708.525
2012-05-22,727.615
2012-05-23,698.828
2012-05-24,703.562
2012-05-25,702.247
2012-05-28,704.935
2012-05-29,711.224
2012-05-30,692.765
2012-05-31,686.299
2012-06-01,673.786
2012-06-04,680.266
2012-06-05,680.072
2012-06-06,701.446
2012-06-07,711.449
2012-06-08,696.468
2012-06-11,699.499
2012-06-12,691.352
2012-06-13,689.076
2012-06-14,692.832
2012-06-15,703.074
2012-06-18,695.576
2012-06-19,716.941
2012-06-20,720.865
2012-06-21,712.211
2012-06-22,699.788
2012-06-25,684.791
2012-06-26,680.52
2012-06-27,684.833
2012-06-28,687.159
2012-06-29,734.045
2012-07-02,736.343
2012-07-03,746.253
2012-07-04,741.698
2012-07-05,727.118
2012-07-06,709.197
2012-07-09,702.438
2012-07-10,708.492
2012-07-11,707.334
2012-07-12,695.591
2012-07-13,705.18
2012-07-16,707.137
2012-07-17,707.337
2012-07-18,722.707
2012-07-19,732.098
2012-07-20,714.542
2012-07-23,687.941
2012-07-24,681.985
2012-07-25,688.372
2012-07-26,717.891
2012-07-27,741.636
2012-07-30,745.971
2012-07-31,735.987
2012-08-01,736.993
2012-08-02,708.045
2012-08-03,740.33
2012-08-06,760.706
2012-08-07,762.905
2012-08-08,755.8
2012-08-09,758.458
2012-08-10,757.664
2012-08-13,757.956
2012-08-14,760.942
2012-08-15,758.757
2012-08-16,771.226
2012-08-17,775.6
2012-08-20,770.728
2012-08-21,785.064
2012-08-22,779.364
2012-08-23,780.482
2012-08-24,770.718
2012-08-27,777.893
2012-08-28,771.763
2012-08-29,769.665
2012-08-30,758.957
2012-08-31,771.213
2012-09-03,775.471
2012-09-04,769.281
2012-09-05,773.43
2012-09-06,795.5
2012-09-07,821.109
2012-09-10,819.487
2012-09-11,826.644
2012-09-12,845.321
2012-09-13,841.515
2012-09-14,874.002
2012-09-17,876.138
2012-09-18,855.064
2012-09-19,856.793
2012-09-20,846.256
2012-09-21,854.495
2012-09-24,847.026
2012-09-25,852.147
2012-09-26,822.738
2012-09-27,829.729
2012-09-28,816.128
2012-10-01,830.549
2012-10-02,833.297
2012-10-03,829.128
2012-10-04,840.657
2012-10-05,854.877
2012-10-08,836.352
2012-10-09,826.105
2012-10-10,818.567
2012-10-11,829.299
2012-10-12,831.033
2012-10-15,833.807
2012-10-16,846.617
2012-10-17,860.705
2012-10-18,857.609
2012-10-19,842.605
2012-10-22,842.206
2012-10-23,822.692
2012-10-24,828.009
2012-10-25,826.798
2012-10-26,824.921
2012-10-29,818.968
2012-10-30,834.426
2012-10-31,830.848
2012-11-01,837.786
2012-11-02,833.738
2012-11-05,823.264
2012-11-06,835.369
2012-11-07,819.76
2012-11-08,819.311
2012-11-09,812.803
2012-11-12,813.453
2012-11-13,812.7
2012-11-14,807.966
2012-11-15,804.272
2012-11-16,789.281
2012-11-19,813.135
2012-11-20,815.875
2012-11-21,825.52
2012-11-22,838.137
2012-11-23,852.044
2012-11-26,850.599
2012-11-27,855.355
2012-11-28,855.415
2012-11-29,879.492
2012-11-30,873.298
2012-12-03,877.286
2012-12-04,881.44
2012-12-05,883.262
2012-12-06,883.784
2012-12-07,883.497
2012-12-10,880.527
2012-12-11,887.2
2012-12-12,899.031
2012-12-13,907.781
2012-12-14,916.556
2012-12-17,925.757
2012-12-18,935.928
2012-12-19,946.736
2012-12-20,944.995
2012-12-21,936.861
2012-12-24,939.029
2012-12-25,939.029
2012-12-26,940.95
2012-12-27,947.07
2012-12-28,938.445
2012-12-31,940.37
2013-01-01,940.37
2013-01-02,961.269
2013-01-03,955.335
2013-01-04,948.945
2013-01-07,952.964
2013-01-08,950.625
2013-01-09,958.094
2013-01-10,974.46
2013-01-11,980.518
2013-01-14,983.483
2013-01-15,983.552
2013-01-16,980.648
2013-01-17,1005.67
2013-01-18,1005.746
2013-01-21,1009.568
2013-01-22,1008.897
2013-01-23,1003.09
2013-01-24,1018.676
2013-01-25,1033.528
2013-01-28,1039.814
2013-01-29,1036.698
2013-01-30,1038.932
2013-01-31,1033.685
2013-02-01,1057.698
2013-02-04,1027.131
2013-02-05,1031.739
2013-02-06,1027.112
2013-02-07,1013.773
2013-02-08,1023.141
2013-02-11,1019.793
2013-02-12,1032.968
2013-02-13,1042.216
2013-02-14,1036.32
2013-02-15,1027.438
2013-02-18,1020.042
2013-02-19,1036.256
2013-02-20,1040.005
2013-02-21,1003.874
2013-02-22,1011.584
2013-02-25,1019.06
2013-02-26,986.688
2013-02-27,1000.275
2013-02-28,1003.084
2013-03-01,987.219
2013-03-04,986.93
2013-03-05,1012.702
2013-03-06,1009.4
2013-03-07,1024.62
2013-03-08,1029.718
2013-03-11,1031.516
2013-03-12,1035.742
2013-03-13,1033.563
2013-03-14,1042.249
2013-03-15,1041.883
2013-03-18,1028.16
2013-03-19,1012.591
2013-03-20,1019.381
2013-03-21,1009.896
2013-03-22,1011.66
2013-03-25,994.161
2013-03-26,990.338
2013-03-27,980.107
2013-03-28,988.622
2013-03-29,988.622
2013-04-01,989.084
2013-04-02,996.443
2013-04-03,983.168
2013-04-04,979.813
2013-04-05,973.165
2013-04-08,972.138
2013-04-09,980.834
2013-04-10,1009.801
2013-04-11,1019.977
2013-04-12,1009.163
2013-04-15,997.694
2013-04-16,996.876
2013-04-17,971.399
2013-04-18,978.188
2013-04-19,984.238
2013-04-22,1001.186
2013-04-23,1030.168
2013-04-24,1030.905
2013-04-25,1035.868
2013-04-26,1034.687
2013-04-29,1060.486
2013-04-30,1072.63
2013-05-01,1073.362
2013-05-02,1065.871
2013-05-03,1085.204
2013-05-06,1083.963
2013-05-07,1104.241
2013-05-08,1115.95
2013-05-09,1106.761
2013-05-10,1093.038
2013-05-13,1090.591
2013-05-14,1090.199
2013-05-15,1082.223
2013-05-16,1094.433
2013-05-17,1089.298
2013-05-20,1095.948
2013-05-21,1095.917
2013-05-22,1100.72
2013-05-23,1084.572
2013-05-24,1084.015
2013-05-27,1091.815
2013-05-28,1095.525
2013-05-29,1095.621
2013-05-30,1103.495
2013-05-31,1086.739
2013-06-03,1090.864
2013-06-04,1098.059
2013-06-05,1090.38
2013-06-06,1084.334
2013-06-07,1094.882
2013-06-10,1093.286
2013-06-11,1084.25
2013-06-12,1086.068
2013-06-13,1084.121
2013-06-14,1094.606
2013-06-17,1105.799
2013-06-18,1115.736
2013-06-19,1123.149
2013-06-20,1073.945
2013-06-21,1049.811
2013-06-24,1024.9
2013-06-25,1034.329
2013-06-26,1042.107
2013-06-27,1051.14
2013-06-28,1044.274
2013-07-01,1052.38
2013-07-02,1047.626
2013-07-03,1041.89
2013-07-04,1055.642
2013-07-05,1043.34
2013-07-08,1056.766
2013-07-09,1057.438
2013-07-10,1067.219
2013-07-11,1097.837
2013-07-12,1096.392
2013-07-15,1103.52
2013-07-16,1106.509
2013-07-17,1105.077
2013-07-18,1119.906
2013-07-19,1127.505
2013-07-22,1125.109
2013-07-23,1122.177
2013-07-24,1135.998
2013-07-25,1125.755
2013-07-26,1121.702
2013-07-29,1117.007
2013-07-30,1115.494
2013-07-31,1121.884
2013-08-01,1138.111
2013-08-02,1155.016
2013-08-05,1149.044
2013-08-06,1142.258
2013-08-07,1136.308
2013-08-08,1173.737
2013-08-09,1171.796
2013-08-12,1166.191
2013-08-13,1164.645
2013-08-14,1169.647
2013-08-15,1159.076
2013-08-16,1172.568
2013-08-19,1168.265
2013-08-20,1162.557
2013-08-21,1150.54
2013-08-22,1162.3
2013-08-23,1172.322
2013-08-26,1163.233
2013-08-27,1135.257
2013-08-28,1128.206
2013-08-29,1123.685
2013-08-30,1100.335
2013-09-02,1115.753
2013-09-03,1113.394
2013-09-04,1101.336
2013-09-05,1100.976
2013-09-06,1105.395
2013-09-09,1115.467
2013-09-10,1128.425
2013-09-11,1134.316
2013-09-12,1131.539
2013-09-13,1128.253
2013-09-16,1144.72
2013-09-17,1138.847
2013-09-18,1144.143
2013-09-19,1161.693
2013-09-20,1168.07
2013-09-23,1157.383
2013-09-24,1159.194
2013-09-25,1158.329
2013-09-26,1153.753
2013-09-27,1165.484
2013-09-30,1153.212
2013-10-01,1166.717
2013-10-02,1170.841
2013-10-03,1168.713
2013-10-04,1170.794
2013-10-07,1158.383
2013-10-08,1155.881
2013-10-09,1144.336
2013-10-10,1167.271
2013-10-11,1161.186
2013-10-14,1160.866
2013-10-15,1173.17
2013-10-16,1178.358
2013-10-17,1190.136
2013-10-18,1202.82
2013-10-21,1203.906
2013-10-22,1213.247
2013-10-23,1214.566
2013-10-24,1216.008
2013-10-25,1209.674
2013-10-28,1202.291
2013-10-29,1213.534
2013-10-30,1208.271
2013-10-31,1197.058
2013-11-01,1181.989
2013-11-04,1189.021
2013-11-05,1185.455
2013-11-06,1194.425
2013-11-07,1169.347
2013-11-08,1154.576
2013-11-11,1164.953
2013-11-12,1168.423
2013-11-13,1150.558
2013-11-14,1150.5
2013-11-15,1149.121
2013-11-18,1146.493
2013-11-19,1146.97
2013-11-20,1142.634
2013-11-21,1144.484
2013-11-22,1145.93
2013-11-25,1145.728
2013-11-26,1154.024
2013-11-27,1160.211
2013-11-28,1163.954
2013-11-29,1164.191
2013-12-02,1151.728
2013-12-03,1138.848
2013-12-04,1129.915
2013-12-05,1130.719
2013-12-06,1138.867
2013-12-09,1143.643
2013-12-10,1154.311
2013-12-11,1158.637
2013-12-12,1146.467
2013-12-13,1139.223
2013-12-16,1152.533
2013-12-17,1144.685
2013-12-18,1148.903
2013-12-19,1160.099
2013-12-20,1176.664
2013-12-23,1186.72
2013-12-24,1191.432
2013-12-25,1191.432
2013-12-26,1193.655
2013-12-27,1207.214
2013-12-30,1206.212
2013-12-31,1203.053
2014-01-01,1203.053
2014-01-02,1175.124
2014-01-03,1181.876
2014-01-06,1192.349
2014-01-07,1196.335
2014-01-08,1199.472
2014-01-09,1209.456
2014-01-10,1228.071
2014-01-13,1229.706
2014-01-14,1234.306
2014-01-15,1230.911
2014-01-16,1231.362
2014-01-17,1230.02
2014-01-20,1231.539
2014-01-21,1227.345
2014-01-22,1224.354
2014-01-23,1246.305
2014-01-24,1228.559
2014-01-27,1225.225
2014-01-28,1232.469
2014-01-29,1221.298
2014-01-30,1219.191
2014-01-31,1206.985
2014-02-03,1189.815
2014-02-04,1184.098
2014-02-05,1180.91
2014-02-06,1202.383
2014-02-07,1210.69
2014-02-10,1214.982
2014-02-11,1225.342
2014-02-12,1223.993
2014-02-13,1230.168
2014-02-14,1232.907
2014-02-17,1240.371
2014-02-18,1257.126
2014-02-19,1259.563
2014-02-20,1255.517
2014-02-21,1262.273
2014-02-24,1271.429
2014-02-25,1279.65
2014-02-26,1275.81
2014-02-27,1271.941
2014-02-28,1293.716
2014-03-03,1270.71
2014-03-04,1286.197
2014-03-05,1288.146
2014-03-06,1298.681
2014-03-07,1300.925
2014-03-10,1303.32
2014-03-11,1297.212
2014-03-12,1291.071
2014-03-13,1264.388
2014-03-14,1247.562
2014-03-17,1265.891
2014-03-18,1277.372
2014-03-19,1283.234
2014-03-20,1264.945
2014-03-21,1270.973
2014-03-24,1262.338
2014-03-25,1272.095
2014-03-26,1285.832
2014-03-27,1278.932
2014-03-28,1283.788
2014-03-31,1299.859
2014-04-01,1300.023
2014-04-02,1303.649
2014-04-03,1295.031
2014-04-04,1293.063
2014-04-07,1292.684
2014-04-08,1278.9
2014-04-09,1287.925
2014-04-10,1289.541
2014-04-11,1280.253
2014-04-14,1268.001
2014-04-15,1262.576
2014-04-16,1270.353
2014-04-17,1275.312
2014-04-18,1275.312
2014-04-21,1272.408
2014-04-22,1283.67
2014-04-23,1285.778
2014-04-24,1291.3
2014-04-25,1291.695
2014-04-28,1289.866
2014-04-29,1296.692
2014-04-30,1301.293
2014-05-01,1301.293
2014-05-02,1300.192
2014-05-05,1300.608
2014-05-06,1315.924
2014-05-07,1334.479
2014-05-08,1327.954
2014-05-09,1316.886
2014-05-12,1317.699
2014-05-13,1303.866
2014-05-14,1314.038
2014-05-15,1297.341
2014-05-16,1280.855
2014-05-19,1284.615
2014-05-20,1281.085
2014-05-21,1277.747
2014-05-22,1280.192
2014-05-23,1278.025
2014-05-26,1289.991
2014-05-27,1290.202
2014-05-28,1295.756
2014-05-29,1301.042
2014-05-30,1302.345
2014-06-02,1300.711
2014-06-03,1292.52
2014-06-04,1289.759
2014-06-05,1291.506
2014-06-06,1304.504
2014-06-09,1305.781
2014-06-10,1297.194
2014-06-11,1294.783
2014-06-12,1291.424
2014-06-13,1275.193
2014-06-16,1269.414
2014-06-17,1267.853
2014-06-18,1266.245
2014-06-19,1279.591
2014-06-20,1268.46
2014-06-23,1266.396
2014-06-24,1268.494
2014-06-25,1252.442
2014-06-26,1257.563
2014-06-27,1266.519
2014-06-30,1269.836
2014-07-01,1274.357
2014-07-02,1277.305
2014-07-03,1288.426
2014-07-04,1287.278
2014-07-07,1280.069
2014-07-08,1271.129
2014-07-09,1270.608
2014-07-10,1259.372
2014-07-11,1255.038
2014-07-14,1270.381
2014-07-15,1265.563
2014-07-16,1279.451
2014-07-17,1275.892
2014-07-18,1277.826
2014-07-21,1278.518
2014-07-22,1279.025
2014-07-23,1284.118
2014-07-24,1289.07
2014-07-25,1282.971
2014-07-28,1283.396
2014-07-29,1256.917
2014-07-30,1218.881
2014-07-31,1227.801
2014-08-01,1214.049
2014-08-04,1205.144
2014-08-05,1203.95
2014-08-06,1202.861
2014-08-07,1212.658
2014-08-08,1206.504
2014-08-11,1215.212
2014-08-12,1211.507
2014-08-13,1216.518
2014-08-14,1219.296
2014-08-15,1220.084
2014-08-18,1230.104
2014-08-19,1234.599
2014-08-20,1223.349
2014-08-21,1230.316
2014-08-22,1224.8
2014-08-25,1221.33
2014-08-26,1227.466
2014-08-27,1233.06
2014-08-28,1224.877
2014-08-29,1222.844
2014-09-01,1215.736
2014-09-02,1216.168
2014-09-03,1219.988
2014-09-04,1211.656
2014-09-05,1214.457
2014-09-08,1212.383
2014-09-09,1200.246
2014-09-10,1194.403
2014-09-11,1189.768
2014-09-12,1189.742
2014-09-15,1185.14
2014-09-16,1179.975
2014-09-17,1192.749
2014-09-18,1195.03
2014-09-19,1190.988
2014-09-22,1191.413
2014-09-23,1190.756
2014-09-24,1190.154
2014-09-25,1184.433
2014-09-26,1183.464
2014-09-29,1184.66
2014-09-30,1184.84
2014-10-01,1173.771
2014-10-02,1163.447
2014-10-03,1158.147
2014-10-06,1155.968
2014-10-07,1152.226
2014-10-08,1153.838
2014-10-09,1157.771
2014-10-10,1132.83
2014-10-13,1134.554
2014-10-14,1138.79
2014-10-15,1117.276
2014-10-16,1105.498
2014-10-17,1136.423
2014-10-20,1138.094
2014-10-21,1157.14
2014-10-22,1165.977
2014-10-23,1162.867
2014-10-24,1164.297
2014-10-27,1164.125
2014-10-28,1184.406
2014-10-29,1191.206
2014-10-30,1179.91
2014-10-31,1183.518
2014-11-03,1171.62
2014-11-04,1180.344
2014-11-05,1191.397
2014-11-06,1185.429
2014-11-07,1180.192
2014-11-10,1192.455
2014-11-11,1194.415
2014-11-12,1193.271
2014-11-13,1200.92
2014-11-14,1203.199
2014-11-17,1205.215
2014-11-18,1223.084
2014-11-19,1227.644
2014-11-20,1226.177
2014-11-21,1226.982
2014-11-24,1232.463
2014-11-25,1240.442
2014-11-26,1241.125
2014-11-27,1236.915
2014-11-28,1234.5
2014-12-01,1236.595
2014-12-02,1231.915
2014-12-03,1225.468
2014-12-04,1226.921
2014-12-05,1225.402
2014-12-08,1228.196
2014-12-09,1221.727
2014-12-10,1220.967
2014-12-11,1220.302
2014-12-12,1203.955
2014-12-15,1187.091
2014-12-16,1213.407
2014-12-17,1204.832
2014-12-18,1216.842
2014-12-19,1228.649
2014-12-22,1231.05
2014-12-23,1236.741
2014-12-24,1238.369
2014-12-25,1238.369
2014-12-26,1236.438
2014-12-29,1238.71
2014-12-30,1231.196
2014-12-31,1227.124
2015-01-01,1227.124
2015-01-02,1221.849
2015-01-05,1194.241
2015-01-06,1203.262
2015-01-07,1198.082
2015-01-08,1215.04
2015-01-09,1217.468
2015-01-12,1216.476
2015-01-13,1228.675
2015-01-14,1216.522
2015-01-15,1208.135
2015-01-16,1210.522
2015-01-19,1233.422
2015-01-20,1229.716
2015-01-21,1230.882
2015-01-22,1216.51
2015-01-23,1221.491
2015-01-26,1249.526
2015-01-27,1265.912
2015-01-28,1259.488
2015-01-29,1259.775
2015-01-30,1246.405
2015-02-02,1255.982
2015-02-03,1285.665
2015-02-04,1281.646
2015-02-05,1282.367
2015-02-06,1272.838
2015-02-09,1265.017
2015-02-10,1273.844
2015-02-11,1273.303
2015-02-12,1293.104
2015-02-13,1305.824
2015-02-16,1299.419
2015-02-17,1298.637
2015-02-18,1305.652
2015-02-19,1316.916
2015-02-20,1314.617
2015-02-23,1319.777
2015-02-24,1316.0
2015-02-25,1322.554
2015-02-26,1308.079
2015-02-27,1312.873
2015-03-02,1312.277
2015-03-03,1298.978
2015-03-04,1292.985
2015-03-05,1306.893
2015-03-06,1286.332
2015-03-09,1280.213
2015-03-10,1256.68
2015-03-11,1246.765
2015-03-12,1252.069
2015-03-13,1243.273
2015-03-16,1264.792
2015-03-17,1253.646
2015-03-18,1266.328
2015-03-19,1263.51
2015-03-20,1295.899
2015-03-23,1308.406
2015-03-24,1314.983
2015-03-25,1318.194
2015-03-26,1291.579
2015-03-27,1291.832
2015-03-30,1301.335
2015-03-31,1280.508
2015-04-01,1291.147
2015-04-02,1317.33
2015-04-03,1317.33
2015-04-06,1335.609
2015-04-07,1330.181
2015-04-08,1324.268
2015-04-09,1315.355
2015-04-10,1327.694
2015-04-13,1314.836
2015-04-14,1327.503
2015-04-15,1317.534
2015-04-16,1315.57
2015-04-17,1298.841
2015-04-20,1308.32
2015-04-21,1311.177
2015-04-22,1299.547
2015-04-23,1306.215
2015-04-24,1309.598
2015-04-27,1324.831
2015-04-28,1319.017
2015-04-29,1292.787
2015-04-30,1285.308
2015-05-01,1287.258
2015-05-04,1285.722
2015-05-05,1262.663
2015-05-06,1283.976
