Date,ITALY IMI IMI (Large+Mid+Small Cap)
2010-09-16,515.586
2010-09-17,509.468
2010-09-20,518.259
2010-09-21,520.306
2010-09-22,523.017
2010-09-23,517.717
2010-09-24,531.274
2010-09-27,530.909
2010-09-28,533.117
2010-09-29,531.421
2010-09-30,536.454
2010-10-01,538.25
2010-10-04,528.406
2010-10-05,544.778
2010-10-06,548.605
2010-10-07,553.716
2010-10-08,555.032
2010-10-11,555.878
2010-10-12,550.955
2010-10-13,566.095
2010-10-14,570.429
2010-10-15,566.441
2010-10-18,569.475
2010-10-19,561.19
2010-10-20,573.064
2010-10-21,579.78
2010-10-22,574.344
2010-10-25,574.322
2010-10-26,567.683
2010-10-27,560.384
2010-10-28,572.182
2010-10-29,571.306
2010-11-01,564.95
2010-11-02,575.407
2010-11-03,569.861
2010-11-04,585.405
2010-11-05,571.136
2010-11-08,565.723
2010-11-09,575.018
2010-11-10,554.384
2010-11-11,548.319
2010-11-12,548.014
2010-11-15,548.124
2010-11-16,534.999
2010-11-17,536.951
2010-11-18,545.054
2010-11-19,545.233
2010-11-22,535.411
2010-11-23,517.907
2010-11-24,515.913
2010-11-25,515.18
2010-11-26,506.564
2010-11-29,489.064
2010-11-30,481.725
2010-12-01,494.411
2010-12-02,510.648
2010-12-03,519.636
2010-12-06,511.546
2010-12-07,518.433
2010-12-08,520.086
2010-12-09,521.62
2010-12-10,522.691
2010-12-13,533.105
2010-12-14,534.963
2010-12-15,526.138
2010-12-16,519.877
2010-12-17,511.664
2010-12-20,516.531
2010-12-21,526.277
2010-12-22,525.292
2010-12-23,525.146
2010-12-24,527.216
2010-12-27,522.32
2010-12-28,520.438
2010-12-29,521.405
2010-12-30,520.22
2010-12-31,525.448
2011-01-03,529.721
2011-01-04,530.474
2011-01-05,523.751
2011-01-06,521.713
2011-01-07,517.688
2011-01-10,504.752
2011-01-11,510.857
2011-01-12,532.705
2011-01-13,548.101
2011-01-14,552.575
2011-01-17,546.495
2011-01-18,556.068
2011-01-19,563.465
2011-01-20,560.818
2011-01-21,576.038
2011-01-24,581.533
2011-01-25,576.956
2011-01-26,579.242
2011-01-27,587.4
2011-01-28,576.004
2011-01-31,580.045
2011-02-01,595.904
2011-02-02,599.096
2011-02-03,586.734
2011-02-04,587.424
2011-02-07,591.371
2011-02-08,596.203
2011-02-09,596.705
2011-02-10,589.914
2011-02-11,590.294
2011-02-14,585.426
2011-02-15,590.982
2011-02-16,598.57
2011-02-17,601.036
2011-02-18,601.059
2011-02-21,581.515
2011-02-22,577.007
2011-02-23,577.923
2011-02-24,579.596
2011-02-25,588.336
2011-02-28,595.16
2011-03-01,590.637
2011-03-02,592.634
2011-03-03,593.415
2011-03-04,594.889
2011-03-07,596.816
2011-03-08,597.217
2011-03-09,600.682
2011-03-10,586.731
2011-03-11,583.047
2011-03-14,585.617
2011-03-15,574.392
2011-03-16,560.164
2011-03-17,571.83
2011-03-18,578.566
2011-03-21,588.834
2011-03-22,590.696
2011-03-23,590.479
2011-03-24,601.617
2011-03-25,598.584
2011-03-28,597.634
2011-03-29,591.09
2011-03-30,598.362
2011-03-31,596.416
2011-04-01,600.746
2011-04-04,606.589
2011-04-05,605.854
2011-04-06,618.042
2011-04-07,613.389
2011-04-08,624.027
2011-04-11,624.14
2011-04-12,616.757
2011-04-13,619.465
2011-04-14,611.443
2011-04-15,609.327
2011-04-18,584.976
2011-04-19,591.656
2011-04-20,606.812
2011-04-21,616.407
2011-04-22,616.407
2011-04-25,615.963
2011-04-26,622.357
2011-04-27,631.283
2011-04-28,643.548
2011-04-29,645.706
2011-05-02,647.808
2011-05-03,642.934
2011-05-04,634.106
2011-05-05,617.658
2011-05-06,618.861
2011-05-09,601.139
2011-05-10,613.167
2011-05-11,612.101
2011-05-12,601.772
2011-05-13,601.189
2011-05-16,600.015
2011-05-17,590.22
2011-05-18,594.996
2011-05-19,598.066
2011-05-20,586.154
2011-05-23,569.052
2011-05-24,573.936
2011-05-25,578.294
2011-05-26,575.91
2011-05-27,586.568
2011-05-30,586.225
2011-05-31,598.915
2011-06-01,595.135
2011-06-02,591.185
2011-06-03,598.569
2011-06-06,592.696
2011-06-07,596.91
2011-06-08,585.304
2011-06-09,584.792
2011-06-10,571.466
2011-06-13,571.036
2011-06-14,582.409
2011-06-15,562.872
2011-06-16,554.999
2011-06-17,567.631
2011-06-20,558.71
2011-06-21,572.221
2011-06-22,571.868
2011-06-23,546.172
2011-06-24,539.04
2011-06-27,546.685
2011-06-28,553.741
2011-06-29,567.186
2011-06-30,580.171
2011-07-01,587.893
2011-07-04,588.041
2011-07-05,580.146
2011-07-06,560.952
2011-07-07,562.776
2011-07-08,540.652
2011-07-11,510.023
2011-07-12,515.365
2011-07-13,530.613
2011-07-14,524.963
2011-07-15,519.013
2011-07-18,500.629
2011-07-19,514.861
2011-07-20,529.751
2011-07-21,554.803
2011-07-22,554.791
2011-07-25,541.616
2011-07-26,548.525
2011-07-27,530.182
2011-07-28,528.488
2011-07-29,527.698
2011-08-01,502.53
2011-08-02,490.787
2011-08-03,486.058
2011-08-04,458.841
2011-08-05,455.767
2011-08-08,444.399
2011-08-09,447.394
2011-08-10,418.991
2011-08-11,437.92
2011-08-12,453.997
2011-08-15,461.342
2011-08-16,456.187
2011-08-17,463.839
2011-08-18,432.797
2011-08-19,426.17
2011-08-22,433.196
2011-08-23,429.286
2011-08-24,437.171
2011-08-25,434.421
2011-08-26,430.671
2011-08-29,445.849
2011-08-30,442.168
2011-08-31,454.608
2011-09-01,452.928
2011-09-02,434.847
2011-09-05,411.524
2011-09-06,401.673
2011-09-07,418.227
2011-09-08,419.864
2011-09-09,392.596
2011-09-12,375.234
2011-09-13,383.929
2011-09-14,393.409
2011-09-15,411.07
2011-09-16,408.394
2011-09-19,392.763
2011-09-20,402.267
2011-09-21,396.049
2011-09-22,371.487
2011-09-23,376.885
2011-09-26,386.368
2011-09-27,409.825
2011-09-28,407.261
2011-09-29,416.392
2011-09-30,403.9
2011-10-03,394.443
2011-10-04,384.613
2011-10-05,399.848
2011-10-06,416.151
2011-10-07,423.762
2011-10-10,442.838
2011-10-11,440.168
2011-10-12,457.935
2011-10-13,440.46
2011-10-14,456.914
2011-10-17,444.386
2011-10-18,443.2
2011-10-19,454.685
2011-10-20,437.095
2011-10-21,454.183
2011-10-24,456.932
2011-10-25,453.795
2011-10-26,451.487
2011-10-27,485.202
2011-10-28,478.025
2011-10-31,453.704
2011-11-01,417.123
2011-11-02,429.311
2011-11-03,440.394
2011-11-04,430.201
2011-11-07,434.939
2011-11-08,439.103
2011-11-09,416.15
2011-11-10,419.542
2011-11-11,438.805
2011-11-14,427.619
2011-11-15,419.938
2011-11-16,423.38
2011-11-17,417.031
2011-11-18,417.722
2011-11-21,398.446
2011-11-22,393.713
2011-11-23,379.741
2011-11-24,378.624
2011-11-25,377.085
2011-11-28,396.015
2011-11-29,396.657
2011-11-30,418.021
2011-12-01,417.309
2011-12-02,422.019
2011-12-05,435.201
2011-12-06,430.395
2011-12-07,425.625
2011-12-08,406.549
2011-12-09,420.481
2011-12-12,401.048
2011-12-13,396.205
2011-12-14,381.121
2011-12-15,386.68
2011-12-16,386.653
2011-12-19,385.16
2011-12-20,398.482
2011-12-21,392.829
2011-12-22,398.654
2011-12-23,399.379
2011-12-26,399.379
2011-12-27,396.708
2011-12-28,390.101
2011-12-29,391.776
2011-12-30,398.35
2012-01-02,407.695
2012-01-03,414.73
2012-01-04,403.309
2012-01-05,386.39
2012-01-06,381.394
2012-01-09,374.423
2012-01-10,386.023
2012-01-11,384.479
2012-01-12,396.049
2012-01-13,388.085
2012-01-16,392.516
2012-01-17,397.836
2012-01-18,398.607
2012-01-19,411.972
2012-01-20,412.612
2012-01-23,425.041
2012-01-24,423.755
2012-01-25,421.006
2012-01-26,433.643
2012-01-27,427.772
2012-01-30,422.308
2012-01-31,424.716
2012-02-01,439.274
2012-02-02,439.397
2012-02-03,442.07
2012-02-06,439.987
2012-02-07,447.739
2012-02-08,452.827
2012-02-09,454.509
2012-02-10,443.349
2012-02-13,444.841
2012-02-14,443.523
2012-02-15,442.633
2012-02-16,438.266
2012-02-17,446.663
2012-02-20,454.553
2012-02-21,454.468
2012-02-22,450.214
2012-02-23,446.159
2012-02-24,455.878
2012-02-27,449.113
2012-02-28,450.088
2012-02-29,448.507
2012-03-01,459.309
2012-03-02,456.445
2012-03-05,454.512
2012-03-06,436.22
2012-03-07,440.395
2012-03-08,452.395
2012-03-09,442.842
2012-03-12,443.22
2012-03-13,450.945
2012-03-14,449.335
2012-03-15,454.207
2012-03-16,460.117
2012-03-19,464.015
2012-03-20,458.665
2012-03-21,452.166
2012-03-22,444.439
2012-03-23,447.665
2012-03-26,453.728
2012-03-27,450.257
2012-03-28,447.492
2012-03-29,433.235
2012-03-30,436.475
2012-04-02,435.238
2012-04-03,428.683
2012-04-04,411.279
2012-04-05,408.799
2012-04-06,408.799
2012-04-09,409.034
2012-04-10,390.192
2012-04-11,396.923
2012-04-12,402.926
2012-04-13,387.734
2012-04-16,388.434
2012-04-17,404.794
2012-04-18,395.338
2012-04-19,388.124
2012-04-20,393.178
2012-04-23,377.702
2012-04-24,388.746
2012-04-25,398.695
2012-04-26,397.641
2012-04-27,406.003
2012-04-30,401.25
2012-05-01,400.932
2012-05-02,388.926
2012-05-03,386.681
2012-05-04,379.955
2012-05-07,386.973
2012-05-08,377.347
2012-05-09,371.387
2012-05-10,377.915
2012-05-11,379.128
2012-05-14,366.035
2012-05-15,355.313
2012-05-16,353.077
2012-05-17,347.435
2012-05-18,346.618
2012-05-21,350.962
2012-05-22,362.393
2012-05-23,344.336
2012-05-24,348.286
2012-05-25,347.642
2012-05-28,345.853
2012-05-29,346.539
2012-05-30,336.578
2012-05-31,336.288
2012-06-01,332.573
2012-06-04,339.857
2012-06-05,340.89
2012-06-06,353.615
2012-06-07,358.663
2012-06-08,353.527
2012-06-11,345.707
2012-06-12,341.715
2012-06-13,342.662
2012-06-14,347.823
2012-06-15,356.564
2012-06-18,348.652
2012-06-19,362.388
2012-06-20,370.208
2012-06-21,367.736
2012-06-22,363.337
2012-06-25,348.047
2012-06-26,344.213
2012-06-27,352.294
2012-06-28,353.104
2012-06-29,382.513
2012-07-02,380.75
2012-07-03,386.841
2012-07-04,380.992
2012-07-05,370.169
2012-07-06,358.789
2012-07-09,360.459
2012-07-10,360.623
2012-07-11,360.404
2012-07-12,351.62
2012-07-13,356.606
2012-07-16,357.144
2012-07-17,355.173
2012-07-18,355.988
2012-07-19,357.575
2012-07-20,341.018
2012-07-23,329.468
2012-07-24,320.592
2012-07-25,324.385
2012-07-26,346.705
2012-07-27,356.601
2012-07-30,361.09
2012-07-31,361.129
2012-08-01,360.968
2012-08-02,341.709
2012-08-03,367.961
2012-08-06,375.381
2012-08-07,382.907
2012-08-08,381.331
2012-08-09,379.413
2012-08-10,377.203
2012-08-13,377.884
2012-08-14,379.864
2012-08-15,378.646
2012-08-16,387.2
2012-08-17,390.044
2012-08-20,387.949
2012-08-21,401.024
2012-08-22,396.312
2012-08-23,394.863
2012-08-24,391.099
2012-08-27,394.474
2012-08-28,395.51
2012-08-29,393.359
2012-08-30,388.763
2012-08-31,400.057
2012-09-03,403.194
2012-09-04,401.008
2012-09-05,400.061
2012-09-06,417.328
2012-09-07,431.203
2012-09-10,430.465
2012-09-11,435.417
2012-09-12,441.165
2012-09-13,437.867
2012-09-14,456.743
2012-09-17,452.803
2012-09-18,440.76
2012-09-19,441.913
2012-09-20,431.491
2012-09-21,437.572
2012-09-24,433.387
2012-09-25,436.488
2012-09-26,418.699
2012-09-27,420.333
2012-09-28,411.577
2012-10-01,423.511
2012-10-02,423.92
2012-10-03,423.687
2012-10-04,426.224
2012-10-05,437.48
2012-10-08,426.459
2012-10-09,422.562
2012-10-10,421.687
2012-10-11,427.016
2012-10-12,424.236
2012-10-15,425.408
2012-10-16,438.459
2012-10-17,448.205
2012-10-18,445.65
2012-10-19,435.307
2012-10-22,436.856
2012-10-23,425.652
2012-10-24,429.153
2012-10-25,424.581
2012-10-26,425.13
2012-10-29,418.21
2012-10-30,425.289
2012-10-31,425.214
2012-11-01,430.942
2012-11-02,426.937
2012-11-05,418.996
2012-11-06,422.998
2012-11-07,411.958
2012-11-08,408.391
2012-11-09,407.741
2012-11-12,406.224
2012-11-13,410.801
2012-11-14,409.246
2012-11-15,408.908
2012-11-16,398.098
2012-11-19,413.373
2012-11-20,412.219
2012-11-21,415.82
2012-11-22,422.126
2012-11-23,426.632
2012-11-26,423.665
2012-11-27,421.367
2012-11-28,420.399
2012-11-29,434.015
2012-11-30,432.795
2012-12-03,436.367
2012-12-04,441.036
2012-12-05,437.823
2012-12-06,432.054
2012-12-07,426.885
2012-12-10,418.041
2012-12-11,426.421
2012-12-12,432.524
2012-12-13,436.855
2012-12-14,438.804
2012-12-17,443.162
2012-12-18,448.595
2012-12-19,455.069
2012-12-20,455.894
2012-12-21,452.257
2012-12-24,452.961
2012-12-25,452.961
2012-12-26,453.888
2012-12-27,455.91
2012-12-28,452.189
2012-12-31,450.924
2013-01-01,450.924
2013-01-02,469.305
2013-01-03,464.75
2013-01-04,464.742
2013-01-07,464.803
2013-01-08,465.051
2013-01-09,474.433
2013-01-10,483.836
2013-01-11,489.996
2013-01-14,488.056
2013-01-15,489.639
2013-01-16,484.559
2013-01-17,493.371
2013-01-18,489.86
2013-01-21,492.776
2013-01-22,494.041
2013-01-23,490.585
2013-01-24,498.397
2013-01-25,500.66
2013-01-28,504.577
2013-01-29,505.086
2013-01-30,491.26
2013-01-31,494.842
2013-02-01,496.189
2013-02-04,470.316
2013-02-05,474.113
2013-02-06,471.954
2013-02-07,460.289
2013-02-08,465.745
2013-02-11,463.011
2013-02-12,469.125
2013-02-13,470.444
2013-02-14,462.234
2013-02-15,462.174
2013-02-18,460.028
2013-02-19,466.995
2013-02-20,463.616
2013-02-21,444.755
2013-02-22,448.683
2013-02-25,453.248
2013-02-26,427.56
2013-02-27,435.84
2013-02-28,437.242
2013-03-01,427.86
2013-03-04,425.372
2013-03-05,437.475
2013-03-06,434.884
2013-03-07,439.849
2013-03-08,443.08
2013-03-11,441.396
2013-03-12,440.557
2013-03-13,430.969
2013-03-14,442.652
2013-03-15,443.755
2013-03-18,436.315
2013-03-19,427.247
2013-03-20,438.04
2013-03-21,435.585
2013-03-22,441.015
2013-03-25,427.238
2013-03-26,422.02
2013-03-27,415.428
2013-03-28,417.083
2013-03-29,417.083
2013-04-01,417.278
2013-04-02,422.688
2013-04-03,413.835
2013-04-04,413.426
2013-04-05,421.059
2013-04-08,420.759
2013-04-09,427.708
2013-04-10,441.149
2013-04-11,444.781
2013-04-12,438.038
2013-04-15,433.028
2013-04-16,432.068
2013-04-17,425.302
2013-04-18,428.577
2013-04-19,435.482
2013-04-22,440.831
2013-04-23,452.06
2013-04-24,453.505
2013-04-25,455.603
2013-04-26,454.327
2013-04-29,466.504
2013-04-30,465.621
2013-05-01,465.939
2013-05-02,461.329
2013-05-03,467.958
2013-05-06,464.58
2013-05-07,472.169
2013-05-08,478.216
2013-05-09,471.744
2013-05-10,472.057
2013-05-13,470.026
2013-05-14,473.819
2013-05-15,473.834
2013-05-16,476.834
2013-05-17,475.034
2013-05-20,479.08
2013-05-21,477.183
2013-05-22,480.558
2013-05-23,467.601
2013-05-24,465.309
2013-05-27,472.493
2013-05-28,478.794
2013-05-29,475.749
2013-05-30,480.664
2013-05-31,472.996
2013-06-03,471.715
2013-06-04,474.983
2013-06-05,471.031
2013-06-06,463.345
2013-06-07,469.148
2013-06-10,464.797
2013-06-11,460.027
2013-06-12,455.386
2013-06-13,455.973
2013-06-14,458.912
2013-06-17,459.399
2013-06-18,460.376
2013-06-19,456.523
2013-06-20,435.558
2013-06-21,426.66
2013-06-24,423.786
2013-06-25,421.616
2013-06-26,427.586
2013-06-27,429.859
2013-06-28,425.018
2013-07-01,432.098
2013-07-02,429.25
2013-07-03,424.339
2013-07-04,436.275
2013-07-05,426.659
2013-07-08,434.193
2013-07-09,431.812
2013-07-10,431.534
2013-07-11,437.989
2013-07-12,431.88
2013-07-15,436.426
2013-07-16,437.376
2013-07-17,440.072
2013-07-18,449.323
2013-07-19,452.971
2013-07-22,457.946
2013-07-23,460.278
2013-07-24,466.852
2013-07-25,466.507
2013-07-26,467.163
2013-07-29,462.795
2013-07-30,469.687
2013-07-31,468.911
2013-08-01,477.145
2013-08-02,478.383
2013-08-05,476.387
2013-08-06,476.482
2013-08-07,480.916
2013-08-08,491.495
2013-08-09,491.393
2013-08-12,491.346
2013-08-13,492.194
2013-08-14,495.672
2013-08-15,495.111
2013-08-16,503.72
2013-08-19,492.855
2013-08-20,488.196
2013-08-21,482.726
2013-08-22,493.101
2013-08-23,496.77
2013-08-26,485.89
2013-08-27,476.152
2013-08-28,479.114
2013-08-29,479.416
2013-08-30,472.52
2013-09-02,481.049
2013-09-03,478.313
2013-09-04,474.055
2013-09-05,474.935
2013-09-06,481.315
2013-09-09,489.643
2013-09-10,492.646
2013-09-11,500.145
2013-09-12,499.169
2013-09-13,498.161
2013-09-16,506.203
2013-09-17,506.841
2013-09-18,508.214
2013-09-19,522.312
2013-09-20,519.111
2013-09-23,518.826
2013-09-24,522.941
2013-09-25,523.534
2013-09-26,516.82
2013-09-27,513.117
2013-09-30,507.536
2013-10-01,522.022
2013-10-02,527.736
2013-10-03,527.19
2013-10-04,534.096
2013-10-07,536.349
2013-10-08,535.882
2013-10-09,537.985
2013-10-10,546.373
2013-10-11,549.406
2013-10-14,551.545
2013-10-15,551.49
2013-10-16,558.707
2013-10-17,564.325
2013-10-18,568.196
2013-10-21,567.417
2013-10-22,574.761
2013-10-23,562.77
2013-10-24,570.669
2013-10-25,562.678
2013-10-28,560.853
2013-10-29,572.742
2013-10-30,570.887
2013-10-31,569.216
2013-11-01,559.743
2013-11-04,564.809
2013-11-05,557.707
2013-11-06,564.82
2013-11-07,547.833
2013-11-08,548.739
2013-11-11,555.284
2013-11-12,553.845
2013-11-13,544.756
2013-11-14,548.017
2013-11-15,546.86
2013-11-18,560.768
2013-11-19,551.311
2013-11-20,547.432
2013-11-21,550.367
2013-11-22,552.505
2013-11-25,550.733
2013-11-26,552.586
2013-11-27,557.473
2013-11-28,563.13
2013-11-29,562.278
2013-12-02,552.201
2013-12-03,542.81
2013-12-04,540.128
2013-12-05,534.962
2013-12-06,539.736
2013-12-09,545.956
2013-12-10,546.659
2013-12-11,539.426
2013-12-12,533.084
2013-12-13,532.188
2013-12-16,545.159
2013-12-17,535.913
2013-12-18,542.552
2013-12-19,548.6
2013-12-20,552.042
2013-12-23,557.446
2013-12-24,555.839
2013-12-25,555.839
2013-12-26,556.876
2013-12-27,568.164
2013-12-30,570.011
2013-12-31,568.567
2014-01-01,568.567
2014-01-02,562.803
2014-01-03,566.704
2014-01-06,571.625
2014-01-07,576.972
2014-01-08,575.49
2014-01-09,576.677
2014-01-10,582.74
2014-01-13,585.325
2014-01-14,587.38
2014-01-15,592.308
2014-01-16,587.998
2014-01-17,589.329
2014-01-20,590.009
2014-01-21,589.568
2014-01-22,589.127
2014-01-23,590.02
2014-01-24,576.522
2014-01-27,573.166
2014-01-28,577.504
2014-01-29,573.362
2014-01-30,572.231
2014-01-31,569.354
2014-02-03,556.416
2014-02-04,558.93
2014-02-05,561.664
2014-02-06,577.129
2014-02-07,583.592
2014-02-10,584.524
2014-02-11,592.128
2014-02-12,595.517
2014-02-13,598.354
2014-02-14,608.229
2014-02-17,610.199
2014-02-18,613.095
2014-02-19,612.592
2014-02-20,611.176
2014-02-21,611.045
2014-02-24,612.946
2014-02-25,613.122
2014-02-26,608.06
2014-02-27,606.518
2014-02-28,615.925
2014-03-03,594.286
2014-03-04,613.788
2014-03-05,622.156
2014-03-06,629.061
2014-03-07,624.454
2014-03-10,628.602
2014-03-11,630.478
2014-03-12,630.223
2014-03-13,625.9
2014-03-14,618.586
2014-03-17,633.477
2014-03-18,638.613
2014-03-19,636.932
2014-03-20,634.178
2014-03-21,631.093
2014-03-24,621.445
2014-03-25,626.993
2014-03-26,635.504
2014-03-27,635.692
2014-03-28,646.031
2014-03-31,654.048
2014-04-01,661.36
2014-04-02,653.377
2014-04-03,659.382
2014-04-04,663.871
2014-04-07,661.256
2014-04-08,653.943
2014-04-09,657.005
2014-04-10,651.675
2014-04-11,645.05
2014-04-14,644.529
2014-04-15,630.388
2014-04-16,650.094
2014-04-17,653.953
2014-04-18,653.953
2014-04-21,652.464
2014-04-22,662.197
2014-04-23,656.229
2014-04-24,659.978
2014-04-25,649.61
2014-04-28,651.858
2014-04-29,663.553
2014-04-30,660.88
2014-05-01,660.88
2014-05-02,661.157
2014-05-05,657.379
2014-05-06,656.495
2014-05-07,647.123
2014-05-08,658.6
2014-05-09,643.847
2014-05-12,646.501
2014-05-13,636.408
2014-05-14,633.947
2014-05-15,612.224
2014-05-16,617.381
2014-05-19,615.332
2014-05-20,615.867
2014-05-21,620.571
2014-05-22,613.782
2014-05-23,623.605
2014-05-26,646.013
2014-05-27,642.086
2014-05-28,646.812
2014-05-29,645.876
2014-05-30,650.494
2014-06-02,654.594
2014-06-03,651.076
2014-06-04,650.627
2014-06-05,659.353
2014-06-06,671.125
2014-06-09,672.818
2014-06-10,675.301
2014-06-11,663.016
2014-06-12,662.31
2014-06-13,661.45
2014-06-16,661.126
2014-06-17,662.927
2014-06-18,664.126
2014-06-19,669.683
2014-06-20,660.879
2014-06-23,655.07
2014-06-24,650.763
2014-06-25,644.571
2014-06-26,640.862
2014-06-27,640.964
2014-06-30,642.049
2014-07-01,650.244
2014-07-02,652.616
2014-07-03,656.671
2014-07-04,646.45
2014-07-07,638.584
2014-07-08,622.963
2014-07-09,628.874
2014-07-10,615.432
2014-07-11,618.742
2014-07-14,622.444
2014-07-15,611.612
2014-07-16,628.398
2014-07-17,614.534
2014-07-18,617.567
2014-07-21,609.047
2014-07-22,618.659
2014-07-23,617.78
2014-07-24,630.457
2014-07-25,623.693
2014-07-28,620.434
2014-07-29,623.014
2014-07-30,616.078
2014-07-31,606.592
2014-08-01,602.115
2014-08-04,602.337
2014-08-05,590.367
2014-08-06,573.989
2014-08-07,562.599
2014-08-08,567.061
2014-08-11,573.873
2014-08-12,571.489
2014-08-13,575.492
2014-08-14,574.007
2014-08-15,574.115
2014-08-18,577.725
2014-08-19,576.627
2014-08-20,574.418
2014-08-21,585.971
2014-08-22,580.73
2014-08-25,592.186
2014-08-26,599.967
2014-08-27,604.01
2014-08-28,591.443
2014-08-29,593.957
2014-09-01,589.199
2014-09-02,591.003
2014-09-03,601.941
2014-09-04,609.941
2014-09-05,609.29
2014-09-08,606.095
2014-09-09,600.747
2014-09-10,600.442
2014-09-11,600.388
2014-09-12,599.67
2014-09-15,593.479
2014-09-16,591.527
2014-09-17,601.241
2014-09-18,599.676
2014-09-19,591.714
2014-09-22,584.712
2014-09-23,577.844
2014-09-24,583.571
2014-09-25,573.717
2014-09-26,581.076
2014-09-29,573.517
2014-09-30,580.4
2014-10-01,574.095
2014-10-02,554.613
2014-10-03,556.587
2014-10-06,556.988
2014-10-07,550.038
2014-10-08,548.533
2014-10-09,541.778
2014-10-10,533.457
2014-10-13,534.234
2014-10-14,534.239
2014-10-15,515.046
2014-10-16,509.623
2014-10-17,526.344
2014-10-20,522.455
2014-10-21,534.541
2014-10-22,537.555
2014-10-23,541.651
2014-10-24,544.509
2014-10-27,533.878
2014-10-28,546.992
2014-10-29,540.01
2014-10-30,534.755
2014-10-31,546.468
2014-11-03,533.799
2014-11-04,525.639
2014-11-05,534.778
2014-11-06,528.777
2014-11-07,522.487
2014-11-10,527.551
2014-11-11,526.775
2014-11-12,514.576
2014-11-13,516.491
2014-11-14,521.661
2014-11-17,527.09
2014-11-18,534.188
2014-11-19,535.606
2014-11-20,530.963
2014-11-21,544.947
2014-11-24,545.789
2014-11-25,550.306
2014-11-26,549.999
2014-11-27,552.385
2014-11-28,549.468
2014-12-01,541.154
2014-12-02,540.508
2014-12-03,542.528
2014-12-04,533.86
2014-12-05,544.458
2014-12-08,540.895
2014-12-09,532.085
2014-12-10,527.138
2014-12-11,524.988
2014-12-12,512.367
2014-12-15,496.471
2014-12-16,515.133
2014-12-17,508.048
2014-12-18,516.268
2014-12-19,513.901
2014-12-22,515.937
2014-12-23,519.773
2014-12-24,520.328
2014-12-25,520.328
2014-12-26,519.517
2014-12-29,514.707
2014-12-30,510.87
2014-12-31,508.182
2015-01-01,508.182
2015-01-02,508.749
2015-01-05,481.824
2015-01-06,479.484
2015-01-07,473.94
2015-01-08,489.674
2015-01-09,476.614
2015-01-12,479.768
2015-01-13,487.484
2015-01-14,480.574
2015-01-15,482.778
2015-01-16,488.735
2015-01-19,500.724
2015-01-20,502.747
2015-01-21,511.332
2015-01-22,515.664
2015-01-23,510.054
2015-01-26,516.395
2015-01-27,520.761
2015-01-28,514.486
2015-01-29,516.713
2015-01-30,512.846
2015-02-02,515.18
2015-02-03,532.791
2015-02-04,530.006
2015-02-05,527.737
2015-02-06,522.218
2015-02-09,512.568
2015-02-10,521.162
2015-02-11,516.054
2015-02-12,530.105
2015-02-13,535.953
2015-02-16,535.587
2015-02-17,538.182
2015-02-18,545.839
2015-02-19,550.546
2015-02-20,550.481
2015-02-23,552.889
2015-02-24,556.38
2015-02-25,552.67
2015-02-26,551.881
2015-02-27,556.258
2015-03-02,554.26
2015-03-03,545.962
2015-03-04,543.618
2015-03-05,548.563
2015-03-06,541.564
2015-03-09,543.814
2015-03-10,531.585
2015-03-11,536.036
2015-03-12,538.149
2015-03-13,531.546
2015-03-16,539.189
2015-03-17,535.332
2015-03-18,533.544
2015-03-19,538.014
2015-03-20,555.011
2015-03-23,559.987
2015-03-24,565.639
2015-03-25,566.161
2015-03-26,557.447
2015-03-27,557.333
2015-03-30,560.912
2015-03-31,553.923
2015-04-01,559.382
2015-04-02,565.092
2015-04-03,565.092
2015-04-06,572.933
2015-04-07,573.241
2015-04-08,567.045
2015-04-09,566.246
2015-04-10,565.407
2015-04-13,565.885
2015-04-14,566.463
2015-04-15,568.341
2015-04-16,563.003
2015-04-17,553.33
2015-04-20,559.27
2015-04-21,556.163
2015-04-22,556.386
2015-04-23,557.848
2015-04-24,566.642
2015-04-27,576.547
2015-04-28,575.773
2015-04-29,571.666
2015-04-30,576.862
2015-05-01,577.737
2015-05-04,578.809
2015-05-05,564.793
2015-05-06,574.655
2015-05-07,574.587
2015-05-08,584.099
2015-05-11,581.34
2015-05-12,581.262
2015-05-13,589.525
2015-05-14,598.578
2015-05-15,600.288
2015-05-18,596.431
2015-05-19,596.334
2015-05-20,596.576
2015-05-21,596.905
2015-05-22,592.418
2015-05-25,580.169
2015-05-26,573.942
2015-05-27,585.038
2015-05-28,584.889
2015-05-29,581.572
2015-06-01,577.13
2015-06-02,592.862
2015-06-03,601.179
2015-06-04,595.737
2015-06-05,574.166
2015-06-08,573.868
2015-06-09,572.744
2015-06-10,589.594
2015-06-11,588.024
2015-06-12,582.481
2015-06-15,567.717
2015-06-16,567.87
2015-06-17,564.395
2015-06-18,578.652
2015-06-19,581.04
2015-06-22,606.143
2015-06-23,597.396
2015-06-24,594.661
2015-06-25,599.482
2015-06-26,600.554
2015-06-29,570.732
2015-06-30,568.31
2015-07-01,578.206
2015-07-02,570.225
2015-07-03,567.281
2015-07-06,543.3
2015-07-07,521.238
2015-07-08,540.463
2015-07-09,558.354
2015-07-10,581.272
2015-07-13,578.924
2015-07-14,576.039
2015-07-15,580.873
2015-07-16,588.264
2015-07-17,585.402
2015-07-20,592.801
2015-07-21,589.374
2015-07-22,587.368
2015-07-23,590.741
2015-07-24,587.228
2015-07-27,577.222
2015-07-28,585.955
2015-07-29,585.981
