Date,NEW ZEALAND SMALL CAP Small Cap
2015-08-06,675.093
2015-08-07,672.509
2015-08-10,672.185
2015-08-11,659.699
2015-08-12,664.568
2015-08-13,654.799
2015-08-14,651.559
2015-08-17,654.316
2015-08-18,654.086
2015-08-19,650.31
2015-08-20,658.116
2015-08-21,662.065
2015-08-24,629.685
2015-08-25,627.681
2015-08-26,614.032
2015-08-27,619.953
2015-08-28,624.527
2015-08-31,605.366
2015-09-01,607.594
2015-09-02,601.645
2015-09-03,605.503
2015-09-04,596.184
2015-09-07,595.083
2015-09-08,605.261
2015-09-09,620.19
2015-09-10,606.563
2015-09-11,609.475
2015-09-14,614.855
2015-09-15,609.591
2015-09-16,619.592
2015-09-17,619.941
2015-09-18,630.084
2015-09-21,618.577
2015-09-22,615.782
2015-09-23,610.465
2015-09-24,620.631
2015-09-25,623.546
2015-09-28,623.464
2015-09-29,618.792
2015-09-30,617.203
2015-10-01,612.305
2015-10-02,615.526
2015-10-05,627.635
2015-10-06,636.389
2015-10-07,650.576
2015-10-08,646.659
2015-10-09,654.327
2015-10-12,663.989
2015-10-13,663.321
2015-10-14,674.165
2015-10-15,686.969
2015-10-16,684.415
2015-10-19,686.879
2015-10-20,687.623
2015-10-21,686.132
2015-10-22,688.741
2015-10-23,688.415
2015-10-26,692.134
2015-10-27,697.027
2015-10-28,689.2
2015-10-29,686.163
2015-10-30,692.716
2015-11-02,691.123
2015-11-03,685.271
2015-11-04,687.353
2015-11-05,689.901
2015-11-06,681.818
2015-11-09,683.317
2015-11-10,679.821
2015-11-11,681.015
2015-11-12,680.023
2015-11-13,681.612
2015-11-16,671.035
2015-11-17,673.078
2015-11-18,673.575
2015-11-19,691.223
2015-11-20,689.632
2015-11-23,691.688
2015-11-24,694.868
2015-11-25,691.225
2015-11-26,693.141
2015-11-27,690.6
2015-11-30,696.753
2015-12-01,713.395
2015-12-02,710.226
2015-12-03,705.639
2015-12-04,718.672
2015-12-07,707.235
2015-12-08,706.541
2015-12-09,707.762
2015-12-10,719.918
2015-12-11,716.79
2015-12-14,718.739
2015-12-15,723.747
2015-12-16,727.379
2015-12-17,720.975
2015-12-18,725.404
2015-12-21,728.607
2015-12-22,735.252
2015-12-23,733.629
2015-12-24,740.119
2015-12-25,740.119
2015-12-28,742.124
2015-12-29,751.098
2015-12-30,757.22
2015-12-31,760.103
2016-01-01,760.103
2016-01-04,747.446
2016-01-05,730.653
2016-01-06,722.577
2016-01-07,717.934
2016-01-08,700.876
2016-01-11,695.56
2016-01-12,694.334
2016-01-13,702.269
2016-01-14,688.029
2016-01-15,692.031
2016-01-18,685.076
2016-01-19,693.977
2016-01-20,686.855
2016-01-21,690.275
2016-01-22,700.184
2016-01-25,708.104
2016-01-26,703.7
2016-01-27,706.36
2016-01-28,703.709
2016-01-29,704.119
2016-02-01,709.596
2016-02-02,705.439
2016-02-03,720.023
2016-02-04,721.623
2016-02-05,713.866
2016-02-08,712.896
2016-02-09,704.979
2016-02-10,700.337
2016-02-11,698.758
2016-02-12,683.933
2016-02-15,701.263
2016-02-16,697.36
2016-02-17,709.623
2016-02-18,712.243
2016-02-19,710.611
2016-02-22,725.227
2016-02-23,724.774
2016-02-24,726.419
2016-02-25,729.977
2016-02-26,724.47
2016-02-29,714.991
2016-03-01,719.492
2016-03-02,730.655
2016-03-03,742.395
2016-03-04,751.304
2016-03-07,750.978
2016-03-08,747.383
2016-03-09,754.274
2016-03-10,749.358
2016-03-11,757.425
2016-03-14,758.66
2016-03-15,756.296
2016-03-16,753.136
2016-03-17,780.753
2016-03-18,784.225
2016-03-21,783.66
2016-03-22,780.128
2016-03-23,769.788
2016-03-24,775.403
2016-03-25,775.403
2016-03-28,779.747
2016-03-29,788.765
2016-03-30,809.201
2016-03-31,814.456
2016-04-01,804.236
2016-04-04,808.531
2016-04-05,801.469
2016-04-06,801.556
2016-04-07,799.452
2016-04-08,799.054
2016-04-11,803.99
2016-04-12,811.731
2016-04-13,819.872
2016-04-14,816.013
2016-04-15,823.422
2016-04-18,828.155
2016-04-19,838.962
2016-04-20,837.946
2016-04-21,830.13
2016-04-22,817.141
2016-04-25,817.141
2016-04-26,812.572
2016-04-27,799.215
2016-04-28,815.498
2016-04-29,823.519
2016-05-02,827.678
2016-05-03,826.105
2016-05-04,818.451
2016-05-05,821.759
2016-05-06,809.354
2016-05-09,796.035
2016-05-10,796.267
2016-05-11,805.642
2016-05-12,807.225
2016-05-13,799.336
2016-05-16,802.019
2016-05-17,813.994
2016-05-18,807.349
2016-05-19,797.11
2016-05-20,801.509
2016-05-23,802.591
2016-05-24,797.008
2016-05-25,799.863
2016-05-26,802.196
2016-05-27,805.782
2016-05-30,813.351
2016-05-31,825.64
2016-06-01,830.205
2016-06-02,829.811
2016-06-03,845.624
2016-06-06,846.417
2016-06-07,846.165
2016-06-08,855.803
2016-06-09,873.98
2016-06-10,868.083
2016-06-13,859.78
2016-06-14,834.197
2016-06-15,846.883
2016-06-16,841.349
2016-06-17,849.097
2016-06-20,857.779
2016-06-21,860.825
2016-06-22,859.242
2016-06-23,867.692
2016-06-24,839.181
2016-06-27,822.798
2016-06-28,825.498
2016-06-29,844.919
2016-06-30,853.246
2016-07-01,862.659
2016-07-04,875.194
2016-07-05,870.673
2016-07-06,860.25
2016-07-07,873.537
2016-07-08,879.387
2016-07-11,879.148
2016-07-12,886.523
2016-07-13,890.633
2016-07-14,883.58
2016-07-15,874.185
2016-07-18,873.956
2016-07-19,867.72
2016-07-20,871.829
2016-07-21,872.602
2016-07-22,873.111
2016-07-25,884.161
2016-07-26,889.643
2016-07-27,887.099
2016-07-28,891.758
2016-07-29,910.219
2016-08-01,911.411
2016-08-02,916.371
2016-08-03,904.503
2016-08-04,908.224
2016-08-05,901.704
2016-08-08,907.837
2016-08-09,910.907
2016-08-10,915.661
2016-08-11,922.226
2016-08-12,923.969
2016-08-15,924.415
2016-08-16,922.972
2016-08-17,921.703
2016-08-18,927.366
2016-08-19,927.43
2016-08-22,934.856
2016-08-23,939.04
2016-08-24,926.932
2016-08-25,925.614
2016-08-26,924.79
2016-08-29,909.939
2016-08-30,907.303
2016-08-31,909.317
2016-09-01,916.103
2016-09-02,916.011
2016-09-05,922.22
2016-09-06,935.126
2016-09-07,953.043
2016-09-08,945.511
2016-09-09,927.908
2016-09-12,904.878
2016-09-13,905.41
2016-09-14,904.065
2016-09-15,899.699
2016-09-16,900.734
2016-09-19,909.246
2016-09-20,909.493
2016-09-21,902.177
2016-09-22,906.092
2016-09-23,892.808
2016-09-26,893.584
2016-09-27,891.924
2016-09-28,890.84
2016-09-29,902.781
2016-09-30,902.794
2016-10-03,903.537
2016-10-04,906.29
2016-10-05,888.233
2016-10-06,877.857
2016-10-07,871.17
2016-10-10,865.619
2016-10-11,856.491
2016-10-12,854.164
2016-10-13,847.649
2016-10-14,850.849
2016-10-17,840.678
2016-10-18,842.356
2016-10-19,848.551
2016-10-20,841.702
2016-10-21,831.187
2016-10-24,827.646
2016-10-25,834.73
2016-10-26,825.196
2016-10-27,823.474
2016-10-28,825.106
2016-10-31,820.286
2016-11-01,814.648
2016-11-02,823.875
2016-11-03,818.412
2016-11-04,811.499
2016-11-07,833.725
2016-11-08,841.446
2016-11-09,803.352
2016-11-10,805.831
2016-11-11,799.142
2016-11-14,795.293
2016-11-15,800.141
2016-11-16,805.345
2016-11-17,804.455
2016-11-18,800.79
2016-11-21,807.829
2016-11-22,803.683
2016-11-23,799.188
2016-11-24,805.304
2016-11-25,809.721
2016-11-28,814.681
2016-11-29,818.332
2016-11-30,814.099
2016-12-01,816.383
2016-12-02,819.352
2016-12-05,809.168
2016-12-06,810.567
2016-12-07,815.09
2016-12-08,822.141
2016-12-09,820.784
2016-12-12,823.975
2016-12-13,821.909
2016-12-14,813.029
2016-12-15,782.533
2016-12-16,771.82
2016-12-19,776.431
2016-12-20,772.925
2016-12-21,773.93
2016-12-22,782.002
2016-12-23,777.414
2016-12-26,777.414
2016-12-27,779.619
2016-12-28,787.291
2016-12-29,797.286
2016-12-30,800.787
2017-01-02,800.787
2017-01-03,792.863
2017-01-04,807.69
2017-01-05,814.958
2017-01-06,810.038
2017-01-09,817.03
2017-01-10,817.977
2017-01-11,817.175
2017-01-12,837.344
2017-01-13,835.477
2017-01-16,836.701
2017-01-17,846.28
2017-01-18,845.866
2017-01-19,841.515
2017-01-20,839.256
2017-01-23,848.948
2017-01-24,857.294
2017-01-25,860.155
2017-01-26,857.629
2017-01-27,861.579
2017-01-30,856.162
2017-01-31,857.853
2017-02-01,847.477
2017-02-02,855.688
2017-02-03,861.831
2017-02-06,858.242
2017-02-07,850.464
2017-02-08,857.415
2017-02-09,854.155
2017-02-10,854.182
2017-02-13,853.234
2017-02-14,848.981
2017-02-15,857.055
2017-02-16,857.785
2017-02-17,855.718
2017-02-20,849.751
2017-02-21,844.904
2017-02-22,838.272
2017-02-23,848.899
2017-02-24,842.528
2017-02-27,850.182
2017-02-28,860.688
2017-03-01,848.203
2017-03-02,848.128
2017-03-03,837.441
2017-03-06,840.903
2017-03-07,838.677
2017-03-08,832.907
2017-03-09,828.937
2017-03-10,838.509
2017-03-13,842.336
2017-03-14,839.132
2017-03-15,841.74
2017-03-16,841.123
2017-03-17,846.406
2017-03-20,846.548
2017-03-21,855.231
2017-03-22,852.116
2017-03-23,851.297
2017-03-24,849.399
2017-03-27,852.307
2017-03-28,851.636
2017-03-29,859.573
2017-03-30,865.628
2017-03-31,864.036
2017-04-03,866.239
2017-04-04,862.583
2017-04-05,867.036
2017-04-06,873.916
2017-04-07,869.551
2017-04-10,868.996
2017-04-11,870.788
2017-04-12,868.744
2017-04-13,879.478
2017-04-14,879.478
2017-04-17,883.118
2017-04-18,882.705
2017-04-19,878.744
2017-04-20,870.355
2017-04-21,870.344
2017-04-24,878.734
2017-04-25,870.664
2017-04-26,875.759
2017-04-27,876.791
2017-04-28,878.345
2017-05-01,887.105
2017-05-02,891.685
2017-05-03,886.573
2017-05-04,874.714
2017-05-05,882.281
2017-05-08,892.613
2017-05-09,897.028
2017-05-10,905.325
2017-05-11,905.033
2017-05-12,897.57
2017-05-15,897.386
2017-05-16,896.337
2017-05-17,903.614
2017-05-18,896.908
2017-05-19,898.916
2017-05-22,909.473
2017-05-23,911.572
2017-05-24,915.81
2017-05-25,921.047
2017-05-26,925.004
2017-05-29,927.373
2017-05-30,928.798
2017-05-31,933.622
2017-06-01,935.277
2017-06-02,950.1
2017-06-05,950.765
2017-06-06,959.318
2017-06-07,955.233
2017-06-08,956.235
2017-06-09,951.21
2017-06-12,952.714
2017-06-13,956.565
2017-06-14,977.144
2017-06-15,967.309
2017-06-16,981.006
2017-06-19,984.411
2017-06-20,984.761
2017-06-21,971.811
2017-06-22,979.145
2017-06-23,983.949
2017-06-26,990.963
2017-06-27,992.067
2017-06-28,993.407
2017-06-29,1000.992
2017-06-30,995.639
2017-07-03,985.607
2017-07-04,986.785
2017-07-05,979.694
2017-07-06,981.569
2017-07-07,983.043
2017-07-10,981.363
2017-07-11,980.723
2017-07-12,983.061
2017-07-13,993.242
2017-07-14,1002.239
2017-07-17,1006.336
2017-07-18,1008.671
2017-07-19,1009.406
2017-07-20,1006.765
2017-07-21,1015.674
2017-07-24,1013.395
2017-07-25,1015.399
2017-07-26,1018.843
2017-07-27,1029.006
2017-07-28,1018.697
2017-07-31,1024.255
2017-08-01,1028.347
2017-08-02,1026.503
2017-08-03,1029.401
2017-08-04,1024.764
2017-08-07,1023.653
2017-08-08,1016.394
2017-08-09,1012.507
2017-08-10,1003.79
2017-08-11,994.184
2017-08-14,1000.103
2017-08-15,996.498
2017-08-16,1005.606
2017-08-17,1016.307
2017-08-18,1018.718
2017-08-21,1021.658
2017-08-22,1013.032
2017-08-23,1007.394
2017-08-24,1009.843
2017-08-25,1015.621
2017-08-28,1010.39
2017-08-29,1004.938
2017-08-30,1000.05
2017-08-31,997.954
2017-09-01,1003.962
2017-09-04,1004.53
2017-09-05,1012.778
2017-09-06,1015.642
2017-09-07,1020.594
2017-09-08,1030.358
2017-09-11,1035.647
2017-09-12,1040.62
2017-09-13,1033.745
2017-09-14,1024.118
2017-09-15,1026.384
2017-09-18,1017.551
2017-09-19,1024.421
2017-09-20,1045.153
2017-09-21,1031.719
2017-09-22,1039.303
2017-09-25,1036.686
2017-09-26,1028.569
2017-09-27,1036.982
2017-09-28,1038.653
2017-09-29,1044.184
2017-10-02,1042.758
2017-10-03,1034.224
2017-10-04,1040.991
2017-10-05,1042.449
2017-10-06,1035.882
2017-10-09,1037.732
2017-10-10,1050.092
2017-10-11,1055.184
2017-10-12,1058.339
2017-10-13,1079.024
2017-10-16,1076.398
2017-10-17,1071.437
2017-10-18,1068.761
2017-10-19,1047.734
2017-10-20,1045.568
2017-10-23,1045.493
2017-10-24,1042.047
2017-10-25,1041.111
2017-10-26,1036.912
2017-10-27,1041.735
2017-10-30,1050.621
2017-10-31,1043.289
2017-11-01,1034.129
2017-11-02,1042.201
2017-11-03,1035.621
2017-11-06,1033.252
2017-11-07,1033.631
2017-11-08,1035.958
2017-11-09,1033.337
2017-11-10,1025.339
2017-11-13,1018.746
2017-11-14,1024.522
2017-11-15,1031.262
2017-11-16,1034.719
2017-11-17,1029.976
2017-11-20,1041.439
2017-11-21,1039.408
2017-11-22,1043.372
2017-11-23,1043.264
2017-11-24,1043.554
2017-11-27,1054.759
2017-11-28,1049.598
2017-11-29,1043.227
2017-11-30,1051.473
2017-12-01,1042.437
2017-12-04,1044.85
2017-12-05,1042.619
2017-12-06,1039.187
2017-12-07,1032.993
2017-12-08,1039.742
2017-12-11,1053.264
2017-12-12,1055.362
2017-12-13,1065.795
2017-12-14,1069.189
2017-12-15,1078.794
2017-12-18,1081.717
2017-12-19,1087.608
2017-12-20,1077.398
2017-12-21,1085.484
2017-12-22,1088.926
2017-12-25,1088.926
2017-12-26,1090.557
2017-12-27,1092.788
2017-12-28,1100.268
2017-12-29,1103.394
2018-01-01,1103.394
2018-01-02,1103.006
2018-01-03,1099.802
2018-01-04,1110.56
2018-01-05,1113.767
2018-01-08,1113.646
2018-01-09,1114.46
2018-01-10,1106.937
2018-01-11,1098.483
2018-01-12,1104.313
2018-01-15,1110.551
2018-01-16,1116.579
2018-01-17,1119.467
2018-01-18,1128.077
2018-01-19,1125.531
2018-01-22,1135.994
2018-01-23,1141.002
2018-01-24,1154.176
2018-01-25,1156.721
2018-01-26,1144.886
2018-01-29,1145.297
2018-01-30,1139.153
2018-01-31,1170.518
2018-02-01,1160.385
2018-02-02,1149.64
2018-02-05,1122.041
2018-02-06,1121.272
2018-02-07,1116.203
2018-02-08,1103.161
2018-02-09,1094.425
2018-02-12,1093.219
2018-02-13,1111.832
2018-02-14,1117.082
2018-02-15,1120.658
2018-02-16,1130.207
2018-02-19,1122.561
2018-02-20,1121.368
2018-02-21,1174.983
2018-02-22,1196.035
2018-02-23,1187.711
2018-02-26,1200.15
2018-02-27,1192.347
2018-02-28,1190.165
2018-03-01,1188.234
2018-03-02,1180.577
2018-03-05,1178.865
2018-03-06,1191.882
2018-03-07,1186.349
2018-03-08,1202.545
2018-03-09,1214.755
2018-03-12,1231.793
2018-03-13,1244.164
2018-03-14,1238.148
2018-03-15,1237.028
2018-03-16,1219.751
2018-03-19,1225.424
2018-03-20,1211.529
2018-03-21,1227.19
2018-03-22,1235.218
2018-03-23,1224.554
2018-03-26,1221.016
2018-03-27,1235.199
2018-03-28,1199.045
2018-03-29,1187.798
2018-03-30,1187.798
2018-04-02,1189.774
2018-04-03,1194.585
2018-04-04,1217.163
2018-04-05,1208.826
2018-04-06,1214.203
2018-04-09,1224.048
2018-04-10,1238.977
2018-04-11,1236.652
2018-04-12,1229.024
2018-04-13,1220.277
2018-04-16,1220.898
2018-04-17,1206.991
2018-04-18,1217.402
2018-04-19,1216.265
2018-04-20,1200.108
2018-04-23,1180.991
2018-04-24,1163.194
2018-04-25,1154.612
2018-04-26,1155.68
2018-04-27,1159.949
2018-04-30,1171.273
2018-05-01,1161.372
2018-05-02,1174.526
2018-05-03,1185.365
2018-05-04,1188.675
2018-05-07,1195.919
2018-05-08,1180.418
2018-05-09,1187.527
2018-05-10,1184.299
2018-05-11,1190.131
2018-05-14,1191.695
2018-05-15,1173.374
2018-05-16,1140.644
2018-05-17,1156.192
2018-05-18,1157.569
2018-05-21,1151.592
2018-05-22,1145.6
2018-05-23,1136.138
2018-05-24,1150.006
2018-05-25,1155.405
2018-05-28,1153.685
2018-05-29,1148.419
2018-05-30,1160.255
2018-05-31,1171.611
2018-06-01,1161.151
2018-06-04,1169.801
2018-06-05,1175.621
2018-06-06,1184.277
2018-06-07,1189.715
2018-06-08,1189.937
2018-06-11,1186.705
2018-06-12,1189.43
2018-06-13,1194.486
2018-06-14,1192.726
2018-06-15,1179.819
2018-06-18,1184.561
2018-06-19,1165.838
2018-06-20,1166.445
2018-06-21,1168.034
2018-06-22,1178.2
2018-06-25,1178.046
2018-06-26,1170.386
2018-06-27,1158.384
2018-06-28,1152.806
2018-06-29,1150.618
2018-07-02,1140.181
2018-07-03,1150.32
2018-07-04,1155.815
2018-07-05,1163.994
2018-07-06,1170.952
2018-07-09,1168.663
2018-07-10,1161.421
2018-07-11,1151.93
2018-07-12,1145.838
2018-07-13,1152.181
2018-07-16,1149.773
2018-07-17,1154.506
2018-07-18,1149.509
2018-07-19,1138.236
2018-07-20,1149.218
2018-07-23,1142.079
2018-07-24,1150.765
2018-07-25,1153.132
2018-07-26,1151.982
2018-07-27,1161.225
2018-07-30,1155.592
2018-07-31,1158.597
2018-08-01,1150.2
2018-08-02,1138.879
2018-08-03,1139.621
2018-08-06,1140.509
2018-08-07,1138.474
2018-08-08,1141.498
2018-08-09,1125.513
2018-08-10,1129.539
2018-08-13,1119.869
2018-08-14,1123.771
2018-08-15,1117.642
2018-08-16,1125.372
2018-08-17,1130.863
2018-08-20,1137.866
2018-08-21,1147.467
2018-08-22,1158.069
2018-08-23,1146.863
2018-08-24,1150.754
2018-08-27,1152.805
2018-08-28,1155.496
2018-08-29,1162.569
2018-08-30,1148.635
2018-08-31,1140.446
2018-09-03,1133.458
2018-09-04,1131.278
2018-09-05,1140.876
2018-09-06,1141.907
2018-09-07,1129.716
2018-09-10,1124.584
2018-09-11,1136.606
2018-09-12,1137.54
2018-09-13,1145.819
2018-09-14,1149.163
2018-09-17,1150.146
2018-09-18,1157.299
2018-09-19,1163.06
2018-09-20,1175.56
2018-09-21,1175.5
2018-09-24,1168.051
2018-09-25,1168.413
2018-09-26,1168.268
2018-09-27,1157.476
2018-09-28,1164.667
2018-10-01,1160.976
2018-10-02,1157.969
2018-10-03,1146.991
2018-10-04,1137.547
2018-10-05,1122.717
2018-10-08,1112.665
2018-10-09,1109.588
2018-10-10,1115.654
2018-10-11,1091.065
2018-10-12,1092.452
2018-10-15,1101.227
2018-10-16,1108.264
2018-10-17,1113.767
2018-10-18,1111.025
2018-10-19,1099.38
2018-10-22,1093.128
2018-10-23,1079.688
2018-10-24,1076.546
2018-10-25,1067.064
2018-10-26,1064.039
2018-10-29,1067.729
2018-10-30,1074.537
2018-10-31,1080.937
2018-11-01,1102.301
2018-11-02,1103.557
2018-11-05,1102.877
2018-11-06,1105.788
2018-11-07,1135.175
2018-11-08,1143.879
2018-11-09,1147.881
2018-11-12,1149.817
2018-11-13,1146.143
2018-11-14,1149.401
2018-11-15,1152.922
2018-11-16,1156.532
2018-11-19,1152.656
2018-11-20,1146.976
2018-11-21,1160.549
2018-11-22,1152.869
2018-11-23,1147.855
2018-11-26,1147.616
2018-11-27,1139.864
2018-11-28,1145.862
2018-11-29,1165.117
2018-11-30,1181.142
2018-12-03,1189.633
2018-12-04,1187.041
2018-12-05,1173.693
2018-12-06,1173.784
2018-12-07,1169.755
2018-12-10,1161.464
2018-12-11,1166.146
2018-12-12,1169.315
2018-12-13,1165.792
2018-12-14,1155.523
2018-12-17,1156.804
2018-12-18,1158.899
2018-12-19,1171.327
2018-12-20,1153.252
2018-12-21,1136.761
2018-12-24,1136.966
2018-12-25,1136.966
2018-12-26,1139.93
2018-12-27,1138.97
2018-12-28,1143.735
2018-12-31,1149.303
2019-01-01,1149.303
2019-01-02,1142.618
2019-01-03,1128.945
2019-01-04,1138.865
2019-01-07,1150.806
2019-01-08,1147.222
2019-01-09,1170.382
2019-01-10,1167.828
2019-01-11,1180.21
2019-01-14,1180.815
2019-01-15,1179.641
2019-01-16,1179.627
2019-01-17,1174.439
2019-01-18,1181.45
2019-01-21,1182.192
2019-01-22,1179.494
2019-01-23,1188.044
2019-01-24,1184.378
2019-01-25,1200.622
2019-01-28,1202.101
2019-01-29,1198.868
2019-01-30,1186.48
2019-01-31,1206.567
2019-02-01,1202.726
2019-02-04,1197.275
2019-02-05,1204.157
2019-02-06,1195.509
2019-02-07,1191.946
2019-02-08,1192.88
2019-02-11,1195.51
2019-02-12,1206.005
2019-02-13,1220.347
2019-02-14,1217.353
2019-02-15,1222.188
2019-02-18,1217.191
2019-02-19,1217.297
2019-02-20,1219.252
2019-02-21,1206.343
2019-02-22,1214.995
2019-02-25,1224.164
2019-02-26,1216.223
2019-02-27,1201.691
2019-02-28,1204.087
2019-03-01,1208.786
2019-03-04,1216.672
2019-03-05,1208.785
2019-03-06,1207.966
2019-03-07,1210.917
2019-03-08,1214.512
2019-03-11,1218.736
2019-03-12,1227.157
2019-03-13,1232.441
2019-03-14,1227.043
2019-03-15,1240.039
2019-03-18,1243.479
2019-03-19,1243.866
2019-03-20,1239.049
2019-03-21,1236.857
2019-03-22,1253.844
2019-03-25,1255.43
2019-03-26,1255.439
2019-03-27,1245.777
2019-03-28,1253.518
2019-03-29,1274.207
2019-04-01,1273.284
2019-04-02,1271.943
2019-04-03,1282.374
2019-04-04,1267.539
2019-04-05,1261.509
2019-04-08,1257.318
2019-04-09,1258.342
2019-04-10,1248.908
2019-04-11,1254.121
2019-04-12,1264.328
2019-04-15,1269.032
2019-04-16,1267.494
2019-04-17,1267.384
2019-04-18,1254.535
2019-04-19,1254.535
2019-04-22,1254.254
2019-04-23,1248.071
2019-04-24,1244.085
2019-04-25,1245.873
2019-04-26,1245.9
2019-04-29,1241.163
2019-04-30,1242.739
2019-05-01,1234.477
2019-05-02,1248.478
2019-05-03,1245.83
2019-05-06,1233.847
2019-05-07,1237.505
2019-05-08,1246.238
2019-05-09,1251.015
2019-05-10,1252.209
2019-05-13,1248.58
2019-05-14,1242.862
2019-05-15,1242.138
2019-05-16,1245.825
2019-05-17,1236.84
2019-05-20,1247.326
2019-05-21,1232.447
2019-05-22,1229.143
2019-05-23,1234.503
2019-05-24,1241.252
2019-05-27,1230.877
2019-05-28,1231.969
2019-05-29,1221.077
2019-05-30,1215.946
2019-05-31,1221.162
2019-06-03,1230.903
2019-06-04,1233.535
2019-06-05,1240.752
2019-06-06,1240.753
2019-06-07,1255.36
2019-06-10,1250.358
2019-06-11,1249.049
2019-06-12,1258.979
2019-06-13,1257.432
2019-06-14,1249.84
2019-06-17,1242.598
2019-06-18,1256.839
2019-06-19,1264.744
2019-06-20,1265.342
2019-06-21,1283.796
2019-06-24,1291.909
2019-06-25,1302.626
2019-06-26,1311.828
2019-06-27,1321.678
2019-06-28,1336.871
2019-07-01,1318.793
2019-07-02,1321.924
2019-07-03,1326.52
2019-07-04,1328.482
2019-07-05,1322.243
2019-07-08,1320.871
2019-07-09,1305.219
2019-07-10,1315.017
2019-07-11,1327.417
2019-07-12,1331.195
2019-07-15,1335.476
2019-07-16,1342.381
2019-07-17,1338.233
2019-07-18,1352.451
2019-07-19,1355.546
2019-07-22,1360.836
2019-07-23,1344.743
2019-07-24,1346.766
2019-07-25,1354.567
2019-07-26,1335.239
2019-07-29,1328.875
2019-07-30,1324.744
2019-07-31,1323.092
2019-08-01,1322.36
2019-08-02,1319.938
2019-08-05,1307.714
2019-08-06,1289.585
2019-08-07,1308.381
2019-08-08,1336.049
2019-08-09,1341.153
2019-08-12,1332.504
2019-08-13,1336.408
2019-08-14,1330.398
2019-08-15,1312.639
2019-08-16,1305.02
2019-08-19,1306.476
2019-08-20,1306.516
2019-08-21,1310.135
2019-08-22,1309.313
2019-08-23,1311.354
2019-08-26,1291.073
2019-08-27,1286.167
2019-08-28,1289.287
2019-08-29,1283.581
2019-08-30,1295.341
2019-09-02,1306.589
2019-09-03,1327.521
2019-09-04,1336.292
2019-09-05,1354.254
2019-09-06,1383.729
2019-09-09,1385.528
2019-09-10,1376.55
2019-09-11,1347.983
2019-09-12,1348.286
2019-09-13,1334.597
2019-09-16,1312.769
2019-09-17,1314.669
2019-09-18,1305.341
2019-09-19,1303.521
2019-09-20,1300.786
2019-09-23,1305.4
2019-09-24,1310.378
2019-09-25,1299.116
2019-09-26,1307.751
2019-09-27,1311.089
2019-09-30,1311.436
2019-10-01,1307.704
2019-10-02,1307.073
2019-10-03,1309.232
2019-10-04,1329.65
2019-10-07,1332.319
2019-10-08,1345.931
2019-10-09,1342.505
2019-10-10,1342.527
2019-10-11,1351.616
2019-10-14,1344.726
2019-10-15,1343.827
2019-10-16,1337.108
2019-10-17,1346.516
2019-10-18,1350.454
2019-10-21,1349.578
2019-10-22,1352.798
2019-10-23,1312.919
2019-10-24,1304.654
2019-10-25,1299.808
2019-10-28,1295.519
2019-10-29,1296.055
2019-10-30,1290.461
2019-10-31,1292.446
2019-11-01,1290.905
2019-11-04,1288.486
2019-11-05,1282.528
2019-11-06,1277.013
2019-11-07,1267.047
2019-11-08,1270.983
2019-11-11,1282.609
2019-11-12,1274.345
2019-11-13,1271.629
2019-11-14,1268.854
2019-11-15,1272.974
2019-11-18,1262.421
2019-11-19,1267.927
2019-11-20,1275.453
2019-11-21,1268.176
2019-11-22,1265.394
2019-11-25,1263.761
2019-11-26,1290.733
2019-11-27,1292.71
2019-11-28,1300.333
2019-11-29,1310.064
2019-12-02,1325.913
2019-12-03,1324.911
2019-12-04,1330.882
2019-12-05,1332.897
2019-12-06,1337.165
2019-12-09,1334.024
2019-12-10,1326.452
2019-12-11,1329.562
2019-12-12,1331.506
2019-12-13,1317.073
2019-12-16,1324.489
2019-12-17,1323.362
2019-12-18,1337.706
2019-12-19,1347.551
2019-12-20,1353.98
2019-12-23,1364.461
2019-12-24,1375.744
2019-12-25,1375.744
2019-12-26,1380.196
2019-12-27,1396.476
2019-12-30,1397.796
2019-12-31,1395.069
2020-01-01,1395.069
2020-01-02,1388.039
2020-01-03,1386.217
2020-01-06,1389.279
2020-01-07,1386.647
2020-01-08,1380.347
2020-01-09,1387.869
2020-01-10,1396.828
2020-01-13,1393.489
2020-01-14,1400.855
2020-01-15,1411.035
2020-01-16,1422.138
2020-01-17,1422.042
2020-01-20,1408.355
2020-01-21,1417.359
2020-01-22,1415.477
2020-01-23,1416.912
2020-01-24,1420.473
2020-01-27,1399.588
2020-01-28,1379.272
2020-01-29,1378.37
2020-01-30,1364.405
2020-01-31,1361.927
2020-02-03,1339.845
2020-02-04,1341.105
2020-02-05,1350.467
2020-02-06,1347.339
2020-02-07,1337.279
2020-02-10,1327.463
2020-02-11,1347.537
2020-02-12,1359.676
2020-02-13,1356.888
2020-02-14,1351.194
2020-02-17,1350.056
2020-02-18,1355.024
2020-02-19,1347.374
2020-02-20,1343.343
2020-02-21,1341.238
2020-02-24,1328.325
2020-02-25,1299.507
2020-02-26,1268.953
2020-02-27,1262.344
2020-02-28,1213.029
2020-03-02,1195.691
2020-03-03,1235.931
2020-03-04,1245.293
2020-03-05,1276.574
2020-03-06,1262.498
2020-03-09,1230.459
2020-03-10,1173.977
2020-03-11,1172.572
2020-03-12,1090.755
2020-03-13,1009.413
2020-03-16,979.594
2020-03-17,942.447
2020-03-18,912.866
2020-03-19,857.656
2020-03-20,846.332
