Date,EUROPE SMID VALUE SMID (Small+Mid Cap)
2010-09-20,649.024
2010-09-21,651.37
2010-09-22,656.168
2010-09-23,651.36
2010-09-24,665.536
2010-09-27,665.187
2010-09-28,668.409
2010-09-29,670.146
2010-09-30,671.184
2010-10-01,674.818
2010-10-04,670.135
2010-10-05,686.229
2010-10-06,693.339
2010-10-07,696.786
2010-10-08,694.946
2010-10-11,697.019
2010-10-12,692.2
2010-10-13,708.216
2010-10-14,713.722
2010-10-15,708.536
2010-10-18,707.261
2010-10-19,695.911
2010-10-20,705.249
2010-10-21,710.788
2010-10-22,706.305
2010-10-25,711.477
2010-10-26,706.235
2010-10-27,696.741
2010-10-28,702.294
2010-10-29,702.491
2010-11-01,702.687
2010-11-02,709.327
2010-11-03,706.94
2010-11-04,724.96
2010-11-05,717.103
2010-11-08,710.898
2010-11-09,715.001
2010-11-10,699.142
2010-11-11,693.534
2010-11-12,693.413
2010-11-15,693.1
2010-11-16,675.519
2010-11-17,677.512
2010-11-18,687.884
2010-11-19,689.074
2010-11-22,681.93
2010-11-23,663.988
2010-11-24,667.113
2010-11-25,670.185
2010-11-26,659.903
2010-11-29,645.397
2010-11-30,639.843
2010-12-01,655.83
2010-12-02,674.071
2010-12-03,685.342
2010-12-06,682.57
2010-12-07,692.883
2010-12-08,688.734
2010-12-09,689.405
2010-12-10,691.72
2010-12-13,701.502
2010-12-14,702.046
2010-12-15,697.124
2010-12-16,691.79
2010-12-17,689.036
2010-12-20,690.561
2010-12-21,698.158
2010-12-22,697.827
2010-12-23,697.636
2010-12-24,699.102
2010-12-27,696.447
2010-12-28,696.691
2010-12-29,701.476
2010-12-30,703.051
2010-12-31,710.154
2011-01-03,712.7
2011-01-04,715.242
2011-01-05,706.313
2011-01-06,703.555
2011-01-07,700.819
2011-01-10,692.051
2011-01-11,700.997
2011-01-12,716.663
2011-01-13,727.833
2011-01-14,729.501
2011-01-17,727.283
2011-01-18,738.613
2011-01-19,737.406
2011-01-20,723.55
2011-01-21,735.651
2011-01-24,741.214
2011-01-25,736.274
2011-01-26,744.264
2011-01-27,749.546
2011-01-28,740.983
2011-01-31,743.045
2011-02-01,758.686
2011-02-02,757.417
2011-02-03,748.794
2011-02-04,749.248
2011-02-07,757.385
2011-02-08,763.389
2011-02-09,763.726
2011-02-10,753.19
2011-02-11,753.623
2011-02-14,752.969
2011-02-15,754.451
2011-02-16,757.705
2011-02-17,763.314
2011-02-18,768.339
2011-02-21,758.105
2011-02-22,754.528
2011-02-23,750.202
2011-02-24,745.045
2011-02-25,753.342
2011-02-28,763.746
2011-03-01,762.06
2011-03-02,759.711
2011-03-03,763.996
2011-03-04,768.278
2011-03-07,769.24
2011-03-08,763.786
2011-03-09,768.283
2011-03-10,750.147
2011-03-11,743.783
2011-03-14,746.442
2011-03-15,727.681
2011-03-16,718.173
2011-03-17,735.216
2011-03-18,745.562
2011-03-21,759.914
2011-03-22,759.193
2011-03-23,755.84
2011-03-24,766.192
2011-03-25,763.626
2011-03-28,761.62
2011-03-29,757.896
2011-03-30,763.621
2011-03-31,761.881
2011-04-01,768.54
2011-04-04,775.174
2011-04-05,775.262
2011-04-06,785.63
2011-04-07,779.026
2011-04-08,788.189
2011-04-11,786.117
2011-04-12,776.16
2011-04-13,781.792
2011-04-14,777.687
2011-04-15,776.419
2011-04-18,753.335
2011-04-19,763.877
2011-04-20,782.777
2011-04-21,792.178
2011-04-22,792.178
2011-04-25,790.34
2011-04-26,797.753
2011-04-27,801.99
2011-04-28,814.767
2011-04-29,817.568
2011-05-02,822.58
2011-05-03,813.947
2011-05-04,807.614
2011-05-05,793.138
2011-05-06,796.225
2011-05-09,783.07
2011-05-10,795.961
2011-05-11,796.365
2011-05-12,785.627
2011-05-13,784.873
2011-05-16,783.238
2011-05-17,774.114
2011-05-18,778.862
2011-05-19,782.959
2011-05-20,778.837
2011-05-23,759.384
2011-05-24,763.959
2011-05-25,765.622
2011-05-26,767.221
2011-05-27,780.298
2011-05-30,780.207
2011-05-31,790.86
2011-06-01,788.522
2011-06-02,781.459
2011-06-03,786.283
2011-06-06,782.947
2011-06-07,785.575
2011-06-08,770.076
2011-06-09,770.451
2011-06-10,753.589
2011-06-13,754.753
2011-06-14,765.224
2011-06-15,748.145
2011-06-16,732.196
2011-06-17,741.249
2011-06-20,732.976
2011-06-21,746.238
2011-06-22,745.409
2011-06-23,720.181
2011-06-24,719.228
2011-06-27,723.199
2011-06-28,729.968
2011-06-29,745.915
2011-06-30,760.512
2011-07-01,767.745
2011-07-04,773.37
2011-07-05,770.745
2011-07-06,757.688
2011-07-07,762.097
2011-07-08,750.361
2011-07-11,720.647
2011-07-12,716.187
2011-07-13,729.171
2011-07-14,721.689
2011-07-15,717.244
2011-07-18,695.592
2011-07-19,709.572
2011-07-20,719.367
2011-07-21,739.034
2011-07-22,745.464
2011-07-25,739.903
2011-07-26,741.756
2011-07-27,727.073
2011-07-28,720.001
2011-07-29,719.482
2011-08-01,700.257
2011-08-02,682.175
2011-08-03,671.618
2011-08-04,638.624
2011-08-05,628.419
2011-08-08,597.65
2011-08-09,610.015
2011-08-10,594.334
2011-08-11,613.58
2011-08-12,634.74
2011-08-15,648.824
2011-08-16,640.503
2011-08-17,644.41
2011-08-18,606.727
2011-08-19,603.211
2011-08-22,604.624
2011-08-23,605.602
2011-08-24,615.704
2011-08-25,609.31
2011-08-26,604.491
2011-08-29,622.459
2011-08-30,625.092
2011-08-31,640.937
2011-09-01,636.822
2011-09-02,621.032
2011-09-05,592.572
2011-09-06,582.143
2011-09-07,600.246
2011-09-08,602.652
2011-09-09,575.66
2011-09-12,554.916
2011-09-13,558.987
2011-09-14,566.102
2011-09-15,585.09
2011-09-16,590.574
2011-09-19,570.265
2011-09-20,580.158
2011-09-21,572.879
2011-09-22,538.381
2011-09-23,538.58
2011-09-26,543.308
2011-09-27,571.885
2011-09-28,565.633
2011-09-29,570.759
2011-09-30,554.68
2011-10-03,542.032
2011-10-04,522.977
2011-10-05,537.839
2011-10-06,557.391
2011-10-07,565.629
2011-10-10,581.437
2011-10-11,578.816
2011-10-12,597.549
2011-10-13,588.02
2011-10-14,600.601
2011-10-17,590.491
2011-10-18,583.924
2011-10-19,590.332
2011-10-20,576.487
2011-10-21,598.467
2011-10-24,607.208
2011-10-25,603.905
2011-10-26,601.083
2011-10-27,634.649
2011-10-28,634.34
2011-10-31,611.95
2011-11-01,576.217
2011-11-02,585.965
2011-11-03,597.151
2011-11-04,593.752
2011-11-07,590.146
2011-11-08,595.465
2011-11-09,574.742
2011-11-10,571.302
2011-11-11,592.279
2011-11-14,580.988
2011-11-15,569.678
2011-11-16,567.466
2011-11-17,558.697
2011-11-18,554.294
2011-11-21,533.324
2011-11-22,529.194
2011-11-23,515.394
2011-11-24,516.202
2011-11-25,515.566
2011-11-28,538.216
2011-11-29,542.702
2011-11-30,567.71
2011-12-01,560.977
2011-12-02,567.83
2011-12-05,577.02
2011-12-06,568.751
2011-12-07,566.821
2011-12-08,550.366
2011-12-09,557.729
2011-12-12,538.097
2011-12-13,534.482
2011-12-14,517.106
2011-12-15,524.763
2011-12-16,526.251
2011-12-19,524.07
2011-12-20,542.06
2011-12-21,537.319
2011-12-22,543.955
2011-12-23,547.016
2011-12-26,547.016
2011-12-27,548.334
2011-12-28,540.124
2011-12-29,541.599
2011-12-30,549.717
2012-01-02,556.207
2012-01-03,569.186
2012-01-04,559.299
2012-01-05,545.676
2012-01-06,543.473
2012-01-09,540.819
2012-01-10,551.883
2012-01-11,550.803
2012-01-12,559.786
2012-01-13,554.329
2012-01-16,558.739
2012-01-17,567.296
2012-01-18,573.344
2012-01-19,588.098
2012-01-20,591.755
2012-01-23,603.568
2012-01-24,594.519
2012-01-25,595.211
2012-01-26,612.43
2012-01-27,608.128
2012-01-30,596.703
2012-01-31,602.27
2012-02-01,621.642
2012-02-02,624.605
2012-02-03,632.153
2012-02-06,630.625
2012-02-07,635.298
2012-02-08,637.993
2012-02-09,642.313
2012-02-10,629.142
2012-02-13,635.192
2012-02-14,627.225
2012-02-15,626.62
2012-02-16,624.472
2012-02-17,638.291
2012-02-20,651.504
2012-02-21,646.439
2012-02-22,638.819
2012-02-23,637.466
2012-02-24,649.421
2012-02-27,643.306
2012-02-28,645.708
2012-02-29,645.809
2012-03-01,649.558
2012-03-02,645.784
2012-03-05,641.074
2012-03-06,616.072
2012-03-07,621.957
2012-03-08,639.607
2012-03-09,635.86
2012-03-12,635.4
2012-03-13,647.464
2012-03-14,646.748
2012-03-15,649.903
2012-03-16,658.338
2012-03-19,661.57
2012-03-20,653.558
2012-03-21,651.031
2012-03-22,641.604
2012-03-23,646.782
2012-03-26,657.892
2012-03-27,656.019
2012-03-28,646.424
2012-03-29,636.438
2012-03-30,644.555
2012-04-02,647.832
2012-04-03,644.959
2012-04-04,618.563
2012-04-05,615.847
2012-04-06,615.847
2012-04-09,616.007
2012-04-10,601.026
2012-04-11,608.574
2012-04-12,619.579
2012-04-13,607.21
2012-04-16,602.399
2012-04-17,618.863
2012-04-18,612.882
2012-04-19,610.937
2012-04-20,615.139
2012-04-23,595.562
2012-04-24,606.291
2012-04-25,614.783
2012-04-26,613.725
2012-04-27,624.591
2012-04-30,620.653
2012-05-01,621.852
2012-05-02,616.688
2012-05-03,615.493
2012-05-04,600.658
2012-05-07,601.753
2012-05-08,589.717
2012-05-09,581.497
2012-05-10,590.532
2012-05-11,591.822
2012-05-14,574.101
2012-05-15,563.445
2012-05-16,558.835
2012-05-17,550.833
2012-05-18,544.201
2012-05-21,550.538
2012-05-22,562.592
2012-05-23,543.471
2012-05-24,546.615
2012-05-25,543.363
2012-05-28,546.045
2012-05-29,549.78
2012-05-30,534.409
2012-05-31,530.995
2012-06-01,519.684
2012-06-04,522.239
2012-06-05,522.868
2012-06-06,537.626
2012-06-07,548.352
2012-06-08,542.463
2012-06-11,541.749
2012-06-12,536.698
2012-06-13,536.482
2012-06-14,538.833
2012-06-15,549.778
2012-06-18,548.579
2012-06-19,562.299
2012-06-20,571.56
2012-06-21,565.652
2012-06-22,558.702
2012-06-25,544.998
2012-06-26,541.053
2012-06-27,546.759
2012-06-28,542.916
2012-06-29,572.203
2012-07-02,575.933
2012-07-03,582.274
2012-07-04,578.231
2012-07-05,569.905
2012-07-06,559.59
2012-07-09,557.037
2012-07-10,559.812
2012-07-11,557.464
2012-07-12,548.385
2012-07-13,558.669
2012-07-16,562.397
2012-07-17,560.88
2012-07-18,566.26
2012-07-19,575.182
2012-07-20,562.029
2012-07-23,543.485
2012-07-24,540.424
2012-07-25,542.307
2012-07-26,563.004
2012-07-27,571.014
2012-07-30,574.271
2012-07-31,571.644
2012-08-01,571.285
2012-08-02,555.986
2012-08-03,576.814
2012-08-06,585.642
2012-08-07,589.711
2012-08-08,587.115
2012-08-09,587.534
2012-08-10,587.554
2012-08-13,586.396
2012-08-14,589.089
2012-08-15,587.903
2012-08-16,596.434
2012-08-17,600.674
2012-08-20,599.371
2012-08-21,609.162
2012-08-22,602.499
2012-08-23,603.642
2012-08-24,599.907
2012-08-27,602.081
2012-08-28,599.818
2012-08-29,598.851
2012-08-30,593.464
2012-08-31,602.663
2012-09-03,605.554
2012-09-04,601.412
2012-09-05,604.294
2012-09-06,618.917
2012-09-07,633.807
2012-09-10,634.461
2012-09-11,638.054
2012-09-12,646.224
2012-09-13,644.5
2012-09-14,667.223
2012-09-17,664.521
2012-09-18,655.543
2012-09-19,656.562
2012-09-20,649.685
2012-09-21,655.036
2012-09-24,647.679
2012-09-25,653.076
2012-09-26,634.21
2012-09-27,637.164
2012-09-28,632.349
2012-10-01,641.266
2012-10-02,642.719
2012-10-03,639.984
2012-10-04,646.824
2012-10-05,656.614
2012-10-08,644.802
2012-10-09,638.842
2012-10-10,633.86
2012-10-11,640.435
2012-10-12,640.257
2012-10-15,641.234
2012-10-16,653.736
2012-10-17,663.872
2012-10-18,664.865
2012-10-19,657.203
2012-10-22,657.666
2012-10-23,642.93
2012-10-24,646.23
2012-10-25,648.876
2012-10-26,646.786
2012-10-29,640.777
2012-10-30,647.64
2012-10-31,646.579
2012-11-01,652.738
2012-11-02,651.119
2012-11-05,644.373
2012-11-06,650.032
2012-11-07,640.611
2012-11-08,635.499
2012-11-09,631.32
2012-11-12,628.686
2012-11-13,628.722
2012-11-14,626.28
2012-11-15,622.781
2012-11-16,612.39
2012-11-19,629.257
2012-11-20,630.31
2012-11-21,633.844
2012-11-22,642.385
2012-11-23,649.517
2012-11-26,647.419
2012-11-27,647.802
2012-11-28,647.274
2012-11-29,660.319
2012-11-30,661.036
2012-12-03,665.454
2012-12-04,667.206
2012-12-05,669.99
2012-12-06,670.7
2012-12-07,668.812
2012-12-10,668.417
2012-12-11,675.523
2012-12-12,680.05
2012-12-13,682.558
2012-12-14,684.302
2012-12-17,688.411
2012-12-18,696.738
2012-12-19,705.947
2012-12-20,706.55
2012-12-21,699.606
2012-12-24,699.628
2012-12-25,699.628
2012-12-26,700.694
2012-12-27,702.056
2012-12-28,698.129
2012-12-31,698.07
2013-01-01,698.07
2013-01-02,716.248
2013-01-03,713.139
2013-01-04,712.964
2013-01-07,717.255
2013-01-08,715.029
2013-01-09,719.444
2013-01-10,728.932
2013-01-11,735.307
2013-01-14,732.822
2013-01-15,730.951
2013-01-16,726.101
2013-01-17,735.635
2013-01-18,732.851
2013-01-21,736.842
2013-01-22,736.096
2013-01-23,734.356
2013-01-24,740.722
2013-01-25,748.369
2013-01-28,747.505
2013-01-29,747.481
2013-01-30,747.775
2013-01-31,744.028
2013-02-01,754.305
2013-02-04,736.168
2013-02-05,737.371
2013-02-06,739.036
2013-02-07,732.739
2013-02-08,740.862
2013-02-11,737.572
2013-02-12,746.22
2013-02-13,750.84
2013-02-14,743.995
2013-02-15,744.447
2013-02-18,742.287
2013-02-19,751.521
2013-02-20,751.03
2013-02-21,732.245
2013-02-22,736.073
2013-02-25,736.47
2013-02-26,718.919
2013-02-27,727.227
2013-02-28,731.301
2013-03-01,724.228
2013-03-04,723.478
2013-03-05,737.228
2013-03-06,735.025
2013-03-07,738.718
2013-03-08,739.057
2013-03-11,738.163
2013-03-12,738.096
2013-03-13,734.403
2013-03-14,743.041
2013-03-15,746.123
2013-03-18,739.792
2013-03-19,730.749
2013-03-20,736.488
2013-03-21,732.652
2013-03-22,734.647
2013-03-25,725.498
2013-03-26,723.924
2013-03-27,713.633
2013-03-28,720.843
2013-03-29,720.843
2013-04-01,721.683
2013-04-02,725.984
2013-04-03,720.751
2013-04-04,714.491
2013-04-05,712.348
2013-04-08,711.308
2013-04-09,718.117
2013-04-10,736.099
2013-04-11,745.291
2013-04-12,739.823
2013-04-15,731.414
2013-04-16,728.631
2013-04-17,714.709
2013-04-18,715.726
2013-04-19,720.128
2013-04-22,721.453
2013-04-23,736.78
2013-04-24,741.509
2013-04-25,752.094
2013-04-26,751.585
2013-04-29,758.685
2013-04-30,762.169
2013-05-01,763.767
2013-05-02,759.209
2013-05-03,770.966
2013-05-06,769.131
2013-05-07,774.545
2013-05-08,786.445
2013-05-09,783.297
2013-05-10,778.317
2013-05-13,778.012
2013-05-14,779.747
2013-05-15,782.122
2013-05-16,787.888
2013-05-17,785.038
2013-05-20,789.147
2013-05-21,790.478
2013-05-22,790.407
2013-05-23,774.963
2013-05-24,775.001
2013-05-27,778.392
2013-05-28,782.924
2013-05-29,778.393
2013-05-30,786.776
2013-05-31,775.894
2013-06-03,774.951
2013-06-04,778.865
2013-06-05,770.168
2013-06-06,767.382
2013-06-07,777.529
2013-06-10,775.132
2013-06-11,767.668
2013-06-12,768.886
2013-06-13,766.416
2013-06-14,774.746
2013-06-17,780.866
2013-06-18,783.835
2013-06-19,783.104
2013-06-20,749.972
2013-06-21,737.554
2013-06-24,720.159
2013-06-25,728.589
2013-06-26,736.5
2013-06-27,742.049
2013-06-28,739.749
2013-07-01,751.28
2013-07-02,750.918
2013-07-03,745.266
2013-07-04,756.522
2013-07-05,746.475
2013-07-08,758.527
2013-07-09,760.161
2013-07-10,764.674
2013-07-11,781.415
2013-07-12,780.994
2013-07-15,784.138
2013-07-16,786.748
2013-07-17,788.606
2013-07-18,798.14
2013-07-19,801.371
2013-07-22,807.213
2013-07-23,808.088
2013-07-24,813.234
2013-07-25,809.978
2013-07-26,810.321
2013-07-29,809.349
2013-07-30,811.083
2013-07-31,812.52
2013-08-01,820.955
2013-08-02,826.618
2013-08-05,829.057
2013-08-06,828.485
2013-08-07,829.256
2013-08-08,841.534
2013-08-09,844.413
2013-08-12,842.124
2013-08-13,841.838
2013-08-14,847.46
2013-08-15,835.84
2013-08-16,845.522
2013-08-19,844.359
2013-08-20,838.658
2013-08-21,834.498
2013-08-22,840.828
2013-08-23,847.786
2013-08-26,843.054
2013-08-27,827.829
2013-08-28,821.894
2013-08-29,820.978
2013-08-30,810.765
2013-09-02,826.07
2013-09-03,823.739
2013-09-04,826.56
2013-09-05,829.16
2013-09-06,835.232
2013-09-09,844.981
2013-09-10,859.07
2013-09-11,865.097
2013-09-12,865.621
2013-09-13,864.139
2013-09-16,876.089
2013-09-17,872.04
2013-09-18,873.186
2013-09-19,888.923
2013-09-20,882.967
2013-09-23,877.927
2013-09-24,881.079
2013-09-25,881.22
2013-09-26,878.928
2013-09-27,880.825
2013-09-30,876.699
2013-10-01,885.354
2013-10-02,886.925
2013-10-03,886.231
2013-10-04,886.094
2013-10-07,882.627
2013-10-08,879.991
2013-10-09,871.802
2013-10-10,886.793
2013-10-11,892.027
2013-10-14,896.448
2013-10-15,900.311
2013-10-16,902.106
2013-10-17,914.751
2013-10-18,925.377
2013-10-21,929.691
2013-10-22,935.947
2013-10-23,932.0
2013-10-24,936.705
2013-10-25,933.296
2013-10-28,928.452
2013-10-29,932.436
2013-10-30,934.057
2013-10-31,928.368
2013-11-01,918.553
2013-11-04,923.202
2013-11-05,919.014
2013-11-06,928.766
2013-11-07,919.573
2013-11-08,914.346
2013-11-11,921.865
2013-11-12,917.643
2013-11-13,907.497
2013-11-14,915.877
2013-11-15,917.688
2013-11-18,925.616
2013-11-19,920.009
2013-11-20,913.177
2013-11-21,912.271
2013-11-22,918.965
2013-11-25,921.455
2013-11-26,922.061
2013-11-27,929.417
2013-11-28,933.569
2013-11-29,934.577
2013-12-02,926.702
2013-12-03,914.552
2013-12-04,908.309
2013-12-05,908.411
2013-12-06,913.724
2013-12-09,919.257
2013-12-10,921.294
2013-12-11,917.66
2013-12-12,905.745
2013-12-13,903.068
2013-12-16,913.615
2013-12-17,909.809
2013-12-18,918.736
2013-12-19,928.009
2013-12-20,935.051
2013-12-23,944.251
2013-12-24,945.133
2013-12-25,945.133
2013-12-26,947.316
2013-12-27,960.073
2013-12-30,964.042
2013-12-31,964.679
2014-01-01,964.679
2014-01-02,952.247
2014-01-03,956.629
2014-01-06,960.157
2014-01-07,964.227
2014-01-08,967.106
2014-01-09,967.166
2014-01-10,980.833
2014-01-13,984.354
2014-01-14,987.63
2014-01-15,990.077
2014-01-16,988.796
2014-01-17,992.576
2014-01-20,990.473
2014-01-21,985.993
2014-01-22,987.57
2014-01-23,988.321
2014-01-24,966.79
2014-01-27,957.781
2014-01-28,968.141
2014-01-29,963.054
2014-01-30,959.525
2014-01-31,951.571
2014-02-03,940.512
2014-02-04,938.936
2014-02-05,942.88
2014-02-06,961.952
2014-02-07,969.189
2014-02-10,973.098
2014-02-11,987.018
2014-02-12,988.12
2014-02-13,990.051
2014-02-14,997.44
2014-02-17,1004.698
2014-02-18,1007.036
2014-02-19,1009.202
2014-02-20,1004.817
2014-02-21,1011.568
2014-02-24,1015.6
2014-02-25,1018.925
2014-02-26,1012.378
2014-02-27,1014.35
2014-02-28,1031.568
2014-03-03,1005.861
2014-03-04,1023.94
2014-03-05,1027.932
2014-03-06,1037.721
2014-03-07,1030.326
2014-03-10,1025.856
2014-03-11,1024.538
2014-03-12,1016.372
2014-03-13,1010.047
2014-03-14,999.499
2014-03-17,1015.752
2014-03-18,1020.069
2014-03-19,1019.41
2014-03-20,1004.399
2014-03-21,1002.395
2014-03-24,990.314
2014-03-25,1001.178
2014-03-26,1011.737
2014-03-27,1008.62
2014-03-28,1013.579
2014-03-31,1022.894
2014-04-01,1032.656
2014-04-02,1032.672
2014-04-03,1028.703
2014-04-04,1033.972
2014-04-07,1027.842
2014-04-08,1019.991
2014-04-09,1030.729
2014-04-10,1029.262
2014-04-11,1012.924
2014-04-14,1000.723
2014-04-15,991.324
2014-04-16,1005.275
2014-04-17,1014.043
2014-04-18,1014.043
2014-04-21,1012.188
2014-04-22,1026.038
2014-04-23,1025.075
2014-04-24,1027.622
2014-04-25,1021.294
2014-04-28,1020.96
2014-04-29,1030.323
2014-04-30,1032.667
2014-05-01,1033.764
2014-05-02,1036.883
2014-05-05,1034.358
2014-05-06,1040.456
2014-05-07,1035.29
2014-05-08,1041.971
2014-05-09,1031.854
2014-05-12,1040.055
2014-05-13,1036.97
2014-05-14,1032.864
2014-05-15,1015.146
2014-05-16,1006.862
2014-05-19,1009.901
2014-05-20,1009.977
2014-05-21,1014.552
2014-05-22,1017.878
2014-05-23,1021.236
2014-05-26,1030.228
2014-05-27,1032.981
2014-05-28,1033.514
2014-05-29,1034.466
2014-05-30,1038.023
2014-06-02,1040.515
2014-06-03,1033.336
2014-06-04,1035.474
2014-06-05,1039.572
2014-06-06,1054.364
2014-06-09,1055.051
2014-06-10,1051.481
2014-06-11,1043.408
2014-06-12,1046.339
2014-06-13,1037.418
2014-06-16,1033.412
2014-06-17,1031.168
2014-06-18,1032.908
2014-06-19,1042.25
2014-06-20,1035.975
2014-06-23,1032.8
2014-06-24,1027.942
2014-06-25,1021.716
2014-06-26,1024.856
2014-06-27,1028.813
2014-06-30,1033.348
2014-07-01,1039.199
2014-07-02,1041.707
2014-07-03,1046.936
2014-07-04,1043.4
2014-07-07,1034.731
2014-07-08,1019.843
2014-07-09,1018.815
2014-07-10,1005.136
2014-07-11,1006.471
2014-07-14,1017.064
2014-07-15,1009.071
2014-07-16,1020.603
2014-07-17,1012.9
2014-07-18,1011.651
2014-07-21,1007.064
2014-07-22,1013.841
2014-07-23,1017.01
2014-07-24,1018.868
2014-07-25,1011.277
2014-07-28,1007.573
2014-07-29,1008.092
2014-07-30,1000.138
2014-07-31,987.626
2014-08-01,977.18
2014-08-04,973.629
2014-08-05,969.991
2014-08-06,955.816
2014-08-07,948.858
2014-08-08,945.568
2014-08-11,960.159
2014-08-12,957.767
2014-08-13,961.658
2014-08-14,965.738
2014-08-15,964.433
2014-08-18,972.879
2014-08-19,974.369
2014-08-20,970.485
2014-08-21,978.136
2014-08-22,973.754
2014-08-25,979.092
2014-08-26,987.091
2014-08-27,990.686
2014-08-28,981.083
2014-08-29,981.108
2014-09-01,980.1
2014-09-02,978.195
2014-09-03,983.511
2014-09-04,981.622
2014-09-05,978.443
2014-09-08,970.2
2014-09-09,963.404
2014-09-10,960.69
2014-09-11,961.338
2014-09-12,962.661
2014-09-15,957.274
2014-09-16,951.13
2014-09-17,959.782
2014-09-18,965.566
2014-09-19,963.13
2014-09-22,958.036
2014-09-23,947.273
2014-09-24,944.55
2014-09-25,934.466
2014-09-26,931.738
2014-09-29,928.348
2014-09-30,929.532
2014-10-01,917.495
2014-10-02,900.022
2014-10-03,899.477
2014-10-06,904.747
2014-10-07,895.482
2014-10-08,889.82
2014-10-09,884.52
2014-10-10,865.663
2014-10-13,864.836
2014-10-14,865.444
2014-10-15,848.247
2014-10-16,848.29
2014-10-17,871.231
2014-10-20,870.508
2014-10-21,888.22
2014-10-22,893.052
2014-10-23,895.422
2014-10-24,894.661
2014-10-27,891.218
2014-10-28,903.826
2014-10-29,904.889
2014-10-30,899.4
2014-10-31,907.355
2014-11-03,900.0
2014-11-04,899.807
2014-11-05,905.511
2014-11-06,903.905
2014-11-07,896.774
2014-11-10,906.497
2014-11-11,909.202
2014-11-12,903.398
2014-11-13,903.317
2014-11-14,903.838
2014-11-17,906.348
2014-11-18,917.41
2014-11-19,917.735
2014-11-20,915.32
2014-11-21,921.119
2014-11-24,925.66
2014-11-25,932.123
2014-11-26,934.77
2014-11-27,934.255
2014-11-28,930.709
2014-12-01,927.635
2014-12-02,926.933
2014-12-03,928.174
2014-12-04,928.151
2014-12-05,930.855
2014-12-08,926.188
2014-12-09,916.663
2014-12-10,915.403
2014-12-11,910.84
2014-12-12,897.349
2014-12-15,879.798
2014-12-16,896.811
2014-12-17,891.576
2014-12-18,907.34
2014-12-19,912.317
2014-12-22,918.074
2014-12-23,919.825
2014-12-24,920.685
2014-12-25,920.685
2014-12-26,919.852
2014-12-29,918.687
2014-12-30,912.564
2014-12-31,912.539
2015-01-01,912.539
2015-01-02,906.539
2015-01-05,885.242
2015-01-06,877.166
2015-01-07,871.902
2015-01-08,887.306
2015-01-09,886.528
2015-01-12,886.442
2015-01-13,896.146
2015-01-14,886.651
2015-01-15,889.497
2015-01-16,890.846
2015-01-19,905.334
2015-01-20,906.567
2015-01-21,912.636
2015-01-22,916.794
2015-01-23,914.937
2015-01-26,922.524
2015-01-27,924.163
2015-01-28,923.785
2015-01-29,921.513
2015-01-30,916.368
2015-02-02,921.355
2015-02-03,940.401
2015-02-04,940.875
2015-02-05,949.604
2015-02-06,944.898
2015-02-09,935.106
2015-02-10,943.806
2015-02-11,939.54
2015-02-12,956.628
2015-02-13,963.544
2015-02-16,964.269
2015-02-17,962.454
2015-02-18,969.954
2015-02-19,975.057
2015-02-20,974.94
2015-02-23,980.496
2015-02-24,984.081
2015-02-25,985.972
2015-02-26,981.875
2015-02-27,985.367
2015-03-02,982.545
2015-03-03,975.004
2015-03-04,966.076
2015-03-05,975.099
2015-03-06,962.028
2015-03-09,957.936
2015-03-10,938.895
2015-03-11,938.219
2015-03-12,942.288
2015-03-13,936.569
2015-03-16,947.739
2015-03-17,941.909
2015-03-18,948.037
2015-03-19,954.472
2015-03-20,975.296
2015-03-23,984.082
2015-03-24,987.267
2015-03-25,985.717
2015-03-26,968.709
2015-03-27,966.971
2015-03-30,970.498
2015-03-31,960.882
2015-04-01,964.393
2015-04-02,976.274
2015-04-03,976.274
2015-04-06,987.966
2015-04-07,990.14
2015-04-08,987.636
2015-04-09,987.033
2015-04-10,990.744
2015-04-13,987.171
2015-04-14,996.858
2015-04-15,995.375
2015-04-16,996.977
2015-04-17,986.674
2015-04-20,990.451
2015-04-21,995.64
2015-04-22,989.742
2015-04-23,993.016
2015-04-24,1002.992
2015-04-27,1013.209
2015-04-28,1009.267
2015-04-29,1005.017
2015-04-30,1007.32
2015-05-01,1002.096
2015-05-04,1003.595
2015-05-05,993.906
2015-05-06,1000.532
2015-05-07,993.214
2015-05-08,1018.989
2015-05-11,1021.384
2015-05-12,1017.769
2015-05-13,1031.581
2015-05-14,1039.764
2015-05-15,1047.28
2015-05-18,1042.157
2015-05-19,1036.727
2015-05-20,1035.292
2015-05-21,1039.804
2015-05-22,1030.184
2015-05-25,1027.07
2015-05-26,1009.034
2015-05-27,1015.486
2015-05-28,1014.653
2015-05-29,1005.507
2015-06-01,1001.491
2015-06-02,1015.185
2015-06-03,1025.133
2015-06-04,1019.452
2015-06-05,995.231
2015-06-08,995.078
2015-06-09,997.416
2015-06-10,1018.613
2015-06-11,1016.545
2015-06-12,1010.697
2015-06-15,992.182
2015-06-16,997.397
2015-06-17,993.044
2015-06-18,1005.49
2015-06-19,1004.261
2015-06-22,1026.838
2015-06-23,1022.537
2015-06-24,1017.527
2015-06-25,1017.539
2015-06-26,1016.18
2015-06-29,992.944
2015-06-30,984.425
2015-07-01,991.634
2015-07-02,987.083
2015-07-03,982.884
2015-07-06,967.987
2015-07-07,939.849
2015-07-08,947.044
2015-07-09,964.772
2015-07-10,992.003
2015-07-13,998.948
