Date,CANADA SMALL VALUE Small Cap
2010-08-27,1035.78
2010-08-30,1041.085
2010-08-31,1034.947
2010-09-01,1062.962
2010-09-02,1066.686
2010-09-03,1078.205
2010-09-06,1087.477
2010-09-07,1076.001
2010-09-08,1082.368
2010-09-09,1089.424
2010-09-10,1094.469
2010-09-13,1111.977
2010-09-14,1120.716
2010-09-15,1115.636
2010-09-16,1117.588
2010-09-17,1106.069
2010-09-20,1117.329
2010-09-21,1115.275
2010-09-22,1117.479
2010-09-23,1105.98
2010-09-24,1123.051
2010-09-27,1127.546
2010-09-28,1130.264
2010-09-29,1142.848
2010-09-30,1149.362
2010-10-01,1158.826
2010-10-04,1148.492
2010-10-05,1173.153
2010-10-06,1182.006
2010-10-07,1171.106
2010-10-08,1176.498
2010-10-11,1179.98
2010-10-12,1188.131
2010-10-13,1214.557
2010-10-14,1211.763
2010-10-15,1200.579
2010-10-18,1201.145
2010-10-19,1163.131
2010-10-20,1185.681
2010-10-21,1189.273
2010-10-22,1191.422
2010-10-25,1211.29
2010-10-26,1210.785
2010-10-27,1185.269
2010-10-28,1200.065
2010-10-29,1214.117
2010-11-01,1218.794
2010-11-02,1226.672
2010-11-03,1225.54
2010-11-04,1250.052
2010-11-05,1253.766
2010-11-08,1270.824
2010-11-09,1260.157
2010-11-10,1252.04
2010-11-11,1250.963
2010-11-12,1227.765
2010-11-15,1232.381
2010-11-16,1200.02
2010-11-17,1210.388
2010-11-18,1231.084
2010-11-19,1236.018
2010-11-22,1240.591
2010-11-23,1227.336
2010-11-24,1245.367
2010-11-25,1251.99
2010-11-26,1238.704
2010-11-29,1231.703
2010-11-30,1234.113
2010-12-01,1258.834
2010-12-02,1282.711
2010-12-03,1293.815
2010-12-06,1296.135
2010-12-07,1295.952
2010-12-08,1287.106
2010-12-09,1286.539
2010-12-10,1296.029
2010-12-13,1316.529
2010-12-14,1311.802
2010-12-15,1315.778
2010-12-16,1304.323
2010-12-17,1300.007
2010-12-20,1297.388
2010-12-21,1312.629
2010-12-22,1314.63
2010-12-23,1322.324
2010-12-24,1330.743
2010-12-27,1327.641
2010-12-28,1339.935
2010-12-29,1347.039
2010-12-30,1344.374
2010-12-31,1351.093
2011-01-03,1355.595
2011-01-04,1345.629
2011-01-05,1347.532
2011-01-06,1337.374
2011-01-07,1344.283
2011-01-10,1336.528
2011-01-11,1355.629
2011-01-12,1371.407
2011-01-13,1366.685
2011-01-14,1367.508
2011-01-17,1376.932
2011-01-18,1376.384
2011-01-19,1363.36
2011-01-20,1336.416
2011-01-21,1344.315
2011-01-24,1345.687
2011-01-25,1330.003
2011-01-26,1351.366
2011-01-27,1352.696
2011-01-28,1348.952
2011-01-31,1347.667
2011-02-01,1376.603
2011-02-02,1384.067
2011-02-03,1388.388
2011-02-04,1388.028
2011-02-07,1397.445
2011-02-08,1395.222
2011-02-09,1383.974
2011-02-10,1378.996
2011-02-11,1393.743
2011-02-14,1411.159
2011-02-15,1413.792
2011-02-16,1421.474
2011-02-17,1426.367
2011-02-18,1428.217
2011-02-21,1426.547
2011-02-22,1401.424
2011-02-23,1383.007
2011-02-24,1392.071
2011-02-25,1415.07
2011-02-28,1436.854
2011-03-01,1436.926
2011-03-02,1436.33
2011-03-03,1437.686
2011-03-04,1448.0
2011-03-07,1433.464
2011-03-08,1420.212
2011-03-09,1411.181
2011-03-10,1378.538
2011-03-11,1384.499
2011-03-14,1375.57
2011-03-15,1358.056
2011-03-16,1343.802
2011-03-17,1375.235
2011-03-18,1386.264
2011-03-21,1414.075
2011-03-22,1416.116
2011-03-23,1421.597
2011-03-24,1431.214
2011-03-25,1428.723
2011-03-28,1426.067
2011-03-29,1425.671
2011-03-30,1448.468
2011-03-31,1451.527
2011-04-01,1471.603
2011-04-04,1474.197
2011-04-05,1479.614
2011-04-06,1488.315
2011-04-07,1476.63
2011-04-08,1491.988
2011-04-11,1478.318
2011-04-12,1439.798
2011-04-13,1456.659
2011-04-14,1452.794
2011-04-15,1448.708
2011-04-18,1419.256
2011-04-19,1442.196
2011-04-20,1471.247
2011-04-21,1479.624
2011-04-22,1479.624
2011-04-25,1472.147
2011-04-26,1479.484
2011-04-27,1468.781
2011-04-28,1482.453
2011-04-29,1486.294
2011-05-02,1483.979
2011-05-03,1465.162
2011-05-04,1442.001
2011-05-05,1415.175
2011-05-06,1432.343
2011-05-09,1438.193
2011-05-10,1446.964
2011-05-11,1435.448
2011-05-12,1412.29
2011-05-13,1418.464
2011-05-16,1407.199
2011-05-17,1395.81
2011-05-18,1413.578
2011-05-19,1421.747
2011-05-20,1422.456
2011-05-23,1414.688
2011-05-24,1411.179
2011-05-25,1421.859
2011-05-26,1412.135
2011-05-27,1424.07
2011-05-30,1429.761
2011-05-31,1440.21
2011-06-01,1419.258
2011-06-02,1401.896
2011-06-03,1393.468
2011-06-06,1373.493
2011-06-07,1377.979
2011-06-08,1351.318
2011-06-09,1362.867
2011-06-10,1344.099
2011-06-13,1327.179
2011-06-14,1356.355
2011-06-15,1342.946
2011-06-16,1310.679
2011-06-17,1310.019
2011-06-20,1311.516
2011-06-21,1343.611
2011-06-22,1350.411
2011-06-23,1329.4
2011-06-24,1318.96
2011-06-27,1315.209
2011-06-28,1332.779
2011-06-29,1363.169
2011-06-30,1381.932
2011-07-01,1385.809
2011-07-04,1404.116
2011-07-05,1411.961
2011-07-06,1406.183
2011-07-07,1423.129
2011-07-08,1405.484
2011-07-11,1375.879
2011-07-12,1380.623
2011-07-13,1408.293
2011-07-14,1402.485
2011-07-15,1409.033
2011-07-18,1402.329
2011-07-19,1432.002
2011-07-20,1442.17
2011-07-21,1452.341
2011-07-22,1448.213
2011-07-25,1449.765
2011-07-26,1447.312
2011-07-27,1416.445
2011-07-28,1415.768
2011-07-29,1404.011
2011-08-01,1395.383
2011-08-02,1378.551
2011-08-03,1363.332
2011-08-04,1289.535
2011-08-05,1248.501
2011-08-08,1159.504
2011-08-09,1198.57
2011-08-10,1211.739
2011-08-11,1241.667
2011-08-12,1257.325
2011-08-15,1281.009
2011-08-16,1259.792
2011-08-17,1267.932
2011-08-18,1213.796
2011-08-19,1199.712
2011-08-22,1193.478
2011-08-23,1213.544
2011-08-24,1213.034
2011-08-25,1209.74
2011-08-26,1216.318
2011-08-29,1264.007
2011-08-30,1267.182
2011-08-31,1284.738
2011-09-01,1276.41
2011-09-02,1255.57
2011-09-05,1242.639
2011-09-06,1226.204
2011-09-07,1250.023
2011-09-08,1246.478
2011-09-09,1209.65
2011-09-12,1184.152
2011-09-13,1201.132
2011-09-14,1210.684
2011-09-15,1231.147
2011-09-16,1238.172
2011-09-19,1215.584
2011-09-20,1210.411
2011-09-21,1176.607
2011-09-22,1096.658
2011-09-23,1094.198
2011-09-26,1093.814
2011-09-27,1133.114
2011-09-28,1107.253
2011-09-29,1087.038
2011-09-30,1065.883
2011-10-03,1024.915
2011-10-04,1003.183
2011-10-05,1041.423
2011-10-06,1073.564
2011-10-07,1076.375
2011-10-10,1081.251
2011-10-11,1116.433
2011-10-12,1154.116
2011-10-13,1134.721
2011-10-14,1164.213
2011-10-17,1145.431
2011-10-18,1159.649
2011-10-19,1156.823
2011-10-20,1140.41
2011-10-21,1160.782
2011-10-24,1190.922
2011-10-25,1171.16
2011-10-26,1183.473
2011-10-27,1234.014
2011-10-28,1241.207
2011-10-31,1221.995
2011-11-01,1176.685
2011-11-02,1200.078
2011-11-03,1212.576
2011-11-04,1208.635
2011-11-07,1209.898
2011-11-08,1221.222
2011-11-09,1186.191
2011-11-10,1183.908
2011-11-11,1204.406
2011-11-14,1194.727
2011-11-15,1192.241
2011-11-16,1189.099
2011-11-17,1170.107
2011-11-18,1163.195
2011-11-21,1133.425
2011-11-22,1135.657
2011-11-23,1104.97
2011-11-24,1103.683
2011-11-25,1104.782
2011-11-28,1137.65
2011-11-29,1146.893
2011-11-30,1191.877
2011-12-01,1189.175
2011-12-02,1190.233
2011-12-05,1200.2
2011-12-06,1210.022
2011-12-07,1213.796
2011-12-08,1191.92
2011-12-09,1192.789
2011-12-12,1174.607
2011-12-13,1158.791
2011-12-14,1125.252
2011-12-15,1132.393
2011-12-16,1151.262
2011-12-19,1146.528
2011-12-20,1173.093
2011-12-21,1176.212
2011-12-22,1190.783
2011-12-23,1201.784
2011-12-26,1201.784
2011-12-27,1200.254
2011-12-28,1184.517
2011-12-29,1193.85
2011-12-30,1204.581
2012-01-02,1204.581
2012-01-03,1243.067
2012-01-04,1243.853
2012-01-05,1236.586
2012-01-06,1231.763
2012-01-09,1229.371
2012-01-10,1241.705
2012-01-11,1235.225
2012-01-12,1232.838
2012-01-13,1217.83
2012-01-16,1241.101
2012-01-17,1244.044
2012-01-18,1254.983
2012-01-19,1267.499
2012-01-20,1263.543
2012-01-23,1277.635
2012-01-24,1267.818
2012-01-25,1275.692
2012-01-26,1285.86
2012-01-27,1283.224
2012-01-30,1281.295
2012-01-31,1284.565
2012-02-01,1302.237
2012-02-02,1306.232
2012-02-03,1313.867
2012-02-06,1316.836
2012-02-07,1309.832
2012-02-08,1311.507
2012-02-09,1318.256
2012-02-10,1300.203
2012-02-13,1305.484
2012-02-14,1296.121
2012-02-15,1302.5
2012-02-16,1303.927
2012-02-17,1317.083
2012-02-20,1323.322
2012-02-21,1336.533
2012-02-22,1334.438
2012-02-23,1343.624
2012-02-24,1344.886
2012-02-27,1339.611
2012-02-28,1342.335
2012-02-29,1355.788
2012-03-01,1354.114
2012-03-02,1349.199
2012-03-05,1326.34
2012-03-06,1294.12
2012-03-07,1310.889
2012-03-08,1337.179
2012-03-09,1347.278
2012-03-12,1337.887
2012-03-13,1348.646
2012-03-14,1333.715
2012-03-15,1336.992
2012-03-16,1350.432
2012-03-19,1353.98
2012-03-20,1337.518
2012-03-21,1337.691
2012-03-22,1316.799
2012-03-23,1331.125
2012-03-26,1348.318
2012-03-27,1343.1
2012-03-28,1323.14
2012-03-29,1311.382
2012-03-30,1323.174
2012-04-02,1335.514
2012-04-03,1336.778
2012-04-04,1314.155
2012-04-05,1316.642
2012-04-06,1316.642
2012-04-09,1293.715
2012-04-10,1272.571
2012-04-11,1289.988
2012-04-12,1312.973
2012-04-13,1300.599
2012-04-16,1287.498
2012-04-17,1310.402
2012-04-18,1307.054
2012-04-19,1298.267
2012-04-20,1305.122
2012-04-23,1287.569
2012-04-24,1290.219
2012-04-25,1306.843
2012-04-26,1327.109
2012-04-27,1335.449
2012-04-30,1324.298
2012-05-01,1340.306
2012-05-02,1328.267
2012-05-03,1313.72
2012-05-04,1286.286
2012-05-07,1280.117
2012-05-08,1257.509
2012-05-09,1251.585
2012-05-10,1263.397
2012-05-11,1263.775
2012-05-14,1232.399
2012-05-15,1213.965
2012-05-16,1201.292
2012-05-17,1191.573
2012-05-18,1188.131
2012-05-21,1183.654
2012-05-22,1206.457
2012-05-23,1199.349
2012-05-24,1202.986
2012-05-25,1204.16
2012-05-28,1209.646
2012-05-29,1216.738
2012-05-30,1184.918
2012-05-31,1174.026
2012-06-01,1150.578
2012-06-04,1145.902
2012-06-05,1169.638
2012-06-06,1197.617
2012-06-07,1199.733
2012-06-08,1184.781
2012-06-11,1172.102
2012-06-12,1172.068
2012-06-13,1171.611
2012-06-14,1167.371
2012-06-15,1174.802
2012-06-18,1181.493
2012-06-19,1202.597
2012-06-20,1195.65
2012-06-21,1167.668
2012-06-22,1161.9
2012-06-25,1141.972
2012-06-26,1141.617
2012-06-27,1160.738
2012-06-28,1151.692
2012-06-29,1190.214
2012-07-02,1190.681
2012-07-03,1218.894
2012-07-04,1228.577
2012-07-05,1221.64
2012-07-06,1204.191
2012-07-09,1199.744
2012-07-10,1190.062
2012-07-11,1190.669
2012-07-12,1175.496
2012-07-13,1199.835
2012-07-16,1197.043
2012-07-17,1200.639
2012-07-18,1212.183
2012-07-19,1229.212
2012-07-20,1228.35
2012-07-23,1207.621
2012-07-24,1197.617
2012-07-25,1201.162
2012-07-26,1227.964
2012-07-27,1246.642
2012-07-30,1252.167
2012-07-31,1244.599
2012-08-01,1240.526
2012-08-02,1227.469
2012-08-03,1243.004
2012-08-06,1243.191
2012-08-07,1262.784
2012-08-08,1265.164
2012-08-09,1276.894
2012-08-10,1275.346
2012-08-13,1268.929
2012-08-14,1272.352
2012-08-15,1278.401
2012-08-16,1290.082
2012-08-17,1295.924
2012-08-20,1293.013
2012-08-21,1305.439
2012-08-22,1292.777
2012-08-23,1295.339
2012-08-24,1295.904
2012-08-27,1291.283
2012-08-28,1288.856
2012-08-29,1280.303
2012-08-30,1262.017
2012-08-31,1282.744
2012-09-03,1282.225
2012-09-04,1278.989
2012-09-05,1273.696
2012-09-06,1302.435
2012-09-07,1321.831
2012-09-10,1322.551
2012-09-11,1333.334
2012-09-12,1331.293
2012-09-13,1335.823
2012-09-14,1358.456
2012-09-17,1342.63
2012-09-18,1340.626
2012-09-19,1343.509
2012-09-20,1343.444
2012-09-21,1346.511
2012-09-24,1330.191
2012-09-25,1326.743
2012-09-26,1311.434
2012-09-27,1327.054
2012-09-28,1329.66
2012-10-01,1334.791
2012-10-02,1333.51
2012-10-03,1322.781
2012-10-04,1338.322
2012-10-05,1345.247
2012-10-08,1344.558
2012-10-09,1332.3
2012-10-10,1322.36
2012-10-11,1323.468
2012-10-12,1322.142
2012-10-15,1320.49
2012-10-16,1326.157
2012-10-17,1342.457
2012-10-18,1340.687
2012-10-19,1315.791
2012-10-22,1312.322
2012-10-23,1301.552
2012-10-24,1299.601
2012-10-25,1296.866
2012-10-26,1292.798
2012-10-29,1289.716
2012-10-30,1295.618
2012-10-31,1299.759
2012-11-01,1314.425
2012-11-02,1311.226
2012-11-05,1309.65
2012-11-06,1308.474
2012-11-07,1294.223
2012-11-08,1284.318
2012-11-09,1278.426
2012-11-12,1278.98
2012-11-13,1271.961
2012-11-14,1258.545
2012-11-15,1235.812
2012-11-16,1242.718
2012-11-19,1274.453
2012-11-20,1269.345
2012-11-21,1272.341
2012-11-22,1278.27
2012-11-23,1291.929
2012-11-26,1283.184
2012-11-27,1282.446
2012-11-28,1284.004
2012-11-29,1287.286
2012-11-30,1288.356
2012-12-03,1281.363
2012-12-04,1279.611
2012-12-05,1284.025
2012-12-06,1290.133
2012-12-07,1291.653
2012-12-10,1302.542
2012-12-11,1307.587
2012-12-12,1320.988
2012-12-13,1318.754
2012-12-14,1317.226
2012-12-17,1321.339
2012-12-18,1322.848
2012-12-19,1328.953
2012-12-20,1325.175
2012-12-21,1310.029
2012-12-24,1314.16
2012-12-25,1314.16
2012-12-26,1311.45
2012-12-27,1313.217
2012-12-28,1312.104
2012-12-31,1326.107
2013-01-01,1326.107
2013-01-02,1363.091
2013-01-03,1353.33
2013-01-04,1363.322
2013-01-07,1367.751
2013-01-08,1365.021
2013-01-09,1362.752
2013-01-10,1367.528
2013-01-11,1370.157
2013-01-14,1364.876
2013-01-15,1373.799
2013-01-16,1371.87
2013-01-17,1384.839
2013-01-18,1374.892
2013-01-21,1378.725
2013-01-22,1385.475
2013-01-23,1382.562
2013-01-24,1375.861
2013-01-25,1368.208
2013-01-28,1361.234
2013-01-29,1372.415
2013-01-30,1374.194
2013-01-31,1376.828
2013-02-01,1383.373
2013-02-04,1373.531
2013-02-05,1380.55
2013-02-06,1386.238
2013-02-07,1385.968
2013-02-08,1379.385
2013-02-11,1366.062
2013-02-12,1373.108
2013-02-13,1375.019
2013-02-14,1371.631
2013-02-15,1359.271
2013-02-18,1353.887
2013-02-19,1359.047
2013-02-20,1338.258
2013-02-21,1316.932
2013-02-22,1321.094
2013-02-25,1314.693
2013-02-26,1307.231
2013-02-27,1310.115
2013-02-28,1316.66
2013-03-01,1309.764
2013-03-04,1297.435
2013-03-05,1302.357
2013-03-06,1307.349
2013-03-07,1312.53
2013-03-08,1315.804
2013-03-11,1318.344
2013-03-12,1318.795
2013-03-13,1312.644
2013-03-14,1316.308
2013-03-15,1338.415
2013-03-18,1330.484
2013-03-19,1317.463
2013-03-20,1321.181
2013-03-21,1324.189
2013-03-22,1322.666
2013-03-25,1319.069
2013-03-26,1330.206
2013-03-27,1332.7
2013-03-28,1334.98
2013-03-29,1334.98
2013-04-01,1326.07
2013-04-02,1324.198
2013-04-03,1310.859
2013-04-04,1306.04
2013-04-05,1301.996
2013-04-08,1307.571
2013-04-09,1322.205
2013-04-10,1328.796
2013-04-11,1331.961
2013-04-12,1319.219
2013-04-15,1275.94
2013-04-16,1284.686
2013-04-17,1253.863
2013-04-18,1264.583
2013-04-19,1267.14
2013-04-22,1270.53
2013-04-23,1278.484
2013-04-24,1289.014
2013-04-25,1313.147
2013-04-26,1311.061
2013-04-29,1316.628
2013-04-30,1340.918
2013-05-01,1323.837
2013-05-02,1326.168
2013-05-03,1337.536
2013-05-06,1333.78
2013-05-07,1332.364
2013-05-08,1342.024
2013-05-09,1345.738
2013-05-10,1336.753
2013-05-13,1333.272
2013-05-14,1323.985
2013-05-15,1316.554
2013-05-16,1325.391
2013-05-17,1316.785
2013-05-20,1316.016
2013-05-21,1326.167
2013-05-22,1319.116
2013-05-23,1316.928
2013-05-24,1320.543
2013-05-27,1329.898
2013-05-28,1319.645
2013-05-29,1312.239
2013-05-30,1326.029
2013-05-31,1318.012
2013-06-03,1320.562
2013-06-04,1313.287
2013-06-05,1304.606
2013-06-06,1308.638
2013-06-07,1313.801
2013-06-10,1315.009
2013-06-11,1297.987
2013-06-12,1286.839
2013-06-13,1299.24
2013-06-14,1297.524
2013-06-17,1304.586
2013-06-18,1295.749
2013-06-19,1290.538
2013-06-20,1233.084
2013-06-21,1221.74
2013-06-24,1190.698
2013-06-25,1217.262
2013-06-26,1212.299
2013-06-27,1226.786
2013-06-28,1241.097
2013-07-01,1246.651
2013-07-02,1243.916
2013-07-03,1245.32
2013-07-04,1252.162
2013-07-05,1241.45
2013-07-08,1244.878
2013-07-09,1253.131
2013-07-10,1259.895
2013-07-11,1295.031
2013-07-12,1295.008
2013-07-15,1288.837
2013-07-16,1296.302
2013-07-17,1289.523
2013-07-18,1297.286
2013-07-19,1307.426
2013-07-22,1325.821
2013-07-23,1346.719
2013-07-24,1329.54
2013-07-25,1331.662
2013-07-26,1324.847
2013-07-29,1329.402
2013-07-30,1326.233
2013-07-31,1324.666
2013-08-01,1320.302
2013-08-02,1311.231
2013-08-05,1307.26
2013-08-06,1289.073
2013-08-07,1280.736
2013-08-08,1308.512
2013-08-09,1322.355
2013-08-12,1333.693
2013-08-13,1329.88
2013-08-14,1336.926
2013-08-15,1340.866
2013-08-16,1342.827
2013-08-19,1328.761
2013-08-20,1335.69
2013-08-21,1316.288
2013-08-22,1314.271
2013-08-23,1327.613
2013-08-26,1331.154
2013-08-27,1310.909
2013-08-28,1312.314
2013-08-29,1313.571
2013-08-30,1304.368
2013-09-02,1305.11
2013-09-03,1310.189
2013-09-04,1319.162
2013-09-05,1318.545
2013-09-06,1342.406
2013-09-09,1346.021
2013-09-10,1343.793
2013-09-11,1350.916
2013-09-12,1336.867
2013-09-13,1343.02
2013-09-16,1353.088
2013-09-17,1355.035
2013-09-18,1375.612
2013-09-19,1386.761
2013-09-20,1357.645
2013-09-23,1348.19
2013-09-24,1357.313
2013-09-25,1360.403
2013-09-26,1351.744
2013-09-27,1354.425
2013-09-30,1355.983
2013-10-01,1348.786
2013-10-02,1349.225
2013-10-03,1340.501
2013-10-04,1346.018
2013-10-07,1349.717
2013-10-08,1333.071
2013-10-09,1318.271
2013-10-10,1329.654
2013-10-11,1326.468
2013-10-14,1331.468
2013-10-15,1337.363
2013-10-16,1339.834
2013-10-17,1366.639
2013-10-18,1379.818
2013-10-21,1384.769
2013-10-22,1397.541
2013-10-23,1373.468
2013-10-24,1376.4
2013-10-25,1381.638
2013-10-28,1379.798
2013-10-29,1378.249
2013-10-30,1377.034
2013-10-31,1375.389
2013-11-01,1361.859
2013-11-04,1374.161
2013-11-05,1359.71
2013-11-06,1365.941
2013-11-07,1342.319
2013-11-08,1337.575
2013-11-11,1341.133
2013-11-12,1328.152
2013-11-13,1332.139
2013-11-14,1337.962
2013-11-15,1346.992
2013-11-18,1342.311
2013-11-19,1336.999
2013-11-20,1328.308
2013-11-21,1326.965
2013-11-22,1327.074
2013-11-25,1320.768
2013-11-26,1315.183
2013-11-27,1313.811
2013-11-28,1316.976
2013-11-29,1322.58
2013-12-02,1308.43
2013-12-03,1302.682
2013-12-04,1303.712
2013-12-05,1301.121
2013-12-06,1308.325
2013-12-09,1308.068
2013-12-10,1316.423
2013-12-11,1301.12
2013-12-12,1294.875
2013-12-13,1307.796
2013-12-16,1315.321
2013-12-17,1308.89
2013-12-18,1307.717
2013-12-19,1306.466
2013-12-20,1309.847
2013-12-23,1326.433
2013-12-24,1336.246
2013-12-25,1336.246
2013-12-26,1334.362
2013-12-27,1338.92
2013-12-30,1342.679
2013-12-31,1354.996
2014-01-01,1354.996
2014-01-02,1353.199
2014-01-03,1354.839
2014-01-06,1352.398
2014-01-07,1350.031
2014-01-08,1343.791
2014-01-09,1327.676
2014-01-10,1333.517
2014-01-13,1334.951
2014-01-14,1329.568
2014-01-15,1338.115
2014-01-16,1347.236
2014-01-17,1350.37
2014-01-20,1355.634
2014-01-21,1357.523
2014-01-22,1340.923
2014-01-23,1326.413
2014-01-24,1316.491
2014-01-27,1305.961
2014-01-28,1302.672
2014-01-29,1303.686
2014-01-30,1304.443
2014-01-31,1305.78
2014-02-03,1288.735
2014-02-04,1295.821
2014-02-05,1298.827
2014-02-06,1323.589
2014-02-07,1338.878
2014-02-10,1329.74
2014-02-11,1344.845
2014-02-12,1349.567
2014-02-13,1363.225
2014-02-14,1375.662
2014-02-17,1376.352
2014-02-18,1380.716
2014-02-19,1362.718
2014-02-20,1368.207
2014-02-21,1363.208
2014-02-24,1375.554
2014-02-25,1372.806
2014-02-26,1365.449
2014-02-27,1361.708
2014-02-28,1381.69
2014-03-03,1374.904
2014-03-04,1379.35
2014-03-05,1386.848
2014-03-06,1401.042
2014-03-07,1383.896
2014-03-10,1371.102
2014-03-11,1368.424
2014-03-12,1362.035
2014-03-13,1375.994
2014-03-14,1376.784
2014-03-17,1377.817
2014-03-18,1385.662
2014-03-19,1366.928
2014-03-20,1359.326
2014-03-21,1363.369
2014-03-24,1349.68
2014-03-25,1365.08
2014-03-26,1355.327
2014-03-27,1373.866
2014-03-28,1381.856
2014-03-31,1392.942
2014-04-01,1394.135
2014-04-02,1408.915
2014-04-03,1409.634
2014-04-04,1419.826
2014-04-07,1404.995
2014-04-08,1422.524
2014-04-09,1433.976
2014-04-10,1429.178
2014-04-11,1416.284
2014-04-14,1421.767
2014-04-15,1416.891
2014-04-16,1425.122
2014-04-17,1434.403
2014-04-18,1434.403
2014-04-21,1434.48
2014-04-22,1437.762
2014-04-23,1442.794
2014-04-24,1445.295
2014-04-25,1444.633
2014-04-28,1435.064
2014-04-29,1453.534
2014-04-30,1452.479
2014-05-01,1454.332
2014-05-02,1467.923
2014-05-05,1467.587
2014-05-06,1471.207
2014-05-07,1467.01
2014-05-08,1456.555
2014-05-09,1444.998
2014-05-12,1461.932
2014-05-13,1461.365
2014-05-14,1463.608
2014-05-15,1454.341
2014-05-16,1447.476
2014-05-19,1450.876
2014-05-20,1440.608
2014-05-21,1445.258
2014-05-22,1456.288
2014-05-23,1463.615
2014-05-26,1472.138
2014-05-27,1464.361
2014-05-28,1457.189
2014-05-29,1462.359
2014-05-30,1457.816
2014-06-02,1461.521
2014-06-03,1465.216
2014-06-04,1466.3
2014-06-05,1472.729
2014-06-06,1475.783
2014-06-09,1482.201
2014-06-10,1486.097
2014-06-11,1491.955
2014-06-12,1506.051
2014-06-13,1507.86
2014-06-16,1517.455
2014-06-17,1521.71
2014-06-18,1526.998
2014-06-19,1540.959
2014-06-20,1542.978
2014-06-23,1548.04
2014-06-24,1531.473
2014-06-25,1532.903
2014-06-26,1541.497
2014-06-27,1548.792
2014-06-30,1566.036
2014-07-01,1565.081
2014-07-02,1571.341
2014-07-03,1577.775
2014-07-04,1577.44
2014-07-07,1564.196
2014-07-08,1555.668
2014-07-09,1567.657
2014-07-10,1551.055
2014-07-11,1544.72
2014-07-14,1539.339
2014-07-15,1516.944
2014-07-16,1528.336
2014-07-17,1527.481
2014-07-18,1534.635
2014-07-21,1533.235
2014-07-22,1540.238
2014-07-23,1547.644
2014-07-24,1543.184
2014-07-25,1539.38
2014-07-28,1536.103
2014-07-29,1532.443
2014-07-30,1523.776
2014-07-31,1509.478
2014-08-01,1503.211
2014-08-04,1500.32
2014-08-05,1487.788
2014-08-06,1497.996
2014-08-07,1494.892
2014-08-08,1496.881
2014-08-11,1507.208
2014-08-12,1509.466
2014-08-13,1512.756
2014-08-14,1507.423
2014-08-15,1511.491
2014-08-18,1521.118
2014-08-19,1525.09
2014-08-20,1527.349
2014-08-21,1532.68
2014-08-22,1529.539
2014-08-25,1528.787
2014-08-26,1539.013
2014-08-27,1542.703
2014-08-28,1541.04
2014-08-29,1552.701
2014-09-01,1550.057
2014-09-02,1530.704
2014-09-03,1536.39
2014-09-04,1527.239
2014-09-05,1520.454
2014-09-08,1500.472
2014-09-09,1488.532
2014-09-10,1485.889
2014-09-11,1484.916
2014-09-12,1472.648
2014-09-15,1468.169
2014-09-16,1466.211
2014-09-17,1467.629
2014-09-18,1468.188
2014-09-19,1445.849
2014-09-22,1410.878
2014-09-23,1409.355
2014-09-24,1414.324
2014-09-25,1399.555
2014-09-26,1402.176
2014-09-29,1401.393
2014-09-30,1390.752
2014-10-01,1377.843
2014-10-02,1370.162
2014-10-03,1352.839
2014-10-06,1360.661
2014-10-07,1348.326
2014-10-08,1350.874
2014-10-09,1337.372
2014-10-10,1311.939
2014-10-13,1309.482
2014-10-14,1295.253
2014-10-15,1267.936
2014-10-16,1294.549
2014-10-17,1310.16
2014-10-20,1319.981
2014-10-21,1343.635
2014-10-22,1318.581
2014-10-23,1321.972
2014-10-24,1321.928
2014-10-27,1302.423
2014-10-28,1323.864
2014-10-29,1323.784
2014-10-30,1303.286
2014-10-31,1302.55
2014-11-03,1301.149
2014-11-04,1267.029
2014-11-05,1279.451
2014-11-06,1280.328
2014-11-07,1309.477
2014-11-10,1303.366
2014-11-11,1308.855
2014-11-12,1319.182
2014-11-13,1297.593
2014-11-14,1312.586
2014-11-17,1322.041
2014-11-18,1330.147
2014-11-19,1314.457
2014-11-20,1333.063
2014-11-21,1356.282
2014-11-24,1335.906
2014-11-25,1341.824
2014-11-26,1333.2
2014-11-27,1290.463
2014-11-28,1259.235
2014-12-01,1243.948
2014-12-02,1237.341
2014-12-03,1256.335
2014-12-04,1231.611
2014-12-05,1228.098
2014-12-08,1188.119
2014-12-09,1204.063
2014-12-10,1164.006
2014-12-11,1159.88
2014-12-12,1147.27
2014-12-15,1131.572
2014-12-16,1143.524
2014-12-17,1181.409
2014-12-18,1194.982
2014-12-19,1213.086
2014-12-22,1186.542
2014-12-23,1205.258
2014-12-24,1214.31
2014-12-25,1214.31
2014-12-26,1214.101
2014-12-29,1215.31
2014-12-30,1220.84
2014-12-31,1227.69
2015-01-01,1227.69
2015-01-02,1228.682
2015-01-05,1198.068
2015-01-06,1183.41
2015-01-07,1179.426
2015-01-08,1187.023
2015-01-09,1189.212
2015-01-12,1160.955
2015-01-13,1146.631
2015-01-14,1130.85
2015-01-15,1137.034
2015-01-16,1157.027
2015-01-19,1160.993
2015-01-20,1142.899
2015-01-21,1137.119
2015-01-22,1140.246
2015-01-23,1133.231
2015-01-26,1136.056
2015-01-27,1141.964
2015-01-28,1112.59
2015-01-29,1094.602
2015-01-30,1101.696
2015-02-02,1125.363
2015-02-03,1155.647
2015-02-04,1138.889
2015-02-05,1167.603
2015-02-06,1157.21
2015-02-09,1168.715
2015-02-10,1148.146
2015-02-11,1135.0
