Date,SPAIN SMID CAP SMID (Small+Mid Cap)
2010-09-17,493.463
2010-09-20,499.676
2010-09-21,503.21
2010-09-22,507.398
2010-09-23,504.421
2010-09-24,515.071
2010-09-27,512.705
2010-09-28,513.587
2010-09-29,512.365
2010-09-30,514.934
2010-10-01,516.322
2010-10-04,510.576
2010-10-05,526.101
2010-10-06,532.987
2010-10-07,533.961
2010-10-08,534.351
2010-10-11,532.132
2010-10-12,527.006
2010-10-13,539.573
2010-10-14,544.675
2010-10-15,545.025
2010-10-18,544.64
2010-10-19,536.286
2010-10-20,542.097
2010-10-21,549.795
2010-10-22,546.638
2010-10-25,548.612
2010-10-26,541.78
2010-10-27,535.218
2010-10-28,542.513
2010-10-29,544.186
2010-11-01,539.997
2010-11-02,548.154
2010-11-03,541.906
2010-11-04,550.619
2010-11-05,534.312
2010-11-08,527.654
2010-11-09,534.083
2010-11-10,520.798
2010-11-11,513.926
2010-11-12,516.399
2010-11-15,519.7
2010-11-16,504.523
2010-11-17,508.008
2010-11-18,514.488
2010-11-19,513.904
2010-11-22,500.894
2010-11-23,486.695
2010-11-24,487.824
2010-11-25,483.951
2010-11-26,473.251
2010-11-29,459.348
2010-11-30,451.153
2010-12-01,468.057
2010-12-02,481.861
2010-12-03,493.715
2010-12-06,489.224
2010-12-07,492.94
2010-12-08,492.713
2010-12-09,495.014
2010-12-10,495.736
2010-12-13,505.552
2010-12-14,507.157
2010-12-15,502.9
2010-12-16,497.348
2010-12-17,490.106
2010-12-20,491.712
2010-12-21,500.252
2010-12-22,499.743
2010-12-23,496.717
2010-12-24,498.674
2010-12-27,491.079
2010-12-28,490.426
2010-12-29,493.314
2010-12-30,494.421
2010-12-31,499.39
2011-01-03,498.652
2011-01-04,495.564
2011-01-05,488.195
2011-01-06,480.645
2011-01-07,472.069
2011-01-10,467.042
2011-01-11,476.214
2011-01-12,496.519
2011-01-13,511.768
2011-01-14,514.179
2011-01-17,510.446
2011-01-18,523.738
2011-01-19,528.932
2011-01-20,527.209
2011-01-21,539.905
2011-01-24,543.724
2011-01-25,540.2
2011-01-26,541.449
2011-01-27,547.119
2011-01-28,543.799
2011-01-31,548.825
2011-02-01,556.809
2011-02-02,563.814
2011-02-03,553.064
2011-02-04,552.303
2011-02-07,558.401
2011-02-08,563.629
2011-02-09,563.773
2011-02-10,552.816
2011-02-11,550.636
2011-02-14,548.243
2011-02-15,551.205
2011-02-16,557.063
2011-02-17,560.306
2011-02-18,560.185
2011-02-21,548.692
2011-02-22,547.214
2011-02-23,546.129
2011-02-24,546.701
2011-02-25,553.507
2011-02-28,558.561
2011-03-01,559.162
2011-03-02,556.779
2011-03-03,559.892
2011-03-04,561.531
2011-03-07,565.873
2011-03-08,563.53
2011-03-09,568.858
2011-03-10,555.348
2011-03-11,554.825
2011-03-14,558.277
2011-03-15,551.078
2011-03-16,540.581
2011-03-17,551.498
2011-03-18,559.465
2011-03-21,570.96
2011-03-22,572.724
2011-03-23,573.026
2011-03-24,583.727
2011-03-25,579.088
2011-03-28,581.838
2011-03-29,580.879
2011-03-30,584.604
2011-03-31,580.275
2011-04-01,583.184
2011-04-04,589.716
2011-04-05,584.257
2011-04-06,598.621
2011-04-07,595.396
2011-04-08,602.532
2011-04-11,601.597
2011-04-12,599.604
2011-04-13,603.473
2011-04-14,597.043
2011-04-15,591.879
2011-04-18,570.573
2011-04-19,578.104
2011-04-20,594.194
2011-04-21,599.311
2011-04-22,599.311
2011-04-25,598.879
2011-04-26,606.137
2011-04-27,611.065
2011-04-28,623.147
2011-04-29,621.984
2011-05-02,629.583
2011-05-03,621.967
2011-05-04,617.44
2011-05-05,603.37
2011-05-06,603.897
2011-05-09,586.63
2011-05-10,593.771
2011-05-11,593.696
2011-05-12,588.823
2011-05-13,583.575
2011-05-16,585.634
2011-05-17,576.158
2011-05-18,579.109
2011-05-19,583.211
2011-05-20,574.974
2011-05-23,559.476
2011-05-24,562.611
2011-05-25,564.649
2011-05-26,565.092
2011-05-27,573.993
2011-05-30,575.781
2011-05-31,586.567
2011-06-01,586.741
2011-06-02,583.794
2011-06-03,587.462
2011-06-06,582.053
2011-06-07,584.75
2011-06-08,574.765
2011-06-09,572.94
2011-06-10,558.362
2011-06-13,558.828
2011-06-14,572.227
2011-06-15,559.069
2011-06-16,548.381
2011-06-17,559.552
2011-06-20,551.297
2011-06-21,561.362
2011-06-22,561.33
2011-06-23,539.043
2011-06-24,531.919
2011-06-27,537.599
2011-06-28,543.312
2011-06-29,555.863
2011-06-30,574.146
2011-07-01,580.002
2011-07-04,582.921
2011-07-05,575.598
2011-07-06,561.95
2011-07-07,567.249
2011-07-08,553.338
2011-07-11,529.155
2011-07-12,524.462
2011-07-13,536.618
2011-07-14,530.062
2011-07-15,523.846
2011-07-18,511.262
2011-07-19,525.921
2011-07-20,535.64
2011-07-21,554.462
2011-07-22,559.088
2011-07-25,550.152
2011-07-26,553.631
2011-07-27,541.376
2011-07-28,539.498
2011-07-29,544.617
2011-08-01,521.138
2011-08-02,507.336
2011-08-03,504.007
2011-08-04,481.496
2011-08-05,481.757
2011-08-08,467.815
2011-08-09,469.795
2011-08-10,451.869
2011-08-11,467.915
2011-08-12,487.522
2011-08-15,500.259
2011-08-16,494.583
2011-08-17,499.658
2011-08-18,476.204
2011-08-19,472.846
2011-08-22,477.298
2011-08-23,477.201
2011-08-24,484.842
2011-08-25,481.963
2011-08-26,477.492
2011-08-29,493.065
2011-08-30,494.529
2011-08-31,505.656
2011-09-01,501.137
2011-09-02,488.94
2011-09-05,469.241
2011-09-06,462.418
2011-09-07,473.748
2011-09-08,476.49
2011-09-09,452.022
2011-09-12,436.328
2011-09-13,440.05
2011-09-14,447.634
2011-09-15,461.658
2011-09-16,462.909
2011-09-19,451.674
2011-09-20,456.835
2011-09-21,450.1
2011-09-22,425.828
2011-09-23,427.004
2011-09-26,430.48
2011-09-27,451.226
2011-09-28,450.148
2011-09-29,457.002
2011-09-30,445.737
2011-10-03,435.524
2011-10-04,425.549
2011-10-05,434.04
2011-10-06,448.521
2011-10-07,454.545
2011-10-10,468.523
2011-10-11,468.968
2011-10-12,482.893
2011-10-13,477.859
2011-10-14,487.808
2011-10-17,480.0
2011-10-18,477.081
2011-10-19,480.134
2011-10-20,465.803
2011-10-21,483.454
2011-10-24,487.988
2011-10-25,487.015
2011-10-26,483.378
2011-10-27,509.803
2011-10-28,508.67
2011-10-31,489.573
2011-11-01,461.278
2011-11-02,469.688
2011-11-03,474.161
2011-11-04,470.368
2011-11-07,469.83
2011-11-08,471.132
2011-11-09,452.995
2011-11-10,448.974
2011-11-11,464.66
2011-11-14,453.504
2011-11-15,445.602
2011-11-16,447.471
2011-11-17,444.138
2011-11-18,445.13
2011-11-21,431.109
2011-11-22,424.548
2011-11-23,414.438
2011-11-24,411.594
2011-11-25,409.736
2011-11-28,427.378
2011-11-29,430.005
2011-11-30,451.903
2011-12-01,450.947
2011-12-02,456.368
2011-12-05,464.946
2011-12-06,461.402
2011-12-07,459.772
2011-12-08,448.977
2011-12-09,457.352
2011-12-12,441.931
2011-12-13,437.233
2011-12-14,425.824
2011-12-15,430.882
2011-12-16,433.861
2011-12-19,436.799
2011-12-20,448.129
2011-12-21,443.313
2011-12-22,447.63
2011-12-23,449.942
2011-12-26,449.942
2011-12-27,450.741
2011-12-28,440.252
2011-12-29,442.104
2011-12-30,446.864
2012-01-02,454.182
2012-01-03,458.478
2012-01-04,449.685
2012-01-05,435.851
2012-01-06,434.278
2012-01-09,435.41
2012-01-10,440.659
2012-01-11,437.307
2012-01-12,444.091
2012-01-13,440.199
2012-01-16,440.09
2012-01-17,444.509
2012-01-18,445.325
2012-01-19,455.291
2012-01-20,455.038
2012-01-23,463.727
2012-01-24,460.889
2012-01-25,458.886
2012-01-26,471.134
2012-01-27,468.118
2012-01-30,459.199
2012-01-31,461.54
2012-02-01,475.533
2012-02-02,476.939
2012-02-03,481.157
2012-02-06,479.665
2012-02-07,484.82
2012-02-08,485.64
2012-02-09,487.867
2012-02-10,480.296
2012-02-13,480.607
2012-02-14,477.044
2012-02-15,471.094
2012-02-16,458.456
2012-02-17,463.79
2012-02-20,473.558
2012-02-21,470.929
2012-02-22,466.689
2012-02-23,462.677
2012-02-24,470.114
2012-02-27,470.122
2012-02-28,470.637
2012-02-29,468.844
2012-03-01,470.366
2012-03-02,465.708
2012-03-05,462.808
2012-03-06,447.336
2012-03-07,447.706
2012-03-08,458.597
2012-03-09,454.578
2012-03-12,456.149
2012-03-13,464.325
2012-03-14,463.973
2012-03-15,463.024
2012-03-16,465.211
2012-03-19,471.248
2012-03-20,470.17
2012-03-21,464.925
2012-03-22,459.439
2012-03-23,459.954
2012-03-26,461.35
2012-03-27,456.648
2012-03-28,445.611
2012-03-29,442.32
2012-03-30,449.537
2012-04-02,450.552
2012-04-03,443.286
2012-04-04,427.168
2012-04-05,424.497
2012-04-06,424.497
2012-04-09,424.741
2012-04-10,415.214
2012-04-11,423.112
2012-04-12,426.465
2012-04-13,413.241
2012-04-16,409.623
2012-04-17,421.382
2012-04-18,412.042
2012-04-19,410.927
2012-04-20,416.018
2012-04-23,402.92
2012-04-24,414.343
2012-04-25,420.936
2012-04-26,419.239
2012-04-27,426.995
2012-04-30,421.987
2012-05-01,421.652
2012-05-02,413.975
2012-05-03,413.539
2012-05-04,408.466
2012-05-07,409.725
2012-05-08,403.863
2012-05-09,394.012
2012-05-10,399.008
2012-05-11,397.328
2012-05-14,385.15
2012-05-15,377.921
2012-05-16,369.763
2012-05-17,364.251
2012-05-18,367.828
2012-05-21,371.485
2012-05-22,377.609
2012-05-23,361.919
2012-05-24,364.197
2012-05-25,363.181
2012-05-28,357.468
2012-05-29,353.125
2012-05-30,342.027
2012-05-31,337.528
2012-06-01,333.917
2012-06-04,340.726
2012-06-05,343.144
2012-06-06,350.206
2012-06-07,355.421
2012-06-08,355.313
2012-06-11,355.53
2012-06-12,351.404
2012-06-13,354.565
2012-06-14,359.209
2012-06-15,363.996
2012-06-18,358.826
2012-06-19,364.081
2012-06-20,370.531
2012-06-21,369.257
2012-06-22,374.771
2012-06-25,363.401
2012-06-26,355.914
2012-06-27,362.667
2012-06-28,361.139
2012-06-29,384.955
2012-07-02,386.323
2012-07-03,388.873
2012-07-04,386.553
2012-07-05,376.723
2012-07-06,366.954
2012-07-09,364.075
2012-07-10,366.994
2012-07-11,367.174
2012-07-12,359.804
2012-07-13,363.818
2012-07-16,362.241
2012-07-17,361.382
2012-07-18,364.969
2012-07-19,367.479
2012-07-20,350.717
2012-07-23,344.003
2012-07-24,339.255
2012-07-25,341.978
2012-07-26,361.955
2012-07-27,371.323
2012-07-30,372.051
2012-07-31,375.69
2012-08-01,372.129
2012-08-02,357.379
2012-08-03,373.096
2012-08-06,385.335
2012-08-07,387.073
2012-08-08,381.892
2012-08-09,380.434
2012-08-10,378.313
2012-08-13,376.998
2012-08-14,379.342
2012-08-15,378.856
2012-08-16,396.545
2012-08-17,401.669
2012-08-20,401.841
2012-08-21,408.745
2012-08-22,403.919
2012-08-23,405.647
2012-08-24,408.962
2012-08-27,411.584
2012-08-28,409.601
2012-08-29,412.007
2012-08-30,406.855
2012-08-31,417.406
2012-09-03,412.335
2012-09-04,412.718
2012-09-05,411.638
2012-09-06,424.681
2012-09-07,428.003
2012-09-10,429.834
2012-09-11,434.298
2012-09-12,437.644
2012-09-13,437.833
2012-09-14,454.618
2012-09-17,454.734
2012-09-18,451.062
2012-09-19,452.826
2012-09-20,449.059
2012-09-21,460.296
2012-09-24,452.919
2012-09-25,454.379
2012-09-26,434.264
2012-09-27,435.959
2012-09-28,435.322
2012-10-01,442.478
2012-10-02,447.439
2012-10-03,444.735
2012-10-04,447.698
2012-10-05,451.662
2012-10-08,444.853
2012-10-09,437.662
2012-10-10,432.341
2012-10-11,434.759
2012-10-12,432.751
2012-10-15,432.295
2012-10-16,443.091
2012-10-17,453.137
2012-10-18,450.669
2012-10-19,441.904
2012-10-22,442.522
2012-10-23,434.393
2012-10-24,437.251
2012-10-25,439.574
2012-10-26,436.877
2012-10-29,435.498
2012-10-30,439.605
2012-10-31,440.911
2012-11-01,441.272
2012-11-02,441.715
2012-11-05,436.36
2012-11-06,436.75
2012-11-07,431.749
2012-11-08,427.56
2012-11-09,426.237
2012-11-12,423.773
2012-11-13,424.084
2012-11-14,421.964
2012-11-15,423.179
2012-11-16,417.195
2012-11-19,425.856
2012-11-20,426.993
2012-11-21,427.037
2012-11-22,431.191
2012-11-23,436.235
2012-11-26,436.038
2012-11-27,438.242
2012-11-28,436.705
2012-11-29,446.257
2012-11-30,443.924
2012-12-03,443.896
2012-12-04,446.157
2012-12-05,448.186
2012-12-06,447.019
2012-12-07,441.258
2012-12-10,441.104
2012-12-11,448.667
2012-12-12,453.743
2012-12-13,457.917
2012-12-14,458.061
2012-12-17,462.019
2012-12-18,470.394
2012-12-19,482.878
2012-12-20,482.939
2012-12-21,479.768
2012-12-24,479.242
2012-12-25,479.242
2012-12-26,480.222
2012-12-27,477.604
2012-12-28,471.371
2012-12-31,468.343
2013-01-01,468.343
2013-01-02,482.501
2013-01-03,481.448
2013-01-04,485.99
2013-01-07,489.659
2013-01-08,491.947
2013-01-09,498.447
2013-01-10,503.751
2013-01-11,509.864
2013-01-14,506.117
2013-01-15,506.579
2013-01-16,502.067
2013-01-17,507.984
2013-01-18,503.985
2013-01-21,507.809
2013-01-22,504.967
2013-01-23,504.488
2013-01-24,508.979
2013-01-25,516.404
2013-01-28,515.563
2013-01-29,514.753
2013-01-30,513.621
2013-01-31,503.201
2013-02-01,499.172
2013-02-04,480.542
2013-02-05,486.536
2013-02-06,486.877
2013-02-07,481.002
2013-02-08,486.332
2013-02-11,484.132
2013-02-12,495.119
2013-02-13,500.198
2013-02-14,496.29
2013-02-15,495.939
2013-02-18,494.566
2013-02-19,499.066
2013-02-20,502.855
2013-02-21,491.918
2013-02-22,494.305
2013-02-25,497.612
2013-02-26,484.612
2013-02-27,490.512
2013-02-28,491.896
2013-03-01,484.946
2013-03-04,484.08
2013-03-05,492.14
2013-03-06,489.794
2013-03-07,492.952
2013-03-08,496.899
2013-03-11,497.739
2013-03-12,498.688
2013-03-13,495.748
2013-03-14,503.027
2013-03-15,504.243
2013-03-18,494.329
2013-03-19,484.044
2013-03-20,486.996
2013-03-21,484.594
2013-03-22,486.894
2013-03-25,476.26
2013-03-26,473.553
2013-03-27,466.687
2013-03-28,469.566
2013-03-29,469.566
2013-04-01,469.785
2013-04-02,473.632
2013-04-03,470.152
2013-04-04,464.974
2013-04-05,464.263
2013-04-08,465.431
2013-04-09,470.31
2013-04-10,486.586
2013-04-11,491.101
2013-04-12,488.143
2013-04-15,486.349
2013-04-16,484.577
2013-04-17,473.88
2013-04-18,476.74
2013-04-19,479.819
2013-04-22,483.857
2013-04-23,494.72
2013-04-24,497.898
2013-04-25,499.325
2013-04-26,499.753
2013-04-29,508.965
2013-04-30,508.912
2013-05-01,509.26
2013-05-02,504.583
2013-05-03,510.393
2013-05-06,507.085
2013-05-07,510.55
2013-05-08,520.477
2013-05-09,519.003
2013-05-10,512.7
2013-05-13,508.96
2013-05-14,510.459
2013-05-15,512.281
2013-05-16,513.199
2013-05-17,508.965
2013-05-20,509.083
2013-05-21,507.546
2013-05-22,509.092
2013-05-23,501.259
2013-05-24,500.108
2013-05-27,504.522
2013-05-28,509.499
2013-05-29,509.197
2013-05-30,512.396
2013-05-31,504.055
2013-06-03,501.867
2013-06-04,505.401
2013-06-05,501.968
2013-06-06,504.984
2013-06-07,504.512
2013-06-10,505.319
2013-06-11,501.693
2013-06-12,507.962
2013-06-13,504.107
2013-06-14,507.078
2013-06-17,510.204
2013-06-18,515.647
2013-06-19,512.652
2013-06-20,490.819
2013-06-21,481.26
2013-06-24,467.538
2013-06-25,468.642
2013-06-26,478.521
2013-06-27,486.114
2013-06-28,484.52
2013-07-01,493.551
2013-07-02,497.209
2013-07-03,489.238
2013-07-04,498.409
2013-07-05,491.78
2013-07-08,499.7
2013-07-09,501.158
2013-07-10,504.381
2013-07-11,512.577
2013-07-12,502.688
2013-07-15,506.837
2013-07-16,511.298
2013-07-17,509.092
2013-07-18,518.614
2013-07-19,520.675
2013-07-22,523.117
2013-07-23,527.102
2013-07-24,534.484
2013-07-25,536.837
2013-07-26,537.663
2013-07-29,538.377
2013-07-30,542.964
2013-07-31,544.302
2013-08-01,551.653
2013-08-02,556.599
2013-08-05,557.573
2013-08-06,556.934
2013-08-07,560.616
2013-08-08,574.546
2013-08-09,576.835
2013-08-12,573.841
2013-08-13,573.136
2013-08-14,578.403
2013-08-15,573.722
2013-08-16,581.984
2013-08-19,573.795
2013-08-20,564.6
2013-08-21,561.297
2013-08-22,570.856
2013-08-23,574.866
2013-08-26,570.435
2013-08-27,551.938
2013-08-28,547.479
2013-08-29,547.884
2013-08-30,537.633
2013-09-02,545.84
2013-09-03,545.91
2013-09-04,548.034
2013-09-05,549.172
2013-09-06,555.566
2013-09-09,558.403
2013-09-10,567.746
2013-09-11,575.822
2013-09-12,582.183
2013-09-13,577.701
2013-09-16,588.518
2013-09-17,588.336
2013-09-18,590.061
2013-09-19,605.146
2013-09-20,608.314
2013-09-23,602.674
2013-09-24,605.272
2013-09-25,607.886
2013-09-26,606.934
2013-09-27,603.22
2013-09-30,603.339
2013-10-01,612.548
2013-10-02,616.301
2013-10-03,616.806
2013-10-04,620.713
2013-10-07,617.351
2013-10-08,615.747
2013-10-09,615.318
2013-10-10,625.503
2013-10-11,628.462
2013-10-14,629.309
2013-10-15,632.086
2013-10-16,634.747
2013-10-17,642.894
2013-10-18,647.053
2013-10-21,654.5
2013-10-22,659.823
2013-10-23,650.227
2013-10-24,659.425
2013-10-25,652.714
2013-10-28,646.939
2013-10-29,650.306
2013-10-30,647.289
2013-10-31,647.904
2013-11-01,639.387
2013-11-04,642.518
2013-11-05,635.844
2013-11-06,644.115
2013-11-07,635.054
2013-11-08,637.338
2013-11-11,643.338
2013-11-12,643.337
2013-11-13,635.939
2013-11-14,639.4
2013-11-15,636.566
2013-11-18,642.027
2013-11-19,632.865
2013-11-20,620.75
2013-11-21,624.649
2013-11-22,634.056
2013-11-25,635.842
2013-11-26,638.991
2013-11-27,645.187
2013-11-28,650.995
2013-11-29,651.137
2013-12-02,645.604
2013-12-03,636.51
2013-12-04,630.136
2013-12-05,628.306
2013-12-06,628.332
2013-12-09,637.414
2013-12-10,640.662
2013-12-11,640.17
2013-12-12,633.051
2013-12-13,633.372
2013-12-16,643.095
2013-12-17,640.188
2013-12-18,646.913
2013-12-19,659.677
2013-12-20,661.91
2013-12-23,669.579
2013-12-24,673.592
2013-12-25,673.592
2013-12-26,674.849
2013-12-27,682.911
2013-12-30,685.731
2013-12-31,684.747
2014-01-01,684.747
2014-01-02,671.701
2014-01-03,673.369
2014-01-06,686.089
2014-01-07,700.218
2014-01-08,710.48
2014-01-09,710.911
2014-01-10,721.571
2014-01-13,728.596
2014-01-14,728.98
2014-01-15,734.314
2014-01-16,732.363
2014-01-17,729.797
2014-01-20,728.325
2014-01-21,719.56
2014-01-22,718.934
2014-01-23,727.415
2014-01-24,706.306
2014-01-27,701.079
2014-01-28,710.879
2014-01-29,710.096
2014-01-30,711.828
2014-01-31,704.688
2014-02-03,697.663
2014-02-04,698.051
2014-02-05,696.516
2014-02-06,714.949
2014-02-07,721.673
2014-02-10,722.978
2014-02-11,730.605
2014-02-12,728.551
2014-02-13,735.192
2014-02-14,742.144
2014-02-17,739.997
2014-02-18,741.295
2014-02-19,739.71
2014-02-20,735.858
2014-02-21,739.744
2014-02-24,749.331
2014-02-25,753.611
2014-02-26,748.409
2014-02-27,747.536
2014-02-28,754.638
2014-03-03,732.717
2014-03-04,750.478
2014-03-05,753.616
2014-03-06,766.733
2014-03-07,759.579
2014-03-10,762.085
2014-03-11,763.084
2014-03-12,759.168
2014-03-13,753.368
2014-03-14,737.033
2014-03-17,752.34
2014-03-18,756.176
2014-03-19,758.323
2014-03-20,749.097
2014-03-21,743.771
2014-03-24,729.883
2014-03-25,735.114
2014-03-26,746.325
2014-03-27,746.53
2014-03-28,756.151
2014-03-31,760.325
2014-04-01,770.898
2014-04-02,768.787
2014-04-03,772.878
2014-04-04,779.055
2014-04-07,776.548
2014-04-08,763.965
2014-04-09,767.751
2014-04-10,763.775
2014-04-11,747.717
2014-04-14,734.57
2014-04-15,729.455
2014-04-16,742.265
2014-04-17,747.49
2014-04-18,747.49
2014-04-21,745.788
2014-04-22,760.643
2014-04-23,764.19
2014-04-24,764.59
2014-04-25,754.961
2014-04-28,751.449
2014-04-29,761.151
2014-04-30,763.525
2014-05-01,763.525
2014-05-02,766.33
2014-05-05,768.583
2014-05-06,776.759
2014-05-07,768.695
2014-05-08,774.012
2014-05-09,762.827
2014-05-12,771.006
2014-05-13,766.547
2014-05-14,761.572
2014-05-15,739.287
2014-05-16,738.67
2014-05-19,738.909
2014-05-20,741.821
2014-05-21,744.009
2014-05-22,744.171
2014-05-23,745.588
2014-05-26,757.41
2014-05-27,758.233
2014-05-28,759.874
2014-05-29,762.06
2014-05-30,770.93
2014-06-02,773.916
2014-06-03,765.392
2014-06-04,768.131
2014-06-05,776.86
2014-06-06,791.546
2014-06-09,800.795
2014-06-10,795.704
2014-06-11,784.424
2014-06-12,787.263
2014-06-13,784.245
2014-06-16,781.553
2014-06-17,786.966
2014-06-18,792.242
2014-06-19,798.493
2014-06-20,792.47
2014-06-23,790.776
2014-06-24,786.811
2014-06-25,778.718
2014-06-26,779.92
2014-06-27,780.718
2014-06-30,779.948
2014-07-01,779.638
2014-07-02,781.44
2014-07-03,780.199
2014-07-04,775.25
2014-07-07,766.666
2014-07-08,749.192
2014-07-09,750.999
2014-07-10,733.088
2014-07-11,735.476
2014-07-14,741.545
2014-07-15,733.622
2014-07-16,748.806
2014-07-17,741.204
2014-07-18,737.133
2014-07-21,735.461
2014-07-22,744.488
2014-07-23,744.989
2014-07-24,759.965
2014-07-25,759.11
2014-07-28,759.294
2014-07-29,758.774
2014-07-30,756.031
2014-07-31,734.855
2014-08-01,723.388
2014-08-04,722.686
2014-08-05,706.373
2014-08-06,693.359
2014-08-07,681.014
2014-08-08,686.316
2014-08-11,696.376
2014-08-12,699.017
2014-08-13,702.893
2014-08-14,702.962
2014-08-15,697.416
2014-08-18,704.9
2014-08-19,707.345
2014-08-20,710.756
2014-08-21,719.351
2014-08-22,715.562
2014-08-25,725.435
2014-08-26,734.312
2014-08-27,736.078
2014-08-28,726.509
2014-08-29,726.264
2014-09-01,724.248
2014-09-02,724.427
2014-09-03,732.878
2014-09-04,734.802
2014-09-05,738.806
2014-09-08,737.029
2014-09-09,725.239
2014-09-10,724.246
2014-09-11,725.087
2014-09-12,724.253
2014-09-15,715.438
2014-09-16,710.459
2014-09-17,725.182
2014-09-18,728.811
2014-09-19,724.483
2014-09-22,718.284
2014-09-23,708.803
2014-09-24,704.097
2014-09-25,694.628
2014-09-26,694.694
2014-09-29,688.54
2014-09-30,694.134
2014-10-01,685.658
2014-10-02,666.547
2014-10-03,672.981
2014-10-06,681.168
2014-10-07,668.635
2014-10-08,665.325
2014-10-09,660.133
2014-10-10,644.215
2014-10-13,650.582
2014-10-14,655.5
2014-10-15,635.478
2014-10-16,627.578
2014-10-17,650.347
2014-10-20,650.808
2014-10-21,666.556
2014-10-22,672.787
2014-10-23,676.876
2014-10-24,679.582
2014-10-27,674.129
2014-10-28,688.535
2014-10-29,676.7
2014-10-30,672.82
2014-10-31,675.968
2014-11-03,667.289
2014-11-04,660.835
2014-11-05,662.257
2014-11-06,659.917
2014-11-07,651.966
2014-11-10,661.163
2014-11-11,662.956
2014-11-12,652.544
2014-11-13,649.283
2014-11-14,646.573
2014-11-17,656.245
2014-11-18,669.428
2014-11-19,670.659
2014-11-20,663.158
2014-11-21,674.337
2014-11-24,679.107
2014-11-25,685.86
2014-11-26,684.461
2014-11-27,687.698
2014-11-28,685.893
2014-12-01,680.251
2014-12-02,679.891
2014-12-03,684.524
2014-12-04,677.118
2014-12-05,685.069
2014-12-08,681.788
2014-12-09,667.428
2014-12-10,664.091
2014-12-11,661.435
2014-12-12,652.894
2014-12-15,638.559
2014-12-16,659.855
2014-12-17,651.951
2014-12-18,666.523
2014-12-19,665.945
2014-12-22,669.803
2014-12-23,670.886
2014-12-24,671.919
2014-12-25,671.919
2014-12-26,670.871
2014-12-29,664.794
2014-12-30,658.808
2014-12-31,655.361
2015-01-01,655.361
2015-01-02,662.551
2015-01-05,640.53
2015-01-06,630.593
2015-01-07,624.041
2015-01-08,634.434
2015-01-09,631.312
2015-01-12,632.162
2015-01-13,642.369
2015-01-14,639.717
2015-01-15,638.765
2015-01-16,637.298
2015-01-19,652.308
2015-01-20,654.554
2015-01-21,658.784
2015-01-22,658.859
2015-01-23,645.263
2015-01-26,654.789
2015-01-27,658.031
2015-01-28,649.402
2015-01-29,652.237
2015-01-30,643.597
2015-02-02,641.781
2015-02-03,659.992
2015-02-04,657.319
2015-02-05,659.404
2015-02-06,656.692
2015-02-09,645.262
2015-02-10,653.586
2015-02-11,647.13
2015-02-12,662.68
2015-02-13,672.427
2015-02-16,670.663
2015-02-17,670.098
2015-02-18,674.225
2015-02-19,682.149
2015-02-20,682.13
2015-02-23,688.839
2015-02-24,692.818
2015-02-25,691.558
2015-02-26,687.085
2015-02-27,686.464
2015-03-02,682.673
2015-03-03,672.449
2015-03-04,668.306
2015-03-05,674.291
2015-03-06,663.575
2015-03-09,661.583
2015-03-10,648.918
2015-03-11,646.951
2015-03-12,646.761
2015-03-13,642.839
2015-03-16,649.886
2015-03-17,644.544
2015-03-18,646.165
2015-03-19,646.239
2015-03-20,668.789
2015-03-23,682.552
2015-03-24,689.465
2015-03-25,688.981
2015-03-26,681.415
2015-03-27,683.258
2015-03-30,692.871
2015-03-31,687.991
2015-04-01,693.351
2015-04-02,706.251
2015-04-03,706.251
2015-04-06,716.051
2015-04-07,710.77
2015-04-08,704.904
2015-04-09,701.875
2015-04-10,701.366
2015-04-13,703.301
2015-04-14,704.284
2015-04-15,699.472
2015-04-16,698.254
2015-04-17,689.131
2015-04-20,687.357
2015-04-21,689.748
2015-04-22,686.061
2015-04-23,687.715
2015-04-24,696.739
2015-04-27,706.026
2015-04-28,707.042
2015-04-29,702.906
2015-04-30,709.07
2015-05-01,710.146
2015-05-04,712.005
2015-05-05,695.012
2015-05-06,705.894
2015-05-07,702.74
2015-05-08,712.037
2015-05-11,710.912
2015-05-12,712.14
2015-05-13,722.489
2015-05-14,729.884
2015-05-15,733.017
2015-05-18,731.27
2015-05-19,719.396
2015-05-20,718.053
2015-05-21,719.064
2015-05-22,711.025
2015-05-25,695.426
2015-05-26,684.088
2015-05-27,692.675
2015-05-28,695.477
2015-05-29,688.298
2015-06-01,685.503
2015-06-02,700.143
2015-06-03,711.007
2015-06-04,702.066
2015-06-05,687.745
2015-06-08,684.593
2015-06-09,690.565
2015-06-10,704.38
2015-06-11,702.525
2015-06-12,696.597
2015-06-15,683.673
2015-06-16,687.741
2015-06-17,681.084
2015-06-18,695.046
2015-06-19,695.98
2015-06-22,717.483
2015-06-23,707.331
2015-06-24,702.681
2015-06-25,703.411
2015-06-26,703.622
2015-06-29,677.767
2015-06-30,675.881
2015-07-01,682.025
2015-07-02,678.705
2015-07-03,676.463
2015-07-06,663.498
2015-07-07,644.541
2015-07-08,656.41
2015-07-09,670.22
2015-07-10,694.272
2015-07-13,696.693
2015-07-14,696.158
2015-07-15,698.427
2015-07-16,704.117
2015-07-17,700.09
2015-07-20,705.745
2015-07-21,704.859
2015-07-22,702.86
2015-07-23,706.201
2015-07-24,693.837
2015-07-27,694.274
2015-07-28,696.741
2015-07-29,693.914
2015-07-30,682.262
