Date,UNITED KINGDOM GROWTH Standard (Large+Mid Cap)
2009-11-27,5920.094
2009-11-30,5843.536
2009-12-01,6074.031
2009-12-02,6113.326
2009-12-03,6056.859
2009-12-04,6034.869
2009-12-07,5999.492
2009-12-08,5853.824
2009-12-09,5804.39
2009-12-10,5860.494
2009-12-11,5899.158
2009-12-14,5970.167
2009-12-15,5955.197
2009-12-16,6037.886
2009-12-17,5831.107
2009-12-18,5800.542
2009-12-21,5882.849
2009-12-22,5863.64
2009-12-23,5925.753
2009-12-24,5953.221
2009-12-25,5953.221
2009-12-28,5980.502
2009-12-29,6023.434
2009-12-30,5995.613
2009-12-31,6066.619
2010-01-01,6066.619
2010-01-04,6156.343
2010-01-05,6110.971
2010-01-06,6116.54
2010-01-07,6099.978
2010-01-08,6127.647
2010-01-11,6199.648
2010-01-12,6151.053
2010-01-13,6163.914
2010-01-14,6228.334
2010-01-15,6163.074
2010-01-18,6260.233
2010-01-19,6300.155
2010-01-20,6151.01
2010-01-21,5993.786
2010-01-22,5951.649
2010-01-25,5918.373
2010-01-26,5910.788
2010-01-27,5874.557
2010-01-28,5772.823
2010-01-29,5776.506
2010-02-01,5786.689
2010-02-02,5901.008
2010-02-03,5842.965
2010-02-04,5655.509
2010-02-05,5503.904
2010-02-08,5551.919
2010-02-09,5576.475
2010-02-10,5582.623
2010-02-11,5653.445
2010-02-12,5659.173
2010-02-15,5684.918
2010-02-16,5769.574
2010-02-17,5833.779
2010-02-18,5867.766
2010-02-19,5809.44
2010-02-22,5817.143
2010-02-23,5760.155
2010-02-24,5778.188
2010-02-25,5619.873
2010-02-26,5696.308
2010-03-01,5696.319
2010-03-02,5771.594
2010-03-03,5896.049
2010-03-04,5881.016
2010-03-05,5984.213
2010-03-08,5978.896
2010-03-09,5930.759
2010-03-10,5975.992
2010-03-11,5974.281
2010-03-12,6039.858
2010-03-15,5946.482
2010-03-16,6031.781
2010-03-17,6093.169
2010-03-18,6097.494
2010-03-19,6001.896
2010-03-22,6036.448
2010-03-23,6072.73
2010-03-24,6018.751
2010-03-25,6068.483
2010-03-26,6046.164
2010-03-29,6088.531
2010-03-30,6108.894
2010-03-31,6147.887
2010-04-01,6278.998
2010-04-02,6278.998
2010-04-05,6283.518
2010-04-06,6287.727
2010-04-07,6270.794
2010-04-08,6218.975
2010-04-09,6320.271
2010-04-12,6331.628
2010-04-13,6297.071
2010-04-14,6372.012
2010-04-15,6375.453
2010-04-16,6239.412
2010-04-19,6181.815
2010-04-20,6254.574
2010-04-21,6203.284
2010-04-22,6150.79
2010-04-23,6216.881
2010-04-26,6322.545
2010-04-27,6091.308
2010-04-28,5992.385
2010-04-29,6084.335
2010-04-30,6012.6
2010-05-03,5981.371
2010-05-04,5788.862
2010-05-05,5720.727
2010-05-06,5597.272
2010-05-07,5347.656
2010-05-10,5765.89
2010-05-11,5656.441
2010-05-12,5716.396
2010-05-13,5712.288
2010-05-14,5478.863
2010-05-17,5431.867
2010-05-18,5487.07
2010-05-19,5296.571
2010-05-20,5145.449
2010-05-21,5208.506
2010-05-24,5227.489
2010-05-25,5055.584
2010-05-26,5224.824
2010-05-27,5393.366
2010-05-28,5400.768
2010-05-31,5427.289
2010-06-01,5512.047
2010-06-02,5460.478
2010-06-03,5539.071
2010-06-04,5406.09
2010-06-07,5314.82
2010-06-08,5242.312
2010-06-09,5420.976
2010-06-10,5538.612
2010-06-11,5492.087
2010-06-14,5670.056
2010-06-15,5715.747
2010-06-16,5755.352
2010-06-17,5733.824
2010-06-18,5730.164
2010-06-21,5802.607
2010-06-22,5742.077
2010-06-23,5706.51
2010-06-24,5640.007
2010-06-25,5583.265
2010-06-28,5658.593
2010-06-29,5450.59
2010-06-30,5398.077
2010-07-01,5321.492
2010-07-02,5405.41
2010-07-05,5351.829
2010-07-06,5552.68
2010-07-07,5596.013
2010-07-08,5674.302
2010-07-09,5687.01
2010-07-12,5677.46
2010-07-13,5826.161
2010-07-14,5847.441
2010-07-15,5836.669
2010-07-16,5760.879
2010-07-19,5716.304
2010-07-20,5729.896
2010-07-21,5797.846
2010-07-22,5929.43
2010-07-23,5999.266
2010-07-26,6054.571
2010-07-27,6096.279
2010-07-28,6085.559
2010-07-29,6037.823
2010-07-30,6010.891
2010-08-02,6250.305
2010-08-03,6280.392
2010-08-04,6237.617
2010-08-05,6173.256
2010-08-06,6180.824
2010-08-09,6259.095
2010-08-10,6136.453
2010-08-11,5960.88
2010-08-12,5963.51
2010-08-13,5976.083
2010-08-16,6024.463
2010-08-17,6077.261
2010-08-18,6046.047
2010-08-19,5970.266
2010-08-20,5913.239
2010-08-23,5950.775
2010-08-24,5846.786
2010-08-25,5771.028
2010-08-26,5893.608
2010-08-27,5901.075
2010-08-30,5901.647
2010-08-31,5884.096
2010-09-01,6109.077
2010-09-02,6083.06
2010-09-03,6159.496
2010-09-06,6137.188
2010-09-07,6053.366
2010-09-08,6166.85
2010-09-09,6260.118
2010-09-10,6221.357
2010-09-13,6312.341
2010-09-14,6341.475
2010-09-15,6389.45
2010-09-16,6361.043
2010-09-17,6329.873
2010-09-20,6408.742
2010-09-21,6363.783
2010-09-22,6410.352
2010-09-23,6426.911
2010-09-24,6545.554
2010-09-27,6529.773
2010-09-28,6521.937
2010-09-29,6504.668
2010-09-30,6448.281
2010-10-01,6502.195
2010-10-04,6473.524
2010-10-05,6608.363
2010-10-06,6653.561
2010-10-07,6634.676
2010-10-08,6640.057
2010-10-11,6643.871
2010-10-12,6583.314
2010-10-13,6715.883
2010-10-14,6772.853
2010-10-15,6751.945
2010-10-18,6732.292
2010-10-19,6600.239
2010-10-20,6698.036
2010-10-21,6701.062
2010-10-22,6638.699
2010-10-25,6685.459
2010-10-26,6681.162
2010-10-27,6574.885
2010-10-28,6676.099
2010-10-29,6681.935
2010-11-01,6726.634
2010-11-02,6779.249
2010-11-03,6792.121
2010-11-04,7027.047
2010-11-05,7036.154
2010-11-08,6966.273
2010-11-09,6982.84
2010-11-10,6874.157
2010-11-11,6939.075
2010-11-12,6902.852
2010-11-15,6902.543
2010-11-16,6659.88
2010-11-17,6694.526
2010-11-18,6832.426
2010-11-19,6770.015
2010-11-22,6711.653
2010-11-23,6559.726
2010-11-24,6617.897
2010-11-25,6672.552
2010-11-26,6560.796
2010-11-29,6381.717
2010-11-30,6371.407
2010-12-01,6500.051
2010-12-02,6656.593
2010-12-03,6715.311
2010-12-06,6727.652
2010-12-07,6834.02
2010-12-08,6784.067
2010-12-09,6775.046
2010-12-10,6799.839
2010-12-13,6882.905
2010-12-14,6866.024
2010-12-15,6776.175
2010-12-16,6778.979
2010-12-17,6729.129
2010-12-20,6769.087
2010-12-21,6841.154
2010-12-22,6856.844
2010-12-23,6853.488
2010-12-24,6892.141
2010-12-27,6864.48
2010-12-28,6861.134
2010-12-29,6870.275
2010-12-30,6828.798
2010-12-31,6852.117
2011-01-03,6768.744
2011-01-04,6928.032
2011-01-05,6901.571
2011-01-06,6876.58
2011-01-07,6873.75
2011-01-10,6823.772
2011-01-11,6904.321
2011-01-12,7020.242
2011-01-13,7039.347
2011-01-14,7020.851
2011-01-17,7006.994
2011-01-18,7129.268
2011-01-19,7012.173
2011-01-20,6812.47
2011-01-21,6892.633
2011-01-24,6953.951
2011-01-25,6831.32
2011-01-26,6937.735
2011-01-27,6948.416
2011-01-28,6778.724
2011-01-31,6860.406
2011-02-01,7027.274
2011-02-02,7146.684
2011-02-03,7122.531
2011-02-04,7102.582
2011-02-07,7204.703
2011-02-08,7242.713
2011-02-09,7205.994
2011-02-10,7140.275
2011-02-11,7191.132
2011-02-14,7197.138
2011-02-15,7199.454
2011-02-16,7179.124
2011-02-17,7222.285
2011-02-18,7214.229
2011-02-21,7130.381
2011-02-22,7088.406
2011-02-23,7016.545
2011-02-24,6971.22
2011-02-25,7078.67
2011-02-28,7127.667
2011-03-01,7078.908
2011-03-02,7079.585
2011-03-03,7171.553
2011-03-04,7126.172
2011-03-07,7080.36
2011-03-08,7043.781
2011-03-09,7042.83
2011-03-10,6847.403
2011-03-11,6830.069
2011-03-14,6855.345
2011-03-15,6724.133
2011-03-16,6605.937
2011-03-17,6760.837
2011-03-18,6807.968
2011-03-21,6906.295
2011-03-22,6912.811
2011-03-23,6914.259
2011-03-24,6988.517
2011-03-25,6967.087
2011-03-28,6951.311
2011-03-29,6987.66
2011-03-30,7071.801
2011-03-31,7015.634
2011-04-01,7129.405
2011-04-04,7185.552
2011-04-05,7239.251
2011-04-06,7293.823
2011-04-07,7246.653
2011-04-08,7343.202
2011-04-11,7350.957
2011-04-12,7164.458
2011-04-13,7236.616
2011-04-14,7215.429
2011-04-15,7226.002
2011-04-18,7029.468
2011-04-19,7119.65
2011-04-20,7308.629
2011-04-21,7411.204
2011-04-22,7411.204
2011-04-25,7366.701
2011-04-26,7398.203
2011-04-27,7412.567
2011-04-28,7473.819
2011-04-29,7488.41
2011-05-02,7499.41
2011-05-03,7409.85
2011-05-04,7300.811
2011-05-05,7159.35
2011-05-06,7257.612
2011-05-09,7157.263
2011-05-10,7278.984
2011-05-11,7271.506
2011-05-12,7152.245
2011-05-13,7107.618
2011-05-16,7129.483
2011-05-17,7036.995
2011-05-18,7085.741
2011-05-19,7120.602
2011-05-20,7110.413
2011-05-23,6945.559
2011-05-24,7010.292
2011-05-25,7065.155
2011-05-26,7111.242
2011-05-27,7250.469
2011-05-30,7247.827
2011-05-31,7295.743
2011-06-01,7226.239
2011-06-02,7101.793
2011-06-03,7107.992
2011-06-06,7120.214
2011-06-07,7170.811
2011-06-08,7055.11
2011-06-09,7120.095
2011-06-10,6947.397
2011-06-13,6986.859
2011-06-14,7044.811
2011-06-15,6913.533
2011-06-16,6804.607
2011-06-17,6841.537
2011-06-20,6835.026
2011-06-21,6929.601
2011-06-22,6890.176
2011-06-23,6706.015
2011-06-24,6744.173
2011-06-27,6798.216
2011-06-28,6854.352
2011-06-29,6968.686
2011-06-30,7097.249
2011-07-01,7159.806
2011-07-04,7196.927
2011-07-05,7216.643
2011-07-06,7151.638
2011-07-07,7215.94
2011-07-08,7158.949
2011-07-11,7022.424
2011-07-12,6957.66
2011-07-13,7090.419
2011-07-14,7033.55
2011-07-15,7018.198
2011-07-18,6866.607
2011-07-19,6975.808
2011-07-20,7037.482
2011-07-21,7137.274
2011-07-22,7193.327
2011-07-25,7172.041
2011-07-26,7229.859
2011-07-27,7126.647
2011-07-28,7126.359
2011-07-29,7052.392
2011-08-01,6950.477
2011-08-02,6897.64
2011-08-03,6799.353
2011-08-04,6525.416
2011-08-05,6380.956
2011-08-08,6106.016
2011-08-09,6220.7
2011-08-10,6003.493
2011-08-11,6213.265
2011-08-12,6422.245
2011-08-15,6498.268
2011-08-16,6529.79
2011-08-17,6579.085
2011-08-18,6217.419
2011-08-19,6219.933
2011-08-22,6219.938
2011-08-23,6269.906
2011-08-24,6312.311
2011-08-25,6198.295
2011-08-26,6193.527
2011-08-29,6261.28
2011-08-30,6399.354
2011-08-31,6581.978
2011-09-01,6562.594
2011-09-02,6443.201
2011-09-05,6170.573
2011-09-06,6194.801
2011-09-07,6370.362
2011-09-08,6447.199
2011-09-09,6228.99
2011-09-12,6094.254
2011-09-13,6125.647
2011-09-14,6159.045
2011-09-15,6306.005
2011-09-16,6337.161
2011-09-19,6133.075
2011-09-20,6281.203
2011-09-21,6140.871
2011-09-22,5715.614
2011-09-23,5787.445
2011-09-26,5846.126
2011-09-27,6164.395
2011-09-28,6048.699
2011-09-29,6020.44
2011-09-30,5887.899
2011-10-03,5775.916
2011-10-04,5597.489
2011-10-05,5779.982
2011-10-06,6010.331
2011-10-07,6121.856
2011-10-10,6239.785
2011-10-11,6214.058
2011-10-12,6332.464
2011-10-13,6265.75
2011-10-14,6365.091
2011-10-17,6289.533
2011-10-18,6194.089
2011-10-19,6304.303
2011-10-20,6145.72
2011-10-21,6380.418
2011-10-24,6487.987
2011-10-25,6458.365
2011-10-26,6460.945
2011-10-27,6748.841
2011-10-28,6813.2
2011-10-31,6565.963
2011-11-01,6353.006
2011-11-02,6454.208
2011-11-03,6526.253
2011-11-04,6544.948
2011-11-07,6522.615
2011-11-08,6618.592
2011-11-09,6418.988
2011-11-10,6357.123
2011-11-11,6542.862
2011-11-14,6416.966
2011-11-15,6393.806
2011-11-16,6364.994
2011-11-17,6248.063
2011-11-18,6167.502
2011-11-21,5926.446
2011-11-22,5942.732
2011-11-23,5821.532
2011-11-24,5828.517
2011-11-25,5852.288
2011-11-28,6061.489
2011-11-29,6110.267
2011-11-30,6353.847
2011-12-01,6324.956
2011-12-02,6355.282
2011-12-05,6396.44
2011-12-06,6361.576
2011-12-07,6372.497
2011-12-08,6285.769
2011-12-09,6318.484
2011-12-12,6211.733
2011-12-13,6238.842
2011-12-14,6053.45
2011-12-15,6103.249
2011-12-16,6102.477
2011-12-19,6090.613
2011-12-20,6224.466
2011-12-21,6171.034
2011-12-22,6247.775
2011-12-23,6287.56
2011-12-26,6287.56
2011-12-27,6298.816
2011-12-28,6235.836
2011-12-29,6262.639
2011-12-30,6334.68
2012-01-02,6334.68
2012-01-03,6534.144
2012-01-04,6476.583
2012-01-05,6382.169
2012-01-06,6368.824
2012-01-09,6352.36
2012-01-10,6455.515
2012-01-11,6375.38
2012-01-12,6348.103
2012-01-13,6307.697
2012-01-16,6348.026
2012-01-17,6391.453
2012-01-18,6436.944
2012-01-19,6476.627
2012-01-20,6493.118
2012-01-23,6560.823
2012-01-24,6524.899
2012-01-25,6508.293
2012-01-26,6662.03
2012-01-27,6580.693
2012-01-30,6522.008
2012-01-31,6555.87
2012-02-01,6724.376
2012-02-02,6717.726
2012-02-03,6835.568
2012-02-06,6821.73
2012-02-07,6854.497
2012-02-08,6801.339
2012-02-09,6843.477
2012-02-10,6765.083
2012-02-13,6839.037
2012-02-14,6770.388
2012-02-15,6787.797
2012-02-16,6805.352
2012-02-17,6849.154
2012-02-20,6921.885
2012-02-21,6873.137
2012-02-22,6812.706
2012-02-23,6858.891
2012-02-24,6924.944
2012-02-27,6910.948
2012-02-28,6925.504
2012-02-29,6937.656
2012-03-01,6993.435
2012-03-02,6913.567
2012-03-05,6871.027
2012-03-06,6683.465
2012-03-07,6733.207
2012-03-08,6878.737
2012-03-09,6874.031
2012-03-12,6845.728
2012-03-13,6966.612
2012-03-14,6919.176
2012-03-15,6917.755
2012-03-16,7038.767
2012-03-19,7054.793
2012-03-20,6939.909
2012-03-21,6947.026
2012-03-22,6861.386
2012-03-23,6910.863
2012-03-26,7001.419
2012-03-27,6972.722
2012-03-28,6850.924
2012-03-29,6816.904
2012-03-30,6879.268
2012-04-02,7034.987
2012-04-03,6974.577
2012-04-04,6759.64
2012-04-05,6765.279
2012-04-06,6765.279
2012-04-09,6777.673
2012-04-10,6614.728
2012-04-11,6685.858
2012-04-12,6827.147
2012-04-13,6717.409
2012-04-16,6727.478
2012-04-17,6871.765
2012-04-18,6921.991
2012-04-19,6945.49
2012-04-20,7005.824
2012-04-23,6856.947
2012-04-24,6906.375
2012-04-25,6921.777
2012-04-26,6987.915
2012-04-27,7035.302
2012-04-30,6985.982
2012-05-01,7077.072
2012-05-02,7024.093
2012-05-03,7033.52
2012-05-04,6872.759
2012-05-07,6882.542
2012-05-08,6726.842
2012-05-09,6706.805
2012-05-10,6727.955
2012-05-11,6747.681
2012-05-14,6628.694
2012-05-15,6569.412
2012-05-16,6487.284
2012-05-17,6368.706
2012-05-18,6281.674
2012-05-21,6325.552
2012-05-22,6424.245
2012-05-23,6222.074
2012-05-24,6299.663
2012-05-25,6283.096
2012-05-28,6334.123
2012-05-29,6368.67
2012-05-30,6199.92
2012-05-31,6176.265
2012-06-01,6049.811
2012-06-04,6067.958
2012-06-05,6063.619
2012-06-06,6248.968
2012-06-07,6373.447
2012-06-08,6292.533
2012-06-11,6316.05
2012-06-12,6375.011
2012-06-13,6389.165
2012-06-14,6334.114
2012-06-15,6366.134
2012-06-18,6408.088
2012-06-19,6529.231
2012-06-20,6592.273
2012-06-21,6506.684
2012-06-22,6403.183
2012-06-25,6317.659
2012-06-26,6334.487
2012-06-27,6401.697
2012-06-28,6358.556
2012-06-29,6539.466
2012-07-02,6629.057
2012-07-03,6695.027
2012-07-04,6647.871
2012-07-05,6625.279
2012-07-06,6593.687
2012-07-09,6560.715
2012-07-10,6578.366
2012-07-11,6577.654
2012-07-12,6437.82
2012-07-13,6578.95
2012-07-16,6594.438
2012-07-17,6533.755
2012-07-18,6646.758
2012-07-19,6733.533
2012-07-20,6641.491
2012-07-23,6449.781
2012-07-24,6422.27
2012-07-25,6372.754
2012-07-26,6602.459
2012-07-27,6658.907
2012-07-30,6709.329
2012-07-31,6638.913
2012-08-01,6699.895
2012-08-02,6596.229
2012-08-03,6759.511
2012-08-06,6786.578
2012-08-07,6798.264
2012-08-08,6851.643
2012-08-09,6852.44
2012-08-10,6867.12
2012-08-13,6851.097
2012-08-14,6878.267
2012-08-15,6861.863
2012-08-16,6875.95
2012-08-17,6853.557
2012-08-20,6833.667
2012-08-21,6914.036
2012-08-22,6813.131
2012-08-23,6866.844
2012-08-24,6836.316
2012-08-27,6829.616
2012-08-28,6830.794
2012-08-29,6801.815
2012-08-30,6776.307
2012-08-31,6795.816
2012-09-03,6862.247
2012-09-04,6757.658
2012-09-05,6778.271
2012-09-06,6920.247
2012-09-07,6950.776
2012-09-10,6933.072
2012-09-11,6933.897
2012-09-12,6919.321
2012-09-13,6975.453
2012-09-14,7153.103
2012-09-17,7144.231
2012-09-18,7128.886
2012-09-19,7125.815
2012-09-20,7076.797
2012-09-21,7094.519
2012-09-24,7044.376
2012-09-25,7090.887
2012-09-26,6944.388
2012-09-27,6974.866
2012-09-28,6919.159
2012-10-01,7019.367
2012-10-02,7017.728
2012-10-03,6994.536
2012-10-04,7057.461
2012-10-05,7112.788
2012-10-08,6998.274
2012-10-09,6939.652
2012-10-10,6898.473
2012-10-11,6968.276
2012-10-12,6956.682
2012-10-15,6955.865
2012-10-16,7040.85
2012-10-17,7105.497
2012-10-18,7084.808
2012-10-19,7012.676
2012-10-22,7003.908
2012-10-23,6864.048
2012-10-24,6930.099
2012-10-25,6994.276
2012-10-26,6984.489
2012-10-29,6939.462
2012-10-30,7008.489
2012-10-31,6914.185
2012-11-01,6991.895
2012-11-02,6962.202
2012-11-05,6916.531
2012-11-06,6969.89
2012-11-07,6870.793
2012-11-08,6853.756
2012-11-09,6838.32
2012-11-12,6805.115
2012-11-13,6841.212
2012-11-14,6754.792
2012-11-15,6706.26
2012-11-16,6629.073
2012-11-19,6795.89
2012-11-20,6818.904
2012-11-21,6825.116
2012-11-22,6896.719
2012-11-23,6954.758
2012-11-26,6936.98
2012-11-27,6960.381
2012-11-28,6946.334
2012-11-29,7056.018
2012-11-30,7027.333
2012-12-03,7077.84
2012-12-04,7091.579
2012-12-05,7095.949
2012-12-06,7077.637
2012-12-07,7074.042
2012-12-10,7119.575
2012-12-11,7107.493
2012-12-12,7120.635
2012-12-13,7102.541
2012-12-14,7095.578
2012-12-17,7108.022
2012-12-18,7164.583
2012-12-19,7191.436
2012-12-20,7193.374
2012-12-21,7125.398
2012-12-24,7113.308
2012-12-25,7113.308
2012-12-26,7114.19
2012-12-27,7117.896
2012-12-28,7096.201
2012-12-31,7110.752
2013-01-01,7110.752
2013-01-02,7282.973
2013-01-03,7243.317
2013-01-04,7231.788
2013-01-07,7218.67
2013-01-08,7179.456
2013-01-09,7205.296
2013-01-10,7247.8
2013-01-11,7282.328
2013-01-14,7245.193
2013-01-15,7286.888
2013-01-16,7244.956
2013-01-17,7263.216
2013-01-18,7250.202
2013-01-21,7271.479
2013-01-22,7293.122
2013-01-23,7305.685
2013-01-24,7341.296
2013-01-25,7363.563
2013-01-28,7305.638
2013-01-29,7365.823
2013-01-30,7360.451
2013-01-31,7374.653
2013-02-01,7429.731
2013-02-04,7335.12
2013-02-05,7349.48
2013-02-06,7370.011
2013-02-07,7325.66
2013-02-08,7427.094
2013-02-11,7348.252
2013-02-12,7416.791
2013-02-13,7422.648
2013-02-14,7402.406
2013-02-15,7414.701
2013-02-18,7387.407
2013-02-19,7463.809
2013-02-20,7454.112
2013-02-21,7309.877
2013-02-22,7361.176
2013-02-25,7272.174
2013-02-26,7212.238
2013-02-27,7268.32
2013-02-28,7333.876
2013-03-01,7278.703
2013-03-04,7293.668
2013-03-05,7422.849
2013-03-06,7355.095
2013-03-07,7375.926
2013-03-08,7335.373
2013-03-11,7365.999
2013-03-12,7371.675
2013-03-13,7382.466
2013-03-14,7494.593
2013-03-15,7508.674
2013-03-18,7461.229
2013-03-19,7450.289
2013-03-20,7468.08
2013-03-21,7431.644
2013-03-22,7456.342
2013-03-25,7420.503
2013-03-26,7408.636
2013-03-27,7388.76
2013-03-28,7469.973
2013-03-29,7469.973
2013-04-01,7493.586
2013-04-02,7525.283
2013-04-03,7471.873
2013-04-04,7393.823
2013-04-05,7347.395
2013-04-08,7361.088
2013-04-09,7376.985
2013-04-10,7483.311
2013-04-11,7560.916
2013-04-12,7504.51
2013-04-15,7437.507
2013-04-16,7358.246
2013-04-17,7282.107
2013-04-18,7324.99
2013-04-19,7343.936
2013-04-22,7309.699
2013-04-23,7504.959
2013-04-24,7517.969
2013-04-25,7613.935
2013-04-26,7623.39
2013-04-29,7658.055
2013-04-30,7645.218
2013-05-01,7673.878
2013-05-02,7676.793
2013-05-03,7773.035
2013-05-06,7754.313
2013-05-07,7744.821
2013-05-08,7849.659
2013-05-09,7833.952
2013-05-10,7805.104
2013-05-13,7815.056
2013-05-14,7842.533
2013-05-15,7842.741
2013-05-16,7872.383
2013-05-17,7828.453
2013-05-20,7881.851
2013-05-21,7898.996
2013-05-22,7900.066
2013-05-23,7738.248
2013-05-24,7736.879
2013-05-27,7717.714
2013-05-28,7806.464
2013-05-29,7687.624
2013-05-30,7777.157
2013-05-31,7656.733
2013-06-03,7655.409
2013-06-04,7676.16
2013-06-05,7581.773
2013-06-06,7548.519
2013-06-07,7652.869
2013-06-10,7648.873
2013-06-11,7598.162
2013-06-12,7647.326
2013-06-13,7652.338
2013-06-14,7654.712
2013-06-17,7699.743
2013-06-18,7685.972
2013-06-19,7703.748
2013-06-20,7358.215
2013-06-21,7274.155
2013-06-24,7156.954
2013-06-25,7251.048
2013-06-26,7307.632
2013-06-27,7345.515
2013-06-28,7279.832
2013-07-01,7442.819
2013-07-02,7412.207
2013-07-03,7388.594
2013-07-04,7526.903
2013-07-05,7388.126
2013-07-08,7505.8
2013-07-09,7508.992
2013-07-10,7554.195
2013-07-11,7685.49
2013-07-12,7681.081
2013-07-15,7719.767
2013-07-16,7657.161
2013-07-17,7686.281
2013-07-18,7776.091
2013-07-19,7798.979
2013-07-22,7844.129
2013-07-23,7778.023
2013-07-24,7788.835
2013-07-25,7726.866
2013-07-26,7711.977
2013-07-29,7722.627
2013-07-30,7722.055
2013-07-31,7731.21
2013-08-01,7835.068
2013-08-02,7856.015
2013-08-05,7878.823
2013-08-06,7916.354
2013-08-07,7900.732
2013-08-08,7923.846
2013-08-09,7950.213
2013-08-12,7910.232
2013-08-13,7935.59
2013-08-14,7974.777
2013-08-15,7836.427
2013-08-16,7879.26
2013-08-19,7889.655
2013-08-20,7878.778
2013-08-21,7835.489
2013-08-22,7838.362
2013-08-23,7896.385
2013-08-26,7888.789
2013-08-27,7797.098
2013-08-28,7753.618
2013-08-29,7787.129
2013-08-30,7683.171
2013-09-02,7853.098
2013-09-03,7808.898
2013-09-04,7851.377
2013-09-05,7880.043
2013-09-06,7924.784
2013-09-09,7938.754
2013-09-10,8006.005
2013-09-11,8069.407
2013-09-12,8068.398
2013-09-13,8098.036
2013-09-16,8172.861
2013-09-17,8111.472
2013-09-18,8121.624
2013-09-19,8274.726
2013-09-20,8217.259
2013-09-23,8197.782
2013-09-24,8182.191
2013-09-25,8175.203
2013-09-26,8150.96
2013-09-27,8151.43
2013-09-30,8129.921
2013-10-01,8126.993
2013-10-02,8079.358
2013-10-03,8049.372
2013-10-04,7993.645
2013-10-07,7996.034
2013-10-08,7919.758
2013-10-09,7799.647
2013-10-10,7927.629
2013-10-11,7985.13
2013-10-14,8042.276
2013-10-15,8055.35
2013-10-16,8060.975
2013-10-17,8203.155
2013-10-18,8307.814
2013-10-21,8336.521
2013-10-22,8427.666
2013-10-23,8385.575
2013-10-24,8447.106
2013-10-25,8464.716
2013-10-28,8466.79
2013-10-29,8464.111
2013-10-30,8465.797
2013-10-31,8459.637
2013-11-01,8352.48
2013-11-04,8393.209
2013-11-05,8426.909
2013-11-06,8427.019
2013-11-07,8373.015
2013-11-08,8356.455
2013-11-11,8373.109
2013-11-12,8320.787
2013-11-13,8247.681
2013-11-14,8348.404
2013-11-15,8368.523
2013-11-18,8412.937
2013-11-19,8393.581
2013-11-20,8403.853
2013-11-21,8372.467
2013-11-22,8397.121
2013-11-25,8426.589
2013-11-26,8370.01
2013-11-27,8464.805
2013-11-28,8490.48
2013-11-29,8501.319
2013-12-02,8425.118
2013-12-03,8360.02
2013-12-04,8310.034
2013-12-05,8292.616
2013-12-06,8357.004
2013-12-09,8392.77
2013-12-10,8386.621
2013-12-11,8333.174
2013-12-12,8200.731
2013-12-13,8186.635
2013-12-16,8309.611
2013-12-17,8233.796
2013-12-18,8332.303
2013-12-19,8436.623
2013-12-20,8443.686
2013-12-23,8548.249
2013-12-24,8582.003
2013-12-25,8582.003
2013-12-26,8608.468
2013-12-27,8732.0
2013-12-30,8724.229
2013-12-31,8778.483
2014-01-01,8778.483
2014-01-02,8669.895
2014-01-03,8703.016
2014-01-06,8691.135
2014-01-07,8692.69
2014-01-08,8689.937
2014-01-09,8640.247
2014-01-10,8706.239
2014-01-13,8672.257
2014-01-14,8741.336
2014-01-15,8733.271
2014-01-16,8687.944
2014-01-17,8736.148
2014-01-20,8753.678
2014-01-21,8814.507
2014-01-22,8867.312
2014-01-23,8797.14
2014-01-24,8557.128
2014-01-27,8421.06
2014-01-28,8463.914
2014-01-29,8373.445
2014-01-30,8279.255
2014-01-31,8233.545
2014-02-03,8134.247
2014-02-04,8114.884
2014-02-05,8137.225
2014-02-06,8283.232
2014-02-07,8315.898
2014-02-10,8357.196
2014-02-11,8512.284
2014-02-12,8570.456
2014-02-13,8519.206
2014-02-14,8585.045
2014-02-17,8670.366
2014-02-18,8720.009
2014-02-19,8736.314
2014-02-20,8723.785
2014-02-21,8740.77
2014-02-24,8791.457
2014-02-25,8794.664
2014-02-26,8735.415
2014-02-27,8763.004
2014-02-28,8834.809
2014-03-03,8685.371
2014-03-04,8824.871
2014-03-05,8807.363
2014-03-06,8814.806
2014-03-07,8742.43
2014-03-10,8675.85
2014-03-11,8670.034
2014-03-12,8586.433
2014-03-13,8535.424
2014-03-14,8495.18
2014-03-17,8552.234
2014-03-18,8568.002
2014-03-19,8570.214
2014-03-20,8475.037
2014-03-21,8466.354
2014-03-24,8427.723
2014-03-25,8550.098
2014-03-26,8566.107
2014-03-27,8598.462
2014-03-28,8633.998
2014-03-31,8639.416
2014-04-01,8690.358
2014-04-02,8692.63
2014-04-03,8663.549
2014-04-04,8719.071
2014-04-07,8633.788
2014-04-08,8663.395
2014-04-09,8723.495
2014-04-10,8740.371
2014-04-11,8601.748
2014-04-14,8633.061
2014-04-15,8564.334
2014-04-16,8663.175
2014-04-17,8729.607
2014-04-18,8729.607
2014-04-21,8726.751
2014-04-22,8806.193
2014-04-23,8783.986
2014-04-24,8818.321
2014-04-25,8820.69
2014-04-28,8801.62
2014-04-29,8879.747
2014-04-30,8924.208
2014-05-01,9019.902
2014-05-02,9004.999
2014-05-05,9002.33
2014-05-06,9047.818
2014-05-07,9020.944
2014-05-08,9060.264
2014-05-09,8960.334
2014-05-12,9022.139
2014-05-13,9042.687
