Date,UNITED KINGDOM GROWTH Standard (Large+Mid Cap)
2009-11-27,6949.067
2009-11-30,6859.203
2009-12-01,7129.761
2009-12-02,7175.885
2009-12-03,7109.604
2009-12-04,7083.792
2009-12-07,7042.266
2009-12-08,6871.279
2009-12-09,6813.253
2009-12-10,6879.108
2009-12-11,6924.493
2009-12-14,7007.844
2009-12-15,6990.272
2009-12-16,7087.333
2009-12-17,6844.614
2009-12-18,6808.736
2009-12-21,6905.349
2009-12-22,6882.801
2009-12-23,6955.71
2009-12-24,6987.952
2009-12-25,6987.952
2009-12-28,7019.975
2009-12-29,7070.37
2009-12-30,7037.712
2009-12-31,7121.061
2010-01-01,7121.061
2010-01-04,7226.38
2010-01-05,7173.121
2010-01-06,7179.659
2010-01-07,7160.218
2010-01-08,7192.696
2010-01-11,7277.211
2010-01-12,7220.17
2010-01-13,7235.266
2010-01-14,7310.883
2010-01-15,7234.28
2010-01-18,7348.326
2010-01-19,7395.187
2010-01-20,7220.119
2010-01-21,7035.567
2010-01-22,6986.107
2010-01-25,6947.047
2010-01-26,6938.144
2010-01-27,6895.615
2010-01-28,6776.199
2010-01-29,6780.522
2010-02-01,6792.476
2010-02-02,6926.664
2010-02-03,6858.532
2010-02-04,6638.495
2010-02-05,6460.539
2010-02-08,6516.899
2010-02-09,6545.724
2010-02-10,6552.941
2010-02-11,6636.072
2010-02-12,6642.796
2010-02-15,6673.015
2010-02-16,6772.386
2010-02-17,6847.751
2010-02-18,6887.644
2010-02-19,6819.181
2010-02-22,6828.223
2010-02-23,6761.329
2010-02-24,6782.497
2010-02-25,6596.665
2010-02-26,6686.385
2010-03-01,6686.398
2010-03-02,6774.757
2010-03-03,6920.844
2010-03-04,6903.197
2010-03-05,7024.331
2010-03-08,7018.091
2010-03-09,6961.587
2010-03-10,7014.681
2010-03-11,7012.673
2010-03-12,7089.648
2010-03-15,6980.042
2010-03-16,7080.167
2010-03-17,7152.225
2010-03-18,7157.301
2010-03-19,7045.088
2010-03-22,7085.645
2010-03-23,7128.233
2010-03-24,7064.872
2010-03-25,7123.248
2010-03-26,7097.05
2010-03-29,7146.781
2010-03-30,7170.683
2010-03-31,7216.453
2010-04-01,7370.353
2010-04-02,7370.353
2010-04-05,7375.658
2010-04-06,7380.599
2010-04-07,7360.723
2010-04-08,7299.897
2010-04-09,7418.799
2010-04-12,7432.13
2010-04-13,7391.567
2010-04-14,7479.534
2010-04-15,7483.573
2010-04-16,7323.886
2010-04-19,7256.279
2010-04-20,7341.683
2010-04-21,7281.479
2010-04-22,7219.861
2010-04-23,7297.439
2010-04-26,7421.468
2010-04-27,7150.041
2010-04-28,7033.923
2010-04-29,7141.856
2010-04-30,7057.652
2010-05-03,7020.996
2010-05-04,6795.026
2010-05-05,6715.049
2010-05-06,6570.135
2010-05-07,6277.134
2010-05-10,6768.061
2010-05-11,6639.59
2010-05-12,6709.965
2010-05-13,6705.142
2010-05-14,6431.146
2010-05-17,6375.982
2010-05-18,6440.779
2010-05-19,6217.17
2010-05-20,6039.781
2010-05-21,6113.798
2010-05-24,6136.081
2010-05-25,5934.296
2010-05-26,6132.953
2010-05-27,6330.789
2010-05-28,6339.478
2010-05-31,6370.609
2010-06-01,6470.097
2010-06-02,6409.566
2010-06-03,6501.819
2010-06-04,6345.725
2010-06-07,6238.59
2010-06-08,6153.48
2010-06-09,6363.197
2010-06-10,6501.28
2010-06-11,6446.669
2010-06-14,6655.57
2010-06-15,6709.203
2010-06-16,6755.692
2010-06-17,6730.422
2010-06-18,6726.125
2010-06-21,6811.16
2010-06-22,6740.11
2010-06-23,6698.36
2010-06-24,6620.299
2010-06-25,6553.694
2010-06-28,6642.115
2010-06-29,6397.959
2010-06-30,6336.318
2010-07-01,6246.423
2010-07-02,6344.927
2010-07-05,6282.032
2010-07-06,6517.794
2010-07-07,6568.658
2010-07-08,6660.554
2010-07-09,6675.471
2010-07-12,6664.262
2010-07-13,6838.808
2010-07-14,6863.787
2010-07-15,6851.142
2010-07-16,6762.179
2010-07-19,6709.856
2010-07-20,6725.812
2010-07-21,6805.572
2010-07-22,6960.026
2010-07-23,7042.001
2010-07-26,7106.918
2010-07-27,7155.875
2010-07-28,7143.292
2010-07-29,7087.259
2010-07-30,7055.646
2010-08-02,7336.673
2010-08-03,7371.989
2010-08-04,7321.779
2010-08-05,7246.232
2010-08-06,7255.115
2010-08-09,7346.99
2010-08-10,7203.032
2010-08-11,6996.942
2010-08-12,7000.03
2010-08-13,7014.788
2010-08-16,7071.577
2010-08-17,7133.551
2010-08-18,7096.912
2010-08-19,7007.959
2010-08-20,6941.021
2010-08-23,6985.081
2010-08-24,6863.017
2010-08-25,6774.093
2010-08-26,6917.978
2010-08-27,6926.743
2010-08-30,6927.415
2010-08-31,6906.812
2010-09-01,7170.898
2010-09-02,7140.359
2010-09-03,7230.081
2010-09-06,7203.894
2010-09-07,7105.504
2010-09-08,7238.712
2010-09-09,7348.191
2010-09-10,7302.693
2010-09-13,7409.492
2010-09-14,7443.689
2010-09-15,7500.003
2010-09-16,7466.658
2010-09-17,7430.071
2010-09-20,7522.648
2010-09-21,7469.875
2010-09-22,7524.537
2010-09-23,7543.975
2010-09-24,7683.239
2010-09-27,7664.716
2010-09-28,7655.517
2010-09-29,7635.247
2010-09-30,7569.059
2010-10-01,7632.343
2010-10-04,7598.689
2010-10-05,7756.965
2010-10-06,7810.019
2010-10-07,7787.852
2010-10-08,7794.168
2010-10-11,7798.645
2010-10-12,7727.563
2010-10-13,7883.173
2010-10-14,7950.045
2010-10-15,7925.503
2010-10-18,7902.434
2010-10-19,7747.429
2010-10-20,7862.224
2010-10-21,7865.776
2010-10-22,7792.574
2010-10-25,7847.461
2010-10-26,7842.417
2010-10-27,7717.668
2010-10-28,7836.474
2010-10-29,7843.324
2010-11-01,7895.792
2010-11-02,7957.553
2010-11-03,7972.662
2010-11-04,8248.42
2010-11-05,8259.11
2010-11-08,8177.083
2010-11-09,8196.53
2010-11-10,8068.957
2010-11-11,8145.158
2010-11-12,8102.639
2010-11-15,8102.277
2010-11-16,7817.436
2010-11-17,7858.103
2010-11-18,8019.972
2010-11-19,7946.714
2010-11-22,7878.208
2010-11-23,7699.874
2010-11-24,7768.156
2010-11-25,7832.311
2010-11-26,7701.13
2010-11-29,7490.926
2010-11-30,7478.823
2010-12-01,7629.827
2010-12-02,7813.578
2010-12-03,7882.501
2010-12-06,7896.987
2010-12-07,8021.843
2010-12-08,7963.208
2010-12-09,7952.619
2010-12-10,7981.722
2010-12-13,8079.226
2010-12-14,8059.411
2010-12-15,7953.945
2010-12-16,7957.236
2010-12-17,7898.721
2010-12-20,7945.624
2010-12-21,8030.217
2010-12-22,8048.635
2010-12-23,8044.696
2010-12-24,8090.067
2010-12-27,8057.598
2010-12-28,8053.67
2010-12-29,8064.4
2010-12-30,8015.714
2010-12-31,8043.086
2011-01-03,7945.222
2011-01-04,8132.196
2011-01-05,8101.136
2011-01-06,8071.801
2011-01-07,8068.479
2011-01-10,8009.814
2011-01-11,8104.364
2011-01-12,8240.433
2011-01-13,8262.859
2011-01-14,8241.148
2011-01-17,8224.882
2011-01-18,8368.408
2011-01-19,8230.962
2011-01-20,7996.548
2011-01-21,8090.644
2011-01-24,8162.619
2011-01-25,8018.674
2011-01-26,8143.586
2011-01-27,8156.123
2011-01-28,7956.936
2011-01-31,8052.815
2011-02-01,8248.687
2011-02-02,8388.851
2011-02-03,8360.501
2011-02-04,8337.085
2011-02-07,8456.954
2011-02-08,8501.571
2011-02-09,8458.47
2011-02-10,8381.329
2011-02-11,8441.026
2011-02-14,8448.075
2011-02-15,8450.794
2011-02-16,8426.93
2011-02-17,8477.593
2011-02-18,8468.137
2011-02-21,8369.715
2011-02-22,8320.445
2011-02-23,8236.093
2011-02-24,8182.891
2011-02-25,8309.017
2011-02-28,8366.53
2011-03-01,8309.296
2011-03-02,8310.09
2011-03-03,8418.044
2011-03-04,8364.774
2011-03-07,8311.0
2011-03-08,8268.064
2011-03-09,8266.947
2011-03-10,8037.553
2011-03-11,8017.206
2011-03-14,8046.874
2011-03-15,7892.857
2011-03-16,7754.117
2011-03-17,7935.941
2011-03-18,7991.264
2011-03-21,8106.68
2011-03-22,8114.329
2011-03-23,8116.028
2011-03-24,8203.194
2011-03-25,8178.039
2011-03-28,8159.52
2011-03-29,8202.188
2011-03-30,8300.953
2011-03-31,8235.023
2011-04-01,8368.57
2011-04-04,8434.476
2011-04-05,8497.508
2011-04-06,8561.565
2011-04-07,8506.196
2011-04-08,8619.527
2011-04-11,8628.63
2011-04-12,8409.715
2011-04-13,8494.415
2011-04-14,8469.545
2011-04-15,8481.956
2011-04-18,8251.262
2011-04-19,8357.119
2011-04-20,8578.945
2011-04-21,8699.348
2011-04-22,8699.348
2011-04-25,8647.11
2011-04-26,8684.087
2011-04-27,8700.947
2011-04-28,8772.846
2011-04-29,8789.973
2011-05-02,8802.885
2011-05-03,8697.758
2011-05-04,8569.768
2011-05-05,8403.719
2011-05-06,8519.06
2011-05-09,8401.27
2011-05-10,8544.147
2011-05-11,8535.369
2011-05-12,8395.379
2011-05-13,8342.995
2011-05-16,8368.661
2011-05-17,8260.097
2011-05-18,8317.316
2011-05-19,8358.236
2011-05-20,8346.277
2011-05-23,8152.768
2011-05-24,8228.753
2011-05-25,8293.152
2011-05-26,8347.25
2011-05-27,8510.675
2011-05-30,8507.574
2011-05-31,8563.818
2011-06-01,8482.234
2011-06-02,8336.158
2011-06-03,8343.434
2011-06-06,8357.781
2011-06-07,8417.172
2011-06-08,8281.362
2011-06-09,8357.641
2011-06-10,8154.927
2011-06-13,8201.247
2011-06-14,8269.272
2011-06-15,8115.176
2011-06-16,7987.318
2011-06-17,8030.667
2011-06-20,8023.024
2011-06-21,8134.037
2011-06-22,8087.76
2011-06-23,7871.59
2011-06-24,7916.381
2011-06-27,7979.817
2011-06-28,8045.71
2011-06-29,8179.916
2011-06-30,8330.824
2011-07-01,8404.254
2011-07-04,8447.827
2011-07-05,8470.971
2011-07-06,8394.666
2011-07-07,8470.145
2011-07-08,8403.249
2011-07-11,8242.995
2011-07-12,8166.974
2011-07-13,8322.807
2011-07-14,8256.053
2011-07-15,8238.033
2011-07-18,8060.095
2011-07-19,8188.275
2011-07-20,8260.669
2011-07-21,8377.806
2011-07-22,8443.602
2011-07-25,8418.616
2011-07-26,8486.483
2011-07-27,8365.332
2011-07-28,8364.994
2011-07-29,8278.171
2011-08-01,8158.542
2011-08-02,8096.522
2011-08-03,7981.151
2011-08-04,7659.601
2011-08-05,7490.032
2011-08-08,7167.304
2011-08-09,7301.922
2011-08-10,7046.962
2011-08-11,7293.194
2011-08-12,7538.498
2011-08-15,7627.734
2011-08-16,7664.735
2011-08-17,7722.598
2011-08-18,7298.071
2011-08-19,7301.022
2011-08-22,7301.027
2011-08-23,7359.68
2011-08-24,7409.455
2011-08-25,7275.623
2011-08-26,7270.027
2011-08-29,7349.555
2011-08-30,7511.628
2011-08-31,7725.994
2011-09-01,7703.241
2011-09-02,7563.096
2011-09-05,7243.082
2011-09-06,7271.522
2011-09-07,7477.597
2011-09-08,7567.788
2011-09-09,7311.653
2011-09-12,7153.498
2011-09-13,7190.348
2011-09-14,7230.116
2011-09-15,7402.632
2011-09-16,7439.207
2011-09-19,7199.63
2011-09-20,7373.517
2011-09-21,7208.782
2011-09-22,6709.572
2011-09-23,6793.894
2011-09-26,6862.78
2011-09-27,7236.397
2011-09-28,7100.58
2011-09-29,7067.408
2011-09-30,6911.817
2011-10-03,6780.36
2011-10-04,6570.904
2011-10-05,6785.133
2011-10-06,7055.541
2011-10-07,7186.46
2011-10-10,7324.897
2011-10-11,7294.695
2011-10-12,7433.693
2011-10-13,7355.377
2011-10-14,7471.994
2011-10-17,7383.297
2011-10-18,7271.255
2011-10-19,7400.635
2011-10-20,7214.474
2011-10-21,7489.987
2011-10-24,7616.261
2011-10-25,7581.488
2011-10-26,7584.517
2011-10-27,7922.479
2011-10-28,7998.03
2011-10-31,7707.798
2011-11-01,7457.807
2011-11-02,7576.608
2011-11-03,7661.182
2011-11-04,7683.128
2011-11-07,7656.912
2011-11-08,7769.579
2011-11-09,7535.264
2011-11-10,7462.641
2011-11-11,7680.679
2011-11-14,7532.89
2011-11-15,7505.703
2011-11-16,7471.88
2011-11-17,7334.615
2011-11-18,7240.043
2011-11-21,6957.067
2011-11-22,6976.186
2011-11-23,6833.909
2011-11-24,6842.108
2011-11-25,6870.014
2011-11-28,7115.595
2011-11-29,7172.856
2011-11-30,7458.794
2011-12-01,7424.879
2011-12-02,7460.479
2011-12-05,7508.795
2011-12-06,7467.867
2011-12-07,7480.688
2011-12-08,7378.877
2011-12-09,7417.281
2011-12-12,7291.967
2011-12-13,7323.79
2011-12-14,7106.158
2011-12-15,7164.617
2011-12-16,7163.711
2011-12-19,7149.784
2011-12-20,7306.914
2011-12-21,7244.19
2011-12-22,7334.276
2011-12-23,7380.98
2011-12-26,7380.98
2011-12-27,7394.194
2011-12-28,7320.262
2011-12-29,7351.725
2011-12-30,7436.294
2012-01-02,7436.294
2012-01-03,7670.445
2012-01-04,7602.874
2012-01-05,7492.042
2012-01-06,7476.375
2012-01-09,7457.049
2012-01-10,7578.143
2012-01-11,7484.073
2012-01-12,7452.052
2012-01-13,7404.618
2012-01-16,7451.961
2012-01-17,7502.94
2012-01-18,7556.342
2012-01-19,7602.926
2012-01-20,7622.285
2012-01-23,7701.764
2012-01-24,7659.593
2012-01-25,7640.099
2012-01-26,7820.571
2012-01-27,7725.089
2012-01-30,7656.199
2012-01-31,7695.95
2012-02-01,7893.759
2012-02-02,7885.952
2012-02-03,8024.288
2012-02-06,8008.043
2012-02-07,8046.508
2012-02-08,7984.107
2012-02-09,8033.573
2012-02-10,7941.546
2012-02-13,8028.36
2012-02-14,7947.773
2012-02-15,7968.209
2012-02-16,7988.818
2012-02-17,8040.237
2012-02-20,8125.615
2012-02-21,8068.39
2012-02-22,7997.45
2012-02-23,8051.666
2012-02-24,8129.206
2012-02-27,8112.776
2012-02-28,8129.863
2012-02-29,8144.129
2012-03-01,8209.608
2012-03-02,8115.851
2012-03-05,8065.913
2012-03-06,7845.733
2012-03-07,7904.126
2012-03-08,8074.964
2012-03-09,8069.439
2012-03-12,8036.214
2012-03-13,8178.12
2012-03-14,8122.435
2012-03-15,8120.767
2012-03-16,8262.823
2012-03-19,8281.636
2012-03-20,8146.774
2012-03-21,8155.128
2012-03-22,8054.596
2012-03-23,8112.676
2012-03-26,8218.981
2012-03-27,8185.293
2012-03-28,8042.314
2012-03-29,8002.378
2012-03-30,8075.587
2012-04-02,8258.386
2012-04-03,8187.471
2012-04-04,7935.156
2012-04-05,7941.776
2012-04-06,7941.776
2012-04-09,7956.324
2012-04-10,7765.043
2012-04-11,7848.542
2012-04-12,8014.402
2012-04-13,7885.581
2012-04-16,7897.401
2012-04-17,8066.78
2012-04-18,8125.74
2012-04-19,8153.325
2012-04-20,8224.151
2012-04-23,8049.385
2012-04-24,8107.409
2012-04-25,8125.489
2012-04-26,8203.128
2012-04-27,8258.756
2012-04-30,8200.859
2012-05-01,8307.79
2012-05-02,8245.597
2012-05-03,8256.665
2012-05-04,8067.947
2012-05-07,8079.431
2012-05-08,7896.654
2012-05-09,7873.132
2012-05-10,7897.961
2012-05-11,7921.117
2012-05-14,7781.438
2012-05-15,7711.847
2012-05-16,7615.437
2012-05-17,7476.238
2012-05-18,7374.07
2012-05-21,7425.579
2012-05-22,7541.435
2012-05-23,7304.106
2012-05-24,7395.188
2012-05-25,7375.74
2012-05-28,7435.64
2012-05-29,7476.195
2012-05-30,7278.099
2012-05-31,7250.331
2012-06-01,7101.886
2012-06-04,7123.189
2012-06-05,7118.095
2012-06-06,7335.676
2012-06-07,7481.803
2012-06-08,7386.818
2012-06-11,7414.424
2012-06-12,7483.639
2012-06-13,7500.255
2012-06-14,7435.63
2012-06-15,7473.218
2012-06-18,7522.468
2012-06-19,7664.677
2012-06-20,7738.683
2012-06-21,7638.21
2012-06-22,7516.71
2012-06-25,7416.313
2012-06-26,7436.067
2012-06-27,7514.966
2012-06-28,7464.322
2012-06-29,7676.693
2012-07-02,7781.863
2012-07-03,7859.306
2012-07-04,7803.949
2012-07-05,7777.429
2012-07-06,7740.343
2012-07-09,7701.637
2012-07-10,7722.358
2012-07-11,7721.522
2012-07-12,7557.37
2012-07-13,7723.043
2012-07-16,7741.224
2012-07-17,7669.988
2012-07-18,7802.643
2012-07-19,7904.509
2012-07-20,7796.461
2012-07-23,7571.411
2012-07-24,7539.116
2012-07-25,7480.989
2012-07-26,7750.641
2012-07-27,7816.905
2012-07-30,7876.095
2012-07-31,7793.433
2012-08-01,7865.021
2012-08-02,7743.327
2012-08-03,7935.004
2012-08-06,7966.778
2012-08-07,7980.496
2012-08-08,8043.159
2012-08-09,8044.094
2012-08-10,8061.327
2012-08-13,8042.517
2012-08-14,8074.413
2012-08-15,8055.155
2012-08-16,8071.693
2012-08-17,8045.405
2012-08-20,8022.057
2012-08-21,8116.402
2012-08-22,7997.948
2012-08-23,8061.002
2012-08-24,8025.166
2012-08-27,8017.3
2012-08-28,8018.684
2012-08-29,7984.665
2012-08-30,7954.721
2012-08-31,7977.622
2012-09-03,8055.606
2012-09-04,7932.829
2012-09-05,7957.027
2012-09-06,8123.692
2012-09-07,8159.531
2012-09-10,8138.748
2012-09-11,8139.716
2012-09-12,8122.606
2012-09-13,8188.499
2012-09-14,8397.043
2012-09-17,8386.628
2012-09-18,8368.615
2012-09-19,8365.009
2012-09-20,8307.466
2012-09-21,8328.27
2012-09-24,8269.408
2012-09-25,8324.008
2012-09-26,8152.032
2012-09-27,8187.81
2012-09-28,8122.416
2012-10-01,8240.049
2012-10-02,8238.126
2012-10-03,8210.901
2012-10-04,8284.768
2012-10-05,8349.717
2012-10-08,8215.289
2012-10-09,8146.472
2012-10-10,8098.132
2012-10-11,8180.073
2012-10-12,8166.464
2012-10-15,8165.505
2012-10-16,8265.269
2012-10-17,8341.158
2012-10-18,8316.872
2012-10-19,8232.195
2012-10-22,8221.902
2012-10-23,8057.72
2012-10-24,8135.258
2012-10-25,8210.595
2012-10-26,8199.106
2012-10-29,8146.249
2012-10-30,8227.28
2012-10-31,8116.577
2012-11-01,8207.801
2012-11-02,8172.944
2012-11-05,8119.33
2012-11-06,8181.968
2012-11-07,8065.639
2012-11-08,8045.639
2012-11-09,8027.519
2012-11-12,7988.539
2012-11-13,8030.913
2012-11-14,7929.464
2012-11-15,7872.493
2012-11-16,7781.883
2012-11-19,7977.71
2012-11-20,8004.726
2012-11-21,8012.018
2012-11-22,8096.073
2012-11-23,8164.205
2012-11-26,8143.336
2012-11-27,8170.805
2012-11-28,8154.316
2012-11-29,8283.074
2012-11-30,8249.401
2012-12-03,8308.692
2012-12-04,8324.819
2012-12-05,8329.95
2012-12-06,8308.453
2012-12-07,8304.233
2012-12-10,8357.684
2012-12-11,8343.501
2012-12-12,8358.929
2012-12-13,8337.688
2012-12-14,8329.514
2012-12-17,8344.122
2012-12-18,8410.519
2012-12-19,8442.041
2012-12-20,8444.317
2012-12-21,8364.52
2012-12-24,8350.327
2012-12-25,8350.327
2012-12-26,8351.363
2012-12-27,8355.713
2012-12-28,8330.246
2012-12-31,8347.327
2013-01-01,8347.327
2013-01-02,8549.498
2013-01-03,8502.945
2013-01-04,8489.411
2013-01-07,8474.012
2013-01-08,8427.978
2013-01-09,8458.312
2013-01-10,8508.208
2013-01-11,8548.74
2013-01-14,8505.147
2013-01-15,8554.093
2013-01-16,8504.869
2013-01-17,8526.304
2013-01-18,8511.027
2013-01-21,8536.004
2013-01-22,8561.411
2013-01-23,8576.159
2013-01-24,8617.962
2013-01-25,8644.103
2013-01-28,8576.104
2013-01-29,8646.756
2013-01-30,8640.449
2013-01-31,8657.121
2013-02-01,8721.776
2013-02-04,8610.713
2013-02-05,8627.57
2013-02-06,8651.672
2013-02-07,8599.608
2013-02-08,8718.681
2013-02-11,8626.128
2013-02-12,8706.587
2013-02-13,8713.462
2013-02-14,8689.7
2013-02-15,8704.133
2013-02-18,8672.092
2013-02-19,8761.782
2013-02-20,8750.398
2013-02-21,8581.08
2013-02-22,8641.3
2013-02-25,8536.821
2013-02-26,8466.462
2013-02-27,8532.296
2013-02-28,8609.253
2013-03-01,8544.485
2013-03-04,8562.052
2013-03-05,8713.698
2013-03-06,8634.162
2013-03-07,8658.615
2013-03-08,8611.01
2013-03-11,8646.962
2013-03-12,8653.625
2013-03-13,8666.293
2013-03-14,8797.919
2013-03-15,8814.449
2013-03-18,8758.753
2013-03-19,8745.91
2013-03-20,8766.795
2013-03-21,8724.023
2013-03-22,8753.015
2013-03-25,8710.944
2013-03-26,8697.014
2013-03-27,8673.681
2013-03-28,8769.017
2013-03-29,8769.017
2013-04-01,8796.737
2013-04-02,8833.946
2013-04-03,8771.247
2013-04-04,8679.625
2013-04-05,8625.122
2013-04-08,8641.197
2013-04-09,8659.858
2013-04-10,8784.674
2013-04-11,8875.776
2013-04-12,8809.56
2013-04-15,8730.905
2013-04-16,8637.861
2013-04-17,8548.481
2013-04-18,8598.821
2013-04-19,8621.061
2013-04-22,8580.871
2013-04-23,8810.087
2013-04-24,8825.36
2013-04-25,8938.014
2013-04-26,8949.113
2013-04-29,8989.806
2013-04-30,8974.738
2013-05-01,9008.381
2013-05-02,9011.804
2013-05-03,9124.782
2013-05-06,9102.804
2013-05-07,9091.662
2013-05-08,9214.732
2013-05-09,9196.292
2013-05-10,9162.428
2013-05-13,9174.111
2013-05-14,9206.366
2013-05-15,9206.61
2013-05-16,9241.407
2013-05-17,9189.838
2013-05-20,9252.522
2013-05-21,9272.648
2013-05-22,9273.904
2013-05-23,9083.946
2013-05-24,9082.338
2013-05-27,9059.841
2013-05-28,9164.025
2013-05-29,9024.519
2013-05-30,9129.621
2013-05-31,8988.255
2013-06-03,8986.701
2013-06-04,9011.061
2013-06-05,8900.26
2013-06-06,8861.222
2013-06-07,8983.719
2013-06-10,8979.028
2013-06-11,8919.498
2013-06-12,8977.213
2013-06-13,8983.096
2013-06-14,8985.883
2013-06-17,9038.744
2013-06-18,9022.579
2013-06-19,9043.446
2013-06-20,8637.824
2013-06-21,8539.146
2013-06-24,8401.563
2013-06-25,8512.021
2013-06-26,8578.444
2013-06-27,8622.916
2013-06-28,8545.81
2013-07-01,8737.141
2013-07-02,8701.205
2013-07-03,8673.486
2013-07-04,8835.848
2013-07-05,8672.937
2013-07-08,8811.075
2013-07-09,8814.822
2013-07-10,8867.885
2013-07-11,9022.013
2013-07-12,9016.837
2013-07-15,9062.251
2013-07-16,8988.758
2013-07-17,9022.941
2013-07-18,9128.37
2013-07-19,9155.238
2013-07-22,9208.239
2013-07-23,9130.637
2013-07-24,9143.33
2013-07-25,9070.584
2013-07-26,9053.106
2013-07-29,9065.608
2013-07-30,9064.937
2013-07-31,9075.683
2013-08-01,9197.603
2013-08-02,9222.192
2013-08-05,9248.967
2013-08-06,9293.024
2013-08-07,9274.686
2013-08-08,9301.82
2013-08-09,9332.772
2013-08-12,9285.838
2013-08-13,9315.606
2013-08-14,9361.608
2013-08-15,9199.198
2013-08-16,9249.48
2013-08-19,9261.683
2013-08-20,9248.914
2013-08-21,9198.098
2013-08-22,9201.47
2013-08-23,9269.583
2013-08-26,9260.666
2013-08-27,9153.03
2013-08-28,9101.989
2013-08-29,9141.327
2013-08-30,9019.291
2013-09-02,9218.769
2013-09-03,9166.882
2013-09-04,9216.748
2013-09-05,9250.399
2013-09-06,9302.921
2013-09-09,9319.32
2013-09-10,9398.266
2013-09-11,9472.694
2013-09-12,9471.51
2013-09-13,9506.301
2013-09-16,9594.139
2013-09-17,9522.075
2013-09-18,9533.992
2013-09-19,9713.718
2013-09-20,9646.258
2013-09-23,9623.394
2013-09-24,9605.091
2013-09-25,9596.888
2013-09-26,9568.43
2013-09-27,9568.981
2013-09-30,9543.732
2013-10-01,9540.294
2013-10-02,9484.376
2013-10-03,9449.175
2013-10-04,9383.756
2013-10-07,9386.561
2013-10-08,9297.021
2013-10-09,9156.022
2013-10-10,9306.26
2013-10-11,9373.761
2013-10-14,9440.845
2013-10-15,9456.193
2013-10-16,9462.795
2013-10-17,9629.701
2013-10-18,9752.56
2013-10-21,9786.26
2013-10-22,9893.255
2013-10-23,9843.844
2013-10-24,9916.076
2013-10-25,9936.748
2013-10-28,9939.182
2013-10-29,9936.038
2013-10-30,9938.017
2013-10-31,9930.786
2013-11-01,9804.994
2013-11-04,9852.805
2013-11-05,9892.367
2013-11-06,9892.495
2013-11-07,9829.1
2013-11-08,9809.661
2013-11-11,9829.211
2013-11-12,9767.789
2013-11-13,9681.971
2013-11-14,9800.21
2013-11-15,9823.827
2013-11-18,9875.965
2013-11-19,9853.242
2013-11-20,9865.301
2013-11-21,9828.457
2013-11-22,9857.398
2013-11-25,9891.991
2013-11-26,9825.572
2013-11-27,9936.852
2013-11-28,9966.992
2013-11-29,9979.717
2013-12-02,9890.264
2013-12-03,9813.846
2013-12-04,9755.166
2013-12-05,9734.72
2013-12-06,9810.305
2013-12-09,9852.29
2013-12-10,9845.072
2013-12-11,9782.331
2013-12-12,9626.856
2013-12-13,9610.308
2013-12-16,9754.67
2013-12-17,9665.671
2013-12-18,9781.308
2013-12-19,9903.769
2013-12-20,9912.06
2013-12-23,10034.808
2013-12-24,10074.431
2013-12-25,10074.431
2013-12-26,10105.499
2013-12-27,10250.513
2013-12-30,10241.39
2013-12-31,10305.079
2014-01-01,10305.079
2014-01-02,10177.608
2014-01-03,10216.489
2014-01-06,10202.541
2014-01-07,10204.367
2014-01-08,10201.135
2014-01-09,10142.805
2014-01-10,10220.273
2014-01-13,10180.381
2014-01-14,10261.473
2014-01-15,10252.005
2014-01-16,10198.796
2014-01-17,10255.383
2014-01-20,10275.962
2014-01-21,10347.369
2014-01-22,10409.356
2014-01-23,10326.981
2014-01-24,10045.231
2014-01-27,9885.5
2014-01-28,9935.807
2014-01-29,9829.605
2014-01-30,9719.035
2014-01-31,9665.376
2014-02-03,9548.81
2014-02-04,9526.079
2014-02-05,9552.306
2014-02-06,9723.704
2014-02-07,9762.05
2014-02-10,9810.53
2014-02-11,9992.588
2014-02-12,10060.876
2014-02-13,10000.714
2014-02-14,10078.003
2014-02-17,10178.161
2014-02-18,10236.437
2014-02-19,10255.578
2014-02-20,10240.87
2014-02-21,10260.809
2014-02-24,10320.31
2014-02-25,10324.075
2014-02-26,10254.522
2014-02-27,10286.909
2014-02-28,10371.201
2014-03-03,10195.775
2014-03-04,10359.535
2014-03-05,10338.982
2014-03-06,10347.719
2014-03-07,10262.756
2014-03-10,10184.599
2014-03-11,10177.771
2014-03-12,10079.632
2014-03-13,10019.753
2014-03-14,9972.51
2014-03-17,10039.485
2014-03-18,10057.996
2014-03-19,10060.593
2014-03-20,9948.864
2014-03-21,9938.671
2014-03-24,9893.322
2014-03-25,10036.978
2014-03-26,10055.771
2014-03-27,10093.753
2014-03-28,10135.469
2014-03-31,10141.829
2014-04-01,10201.63
2014-04-02,10204.297
2014-04-03,10170.159
2014-04-04,10235.336
2014-04-07,10135.222
2014-04-08,10169.977
2014-04-09,10240.529
2014-04-10,10260.34
2014-04-11,10097.61
2014-04-14,10134.368
2014-04-15,10053.69
2014-04-16,10169.719
2014-04-17,10247.705
2014-04-18,10247.705
2014-04-21,10244.351
2014-04-22,10337.609
2014-04-23,10311.539
2014-04-24,10351.846
2014-04-25,10354.626
2014-04-28,10332.241
2014-04-29,10423.954
2014-04-30,10476.147
2014-05-01,10588.482
2014-05-02,10570.987
2014-05-05,10567.854
2014-05-06,10621.253
2014-05-07,10589.705
2014-05-08,10635.863
2014-05-09,10518.555
2014-05-12,10591.108
2014-05-13,10615.23
