Date,PORTUGAL SMID GROWTH SMID (Small+Mid Cap)
2010-09-14,547.116
2010-09-15,546.687
2010-09-16,545.186
2010-09-17,542.453
2010-09-20,545.291
2010-09-21,549.403
2010-09-22,560.757
2010-09-23,559.818
2010-09-24,573.724
2010-09-27,579.782
2010-09-28,581.16
2010-09-29,583.148
2010-09-30,584.028
2010-10-01,588.665
2010-10-04,579.532
2010-10-05,596.664
2010-10-06,611.277
2010-10-07,608.406
2010-10-08,607.383
2010-10-11,603.062
2010-10-12,595.357
2010-10-13,602.759
2010-10-14,607.479
2010-10-15,607.233
2010-10-18,613.326
2010-10-19,609.803
2010-10-20,615.851
2010-10-21,627.844
2010-10-22,627.482
2010-10-25,629.638
2010-10-26,625.316
2010-10-27,611.413
2010-10-28,637.755
2010-10-29,635.989
2010-11-01,651.832
2010-11-02,656.582
2010-11-03,647.885
2010-11-04,667.303
2010-11-05,657.52
2010-11-08,647.355
2010-11-09,646.164
2010-11-10,631.099
2010-11-11,617.723
2010-11-12,619.176
2010-11-15,621.081
2010-11-16,616.0
2010-11-17,623.38
2010-11-18,637.189
2010-11-19,643.083
2010-11-22,637.837
2010-11-23,617.698
2010-11-24,615.817
2010-11-25,624.245
2010-11-26,612.586
2010-11-29,582.997
2010-11-30,559.039
2010-12-01,588.348
2010-12-02,617.513
2010-12-03,634.09
2010-12-06,632.35
2010-12-07,646.361
2010-12-08,655.187
2010-12-09,640.062
2010-12-10,652.046
2010-12-13,667.308
2010-12-14,664.664
2010-12-15,656.803
2010-12-16,642.623
2010-12-17,644.397
2010-12-20,641.799
2010-12-21,646.364
2010-12-22,647.439
2010-12-23,642.562
2010-12-24,646.121
2010-12-27,642.242
2010-12-28,637.264
2010-12-29,637.909
2010-12-30,636.992
2010-12-31,635.132
2011-01-03,648.5
2011-01-04,659.921
2011-01-05,647.139
2011-01-06,634.994
2011-01-07,616.42
2011-01-10,596.101
2011-01-11,606.59
2011-01-12,633.904
2011-01-13,640.624
2011-01-14,630.785
2011-01-17,628.68
2011-01-18,637.32
2011-01-19,636.009
2011-01-20,630.971
2011-01-21,636.592
2011-01-24,641.409
2011-01-25,635.514
2011-01-26,635.428
2011-01-27,637.927
2011-01-28,626.441
2011-01-31,631.858
2011-02-01,638.559
2011-02-02,635.746
2011-02-03,620.306
2011-02-04,621.967
2011-02-07,624.932
2011-02-08,650.79
2011-02-09,660.739
2011-02-10,647.529
2011-02-11,645.395
2011-02-14,653.935
2011-02-15,661.12
2011-02-16,663.428
2011-02-17,669.195
2011-02-18,648.826
2011-02-21,639.114
2011-02-22,634.214
2011-02-23,649.314
2011-02-24,650.356
2011-02-25,649.836
2011-02-28,657.854
2011-03-01,658.19
2011-03-02,655.798
2011-03-03,657.506
2011-03-04,656.652
2011-03-07,652.844
2011-03-08,656.614
2011-03-09,657.072
2011-03-10,651.727
2011-03-11,650.664
2011-03-14,673.339
2011-03-15,670.986
2011-03-16,662.355
2011-03-17,660.503
2011-03-18,669.262
2011-03-21,681.798
2011-03-22,674.984
2011-03-23,671.211
2011-03-24,685.571
2011-03-25,688.99
2011-03-28,686.302
2011-03-29,687.021
2011-03-30,697.104
2011-03-31,690.632
2011-04-01,694.465
2011-04-04,696.646
2011-04-05,690.427
2011-04-06,694.259
2011-04-07,689.194
2011-04-08,699.112
2011-04-11,704.3
2011-04-12,696.689
2011-04-13,705.575
2011-04-14,690.458
2011-04-15,682.329
2011-04-18,653.699
2011-04-19,670.135
2011-04-20,678.614
2011-04-21,681.845
2011-04-22,681.845
2011-04-25,681.354
2011-04-26,684.026
2011-04-27,688.937
2011-04-28,699.733
2011-04-29,703.512
2011-05-02,715.756
2011-05-03,717.688
2011-05-04,724.819
2011-05-05,726.695
2011-05-06,728.631
2011-05-09,718.458
2011-05-10,728.328
2011-05-11,727.882
2011-05-12,721.462
2011-05-13,726.028
2011-05-16,733.463
2011-05-17,731.616
2011-05-18,739.214
2011-05-19,741.584
2011-05-20,736.299
2011-05-23,724.746
2011-05-24,730.954
2011-05-25,725.609
2011-05-26,723.579
2011-05-27,739.715
2011-05-30,742.192
2011-05-31,749.408
2011-06-01,742.153
2011-06-02,754.881
2011-06-03,773.936
2011-06-06,763.374
2011-06-07,773.592
2011-06-08,762.243
2011-06-09,757.834
2011-06-10,741.319
2011-06-13,740.055
2011-06-14,746.026
2011-06-15,730.155
2011-06-16,715.917
2011-06-17,736.546
2011-06-20,722.011
2011-06-21,730.1
2011-06-22,721.376
2011-06-23,704.169
2011-06-24,708.109
2011-06-27,710.071
2011-06-28,709.431
2011-06-29,729.585
2011-06-30,750.151
2011-07-01,751.755
2011-07-04,765.346
2011-07-05,763.055
2011-07-06,740.732
2011-07-07,766.351
2011-07-08,759.496
2011-07-11,711.017
2011-07-12,724.217
2011-07-13,744.414
2011-07-14,730.456
2011-07-15,720.813
2011-07-18,702.804
2011-07-19,721.061
2011-07-20,728.083
2011-07-21,747.963
2011-07-22,755.49
2011-07-25,759.103
2011-07-26,769.226
2011-07-27,740.98
2011-07-28,749.682
2011-07-29,743.758
2011-08-01,730.149
2011-08-02,714.54
2011-08-03,708.182
2011-08-04,680.913
2011-08-05,671.272
2011-08-08,642.099
2011-08-09,654.355
2011-08-10,649.167
2011-08-11,682.731
2011-08-12,702.795
2011-08-15,722.058
2011-08-16,706.363
2011-08-17,716.451
2011-08-18,688.62
2011-08-19,686.319
2011-08-22,695.211
2011-08-23,695.957
2011-08-24,696.024
2011-08-25,687.887
2011-08-26,682.425
2011-08-29,701.988
2011-08-30,700.674
2011-08-31,705.382
2011-09-01,699.095
2011-09-02,697.018
2011-09-05,678.551
2011-09-06,663.969
2011-09-07,667.713
2011-09-08,679.01
2011-09-09,653.212
2011-09-12,619.897
2011-09-13,617.544
2011-09-14,623.899
2011-09-15,654.981
2011-09-16,647.524
2011-09-19,628.909
2011-09-20,648.197
2011-09-21,654.178
2011-09-22,613.536
2011-09-23,598.498
2011-09-26,594.502
2011-09-27,618.828
2011-09-28,619.407
2011-09-29,628.089
2011-09-30,608.372
2011-10-03,582.98
2011-10-04,565.879
2011-10-05,588.165
2011-10-06,596.988
2011-10-07,617.506
2011-10-10,640.333
2011-10-11,631.481
2011-10-12,660.632
2011-10-13,647.189
2011-10-14,665.214
2011-10-17,659.334
2011-10-18,654.361
2011-10-19,657.616
2011-10-20,647.415
2011-10-21,672.27
2011-10-24,665.213
2011-10-25,650.98
2011-10-26,653.265
2011-10-27,683.996
2011-10-28,683.224
2011-10-31,668.475
2011-11-01,632.38
2011-11-02,638.839
2011-11-03,663.467
2011-11-04,664.89
2011-11-07,668.62
2011-11-08,670.04
2011-11-09,649.535
2011-11-10,653.303
2011-11-11,661.89
2011-11-14,648.455
2011-11-15,643.828
2011-11-16,643.304
2011-11-17,640.043
2011-11-18,641.133
2011-11-21,619.454
2011-11-22,616.82
2011-11-23,610.527
2011-11-24,608.726
2011-11-25,600.428
2011-11-28,628.606
2011-11-29,637.816
2011-11-30,666.11
2011-12-01,661.215
2011-12-02,656.361
2011-12-05,663.638
2011-12-06,652.481
2011-12-07,651.262
2011-12-08,641.502
2011-12-09,650.795
2011-12-12,631.16
2011-12-13,612.628
2011-12-14,605.425
2011-12-15,614.68
2011-12-16,622.88
2011-12-19,626.219
2011-12-20,633.137
2011-12-21,622.86
2011-12-22,620.743
2011-12-23,632.461
2011-12-26,632.461
2011-12-27,629.725
2011-12-28,633.543
2011-12-29,629.385
2011-12-30,638.602
2012-01-02,646.711
2012-01-03,651.999
2012-01-04,637.787
2012-01-05,631.878
2012-01-06,632.476
2012-01-09,633.717
2012-01-10,629.649
2012-01-11,619.499
2012-01-12,620.25
2012-01-13,609.093
2012-01-16,605.8
2012-01-17,606.338
2012-01-18,606.748
2012-01-19,615.973
2012-01-20,625.471
2012-01-23,627.084
2012-01-24,629.018
2012-01-25,622.074
2012-01-26,631.825
2012-01-27,631.502
2012-01-30,621.173
2012-01-31,628.295
2012-02-01,631.227
2012-02-02,638.075
2012-02-03,639.099
2012-02-06,630.22
2012-02-07,639.822
2012-02-08,644.517
2012-02-09,644.982
2012-02-10,644.638
2012-02-13,649.548
2012-02-14,640.615
2012-02-15,639.022
2012-02-16,629.492
2012-02-17,632.008
2012-02-20,638.645
2012-02-21,637.767
2012-02-22,639.59
2012-02-23,634.265
2012-02-24,646.963
2012-02-27,651.169
2012-02-28,664.237
2012-02-29,657.549
2012-03-01,657.971
2012-03-02,646.117
2012-03-05,653.649
2012-03-06,629.097
2012-03-07,635.699
2012-03-08,642.472
2012-03-09,649.18
2012-03-12,652.056
2012-03-13,654.343
2012-03-14,643.693
2012-03-15,644.82
2012-03-16,654.532
2012-03-19,659.275
2012-03-20,660.944
2012-03-21,663.895
2012-03-22,662.705
2012-03-23,669.682
2012-03-26,681.172
2012-03-27,672.641
2012-03-28,677.335
2012-03-29,673.165
2012-03-30,689.701
2012-04-02,700.966
2012-04-03,701.599
2012-04-04,682.395
2012-04-05,685.353
2012-04-06,685.353
2012-04-09,685.747
2012-04-10,685.265
2012-04-11,679.991
2012-04-12,691.072
2012-04-13,685.693
2012-04-16,684.031
2012-04-17,692.351
2012-04-18,687.884
2012-04-19,688.648
2012-04-20,683.977
2012-04-23,673.297
2012-04-24,676.046
2012-04-25,675.594
2012-04-26,653.828
2012-04-27,645.564
2012-04-30,659.013
2012-05-01,658.49
2012-05-02,650.215
2012-05-03,655.497
2012-05-04,652.594
2012-05-07,651.877
2012-05-08,652.933
2012-05-09,648.414
2012-05-10,645.002
2012-05-11,647.584
2012-05-14,638.398
2012-05-15,628.073
2012-05-16,616.027
2012-05-17,602.136
2012-05-18,601.714
2012-05-21,603.932
2012-05-22,610.718
2012-05-23,597.012
2012-05-24,598.353
2012-05-25,608.277
2012-05-28,607.884
2012-05-29,607.753
2012-05-30,601.243
2012-05-31,607.982
2012-06-01,598.009
2012-06-04,600.661
2012-06-05,602.952
2012-06-06,606.557
2012-06-07,608.358
2012-06-08,600.285
2012-06-11,604.701
2012-06-12,600.152
2012-06-13,599.426
2012-06-14,605.866
2012-06-15,616.107
2012-06-18,612.263
2012-06-19,617.966
2012-06-20,615.697
2012-06-21,603.698
2012-06-22,595.927
2012-06-25,554.614
2012-06-26,538.817
2012-06-27,545.089
2012-06-28,528.454
2012-06-29,538.072
2012-07-02,543.299
2012-07-03,557.745
2012-07-04,556.401
2012-07-05,534.142
2012-07-06,519.026
2012-07-09,517.588
2012-07-10,529.622
2012-07-11,519.8
2012-07-12,517.288
2012-07-13,515.875
2012-07-16,517.468
2012-07-17,525.097
2012-07-18,526.626
2012-07-19,530.255
2012-07-20,511.724
2012-07-23,494.065
2012-07-24,481.481
2012-07-25,463.08
2012-07-26,468.741
2012-07-27,500.172
2012-07-30,499.952
2012-07-31,502.369
2012-08-01,492.285
2012-08-02,486.904
2012-08-03,498.562
2012-08-06,499.848
2012-08-07,515.885
2012-08-08,524.779
2012-08-09,536.102
2012-08-10,534.298
2012-08-13,535.904
2012-08-14,534.248
2012-08-15,527.336
2012-08-16,522.565
2012-08-17,515.048
2012-08-20,517.627
2012-08-21,521.704
2012-08-22,511.932
2012-08-23,511.684
2012-08-24,509.531
2012-08-27,513.453
2012-08-28,524.612
2012-08-29,530.474
2012-08-30,535.302
2012-08-31,536.089
2012-09-03,539.29
2012-09-04,536.838
2012-09-05,545.018
2012-09-06,550.259
2012-09-07,562.704
2012-09-10,556.845
2012-09-11,550.927
2012-09-12,551.244
2012-09-13,548.951
2012-09-14,561.216
2012-09-17,546.15
2012-09-18,530.484
2012-09-19,542.019
2012-09-20,547.313
2012-09-21,559.726
2012-09-24,547.518
2012-09-25,537.174
2012-09-26,534.785
2012-09-27,541.004
2012-09-28,539.04
2012-10-01,541.372
2012-10-02,547.323
2012-10-03,563.999
2012-10-04,575.109
2012-10-05,574.575
2012-10-08,567.802
2012-10-09,567.727
2012-10-10,572.534
2012-10-11,585.094
2012-10-12,584.815
2012-10-15,582.036
2012-10-16,588.665
2012-10-17,586.249
2012-10-18,589.1
2012-10-19,575.365
2012-10-22,587.224
2012-10-23,572.846
2012-10-24,571.508
2012-10-25,570.763
2012-10-26,567.427
2012-10-29,557.809
2012-10-30,566.501
2012-10-31,563.258
2012-11-01,570.563
2012-11-02,568.574
2012-11-05,567.517
2012-11-06,570.571
2012-11-07,572.387
2012-11-08,566.844
2012-11-09,565.246
2012-11-12,562.063
2012-11-13,568.262
2012-11-14,563.848
2012-11-15,562.523
2012-11-16,556.069
2012-11-19,571.345
2012-11-20,579.157
2012-11-21,583.832
2012-11-22,599.604
2012-11-23,603.576
2012-11-26,601.421
2012-11-27,612.701
2012-11-28,603.493
2012-11-29,601.993
2012-11-30,600.973
2012-12-03,600.017
2012-12-04,609.217
2012-12-05,604.905
2012-12-06,607.225
2012-12-07,606.313
2012-12-10,603.267
2012-12-11,632.563
2012-12-12,639.659
2012-12-13,637.268
2012-12-14,634.698
2012-12-17,632.893
2012-12-18,633.468
2012-12-19,638.101
2012-12-20,636.375
2012-12-21,622.55
2012-12-24,631.409
2012-12-25,631.409
2012-12-26,632.701
2012-12-27,636.823
2012-12-28,632.015
2012-12-31,629.477
2013-01-01,629.477
2013-01-02,646.241
2013-01-03,649.755
2013-01-04,640.64
2013-01-07,632.388
2013-01-08,626.364
2013-01-09,624.057
2013-01-10,636.762
2013-01-11,680.108
2013-01-14,670.995
2013-01-15,678.483
2013-01-16,668.646
2013-01-17,679.292
2013-01-18,686.154
2013-01-21,701.346
2013-01-22,684.942
2013-01-23,698.568
2013-01-24,697.663
2013-01-25,704.895
2013-01-28,708.752
2013-01-29,705.744
2013-01-30,711.836
2013-01-31,698.28
2013-02-01,708.502
2013-02-04,714.46
2013-02-05,698.608
2013-02-06,688.247
2013-02-07,670.514
2013-02-08,681.429
2013-02-11,685.911
2013-02-12,692.716
2013-02-13,694.336
2013-02-14,688.24
2013-02-15,690.209
2013-02-18,685.27
2013-02-19,708.274
2013-02-20,716.89
2013-02-21,703.001
2013-02-22,708.169
2013-02-25,719.19
2013-02-26,690.283
2013-02-27,653.957
2013-02-28,656.341
2013-03-01,655.138
2013-03-04,659.943
2013-03-05,667.819
2013-03-06,651.25
2013-03-07,650.165
2013-03-08,645.444
2013-03-11,657.355
2013-03-12,662.478
2013-03-13,661.283
2013-03-14,676.394
2013-03-15,674.646
2013-03-18,673.046
2013-03-19,668.269
2013-03-20,673.408
2013-03-21,661.153
2013-03-22,667.768
2013-03-25,663.223
2013-03-26,638.032
2013-03-27,639.522
2013-03-28,643.955
2013-03-29,643.955
2013-04-01,644.256
2013-04-02,660.779
2013-04-03,651.949
2013-04-04,657.061
2013-04-05,674.893
2013-04-08,667.738
2013-04-09,685.298
2013-04-10,708.511
2013-04-11,697.384
2013-04-12,702.37
2013-04-15,699.463
2013-04-16,688.138
2013-04-17,669.741
2013-04-18,672.781
2013-04-19,686.718
2013-04-22,696.209
2013-04-23,723.479
2013-04-24,768.691
2013-04-25,784.506
2013-04-26,768.124
2013-04-29,773.507
2013-04-30,779.686
2013-05-01,780.218
2013-05-02,768.195
2013-05-03,774.869
2013-05-06,777.363
2013-05-07,779.082
2013-05-08,786.865
2013-05-09,782.589
2013-05-10,773.331
2013-05-13,768.599
2013-05-14,725.227
2013-05-15,720.724
2013-05-16,720.756
2013-05-17,723.992
2013-05-20,730.416
2013-05-21,730.323
2013-05-22,727.623
2013-05-23,718.327
2013-05-24,724.35
2013-05-27,729.833
2013-05-28,721.357
2013-05-29,717.517
2013-05-30,715.369
2013-05-31,706.661
2013-06-03,706.574
2013-06-04,708.883
2013-06-05,701.913
2013-06-06,704.921
2013-06-07,714.545
2013-06-10,714.216
2013-06-11,703.52
2013-06-12,708.623
2013-06-13,705.748
2013-06-14,726.094
2013-06-17,739.249
2013-06-18,752.87
2013-06-19,754.17
2013-06-20,703.842
2013-06-21,678.84
2013-06-24,657.693
2013-06-25,671.924
2013-06-26,673.658
2013-06-27,682.336
2013-06-28,698.972
2013-07-01,703.453
2013-07-02,695.848
2013-07-03,675.818
2013-07-04,686.176
2013-07-05,678.221
2013-07-08,682.269
2013-07-09,678.308
2013-07-10,673.759
2013-07-11,679.899
2013-07-12,676.751
2013-07-15,689.761
2013-07-16,689.487
2013-07-17,680.313
2013-07-18,697.323
2013-07-19,692.132
2013-07-22,693.715
2013-07-23,694.802
2013-07-24,712.602
2013-07-25,707.112
2013-07-26,704.05
2013-07-29,700.869
2013-07-30,692.147
2013-07-31,659.155
2013-08-01,644.687
2013-08-02,656.512
2013-08-05,644.401
2013-08-06,636.805
2013-08-07,635.534
2013-08-08,659.627
2013-08-09,685.582
2013-08-12,675.166
2013-08-13,675.808
2013-08-14,687.835
2013-08-15,688.619
2013-08-16,685.253
2013-08-19,684.947
2013-08-20,680.791
2013-08-21,675.182
2013-08-22,689.471
2013-08-23,691.375
2013-08-26,687.446
2013-08-27,678.757
2013-08-28,658.805
2013-08-29,651.157
2013-08-30,646.669
2013-09-02,657.129
2013-09-03,655.797
2013-09-04,649.773
2013-09-05,660.992
2013-09-06,668.167
2013-09-09,663.105
2013-09-10,676.437
2013-09-11,680.134
2013-09-12,694.816
2013-09-13,699.641
2013-09-16,694.407
2013-09-17,672.651
2013-09-18,679.538
2013-09-19,688.368
2013-09-20,687.538
2013-09-23,681.356
2013-09-24,682.561
2013-09-25,706.29
2013-09-26,696.835
2013-09-27,695.338
2013-09-30,686.146
2013-10-01,659.731
2013-10-02,651.061
2013-10-03,658.449
2013-10-04,653.585
2013-10-07,638.217
2013-10-08,638.041
2013-10-09,629.883
2013-10-10,640.998
2013-10-11,644.582
2013-10-14,653.663
2013-10-15,651.68
2013-10-16,661.117
2013-10-17,662.906
2013-10-18,676.022
2013-10-21,685.487
2013-10-22,689.868
2013-10-23,689.504
2013-10-24,677.41
2013-10-25,669.122
2013-10-28,675.075
2013-10-29,674.711
2013-10-30,668.261
2013-10-31,630.463
2013-11-01,625.465
2013-11-04,645.305
2013-11-05,660.474
2013-11-06,682.966
2013-11-07,676.598
2013-11-08,662.552
2013-11-11,672.01
2013-11-12,676.827
2013-11-13,668.414
2013-11-14,678.686
2013-11-15,675.588
2013-11-18,684.352
2013-11-19,690.219
2013-11-20,682.859
2013-11-21,678.975
2013-11-22,678.695
2013-11-25,683.12
2013-11-26,680.559
2013-11-27,694.293
2013-11-28,705.326
2013-11-29,709.502
2013-12-02,702.68
2013-12-03,700.151
2013-12-04,684.147
2013-12-05,683.593
2013-12-06,683.584
2013-12-09,699.191
2013-12-10,704.946
2013-12-11,701.976
2013-12-12,687.952
2013-12-13,682.095
2013-12-16,693.962
2013-12-17,691.62
2013-12-18,688.076
2013-12-19,686.402
2013-12-20,693.87
2013-12-23,711.013
2013-12-24,709.94
2013-12-25,709.94
2013-12-26,711.264
2013-12-27,717.441
2013-12-30,710.603
2013-12-31,710.019
2014-01-01,710.019
2014-01-02,708.17
2014-01-03,725.602
2014-01-06,725.251
2014-01-07,740.497
2014-01-08,745.346
2014-01-09,741.979
2014-01-10,744.111
2014-01-13,748.709
2014-01-14,735.078
2014-01-15,730.126
2014-01-16,730.354
2014-01-17,726.373
2014-01-20,726.585
2014-01-21,721.22
2014-01-22,692.493
2014-01-23,693.111
2014-01-24,693.455
2014-01-27,684.515
2014-01-28,696.432
2014-01-29,693.081
2014-01-30,682.597
2014-01-31,671.56
2014-02-03,662.922
2014-02-04,672.14
2014-02-05,678.08
2014-02-06,703.262
2014-02-07,710.037
2014-02-10,711.345
2014-02-11,721.426
2014-02-12,721.085
2014-02-13,730.455
2014-02-14,736.439
2014-02-17,757.006
2014-02-18,753.95
2014-02-19,751.61
2014-02-20,745.241
2014-02-21,752.593
2014-02-24,756.69
2014-02-25,758.857
2014-02-26,728.215
2014-02-27,740.886
2014-02-28,756.568
2014-03-03,731.667
2014-03-04,753.15
2014-03-05,756.55
2014-03-06,765.767
2014-03-07,758.593
2014-03-10,765.25
2014-03-11,767.345
2014-03-12,753.469
2014-03-13,735.397
2014-03-14,737.651
2014-03-17,753.751
2014-03-18,756.301
2014-03-19,757.979
2014-03-20,749.228
2014-03-21,749.099
2014-03-24,742.658
2014-03-25,745.783
2014-03-26,750.684
2014-03-27,749.421
2014-03-28,752.291
2014-03-31,753.957
2014-04-01,775.345
2014-04-02,766.795
2014-04-03,771.313
2014-04-04,760.216
2014-04-07,751.559
2014-04-08,744.446
2014-04-09,745.599
2014-04-10,740.373
2014-04-11,728.291
2014-04-14,726.137
2014-04-15,713.575
2014-04-16,733.933
2014-04-17,746.174
2014-04-18,746.174
2014-04-21,744.475
2014-04-22,763.488
2014-04-23,750.289
2014-04-24,748.966
2014-04-25,734.521
2014-04-28,735.917
2014-04-29,745.278
2014-04-30,740.003
2014-05-01,740.003
2014-05-02,748.603
2014-05-05,749.158
2014-05-06,751.261
2014-05-07,736.843
2014-05-08,736.524
2014-05-09,716.31
2014-05-12,722.322
2014-05-13,716.313
2014-05-14,685.529
2014-05-15,667.846
2014-05-16,664.79
2014-05-19,667.671
2014-05-20,669.844
2014-05-21,655.867
2014-05-22,649.191
2014-05-23,647.26
2014-05-26,657.054
2014-05-27,675.35
2014-05-28,685.875
2014-05-29,679.953
2014-05-30,688.669
2014-06-02,686.744
2014-06-03,688.291
2014-06-04,697.218
2014-06-05,704.397
2014-06-06,713.664
2014-06-09,712.25
2014-06-10,715.452
2014-06-11,696.088
2014-06-12,684.05
2014-06-13,678.491
2014-06-16,670.032
2014-06-17,668.932
2014-06-18,659.704
2014-06-19,658.282
2014-06-20,644.121
2014-06-23,631.131
2014-06-24,608.436
2014-06-25,626.66
2014-06-26,623.012
2014-06-27,606.074
2014-06-30,589.263
2014-07-01,648.036
2014-07-02,643.006
2014-07-03,630.804
2014-07-04,621.812
2014-07-07,608.269
2014-07-08,583.021
2014-07-09,574.68
2014-07-10,536.463
2014-07-11,530.703
2014-07-14,528.55
2014-07-15,514.028
2014-07-16,542.65
2014-07-17,532.699
2014-07-18,528.571
2014-07-21,524.855
2014-07-22,527.983
2014-07-23,552.99
2014-07-24,569.976
2014-07-25,556.208
2014-07-28,551.417
2014-07-29,537.097
2014-07-30,497.817
2014-07-31,458.582
2014-08-01,437.817
2014-08-04,449.153
2014-08-05,421.252
2014-08-06,395.645
2014-08-07,390.073
2014-08-08,385.589
2014-08-11,388.743
2014-08-12,388.982
2014-08-13,399.807
2014-08-14,405.173
2014-08-15,405.127
2014-08-18,417.29
2014-08-19,417.63
2014-08-20,414.045
2014-08-21,412.0
2014-08-22,408.296
2014-08-25,413.45
2014-08-26,419.165
2014-08-27,427.718
2014-08-28,417.097
2014-08-29,422.936
2014-09-01,417.722
2014-09-02,415.143
2014-09-03,426.402
2014-09-04,432.323
2014-09-05,430.376
2014-09-08,428.127
2014-09-09,418.869
2014-09-10,416.658
2014-09-11,416.244
2014-09-12,418.422
2014-09-15,413.123
2014-09-16,403.704
2014-09-17,403.156
2014-09-18,403.624
2014-09-19,407.696
2014-09-22,405.126
2014-09-23,401.734
2014-09-24,396.744
2014-09-25,388.078
2014-09-26,388.016
2014-09-29,388.147
2014-09-30,386.636
2014-10-01,380.155
2014-10-02,373.589
2014-10-03,367.654
2014-10-06,366.326
2014-10-07,368.36
2014-10-08,358.265
2014-10-09,351.705
2014-10-10,345.944
2014-10-13,349.739
2014-10-14,349.006
2014-10-15,339.603
2014-10-16,330.791
2014-10-17,342.683
2014-10-20,345.944
2014-10-21,360.398
2014-10-22,360.744
2014-10-23,356.868
2014-10-24,356.881
2014-10-27,353.429
2014-10-28,361.777
2014-10-29,355.463
2014-10-30,334.402
2014-10-31,330.223
2014-11-03,329.089
2014-11-04,322.941
2014-11-05,329.75
2014-11-06,332.455
2014-11-07,324.98
2014-11-10,334.877
2014-11-11,335.778
2014-11-12,319.261
2014-11-13,332.561
2014-11-14,334.61
2014-11-17,337.812
2014-11-18,344.778
2014-11-19,345.821
2014-11-20,337.87
2014-11-21,342.275
2014-11-24,348.935
2014-11-25,349.848
2014-11-26,351.409
2014-11-27,353.476
2014-11-28,343.497
2014-12-01,333.716
2014-12-02,343.24
2014-12-03,340.748
2014-12-04,338.637
2014-12-05,345.963
2014-12-08,343.819
2014-12-09,332.641
2014-12-10,328.195
2014-12-11,323.096
2014-12-12,319.761
2014-12-15,309.537
2014-12-16,309.655
2014-12-17,298.662
2014-12-18,312.376
2014-12-19,303.868
2014-12-22,302.912
2014-12-23,307.954
2014-12-24,303.821
2014-12-25,303.821
2014-12-26,303.347
2014-12-29,295.714
2014-12-30,288.952
2014-12-31,290.159
2015-01-01,290.159
2015-01-02,297.194
2015-01-05,285.99
2015-01-06,284.15
2015-01-07,277.105
2015-01-08,284.719
2015-01-09,279.935
2015-01-12,281.905
2015-01-13,291.757
2015-01-14,305.575
2015-01-15,289.605
2015-01-16,289.708
2015-01-19,304.375
2015-01-20,305.212
2015-01-21,310.06
2015-01-22,309.949
2015-01-23,301.266
2015-01-26,303.012
2015-01-27,300.363
2015-01-28,283.793
2015-01-29,284.514
2015-01-30,281.22
2015-02-02,293.799
2015-02-03,298.345
2015-02-04,295.295
2015-02-05,292.75
2015-02-06,297.327
2015-02-09,292.62
2015-02-10,294.277
2015-02-11,290.146
2015-02-12,299.805
2015-02-13,309.397
2015-02-16,311.947
2015-02-17,327.651
2015-02-18,334.341
2015-02-19,334.379
2015-02-20,330.799
2015-02-23,334.289
2015-02-24,340.043
2015-02-25,336.781
2015-02-26,340.855
2015-02-27,341.541
2015-03-02,340.552
2015-03-03,348.457
2015-03-04,339.777
2015-03-05,345.974
2015-03-06,347.599
2015-03-09,347.264
2015-03-10,333.914
2015-03-11,338.587
2015-03-12,340.359
2015-03-13,339.021
2015-03-16,346.331
2015-03-17,342.711
2015-03-18,347.18
2015-03-19,347.215
2015-03-20,364.108
2015-03-23,368.676
2015-03-24,377.129
2015-03-25,374.526
2015-03-26,368.487
2015-03-27,375.461
2015-03-30,373.769
2015-03-31,369.745
2015-04-01,374.758
2015-04-02,380.302
2015-04-03,380.302
2015-04-06,385.579
2015-04-07,369.921
2015-04-08,375.989
2015-04-09,374.558
2015-04-10,374.602
2015-04-13,365.829
2015-04-14,361.572
2015-04-15,365.201
2015-04-16,354.649
2015-04-17,345.591
2015-04-20,350.925
2015-04-21,353.269
2015-04-22,350.04
2015-04-23,350.892
2015-04-24,361.882
2015-04-27,374.02
2015-04-28,372.346
2015-04-29,374.819
2015-04-30,391.193
2015-05-01,391.787
2015-05-04,401.264
2015-05-05,391.607
2015-05-06,396.42
2015-05-07,390.839
2015-05-08,395.218
2015-05-11,396.589
2015-05-12,396.666
2015-05-13,402.043
2015-05-14,406.459
2015-05-15,406.78
2015-05-18,402.484
2015-05-19,396.909
2015-05-20,391.494
2015-05-21,391.56
2015-05-22,390.125
2015-05-25,381.522
2015-05-26,369.454
2015-05-27,373.798
2015-05-28,375.767
2015-05-29,370.073
2015-06-01,367.621
2015-06-02,377.307
2015-06-03,387.742
2015-06-04,383.719
2015-06-05,374.039
2015-06-08,367.177
2015-06-09,366.047
2015-06-10,377.614
2015-06-11,378.917
2015-06-12,376.441
2015-06-15,366.465
2015-06-16,365.78
2015-06-17,357.645
2015-06-18,365.208
2015-06-19,361.208
2015-06-22,371.717
2015-06-23,376.024
2015-06-24,367.745
2015-06-25,367.353
2015-06-26,370.016
2015-06-29,344.489
2015-06-30,347.634
2015-07-01,351.828
2015-07-02,348.007
2015-07-03,344.019
2015-07-06,331.111
2015-07-07,319.358
2015-07-08,324.702
2015-07-09,341.317
2015-07-10,356.257
2015-07-13,358.32
2015-07-14,352.49
2015-07-15,354.705
2015-07-16,358.58
2015-07-17,355.819
2015-07-20,356.118
2015-07-21,355.222
2015-07-22,355.348
2015-07-23,363.756
2015-07-24,360.974
