Date,DENMARK SMALL CAP Small Cap
2010-09-23,306.239
2010-09-24,312.585
2010-09-27,311.183
2010-09-28,310.908
2010-09-29,312.119
2010-09-30,314.165
2010-10-01,313.901
2010-10-04,308.97
2010-10-05,314.495
2010-10-06,318.493
2010-10-07,319.823
2010-10-08,316.641
2010-10-11,318.747
2010-10-12,317.188
2010-10-13,326.636
2010-10-14,329.592
2010-10-15,326.822
2010-10-18,325.57
2010-10-19,322.575
2010-10-20,328.459
2010-10-21,334.31
2010-10-22,331.554
2010-10-25,335.29
2010-10-26,330.465
2010-10-27,325.713
2010-10-28,327.08
2010-10-29,326.367
2010-11-01,327.543
2010-11-02,329.175
2010-11-03,326.491
2010-11-04,337.315
2010-11-05,335.373
2010-11-08,331.604
2010-11-09,335.238
2010-11-10,328.86
2010-11-11,328.087
2010-11-12,327.803
2010-11-15,329.553
2010-11-16,321.887
2010-11-17,318.952
2010-11-18,329.278
2010-11-19,331.718
2010-11-22,332.062
2010-11-23,324.778
2010-11-24,325.125
2010-11-25,324.185
2010-11-26,319.819
2010-11-29,313.22
2010-11-30,311.022
2010-12-01,320.41
2010-12-02,330.58
2010-12-03,333.75
2010-12-06,332.478
2010-12-07,339.313
2010-12-08,334.713
2010-12-09,331.166
2010-12-10,334.187
2010-12-13,342.459
2010-12-14,344.359
2010-12-15,341.273
2010-12-16,336.45
2010-12-17,340.636
2010-12-20,339.233
2010-12-21,339.368
2010-12-22,337.124
2010-12-23,337.791
2010-12-24,339.131
2010-12-27,339.005
2010-12-28,340.183
2010-12-29,342.125
2010-12-30,348.032
2010-12-31,351.656
2011-01-03,353.812
2011-01-04,353.18
2011-01-05,345.003
2011-01-06,342.954
2011-01-07,338.093
2011-01-10,349.404
2011-01-11,352.427
2011-01-12,356.989
2011-01-13,359.691
2011-01-14,363.492
2011-01-17,360.82
2011-01-18,365.951
2011-01-19,368.576
2011-01-20,363.404
2011-01-21,368.876
2011-01-24,369.289
2011-01-25,366.048
2011-01-26,368.575
2011-01-27,372.654
2011-01-28,369.597
2011-01-31,368.268
2011-02-01,373.525
2011-02-02,370.023
2011-02-03,365.162
2011-02-04,364.855
2011-02-07,364.75
2011-02-08,369.626
2011-02-09,370.447
2011-02-10,364.079
2011-02-11,362.497
2011-02-14,361.731
2011-02-15,360.427
2011-02-16,360.494
2011-02-17,361.807
2011-02-18,362.763
2011-02-21,359.402
2011-02-22,360.754
2011-02-23,361.556
2011-02-24,359.957
2011-02-25,364.206
2011-02-28,365.638
2011-03-01,364.238
2011-03-02,364.107
2011-03-03,366.851
2011-03-04,368.691
2011-03-07,368.931
2011-03-08,367.352
2011-03-09,368.137
2011-03-10,357.747
2011-03-11,354.478
2011-03-14,354.967
2011-03-15,349.536
2011-03-16,347.964
2011-03-17,351.59
2011-03-18,361.528
2011-03-21,368.106
2011-03-22,367.115
2011-03-23,362.238
2011-03-24,364.02
2011-03-25,366.432
2011-03-28,364.816
2011-03-29,364.82
2011-03-30,365.688
2011-03-31,367.585
2011-04-01,368.384
2011-04-04,370.645
2011-04-05,369.31
2011-04-06,374.07
2011-04-07,371.877
2011-04-08,378.355
2011-04-11,379.229
2011-04-12,377.097
2011-04-13,379.899
2011-04-14,378.511
2011-04-15,376.843
2011-04-18,367.461
2011-04-19,370.981
2011-04-20,381.941
2011-04-21,383.534
2011-04-22,383.534
2011-04-25,383.257
2011-04-26,386.368
2011-04-27,385.754
2011-04-28,390.419
2011-04-29,393.8
2011-05-02,400.08
2011-05-03,396.924
2011-05-04,393.932
2011-05-05,385.109
2011-05-06,384.353
2011-05-09,377.41
2011-05-10,382.11
2011-05-11,379.723
2011-05-12,377.304
2011-05-13,378.896
2011-05-16,383.958
2011-05-17,379.287
2011-05-18,379.241
2011-05-19,381.68
2011-05-20,379.087
2011-05-23,370.275
2011-05-24,370.715
2011-05-25,369.532
2011-05-26,368.313
2011-05-27,375.669
2011-05-30,377.894
2011-05-31,381.627
2011-06-01,382.648
2011-06-02,383.004
2011-06-03,386.371
2011-06-06,382.927
2011-06-07,384.889
2011-06-08,375.357
2011-06-09,375.438
2011-06-10,367.643
2011-06-13,368.072
2011-06-14,371.37
2011-06-15,360.829
2011-06-16,350.898
2011-06-17,355.701
2011-06-20,348.903
2011-06-21,355.789
2011-06-22,356.68
2011-06-23,343.973
2011-06-24,343.426
2011-06-27,344.648
2011-06-28,349.675
2011-06-29,358.037
2011-06-30,366.662
2011-07-01,371.13
2011-07-04,374.703
2011-07-05,371.779
2011-07-06,366.489
2011-07-07,370.566
2011-07-08,364.644
2011-07-11,350.517
2011-07-12,347.043
2011-07-13,355.956
2011-07-14,352.282
2011-07-15,350.529
2011-07-18,342.273
2011-07-19,351.126
2011-07-20,356.172
2011-07-21,367.074
2011-07-22,368.374
2011-07-25,364.881
2011-07-26,368.07
2011-07-27,359.425
2011-07-28,354.862
2011-07-29,353.723
2011-08-01,348.532
2011-08-02,335.515
2011-08-03,332.956
2011-08-04,317.836
2011-08-05,314.441
2011-08-08,296.652
2011-08-09,298.871
2011-08-10,293.138
2011-08-11,296.733
2011-08-12,304.455
2011-08-15,316.481
2011-08-16,305.19
2011-08-17,307.347
2011-08-18,286.68
2011-08-19,282.615
2011-08-22,279.653
2011-08-23,278.533
2011-08-24,279.306
2011-08-25,278.69
2011-08-26,277.129
2011-08-29,290.044
2011-08-30,287.847
2011-08-31,294.81
2011-09-01,292.566
2011-09-02,282.826
2011-09-05,268.767
2011-09-06,264.984
2011-09-07,273.133
2011-09-08,273.163
2011-09-09,260.694
2011-09-12,249.485
2011-09-13,253.074
2011-09-14,255.447
2011-09-15,268.127
2011-09-16,270.561
2011-09-19,262.216
2011-09-20,267.054
2011-09-21,266.518
2011-09-22,255.505
2011-09-23,255.624
2011-09-26,257.625
2011-09-27,270.837
2011-09-28,269.907
2011-09-29,272.094
2011-09-30,263.428
2011-10-03,259.037
2011-10-04,253.379
2011-10-05,257.118
2011-10-06,262.052
2011-10-07,266.521
2011-10-10,276.342
2011-10-11,274.77
2011-10-12,282.996
2011-10-13,279.212
2011-10-14,285.92
2011-10-17,279.991
2011-10-18,278.11
2011-10-19,280.172
2011-10-20,274.709
2011-10-21,284.084
2011-10-24,289.373
2011-10-25,286.871
2011-10-26,287.782
2011-10-27,302.226
2011-10-28,303.138
2011-10-31,292.11
2011-11-01,272.861
2011-11-02,278.257
2011-11-03,281.542
2011-11-04,280.441
2011-11-07,279.336
2011-11-08,284.61
2011-11-09,277.294
2011-11-10,278.565
2011-11-11,286.874
2011-11-14,286.306
2011-11-15,283.006
2011-11-16,283.223
2011-11-17,278.272
2011-11-18,275.113
2011-11-21,267.401
2011-11-22,268.089
2011-11-23,263.181
2011-11-24,261.167
2011-11-25,261.011
2011-11-28,269.817
2011-11-29,270.279
2011-11-30,282.775
2011-12-01,278.008
2011-12-02,278.75
2011-12-05,284.458
2011-12-06,281.541
2011-12-07,281.62
2011-12-08,274.27
2011-12-09,274.463
2011-12-12,264.079
2011-12-13,262.124
2011-12-14,252.576
2011-12-15,253.54
2011-12-16,254.996
2011-12-19,254.57
2011-12-20,261.693
2011-12-21,261.304
2011-12-22,261.507
2011-12-23,262.942
2011-12-26,262.942
2011-12-27,262.672
2011-12-28,259.561
2011-12-29,260.586
2011-12-30,265.851
2012-01-02,270.979
2012-01-03,277.186
2012-01-04,271.612
2012-01-05,270.078
2012-01-06,267.769
2012-01-09,270.499
2012-01-10,278.516
2012-01-11,278.866
2012-01-12,286.524
2012-01-13,287.37
2012-01-16,291.32
2012-01-17,295.041
2012-01-18,298.489
2012-01-19,302.908
2012-01-20,303.586
2012-01-23,306.937
2012-01-24,301.915
2012-01-25,303.454
2012-01-26,312.512
2012-01-27,309.015
2012-01-30,304.358
2012-01-31,305.796
2012-02-01,314.199
2012-02-02,315.904
2012-02-03,318.719
2012-02-06,318.127
2012-02-07,323.604
2012-02-08,324.937
2012-02-09,327.887
2012-02-10,325.091
2012-02-13,326.816
2012-02-14,322.277
2012-02-15,325.355
2012-02-16,321.231
2012-02-17,327.343
2012-02-20,334.407
2012-02-21,332.875
2012-02-22,328.908
2012-02-23,326.854
2012-02-24,332.844
2012-02-27,329.348
2012-02-28,334.343
2012-02-29,334.092
2012-03-01,333.413
2012-03-02,330.881
2012-03-05,331.412
2012-03-06,318.627
2012-03-07,323.452
2012-03-08,330.303
2012-03-09,331.501
2012-03-12,330.164
2012-03-13,332.634
2012-03-14,331.733
2012-03-15,331.254
2012-03-16,333.361
2012-03-19,332.585
2012-03-20,329.429
2012-03-21,327.433
2012-03-22,322.742
2012-03-23,327.027
2012-03-26,331.586
2012-03-27,327.714
2012-03-28,325.869
2012-03-29,319.613
2012-03-30,324.68
2012-04-02,331.457
2012-04-03,335.458
2012-04-04,322.881
2012-04-05,321.52
2012-04-06,321.52
2012-04-09,321.707
2012-04-10,315.908
2012-04-11,315.82
2012-04-12,321.716
2012-04-13,318.784
2012-04-16,316.755
2012-04-17,323.798
2012-04-18,322.117
2012-04-19,326.276
2012-04-20,328.436
2012-04-23,320.356
2012-04-24,324.713
2012-04-25,326.197
2012-04-26,326.053
2012-04-27,328.617
2012-04-30,328.709
2012-05-01,328.941
2012-05-02,325.476
2012-05-03,328.273
2012-05-04,327.329
2012-05-07,321.653
2012-05-08,315.713
2012-05-09,306.576
2012-05-10,311.739
2012-05-11,313.893
2012-05-14,303.927
2012-05-15,298.167
2012-05-16,297.007
2012-05-17,296.251
2012-05-18,296.562
2012-05-21,298.807
2012-05-22,304.524
2012-05-23,295.402
2012-05-24,299.142
2012-05-25,299.821
2012-05-28,300.456
2012-05-29,303.237
2012-05-30,295.544
2012-05-31,293.574
2012-06-01,284.272
2012-06-04,283.122
2012-06-05,282.341
2012-06-06,286.789
2012-06-07,296.251
2012-06-08,291.688
2012-06-11,292.555
2012-06-12,287.797
2012-06-13,288.622
2012-06-14,286.276
2012-06-15,290.7
2012-06-18,291.398
2012-06-19,297.694
2012-06-20,300.769
2012-06-21,299.413
2012-06-22,293.661
2012-06-25,288.09
2012-06-26,281.58
2012-06-27,283.873
2012-06-28,281.694
2012-06-29,296.03
2012-07-02,295.626
2012-07-03,299.487
2012-07-04,301.044
2012-07-05,298.04
2012-07-06,292.485
2012-07-09,289.734
2012-07-10,290.496
2012-07-11,288.932
2012-07-12,286.056
2012-07-13,290.21
2012-07-16,292.44
2012-07-17,290.262
2012-07-18,293.678
2012-07-19,299.531
2012-07-20,294.671
2012-07-23,285.896
2012-07-24,287.417
2012-07-25,288.563
2012-07-26,296.067
2012-07-27,299.972
2012-07-30,298.777
2012-07-31,300.419
2012-08-01,298.126
2012-08-02,292.433
2012-08-03,302.31
2012-08-06,308.753
2012-08-07,309.625
2012-08-08,306.594
2012-08-09,309.613
2012-08-10,309.075
2012-08-13,309.967
2012-08-14,311.361
2012-08-15,309.952
2012-08-16,312.368
2012-08-17,311.648
2012-08-20,311.701
2012-08-21,318.781
2012-08-22,314.415
2012-08-23,317.55
2012-08-24,313.284
2012-08-27,314.803
2012-08-28,317.103
2012-08-29,318.219
2012-08-30,318.309
2012-08-31,324.245
2012-09-03,327.223
2012-09-04,326.886
2012-09-05,327.445
2012-09-06,334.54
2012-09-07,339.465
2012-09-10,339.777
2012-09-11,339.823
2012-09-12,341.08
2012-09-13,338.388
2012-09-14,350.769
2012-09-17,351.647
2012-09-18,347.081
2012-09-19,347.62
2012-09-20,345.361
2012-09-21,348.625
2012-09-24,348.237
2012-09-25,351.34
2012-09-26,341.586
2012-09-27,342.101
2012-09-28,342.228
2012-10-01,346.027
2012-10-02,345.598
2012-10-03,342.521
2012-10-04,345.212
2012-10-05,351.745
2012-10-08,347.03
2012-10-09,341.585
2012-10-10,338.749
2012-10-11,339.745
2012-10-12,339.314
2012-10-15,338.051
2012-10-16,344.0
2012-10-17,347.517
2012-10-18,349.715
2012-10-19,346.829
2012-10-22,346.6
2012-10-23,341.466
2012-10-24,344.398
2012-10-25,345.467
2012-10-26,343.373
2012-10-29,341.32
2012-10-30,344.873
2012-10-31,344.706
2012-11-01,347.342
2012-11-02,346.252
2012-11-05,342.549
2012-11-06,343.716
2012-11-07,339.3
2012-11-08,337.292
2012-11-09,336.721
2012-11-12,336.314
2012-11-13,330.462
2012-11-14,329.432
2012-11-15,324.744
2012-11-16,320.808
2012-11-19,325.866
2012-11-20,327.463
2012-11-21,329.678
2012-11-22,335.036
2012-11-23,337.985
2012-11-26,338.421
2012-11-27,337.278
2012-11-28,332.353
2012-11-29,337.91
2012-11-30,340.346
2012-12-03,344.382
2012-12-04,345.218
2012-12-05,347.303
2012-12-06,348.439
2012-12-07,346.717
2012-12-10,345.58
2012-12-11,347.518
2012-12-12,348.638
2012-12-13,347.749
2012-12-14,349.241
2012-12-17,346.037
2012-12-18,349.152
2012-12-19,351.419
2012-12-20,355.112
2012-12-21,353.56
2012-12-24,354.107
2012-12-25,354.107
2012-12-26,354.955
2012-12-27,353.825
2012-12-28,351.005
2012-12-31,350.006
2013-01-01,350.006
2013-01-02,358.793
2013-01-03,356.051
2013-01-04,355.663
2013-01-07,360.649
2013-01-08,359.565
2013-01-09,360.284
2013-01-10,369.08
2013-01-11,374.001
2013-01-14,372.136
2013-01-15,370.83
2013-01-16,371.087
2013-01-17,377.741
2013-01-18,377.084
2013-01-21,379.759
2013-01-22,379.291
2013-01-23,379.859
2013-01-24,381.907
2013-01-25,387.728
2013-01-28,385.507
2013-01-29,385.216
2013-01-30,386.857
2013-01-31,382.415
2013-02-01,390.843
2013-02-04,383.833
2013-02-05,383.112
2013-02-06,383.611
2013-02-07,381.971
2013-02-08,383.194
2013-02-11,382.111
2013-02-12,388.163
2013-02-13,393.462
2013-02-14,391.586
2013-02-15,393.107
2013-02-18,391.68
2013-02-19,396.818
2013-02-20,401.821
2013-02-21,395.994
2013-02-22,397.664
2013-02-25,401.116
2013-02-26,395.7
2013-02-27,400.58
2013-02-28,403.171
2013-03-01,401.881
2013-03-04,400.741
2013-03-05,405.292
2013-03-06,405.437
2013-03-07,408.502
2013-03-08,410.659
2013-03-11,413.611
2013-03-12,416.001
2013-03-13,414.151
2013-03-14,415.998
2013-03-15,418.422
2013-03-18,412.415
2013-03-19,410.007
2013-03-20,413.237
2013-03-21,411.666
2013-03-22,411.408
2013-03-25,409.026
2013-03-26,410.819
2013-03-27,407.616
2013-03-28,409.434
2013-03-29,409.434
2013-04-01,409.618
2013-04-02,414.301
2013-04-03,413.166
2013-04-04,408.387
2013-04-05,408.599
2013-04-08,412.127
2013-04-09,413.593
2013-04-10,422.106
2013-04-11,423.824
2013-04-12,422.896
2013-04-15,420.267
2013-04-16,419.384
2013-04-17,411.628
2013-04-18,411.463
2013-04-19,414.848
2013-04-22,412.602
2013-04-23,417.987
2013-04-24,416.878
2013-04-25,419.159
2013-04-26,419.832
2013-04-29,425.214
2013-04-30,427.956
2013-05-01,430.6
2013-05-02,428.276
2013-05-03,435.645
2013-05-06,435.035
2013-05-07,436.53
2013-05-08,446.578
2013-05-09,443.93
2013-05-10,439.666
2013-05-13,447.707
2013-05-14,454.037
2013-05-15,450.951
2013-05-16,452.637
2013-05-17,445.458
2013-05-20,446.545
2013-05-21,451.397
2013-05-22,449.203
2013-05-23,442.246
2013-05-24,448.999
2013-05-27,451.693
2013-05-28,456.256
2013-05-29,455.541
2013-05-30,459.768
2013-05-31,453.765
2013-06-03,449.598
2013-06-04,450.654
2013-06-05,451.164
2013-06-06,449.071
2013-06-07,448.454
2013-06-10,447.366
2013-06-11,437.446
2013-06-12,442.493
2013-06-13,438.122
2013-06-14,444.031
2013-06-17,447.024
2013-06-18,448.746
2013-06-19,445.173
2013-06-20,427.863
2013-06-21,425.907
2013-06-24,418.12
2013-06-25,423.863
2013-06-26,429.729
2013-06-27,437.242
2013-06-28,434.32
2013-07-01,438.846
2013-07-02,439.315
2013-07-03,432.806
2013-07-04,438.607
2013-07-05,436.854
2013-07-08,444.128
2013-07-09,446.164
2013-07-10,450.775
2013-07-11,460.87
2013-07-12,464.551
2013-07-15,465.35
2013-07-16,464.245
2013-07-17,466.564
2013-07-18,468.246
2013-07-19,468.883
2013-07-22,472.694
2013-07-23,474.69
2013-07-24,482.766
2013-07-25,479.137
2013-07-26,475.159
2013-07-29,478.015
2013-07-30,482.646
2013-07-31,484.62
2013-08-01,491.858
2013-08-02,494.709
2013-08-05,496.039
2013-08-06,490.635
2013-08-07,486.787
2013-08-08,493.554
2013-08-09,494.494
2013-08-12,493.168
2013-08-13,492.902
2013-08-14,497.084
2013-08-15,493.995
2013-08-16,496.707
2013-08-19,494.152
2013-08-20,495.009
2013-08-21,494.886
2013-08-22,498.176
2013-08-23,506.985
2013-08-26,504.878
2013-08-27,490.913
2013-08-28,490.554
2013-08-29,491.523
2013-08-30,485.328
2013-09-02,492.302
2013-09-03,493.175
2013-09-04,492.36
2013-09-05,493.857
2013-09-06,498.441
2013-09-09,505.073
2013-09-10,516.266
2013-09-11,517.43
2013-09-12,517.025
2013-09-13,515.248
2013-09-16,524.348
2013-09-17,522.124
2013-09-18,524.665
2013-09-19,537.58
2013-09-20,536.773
2013-09-23,529.366
2013-09-24,533.154
2013-09-25,530.683
2013-09-26,535.402
2013-09-27,540.77
2013-09-30,537.94
2013-10-01,547.181
2013-10-02,548.352
2013-10-03,553.261
2013-10-04,551.907
2013-10-07,549.424
2013-10-08,549.987
2013-10-09,538.951
2013-10-10,548.468
2013-10-11,553.009
2013-10-14,553.537
2013-10-15,555.637
2013-10-16,561.38
2013-10-17,568.583
2013-10-18,572.179
2013-10-21,576.509
2013-10-22,584.686
2013-10-23,585.752
2013-10-24,584.926
2013-10-25,578.487
2013-10-28,571.035
2013-10-29,577.005
2013-10-30,576.42
2013-10-31,569.062
2013-11-01,567.083
2013-11-04,567.603
2013-11-05,557.274
2013-11-06,580.174
2013-11-07,568.807
2013-11-08,564.103
2013-11-11,565.917
2013-11-12,560.321
2013-11-13,557.818
2013-11-14,562.229
2013-11-15,566.957
2013-11-18,574.476
2013-11-19,567.913
2013-11-20,559.871
2013-11-21,563.627
2013-11-22,566.024
2013-11-25,568.704
2013-11-26,571.788
2013-11-27,575.08
2013-11-28,581.414
2013-11-29,584.147
2013-12-02,582.078
2013-12-03,572.036
2013-12-04,564.405
2013-12-05,566.734
2013-12-06,569.736
2013-12-09,576.516
2013-12-10,577.23
2013-12-11,578.652
2013-12-12,568.702
2013-12-13,566.856
2013-12-16,572.077
2013-12-17,567.391
2013-12-18,574.421
2013-12-19,578.426
2013-12-20,585.547
2013-12-23,590.831
2013-12-24,589.208
2013-12-25,589.208
2013-12-26,590.289
2013-12-27,600.724
2013-12-30,604.277
2013-12-31,602.714
2014-01-01,602.714
2014-01-02,605.442
2014-01-03,610.896
2014-01-06,622.44
2014-01-07,627.426
2014-01-08,625.446
2014-01-09,627.132
2014-01-10,636.913
2014-01-13,632.208
2014-01-14,629.918
2014-01-15,632.354
2014-01-16,631.623
2014-01-17,633.094
2014-01-20,631.338
2014-01-21,633.526
2014-01-22,635.766
2014-01-23,636.967
2014-01-24,618.753
2014-01-27,598.296
2014-01-28,609.06
2014-01-29,602.395
2014-01-30,611.786
2014-01-31,608.11
2014-02-03,604.266
2014-02-04,596.703
2014-02-05,606.317
2014-02-06,620.191
2014-02-07,622.292
2014-02-10,627.177
2014-02-11,634.635
2014-02-12,633.752
2014-02-13,634.16
2014-02-14,640.698
2014-02-17,641.471
2014-02-18,643.96
2014-02-19,648.647
2014-02-20,645.178
2014-02-21,651.805
2014-02-24,655.154
2014-02-25,665.041
2014-02-26,655.34
2014-02-27,650.683
2014-02-28,665.763
2014-03-03,645.65
2014-03-04,660.25
2014-03-05,663.131
2014-03-06,674.343
2014-03-07,672.258
2014-03-10,671.666
2014-03-11,669.72
2014-03-12,661.9
2014-03-13,658.903
2014-03-14,645.096
2014-03-17,654.449
2014-03-18,656.39
2014-03-19,655.497
2014-03-20,646.339
2014-03-21,646.788
2014-03-24,635.541
2014-03-25,638.975
2014-03-26,645.794
2014-03-27,650.52
2014-03-28,657.455
2014-03-31,664.601
2014-04-01,679.734
2014-04-02,683.29
2014-04-03,679.522
2014-04-04,684.69
2014-04-07,676.249
2014-04-08,666.283
2014-04-09,680.526
2014-04-10,681.847
2014-04-11,669.928
2014-04-14,649.909
2014-04-15,647.848
2014-04-16,659.32
2014-04-17,660.701
2014-04-18,660.701
2014-04-21,659.204
2014-04-22,683.807
2014-04-23,682.977
2014-04-24,679.067
2014-04-25,673.522
2014-04-28,673.652
2014-04-29,676.752
2014-04-30,685.801
2014-05-01,689.713
2014-05-02,696.275
2014-05-05,702.003
2014-05-06,706.886
2014-05-07,696.084
2014-05-08,697.741
2014-05-09,704.138
2014-05-12,718.975
2014-05-13,716.32
2014-05-14,722.295
2014-05-15,720.468
2014-05-16,719.82
2014-05-19,717.276
2014-05-20,723.849
2014-05-21,729.668
2014-05-22,733.433
2014-05-23,722.5
2014-05-26,732.207
2014-05-27,735.47
2014-05-28,737.255
2014-05-29,738.237
2014-05-30,739.897
2014-06-02,740.744
2014-06-03,735.906
2014-06-04,738.708
2014-06-05,738.486
2014-06-06,744.069
2014-06-09,741.589
2014-06-10,740.358
2014-06-11,731.839
2014-06-12,734.547
2014-06-13,731.249
2014-06-16,732.516
2014-06-17,735.201
2014-06-18,742.312
2014-06-19,749.564
2014-06-20,745.37
2014-06-23,748.082
2014-06-24,740.359
2014-06-25,735.36
2014-06-26,734.951
2014-06-27,739.536
2014-06-30,742.89
2014-07-01,743.882
2014-07-02,753.439
2014-07-03,754.474
2014-07-04,752.659
2014-07-07,747.268
2014-07-08,737.162
2014-07-09,731.386
2014-07-10,719.304
2014-07-11,723.01
2014-07-14,729.794
2014-07-15,720.711
2014-07-16,727.293
2014-07-17,725.224
2014-07-18,717.85
2014-07-21,717.575
2014-07-22,720.042
2014-07-23,718.855
2014-07-24,722.097
2014-07-25,718.692
2014-07-28,716.023
2014-07-29,719.766
2014-07-30,717.306
2014-07-31,709.128
2014-08-01,703.11
2014-08-04,703.817
2014-08-05,705.53
2014-08-06,697.326
2014-08-07,693.501
2014-08-08,687.582
2014-08-11,702.369
2014-08-12,701.278
2014-08-13,709.608
2014-08-14,706.159
2014-08-15,707.316
2014-08-18,709.624
2014-08-19,707.084
2014-08-20,702.796
2014-08-21,707.437
2014-08-22,703.347
2014-08-25,705.908
2014-08-26,707.247
2014-08-27,710.748
2014-08-28,702.755
2014-08-29,700.282
2014-09-01,697.354
2014-09-02,697.532
2014-09-03,701.693
2014-09-04,696.866
2014-09-05,693.133
2014-09-08,692.638
2014-09-09,689.511
2014-09-10,685.49
2014-09-11,685.7
2014-09-12,685.015
2014-09-15,684.579
2014-09-16,677.562
2014-09-17,681.446
2014-09-18,680.293
2014-09-19,679.031
2014-09-22,677.684
2014-09-23,670.381
2014-09-24,667.111
2014-09-25,666.256
2014-09-26,666.947
2014-09-29,665.05
2014-09-30,667.115
2014-10-01,666.813
2014-10-02,659.816
2014-10-03,654.919
2014-10-06,658.242
2014-10-07,653.471
2014-10-08,645.568
2014-10-09,649.951
2014-10-10,634.823
2014-10-13,631.256
2014-10-14,632.291
2014-10-15,624.795
2014-10-16,612.228
2014-10-17,633.77
2014-10-20,633.353
2014-10-21,645.63
2014-10-22,662.465
2014-10-23,662.939
2014-10-24,664.09
2014-10-27,666.913
2014-10-28,674.489
2014-10-29,681.896
2014-10-30,675.444
2014-10-31,678.198
2014-11-03,669.398
2014-11-04,673.669
2014-11-05,673.797
2014-11-06,672.069
2014-11-07,664.4
2014-11-10,666.195
2014-11-11,670.618
2014-11-12,666.177
2014-11-13,662.558
2014-11-14,660.976
2014-11-17,658.479
2014-11-18,671.886
2014-11-19,672.679
2014-11-20,670.055
2014-11-21,669.736
2014-11-24,675.236
2014-11-25,681.757
2014-11-26,681.923
2014-11-27,678.717
2014-11-28,675.884
2014-12-01,674.503
2014-12-02,678.971
2014-12-03,678.759
2014-12-04,682.744
2014-12-05,683.703
2014-12-08,687.999
2014-12-09,689.55
2014-12-10,690.141
2014-12-11,689.73
2014-12-12,686.98
2014-12-15,677.07
2014-12-16,677.096
2014-12-17,678.152
2014-12-18,684.338
2014-12-19,687.661
2014-12-22,692.022
2014-12-23,688.619
2014-12-24,689.296
2014-12-25,689.296
2014-12-26,688.236
2014-12-29,692.762
2014-12-30,691.414
2014-12-31,687.672
2015-01-01,687.672
2015-01-02,691.697
2015-01-05,684.704
2015-01-06,675.817
2015-01-07,662.89
2015-01-08,668.834
2015-01-09,673.014
2015-01-12,676.996
2015-01-13,676.209
2015-01-14,670.416
2015-01-15,666.431
2015-01-16,661.589
2015-01-19,678.439
2015-01-20,680.79
2015-01-21,681.518
2015-01-22,666.428
2015-01-23,662.244
2015-01-26,674.927
2015-01-27,674.409
2015-01-28,675.884
2015-01-29,675.738
2015-01-30,674.79
2015-02-02,674.742
2015-02-03,685.271
2015-02-04,689.488
2015-02-05,692.221
2015-02-06,685.972
2015-02-09,686.803
2015-02-10,691.803
2015-02-11,687.502
2015-02-12,697.754
2015-02-13,703.887
2015-02-16,702.269
2015-02-17,702.952
2015-02-18,707.547
2015-02-19,710.861
2015-02-20,707.667
2015-02-23,714.22
2015-02-24,710.63
2015-02-25,714.999
2015-02-26,711.862
2015-02-27,713.952
2015-03-02,711.371
2015-03-03,711.945
2015-03-04,709.828
2015-03-05,722.366
2015-03-06,714.288
2015-03-09,709.97
2015-03-10,698.79
2015-03-11,697.601
2015-03-12,699.732
2015-03-13,696.561
2015-03-16,704.299
2015-03-17,697.241
2015-03-18,701.589
2015-03-19,703.151
2015-03-20,721.397
2015-03-23,730.068
2015-03-24,732.05
2015-03-25,729.687
2015-03-26,708.589
2015-03-27,721.811
2015-03-30,728.594
2015-03-31,720.88
2015-04-01,722.869
2015-04-02,731.108
2015-04-03,731.108
2015-04-06,741.02
2015-04-07,739.958
2015-04-08,734.884
2015-04-09,738.726
2015-04-10,741.844
2015-04-13,742.24
2015-04-14,748.34
2015-04-15,743.679
2015-04-16,742.609
2015-04-17,736.442
2015-04-20,741.277
2015-04-21,747.629
2015-04-22,739.72
2015-04-23,741.248
2015-04-24,752.877
2015-04-27,763.013
2015-04-28,758.519
2015-04-29,750.735
2015-04-30,758.517
2015-05-01,759.424
2015-05-04,759.593
2015-05-05,758.107
2015-05-06,760.392
2015-05-07,757.195
2015-05-08,764.061
2015-05-11,766.069
2015-05-12,768.774
2015-05-13,781.479
2015-05-14,783.141
2015-05-15,787.451
2015-05-18,785.009
2015-05-19,782.226
2015-05-20,777.845
2015-05-21,776.176
2015-05-22,772.181
2015-05-25,772.181
2015-05-26,763.723
2015-05-27,764.605
2015-05-28,773.289
2015-05-29,776.263
2015-06-01,769.738
2015-06-02,784.088
2015-06-03,799.386
2015-06-04,797.117
2015-06-05,784.896
2015-06-08,786.241
2015-06-09,784.415
2015-06-10,802.024
2015-06-11,799.079
2015-06-12,794.923
2015-06-15,772.462
2015-06-16,775.616
2015-06-17,770.106
2015-06-18,781.294
2015-06-19,778.644
2015-06-22,798.561
2015-06-23,787.447
2015-06-24,785.123
2015-06-25,788.28
2015-06-26,787.667
2015-06-29,776.416
2015-06-30,774.302
2015-07-01,787.063
2015-07-02,784.522
2015-07-03,777.412
2015-07-06,771.572
2015-07-07,758.127
2015-07-08,760.64
2015-07-09,772.639
2015-07-10,794.647
2015-07-13,798.723
2015-07-14,797.097
2015-07-15,807.078
2015-07-16,814.722
2015-07-17,810.202
2015-07-20,818.455
2015-07-21,813.828
2015-07-22,814.775
2015-07-23,819.389
2015-07-24,816.723
2015-07-27,804.35
2015-07-28,801.065
2015-07-29,807.64
2015-07-30,790.384
2015-07-31,805.727
2015-08-03,805.693
2015-08-04,805.179
2015-08-05,806.298
