Date,ITALY LARGE VALUE Large Cap
2015-07-30,604.97
2015-07-31,614.478
2015-08-03,612.262
2015-08-04,606.248
2015-08-05,614.858
2015-08-06,615.057
2015-08-07,617.571
2015-08-10,626.057
2015-08-11,622.207
2015-08-12,614.592
2015-08-13,618.087
2015-08-14,612.975
2015-08-17,614.538
2015-08-18,609.749
2015-08-19,597.466
2015-08-20,591.937
2015-08-21,581.636
2015-08-24,556.235
2015-08-25,578.108
2015-08-26,569.182
2015-08-27,584.586
2015-08-28,582.561
2015-08-31,582.016
2015-09-01,573.049
2015-09-02,573.293
2015-09-03,581.286
2015-09-04,566.383
2015-09-07,573.468
2015-09-08,581.559
2015-09-09,586.643
2015-09-10,580.947
2015-09-11,581.825
2015-09-14,579.218
2015-09-15,587.588
2015-09-16,595.6
2015-09-17,594.986
2015-09-18,581.625
2015-09-21,581.663
2015-09-22,558.675
2015-09-23,562.74
2015-09-24,555.194
2015-09-25,569.831
2015-09-28,556.465
2015-09-29,559.099
2015-09-30,572.056
2015-10-01,568.788
2015-10-02,581.06
2015-10-05,593.428
2015-10-06,603.271
2015-10-07,598.613
2015-10-08,603.124
2015-10-09,611.126
2015-10-12,608.137
2015-10-13,606.651
2015-10-14,605.291
2015-10-15,611.806
2015-10-16,614.307
2015-10-19,608.397
2015-10-20,607.794
2015-10-21,607.305
2015-10-22,611.307
2015-10-23,605.867
2015-10-26,602.459
2015-10-27,591.959
2015-10-28,603.346
2015-10-29,591.251
2015-10-30,596.377
2015-11-02,599.535
2015-11-03,597.233
2015-11-04,590.013
2015-11-05,584.499
2015-11-06,585.649
2015-11-09,575.267
2015-11-10,580.842
2015-11-11,579.941
2015-11-12,566.469
2015-11-13,565.464
2015-11-16,564.194
2015-11-17,576.344
2015-11-18,571.689
2015-11-19,577.816
2015-11-20,572.419
2015-11-23,573.851
2015-11-24,569.616
2015-11-25,577.641
2015-11-26,584.492
2015-11-27,581.154
2015-11-30,583.212
2015-12-01,580.307
2015-12-02,577.269
2015-12-03,578.605
2015-12-04,578.351
2015-12-07,574.928
2015-12-08,563.356
2015-12-09,569.144
2015-12-10,564.411
2015-12-11,556.207
2015-12-14,540.889
2015-12-15,554.861
2015-12-16,554.72
2015-12-17,557.186
2015-12-18,549.003
2015-12-21,546.702
2015-12-22,549.783
2015-12-23,557.475
2015-12-24,561.523
2015-12-25,561.523
2015-12-28,559.835
2015-12-29,563.8
2015-12-30,558.022
2015-12-31,555.44
2016-01-01,555.44
2016-01-04,536.545
2016-01-05,539.047
2016-01-06,527.127
2016-01-07,528.254
2016-01-08,523.387
2016-01-11,517.79
2016-01-12,517.611
2016-01-13,524.376
2016-01-14,520.364
2016-01-15,510.371
2016-01-18,497.751
2016-01-19,505.144
2016-01-20,484.236
2016-01-21,497.991
2016-01-22,508.608
2016-01-25,500.417
2016-01-26,506.057
2016-01-27,508.243
2016-01-28,497.949
2016-01-29,502.622
2016-02-01,501.544
2016-02-02,486.53
2016-02-03,484.108
2016-02-04,493.127
2016-02-05,481.429
2016-02-08,465.492
2016-02-09,460.948
2016-02-10,467.935
2016-02-11,447.685
2016-02-12,466.167
2016-02-15,475.391
2016-02-16,469.862
2016-02-17,479.754
2016-02-18,473.48
2016-02-19,468.576
2016-02-22,482.016
2016-02-23,473.263
2016-02-24,462.239
2016-02-25,474.366
2016-02-26,483.153
2016-02-29,484.088
2016-03-01,493.627
2016-03-02,496.697
2016-03-03,505.878
2016-03-04,508.902
2016-03-07,502.265
2016-03-08,503.136
2016-03-09,508.582
2016-03-10,510.226
2016-03-11,532.728
2016-03-14,528.216
2016-03-15,525.455
2016-03-16,525.131
2016-03-17,539.419
2016-03-18,537.059
2016-03-21,537.572
2016-03-22,536.072
2016-03-23,524.99
2016-03-24,516.97
2016-03-25,516.97
2016-03-28,519.355
2016-03-29,519.056
2016-03-30,533.818
2016-03-31,527.536
2016-04-01,514.1
2016-04-04,510.689
2016-04-05,496.546
2016-04-06,500.81
2016-04-07,490.376
2016-04-08,510.797
2016-04-11,515.44
2016-04-12,507.957
2016-04-13,520.948
2016-04-14,526.342
2016-04-15,523.582
2016-04-18,526.634
2016-04-19,534.068
2016-04-20,537.699
2016-04-21,537.723
2016-04-22,535.313
2016-04-25,530.098
2016-04-26,537.351
2016-04-27,539.386
2016-04-28,546.163
2016-04-29,541.876
2016-05-02,539.761
2016-05-03,527.968
2016-05-04,525.669
2016-05-05,526.868
2016-05-06,525.194
2016-05-09,519.688
2016-05-10,528.003
2016-05-11,523.614
2016-05-12,520.89
2016-05-13,517.024
2016-05-16,521.701
2016-05-17,515.868
2016-05-18,517.108
2016-05-19,504.929
2016-05-20,513.691
2016-05-23,510.696
2016-05-24,523.574
2016-05-25,531.519
2016-05-26,536.49
2016-05-27,533.472
2016-05-30,536.337
2016-05-31,529.303
2016-06-01,525.492
2016-06-02,522.785
2016-06-03,523.776
2016-06-06,530.429
2016-06-07,540.165
2016-06-08,542.033
2016-06-09,535.444
2016-06-10,516.992
2016-06-13,504.22
2016-06-14,490.221
2016-06-15,498.153
2016-06-16,490.476
2016-06-17,511.803
2016-06-20,530.766
2016-06-21,531.066
2016-06-22,526.671
2016-06-23,548.981
2016-06-24,471.853
2016-06-27,452.931
2016-06-28,471.051
2016-06-29,491.604
2016-06-30,500.24
2016-07-01,504.703
2016-07-04,498.19
2016-07-05,491.954
2016-07-06,478.653
2016-07-07,478.131
2016-07-08,491.51
2016-07-11,496.064
2016-07-12,508.836
2016-07-13,504.068
2016-07-14,511.429
2016-07-15,508.695
2016-07-18,507.446
2016-07-19,502.711
2016-07-20,502.127
2016-07-21,502.578
2016-07-22,500.994
2016-07-25,497.668
2016-07-26,497.284
2016-07-27,500.353
2016-07-28,495.309
2016-07-29,511.05
2016-08-01,502.302
2016-08-02,492.539
2016-08-03,490.134
2016-08-04,491.1
2016-08-05,498.196
2016-08-08,502.244
2016-08-09,504.025
2016-08-10,505.478
2016-08-11,512.785
2016-08-12,513.123
2016-08-15,513.973
2016-08-16,512.518
2016-08-17,505.247
2016-08-18,510.755
2016-08-19,499.873
2016-08-22,501.106
2016-08-23,511.523
2016-08-24,510.416
2016-08-25,507.258
2016-08-26,511.973
2016-08-29,500.628
2016-08-30,507.241
2016-08-31,507.162
2016-09-01,509.2
2016-09-02,516.624
2016-09-05,516.331
2016-09-06,516.168
2016-09-07,523.725
2016-09-08,528.949
2016-09-09,519.106
2016-09-12,509.788
2016-09-13,498.693
2016-09-14,498.334
2016-09-15,499.869
2016-09-16,485.415
2016-09-19,494.254
2016-09-20,488.572
2016-09-21,489.607
2016-09-22,502.545
2016-09-23,496.034
2016-09-26,490.387
2016-09-27,485.758
2016-09-28,487.51
2016-09-29,497.332
2016-09-30,497.48
2016-10-03,492.92
2016-10-04,490.398
2016-10-05,495.963
2016-10-06,495.025
2016-10-07,492.326
2016-10-10,498.864
2016-10-11,488.315
2016-10-12,485.306
2016-10-13,481.72
2016-10-14,489.369
2016-10-17,489.928
2016-10-18,500.35
2016-10-19,501.555
2016-10-20,502.997
2016-10-21,501.382
2016-10-24,503.833
2016-10-25,501.547
2016-10-26,504.83
2016-10-27,507.33
2016-10-28,502.611
2016-10-31,497.199
2016-11-01,495.203
2016-11-02,487.805
2016-11-03,484.409
2016-11-04,483.453
2016-11-07,489.043
2016-11-08,492.24
2016-11-09,484.196
2016-11-10,477.187
2016-11-11,473.627
2016-11-14,462.231
2016-11-15,464.456
2016-11-16,458.983
2016-11-17,460.067
2016-11-18,446.944
2016-11-21,452.044
2016-11-22,458.958
2016-11-23,454.105
2016-11-24,454.295
2016-11-25,458.126
2016-11-28,449.002
2016-11-29,459.652
2016-11-30,472.092
2016-12-01,478.589
2016-12-02,482.031
2016-12-05,478.706
2016-12-06,504.147
2016-12-07,518.696
2016-12-08,519.886
2016-12-09,512.656
2016-12-12,519.517
2016-12-13,536.652
2016-12-14,528.749
2016-12-15,527.908
2016-12-16,528.339
2016-12-19,527.842
2016-12-20,532.595
2016-12-21,534.865
2016-12-22,534.206
2016-12-23,541.257
2016-12-26,541.257
2016-12-27,542.141
2016-12-28,533.944
2016-12-29,538.839
2016-12-30,542.977
2017-01-02,550.357
2017-01-03,542.155
2017-01-04,549.277
2017-01-05,555.713
2017-01-06,554.446
2017-01-09,542.204
2017-01-10,544.249
2017-01-11,537.299
2017-01-12,542.286
2017-01-13,548.08
2017-01-16,538.275
2017-01-17,544.945
2017-01-18,545.44
2017-01-19,543.52
2017-01-20,547.635
2017-01-23,547.095
2017-01-24,548.547
2017-01-25,548.839
2017-01-26,538.923
2017-01-27,534.45
2017-01-30,518.17
2017-01-31,519.833
2017-02-01,520.837
2017-02-02,524.159
2017-02-03,532.078
2017-02-06,515.518
2017-02-07,511.261
2017-02-08,515.914
2017-02-09,519.376
2017-02-10,516.18
2017-02-13,518.415
2017-02-14,518.071
2017-02-15,516.344
2017-02-16,521.661
2017-02-17,518.467
2017-02-20,515.98
2017-02-21,512.67
2017-02-22,506.468
2017-02-23,509.675
2017-02-24,502.654
2017-02-27,512.969
2017-02-28,515.413
2017-03-01,525.556
2017-03-02,527.306
2017-03-03,537.375
2017-03-06,533.483
2017-03-07,533.138
2017-03-08,531.122
2017-03-09,536.869
2017-03-10,544.624
2017-03-13,546.491
2017-03-14,539.582
2017-03-15,544.721
2017-03-16,560.439
2017-03-17,560.907
2017-03-20,558.729
2017-03-21,563.924
2017-03-22,564.642
2017-03-23,569.593
2017-03-24,569.679
2017-03-27,573.869
2017-03-28,576.734
2017-03-29,568.618
2017-03-30,570.077
2017-03-31,572.256
2017-04-03,562.681
2017-04-04,563.022
2017-04-05,562.529
2017-04-06,563.161
2017-04-07,560.713
2017-04-10,556.528
2017-04-11,555.985
2017-04-12,552.548
2017-04-13,545.103
2017-04-14,545.103
2017-04-17,547.078
2017-04-18,538.982
2017-04-19,550.951
2017-04-20,553.385
2017-04-21,545.814
2017-04-24,588.766
2017-04-25,595.154
2017-04-26,589.565
2017-04-27,580.793
2017-04-28,580.268
2017-05-01,581.76
2017-05-02,585.94
2017-05-03,588.579
2017-05-04,603.313
2017-05-05,617.439
2017-05-08,613.612
2017-05-09,611.647
2017-05-10,612.947
2017-05-11,613.381
2017-05-12,619.312
2017-05-15,625.641
2017-05-16,636.945
2017-05-17,628.674
2017-05-18,627.562
2017-05-19,638.356
2017-05-22,645.852
2017-05-23,646.045
2017-05-24,640.388
2017-05-25,639.224
2017-05-26,632.027
2017-05-29,618.979
2017-05-30,618.371
2017-05-31,620.403
2017-06-01,622.703
2017-06-02,622.733
2017-06-05,615.561
2017-06-06,619.426
2017-06-07,617.859
2017-06-08,626.719
2017-06-09,625.393
2017-06-12,624.472
2017-06-13,628.777
2017-06-14,628.614
2017-06-15,619.119
2017-06-16,624.836
2017-06-19,624.15
2017-06-20,615.123
2017-06-21,626.722
2017-06-22,622.897
2017-06-23,622.797
2017-06-26,630.5
2017-06-27,631.615
2017-06-28,646.322
2017-06-29,640.772
2017-06-30,633.556
2017-07-03,644.761
2017-07-04,644.908
2017-07-05,638.174
2017-07-06,647.883
2017-07-07,644.691
2017-07-10,647.933
2017-07-11,645.32
2017-07-12,654.333
2017-07-13,658.242
2017-07-14,658.482
2017-07-17,658.839
2017-07-18,662.681
2017-07-19,660.546
2017-07-20,665.697
2017-07-21,661.282
2017-07-24,665.829
2017-07-25,671.654
2017-07-26,673.112
2017-07-27,676.298
2017-07-28,675.794
2017-07-31,680.524
2017-08-01,686.307
2017-08-02,689.256
2017-08-03,699.8
2017-08-04,696.29
2017-08-07,703.572
2017-08-08,699.233
2017-08-09,692.634
2017-08-10,687.476
2017-08-11,681.629
2017-08-14,690.321
2017-08-15,686.513
2017-08-16,692.65
2017-08-17,688.274
2017-08-18,691.335
2017-08-21,691.274
2017-08-22,684.576
2017-08-23,680.781
2017-08-24,684.623
2017-08-25,690.379
2017-08-28,695.894
2017-08-29,690.008
2017-08-30,683.844
2017-08-31,685.7
2017-09-01,689.421
2017-09-04,689.745
2017-09-05,688.003
2017-09-06,690.212
2017-09-07,693.035
2017-09-08,693.957
2017-09-11,702.593
2017-09-12,705.256
2017-09-13,703.131
2017-09-14,700.498
2017-09-15,705.013
2017-09-18,711.325
2017-09-19,713.66
2017-09-20,711.533
2017-09-21,712.547
2017-09-22,714.667
2017-09-25,706.389
2017-09-26,701.164
2017-09-27,704.358
2017-09-28,705.061
2017-09-29,710.377
2017-10-02,705.408
2017-10-03,704.252
2017-10-04,692.13
2017-10-05,694.956
2017-10-06,690.424
2017-10-09,692.534
2017-10-10,693.181
2017-10-11,702.012
2017-10-12,697.099
2017-10-13,697.948
2017-10-16,694.696
2017-10-17,690.386
2017-10-18,692.954
2017-10-19,692.912
2017-10-20,696.187
2017-10-23,694.6
2017-10-24,699.815
2017-10-25,698.052
2017-10-26,700.253
2017-10-27,686.081
2017-10-30,690.232
2017-10-31,689.992
2017-11-01,692.962
2017-11-02,699.932
2017-11-03,693.201
2017-11-06,691.453
2017-11-07,692.459
2017-11-08,691.522
2017-11-09,691.492
2017-11-10,692.856
2017-11-13,687.845
2017-11-14,687.399
2017-11-15,687.974
2017-11-16,685.582
2017-11-17,680.856
2017-11-20,680.377
2017-11-21,683.48
2017-11-22,689.355
2017-11-23,697.393
2017-11-24,703.517
2017-11-27,694.425
2017-11-28,696.046
2017-11-29,699.374
2017-11-30,703.61
2017-12-01,693.323
2017-12-04,701.199
2017-12-05,701.443
2017-12-06,696.694
2017-12-07,702.915
2017-12-08,711.61
2017-12-11,710.98
2017-12-12,708.391
2017-12-13,697.743
2017-12-14,690.844
2017-12-15,688.503
2017-12-18,699.452
2017-12-19,693.95
2017-12-20,691.614
2017-12-21,695.173
2017-12-22,692.484
2017-12-25,692.484
2017-12-26,694.298
2017-12-27,693.335
2017-12-28,692.45
2017-12-29,688.346
2018-01-01,688.346
2018-01-02,689.745
2018-01-03,688.817
2018-01-04,710.873
2018-01-05,715.763
2018-01-08,714.18
2018-01-09,715.065
2018-01-10,725.957
2018-01-11,734.934
2018-01-12,744.837
2018-01-15,757.129
2018-01-16,753.664
2018-01-17,755.29
2018-01-18,758.368
2018-01-19,759.578
2018-01-22,767.684
2018-01-23,768.304
2018-01-24,768.976
2018-01-25,780.336
2018-01-26,779.006
2018-01-29,771.046
2018-01-30,765.057
2018-01-31,770.171
2018-02-01,768.827
2018-02-02,756.396
2018-02-05,743.628
2018-02-06,726.536
2018-02-07,744.387
2018-02-08,729.624
2018-02-09,717.992
2018-02-12,725.099
2018-02-13,718.801
2018-02-14,733.991
2018-02-15,738.166
2018-02-16,745.747
2018-02-19,735.298
2018-02-20,733.798
2018-02-21,730.527
2018-02-22,725.781
2018-02-23,732.4
2018-02-26,732.726
2018-02-27,731.707
2018-02-28,726.206
2018-03-01,721.064
2018-03-02,712.807
2018-03-05,708.374
2018-03-06,724.644
2018-03-07,733.895
2018-03-08,736.78
2018-03-09,735.334
2018-03-12,735.75
2018-03-13,740.221
2018-03-14,729.599
2018-03-15,735.727
2018-03-16,741.25
2018-03-19,737.144
2018-03-20,738.089
2018-03-21,737.53
2018-03-22,728.752
2018-03-23,729.497
2018-03-26,726.048
2018-03-27,727.362
2018-03-28,733.554
2018-03-29,733.264
2018-03-30,733.264
2018-04-02,733.92
2018-04-03,734.828
2018-04-04,736.354
2018-04-05,748.781
2018-04-06,752.85
2018-04-09,761.044
2018-04-10,766.644
2018-04-11,764.217
2018-04-12,769.262
2018-04-13,770.851
2018-04-16,772.912
2018-04-17,781.095
2018-04-18,788.079
2018-04-19,790.614
2018-04-20,787.503
2018-04-23,792.328
2018-04-24,792.638
2018-04-25,781.35
2018-04-26,786.187
2018-04-27,779.929
2018-04-30,780.174
2018-05-01,774.201
2018-05-02,778.78
2018-05-03,772.442
2018-05-04,777.574
2018-05-07,781.786
2018-05-08,762.656
2018-05-09,766.776
2018-05-10,759.482
2018-05-11,766.704
2018-05-14,770.785
2018-05-15,767.038
2018-05-16,741.065
2018-05-17,740.827
2018-05-18,727.092
2018-05-21,725.115
2018-05-22,731.139
2018-05-23,717.768
2018-05-24,711.585
2018-05-25,691.084
2018-05-28,674.474
2018-05-29,652.724
2018-05-30,670.917
2018-05-31,672.708
2018-06-01,685.144
2018-06-04,686.621
2018-06-05,670.153
2018-06-06,677.095
2018-06-07,677.141
2018-06-08,660.257
2018-06-11,689.152
2018-06-12,688.889
2018-06-13,688.669
2018-06-14,688.067
2018-06-15,677.052
2018-06-18,676.856
2018-06-19,676.85
2018-06-20,681.21
2018-06-21,668.614
2018-06-22,679.972
2018-06-25,669.804
2018-06-26,668.422
2018-06-27,667.867
2018-06-28,668.458
2018-06-29,678.01
2018-07-02,669.037
2018-07-03,685.702
2018-07-04,684.883
2018-07-05,693.784
2018-07-06,697.624
2018-07-09,699.183
2018-07-10,693.909
2018-07-11,684.413
2018-07-12,682.286
2018-07-13,682.289
2018-07-16,682.207
2018-07-17,685.33
2018-07-18,681.33
2018-07-19,675.243
2018-07-20,679.916
2018-07-23,679.122
2018-07-24,686.738
2018-07-25,683.785
2018-07-26,688.084
2018-07-27,693.055
2018-07-30,698.37
2018-07-31,708.076
2018-08-01,690.463
2018-08-02,671.743
2018-08-03,675.24
2018-08-06,673.472
2018-08-07,685.62
2018-08-08,683.474
2018-08-09,676.146
2018-08-10,649.153
2018-08-13,642.711
2018-08-14,638.216
2018-08-15,634.849
2018-08-16,628.72
2018-08-17,627.046
2018-08-20,628.341
2018-08-21,643.317
2018-08-22,647.881
2018-08-23,641.897
2018-08-24,647.061
2018-08-27,648.554
2018-08-28,643.63
2018-08-29,644.009
2018-08-30,632.64
2018-08-31,623.041
2018-09-03,627.064
2018-09-04,631.523
2018-09-05,637.64
2018-09-06,638.553
2018-09-07,633.28
2018-09-10,652.392
2018-09-11,649.818
2018-09-12,652.505
2018-09-13,653.103
2018-09-14,652.156
2018-09-17,663.5
2018-09-18,665.165
2018-09-19,664.849
2018-09-20,673.517
2018-09-21,679.71
2018-09-24,677.664
2018-09-25,688.863
2018-09-26,683.963
2018-09-27,674.429
2018-09-28,642.064
2018-10-01,632.063
2018-10-02,628.666
2018-10-03,633.948
2018-10-04,632.823
2018-10-05,626.41
2018-10-08,609.755
2018-10-09,618.462
2018-10-10,621.291
2018-10-11,611.744
2018-10-12,607.411
2018-10-15,612.096
2018-10-16,622.009
2018-10-17,613.738
2018-10-18,600.182
2018-10-19,602.627
2018-10-22,596.369
2018-10-23,591.634
2018-10-24,579.066
2018-10-25,587.655
2018-10-26,584.021
2018-10-29,596.827
2018-10-30,595.26
2018-10-31,593.614
2018-11-01,598.921
2018-11-02,602.7
2018-11-05,602.308
2018-11-06,602.986
2018-11-07,616.176
2018-11-08,608.795
2018-11-09,601.418
2018-11-12,592.399
2018-11-13,595.073
2018-11-14,591.566
2018-11-15,588.851
2018-11-16,593.464
2018-11-19,597.611
2018-11-20,587.158
2018-11-21,594.593
2018-11-22,590.655
2018-11-23,589.873
2018-11-26,605.731
2018-11-27,602.313
2018-11-28,602.782
2018-11-29,606.873
2018-11-30,605.775
2018-12-03,616.297
2018-12-04,609.872
2018-12-05,610.63
2018-12-06,592.707
2018-12-07,596.827
2018-12-10,588.165
2018-12-11,589.748
2018-12-12,604.408
2018-12-13,608.787
2018-12-14,602.213
2018-12-17,597.543
2018-12-18,597.0
2018-12-19,609.605
2018-12-20,598.749
2018-12-21,593.096
2018-12-24,593.096
2018-12-25,593.096
2018-12-26,592.784
2018-12-27,581.424
2018-12-28,590.573
2018-12-31,590.418
2019-01-01,590.418
2019-01-02,586.743
2019-01-03,588.972
2019-01-04,607.788
2019-01-07,613.03
2019-01-08,610.789
2019-01-09,616.013
2019-01-10,621.196
2019-01-11,617.024
2019-01-14,613.453
2019-01-15,609.808
2019-01-16,618.234
2019-01-17,616.983
2019-01-18,622.101
2019-01-21,621.794
2019-01-22,615.947
2019-01-23,617.199
2019-01-24,618.691
2019-01-25,629.494
2019-01-28,626.083
2019-01-29,628.779
2019-01-30,630.245
2019-01-31,628.902
2019-02-01,620.23
2019-02-04,619.311
2019-02-05,624.255
2019-02-06,627.267
2019-02-07,614.466
2019-02-08,609.61
2019-02-11,613.156
2019-02-12,620.401
2019-02-13,624.555
2019-02-14,618.844
2019-02-15,632.314
2019-02-18,640.029
2019-02-19,639.491
2019-02-20,641.694
2019-02-21,639.513
2019-02-22,640.904
2019-02-25,645.931
2019-02-26,647.229
2019-02-27,652.548
2019-02-28,659.061
2019-03-01,657.198
2019-03-04,653.74
2019-03-05,654.688
2019-03-06,661.5
2019-03-07,653.74
2019-03-08,647.178
2019-03-11,650.237
2019-03-12,652.454
2019-03-13,660.231
2019-03-14,662.957
2019-03-15,668.27
2019-03-18,676.73
2019-03-19,681.032
2019-03-20,679.198
2019-03-21,679.977
2019-03-22,668.23
2019-03-25,669.224
2019-03-26,667.854
2019-03-27,669.506
2019-03-28,665.658
2019-03-29,672.1
2019-04-01,676.621
2019-04-02,673.055
2019-04-03,681.902
2019-04-04,678.741
2019-04-05,679.474
2019-04-08,681.201
2019-04-09,681.457
2019-04-10,679.78
2019-04-11,680.733
2019-04-12,686.805
2019-04-15,686.579
2019-04-16,684.789
2019-04-17,688.016
2019-04-18,681.659
2019-04-19,681.659
2019-04-22,682.356
2019-04-23,681.308
2019-04-24,673.817
2019-04-25,671.042
2019-04-26,673.733
2019-04-29,675.336
2019-04-30,682.73
2019-05-01,684.771
2019-05-02,675.887
2019-05-03,676.268
2019-05-06,667.723
2019-05-07,659.155
2019-05-08,657.348
2019-05-09,648.896
2019-05-10,650.918
2019-05-13,645.356
2019-05-14,649.469
2019-05-15,645.286
2019-05-16,652.796
2019-05-17,650.703
2019-05-20,651.522
2019-05-21,657.688
2019-05-22,651.523
2019-05-23,637.841
2019-05-24,649.844
2019-05-27,646.218
2019-05-28,641.919
2019-05-29,632.378
2019-05-30,627.927
2019-05-31,625.217
2019-06-03,631.218
2019-06-04,643.572
2019-06-05,640.91
2019-06-06,642.86
2019-06-07,651.849
2019-06-10,653.239
2019-06-11,655.845
2019-06-12,651.648
2019-06-13,655.291
2019-06-14,653.878
2019-06-17,653.973
2019-06-18,667.528
2019-06-19,671.308
2019-06-20,677.567
2019-06-21,681.552
2019-06-24,683.907
2019-06-25,679.225
2019-06-26,675.235
2019-06-27,675.854
2019-06-28,680.767
2019-07-01,674.225
2019-07-02,677.457
2019-07-03,694.797
2019-07-04,703.579
2019-07-05,695.432
2019-07-08,694.502
2019-07-09,693.201
2019-07-10,701.095
2019-07-11,708.195
2019-07-12,706.822
2019-07-15,707.001
2019-07-16,704.163
2019-07-17,701.165
2019-07-18,701.759
2019-07-19,684.235
2019-07-22,689.688
2019-07-23,690.376
2019-07-24,692.87
2019-07-25,688.451
2019-07-26,684.809
2019-07-29,682.533
2019-07-30,671.187
2019-07-31,673.749
2019-08-01,672.457
2019-08-02,661.94
2019-08-05,661.281
2019-08-06,657.692
2019-08-07,652.663
2019-08-08,659.992
2019-08-09,643.929
2019-08-12,642.037
2019-08-13,648.584
2019-08-14,632.133
2019-08-15,629.78
2019-08-16,642.027
2019-08-19,652.898
2019-08-20,643.486
2019-08-21,652.166
2019-08-22,651.563
2019-08-23,643.01
2019-08-26,650.779
2019-08-27,659.486
2019-08-28,659.811
2019-08-29,672.053
2019-08-30,665.043
2019-09-02,667.25
2019-09-03,665.86
2019-09-04,679.565
2019-09-05,686.276
2019-09-06,684.964
2019-09-09,688.148
2019-09-10,687.452
2019-09-11,682.329
2019-09-12,690.906
2019-09-13,697.739
2019-09-16,684.372
2019-09-17,683.47
2019-09-18,691.252
2019-09-19,696.837
2019-09-20,694.907
2019-09-23,691.848
2019-09-24,692.806
2019-09-25,687.035
2019-09-26,691.484
2019-09-27,693.567
2019-09-30,693.614
2019-10-01,689.483
2019-10-02,672.033
2019-10-03,672.279
2019-10-04,677.858
2019-10-07,685.429
2019-10-08,676.565
2019-10-09,681.75
2019-10-10,689.389
2019-10-11,700.128
2019-10-14,696.737
2019-10-15,705.568
2019-10-16,708.119
2019-10-17,711.027
2019-10-18,712.894
2019-10-21,718.878
2019-10-22,719.61
2019-10-23,716.106
2019-10-24,719.201
2019-10-25,717.752
2019-10-28,717.92
2019-10-29,718.909
2019-10-30,717.213
2019-10-31,719.603
2019-11-01,727.219
2019-11-04,734.867
2019-11-05,733.204
2019-11-06,733.81
2019-11-07,735.666
2019-11-08,735.715
2019-11-11,735.611
2019-11-12,744.028
2019-11-13,736.553
2019-11-14,730.805
2019-11-15,735.884
2019-11-18,736.575
2019-11-19,731.284
2019-11-20,728.7
2019-11-21,728.231
2019-11-22,723.223
2019-11-25,727.293
2019-11-26,727.722
2019-11-27,724.615
2019-11-28,720.083
2019-11-29,718.752
2019-12-02,706.931
2019-12-03,706.607
2019-12-04,716.534
2019-12-05,713.778
2019-12-06,718.241
2019-12-09,713.926
2019-12-10,719.766
2019-12-11,721.523
2019-12-12,732.083
2019-12-13,732.627
2019-12-16,738.642
2019-12-17,744.324
2019-12-18,743.527
2019-12-19,746.059
2019-12-20,754.597
2019-12-23,749.561
2019-12-24,749.73
2019-12-25,749.73
2019-12-26,750.305
2019-12-27,749.075
2019-12-30,745.043
2019-12-31,746.473
2020-01-01,746.473
2020-01-02,755.123
2020-01-03,749.966
2020-01-06,750.2
2020-01-07,750.141
2020-01-08,750.409
2020-01-09,753.24
2020-01-10,755.631
2020-01-13,752.953
2020-01-14,751.365
2020-01-15,746.85
2020-01-16,754.127
2020-01-17,756.123
2020-01-20,754.42
2020-01-21,751.351
2020-01-22,742.249
2020-01-23,739.278
2020-01-24,746.036
2020-01-27,732.089
2020-01-28,750.053
2020-01-29,754.047
2020-01-30,747.96
2020-01-31,735.474
2020-02-03,740.168
2020-02-04,751.526
2020-02-05,762.226
2020-02-06,771.44
2020-02-07,770.765
2020-02-10,766.701
2020-02-11,770.728
2020-02-12,771.815
2020-02-13,768.338
2020-02-14,768.044
2020-02-17,775.675
2020-02-18,777.799
2020-02-19,780.025
2020-02-20,769.176
2020-02-21,764.597
2020-02-24,726.733
2020-02-25,713.588
2020-02-26,724.634
2020-02-27,716.109
2020-02-28,685.664
2020-03-02,686.19
2020-03-03,690.177
2020-03-04,701.3
2020-03-05,691.869
2020-03-06,672.92
2020-03-09,594.933
2020-03-10,570.679
2020-03-11,566.865
2020-03-12,455.5
2020-03-13,483.935
2020-03-16,455.332
2020-03-17,462.017
2020-03-18,453.226
2020-03-19,454.224
2020-03-20,466.953
2020-03-23,466.641
2020-03-24,508.777
2020-03-25,517.0
2020-03-26,527.229
2020-03-27,511.125
2020-03-30,509.859
2020-03-31,514.458
2020-04-01,496.263
2020-04-02,504.698
2020-04-03,486.758
2020-04-06,501.757
2020-04-07,517.677
2020-04-08,511.207
2020-04-09,523.162
2020-04-10,523.162
2020-04-13,521.345
2020-04-14,520.443
2020-04-15,492.601
2020-04-16,489.853
2020-04-17,496.926
2020-04-20,496.691
2020-04-21,476.907
2020-04-22,482.456
2020-04-23,488.568
2020-04-24,481.052
2020-04-27,496.397
2020-04-28,508.89
2020-04-29,521.79
2020-04-30,516.155
2020-05-01,518.771
2020-05-04,492.707
2020-05-05,501.44
2020-05-06,492.182
2020-05-07,494.843
2020-05-08,503.8
2020-05-11,497.248
2020-05-12,502.856
2020-05-13,489.935
2020-05-14,480.73
2020-05-15,477.994
2020-05-18,502.114
2020-05-19,500.453
2020-05-20,510.114
2020-05-21,504.962
2020-05-22,509.282
2020-05-25,515.89
2020-05-26,528.127
2020-05-27,537.455
2020-05-28,552.191
2020-05-29,551.793
2020-06-01,565.089
2020-06-02,583.398
2020-06-03,608.475
2020-06-04,615.453
2020-06-05,633.628
2020-06-08,638.433
2020-06-09,627.832
2020-06-10,619.922
