Date,ITALY LARGE VALUE Large Cap
2010-09-17,519.628
2010-09-20,528.324
2010-09-21,529.706
2010-09-22,531.355
2010-09-23,525.817
2010-09-24,539.857
2010-09-27,540.299
2010-09-28,541.96
2010-09-29,539.539
2010-09-30,544.826
2010-10-01,546.223
2010-10-04,535.615
2010-10-05,552.925
2010-10-06,556.209
2010-10-07,561.624
2010-10-08,563.546
2010-10-11,563.635
2010-10-12,556.895
2010-10-13,571.937
2010-10-14,576.166
2010-10-15,572.117
2010-10-18,576.661
2010-10-19,569.456
2010-10-20,582.13
2010-10-21,588.381
2010-10-22,581.597
2010-10-25,579.649
2010-10-26,573.992
2010-10-27,566.545
2010-10-28,579.703
2010-10-29,577.373
2010-11-01,570.014
2010-11-02,581.806
2010-11-03,574.613
2010-11-04,589.204
2010-11-05,571.901
2010-11-08,567.1
2010-11-09,575.977
2010-11-10,554.888
2010-11-11,549.568
2010-11-12,549.174
2010-11-15,549.965
2010-11-16,539.053
2010-11-17,539.264
2010-11-18,547.181
2010-11-19,546.44
2010-11-22,536.325
2010-11-23,517.839
2010-11-24,513.295
2010-11-25,511.14
2010-11-26,502.371
2010-11-29,485.654
2010-11-30,478.106
2010-12-01,488.979
2010-12-02,502.717
2010-12-03,511.295
2010-12-06,503.285
2010-12-07,511.037
2010-12-08,511.621
2010-12-09,513.746
2010-12-10,513.462
2010-12-13,523.766
2010-12-14,527.218
2010-12-15,517.589
2010-12-16,512.588
2010-12-17,502.34
2010-12-20,506.251
2010-12-21,516.154
2010-12-22,514.746
2010-12-23,514.765
2010-12-24,516.794
2010-12-27,511.383
2010-12-28,509.399
2010-12-29,510.514
2010-12-30,507.792
2010-12-31,512.896
2011-01-03,516.214
2011-01-04,519.411
2011-01-05,513.976
2011-01-06,514.582
2011-01-07,510.141
2011-01-10,496.344
2011-01-11,501.058
2011-01-12,524.293
2011-01-13,542.384
2011-01-14,548.627
2011-01-17,541.152
2011-01-18,551.147
2011-01-19,559.103
2011-01-20,559.344
2011-01-21,575.318
2011-01-24,583.016
2011-01-25,577.732
2011-01-26,577.729
2011-01-27,586.96
2011-01-28,573.531
2011-01-31,576.908
2011-02-01,596.361
2011-02-02,601.26
2011-02-03,587.475
2011-02-04,589.279
2011-02-07,591.116
2011-02-08,595.871
2011-02-09,596.171
2011-02-10,591.525
2011-02-11,591.309
2011-02-14,586.361
2011-02-15,593.212
2011-02-16,601.031
2011-02-17,602.781
2011-02-18,602.134
2011-02-21,581.144
2011-02-22,576.526
2011-02-23,578.065
2011-02-24,583.855
2011-02-25,592.894
2011-02-28,600.854
2011-03-01,593.593
2011-03-02,596.451
2011-03-03,597.508
2011-03-04,600.709
2011-03-07,599.579
2011-03-08,602.355
2011-03-09,603.683
2011-03-10,590.102
2011-03-11,587.557
2011-03-14,588.134
2011-03-15,576.221
2011-03-16,560.443
2011-03-17,572.565
2011-03-18,576.937
2011-03-21,588.535
2011-03-22,592.667
2011-03-23,592.322
2011-03-24,604.039
2011-03-25,599.986
2011-03-28,599.287
2011-03-29,594.938
2011-03-30,601.147
2011-03-31,597.325
2011-04-01,601.728
2011-04-04,609.146
2011-04-05,609.006
2011-04-06,619.281
2011-04-07,615.566
2011-04-08,625.793
2011-04-11,625.587
2011-04-12,618.285
2011-04-13,621.665
2011-04-14,614.341
2011-04-15,612.156
2011-04-18,586.799
2011-04-19,591.876
2011-04-20,608.551
2011-04-21,618.945
2011-04-22,618.945
2011-04-25,618.499
2011-04-26,623.619
2011-04-27,635.162
2011-04-28,648.704
2011-04-29,651.171
2011-05-02,652.272
2011-05-03,647.094
2011-05-04,637.324
2011-05-05,620.343
2011-05-06,619.048
2011-05-09,600.322
2011-05-10,613.092
2011-05-11,612.92
2011-05-12,600.909
2011-05-13,600.16
2011-05-16,598.388
2011-05-17,587.646
2011-05-18,593.981
2011-05-19,597.989
2011-05-20,586.009
2011-05-23,567.585
2011-05-24,571.74
2011-05-25,576.947
2011-05-26,574.903
2011-05-27,585.818
2011-05-30,585.086
2011-05-31,599.393
2011-06-01,594.56
2011-06-02,591.339
2011-06-03,599.041
2011-06-06,590.985
2011-06-07,597.849
2011-06-08,588.301
2011-06-09,587.598
2011-06-10,573.713
2011-06-13,573.518
2011-06-14,585.028
2011-06-15,564.126
2011-06-16,558.974
2011-06-17,573.743
2011-06-20,563.365
2011-06-21,576.823
2011-06-22,577.102
2011-06-23,552.176
2011-06-24,543.663
2011-06-27,552.396
2011-06-28,560.55
2011-06-29,573.587
2011-06-30,587.513
2011-07-01,597.23
2011-07-04,595.538
2011-07-05,586.048
2011-07-06,566.918
2011-07-07,566.742
2011-07-08,543.625
2011-07-11,509.861
2011-07-12,515.298
2011-07-13,531.579
2011-07-14,525.562
2011-07-15,517.445
2011-07-18,498.065
2011-07-19,513.512
2011-07-20,531.12
2011-07-21,559.558
2011-07-22,558.07
2011-07-25,540.335
2011-07-26,549.625
2011-07-27,529.446
2011-07-28,529.698
2011-07-29,528.902
2011-08-01,501.356
2011-08-02,493.518
2011-08-03,488.248
2011-08-04,463.276
2011-08-05,461.053
2011-08-08,457.291
2011-08-09,456.232
2011-08-10,423.266
2011-08-11,443.06
2011-08-12,458.292
2011-08-15,465.707
2011-08-16,460.149
2011-08-17,470.199
2011-08-18,440.251
2011-08-19,431.922
2011-08-22,442.436
2011-08-23,439.695
2011-08-24,446.114
2011-08-25,441.92
2011-08-26,436.888
2011-08-29,452.943
2011-08-30,447.906
2011-08-31,458.823
2011-09-01,459.03
2011-09-02,440.5
2011-09-05,417.428
2011-09-06,406.327
2011-09-07,422.005
2011-09-08,424.033
2011-09-09,394.782
2011-09-12,375.138
2011-09-13,384.385
2011-09-14,392.141
2011-09-15,412.205
2011-09-16,406.158
2011-09-19,389.697
2011-09-20,399.744
2011-09-21,393.174
2011-09-22,370.517
2011-09-23,378.8
2011-09-26,391.211
2011-09-27,416.778
2011-09-28,414.623
2011-09-29,427.619
2011-09-30,415.606
2011-10-03,407.359
2011-10-04,400.884
2011-10-05,417.605
2011-10-06,433.287
2011-10-07,445.244
2011-10-10,464.719
2011-10-11,460.078
2011-10-12,478.893
2011-10-13,460.736
2011-10-14,478.79
2011-10-17,464.345
2011-10-18,461.869
2011-10-19,477.659
2011-10-20,459.001
2011-10-21,476.644
2011-10-24,477.712
2011-10-25,473.299
2011-10-26,472.139
2011-10-27,509.034
2011-10-28,501.057
2011-10-31,476.935
2011-11-01,437.27
2011-11-02,450.103
2011-11-03,458.133
2011-11-04,447.931
2011-11-07,454.163
2011-11-08,460.182
2011-11-09,436.161
2011-11-10,438.137
2011-11-11,458.262
2011-11-14,446.762
2011-11-15,439.578
2011-11-16,444.161
2011-11-17,438.238
2011-11-18,440.84
2011-11-21,421.316
2011-11-22,415.554
2011-11-23,401.604
2011-11-24,398.274
2011-11-25,398.067
2011-11-28,418.131
2011-11-29,418.895
2011-11-30,439.974
2011-12-01,440.469
2011-12-02,444.721
2011-12-05,457.58
2011-12-06,453.557
2011-12-07,448.663
2011-12-08,428.517
2011-12-09,443.998
2011-12-12,424.497
2011-12-13,419.103
2011-12-14,405.18
2011-12-15,413.211
2011-12-16,408.342
2011-12-19,408.067
2011-12-20,420.468
2011-12-21,415.138
2011-12-22,421.91
2011-12-23,422.126
2011-12-26,422.126
2011-12-27,419.421
2011-12-28,412.794
2011-12-29,415.986
2011-12-30,423.554
2012-01-02,431.621
2012-01-03,437.597
2012-01-04,423.908
2012-01-05,405.196
2012-01-06,398.923
2012-01-09,391.99
2012-01-10,405.522
2012-01-11,403.114
2012-01-12,413.959
2012-01-13,406.548
2012-01-16,409.873
2012-01-17,417.855
2012-01-18,418.572
2012-01-19,431.974
2012-01-20,432.218
2012-01-23,444.009
2012-01-24,442.971
2012-01-25,435.912
2012-01-26,448.521
2012-01-27,442.761
2012-01-30,439.124
2012-01-31,443.423
2012-02-01,456.919
2012-02-02,455.016
2012-02-03,456.056
2012-02-06,453.97
2012-02-07,465.401
2012-02-08,474.266
2012-02-09,474.955
2012-02-10,462.958
2012-02-13,464.167
2012-02-14,462.374
2012-02-15,459.882
2012-02-16,455.085
2012-02-17,461.483
2012-02-20,467.621
2012-02-21,466.118
2012-02-22,459.971
2012-02-23,457.266
2012-02-24,470.701
2012-02-27,466.073
2012-02-28,465.982
2012-02-29,462.792
2012-03-01,473.204
2012-03-02,467.005
2012-03-05,467.045
2012-03-06,451.482
2012-03-07,454.641
2012-03-08,462.255
2012-03-09,452.804
2012-03-12,453.909
2012-03-13,462.354
2012-03-14,459.466
2012-03-15,466.248
2012-03-16,472.551
2012-03-19,477.035
2012-03-20,473.66
2012-03-21,466.546
2012-03-22,460.383
2012-03-23,461.798
2012-03-26,467.665
2012-03-27,462.425
2012-03-28,460.267
2012-03-29,446.883
2012-03-30,449.312
2012-04-02,447.191
2012-04-03,440.078
2012-04-04,423.789
2012-04-05,419.86
2012-04-06,419.86
2012-04-09,420.101
2012-04-10,401.537
2012-04-11,407.492
2012-04-12,409.989
2012-04-13,395.124
2012-04-16,397.669
2012-04-17,414.289
2012-04-18,404.396
2012-04-19,395.885
2012-04-20,404.327
2012-04-23,389.077
2012-04-24,401.486
2012-04-25,409.914
2012-04-26,408.623
2012-04-27,416.975
2012-04-30,411.126
2012-05-01,410.8
2012-05-02,398.382
2012-05-03,396.581
2012-05-04,390.744
2012-05-07,398.803
2012-05-08,392.903
2012-05-09,386.882
2012-05-10,394.288
2012-05-11,395.933
2012-05-14,380.31
2012-05-15,368.35
2012-05-16,367.318
2012-05-17,361.69
2012-05-18,362.689
2012-05-21,363.414
2012-05-22,374.34
2012-05-23,356.552
2012-05-24,362.615
2012-05-25,361.501
2012-05-28,358.856
2012-05-29,355.889
2012-05-30,346.845
2012-05-31,349.561
2012-06-01,348.642
2012-06-04,358.399
2012-06-05,359.61
2012-06-06,373.025
2012-06-07,375.914
2012-06-08,372.374
2012-06-11,362.921
2012-06-12,359.944
2012-06-13,362.854
2012-06-14,369.119
2012-06-15,377.417
2012-06-18,366.846
2012-06-19,383.26
2012-06-20,390.502
2012-06-21,387.548
2012-06-22,383.802
2012-06-25,367.252
2012-06-26,365.001
2012-06-27,373.861
2012-06-28,376.487
2012-06-29,408.648
2012-07-02,406.844
2012-07-03,413.536
2012-07-04,405.816
2012-07-05,392.889
2012-07-06,381.124
2012-07-09,384.458
2012-07-10,383.109
2012-07-11,385.33
2012-07-12,375.78
2012-07-13,380.651
2012-07-16,377.744
2012-07-17,372.77
2012-07-18,376.238
2012-07-19,375.145
2012-07-20,354.218
2012-07-23,341.73
2012-07-24,330.185
2012-07-25,333.914
2012-07-26,360.099
2012-07-27,373.286
2012-07-30,379.723
2012-07-31,379.849
2012-08-01,379.689
2012-08-02,358.428
2012-08-03,389.938
2012-08-06,397.103
2012-08-07,407.585
2012-08-08,407.321
2012-08-09,403.949
2012-08-10,400.783
2012-08-13,401.791
2012-08-14,404.326
2012-08-15,403.03
2012-08-16,412.619
2012-08-17,413.907
2012-08-20,412.856
2012-08-21,426.413
2012-08-22,420.654
2012-08-23,417.674
2012-08-24,413.893
2012-08-27,417.924
2012-08-28,419.059
2012-08-29,417.195
2012-08-30,412.418
2012-08-31,425.657
2012-09-03,427.526
2012-09-04,425.587
2012-09-05,423.54
2012-09-06,444.251
2012-09-07,460.777
2012-09-10,459.719
2012-09-11,466.028
2012-09-12,471.249
2012-09-13,467.759
2012-09-14,487.958
2012-09-17,483.125
2012-09-18,468.357
2012-09-19,470.53
2012-09-20,459.357
2012-09-21,466.543
2012-09-24,461.612
2012-09-25,464.996
2012-09-26,445.118
2012-09-27,446.868
2012-09-28,436.319
2012-10-01,449.117
2012-10-02,448.746
2012-10-03,448.21
2012-10-04,450.081
2012-10-05,463.676
2012-10-08,451.898
2012-10-09,448.135
2012-10-10,448.862
2012-10-11,454.052
2012-10-12,451.426
2012-10-15,453.781
2012-10-16,469.837
2012-10-17,480.569
2012-10-18,477.732
2012-10-19,465.635
2012-10-22,466.518
2012-10-23,454.579
2012-10-24,458.092
2012-10-25,451.598
2012-10-26,452.29
2012-10-29,445.217
2012-10-30,454.405
2012-10-31,454.41
2012-11-01,460.504
2012-11-02,455.732
2012-11-05,446.37
2012-11-06,451.602
2012-11-07,439.144
2012-11-08,436.618
2012-11-09,436.753
2012-11-12,436.306
2012-11-13,442.624
2012-11-14,442.403
2012-11-15,443.472
2012-11-16,430.382
2012-11-19,447.638
2012-11-20,446.688
2012-11-21,451.418
2012-11-22,457.304
2012-11-23,462.343
2012-11-26,458.789
2012-11-27,455.406
2012-11-28,454.746
2012-11-29,469.791
2012-11-30,467.417
2012-12-03,471.347
2012-12-04,477.382
2012-12-05,473.383
2012-12-06,467.356
2012-12-07,462.452
2012-12-10,453.066
2012-12-11,462.402
2012-12-12,469.18
2012-12-13,473.241
2012-12-14,474.991
2012-12-17,479.044
2012-12-18,485.121
2012-12-19,491.7
2012-12-20,491.665
2012-12-21,487.368
2012-12-24,488.127
2012-12-25,488.127
2012-12-26,489.126
2012-12-27,491.336
2012-12-28,485.862
2012-12-31,484.503
2013-01-01,484.503
2013-01-02,504.648
2013-01-03,498.936
2013-01-04,498.096
2013-01-07,496.508
2013-01-08,496.924
2013-01-09,509.233
2013-01-10,518.453
2013-01-11,525.652
2013-01-14,523.881
2013-01-15,527.079
2013-01-16,521.16
2013-01-17,529.195
2013-01-18,524.501
2013-01-21,525.929
2013-01-22,526.299
2013-01-23,521.898
2013-01-24,531.616
2013-01-25,534.004
2013-01-28,537.98
2013-01-29,541.851
2013-01-30,529.981
2013-01-31,534.368
2013-02-01,532.683
2013-02-04,503.123
2013-02-05,509.967
2013-02-06,505.184
2013-02-07,487.016
2013-02-08,491.239
2013-02-11,487.095
2013-02-12,495.3
2013-02-13,496.058
2013-02-14,485.408
2013-02-15,487.004
2013-02-18,485.108
2013-02-19,492.355
2013-02-20,486.829
2013-02-21,465.976
2013-02-22,471.2
2013-02-25,476.296
2013-02-26,445.939
2013-02-27,454.624
2013-02-28,455.199
2013-03-01,445.274
2013-03-04,443.361
2013-03-05,456.662
2013-03-06,454.897
2013-03-07,461.723
2013-03-08,463.642
2013-03-11,461.476
2013-03-12,461.035
2013-03-13,447.756
2013-03-14,459.379
2013-03-15,459.325
2013-03-18,449.7
2013-03-19,440.046
2013-03-20,452.938
2013-03-21,449.822
2013-03-22,454.006
2013-03-25,437.344
2013-03-26,429.766
2013-03-27,423.101
2013-03-28,425.58
2013-03-29,425.58
2013-04-01,425.778
2013-04-02,434.763
2013-04-03,422.938
2013-04-04,425.452
2013-04-05,433.959
2013-04-08,434.975
2013-04-09,444.549
2013-04-10,457.01
2013-04-11,459.764
2013-04-12,453.707
2013-04-15,448.83
2013-04-16,447.866
2013-04-17,441.917
2013-04-18,445.938
2013-04-19,451.319
2013-04-22,455.785
2013-04-23,468.701
2013-04-24,472.37
2013-04-25,472.097
2013-04-26,471.102
2013-04-29,485.027
2013-04-30,484.447
2013-05-01,484.777
2013-05-02,479.824
2013-05-03,487.265
2013-05-06,482.798
2013-05-07,490.575
2013-05-08,494.439
2013-05-09,486.083
2013-05-10,487.039
2013-05-13,484.335
2013-05-14,489.791
2013-05-15,489.257
2013-05-16,492.524
2013-05-17,491.496
2013-05-20,495.095
2013-05-21,490.325
2013-05-22,494.341
2013-05-23,481.643
2013-05-24,477.167
2013-05-27,485.333
2013-05-28,494.531
2013-05-29,491.476
2013-05-30,494.596
2013-05-31,484.063
2013-06-03,483.167
2013-06-04,486.147
2013-06-05,478.916
2013-06-06,472.376
2013-06-07,480.112
2013-06-10,474.596
2013-06-11,468.817
2013-06-12,464.237
2013-06-13,463.999
2013-06-14,468.784
2013-06-17,466.91
2013-06-18,464.939
2013-06-19,459.51
2013-06-20,436.782
2013-06-21,429.201
2013-06-24,426.476
2013-06-25,423.435
2013-06-26,432.444
2013-06-27,434.299
2013-06-28,429.914
2013-07-01,435.978
2013-07-02,432.413
2013-07-03,426.78
2013-07-04,438.99
2013-07-05,426.404
2013-07-08,432.497
2013-07-09,430.563
2013-07-10,428.998
2013-07-11,437.094
2013-07-12,429.923
2013-07-15,434.924
2013-07-16,435.391
2013-07-17,438.542
2013-07-18,445.923
2013-07-19,450.417
2013-07-22,454.603
2013-07-23,459.666
2013-07-24,467.052
2013-07-25,466.82
2013-07-26,467.467
2013-07-29,461.265
2013-07-30,469.556
2013-07-31,466.02
2013-08-01,476.211
2013-08-02,478.655
2013-08-05,474.493
2013-08-06,470.771
2013-08-07,476.637
2013-08-08,486.017
2013-08-09,484.413
2013-08-12,482.341
2013-08-13,481.933
2013-08-14,484.359
2013-08-15,483.812
2013-08-16,495.169
2013-08-19,484.771
2013-08-20,481.591
2013-08-21,475.477
2013-08-22,484.71
2013-08-23,492.253
2013-08-26,482.39
2013-08-27,474.366
2013-08-28,481.208
2013-08-29,480.278
2013-08-30,475.305
2013-09-02,485.191
2013-09-03,482.132
2013-09-04,479.758
2013-09-05,481.104
2013-09-06,490.063
2013-09-09,494.849
2013-09-10,499.371
2013-09-11,504.692
2013-09-12,504.304
2013-09-13,504.228
2013-09-16,510.758
2013-09-17,510.482
2013-09-18,511.766
2013-09-19,527.7
2013-09-20,525.453
2013-09-23,524.194
2013-09-24,527.101
2013-09-25,525.25
2013-09-26,519.47
2013-09-27,517.4
2013-09-30,512.222
2013-10-01,527.391
2013-10-02,533.12
2013-10-03,532.042
2013-10-04,535.903
2013-10-07,535.96
2013-10-08,534.961
2013-10-09,540.238
2013-10-10,549.49
2013-10-11,552.268
2013-10-14,553.939
2013-10-15,552.948
2013-10-16,563.708
2013-10-17,567.592
2013-10-18,572.188
2013-10-21,569.977
2013-10-22,576.291
2013-10-23,566.453
2013-10-24,574.744
2013-10-25,570.103
2013-10-28,567.959
2013-10-29,579.939
2013-10-30,579.634
2013-10-31,579.482
2013-11-01,569.489
2013-11-04,573.83
2013-11-05,564.637
2013-11-06,572.41
2013-11-07,552.339
2013-11-08,553.789
2013-11-11,561.214
2013-11-12,558.759
2013-11-13,553.192
2013-11-14,559.409
2013-11-15,557.653
2013-11-18,571.374
2013-11-19,560.153
2013-11-20,556.089
2013-11-21,559.125
2013-11-22,560.055
2013-11-25,558.892
2013-11-26,561.067
2013-11-27,565.007
2013-11-28,569.911
2013-11-29,570.553
2013-12-02,559.426
2013-12-03,549.716
2013-12-04,546.937
2013-12-05,541.217
2013-12-06,545.75
2013-12-09,550.876
2013-12-10,551.055
2013-12-11,543.28
2013-12-12,536.853
2013-12-13,535.411
2013-12-16,549.707
2013-12-17,538.958
2013-12-18,544.437
2013-12-19,551.896
2013-12-20,555.464
2013-12-23,560.926
2013-12-24,559.309
2013-12-25,559.309
2013-12-26,560.353
2013-12-27,572.805
2013-12-30,574.2
2013-12-31,572.745
2014-01-01,572.745
2014-01-02,562.623
2014-01-03,567.743
2014-01-06,572.314
2014-01-07,578.423
2014-01-08,577.529
2014-01-09,576.334
2014-01-10,582.607
2014-01-13,581.115
2014-01-14,582.105
2014-01-15,585.629
2014-01-16,581.722
2014-01-17,582.051
2014-01-20,584.072
2014-01-21,583.278
2014-01-22,587.312
2014-01-23,589.823
2014-01-24,575.187
2014-01-27,575.09
2014-01-28,576.697
2014-01-29,571.003
2014-01-30,571.943
2014-01-31,568.66
2014-02-03,557.531
2014-02-04,559.292
2014-02-05,560.265
2014-02-06,576.687
2014-02-07,583.083
2014-02-10,584.141
2014-02-11,589.296
2014-02-12,592.163
2014-02-13,595.797
2014-02-14,605.019
2014-02-17,606.119
2014-02-18,611.065
2014-02-19,612.374
2014-02-20,612.241
2014-02-21,612.473
2014-02-24,613.783
2014-02-25,613.463
2014-02-26,605.948
2014-02-27,602.874
2014-02-28,612.749
2014-03-03,593.452
2014-03-04,611.936
2014-03-05,618.521
2014-03-06,623.337
2014-03-07,616.735
2014-03-10,621.096
2014-03-11,619.025
2014-03-12,619.9
2014-03-13,618.061
2014-03-14,611.099
2014-03-17,623.677
2014-03-18,631.56
2014-03-19,630.708
2014-03-20,626.684
2014-03-21,625.949
2014-03-24,615.723
2014-03-25,622.371
2014-03-26,629.902
2014-03-27,629.269
2014-03-28,639.763
2014-03-31,643.158
2014-04-01,646.684
2014-04-02,641.423
2014-04-03,646.966
2014-04-04,650.996
2014-04-07,649.531
2014-04-08,645.063
2014-04-09,650.38
2014-04-10,646.28
2014-04-11,639.936
2014-04-14,642.128
2014-04-15,631.414
2014-04-16,647.759
2014-04-17,651.852
2014-04-18,651.852
2014-04-21,650.368
2014-04-22,657.906
2014-04-23,653.598
2014-04-24,656.753
2014-04-25,644.448
2014-04-28,647.65
2014-04-29,662.587
2014-04-30,661.183
2014-05-01,661.183
2014-05-02,660.474
2014-05-05,658.073
2014-05-06,658.481
2014-05-07,657.052
2014-05-08,669.88
2014-05-09,660.406
2014-05-12,662.798
2014-05-13,651.668
2014-05-14,652.766
2014-05-15,633.763
2014-05-16,637.602
2014-05-19,634.042
2014-05-20,632.91
2014-05-21,638.155
2014-05-22,632.303
2014-05-23,641.176
2014-05-26,662.948
2014-05-27,659.011
2014-05-28,663.867
2014-05-29,662.469
2014-05-30,663.725
2014-06-02,666.855
2014-06-03,665.438
2014-06-04,663.594
2014-06-05,672.458
2014-06-06,680.539
2014-06-09,683.448
2014-06-10,684.58
2014-06-11,678.48
2014-06-12,680.992
2014-06-13,682.275
2014-06-16,680.398
2014-06-17,679.629
2014-06-18,683.139
2014-06-19,697.09
2014-06-20,687.915
2014-06-23,684.556
2014-06-24,687.66
2014-06-25,684.258
2014-06-26,680.014
2014-06-27,680.327
2014-06-30,686.889
2014-07-01,690.658
2014-07-02,692.974
2014-07-03,694.489
2014-07-04,687.079
2014-07-07,679.445
2014-07-08,665.673
2014-07-09,670.168
2014-07-10,657.202
2014-07-11,661.4
2014-07-14,665.266
2014-07-15,652.081
2014-07-16,671.575
2014-07-17,655.101
2014-07-18,658.294
2014-07-21,650.869
2014-07-22,665.598
2014-07-23,662.735
2014-07-24,670.794
2014-07-25,663.04
2014-07-28,662.051
2014-07-29,666.242
2014-07-30,655.563
2014-07-31,650.951
2014-08-01,643.097
2014-08-04,644.198
2014-08-05,631.106
2014-08-06,618.043
2014-08-07,607.376
2014-08-08,610.121
2014-08-11,617.184
2014-08-12,611.623
2014-08-13,616.597
2014-08-14,616.827
2014-08-15,616.942
2014-08-18,617.984
2014-08-19,616.225
2014-08-20,615.148
2014-08-21,625.483
2014-08-22,616.198
2014-08-25,629.376
2014-08-26,635.356
2014-08-27,637.332
2014-08-28,626.132
2014-08-29,630.545
2014-09-01,626.313
2014-09-02,627.366
2014-09-03,638.687
2014-09-04,643.991
2014-09-05,640.265
2014-09-08,637.283
2014-09-09,633.767
2014-09-10,633.651
2014-09-11,631.402
2014-09-12,630.626
2014-09-15,623.973
2014-09-16,623.393
2014-09-17,633.077
2014-09-18,631.368
2014-09-19,624.995
2014-09-22,618.643
2014-09-23,610.694
2014-09-24,621.276
2014-09-25,612.925
2014-09-26,620.305
2014-09-29,613.646
2014-09-30,621.452
2014-10-01,611.782
2014-10-02,592.776
2014-10-03,592.589
2014-10-06,590.705
2014-10-07,581.483
2014-10-08,580.418
2014-10-09,576.377
2014-10-10,565.039
2014-10-13,564.893
2014-10-14,565.876
2014-10-15,548.149
2014-10-16,542.265
2014-10-17,555.91
2014-10-20,551.347
2014-10-21,560.406
2014-10-22,563.231
2014-10-23,567.894
2014-10-24,568.871
2014-10-27,561.845
2014-10-28,579.194
2014-10-29,576.155
2014-10-30,572.412
2014-10-31,586.152
2014-11-03,567.953
2014-11-04,561.162
2014-11-05,571.302
2014-11-06,565.845
2014-11-07,559.241
2014-11-10,566.602
2014-11-11,568.016
2014-11-12,554.342
2014-11-13,554.054
2014-11-14,558.363
2014-11-17,562.024
2014-11-18,567.89
2014-11-19,569.541
2014-11-20,564.887
2014-11-21,580.705
2014-11-24,577.886
2014-11-25,580.942
2014-11-26,579.698
2014-11-27,580.612
2014-11-28,576.013
2014-12-01,567.113
2014-12-02,566.249
2014-12-03,567.504
2014-12-04,558.68
2014-12-05,566.294
2014-12-08,558.732
2014-12-09,549.309
2014-12-10,544.951
2014-12-11,545.053
2014-12-12,529.483
2014-12-15,513.215
2014-12-16,532.589
2014-12-17,526.363
2014-12-18,536.726
2014-12-19,536.949
2014-12-22,536.63
2014-12-23,541.78
2014-12-24,542.359
2014-12-25,542.359
2014-12-26,541.513
2014-12-29,535.003
2014-12-30,529.396
2014-12-31,526.611
2015-01-01,526.611
2015-01-02,525.554
2015-01-05,491.357
2015-01-06,494.176
2015-01-07,490.067
2015-01-08,506.905
2015-01-09,491.657
2015-01-12,495.616
2015-01-13,503.978
2015-01-14,493.426
2015-01-15,498.132
2015-01-16,506.7
2015-01-19,513.503
2015-01-20,514.327
2015-01-21,525.809
2015-01-22,530.724
2015-01-23,524.925
2015-01-26,530.05
2015-01-27,535.483
2015-01-28,529.221
2015-01-29,531.349
2015-01-30,526.72
2015-02-02,528.015
2015-02-03,545.848
2015-02-04,539.774
2015-02-05,535.901
2015-02-06,528.957
2015-02-09,519.081
2015-02-10,526.38
2015-02-11,519.761
2015-02-12,529.138
2015-02-13,536.618
2015-02-16,534.794
2015-02-17,537.545
2015-02-18,545.824
2015-02-19,549.767
2015-02-20,548.423
2015-02-23,550.45
2015-02-24,555.839
2015-02-25,554.135
2015-02-26,550.505
2015-02-27,555.642
2015-03-02,553.721
2015-03-03,547.442
2015-03-04,544.714
2015-03-05,546.577
2015-03-06,536.429
2015-03-09,539.072
2015-03-10,523.666
2015-03-11,529.474
2015-03-12,526.648
2015-03-13,514.248
2015-03-16,518.831
2015-03-17,517.897
2015-03-18,518.543
2015-03-19,523.956
2015-03-20,542.886
2015-03-23,546.511
2015-03-24,549.35
2015-03-25,548.308
2015-03-26,540.502
2015-03-27,541.067
2015-03-30,542.559
2015-03-31,535.136
2015-04-01,542.135
2015-04-02,546.19
2015-04-03,546.19
2015-04-06,553.769
2015-04-07,557.017
2015-04-08,549.306
2015-04-09,548.383
2015-04-10,547.787
2015-04-13,548.712
2015-04-14,551.318
2015-04-15,553.306
2015-04-16,549.277
2015-04-17,542.06
2015-04-20,546.366
2015-04-21,543.378
2015-04-22,542.024
2015-04-23,545.947
2015-04-24,553.668
2015-04-27,560.707
2015-04-28,561.805
2015-04-29,561.527
2015-04-30,567.641
2015-05-01,568.502
2015-05-04,569.135
2015-05-05,553.291
2015-05-06,561.647
2015-05-07,557.372
2015-05-08,567.91
2015-05-11,560.885
2015-05-12,561.952
2015-05-13,569.058
2015-05-14,580.503
2015-05-15,578.812
2015-05-18,574.434
2015-05-19,575.08
2015-05-20,575.887
2015-05-21,576.835
2015-05-22,572.901
2015-05-25,561.456
2015-05-26,555.54
2015-05-27,566.161
2015-05-28,565.237
2015-05-29,561.527
2015-06-01,555.144
2015-06-02,570.205
2015-06-03,576.461
2015-06-04,567.653
2015-06-05,550.447
2015-06-08,550.855
2015-06-09,550.638
2015-06-10,567.797
2015-06-11,565.804
2015-06-12,558.742
2015-06-15,545.675
2015-06-16,545.31
2015-06-17,542.712
2015-06-18,557.03
2015-06-19,560.04
2015-06-22,583.603
2015-06-23,572.483
2015-06-24,570.641
2015-06-25,573.588
2015-06-26,575.313
2015-06-29,548.367
2015-06-30,543.321
2015-07-01,551.518
2015-07-02,546.626
2015-07-03,543.251
2015-07-06,521.046
2015-07-07,499.527
2015-07-08,517.538
2015-07-09,534.532
2015-07-10,556.53
2015-07-13,552.243
2015-07-14,550.726
2015-07-15,554.785
2015-07-16,558.06
2015-07-17,553.188
2015-07-20,558.229
2015-07-21,556.849
2015-07-22,552.48
2015-07-23,553.63
2015-07-24,550.177
2015-07-27,543.808
2015-07-28,552.856
2015-07-29,551.242
2015-07-30,548.254
