Date,ITALY IMI GROWTH IMI (Large+Mid+Small Cap)
2010-09-10,521.069
2010-09-13,530.732
2010-09-14,536.549
2010-09-15,537.35
2010-09-16,537.074
2010-09-17,533.446
2010-09-20,544.71
2010-09-21,547.836
2010-09-22,551.788
2010-09-23,546.557
2010-09-24,561.154
2010-09-27,558.709
2010-09-28,562.197
2010-09-29,563.26
2010-09-30,569.143
2010-10-01,572.165
2010-10-04,561.397
2010-10-05,577.636
2010-10-06,584.941
2010-10-07,590.06
2010-10-08,591.145
2010-10-11,593.937
2010-10-12,591.921
2010-10-13,610.272
2010-10-14,615.04
2010-10-15,610.993
2010-10-18,611.378
2010-10-19,598.789
2010-10-20,612.495
2010-10-21,622.202
2010-10-22,618.038
2010-10-25,623.225
2010-10-26,612.644
2010-10-27,604.753
2010-10-28,615.925
2010-10-29,617.014
2010-11-01,611.818
2010-11-02,623.333
2010-11-03,620.232
2010-11-04,641.097
2010-11-05,632.801
2010-11-08,627.17
2010-11-09,640.494
2010-11-10,619.763
2010-11-11,613.521
2010-11-12,610.607
2010-11-15,611.833
2010-11-16,592.433
2010-11-17,598.113
2010-11-18,609.201
2010-11-19,610.847
2010-11-22,600.957
2010-11-23,582.847
2010-11-24,586.066
2010-11-25,589.487
2010-11-26,578.774
2010-11-29,556.432
2010-11-30,549.569
2010-12-01,568.041
2010-12-02,590.323
2010-12-03,601.982
2010-12-06,593.333
2010-12-07,602.033
2010-12-08,604.64
2010-12-09,604.324
2010-12-10,606.941
2010-12-13,620.905
2010-12-14,620.446
2010-12-15,610.538
2010-12-16,602.144
2010-12-17,595.725
2010-12-20,603.663
2010-12-21,615.407
2010-12-22,615.104
2010-12-23,614.296
2010-12-24,616.717
2010-12-27,611.572
2010-12-28,609.344
2010-12-29,609.842
2010-12-30,610.003
2010-12-31,616.135
2011-01-03,623.17
2011-01-04,621.561
2011-01-05,612.419
2011-01-06,607.51
2011-01-07,604.636
2011-01-10,591.939
2011-01-11,600.838
2011-01-12,624.699
2011-01-13,638.53
2011-01-14,641.233
2011-01-17,636.236
2011-01-18,645.697
2011-01-19,652.869
2011-01-20,646.107
2011-01-21,662.306
2011-01-24,664.369
2011-01-25,660.518
2011-01-26,667.899
2011-01-27,675.472
2011-01-28,662.658
2011-01-31,667.452
2011-02-01,684.171
2011-02-02,686.429
2011-02-03,674.421
2011-02-04,674.146
2011-02-07,680.818
2011-02-08,686.463
2011-02-09,686.797
2011-02-10,676.821
2011-02-11,678.995
2011-02-14,674.27
2011-02-15,680.553
2011-02-16,687.611
2011-02-17,691.738
2011-02-18,692.712
2011-02-21,670.576
2011-02-22,664.71
2011-02-23,664.666
2011-02-24,661.657
2011-02-25,672.683
2011-02-28,679.138
2011-03-01,676.784
2011-03-02,678.763
2011-03-03,680.123
2011-03-04,679.275
2011-03-07,683.223
2011-03-08,681.818
2011-03-09,686.693
2011-03-10,667.824
2011-03-11,661.007
2011-03-14,665.929
2011-03-15,653.102
2011-03-16,635.181
2011-03-17,649.121
2011-03-18,658.704
2011-03-21,670.786
2011-03-22,672.732
2011-03-23,673.649
2011-03-24,687.748
2011-03-25,684.051
2011-03-28,685.321
2011-03-29,679.269
2011-03-30,691.047
2011-03-31,690.064
2011-04-01,696.023
2011-04-04,700.779
2011-04-05,700.849
2011-04-06,717.356
2011-04-07,710.163
2011-04-08,724.758
2011-04-11,725.391
2011-04-12,713.88
2011-04-13,716.555
2011-04-14,706.06
2011-04-15,705.261
2011-04-18,676.99
2011-04-19,685.959
2011-04-20,704.12
2011-04-21,714.844
2011-04-22,714.844
2011-04-25,714.328
2011-04-26,720.458
2011-04-27,728.38
2011-04-28,741.769
2011-04-29,744.385
2011-05-02,747.468
2011-05-03,740.667
2011-05-04,729.336
2011-05-05,710.048
2011-05-06,715.178
2011-05-09,695.972
2011-05-10,709.594
2011-05-11,707.059
2011-05-12,695.53
2011-05-13,697.701
2011-05-16,697.12
2011-05-17,685.563
2011-05-18,689.815
2011-05-19,692.96
2011-05-20,678.772
2011-05-23,662.902
2011-05-24,670.603
2011-05-25,674.335
2011-05-26,670.874
2011-05-27,684.085
2011-05-30,684.644
2011-05-31,699.099
2011-06-01,697.165
2011-06-02,692.202
2011-06-03,700.157
2011-06-06,696.66
2011-06-07,699.262
2011-06-08,683.723
2011-06-09,682.841
2011-06-10,668.29
2011-06-13,666.489
2011-06-14,680.561
2011-06-15,659.962
2011-06-16,646.968
2011-06-17,659.081
2011-06-20,649.676
2011-06-21,666.661
2011-06-22,665.493
2011-06-23,635.062
2011-06-24,627.454
2011-06-27,635.377
2011-06-28,642.585
2011-06-29,658.06
2011-06-30,670.132
2011-07-01,676.601
2011-07-04,676.388
2011-07-05,672.628
2011-07-06,649.853
2011-07-07,655.936
2011-07-08,631.438
2011-07-11,602.085
2011-07-12,607.554
2011-07-13,624.8
2011-07-14,620.578
2011-07-15,616.719
2011-07-18,599.302
2011-07-19,615.965
2011-07-20,627.888
2011-07-21,652.503
2011-07-22,652.06
2011-07-25,647.464
2011-07-26,656.322
2011-07-27,638.848
2011-07-28,635.484
2011-07-29,634.641
2011-08-01,611.667
2011-08-02,593.983
2011-08-03,586.951
2011-08-04,545.853
2011-08-05,537.673
2011-08-08,508.59
2011-08-09,518.33
2011-08-10,493.246
2011-08-11,513.576
2011-08-12,532.133
2011-08-15,540.743
2011-08-16,538.62
2011-08-17,545.131
2011-08-18,505.518
2011-08-19,496.214
2011-08-22,499.638
2011-08-23,493.087
2011-08-24,505.002
2011-08-25,503.342
2011-08-26,502.497
2011-08-29,518.729
2011-08-30,518.241
2011-08-31,537.105
2011-09-01,532.425
2011-09-02,511.185
2011-09-05,482.881
2011-09-06,473.845
2011-09-07,495.28
2011-09-08,497.398
2011-09-09,467.525
2011-09-12,450.025
2011-09-13,459.243
2011-09-14,470.621
2011-09-15,488.625
2011-09-16,485.644
2011-09-19,467.911
2011-09-20,477.75
2011-09-21,472.656
2011-09-22,437.646
2011-09-23,439.185
2011-09-26,444.797
2011-09-27,470.97
2011-09-28,464.41
2011-09-29,468.876
2011-09-30,451.696
2011-10-03,436.495
2011-10-04,419.33
2011-10-05,437.336
2011-10-06,459.698
2011-10-07,462.304
2011-10-10,486.235
2011-10-11,486.645
2011-10-12,507.382
2011-10-13,485.806
2011-10-14,504.264
2011-10-17,493.769
2011-10-18,494.739
2011-10-19,503.345
2011-10-20,483.216
2011-10-21,504.005
2011-10-24,511.563
2011-10-25,510.246
2011-10-26,506.643
2011-10-27,545.705
2011-10-28,542.244
2011-10-31,510.455
2011-11-01,470.486
2011-11-02,488.253
2011-11-03,507.881
2011-11-04,494.576
2011-11-07,499.541
2011-11-08,503.691
2011-11-09,479.869
2011-11-10,486.393
2011-11-11,508.587
2011-11-14,495.458
2011-11-15,487.694
2011-11-16,491.578
2011-11-17,483.221
2011-11-18,480.996
2011-11-21,459.681
2011-11-22,455.839
2011-11-23,439.999
2011-11-24,443.431
2011-11-25,441.475
2011-11-28,465.694
2011-11-29,465.551
2011-11-30,492.075
2011-12-01,489.841
2011-12-02,494.917
2011-12-05,508.12
2011-12-06,502.19
2011-12-07,495.783
2011-12-08,473.637
2011-12-09,489.86
2011-12-12,468.391
2011-12-13,463.703
2011-12-14,441.279
2011-12-15,445.163
2011-12-16,449.464
2011-12-19,446.81
2011-12-20,463.822
2011-12-21,457.864
2011-12-22,463.12
2011-12-23,464.961
2011-12-26,464.961
2011-12-27,461.599
2011-12-28,453.583
2011-12-29,454.944
2011-12-30,462.467
2012-01-02,475.056
2012-01-03,485.583
2012-01-04,474.452
2012-01-05,457.292
2012-01-06,452.724
2012-01-09,445.146
2012-01-10,458.791
2012-01-11,456.677
2012-01-12,472.173
2012-01-13,460.416
2012-01-16,468.576
2012-01-17,472.605
2012-01-18,473.16
2012-01-19,489.135
2012-01-20,487.499
2012-01-23,502.52
2012-01-24,500.031
2012-01-25,499.015
2012-01-26,513.56
2012-01-27,506.013
2012-01-30,498.371
2012-01-31,497.456
2012-02-01,513.439
2012-02-02,513.043
2012-02-03,518.166
2012-02-06,513.139
2012-02-07,519.099
2012-02-08,520.116
2012-02-09,524.865
2012-02-10,512.499
2012-02-13,515.175
2012-02-14,516.212
2012-02-15,516.658
2012-02-16,511.246
2012-02-17,523.382
2012-02-20,533.832
2012-02-21,531.87
2012-02-22,531.541
2012-02-23,527.019
2012-02-24,533.341
2012-02-27,523.481
2012-02-28,526.223
2012-02-29,526.408
2012-03-01,538.541
2012-03-02,539.684
2012-03-05,535.191
2012-03-06,510.542
2012-03-07,515.862
2012-03-08,536.622
2012-03-09,525.193
2012-03-12,526.466
2012-03-13,534.49
2012-03-14,534.087
2012-03-15,538.903
2012-03-16,548.084
2012-03-19,552.162
2012-03-20,541.774
2012-03-21,532.662
2012-03-22,522.438
2012-03-23,528.177
2012-03-26,536.862
2012-03-27,534.809
2012-03-28,532.025
2012-03-29,514.801
2012-03-30,519.79
2012-04-02,521.077
2012-04-03,513.759
2012-04-04,493.09
2012-04-05,493.997
2012-04-06,493.997
2012-04-09,494.281
2012-04-10,470.109
2012-04-11,479.335
2012-04-12,491.925
2012-04-13,472.762
2012-04-16,474.624
2012-04-17,492.479
2012-04-18,482.12
2012-04-19,475.067
2012-04-20,477.399
2012-04-23,458.2
2012-04-24,469.792
2012-04-25,483.83
2012-04-26,485.488
2012-04-27,495.361
2012-04-30,488.648
2012-05-01,488.26
2012-05-02,475.437
2012-05-03,474.23
2012-05-04,462.847
2012-05-07,468.905
2012-05-08,451.579
2012-05-09,446.336
2012-05-10,452.178
2012-05-11,453.292
2012-05-14,439.316
2012-05-15,429.847
2012-05-16,424.868
2012-05-17,418.912
2012-05-18,414.673
2012-05-21,423.731
2012-05-22,438.919
2012-05-23,415.428
2012-05-24,418.292
2012-05-25,417.997
2012-05-28,418.287
2012-05-29,425.381
2012-05-30,411.128
2012-05-31,406.699
2012-06-01,392.978
2012-06-04,393.004
2012-06-05,394.052
2012-06-06,407.817
2012-06-07,420.07
2012-06-08,408.84
2012-06-11,406.018
2012-06-12,401.214
2012-06-13,397.718
2012-06-14,400.468
2012-06-15,412.139
2012-06-18,409.36
2012-06-19,421.402
2012-06-20,429.792
2012-06-21,426.821
2012-06-22,416.165
2012-06-25,401.996
2012-06-26,395.695
2012-06-27,404.704
2012-06-28,403.263
2012-06-29,435.967
2012-07-02,434.85
2012-07-03,444.005
2012-07-04,440.523
2012-07-05,433.009
2012-07-06,419.976
2012-07-09,419.178
2012-07-10,423.741
2012-07-11,417.375
2012-07-12,407.823
2012-07-13,416.064
2012-07-16,418.431
2012-07-17,416.604
2012-07-18,421.128
2012-07-19,426.713
2012-07-20,413.786
2012-07-23,399.818
2012-07-24,396.773
2012-07-25,404.076
2012-07-26,425.991
2012-07-27,439.35
2012-07-30,440.999
2012-07-31,439.874
2012-08-01,440.26
2012-08-02,423.36
2012-08-03,446.476
2012-08-06,457.401
2012-08-07,461.254
2012-08-08,456.79
2012-08-09,455.816
2012-08-10,454.765
2012-08-13,453.552
2012-08-14,456.203
2012-08-15,454.74
2012-08-16,461.103
2012-08-17,462.82
2012-08-20,457.037
2012-08-21,471.444
2012-08-22,465.963
2012-08-23,466.857
2012-08-24,461.846
2012-08-27,463.337
2012-08-28,462.371
2012-08-29,459.573
2012-08-30,453.323
2012-08-31,463.673
2012-09-03,470.363
2012-09-04,464.64
2012-09-05,463.67
2012-09-06,476.754
2012-09-07,488.16
2012-09-10,486.517
2012-09-11,489.288
2012-09-12,496.348
2012-09-13,494.975
2012-09-14,517.543
2012-09-17,512.85
2012-09-18,503.637
2012-09-19,504.66
2012-09-20,494.176
2012-09-21,497.927
2012-09-24,494.967
2012-09-25,496.973
2012-09-26,480.801
2012-09-27,482.148
2012-09-28,474.121
2012-10-01,487.342
2012-10-02,488.686
2012-10-03,488.016
2012-10-04,491.222
2012-10-05,500.857
2012-10-08,489.091
2012-10-09,484.7
2012-10-10,482.167
2012-10-11,488.821
2012-10-12,482.942
2012-10-15,480.968
2012-10-16,490.584
2012-10-17,499.474
2012-10-18,497.349
2012-10-19,489.029
2012-10-22,490.924
2012-10-23,478.518
2012-10-24,482.951
2012-10-25,481.044
2012-10-26,483.235
2012-10-29,477.685
2012-10-30,484.351
2012-10-31,486.054
2012-11-01,492.693
2012-11-02,488.917
2012-11-05,483.364
2012-11-06,485.165
2012-11-07,474.148
2012-11-08,467.097
2012-11-09,465.987
2012-11-12,463.58
2012-11-13,465.859
2012-11-14,461.717
2012-11-15,457.954
2012-11-16,450.712
2012-11-19,467.374
2012-11-20,467.775
2012-11-21,469.496
2012-11-22,478.157
2012-11-23,483.801
2012-11-26,479.922
2012-11-27,478.832
2012-11-28,477.582
2012-11-29,489.853
2012-11-30,491.111
2012-12-03,494.727
2012-12-04,497.193
2012-12-05,492.337
2012-12-06,485.748
2012-12-07,478.141
2012-12-10,469.92
2012-12-11,478.355
2012-12-12,483.753
2012-12-13,486.109
2012-12-14,488.563
2012-12-17,492.268
2012-12-18,495.936
2012-12-19,502.679
2012-12-20,503.96
2012-12-21,502.126
2012-12-24,502.908
2012-12-25,502.908
2012-12-26,503.937
2012-12-27,504.69
2012-12-28,502.223
2012-12-31,500.817
2013-01-01,500.817
2013-01-02,521.785
2013-01-03,517.075
2013-01-04,514.718
2013-01-07,513.295
2013-01-08,513.469
2013-01-09,516.998
2013-01-10,527.037
2013-01-11,533.607
2013-01-14,530.105
2013-01-15,529.022
2013-01-16,526.302
2013-01-17,535.748
2013-01-18,531.891
2013-01-21,537.293
2013-01-22,540.583
2013-01-23,541.486
2013-01-24,547.771
2013-01-25,548.211
2013-01-28,552.852
2013-01-29,547.225
2013-01-30,523.221
2013-01-31,526.061
2013-02-01,531.048
2013-02-04,507.214
2013-02-05,508.849
2013-02-06,508.855
2013-02-07,503.2
2013-02-08,509.81
2013-02-11,506.344
2013-02-12,509.535
2013-02-13,512.165
2013-02-14,505.877
2013-02-15,505.309
2013-02-18,501.809
2013-02-19,509.586
2013-02-20,509.112
2013-02-21,490.921
2013-02-22,494.912
2013-02-25,499.14
2013-02-26,478.992
2013-02-27,489.3
2013-02-28,491.841
2013-03-01,482.851
2013-03-04,478.413
2013-03-05,496.061
2013-03-06,490.871
2013-03-07,494.491
2013-03-08,498.84
2013-03-11,499.093
2013-03-12,499.082
2013-03-13,494.279
2013-03-14,509.438
2013-03-15,509.159
2013-03-18,502.772
2013-03-19,493.77
2013-03-20,502.573
2013-03-21,497.332
2013-03-22,508.288
2013-03-25,496.47
2013-03-26,495.416
2013-03-27,488.818
2013-03-28,488.941
2013-03-29,488.941
2013-04-01,489.17
2013-04-02,492.592
2013-04-03,486.102
2013-04-04,480.442
2013-04-05,486.133
2013-04-08,486.013
2013-04-09,489.347
2013-04-10,503.97
2013-04-11,508.889
2013-04-12,499.332
2013-04-15,491.879
2013-04-16,488.279
2013-04-17,478.702
2013-04-18,481.89
2013-04-19,491.833
2013-04-22,500.195
2013-04-23,510.092
2013-04-24,509.995
2013-04-25,515.891
2013-04-26,514.825
2013-04-29,526.985
2013-04-30,523.813
2013-05-01,524.171
2013-05-02,517.552
2013-05-03,525.084
2013-05-06,521.118
2013-05-07,527.134
2013-05-08,537.636
2013-05-09,535.838
2013-05-10,535.665
2013-05-13,533.566
2013-05-14,537.176
2013-05-15,536.243
2013-05-16,538.659
2013-05-17,535.383
2013-05-20,540.703
2013-05-21,544.915
2013-05-22,548.867
2013-05-23,532.524
2013-05-24,533.411
2013-05-27,539.815
2013-05-28,544.059
2013-05-29,538.207
2013-05-30,545.687
2013-05-31,539.571
2013-06-03,537.843
2013-06-04,540.418
2013-06-05,538.695
2013-06-06,529.524
2013-06-07,534.274
2013-06-10,531.299
2013-06-11,526.749
2013-06-12,521.348
2013-06-13,522.703
2013-06-14,524.212
2013-06-17,524.482
2013-06-18,528.729
2013-06-19,525.927
2013-06-20,502.63
2013-06-21,491.055
2013-06-24,489.051
2013-06-25,490.28
2013-06-26,493.635
2013-06-27,497.071
2013-06-28,490.317
2013-07-01,500.971
2013-07-02,497.646
2013-07-03,494.687
2013-07-04,507.049
2013-07-05,496.751
2013-07-08,508.219
2013-07-09,506.168
2013-07-10,505.016
2013-07-11,511.161
2013-07-12,505.347
2013-07-15,511.354
2013-07-16,512.907
2013-07-17,516.487
2013-07-18,528.694
2013-07-19,533.291
2013-07-22,540.534
2013-07-23,539.161
2013-07-24,545.771
2013-07-25,544.606
2013-07-26,545.182
2013-07-29,543.263
2013-07-30,551.225
2013-07-31,553.46
2013-08-01,561.732
2013-08-02,561.896
2013-08-05,561.218
2013-08-06,566.412
2013-08-07,570.424
2013-08-08,584.935
2013-08-09,585.729
2013-08-12,586.838
2013-08-13,588.483
2013-08-14,592.061
2013-08-15,591.391
2013-08-16,599.126
2013-08-19,585.164
2013-08-20,579.456
2013-08-21,573.105
2013-08-22,587.833
2013-08-23,589.641
2013-08-26,576.622
2013-08-27,562.73
2013-08-28,560.371
2013-08-29,561.543
2013-08-30,550.814
2013-09-02,560.45
2013-09-03,556.853
2013-09-04,550.459
2013-09-05,551.15
2013-09-06,556.892
2013-09-09,570.232
2013-09-10,573.767
2013-09-11,583.706
2013-09-12,580.608
2013-09-13,578.729
2013-09-16,589.841
2013-09-17,590.43
2013-09-18,591.644
2013-09-19,608.299
2013-09-20,602.451
2013-09-23,601.987
2013-09-24,607.563
2013-09-25,611.33
2013-09-26,602.321
2013-09-27,596.181
2013-09-30,589.309
2013-10-01,605.413
2013-10-02,610.612
2013-10-03,608.719
2013-10-04,616.373
2013-10-07,618.9
2013-10-08,618.151
2013-10-09,616.65
2013-10-10,625.801
2013-10-11,629.568
2013-10-14,629.839
2013-10-15,628.235
2013-10-16,634.141
2013-10-17,641.143
2013-10-18,644.955
2013-10-21,644.488
2013-10-22,653.572
2013-10-23,639.683
2013-10-24,646.386
2013-10-25,634.798
2013-10-28,632.537
2013-10-29,646.232
2013-10-30,643.146
2013-10-31,639.963
2013-11-01,629.888
2013-11-04,637.931
2013-11-05,628.953
2013-11-06,637.166
2013-11-07,619.452
2013-11-08,620.786
2013-11-11,626.515
2013-11-12,623.463
2013-11-13,610.34
2013-11-14,612.294
2013-11-15,611.219
2013-11-18,627.713
2013-11-19,618.014
2013-11-20,614.483
2013-11-21,617.757
2013-11-22,620.115
2013-11-25,619.173
2013-11-26,621.321
2013-11-27,627.782
2013-11-28,636.252
2013-11-29,632.732
2013-12-02,622.027
2013-12-03,610.596
2013-12-04,607.413
2013-12-05,601.271
2013-12-06,607.238
2013-12-09,615.275
2013-12-10,615.045
2013-12-11,606.627
2013-12-12,599.314
2013-12-13,598.429
2013-12-16,613.149
2013-12-17,602.552
2013-12-18,612.239
2013-12-19,618.122
2013-12-20,622.906
2013-12-23,628.291
2013-12-24,626.48
2013-12-25,626.48
2013-12-26,627.649
2013-12-27,639.067
2013-12-30,641.558
2013-12-31,639.932
2014-01-01,639.932
2014-01-02,636.602
2014-01-03,639.455
2014-01-06,645.182
2014-01-07,651.685
2014-01-08,649.924
2014-01-09,653.091
2014-01-10,660.181
2014-01-13,667.847
2014-01-14,670.894
2014-01-15,678.267
2014-01-16,671.504
2014-01-17,672.837
2014-01-20,673.581
2014-01-21,673.831
2014-01-22,669.184
2014-01-23,667.192
2014-01-24,651.706
2014-01-27,647.366
2014-01-28,656.544
2014-01-29,653.204
2014-01-30,647.714
2014-01-31,645.384
2014-02-03,627.327
2014-02-04,632.199
2014-02-05,636.047
2014-02-06,652.645
2014-02-07,661.061
2014-02-10,662.126
2014-02-11,673.033
2014-02-12,678.976
2014-02-13,680.369
2014-02-14,692.357
2014-02-17,694.983
2014-02-18,696.077
2014-02-19,691.497
2014-02-20,687.817
2014-02-21,686.06
2014-02-24,689.497
2014-02-25,688.581
2014-02-26,683.488
2014-02-27,681.649
2014-02-28,690.036
2014-03-03,661.27
2014-03-04,683.661
2014-03-05,694.281
2014-03-06,705.836
2014-03-07,700.712
2014-03-10,705.551
2014-03-11,714.417
2014-03-12,713.351
2014-03-13,702.688
2014-03-14,694.229
2014-03-17,714.312
2014-03-18,717.162
2014-03-19,713.95
2014-03-20,713.173
2014-03-21,706.214
2014-03-24,695.348
2014-03-25,701.434
2014-03-26,713.276
2014-03-27,714.562
2014-03-28,725.527
2014-03-31,735.247
2014-04-01,748.635
2014-04-02,737.044
2014-04-03,745.296
2014-04-04,751.797
2014-04-07,745.627
2014-04-08,735.373
2014-04-09,734.529
2014-04-10,725.997
2014-04-11,719.064
2014-04-14,718.213
2014-04-15,697.56
2014-04-16,724.341
2014-04-17,727.874
2014-04-18,727.874
2014-04-21,726.217
2014-04-22,740.599
2014-04-23,732.082
2014-04-24,736.756
2014-04-25,727.291
2014-04-28,729.147
2014-04-29,740.322
2014-04-30,734.628
2014-05-01,734.628
2014-05-02,735.768
2014-05-05,730.812
2014-05-06,728.263
2014-05-07,713.271
2014-05-08,724.332
2014-05-09,702.136
2014-05-12,705.076
2014-05-13,695.573
2014-05-14,690.572
2014-05-15,661.761
2014-05-16,671.792
2014-05-19,671.62
2014-05-20,674.156
2014-05-21,681.53
2014-05-22,673.987
2014-05-23,685.074
2014-05-26,711.537
2014-05-27,705.657
2014-05-28,711.391
2014-05-29,710.895
2014-05-30,718.225
2014-06-02,722.331
2014-06-03,717.227
2014-06-04,716.985
2014-06-05,727.332
2014-06-06,741.926
2014-06-09,743.206
2014-06-10,750.643
2014-06-11,729.945
2014-06-12,725.94
2014-06-13,724.199
2014-06-16,728.18
2014-06-17,733.4
2014-06-18,732.578
2014-06-19,730.555
2014-06-20,721.772
2014-06-23,713.106
2014-06-24,701.573
2014-06-25,689.326
2014-06-26,684.642
2014-06-27,684.736
2014-06-30,682.251
2014-07-01,695.252
2014-07-02,696.174
2014-07-03,704.267
2014-07-04,689.357
2014-07-07,680.891
2014-07-08,661.508
2014-07-09,670.066
2014-07-10,654.146
2014-07-11,656.176
2014-07-14,661.183
2014-07-15,650.931
2014-07-16,667.53
2014-07-17,653.622
2014-07-18,657.613
2014-07-21,646.883
2014-07-22,653.9
2014-07-23,655.112
2014-07-24,672.574
2014-07-25,665.312
2014-07-28,660.884
2014-07-29,662.896
2014-07-30,657.408
2014-07-31,642.625
2014-08-01,642.731
2014-08-04,643.273
2014-08-05,631.233
2014-08-06,612.123
2014-08-07,601.507
2014-08-08,605.84
2014-08-11,611.332
2014-08-12,610.345
2014-08-13,614.487
2014-08-14,610.332
2014-08-15,610.446
2014-08-18,615.904
2014-08-19,615.811
2014-08-20,611.698
2014-08-21,624.636
2014-08-22,621.485
2014-08-25,633.038
2014-08-26,643.669
2014-08-27,648.498
2014-08-28,632.807
2014-08-29,634.741
2014-09-01,629.079
2014-09-02,632.734
2014-09-03,645.852
2014-09-04,658.632
2014-09-05,658.022
2014-09-08,653.929
2014-09-09,647.152
2014-09-10,647.494
2014-09-11,650.053
2014-09-12,648.6
2014-09-15,643.004
2014-09-16,641.187
2014-09-17,652.086
2014-09-18,650.821
2014-09-19,639.868
2014-09-22,632.195
2014-09-23,624.659
2014-09-24,630.209
2014-09-25,617.51
2014-09-26,627.019
2014-09-29,617.696
2014-09-30,624.687
2014-10-01,618.62
2014-10-02,595.8
2014-10-03,599.847
2014-10-06,602.009
2014-10-07,595.387
2014-10-08,593.064
2014-10-09,583.194
2014-10-10,574.854
2014-10-13,575.909
2014-10-14,575.323
2014-10-15,552.852
2014-10-16,546.341
2014-10-17,567.02
2014-10-20,562.162
2014-10-21,577.937
2014-10-22,582.319
2014-10-23,586.021
2014-10-24,589.442
2014-10-27,573.686
2014-10-28,585.471
2014-10-29,576.016
2014-10-30,569.711
2014-10-31,582.076
2014-11-03,572.962
2014-11-04,561.937
2014-11-05,572.132
2014-11-06,564.998
2014-11-07,558.902
2014-11-10,565.037
2014-11-11,562.017
2014-11-12,549.333
2014-11-13,553.814
2014-11-14,560.523
2014-11-17,568.753
2014-11-18,577.229
2014-11-19,577.312
2014-11-20,573.086
2014-11-21,589.001
2014-11-24,592.748
2014-11-25,598.427
2014-11-26,598.651
2014-11-27,601.624
2014-11-28,599.861
2014-12-01,590.512
2014-12-02,589.578
2014-12-03,592.575
2014-12-04,581.677
2014-12-05,598.43
2014-12-08,597.994
2014-12-09,589.274
2014-12-10,582.713
2014-12-11,579.795
2014-12-12,568.828
2014-12-15,549.962
2014-12-16,571.497
2014-12-17,561.774
2014-12-18,569.437
2014-12-19,564.069
2014-12-22,568.409
2014-12-23,571.394
2014-12-24,572.004
2014-12-25,572.004
2014-12-26,571.113
2014-12-29,566.463
2014-12-30,563.645
2014-12-31,560.68
2015-01-01,560.68
2015-01-02,561.877
2015-01-05,535.929
2015-01-06,529.967
2015-01-07,522.099
2015-01-08,540.857
2015-01-09,527.362
2015-01-12,532.029
2015-01-13,541.381
2015-01-14,536.98
2015-01-15,537.902
2015-01-16,542.524
2015-01-19,558.047
2015-01-20,560.611
2015-01-21,566.209
2015-01-22,570.538
2015-01-23,566.177
2015-01-26,573.622
2015-01-27,576.423
2015-01-28,568.616
2015-01-29,571.99
2015-01-30,567.201
2015-02-02,570.141
2015-02-03,590.082
2015-02-04,588.604
2015-02-05,587.864
2015-02-06,582.075
2015-02-09,570.852
2015-02-10,582.794
2015-02-11,577.801
2015-02-12,598.152
2015-02-13,605.724
2015-02-16,605.909
2015-02-17,608.762
2015-02-18,617.658
2015-02-19,623.48
2015-02-20,624.668
2015-02-23,629.275
2015-02-24,630.901
2015-02-25,624.278
2015-02-26,626.861
2015-02-27,631.317
2015-03-02,629.107
2015-03-03,618.314
2015-03-04,615.554
2015-03-05,624.185
2015-03-06,619.425
2015-03-09,622.043
2015-03-10,610.83
2015-03-11,615.852
2015-03-12,622.484
2015-03-13,620.066
2015-03-16,632.419
2015-03-17,625.505
2015-03-18,619.129
2015-03-19,624.017
2015-03-20,643.502
2015-03-23,648.034
2015-03-24,658.39
2015-03-25,658.924
2015-03-26,648.07
2015-03-27,647.724
2015-03-30,654.344
2015-03-31,646.261
2015-04-01,652.468
2015-04-02,659.786
2015-04-03,659.786
2015-04-06,668.941
2015-04-07,666.96
2015-04-08,661.498
2015-04-09,660.802
2015-04-10,659.849
2015-04-13,660.185
2015-04-14,658.138
2015-04-15,661.341
2015-04-16,653.923
2015-04-17,640.605
2015-04-20,649.932
2015-04-21,647.25
2015-04-22,649.908
2015-04-23,648.906
2015-04-24,659.998
2015-04-27,674.505
2015-04-28,670.412
2015-04-29,661.713
2015-04-30,665.093
2015-05-01,666.102
2015-05-04,668.703
2015-05-05,654.79
2015-05-06,667.349
2015-05-07,671.036
2015-05-08,680.851
2015-05-11,683.082
2015-05-12,681.06
2015-05-13,692.173
2015-05-14,700.569
2015-05-15,704.802
2015-05-18,703.32
2015-05-19,703.912
2015-05-20,703.133
2015-05-21,703.359
2015-05-22,698.207
2015-05-25,682.544
2015-05-26,675.593
2015-05-27,689.611
2015-05-28,689.361
2015-05-29,684.328
2015-06-01,680.935
2015-06-02,699.01
2015-06-03,710.518
2015-06-04,707.556
2015-06-05,678.936
2015-06-08,678.448
2015-06-09,676.263
2015-06-10,697.511
2015-06-11,696.807
2015-06-12,691.564
2015-06-15,672.907
2015-06-16,673.225
2015-06-17,666.985
2015-06-18,685.441
2015-06-19,688.09
2015-06-22,718.164
2015-06-23,709.385
2015-06-24,705.26
2015-06-25,712.496
2015-06-26,713.063
2015-06-29,676.358
2015-06-30,675.07
2015-07-01,688.166
2015-07-02,675.853
2015-07-03,672.997
2015-07-06,643.826
2015-07-07,619.119
2015-07-08,641.312
2015-07-09,663.034
2015-07-10,691.579
2015-07-13,690.443
2015-07-14,686.57
2015-07-15,693.014
2015-07-16,705.371
2015-07-17,703.322
2015-07-20,713.004
2015-07-21,706.809
2015-07-22,705.398
