Date,ACWI SMALL VALUE Small Cap
2010-09-22,883.876
2010-09-23,877.251
2010-09-24,894.7
2010-09-27,896.202
2010-09-28,901.332
2010-09-29,904.763
2010-09-30,904.077
2010-10-01,909.168
2010-10-04,902.655
2010-10-05,919.073
2010-10-06,922.602
2010-10-07,923.539
2010-10-08,927.679
2010-10-11,929.466
2010-10-12,926.924
2010-10-13,940.156
2010-10-14,943.473
2010-10-15,938.715
2010-10-18,942.245
2010-10-19,928.402
2010-10-20,937.858
2010-10-21,938.104
2010-10-22,938.926
2010-10-25,945.297
2010-10-26,941.398
2010-10-27,933.228
2010-10-28,935.114
2010-10-29,937.715
2010-11-01,938.438
2010-11-02,947.249
2010-11-03,947.846
2010-11-04,968.889
2010-11-05,971.322
2010-11-08,969.625
2010-11-09,964.13
2010-11-10,961.504
2010-11-11,958.592
2010-11-12,946.423
2010-11-15,945.576
2010-11-16,928.159
2010-11-17,929.787
2010-11-18,943.353
2010-11-19,945.427
2010-11-22,947.037
2010-11-23,933.864
2010-11-24,943.761
2010-11-25,945.439
2010-11-26,936.193
2010-11-29,932.37
2010-11-30,928.288
2010-12-01,945.049
2010-12-02,961.807
2010-12-03,970.629
2010-12-06,973.394
2010-12-07,978.279
2010-12-08,975.087
2010-12-09,977.689
2010-12-10,984.227
2010-12-13,989.304
2010-12-14,991.4
2010-12-15,987.116
2010-12-16,988.085
2010-12-17,989.184
2010-12-20,989.946
2010-12-21,999.614
2010-12-22,1002.927
2010-12-23,1002.627
2010-12-24,1002.777
2010-12-27,1003.87
2010-12-28,1004.812
2010-12-29,1009.858
2010-12-30,1011.982
2010-12-31,1013.943
2011-01-03,1023.581
2011-01-04,1018.743
2011-01-05,1017.907
2011-01-06,1016.178
2011-01-07,1012.737
2011-01-10,1011.238
2011-01-11,1016.502
2011-01-12,1027.176
2011-01-13,1031.407
2011-01-14,1035.337
2011-01-17,1034.423
2011-01-18,1039.162
2011-01-19,1030.28
2011-01-20,1016.977
2011-01-21,1017.29
2011-01-24,1023.599
2011-01-25,1024.321
2011-01-26,1032.668
2011-01-27,1035.643
2011-01-28,1020.388
2011-01-31,1021.951
2011-02-01,1038.858
2011-02-02,1038.627
2011-02-03,1036.945
2011-02-04,1038.641
2011-02-07,1047.003
2011-02-08,1051.882
2011-02-09,1046.831
2011-02-10,1041.605
2011-02-11,1045.779
2011-02-14,1050.529
2011-02-15,1047.919
2011-02-16,1054.177
2011-02-17,1060.349
2011-02-18,1063.23
2011-02-21,1060.054
2011-02-22,1040.895
2011-02-23,1030.32
2011-02-24,1025.82
2011-02-25,1041.945
2011-02-28,1050.027
2011-03-01,1042.98
2011-03-02,1041.293
2011-03-03,1053.652
2011-03-04,1052.994
2011-03-07,1045.029
2011-03-08,1049.535
2011-03-09,1050.231
2011-03-10,1028.898
2011-03-11,1028.251
2011-03-14,1017.034
2011-03-15,993.548
2011-03-16,991.523
2011-03-17,1000.805
2011-03-18,1012.712
2011-03-21,1030.125
2011-03-22,1033.055
2011-03-23,1032.097
2011-03-24,1040.739
2011-03-25,1045.142
2011-03-28,1042.201
2011-03-29,1045.683
2011-03-30,1056.851
2011-03-31,1060.786
2011-04-01,1065.36
2011-04-04,1069.73
2011-04-05,1069.611
2011-04-06,1074.224
2011-04-07,1069.407
2011-04-08,1070.089
2011-04-11,1065.172
2011-04-12,1051.916
2011-04-13,1055.62
2011-04-14,1058.231
2011-04-15,1062.185
2011-04-18,1046.596
2011-04-19,1051.553
2011-04-20,1069.773
2011-04-21,1078.203
2011-04-22,1078.436
2011-04-25,1076.65
2011-04-26,1083.922
2011-04-27,1086.53
2011-04-28,1095.787
2011-04-29,1098.198
2011-05-02,1097.122
2011-05-03,1087.798
2011-05-04,1078.782
2011-05-05,1071.451
2011-05-06,1072.714
2011-05-09,1073.067
2011-05-10,1084.76
2011-05-11,1077.361
2011-05-12,1074.001
2011-05-13,1066.555
2011-05-16,1058.207
2011-05-17,1051.334
2011-05-18,1061.948
2011-05-19,1062.892
2011-05-20,1057.982
2011-05-23,1039.487
2011-05-24,1039.909
2011-05-25,1042.479
2011-05-26,1050.454
2011-05-27,1060.184
2011-05-30,1061.606
2011-05-31,1074.056
2011-06-01,1059.705
2011-06-02,1053.635
2011-06-03,1047.195
2011-06-06,1038.44
2011-06-07,1042.007
2011-06-08,1031.132
2011-06-09,1032.454
2011-06-10,1019.155
2011-06-13,1016.508
2011-06-14,1031.557
2011-06-15,1017.83
2011-06-16,1008.811
2011-06-17,1012.783
2011-06-20,1012.232
2011-06-21,1028.218
2011-06-22,1027.852
2011-06-23,1016.889
2011-06-24,1015.0
2011-06-27,1015.904
2011-06-28,1026.801
2011-06-29,1039.444
2011-06-30,1051.47
2011-07-01,1063.263
2011-07-04,1068.507
2011-07-05,1067.069
2011-07-06,1067.272
2011-07-07,1077.171
2011-07-08,1070.716
2011-07-11,1048.089
2011-07-12,1041.786
2011-07-13,1052.147
2011-07-14,1042.021
2011-07-15,1044.146
2011-07-18,1029.947
2011-07-19,1044.93
2011-07-20,1050.324
2011-07-21,1062.101
2011-07-22,1066.348
2011-07-25,1058.736
2011-07-26,1058.532
2011-07-27,1039.44
2011-07-28,1033.804
2011-07-29,1030.929
2011-08-01,1026.961
2011-08-02,1001.225
2011-08-03,993.612
2011-08-04,947.282
2011-08-05,925.281
2011-08-08,864.764
2011-08-09,893.529
2011-08-10,875.913
2011-08-11,903.341
2011-08-12,910.228
2011-08-15,933.114
2011-08-16,925.103
2011-08-17,927.873
2011-08-18,887.964
2011-08-19,872.715
2011-08-22,869.089
2011-08-23,890.731
2011-08-24,898.562
2011-08-25,887.101
2011-08-26,896.64
2011-08-29,926.829
2011-08-30,932.042
2011-08-31,942.073
2011-09-01,930.41
2011-09-02,908.989
2011-09-05,895.38
2011-09-06,885.15
2011-09-07,911.589
2011-09-08,905.005
2011-09-09,882.444
2011-09-12,873.971
2011-09-13,882.619
2011-09-14,887.012
2011-09-15,902.285
2011-09-16,908.921
2011-09-19,891.144
2011-09-20,885.119
2011-09-21,863.608
2011-09-22,829.927
2011-09-23,831.233
2011-09-26,833.702
2011-09-27,857.838
2011-09-28,842.842
2011-09-29,852.441
2011-09-30,834.912
2011-10-03,804.422
2011-10-04,814.056
2011-10-05,824.133
2011-10-06,845.401
2011-10-07,841.371
2011-10-10,864.77
2011-10-11,869.477
2011-10-12,884.797
2011-10-13,882.708
2011-10-14,893.71
2011-10-17,880.956
2011-10-18,889.168
2011-10-19,885.96
2011-10-20,880.167
2011-10-21,898.763
2011-10-24,919.919
2011-10-25,905.136
2011-10-26,911.83
2011-10-27,951.147
2011-10-28,951.131
2011-10-31,927.831
2011-11-01,895.368
2011-11-02,909.389
2011-11-03,922.72
2011-11-04,923.693
2011-11-07,922.456
2011-11-08,929.164
2011-11-09,902.001
2011-11-10,899.21
2011-11-11,918.491
2011-11-14,909.885
2011-11-15,909.417
2011-11-16,899.012
2011-11-17,889.238
2011-11-18,887.011
2011-11-21,867.604
2011-11-22,862.186
2011-11-23,840.926
2011-11-24,840.032
2011-11-25,835.21
2011-11-28,860.48
2011-11-29,865.581
2011-11-30,898.859
2011-12-01,896.639
2011-12-02,901.57
2011-12-05,912.86
2011-12-06,907.043
2011-12-07,911.013
2011-12-08,889.849
2011-12-09,901.201
2011-12-12,887.212
2011-12-13,876.008
2011-12-14,862.516
2011-12-15,867.255
2011-12-16,872.632
2011-12-19,858.956
2011-12-20,883.538
2011-12-21,888.699
2011-12-22,894.582
2011-12-23,899.412
2011-12-26,899.617
2011-12-27,900.893
2011-12-28,888.506
2011-12-29,896.113
2011-12-30,899.155
2012-01-02,900.761
2012-01-03,915.841
2012-01-04,913.612
2012-01-05,911.471
2012-01-06,909.005
2012-01-09,911.301
2012-01-10,923.282
2012-01-11,925.098
2012-01-12,929.106
2012-01-13,924.554
2012-01-16,925.876
2012-01-17,932.035
2012-01-18,943.293
2012-01-19,951.768
2012-01-20,956.593
2012-01-23,961.488
2012-01-24,959.284
2012-01-25,965.487
2012-01-26,971.214
2012-01-27,974.185
2012-01-30,966.538
2012-01-31,970.018
2012-02-01,988.484
2012-02-02,993.643
2012-02-03,1006.365
2012-02-06,1005.357
2012-02-07,1006.739
2012-02-08,1012.601
2012-02-09,1014.582
2012-02-10,1002.093
2012-02-13,1011.516
2012-02-14,1004.579
2012-02-15,1005.192
2012-02-16,1010.693
2012-02-17,1018.078
2012-02-20,1024.046
2012-02-21,1020.808
2012-02-22,1015.025
2012-02-23,1022.301
2012-02-24,1024.97
2012-02-27,1022.927
2012-02-28,1023.949
2012-02-29,1019.554
2012-03-01,1022.142
2012-03-02,1016.606
2012-03-05,1012.426
2012-03-06,990.541
2012-03-07,997.628
2012-03-08,1011.908
2012-03-09,1019.068
2012-03-12,1014.954
2012-03-13,1031.338
2012-03-14,1026.057
2012-03-15,1033.016
2012-03-16,1036.242
2012-03-19,1040.493
2012-03-20,1031.077
2012-03-21,1027.922
2012-03-22,1018.198
2012-03-23,1024.029
2012-03-26,1035.461
2012-03-27,1035.027
2012-03-28,1028.907
2012-03-29,1023.259
2012-03-30,1026.814
2012-04-02,1033.344
2012-04-03,1030.146
2012-04-04,1011.462
2012-04-05,1007.782
2012-04-06,1007.793
2012-04-09,997.658
2012-04-10,979.989
2012-04-11,988.539
2012-04-12,1003.963
2012-04-13,994.026
2012-04-16,993.502
2012-04-17,1006.447
2012-04-18,1003.623
2012-04-19,998.988
2012-04-20,1003.586
2012-04-23,989.516
2012-04-24,995.843
2012-04-25,1007.435
2012-04-26,1012.974
2012-04-27,1019.921
2012-04-30,1015.802
2012-05-01,1016.339
2012-05-02,1017.855
2012-05-03,1009.437
2012-05-04,994.693
2012-05-07,990.787
2012-05-08,985.865
2012-05-09,976.88
2012-05-10,982.235
2012-05-11,978.667
2012-05-14,962.853
2012-05-15,954.832
2012-05-16,943.312
2012-05-17,931.254
2012-05-18,918.531
2012-05-21,930.724
2012-05-22,936.687
2012-05-23,930.307
2012-05-24,932.658
2012-05-25,930.563
2012-05-28,932.379
2012-05-29,944.556
2012-05-30,926.949
2012-05-31,926.794
2012-06-01,904.392
2012-06-04,896.957
2012-06-05,905.407
2012-06-06,925.933
2012-06-07,929.393
2012-06-08,928.692
2012-06-11,920.709
2012-06-12,923.92
2012-06-13,919.196
2012-06-14,924.003
2012-06-15,934.688
2012-06-18,939.043
2012-06-19,950.835
2012-06-20,954.002
2012-06-21,937.765
2012-06-22,937.908
2012-06-25,924.215
2012-06-26,924.924
2012-06-27,935.386
2012-06-28,936.895
2012-06-29,963.546
2012-07-02,971.185
2012-07-03,981.433
2012-07-04,981.854
2012-07-05,978.367
2012-07-06,969.819
2012-07-09,963.702
2012-07-10,958.249
2012-07-11,955.869
2012-07-12,947.819
2012-07-13,960.986
2012-07-16,960.674
2012-07-17,962.662
2012-07-18,965.748
2012-07-19,969.542
2012-07-20,960.028
2012-07-23,941.902
2012-07-24,933.791
2012-07-25,931.504
2012-07-26,945.705
2012-07-27,961.27
2012-07-30,962.802
2012-07-31,961.339
2012-08-01,955.205
2012-08-02,948.327
2012-08-03,963.525
2012-08-06,971.445
2012-08-07,977.63
2012-08-08,978.923
2012-08-09,982.345
2012-08-10,982.681
2012-08-13,980.534
2012-08-14,980.66
2012-08-15,982.949
2012-08-16,991.612
2012-08-17,996.98
2012-08-20,996.012
2012-08-21,1000.491
2012-08-22,995.759
2012-08-23,993.551
2012-08-24,992.341
2012-08-27,992.105
2012-08-28,991.709
2012-08-29,992.771
2012-08-30,984.502
2012-08-31,988.818
2012-09-03,990.638
2012-09-04,993.262
2012-09-05,990.976
2012-09-06,1006.492
2012-09-07,1019.872
2012-09-10,1019.489
2012-09-11,1023.798
2012-09-12,1030.583
2012-09-13,1038.305
2012-09-14,1055.939
2012-09-17,1048.326
2012-09-18,1043.795
2012-09-19,1047.458
2012-09-20,1040.793
2012-09-21,1044.822
2012-09-24,1040.609
2012-09-25,1034.719
2012-09-26,1023.545
2012-09-27,1031.28
2012-09-28,1027.604
2012-10-01,1029.67
2012-10-02,1031.235
2012-10-03,1028.232
2012-10-04,1037.926
2012-10-05,1042.877
2012-10-08,1036.737
2012-10-09,1028.718
2012-10-10,1023.077
2012-10-11,1026.425
2012-10-12,1022.457
2012-10-15,1026.102
2012-10-16,1035.706
2012-10-17,1047.557
2012-10-18,1047.583
2012-10-19,1036.163
2012-10-22,1035.723
2012-10-23,1026.043
2012-10-24,1026.248
2012-10-25,1028.721
2012-10-26,1023.81
2012-10-29,1020.645
2012-10-30,1022.489
2012-10-31,1026.746
2012-11-01,1037.627
2012-11-02,1031.586
2012-11-05,1031.537
2012-11-06,1037.982
2012-11-07,1022.532
2012-11-08,1011.769
2012-11-09,1010.178
2012-11-12,1007.063
2012-11-13,1001.651
2012-11-14,989.675
2012-11-15,985.684
2012-11-16,988.322
2012-11-19,1006.714
2012-11-20,1007.949
2012-11-21,1010.318
2012-11-22,1015.358
2012-11-23,1025.069
2012-11-26,1026.503
2012-11-27,1025.614
2012-11-28,1026.88
2012-11-29,1037.381
2012-11-30,1038.135
2012-12-03,1039.15
2012-12-04,1040.983
2012-12-05,1042.961
2012-12-06,1046.388
2012-12-07,1047.738
2012-12-10,1050.883
2012-12-11,1056.597
2012-12-12,1057.666
2012-12-13,1055.587
2012-12-14,1056.399
2012-12-17,1064.481
2012-12-18,1075.567
2012-12-19,1081.182
2012-12-20,1084.986
2012-12-21,1077.248
2012-12-24,1075.254
2012-12-25,1075.986
2012-12-26,1074.113
2012-12-27,1075.204
2012-12-28,1072.253
2012-12-31,1081.97
2013-01-01,1082.244
2013-01-02,1105.787
2013-01-03,1107.504
2013-01-04,1114.284
2013-01-07,1115.576
2013-01-08,1111.666
2013-01-09,1116.718
2013-01-10,1122.796
2013-01-11,1123.752
2013-01-14,1123.82
2013-01-15,1126.504
2013-01-16,1122.366
2013-01-17,1129.008
2013-01-18,1132.983
2013-01-21,1135.135
2013-01-22,1141.079
2013-01-23,1138.002
2013-01-24,1139.758
2013-01-25,1144.705
2013-01-28,1144.553
2013-01-29,1147.667
2013-01-30,1144.733
2013-01-31,1147.253
2013-02-01,1156.483
2013-02-04,1145.727
2013-02-05,1147.562
2013-02-06,1154.613
2013-02-07,1152.29
2013-02-08,1158.42
2013-02-11,1155.879
2013-02-12,1163.753
2013-02-13,1166.761
2013-02-14,1167.773
2013-02-15,1165.528
2013-02-18,1167.303
2013-02-19,1176.628
2013-02-20,1165.613
2013-02-21,1151.012
2013-02-22,1158.678
2013-02-25,1147.735
2013-02-26,1145.823
2013-02-27,1156.237
2013-02-28,1161.254
2013-03-01,1157.452
2013-03-04,1156.761
2013-03-05,1168.929
2013-03-06,1173.173
2013-03-07,1175.714
2013-03-08,1180.518
2013-03-11,1184.199
2013-03-12,1182.01
2013-03-13,1181.798
2013-03-14,1191.553
2013-03-15,1197.378
2013-03-18,1188.856
2013-03-19,1185.264
2013-03-20,1191.666
2013-03-21,1188.552
2013-03-22,1188.637
2013-03-25,1187.891
2013-03-26,1192.203
2013-03-27,1191.418
2013-03-28,1194.343
2013-03-29,1193.908
2013-04-01,1182.995
2013-04-02,1179.83
2013-04-03,1171.367
2013-04-04,1170.601
2013-04-05,1169.558
2013-04-08,1175.999
2013-04-09,1179.881
2013-04-10,1195.194
2013-04-11,1201.921
2013-04-12,1197.23
2013-04-15,1168.812
2013-04-16,1176.645
2013-04-17,1163.012
2013-04-18,1159.014
2013-04-19,1168.796
2013-04-22,1173.392
2013-04-23,1184.555
2013-04-24,1194.154
2013-04-25,1202.472
2013-04-26,1199.102
2013-04-29,1205.953
2013-04-30,1214.946
2013-05-01,1201.846
2013-05-02,1205.864
2013-05-03,1217.294
2013-05-06,1221.351
2013-05-07,1232.805
2013-05-08,1241.388
2013-05-09,1235.885
2013-05-10,1234.027
2013-05-13,1232.457
2013-05-14,1238.819
2013-05-15,1240.881
2013-05-16,1239.138
2013-05-17,1246.006
2013-05-20,1252.739
2013-05-21,1253.721
2013-05-22,1240.394
2013-05-23,1224.336
2013-05-24,1224.95
2013-05-27,1223.348
2013-05-28,1229.854
2013-05-29,1224.912
2013-05-30,1226.391
2013-05-31,1217.369
2013-06-03,1214.975
2013-06-04,1212.046
2013-06-05,1196.822
2013-06-06,1199.244
2013-06-07,1204.857
2013-06-10,1207.891
2013-06-11,1195.654
2013-06-12,1190.159
2013-06-13,1198.019
2013-06-14,1199.032
2013-06-17,1207.018
2013-06-18,1211.864
2013-06-19,1204.526
2013-06-20,1165.596
2013-06-21,1162.525
2013-06-24,1144.396
2013-06-25,1154.443
2013-06-26,1161.554
2013-06-27,1177.504
2013-06-28,1181.122
2013-07-01,1192.818
2013-07-02,1193.719
2013-07-03,1188.905
2013-07-04,1193.417
2013-07-05,1197.656
2013-07-08,1199.811
2013-07-09,1210.477
2013-07-10,1213.058
2013-07-11,1232.158
2013-07-12,1235.036
2013-07-15,1239.608
2013-07-16,1239.294
2013-07-17,1242.589
2013-07-18,1251.543
2013-07-19,1251.298
2013-07-22,1259.826
2013-07-23,1263.057
2013-07-24,1256.918
2013-07-25,1258.063
2013-07-26,1254.79
2013-07-29,1245.324
2013-07-30,1249.646
2013-07-31,1246.931
2013-08-01,1260.042
2013-08-02,1264.899
2013-08-05,1266.898
2013-08-06,1259.947
2013-08-07,1252.586
2013-08-08,1262.55
2013-08-09,1265.064
2013-08-12,1266.514
2013-08-13,1265.19
2013-08-14,1266.87
2013-08-15,1249.914
2013-08-16,1249.431
2013-08-19,1240.843
2013-08-20,1244.776
2013-08-21,1235.487
2013-08-22,1242.681
2013-08-23,1250.134
2013-08-26,1247.203
2013-08-27,1226.414
2013-08-28,1221.148
2013-08-29,1225.324
2013-08-30,1213.415
2013-09-02,1219.869
2013-09-03,1222.916
2013-09-04,1231.058
2013-09-05,1232.469
2013-09-06,1238.559
2013-09-09,1254.589
2013-09-10,1266.294
2013-09-11,1270.212
2013-09-12,1267.293
2013-09-13,1269.032
2013-09-16,1278.635
2013-09-17,1281.565
2013-09-18,1292.002
2013-09-19,1300.638
2013-09-20,1292.456
2013-09-23,1290.449
2013-09-24,1292.608
2013-09-25,1293.795
2013-09-26,1296.143
2013-09-27,1295.125
2013-09-30,1291.623
2013-10-01,1302.049
2013-10-02,1298.966
2013-10-03,1292.478
2013-10-04,1296.563
2013-10-07,1286.696
2013-10-08,1278.837
2013-10-09,1275.725
2013-10-10,1295.543
2013-10-11,1308.654
2013-10-14,1312.307
2013-10-15,1308.574
2013-10-16,1315.981
2013-10-17,1332.876
2013-10-18,1343.466
2013-10-21,1346.475
2013-10-22,1353.825
2013-10-23,1347.659
2013-10-24,1352.294
2013-10-25,1351.247
2013-10-28,1350.275
2013-10-29,1351.399
2013-10-30,1347.164
2013-10-31,1341.03
2013-11-01,1335.255
2013-11-04,1343.436
2013-11-05,1337.263
2013-11-06,1340.563
2013-11-07,1322.503
2013-11-08,1328.064
2013-11-11,1330.718
2013-11-12,1327.604
2013-11-13,1329.828
2013-11-14,1337.828
2013-11-15,1343.266
2013-11-18,1343.625
2013-11-19,1337.457
2013-11-20,1333.524
2013-11-21,1338.55
2013-11-22,1343.936
2013-11-25,1344.619
2013-11-26,1345.742
2013-11-27,1349.786
2013-11-28,1351.852
2013-11-29,1352.999
2013-12-02,1344.711
2013-12-03,1338.01
2013-12-04,1333.248
2013-12-05,1332.635
2013-12-06,1341.16
2013-12-09,1344.099
2013-12-10,1341.155
2013-12-11,1326.872
2013-12-12,1320.572
2013-12-13,1322.012
2013-12-16,1329.401
2013-12-17,1329.467
2013-12-18,1340.578
2013-12-19,1336.779
2013-12-20,1348.415
2013-12-23,1358.431
2013-12-24,1362.082
2013-12-25,1361.982
2013-12-26,1364.94
2013-12-27,1372.228
2013-12-30,1377.326
2013-12-31,1379.82
2014-01-01,1379.922
2014-01-02,1369.281
2014-01-03,1373.14
2014-01-06,1368.705
2014-01-07,1374.205
2014-01-08,1375.605
2014-01-09,1374.484
2014-01-10,1386.185
2014-01-13,1381.0
2014-01-14,1385.912
2014-01-15,1391.66
2014-01-16,1391.153
2014-01-17,1390.992
2014-01-20,1391.025
2014-01-21,1394.086
2014-01-22,1397.859
2014-01-23,1389.151
2014-01-24,1363.271
2014-01-27,1346.849
2014-01-28,1354.945
2014-01-29,1351.586
2014-01-30,1355.699
2014-01-31,1350.654
2014-02-03,1322.638
2014-02-04,1321.078
2014-02-05,1320.697
2014-02-06,1336.703
2014-02-07,1348.485
2014-02-10,1352.013
2014-02-11,1364.102
2014-02-12,1370.158
2014-02-13,1375.835
2014-02-14,1382.482
2014-02-17,1387.106
2014-02-18,1393.553
2014-02-19,1387.612
2014-02-20,1389.116
2014-02-21,1395.329
2014-02-24,1401.306
2014-02-25,1402.823
2014-02-26,1403.535
2014-02-27,1407.543
2014-02-28,1416.74
2014-03-03,1402.809
2014-03-04,1423.492
2014-03-05,1426.082
2014-03-06,1432.635
2014-03-07,1430.335
2014-03-10,1424.089
2014-03-11,1418.818
2014-03-12,1414.286
2014-03-13,1408.074
2014-03-14,1403.541
2014-03-17,1412.521
2014-03-18,1425.246
2014-03-19,1419.219
2014-03-20,1412.026
2014-03-21,1413.407
2014-03-24,1406.817
2014-03-25,1411.332
2014-03-26,1405.032
2014-03-27,1406.164
2014-03-28,1412.49
2014-03-31,1430.946
2014-04-01,1440.158
2014-04-02,1445.784
2014-04-03,1441.855
2014-04-04,1433.856
2014-04-07,1420.447
2014-04-08,1422.451
2014-04-09,1431.454
2014-04-10,1417.604
2014-04-11,1401.034
2014-04-14,1398.124
2014-04-15,1398.705
2014-04-16,1412.871
2014-04-17,1420.264
2014-04-18,1421.162
2014-04-21,1422.161
2014-04-22,1430.541
2014-04-23,1428.84
2014-04-24,1429.432
2014-04-25,1418.501
2014-04-28,1413.487
2014-04-29,1417.837
2014-04-30,1423.481
2014-05-01,1424.701
2014-05-02,1428.992
2014-05-05,1427.575
2014-05-06,1423.713
2014-05-07,1422.309
2014-05-08,1421.139
2014-05-09,1419.927
2014-05-12,1434.553
2014-05-13,1430.529
2014-05-14,1423.016
2014-05-15,1411.629
2014-05-16,1409.988
2014-05-19,1415.288
2014-05-20,1406.647
2014-05-21,1410.968
2014-05-22,1419.97
2014-05-23,1429.176
2014-05-26,1433.685
2014-05-27,1440.764
2014-05-28,1440.193
2014-05-29,1445.013
2014-05-30,1443.656
2014-06-02,1446.258
2014-06-03,1443.71
2014-06-04,1447.853
2014-06-05,1461.241
2014-06-06,1472.544
2014-06-09,1477.762
2014-06-10,1475.007
2014-06-11,1470.534
2014-06-12,1468.607
2014-06-13,1467.436
2014-06-16,1465.667
2014-06-17,1470.159
2014-06-18,1475.75
2014-06-19,1483.956
2014-06-20,1483.602
2014-06-23,1480.672
2014-06-24,1472.194
2014-06-25,1474.985
2014-06-26,1476.948
2014-06-27,1482.317
2014-06-30,1489.887
2014-07-01,1499.515
2014-07-02,1497.516
2014-07-03,1503.958
2014-07-04,1504.656
2014-07-07,1492.488
2014-07-08,1482.553
2014-07-09,1481.836
2014-07-10,1472.018
2014-07-11,1468.903
2014-07-14,1476.24
2014-07-15,1470.554
2014-07-16,1473.606
2014-07-17,1462.876
2014-07-18,1471.336
2014-07-21,1467.733
2014-07-22,1476.353
2014-07-23,1479.04
2014-07-24,1478.861
2014-07-25,1472.198
2014-07-28,1469.813
2014-07-29,1466.569
2014-07-30,1463.58
2014-07-31,1443.525
2014-08-01,1436.242
2014-08-04,1439.892
2014-08-05,1433.303
2014-08-06,1429.876
2014-08-07,1425.195
2014-08-08,1428.975
2014-08-11,1442.339
2014-08-12,1440.211
2014-08-13,1448.879
2014-08-14,1453.496
2014-08-15,1453.485
2014-08-18,1465.312
2014-08-19,1470.966
2014-08-20,1468.237
2014-08-21,1473.299
2014-08-22,1470.936
2014-08-25,1475.474
2014-08-26,1481.255
2014-08-27,1484.093
2014-08-28,1478.425
2014-08-29,1482.926
2014-09-01,1482.893
2014-09-02,1483.3
2014-09-03,1484.308
2014-09-04,1479.206
2014-09-05,1481.152
2014-09-08,1476.935
2014-09-09,1464.716
2014-09-10,1463.665
2014-09-11,1466.495
2014-09-12,1455.891
2014-09-15,1447.997
2014-09-16,1448.788
2014-09-17,1451.705
2014-09-18,1452.743
2014-09-19,1446.876
2014-09-22,1431.166
2014-09-23,1421.599
2014-09-24,1423.571
2014-09-25,1410.779
2014-09-26,1412.869
2014-09-29,1407.177
2014-09-30,1397.053
2014-10-01,1384.3
2014-10-02,1379.902
2014-10-03,1382.331
2014-10-06,1384.549
2014-10-07,1371.247
2014-10-08,1378.756
2014-10-09,1359.562
2014-10-10,1339.558
2014-10-13,1332.081
2014-10-14,1336.852
2014-10-15,1332.698
2014-10-16,1336.821
2014-10-17,1344.237
2014-10-20,1357.391
2014-10-21,1376.704
2014-10-22,1374.502
2014-10-23,1383.639
2014-10-24,1384.955
2014-10-27,1382.177
2014-10-28,1402.956
2014-10-29,1406.408
2014-10-30,1405.481
2014-10-31,1419.908
2014-11-03,1415.46
2014-11-04,1412.688
2014-11-05,1414.945
2014-11-06,1413.171
2014-11-07,1414.193
2014-11-10,1421.473
2014-11-11,1419.739
2014-11-12,1422.593
2014-11-13,1416.702
2014-11-14,1415.971
2014-11-17,1411.145
2014-11-18,1419.719
2014-11-19,1411.833
2014-11-20,1417.39
2014-11-21,1424.098
2014-11-24,1430.359
2014-11-25,1433.574
2014-11-26,1436.234
2014-11-27,1432.479
2014-11-28,1419.297
2014-12-01,1405.202
2014-12-02,1412.181
2014-12-03,1420.473
2014-12-04,1418.305
2014-12-05,1419.887
2014-12-08,1408.58
2014-12-09,1415.219
2014-12-10,1395.463
2014-12-11,1393.401
2014-12-12,1378.206
2014-12-15,1361.754
2014-12-16,1363.842
2014-12-17,1383.947
2014-12-18,1400.403
2014-12-19,1409.617
2014-12-22,1415.449
2014-12-23,1418.008
2014-12-24,1421.649
2014-12-25,1421.01
2014-12-26,1426.398
2014-12-29,1432.817
2014-12-30,1429.904
2014-12-31,1422.857
2015-01-01,1422.939
2015-01-02,1420.27
2015-01-05,1401.848
2015-01-06,1386.474
2015-01-07,1390.716
2015-01-08,1409.28
2015-01-09,1404.63
2015-01-12,1399.065
2015-01-13,1400.179
2015-01-14,1395.217
2015-01-15,1389.261
2015-01-16,1397.748
2015-01-19,1401.816
2015-01-20,1397.552
2015-01-21,1401.234
2015-01-22,1417.216
2015-01-23,1414.013
2015-01-26,1422.499
2015-01-27,1422.813
2015-01-28,1411.021
2015-01-29,1412.401
2015-01-30,1400.839
2015-02-02,1410.992
2015-02-03,1431.541
2015-02-04,1428.753
2015-02-05,1442.856
2015-02-06,1436.294
2015-02-09,1429.094
2015-02-10,1431.709
2015-02-11,1425.612
2015-02-12,1444.195
2015-02-13,1453.226
2015-02-16,1455.385
2015-02-17,1455.806
2015-02-18,1462.807
2015-02-19,1462.979
2015-02-20,1467.627
2015-02-23,1467.989
2015-02-24,1470.431
2015-02-25,1474.54
2015-02-26,1472.492
2015-02-27,1472.007
2015-03-02,1474.208
2015-03-03,1469.293
2015-03-04,1460.941
2015-03-05,1462.924
2015-03-06,1445.954
2015-03-09,1443.587
2015-03-10,1426.169
2015-03-11,1428.273
2015-03-12,1444.714
2015-03-13,1438.572
2015-03-16,1446.13
2015-03-17,1446.415
2015-03-18,1459.068
2015-03-19,1459.368
2015-03-20,1479.597
2015-03-23,1485.827
2015-03-24,1485.408
2015-03-25,1472.819
2015-03-26,1462.222
2015-03-27,1462.775
2015-03-30,1473.809
2015-03-31,1470.164
2015-04-01,1471.106
2015-04-02,1482.626
2015-04-03,1483.622
2015-04-06,1496.09
2015-04-07,1490.023
2015-04-08,1496.638
2015-04-09,1494.325
2015-04-10,1499.874
2015-04-13,1498.868
