Date,ACWI SMALL VALUE Small Cap
2015-03-23,1416.908
2015-03-24,1416.485
2015-03-25,1404.434
2015-03-26,1394.296
2015-03-27,1394.356
2015-03-30,1404.842
2015-03-31,1401.334
2015-04-01,1402.201
2015-04-02,1413.15
2015-04-03,1414.099
2015-04-06,1425.974
2015-04-07,1420.18
2015-04-08,1426.468
2015-04-09,1424.24
2015-04-10,1429.519
2015-04-13,1428.514
2015-04-14,1435.697
2015-04-15,1438.954
2015-04-16,1442.351
2015-04-17,1428.796
2015-04-20,1432.556
2015-04-21,1433.565
2015-04-22,1435.716
2015-04-23,1441.003
2015-04-24,1443.513
2015-04-27,1443.227
2015-04-28,1447.942
2015-04-29,1442.047
2015-04-30,1428.097
2015-05-01,1429.034
2015-05-04,1433.405
2015-05-05,1421.455
2015-05-06,1422.717
2015-05-07,1418.217
2015-05-08,1435.339
2015-05-11,1437.579
2015-05-12,1436.192
2015-05-13,1443.105
2015-05-14,1453.494
2015-05-15,1458.307
2015-05-18,1462.511
2015-05-19,1457.871
2015-05-20,1457.596
2015-05-21,1457.098
2015-05-22,1452.896
2015-05-25,1452.886
2015-05-26,1438.184
2015-05-27,1445.004
2015-05-28,1442.166
2015-05-29,1436.705
2015-06-01,1437.935
2015-06-02,1443.735
2015-06-03,1449.313
2015-06-04,1437.822
2015-06-05,1430.406
2015-06-08,1424.373
2015-06-09,1420.922
2015-06-10,1440.852
2015-06-11,1441.2
2015-06-12,1437.018
2015-06-15,1425.557
2015-06-16,1429.673
2015-06-17,1428.592
2015-06-18,1441.758
2015-06-19,1441.182
2015-06-22,1451.307
2015-06-23,1453.642
2015-06-24,1444.828
2015-06-25,1441.864
2015-06-26,1437.521
2015-06-29,1406.78
2015-06-30,1408.427
2015-07-01,1414.176
2015-07-02,1409.139
2015-07-03,1405.068
2015-07-06,1391.644
2015-07-07,1383.652
2015-07-08,1364.872
2015-07-09,1372.15
2015-07-10,1388.401
2015-07-13,1399.937
2015-07-14,1406.568
2015-07-15,1401.496
2015-07-16,1409.288
2015-07-17,1402.654
2015-07-20,1398.642
2015-07-21,1396.398
2015-07-22,1392.154
2015-07-23,1384.37
2015-07-24,1371.819
2015-07-27,1356.952
2015-07-28,1364.147
2015-07-29,1376.349
2015-07-30,1373.665
2015-07-31,1381.48
2015-08-03,1377.432
2015-08-04,1376.729
2015-08-05,1376.788
2015-08-06,1372.949
2015-08-07,1367.808
2015-08-10,1382.694
2015-08-11,1373.097
2015-08-12,1366.057
2015-08-13,1365.094
2015-08-14,1371.333
2015-08-17,1375.392
2015-08-18,1369.262
2015-08-19,1354.947
2015-08-20,1334.022
2015-08-21,1310.191
2015-08-24,1260.201
2015-08-25,1255.898
2015-08-26,1274.086
2015-08-27,1297.705
2015-08-28,1310.075
2015-08-31,1307.324
2015-09-01,1277.599
2015-09-02,1282.298
2015-09-03,1287.266
2015-09-04,1271.161
2015-09-07,1270.777
2015-09-08,1290.144
2015-09-09,1293.44
2015-09-10,1292.982
2015-09-11,1297.233
2015-09-14,1293.331
2015-09-15,1299.655
2015-09-16,1313.79
2015-09-17,1317.259
2015-09-18,1307.162
2015-09-21,1303.754
2015-09-22,1285.849
2015-09-23,1281.109
2015-09-24,1276.383
2015-09-25,1277.779
2015-09-28,1257.973
2015-09-29,1248.991
2015-09-30,1265.344
2015-10-01,1269.101
2015-10-02,1281.614
2015-10-05,1306.77
2015-10-06,1311.134
2015-10-07,1325.142
2015-10-08,1333.677
2015-10-09,1339.991
2015-10-12,1341.63
2015-10-13,1329.121
2015-10-14,1323.379
2015-10-15,1341.317
2015-10-16,1339.734
2015-10-19,1340.036
2015-10-20,1343.218
2015-10-21,1335.287
2015-10-22,1338.893
2015-10-23,1346.716
2015-10-26,1343.131
2015-10-27,1330.73
2015-10-28,1348.452
2015-10-29,1338.429
2015-10-30,1340.678
2015-11-02,1352.304
2015-11-03,1354.697
2015-11-04,1351.164
2015-11-05,1351.699
2015-11-06,1346.682
2015-11-09,1335.519
2015-11-10,1334.301
2015-11-11,1332.565
2015-11-12,1313.857
2015-11-13,1305.973
2015-11-16,1312.355
2015-11-17,1315.48
2015-11-18,1325.744
2015-11-19,1332.447
2015-11-20,1336.629
2015-11-23,1336.256
2015-11-24,1338.505
2015-11-25,1341.063
2015-11-26,1344.128
2015-11-27,1344.35
2015-11-30,1342.291
2015-12-01,1352.571
2015-12-02,1340.134
2015-12-03,1330.934
2015-12-04,1335.439
2015-12-07,1322.27
2015-12-08,1308.525
2015-12-09,1303.407
2015-12-10,1300.934
2015-12-11,1282.354
2015-12-14,1271.528
2015-12-15,1281.624
2015-12-16,1297.776
2015-12-17,1292.187
2015-12-18,1282.819
2015-12-21,1286.896
2015-12-22,1295.661
2015-12-23,1311.163
2015-12-24,1315.018
2015-12-25,1314.367
2015-12-28,1312.206
2015-12-29,1322.03
2015-12-30,1316.368
2015-12-31,1307.644
2016-01-01,1307.898
2016-01-04,1285.081
2016-01-05,1285.793
2016-01-06,1271.388
2016-01-07,1242.427
2016-01-08,1230.932
2016-01-11,1223.409
2016-01-12,1216.735
2016-01-13,1204.163
2016-01-14,1201.989
2016-01-15,1184.319
2016-01-18,1175.774
2016-01-19,1174.92
2016-01-20,1157.023
2016-01-21,1155.355
2016-01-22,1186.187
2016-01-25,1175.022
2016-01-26,1189.349
2016-01-27,1187.404
2016-01-28,1190.484
2016-01-29,1214.883
2016-02-01,1218.383
2016-02-02,1199.055
2016-02-03,1202.817
2016-02-04,1212.928
2016-02-05,1198.054
2016-02-08,1180.024
2016-02-09,1166.957
2016-02-10,1164.273
2016-02-11,1151.747
2016-02-12,1157.246
2016-02-15,1171.5
2016-02-16,1185.128
2016-02-17,1200.18
2016-02-18,1207.243
2016-02-19,1204.026
2016-02-22,1217.008
2016-02-23,1208.208
2016-02-24,1209.841
2016-02-25,1221.612
2016-02-26,1225.111
2016-02-29,1226.965
2016-03-01,1244.202
2016-03-02,1259.335
2016-03-03,1275.386
2016-03-04,1289.99
2016-03-07,1298.179
2016-03-08,1278.965
2016-03-09,1280.43
2016-03-10,1279.912
2016-03-11,1303.19
2016-03-14,1303.943
2016-03-15,1292.201
2016-03-16,1297.677
2016-03-17,1324.594
2016-03-18,1329.917
2016-03-21,1326.361
2016-03-22,1327.475
2016-03-23,1309.471
2016-03-24,1305.62
2016-03-25,1305.687
2016-03-28,1309.636
2016-03-29,1323.324
2016-03-30,1336.545
2016-03-31,1337.466
2016-04-01,1328.978
2016-04-04,1325.575
2016-04-05,1309.219
2016-04-06,1316.473
2016-04-07,1308.938
2016-04-08,1320.147
2016-04-11,1325.469
2016-04-12,1334.84
2016-04-13,1353.121
2016-04-14,1354.414
2016-04-15,1355.421
2016-04-18,1357.754
2016-04-19,1372.208
2016-04-20,1370.683
2016-04-21,1364.322
2016-04-22,1367.492
2016-04-25,1363.889
2016-04-26,1371.531
2016-04-27,1376.288
2016-04-28,1373.242
2016-04-29,1372.572
2016-05-02,1374.447
2016-05-03,1357.58
2016-05-04,1348.568
2016-05-05,1345.13
2016-05-06,1349.396
2016-05-09,1343.928
2016-05-10,1355.842
2016-05-11,1351.733
2016-05-12,1347.854
2016-05-13,1334.969
2016-05-16,1345.442
2016-05-17,1340.97
2016-05-18,1338.363
2016-05-19,1326.162
2016-05-20,1338.959
2016-05-23,1340.391
2016-05-24,1352.562
2016-05-25,1364.299
2016-05-26,1365.419
2016-05-27,1370.382
2016-05-30,1369.889
2016-05-31,1373.513
2016-06-01,1375.428
2016-06-02,1378.932
2016-06-03,1384.681
2016-06-06,1394.539
2016-06-07,1403.7
2016-06-08,1411.373
2016-06-09,1403.918
2016-06-10,1381.983
2016-06-13,1360.538
2016-06-14,1346.511
2016-06-15,1351.411
2016-06-16,1339.501
2016-06-17,1352.381
2016-06-20,1377.458
2016-06-21,1377.039
2016-06-22,1374.201
2016-06-23,1395.333
2016-06-24,1327.565
2016-06-27,1287.8
2016-06-28,1309.411
2016-06-29,1336.973
2016-06-30,1354.983
2016-07-01,1363.383
2016-07-04,1364.854
2016-07-05,1345.216
2016-07-06,1341.347
2016-07-07,1345.177
2016-07-08,1362.554
2016-07-11,1380.599
2016-07-12,1396.483
2016-07-13,1398.817
2016-07-14,1403.291
2016-07-15,1403.087
2016-07-18,1405.581
2016-07-19,1401.109
2016-07-20,1406.188
2016-07-21,1406.436
2016-07-22,1407.664
2016-07-25,1406.174
2016-07-26,1411.76
2016-07-27,1413.95
2016-07-28,1416.679
2016-07-29,1429.575
2016-08-01,1424.277
2016-08-02,1413.888
2016-08-03,1412.19
2016-08-04,1418.021
2016-08-05,1427.458
2016-08-08,1433.135
2016-08-09,1437.695
2016-08-10,1435.152
2016-08-11,1438.458
2016-08-12,1439.774
2016-08-15,1446.355
2016-08-16,1439.309
2016-08-17,1436.154
2016-08-18,1447.283
2016-08-19,1443.377
2016-08-22,1444.237
2016-08-23,1450.207
2016-08-24,1443.057
2016-08-25,1444.883
2016-08-26,1443.37
2016-08-29,1442.446
2016-08-30,1441.635
2016-08-31,1438.401
2016-09-01,1441.542
2016-09-02,1451.554
2016-09-05,1456.041
2016-09-06,1466.055
2016-09-07,1473.383
2016-09-08,1473.354
2016-09-09,1439.241
2016-09-12,1438.363
2016-09-13,1418.901
2016-09-14,1415.468
2016-09-15,1424.604
2016-09-16,1421.169
2016-09-19,1431.523
2016-09-20,1427.492
2016-09-21,1446.04
2016-09-22,1466.606
2016-09-23,1457.882
2016-09-26,1447.714
2016-09-27,1448.174
2016-09-28,1458.944
2016-09-29,1453.133
2016-09-30,1456.249
2016-10-03,1454.348
2016-10-04,1448.326
2016-10-05,1452.6
2016-10-06,1449.484
2016-10-07,1441.706
2016-10-10,1448.997
2016-10-11,1432.933
2016-10-12,1430.325
2016-10-13,1423.883
2016-10-14,1425.291
2016-10-17,1422.585
2016-10-18,1435.426
2016-10-19,1443.41
2016-10-20,1440.031
2016-10-21,1437.918
2016-10-24,1441.962
2016-10-25,1436.008
2016-10-26,1431.518
2016-10-27,1418.849
2016-10-28,1417.481
2016-10-31,1421.277
2016-11-01,1413.9
2016-11-02,1400.192
2016-11-03,1399.879
2016-11-04,1396.688
2016-11-07,1415.076
2016-11-08,1418.161
2016-11-09,1425.502
2016-11-10,1439.882
2016-11-11,1445.012
2016-11-14,1453.593
2016-11-15,1458.537
2016-11-16,1457.546
2016-11-17,1461.451
2016-11-18,1460.444
2016-11-21,1467.612
2016-11-22,1479.158
2016-11-23,1478.342
2016-11-24,1479.43
2016-11-25,1484.659
2016-11-28,1478.008
2016-11-29,1478.505
2016-11-30,1480.014
2016-12-01,1480.821
2016-12-02,1481.497
2016-12-05,1494.352
2016-12-06,1508.39
2016-12-07,1524.057
2016-12-08,1538.366
2016-12-09,1539.045
2016-12-12,1531.611
2016-12-13,1536.028
2016-12-14,1522.531
2016-12-15,1512.926
2016-12-16,1514.48
2016-12-19,1520.76
2016-12-20,1525.856
2016-12-21,1523.339
2016-12-22,1517.677
2016-12-23,1520.833
2016-12-26,1519.971
2016-12-27,1523.24
2016-12-28,1517.308
2016-12-29,1522.738
2016-12-30,1524.457
2017-01-02,1526.728
2017-01-03,1530.31
2017-01-04,1551.903
2017-01-05,1554.652
2017-01-06,1548.956
2017-01-09,1536.856
2017-01-10,1547.467
2017-01-11,1546.668
2017-01-12,1549.006
2017-01-13,1554.496
2017-01-16,1550.344
2017-01-17,1546.638
2017-01-18,1551.354
2017-01-19,1539.211
2017-01-20,1545.791
2017-01-23,1549.129
2017-01-24,1564.412
2017-01-25,1574.766
2017-01-26,1572.154
2017-01-27,1568.285
2017-01-30,1555.007
2017-01-31,1560.972
2017-02-01,1561.845
2017-02-02,1563.429
2017-02-03,1577.877
2017-02-06,1569.998
2017-02-07,1567.073
2017-02-08,1570.886
2017-02-09,1578.442
2017-02-10,1588.736
2017-02-13,1595.697
2017-02-14,1599.1
2017-02-15,1605.369
2017-02-16,1607.541
2017-02-17,1602.826
2017-02-20,1604.017
2017-02-21,1611.762
2017-02-22,1608.408
2017-02-23,1607.84
2017-02-24,1601.668
2017-02-27,1607.121
2017-02-28,1599.301
2017-03-01,1612.823
2017-03-02,1598.668
2017-03-03,1596.518
2017-03-06,1592.648
2017-03-07,1585.905
2017-03-08,1575.433
2017-03-09,1568.461
2017-03-10,1575.045
2017-03-13,1581.688
2017-03-14,1575.487
2017-03-15,1589.522
2017-03-16,1603.775
2017-03-17,1607.567
2017-03-20,1604.159
2017-03-21,1584.843
2017-03-22,1577.475
2017-03-23,1585.443
2017-03-24,1585.698
2017-03-27,1583.042
2017-03-28,1596.074
2017-03-29,1596.271
2017-03-30,1603.611
2017-03-31,1601.832
2017-04-03,1593.929
2017-04-04,1593.7
2017-04-05,1586.295
2017-04-06,1591.392
2017-04-07,1591.026
2017-04-10,1593.986
2017-04-11,1601.557
2017-04-12,1591.612
2017-04-13,1582.805
2017-04-14,1580.53
2017-04-17,1594.496
2017-04-18,1591.894
2017-04-19,1593.73
2017-04-20,1604.507
2017-04-21,1602.701
2017-04-24,1621.099
2017-04-25,1632.191
2017-04-26,1637.024
2017-04-27,1633.156
2017-04-28,1623.813
2017-05-01,1628.099
2017-05-02,1628.093
2017-05-03,1620.5
2017-05-04,1616.013
2017-05-05,1623.916
2017-05-08,1625.477
2017-05-09,1621.477
2017-05-10,1627.936
2017-05-11,1620.592
2017-05-12,1615.871
2017-05-15,1624.242
2017-05-16,1628.205
2017-05-17,1606.57
2017-05-18,1600.34
2017-05-19,1613.244
2017-05-22,1623.191
2017-05-23,1625.908
2017-05-24,1625.649
2017-05-25,1627.532
2017-05-26,1624.332
2017-05-29,1622.581
2017-05-30,1617.477
2017-05-31,1618.07
2017-06-01,1634.393
2017-06-02,1643.832
2017-06-05,1637.769
2017-06-06,1633.749
2017-06-07,1634.697
2017-06-08,1641.143
2017-06-09,1648.216
2017-06-12,1646.949
2017-06-13,1657.496
2017-06-14,1657.404
2017-06-15,1640.234
2017-06-16,1643.324
2017-06-19,1649.17
2017-06-20,1635.119
2017-06-21,1627.905
2017-06-22,1630.765
2017-06-23,1638.902
2017-06-26,1644.009
2017-06-27,1637.252
2017-06-28,1650.046
2017-06-29,1648.333
2017-06-30,1646.341
2017-07-03,1654.829
2017-07-04,1652.586
2017-07-05,1647.253
2017-07-06,1637.036
2017-07-07,1639.425
2017-07-10,1637.894
2017-07-11,1639.073
2017-07-12,1651.431
2017-07-13,1656.975
2017-07-14,1666.006
2017-07-17,1671.622
2017-07-18,1672.955
2017-07-19,1685.109
2017-07-20,1688.419
2017-07-21,1683.244
2017-07-24,1683.682
2017-07-25,1691.913
2017-07-26,1687.101
2017-07-27,1689.331
2017-07-28,1685.121
2017-07-31,1688.008
2017-08-01,1694.018
2017-08-02,1687.7
2017-08-03,1683.149
2017-08-04,1685.91
2017-08-07,1688.403
2017-08-08,1685.468
2017-08-09,1674.613
2017-08-10,1657.518
2017-08-11,1651.662
2017-08-14,1664.909
2017-08-15,1655.362
2017-08-16,1660.553
2017-08-17,1650.561
2017-08-18,1647.281
2017-08-21,1649.567
2017-08-22,1657.063
2017-08-23,1659.072
2017-08-24,1660.504
2017-08-25,1667.624
2017-08-28,1669.473
2017-08-29,1666.734
2017-08-30,1670.602
2017-08-31,1683.356
2017-09-01,1692.983
2017-09-04,1689.113
2017-09-05,1681.081
2017-09-06,1683.485
2017-09-07,1687.353
2017-09-08,1689.088
2017-09-11,1701.906
2017-09-12,1708.745
2017-09-13,1707.907
2017-09-14,1706.652
2017-09-15,1714.172
2017-09-18,1719.38
2017-09-19,1722.39
2017-09-20,1728.219
2017-09-21,1721.116
2017-09-22,1724.826
2017-09-25,1722.027
2017-09-26,1719.905
2017-09-27,1729.325
2017-09-28,1737.453
2017-09-29,1743.935
2017-10-02,1750.821
2017-10-03,1754.931
2017-10-04,1753.184
2017-10-05,1755.311
2017-10-06,1751.279
2017-10-09,1749.465
2017-10-10,1760.189
2017-10-11,1759.664
2017-10-12,1760.791
2017-10-13,1765.12
2017-10-16,1766.918
2017-10-17,1758.093
2017-10-18,1761.771
2017-10-19,1760.322
2017-10-20,1760.1
2017-10-23,1752.757
2017-10-24,1755.285
2017-10-25,1750.916
2017-10-26,1751.377
2017-10-27,1753.224
2017-10-30,1751.002
2017-10-31,1757.957
2017-11-01,1758.792
2017-11-02,1762.95
2017-11-03,1759.737
2017-11-06,1761.873
2017-11-07,1753.472
2017-11-08,1755.11
2017-11-09,1747.297
2017-11-10,1746.03
2017-11-13,1738.87
2017-11-14,1736.415
2017-11-15,1725.76
2017-11-16,1742.24
2017-11-17,1746.997
2017-11-20,1753.319
2017-11-21,1765.251
2017-11-22,1770.513
2017-11-23,1773.805
2017-11-24,1775.635
2017-11-27,1769.848
2017-11-28,1779.098
2017-11-29,1788.043
2017-11-30,1793.099
2017-12-01,1786.691
2017-12-04,1789.454
2017-12-05,1778.45
2017-12-06,1764.096
2017-12-07,1770.126
2017-12-08,1774.71
2017-12-11,1778.775
2017-12-12,1776.064
2017-12-13,1779.734
2017-12-14,1773.027
2017-12-15,1782.676
2017-12-18,1803.715
2017-12-19,1795.294
2017-12-20,1799.917
2017-12-21,1806.56
2017-12-22,1807.582
2017-12-25,1807.671
2017-12-26,1809.606
2017-12-27,1816.594
2017-12-28,1824.462
2017-12-29,1824.268
2018-01-01,1824.442
2018-01-02,1837.342
2018-01-03,1838.636
2018-01-04,1847.271
2018-01-05,1854.083
2018-01-08,1857.375
2018-01-09,1856.366
2018-01-10,1856.867
2018-01-11,1872.19
2018-01-12,1880.231
2018-01-15,1888.093
2018-01-16,1877.089
2018-01-17,1882.019
2018-01-18,1872.643
2018-01-19,1886.711
2018-01-22,1895.925
2018-01-23,1904.359
2018-01-24,1907.469
2018-01-25,1909.488
2018-01-26,1911.028
2018-01-29,1897.056
2018-01-30,1879.205
2018-01-31,1877.213
2018-02-01,1880.169
2018-02-02,1848.291
2018-02-05,1798.785
2018-02-06,1777.919
2018-02-07,1783.849
2018-02-08,1753.941
2018-02-09,1749.923
2018-02-12,1763.952
2018-02-13,1767.319
2018-02-14,1787.878
2018-02-15,1804.226
2018-02-16,1814.648
2018-02-19,1817.62
2018-02-20,1806.736
2018-02-21,1806.177
2018-02-22,1802.701
2018-02-23,1821.014
2018-02-26,1827.177
2018-02-27,1809.378
2018-02-28,1789.822
2018-03-01,1778.733
2018-03-02,1784.245
2018-03-05,1791.515
2018-03-06,1809.481
2018-03-07,1810.768
2018-03-08,1811.51
2018-03-09,1826.071
2018-03-12,1835.998
2018-03-13,1831.787
2018-03-14,1824.014
2018-03-15,1820.79
2018-03-16,1822.99
2018-03-19,1811.233
2018-03-20,1808.472
2018-03-21,1813.377
2018-03-22,1789.987
2018-03-23,1761.604
2018-03-26,1779.488
2018-03-27,1775.392
2018-03-28,1772.988
2018-03-29,1782.455
2018-03-30,1784.54
2018-04-02,1765.396
2018-04-03,1774.352
2018-04-04,1780.9
2018-04-05,1794.304
2018-04-06,1780.581
2018-04-09,1782.469
2018-04-10,1805.504
2018-04-11,1807.323
2018-04-12,1811.166
2018-04-13,1811.371
2018-04-16,1820.041
2018-04-17,1826.251
2018-04-18,1835.315
2018-04-19,1834.635
2018-04-20,1822.437
2018-04-23,1819.729
2018-04-24,1815.899
2018-04-25,1808.011
2018-04-26,1814.014
2018-04-27,1816.652
2018-04-30,1809.523
2018-05-01,1806.394
2018-05-02,1808.656
2018-05-03,1802.112
2018-05-04,1812.773
2018-05-07,1821.087
2018-05-08,1822.141
2018-05-09,1830.002
2018-05-10,1836.6
2018-05-11,1845.062
2018-05-14,1844.556
2018-05-15,1834.648
2018-05-16,1839.074
2018-05-17,1844.653
2018-05-18,1842.234
2018-05-21,1849.975
2018-05-22,1848.966
2018-05-23,1842.179
2018-05-24,1840.897
2018-05-25,1835.954
2018-05-28,1833.598
2018-05-29,1820.097
2018-05-30,1833.688
2018-05-31,1829.871
2018-06-01,1837.429
2018-06-04,1848.88
2018-06-05,1848.183
2018-06-06,1860.987
2018-06-07,1864.179
2018-06-08,1862.157
2018-06-11,1865.375
2018-06-12,1865.623
2018-06-13,1858.521
2018-06-14,1857.664
2018-06-15,1844.187
2018-06-18,1843.173
2018-06-19,1833.173
2018-06-20,1842.747
2018-06-21,1828.796
2018-06-22,1837.874
2018-06-25,1818.018
2018-06-26,1820.346
2018-06-27,1803.181
2018-06-28,1798.919
2018-06-29,1807.645
2018-07-02,1798.037
2018-07-03,1803.822
2018-07-04,1804.018
2018-07-05,1811.951
2018-07-06,1826.091
2018-07-09,1840.385
2018-07-10,1838.302
2018-07-11,1821.839
2018-07-12,1820.901
2018-07-13,1821.124
2018-07-16,1816.764
2018-07-17,1820.421
2018-07-18,1822.177
2018-07-19,1822.943
2018-07-20,1823.874
2018-07-23,1823.13
2018-07-24,1823.679
2018-07-25,1824.816
2018-07-26,1835.897
2018-07-27,1828.193
2018-07-30,1829.593
2018-07-31,1835.213
2018-08-01,1833.417
2018-08-02,1828.138
2018-08-03,1829.825
2018-08-06,1830.133
2018-08-07,1835.865
2018-08-08,1835.316
2018-08-09,1835.827
2018-08-10,1819.419
2018-08-13,1802.147
2018-08-14,1813.622
2018-08-15,1794.7
2018-08-16,1804.702
2018-08-17,1813.134
2018-08-20,1819.09
2018-08-21,1834.564
2018-08-22,1838.486
2018-08-23,1831.243
2018-08-24,1836.47
2018-08-27,1844.974
2018-08-28,1847.293
2018-08-29,1849.403
2018-08-30,1843.439
2018-08-31,1843.646
2018-09-03,1838.186
2018-09-04,1826.065
2018-09-05,1825.587
2018-09-06,1817.556
2018-09-07,1809.7
2018-09-10,1811.06
2018-09-11,1809.607
2018-09-12,1812.463
2018-09-13,1815.502
2018-09-14,1823.024
2018-09-17,1819.159
2018-09-18,1825.158
2018-09-19,1826.981
2018-09-20,1839.81
2018-09-21,1840.375
2018-09-24,1831.089
2018-09-25,1830.897
2018-09-26,1820.674
2018-09-27,1814.4
2018-09-28,1814.845
2018-10-01,1805.558
2018-10-02,1797.539
2018-10-03,1802.994
2018-10-04,1787.204
2018-10-05,1772.885
2018-10-08,1771.128
2018-10-09,1764.373
2018-10-10,1739.73
2018-10-11,1701.252
2018-10-12,1700.42
2018-10-15,1702.403
2018-10-16,1729.245
2018-10-17,1726.732
2018-10-18,1706.762
2018-10-19,1696.501
2018-10-22,1686.846
2018-10-23,1664.367
2018-10-24,1635.591
2018-10-25,1641.156
2018-10-26,1629.5
2018-10-29,1630.822
2018-10-30,1646.519
2018-10-31,1656.39
2018-11-01,1680.385
2018-11-02,1687.522
2018-11-05,1689.499
2018-11-06,1696.623
2018-11-07,1714.064
2018-11-08,1711.866
2018-11-09,1695.412
2018-11-12,1672.267
2018-11-13,1668.412
2018-11-14,1660.785
2018-11-15,1667.52
2018-11-16,1671.945
2018-11-19,1662.735
2018-11-20,1637.772
2018-11-21,1647.186
2018-11-22,1648.043
2018-11-23,1643.783
2018-11-26,1655.083
2018-11-27,1647.868
2018-11-28,1664.785
2018-11-29,1670.099
2018-11-30,1672.177
2018-12-03,1689.102
2018-12-04,1646.161
2018-12-05,1639.473
2018-12-06,1625.173
2018-12-07,1614.414
2018-12-10,1587.419
2018-12-11,1584.258
2018-12-12,1603.135
2018-12-13,1593.941
2018-12-14,1574.761
2018-12-17,1552.469
2018-12-18,1547.99
2018-12-19,1535.748
2018-12-20,1514.303
2018-12-21,1494.924
2018-12-24,1473.969
2018-12-25,1466.69
2018-12-26,1501.74
2018-12-27,1506.922
2018-12-28,1520.566
2018-12-31,1530.054
2019-01-01,1530.328
2019-01-02,1530.83
2019-01-03,1526.341
2019-01-04,1559.448
2019-01-07,1582.685
2019-01-08,1598.378
2019-01-09,1613.893
2019-01-10,1619.986
2019-01-11,1622.246
2019-01-14,1615.198
2019-01-15,1620.338
2019-01-16,1629.631
2019-01-17,1635.867
2019-01-18,1650.891
2019-01-21,1651.897
2019-01-22,1635.888
2019-01-23,1634.17
2019-01-24,1642.426
2019-01-25,1660.189
2019-01-28,1656.729
2019-01-29,1660.041
2019-01-30,1668.411
2019-01-31,1679.445
2019-02-01,1677.972
2019-02-04,1685.738
2019-02-05,1689.501
2019-02-06,1688.203
2019-02-07,1675.983
2019-02-08,1665.927
2019-02-11,1670.233
2019-02-12,1684.352
2019-02-13,1690.665
2019-02-14,1688.719
2019-02-15,1702.69
2019-02-18,1710.32
2019-02-19,1715.75
2019-02-20,1725.118
2019-02-21,1720.958
2019-02-22,1728.176
2019-02-25,1729.569
2019-02-26,1724.479
2019-02-27,1726.82
2019-02-28,1721.452
2019-03-01,1728.774
2019-03-04,1727.895
2019-03-05,1722.76
2019-03-06,1707.318
2019-03-07,1690.406
2019-03-08,1679.441
2019-03-11,1696.488
2019-03-12,1703.843
2019-03-13,1710.683
2019-03-14,1709.507
2019-03-15,1715.178
2019-03-18,1725.722
2019-03-19,1720.567
2019-03-20,1710.401
2019-03-21,1718.85
2019-03-22,1687.315
2019-03-25,1680.432
2019-03-26,1698.064
2019-03-27,1697.472
2019-03-28,1698.435
2019-03-29,1703.839
2019-04-01,1726.497
2019-04-02,1723.849
2019-04-03,1734.699
2019-04-04,1739.004
2019-04-05,1747.391
2019-04-08,1746.684
2019-04-09,1733.252
2019-04-10,1744.415
2019-04-11,1743.985
2019-04-12,1752.966
2019-04-15,1753.406
2019-04-16,1755.795
2019-04-17,1750.864
2019-04-18,1744.883
2019-04-19,1745.919
2019-04-22,1739.251
2019-04-23,1750.385
2019-04-24,1749.308
2019-04-25,1738.206
2019-04-26,1745.649
2019-04-29,1748.097
2019-04-30,1746.324
2019-05-01,1740.022
2019-05-02,1735.367
2019-05-03,1752.755
2019-05-06,1746.099
2019-05-07,1724.642
2019-05-08,1716.15
2019-05-09,1704.915
2019-05-10,1711.933
2019-05-13,1678.414
2019-05-14,1689.309
2019-05-15,1691.89
2019-05-16,1696.923
2019-05-17,1683.806
2019-05-20,1675.009
2019-05-21,1686.407
2019-05-22,1675.618
2019-05-23,1653.308
2019-05-24,1663.546
2019-05-27,1664.939
2019-05-28,1656.611
2019-05-29,1643.62
2019-05-30,1638.678
2019-05-31,1627.307
2019-06-03,1632.488
2019-06-04,1658.143
2019-06-05,1663.992
2019-06-06,1660.452
2019-06-07,1670.21
2019-06-10,1674.448
2019-06-11,1679.408
2019-06-12,1675.844
2019-06-13,1680.621
2019-06-14,1670.901
2019-06-17,1667.635
2019-06-18,1679.556
2019-06-19,1687.841
2019-06-20,1702.298
2019-06-21,1694.568
2019-06-24,1686.888
2019-06-25,1682.399
2019-06-26,1677.719
2019-06-27,1694.204
2019-06-28,1708.783
2019-07-01,1716.436
2019-07-02,1713.924
2019-07-03,1724.288
2019-07-04,1728.847
2019-07-05,1725.793
2019-07-08,1712.581
2019-07-09,1707.042
2019-07-10,1710.593
2019-07-11,1711.405
2019-07-12,1720.321
2019-07-15,1714.15
2019-07-16,1712.34
2019-07-17,1702.652
2019-07-18,1699.21
2019-07-19,1701.131
2019-07-22,1698.058
2019-07-23,1707.538
2019-07-24,1720.513
2019-07-25,1709.492
2019-07-26,1713.596
2019-07-29,1705.204
2019-07-30,1710.633
2019-07-31,1703.625
2019-08-01,1680.539
2019-08-02,1661.656
2019-08-05,1624.729
2019-08-06,1628.665
2019-08-07,1629.003
2019-08-08,1653.329
2019-08-09,1641.159
2019-08-12,1626.227
2019-08-13,1627.899
2019-08-14,1601.198
2019-08-15,1591.9
2019-08-16,1614.855
2019-08-19,1633.165
2019-08-20,1625.86
2019-08-21,1633.146
2019-08-22,1633.845
2019-08-23,1610.931
2019-08-26,1610.102
2019-08-27,1604.245
2019-08-28,1611.407
2019-08-29,1627.33
2019-08-30,1635.593
2019-09-02,1632.704
2019-09-03,1622.884
2019-09-04,1639.016
2019-09-05,1659.669
