Date,IRELAND Standard (Large+Mid Cap)
2015-07-31,384.139
2015-08-03,388.415
2015-08-04,388.909
2015-08-05,390.141
2015-08-06,384.516
2015-08-07,384.18
2015-08-10,387.525
2015-08-11,387.168
2015-08-12,379.006
2015-08-13,386.177
2015-08-14,386.166
2015-08-17,387.037
2015-08-18,386.694
2015-08-19,379.691
2015-08-20,376.418
2015-08-21,365.85
2015-08-24,354.402
2015-08-25,364.431
2015-08-26,363.387
2015-08-27,371.174
2015-08-28,370.784
2015-08-31,377.401
2015-09-01,367.305
2015-09-02,365.812
2015-09-03,365.313
2015-09-04,360.612
2015-09-07,364.171
2015-09-08,370.555
2015-09-09,376.34
2015-09-10,375.963
2015-09-11,374.742
2015-09-14,369.066
2015-09-15,374.213
2015-09-16,376.928
2015-09-17,379.657
2015-09-18,376.135
2015-09-21,372.022
2015-09-22,359.752
2015-09-23,361.014
2015-09-24,355.163
2015-09-25,361.735
2015-09-28,356.142
2015-09-29,347.034
2015-09-30,355.567
2015-10-01,354.305
2015-10-02,354.541
2015-10-05,363.284
2015-10-06,366.515
2015-10-07,361.685
2015-10-08,361.008
2015-10-09,361.253
2015-10-12,362.328
2015-10-13,362.442
2015-10-14,362.768
2015-10-15,368.871
2015-10-16,369.869
2015-10-19,366.533
2015-10-20,368.171
2015-10-21,374.37
2015-10-22,373.81
2015-10-23,374.734
2015-10-26,370.978
2015-10-27,363.192
2015-10-28,369.735
2015-10-29,364.002
2015-10-30,369.066
2015-11-02,371.162
2015-11-03,365.98
2015-11-04,364.287
2015-11-05,361.084
2015-11-06,364.128
2015-11-09,357.727
2015-11-10,355.644
2015-11-11,358.785
2015-11-12,354.757
2015-11-13,353.679
2015-11-16,354.941
2015-11-17,357.474
2015-11-18,355.273
2015-11-19,369.735
2015-11-20,371.382
2015-11-23,373.568
2015-11-24,370.229
2015-11-25,374.178
2015-11-26,381.653
2015-11-27,379.414
2015-11-30,379.811
2015-12-01,380.82
2015-12-02,379.479
2015-12-03,379.552
2015-12-04,382.076
2015-12-07,386.017
2015-12-08,381.913
2015-12-09,383.165
2015-12-10,380.189
2015-12-11,378.282
2015-12-14,376.752
2015-12-15,374.996
2015-12-16,374.102
2015-12-17,376.922
2015-12-18,373.229
2015-12-21,374.641
2015-12-22,376.862
2015-12-23,378.954
2015-12-24,381.142
2015-12-25,381.142
2015-12-28,381.594
2015-12-29,384.579
2015-12-30,385.701
2015-12-31,380.479
2016-01-01,380.479
2016-01-04,370.793
2016-01-05,369.216
2016-01-06,366.076
2016-01-07,362.666
2016-01-08,363.217
2016-01-11,360.332
2016-01-12,363.639
2016-01-13,364.516
2016-01-14,356.387
2016-01-15,349.442
2016-01-18,343.597
2016-01-19,349.235
2016-01-20,336.244
2016-01-21,342.862
2016-01-22,351.031
2016-01-25,348.14
2016-01-26,351.924
2016-01-27,352.103
2016-01-28,347.156
2016-01-29,351.645
2016-02-01,356.446
2016-02-02,350.188
2016-02-03,347.535
2016-02-04,347.697
2016-02-05,342.941
2016-02-08,321.819
2016-02-09,323.93
2016-02-10,328.328
2016-02-11,322.193
2016-02-12,324.675
2016-02-15,330.859
2016-02-16,328.149
2016-02-17,339.158
2016-02-18,336.45
2016-02-19,336.004
2016-02-22,338.124
2016-02-23,335.082
2016-02-24,332.642
2016-02-25,339.181
2016-02-26,343.36
2016-02-29,349.105
2016-03-01,348.826
2016-03-02,348.411
2016-03-03,352.627
2016-03-04,353.393
2016-03-07,349.197
2016-03-08,351.53
2016-03-09,350.921
2016-03-10,350.061
2016-03-11,361.896
2016-03-14,359.137
2016-03-15,352.325
2016-03-16,348.446
2016-03-17,356.892
2016-03-18,358.298
2016-03-21,355.561
2016-03-22,355.686
2016-03-23,354.882
2016-03-24,354.333
2016-03-25,354.333
2016-03-28,355.968
2016-03-29,359.892
2016-03-30,367.189
2016-03-31,365.563
2016-04-01,362.785
2016-04-04,365.074
2016-04-05,361.238
2016-04-06,362.265
2016-04-07,358.78
2016-04-08,362.547
2016-04-11,364.165
2016-04-12,360.733
2016-04-13,364.635
2016-04-14,364.44
2016-04-15,362.289
2016-04-18,363.08
2016-04-19,367.041
2016-04-20,362.434
2016-04-21,358.05
2016-04-22,353.759
2016-04-25,356.752
2016-04-26,363.117
2016-04-27,365.713
2016-04-28,364.368
2016-04-29,364.094
2016-05-02,366.001
2016-05-03,357.918
2016-05-04,353.88
2016-05-05,352.206
2016-05-06,353.373
2016-05-09,356.547
2016-05-10,360.682
2016-05-11,361.223
2016-05-12,360.344
2016-05-13,356.208
2016-05-16,358.87
2016-05-17,358.659
2016-05-18,358.239
2016-05-19,353.664
2016-05-20,359.071
2016-05-23,358.359
2016-05-24,364.026
2016-05-25,370.568
2016-05-26,370.92
2016-05-27,371.683
2016-05-30,371.729
2016-05-31,372.83
2016-06-01,369.38
2016-06-02,368.269
2016-06-03,370.888
2016-06-06,372.0
2016-06-07,379.33
2016-06-08,376.985
2016-06-09,369.103
2016-06-10,360.777
2016-06-13,352.896
2016-06-14,344.188
2016-06-15,347.166
2016-06-16,338.918
2016-06-17,346.768
2016-06-20,367.36
2016-06-21,364.041
2016-06-22,367.473
2016-06-23,373.908
2016-06-24,341.432
2016-06-27,304.168
2016-06-28,315.479
2016-06-29,327.642
2016-06-30,329.551
2016-07-01,333.612
2016-07-04,330.133
2016-07-05,320.02
2016-07-06,313.552
2016-07-07,315.997
2016-07-08,321.447
2016-07-11,329.48
2016-07-12,333.624
2016-07-13,338.02
2016-07-14,340.446
2016-07-15,336.193
2016-07-18,336.425
2016-07-19,335.036
2016-07-20,338.57
2016-07-21,336.303
2016-07-22,336.614
2016-07-25,334.209
2016-07-26,330.981
2016-07-27,333.098
2016-07-28,334.399
2016-07-29,342.845
2016-08-01,337.617
2016-08-02,332.41
2016-08-03,331.687
2016-08-04,335.617
2016-08-05,338.594
2016-08-08,343.014
2016-08-09,347.866
2016-08-10,345.732
2016-08-11,351.148
2016-08-12,354.881
2016-08-15,356.377
2016-08-16,358.061
2016-08-17,360.513
2016-08-18,362.777
2016-08-19,360.222
2016-08-22,360.016
2016-08-23,363.425
2016-08-24,360.329
2016-08-25,362.898
2016-08-26,365.165
2016-08-29,364.652
2016-08-30,362.076
2016-08-31,361.573
2016-09-01,362.922
2016-09-02,366.462
2016-09-05,367.934
2016-09-06,366.21
2016-09-07,366.569
2016-09-08,366.548
2016-09-09,355.281
2016-09-12,356.522
2016-09-13,355.274
2016-09-14,355.019
2016-09-15,356.525
2016-09-16,352.101
2016-09-19,353.154
2016-09-20,353.152
2016-09-21,352.058
2016-09-22,360.692
2016-09-23,357.203
2016-09-26,352.03
2016-09-27,348.253
2016-09-28,351.356
2016-09-29,350.409
2016-09-30,354.271
2016-10-03,353.123
2016-10-04,355.356
2016-10-05,351.952
2016-10-06,349.885
2016-10-07,341.995
2016-10-10,343.85
2016-10-11,337.892
2016-10-12,333.382
2016-10-13,333.785
2016-10-14,339.666
2016-10-17,338.753
2016-10-18,343.116
2016-10-19,342.113
2016-10-20,343.522
2016-10-21,341.506
2016-10-24,341.812
2016-10-25,336.962
2016-10-26,336.742
2016-10-27,336.376
2016-10-28,335.669
2016-10-31,335.424
2016-11-01,334.014
2016-11-02,337.928
2016-11-03,337.066
2016-11-04,340.111
2016-11-07,342.539
2016-11-08,346.206
2016-11-09,356.043
2016-11-10,352.888
2016-11-11,350.978
2016-11-14,351.732
2016-11-15,348.028
2016-11-16,341.258
2016-11-17,347.432
2016-11-18,344.441
2016-11-21,344.263
2016-11-22,342.813
2016-11-23,338.175
2016-11-24,344.146
2016-11-25,344.667
2016-11-28,337.522
2016-11-29,339.34
2016-11-30,339.568
2016-12-01,337.906
2016-12-02,338.638
2016-12-05,342.057
2016-12-06,346.711
2016-12-07,350.019
2016-12-08,348.633
2016-12-09,347.683
2016-12-12,348.514
2016-12-13,350.315
2016-12-14,347.153
2016-12-15,346.42
2016-12-16,346.188
2016-12-19,347.526
2016-12-20,345.551
2016-12-21,345.575
2016-12-22,348.41
2016-12-23,350.152
2016-12-26,350.152
2016-12-27,350.035
2016-12-28,346.197
2016-12-29,350.708
2016-12-30,354.788
2017-01-02,354.788
2017-01-03,350.666
2017-01-04,355.794
2017-01-05,359.592
2017-01-06,357.13
2017-01-09,354.775
2017-01-10,356.116
2017-01-11,353.574
2017-01-12,358.165
2017-01-13,362.256
2017-01-16,355.738
2017-01-17,357.688
2017-01-18,357.077
2017-01-19,355.049
2017-01-20,359.627
2017-01-23,359.032
2017-01-24,359.897
2017-01-25,365.465
2017-01-26,362.469
2017-01-27,362.615
2017-01-30,356.515
2017-01-31,356.568
2017-02-01,359.34
2017-02-02,360.937
2017-02-03,362.376
2017-02-06,358.822
2017-02-07,352.398
2017-02-08,352.382
2017-02-09,354.776
2017-02-10,355.358
2017-02-13,358.447
2017-02-14,352.924
2017-02-15,354.097
2017-02-16,356.039
2017-02-17,354.188
2017-02-20,355.16
2017-02-21,359.069
2017-02-22,357.594
2017-02-23,354.463
2017-02-24,350.292
2017-02-27,355.581
2017-02-28,355.263
2017-03-01,363.709
2017-03-02,361.84
2017-03-03,364.246
2017-03-06,363.91
2017-03-07,359.648
2017-03-08,361.151
2017-03-09,364.284
2017-03-10,369.535
2017-03-13,369.119
2017-03-14,365.112
2017-03-15,368.551
2017-03-16,372.29
2017-03-17,372.296
2017-03-20,373.623
2017-03-21,371.723
2017-03-22,367.631
2017-03-23,371.494
2017-03-24,370.503
2017-03-27,369.396
2017-03-28,371.337
2017-03-29,366.612
2017-03-30,367.822
2017-03-31,368.604
2017-04-03,362.654
2017-04-04,363.622
2017-04-05,365.621
2017-04-06,367.058
2017-04-07,367.908
2017-04-10,368.793
2017-04-11,366.771
2017-04-12,368.002
2017-04-13,365.591
2017-04-14,365.591
2017-04-17,366.915
2017-04-18,365.805
2017-04-19,367.875
2017-04-20,371.246
2017-04-21,370.2
2017-04-24,388.842
2017-04-25,388.737
2017-04-26,387.595
2017-04-27,385.36
2017-04-28,381.846
2017-05-01,382.828
2017-05-02,390.88
2017-05-03,389.508
2017-05-04,394.813
2017-05-05,400.886
2017-05-08,396.377
2017-05-09,397.2
2017-05-10,395.21
2017-05-11,393.462
2017-05-12,391.847
2017-05-15,393.982
2017-05-16,394.801
2017-05-17,388.89
2017-05-18,386.626
2017-05-19,392.521
2017-05-22,393.946
2017-05-23,394.716
2017-05-24,393.036
2017-05-25,391.096
2017-05-26,388.347
2017-05-29,389.502
2017-05-30,388.486
2017-05-31,389.236
2017-06-01,394.585
2017-06-02,395.925
2017-06-05,395.135
2017-06-06,391.04
2017-06-07,390.874
2017-06-08,390.385
2017-06-09,390.893
2017-06-12,386.383
2017-06-13,388.914
2017-06-14,391.048
2017-06-15,384.22
2017-06-16,387.576
2017-06-19,390.183
2017-06-20,389.969
2017-06-21,390.869
2017-06-22,389.868
2017-06-23,387.14
2017-06-26,387.623
2017-06-27,384.02
2017-06-28,387.143
2017-06-29,384.861
2017-06-30,382.771
2017-07-03,384.249
2017-07-04,384.938
2017-07-05,387.435
2017-07-06,385.671
2017-07-07,385.522
2017-07-10,387.645
2017-07-11,382.988
2017-07-12,388.398
2017-07-13,388.661
2017-07-14,388.529
2017-07-17,389.201
2017-07-18,388.458
2017-07-19,387.167
2017-07-20,386.577
2017-07-21,382.848
2017-07-24,378.594
2017-07-25,381.897
2017-07-26,382.95
2017-07-27,385.486
2017-07-28,381.585
2017-07-31,384.738
2017-08-01,385.994
2017-08-02,383.302
2017-08-03,385.491
2017-08-04,387.173
2017-08-07,384.923
2017-08-08,381.249
2017-08-09,377.341
2017-08-10,378.414
2017-08-11,376.522
2017-08-14,381.325
2017-08-15,385.207
2017-08-16,390.044
2017-08-17,387.129
2017-08-18,380.354
2017-08-21,378.755
2017-08-22,381.845
2017-08-23,379.456
2017-08-24,386.979
2017-08-25,383.569
2017-08-28,382.37
2017-08-29,378.222
2017-08-30,378.665
2017-08-31,381.769
2017-09-01,387.407
2017-09-04,385.971
2017-09-05,385.276
2017-09-06,384.492
2017-09-07,386.984
2017-09-08,388.301
2017-09-11,389.484
2017-09-12,390.351
2017-09-13,389.894
2017-09-14,389.366
2017-09-15,392.428
2017-09-18,393.503
2017-09-19,393.559
2017-09-20,393.629
2017-09-21,397.641
2017-09-22,397.405
2017-09-25,394.236
2017-09-26,390.814
2017-09-27,394.063
2017-09-28,400.108
2017-09-29,406.285
2017-10-02,402.192
2017-10-03,403.992
2017-10-04,405.625
2017-10-05,401.155
2017-10-06,399.036
2017-10-09,395.695
2017-10-10,397.522
2017-10-11,399.762
2017-10-12,400.167
2017-10-13,401.61
2017-10-16,398.622
2017-10-17,396.265
2017-10-18,396.215
2017-10-19,397.905
2017-10-20,399.582
2017-10-23,401.75
2017-10-24,399.636
2017-10-25,397.842
2017-10-26,403.095
2017-10-27,403.154
2017-10-30,404.191
2017-10-31,408.239
2017-11-01,407.102
2017-11-02,405.852
2017-11-03,404.619
2017-11-06,401.547
2017-11-07,396.63
2017-11-08,402.68
2017-11-09,401.584
2017-11-10,400.736
2017-11-13,397.434
2017-11-14,397.087
2017-11-15,396.079
2017-11-16,403.697
2017-11-17,407.337
2017-11-20,409.059
2017-11-21,404.463
2017-11-22,402.879
2017-11-23,402.989
2017-11-24,407.075
2017-11-27,405.051
2017-11-28,403.389
2017-11-29,405.079
2017-11-30,401.692
2017-12-01,400.422
2017-12-04,407.785
2017-12-05,406.989
2017-12-06,406.71
2017-12-07,407.83
2017-12-08,410.853
2017-12-11,410.806
2017-12-12,407.258
2017-12-13,408.444
2017-12-14,404.885
2017-12-15,403.513
2017-12-18,407.193
2017-12-19,411.142
2017-12-20,412.853
2017-12-21,414.07
2017-12-22,414.019
2017-12-25,414.019
2017-12-26,415.103
2017-12-27,416.475
2017-12-28,419.244
2017-12-29,420.376
2018-01-01,420.376
2018-01-02,422.091
2018-01-03,421.864
2018-01-04,429.445
2018-01-05,432.844
2018-01-08,429.768
2018-01-09,426.691
2018-01-10,423.871
2018-01-11,420.081
2018-01-12,426.605
2018-01-15,432.429
2018-01-16,429.23
2018-01-17,427.734
2018-01-18,426.756
2018-01-19,431.808
2018-01-22,433.945
2018-01-23,441.181
2018-01-24,438.414
2018-01-25,437.408
2018-01-26,440.575
2018-01-29,435.335
2018-01-30,433.019
2018-01-31,431.287
2018-02-01,428.961
2018-02-02,422.574
2018-02-05,414.31
2018-02-06,405.032
2018-02-07,410.826
2018-02-08,402.373
2018-02-09,399.147
2018-02-12,404.556
2018-02-13,407.759
2018-02-14,410.265
2018-02-15,417.993
2018-02-16,419.246
2018-02-19,414.69
2018-02-20,412.404
2018-02-21,411.221
2018-02-22,410.04
2018-02-23,408.328
2018-02-26,408.304
2018-02-27,405.604
2018-02-28,401.042
2018-03-01,400.447
2018-03-02,404.787
2018-03-05,401.848
2018-03-06,403.372
2018-03-07,403.301
2018-03-08,402.428
2018-03-09,400.937
2018-03-12,401.406
2018-03-13,398.989
2018-03-14,399.082
2018-03-15,400.235
2018-03-16,397.877
2018-03-19,397.175
2018-03-20,393.964
2018-03-21,393.458
2018-03-22,388.999
2018-03-23,390.581
2018-03-26,389.047
2018-03-27,392.414
2018-03-28,395.318
2018-03-29,396.426
2018-03-30,396.426
2018-04-02,396.781
2018-04-03,394.22
2018-04-04,391.51
2018-04-05,398.58
2018-04-06,395.53
2018-04-09,397.428
2018-04-10,400.135
2018-04-11,398.517
2018-04-12,401.689
2018-04-13,400.421
2018-04-16,405.9
2018-04-17,404.726
2018-04-18,408.917
2018-04-19,411.807
2018-04-20,414.361
2018-04-23,412.554
2018-04-24,406.322
2018-04-25,406.683
2018-04-26,407.725
2018-04-27,406.148
2018-04-30,406.344
2018-05-01,402.695
2018-05-02,403.641
2018-05-03,401.139
2018-05-04,406.236
2018-05-07,405.691
2018-05-08,408.723
2018-05-09,412.91
2018-05-10,413.593
2018-05-11,413.293
2018-05-14,418.096
2018-05-15,412.93
2018-05-16,414.599
2018-05-17,420.471
2018-05-18,422.158
2018-05-21,425.528
2018-05-22,425.677
2018-05-23,419.736
2018-05-24,423.357
2018-05-25,421.108
2018-05-28,418.935
2018-05-29,413.411
2018-05-30,414.872
2018-05-31,419.538
2018-06-01,421.307
2018-06-04,422.517
2018-06-05,418.995
2018-06-06,424.717
2018-06-07,424.744
2018-06-08,422.039
2018-06-11,424.91
2018-06-12,420.79
2018-06-13,420.327
2018-06-14,420.115
2018-06-15,415.776
2018-06-18,411.951
2018-06-19,408.784
2018-06-20,410.239
2018-06-21,407.148
2018-06-22,410.285
2018-06-25,402.489
2018-06-26,402.825
2018-06-27,404.155
2018-06-28,399.77
2018-06-29,404.619
2018-07-02,398.779
2018-07-03,402.785
2018-07-04,405.287
2018-07-05,407.379
2018-07-06,411.824
2018-07-09,412.014
2018-07-10,409.697
2018-07-11,407.367
2018-07-12,411.465
2018-07-13,411.921
2018-07-16,413.313
2018-07-17,410.391
2018-07-18,410.0
2018-07-19,405.871
2018-07-20,406.381
2018-07-23,403.625
2018-07-24,407.133
2018-07-25,405.473
2018-07-26,408.477
2018-07-27,405.691
2018-07-30,404.035
2018-07-31,404.268
2018-08-01,402.31
2018-08-02,396.01
2018-08-03,400.142
2018-08-06,401.224
2018-08-07,401.035
2018-08-08,397.892
2018-08-09,396.184
2018-08-10,388.676
2018-08-13,387.782
2018-08-14,386.195
2018-08-15,378.15
2018-08-16,385.409
2018-08-17,387.222
2018-08-20,389.824
2018-08-21,393.267
2018-08-22,395.342
2018-08-23,394.103
2018-08-24,398.657
2018-08-27,399.795
2018-08-28,399.898
2018-08-29,402.069
2018-08-30,400.058
2018-08-31,396.96
2018-09-03,397.878
2018-09-04,394.171
2018-09-05,392.554
2018-09-06,393.426
2018-09-07,387.682
2018-09-10,388.943
2018-09-11,389.352
2018-09-12,387.397
2018-09-13,390.557
2018-09-14,390.421
2018-09-17,392.711
2018-09-18,395.951
2018-09-19,395.618
2018-09-20,398.553
2018-09-21,396.869
2018-09-24,392.176
2018-09-25,389.776
2018-09-26,390.608
2018-09-27,389.164
2018-09-28,383.033
2018-10-01,382.438
2018-10-02,379.474
2018-10-03,383.44
2018-10-04,378.857
2018-10-05,376.533
2018-10-08,372.093
2018-10-09,368.02
2018-10-10,359.848
2018-10-11,351.545
2018-10-12,355.58
2018-10-15,358.837
2018-10-16,368.628
2018-10-17,360.744
2018-10-18,350.866
2018-10-19,344.375
2018-10-22,344.576
2018-10-23,338.234
2018-10-24,335.235
2018-10-25,340.098
2018-10-26,339.993
2018-10-29,345.013
2018-10-30,349.091
2018-10-31,351.911
2018-11-01,354.576
2018-11-02,357.828
2018-11-05,355.972
2018-11-06,351.836
2018-11-07,360.114
2018-11-08,355.499
2018-11-09,349.663
2018-11-12,344.092
2018-11-13,345.657
2018-11-14,350.169
2018-11-15,335.53
2018-11-16,340.339
2018-11-19,338.171
2018-11-20,332.809
2018-11-21,337.179
2018-11-22,334.065
2018-11-23,337.196
2018-11-26,337.066
2018-11-27,333.381
2018-11-28,331.182
2018-11-29,336.283
2018-11-30,331.778
2018-12-03,335.124
2018-12-04,325.404
2018-12-05,321.573
2018-12-06,311.663
2018-12-07,315.911
2018-12-10,307.495
2018-12-11,310.681
2018-12-12,313.774
2018-12-13,314.894
2018-12-14,312.782
2018-12-17,311.95
2018-12-18,309.127
2018-12-19,312.16
2018-12-20,308.134
2018-12-21,309.539
2018-12-24,310.605
2018-12-25,310.605
2018-12-26,310.442
2018-12-27,305.362
2018-12-28,314.484
2018-12-31,315.177
2019-01-01,315.177
2019-01-02,313.731
2019-01-03,314.27
2019-01-04,326.04
2019-01-07,326.331
2019-01-08,327.666
2019-01-09,333.34
2019-01-10,334.262
2019-01-11,329.706
2019-01-14,328.28
2019-01-15,325.849
2019-01-16,328.924
2019-01-17,328.568
2019-01-18,334.648
2019-01-21,332.918
2019-01-22,333.602
2019-01-23,333.841
2019-01-24,329.829
2019-01-25,335.156
2019-01-28,336.789
2019-01-29,336.757
2019-01-30,337.35
2019-01-31,331.531
2019-02-01,336.644
2019-02-04,335.822
2019-02-05,341.603
2019-02-06,343.398
2019-02-07,335.106
2019-02-08,333.657
2019-02-11,336.867
2019-02-12,338.945
2019-02-13,343.088
2019-02-14,339.603
2019-02-15,340.545
2019-02-18,342.566
2019-02-19,343.057
2019-02-20,346.391
2019-02-21,346.124
2019-02-22,345.009
2019-02-25,343.833
2019-02-26,346.059
2019-02-27,347.107
2019-02-28,350.834
2019-03-01,355.514
2019-03-04,354.885
2019-03-05,355.485
2019-03-06,353.97
2019-03-07,344.268
2019-03-08,343.695
2019-03-11,346.357
2019-03-12,347.98
2019-03-13,350.552
2019-03-14,353.283
2019-03-15,358.777
2019-03-18,360.13
2019-03-19,359.474
2019-03-20,358.327
2019-03-21,354.186
2019-03-22,346.69
2019-03-25,347.074
2019-03-26,345.999
2019-03-27,345.701
2019-03-28,345.274
2019-03-29,351.663
2019-04-01,356.702
2019-04-02,356.161
2019-04-03,364.894
2019-04-04,363.69
2019-04-05,369.028
2019-04-08,364.504
2019-04-09,361.98
2019-04-10,361.881
2019-04-11,366.412
2019-04-12,371.247
2019-04-15,374.152
2019-04-16,376.096
2019-04-17,378.492
2019-04-18,380.033
2019-04-19,380.033
2019-04-22,380.422
2019-04-23,376.277
2019-04-24,375.049
2019-04-25,367.982
2019-04-26,368.716
2019-04-29,372.965
2019-04-30,374.531
2019-05-01,375.65
2019-05-02,377.71
2019-05-03,377.117
2019-05-06,374.931
2019-05-07,371.409
2019-05-08,370.082
2019-05-09,364.027
2019-05-10,364.435
2019-05-13,358.828
2019-05-14,363.212
2019-05-15,363.847
2019-05-16,367.784
2019-05-17,364.339
2019-05-20,361.629
2019-05-21,362.493
2019-05-22,362.867
2019-05-23,356.716
2019-05-24,356.987
2019-05-27,355.617
2019-05-28,357.388
2019-05-29,350.071
2019-05-30,355.181
2019-05-31,353.824
2019-06-03,355.623
2019-06-04,361.426
2019-06-05,364.039
2019-06-06,361.214
2019-06-07,366.024
2019-06-10,367.399
2019-06-11,369.3
2019-06-12,363.023
2019-06-13,365.553
2019-06-14,362.175
2019-06-17,361.146
2019-06-18,362.9
2019-06-19,364.444
2019-06-20,369.761
2019-06-21,365.052
2019-06-24,362.945
2019-06-25,366.174
2019-06-26,367.19
2019-06-27,366.15
2019-06-28,368.895
2019-07-01,372.727
2019-07-02,371.305
2019-07-03,378.301
2019-07-04,381.738
2019-07-05,374.286
2019-07-08,373.064
2019-07-09,370.86
2019-07-10,370.81
2019-07-11,373.848
2019-07-12,376.122
2019-07-15,377.707
2019-07-16,380.511
2019-07-17,375.255
2019-07-18,373.459
2019-07-19,372.436
2019-07-22,372.65
2019-07-23,373.592
2019-07-24,373.955
2019-07-25,376.509
2019-07-26,374.198
2019-07-29,370.515
2019-07-30,362.441
2019-07-31,363.246
2019-08-01,360.426
2019-08-02,353.619
2019-08-05,344.733
2019-08-06,343.689
2019-08-07,346.826
2019-08-08,358.028
2019-08-09,352.121
2019-08-12,352.186
2019-08-13,353.139
2019-08-14,345.989
2019-08-15,341.569
2019-08-16,347.702
2019-08-19,349.78
2019-08-20,343.3
2019-08-21,352.883
2019-08-22,350.175
2019-08-23,350.404
2019-08-26,349.876
2019-08-27,355.255
2019-08-28,349.521
2019-08-29,354.67
2019-08-30,355.164
2019-09-02,355.737
2019-09-03,352.965
2019-09-04,360.062
2019-09-05,364.848
2019-09-06,365.464
2019-09-09,364.384
2019-09-10,367.887
2019-09-11,371.868
2019-09-12,371.27
2019-09-13,377.392
2019-09-16,369.603
2019-09-17,365.213
2019-09-18,363.898
2019-09-19,365.867
2019-09-20,364.103
2019-09-23,360.01
2019-09-24,362.298
2019-09-25,356.611
2019-09-26,360.519
2019-09-27,365.549
2019-09-30,367.214
2019-10-01,364.701
2019-10-02,359.46
2019-10-03,361.62
2019-10-04,363.671
2019-10-07,365.501
2019-10-08,357.557
2019-10-09,359.223
2019-10-10,364.793
2019-10-11,376.795
2019-10-14,376.435
2019-10-15,386.208
2019-10-16,386.253
2019-10-17,384.793
2019-10-18,382.051
2019-10-21,388.138
2019-10-22,384.447
2019-10-23,385.929
2019-10-24,386.616
2019-10-25,392.063
2019-10-28,392.238
2019-10-29,392.718
2019-10-30,394.992
2019-10-31,393.699
2019-11-01,399.011
2019-11-04,401.959
2019-11-05,400.932
2019-11-06,400.653
2019-11-07,403.293
2019-11-08,399.561
2019-11-11,401.593
2019-11-12,403.284
2019-11-13,404.477
2019-11-14,402.984
2019-11-15,409.427
2019-11-18,410.866
2019-11-19,408.643
2019-11-20,403.404
2019-11-21,400.126
2019-11-22,404.926
2019-11-25,408.274
2019-11-26,418.025
2019-11-27,418.242
2019-11-28,417.354
2019-11-29,416.588
2019-12-02,416.516
2019-12-03,413.714
2019-12-04,417.17
2019-12-05,419.267
2019-12-06,421.949
2019-12-09,421.686
2019-12-10,421.891
2019-12-11,421.117
2019-12-12,425.408
2019-12-13,431.952
2019-12-16,433.615
2019-12-17,429.194
2019-12-18,428.222
2019-12-19,428.485
2019-12-20,431.966
2019-12-23,431.394
2019-12-24,433.74
2019-12-25,433.74
2019-12-26,434.073
2019-12-27,438.259
2019-12-30,434.905
2019-12-31,435.197
2020-01-01,435.197
2020-01-02,442.438
2020-01-03,436.603
2020-01-06,435.98
2020-01-07,434.767
2020-01-08,431.547
2020-01-09,431.988
2020-01-10,429.88
2020-01-13,429.61
2020-01-14,428.935
2020-01-15,426.156
2020-01-16,424.325
2020-01-17,425.18
2020-01-20,425.861
2020-01-21,424.095
2020-01-22,424.759
2020-01-23,421.659
2020-01-24,425.956
2020-01-27,418.536
2020-01-28,418.905
2020-01-29,424.268
2020-01-30,420.428
2020-01-31,415.894
2020-02-03,419.322
2020-02-04,421.193
2020-02-05,425.396
2020-02-06,423.337
2020-02-07,421.967
2020-02-10,418.807
2020-02-11,423.814
2020-02-12,426.415
2020-02-13,421.841
2020-02-14,421.22
2020-02-17,420.217
2020-02-18,420.661
2020-02-19,426.723
2020-02-20,425.333
2020-02-21,427.272
2020-02-24,414.228
2020-02-25,409.552
2020-02-26,411.219
2020-02-27,398.107
2020-02-28,385.951
2020-03-02,394.944
2020-03-03,402.103
2020-03-04,405.861
2020-03-05,405.031
2020-03-06,394.818
2020-03-09,369.657
2020-03-10,362.394
2020-03-11,352.347
2020-03-12,310.263
2020-03-13,310.79
2020-03-16,288.825
2020-03-17,288.128
2020-03-18,261.895
2020-03-19,267.008
2020-03-20,275.282
2020-03-23,269.155
2020-03-24,287.984
2020-03-25,300.71
2020-03-26,324.503
2020-03-27,306.184
2020-03-30,309.928
2020-03-31,324.123
2020-04-01,313.238
2020-04-02,305.277
2020-04-03,297.057
2020-04-06,307.669
2020-04-07,313.005
2020-04-08,312.47
2020-04-09,329.211
2020-04-10,329.211
2020-04-13,328.067
2020-04-14,322.712
2020-04-15,307.182
2020-04-16,315.468
2020-04-17,328.603
2020-04-20,325.33
2020-04-21,317.95
2020-04-22,326.809
2020-04-23,328.935
2020-04-24,330.399
2020-04-27,338.127
2020-04-28,344.998
2020-04-29,354.879
2020-04-30,351.836
2020-05-01,353.619
2020-05-04,339.919
2020-05-05,336.38
2020-05-06,330.625
2020-05-07,338.971
2020-05-08,347.312
2020-05-11,342.082
2020-05-12,342.007
2020-05-13,336.342
2020-05-14,333.436
2020-05-15,334.82
2020-05-18,353.355
2020-05-19,353.257
2020-05-20,360.049
2020-05-21,355.056
2020-05-22,354.561
2020-05-25,358.845
2020-05-26,368.117
2020-05-27,370.528
2020-05-28,376.844
2020-05-29,377.331
2020-06-01,383.001
2020-06-02,386.912
2020-06-03,397.942
2020-06-04,402.494
2020-06-05,408.44
2020-06-08,401.217
2020-06-09,395.914
2020-06-10,396.136
2020-06-11,382.552
