Date,IRELAND Standard (Large+Mid Cap)
2010-09-23,165.442
2010-09-24,166.89
2010-09-27,165.601
2010-09-28,164.483
2010-09-29,164.964
2010-09-30,167.818
2010-10-01,167.83
2010-10-04,168.604
2010-10-05,172.575
2010-10-06,177.087
2010-10-07,175.728
2010-10-08,175.863
2010-10-11,175.292
2010-10-12,172.856
2010-10-13,175.497
2010-10-14,174.51
2010-10-15,172.628
2010-10-18,171.32
2010-10-19,168.233
2010-10-20,170.63
2010-10-21,179.542
2010-10-22,175.809
2010-10-25,176.016
2010-10-26,173.201
2010-10-27,170.204
2010-10-28,171.323
2010-10-29,171.253
2010-11-01,170.393
2010-11-02,173.153
2010-11-03,175.23
2010-11-04,182.684
2010-11-05,177.222
2010-11-08,177.458
2010-11-09,181.814
2010-11-10,173.634
2010-11-11,169.472
2010-11-12,169.491
2010-11-15,170.867
2010-11-16,167.595
2010-11-17,170.435
2010-11-18,179.038
2010-11-19,181.688
2010-11-22,177.603
2010-11-23,167.53
2010-11-24,167.222
2010-11-25,164.911
2010-11-26,164.186
2010-11-29,160.014
2010-11-30,157.251
2010-12-01,160.88
2010-12-02,168.579
2010-12-03,170.828
2010-12-06,169.982
2010-12-07,175.851
2010-12-08,174.655
2010-12-09,177.057
2010-12-10,175.466
2010-12-13,180.335
2010-12-14,181.335
2010-12-15,177.976
2010-12-16,176.672
2010-12-17,173.199
2010-12-20,173.608
2010-12-21,178.487
2010-12-22,177.875
2010-12-23,177.184
2010-12-24,176.914
2010-12-27,177.332
2010-12-28,177.083
2010-12-29,176.933
2010-12-30,177.879
2010-12-31,178.624
2011-01-03,177.911
2011-01-04,176.056
2011-01-05,172.033
2011-01-06,170.351
2011-01-07,170.778
2011-01-10,170.855
2011-01-11,172.187
2011-01-12,175.765
2011-01-13,178.073
2011-01-14,180.649
2011-01-17,179.481
2011-01-18,180.488
2011-01-19,178.327
2011-01-20,175.299
2011-01-21,178.535
2011-01-24,183.927
2011-01-25,188.137
2011-01-26,188.974
2011-01-27,188.206
2011-01-28,184.202
2011-01-31,182.876
2011-02-01,188.444
2011-02-02,187.143
2011-02-03,188.201
2011-02-04,190.887
2011-02-07,193.161
2011-02-08,194.512
2011-02-09,190.961
2011-02-10,190.565
2011-02-11,192.39
2011-02-14,191.318
2011-02-15,191.063
2011-02-16,192.281
2011-02-17,190.704
2011-02-18,195.243
2011-02-21,192.595
2011-02-22,190.568
2011-02-23,188.766
2011-02-24,188.294
2011-02-25,192.117
2011-02-28,195.052
2011-03-01,191.916
2011-03-02,189.523
2011-03-03,191.792
2011-03-04,190.936
2011-03-07,191.668
2011-03-08,190.251
2011-03-09,189.582
2011-03-10,186.979
2011-03-11,186.211
2011-03-14,187.005
2011-03-15,182.095
2011-03-16,178.545
2011-03-17,186.778
2011-03-18,189.388
2011-03-21,191.334
2011-03-22,189.912
2011-03-23,190.22
2011-03-24,194.588
2011-03-25,196.47
2011-03-28,199.612
2011-03-29,196.853
2011-03-30,196.296
2011-03-31,194.66
2011-04-01,200.236
2011-04-04,202.129
2011-04-05,200.802
2011-04-06,205.933
2011-04-07,204.574
2011-04-08,206.402
2011-04-11,202.618
2011-04-12,201.258
2011-04-13,204.999
2011-04-14,204.187
2011-04-15,203.676
2011-04-18,196.493
2011-04-19,199.713
2011-04-20,203.515
2011-04-21,206.772
2011-04-22,206.772
2011-04-25,206.623
2011-04-26,210.862
2011-04-27,210.57
2011-04-28,213.355
2011-04-29,215.807
2011-05-02,216.614
2011-05-03,213.615
2011-05-04,211.187
2011-05-05,205.294
2011-05-06,210.313
2011-05-09,205.586
2011-05-10,209.524
2011-05-11,209.412
2011-05-12,206.17
2011-05-13,205.81
2011-05-16,204.517
2011-05-17,202.177
2011-05-18,201.591
2011-05-19,204.378
2011-05-20,200.363
2011-05-23,194.454
2011-05-24,196.0
2011-05-25,195.046
2011-05-26,194.739
2011-05-27,200.549
2011-05-30,199.02
2011-05-31,202.232
2011-06-01,201.156
2011-06-02,199.667
2011-06-03,199.983
2011-06-06,200.484
2011-06-07,201.664
2011-06-08,198.162
2011-06-09,201.141
2011-06-10,195.466
2011-06-13,198.105
2011-06-14,201.368
2011-06-15,195.785
2011-06-16,193.528
2011-06-17,196.414
2011-06-20,195.457
2011-06-21,200.9
2011-06-22,199.461
2011-06-23,192.281
2011-06-24,193.489
2011-06-27,196.253
2011-06-28,198.97
2011-06-29,203.95
2011-06-30,209.356
2011-07-01,212.713
2011-07-04,212.51
2011-07-05,210.077
2011-07-06,205.44
2011-07-07,206.657
2011-07-08,200.328
2011-07-11,194.572
2011-07-12,193.7
2011-07-13,197.608
2011-07-14,196.748
2011-07-15,194.983
2011-07-18,193.865
2011-07-19,198.419
2011-07-20,200.363
2011-07-21,203.814
2011-07-22,205.177
2011-07-25,204.668
2011-07-26,201.909
2011-07-27,199.324
2011-07-28,195.174
2011-07-29,194.118
2011-08-01,185.815
2011-08-02,183.407
2011-08-03,179.069
2011-08-04,172.334
2011-08-05,171.247
2011-08-08,163.874
2011-08-09,171.15
2011-08-10,164.308
2011-08-11,168.391
2011-08-12,173.449
2011-08-15,178.453
2011-08-16,177.987
2011-08-17,180.146
2011-08-18,169.992
2011-08-19,168.028
2011-08-22,168.259
2011-08-23,167.145
2011-08-24,172.554
2011-08-25,169.229
2011-08-26,168.71
2011-08-29,174.061
2011-08-30,173.633
2011-08-31,181.368
2011-09-01,182.634
2011-09-02,173.658
2011-09-05,165.333
2011-09-06,165.826
2011-09-07,172.236
2011-09-08,171.997
2011-09-09,160.174
2011-09-12,152.763
2011-09-13,154.571
2011-09-14,160.073
2011-09-15,164.048
2011-09-16,163.921
2011-09-19,160.251
2011-09-20,165.822
2011-09-21,161.453
2011-09-22,152.443
2011-09-23,154.602
2011-09-26,158.64
2011-09-27,167.735
2011-09-28,167.165
2011-09-29,168.724
2011-09-30,165.979
2011-10-03,165.331
2011-10-04,158.653
2011-10-05,163.478
2011-10-06,171.777
2011-10-07,174.056
2011-10-10,178.593
2011-10-11,175.322
2011-10-12,179.965
2011-10-13,175.764
2011-10-14,179.739
2011-10-17,177.019
2011-10-18,179.093
2011-10-19,182.688
2011-10-20,180.148
2011-10-21,184.802
2011-10-24,190.443
2011-10-25,186.804
2011-10-26,185.612
2011-10-27,194.539
2011-10-28,195.74
2011-10-31,187.211
2011-11-01,174.966
2011-11-02,177.335
2011-11-03,182.503
2011-11-04,181.869
2011-11-07,180.003
2011-11-08,183.531
2011-11-09,178.682
2011-11-10,179.667
2011-11-11,185.354
2011-11-14,184.244
2011-11-15,178.804
2011-11-16,180.46
2011-11-17,177.513
2011-11-18,176.069
2011-11-21,171.251
2011-11-22,171.581
2011-11-23,166.681
2011-11-24,166.542
2011-11-25,166.545
2011-11-28,175.313
2011-11-29,177.5
2011-11-30,189.879
2011-12-01,186.97
2011-12-02,187.788
2011-12-05,190.928
2011-12-06,187.898
2011-12-07,189.702
2011-12-08,184.143
2011-12-09,185.313
2011-12-12,182.635
2011-12-13,183.087
2011-12-14,177.107
2011-12-15,180.338
2011-12-16,183.044
2011-12-19,186.061
2011-12-20,190.78
2011-12-21,194.694
2011-12-22,195.912
2011-12-23,196.59
2011-12-26,196.59
2011-12-27,196.998
2011-12-28,195.118
2011-12-29,196.525
2011-12-30,203.111
2012-01-02,203.111
2012-01-03,207.479
2012-01-04,200.81
2012-01-05,197.527
2012-01-06,192.859
2012-01-09,195.696
2012-01-10,201.454
2012-01-11,198.16
2012-01-12,197.531
2012-01-13,197.156
2012-01-16,197.043
2012-01-17,198.767
2012-01-18,200.261
2012-01-19,207.385
2012-01-20,205.522
2012-01-23,206.959
2012-01-24,203.234
2012-01-25,202.541
2012-01-26,206.79
2012-01-27,203.379
2012-01-30,201.03
2012-01-31,201.451
2012-02-01,208.356
2012-02-02,205.435
2012-02-03,209.089
2012-02-06,208.991
2012-02-07,210.74
2012-02-08,207.857
2012-02-09,207.947
2012-02-10,203.247
2012-02-13,203.793
2012-02-14,202.769
2012-02-15,205.258
2012-02-16,204.999
2012-02-17,210.253
2012-02-20,214.612
2012-02-21,209.722
2012-02-22,209.438
2012-02-23,211.411
2012-02-24,215.445
2012-02-27,214.512
2012-02-28,212.084
2012-02-29,213.534
2012-03-01,215.322
2012-03-02,215.689
2012-03-05,212.652
2012-03-06,204.087
2012-03-07,206.434
2012-03-08,216.016
2012-03-09,216.913
2012-03-12,215.041
2012-03-13,217.314
2012-03-14,216.849
2012-03-15,223.773
2012-03-16,229.803
2012-03-19,228.433
2012-03-20,225.515
2012-03-21,226.778
2012-03-22,223.959
2012-03-23,223.484
2012-03-26,224.593
2012-03-27,224.665
2012-03-28,223.304
2012-03-29,218.711
2012-03-30,222.355
2012-04-02,225.489
2012-04-03,222.327
2012-04-04,214.222
2012-04-05,214.059
2012-04-06,214.059
2012-04-09,214.182
2012-04-10,209.724
2012-04-11,211.81
2012-04-12,215.74
2012-04-13,212.269
2012-04-16,211.214
2012-04-17,216.98
2012-04-18,214.612
2012-04-19,212.746
2012-04-20,217.036
2012-04-23,209.523
2012-04-24,212.978
2012-04-25,214.953
2012-04-26,215.508
2012-04-27,220.123
2012-04-30,218.098
2012-05-01,220.473
2012-05-02,218.965
2012-05-03,216.939
2012-05-04,208.128
2012-05-07,207.096
2012-05-08,202.791
2012-05-09,202.587
2012-05-10,203.342
2012-05-11,207.08
2012-05-14,199.416
2012-05-15,198.589
2012-05-16,198.16
2012-05-17,194.153
2012-05-18,195.799
2012-05-21,196.829
2012-05-22,201.604
2012-05-23,196.879
2012-05-24,196.564
2012-05-25,202.055
2012-05-28,202.351
2012-05-29,206.723
2012-05-30,201.593
2012-05-31,197.656
2012-06-01,191.715
2012-06-04,193.778
2012-06-05,189.216
2012-06-06,195.394
2012-06-07,194.518
2012-06-08,195.532
2012-06-11,196.613
2012-06-12,196.61
2012-06-13,198.918
2012-06-14,196.762
2012-06-15,202.9
2012-06-18,201.71
2012-06-19,204.142
2012-06-20,204.594
2012-06-21,201.4
2012-06-22,197.938
2012-06-25,195.671
2012-06-26,197.915
2012-06-27,201.747
2012-06-28,202.686
2012-06-29,212.179
2012-07-02,209.933
2012-07-03,210.855
2012-07-04,212.665
2012-07-05,208.79
2012-07-06,204.764
2012-07-09,205.982
2012-07-10,205.883
2012-07-11,206.871
2012-07-12,204.526
2012-07-13,206.751
2012-07-16,210.217
2012-07-17,209.261
2012-07-18,210.393
2012-07-19,209.331
2012-07-20,203.988
2012-07-23,199.423
2012-07-24,192.361
2012-07-25,191.143
2012-07-26,196.844
2012-07-27,201.192
2012-07-30,201.793
2012-07-31,199.125
2012-08-01,195.885
2012-08-02,194.198
2012-08-03,197.894
2012-08-06,202.729
2012-08-07,199.737
2012-08-08,200.943
2012-08-09,205.485
2012-08-10,205.846
2012-08-13,205.264
2012-08-14,199.07
2012-08-15,196.725
2012-08-16,197.535
2012-08-17,198.707
2012-08-20,197.47
2012-08-21,201.732
2012-08-22,198.349
2012-08-23,200.215
2012-08-24,199.259
2012-08-27,201.2
2012-08-28,200.58
2012-08-29,198.916
2012-08-30,195.651
2012-08-31,198.391
2012-09-03,197.601
2012-09-04,195.944
2012-09-05,197.292
2012-09-06,201.471
2012-09-07,205.512
2012-09-10,206.029
2012-09-11,206.072
2012-09-12,207.227
2012-09-13,208.347
2012-09-14,213.857
2012-09-17,212.163
2012-09-18,209.875
2012-09-19,211.049
2012-09-20,213.379
2012-09-21,215.413
2012-09-24,213.311
2012-09-25,212.305
2012-09-26,208.396
2012-09-27,208.191
2012-09-28,208.744
2012-10-01,209.492
2012-10-02,210.511
2012-10-03,210.521
2012-10-04,211.09
2012-10-05,215.352
2012-10-08,210.176
2012-10-09,205.68
2012-10-10,203.307
2012-10-11,204.337
2012-10-12,203.941
2012-10-15,204.109
2012-10-16,205.554
2012-10-17,208.792
2012-10-18,207.94
2012-10-19,205.133
2012-10-22,204.86
2012-10-23,200.298
2012-10-24,201.725
2012-10-25,203.723
2012-10-26,204.237
2012-10-29,203.07
2012-10-30,207.142
2012-10-31,207.369
2012-11-01,208.422
2012-11-02,208.926
2012-11-05,209.145
2012-11-06,209.013
2012-11-07,203.277
2012-11-08,198.777
2012-11-09,200.973
2012-11-12,198.713
2012-11-13,200.991
2012-11-14,197.838
2012-11-15,196.528
2012-11-16,194.391
2012-11-19,199.243
2012-11-20,198.542
2012-11-21,199.235
2012-11-22,200.717
2012-11-23,202.73
2012-11-26,201.224
2012-11-27,200.036
2012-11-28,200.374
2012-11-29,203.045
2012-11-30,202.943
2012-12-03,204.024
2012-12-04,204.193
2012-12-05,203.357
2012-12-06,205.183
2012-12-07,204.888
2012-12-10,205.915
2012-12-11,208.451
2012-12-12,208.192
2012-12-13,208.304
2012-12-14,207.729
2012-12-17,207.646
2012-12-18,209.245
2012-12-19,216.309
2012-12-20,217.189
2012-12-21,215.693
2012-12-24,213.097
2012-12-25,213.097
2012-12-26,213.533
2012-12-27,215.043
2012-12-28,213.879
2012-12-31,214.761
2013-01-01,214.761
2013-01-02,220.852
2013-01-03,218.582
2013-01-04,218.014
2013-01-07,216.242
2013-01-08,213.278
2013-01-09,212.345
2013-01-10,212.888
2013-01-11,213.501
2013-01-14,212.54
2013-01-15,210.574
2013-01-16,209.884
2013-01-17,211.824
2013-01-18,210.651
2013-01-21,211.513
2013-01-22,213.21
2013-01-23,211.851
2013-01-24,217.769
2013-01-25,220.431
2013-01-28,220.462
2013-01-29,220.267
2013-01-30,222.299
2013-01-31,224.383
2013-02-01,226.405
2013-02-04,220.679
2013-02-05,219.083
2013-02-06,215.765
2013-02-07,215.808
2013-02-08,219.048
2013-02-11,218.339
2013-02-12,223.659
2013-02-13,228.113
2013-02-14,227.056
2013-02-15,224.497
2013-02-18,224.635
2013-02-19,225.434
2013-02-20,225.638
2013-02-21,218.419
2013-02-22,224.871
2013-02-25,228.57
2013-02-26,230.81
2013-02-27,230.473
2013-02-28,232.406
2013-03-01,230.637
2013-03-04,234.697
2013-03-05,240.382
2013-03-06,236.321
2013-03-07,238.446
2013-03-08,236.022
2013-03-11,238.832
2013-03-12,239.438
2013-03-13,238.283
2013-03-14,244.953
2013-03-15,242.814
2013-03-18,242.858
2013-03-19,242.078
2013-03-20,246.156
2013-03-21,242.455
2013-03-22,242.423
2013-03-25,240.624
2013-03-26,239.864
2013-03-27,237.555
2013-03-28,241.836
2013-03-29,241.836
2013-04-01,241.949
2013-04-02,243.089
2013-04-03,239.13
2013-04-04,236.896
2013-04-05,232.646
2013-04-08,231.913
2013-04-09,232.861
2013-04-10,239.477
2013-04-11,239.272
2013-04-12,236.162
2013-04-15,234.899
2013-04-16,232.421
2013-04-17,227.641
2013-04-18,228.928
2013-04-19,230.021
2013-04-22,231.282
2013-04-23,240.45
2013-04-24,239.651
2013-04-25,239.517
2013-04-26,237.677
2013-04-29,240.757
2013-04-30,238.795
2013-05-01,238.322
2013-05-02,236.672
2013-05-03,241.311
2013-05-06,240.208
2013-05-07,242.962
2013-05-08,239.904
2013-05-09,237.466
2013-05-10,236.117
2013-05-13,236.839
2013-05-14,237.308
2013-05-15,236.561
2013-05-16,237.34
2013-05-17,237.279
2013-05-20,240.785
2013-05-21,240.878
2013-05-22,238.852
2013-05-23,239.044
2013-05-24,239.069
2013-05-27,241.337
2013-05-28,242.233
2013-05-29,239.105
2013-05-30,242.396
2013-05-31,237.854
2013-06-03,239.129
2013-06-04,240.298
2013-06-05,237.363
2013-06-06,236.125
2013-06-07,240.866
2013-06-10,238.476
2013-06-11,235.452
2013-06-12,233.296
2013-06-13,230.779
2013-06-14,235.179
2013-06-17,235.329
2013-06-18,237.198
2013-06-19,236.668
2013-06-20,229.731
2013-06-21,227.121
2013-06-24,222.474
2013-06-25,227.514
2013-06-26,231.417
2013-06-27,233.09
2013-06-28,233.062
2013-07-01,237.291
2013-07-02,235.847
2013-07-03,231.36
2013-07-04,238.469
2013-07-05,233.151
2013-07-08,236.416
2013-07-09,237.046
2013-07-10,238.008
2013-07-11,239.498
2013-07-12,241.272
2013-07-15,242.276
2013-07-16,239.211
2013-07-17,238.37
2013-07-18,243.254
2013-07-19,242.195
2013-07-22,242.01
2013-07-23,242.104
2013-07-24,246.942
2013-07-25,248.144
2013-07-26,247.653
2013-07-29,248.17
2013-07-30,248.214
2013-07-31,250.142
2013-08-01,254.239
2013-08-02,258.632
2013-08-05,257.926
2013-08-06,259.929
2013-08-07,259.438
2013-08-08,263.956
2013-08-09,268.35
2013-08-12,267.058
2013-08-13,267.471
2013-08-14,268.575
2013-08-15,263.126
2013-08-16,264.554
2013-08-19,264.516
2013-08-20,262.638
2013-08-21,262.746
2013-08-22,265.776
2013-08-23,266.948
2013-08-26,266.324
2013-08-27,260.249
2013-08-28,258.42
2013-08-29,261.874
2013-08-30,260.757
2013-09-02,264.659
2013-09-03,261.751
2013-09-04,262.152
2013-09-05,266.835
2013-09-06,267.69
2013-09-09,269.651
2013-09-10,271.029
2013-09-11,270.638
2013-09-12,268.982
2013-09-13,266.392
2013-09-16,271.584
2013-09-17,269.23
2013-09-18,270.401
2013-09-19,277.329
2013-09-20,276.348
2013-09-23,273.804
2013-09-24,274.483
2013-09-25,274.715
2013-09-26,273.393
2013-09-27,273.454
2013-09-30,272.316
2013-10-01,275.104
2013-10-02,275.453
2013-10-03,274.031
2013-10-04,274.966
2013-10-07,276.339
2013-10-08,273.052
2013-10-09,269.39
2013-10-10,275.116
2013-10-11,275.988
2013-10-14,279.258
2013-10-15,282.151
2013-10-16,285.853
2013-10-17,288.986
2013-10-18,290.813
2013-10-21,290.618
2013-10-22,293.76
2013-10-23,290.541
2013-10-24,290.106
2013-10-25,289.336
2013-10-28,289.37
2013-10-29,288.981
2013-10-30,290.802
2013-10-31,292.06
2013-11-01,286.954
2013-11-04,291.611
2013-11-05,290.737
2013-11-06,294.078
2013-11-07,291.209
2013-11-08,290.894
2013-11-11,294.353
2013-11-12,299.347
2013-11-13,297.045
2013-11-14,300.625
2013-11-15,299.917
2013-11-18,299.29
2013-11-19,297.649
2013-11-20,297.671
2013-11-21,296.664
2013-11-22,298.923
2013-11-25,300.346
2013-11-26,299.148
2013-11-27,301.735
2013-11-28,303.868
2013-11-29,305.366
2013-12-02,302.432
2013-12-03,295.847
2013-12-04,292.865
2013-12-05,292.383
2013-12-06,295.441
2013-12-09,297.538
2013-12-10,298.123
2013-12-11,295.157
2013-12-12,291.652
2013-12-13,291.685
2013-12-16,296.927
2013-12-17,296.073
2013-12-18,295.423
2013-12-19,297.472
2013-12-20,299.868
2013-12-23,300.364
2013-12-24,298.326
2013-12-25,298.326
2013-12-26,298.883
2013-12-27,305.59
2013-12-30,301.83
2013-12-31,303.143
2014-01-01,303.143
2014-01-02,301.329
2014-01-03,304.471
2014-01-06,306.759
2014-01-07,313.075
2014-01-08,315.866
2014-01-09,321.323
2014-01-10,322.234
2014-01-13,327.978
2014-01-14,328.661
2014-01-15,326.564
2014-01-16,325.914
2014-01-17,325.545
2014-01-20,324.453
2014-01-21,324.646
2014-01-22,324.565
2014-01-23,323.843
2014-01-24,318.384
2014-01-27,310.367
2014-01-28,319.087
2014-01-29,323.204
2014-01-30,318.325
2014-01-31,312.187
2014-02-03,311.583
2014-02-04,312.442
2014-02-05,312.945
2014-02-06,320.114
2014-02-07,327.465
2014-02-10,325.548
2014-02-11,330.637
2014-02-12,332.411
2014-02-13,334.606
2014-02-14,335.908
2014-02-17,340.855
2014-02-18,341.456
2014-02-19,341.517
2014-02-20,341.152
2014-02-21,345.011
2014-02-24,350.592
2014-02-25,362.935
2014-02-26,356.762
2014-02-27,359.744
2014-02-28,372.184
2014-03-03,358.761
2014-03-04,354.538
2014-03-05,357.455
2014-03-06,362.601
2014-03-07,353.191
2014-03-10,352.759
2014-03-11,356.837
2014-03-12,351.821
2014-03-13,349.261
2014-03-14,341.732
2014-03-17,346.012
2014-03-18,347.113
2014-03-19,342.134
2014-03-20,338.616
2014-03-21,338.415
2014-03-24,333.144
2014-03-25,336.906
2014-03-26,340.051
2014-03-27,339.135
2014-03-28,344.249
2014-03-31,345.596
2014-04-01,354.542
2014-04-02,353.106
2014-04-03,351.632
2014-04-04,355.717
2014-04-07,352.213
2014-04-08,349.353
2014-04-09,351.625
2014-04-10,350.18
2014-04-11,345.011
2014-04-14,341.924
2014-04-15,339.82
2014-04-16,345.007
2014-04-17,344.042
2014-04-18,344.042
2014-04-21,343.258
2014-04-22,349.882
2014-04-23,346.334
2014-04-24,344.698
2014-04-25,342.21
2014-04-28,341.704
2014-04-29,347.897
2014-04-30,348.488
2014-05-01,348.111
2014-05-02,347.812
2014-05-05,348.138
2014-05-06,349.083
2014-05-07,340.587
2014-05-08,344.39
2014-05-09,337.04
2014-05-12,338.542
2014-05-13,335.844
2014-05-14,331.104
2014-05-15,319.664
2014-05-16,322.106
2014-05-19,327.714
2014-05-20,326.952
2014-05-21,331.482
2014-05-22,332.782
2014-05-23,331.302
2014-05-26,338.664
2014-05-27,337.227
2014-05-28,338.676
2014-05-29,337.466
2014-05-30,335.056
2014-06-02,334.123
2014-06-03,332.487
2014-06-04,333.266
2014-06-05,336.625
2014-06-06,343.583
2014-06-09,343.691
2014-06-10,340.651
2014-06-11,336.576
2014-06-12,337.555
2014-06-13,333.69
2014-06-16,329.896
2014-06-17,329.877
2014-06-18,326.706
2014-06-19,334.933
2014-06-20,326.996
2014-06-23,322.221
2014-06-24,318.567
2014-06-25,316.216
2014-06-26,315.698
2014-06-27,316.465
2014-06-30,314.555
2014-07-01,319.454
2014-07-02,319.265
2014-07-03,325.634
2014-07-04,320.59
2014-07-07,318.462
2014-07-08,311.72
2014-07-09,315.652
2014-07-10,312.418
2014-07-11,312.126
2014-07-14,315.818
2014-07-15,315.626
2014-07-16,318.443
2014-07-17,313.825
2014-07-18,311.622
2014-07-21,307.947
2014-07-22,309.8
2014-07-23,310.633
2014-07-24,312.224
2014-07-25,311.015
2014-07-28,308.73
2014-07-29,312.391
2014-07-30,309.127
2014-07-31,303.277
2014-08-01,303.265
2014-08-04,301.492
2014-08-05,297.924
2014-08-06,294.938
2014-08-07,295.363
2014-08-08,294.892
2014-08-11,298.091
2014-08-12,298.298
2014-08-13,303.103
2014-08-14,308.538
2014-08-15,308.394
2014-08-18,314.426
2014-08-19,309.305
2014-08-20,303.717
2014-08-21,306.979
2014-08-22,306.168
2014-08-25,309.074
2014-08-26,311.642
2014-08-27,314.164
2014-08-28,314.684
2014-08-29,313.219
2014-09-01,313.546
2014-09-02,313.265
2014-09-03,319.721
2014-09-04,322.202
2014-09-05,322.041
2014-09-08,318.662
2014-09-09,316.3
2014-09-10,315.694
2014-09-11,317.399
2014-09-12,317.683
2014-09-15,313.069
2014-09-16,310.214
2014-09-17,311.689
2014-09-18,316.146
2014-09-19,309.368
2014-09-22,308.788
2014-09-23,306.413
2014-09-24,304.216
2014-09-25,302.895
2014-09-26,302.167
2014-09-29,302.452
2014-09-30,304.427
2014-10-01,301.303
2014-10-02,293.099
2014-10-03,294.914
2014-10-06,298.453
2014-10-07,291.954
2014-10-08,288.626
2014-10-09,284.991
2014-10-10,278.159
2014-10-13,277.157
2014-10-14,281.073
2014-10-15,272.0
2014-10-16,272.306
2014-10-17,282.962
2014-10-20,285.381
2014-10-21,293.219
2014-10-22,294.259
2014-10-23,296.843
2014-10-24,296.401
2014-10-27,294.634
2014-10-28,297.534
2014-10-29,295.461
2014-10-30,292.467
2014-10-31,297.523
2014-11-03,295.048
2014-11-04,294.802
2014-11-05,298.242
2014-11-06,297.269
2014-11-07,292.927
2014-11-10,293.26
2014-11-11,291.682
2014-11-12,288.701
2014-11-13,287.092
2014-11-14,285.237
2014-11-17,287.457
2014-11-18,290.699
2014-11-19,296.254
2014-11-20,298.875
2014-11-21,304.688
2014-11-24,307.065
2014-11-25,313.179
2014-11-26,312.529
2014-11-27,316.659
2014-11-28,319.395
2014-12-01,321.301
2014-12-02,320.01
2014-12-03,321.304
2014-12-04,324.132
2014-12-05,327.35
2014-12-08,326.115
2014-12-09,320.677
2014-12-10,317.259
2014-12-11,317.466
2014-12-12,311.761
2014-12-15,301.683
2014-12-16,309.924
2014-12-17,308.774
2014-12-18,313.941
2014-12-19,312.126
2014-12-22,312.841
2014-12-23,315.972
2014-12-24,314.866
2014-12-25,314.866
2014-12-26,314.375
2014-12-29,313.355
2014-12-30,310.67
2014-12-31,310.081
2015-01-01,310.081
2015-01-02,309.574
2015-01-05,300.23
2015-01-06,294.454
2015-01-07,294.042
2015-01-08,299.195
2015-01-09,296.318
2015-01-12,295.305
2015-01-13,300.842
2015-01-14,296.7
2015-01-15,297.179
2015-01-16,298.362
2015-01-19,304.53
2015-01-20,303.906
2015-01-21,307.677
2015-01-22,309.152
2015-01-23,309.902
2015-01-26,309.58
2015-01-27,308.067
2015-01-28,300.525
2015-01-29,302.226
2015-01-30,298.042
2015-02-02,311.144
2015-02-03,317.945
2015-02-04,321.339
2015-02-05,319.262
2015-02-06,318.671
2015-02-09,318.795
2015-02-10,320.468
2015-02-11,321.873
2015-02-12,327.679
2015-02-13,330.865
2015-02-16,329.233
2015-02-17,327.343
2015-02-18,334.023
2015-02-19,333.687
2015-02-20,331.805
2015-02-23,337.041
2015-02-24,336.33
2015-02-25,335.921
2015-02-26,331.727
2015-02-27,338.965
2015-03-02,337.398
2015-03-03,329.516
2015-03-04,329.219
2015-03-05,332.626
2015-03-06,327.667
2015-03-09,321.441
2015-03-10,314.237
2015-03-11,317.079
2015-03-12,329.692
2015-03-13,328.569
2015-03-16,322.29
2015-03-17,314.014
2015-03-18,322.581
2015-03-19,322.56
2015-03-20,338.455
2015-03-23,341.316
2015-03-24,338.795
2015-03-25,337.724
2015-03-26,330.843
2015-03-27,330.39
2015-03-30,331.442
2015-03-31,321.256
2015-04-01,321.528
2015-04-02,326.139
2015-04-03,326.139
2015-04-06,330.665
2015-04-07,331.42
2015-04-08,329.048
2015-04-09,331.605
2015-04-10,328.424
2015-04-13,327.574
2015-04-14,332.496
2015-04-15,336.591
2015-04-16,340.853
2015-04-17,337.168
2015-04-20,337.479
2015-04-21,338.887
2015-04-22,336.951
2015-04-23,338.721
2015-04-24,344.832
2015-04-27,351.641
2015-04-28,352.565
2015-04-29,342.613
2015-04-30,342.255
2015-05-01,340.858
2015-05-04,339.006
2015-05-05,340.437
2015-05-06,345.027
2015-05-07,342.626
2015-05-08,351.866
2015-05-11,345.777
2015-05-12,343.842
2015-05-13,346.226
2015-05-14,351.06
2015-05-15,353.174
2015-05-18,351.381
2015-05-19,351.345
2015-05-20,352.116
2015-05-21,350.716
2015-05-22,346.668
2015-05-25,345.039
2015-05-26,338.856
2015-05-27,345.851
2015-05-28,346.614
2015-05-29,342.851
2015-06-01,340.787
2015-06-02,341.971
2015-06-03,350.133
2015-06-04,345.715
2015-06-05,338.692
2015-06-08,341.684
2015-06-09,340.528
2015-06-10,349.341
2015-06-11,355.666
2015-06-12,352.53
2015-06-15,349.94
2015-06-16,349.91
2015-06-17,348.992
2015-06-18,357.568
2015-06-19,360.843
2015-06-22,365.933
2015-06-23,366.229
2015-06-24,362.557
2015-06-25,361.88
2015-06-26,361.047
2015-06-29,350.549
2015-06-30,348.616
2015-07-01,348.976
2015-07-02,349.629
2015-07-03,348.883
2015-07-06,340.733
2015-07-07,333.269
2015-07-08,335.596
2015-07-09,343.246
2015-07-10,354.912
2015-07-13,356.27
2015-07-14,357.661
2015-07-15,356.931
2015-07-16,358.26
2015-07-17,356.371
2015-07-20,357.998
2015-07-21,357.662
2015-07-22,360.594
2015-07-23,362.465
2015-07-24,360.24
2015-07-27,355.574
2015-07-28,357.045
2015-07-29,359.451
2015-07-30,357.128
2015-07-31,364.987
2015-08-03,369.049
2015-08-04,369.519
2015-08-05,370.69
