Date,KOKUSAI INDEX (WORLD ex JP) IMI VALUE IMI (Large+Mid+Small Cap)
2010-09-10,704.335
2010-09-13,714.99
2010-09-14,715.773
2010-09-15,717.031
2010-09-16,715.346
2010-09-17,713.091
2010-09-20,724.241
2010-09-21,722.198
2010-09-22,720.955
2010-09-23,713.932
2010-09-24,728.577
2010-09-27,725.699
2010-09-28,728.72
2010-09-29,727.735
2010-09-30,726.939
2010-10-01,731.083
2010-10-04,725.65
2010-10-05,741.025
2010-10-06,744.334
2010-10-07,744.844
2010-10-08,746.61
2010-10-11,747.243
2010-10-12,746.272
2010-10-13,755.753
2010-10-14,755.852
2010-10-15,752.09
2010-10-18,756.643
2010-10-19,744.855
2010-10-20,753.891
2010-10-21,755.278
2010-10-22,753.395
2010-10-25,756.339
2010-10-26,753.19
2010-10-27,746.809
2010-10-28,751.565
2010-10-29,751.858
2010-11-01,752.288
2010-11-02,759.597
2010-11-03,760.133
2010-11-04,778.231
2010-11-05,777.81
2010-11-08,774.22
2010-11-09,771.404
2010-11-10,766.788
2010-11-11,764.254
2010-11-12,758.535
2010-11-15,758.549
2010-11-16,743.742
2010-11-17,744.614
2010-11-18,755.682
2010-11-19,755.986
2010-11-22,751.151
2010-11-23,736.476
2010-11-24,744.315
2010-11-25,745.096
2010-11-26,736.376
2010-11-29,730.087
2010-11-30,725.62
2010-12-01,741.55
2010-12-02,754.521
2010-12-03,759.423
2010-12-06,757.32
2010-12-07,761.552
2010-12-08,761.966
2010-12-09,766.156
2010-12-10,770.553
2010-12-13,775.427
2010-12-14,776.611
2010-12-15,771.733
2010-12-16,772.139
2010-12-17,769.857
2010-12-20,771.263
2010-12-21,778.865
2010-12-22,781.098
2010-12-23,780.66
2010-12-24,781.452
2010-12-27,780.476
2010-12-28,781.908
2010-12-29,783.688
2010-12-30,782.759
2010-12-31,784.663
2011-01-03,791.768
2011-01-04,792.552
2011-01-05,791.753
2011-01-06,789.166
2011-01-07,786.461
2011-01-10,781.751
2011-01-11,786.476
2011-01-12,798.182
2011-01-13,802.94
2011-01-14,807.524
2011-01-17,806.46
2011-01-18,811.517
2011-01-19,805.908
2011-01-20,800.733
2011-01-21,809.428
2011-01-24,814.572
2011-01-25,812.077
2011-01-26,816.094
2011-01-27,819.613
2011-01-28,807.94
2011-01-31,811.84
2011-02-01,827.82
2011-02-02,827.1
2011-02-03,825.027
2011-02-04,825.21
2011-02-07,831.312
2011-02-08,835.762
2011-02-09,833.204
2011-02-10,830.549
2011-02-11,832.118
2011-02-14,833.341
2011-02-15,833.76
2011-02-16,839.941
2011-02-17,844.82
2011-02-18,848.01
2011-02-21,844.179
2011-02-22,832.524
2011-02-23,828.179
2011-02-24,826.275
2011-02-25,834.385
2011-02-28,842.025
2011-03-01,832.966
2011-03-02,831.966
2011-03-03,841.82
2011-03-04,838.602
2011-03-07,833.907
2011-03-08,837.722
2011-03-09,837.116
2011-03-10,820.743
2011-03-11,821.834
2011-03-14,818.451
2011-03-15,804.962
2011-03-16,791.37
2011-03-17,804.483
2011-03-18,811.438
2011-03-21,825.546
2011-03-22,824.559
2011-03-23,824.159
2011-03-24,832.103
2011-03-25,833.964
2011-03-28,831.976
2011-03-29,833.888
2011-03-30,841.535
2011-03-31,840.122
2011-04-01,846.954
2011-04-04,849.476
2011-04-05,849.695
2011-04-06,856.058
2011-04-07,853.428
2011-04-08,856.441
2011-04-11,853.851
2011-04-12,843.856
2011-04-13,845.745
2011-04-14,843.462
2011-04-15,845.421
2011-04-18,829.258
2011-04-19,834.816
2011-04-20,850.834
2011-04-21,855.835
2011-04-22,855.835
2011-04-25,854.175
2011-04-26,862.019
2011-04-27,866.931
2011-04-28,875.081
2011-04-29,877.683
2011-05-02,878.189
2011-05-03,872.535
2011-05-04,864.554
2011-05-05,852.645
2011-05-06,856.448
2011-05-09,852.288
2011-05-10,861.333
2011-05-11,855.891
2011-05-12,852.118
2011-05-13,847.309
2011-05-16,844.33
2011-05-17,840.467
2011-05-18,848.215
2011-05-19,851.675
2011-05-20,845.173
2011-05-23,830.741
2011-05-24,831.948
2011-05-25,834.734
2011-05-26,836.995
2011-05-27,844.797
2011-05-30,844.543
2011-05-31,855.083
2011-06-01,840.584
2011-06-02,834.766
2011-06-03,832.329
2011-06-06,824.963
2011-06-07,826.427
2011-06-08,819.764
2011-06-09,824.049
2011-06-10,811.251
2011-06-13,812.713
2011-06-14,824.293
2011-06-15,808.718
2011-06-16,804.385
2011-06-17,810.797
2011-06-20,811.141
2011-06-21,823.401
2011-06-22,820.608
2011-06-23,807.165
2011-06-24,801.619
2011-06-27,806.252
2011-06-28,814.737
2011-06-29,825.961
2011-06-30,837.428
2011-07-01,846.284
2011-07-04,847.728
2011-07-05,844.396
2011-07-06,839.558
2011-07-07,846.808
2011-07-08,838.366
2011-07-11,817.988
2011-07-12,813.475
2011-07-13,821.045
2011-07-14,815.28
2011-07-15,814.301
2011-07-18,801.968
2011-07-19,814.675
2011-07-20,820.826
2011-07-21,836.271
2011-07-22,837.235
2011-07-25,830.678
2011-07-26,830.821
2011-07-27,815.362
2011-07-28,811.52
2011-07-29,807.331
2011-08-01,798.766
2011-08-02,781.09
2011-08-03,777.416
2011-08-04,742.953
2011-08-05,734.404
2011-08-08,692.0
2011-08-09,714.608
2011-08-10,687.583
2011-08-11,714.304
2011-08-12,722.6
2011-08-15,740.678
2011-08-16,734.244
2011-08-17,738.268
2011-08-18,704.999
2011-08-19,695.106
2011-08-22,695.725
2011-08-23,712.005
2011-08-24,721.909
2011-08-25,712.297
2011-08-26,714.693
2011-08-29,735.905
2011-08-30,736.926
2011-08-31,746.422
2011-09-01,739.264
2011-09-02,719.472
2011-09-05,706.593
2011-09-06,698.426
2011-09-07,720.021
2011-09-08,716.273
2011-09-09,692.748
2011-09-12,684.85
2011-09-13,692.643
2011-09-14,699.685
2011-09-15,716.914
2011-09-16,719.787
2011-09-19,704.433
2011-09-20,708.586
2011-09-21,689.905
2011-09-22,660.536
2011-09-23,665.267
2011-09-26,678.515
2011-09-27,698.117
2011-09-28,685.987
2011-09-29,695.08
2011-09-30,679.002
2011-10-03,658.251
2011-10-04,660.615
2011-10-05,675.969
2011-10-06,693.083
2011-10-07,692.969
2011-10-10,714.429
2011-10-11,714.031
2011-10-12,727.928
2011-10-13,720.102
2011-10-14,732.165
2011-10-17,719.889
2011-10-18,726.637
2011-10-19,727.527
2011-10-20,723.392
2011-10-21,741.233
2011-10-24,751.321
2011-10-25,739.805
2011-10-26,744.857
2011-10-27,779.169
2011-10-28,777.793
2011-10-31,755.27
2011-11-01,724.603
2011-11-02,736.73
2011-11-03,748.436
2011-11-04,743.293
2011-11-07,745.114
2011-11-08,753.5
2011-11-09,727.922
2011-11-10,730.419
2011-11-11,748.452
2011-11-14,739.213
2011-11-15,736.349
2011-11-16,729.054
2011-11-17,719.115
2011-11-18,717.736
2011-11-21,700.057
2011-11-22,695.116
2011-11-23,678.287
2011-11-24,676.723
2011-11-25,676.333
2011-11-28,699.072
2011-11-29,703.079
2011-11-30,735.51
2011-12-01,732.557
2011-12-02,736.631
2011-12-05,745.631
2011-12-06,743.286
2011-12-07,745.524
2011-12-08,727.862
2011-12-09,739.054
2011-12-12,724.186
2011-12-13,718.766
2011-12-14,706.842
2011-12-15,712.273
2011-12-16,714.786
2011-12-19,706.754
2011-12-20,726.818
2011-12-21,729.082
2011-12-22,737.727
2011-12-23,743.548
2011-12-26,743.577
2011-12-27,743.547
2011-12-28,732.343
2011-12-29,739.563
2011-12-30,741.338
2012-01-02,743.991
2012-01-03,757.526
2012-01-04,753.569
2012-01-05,749.548
2012-01-06,746.443
2012-01-09,746.885
2012-01-10,757.67
2012-01-11,756.451
2012-01-12,759.133
2012-01-13,753.921
2012-01-16,755.746
2012-01-17,760.609
2012-01-18,767.283
2012-01-19,774.837
2012-01-20,776.678
2012-01-23,781.421
2012-01-24,777.808
2012-01-25,779.551
2012-01-26,783.243
2012-01-27,779.739
2012-01-30,773.557
2012-01-31,774.84
2012-02-01,787.491
2012-02-02,788.251
2012-02-03,798.795
2012-02-06,797.691
2012-02-07,801.152
2012-02-08,803.098
2012-02-09,804.236
2012-02-10,793.8
2012-02-13,800.107
2012-02-14,795.783
2012-02-15,794.643
2012-02-16,800.17
2012-02-17,806.865
2012-02-20,811.722
2012-02-21,810.882
2012-02-22,804.859
2012-02-23,807.756
2012-02-24,811.893
2012-02-27,810.329
2012-02-28,812.543
2012-02-29,810.008
2012-03-01,814.773
2012-03-02,810.502
2012-03-05,807.383
2012-03-06,788.308
2012-03-07,792.748
2012-03-08,804.424
2012-03-09,805.401
2012-03-12,804.281
2012-03-13,819.492
2012-03-14,817.239
2012-03-15,822.628
2012-03-16,826.568
2012-03-19,829.564
2012-03-20,823.876
2012-03-21,821.12
2012-03-22,813.37
2012-03-23,817.58
2012-03-26,828.085
2012-03-27,824.959
2012-03-28,818.872
2012-03-29,813.448
2012-03-30,818.187
2012-04-02,824.511
2012-04-03,818.977
2012-04-04,804.417
2012-04-05,801.932
2012-04-06,801.932
2012-04-09,795.272
2012-04-10,779.743
2012-04-11,786.475
2012-04-12,797.355
2012-04-13,785.288
2012-04-16,786.996
2012-04-17,801.042
2012-04-18,796.451
2012-04-19,792.885
2012-04-20,797.015
2012-04-23,785.709
2012-04-24,794.377
2012-04-25,801.521
2012-04-26,806.195
2012-04-27,810.021
2012-04-30,806.288
2012-05-01,810.916
2012-05-02,805.438
2012-05-03,800.445
2012-05-04,788.235
2012-05-07,788.761
2012-05-08,782.392
2012-05-09,775.855
2012-05-10,782.02
2012-05-11,779.765
2012-05-14,767.013
2012-05-15,760.281
2012-05-16,754.815
2012-05-17,744.494
2012-05-18,738.204
2012-05-21,744.875
2012-05-22,751.059
2012-05-23,742.315
2012-05-24,746.416
2012-05-25,744.771
2012-05-28,745.459
2012-05-29,752.056
2012-05-30,737.777
2012-05-31,736.936
2012-06-01,722.168
2012-06-04,721.902
2012-06-05,726.503
2012-06-06,744.229
2012-06-07,748.512
2012-06-08,748.979
2012-06-11,743.718
2012-06-12,749.6
2012-06-13,748.836
2012-06-14,754.264
2012-06-15,763.1
2012-06-18,761.767
2012-06-19,773.484
2012-06-20,775.158
2012-06-21,760.652
2012-06-22,760.736
2012-06-25,747.788
2012-06-26,749.578
2012-06-27,758.693
2012-06-28,757.336
2012-06-29,780.917
2012-07-02,784.033
2012-07-03,790.494
2012-07-04,789.21
2012-07-05,782.686
2012-07-06,774.19
2012-07-09,771.604
2012-07-10,768.391
2012-07-11,770.866
2012-07-12,763.956
2012-07-13,776.942
2012-07-16,776.521
2012-07-17,780.163
2012-07-18,786.195
2012-07-19,788.307
2012-07-20,777.731
2012-07-23,765.743
2012-07-24,758.5
2012-07-25,759.611
2012-07-26,776.297
2012-07-27,790.845
2012-07-30,793.215
2012-07-31,790.595
2012-08-01,789.626
2012-08-02,778.558
2012-08-03,798.01
2012-08-06,802.287
2012-08-07,808.311
2012-08-08,808.805
2012-08-09,809.286
2012-08-10,810.105
2012-08-13,808.299
2012-08-14,809.304
2012-08-15,809.34
2012-08-16,816.106
2012-08-17,817.587
2012-08-20,817.185
2012-08-21,820.36
2012-08-22,815.86
2012-08-23,812.435
2012-08-24,813.613
2012-08-27,814.232
2012-08-28,813.925
2012-08-29,813.269
2012-08-30,806.379
2012-08-31,812.473
2012-09-03,813.576
2012-09-04,810.367
2012-09-05,810.426
2012-09-06,828.43
2012-09-07,837.373
2012-09-10,834.83
2012-09-11,839.861
2012-09-12,843.513
2012-09-13,851.428
2012-09-14,863.714
2012-09-17,858.943
2012-09-18,853.578
2012-09-19,855.262
2012-09-20,851.896
2012-09-21,854.896
2012-09-24,851.615
2012-09-25,848.522
2012-09-26,837.291
2012-09-27,843.642
2012-09-28,838.229
2012-10-01,844.232
2012-10-02,845.07
2012-10-03,845.135
2012-10-04,852.084
2012-10-05,857.332
2012-10-08,851.543
2012-10-09,844.846
2012-10-10,839.948
2012-10-11,843.779
2012-10-12,839.398
2012-10-15,844.213
2012-10-16,855.124
2012-10-17,864.742
2012-10-18,866.28
2012-10-19,854.238
2012-10-22,852.977
2012-10-23,838.824
2012-10-24,838.688
2012-10-25,841.279
2012-10-26,838.988
2012-10-29,836.446
2012-10-30,841.156
2012-10-31,841.187
2012-11-01,849.79
2012-11-02,843.87
2012-11-05,841.122
2012-11-06,848.107
2012-11-07,830.371
2012-11-08,823.396
2012-11-09,822.084
2012-11-12,821.399
2012-11-13,818.809
2012-11-14,809.325
2012-11-15,806.646
2012-11-16,804.607
2012-11-19,821.799
2012-11-20,822.423
2012-11-21,825.208
2012-11-22,828.562
2012-11-23,838.216
2012-11-26,835.588
2012-11-27,832.659
2012-11-28,836.412
2012-11-29,843.712
2012-11-30,844.72
2012-12-03,843.701
2012-12-04,843.909
2012-12-05,848.657
2012-12-06,850.225
2012-12-07,851.783
2012-12-10,852.633
2012-12-11,859.071
2012-12-12,861.97
2012-12-13,859.152
2012-12-14,858.085
2012-12-17,864.872
2012-12-18,873.651
2012-12-19,873.078
2012-12-20,876.489
2012-12-21,869.121
2012-12-24,867.583
2012-12-25,867.56
2012-12-26,866.503
2012-12-27,865.886
2012-12-28,858.525
2012-12-31,866.492
2013-01-01,866.548
2013-01-02,888.365
2013-01-03,886.372
2013-01-04,890.404
2013-01-07,888.942
2013-01-08,885.733
2013-01-09,889.625
2013-01-10,897.935
2013-01-11,900.009
2013-01-14,900.127
2013-01-15,900.833
2013-01-16,898.824
2013-01-17,904.862
2013-01-18,904.752
2013-01-21,906.637
2013-01-22,909.231
2013-01-23,908.4
2013-01-24,913.423
2013-01-25,919.213
2013-01-28,918.265
2013-01-29,924.243
2013-01-30,922.139
2013-01-31,919.121
2013-02-01,927.359
2013-02-04,913.391
2013-02-05,919.057
2013-02-06,919.526
2013-02-07,913.931
2013-02-08,920.099
2013-02-11,919.196
2013-02-12,925.419
2013-02-13,927.247
2013-02-14,924.786
2013-02-15,922.564
2013-02-18,922.606
2013-02-19,931.053
2013-02-20,922.207
2013-02-21,909.138
2013-02-22,916.716
2013-02-25,907.4
2013-02-26,902.236
2013-02-27,913.815
2013-02-28,916.024
2013-03-01,913.369
2013-03-04,914.803
2013-03-05,926.176
2013-03-06,927.993
2013-03-07,930.961
2013-03-08,934.96
2013-03-11,937.057
2013-03-12,936.4
2013-03-13,934.034
2013-03-14,941.983
2013-03-15,943.104
2013-03-18,935.247
2013-03-19,930.486
2013-03-20,937.217
2013-03-21,931.343
2013-03-22,935.755
2013-03-25,929.955
2013-03-26,934.317
2013-03-27,930.761
2013-03-28,934.375
2013-03-29,934.375
2013-04-01,932.594
2013-04-02,938.0
2013-04-03,927.541
2013-04-04,927.731
2013-04-05,925.178
2013-04-08,928.469
2013-04-09,935.197
2013-04-10,948.297
2013-04-11,952.803
2013-04-12,947.18
2013-04-15,929.447
2013-04-16,936.119
2013-04-17,921.928
2013-04-18,920.188
2013-04-19,927.921
2013-04-22,930.343
2013-04-23,943.413
2013-04-24,948.452
2013-04-25,953.522
2013-04-26,951.563
2013-04-29,960.272
2013-04-30,964.859
2013-05-01,956.845
2013-05-02,960.357
2013-05-03,970.637
2013-05-06,970.678
2013-05-07,976.329
2013-05-08,983.384
2013-05-09,978.616
2013-05-10,977.948
2013-05-13,977.231
2013-05-14,984.556
2013-05-15,987.792
2013-05-16,986.415
2013-05-17,991.722
2013-05-20,994.62
2013-05-21,995.893
2013-05-22,990.567
2013-05-23,981.754
2013-05-24,980.211
2013-05-27,981.611
2013-05-28,987.767
2013-05-29,980.847
2013-05-30,986.386
2013-05-31,972.053
2013-06-03,976.254
2013-06-04,974.845
2013-06-05,961.129
2013-06-06,964.736
2013-06-07,974.94
2013-06-10,974.376
2013-06-11,965.477
2013-06-12,960.434
2013-06-13,969.662
2013-06-14,968.279
2013-06-17,976.068
2013-06-18,981.141
2013-06-19,971.217
2013-06-20,939.152
2013-06-21,936.852
2013-06-24,923.661
2013-06-25,933.704
2013-06-26,943.023
2013-06-27,950.195
2013-06-28,946.3
2013-07-01,952.119
2013-07-02,950.988
2013-07-03,946.182
2013-07-04,952.35
2013-07-05,952.587
2013-07-08,961.113
2013-07-09,967.715
2013-07-10,969.568
2013-07-11,984.746
2013-07-12,985.591
2013-07-15,989.078
2013-07-16,987.727
2013-07-17,990.093
2013-07-18,997.65
2013-07-19,1000.037
2013-07-22,1005.112
2013-07-23,1006.508
2013-07-24,1004.821
2013-07-25,1004.65
2013-07-26,1005.151
2013-07-29,1002.722
2013-07-30,1001.301
2013-07-31,1000.935
2013-08-01,1010.045
2013-08-02,1012.121
2013-08-05,1009.669
2013-08-06,1004.98
2013-08-07,1002.236
2013-08-08,1010.424
2013-08-09,1011.111
2013-08-12,1009.809
2013-08-13,1010.621
2013-08-14,1010.078
2013-08-15,997.752
2013-08-16,998.554
2013-08-19,991.182
2013-08-20,992.102
2013-08-21,984.295
2013-08-22,991.64
2013-08-23,998.928
2013-08-26,994.647
2013-08-27,979.019
2013-08-28,979.015
2013-08-29,980.062
2013-08-30,973.981
2013-09-02,980.544
2013-09-03,980.066
2013-09-04,986.782
2013-09-05,988.69
2013-09-06,992.36
2013-09-09,1001.031
2013-09-10,1010.798
2013-09-11,1015.762
2013-09-12,1012.718
2013-09-13,1014.104
2013-09-16,1023.458
2013-09-17,1024.823
2013-09-18,1033.181
2013-09-19,1038.499
2013-09-20,1030.299
2013-09-23,1025.704
2013-09-24,1024.916
2013-09-25,1025.512
2013-09-26,1025.673
2013-09-27,1023.71
2013-09-30,1017.67
2013-10-01,1025.303
2013-10-02,1025.439
2013-10-03,1019.706
2013-10-04,1024.454
2013-10-07,1018.059
2013-10-08,1009.846
2013-10-09,1007.707
2013-10-10,1027.231
2013-10-11,1034.367
2013-10-14,1038.127
2013-10-15,1035.561
2013-10-16,1045.074
2013-10-17,1056.33
2013-10-18,1062.794
2013-10-21,1063.829
2013-10-22,1071.468
2013-10-23,1064.414
2013-10-24,1067.732
2013-10-25,1070.729
2013-10-28,1070.633
2013-10-29,1075.792
2013-10-30,1072.852
2013-10-31,1066.825
2013-11-01,1064.843
2013-11-04,1070.417
2013-11-05,1066.543
2013-11-06,1073.961
2013-11-07,1061.397
2013-11-08,1068.248
2013-11-11,1070.737
2013-11-12,1066.869
2013-11-13,1068.599
2013-11-14,1075.386
2013-11-15,1080.213
2013-11-18,1082.002
2013-11-19,1077.777
2013-11-20,1074.338
2013-11-21,1078.366
2013-11-22,1082.749
2013-11-25,1082.06
2013-11-26,1079.747
2013-11-27,1082.819
2013-11-28,1084.642
2013-11-29,1083.849
2013-12-02,1078.954
2013-12-03,1072.022
2013-12-04,1068.366
2013-12-05,1062.479
2013-12-06,1074.021
2013-12-09,1076.666
2013-12-10,1073.575
2013-12-11,1062.217
2013-12-12,1055.913
2013-12-13,1055.139
2013-12-16,1064.548
2013-12-17,1059.618
2013-12-18,1073.805
2013-12-19,1076.755
2013-12-20,1082.82
2013-12-23,1089.88
2013-12-24,1093.163
2013-12-25,1093.181
2013-12-26,1096.641
2013-12-27,1102.477
2013-12-30,1102.921
2013-12-31,1105.961
2014-01-01,1105.979
2014-01-02,1093.78
2014-01-03,1095.004
2014-01-06,1093.224
2014-01-07,1098.825
2014-01-08,1097.568
2014-01-09,1096.08
2014-01-10,1102.084
2014-01-13,1095.328
2014-01-14,1101.301
2014-01-15,1107.19
2014-01-16,1106.358
2014-01-17,1104.921
2014-01-20,1104.613
2014-01-21,1105.001
2014-01-22,1105.898
2014-01-23,1098.325
2014-01-24,1076.804
2014-01-27,1070.586
2014-01-28,1076.978
2014-01-29,1070.138
2014-01-30,1075.055
2014-01-31,1067.37
2014-02-03,1047.994
2014-02-04,1050.086
2014-02-05,1049.575
2014-02-06,1064.683
2014-02-07,1075.175
2014-02-10,1077.016
2014-02-11,1090.679
2014-02-12,1092.691
2014-02-13,1097.951
2014-02-14,1104.955
2014-02-17,1107.128
2014-02-18,1109.392
2014-02-19,1106.272
2014-02-20,1109.959
2014-02-21,1111.505
2014-02-24,1116.795
2014-02-25,1115.29
2014-02-26,1112.959
2014-02-27,1115.99
2014-02-28,1122.757
2014-03-03,1109.421
2014-03-04,1125.832
2014-03-05,1126.052
2014-03-06,1131.134
2014-03-07,1127.71
2014-03-10,1124.831
2014-03-11,1120.849
2014-03-12,1118.672
2014-03-13,1109.961
2014-03-14,1105.652
2014-03-17,1115.908
2014-03-18,1123.433
2014-03-19,1118.216
2014-03-20,1118.657
2014-03-21,1120.227
2014-03-24,1115.149
2014-03-25,1123.495
2014-03-26,1122.483
2014-03-27,1121.717
2014-03-28,1129.377
2014-03-31,1138.419
2014-04-01,1144.39
2014-04-02,1146.841
2014-04-03,1145.836
2014-04-04,1142.011
2014-04-07,1132.067
2014-04-08,1135.818
2014-04-09,1144.477
2014-04-10,1131.925
2014-04-11,1121.482
2014-04-14,1125.244
2014-04-15,1126.309
2014-04-16,1137.015
2014-04-17,1141.329
2014-04-18,1141.329
2014-04-21,1142.453
2014-04-22,1149.334
2014-04-23,1147.543
2014-04-24,1148.441
2014-04-25,1142.0
2014-04-28,1145.93
2014-04-29,1152.887
2014-04-30,1156.611
2014-05-01,1155.09
2014-05-02,1154.42
2014-05-05,1153.817
2014-05-06,1149.49
2014-05-07,1155.612
2014-05-08,1157.309
2014-05-09,1153.349
2014-05-12,1162.448
2014-05-13,1162.445
2014-05-14,1159.641
2014-05-15,1150.708
2014-05-16,1152.02
2014-05-19,1153.297
2014-05-20,1146.833
2014-05-21,1153.239
2014-05-22,1155.216
2014-05-23,1158.995
2014-05-26,1161.942
2014-05-27,1164.202
2014-05-28,1163.252
2014-05-29,1167.524
2014-05-30,1168.835
2014-06-02,1169.832
2014-06-03,1168.611
2014-06-04,1169.472
2014-06-05,1176.294
2014-06-06,1184.086
2014-06-09,1185.755
2014-06-10,1185.045
2014-06-11,1180.092
2014-06-12,1177.697
2014-06-13,1180.117
2014-06-16,1180.276
2014-06-17,1182.163
2014-06-18,1188.444
2014-06-19,1195.01
2014-06-20,1194.995
2014-06-23,1194.807
2014-06-24,1187.856
2014-06-25,1187.447
2014-06-26,1185.836
2014-06-27,1188.618
2014-06-30,1189.358
2014-07-01,1196.179
2014-07-02,1196.879
2014-07-03,1202.104
2014-07-04,1201.121
2014-07-07,1195.052
2014-07-08,1186.591
2014-07-09,1189.246
2014-07-10,1181.739
2014-07-11,1182.566
2014-07-14,1189.134
2014-07-15,1185.808
2014-07-16,1194.908
2014-07-17,1182.699
2014-07-18,1189.125
2014-07-21,1185.846
2014-07-22,1192.16
2014-07-23,1193.971
2014-07-24,1196.325
2014-07-25,1190.575
2014-07-28,1190.048
2014-07-29,1187.005
2014-07-30,1182.425
2014-07-31,1164.842
2014-08-01,1158.138
2014-08-04,1161.695
2014-08-05,1153.37
2014-08-06,1151.157
2014-08-07,1144.658
2014-08-08,1150.532
2014-08-11,1156.44
2014-08-12,1154.988
2014-08-13,1162.06
2014-08-14,1165.767
2014-08-15,1163.877
2014-08-18,1173.26
2014-08-19,1177.203
2014-08-20,1178.318
2014-08-21,1183.808
2014-08-22,1178.825
2014-08-25,1185.103
2014-08-26,1188.969
2014-08-27,1190.785
2014-08-28,1186.427
2014-08-29,1190.773
2014-09-01,1190.646
2014-09-02,1188.002
2014-09-03,1192.825
2014-09-04,1190.63
2014-09-05,1192.213
2014-09-08,1186.78
2014-09-09,1178.908
2014-09-10,1179.768
2014-09-11,1180.9
2014-09-12,1174.732
2014-09-15,1173.413
2014-09-16,1177.472
2014-09-17,1180.43
2014-09-18,1185.108
2014-09-19,1183.153
2014-09-22,1173.679
2014-09-23,1164.956
2014-09-24,1169.332
2014-09-25,1153.461
2014-09-26,1157.219
2014-09-29,1151.881
2014-09-30,1149.612
2014-10-01,1137.417
2014-10-02,1130.398
2014-10-03,1135.769
2014-10-06,1137.994
2014-10-07,1124.634
2014-10-08,1134.971
2014-10-09,1119.182
2014-10-10,1102.792
2014-10-13,1095.314
2014-10-14,1095.283
2014-10-15,1081.705
2014-10-16,1081.498
2014-10-17,1097.533
2014-10-20,1102.239
2014-10-21,1120.682
2014-10-22,1117.111
2014-10-23,1126.278
2014-10-24,1131.453
2014-10-27,1128.427
2014-10-28,1141.977
2014-10-29,1142.289
2014-10-30,1143.084
2014-10-31,1156.292
2014-11-03,1151.416
2014-11-04,1147.666
2014-11-05,1155.574
2014-11-06,1156.17
2014-11-07,1156.76
2014-11-10,1162.024
2014-11-11,1162.469
2014-11-12,1159.64
2014-11-13,1157.725
2014-11-14,1158.314
2014-11-17,1160.184
2014-11-18,1167.215
2014-11-19,1164.722
2014-11-20,1165.7
2014-11-21,1173.822
2014-11-24,1174.824
2014-11-25,1175.592
2014-11-26,1179.052
2014-11-27,1176.523
2014-11-28,1169.304
2014-12-01,1163.185
2014-12-02,1169.395
2014-12-03,1172.863
2014-12-04,1168.545
2014-12-05,1171.2
2014-12-08,1161.556
2014-12-09,1156.622
2014-12-10,1141.173
2014-12-11,1142.742
2014-12-12,1122.488
2014-12-15,1107.943
2014-12-16,1112.63
2014-12-17,1126.805
2014-12-18,1149.955
2014-12-19,1156.216
2014-12-22,1161.453
2014-12-23,1165.201
2014-12-24,1165.529
2014-12-25,1165.514
2014-12-26,1167.158
2014-12-29,1169.228
2014-12-30,1162.491
2014-12-31,1154.082
2015-01-01,1154.089
2015-01-02,1151.73
2015-01-05,1126.478
2015-01-06,1117.112
2015-01-07,1122.698
2015-01-08,1143.585
2015-01-09,1134.054
2015-01-12,1128.637
2015-01-13,1129.412
2015-01-14,1119.489
2015-01-15,1116.532
2015-01-16,1128.042
2015-01-19,1132.017
2015-01-20,1131.861
2015-01-21,1138.226
2015-01-22,1151.521
2015-01-23,1145.062
2015-01-26,1149.379
2015-01-27,1141.744
2015-01-28,1127.297
2015-01-29,1131.361
2015-01-30,1117.424
2015-02-02,1132.371
2015-02-03,1152.468
2015-02-04,1148.599
2015-02-05,1159.293
2015-02-06,1155.469
2015-02-09,1149.913
2015-02-10,1156.338
2015-02-11,1152.006
2015-02-12,1164.522
2015-02-13,1172.281
2015-02-16,1171.903
2015-02-17,1173.027
2015-02-18,1174.145
2015-02-19,1171.934
2015-02-20,1175.37
2015-02-23,1174.985
2015-02-24,1179.521
2015-02-25,1180.496
2015-02-26,1176.114
2015-02-27,1176.203
2015-03-02,1177.303
2015-03-03,1171.491
2015-03-04,1165.604
2015-03-05,1167.375
2015-03-06,1149.781
2015-03-09,1150.489
2015-03-10,1130.247
2015-03-11,1130.545
2015-03-12,1141.254
2015-03-13,1133.134
2015-03-16,1146.07
2015-03-17,1142.68
2015-03-18,1154.831
2015-03-19,1151.413
2015-03-20,1169.613
2015-03-23,1173.261
2015-03-24,1168.959
2015-03-25,1158.644
2015-03-26,1151.224
2015-03-27,1150.982
2015-03-30,1160.544
2015-03-31,1151.046
2015-04-01,1150.885
2015-04-02,1157.171
2015-04-03,1157.171
2015-04-06,1167.446
2015-04-07,1166.942
2015-04-08,1164.571
2015-04-09,1166.664
2015-04-10,1173.086
2015-04-13,1168.701
2015-04-14,1174.617
2015-04-15,1179.366
2015-04-16,1180.31
2015-04-17,1169.129
2015-04-20,1177.049
2015-04-21,1174.043
2015-04-22,1176.718
2015-04-23,1180.809
2015-04-24,1186.517
2015-04-27,1188.302
2015-04-28,1192.983
2015-04-29,1189.029
2015-04-30,1181.245
2015-05-01,1186.365
2015-05-04,1189.2
2015-05-05,1177.729
2015-05-06,1177.33
2015-05-07,1174.568
2015-05-08,1192.739
2015-05-11,1188.487
2015-05-12,1185.905
2015-05-13,1189.851
2015-05-14,1199.84
2015-05-15,1200.707
2015-05-18,1200.011
2015-05-19,1196.536
2015-05-20,1197.335
2015-05-21,1200.718
2015-05-22,1194.871
