Date,KOKUSAI INDEX (WORLD ex JP) IMI VALUE IMI (Large+Mid+Small Cap)
2010-09-09,722.392
2010-09-10,723.962
2010-09-13,734.982
2010-09-14,735.791
2010-09-15,737.09
2010-09-16,735.388
2010-09-17,733.071
2010-09-20,744.567
2010-09-21,742.476
2010-09-22,741.199
2010-09-23,733.98
2010-09-24,749.046
2010-09-27,746.089
2010-09-28,749.25
2010-09-29,748.262
2010-09-30,747.457
2010-10-01,751.741
2010-10-04,746.164
2010-10-05,761.974
2010-10-06,765.466
2010-10-07,765.993
2010-10-08,767.809
2010-10-11,768.467
2010-10-12,767.47
2010-10-13,777.237
2010-10-14,777.34
2010-10-15,773.487
2010-10-18,778.173
2010-10-19,766.05
2010-10-20,775.375
2010-10-21,776.803
2010-10-22,774.873
2010-10-25,777.902
2010-10-26,774.665
2010-10-27,768.135
2010-10-28,773.047
2010-10-29,773.349
2010-11-01,773.793
2010-11-02,781.312
2010-11-03,781.904
2010-11-04,800.561
2010-11-05,800.142
2010-11-08,796.508
2010-11-09,793.667
2010-11-10,788.98
2010-11-11,786.374
2010-11-12,780.555
2010-11-15,780.582
2010-11-16,765.379
2010-11-17,766.304
2010-11-18,777.699
2010-11-19,778.026
2010-11-22,773.078
2010-11-23,757.981
2010-11-24,766.06
2010-11-25,766.865
2010-11-26,757.94
2010-11-29,751.497
2010-11-30,746.911
2010-12-01,763.327
2010-12-02,776.681
2010-12-03,781.745
2010-12-06,779.586
2010-12-07,783.95
2010-12-08,784.417
2010-12-09,788.75
2010-12-10,793.278
2010-12-13,798.344
2010-12-14,799.566
2010-12-15,794.551
2010-12-16,794.982
2010-12-17,792.635
2010-12-20,794.087
2010-12-21,801.924
2010-12-22,804.257
2010-12-23,803.861
2010-12-24,804.676
2010-12-27,803.673
2010-12-28,805.151
2010-12-29,807.047
2010-12-30,806.107
2010-12-31,808.068
2011-01-03,815.394
2011-01-04,816.216
2011-01-05,815.408
2011-01-06,812.825
2011-01-07,810.042
2011-01-10,805.198
2011-01-11,810.068
2011-01-12,822.145
2011-01-13,827.05
2011-01-14,831.772
2011-01-17,830.696
2011-01-18,835.905
2011-01-19,830.16
2011-01-20,824.829
2011-01-21,833.787
2011-01-24,839.102
2011-01-25,836.535
2011-01-26,840.7
2011-01-27,844.343
2011-01-28,832.329
2011-01-31,836.346
2011-02-01,852.81
2011-02-02,852.107
2011-02-03,850.008
2011-02-04,850.2
2011-02-07,856.488
2011-02-08,861.141
2011-02-09,858.535
2011-02-10,855.806
2011-02-11,857.455
2011-02-14,858.753
2011-02-15,859.189
2011-02-16,865.59
2011-02-17,870.642
2011-02-18,873.934
2011-02-21,869.987
2011-02-22,857.978
2011-02-23,853.506
2011-02-24,851.711
2011-02-25,860.124
2011-02-28,868.015
2011-03-01,858.681
2011-03-02,857.675
2011-03-03,867.843
2011-03-04,864.529
2011-03-07,859.692
2011-03-08,863.664
2011-03-09,863.065
2011-03-10,846.187
2011-03-11,847.379
2011-03-14,843.896
2011-03-15,829.993
2011-03-16,815.987
2011-03-17,829.516
2011-03-18,836.689
2011-03-21,851.243
2011-03-22,850.232
2011-03-23,849.823
2011-03-24,858.044
2011-03-25,859.998
2011-03-28,857.952
2011-03-29,859.995
2011-03-30,867.908
2011-03-31,866.455
2011-04-01,873.549
2011-04-04,876.179
2011-04-05,876.414
2011-04-06,883.076
2011-04-07,880.391
2011-04-08,883.515
2011-04-11,880.847
2011-04-12,870.539
2011-04-13,872.503
2011-04-14,870.203
2011-04-15,872.24
2011-04-18,855.588
2011-04-19,861.333
2011-04-20,877.864
2011-04-21,883.115
2011-04-22,883.115
2011-04-25,881.402
2011-04-26,889.514
2011-04-27,894.634
2011-04-28,903.066
2011-04-29,905.81
2011-05-02,906.401
2011-05-03,900.577
2011-05-04,892.454
2011-05-05,880.279
2011-05-06,884.346
2011-05-09,880.108
2011-05-10,889.479
2011-05-11,883.992
2011-05-12,880.118
2011-05-13,875.213
2011-05-16,872.217
2011-05-17,868.267
2011-05-18,876.307
2011-05-19,879.905
2011-05-20,873.266
2011-05-23,858.52
2011-05-24,859.776
2011-05-25,862.673
2011-05-26,865.087
2011-05-27,873.203
2011-05-30,872.895
2011-05-31,883.823
2011-06-01,868.86
2011-06-02,862.866
2011-06-03,860.354
2011-06-06,852.76
2011-06-07,854.285
2011-06-08,847.43
2011-06-09,851.862
2011-06-10,838.67
2011-06-13,840.248
2011-06-14,852.234
2011-06-15,836.137
2011-06-16,831.698
2011-06-17,838.329
2011-06-20,838.725
2011-06-21,851.411
2011-06-22,848.531
2011-06-23,834.633
2011-06-24,828.932
2011-06-27,833.724
2011-06-28,842.577
2011-06-29,854.209
2011-06-30,866.083
2011-07-01,875.279
2011-07-04,876.786
2011-07-05,873.346
2011-07-06,868.426
2011-07-07,875.941
2011-07-08,867.216
2011-07-11,846.139
2011-07-12,841.475
2011-07-13,849.343
2011-07-14,843.383
2011-07-15,842.37
2011-07-18,829.614
2011-07-19,842.759
2011-07-20,849.156
2011-07-21,865.152
2011-07-22,866.163
2011-07-25,859.381
2011-07-26,859.529
2011-07-27,843.555
2011-07-28,839.609
2011-07-29,835.276
2011-08-01,826.436
2011-08-02,808.149
2011-08-03,804.441
2011-08-04,768.789
2011-08-05,759.947
2011-08-08,716.079
2011-08-09,739.479
2011-08-10,711.587
2011-08-11,739.277
2011-08-12,747.867
2011-08-15,766.593
2011-08-16,759.949
2011-08-17,764.167
2011-08-18,729.732
2011-08-19,719.499
2011-08-22,720.144
2011-08-23,736.998
2011-08-24,747.27
2011-08-25,737.326
2011-08-26,739.838
2011-08-29,761.818
2011-08-30,762.906
2011-08-31,772.753
2011-09-01,765.366
2011-09-02,744.881
2011-09-05,731.574
2011-09-06,723.123
2011-09-07,745.519
2011-09-08,741.645
2011-09-09,717.289
2011-09-12,709.116
2011-09-13,717.252
2011-09-14,724.55
2011-09-15,742.431
2011-09-16,745.41
2011-09-19,729.572
2011-09-20,733.882
2011-09-21,714.543
2011-09-22,684.129
2011-09-23,689.029
2011-09-26,702.759
2011-09-27,723.068
2011-09-28,710.577
2011-09-29,720.013
2011-09-30,703.374
2011-10-03,681.9
2011-10-04,684.37
2011-10-05,700.361
2011-10-06,718.113
2011-10-07,717.995
2011-10-10,740.231
2011-10-11,739.823
2011-10-12,754.248
2011-10-13,746.158
2011-10-14,758.658
2011-10-17,745.961
2011-10-18,752.954
2011-10-19,753.912
2011-10-20,749.627
2011-10-21,768.117
2011-10-24,778.589
2011-10-25,766.656
2011-10-26,771.892
2011-10-27,807.466
2011-10-28,806.055
2011-10-31,782.716
2011-11-01,750.936
2011-11-02,763.534
2011-11-03,775.714
2011-11-04,770.399
2011-11-07,772.363
2011-11-08,781.158
2011-11-09,754.65
2011-11-10,757.298
2011-11-11,775.994
2011-11-14,766.438
2011-11-15,763.491
2011-11-16,755.982
2011-11-17,745.68
2011-11-18,744.266
2011-11-21,725.962
2011-11-22,720.865
2011-11-23,703.42
2011-11-24,701.798
2011-11-25,701.428
2011-11-28,725.037
2011-11-29,729.229
2011-11-30,762.88
2011-12-01,759.822
2011-12-02,764.058
2011-12-05,773.399
2011-12-06,770.97
2011-12-07,773.327
2011-12-08,755.009
2011-12-09,766.619
2011-12-12,751.211
2011-12-13,745.648
2011-12-14,733.306
2011-12-15,738.96
2011-12-16,741.57
2011-12-19,733.265
2011-12-20,754.098
2011-12-21,756.454
2011-12-22,765.513
2011-12-23,771.558
2011-12-26,771.588
2011-12-27,771.573
2011-12-28,760.015
2011-12-29,767.516
2011-12-30,769.365
2012-01-02,772.119
2012-01-03,786.178
2012-01-04,782.113
2012-01-05,777.941
2012-01-06,774.802
2012-01-09,775.264
2012-01-10,786.47
2012-01-11,785.231
2012-01-12,788.021
2012-01-13,782.612
2012-01-16,784.524
2012-01-17,789.573
2012-01-18,796.533
2012-01-19,804.382
2012-01-20,806.293
2012-01-23,811.219
2012-01-24,807.487
2012-01-25,809.319
2012-01-26,813.163
2012-01-27,809.538
2012-01-30,803.135
2012-01-31,804.468
2012-02-01,817.655
2012-02-02,818.462
2012-02-03,829.442
2012-02-06,828.297
2012-02-07,831.897
2012-02-08,833.98
2012-02-09,835.176
2012-02-10,824.342
2012-02-13,830.938
2012-02-14,826.467
2012-02-15,825.365
2012-02-16,831.126
2012-02-17,838.091
2012-02-20,843.136
2012-02-21,842.27
2012-02-22,836.019
2012-02-23,839.07
2012-02-24,843.401
2012-02-27,841.928
2012-02-28,844.253
2012-02-29,841.639
2012-03-01,846.608
2012-03-02,842.182
2012-03-05,838.957
2012-03-06,819.146
2012-03-07,823.813
2012-03-08,835.958
2012-03-09,836.975
2012-03-12,835.82
2012-03-13,851.702
2012-03-14,849.372
2012-03-15,854.981
2012-03-16,859.079
2012-03-19,862.227
2012-03-20,856.321
2012-03-21,853.471
2012-03-22,845.435
2012-03-23,849.832
2012-03-26,860.761
2012-03-27,857.524
2012-03-28,851.283
2012-03-29,845.672
2012-03-30,850.621
2012-04-02,857.223
2012-04-03,851.516
2012-04-04,836.403
2012-04-05,833.96
2012-04-06,833.96
2012-04-09,827.034
2012-04-10,810.9
2012-04-11,817.932
2012-04-12,829.256
2012-04-13,816.764
2012-04-16,818.568
2012-04-17,833.196
2012-04-18,828.432
2012-04-19,824.737
2012-04-20,829.073
2012-04-23,817.391
2012-04-24,826.418
2012-04-25,833.915
2012-04-26,838.812
2012-04-27,842.84
2012-04-30,839.002
2012-05-01,843.818
2012-05-02,838.175
2012-05-03,833.028
2012-05-04,820.474
2012-05-07,821.035
2012-05-08,814.428
2012-05-09,807.688
2012-05-10,814.322
2012-05-11,812.021
2012-05-14,798.763
2012-05-15,791.779
2012-05-16,786.182
2012-05-17,775.475
2012-05-18,768.996
2012-05-21,776.01
2012-05-22,782.476
2012-05-23,773.379
2012-05-24,777.689
2012-05-25,775.983
2012-05-28,776.708
2012-05-29,783.617
2012-05-30,768.81
2012-05-31,767.944
2012-06-01,752.591
2012-06-04,752.322
2012-06-05,757.123
2012-06-06,775.648
2012-06-07,780.128
2012-06-08,780.658
2012-06-11,775.198
2012-06-12,781.335
2012-06-13,780.619
2012-06-14,786.28
2012-06-15,795.494
2012-06-18,794.169
2012-06-19,806.398
2012-06-20,808.153
2012-06-21,793.074
2012-06-22,793.165
2012-06-25,779.693
2012-06-26,781.57
2012-06-27,791.163
2012-06-28,789.761
2012-06-29,814.371
2012-07-02,817.633
2012-07-03,824.438
2012-07-04,823.121
2012-07-05,816.321
2012-07-06,807.545
2012-07-09,804.853
2012-07-10,801.513
2012-07-11,804.121
2012-07-12,796.92
2012-07-13,810.495
2012-07-16,810.056
2012-07-17,813.856
2012-07-18,820.179
2012-07-19,822.408
2012-07-20,811.374
2012-07-23,798.871
2012-07-24,791.331
2012-07-25,792.493
2012-07-26,809.908
2012-07-27,825.1
2012-07-30,827.589
2012-07-31,824.857
2012-08-01,823.887
2012-08-02,812.358
2012-08-03,832.688
2012-08-06,837.154
2012-08-07,843.444
2012-08-08,844.018
2012-08-09,844.583
2012-08-10,845.445
2012-08-13,843.619
2012-08-14,844.689
2012-08-15,844.796
2012-08-16,851.87
2012-08-17,853.424
2012-08-20,853.01
2012-08-21,856.33
2012-08-22,851.643
2012-08-23,848.078
2012-08-24,849.346
2012-08-27,849.999
2012-08-28,849.685
2012-08-29,849.049
2012-08-30,841.876
2012-08-31,848.243
2012-09-03,849.396
2012-09-04,846.052
2012-09-05,846.154
2012-09-06,864.982
2012-09-07,874.361
2012-09-10,871.716
2012-09-11,876.974
2012-09-12,880.846
2012-09-13,889.145
2012-09-14,901.977
2012-09-17,897.008
2012-09-18,891.41
2012-09-19,893.185
2012-09-20,889.713
2012-09-21,892.848
2012-09-24,889.489
2012-09-25,886.287
2012-09-26,874.633
2012-09-27,881.295
2012-09-28,875.641
2012-10-01,881.939
2012-10-02,882.816
2012-10-03,882.936
2012-10-04,890.2
2012-10-05,895.767
2012-10-08,889.723
2012-10-09,882.73
2012-10-10,877.615
2012-10-11,881.668
2012-10-12,877.094
2012-10-15,882.126
2012-10-16,893.527
2012-10-17,903.634
2012-10-18,905.252
2012-10-19,892.669
2012-10-22,891.359
2012-10-23,876.586
2012-10-24,876.444
2012-10-25,879.156
2012-10-26,876.763
2012-10-29,874.112
2012-10-30,879.042
2012-10-31,879.104
2012-11-01,888.115
2012-11-02,881.932
2012-11-05,879.092
2012-11-06,886.4
2012-11-07,868.008
2012-11-08,860.723
2012-11-09,859.363
2012-11-12,858.654
2012-11-13,855.99
2012-11-14,846.175
2012-11-15,843.394
2012-11-16,841.291
2012-11-19,859.3
2012-11-20,859.969
2012-11-21,862.888
2012-11-22,866.398
2012-11-23,876.531
2012-11-26,873.794
2012-11-27,870.736
2012-11-28,874.72
2012-11-29,882.374
2012-11-30,883.432
2012-12-03,882.38
2012-12-04,882.6
2012-12-05,887.605
2012-12-06,889.315
2012-12-07,890.961
2012-12-10,891.87
2012-12-11,898.61
2012-12-12,901.687
2012-12-13,898.81
2012-12-14,897.704
2012-12-17,904.844
2012-12-18,914.037
2012-12-19,913.459
2012-12-20,917.089
2012-12-21,909.418
2012-12-24,907.834
2012-12-25,907.809
2012-12-26,906.721
2012-12-27,906.156
2012-12-28,898.482
2012-12-31,906.821
2013-01-01,906.879
2013-01-02,929.767
2013-01-03,927.693
2013-01-04,931.914
2013-01-07,930.385
2013-01-08,927.119
2013-01-09,931.193
2013-01-10,939.902
2013-01-11,942.088
2013-01-14,942.214
2013-01-15,942.983
2013-01-16,940.913
2013-01-17,947.237
2013-01-18,947.127
2013-01-21,949.104
2013-01-22,951.835
2013-01-23,950.971
2013-01-24,956.297
2013-01-25,962.358
2013-01-28,961.374
2013-01-29,967.647
2013-01-30,965.523
2013-01-31,962.381
2013-02-01,971.013
2013-02-04,956.392
2013-02-05,962.355
2013-02-06,962.86
2013-02-07,957.061
2013-02-08,963.539
2013-02-11,962.601
2013-02-12,969.13
2013-02-13,971.164
2013-02-14,968.617
2013-02-15,966.306
2013-02-18,966.35
2013-02-19,975.241
2013-02-20,965.984
2013-02-21,952.35
2013-02-22,960.327
2013-02-25,950.574
2013-02-26,945.336
2013-02-27,957.511
2013-02-28,959.84
2013-03-01,957.066
2013-03-04,958.57
2013-03-05,970.496
2013-03-06,972.463
2013-03-07,975.597
2013-03-08,979.793
2013-03-11,982.007
2013-03-12,981.326
2013-03-13,978.904
2013-03-14,987.246
2013-03-15,988.446
2013-03-18,980.262
2013-03-19,975.282
2013-03-20,982.346
2013-03-21,976.242
2013-03-22,980.886
2013-03-25,974.809
2013-03-26,979.483
2013-03-27,975.793
2013-03-28,979.597
2013-03-29,979.597
2013-04-01,977.75
2013-04-02,983.426
2013-04-03,972.511
2013-04-04,972.75
2013-04-05,970.084
2013-04-08,973.648
2013-04-09,980.708
2013-04-10,994.495
2013-04-11,999.287
2013-04-12,993.442
2013-04-15,974.856
2013-04-16,981.856
2013-04-17,966.988
2013-04-18,965.172
2013-04-19,973.334
2013-04-22,975.888
2013-04-23,989.636
2013-04-24,994.968
2013-04-25,1000.327
2013-04-26,998.323
2013-04-29,1007.49
2013-04-30,1012.321
2013-05-01,1003.931
2013-05-02,1007.662
2013-05-03,1018.489
2013-05-06,1018.59
2013-05-07,1024.54
2013-05-08,1032.096
2013-05-09,1027.29
2013-05-10,1026.613
2013-05-13,1025.892
2013-05-14,1033.692
2013-05-15,1037.232
2013-05-16,1035.825
2013-05-17,1041.412
2013-05-20,1044.539
2013-05-21,1045.927
2013-05-22,1040.375
2013-05-23,1031.164
2013-05-24,1029.587
2013-05-27,1031.068
2013-05-28,1037.549
2013-05-29,1030.334
2013-05-30,1036.196
2013-05-31,1021.155
2013-06-03,1025.581
2013-06-04,1024.103
2013-06-05,1009.746
2013-06-06,1013.593
2013-06-07,1024.321
2013-06-10,1023.748
2013-06-11,1014.403
2013-06-12,1009.201
2013-06-13,1018.933
2013-06-14,1017.483
2013-06-17,1025.669
2013-06-18,1031.009
2013-06-19,1020.587
2013-06-20,986.941
2013-06-21,984.528
2013-06-24,970.751
2013-06-25,981.312
2013-06-26,991.213
2013-06-27,998.802
2013-06-28,994.715
2013-07-01,1000.867
2013-07-02,999.736
2013-07-03,994.691
2013-07-04,1001.178
2013-07-05,1001.44
2013-07-08,1010.496
2013-07-09,1017.441
2013-07-10,1019.403
2013-07-11,1035.39
2013-07-12,1036.279
2013-07-15,1039.947
2013-07-16,1038.527
2013-07-17,1041.05
2013-07-18,1049.019
2013-07-19,1051.53
2013-07-22,1056.868
2013-07-23,1058.342
2013-07-24,1056.574
2013-07-25,1056.4
2013-07-26,1056.928
2013-07-29,1054.392
2013-07-30,1052.917
2013-07-31,1052.58
2013-08-01,1062.187
2013-08-02,1064.377
2013-08-05,1061.83
2013-08-06,1056.905
2013-08-07,1054.074
2013-08-08,1062.699
2013-08-09,1063.497
2013-08-12,1062.138
2013-08-13,1063.066
2013-08-14,1062.571
2013-08-15,1049.663
2013-08-16,1050.527
2013-08-19,1042.789
2013-08-20,1043.773
2013-08-21,1035.574
2013-08-22,1043.307
2013-08-23,1051.02
2013-08-26,1046.524
2013-08-27,1030.088
2013-08-28,1030.141
2013-08-29,1031.269
2013-08-30,1024.88
2013-09-02,1031.787
2013-09-03,1031.295
2013-09-04,1038.415
2013-09-05,1040.429
2013-09-06,1044.328
2013-09-09,1053.466
2013-09-10,1063.75
2013-09-11,1068.999
2013-09-12,1065.869
2013-09-13,1067.33
2013-09-16,1077.178
2013-09-17,1078.621
2013-09-18,1087.425
2013-09-19,1093.071
2013-09-20,1084.443
2013-09-23,1079.635
2013-09-24,1078.849
2013-09-25,1079.493
2013-09-26,1079.759
2013-09-27,1077.728
2013-09-30,1071.375
2013-10-01,1079.446
2013-10-02,1079.644
2013-10-03,1073.61
2013-10-04,1078.613
2013-10-07,1071.88
2013-10-08,1063.325
2013-10-09,1061.086
2013-10-10,1081.677
2013-10-11,1089.206
2013-10-14,1093.166
2013-10-15,1090.465
2013-10-16,1100.519
2013-10-17,1112.377
2013-10-18,1119.187
2013-10-21,1120.28
2013-10-22,1128.332
2013-10-23,1120.908
2013-10-24,1124.408
2013-10-25,1127.563
2013-10-28,1127.463
2013-10-29,1132.915
2013-10-30,1129.849
2013-10-31,1123.523
2013-11-01,1121.439
2013-11-04,1127.312
2013-11-05,1123.269
2013-11-06,1131.209
2013-11-07,1118.049
2013-11-08,1125.271
2013-11-11,1127.901
2013-11-12,1123.84
2013-11-13,1125.763
2013-11-14,1132.973
2013-11-15,1138.095
2013-11-18,1140.001
2013-11-19,1135.614
2013-11-20,1132.012
2013-11-21,1136.268
2013-11-22,1140.931
2013-11-25,1140.216
2013-11-26,1137.815
2013-11-27,1141.09
2013-11-28,1143.012
2013-11-29,1142.192
2013-12-02,1137.042
2013-12-03,1129.747
2013-12-04,1125.939
2013-12-05,1119.743
2013-12-06,1131.954
2013-12-09,1134.753
2013-12-10,1131.502
2013-12-11,1119.564
2013-12-12,1112.987
2013-12-13,1112.18
2013-12-16,1122.141
2013-12-17,1116.948
2013-12-18,1131.911
2013-12-19,1135.071
2013-12-20,1141.467
2013-12-23,1148.974
2013-12-24,1152.477
2013-12-25,1152.496
2013-12-26,1156.149
2013-12-27,1162.422
2013-12-30,1162.92
2013-12-31,1166.137
2014-01-01,1166.156
2014-01-02,1153.359
2014-01-03,1154.672
2014-01-06,1152.8
2014-01-07,1158.707
2014-01-08,1157.478
2014-01-09,1155.921
2014-01-10,1162.253
2014-01-13,1155.145
2014-01-14,1161.447
2014-01-15,1167.663
2014-01-16,1166.789
2014-01-17,1165.276
2014-01-20,1164.951
2014-01-21,1165.364
2014-01-22,1166.346
2014-01-23,1158.363
2014-01-24,1135.666
2014-01-27,1129.109
2014-01-28,1135.852
2014-01-29,1128.729
2014-01-30,1133.941
2014-01-31,1125.836
2014-02-03,1105.401
2014-02-04,1107.619
2014-02-05,1107.186
2014-02-06,1123.221
2014-02-07,1134.307
2014-02-10,1136.258
2014-02-11,1150.679
2014-02-12,1152.957
2014-02-13,1158.54
2014-02-14,1165.946
2014-02-17,1168.239
2014-02-18,1170.686
2014-02-19,1167.402
2014-02-20,1171.355
2014-02-21,1173.033
2014-02-24,1178.625
2014-02-25,1177.043
2014-02-26,1174.643
2014-02-27,1177.951
2014-02-28,1185.108
2014-03-03,1171.039
2014-03-04,1188.367
2014-03-05,1188.654
2014-03-06,1194.078
2014-03-07,1190.48
2014-03-10,1187.457
2014-03-11,1183.259
2014-03-12,1181.033
2014-03-13,1171.882
2014-03-14,1167.335
2014-03-17,1178.165
2014-03-18,1186.119
2014-03-19,1180.62
2014-03-20,1181.125
2014-03-21,1182.83
2014-03-24,1177.507
2014-03-25,1186.329
2014-03-26,1185.301
2014-03-27,1184.636
2014-03-28,1192.763
2014-03-31,1202.319
2014-04-01,1208.672
2014-04-02,1211.312
2014-04-03,1210.285
2014-04-04,1206.264
2014-04-07,1195.769
2014-04-08,1199.839
2014-04-09,1209.04
2014-04-10,1195.84
2014-04-11,1184.84
2014-04-14,1188.89
2014-04-15,1190.019
2014-04-16,1201.333
2014-04-17,1205.909
2014-04-18,1205.909
2014-04-21,1207.097
2014-04-22,1214.384
2014-04-23,1212.538
2014-04-24,1213.501
2014-04-25,1206.759
2014-04-28,1210.943
2014-04-29,1218.32
2014-04-30,1222.298
2014-05-01,1220.71
2014-05-02,1220.116
2014-05-05,1219.591
2014-05-06,1215.033
2014-05-07,1221.62
2014-05-08,1223.543
2014-05-09,1219.441
2014-05-12,1229.182
2014-05-13,1229.276
2014-05-14,1226.414
2014-05-15,1217.068
2014-05-16,1218.487
2014-05-19,1219.935
2014-05-20,1213.178
2014-05-21,1220.001
2014-05-22,1222.148
2014-05-23,1226.165
2014-05-26,1229.303
2014-05-27,1231.706
2014-05-28,1230.779
2014-05-29,1235.333
2014-05-30,1236.733
2014-06-02,1237.874
2014-06-03,1236.595
2014-06-04,1237.561
2014-06-05,1244.805
2014-06-06,1253.121
2014-06-09,1254.904
2014-06-10,1254.163
2014-06-11,1248.96
2014-06-12,1246.526
2014-06-13,1249.09
2014-06-16,1249.262
2014-06-17,1251.266
2014-06-18,1257.916
2014-06-19,1264.919
2014-06-20,1264.91
2014-06-23,1264.737
2014-06-24,1257.413
2014-06-25,1257.019
2014-06-26,1255.447
2014-06-27,1258.438
2014-06-30,1259.232
2014-07-01,1266.521
2014-07-02,1267.285
2014-07-03,1272.828
2014-07-04,1271.788
2014-07-07,1265.38
2014-07-08,1256.533
2014-07-09,1259.348
2014-07-10,1251.404
2014-07-11,1252.313
2014-07-14,1259.269
2014-07-15,1255.748
2014-07-16,1265.426
2014-07-17,1252.519
2014-07-18,1259.328
2014-07-21,1255.856
2014-07-22,1262.554
2014-07-23,1264.475
2014-07-24,1266.973
2014-07-25,1260.887
2014-07-28,1260.331
2014-07-29,1257.129
2014-07-30,1252.344
2014-07-31,1233.738
2014-08-01,1226.641
2014-08-04,1230.413
2014-08-05,1221.626
2014-08-06,1219.356
2014-08-07,1212.495
2014-08-08,1218.727
2014-08-11,1225.054
2014-08-12,1223.525
2014-08-13,1231.124
2014-08-14,1235.076
2014-08-15,1233.124
2014-08-18,1243.089
2014-08-19,1247.335
2014-08-20,1248.535
2014-08-21,1254.361
2014-08-22,1249.13
2014-08-25,1255.794
2014-08-26,1259.895
2014-08-27,1261.885
2014-08-28,1257.289
2014-08-29,1261.899
2014-09-01,1261.769
2014-09-02,1258.977
2014-09-03,1264.147
2014-09-04,1261.828
2014-09-05,1263.512
2014-09-08,1257.811
2014-09-09,1249.476
2014-09-10,1250.409
2014-09-11,1251.72
2014-09-12,1245.189
2014-09-15,1243.798
2014-09-16,1248.109
2014-09-17,1251.253
2014-09-18,1256.267
2014-09-19,1254.197
2014-09-22,1244.191
2014-09-23,1235.022
2014-09-24,1239.671
2014-09-25,1222.857
2014-09-26,1226.955
2014-09-29,1221.321
2014-09-30,1218.938
2014-10-01,1206.047
2014-10-02,1198.639
2014-10-03,1204.349
2014-10-06,1206.71
2014-10-07,1192.544
2014-10-08,1203.624
2014-10-09,1186.9
2014-10-10,1169.551
2014-10-13,1161.641
2014-10-14,1161.611
2014-10-15,1147.216
2014-10-16,1147.001
2014-10-17,1164.008
2014-10-20,1169.002
2014-10-21,1188.562
2014-10-22,1184.816
2014-10-23,1194.552
2014-10-24,1200.046
2014-10-27,1196.838
2014-10-28,1211.215
2014-10-29,1211.584
2014-10-30,1212.457
2014-10-31,1226.468
2014-11-03,1221.3
2014-11-04,1217.326
2014-11-05,1225.836
2014-11-06,1226.516
2014-11-07,1227.213
2014-11-10,1232.804
2014-11-11,1233.289
2014-11-12,1230.387
2014-11-13,1228.408
2014-11-14,1229.086
2014-11-17,1231.094
2014-11-18,1238.623
2014-11-19,1235.994
2014-11-20,1237.046
2014-11-21,1245.722
2014-11-24,1246.804
2014-11-25,1247.658
2014-11-26,1251.397
2014-11-27,1248.715
2014-11-28,1241.063
2014-12-01,1234.581
2014-12-02,1241.184
2014-12-03,1244.949
2014-12-04,1240.371
2014-12-05,1243.2
2014-12-08,1233.019
2014-12-09,1227.789
2014-12-10,1211.416
2014-12-11,1213.157
2014-12-12,1191.659
2014-12-15,1176.267
2014-12-16,1181.247
2014-12-17,1196.303
2014-12-18,1220.943
2014-12-19,1227.597
2014-12-22,1233.215
2014-12-23,1237.213
2014-12-24,1237.585
2014-12-25,1237.569
2014-12-26,1239.325
2014-12-29,1241.662
2014-12-30,1234.549
2014-12-31,1225.622
2015-01-01,1225.629
2015-01-02,1223.202
2015-01-05,1196.387
2015-01-06,1186.441
2015-01-07,1192.477
2015-01-08,1214.679
2015-01-09,1204.558
2015-01-12,1198.805
2015-01-13,1199.649
2015-01-14,1189.115
2015-01-15,1185.98
2015-01-16,1198.209
2015-01-19,1202.433
2015-01-20,1202.272
2015-01-21,1209.075
2015-01-22,1223.2
2015-01-23,1216.339
2015-01-26,1220.928
2015-01-27,1212.818
2015-01-28,1197.56
2015-01-29,1201.898
2015-01-30,1187.1
2015-02-02,1202.988
2015-02-03,1224.342
2015-02-04,1220.348
2015-02-05,1231.728
2015-02-06,1227.763
2015-02-09,1221.866
2015-02-10,1228.697
2015-02-11,1224.211
2015-02-12,1237.628
2015-02-13,1245.895
2015-02-16,1245.498
2015-02-17,1246.752
2015-02-18,1247.954
2015-02-19,1245.673
2015-02-20,1249.374
2015-02-23,1248.974
2015-02-24,1253.798
2015-02-25,1254.883
2015-02-26,1250.271
2015-02-27,1250.376
2015-03-02,1251.559
2015-03-03,1245.384
2015-03-04,1239.19
2015-03-05,1241.099
2015-03-06,1222.444
2015-03-09,1223.224
2015-03-10,1201.715
2015-03-11,1202.09
2015-03-12,1213.577
2015-03-13,1204.956
2015-03-16,1218.716
2015-03-17,1215.115
2015-03-18,1228.04
2015-03-19,1224.413
2015-03-20,1243.822
2015-03-23,1247.735
2015-03-24,1243.207
2015-03-25,1232.26
2015-03-26,1224.427
2015-03-27,1224.316
2015-03-30,1234.508
2015-03-31,1224.469
2015-04-01,1224.358
2015-04-02,1231.096
2015-04-03,1231.096
2015-04-06,1242.029
2015-04-07,1241.499
2015-04-08,1239.094
2015-04-09,1241.348
2015-04-10,1248.206
2015-04-13,1243.557
2015-04-14,1249.858
2015-04-15,1254.915
2015-04-16,1255.935
2015-04-17,1244.075
2015-04-20,1252.574
2015-04-21,1249.407
2015-04-22,1252.265
2015-04-23,1256.691
2015-04-24,1262.822
2015-04-27,1264.741
2015-04-28,1269.79
2015-04-29,1265.613
2015-04-30,1257.386
2015-05-01,1262.84
2015-05-04,1265.923
2015-05-05,1253.778
2015-05-06,1253.506
2015-05-07,1250.678
2015-05-08,1270.076
2015-05-11,1265.769
2015-05-12,1263.074
2015-05-13,1267.371
