Date,BELGIUM SMALL VALUE Small Cap
2010-09-21,798.343
2010-09-22,808.058
2010-09-23,800.185
2010-09-24,818.164
2010-09-27,819.823
2010-09-28,833.576
2010-09-29,836.02
2010-09-30,835.3
2010-10-01,840.614
2010-10-04,834.132
2010-10-05,852.332
2010-10-06,860.086
2010-10-07,863.724
2010-10-08,867.341
2010-10-11,874.871
2010-10-12,869.813
2010-10-13,891.266
2010-10-14,899.318
2010-10-15,897.067
2010-10-18,902.735
2010-10-19,892.775
2010-10-20,912.014
2010-10-21,918.478
2010-10-22,909.115
2010-10-25,913.44
2010-10-26,905.696
2010-10-27,890.136
2010-10-28,900.386
2010-10-29,900.259
2010-11-01,905.436
2010-11-02,918.854
2010-11-03,912.069
2010-11-04,933.107
2010-11-05,924.41
2010-11-08,921.487
2010-11-09,927.488
2010-11-10,900.606
2010-11-11,892.013
2010-11-12,888.87
2010-11-15,892.413
2010-11-16,870.045
2010-11-17,871.756
2010-11-18,889.54
2010-11-19,892.7
2010-11-22,882.998
2010-11-23,850.888
2010-11-24,849.204
2010-11-25,853.144
2010-11-26,835.824
2010-11-29,813.386
2010-11-30,812.097
2010-12-01,832.455
2010-12-02,858.125
2010-12-03,873.83
2010-12-06,866.716
2010-12-07,872.617
2010-12-08,861.563
2010-12-09,862.628
2010-12-10,867.088
2010-12-13,875.069
2010-12-14,875.904
2010-12-15,873.409
2010-12-16,859.486
2010-12-17,856.67
2010-12-20,855.577
2010-12-21,863.639
2010-12-22,872.831
2010-12-23,867.398
2010-12-24,869.479
2010-12-27,865.821
2010-12-28,864.157
2010-12-29,867.029
2010-12-30,876.435
2010-12-31,890.75
2011-01-03,897.206
2011-01-04,897.042
2011-01-05,881.323
2011-01-06,871.996
2011-01-07,862.967
2011-01-10,853.752
2011-01-11,860.74
2011-01-12,880.15
2011-01-13,899.832
2011-01-14,906.44
2011-01-17,898.759
2011-01-18,914.1
2011-01-19,916.447
2011-01-20,904.573
2011-01-21,919.238
2011-01-24,926.196
2011-01-25,920.981
2011-01-26,926.078
2011-01-27,928.886
2011-01-28,919.604
2011-01-31,915.164
2011-02-01,935.894
2011-02-02,937.306
2011-02-03,920.18
2011-02-04,919.951
2011-02-07,920.039
2011-02-08,935.366
2011-02-09,934.677
2011-02-10,920.985
2011-02-11,921.581
2011-02-14,919.63
2011-02-15,923.219
2011-02-16,924.63
2011-02-17,930.514
2011-02-18,934.607
2011-02-21,923.372
2011-02-22,917.577
2011-02-23,915.672
2011-02-24,917.823
2011-02-25,916.438
2011-02-28,924.507
2011-03-01,936.893
2011-03-02,933.513
2011-03-03,940.1
2011-03-04,946.512
2011-03-07,958.179
2011-03-08,946.781
2011-03-09,944.788
2011-03-10,925.988
2011-03-11,923.384
2011-03-14,930.052
2011-03-15,903.074
2011-03-16,895.883
2011-03-17,918.768
2011-03-18,936.472
2011-03-21,953.265
2011-03-22,955.787
2011-03-23,950.778
2011-03-24,959.862
2011-03-25,959.194
2011-03-28,956.403
2011-03-29,953.578
2011-03-30,964.313
2011-03-31,971.868
2011-04-01,970.496
2011-04-04,984.491
2011-04-05,975.928
2011-04-06,988.704
2011-04-07,979.0
2011-04-08,991.555
2011-04-11,990.38
2011-04-12,978.963
2011-04-13,986.771
2011-04-14,978.31
2011-04-15,972.731
2011-04-18,944.138
2011-04-19,958.882
2011-04-20,983.093
2011-04-21,996.334
2011-04-22,996.334
2011-04-25,995.616
2011-04-26,1008.932
2011-04-27,1009.258
2011-04-28,1023.902
2011-04-29,1026.874
2011-05-02,1037.902
2011-05-03,1034.833
2011-05-04,1029.648
2011-05-05,1010.401
2011-05-06,1005.584
2011-05-09,994.8
2011-05-10,1006.596
2011-05-11,1003.629
2011-05-12,993.601
2011-05-13,996.092
2011-05-16,996.09
2011-05-17,982.462
2011-05-18,992.02
2011-05-19,993.918
2011-05-20,989.894
2011-05-23,969.389
2011-05-24,977.226
2011-05-25,969.777
2011-05-26,970.902
2011-05-27,992.521
2011-05-30,996.589
2011-05-31,1007.067
2011-06-01,1006.362
2011-06-02,997.167
2011-06-03,1002.111
2011-06-06,996.501
2011-06-07,995.348
2011-06-08,976.962
2011-06-09,981.571
2011-06-10,963.734
2011-06-13,962.135
2011-06-14,976.179
2011-06-15,959.597
2011-06-16,945.469
2011-06-17,957.615
2011-06-20,948.136
2011-06-21,964.908
2011-06-22,965.975
2011-06-23,931.893
2011-06-24,936.471
2011-06-27,947.691
2011-06-28,957.357
2011-06-29,979.766
2011-06-30,992.344
2011-07-01,996.481
2011-07-04,1004.123
2011-07-05,996.341
2011-07-06,976.181
2011-07-07,986.683
2011-07-08,969.872
2011-07-11,933.727
2011-07-12,929.889
2011-07-13,947.056
2011-07-14,933.157
2011-07-15,924.114
2011-07-18,903.8
2011-07-19,926.631
2011-07-20,933.818
2011-07-21,958.152
2011-07-22,961.226
2011-07-25,954.503
2011-07-26,961.476
2011-07-27,944.692
2011-07-28,931.2
2011-07-29,928.683
2011-08-01,909.455
2011-08-02,879.277
2011-08-03,854.501
2011-08-04,809.803
2011-08-05,798.895
2011-08-08,757.776
2011-08-09,788.948
2011-08-10,784.541
2011-08-11,808.139
2011-08-12,843.2
2011-08-15,864.073
2011-08-16,849.489
2011-08-17,853.677
2011-08-18,803.4
2011-08-19,798.808
2011-08-22,811.23
2011-08-23,814.582
2011-08-24,833.657
2011-08-25,825.694
2011-08-26,824.715
2011-08-29,852.9
2011-08-30,852.923
2011-08-31,873.151
2011-09-01,859.608
2011-09-02,846.348
2011-09-05,806.528
2011-09-06,797.286
2011-09-07,817.987
2011-09-08,817.63
2011-09-09,783.543
2011-09-12,756.422
2011-09-13,766.196
2011-09-14,775.332
2011-09-15,790.704
2011-09-16,804.143
2011-09-19,771.292
2011-09-20,780.56
2011-09-21,775.455
2011-09-22,732.209
2011-09-23,735.754
2011-09-26,731.131
2011-09-27,773.152
2011-09-28,766.842
2011-09-29,767.29
2011-09-30,740.836
2011-10-03,718.53
2011-10-04,699.524
2011-10-05,720.636
2011-10-06,742.947
2011-10-07,742.97
2011-10-10,763.915
2011-10-11,761.869
2011-10-12,779.235
2011-10-13,770.436
2011-10-14,786.647
2011-10-17,771.278
2011-10-18,763.403
2011-10-19,768.834
2011-10-20,747.41
2011-10-21,777.3
2011-10-24,783.144
2011-10-25,779.121
2011-10-26,767.062
2011-10-27,809.94
2011-10-28,806.3
2011-10-31,776.933
2011-11-01,741.753
2011-11-02,753.342
2011-11-03,760.895
2011-11-04,757.411
2011-11-07,752.006
2011-11-08,757.845
2011-11-09,733.941
2011-11-10,729.857
2011-11-11,752.82
2011-11-14,739.779
2011-11-15,725.819
2011-11-16,719.551
2011-11-17,708.867
2011-11-18,705.418
2011-11-21,682.25
2011-11-22,681.647
2011-11-23,668.102
2011-11-24,669.163
2011-11-25,660.773
2011-11-28,691.119
2011-11-29,694.277
2011-11-30,724.985
2011-12-01,712.832
2011-12-02,719.339
2011-12-05,733.654
2011-12-06,726.34
2011-12-07,726.457
2011-12-08,702.535
2011-12-09,712.613
2011-12-12,682.756
2011-12-13,675.778
2011-12-14,659.416
2011-12-15,665.999
2011-12-16,676.71
2011-12-19,673.195
2011-12-20,692.549
2011-12-21,686.448
2011-12-22,692.731
2011-12-23,694.991
2011-12-26,694.991
2011-12-27,698.594
2011-12-28,690.872
2011-12-29,696.612
2011-12-30,703.947
2012-01-02,714.368
2012-01-03,726.175
2012-01-04,710.197
2012-01-05,695.62
2012-01-06,688.507
2012-01-09,685.645
2012-01-10,695.833
2012-01-11,695.344
2012-01-12,710.434
2012-01-13,702.024
2012-01-16,703.62
2012-01-17,713.673
2012-01-18,719.187
2012-01-19,729.729
2012-01-20,732.593
2012-01-23,745.276
2012-01-24,739.2
2012-01-25,738.858
2012-01-26,761.919
2012-01-27,758.516
2012-01-30,742.145
2012-01-31,749.155
2012-02-01,768.038
2012-02-02,769.105
2012-02-03,773.747
2012-02-06,775.045
2012-02-07,780.841
2012-02-08,788.673
2012-02-09,791.932
2012-02-10,775.677
2012-02-13,783.66
2012-02-14,773.717
2012-02-15,769.024
2012-02-16,762.382
2012-02-17,774.911
2012-02-20,786.753
2012-02-21,784.887
2012-02-22,775.107
2012-02-23,773.452
2012-02-24,784.394
2012-02-27,778.693
2012-02-28,782.939
2012-02-29,783.053
2012-03-01,789.495
2012-03-02,785.404
2012-03-05,779.658
2012-03-06,753.963
2012-03-07,762.294
2012-03-08,782.823
2012-03-09,775.981
2012-03-12,779.967
2012-03-13,786.808
2012-03-14,786.103
2012-03-15,791.255
2012-03-16,801.764
2012-03-19,809.805
2012-03-20,798.338
2012-03-21,795.139
2012-03-22,787.143
2012-03-23,795.984
2012-03-26,809.4
2012-03-27,807.674
2012-03-28,797.417
2012-03-29,792.616
2012-03-30,802.298
2012-04-02,807.199
2012-04-03,806.304
2012-04-04,769.05
2012-04-05,768.834
2012-04-06,768.834
2012-04-09,769.276
2012-04-10,752.105
2012-04-11,763.792
2012-04-12,778.177
2012-04-13,766.022
2012-04-16,756.676
2012-04-17,781.667
2012-04-18,776.671
2012-04-19,770.729
2012-04-20,779.64
2012-04-23,754.003
2012-04-24,765.936
2012-04-25,774.87
2012-04-26,769.49
2012-04-27,777.572
2012-04-30,776.906
2012-05-01,776.29
2012-05-02,768.073
2012-05-03,768.565
2012-05-04,752.009
2012-05-07,754.305
2012-05-08,738.6
2012-05-09,725.98
2012-05-10,739.005
2012-05-11,741.068
2012-05-14,721.472
2012-05-15,712.071
2012-05-16,704.779
2012-05-17,698.974
2012-05-18,688.663
2012-05-21,698.234
2012-05-22,719.782
2012-05-23,695.606
2012-05-24,701.029
2012-05-25,703.484
2012-05-28,703.359
2012-05-29,707.013
2012-05-30,692.191
2012-05-31,689.657
2012-06-01,679.085
2012-06-04,683.877
2012-06-05,679.167
2012-06-06,699.165
2012-06-07,707.306
2012-06-08,695.61
2012-06-11,691.737
2012-06-12,681.434
2012-06-13,682.561
2012-06-14,683.993
2012-06-15,695.054
2012-06-18,691.279
2012-06-19,702.409
2012-06-20,706.665
2012-06-21,697.607
2012-06-22,690.247
2012-06-25,677.051
2012-06-26,671.142
2012-06-27,673.857
2012-06-28,668.706
2012-06-29,709.385
2012-07-02,711.757
2012-07-03,716.396
2012-07-04,713.76
2012-07-05,703.996
2012-07-06,690.941
2012-07-09,682.369
2012-07-10,681.004
2012-07-11,680.594
2012-07-12,671.956
2012-07-13,681.952
2012-07-16,684.629
2012-07-17,683.702
2012-07-18,696.924
2012-07-19,703.968
2012-07-20,694.722
2012-07-23,673.347
2012-07-24,669.581
2012-07-25,673.715
2012-07-26,692.875
2012-07-27,709.804
2012-07-30,708.915
2012-07-31,707.699
2012-08-01,706.753
2012-08-02,685.507
2012-08-03,705.517
2012-08-06,720.372
2012-08-07,721.385
2012-08-08,719.51
2012-08-09,714.133
2012-08-10,713.589
2012-08-13,711.917
2012-08-14,711.954
2012-08-15,708.751
2012-08-16,715.997
2012-08-17,720.609
2012-08-20,719.59
2012-08-21,731.308
2012-08-22,726.353
2012-08-23,726.85
2012-08-24,717.876
2012-08-27,719.049
2012-08-28,715.901
2012-08-29,713.753
2012-08-30,708.521
2012-08-31,716.141
2012-09-03,718.952
2012-09-04,714.89
2012-09-05,716.315
2012-09-06,728.859
2012-09-07,749.941
2012-09-10,753.757
2012-09-11,759.39
2012-09-12,771.617
2012-09-13,769.696
2012-09-14,793.243
2012-09-17,794.113
2012-09-18,778.656
2012-09-19,781.207
2012-09-20,775.319
2012-09-21,786.538
2012-09-24,780.315
2012-09-25,784.128
2012-09-26,764.435
2012-09-27,769.869
2012-09-28,764.565
2012-10-01,770.255
2012-10-02,774.913
2012-10-03,770.567
2012-10-04,780.699
2012-10-05,791.929
2012-10-08,780.083
2012-10-09,773.951
2012-10-10,765.134
2012-10-11,765.438
2012-10-12,769.051
2012-10-15,768.399
2012-10-16,781.363
2012-10-17,795.49
2012-10-18,794.657
2012-10-19,783.759
2012-10-22,784.219
2012-10-23,769.921
2012-10-24,779.641
2012-10-25,777.981
2012-10-26,776.276
2012-10-29,773.39
2012-10-30,782.825
2012-10-31,773.829
2012-11-01,778.502
2012-11-02,777.612
2012-11-05,768.586
2012-11-06,775.722
2012-11-07,767.591
2012-11-08,764.695
2012-11-09,758.969
2012-11-12,760.957
2012-11-13,753.96
2012-11-14,747.314
2012-11-15,740.046
2012-11-16,730.724
2012-11-19,744.137
2012-11-20,743.19
2012-11-21,747.186
2012-11-22,752.449
2012-11-23,762.298
2012-11-26,760.21
2012-11-27,760.087
2012-11-28,756.461
2012-11-29,770.828
2012-11-30,774.362
2012-12-03,778.583
2012-12-04,779.276
2012-12-05,782.007
2012-12-06,780.411
2012-12-07,773.506
2012-12-10,771.635
2012-12-11,780.169
2012-12-12,786.304
2012-12-13,794.53
2012-12-14,802.575
2012-12-17,811.905
2012-12-18,824.183
2012-12-19,833.669
2012-12-20,829.121
2012-12-21,823.88
2012-12-24,824.879
2012-12-25,824.879
2012-12-26,826.567
2012-12-27,829.938
2012-12-28,826.136
2012-12-31,829.374
2013-01-01,829.374
2013-01-02,845.795
2013-01-03,838.591
2013-01-04,839.887
2013-01-07,844.259
2013-01-08,842.068
2013-01-09,844.8
2013-01-10,856.6
2013-01-11,859.205
2013-01-14,864.325
2013-01-15,861.229
2013-01-16,854.803
2013-01-17,869.411
2013-01-18,866.109
2013-01-21,871.27
2013-01-22,872.257
2013-01-23,871.584
2013-01-24,881.636
2013-01-25,885.463
2013-01-28,887.97
2013-01-29,884.535
2013-01-30,886.609
2013-01-31,880.798
2013-02-01,897.559
2013-02-04,874.537
2013-02-05,875.659
2013-02-06,877.549
2013-02-07,865.109
2013-02-08,867.99
2013-02-11,866.431
2013-02-12,874.845
2013-02-13,879.012
2013-02-14,874.584
2013-02-15,877.365
2013-02-18,872.803
2013-02-19,882.351
2013-02-20,880.324
2013-02-21,858.132
2013-02-22,857.116
2013-02-25,860.612
2013-02-26,839.766
2013-02-27,848.615
2013-02-28,848.746
2013-03-01,837.659
2013-03-04,834.27
2013-03-05,847.009
2013-03-06,840.384
2013-03-07,847.32
2013-03-08,848.145
2013-03-11,844.927
2013-03-12,847.412
2013-03-13,841.778
2013-03-14,849.832
2013-03-15,854.677
2013-03-18,847.382
2013-03-19,834.252
2013-03-20,841.941
2013-03-21,837.316
2013-03-22,835.94
2013-03-25,825.669
2013-03-26,814.53
2013-03-27,805.917
2013-03-28,810.745
2013-03-29,810.745
2013-04-01,811.124
2013-04-02,809.106
2013-04-03,809.007
2013-04-04,807.329
2013-04-05,807.001
2013-04-08,806.766
2013-04-09,813.613
2013-04-10,829.599
2013-04-11,835.175
2013-04-12,829.381
2013-04-15,820.764
2013-04-16,821.438
2013-04-17,806.699
2013-04-18,809.041
2013-04-19,811.593
2013-04-22,814.846
2013-04-23,822.981
2013-04-24,828.569
2013-04-25,833.292
2013-04-26,826.283
2013-04-29,840.573
2013-04-30,851.913
2013-05-01,852.495
2013-05-02,845.811
2013-05-03,860.251
2013-05-06,858.054
2013-05-07,866.733
2013-05-08,871.552
2013-05-09,867.099
2013-05-10,859.157
2013-05-13,858.391
2013-05-14,855.922
2013-05-15,854.553
2013-05-16,859.099
2013-05-17,853.861
2013-05-20,860.045
2013-05-21,863.716
2013-05-22,867.219
2013-05-23,853.945
2013-05-24,855.603
2013-05-27,858.24
2013-05-28,860.683
2013-05-29,862.869
2013-05-30,868.421
2013-05-31,860.665
2013-06-03,857.349
2013-06-04,861.171
2013-06-05,854.178
2013-06-06,852.751
2013-06-07,858.847
2013-06-10,856.119
2013-06-11,852.362
2013-06-12,855.322
2013-06-13,850.659
2013-06-14,863.823
2013-06-17,869.228
2013-06-18,871.261
2013-06-19,870.097
2013-06-20,845.104
2013-06-21,835.678
2013-06-24,821.463
2013-06-25,822.642
2013-06-26,828.324
2013-06-27,828.981
2013-06-28,829.973
2013-07-01,828.033
2013-07-02,833.028
2013-07-03,826.141
2013-07-04,834.008
2013-07-05,824.076
2013-07-08,828.409
2013-07-09,832.798
2013-07-10,836.285
2013-07-11,860.647
2013-07-12,858.618
2013-07-15,861.903
2013-07-16,863.222
2013-07-17,862.774
2013-07-18,868.049
2013-07-19,874.453
2013-07-22,863.358
2013-07-23,864.967
2013-07-24,872.787
2013-07-25,862.204
2013-07-26,864.474
2013-07-29,859.449
2013-07-30,859.612
2013-07-31,863.583
2013-08-01,875.088
2013-08-02,877.762
2013-08-05,879.223
2013-08-06,877.563
2013-08-07,875.564
2013-08-08,886.749
2013-08-09,889.224
2013-08-12,887.949
2013-08-13,884.471
2013-08-14,888.311
2013-08-15,881.582
2013-08-16,890.396
2013-08-19,892.024
2013-08-20,888.236
2013-08-21,883.23
2013-08-22,888.13
2013-08-23,895.794
2013-08-26,889.576
2013-08-27,877.425
2013-08-28,870.584
2013-08-29,857.811
2013-08-30,849.918
2013-09-02,856.885
2013-09-03,850.614
2013-09-04,854.84
2013-09-05,851.543
2013-09-06,860.039
2013-09-09,865.43
2013-09-10,874.109
2013-09-11,879.999
2013-09-12,883.51
2013-09-13,883.202
2013-09-16,895.773
2013-09-17,892.844
2013-09-18,894.456
2013-09-19,908.413
2013-09-20,918.383
2013-09-23,919.274
2013-09-24,917.605
2013-09-25,916.425
2013-09-26,916.98
2013-09-27,921.554
2013-09-30,923.017
2013-10-01,928.749
2013-10-02,932.084
2013-10-03,930.078
2013-10-04,928.0
2013-10-07,923.925
2013-10-08,925.372
2013-10-09,917.293
2013-10-10,927.137
2013-10-11,932.002
2013-10-14,933.336
2013-10-15,938.756
2013-10-16,941.203
2013-10-17,951.693
2013-10-18,960.463
2013-10-21,963.279
2013-10-22,972.79
2013-10-23,971.713
2013-10-24,972.719
2013-10-25,972.695
2013-10-28,968.755
2013-10-29,973.762
2013-10-30,969.511
2013-10-31,959.677
2013-11-01,951.992
2013-11-04,951.841
2013-11-05,952.608
2013-11-06,958.765
2013-11-07,948.196
2013-11-08,940.027
2013-11-11,950.573
2013-11-12,948.738
2013-11-13,937.271
2013-11-14,930.947
2013-11-15,929.168
2013-11-18,929.678
2013-11-19,923.7
2013-11-20,924.538
2013-11-21,923.513
2013-11-22,926.881
2013-11-25,932.773
2013-11-26,937.121
2013-11-27,938.533
2013-11-28,941.17
2013-11-29,945.637
2013-12-02,937.883
2013-12-03,931.896
2013-12-04,924.732
2013-12-05,929.446
2013-12-06,938.92
2013-12-09,938.558
2013-12-10,943.18
2013-12-11,947.661
2013-12-12,940.668
2013-12-13,936.671
2013-12-16,944.804
2013-12-17,944.548
2013-12-18,944.667
2013-12-19,946.744
2013-12-20,951.921
2013-12-23,959.369
2013-12-24,959.917
2013-12-25,959.917
2013-12-26,961.708
2013-12-27,972.566
2013-12-30,978.681
2013-12-31,976.99
2014-01-01,976.99
2014-01-02,958.472
2014-01-03,967.21
2014-01-06,971.831
2014-01-07,964.094
2014-01-08,962.852
2014-01-09,965.37
2014-01-10,978.708
2014-01-13,977.245
2014-01-14,977.48
2014-01-15,975.815
2014-01-16,978.268
2014-01-17,977.735
2014-01-20,982.763
2014-01-21,975.478
2014-01-22,978.012
2014-01-23,982.478
2014-01-24,966.523
2014-01-27,959.878
2014-01-28,963.525
2014-01-29,962.159
2014-01-30,954.495
2014-01-31,947.805
2014-02-03,939.09
2014-02-04,935.171
2014-02-05,937.97
2014-02-06,951.229
2014-02-07,955.056
2014-02-10,954.789
2014-02-11,965.767
2014-02-12,965.753
2014-02-13,972.052
2014-02-14,975.537
2014-02-17,980.636
2014-02-18,988.245
2014-02-19,986.791
2014-02-20,984.353
2014-02-21,989.091
2014-02-24,988.487
2014-02-25,991.962
2014-02-26,991.153
2014-02-27,980.874
2014-02-28,998.805
2014-03-03,982.355
2014-03-04,993.459
2014-03-05,996.329
2014-03-06,1004.949
2014-03-07,1006.032
2014-03-10,1013.305
2014-03-11,1013.05
2014-03-12,1003.903
2014-03-13,1000.053
2014-03-14,992.319
2014-03-17,1012.675
2014-03-18,1016.644
2014-03-19,1024.492
2014-03-20,1007.476
2014-03-21,1006.377
2014-03-24,1001.016
2014-03-25,1010.684
2014-03-26,1009.064
2014-03-27,1007.656
2014-03-28,1011.462
2014-03-31,1019.66
2014-04-01,1019.309
2014-04-02,1017.435
2014-04-03,1010.836
2014-04-04,1012.956
2014-04-07,1017.172
2014-04-08,1017.358
2014-04-09,1028.785
2014-04-10,1034.394
2014-04-11,1025.635
2014-04-14,1015.71
2014-04-15,1011.731
2014-04-16,1015.377
2014-04-17,1021.638
2014-04-18,1021.638
2014-04-21,1019.312
2014-04-22,1028.027
2014-04-23,1024.281
2014-04-24,1028.848
2014-04-25,1026.048
2014-04-28,1027.363
2014-04-29,1027.362
2014-04-30,1036.912
2014-05-01,1036.912
2014-05-02,1041.466
2014-05-05,1041.233
2014-05-06,1052.863
2014-05-07,1052.463
2014-05-08,1054.759
2014-05-09,1048.525
2014-05-12,1049.704
2014-05-13,1044.435
2014-05-14,1040.155
2014-05-15,1023.827
2014-05-16,1013.75
2014-05-19,1016.921
2014-05-20,1013.879
2014-05-21,1009.987
2014-05-22,1012.487
2014-05-23,1010.034
2014-05-26,1022.1
2014-05-27,1023.451
2014-05-28,1020.007
2014-05-29,1025.266
2014-05-30,1029.886
2014-06-02,1027.371
2014-06-03,1026.82
2014-06-04,1025.75
2014-06-05,1028.749
2014-06-06,1039.954
2014-06-09,1040.626
2014-06-10,1036.105
2014-06-11,1032.298
2014-06-12,1035.312
2014-06-13,1023.088
2014-06-16,1022.197
2014-06-17,1016.444
2014-06-18,1021.442
2014-06-19,1034.897
2014-06-20,1026.221
2014-06-23,1027.862
2014-06-24,1027.147
2014-06-25,1018.886
2014-06-26,1018.883
2014-06-27,1023.473
2014-06-30,1027.965
2014-07-01,1033.549
2014-07-02,1037.661
2014-07-03,1043.727
2014-07-04,1037.861
2014-07-07,1031.836
2014-07-08,1029.467
2014-07-09,1028.413
2014-07-10,1022.28
2014-07-11,1019.902
2014-07-14,1028.803
2014-07-15,1027.054
2014-07-16,1034.625
2014-07-17,1037.305
2014-07-18,1037.667
2014-07-21,1038.201
2014-07-22,1037.49
2014-07-23,1041.149
2014-07-24,1045.112
2014-07-25,1039.567
2014-07-28,1042.471
2014-07-29,1042.782
2014-07-30,1036.05
2014-07-31,1026.055
2014-08-01,1014.414
2014-08-04,1011.54
2014-08-05,1004.982
2014-08-06,996.164
2014-08-07,996.724
2014-08-08,991.719
2014-08-11,1003.779
2014-08-12,1002.318
2014-08-13,1011.728
2014-08-14,1017.055
2014-08-15,1015.358
2014-08-18,1023.124
2014-08-19,1025.072
2014-08-20,1019.652
2014-08-21,1027.954
2014-08-22,1025.365
2014-08-25,1025.17
2014-08-26,1031.357
2014-08-27,1034.269
2014-08-28,1024.127
2014-08-29,1020.833
2014-09-01,1021.633
2014-09-02,1018.325
2014-09-03,1022.884
2014-09-04,1011.157
2014-09-05,1011.92
2014-09-08,1006.973
2014-09-09,1000.049
2014-09-10,996.345
2014-09-11,996.403
2014-09-12,999.36
2014-09-15,991.905
2014-09-16,987.238
2014-09-17,996.437
2014-09-18,993.675
2014-09-19,988.397
2014-09-22,987.544
2014-09-23,985.307
2014-09-24,981.928
2014-09-25,974.025
2014-09-26,970.278
2014-09-29,972.145
2014-09-30,971.922
2014-10-01,962.32
2014-10-02,956.263
2014-10-03,953.392
2014-10-06,952.64
2014-10-07,948.034
2014-10-08,946.791
2014-10-09,950.03
2014-10-10,932.63
2014-10-13,930.135
2014-10-14,932.059
2014-10-15,917.98
2014-10-16,913.217
2014-10-17,937.637
2014-10-20,942.321
2014-10-21,958.812
2014-10-22,964.753
2014-10-23,964.513
2014-10-24,967.151
2014-10-27,965.15
2014-10-28,977.162
2014-10-29,981.558
2014-10-30,972.064
2014-10-31,974.853
2014-11-03,965.67
2014-11-04,975.26
2014-11-05,970.811
2014-11-06,960.884
2014-11-07,955.713
2014-11-10,966.138
2014-11-11,970.753
2014-11-12,969.252
2014-11-13,973.851
2014-11-14,972.769
2014-11-17,974.071
2014-11-18,988.155
2014-11-19,992.219
2014-11-20,991.181
2014-11-21,987.049
2014-11-24,992.741
2014-11-25,1000.921
2014-11-26,1001.39
2014-11-27,998.519
2014-11-28,996.45
2014-12-01,1002.606
2014-12-02,999.058
2014-12-03,991.944
2014-12-04,994.282
2014-12-05,992.444
2014-12-08,995.713
2014-12-09,993.537
2014-12-10,995.956
2014-12-11,992.067
2014-12-12,983.047
2014-12-15,971.509
2014-12-16,982.834
2014-12-17,980.675
2014-12-18,985.271
2014-12-19,985.384
2014-12-22,989.97
2014-12-23,987.4
2014-12-24,995.801
2014-12-25,995.801
2014-12-26,994.249
2014-12-29,992.921
2014-12-30,987.679
2014-12-31,987.157
2015-01-01,987.157
2015-01-02,982.685
2015-01-05,968.765
2015-01-06,965.902
2015-01-07,962.236
2015-01-08,973.164
2015-01-09,976.222
2015-01-12,976.395
2015-01-13,982.925
2015-01-14,966.482
2015-01-15,950.741
2015-01-16,955.597
2015-01-19,970.778
2015-01-20,969.14
2015-01-21,968.136
2015-01-22,962.462
2015-01-23,964.208
2015-01-26,970.187
2015-01-27,975.728
2015-01-28,977.006
2015-01-29,977.133
2015-01-30,972.399
2015-02-02,976.46
2015-02-03,994.135
2015-02-04,986.721
2015-02-05,992.415
2015-02-06,982.458
2015-02-09,974.398
2015-02-10,979.838
2015-02-11,981.834
2015-02-12,993.218
2015-02-13,1005.429
2015-02-16,1000.518
2015-02-17,999.219
2015-02-18,1010.844
2015-02-19,1017.578
2015-02-20,1014.213
2015-02-23,1015.837
2015-02-24,1013.133
2015-02-25,1014.846
2015-02-26,1002.682
2015-02-27,1008.71
2015-03-02,1011.328
2015-03-03,998.006
2015-03-04,987.89
2015-03-05,986.178
2015-03-06,967.362
2015-03-09,963.716
2015-03-10,945.555
2015-03-11,936.64
2015-03-12,936.543
2015-03-13,934.258
2015-03-16,943.233
2015-03-17,944.379
2015-03-18,951.555
2015-03-19,953.908
2015-03-20,977.649
2015-03-23,988.511
2015-03-24,991.099
2015-03-25,994.468
2015-03-26,976.846
2015-03-27,977.598
2015-03-30,977.528
2015-03-31,961.757
2015-04-01,966.762
2015-04-02,981.479
2015-04-03,981.479
2015-04-06,995.097
2015-04-07,987.777
2015-04-08,983.896
2015-04-09,973.52
2015-04-10,984.676
2015-04-13,976.4
2015-04-14,993.287
2015-04-15,988.499
2015-04-16,994.201
2015-04-17,983.863
2015-04-20,992.381
2015-04-21,992.738
2015-04-22,985.97
2015-04-23,990.124
2015-04-24,995.317
2015-04-27,1005.304
2015-04-28,1002.635
2015-04-29,1004.391
2015-04-30,1003.268
2015-05-01,1004.79
2015-05-04,998.415
2015-05-05,988.276
2015-05-06,995.242
2015-05-07,982.821
2015-05-08,992.854
2015-05-11,989.322
2015-05-12,986.071
2015-05-13,1005.893
2015-05-14,1015.899
2015-05-15,1029.263
2015-05-18,1028.03
2015-05-19,1012.075
2015-05-20,1005.267
2015-05-21,1006.448
2015-05-22,998.4
2015-05-25,997.106
2015-05-26,975.925
2015-05-27,982.697
2015-05-28,991.005
2015-05-29,990.84
2015-06-01,984.218
2015-06-02,1004.539
2015-06-03,1018.695
2015-06-04,1015.994
2015-06-05,991.411
2015-06-08,991.668
2015-06-09,993.178
2015-06-10,1008.468
2015-06-11,1001.131
2015-06-12,998.363
2015-06-15,982.553
2015-06-16,984.843
2015-06-17,974.029
2015-06-18,989.405
2015-06-19,983.946
2015-06-22,1002.762
2015-06-23,995.4
2015-06-24,994.662
2015-06-25,992.612
2015-06-26,988.503
2015-06-29,976.038
2015-06-30,969.49
2015-07-01,981.694
2015-07-02,976.383
2015-07-03,976.85
2015-07-06,966.444
2015-07-07,942.752
2015-07-08,954.777
2015-07-09,967.594
2015-07-10,994.995
