Date,PORTUGAL SMID VALUE SMID (Small+Mid Cap)
2010-09-15,480.276
2010-09-16,478.675
2010-09-17,471.414
2010-09-20,471.094
2010-09-21,475.006
2010-09-22,479.171
2010-09-23,474.74
2010-09-24,481.541
2010-09-27,483.753
2010-09-28,485.992
2010-09-29,487.892
2010-09-30,491.891
2010-10-01,496.848
2010-10-04,493.012
2010-10-05,506.213
2010-10-06,509.567
2010-10-07,516.107
2010-10-08,516.404
2010-10-11,515.047
2010-10-12,507.27
2010-10-13,519.143
2010-10-14,524.076
2010-10-15,528.487
2010-10-18,530.061
2010-10-19,528.224
2010-10-20,532.155
2010-10-21,536.0
2010-10-22,533.172
2010-10-25,539.614
2010-10-26,539.938
2010-10-27,525.927
2010-10-28,534.568
2010-10-29,537.888
2010-11-01,536.924
2010-11-02,536.959
2010-11-03,527.184
2010-11-04,534.542
2010-11-05,517.634
2010-11-08,511.423
2010-11-09,512.393
2010-11-10,498.675
2010-11-11,490.032
2010-11-12,498.118
2010-11-15,498.683
2010-11-16,493.855
2010-11-17,499.392
2010-11-18,505.371
2010-11-19,501.936
2010-11-22,488.265
2010-11-23,470.115
2010-11-24,470.496
2010-11-25,465.901
2010-11-26,457.349
2010-11-29,441.912
2010-11-30,432.083
2010-12-01,451.444
2010-12-02,459.125
2010-12-03,470.565
2010-12-06,466.342
2010-12-07,472.642
2010-12-08,472.835
2010-12-09,477.779
2010-12-10,476.717
2010-12-13,484.941
2010-12-14,483.529
2010-12-15,479.015
2010-12-16,470.245
2010-12-17,461.48
2010-12-20,462.746
2010-12-21,465.197
2010-12-22,465.356
2010-12-23,463.597
2010-12-24,464.914
2010-12-27,459.344
2010-12-28,457.519
2010-12-29,456.327
2010-12-30,457.663
2010-12-31,461.979
2011-01-03,462.131
2011-01-04,463.184
2011-01-05,454.804
2011-01-06,443.692
2011-01-07,424.613
2011-01-10,409.792
2011-01-11,424.176
2011-01-12,443.799
2011-01-13,455.105
2011-01-14,449.259
2011-01-17,446.871
2011-01-18,459.14
2011-01-19,466.019
2011-01-20,472.39
2011-01-21,478.813
2011-01-24,482.642
2011-01-25,472.449
2011-01-26,475.427
2011-01-27,478.909
2011-01-28,478.472
2011-01-31,486.241
2011-02-01,496.729
2011-02-02,498.738
2011-02-03,489.255
2011-02-04,489.184
2011-02-07,493.29
2011-02-08,502.019
2011-02-09,507.121
2011-02-10,491.341
2011-02-11,487.978
2011-02-14,483.857
2011-02-15,490.198
2011-02-16,498.148
2011-02-17,502.099
2011-02-18,503.325
2011-02-21,491.738
2011-02-22,496.647
2011-02-23,500.916
2011-02-24,504.095
2011-02-25,506.655
2011-02-28,512.916
2011-03-01,508.396
2011-03-02,510.77
2011-03-03,509.706
2011-03-04,512.765
2011-03-07,514.038
2011-03-08,511.468
2011-03-09,508.942
2011-03-10,499.41
2011-03-11,501.967
2011-03-14,514.421
2011-03-15,507.409
2011-03-16,496.911
2011-03-17,502.142
2011-03-18,515.438
2011-03-21,517.93
2011-03-22,508.4
2011-03-23,497.684
2011-03-24,505.781
2011-03-25,498.929
2011-03-28,496.938
2011-03-29,490.33
2011-03-30,490.64
2011-03-31,486.917
2011-04-01,490.774
2011-04-04,493.393
2011-04-05,484.871
2011-04-06,499.776
2011-04-07,509.86
2011-04-08,513.109
2011-04-11,512.396
2011-04-12,506.58
2011-04-13,509.974
2011-04-14,500.469
2011-04-15,496.456
2011-04-18,477.368
2011-04-19,483.339
2011-04-20,487.603
2011-04-21,492.341
2011-04-22,492.341
2011-04-25,491.987
2011-04-26,493.341
2011-04-27,498.713
2011-04-28,508.459
2011-04-29,507.244
2011-05-02,512.078
2011-05-03,506.733
2011-05-04,510.478
2011-05-05,513.985
2011-05-06,516.872
2011-05-09,501.988
2011-05-10,505.75
2011-05-11,502.222
2011-05-12,500.758
2011-05-13,497.187
2011-05-16,495.122
2011-05-17,488.428
2011-05-18,487.302
2011-05-19,490.192
2011-05-20,480.676
2011-05-23,471.444
2011-05-24,471.804
2011-05-25,479.431
2011-05-26,473.435
2011-05-27,474.05
2011-05-30,465.659
2011-05-31,472.661
2011-06-01,463.416
2011-06-02,468.518
2011-06-03,483.275
2011-06-06,474.399
2011-06-07,474.773
2011-06-08,462.645
2011-06-09,458.557
2011-06-10,445.17
2011-06-13,444.312
2011-06-14,452.431
2011-06-15,433.509
2011-06-16,427.788
2011-06-17,439.797
2011-06-20,429.227
2011-06-21,435.151
2011-06-22,433.848
2011-06-23,413.143
2011-06-24,411.836
2011-06-27,413.356
2011-06-28,415.427
2011-06-29,425.183
2011-06-30,440.695
2011-07-01,440.153
2011-07-04,444.279
2011-07-05,436.943
2011-07-06,412.064
2011-07-07,417.292
2011-07-08,404.918
2011-07-11,378.657
2011-07-12,387.253
2011-07-13,387.236
2011-07-14,379.71
2011-07-15,374.828
2011-07-18,357.31
2011-07-19,366.563
2011-07-20,381.55
2011-07-21,403.169
2011-07-22,410.15
2011-07-25,396.951
2011-07-26,399.899
2011-07-27,384.909
2011-07-28,387.438
2011-07-29,393.434
2011-08-01,370.563
2011-08-02,363.772
2011-08-03,362.339
2011-08-04,348.86
2011-08-05,344.974
2011-08-08,335.664
2011-08-09,336.792
2011-08-10,325.423
2011-08-11,326.02
2011-08-12,329.158
2011-08-15,342.836
2011-08-16,335.813
2011-08-17,339.436
2011-08-18,324.566
2011-08-19,328.366
2011-08-22,323.448
2011-08-23,322.033
2011-08-24,324.857
2011-08-25,325.599
2011-08-26,324.774
2011-08-29,337.967
2011-08-30,335.655
2011-08-31,340.852
2011-09-01,338.258
2011-09-02,330.351
2011-09-05,316.694
2011-09-06,304.362
2011-09-07,310.639
2011-09-08,311.836
2011-09-09,291.045
2011-09-12,274.338
2011-09-13,276.966
2011-09-14,280.037
2011-09-15,291.575
2011-09-16,292.526
2011-09-19,278.764
2011-09-20,281.321
2011-09-21,278.547
2011-09-22,261.325
2011-09-23,264.055
2011-09-26,263.895
2011-09-27,275.887
2011-09-28,275.399
2011-09-29,281.56
2011-09-30,275.339
2011-10-03,267.42
2011-10-04,257.513
2011-10-05,264.518
2011-10-06,269.381
2011-10-07,270.947
2011-10-10,280.444
2011-10-11,276.375
2011-10-12,282.929
2011-10-13,275.666
2011-10-14,278.008
2011-10-17,272.757
2011-10-18,265.971
2011-10-19,268.033
2011-10-20,256.226
2011-10-21,262.82
2011-10-24,261.027
2011-10-25,255.953
2011-10-26,251.047
2011-10-27,268.611
2011-10-28,265.562
2011-10-31,256.879
2011-11-01,236.037
2011-11-02,235.32
2011-11-03,236.451
2011-11-04,231.144
2011-11-07,230.382
2011-11-08,230.903
2011-11-09,220.862
2011-11-10,215.283
2011-11-11,222.51
2011-11-14,219.986
2011-11-15,215.991
2011-11-16,216.36
2011-11-17,216.193
2011-11-18,218.674
2011-11-21,217.851
2011-11-22,214.941
2011-11-23,213.419
2011-11-24,207.24
2011-11-25,207.846
2011-11-28,214.876
2011-11-29,211.839
2011-11-30,216.933
2011-12-01,215.786
2011-12-02,223.743
2011-12-05,232.968
2011-12-06,227.428
2011-12-07,226.741
2011-12-08,218.755
2011-12-09,222.844
2011-12-12,213.008
2011-12-13,205.722
2011-12-14,199.231
2011-12-15,200.124
2011-12-16,202.615
2011-12-19,202.015
2011-12-20,206.033
2011-12-21,202.805
2011-12-22,204.349
2011-12-23,207.685
2011-12-26,207.685
2011-12-27,214.595
2011-12-28,213.195
2011-12-29,213.375
2011-12-30,217.469
2012-01-02,220.743
2012-01-03,225.02
2012-01-04,212.992
2012-01-05,205.299
2012-01-06,208.05
2012-01-09,206.153
2012-01-10,206.916
2012-01-11,205.92
2012-01-12,209.841
2012-01-13,206.312
2012-01-16,205.03
2012-01-17,206.641
2012-01-18,207.701
2012-01-19,211.794
2012-01-20,210.971
2012-01-23,213.087
2012-01-24,208.978
2012-01-25,206.964
2012-01-26,212.082
2012-01-27,209.565
2012-01-30,200.961
2012-01-31,200.707
2012-02-01,202.76
2012-02-02,203.409
2012-02-03,211.13
2012-02-06,214.06
2012-02-07,225.393
2012-02-08,235.405
2012-02-09,236.59
2012-02-10,228.71
2012-02-13,231.76
2012-02-14,230.663
2012-02-15,231.161
2012-02-16,226.621
2012-02-17,232.295
2012-02-20,234.997
2012-02-21,233.494
2012-02-22,229.574
2012-02-23,223.876
2012-02-24,228.256
2012-02-27,224.602
2012-02-28,226.611
2012-02-29,225.321
2012-03-01,224.589
2012-03-02,223.419
2012-03-05,222.853
2012-03-06,215.935
2012-03-07,215.757
2012-03-08,218.81
2012-03-09,217.479
2012-03-12,212.583
2012-03-13,217.815
2012-03-14,215.516
2012-03-15,214.453
2012-03-16,214.96
2012-03-19,218.289
2012-03-20,219.916
2012-03-21,220.221
2012-03-22,217.976
2012-03-23,219.744
2012-03-26,222.182
2012-03-27,224.504
2012-03-28,219.816
2012-03-29,217.38
2012-03-30,218.777
2012-04-02,215.577
2012-04-03,213.225
2012-04-04,204.43
2012-04-05,203.19
2012-04-06,203.19
2012-04-09,203.307
2012-04-10,199.036
2012-04-11,200.87
2012-04-12,197.998
2012-04-13,194.761
2012-04-16,190.705
2012-04-17,195.606
2012-04-18,193.203
2012-04-19,193.907
2012-04-20,196.127
2012-04-23,191.686
2012-04-24,193.707
2012-04-25,196.445
2012-04-26,197.078
2012-04-27,202.28
2012-04-30,202.384
2012-05-01,202.224
2012-05-02,198.386
2012-05-03,197.528
2012-05-04,197.439
2012-05-07,198.933
2012-05-08,202.227
2012-05-09,198.398
2012-05-10,199.879
2012-05-11,199.858
2012-05-14,194.18
2012-05-15,188.067
2012-05-16,182.249
2012-05-17,176.884
2012-05-18,178.279
2012-05-21,179.422
2012-05-22,181.185
2012-05-23,173.661
2012-05-24,173.684
2012-05-25,174.569
2012-05-28,172.321
2012-05-29,168.312
2012-05-30,164.049
2012-05-31,162.108
2012-06-01,161.811
2012-06-04,164.984
2012-06-05,168.388
2012-06-06,170.192
2012-06-07,169.312
2012-06-08,170.117
2012-06-11,169.759
2012-06-12,167.921
2012-06-13,168.339
2012-06-14,171.247
2012-06-15,174.978
2012-06-18,174.704
2012-06-19,178.521
2012-06-20,180.476
2012-06-21,179.366
2012-06-22,181.819
2012-06-25,178.826
2012-06-26,174.557
2012-06-27,177.707
2012-06-28,175.327
2012-06-29,184.429
2012-07-02,186.175
2012-07-03,189.406
2012-07-04,188.957
2012-07-05,185.525
2012-07-06,179.357
2012-07-09,179.689
2012-07-10,179.653
2012-07-11,179.938
2012-07-12,178.93
2012-07-13,181.511
2012-07-16,178.469
2012-07-17,180.774
2012-07-18,182.082
2012-07-19,180.961
2012-07-20,174.399
2012-07-23,170.395
2012-07-24,166.361
2012-07-25,165.806
2012-07-26,172.212
2012-07-27,173.861
2012-07-30,174.751
2012-07-31,176.215
2012-08-01,173.302
2012-08-02,167.498
2012-08-03,171.123
2012-08-06,176.061
2012-08-07,181.203
2012-08-08,179.679
2012-08-09,179.564
2012-08-10,180.916
2012-08-13,179.366
2012-08-14,179.494
2012-08-15,178.648
2012-08-16,182.267
2012-08-17,186.066
2012-08-20,189.599
2012-08-21,192.517
2012-08-22,191.623
2012-08-23,191.26
2012-08-24,190.391
2012-08-27,196.315
2012-08-28,195.257
2012-08-29,194.524
2012-08-30,192.315
2012-08-31,197.504
2012-09-03,198.323
2012-09-04,197.354
2012-09-05,196.615
2012-09-06,203.525
2012-09-07,212.856
2012-09-10,212.509
2012-09-11,219.49
2012-09-12,225.203
2012-09-13,220.917
2012-09-14,226.005
2012-09-17,222.689
2012-09-18,217.06
2012-09-19,217.894
2012-09-20,215.519
2012-09-21,220.795
2012-09-24,218.765
2012-09-25,217.389
2012-09-26,207.529
2012-09-27,208.966
2012-09-28,206.734
2012-10-01,208.794
2012-10-02,210.557
2012-10-03,212.425
2012-10-04,215.814
2012-10-05,225.581
2012-10-08,223.038
2012-10-09,221.729
2012-10-10,215.803
2012-10-11,219.89
2012-10-12,220.175
2012-10-15,219.479
2012-10-16,223.744
2012-10-17,228.367
2012-10-18,235.974
2012-10-19,231.65
2012-10-22,233.782
2012-10-23,228.578
2012-10-24,230.587
2012-10-25,230.777
2012-10-26,228.929
2012-10-29,226.504
2012-10-30,229.246
2012-10-31,228.499
2012-11-01,230.632
2012-11-02,229.283
2012-11-05,227.062
2012-11-06,227.867
2012-11-07,224.272
2012-11-08,226.333
2012-11-09,224.831
2012-11-12,224.567
2012-11-13,225.066
2012-11-14,223.515
2012-11-15,222.451
2012-11-16,213.561
2012-11-19,220.368
2012-11-20,219.711
2012-11-21,221.941
2012-11-22,222.678
2012-11-23,224.558
2012-11-26,224.252
2012-11-27,222.453
2012-11-28,221.8
2012-11-29,225.222
2012-11-30,224.231
2012-12-03,226.444
2012-12-04,229.168
2012-12-05,233.546
2012-12-06,232.303
2012-12-07,233.292
2012-12-10,231.613
2012-12-11,237.003
2012-12-12,240.172
2012-12-13,243.115
2012-12-14,244.255
2012-12-17,245.282
2012-12-18,252.25
2012-12-19,256.104
2012-12-20,254.952
2012-12-21,254.107
2012-12-24,253.452
2012-12-25,253.452
2012-12-26,253.971
2012-12-27,254.323
2012-12-28,252.32
2012-12-31,250.253
2013-01-01,250.253
2013-01-02,259.033
2013-01-03,259.236
2013-01-04,259.346
2013-01-07,264.009
2013-01-08,266.377
2013-01-09,280.641
2013-01-10,291.26
2013-01-11,291.549
2013-01-14,296.825
2013-01-15,292.691
2013-01-16,288.803
2013-01-17,296.413
2013-01-18,295.862
2013-01-21,303.061
2013-01-22,299.443
2013-01-23,304.693
2013-01-24,302.674
2013-01-25,306.058
2013-01-28,305.973
2013-01-29,306.25
2013-01-30,306.492
2013-01-31,301.631
2013-02-01,309.941
2013-02-04,295.261
2013-02-05,299.738
2013-02-06,298.533
2013-02-07,295.001
2013-02-08,294.52
2013-02-11,295.901
2013-02-12,300.48
2013-02-13,302.109
2013-02-14,297.7
2013-02-15,295.218
2013-02-18,293.446
2013-02-19,296.232
2013-02-20,295.593
2013-02-21,289.7
2013-02-22,288.609
2013-02-25,291.498
2013-02-26,278.22
2013-02-27,280.56
2013-02-28,277.667
2013-03-01,272.225
2013-03-04,267.379
2013-03-05,277.077
2013-03-06,272.4
2013-03-07,277.655
2013-03-08,281.781
2013-03-11,278.673
2013-03-12,279.579
2013-03-13,277.72
2013-03-14,285.311
2013-03-15,285.021
2013-03-18,276.876
2013-03-19,270.66
2013-03-20,275.947
2013-03-21,274.411
2013-03-22,275.09
2013-03-25,268.08
2013-03-26,262.424
2013-03-27,253.091
2013-03-28,255.938
2013-03-29,255.938
2013-04-01,256.057
2013-04-02,251.75
2013-04-03,240.264
2013-04-04,247.676
2013-04-05,247.91
2013-04-08,244.574
2013-04-09,253.391
2013-04-10,267.791
2013-04-11,268.641
2013-04-12,264.385
2013-04-15,261.468
2013-04-16,258.624
2013-04-17,251.225
2013-04-18,251.367
2013-04-19,256.848
2013-04-22,257.498
2013-04-23,265.558
2013-04-24,267.226
2013-04-25,271.878
2013-04-26,269.456
2013-04-29,277.177
2013-04-30,278.142
2013-05-01,278.332
2013-05-02,275.82
2013-05-03,276.762
2013-05-06,277.957
2013-05-07,283.794
2013-05-08,276.135
2013-05-09,274.54
2013-05-10,271.768
2013-05-13,267.477
2013-05-14,263.617
2013-05-15,265.874
2013-05-16,264.574
2013-05-17,265.214
2013-05-20,266.908
2013-05-21,266.837
2013-05-22,267.572
2013-05-23,265.263
2013-05-24,267.892
2013-05-27,270.86
2013-05-28,270.993
2013-05-29,269.609
2013-05-30,267.673
2013-05-31,260.682
2013-06-03,256.438
2013-06-04,263.73
2013-06-05,262.407
2013-06-06,259.088
2013-06-07,261.491
2013-06-10,256.376
2013-06-11,257.262
2013-06-12,258.782
2013-06-13,254.276
2013-06-14,255.369
2013-06-17,259.971
2013-06-18,261.404
2013-06-19,257.722
2013-06-20,244.428
2013-06-21,234.462
2013-06-24,225.595
2013-06-25,234.736
2013-06-26,238.574
2013-06-27,239.564
2013-06-28,239.024
2013-07-01,243.238
2013-07-02,237.201
2013-07-03,218.692
2013-07-04,229.922
2013-07-05,226.376
2013-07-08,235.906
2013-07-09,233.33
2013-07-10,234.43
2013-07-11,229.702
2013-07-12,228.04
2013-07-15,230.055
2013-07-16,232.379
2013-07-17,234.56
2013-07-18,240.93
2013-07-19,238.579
2013-07-22,251.298
2013-07-23,252.346
2013-07-24,255.101
2013-07-25,255.096
2013-07-26,258.674
2013-07-29,256.226
2013-07-30,258.402
2013-07-31,256.217
2013-08-01,259.079
2013-08-02,259.253
2013-08-05,257.252
2013-08-06,255.216
2013-08-07,257.352
2013-08-08,268.042
2013-08-09,273.686
2013-08-12,273.406
2013-08-13,277.831
2013-08-14,278.044
2013-08-15,276.11
2013-08-16,276.99
2013-08-19,272.376
2013-08-20,267.176
2013-08-21,267.678
2013-08-22,273.671
2013-08-23,276.634
2013-08-26,273.355
2013-08-27,266.235
2013-08-28,263.645
2013-08-29,264.806
2013-08-30,258.933
2013-09-02,264.139
2013-09-03,261.947
2013-09-04,265.161
2013-09-05,265.591
2013-09-06,267.011
2013-09-09,269.609
2013-09-10,275.022
2013-09-11,276.099
2013-09-12,278.761
2013-09-13,276.509
2013-09-16,277.443
2013-09-17,274.611
2013-09-18,276.699
2013-09-19,282.76
2013-09-20,287.709
2013-09-23,284.828
2013-09-24,284.632
2013-09-25,285.034
2013-09-26,286.001
2013-09-27,284.395
2013-09-30,281.949
2013-10-01,286.577
2013-10-02,295.619
2013-10-03,293.178
2013-10-04,297.942
2013-10-07,297.953
2013-10-08,297.023
2013-10-09,304.155
2013-10-10,306.221
2013-10-11,316.528
2013-10-14,320.278
2013-10-15,318.882
2013-10-16,320.88
2013-10-17,325.155
2013-10-18,323.861
2013-10-21,325.747
2013-10-22,322.797
2013-10-23,316.374
2013-10-24,316.471
2013-10-25,309.001
2013-10-28,312.953
2013-10-29,315.984
2013-10-30,322.782
2013-10-31,315.811
2013-11-01,312.569
2013-11-04,317.09
2013-11-05,316.426
2013-11-06,323.086
2013-11-07,320.194
2013-11-08,315.182
2013-11-11,320.956
2013-11-12,320.674
2013-11-13,314.791
2013-11-14,316.691
2013-11-15,317.525
2013-11-18,320.707
2013-11-19,318.955
2013-11-20,312.258
2013-11-21,315.27
2013-11-22,319.47
2013-11-25,318.947
2013-11-26,321.605
2013-11-27,332.483
2013-11-28,333.641
2013-11-29,335.458
2013-12-02,337.125
2013-12-03,336.212
2013-12-04,333.944
2013-12-05,334.769
2013-12-06,334.982
2013-12-09,339.716
2013-12-10,345.703
2013-12-11,344.816
2013-12-12,340.553
2013-12-13,337.312
2013-12-16,339.594
2013-12-17,339.121
2013-12-18,342.142
2013-12-19,343.993
2013-12-20,351.06
2013-12-23,354.905
2013-12-24,354.322
2013-12-25,354.322
2013-12-26,354.983
2013-12-27,359.584
2013-12-30,351.134
2013-12-31,349.892
2014-01-01,349.892
2014-01-02,356.296
2014-01-03,364.756
2014-01-06,367.15
2014-01-07,375.277
2014-01-08,385.26
2014-01-09,388.877
2014-01-10,392.516
2014-01-13,394.318
2014-01-14,392.675
2014-01-15,397.028
2014-01-16,393.217
2014-01-17,391.927
2014-01-20,391.033
2014-01-21,389.902
2014-01-22,374.883
2014-01-23,381.28
2014-01-24,376.458
2014-01-27,369.326
2014-01-28,377.733
2014-01-29,375.916
2014-01-30,373.796
2014-01-31,366.661
2014-02-03,360.871
2014-02-04,372.681
2014-02-05,373.814
2014-02-06,386.162
2014-02-07,390.517
2014-02-10,390.771
2014-02-11,393.408
2014-02-12,388.423
2014-02-13,390.428
2014-02-14,396.341
2014-02-17,403.515
2014-02-18,403.382
2014-02-19,399.11
2014-02-20,394.786
2014-02-21,397.559
2014-02-24,400.222
2014-02-25,403.454
2014-02-26,396.799
2014-02-27,399.722
2014-02-28,403.793
2014-03-03,391.195
2014-03-04,399.798
2014-03-05,402.008
2014-03-06,414.041
2014-03-07,413.511
2014-03-10,421.683
2014-03-11,427.287
2014-03-12,421.038
2014-03-13,412.746
2014-03-14,410.133
2014-03-17,418.868
2014-03-18,420.992
2014-03-19,420.555
2014-03-20,414.313
2014-03-21,415.619
2014-03-24,408.429
2014-03-25,410.028
2014-03-26,413.85
2014-03-27,412.814
2014-03-28,420.301
2014-03-31,423.913
2014-04-01,432.478
2014-04-02,426.741
2014-04-03,429.573
2014-04-04,431.475
2014-04-07,429.536
2014-04-08,423.937
2014-04-09,425.061
2014-04-10,424.308
2014-04-11,418.36
2014-04-14,412.29
2014-04-15,401.037
2014-04-16,407.451
2014-04-17,410.805
2014-04-18,410.805
2014-04-21,409.87
2014-04-22,420.939
2014-04-23,415.352
2014-04-24,411.532
2014-04-25,404.116
2014-04-28,408.179
2014-04-29,414.976
2014-04-30,418.453
2014-05-01,418.453
2014-05-02,420.397
2014-05-05,423.413
2014-05-06,429.444
2014-05-07,417.792
2014-05-08,414.95
2014-05-09,402.528
2014-05-12,406.967
2014-05-13,402.414
2014-05-14,387.142
2014-05-15,368.544
2014-05-16,371.214
2014-05-19,371.063
2014-05-20,367.385
2014-05-21,366.707
2014-05-22,370.697
2014-05-23,373.492
2014-05-26,384.592
2014-05-27,388.245
2014-05-28,395.278
2014-05-29,389.701
2014-05-30,387.247
2014-06-02,391.16
2014-06-03,388.076
2014-06-04,391.064
2014-06-05,394.237
2014-06-06,404.635
2014-06-09,408.199
2014-06-10,411.605
2014-06-11,403.546
2014-06-12,398.764
2014-06-13,394.665
2014-06-16,395.661
2014-06-17,396.913
2014-06-18,395.895
2014-06-19,399.187
2014-06-20,388.307
2014-06-23,385.303
2014-06-24,380.233
2014-06-25,388.085
2014-06-26,387.067
2014-06-27,382.324
2014-06-30,386.41
2014-07-01,409.374
2014-07-02,399.04
2014-07-03,390.232
2014-07-04,379.499
2014-07-07,375.392
2014-07-08,364.854
2014-07-09,358.628
2014-07-10,340.112
2014-07-11,342.411
2014-07-14,345.021
2014-07-15,341.439
2014-07-16,351.397
2014-07-17,345.562
2014-07-18,341.759
2014-07-21,342.153
2014-07-22,344.428
2014-07-23,353.405
2014-07-24,362.711
2014-07-25,360.952
2014-07-28,359.126
2014-07-29,353.67
2014-07-30,350.154
2014-07-31,342.827
2014-08-01,332.71
2014-08-04,339.476
2014-08-05,333.621
2014-08-06,309.744
2014-08-07,301.918
2014-08-08,300.256
2014-08-11,301.656
2014-08-12,301.478
2014-08-13,310.308
2014-08-14,312.57
2014-08-15,312.608
2014-08-18,320.437
2014-08-19,321.32
2014-08-20,316.608
2014-08-21,316.975
2014-08-22,314.045
2014-08-25,316.667
2014-08-26,324.052
2014-08-27,334.08
2014-08-28,329.499
2014-08-29,331.401
2014-09-01,327.576
2014-09-02,329.847
2014-09-03,333.914
2014-09-04,339.734
2014-09-05,339.974
2014-09-08,339.746
2014-09-09,331.026
2014-09-10,330.791
2014-09-11,334.4
2014-09-12,336.403
2014-09-15,331.554
2014-09-16,329.993
2014-09-17,331.156
2014-09-18,331.664
2014-09-19,332.118
2014-09-22,330.444
2014-09-23,326.629
2014-09-24,320.46
2014-09-25,316.242
2014-09-26,317.053
2014-09-29,315.07
2014-09-30,318.081
2014-10-01,316.306
2014-10-02,307.591
2014-10-03,308.689
2014-10-06,308.449
2014-10-07,306.956
2014-10-08,300.265
2014-10-09,287.774
2014-10-10,284.407
2014-10-13,285.397
2014-10-14,283.813
2014-10-15,274.746
2014-10-16,261.225
2014-10-17,264.185
2014-10-20,266.114
2014-10-21,274.162
2014-10-22,275.079
2014-10-23,277.712
2014-10-24,278.281
2014-10-27,272.99
2014-10-28,284.299
2014-10-29,281.134
2014-10-30,276.827
2014-10-31,283.221
2014-11-03,282.875
2014-11-04,273.855
2014-11-05,278.09
2014-11-06,276.35
2014-11-07,269.675
2014-11-10,275.248
2014-11-11,275.662
2014-11-12,267.628
2014-11-13,268.973
2014-11-14,267.537
2014-11-17,271.471
2014-11-18,277.466
2014-11-19,276.919
2014-11-20,273.941
2014-11-21,279.45
2014-11-24,281.965
2014-11-25,286.663
2014-11-26,283.009
2014-11-27,281.977
2014-11-28,279.283
2014-12-01,278.721
2014-12-02,277.039
2014-12-03,275.866
2014-12-04,277.303
2014-12-05,279.481
2014-12-08,276.534
2014-12-09,273.727
2014-12-10,270.255
2014-12-11,266.753
2014-12-12,264.162
2014-12-15,258.251
2014-12-16,261.277
2014-12-17,255.56
2014-12-18,262.671
2014-12-19,261.577
2014-12-22,262.951
2014-12-23,264.303
2014-12-24,263.713
2014-12-25,263.713
2014-12-26,263.302
2014-12-29,260.865
2014-12-30,256.199
2014-12-31,254.378
2015-01-01,254.378
2015-01-02,254.676
2015-01-05,249.549
2015-01-06,244.945
2015-01-07,237.998
2015-01-08,244.877
2015-01-09,245.495
2015-01-12,246.094
2015-01-13,249.142
2015-01-14,253.305
2015-01-15,250.619
2015-01-16,247.68
2015-01-19,251.433
2015-01-20,248.644
2015-01-21,250.499
2015-01-22,256.461
2015-01-23,257.846
2015-01-26,258.994
2015-01-27,256.954
2015-01-28,255.651
2015-01-29,256.555
2015-01-30,254.238
2015-02-02,254.283
2015-02-03,262.632
2015-02-04,262.468
2015-02-05,263.694
2015-02-06,262.123
2015-02-09,256.56
2015-02-10,258.839
2015-02-11,256.863
2015-02-12,262.23
2015-02-13,267.178
2015-02-16,265.919
2015-02-17,266.927
2015-02-18,270.332
2015-02-19,268.089
2015-02-20,268.099
2015-02-23,267.553
2015-02-24,271.896
2015-02-25,273.568
2015-02-26,276.733
2015-02-27,276.574
2015-03-02,274.48
2015-03-03,270.053
2015-03-04,267.154
2015-03-05,268.273
2015-03-06,267.209
2015-03-09,267.804
2015-03-10,261.418
2015-03-11,263.517
2015-03-12,267.807
2015-03-13,267.184
2015-03-16,268.894
2015-03-17,267.686
2015-03-18,267.587
2015-03-19,270.54
2015-03-20,278.885
2015-03-23,284.506
2015-03-24,286.08
2015-03-25,282.867
2015-03-26,277.461
2015-03-27,279.895
2015-03-30,279.362
2015-03-31,275.924
2015-04-01,278.51
2015-04-02,284.153
2015-04-03,284.153
2015-04-06,288.096
2015-04-07,286.183
2015-04-08,287.039
2015-04-09,290.841
2015-04-10,288.103
2015-04-13,286.014
2015-04-14,286.923
2015-04-15,286.012
2015-04-16,282.306
2015-04-17,278.257
2015-04-20,278.594
2015-04-21,282.499
2015-04-22,277.467
2015-04-23,275.69
2015-04-24,277.531
2015-04-27,281.436
2015-04-28,281.819
2015-04-29,280.292
2015-04-30,281.108
2015-05-01,281.534
2015-05-04,286.548
2015-05-05,278.903
2015-05-06,283.332
2015-05-07,281.216
2015-05-08,286.31
2015-05-11,286.439
2015-05-12,288.722
2015-05-13,292.154
2015-05-14,292.751
2015-05-15,294.022
2015-05-18,291.201
2015-05-19,287.111
2015-05-20,285.429
2015-05-21,285.833
2015-05-22,283.713
2015-05-25,279.037
2015-05-26,271.639
2015-05-27,274.615
2015-05-28,277.445
2015-05-29,271.816
2015-06-01,270.177
2015-06-02,278.534
2015-06-03,287.12
2015-06-04,283.276
2015-06-05,274.982
2015-06-08,270.524
2015-06-09,272.07
2015-06-10,278.92
2015-06-11,279.68
2015-06-12,275.075
2015-06-15,264.828
2015-06-16,264.947
2015-06-17,262.266
2015-06-18,266.93
2015-06-19,268.646
2015-06-22,278.899
2015-06-23,282.036
2015-06-24,276.539
2015-06-25,276.153
2015-06-26,276.248
2015-06-29,259.047
2015-06-30,261.648
2015-07-01,266.114
2015-07-02,262.987
2015-07-03,262.687
2015-07-06,249.914
2015-07-07,241.276
2015-07-08,247.015
2015-07-09,257.432
2015-07-10,270.177
2015-07-13,270.958
2015-07-14,269.278
2015-07-15,270.229
2015-07-16,273.619
2015-07-17,269.959
2015-07-20,270.344
2015-07-21,268.655
2015-07-22,266.362
2015-07-23,267.533
2015-07-24,265.935
2015-07-27,264.372
