Date,CANADA IMI GROWTH IMI (Large+Mid+Small Cap)
2015-04-17,1074.607
2015-04-20,1080.124
2015-04-21,1068.761
2015-04-22,1066.42
2015-04-23,1080.467
2015-04-24,1079.385
2015-04-27,1078.576
2015-04-28,1084.53
2015-04-29,1091.105
2015-04-30,1069.545
2015-05-01,1076.502
2015-05-04,1082.277
2015-05-05,1076.388
2015-05-06,1069.682
2015-05-07,1061.535
2015-05-08,1069.131
2015-05-11,1072.267
2015-05-12,1070.66
2015-05-13,1066.027
2015-05-14,1072.737
2015-05-15,1076.64
2015-05-18,1065.591
2015-05-19,1059.745
2015-05-20,1058.732
2015-05-21,1070.118
2015-05-22,1066.028
2015-05-25,1064.782
2015-05-26,1045.577
2015-05-27,1046.472
2015-05-28,1043.441
2015-05-29,1037.142
2015-06-01,1038.94
2015-06-02,1046.488
2015-06-03,1049.059
2015-06-04,1038.37
2015-06-05,1033.206
2015-06-08,1020.498
2015-06-09,1032.12
2015-06-10,1041.442
2015-06-11,1037.383
2015-06-12,1031.043
2015-06-15,1029.263
2015-06-16,1028.234
2015-06-17,1028.574
2015-06-18,1043.915
2015-06-19,1031.542
2015-06-22,1043.11
2015-06-23,1044.575
2015-06-24,1039.303
2015-06-25,1041.132
2015-06-26,1031.869
2015-06-29,1009.755
2015-06-30,1007.872
2015-07-01,1003.097
2015-07-02,1012.249
2015-07-03,1013.673
2015-07-06,1004.288
2015-07-07,996.368
2015-07-08,984.72
2015-07-09,974.898
2015-07-10,987.988
2015-07-13,996.736
2015-07-14,1004.618
2015-07-15,997.698
2015-07-16,1000.47
2015-07-17,994.662
2015-07-20,984.5
2015-07-21,984.055
2015-07-22,973.998
2015-07-23,979.13
2015-07-24,967.534
2015-07-27,963.537
2015-07-28,971.146
2015-07-29,988.794
2015-07-30,986.014
2015-07-31,993.084
2015-08-03,984.731
2015-08-04,990.483
2015-08-05,989.858
2015-08-06,975.492
2015-08-07,975.672
2015-08-10,982.225
2015-08-11,976.651
2015-08-12,979.277
2015-08-13,969.972
2015-08-14,975.317
2015-08-17,971.201
2015-08-18,970.232
2015-08-19,953.844
2015-08-20,931.344
2015-08-21,906.523
2015-08-24,881.051
2015-08-25,876.755
2015-08-26,889.394
2015-08-27,917.184
2015-08-28,926.096
2015-08-31,918.268
2015-09-01,903.18
2015-09-02,904.43
2015-09-03,915.036
2015-09-04,902.106
2015-09-07,899.362
2015-09-08,913.617
2015-09-09,910.226
2015-09-10,907.999
2015-09-11,898.067
2015-09-14,892.41
2015-09-15,901.137
2015-09-16,924.698
2015-09-17,929.093
2015-09-18,927.708
2015-09-21,923.031
2015-09-22,900.062
2015-09-23,894.491
2015-09-24,884.342
2015-09-25,884.773
2015-09-28,848.929
2015-09-29,842.567
2015-09-30,866.095
2015-10-01,873.92
2015-10-02,885.346
2015-10-05,900.913
2015-10-06,905.711
2015-10-07,924.818
2015-10-08,928.677
2015-10-09,938.387
2015-10-12,936.181
2015-10-13,924.709
2015-10-14,927.977
2015-10-15,929.604
2015-10-16,928.868
2015-10-19,917.442
2015-10-20,921.333
2015-10-21,894.754
2015-10-22,902.485
2015-10-23,906.005
2015-10-26,895.814
2015-10-27,878.918
2015-10-28,897.603
2015-10-29,893.001
2015-10-30,879.022
2015-11-02,885.959
2015-11-03,889.854
2015-11-04,884.774
2015-11-05,871.871
2015-11-06,861.255
2015-11-09,858.103
2015-11-10,852.849
2015-11-11,848.016
2015-11-12,831.014
2015-11-13,827.56
2015-11-16,840.733
2015-11-17,840.912
2015-11-18,851.107
2015-11-19,864.59
2015-11-20,862.272
2015-11-23,856.525
2015-11-24,858.783
2015-11-25,861.244
2015-11-26,863.73
2015-11-27,855.44
2015-11-30,865.678
2015-12-01,875.181
2015-12-02,863.736
2015-12-03,849.094
2015-12-04,854.629
2015-12-07,826.073
2015-12-08,815.89
2015-12-09,816.748
2015-12-10,823.388
2015-12-11,802.942
2015-12-14,798.954
2015-12-15,815.395
2015-12-16,828.977
2015-12-17,811.961
2015-12-18,813.925
2015-12-21,810.124
2015-12-22,818.031
2015-12-23,834.113
2015-12-24,834.884
2015-12-25,834.884
2015-12-28,832.75
2015-12-29,829.364
2015-12-30,822.012
2015-12-31,815.236
2016-01-01,815.236
2016-01-04,805.542
2016-01-05,803.011
2016-01-06,785.378
2016-01-07,767.353
2016-01-08,762.408
2016-01-11,751.843
2016-01-12,751.706
2016-01-13,740.976
2016-01-14,750.464
2016-01-15,729.358
2016-01-18,719.127
2016-01-19,721.642
2016-01-20,706.906
2016-01-21,734.173
2016-01-22,764.658
2016-01-25,749.321
2016-01-26,769.316
2016-01-27,767.074
2016-01-28,776.136
2016-01-29,792.542
2016-02-01,789.713
2016-02-02,771.257
2016-02-03,791.287
2016-02-04,810.535
2016-02-05,796.684
2016-02-08,774.078
2016-02-09,772.505
2016-02-10,765.502
2016-02-11,755.007
2016-02-12,774.64
2016-02-15,778.73
2016-02-16,787.353
2016-02-17,817.516
2016-02-18,819.986
2016-02-19,802.151
2016-02-22,813.545
2016-02-23,802.109
2016-02-24,806.007
2016-02-25,816.444
2016-02-26,823.902
2016-02-29,823.014
2016-03-01,833.269
2016-03-02,832.711
2016-03-03,842.13
2016-03-04,847.724
2016-03-07,862.647
2016-03-08,849.898
2016-03-09,861.886
2016-03-10,858.183
2016-03-11,875.645
2016-03-14,869.14
2016-03-15,849.396
2016-03-16,853.495
2016-03-17,885.074
2016-03-18,875.965
2016-03-21,874.858
2016-03-22,872.742
2016-03-23,858.975
2016-03-24,855.244
2016-03-25,855.244
2016-03-28,859.981
2016-03-29,866.049
2016-03-30,886.097
2016-03-31,886.446
2016-04-01,870.597
2016-04-04,864.749
2016-04-05,855.966
2016-04-06,863.947
2016-04-07,858.835
2016-04-08,876.737
2016-04-11,880.051
2016-04-12,892.707
2016-04-13,904.419
2016-04-14,900.144
2016-04-15,895.539
2016-04-18,904.229
2016-04-19,923.276
2016-04-20,925.465
2016-04-21,921.283
2016-04-22,924.758
2016-04-25,917.899
2016-04-26,918.714
2016-04-27,921.488
2016-04-28,927.102
2016-04-29,926.109
2016-05-02,921.906
2016-05-03,905.584
2016-05-04,891.148
2016-05-05,892.641
2016-05-06,890.941
2016-05-09,879.6
2016-05-10,895.095
2016-05-11,898.14
2016-05-12,902.127
2016-05-13,890.559
2016-05-16,902.803
2016-05-17,902.815
2016-05-18,894.471
2016-05-19,880.336
2016-05-20,890.021
2016-05-23,888.228
2016-05-24,895.156
2016-05-25,900.7
2016-05-26,907.255
2016-05-27,910.173
2016-05-30,906.264
2016-05-31,907.33
2016-06-01,907.572
2016-06-02,910.2
2016-06-03,929.982
2016-06-06,938.62
2016-06-07,944.63
2016-06-08,948.21
2016-06-09,943.449
2016-06-10,929.651
2016-06-13,925.72
2016-06-14,912.853
2016-06-15,912.65
2016-06-16,900.142
2016-06-17,912.591
2016-06-20,926.492
2016-06-21,921.762
2016-06-22,921.777
2016-06-23,932.394
2016-06-24,911.091
2016-06-27,888.082
2016-06-28,898.244
2016-06-29,918.006
2016-06-30,923.303
2016-07-01,929.782
2016-07-04,947.07
2016-07-05,937.734
2016-07-06,936.778
2016-07-07,936.279
2016-07-08,934.804
2016-07-11,941.305
2016-07-12,950.055
2016-07-13,956.025
2016-07-14,961.438
2016-07-15,957.091
2016-07-18,957.622
2016-07-19,956.967
2016-07-20,956.52
2016-07-21,958.931
2016-07-22,951.714
2016-07-25,940.782
2016-07-26,942.97
2016-07-27,946.618
2016-07-28,949.539
2016-07-29,964.642
2016-08-01,960.333
2016-08-02,958.082
2016-08-03,957.742
2016-08-04,963.366
2016-08-05,960.054
2016-08-08,967.069
2016-08-09,974.366
2016-08-10,977.493
2016-08-11,981.488
2016-08-12,983.681
2016-08-15,987.198
2016-08-16,984.907
2016-08-17,986.695
2016-08-18,993.455
2016-08-19,983.809
2016-08-22,986.518
2016-08-23,989.175
2016-08-24,970.157
2016-08-25,971.382
2016-08-26,976.391
2016-08-29,968.07
2016-08-30,961.726
2016-08-31,955.449
2016-09-01,966.691
2016-09-02,980.674
2016-09-05,987.806
2016-09-06,995.48
2016-09-07,991.025
2016-09-08,992.441
2016-09-09,960.874
2016-09-12,963.043
2016-09-13,940.141
2016-09-14,940.093
2016-09-15,951.941
2016-09-16,945.215
2016-09-19,949.202
2016-09-20,949.118
2016-09-21,963.676
2016-09-22,983.803
2016-09-23,970.151
2016-09-26,961.443
2016-09-27,951.825
2016-09-28,961.823
2016-09-29,973.652
2016-09-30,968.627
2016-10-03,967.634
2016-10-04,952.049
2016-10-05,957.016
2016-10-06,951.449
2016-10-07,948.053
2016-10-10,955.37
2016-10-11,946.365
2016-10-12,948.129
2016-10-13,951.522
2016-10-14,952.445
2016-10-17,952.785
2016-10-18,964.951
2016-10-19,980.308
2016-10-20,962.899
2016-10-21,960.77
2016-10-24,956.312
2016-10-25,952.857
2016-10-26,947.61
2016-10-27,944.197
2016-10-28,942.937
2016-10-31,941.922
2016-11-01,945.682
2016-11-02,931.309
2016-11-03,929.289
2016-11-04,923.884
2016-11-07,932.145
2016-11-08,934.207
2016-11-09,932.644
2016-11-10,921.162
2016-11-11,902.583
2016-11-14,898.049
2016-11-15,917.404
2016-11-16,919.856
2016-11-17,926.938
2016-11-18,920.333
2016-11-21,939.823
2016-11-22,942.246
2016-11-23,933.819
2016-11-24,933.777
2016-11-25,932.614
2016-11-28,937.676
2016-11-29,934.209
2016-11-30,937.234
2016-12-01,937.765
2016-12-02,941.023
2016-12-05,945.345
2016-12-06,942.272
2016-12-07,952.071
2016-12-08,952.066
2016-12-09,952.204
2016-12-12,954.47
2016-12-13,963.897
2016-12-14,950.989
2016-12-15,927.476
2016-12-16,933.946
2016-12-19,933.648
2016-12-20,934.982
2016-12-21,935.548
2016-12-22,931.641
2016-12-23,929.208
2016-12-26,929.208
2016-12-27,926.98
2016-12-28,929.877
2016-12-29,942.935
2016-12-30,938.114
2017-01-02,938.114
2017-01-03,944.153
2017-01-04,957.958
2017-01-05,969.665
2017-01-06,961.633
2017-01-09,953.437
2017-01-10,955.831
2017-01-11,953.549
2017-01-12,959.292
2017-01-13,966.515
2017-01-16,964.933
2017-01-17,969.906
2017-01-18,965.622
2017-01-19,948.503
2017-01-20,957.164
2017-01-23,954.903
2017-01-24,973.505
2017-01-25,979.306
2017-01-26,975.08
2017-01-27,972.436
2017-01-30,962.364
2017-01-31,966.72
2017-02-01,965.408
2017-02-02,972.48
2017-02-03,977.189
2017-02-06,966.944
2017-02-07,964.842
2017-02-08,969.203
2017-02-09,975.017
2017-02-10,987.712
2017-02-13,988.512
2017-02-14,988.597
2017-02-15,991.909
2017-02-16,996.067
2017-02-17,990.642
2017-02-20,991.89
2017-02-21,996.112
2017-02-22,982.477
2017-02-23,986.041
2017-02-24,971.092
2017-02-27,966.036
2017-02-28,952.474
2017-03-01,958.226
2017-03-02,952.187
2017-03-03,953.267
2017-03-06,953.712
2017-03-07,952.107
2017-03-08,941.469
2017-03-09,940.368
2017-03-10,950.502
2017-03-13,954.639
2017-03-14,940.266
2017-03-15,955.904
2017-03-16,966.314
2017-03-17,957.852
2017-03-20,957.478
2017-03-21,954.735
2017-03-22,956.229
2017-03-23,959.951
2017-03-24,959.408
2017-03-27,964.932
2017-03-28,969.242
2017-03-29,973.517
2017-03-30,975.15
2017-03-31,971.525
2017-04-03,971.591
2017-04-04,976.099
2017-04-05,976.536
2017-04-06,980.181
2017-04-07,979.621
2017-04-10,987.957
2017-04-11,990.952
2017-04-12,992.428
2017-04-13,987.387
2017-04-14,987.387
2017-04-17,995.247
2017-04-18,984.202
2017-04-19,972.974
2017-04-20,973.923
2017-04-21,974.082
2017-04-24,978.237
2017-04-25,968.623
2017-04-26,969.15
2017-04-27,957.504
2017-04-28,962.734
2017-05-01,962.924
2017-05-02,964.697
2017-05-03,960.622
2017-05-04,948.483
2017-05-05,962.589
2017-05-08,965.251
2017-05-09,961.263
2017-05-10,969.811
2017-05-11,966.486
2017-05-12,965.263
2017-05-15,975.588
2017-05-16,973.94
2017-05-17,956.471
2017-05-18,955.29
2017-05-19,969.559
2017-05-22,973.657
2017-05-23,973.34
2017-05-24,975.899
2017-05-25,975.02
2017-05-26,972.98
2017-05-29,974.199
2017-05-30,968.58
2017-05-31,965.218
2017-06-01,974.737
2017-06-02,971.989
2017-06-05,971.922
2017-06-06,981.416
2017-06-07,970.255
2017-06-08,969.32
2017-06-09,970.93
2017-06-12,963.561
2017-06-13,980.083
2017-06-14,963.756
2017-06-15,957.64
2017-06-16,965.262
2017-06-19,971.32
2017-06-20,957.392
2017-06-21,960.546
2017-06-22,968.379
2017-06-23,975.282
2017-06-26,977.048
2017-06-27,977.853
2017-06-28,989.973
2017-06-29,983.511
2017-06-30,981.354
2017-07-03,980.674
2017-07-04,980.327
2017-07-05,973.646
2017-07-06,972.438
2017-07-07,970.914
2017-07-10,977.777
2017-07-11,978.535
2017-07-12,985.75
2017-07-13,988.908
2017-07-14,998.326
2017-07-17,998.904
2017-07-18,1000.732
2017-07-19,1010.373
2017-07-20,1015.381
2017-07-21,1010.887
2017-07-24,1007.856
2017-07-25,1010.677
2017-07-26,1009.666
2017-07-27,1012.325
2017-07-28,1015.918
2017-07-31,1008.843
2017-08-01,1016.169
2017-08-02,1013.997
2017-08-03,1010.788
2017-08-04,1007.143
2017-08-07,1004.365
2017-08-08,1001.643
2017-08-09,999.447
2017-08-10,993.196
2017-08-11,992.975
2017-08-14,997.042
2017-08-15,988.941
2017-08-16,989.906
2017-08-17,992.082
2017-08-18,990.031
2017-08-21,989.485
2017-08-22,997.512
2017-08-23,1000.502
2017-08-24,1004.649
2017-08-25,1003.731
2017-08-28,1006.496
2017-08-29,1009.38
2017-08-30,1004.83
2017-08-31,1015.918
2017-09-01,1025.603
2017-09-04,1022.712
2017-09-05,1025.061
2017-09-06,1031.957
2017-09-07,1039.189
2017-09-08,1035.364
2017-09-11,1037.469
2017-09-12,1044.711
2017-09-13,1038.165
2017-09-14,1042.83
2017-09-15,1043.988
2017-09-18,1045.994
2017-09-19,1042.447
2017-09-20,1051.885
2017-09-21,1047.359
2017-09-22,1048.92
2017-09-25,1050.508
2017-09-26,1043.647
2017-09-27,1055.269
2017-09-28,1047.262
2017-09-29,1045.343
2017-10-02,1049.448
2017-10-03,1048.125
2017-10-04,1050.052
2017-10-05,1049.745
2017-10-06,1045.422
2017-10-09,1044.381
2017-10-10,1049.886
2017-10-11,1051.046
2017-10-12,1050.563
2017-10-13,1054.226
2017-10-16,1048.598
2017-10-17,1047.191
2017-10-18,1051.032
2017-10-19,1053.661
2017-10-20,1044.413
2017-10-23,1040.868
2017-10-24,1040.474
2017-10-25,1026.897
2017-10-26,1027.132
2017-10-27,1029.149
2017-10-30,1038.528
2017-10-31,1034.78
2017-11-01,1033.642
2017-11-02,1036.459
2017-11-03,1039.391
2017-11-06,1045.461
2017-11-07,1045.231
2017-11-08,1048.516
2017-11-09,1049.84
2017-11-10,1051.779
2017-11-13,1046.098
2017-11-14,1033.136
2017-11-15,1029.127
2017-11-16,1034.335
2017-11-17,1031.911
2017-11-20,1033.558
2017-11-21,1044.003
2017-11-22,1045.42
2017-11-23,1047.602
2017-11-24,1052.433
2017-11-27,1044.339
2017-11-28,1037.265
2017-11-29,1025.093
2017-11-30,1036.161
2017-12-01,1044.607
2017-12-04,1041.849
2017-12-05,1042.348
2017-12-06,1035.647
2017-12-07,1037.98
2017-12-08,1042.299
2017-12-11,1041.824
2017-12-12,1040.006
2017-12-13,1043.698
2017-12-14,1037.983
2017-12-15,1040.917
2017-12-18,1044.24
2017-12-19,1042.407
2017-12-20,1048.847
2017-12-21,1060.662
2017-12-22,1057.247
2017-12-25,1057.247
2017-12-26,1061.449
2017-12-27,1068.867
2017-12-28,1077.921
2017-12-29,1082.441
2018-01-01,1082.441
2018-01-02,1092.021
2018-01-03,1095.658
2018-01-04,1096.999
2018-01-05,1102.95
2018-01-08,1099.92
2018-01-09,1097.113
2018-01-10,1088.055
2018-01-11,1084.458
2018-01-12,1086.781
2018-01-15,1100.184
2018-01-16,1097.448
2018-01-17,1095.451
2018-01-18,1092.801
2018-01-19,1101.072
2018-01-22,1099.191
2018-01-23,1100.695
2018-01-24,1105.404
2018-01-25,1102.671
2018-01-26,1103.759
2018-01-29,1093.933
2018-01-30,1084.698
2018-01-31,1090.341
2018-02-01,1082.898
2018-02-02,1055.484
2018-02-05,1031.271
2018-02-06,1028.78
2018-02-07,1024.782
2018-02-08,1000.669
2018-02-09,996.612
2018-02-12,1014.587
2018-02-13,1015.146
2018-02-14,1029.934
2018-02-15,1038.85
2018-02-16,1039.854
2018-02-19,1037.042
2018-02-20,1032.602
2018-02-21,1033.803
2018-02-22,1031.369
2018-02-23,1043.061
2018-02-26,1044.431
2018-02-27,1039.335
2018-02-28,1020.259
2018-03-01,1014.333
2018-03-02,1012.364
2018-03-05,1016.138
2018-03-06,1021.197
2018-03-07,1010.186
2018-03-08,1016.617
2018-03-09,1027.786
2018-03-12,1029.393
2018-03-13,1023.215
2018-03-14,1022.437
2018-03-15,1016.067
2018-03-16,1015.559
2018-03-19,1008.462
2018-03-20,1009.412
2018-03-21,1022.831
2018-03-22,1004.54
2018-03-23,999.511
2018-03-26,1001.569
2018-03-27,997.453
2018-03-28,992.913
2018-03-29,1006.627
2018-03-30,1006.627
2018-04-02,995.792
2018-04-03,1001.678
2018-04-04,998.277
2018-04-05,1011.776
2018-04-06,1002.174
2018-04-09,1006.974
2018-04-10,1017.658
2018-04-11,1022.797
2018-04-12,1021.147
2018-04-13,1021.983
2018-04-16,1026.513
2018-04-17,1032.061
2018-04-18,1043.516
2018-04-19,1037.712
2018-04-20,1030.56
2018-04-23,1026.539
2018-04-24,1022.318
2018-04-25,1020.24
2018-04-26,1029.038
2018-04-27,1032.741
2018-04-30,1032.485
2018-05-01,1025.39
2018-05-02,1031.865
2018-05-03,1028.281
2018-05-04,1039.014
2018-05-07,1044.437
2018-05-08,1038.268
2018-05-09,1049.818
2018-05-10,1056.442
2018-05-11,1056.629
2018-05-14,1065.804
2018-05-15,1056.669
2018-05-16,1064.875
2018-05-17,1067.795
2018-05-18,1065.023
2018-05-21,1067.304
2018-05-22,1070.43
2018-05-23,1062.243
2018-05-24,1057.918
2018-05-25,1049.783
2018-05-28,1043.171
2018-05-29,1040.877
2018-05-30,1060.894
2018-05-31,1054.85
2018-06-01,1056.171
2018-06-04,1060.199
2018-06-05,1058.457
2018-06-06,1069.812
2018-06-07,1062.503
2018-06-08,1063.612
2018-06-11,1064.26
2018-06-12,1067.867
2018-06-13,1066.119
2018-06-14,1066.592
2018-06-15,1054.653
2018-06-18,1060.758
2018-06-19,1050.261
2018-06-20,1057.687
2018-06-21,1049.53
2018-06-22,1054.571
2018-06-25,1038.485
2018-06-26,1045.272
2018-06-27,1044.216
2018-06-28,1045.55
2018-06-29,1058.781
2018-07-02,1055.452
2018-07-03,1056.551
2018-07-04,1059.31
2018-07-05,1059.172
2018-07-06,1070.534
2018-07-09,1078.905
2018-07-10,1083.988
2018-07-11,1075.272
2018-07-12,1083.606
2018-07-13,1083.876
2018-07-16,1081.332
2018-07-17,1079.295
2018-07-18,1074.682
2018-07-19,1077.67
2018-07-20,1079.889
2018-07-23,1076.217
2018-07-24,1070.849
2018-07-25,1076.783
2018-07-26,1081.614
2018-07-27,1077.715
2018-07-30,1077.249
2018-07-31,1082.254
2018-08-01,1079.755
2018-08-02,1081.376
2018-08-03,1082.97
2018-08-06,1081.179
2018-08-07,1068.953
2018-08-08,1067.597
2018-08-09,1075.004
2018-08-10,1066.936
2018-08-13,1058.148
2018-08-14,1065.019
2018-08-15,1044.806
2018-08-16,1050.411
2018-08-17,1060.386
2018-08-20,1062.234
2018-08-21,1062.251
2018-08-22,1067.35
2018-08-23,1065.081
2018-08-24,1069.293
2018-08-27,1082.466
2018-08-28,1080.692
2018-08-29,1081.451
2018-08-30,1080.546
2018-08-31,1067.862
2018-09-03,1065.044
2018-09-04,1050.44
2018-09-05,1046.034
2018-09-06,1044.397
2018-09-07,1047.035
2018-09-10,1045.127
2018-09-11,1048.636
2018-09-12,1056.283
2018-09-13,1050.947
2018-09-14,1048.906
2018-09-17,1053.241
2018-09-18,1064.837
2018-09-19,1061.679
2018-09-20,1072.061
2018-09-21,1069.89
2018-09-24,1068.89
2018-09-25,1066.811
2018-09-26,1066.3
2018-09-27,1062.141
2018-09-28,1064.476
2018-10-01,1074.676
2018-10-02,1066.747
2018-10-03,1069.166
2018-10-04,1061.009
2018-10-05,1053.636
2018-10-08,1050.225
2018-10-09,1043.009
2018-10-10,1015.608
2018-10-11,999.306
2018-10-12,1010.534
2018-10-15,1015.831
2018-10-16,1029.131
2018-10-17,1018.291
2018-10-18,1006.605
2018-10-19,1002.991
2018-10-22,1001.133
2018-10-23,990.001
2018-10-24,973.498
2018-10-25,967.753
2018-10-26,963.205
2018-10-29,950.767
2018-10-30,964.518
2018-10-31,974.59
2018-11-01,983.68
2018-11-02,981.491
2018-11-05,987.576
2018-11-06,987.505
2018-11-07,993.621
2018-11-08,993.024
2018-11-09,979.431
2018-11-12,967.704
2018-11-13,963.273
2018-11-14,966.382
2018-11-15,966.216
2018-11-16,974.82
2018-11-19,966.907
2018-11-20,949.489
2018-11-21,963.332
2018-11-22,968.534
2018-11-23,961.422
2018-11-26,961.957
2018-11-27,953.762
2018-11-28,964.4
2018-11-29,972.257
2018-11-30,973.168
2018-12-03,982.508
2018-12-04,968.057
2018-12-05,963.644
2018-12-06,946.036
2018-12-07,945.869
2018-12-10,938.136
2018-12-11,932.812
2018-12-12,947.538
2018-12-13,943.055
2018-12-14,928.959
2018-12-17,915.528
2018-12-18,918.221
2018-12-19,906.247
2018-12-20,893.755
2018-12-21,876.472
2018-12-24,869.167
2018-12-25,869.167
2018-12-26,868.081
2018-12-27,891.076
2018-12-28,894.65
2018-12-31,900.097
2019-01-01,900.097
2019-01-02,902.294
2019-01-03,898.199
2019-01-04,919.613
2019-01-07,931.02
2019-01-08,937.344
2019-01-09,955.776
2019-01-10,961.4
2019-01-11,961.215
2019-01-14,965.461
2019-01-15,968.581
2019-01-16,972.286
2019-01-17,975.827
2019-01-18,983.785
2019-01-21,985.22
2019-01-22,974.483
2019-01-23,973.933
2019-01-24,980.856
2019-01-25,992.941
2019-01-28,993.605
2019-01-29,996.635
2019-01-30,1003.26
2019-01-31,1015.137
2019-02-01,1016.2
2019-02-04,1022.502
2019-02-05,1028.01
2019-02-06,1022.991
2019-02-07,1017.396
2019-02-08,1013.862
2019-02-11,1003.798
2019-02-12,1012.109
2019-02-13,1012.226
2019-02-14,1014.483
2019-02-15,1026.817
2019-02-18,1030.114
2019-02-19,1036.647
2019-02-20,1047.702
2019-02-21,1044.095
2019-02-22,1042.618
2019-02-25,1045.836
2019-02-26,1045.248
2019-02-27,1049.679
2019-02-28,1044.709
2019-03-01,1043.996
2019-03-04,1037.645
2019-03-05,1040.135
2019-03-06,1033.025
2019-03-07,1030.027
2019-03-08,1027.247
2019-03-11,1035.533
2019-03-12,1040.208
2019-03-13,1046.147
2019-03-14,1041.851
2019-03-15,1045.08
2019-03-18,1049.991
2019-03-19,1047.359
2019-03-20,1043.867
2019-03-21,1048.298
2019-03-22,1037.873
2019-03-25,1036.983
2019-03-26,1046.299
2019-03-27,1040.113
2019-03-28,1043.603
2019-03-29,1045.931
2019-04-01,1054.69
2019-04-02,1056.513
2019-04-03,1058.626
2019-04-04,1057.807
2019-04-05,1060.994
2019-04-08,1065.28
2019-04-09,1062.386
2019-04-10,1064.773
2019-04-11,1060.606
2019-04-12,1070.037
2019-04-15,1068.243
2019-04-16,1066.572
2019-04-17,1070.545
2019-04-18,1072.088
2019-04-19,1072.088
2019-04-22,1071.132
2019-04-23,1074.491
2019-04-24,1063.773
2019-04-25,1062.512
2019-04-26,1068.015
2019-04-29,1067.244
2019-04-30,1067.397
2019-05-01,1065.379
2019-05-02,1058.035
2019-05-03,1066.955
2019-05-06,1063.499
2019-05-07,1053.615
2019-05-08,1056.701
2019-05-09,1052.612
2019-05-10,1054.057
2019-05-13,1046.125
2019-05-14,1051.914
2019-05-15,1056.505
2019-05-16,1068.839
2019-05-17,1064.137
2019-05-20,1066.514
2019-05-21,1067.012
2019-05-22,1063.85
2019-05-23,1047.986
2019-05-24,1051.543
2019-05-27,1061.064
2019-05-28,1056.242
2019-05-29,1038.976
2019-05-30,1041.428
2019-05-31,1038.661
2019-06-03,1040.829
2019-06-04,1053.101
2019-06-05,1061.905
2019-06-06,1064.099
2019-06-07,1072.979
2019-06-10,1073.644
2019-06-11,1075.275
2019-06-12,1079.15
2019-06-13,1077.404
2019-06-14,1077.627
2019-06-17,1080.545
2019-06-18,1088.628
2019-06-19,1093.687
2019-06-20,1109.921
2019-06-21,1104.881
2019-06-24,1105.345
2019-06-25,1093.566
2019-06-26,1091.795
2019-06-27,1095.539
2019-06-28,1105.266
2019-07-01,1102.314
2019-07-02,1107.748
2019-07-03,1117.955
2019-07-04,1122.029
2019-07-05,1112.753
2019-07-08,1109.08
2019-07-09,1113.286
2019-07-10,1116.66
2019-07-11,1116.375
2019-07-12,1117.784
2019-07-15,1122.138
2019-07-16,1124.765
2019-07-17,1121.426
2019-07-18,1118.096
2019-07-19,1118.345
2019-07-22,1117.923
2019-07-23,1117.343
2019-07-24,1124.425
2019-07-25,1117.607
2019-07-26,1118.942
2019-07-29,1114.86
2019-07-30,1110.985
2019-07-31,1107.386
2019-08-01,1103.254
2019-08-02,1094.329
2019-08-05,1096.4
2019-08-06,1091.569
2019-08-07,1093.787
2019-08-08,1106.531
2019-08-09,1104.59
2019-08-12,1098.005
2019-08-13,1104.012
2019-08-14,1078.551
2019-08-15,1073.463
2019-08-16,1084.682
2019-08-19,1096.143
2019-08-20,1089.751
2019-08-21,1098.896
2019-08-22,1091.508
2019-08-23,1079.122
2019-08-26,1083.112
2019-08-27,1095.297
2019-08-28,1095.964
2019-08-29,1102.572
2019-08-30,1106.566
2019-09-02,1104.322
2019-09-03,1099.212
2019-09-04,1107.458
2019-09-05,1118.451
2019-09-06,1118.086
2019-09-09,1112.125
2019-09-10,1112.501
2019-09-11,1115.666
2019-09-12,1114.522
2019-09-13,1110.296
2019-09-16,1115.228
2019-09-17,1119.962
2019-09-18,1116.073
2019-09-19,1120.495
2019-09-20,1121.89
2019-09-23,1119.659
2019-09-24,1115.858
2019-09-25,1112.122
2019-09-26,1111.626
2019-09-27,1103.451
2019-09-30,1101.757
2019-10-01,1085.867
2019-10-02,1077.307
2019-10-03,1081.061
2019-10-04,1085.729
2019-10-07,1083.231
2019-10-08,1070.239
2019-10-09,1075.735
2019-10-10,1080.786
2019-10-11,1084.032
2019-10-14,1081.696
2019-10-15,1084.082
2019-10-16,1083.286
2019-10-17,1091.834
2019-10-18,1084.178
2019-10-21,1091.112
2019-10-22,1088.347
2019-10-23,1084.629
2019-10-24,1091.388
2019-10-25,1095.317
2019-10-28,1092.771
2019-10-29,1091.71
2019-10-30,1091.102
2019-10-31,1094.349
2019-11-01,1102.975
2019-11-04,1107.767
2019-11-05,1105.566
2019-11-06,1108.323
2019-11-07,1114.541
2019-11-08,1116.322
2019-11-11,1116.584
2019-11-12,1115.308
2019-11-13,1118.579
2019-11-14,1119.264
2019-11-15,1126.036
2019-11-18,1128.188
2019-11-19,1125.348
2019-11-20,1121.038
2019-11-21,1123.464
2019-11-22,1119.131
2019-11-25,1121.707
2019-11-26,1127.052
2019-11-27,1132.784
2019-11-28,1133.362
2019-11-29,1129.346
2019-12-02,1124.323
2019-12-03,1122.066
2019-12-04,1121.822
2019-12-05,1126.063
2019-12-06,1125.479
2019-12-09,1124.807
2019-12-10,1125.153
2019-12-11,1128.609
2019-12-12,1129.088
