Date,FRANCE IMI VALUE IMI (Large+Mid+Small Cap)
2010-09-16,659.463
2010-09-17,652.848
2010-09-20,666.22
2010-09-21,668.046
2010-09-22,673.353
2010-09-23,664.482
2010-09-24,683.594
2010-09-27,680.906
2010-09-28,685.083
2010-09-29,682.872
2010-09-30,680.57
2010-10-01,682.378
2010-10-04,670.687
2010-10-05,694.08
2010-10-06,702.489
2010-10-07,706.948
2010-10-08,705.939
2010-10-11,705.956
2010-10-12,697.308
2010-10-13,720.061
2010-10-14,724.925
2010-10-15,724.69
2010-10-18,723.875
2010-10-19,709.362
2010-10-20,722.51
2010-10-21,729.745
2010-10-22,723.498
2010-10-25,725.294
2010-10-26,717.854
2010-10-27,707.366
2010-10-28,718.668
2010-10-29,718.807
2010-11-01,719.45
2010-11-02,731.858
2010-11-03,726.441
2010-11-04,751.877
2010-11-05,743.365
2010-11-08,735.861
2010-11-09,742.967
2010-11-10,722.032
2010-11-11,715.084
2010-11-12,711.752
2010-11-15,713.114
2010-11-16,689.894
2010-11-17,695.016
2010-11-18,711.49
2010-11-19,713.584
2010-11-22,703.07
2010-11-23,676.835
2010-11-24,677.978
2010-11-25,678.433
2010-11-26,664.699
2010-11-29,642.718
2010-11-30,634.068
2010-12-01,649.542
2010-12-02,667.94
2010-12-03,681.082
2010-12-06,675.885
2010-12-07,689.824
2010-12-08,689.121
2010-12-09,694.985
2010-12-10,695.82
2010-12-13,710.221
2010-12-14,711.826
2010-12-15,704.797
2010-12-16,697.773
2010-12-17,690.977
2010-12-20,692.459
2010-12-21,702.405
2010-12-22,699.04
2010-12-23,695.838
2010-12-24,696.355
2010-12-27,690.566
2010-12-28,688.99
2010-12-29,695.406
2010-12-30,696.768
2010-12-31,695.986
2011-01-03,711.109
2011-01-04,713.192
2011-01-05,703.592
2011-01-06,698.704
2011-01-07,687.909
2011-01-10,672.807
2011-01-11,682.295
2011-01-12,706.417
2011-01-13,728.472
2011-01-14,732.834
2011-01-17,726.458
2011-01-18,740.105
2011-01-19,740.178
2011-01-20,736.867
2011-01-21,756.035
2011-01-24,764.946
2011-01-25,759.671
2011-01-26,765.133
2011-01-27,771.135
2011-01-28,754.301
2011-01-31,757.94
2011-02-01,776.055
2011-02-02,776.71
2011-02-03,759.463
2011-02-04,757.271
2011-02-07,765.842
2011-02-08,776.661
2011-02-09,773.811
2011-02-10,766.146
2011-02-11,763.807
2011-02-14,756.819
2011-02-15,762.953
2011-02-16,772.908
2011-02-17,775.566
2011-02-18,779.493
2011-02-21,769.347
2011-02-22,760.22
2011-02-23,758.751
2011-02-24,760.881
2011-02-25,769.336
2011-02-28,781.065
2011-03-01,772.555
2011-03-02,770.049
2011-03-03,777.725
2011-03-04,773.881
2011-03-07,768.733
2011-03-08,766.991
2011-03-09,762.811
2011-03-10,750.793
2011-03-11,746.969
2011-03-14,745.658
2011-03-15,726.272
2011-03-16,708.632
2011-03-17,730.458
2011-03-18,740.23
2011-03-21,760.511
2011-03-22,759.559
2011-03-23,758.784
2011-03-24,772.826
2011-03-25,771.156
2011-03-28,769.727
2011-03-29,769.365
2011-03-30,777.295
2011-03-31,775.18
2011-04-01,785.156
2011-04-04,786.957
2011-04-05,784.85
2011-04-06,795.107
2011-04-07,789.963
2011-04-08,804.597
2011-04-11,801.924
2011-04-12,792.481
2011-04-13,797.185
2011-04-14,787.066
2011-04-15,784.506
2011-04-18,753.656
2011-04-19,761.654
2011-04-20,789.686
2011-04-21,796.098
2011-04-22,796.098
2011-04-25,795.524
2011-04-26,804.095
2011-04-27,810.023
2011-04-28,828.486
2011-04-29,831.316
2011-05-02,835.466
2011-05-03,830.152
2011-05-04,824.54
2011-05-05,802.231
2011-05-06,806.469
2011-05-09,782.762
2011-05-10,798.114
2011-05-11,796.378
2011-05-12,783.976
2011-05-13,782.612
2011-05-16,780.552
2011-05-17,768.916
2011-05-18,780.051
2011-05-19,789.581
2011-05-20,779.408
2011-05-23,758.993
2011-05-24,764.672
2011-05-25,766.476
2011-05-26,765.795
2011-05-27,781.35
2011-05-30,779.543
2011-05-31,797.677
2011-06-01,792.431
2011-06-02,778.564
2011-06-03,785.674
2011-06-06,780.9
2011-06-07,787.421
2011-06-08,777.556
2011-06-09,778.953
2011-06-10,758.25
2011-06-13,759.341
2011-06-14,775.87
2011-06-15,753.547
2011-06-16,743.348
2011-06-17,758.853
2011-06-20,753.384
2011-06-21,772.352
2011-06-22,774.0
2011-06-23,742.861
2011-06-24,740.763
2011-06-27,748.112
2011-06-28,761.788
2011-06-29,778.92
2011-06-30,798.602
2011-07-01,803.701
2011-07-04,804.144
2011-07-05,795.577
2011-07-06,782.485
2011-07-07,788.331
2011-07-08,768.553
2011-07-11,731.179
2011-07-12,725.029
2011-07-13,737.65
2011-07-14,729.51
2011-07-15,722.134
2011-07-18,700.462
2011-07-19,719.24
2011-07-20,733.028
2011-07-21,757.037
2011-07-22,761.23
2011-07-25,750.026
2011-07-26,752.052
2011-07-27,736.328
2011-07-28,731.133
2011-07-29,725.714
2011-08-01,698.681
2011-08-02,686.216
2011-08-03,674.51
2011-08-04,642.38
2011-08-05,633.324
2011-08-08,604.202
2011-08-09,611.408
2011-08-10,574.561
2011-08-11,593.349
2011-08-12,615.293
2011-08-15,631.24
2011-08-16,624.769
2011-08-17,631.705
2011-08-18,591.37
2011-08-19,584.704
2011-08-22,591.063
2011-08-23,597.016
2011-08-24,609.512
2011-08-25,603.838
2011-08-26,596.7
2011-08-29,618.566
2011-08-30,615.764
2011-08-31,634.749
2011-09-01,629.264
2011-09-02,604.233
2011-09-05,572.044
2011-09-06,559.733
2011-09-07,580.134
2011-09-08,583.477
2011-09-09,548.916
2011-09-12,520.27
2011-09-13,531.386
2011-09-14,539.047
2011-09-15,565.706
2011-09-16,561.446
2011-09-19,538.116
2011-09-20,546.802
2011-09-21,536.95
2011-09-22,500.158
2011-09-23,510.187
2011-09-26,518.386
2011-09-27,558.444
2011-09-28,552.051
2011-09-29,562.743
2011-09-30,544.632
2011-10-03,528.249
2011-10-04,513.78
2011-10-05,536.778
2011-10-06,561.32
2011-10-07,569.475
2011-10-10,588.346
2011-10-11,587.77
2011-10-12,608.748
2011-10-13,594.544
2011-10-14,606.328
2011-10-17,592.798
2011-10-18,580.636
2011-10-19,591.251
2011-10-20,571.905
2011-10-21,597.849
2011-10-24,606.478
2011-10-25,597.41
2011-10-26,592.422
2011-10-27,647.164
2011-10-28,644.098
2011-10-31,611.839
2011-11-01,563.738
2011-11-02,576.707
2011-11-03,591.303
2011-11-04,579.332
2011-11-07,576.965
2011-11-08,586.128
2011-11-09,563.0
2011-11-10,562.046
2011-11-11,583.053
2011-11-14,572.058
2011-11-15,555.579
2011-11-16,559.883
2011-11-17,548.577
2011-11-18,545.745
2011-11-21,524.52
2011-11-22,518.229
2011-11-23,504.487
2011-11-24,502.755
2011-11-25,507.869
2011-11-28,541.018
2011-11-29,542.791
2011-11-30,572.007
2011-12-01,568.63
2011-12-02,576.598
2011-12-05,587.002
2011-12-06,578.775
2011-12-07,578.375
2011-12-08,558.837
2011-12-09,575.528
2011-12-12,552.521
2011-12-13,544.932
2011-12-14,520.828
2011-12-15,527.497
2011-12-16,525.729
2011-12-19,524.962
2011-12-20,544.35
2011-12-21,537.007
2011-12-22,546.469
2011-12-23,550.715
2011-12-26,550.715
2011-12-27,551.457
2011-12-28,539.449
2011-12-29,548.056
2011-12-30,556.998
2012-01-02,569.239
2012-01-03,576.255
2012-01-04,560.089
2012-01-05,543.463
2012-01-06,539.285
2012-01-09,535.822
2012-01-10,551.275
2012-01-11,546.768
2012-01-12,551.904
2012-01-13,545.463
2012-01-16,551.193
2012-01-17,562.368
2012-01-18,564.817
2012-01-19,581.037
2012-01-20,581.733
2012-01-23,591.781
2012-01-24,584.985
2012-01-25,583.263
2012-01-26,601.36
2012-01-27,592.837
2012-01-30,580.286
2012-01-31,584.933
2012-02-01,602.486
2012-02-02,604.643
2012-02-03,610.643
2012-02-06,605.508
2012-02-07,615.814
2012-02-08,617.704
2012-02-09,622.81
2012-02-10,605.121
2012-02-13,608.097
2012-02-14,598.965
2012-02-15,597.852
2012-02-16,598.306
2012-02-17,614.771
2012-02-20,624.928
2012-02-21,624.205
2012-02-22,617.158
2012-02-23,618.516
2012-02-24,631.612
2012-02-27,623.031
2012-02-28,626.395
2012-02-29,623.385
2012-03-01,628.446
2012-03-02,623.723
2012-03-05,621.116
2012-03-06,593.289
2012-03-07,598.87
2012-03-08,619.091
2012-03-09,614.351
2012-03-12,614.621
2012-03-13,625.206
2012-03-14,626.06
2012-03-15,629.887
2012-03-16,637.204
2012-03-19,640.287
2012-03-20,631.401
2012-03-21,627.986
2012-03-22,617.954
2012-03-23,622.615
2012-03-26,629.217
2012-03-27,620.493
2012-03-28,610.696
2012-03-29,600.216
2012-03-30,608.489
2012-04-02,613.132
2012-04-03,603.349
2012-04-04,576.441
2012-04-05,573.517
2012-04-06,573.517
2012-04-09,573.846
2012-04-10,556.098
2012-04-11,560.8
2012-04-12,566.293
2012-04-13,547.579
2012-04-16,545.304
2012-04-17,565.517
2012-04-18,554.326
2012-04-19,541.331
2012-04-20,549.388
2012-04-23,528.82
2012-04-24,543.339
2012-04-25,555.379
2012-04-26,556.719
2012-04-27,566.872
2012-04-30,557.538
2012-05-01,557.096
2012-05-02,553.463
2012-05-03,550.692
2012-05-04,540.901
2012-05-07,548.213
2012-05-08,533.236
2012-05-09,527.232
2012-05-10,535.558
2012-05-11,534.555
2012-05-14,515.754
2012-05-15,507.1
2012-05-16,506.671
2012-05-17,498.683
2012-05-18,501.567
2012-05-21,506.786
2012-05-22,517.64
2012-05-23,496.445
2012-05-24,502.959
2012-05-25,501.47
2012-05-28,500.506
2012-05-29,505.013
2012-05-30,489.814
2012-05-31,489.29
2012-06-01,480.366
2012-06-04,488.471
2012-06-05,492.761
2012-06-06,505.463
2012-06-07,508.901
2012-06-08,502.982
2012-06-11,502.185
2012-06-12,500.41
2012-06-13,502.543
2012-06-14,504.718
2012-06-15,518.123
2012-06-18,511.138
2012-06-19,526.526
2012-06-20,531.613
2012-06-21,524.993
2012-06-22,520.328
2012-06-25,504.941
2012-06-26,502.502
2012-06-27,511.127
2012-06-28,508.775
2012-06-29,544.18
2012-07-02,547.862
2012-07-03,553.796
2012-07-04,548.744
2012-07-05,535.524
2012-07-06,521.531
2012-07-09,520.49
2012-07-10,520.88
2012-07-11,520.154
2012-07-12,514.276
2012-07-13,523.634
2012-07-16,523.539
2012-07-17,521.012
2012-07-18,533.649
2012-07-19,536.717
2012-07-20,518.147
2012-07-23,500.618
2012-07-24,493.242
2012-07-25,497.471
2012-07-26,526.417
2012-07-27,542.895
2012-07-30,545.875
2012-07-31,545.632
2012-08-01,547.836
2012-08-02,525.724
2012-08-03,557.719
2012-08-06,566.234
2012-08-07,577.625
2012-08-08,573.127
2012-08-09,573.184
2012-08-10,570.55
2012-08-13,571.324
2012-08-14,573.743
2012-08-15,572.056
2012-08-16,582.073
2012-08-17,580.845
2012-08-20,580.208
2012-08-21,592.371
2012-08-22,583.671
2012-08-23,583.512
2012-08-24,578.931
2012-08-27,583.904
2012-08-28,581.187
2012-08-29,576.879
2012-08-30,569.974
2012-08-31,581.831
2012-09-03,586.477
2012-09-04,576.689
2012-09-05,578.658
2012-09-06,598.924
2012-09-07,612.719
2012-09-10,611.634
2012-09-11,623.673
2012-09-12,629.991
2012-09-13,623.43
2012-09-14,651.063
2012-09-17,645.449
2012-09-18,631.802
2012-09-19,636.004
2012-09-20,625.438
2012-09-21,632.491
2012-09-24,623.396
2012-09-25,629.499
2012-09-26,603.609
2012-09-27,609.468
2012-09-28,593.719
2012-10-01,609.556
2012-10-02,607.253
2012-10-03,604.806
2012-10-04,607.426
2012-10-05,620.569
2012-10-08,607.06
2012-10-09,600.936
2012-10-10,597.246
2012-10-11,607.366
2012-10-12,603.977
2012-10-15,607.871
2012-10-16,627.364
2012-10-17,639.647
2012-10-18,641.139
2012-10-19,632.34
2012-10-22,631.194
2012-10-23,612.766
2012-10-24,615.683
2012-10-25,612.051
2012-10-26,614.315
2012-10-29,606.937
2012-10-30,620.46
2012-10-31,613.027
2012-11-01,619.898
2012-11-02,618.165
2012-11-05,606.242
2012-11-06,613.308
2012-11-07,598.481
2012-11-08,595.881
2012-11-09,596.008
2012-11-12,594.644
2012-11-13,597.629
2012-11-14,593.894
2012-11-15,594.283
2012-11-16,581.506
2012-11-19,604.612
2012-11-20,606.852
2012-11-21,610.64
2012-11-22,617.314
2012-11-23,626.806
2012-11-26,621.51
2012-11-27,618.976
2012-11-28,619.098
2012-11-29,633.803
2012-11-30,632.52
2012-12-03,636.556
2012-12-04,639.533
2012-12-05,641.873
2012-12-06,638.258
2012-12-07,635.588
2012-12-10,636.041
2012-12-11,647.16
2012-12-12,651.613
2012-12-13,653.874
2012-12-14,654.769
2012-12-17,658.534
2012-12-18,662.649
2012-12-19,667.075
2012-12-20,665.958
2012-12-21,661.843
2012-12-24,661.652
2012-12-25,661.652
2012-12-26,663.005
2012-12-27,666.795
2012-12-28,656.368
2012-12-31,658.175
2013-01-01,658.175
2013-01-02,679.122
2013-01-03,671.072
2013-01-04,669.619
2013-01-07,669.928
2013-01-08,669.138
2013-01-09,670.521
2013-01-10,677.849
2013-01-11,685.61
2013-01-14,687.057
2013-01-15,681.516
2013-01-16,679.194
2013-01-17,689.496
2013-01-18,685.679
2013-01-21,692.634
2013-01-22,685.108
2013-01-23,679.54
2013-01-24,690.202
2013-01-25,699.962
2013-01-28,700.599
2013-01-29,701.576
2013-01-30,702.458
2013-01-31,696.5
2013-02-01,709.816
2013-02-04,680.445
2013-02-05,686.16
2013-02-06,676.997
2013-02-07,660.913
2013-02-08,670.685
2013-02-11,673.17
2013-02-12,684.162
2013-02-13,683.683
2013-02-14,673.135
2013-02-15,671.561
2013-02-18,674.574
2013-02-19,686.429
2013-02-20,680.884
2013-02-21,654.226
2013-02-22,665.03
2013-02-25,670.097
2013-02-26,643.909
2013-02-27,658.737
2013-02-28,660.628
2013-03-01,650.456
2013-03-04,653.173
2013-03-05,669.467
2013-03-06,666.135
2013-03-07,672.64
2013-03-08,677.98
2013-03-11,679.189
2013-03-12,679.862
2013-03-13,673.244
2013-03-14,682.659
2013-03-15,681.64
2013-03-18,671.357
2013-03-19,658.874
2013-03-20,673.316
2013-03-21,665.437
2013-03-22,666.615
2013-03-25,650.878
2013-03-26,653.169
2013-03-27,641.59
2013-03-28,647.299
2013-03-29,647.299
2013-04-01,647.601
2013-04-02,658.791
2013-04-03,648.78
2013-04-04,645.182
2013-04-05,643.648
2013-04-08,642.459
2013-04-09,649.013
2013-04-10,664.774
2013-04-11,673.19
2013-04-12,662.555
2013-04-15,659.397
2013-04-16,658.051
2013-04-17,636.373
2013-04-18,636.076
2013-04-19,642.917
2013-04-22,642.343
2013-04-23,664.888
2013-04-24,675.16
2013-04-25,677.903
2013-04-26,673.972
2013-04-29,688.28
2013-04-30,690.81
2013-05-01,691.281
2013-05-02,686.695
2013-05-03,701.211
2013-05-06,696.712
2013-05-07,703.957
2013-05-08,714.936
2013-05-09,707.754
2013-05-10,706.789
2013-05-13,704.942
2013-05-14,708.24
2013-05-15,705.427
2013-05-16,706.575
2013-05-17,706.511
2013-05-20,712.571
2013-05-21,715.977
2013-05-22,719.907
2013-05-23,705.797
2013-05-24,705.908
2013-05-27,713.659
2013-05-28,719.632
2013-05-29,712.431
2013-05-30,721.56
2013-05-31,708.06
2013-06-03,707.365
2013-06-04,712.052
2013-06-05,700.911
2013-06-06,698.306
2013-06-07,710.919
2013-06-10,706.835
2013-06-11,701.622
2013-06-12,700.866
2013-06-13,701.856
2013-06-14,706.84
2013-06-17,719.435
2013-06-18,722.107
2013-06-19,717.012
2013-06-20,679.108
2013-06-21,668.286
2013-06-24,654.66
2013-06-25,662.669
2013-06-26,674.074
2013-06-27,680.971
2013-06-28,676.422
2013-07-01,682.631
2013-07-02,679.074
2013-07-03,668.548
2013-07-04,685.44
2013-07-05,672.189
2013-07-08,687.085
2013-07-09,686.326
2013-07-10,688.743
2013-07-11,703.477
2013-07-12,703.249
2013-07-15,707.909
2013-07-16,708.7
2013-07-17,709.636
2013-07-18,723.001
2013-07-19,724.6
2013-07-22,733.162
2013-07-23,732.385
2013-07-24,741.008
2013-07-25,739.949
2013-07-26,742.201
2013-07-29,740.023
2013-07-30,743.555
2013-07-31,745.63
2013-08-01,749.486
2013-08-02,753.652
2013-08-05,754.204
2013-08-06,752.081
2013-08-07,755.692
2013-08-08,767.149
2013-08-09,768.002
2013-08-12,764.362
2013-08-13,764.651
2013-08-14,769.819
2013-08-15,765.257
2013-08-16,777.561
2013-08-19,770.069
2013-08-20,762.844
2013-08-21,757.102
2013-08-22,764.556
2013-08-23,770.557
2013-08-26,767.5
2013-08-27,749.684
2013-08-28,748.064
2013-08-29,746.944
2013-08-30,733.286
2013-09-02,747.428
2013-09-03,738.961
2013-09-04,744.152
2013-09-05,746.702
2013-09-06,757.527
2013-09-09,762.305
2013-09-10,776.737
2013-09-11,781.976
2013-09-12,779.646
2013-09-13,777.642
2013-09-16,787.816
2013-09-17,785.742
2013-09-18,788.266
2013-09-19,806.02
2013-09-20,803.258
2013-09-23,797.491
2013-09-24,803.987
2013-09-25,806.312
2013-09-26,803.591
2013-09-27,809.13
2013-09-30,800.163
2013-10-01,811.008
2013-10-02,810.828
2013-10-03,806.688
2013-10-04,813.528
2013-10-07,813.227
2013-10-08,809.299
2013-10-09,806.148
2013-10-10,826.183
2013-10-11,829.025
2013-10-14,832.322
2013-10-15,835.9
2013-10-16,837.551
2013-10-17,847.545
2013-10-18,855.579
2013-10-21,852.725
2013-10-22,860.496
2013-10-23,852.359
2013-10-24,859.575
2013-10-25,857.626
2013-10-28,850.835
2013-10-29,855.963
2013-10-30,856.984
2013-10-31,854.26
2013-11-01,841.876
2013-11-04,844.742
2013-11-05,835.399
2013-11-06,845.915
2013-11-07,836.572
2013-11-08,829.249
2013-11-11,839.552
2013-11-12,836.289
2013-11-13,829.607
2013-11-14,841.577
2013-11-15,845.799
2013-11-18,854.026
2013-11-19,843.826
2013-11-20,838.855
2013-11-21,838.427
2013-11-22,846.733
2013-11-25,850.48
2013-11-26,850.947
2013-11-27,854.622
2013-11-28,858.696
2013-11-29,858.556
2013-12-02,851.638
2013-12-03,831.592
2013-12-04,824.999
2013-12-05,820.761
2013-12-06,828.809
2013-12-09,831.685
2013-12-10,827.325
2013-12-11,826.321
2013-12-12,820.809
2013-12-13,816.339
2013-12-16,830.568
2013-12-17,819.609
2013-12-18,832.361
2013-12-19,841.223
2013-12-20,845.934
2013-12-23,853.979
2013-12-24,851.763
2013-12-25,851.763
2013-12-26,853.352
2013-12-27,869.323
2013-12-30,871.479
2013-12-31,873.91
2014-01-01,873.91
2014-01-02,850.519
2014-01-03,852.662
2014-01-06,852.448
2014-01-07,860.58
2014-01-08,860.764
2014-01-09,852.481
2014-01-10,861.531
2014-01-13,862.637
2014-01-14,868.536
2014-01-15,875.827
2014-01-16,871.238
2014-01-17,871.803
2014-01-20,871.422
2014-01-21,867.205
2014-01-22,868.385
2014-01-23,869.084
2014-01-24,844.301
2014-01-27,840.556
2014-01-28,849.971
2014-01-29,843.27
2014-01-30,847.977
2014-01-31,836.676
2014-02-03,824.539
2014-02-04,825.924
2014-02-05,828.286
2014-02-06,844.66
2014-02-07,855.569
2014-02-10,856.878
2014-02-11,869.733
2014-02-12,872.348
2014-02-13,875.618
2014-02-14,882.882
2014-02-17,883.254
2014-02-18,885.479
2014-02-19,887.488
2014-02-20,887.814
2014-02-21,897.491
2014-02-24,904.894
2014-02-25,903.877
2014-02-26,897.088
2014-02-27,899.138
2014-02-28,911.662
2014-03-03,885.721
2014-03-04,904.649
2014-03-05,906.26
2014-03-06,921.232
2014-03-07,910.293
2014-03-10,915.211
2014-03-11,909.532
2014-03-12,904.875
2014-03-13,893.733
2014-03-14,886.129
2014-03-17,899.847
2014-03-18,909.326
2014-03-19,908.211
2014-03-20,903.168
2014-03-21,903.737
2014-03-24,891.86
2014-03-25,903.595
2014-03-26,911.548
2014-03-27,907.837
2014-03-28,915.793
2014-03-31,915.552
2014-04-01,924.936
2014-04-02,923.685
2014-04-03,925.545
2014-04-04,930.817
2014-04-07,923.175
2014-04-08,923.416
2014-04-09,929.951
2014-04-10,924.465
2014-04-11,914.471
2014-04-14,912.832
2014-04-15,902.812
2014-04-16,913.933
2014-04-17,922.906
2014-04-18,922.906
2014-04-21,920.805
2014-04-22,933.655
2014-04-23,929.204
2014-04-24,932.648
2014-04-25,925.978
2014-04-28,930.852
2014-04-29,940.536
2014-04-30,940.748
2014-05-01,940.748
2014-05-02,936.044
2014-05-05,938.403
2014-05-06,934.681
2014-05-07,939.829
2014-05-08,948.059
2014-05-09,933.177
2014-05-12,938.367
2014-05-13,934.114
2014-05-14,934.77
2014-05-15,921.87
2014-05-16,923.717
2014-05-19,927.757
2014-05-20,924.659
2014-05-21,926.148
2014-05-22,928.382
2014-05-23,931.244
2014-05-26,939.767
2014-05-27,936.856
2014-05-28,935.556
2014-05-29,936.66
2014-05-30,935.606
2014-06-02,934.763
2014-06-03,933.105
2014-06-04,932.368
2014-06-05,941.934
2014-06-06,953.908
2014-06-09,952.38
2014-06-10,949.079
2014-06-11,940.177
2014-06-12,944.012
2014-06-13,941.917
2014-06-16,937.691
2014-06-17,939.612
2014-06-18,941.905
2014-06-19,951.749
2014-06-20,942.421
2014-06-23,939.644
2014-06-24,939.872
2014-06-25,930.696
2014-06-26,922.748
2014-06-27,924.464
2014-06-30,924.78
2014-07-01,934.081
2014-07-02,928.621
2014-07-03,933.145
2014-07-04,926.371
2014-07-07,914.129
2014-07-08,901.594
2014-07-09,905.358
2014-07-10,891.183
2014-07-11,894.516
2014-07-14,904.134
2014-07-15,890.961
2014-07-16,902.599
2014-07-17,889.782
2014-07-18,893.517
2014-07-21,889.405
2014-07-22,899.767
2014-07-23,901.06
2014-07-24,909.515
2014-07-25,893.747
2014-07-28,898.153
2014-07-29,902.644
2014-07-30,888.878
2014-07-31,879.33
2014-08-01,873.278
2014-08-04,877.4
2014-08-05,874.747
2014-08-06,866.775
2014-08-07,854.223
2014-08-08,858.362
2014-08-11,866.031
2014-08-12,856.898
2014-08-13,865.029
2014-08-14,866.681
2014-08-15,860.115
2014-08-18,869.226
2014-08-19,871.112
2014-08-20,865.508
2014-08-21,877.519
2014-08-22,864.982
2014-08-25,880.576
2014-08-26,892.752
2014-08-27,894.83
2014-08-28,886.496
2014-08-29,890.711
2014-09-01,888.394
2014-09-02,885.927
2014-09-03,896.236
2014-09-04,897.657
2014-09-05,896.825
2014-09-08,893.909
2014-09-09,887.463
2014-09-10,888.206
2014-09-11,888.002
2014-09-12,888.856
2014-09-15,884.936
2014-09-16,881.89
2014-09-17,888.962
2014-09-18,891.755
2014-09-19,886.128
2014-09-22,882.773
2014-09-23,870.572
2014-09-24,877.453
2014-09-25,862.545
2014-09-26,868.951
2014-09-29,860.856
2014-09-30,869.314
2014-10-01,856.929
2014-10-02,834.434
2014-10-03,832.806
2014-10-06,836.772
2014-10-07,825.315
2014-10-08,819.471
2014-10-09,813.986
2014-10-10,794.883
2014-10-13,801.029
2014-10-14,801.29
2014-10-15,774.065
2014-10-16,770.068
2014-10-17,793.897
2014-10-20,787.142
2014-10-21,802.293
2014-10-22,804.132
2014-10-23,815.42
2014-10-24,812.078
2014-10-27,806.289
2014-10-28,805.405
2014-10-29,801.387
2014-10-30,797.538
2014-10-31,809.074
2014-11-03,798.249
2014-11-04,790.142
2014-11-05,799.444
2014-11-06,798.358
2014-11-07,791.149
2014-11-10,798.658
2014-11-11,800.271
2014-11-12,790.409
2014-11-13,790.341
2014-11-14,793.721
2014-11-17,798.478
2014-11-18,811.277
2014-11-19,812.355
2014-11-20,804.615
2014-11-21,816.947
2014-11-24,822.058
2014-11-25,827.581
2014-11-26,830.092
2014-11-27,827.52
2014-11-28,826.844
2014-12-01,824.542
2014-12-02,823.273
2014-12-03,819.096
2014-12-04,812.386
2014-12-05,820.018
2014-12-08,811.85
2014-12-09,798.374
2014-12-10,793.622
2014-12-11,793.055
2014-12-12,775.575
2014-12-15,753.113
2014-12-16,775.612
2014-12-17,772.695
2014-12-18,790.893
2014-12-19,788.175
2014-12-22,789.521
2014-12-23,796.007
2014-12-24,793.788
2014-12-25,793.788
2014-12-26,792.55
2014-12-29,796.592
2014-12-30,781.522
2014-12-31,781.225
2015-01-01,781.225
2015-01-02,775.316
2015-01-05,741.704
2015-01-06,735.216
2015-01-07,733.474
2015-01-08,758.089
2015-01-09,745.817
2015-01-12,751.843
2015-01-13,761.901
2015-01-14,748.724
2015-01-15,752.225
2015-01-16,757.834
2015-01-19,769.053
2015-01-20,773.208
2015-01-21,781.29
2015-01-22,783.126
2015-01-23,782.636
2015-01-26,788.684
2015-01-27,789.691
2015-01-28,781.807
2015-01-29,784.521
2015-01-30,777.006
2015-02-02,787.39
2015-02-03,806.544
2015-02-04,803.105
2015-02-05,806.372
2015-02-06,799.607
2015-02-09,791.178
2015-02-10,795.868
2015-02-11,790.903
2015-02-12,803.903
2015-02-13,814.207
2015-02-16,813.274
2015-02-17,812.911
2015-02-18,817.422
2015-02-19,822.651
2015-02-20,819.534
2015-02-23,824.621
2015-02-24,829.181
2015-02-25,828.848
2015-02-26,821.16
2015-02-27,826.531
2015-03-02,818.094
2015-03-03,809.644
2015-03-04,808.083
2015-03-05,810.702
2015-03-06,797.148
2015-03-09,791.256
2015-03-10,771.346
2015-03-11,777.568
2015-03-12,778.616
2015-03-13,773.972
2015-03-16,786.428
2015-03-17,785.446
2015-03-18,790.989
2015-03-19,791.843
2015-03-20,814.95
2015-03-23,822.71
2015-03-24,827.773
2015-03-25,824.935
2015-03-26,814.653
2015-03-27,816.596
2015-03-30,820.412
2015-03-31,804.843
2015-04-01,811.814
2015-04-02,822.287
2015-04-03,822.287
2015-04-06,833.697
2015-04-07,834.734
2015-04-08,826.837
2015-04-09,828.381
2015-04-10,828.818
2015-04-13,827.26
2015-04-14,831.249
2015-04-15,830.63
2015-04-16,830.407
2015-04-17,822.762
2015-04-20,829.496
2015-04-21,826.271
2015-04-22,827.967
2015-04-23,829.348
2015-04-24,838.372
2015-04-27,851.953
2015-04-28,846.732
2015-04-29,839.51
2015-04-30,843.617
2015-05-01,844.897
2015-05-04,844.45
2015-05-05,829.359
2015-05-06,843.539
2015-05-07,832.997
2015-05-08,848.343
2015-05-11,837.04
2015-05-12,837.094
2015-05-13,845.668
2015-05-14,858.089
2015-05-15,856.389
2015-05-18,852.626
2015-05-19,851.068
2015-05-20,852.486
2015-05-21,855.976
2015-05-22,847.654
2015-05-25,842.189
2015-05-26,827.788
2015-05-27,841.396
2015-05-28,837.192
2015-05-29,820.463
2015-06-01,817.447
2015-06-02,834.471
2015-06-03,850.267
2015-06-04,844.064
2015-06-05,821.044
2015-06-08,817.837
2015-06-09,820.892
2015-06-10,838.12
2015-06-11,837.966
2015-06-12,828.972
2015-06-15,812.917
2015-06-16,815.014
2015-06-17,808.447
2015-06-18,822.823
2015-06-19,819.299
2015-06-22,856.311
2015-06-23,850.397
2015-06-24,849.33
2015-06-25,849.537
2015-06-26,848.774
2015-06-29,817.173
2015-06-30,804.785
2015-07-01,815.977
2015-07-02,810.422
2015-07-03,805.414
2015-07-06,785.825
2015-07-07,758.805
2015-07-08,774.006
2015-07-09,792.61
2015-07-10,826.776
2015-07-13,830.816
2015-07-14,835.797
2015-07-15,835.761
2015-07-16,844.797
2015-07-17,840.377
2015-07-20,842.721
2015-07-21,842.257
2015-07-22,835.134
2015-07-23,844.638
2015-07-24,838.46
2015-07-27,829.139
2015-07-28,831.536
