Date,AUSTRALIA SMALL GROWTH Small Cap
2015-03-30,869.012
2015-03-31,879.816
2015-04-01,871.503
2015-04-02,877.489
2015-04-03,877.489
2015-04-06,887.565
2015-04-07,883.838
2015-04-08,897.976
2015-04-09,895.411
2015-04-10,897.538
2015-04-13,886.883
2015-04-14,895.722
2015-04-15,885.201
2015-04-16,913.049
2015-04-17,898.95
2015-04-20,886.019
2015-04-21,897.14
2015-04-22,896.726
2015-04-23,895.705
2015-04-24,919.812
2015-04-27,933.206
2015-04-28,944.562
2015-04-29,937.318
2015-04-30,911.402
2015-05-01,909.507
2015-05-04,921.04
2015-05-05,931.429
2015-05-06,925.397
2015-05-07,908.243
2015-05-08,911.333
2015-05-11,915.555
2015-05-12,928.986
2015-05-13,949.149
2015-05-14,946.998
2015-05-15,951.678
2015-05-18,935.314
2015-05-19,916.752
2015-05-20,912.877
2015-05-21,923.237
2015-05-22,919.294
2015-05-25,921.24
2015-05-26,917.372
2015-05-27,908.694
2015-05-28,894.386
2015-05-29,901.366
2015-06-01,891.805
2015-06-02,892.773
2015-06-03,888.997
2015-06-04,861.583
2015-06-05,858.234
2015-06-08,858.853
2015-06-09,858.798
2015-06-10,868.452
2015-06-11,879.25
2015-06-12,879.581
2015-06-15,877.371
2015-06-16,871.689
2015-06-17,866.93
2015-06-18,872.409
2015-06-19,875.076
2015-06-22,869.999
2015-06-23,877.708
2015-06-24,870.267
2015-06-25,861.004
2015-06-26,840.391
2015-06-29,819.587
2015-06-30,824.642
2015-07-01,836.387
2015-07-02,844.613
2015-07-03,822.067
2015-07-06,810.047
2015-07-07,811.011
2015-07-08,796.745
2015-07-09,793.669
2015-07-10,794.522
2015-07-13,789.651
2015-07-14,811.649
2015-07-15,812.291
2015-07-16,816.509
2015-07-17,818.357
2015-07-20,816.342
2015-07-21,829.571
2015-07-22,815.484
2015-07-23,816.733
2015-07-24,796.832
2015-07-27,795.443
2015-07-28,790.353
2015-07-29,795.43
2015-07-30,799.768
2015-07-31,813.246
2015-08-03,803.324
2015-08-04,819.906
2015-08-05,806.378
2015-08-06,802.244
2015-08-07,798.765
2015-08-10,800.228
2015-08-11,793.535
2015-08-12,787.862
2015-08-13,787.083
2015-08-14,789.303
2015-08-17,789.841
2015-08-18,779.931
2015-08-19,782.212
2015-08-20,777.216
2015-08-21,770.698
2015-08-24,727.116
2015-08-25,738.049
2015-08-26,731.514
2015-08-27,747.058
2015-08-28,755.909
2015-08-31,747.052
2015-09-01,725.442
2015-09-02,719.608
2015-09-03,707.714
2015-09-04,704.585
2015-09-07,702.744
2015-09-08,720.365
2015-09-09,735.434
2015-09-10,723.754
2015-09-11,722.767
2015-09-14,733.255
2015-09-15,719.971
2015-09-16,739.401
2015-09-17,740.797
2015-09-18,759.702
2015-09-21,737.56
2015-09-22,735.179
2015-09-23,721.427
2015-09-24,729.727
2015-09-25,730.166
2015-09-28,739.001
2015-09-29,717.922
2015-09-30,730.875
2015-10-01,746.383
2015-10-02,740.148
2015-10-05,761.421
2015-10-06,763.278
2015-10-07,774.389
2015-10-08,771.712
2015-10-09,797.341
2015-10-12,798.289
2015-10-13,778.845
2015-10-14,776.961
2015-10-15,792.131
2015-10-16,793.751
2015-10-19,792.403
2015-10-20,789.952
2015-10-21,788.429
2015-10-22,786.305
2015-10-23,807.381
2015-10-26,811.594
2015-10-27,804.68
2015-10-28,794.78
2015-10-29,785.781
2015-10-30,798.226
2015-11-02,795.424
2015-11-03,810.176
2015-11-04,810.728
2015-11-05,803.784
2015-11-06,794.823
2015-11-09,787.776
2015-11-10,779.341
2015-11-11,785.887
2015-11-12,792.655
2015-11-13,784.696
2015-11-16,774.863
2015-11-17,798.968
2015-11-18,795.839
2015-11-19,827.579
2015-11-20,834.664
2015-11-23,832.39
2015-11-24,827.456
2015-11-25,826.456
2015-11-26,825.979
2015-11-27,821.449
2015-11-30,825.162
2015-12-01,844.959
2015-12-02,843.525
2015-12-03,838.385
2015-12-04,831.518
2015-12-07,827.078
2015-12-08,817.384
2015-12-09,815.605
2015-12-10,819.201
2015-12-11,808.095
2015-12-14,803.892
2015-12-15,795.227
2015-12-16,810.261
2015-12-17,815.65
2015-12-18,821.911
2015-12-21,821.228
2015-12-22,832.274
2015-12-23,831.902
2015-12-24,840.244
2015-12-25,840.244
2015-12-28,839.204
2015-12-29,862.559
2015-12-30,867.426
2015-12-31,862.053
2016-01-01,862.053
2016-01-04,849.837
2016-01-05,831.632
2016-01-06,814.658
2016-01-07,796.809
2016-01-08,788.811
2016-01-11,785.503
2016-01-12,779.238
2016-01-13,786.345
2016-01-14,768.511
2016-01-15,756.581
2016-01-18,752.901
2016-01-19,769.302
2016-01-20,756.038
2016-01-21,773.359
2016-01-22,791.592
2016-01-25,794.746
2016-01-26,798.109
2016-01-27,800.051
2016-01-28,808.42
2016-01-29,808.512
2016-02-01,817.496
2016-02-02,802.911
2016-02-03,792.12
2016-02-04,803.873
2016-02-05,788.257
2016-02-08,783.595
2016-02-09,770.143
2016-02-10,758.115
2016-02-11,767.216
2016-02-12,758.525
2016-02-15,777.108
2016-02-16,783.837
2016-02-17,794.394
2016-02-18,807.836
2016-02-19,797.937
2016-02-22,818.509
2016-02-23,814.694
2016-02-24,808.165
2016-02-25,807.988
2016-02-26,804.858
2016-02-29,807.081
2016-03-01,813.032
2016-03-02,830.377
2016-03-03,846.357
2016-03-04,849.515
2016-03-07,855.276
2016-03-08,849.056
2016-03-09,860.473
2016-03-10,856.626
2016-03-11,876.254
2016-03-14,867.038
2016-03-15,849.216
2016-03-16,853.481
2016-03-17,887.412
2016-03-18,891.329
2016-03-21,888.878
2016-03-22,897.407
2016-03-23,878.766
2016-03-24,874.057
2016-03-25,874.057
2016-03-28,878.186
2016-03-29,869.628
2016-03-30,886.748
2016-03-31,897.832
2016-04-01,884.143
2016-04-04,880.089
2016-04-05,860.64
2016-04-06,870.887
2016-04-07,869.069
2016-04-08,874.109
2016-04-11,878.212
2016-04-12,882.431
2016-04-13,889.339
2016-04-14,902.293
2016-04-15,912.472
2016-04-18,922.11
2016-04-19,933.384
2016-04-20,938.093
2016-04-21,938.362
2016-04-22,923.407
2016-04-25,923.527
2016-04-26,918.029
2016-04-27,904.131
2016-04-28,914.219
2016-04-29,917.284
2016-05-02,923.783
2016-05-03,925.27
2016-05-04,907.192
2016-05-05,906.922
2016-05-06,900.457
2016-05-09,903.242
2016-05-10,907.235
2016-05-11,921.87
2016-05-12,914.995
2016-05-13,904.82
2016-05-16,909.081
2016-05-17,915.963
2016-05-18,897.947
2016-05-19,879.901
2016-05-20,893.295
2016-05-23,893.444
2016-05-24,888.189
2016-05-25,899.449
2016-05-26,905.722
2016-05-27,905.384
2016-05-30,905.684
2016-05-31,916.192
2016-06-01,908.047
2016-06-02,899.212
2016-06-03,914.994
2016-06-06,934.672
2016-06-07,945.289
2016-06-08,949.993
2016-06-09,954.036
2016-06-10,941.99
2016-06-13,941.862
2016-06-14,914.371
2016-06-15,918.815
2016-06-16,909.199
2016-06-17,915.199
2016-06-20,929.641
2016-06-21,937.679
2016-06-22,933.829
2016-06-23,944.785
2016-06-24,915.892
2016-06-27,897.94
2016-06-28,884.92
2016-06-29,909.867
2016-06-30,924.987
2016-07-01,940.732
2016-07-04,966.859
2016-07-05,945.048
2016-07-06,944.984
2016-07-07,953.442
2016-07-08,963.127
2016-07-11,981.412
2016-07-12,992.796
2016-07-13,1000.489
2016-07-14,1002.956
2016-07-15,998.853
2016-07-18,1005.032
2016-07-19,988.81
2016-07-20,994.917
2016-07-21,990.611
2016-07-22,985.141
2016-07-25,988.463
2016-07-26,994.016
2016-07-27,987.227
2016-07-28,1002.024
2016-07-29,1023.89
2016-08-01,1024.352
2016-08-02,1022.149
2016-08-03,1009.143
2016-08-04,1018.084
2016-08-05,1023.624
2016-08-08,1030.536
2016-08-09,1029.716
2016-08-10,1036.553
2016-08-11,1037.229
2016-08-12,1044.585
2016-08-15,1046.463
2016-08-16,1042.782
2016-08-17,1032.154
2016-08-18,1044.661
2016-08-19,1040.041
2016-08-22,1028.859
2016-08-23,1032.282
2016-08-24,1023.958
2016-08-25,1011.359
2016-08-26,1019.734
2016-08-29,995.652
2016-08-30,987.485
2016-08-31,978.559
2016-09-01,979.534
2016-09-02,978.495
2016-09-05,987.599
2016-09-06,1002.717
2016-09-07,1012.394
2016-09-08,1001.65
2016-09-09,978.133
2016-09-12,946.7
2016-09-13,950.859
2016-09-14,948.579
2016-09-15,955.041
2016-09-16,968.384
2016-09-19,976.636
2016-09-20,978.279
2016-09-21,983.681
2016-09-22,1006.541
2016-09-23,1009.151
2016-09-26,1009.69
2016-09-27,1008.415
2016-09-28,1008.105
2016-09-29,1024.202
2016-09-30,1011.297
2016-10-03,1017.698
2016-10-04,1019.554
2016-10-05,993.824
2016-10-06,988.393
2016-10-07,984.257
2016-10-10,986.395
2016-10-11,975.173
2016-10-12,974.89
2016-10-13,968.865
2016-10-14,975.348
2016-10-17,963.544
2016-10-18,967.854
2016-10-19,983.256
2016-10-20,982.676
2016-10-21,972.192
2016-10-24,966.987
2016-10-25,973.889
2016-10-26,962.016
2016-10-27,940.776
2016-10-28,941.721
2016-10-31,947.281
2016-11-01,947.923
2016-11-02,939.843
2016-11-03,946.545
2016-11-04,932.3
2016-11-07,942.037
2016-11-08,957.204
2016-11-09,931.499
2016-11-10,943.944
2016-11-11,929.783
2016-11-14,913.703
2016-11-15,913.929
2016-11-16,904.211
2016-11-17,896.56
2016-11-18,884.882
2016-11-21,885.103
2016-11-22,902.471
2016-11-23,913.978
2016-11-24,912.331
2016-11-25,921.355
2016-11-28,926.142
2016-11-29,916.774
2016-11-30,906.491
2016-12-01,913.391
2016-12-02,902.167
2016-12-05,889.306
2016-12-06,886.862
2016-12-07,896.993
2016-12-08,900.947
2016-12-09,898.714
2016-12-12,897.331
2016-12-13,894.083
2016-12-14,911.562
2016-12-15,884.165
2016-12-16,875.998
2016-12-19,871.327
2016-12-20,872.777
2016-12-21,880.848
2016-12-22,878.354
2016-12-23,868.951
2016-12-26,868.951
2016-12-27,870.646
2016-12-28,883.229
2016-12-29,892.751
2016-12-30,902.072
2017-01-02,902.072
2017-01-03,909.149
2017-01-04,915.381
2017-01-05,925.142
2017-01-06,921.994
2017-01-09,933.956
2017-01-10,930.359
2017-01-11,932.162
2017-01-12,948.267
2017-01-13,939.45
2017-01-16,940.654
2017-01-17,942.019
2017-01-18,941.917
2017-01-19,939.524
2017-01-20,936.067
2017-01-23,931.869
2017-01-24,940.185
2017-01-25,936.977
2017-01-26,934.187
2017-01-27,936.889
2017-01-30,922.203
2017-01-31,918.754
2017-02-01,912.085
2017-02-02,927.246
2017-02-03,931.205
2017-02-06,923.81
2017-02-07,927.471
2017-02-08,935.667
2017-02-09,937.667
2017-02-10,955.136
2017-02-13,958.001
2017-02-14,959.327
2017-02-15,966.293
2017-02-16,966.115
2017-02-17,955.357
2017-02-20,955.74
2017-02-21,950.047
2017-02-22,949.855
2017-02-23,956.553
2017-02-24,945.609
2017-02-27,949.272
2017-02-28,938.751
2017-03-01,929.563
2017-03-02,935.715
2017-03-03,921.516
2017-03-06,921.123
2017-03-07,921.161
2017-03-08,912.608
2017-03-09,908.631
2017-03-10,918.932
2017-03-13,927.052
2017-03-14,930.409
2017-03-15,931.256
2017-03-16,947.242
2017-03-17,954.335
2017-03-20,955.216
2017-03-21,956.774
2017-03-22,942.218
2017-03-23,941.106
2017-03-24,940.82
2017-03-27,939.72
2017-03-28,953.43
2017-03-29,964.345
2017-03-30,963.074
2017-03-31,956.766
2017-04-03,947.57
2017-04-04,944.821
2017-04-05,949.756
2017-04-06,949.895
2017-04-07,945.22
2017-04-10,946.329
2017-04-11,944.728
2017-04-12,946.508
2017-04-13,952.033
2017-04-14,952.033
2017-04-17,954.794
2017-04-18,938.131
2017-04-19,929.078
2017-04-20,931.49
2017-04-21,937.931
2017-04-24,945.905
2017-04-25,942.279
2017-04-26,929.942
2017-04-27,933.965
2017-04-28,940.323
2017-05-01,946.655
2017-05-02,951.361
2017-05-03,941.126
2017-05-04,933.273
2017-05-05,922.542
2017-05-08,927.467
2017-05-09,935.338
2017-05-10,948.605
2017-05-11,944.084
2017-05-12,937.335
2017-05-15,935.068
2017-05-16,941.054
2017-05-17,931.837
2017-05-18,922.765
2017-05-19,926.987
2017-05-22,938.727
2017-05-23,946.4
2017-05-24,940.932
2017-05-25,939.185
2017-05-26,930.747
2017-05-29,921.681
2017-05-30,924.434
2017-05-31,923.948
2017-06-01,921.106
2017-06-02,935.965
2017-06-05,946.735
2017-06-06,939.011
2017-06-07,942.895
2017-06-08,932.756
2017-06-09,930.886
2017-06-12,932.617
2017-06-13,937.515
2017-06-14,960.376
2017-06-15,950.471
2017-06-16,956.853
2017-06-19,954.051
2017-06-20,951.194
2017-06-21,934.832
2017-06-22,940.786
2017-06-23,948.828
2017-06-26,950.69
2017-06-27,948.318
2017-06-28,957.318
2017-06-29,978.718
2017-06-30,961.199
2017-07-03,949.342
2017-07-04,952.982
2017-07-05,949.92
2017-07-06,953.532
2017-07-07,943.049
2017-07-10,947.55
2017-07-11,947.495
2017-07-12,947.164
2017-07-13,966.14
2017-07-14,979.364
2017-07-17,978.568
2017-07-18,981.288
2017-07-19,978.991
2017-07-20,983.789
2017-07-21,977.192
2017-07-24,975.75
2017-07-25,987.442
2017-07-26,989.861
2017-07-27,995.463
2017-07-28,981.889
2017-07-31,980.775
2017-08-01,982.242
2017-08-02,977.383
2017-08-03,978.33
2017-08-04,975.368
2017-08-07,981.892
2017-08-08,974.767
2017-08-09,976.866
2017-08-10,984.692
2017-08-11,973.173
2017-08-14,976.71
2017-08-15,973.214
2017-08-16,985.114
2017-08-17,997.813
2017-08-18,993.301
2017-08-21,991.129
2017-08-22,990.102
2017-08-23,982.725
2017-08-24,984.314
2017-08-25,989.43
2017-08-28,988.651
2017-08-29,991.098
2017-08-30,986.0
2017-08-31,1000.53
2017-09-01,1010.051
2017-09-04,1004.422
2017-09-05,1013.293
2017-09-06,1015.555
2017-09-07,1027.098
2017-09-08,1029.894
2017-09-11,1030.099
2017-09-12,1032.025
2017-09-13,1026.925
2017-09-14,1024.185
2017-09-15,1023.379
2017-09-18,1025.956
2017-09-19,1029.887
2017-09-20,1039.832
2017-09-21,1006.553
2017-09-22,1011.227
2017-09-25,1009.206
2017-09-26,997.286
2017-09-27,993.265
2017-09-28,990.931
2017-09-29,1000.341
2017-10-02,1005.991
2017-10-03,1003.11
2017-10-04,1000.029
2017-10-05,997.551
2017-10-06,1000.736
2017-10-09,1010.761
2017-10-10,1017.719
2017-10-11,1028.189
2017-10-12,1044.365
2017-10-13,1056.108
2017-10-16,1059.804
2017-10-17,1058.66
2017-10-18,1060.074
2017-10-19,1071.25
2017-10-20,1060.631
2017-10-23,1058.689
2017-10-24,1059.188
2017-10-25,1051.314
2017-10-26,1046.307
2017-10-27,1038.197
2017-10-30,1045.05
2017-10-31,1044.265
2017-11-01,1050.775
2017-11-02,1061.731
2017-11-03,1055.0
2017-11-06,1065.141
2017-11-07,1071.554
2017-11-08,1071.953
2017-11-09,1080.353
2017-11-10,1079.749
2017-11-13,1073.416
2017-11-14,1070.924
2017-11-15,1060.794
2017-11-16,1060.722
2017-11-17,1054.387
2017-11-20,1051.387
2017-11-21,1064.003
2017-11-22,1071.07
2017-11-23,1075.177
2017-11-24,1072.49
2017-11-27,1073.903
2017-11-28,1075.449
2017-11-29,1080.745
2017-11-30,1073.47
2017-12-01,1073.372
2017-12-04,1073.961
2017-12-05,1072.097
2017-12-06,1059.763
2017-12-07,1058.646
2017-12-08,1054.942
2017-12-11,1060.654
2017-12-12,1055.794
2017-12-13,1067.915
2017-12-14,1082.639
2017-12-15,1080.359
2017-12-18,1100.937
2017-12-19,1110.302
2017-12-20,1121.465
2017-12-21,1127.214
2017-12-22,1132.28
2017-12-25,1132.28
2017-12-26,1132.427
2017-12-27,1142.211
2017-12-28,1151.071
2017-12-29,1147.589
2018-01-01,1147.589
2018-01-02,1150.359
2018-01-03,1155.049
2018-01-04,1161.981
2018-01-05,1168.36
2018-01-08,1164.266
2018-01-09,1158.035
2018-01-10,1150.593
2018-01-11,1141.797
2018-01-12,1148.403
2018-01-15,1165.012
2018-01-16,1168.917
2018-01-17,1165.162
2018-01-18,1156.984
2018-01-19,1153.275
2018-01-22,1159.064
2018-01-23,1166.371
2018-01-24,1181.345
2018-01-25,1186.244
2018-01-26,1186.097
2018-01-29,1190.457
2018-01-30,1174.258
2018-01-31,1183.48
2018-02-01,1182.108
2018-02-02,1173.235
2018-02-05,1143.316
2018-02-06,1093.148
2018-02-07,1108.957
2018-02-08,1103.55
2018-02-09,1091.733
2018-02-12,1088.302
2018-02-13,1109.662
2018-02-14,1110.659
2018-02-15,1126.35
2018-02-16,1127.743
2018-02-19,1131.479
2018-02-20,1137.455
2018-02-21,1132.054
2018-02-22,1138.257
2018-02-23,1142.869
2018-02-26,1156.255
2018-02-27,1153.212
2018-02-28,1148.549
2018-03-01,1137.369
2018-03-02,1123.533
2018-03-05,1121.979
2018-03-06,1147.393
2018-03-07,1141.552
2018-03-08,1152.836
2018-03-09,1161.008
2018-03-12,1173.724
2018-03-13,1170.084
2018-03-14,1174.701
2018-03-15,1163.632
2018-03-16,1156.108
2018-03-19,1152.703
2018-03-20,1149.382
2018-03-21,1153.489
2018-03-22,1150.416
2018-03-23,1132.936
2018-03-26,1129.473
2018-03-27,1144.186
2018-03-28,1122.672
2018-03-29,1106.741
2018-03-30,1106.741
2018-04-02,1106.019
2018-04-03,1101.587
2018-04-04,1100.64
2018-04-05,1099.0
2018-04-06,1102.663
2018-04-09,1106.677
2018-04-10,1123.52
2018-04-11,1121.012
2018-04-12,1114.847
2018-04-13,1123.673
2018-04-16,1124.803
2018-04-17,1129.917
2018-04-18,1143.289
2018-04-19,1147.366
2018-04-20,1124.956
2018-04-23,1111.556
2018-04-24,1111.731
2018-04-25,1107.046
2018-04-26,1110.471
2018-04-27,1120.899
2018-04-30,1123.992
2018-05-01,1117.113
2018-05-02,1128.94
2018-05-03,1144.486
2018-05-04,1144.927
2018-05-07,1143.64
2018-05-08,1130.13
2018-05-09,1140.346
2018-05-10,1145.562
2018-05-11,1156.027
2018-05-14,1156.811
2018-05-15,1145.182
2018-05-16,1152.846
2018-05-17,1156.732
2018-05-18,1144.278
2018-05-21,1159.625
2018-05-22,1149.997
2018-05-23,1137.971
2018-05-24,1139.061
2018-05-25,1138.043
2018-05-28,1144.762
2018-05-29,1138.133
2018-05-30,1146.139
2018-05-31,1163.147
2018-06-01,1158.564
2018-06-04,1183.265
2018-06-05,1173.96
2018-06-06,1189.291
2018-06-07,1185.315
2018-06-08,1176.461
2018-06-11,1178.241
2018-06-12,1188.754
2018-06-13,1172.661
2018-06-14,1170.752
2018-06-15,1171.844
2018-06-18,1164.872
2018-06-19,1149.248
2018-06-20,1161.85
2018-06-21,1181.331
2018-06-22,1174.533
2018-06-25,1173.207
2018-06-26,1164.404
2018-06-27,1160.531
2018-06-28,1153.376
2018-06-29,1158.76
2018-07-02,1146.596
2018-07-03,1150.621
2018-07-04,1146.798
2018-07-05,1145.072
2018-07-06,1158.186
2018-07-09,1166.726
2018-07-10,1166.205
2018-07-11,1150.471
2018-07-12,1160.597
2018-07-13,1163.617
2018-07-16,1158.93
2018-07-17,1147.468
2018-07-18,1151.82
2018-07-19,1150.479
2018-07-20,1162.187
2018-07-23,1147.145
2018-07-24,1162.533
2018-07-25,1159.242
2018-07-26,1162.071
2018-07-27,1167.666
2018-07-30,1157.24
2018-07-31,1147.281
2018-08-01,1143.88
2018-08-02,1136.408
2018-08-03,1149.674
2018-08-06,1148.791
2018-08-07,1150.267
2018-08-08,1148.468
2018-08-09,1151.536
2018-08-10,1131.997
2018-08-13,1119.542
2018-08-14,1127.116
2018-08-15,1121.258
2018-08-16,1121.81
2018-08-17,1127.279
2018-08-20,1132.747
2018-08-21,1139.439
2018-08-22,1159.36
2018-08-23,1159.495
2018-08-24,1159.151
2018-08-27,1165.269
2018-08-28,1174.375
2018-08-29,1161.296
2018-08-30,1156.913
2018-08-31,1143.823
2018-09-03,1144.615
2018-09-04,1140.751
2018-09-05,1133.192
2018-09-06,1113.917
2018-09-07,1101.685
2018-09-10,1097.232
2018-09-11,1104.545
2018-09-12,1106.529
2018-09-13,1109.707
2018-09-14,1117.789
2018-09-17,1120.086
2018-09-18,1113.282
2018-09-19,1129.523
2018-09-20,1130.769
2018-09-21,1140.937
2018-09-24,1126.763
2018-09-25,1121.61
2018-09-26,1129.689
2018-09-27,1126.782
2018-09-28,1133.218
2018-10-01,1127.649
2018-10-02,1116.375
2018-10-03,1116.287
2018-10-04,1103.705
2018-10-05,1098.012
2018-10-08,1084.442
2018-10-09,1068.161
2018-10-10,1070.31
2018-10-11,1038.603
2018-10-12,1055.008
2018-10-15,1046.64
2018-10-16,1052.885
2018-10-17,1064.689
2018-10-18,1067.597
2018-10-19,1067.202
2018-10-22,1051.209
2018-10-23,1039.999
2018-10-24,1038.981
2018-10-25,1008.839
2018-10-26,1000.642
2018-10-29,1005.484
2018-10-30,1022.384
2018-10-31,1022.0
2018-11-01,1050.44
2018-11-02,1055.199
2018-11-05,1042.06
2018-11-06,1054.868
2018-11-07,1074.726
2018-11-08,1084.308
2018-11-09,1074.737
2018-11-12,1070.598
2018-11-13,1049.235
2018-11-14,1035.915
2018-11-15,1046.179
2018-11-16,1057.761
2018-11-19,1054.031
2018-11-20,1031.723
2018-11-21,1014.555
2018-11-22,1020.775
2018-11-23,1014.792
2018-11-26,1005.276
2018-11-27,1015.829
2018-11-28,1018.324
2018-11-29,1045.763
2018-11-30,1040.823
2018-12-03,1071.213
2018-12-04,1057.437
2018-12-05,1025.975
2018-12-06,1016.796
2018-12-07,1018.452
2018-12-10,990.944
2018-12-11,999.976
2018-12-12,1013.35
2018-12-13,1020.437
2018-12-14,1005.69
2018-12-17,1021.681
2018-12-18,1006.48
2018-12-19,998.836
2018-12-20,960.68
2018-12-21,946.227
2018-12-24,948.609
2018-12-25,948.609
2018-12-26,949.416
2018-12-27,961.958
2018-12-28,972.28
2018-12-31,973.117
2019-01-01,973.117
2019-01-02,956.476
2019-01-03,967.553
2019-01-04,975.89
2019-01-07,997.765
2019-01-08,1001.438
2019-01-09,1020.74
2019-01-10,1020.638
2019-01-11,1016.308
2019-01-14,1020.075
2019-01-15,1027.071
2019-01-16,1030.155
2019-01-17,1027.907
2019-01-18,1043.698
2019-01-21,1039.067
2019-01-22,1036.954
2019-01-23,1035.506
2019-01-24,1027.843
2019-01-25,1047.03
2019-01-28,1047.176
2019-01-29,1046.909
2019-01-30,1049.011
2019-01-31,1079.382
2019-02-01,1071.699
2019-02-04,1070.017
2019-02-05,1080.226
2019-02-06,1070.768
2019-02-07,1072.996
2019-02-08,1066.908
2019-02-11,1067.653
2019-02-12,1077.575
2019-02-13,1088.877
2019-02-14,1086.576
2019-02-15,1092.75
2019-02-18,1095.754
2019-02-19,1093.548
2019-02-20,1103.661
2019-02-21,1094.025
2019-02-22,1111.686
2019-02-25,1124.414
2019-02-26,1114.623
2019-02-27,1109.422
2019-02-28,1102.679
2019-03-01,1101.678
2019-03-04,1107.618
2019-03-05,1097.723
2019-03-06,1100.971
2019-03-07,1100.854
2019-03-08,1095.824
2019-03-11,1101.933
2019-03-12,1100.678
2019-03-13,1101.685
2019-03-14,1110.065
2019-03-15,1112.505
2019-03-18,1115.799
2019-03-19,1113.395
2019-03-20,1112.93
2019-03-21,1114.187
2019-03-22,1104.063
2019-03-25,1085.969
2019-03-26,1099.875
2019-03-27,1090.776
2019-03-28,1099.124
2019-03-29,1103.108
2019-04-01,1105.719
2019-04-02,1105.586
2019-04-03,1118.241
2019-04-04,1111.962
2019-04-05,1104.271
2019-04-08,1117.152
2019-04-09,1119.749
2019-04-10,1125.881
2019-04-11,1121.333
2019-04-12,1136.94
2019-04-15,1131.693
2019-04-16,1136.541
2019-04-17,1135.167
2019-04-18,1127.135
2019-04-19,1127.135
2019-04-22,1124.298
2019-04-23,1130.322
2019-04-24,1133.564
2019-04-25,1129.537
2019-04-26,1137.502
2019-04-29,1139.293
2019-04-30,1134.055
2019-05-01,1143.027
2019-05-02,1134.383
2019-05-03,1136.688
2019-05-06,1115.693
2019-05-07,1125.472
2019-05-08,1117.734
2019-05-09,1117.469
2019-05-10,1122.696
2019-05-13,1112.146
2019-05-14,1107.366
2019-05-15,1110.41
2019-05-16,1114.48
2019-05-17,1121.444
2019-05-20,1120.608
2019-05-21,1112.182
2019-05-22,1111.874
2019-05-23,1118.467
2019-05-24,1113.133
2019-05-27,1117.643
2019-05-28,1132.122
2019-05-29,1126.101
2019-05-30,1107.599
2019-05-31,1107.471
2019-06-03,1095.736
2019-06-04,1087.632
2019-06-05,1094.725
2019-06-06,1102.171
2019-06-07,1119.19
2019-06-10,1111.849
2019-06-11,1125.402
2019-06-12,1139.695
2019-06-13,1125.48
2019-06-14,1129.217
2019-06-17,1126.97
2019-06-18,1140.521
2019-06-19,1152.243
2019-06-20,1181.594
2019-06-21,1171.795
2019-06-24,1175.515
2019-06-25,1174.346
2019-06-26,1174.48
2019-06-27,1182.541
2019-06-28,1177.641
2019-07-01,1174.301
2019-07-02,1186.598
2019-07-03,1200.169
2019-07-04,1200.235
2019-07-05,1200.317
2019-07-08,1188.757
2019-07-09,1176.484
2019-07-10,1191.668
2019-07-11,1214.321
2019-07-12,1208.011
2019-07-15,1206.193
2019-07-16,1206.259
2019-07-17,1206.902
2019-07-18,1220.852
2019-07-19,1238.791
2019-07-22,1245.717
2019-07-23,1250.654
2019-07-24,1254.848
2019-07-25,1254.636
2019-07-26,1234.978
2019-07-29,1242.68
2019-07-30,1232.512
2019-07-31,1230.517
2019-08-01,1207.622
2019-08-02,1202.455
2019-08-05,1163.447
2019-08-06,1135.732
2019-08-07,1153.024
2019-08-08,1173.367
2019-08-09,1184.502
2019-08-12,1172.036
2019-08-13,1180.211
2019-08-14,1163.82
2019-08-15,1124.508
2019-08-16,1119.727
2019-08-19,1128.084
2019-08-20,1144.37
2019-08-21,1145.686
2019-08-22,1140.498
2019-08-23,1137.916
2019-08-26,1142.064
2019-08-27,1141.907
2019-08-28,1161.11
2019-08-29,1157.84
2019-08-30,1169.15
2019-09-02,1165.685
2019-09-03,1175.673
2019-09-04,1183.698
2019-09-05,1198.458
2019-09-06,1205.544
2019-09-09,1201.41
2019-09-10,1174.705
2019-09-11,1168.242
2019-09-12,1169.115
2019-09-13,1160.732
2019-09-16,1164.941
2019-09-17,1166.465
2019-09-18,1168.045
2019-09-19,1166.397
2019-09-20,1165.04
2019-09-23,1166.569
2019-09-24,1169.74
2019-09-25,1160.814
2019-09-26,1157.719
2019-09-27,1164.79
2019-09-30,1154.656
2019-10-01,1155.478
2019-10-02,1138.785
2019-10-03,1135.548
2019-10-04,1143.286
2019-10-07,1153.759
2019-10-08,1151.523
2019-10-09,1159.722
2019-10-10,1157.362
2019-10-11,1166.527
2019-10-14,1160.23
2019-10-15,1160.247
2019-10-16,1165.442
2019-10-17,1160.314
2019-10-18,1159.423
2019-10-21,1155.564
2019-10-22,1152.868
2019-10-23,1150.592
2019-10-24,1144.107
2019-10-25,1145.77
2019-10-28,1142.045
2019-10-29,1148.102
2019-10-30,1141.715
2019-10-31,1151.968
2019-11-01,1157.111
2019-11-04,1165.084
2019-11-05,1157.113
2019-11-06,1138.182
2019-11-07,1150.1
2019-11-08,1133.867
2019-11-11,1143.818
2019-11-12,1143.196
2019-11-13,1140.016
2019-11-14,1144.671
2019-11-15,1163.017
2019-11-18,1154.654
2019-11-19,1156.765
2019-11-20,1142.547
2019-11-21,1129.729
2019-11-22,1135.192
