Date,AUSTRALIA SMALL GROWTH Small Cap
2010-08-23,897.394
2010-08-24,882.579
2010-08-25,860.212
2010-08-26,873.4
2010-08-27,884.99
2010-08-30,906.343
2010-08-31,896.767
2010-09-01,931.175
2010-09-02,942.225
2010-09-03,966.646
2010-09-06,985.159
2010-09-07,978.21
2010-09-08,977.772
2010-09-09,995.815
2010-09-10,992.135
2010-09-13,1020.328
2010-09-14,1031.478
2010-09-15,1039.948
2010-09-16,1028.826
2010-09-17,1036.537
2010-09-20,1048.054
2010-09-21,1042.722
2010-09-22,1053.688
2010-09-23,1046.002
2010-09-24,1049.129
2010-09-27,1070.326
2010-09-28,1069.057
2010-09-29,1072.217
2010-09-30,1061.951
2010-10-01,1062.278
2010-10-04,1064.556
2010-10-05,1068.233
2010-10-06,1099.615
2010-10-07,1116.191
2010-10-08,1113.918
2010-10-11,1131.568
2010-10-12,1114.059
2010-10-13,1132.492
2010-10-14,1160.079
2010-10-15,1147.733
2010-10-18,1133.913
2010-10-19,1115.62
2010-10-20,1122.021
2010-10-21,1133.878
2010-10-22,1127.602
2010-10-25,1160.406
2010-10-26,1147.687
2010-10-27,1107.772
2010-10-28,1121.754
2010-10-29,1125.917
2010-11-01,1149.649
2010-11-02,1162.975
2010-11-03,1164.206
2010-11-04,1190.702
2010-11-05,1205.602
2010-11-08,1202.253
2010-11-09,1215.686
2010-11-10,1183.789
2010-11-11,1193.357
2010-11-12,1175.874
2010-11-15,1167.469
2010-11-16,1149.195
2010-11-17,1124.83
2010-11-18,1142.72
2010-11-19,1141.436
2010-11-22,1150.495
2010-11-23,1119.96
2010-11-24,1129.434
2010-11-25,1134.332
2010-11-26,1116.346
2010-11-29,1105.954
2010-11-30,1105.081
2010-12-01,1108.705
2010-12-02,1139.877
2010-12-03,1160.187
2010-12-06,1173.737
2010-12-07,1186.623
2010-12-08,1165.973
2010-12-09,1180.125
2010-12-10,1172.584
2010-12-13,1188.431
2010-12-14,1200.653
2010-12-15,1193.1
2010-12-16,1187.566
2010-12-17,1194.58
2010-12-20,1203.022
2010-12-21,1214.749
2010-12-22,1219.309
2010-12-23,1229.612
2010-12-24,1223.345
2010-12-27,1222.614
2010-12-28,1232.669
2010-12-29,1249.43
2010-12-30,1261.35
2010-12-31,1277.101
2011-01-03,1269.128
2011-01-04,1265.742
2011-01-05,1235.849
2011-01-06,1225.804
2011-01-07,1219.449
2011-01-10,1214.424
2011-01-11,1194.759
2011-01-12,1221.264
2011-01-13,1254.297
2011-01-14,1242.894
2011-01-17,1237.378
2011-01-18,1248.423
2011-01-19,1274.537
2011-01-20,1240.616
2011-01-21,1228.999
2011-01-24,1236.617
2011-01-25,1237.638
2011-01-26,1239.505
2011-01-27,1231.361
2011-01-28,1202.832
2011-01-31,1201.119
2011-02-01,1231.511
2011-02-02,1244.105
2011-02-03,1253.562
2011-02-04,1274.752
2011-02-07,1276.089
2011-02-08,1276.343
2011-02-09,1270.274
2011-02-10,1252.466
2011-02-11,1245.342
2011-02-14,1262.979
2011-02-15,1262.32
2011-02-16,1264.08
2011-02-17,1277.274
2011-02-18,1284.779
2011-02-21,1275.757
2011-02-22,1246.037
2011-02-23,1238.539
2011-02-24,1242.023
2011-02-25,1262.321
2011-02-28,1267.734
2011-03-01,1273.303
2011-03-02,1276.695
2011-03-03,1274.931
2011-03-04,1285.767
2011-03-07,1277.683
2011-03-08,1264.377
2011-03-09,1256.669
2011-03-10,1214.365
2011-03-11,1209.538
2011-03-14,1196.34
2011-03-15,1137.968
2011-03-16,1154.848
2011-03-17,1149.332
2011-03-18,1197.775
2011-03-21,1214.149
2011-03-22,1230.545
2011-03-23,1228.936
2011-03-24,1263.245
2011-03-25,1289.88
2011-03-28,1282.764
2011-03-29,1282.782
2011-03-30,1312.05
2011-03-31,1329.144
2011-04-01,1337.809
2011-04-04,1358.276
2011-04-05,1358.927
2011-04-06,1367.48
2011-04-07,1371.741
2011-04-08,1400.399
2011-04-11,1408.755
2011-04-12,1366.571
2011-04-13,1371.689
2011-04-14,1371.993
2011-04-15,1359.888
2011-04-18,1346.178
2011-04-19,1314.973
2011-04-20,1360.395
2011-04-21,1390.527
2011-04-22,1390.527
2011-04-25,1385.415
2011-04-26,1393.31
2011-04-27,1371.013
2011-04-28,1377.602
2011-04-29,1354.339
2011-05-02,1352.68
2011-05-03,1321.198
2011-05-04,1310.606
2011-05-05,1313.94
2011-05-06,1324.443
2011-05-09,1328.023
2011-05-10,1334.368
2011-05-11,1354.182
2011-05-12,1306.77
2011-05-13,1304.204
2011-05-16,1286.038
2011-05-17,1281.626
2011-05-18,1295.694
2011-05-19,1320.054
2011-05-20,1316.369
2011-05-23,1272.266
2011-05-24,1276.62
2011-05-25,1253.098
2011-05-26,1286.806
2011-05-27,1308.013
2011-05-30,1308.803
2011-05-31,1321.136
2011-06-01,1326.762
2011-06-02,1290.683
2011-06-03,1289.558
2011-06-06,1282.155
2011-06-07,1273.144
2011-06-08,1247.682
2011-06-09,1252.579
2011-06-10,1253.992
2011-06-13,1255.953
2011-06-14,1269.938
2011-06-15,1268.676
2011-06-16,1218.713
2011-06-17,1235.239
2011-06-20,1210.024
2011-06-21,1226.927
2011-06-22,1241.165
2011-06-23,1212.447
2011-06-24,1209.604
2011-06-27,1170.594
2011-06-28,1176.3
2011-06-29,1206.696
2011-06-30,1248.033
2011-07-01,1254.764
2011-07-04,1268.107
2011-07-05,1253.279
2011-07-06,1259.116
2011-07-07,1269.295
2011-07-08,1292.15
2011-07-11,1261.474
2011-07-12,1230.678
2011-07-13,1261.163
2011-07-14,1259.946
2011-07-15,1241.196
2011-07-18,1239.937
2011-07-19,1254.773
2011-07-20,1281.467
2011-07-21,1299.701
2011-07-22,1330.306
2011-07-25,1311.304
2011-07-26,1340.287
2011-07-27,1342.228
2011-07-28,1315.117
2011-07-29,1298.115
2011-08-01,1323.58
2011-08-02,1290.851
2011-08-03,1249.945
2011-08-04,1219.066
2011-08-05,1133.849
2011-08-08,1081.022
2011-08-09,1071.916
2011-08-10,1101.402
2011-08-11,1107.226
2011-08-12,1125.128
2011-08-15,1172.061
2011-08-16,1168.683
2011-08-17,1197.906
2011-08-18,1159.238
2011-08-19,1123.179
2011-08-22,1120.523
2011-08-23,1157.827
2011-08-24,1155.859
2011-08-25,1163.975
2011-08-26,1173.205
2011-08-29,1204.599
2011-08-30,1217.062
2011-08-31,1233.9
2011-09-01,1236.433
2011-09-02,1205.113
2011-09-05,1171.643
2011-09-06,1146.571
2011-09-07,1184.266
2011-09-08,1195.228
2011-09-09,1182.102
2011-09-12,1119.0
2011-09-13,1129.797
2011-09-14,1089.609
2011-09-15,1118.187
2011-09-16,1145.475
2011-09-19,1104.103
2011-09-20,1103.329
2011-09-21,1098.457
2011-09-22,1017.266
2011-09-23,988.073
2011-09-26,938.247
2011-09-27,1009.328
2011-09-28,1014.25
2011-09-29,995.061
2011-09-30,989.112
2011-10-03,947.95
2011-10-04,929.888
2011-10-05,960.1
2011-10-06,1005.259
2011-10-07,1055.382
2011-10-10,1082.728
2011-10-11,1094.881
2011-10-12,1109.612
2011-10-13,1117.782
2011-10-14,1124.38
2011-10-17,1142.057
2011-10-18,1103.678
2011-10-19,1116.911
2011-10-20,1086.621
2011-10-21,1103.644
2011-10-24,1151.086
2011-10-25,1143.743
2011-10-26,1137.564
2011-10-27,1209.65
2011-10-28,1216.16
2011-10-31,1184.533
2011-11-01,1129.51
2011-11-02,1128.303
2011-11-03,1121.743
2011-11-04,1154.812
2011-11-07,1154.185
2011-11-08,1164.254
2011-11-09,1159.226
2011-11-10,1124.358
2011-11-11,1156.128
2011-11-14,1160.25
2011-11-15,1149.508
2011-11-16,1134.044
2011-11-17,1126.021
2011-11-18,1100.35
2011-11-21,1066.543
2011-11-22,1057.514
2011-11-23,1015.949
2011-11-24,1014.235
2011-11-25,1009.978
2011-11-28,1047.125
2011-11-29,1061.844
2011-11-30,1094.034
2011-12-01,1116.883
2011-12-02,1140.706
2011-12-05,1155.76
2011-12-06,1126.995
2011-12-07,1137.142
2011-12-08,1130.884
2011-12-09,1110.752
2011-12-12,1114.44
2011-12-13,1089.305
2011-12-14,1066.279
2011-12-15,1048.347
2011-12-16,1063.027
2011-12-19,1016.571
2011-12-20,1033.021
2011-12-21,1057.757
2011-12-22,1039.178
2011-12-23,1060.745
2011-12-26,1060.745
2011-12-27,1061.267
2011-12-28,1039.01
2011-12-29,1026.07
2011-12-30,1041.545
2012-01-02,1041.545
2012-01-03,1073.461
2012-01-04,1086.889
2012-01-05,1068.347
2012-01-06,1060.589
2012-01-09,1056.576
2012-01-10,1080.716
2012-01-11,1093.149
2012-01-12,1099.039
2012-01-13,1108.817
2012-01-16,1099.377
2012-01-17,1134.137
2012-01-18,1139.958
2012-01-19,1149.184
2012-01-20,1160.426
2012-01-23,1169.426
2012-01-24,1153.504
2012-01-25,1152.673
2012-01-26,1171.599
2012-01-27,1181.507
2012-01-30,1173.046
2012-01-31,1176.465
2012-02-01,1182.308
2012-02-02,1198.946
2012-02-03,1208.132
2012-02-06,1218.665
2012-02-07,1220.45
2012-02-08,1228.342
2012-02-09,1232.937
2012-02-10,1214.01
2012-02-13,1228.401
2012-02-14,1203.162
2012-02-15,1202.142
2012-02-16,1182.813
2012-02-17,1190.999
2012-02-20,1216.522
2012-02-21,1221.775
2012-02-22,1221.748
2012-02-23,1232.247
2012-02-24,1245.34
2012-02-27,1242.173
2012-02-28,1249.164
2012-02-29,1267.881
2012-03-01,1245.249
2012-03-02,1246.691
2012-03-05,1231.125
2012-03-06,1193.682
2012-03-07,1168.658
2012-03-08,1186.392
2012-03-09,1202.868
2012-03-12,1192.145
2012-03-13,1210.75
2012-03-14,1216.854
2012-03-15,1217.65
2012-03-16,1221.274
2012-03-19,1231.1
2012-03-20,1209.769
2012-03-21,1199.153
2012-03-22,1191.521
2012-03-23,1193.89
2012-03-26,1207.053
2012-03-27,1214.596
2012-03-28,1205.575
2012-03-29,1189.012
2012-03-30,1196.774
2012-04-02,1207.494
2012-04-03,1203.641
2012-04-04,1178.487
2012-04-05,1173.546
2012-04-06,1173.546
2012-04-09,1173.888
2012-04-10,1161.424
2012-04-11,1148.505
2012-04-12,1174.188
2012-04-13,1184.815
2012-04-16,1174.184
2012-04-17,1168.75
2012-04-18,1189.801
2012-04-19,1191.242
2012-04-20,1199.777
2012-04-23,1179.654
2012-04-24,1169.77
2012-04-25,1172.607
2012-04-26,1180.569
2012-04-27,1189.081
2012-04-30,1195.878
2012-05-01,1187.8
2012-05-02,1179.088
2012-05-03,1160.592
2012-05-04,1133.784
2012-05-07,1096.079
2012-05-08,1092.237
2012-05-09,1053.367
2012-05-10,1074.826
2012-05-11,1068.38
2012-05-14,1052.559
2012-05-15,1028.963
2012-05-16,991.711
2012-05-17,1000.124
2012-05-18,970.96
2012-05-21,975.026
2012-05-22,998.431
2012-05-23,959.753
2012-05-24,962.914
2012-05-25,959.988
2012-05-28,985.11
2012-05-29,1004.237
2012-05-30,981.043
2012-05-31,988.207
2012-06-01,960.394
2012-06-04,937.606
2012-06-05,965.552
2012-06-06,989.032
2012-06-07,1000.019
2012-06-08,978.791
2012-06-11,984.242
2012-06-12,979.033
2012-06-13,982.556
2012-06-14,975.053
2012-06-15,990.718
2012-06-18,1011.471
2012-06-19,1011.937
2012-06-20,1009.019
2012-06-21,986.55
2012-06-22,959.973
2012-06-25,946.338
2012-06-26,939.902
2012-06-27,949.13
2012-06-28,948.7
2012-06-29,989.428
2012-07-02,1001.118
2012-07-03,999.856
2012-07-04,1022.417
2012-07-05,1020.674
2012-07-06,1010.165
2012-07-09,986.869
2012-07-10,977.475
2012-07-11,970.118
2012-07-12,943.613
2012-07-13,956.648
2012-07-16,966.706
2012-07-17,975.608
2012-07-18,971.979
2012-07-19,993.939
2012-07-20,996.181
2012-07-23,954.056
2012-07-24,952.124
2012-07-25,944.114
2012-07-26,960.585
2012-07-27,980.369
2012-07-30,990.687
2012-07-31,998.197
2012-08-01,990.588
2012-08-02,994.6
2012-08-03,986.089
2012-08-06,1003.864
2012-08-07,1009.29
2012-08-08,1025.617
2012-08-09,1034.286
2012-08-10,1031.468
2012-08-13,1035.805
2012-08-14,1034.948
2012-08-15,1041.751
2012-08-16,1056.022
2012-08-17,1068.707
2012-08-20,1079.856
2012-08-21,1089.069
2012-08-22,1074.264
2012-08-23,1087.394
2012-08-24,1068.587
2012-08-27,1072.274
2012-08-28,1063.617
2012-08-29,1053.043
2012-08-30,1024.131
2012-08-31,1019.468
2012-09-03,1016.039
2012-09-04,1010.999
2012-09-05,987.214
2012-09-06,1023.317
2012-09-07,1048.026
2012-09-10,1064.553
2012-09-11,1065.248
2012-09-12,1079.744
2012-09-13,1069.361
2012-09-14,1118.939
2012-09-17,1113.616
2012-09-18,1099.93
2012-09-19,1114.826
2012-09-20,1097.548
2012-09-21,1107.995
2012-09-24,1094.049
2012-09-25,1089.834
2012-09-26,1070.321
2012-09-27,1081.335
2012-09-28,1086.939
2012-10-01,1081.168
2012-10-02,1087.971
2012-10-03,1081.348
2012-10-04,1087.247
2012-10-05,1101.028
2012-10-08,1089.721
2012-10-09,1095.291
2012-10-10,1098.542
2012-10-11,1098.089
2012-10-12,1097.331
2012-10-15,1086.231
2012-10-16,1090.447
2012-10-17,1118.559
2012-10-18,1125.597
2012-10-19,1131.08
2012-10-22,1135.28
2012-10-23,1127.675
2012-10-24,1120.953
2012-10-25,1116.986
2012-10-26,1102.156
2012-10-29,1100.122
2012-10-30,1099.875
2012-10-31,1115.619
2012-11-01,1102.31
2012-11-02,1104.651
2012-11-05,1098.256
2012-11-06,1104.79
2012-11-07,1113.128
2012-11-08,1105.915
2012-11-09,1103.985
2012-11-12,1105.831
2012-11-13,1083.306
2012-11-14,1069.707
2012-11-15,1051.149
2012-11-16,1053.78
2012-11-19,1073.761
2012-11-20,1081.296
2012-11-21,1069.487
2012-11-22,1086.864
2012-11-23,1085.146
2012-11-26,1093.727
2012-11-27,1098.528
2012-11-28,1088.549
2012-11-29,1088.909
2012-11-30,1097.583
2012-12-03,1093.22
2012-12-04,1086.46
2012-12-05,1081.931
2012-12-06,1079.85
2012-12-07,1089.343
2012-12-10,1089.818
2012-12-11,1099.865
2012-12-12,1114.362
2012-12-13,1119.856
2012-12-14,1122.739
2012-12-17,1118.148
2012-12-18,1128.243
2012-12-19,1127.12
2012-12-20,1118.856
2012-12-21,1103.489
2012-12-24,1098.65
2012-12-25,1098.65
2012-12-26,1096.744
2012-12-27,1105.282
2012-12-28,1115.215
2012-12-31,1110.625
2013-01-01,1110.625
2013-01-02,1147.863
2013-01-03,1167.436
2013-01-04,1144.082
2013-01-07,1143.847
2013-01-08,1134.457
2013-01-09,1140.338
2013-01-10,1145.86
2013-01-11,1147.623
2013-01-14,1149.84
2013-01-15,1144.688
2013-01-16,1151.703
2013-01-17,1148.095
2013-01-18,1147.804
2013-01-21,1149.253
2013-01-22,1148.481
2013-01-23,1154.131
2013-01-24,1148.05
2013-01-25,1147.325
2013-01-28,1143.918
2013-01-29,1148.633
2013-01-30,1145.684
2013-01-31,1148.748
2013-02-01,1153.25
2013-02-04,1151.288
2013-02-05,1134.656
2013-02-06,1132.694
2013-02-07,1133.358
2013-02-08,1140.799
2013-02-11,1138.641
2013-02-12,1143.987
2013-02-13,1151.01
2013-02-14,1153.971
2013-02-15,1147.512
2013-02-18,1141.852
2013-02-19,1141.553
2013-02-20,1130.97
2013-02-21,1096.848
2013-02-22,1125.422
2013-02-25,1132.703
2013-02-26,1116.995
2013-02-27,1116.677
2013-02-28,1131.644
2013-03-01,1114.072
2013-03-04,1093.278
2013-03-05,1110.107
2013-03-06,1120.772
2013-03-07,1117.68
2013-03-08,1129.273
2013-03-11,1136.022
2013-03-12,1128.724
2013-03-13,1127.423
2013-03-14,1123.901
2013-03-15,1148.396
2013-03-18,1127.633
2013-03-19,1125.323
2013-03-20,1117.852
2013-03-21,1123.738
2013-03-22,1130.222
2013-03-25,1128.924
2013-03-26,1126.256
2013-03-27,1123.684
2013-03-28,1113.846
2013-03-29,1113.846
2013-04-01,1112.671
2013-04-02,1111.248
2013-04-03,1097.457
2013-04-04,1063.363
2013-04-05,1068.92
2013-04-08,1079.01
2013-04-09,1095.905
2013-04-10,1102.006
2013-04-11,1103.219
2013-04-12,1098.81
2013-04-15,1053.991
2013-04-16,1030.769
2013-04-17,1028.904
2013-04-18,996.759
2013-04-19,1019.364
2013-04-22,1017.815
2013-04-23,1018.418
2013-04-24,1035.008
2013-04-25,1040.558
2013-04-26,1054.876
2013-04-29,1054.395
2013-04-30,1057.732
2013-05-01,1043.031
2013-05-02,1020.907
2013-05-03,1030.23
2013-05-06,1038.614
2013-05-07,1038.128
2013-05-08,1059.794
2013-05-09,1069.497
2013-05-10,1059.175
2013-05-13,1049.307
2013-05-14,1040.62
2013-05-15,1023.079
2013-05-16,1003.806
2013-05-17,994.013
2013-05-20,999.533
2013-05-21,999.568
2013-05-22,987.598
2013-05-23,964.557
2013-05-24,947.77
2013-05-27,929.83
2013-05-28,933.834
2013-05-29,943.118
2013-05-30,947.062
2013-05-31,947.598
2013-06-03,943.791
2013-06-04,944.808
2013-06-05,928.013
2013-06-06,913.697
2013-06-07,903.949
2013-06-10,900.088
2013-06-11,899.691
2013-06-12,901.905
2013-06-13,895.465
2013-06-14,913.154
2013-06-17,907.208
2013-06-18,891.287
2013-06-19,910.166
2013-06-20,859.71
2013-06-21,859.596
2013-06-24,843.772
2013-06-25,832.221
2013-06-26,853.224
2013-06-27,861.442
2013-06-28,844.158
2013-07-01,841.532
2013-07-02,861.838
2013-07-03,849.51
2013-07-04,875.653
2013-07-05,871.349
2013-07-08,871.901
2013-07-09,888.003
2013-07-10,890.157
2013-07-11,906.506
2013-07-12,903.12
2013-07-15,908.322
2013-07-16,914.984
2013-07-17,915.886
2013-07-18,911.113
2013-07-19,917.846
2013-07-22,934.997
2013-07-23,937.044
2013-07-24,931.119
2013-07-25,915.029
2013-07-26,918.985
2013-07-29,912.093
2013-07-30,898.454
2013-07-31,899.002
2013-08-01,895.395
2013-08-02,898.829
2013-08-05,895.702
2013-08-06,900.462
2013-08-07,881.922
2013-08-08,900.755
2013-08-09,910.166
2013-08-12,924.193
2013-08-13,931.714
2013-08-14,940.293
2013-08-15,931.12
2013-08-16,943.556
2013-08-19,948.394
2013-08-20,934.216
2013-08-21,931.242
2013-08-22,927.109
2013-08-23,940.345
2013-08-26,943.888
2013-08-27,930.629
2013-08-28,917.438
2013-08-29,910.31
2013-08-30,920.152
2013-09-02,942.625
2013-09-03,948.675
2013-09-04,963.081
2013-09-05,958.121
2013-09-06,965.002
2013-09-09,975.747
2013-09-10,984.748
2013-09-11,987.959
2013-09-12,985.276
2013-09-13,973.214
2013-09-16,988.31
2013-09-17,985.958
2013-09-18,977.551
2013-09-19,1011.309
2013-09-20,998.028
2013-09-23,997.829
2013-09-24,992.005
2013-09-25,997.988
2013-09-26,999.725
2013-09-27,998.564
2013-09-30,990.536
2013-10-01,990.996
2013-10-02,989.568
2013-10-03,994.9
2013-10-04,993.198
2013-10-07,974.596
2013-10-08,976.392
2013-10-09,972.879
2013-10-10,971.176
2013-10-11,987.48
2013-10-14,978.427
2013-10-15,997.073
2013-10-16,995.097
2013-10-17,1005.357
2013-10-18,1023.973
2013-10-21,1035.475
2013-10-22,1042.881
2013-10-23,1033.115
2013-10-24,1026.877
2013-10-25,1027.973
2013-10-28,1026.45
2013-10-29,1006.205
2013-10-30,1008.462
2013-10-31,1012.432
2013-11-01,999.785
2013-11-04,995.757
2013-11-05,1004.885
2013-11-06,1002.48
2013-11-07,998.322
2013-11-08,985.023
2013-11-11,979.776
2013-11-12,973.27
2013-11-13,953.71
2013-11-14,964.937
2013-11-15,974.633
2013-11-18,971.004
2013-11-19,964.485
2013-11-20,953.72
2013-11-21,932.63
2013-11-22,936.441
2013-11-25,937.196
2013-11-26,935.317
2013-11-27,918.622
2013-11-28,921.591
2013-11-29,917.163
2013-12-02,903.938
2013-12-03,897.132
2013-12-04,888.864
2013-12-05,882.455
2013-12-06,890.595
2013-12-09,888.478
2013-12-10,888.116
2013-12-11,874.955
2013-12-12,858.519
2013-12-13,866.778
2013-12-16,867.196
2013-12-17,861.849
2013-12-18,854.321
2013-12-19,869.867
2013-12-20,885.92
2013-12-23,901.6
2013-12-24,909.86
2013-12-25,909.86
2013-12-26,905.476
2013-12-27,904.409
2013-12-30,915.93
2013-12-31,919.317
2014-01-01,919.317
2014-01-02,923.395
2014-01-03,922.06
2014-01-06,914.111
2014-01-07,910.346
2014-01-08,910.743
2014-01-09,910.916
2014-01-10,922.797
2014-01-13,926.538
2014-01-14,899.046
2014-01-15,901.802
2014-01-16,901.804
2014-01-17,892.86
2014-01-20,894.353
2014-01-21,904.385
2014-01-22,906.131
2014-01-23,883.604
2014-01-24,871.178
2014-01-27,873.876
2014-01-28,859.755
2014-01-29,870.893
2014-01-30,861.735
2014-01-31,862.149
2014-02-03,869.559
2014-02-04,861.193
2014-02-05,858.436
2014-02-06,872.292
2014-02-07,891.898
2014-02-10,897.046
2014-02-11,911.502
2014-02-12,924.26
2014-02-13,922.074
2014-02-14,936.447
2014-02-17,944.455
2014-02-18,944.662
2014-02-19,943.127
2014-02-20,942.467
2014-02-21,944.78
2014-02-24,954.067
2014-02-25,951.801
2014-02-26,945.31
2014-02-27,935.042
2014-02-28,935.489
2014-03-03,935.035
2014-03-04,937.65
2014-03-05,956.774
2014-03-06,968.529
2014-03-07,978.877
2014-03-10,966.262
2014-03-11,956.33
2014-03-12,941.215
2014-03-13,962.277
2014-03-14,941.88
2014-03-17,946.909
2014-03-18,957.112
2014-03-19,958.438
2014-03-20,939.116
2014-03-21,951.361
2014-03-24,954.328
2014-03-25,950.475
2014-03-26,962.381
2014-03-27,956.867
2014-03-28,959.402
2014-03-31,969.418
2014-04-01,960.527
2014-04-02,963.912
2014-04-03,965.281
2014-04-04,972.238
2014-04-07,960.947
2014-04-08,961.926
2014-04-09,974.147
2014-04-10,990.95
2014-04-11,974.26
2014-04-14,959.353
2014-04-15,956.64
2014-04-16,967.059
2014-04-17,969.774
2014-04-18,969.774
2014-04-21,969.981
2014-04-22,973.691
2014-04-23,974.215
2014-04-24,974.758
2014-04-25,976.23
2014-04-28,962.894
2014-04-29,951.209
2014-04-30,956.159
2014-05-01,946.353
2014-05-02,944.123
2014-05-05,950.216
2014-05-06,964.172
2014-05-07,950.652
2014-05-08,960.279
2014-05-09,955.956
2014-05-12,956.963
2014-05-13,971.759
2014-05-14,979.184
2014-05-15,975.355
2014-05-16,972.68
2014-05-19,957.048
2014-05-20,947.759
2014-05-21,939.363
2014-05-22,956.331
2014-05-23,954.906
2014-05-26,961.677
2014-05-27,961.636
2014-05-28,965.271
2014-05-29,968.789
2014-05-30,965.682
2014-06-02,968.995
2014-06-03,954.573
2014-06-04,947.842
2014-06-05,952.075
2014-06-06,957.519
2014-06-09,958.443
2014-06-10,959.003
2014-06-11,959.16
2014-06-12,956.115
2014-06-13,948.644
2014-06-16,949.997
2014-06-17,949.172
2014-06-18,952.182
2014-06-19,973.277
2014-06-20,965.855
2014-06-23,977.361
2014-06-24,969.584
2014-06-25,964.953
2014-06-26,976.036
2014-06-27,972.358
2014-06-30,966.475
2014-07-01,974.762
2014-07-02,980.891
2014-07-03,981.446
2014-07-04,986.05
2014-07-07,985.242
2014-07-08,987.281
2014-07-09,973.405
2014-07-10,979.034
2014-07-11,978.085
2014-07-14,981.088
2014-07-15,977.183
2014-07-16,979.063
2014-07-17,984.524
2014-07-18,985.421
2014-07-21,987.575
2014-07-22,992.655
2014-07-23,1005.057
2014-07-24,1002.853
2014-07-25,998.687
2014-07-28,1000.95
2014-07-29,1001.1
2014-07-30,999.989
2014-07-31,996.164
2014-08-01,983.499
2014-08-04,982.367
2014-08-05,976.81
2014-08-06,974.466
2014-08-07,969.792
2014-08-08,957.459
2014-08-11,955.816
2014-08-12,976.235
2014-08-13,975.278
2014-08-14,984.995
2014-08-15,985.407
2014-08-18,992.894
2014-08-19,1006.397
2014-08-20,1006.707
2014-08-21,1006.178
2014-08-22,1010.113
2014-08-25,1008.381
2014-08-26,1006.445
2014-08-27,1014.008
2014-08-28,1010.961
2014-08-29,1017.065
2014-09-01,1012.927
2014-09-02,1009.592
2014-09-03,1019.642
2014-09-04,1019.99
2014-09-05,1015.717
2014-09-08,1002.713
2014-09-09,1003.949
2014-09-10,987.245
2014-09-11,975.291
2014-09-12,968.734
2014-09-15,958.366
2014-09-16,948.644
2014-09-17,948.527
2014-09-18,941.492
2014-09-19,942.526
2014-09-22,924.225
2014-09-23,927.884
2014-09-24,921.288
2014-09-25,917.234
2014-09-26,903.884
2014-09-29,891.145
2014-09-30,897.846
2014-10-01,897.921
2014-10-02,896.393
2014-10-03,883.891
2014-10-06,892.0
2014-10-07,899.507
2014-10-08,881.901
2014-10-09,898.993
2014-10-10,866.637
2014-10-13,860.734
2014-10-14,866.689
2014-10-15,873.039
2014-10-16,866.458
2014-10-17,867.282
2014-10-20,878.293
2014-10-21,884.463
2014-10-22,899.004
2014-10-23,889.925
2014-10-24,897.631
2014-10-27,902.35
2014-10-28,901.407
2014-10-29,908.756
2014-10-30,898.658
2014-10-31,900.566
2014-11-03,888.797
2014-11-04,895.406
2014-11-05,878.593
2014-11-06,875.69
2014-11-07,886.236
2014-11-10,891.125
2014-11-11,890.071
2014-11-12,893.366
2014-11-13,892.549
2014-11-14,893.622
2014-11-17,888.65
2014-11-18,888.664
2014-11-19,874.275
2014-11-20,864.2
2014-11-21,869.728
2014-11-24,874.53
2014-11-25,861.804
2014-11-26,873.234
2014-11-27,868.707
2014-11-28,848.922
2014-12-01,814.823
2014-12-02,823.496
2014-12-03,831.646
2014-12-04,838.611
2014-12-05,832.053
2014-12-08,838.301
2014-12-09,821.247
2014-12-10,814.784
2014-12-11,801.524
2014-12-12,799.057
2014-12-15,791.112
2014-12-16,786.688
2014-12-17,784.914
2014-12-18,793.793
2014-12-19,811.982
2014-12-22,830.102
2014-12-23,817.968
2014-12-24,816.291
2014-12-25,816.291
2014-12-26,816.996
2014-12-29,837.811
2014-12-30,831.245
2014-12-31,833.127
2015-01-01,833.127
2015-01-02,834.11
2015-01-05,834.67
2015-01-06,820.182
2015-01-07,810.146
2015-01-08,819.927
2015-01-09,842.141
2015-01-12,831.461
2015-01-13,829.529
2015-01-14,821.0
2015-01-15,822.724
2015-01-16,811.279
2015-01-19,815.258
2015-01-20,812.475
2015-01-21,821.989
2015-01-22,817.589
2015-01-23,812.161
2015-01-26,809.81
2015-01-27,819.789
2015-01-28,823.326
2015-01-29,806.203
2015-01-30,809.459
2015-02-02,815.606
2015-02-03,810.967
2015-02-04,824.341
2015-02-05,834.945
2015-02-06,835.627
2015-02-09,840.146
2015-02-10,834.973
2015-02-11,831.697
2015-02-12,835.112
2015-02-13,856.923
2015-02-16,860.22
2015-02-17,859.226
2015-02-18,866.876
2015-02-19,864.857
2015-02-20,867.523
2015-02-23,866.376
2015-02-24,871.092
2015-02-25,889.318
2015-02-26,880.935
2015-02-27,884.764
2015-03-02,879.826
2015-03-03,883.12
2015-03-04,878.816
2015-03-05,874.015
2015-03-06,867.472
2015-03-09,852.31
2015-03-10,844.922
2015-03-11,837.936
2015-03-12,863.382
2015-03-13,858.957
2015-03-16,855.515
2015-03-17,840.735
2015-03-18,847.612
2015-03-19,853.943
2015-03-20,874.7
2015-03-23,884.253
2015-03-24,892.625
2015-03-25,892.075
2015-03-26,876.574
2015-03-27,874.374
2015-03-30,850.453
2015-03-31,861.026
2015-04-01,852.891
2015-04-02,858.749
2015-04-03,858.749
2015-04-06,868.609
2015-04-07,864.962
2015-04-08,878.798
