Date,SPAIN SMALL GROWTH Small Cap
2010-09-20,507.275
2010-09-21,513.076
2010-09-22,518.332
2010-09-23,515.332
2010-09-24,528.036
2010-09-27,525.219
2010-09-28,527.996
2010-09-29,528.085
2010-09-30,530.931
2010-10-01,538.003
2010-10-04,528.66
2010-10-05,541.044
2010-10-06,552.083
2010-10-07,552.474
2010-10-08,554.603
2010-10-11,556.668
2010-10-12,551.053
2010-10-13,562.601
2010-10-14,568.402
2010-10-15,567.812
2010-10-18,569.335
2010-10-19,562.121
2010-10-20,569.777
2010-10-21,576.085
2010-10-22,573.0
2010-10-25,577.152
2010-10-26,570.668
2010-10-27,562.723
2010-10-28,571.286
2010-10-29,571.184
2010-11-01,571.526
2010-11-02,580.83
2010-11-03,574.136
2010-11-04,580.593
2010-11-05,566.704
2010-11-08,561.978
2010-11-09,567.858
2010-11-10,552.903
2010-11-11,542.324
2010-11-12,546.389
2010-11-15,547.103
2010-11-16,531.278
2010-11-17,534.955
2010-11-18,541.293
2010-11-19,542.392
2010-11-22,535.106
2010-11-23,517.197
2010-11-24,520.1
2010-11-25,518.538
2010-11-26,502.976
2010-11-29,491.298
2010-11-30,478.68
2010-12-01,502.647
2010-12-02,515.38
2010-12-03,528.685
2010-12-06,525.787
2010-12-07,526.833
2010-12-08,519.616
2010-12-09,518.063
2010-12-10,518.771
2010-12-13,535.854
2010-12-14,542.829
2010-12-15,533.217
2010-12-16,527.668
2010-12-17,526.891
2010-12-20,528.013
2010-12-21,534.874
2010-12-22,536.322
2010-12-23,533.553
2010-12-24,535.655
2010-12-27,527.84
2010-12-28,529.096
2010-12-29,532.871
2010-12-30,537.325
2010-12-31,542.726
2011-01-03,543.974
2011-01-04,538.108
2011-01-05,527.091
2011-01-06,518.106
2011-01-07,507.287
2011-01-10,505.744
2011-01-11,516.877
2011-01-12,532.82
2011-01-13,541.813
2011-01-14,542.823
2011-01-17,537.278
2011-01-18,546.215
2011-01-19,548.302
2011-01-20,538.327
2011-01-21,548.895
2011-01-24,551.601
2011-01-25,549.754
2011-01-26,556.047
2011-01-27,561.831
2011-01-28,558.158
2011-01-31,565.397
2011-02-01,571.981
2011-02-02,581.346
2011-02-03,568.388
2011-02-04,566.543
2011-02-07,573.017
2011-02-08,578.505
2011-02-09,579.506
2011-02-10,568.171
2011-02-11,565.155
2011-02-14,564.81
2011-02-15,568.322
2011-02-16,568.619
2011-02-17,569.615
2011-02-18,570.61
2011-02-21,562.715
2011-02-22,560.355
2011-02-23,561.174
2011-02-24,561.954
2011-02-25,567.445
2011-02-28,571.027
2011-03-01,578.347
2011-03-02,576.006
2011-03-03,581.743
2011-03-04,587.797
2011-03-07,590.662
2011-03-08,584.684
2011-03-09,585.618
2011-03-10,573.683
2011-03-11,568.528
2011-03-14,568.113
2011-03-15,561.138
2011-03-16,553.716
2011-03-17,566.046
2011-03-18,576.435
2011-03-21,588.575
2011-03-22,587.877
2011-03-23,588.418
2011-03-24,601.565
2011-03-25,596.937
2011-03-28,601.737
2011-03-29,600.426
2011-03-30,604.039
2011-03-31,605.039
2011-04-01,606.93
2011-04-04,617.162
2011-04-05,611.945
2011-04-06,623.253
2011-04-07,615.849
2011-04-08,625.534
2011-04-11,622.948
2011-04-12,619.825
2011-04-13,619.526
2011-04-14,616.485
2011-04-15,614.95
2011-04-18,596.977
2011-04-19,604.774
2011-04-20,625.252
2011-04-21,630.16
2011-04-22,630.16
2011-04-25,629.706
2011-04-26,637.751
2011-04-27,643.341
2011-04-28,652.045
2011-04-29,652.069
2011-05-02,653.89
2011-05-03,649.901
2011-05-04,643.084
2011-05-05,631.121
2011-05-06,631.773
2011-05-09,614.932
2011-05-10,625.609
2011-05-11,624.703
2011-05-12,617.997
2011-05-13,613.065
2011-05-16,613.156
2011-05-17,604.908
2011-05-18,602.932
2011-05-19,608.856
2011-05-20,601.504
2011-05-23,586.215
2011-05-24,589.972
2011-05-25,589.818
2011-05-26,589.513
2011-05-27,598.716
2011-05-30,601.51
2011-05-31,612.123
2011-06-01,619.212
2011-06-02,616.248
2011-06-03,618.391
2011-06-06,615.333
2011-06-07,617.503
2011-06-08,608.152
2011-06-09,606.002
2011-06-10,589.226
2011-06-13,588.114
2011-06-14,602.379
2011-06-15,588.552
2011-06-16,578.237
2011-06-17,583.665
2011-06-20,576.148
2011-06-21,589.555
2011-06-22,588.893
2011-06-23,562.549
2011-06-24,553.705
2011-06-27,556.699
2011-06-28,563.303
2011-06-29,574.736
2011-06-30,592.131
2011-07-01,595.043
2011-07-04,599.46
2011-07-05,590.416
2011-07-06,577.354
2011-07-07,578.509
2011-07-08,564.756
2011-07-11,538.41
2011-07-12,535.222
2011-07-13,549.509
2011-07-14,541.68
2011-07-15,533.709
2011-07-18,519.654
2011-07-19,537.609
2011-07-20,539.89
2011-07-21,556.235
2011-07-22,561.198
2011-07-25,554.495
2011-07-26,556.798
2011-07-27,545.596
2011-07-28,533.446
2011-07-29,538.767
2011-08-01,517.524
2011-08-02,501.183
2011-08-03,497.378
2011-08-04,476.009
2011-08-05,472.701
2011-08-08,452.777
2011-08-09,457.675
2011-08-10,440.101
2011-08-11,453.437
2011-08-12,471.357
2011-08-15,483.53
2011-08-16,475.306
2011-08-17,479.602
2011-08-18,451.859
2011-08-19,449.257
2011-08-22,453.031
2011-08-23,456.606
2011-08-24,464.985
2011-08-25,462.324
2011-08-26,459.392
2011-08-29,477.135
2011-08-30,474.941
2011-08-31,485.846
2011-09-01,481.352
2011-09-02,467.812
2011-09-05,447.885
2011-09-06,443.334
2011-09-07,455.558
2011-09-08,461.722
2011-09-09,439.227
2011-09-12,424.29
2011-09-13,429.831
2011-09-14,440.426
2011-09-15,453.85
2011-09-16,455.585
2011-09-19,447.648
2011-09-20,457.804
2011-09-21,452.579
2011-09-22,427.945
2011-09-23,426.714
2011-09-26,426.724
2011-09-27,445.945
2011-09-28,443.397
2011-09-29,448.396
2011-09-30,438.37
2011-10-03,428.318
2011-10-04,413.924
2011-10-05,415.812
2011-10-06,431.667
2011-10-07,436.188
2011-10-10,451.66
2011-10-11,453.015
2011-10-12,469.271
2011-10-13,462.393
2011-10-14,476.609
2011-10-17,466.755
2011-10-18,467.105
2011-10-19,473.641
2011-10-20,459.988
2011-10-21,477.602
2011-10-24,486.176
2011-10-25,487.145
2011-10-26,483.374
2011-10-27,507.814
2011-10-28,506.781
2011-10-31,491.233
2011-11-01,462.52
2011-11-02,471.556
2011-11-03,476.934
2011-11-04,470.697
2011-11-07,471.136
2011-11-08,474.31
2011-11-09,457.603
2011-11-10,454.156
2011-11-11,471.843
2011-11-14,461.727
2011-11-15,455.167
2011-11-16,458.662
2011-11-17,454.791
2011-11-18,453.731
2011-11-21,439.687
2011-11-22,430.118
2011-11-23,418.564
2011-11-24,414.884
2011-11-25,414.028
2011-11-28,431.968
2011-11-29,432.82
2011-11-30,451.243
2011-12-01,450.344
2011-12-02,454.288
2011-12-05,462.417
2011-12-06,458.775
2011-12-07,455.775
2011-12-08,446.417
2011-12-09,451.871
2011-12-12,436.344
2011-12-13,427.464
2011-12-14,414.139
2011-12-15,420.383
2011-12-16,420.978
2011-12-19,420.231
2011-12-20,431.829
2011-12-21,426.369
2011-12-22,434.163
2011-12-23,433.859
2011-12-26,433.859
2011-12-27,436.696
2011-12-28,428.451
2011-12-29,429.107
2011-12-30,432.83
2012-01-02,441.92
2012-01-03,447.845
2012-01-04,441.016
2012-01-05,429.121
2012-01-06,425.852
2012-01-09,426.458
2012-01-10,432.355
2012-01-11,430.096
2012-01-12,438.738
2012-01-13,433.958
2012-01-16,435.441
2012-01-17,441.138
2012-01-18,442.117
2012-01-19,449.478
2012-01-20,449.404
2012-01-23,458.589
2012-01-24,453.722
2012-01-25,453.243
2012-01-26,464.373
2012-01-27,461.585
2012-01-30,453.558
2012-01-31,455.854
2012-02-01,469.399
2012-02-02,471.547
2012-02-03,475.192
2012-02-06,474.109
2012-02-07,480.478
2012-02-08,482.311
2012-02-09,486.129
2012-02-10,479.962
2012-02-13,478.928
2012-02-14,476.885
2012-02-15,474.076
2012-02-16,462.05
2012-02-17,470.978
2012-02-20,481.051
2012-02-21,480.124
2012-02-22,480.05
2012-02-23,475.176
2012-02-24,483.531
2012-02-27,484.477
2012-02-28,487.811
2012-02-29,481.805
2012-03-01,485.827
2012-03-02,483.481
2012-03-05,483.234
2012-03-06,465.627
2012-03-07,470.06
2012-03-08,489.068
2012-03-09,486.588
2012-03-12,483.22
2012-03-13,486.295
2012-03-14,485.508
2012-03-15,487.83
2012-03-16,493.278
2012-03-19,499.602
2012-03-20,497.125
2012-03-21,493.546
2012-03-22,489.225
2012-03-23,494.159
2012-03-26,499.867
2012-03-27,498.409
2012-03-28,487.667
2012-03-29,484.857
2012-03-30,493.802
2012-04-02,493.72
2012-04-03,492.808
2012-04-04,476.545
2012-04-05,472.298
2012-04-06,472.298
2012-04-09,472.569
2012-04-10,462.382
2012-04-11,472.612
2012-04-12,484.111
2012-04-13,471.025
2012-04-16,467.988
2012-04-17,478.814
2012-04-18,475.323
2012-04-19,468.021
2012-04-20,470.513
2012-04-23,456.978
2012-04-24,466.525
2012-04-25,473.128
2012-04-26,471.215
2012-04-27,474.38
2012-04-30,470.585
2012-05-01,470.212
2012-05-02,464.173
2012-05-03,468.288
2012-05-04,458.503
2012-05-07,458.711
2012-05-08,449.63
2012-05-09,445.095
2012-05-10,447.698
2012-05-11,449.028
2012-05-14,435.545
2012-05-15,426.884
2012-05-16,416.483
2012-05-17,410.837
2012-05-18,409.212
2012-05-21,414.382
2012-05-22,426.38
2012-05-23,408.893
2012-05-24,409.722
2012-05-25,410.483
2012-05-28,411.029
2012-05-29,410.079
2012-05-30,398.141
2012-05-31,388.198
2012-06-01,382.877
2012-06-04,388.753
2012-06-05,390.214
2012-06-06,401.684
2012-06-07,406.456
2012-06-08,405.759
2012-06-11,404.922
2012-06-12,399.755
2012-06-13,399.964
2012-06-14,406.125
2012-06-15,410.692
2012-06-18,405.567
2012-06-19,412.754
2012-06-20,418.968
2012-06-21,415.529
2012-06-22,410.271
2012-06-25,398.497
2012-06-26,396.293
2012-06-27,399.435
2012-06-28,394.285
2012-06-29,420.41
2012-07-02,425.288
2012-07-03,428.928
2012-07-04,424.71
2012-07-05,418.638
2012-07-06,410.451
2012-07-09,409.141
2012-07-10,411.35
2012-07-11,413.65
2012-07-12,403.487
2012-07-13,408.405
2012-07-16,407.449
2012-07-17,410.993
2012-07-18,415.778
2012-07-19,417.96
2012-07-20,403.428
2012-07-23,397.894
2012-07-24,393.963
2012-07-25,389.951
2012-07-26,410.569
2012-07-27,418.127
2012-07-30,412.283
2012-07-31,414.116
2012-08-01,420.193
2012-08-02,408.816
2012-08-03,425.002
2012-08-06,431.277
2012-08-07,433.937
2012-08-08,428.313
2012-08-09,423.314
2012-08-10,422.66
2012-08-13,417.937
2012-08-14,416.499
2012-08-15,415.939
2012-08-16,422.25
2012-08-17,422.473
2012-08-20,424.262
2012-08-21,431.711
2012-08-22,427.815
2012-08-23,427.881
2012-08-24,426.062
2012-08-27,429.531
2012-08-28,425.951
2012-08-29,426.965
2012-08-30,423.407
2012-08-31,432.554
2012-09-03,429.831
2012-09-04,428.139
2012-09-05,428.347
2012-09-06,433.904
2012-09-07,438.017
2012-09-10,444.984
2012-09-11,451.326
2012-09-12,452.356
2012-09-13,452.181
2012-09-14,459.58
2012-09-17,458.153
2012-09-18,456.057
2012-09-19,462.429
2012-09-20,462.774
2012-09-21,469.031
2012-09-24,459.699
2012-09-25,466.176
2012-09-26,447.44
2012-09-27,451.491
2012-09-28,447.915
2012-10-01,458.212
2012-10-02,458.346
2012-10-03,456.51
2012-10-04,467.429
2012-10-05,470.404
2012-10-08,466.381
2012-10-09,464.789
2012-10-10,460.283
2012-10-11,463.003
2012-10-12,465.734
2012-10-15,462.477
2012-10-16,469.067
2012-10-17,470.915
2012-10-18,469.454
2012-10-19,464.327
2012-10-22,464.741
2012-10-23,460.56
2012-10-24,465.719
2012-10-25,472.323
2012-10-26,474.474
2012-10-29,473.818
2012-10-30,474.054
2012-10-31,475.618
2012-11-01,475.619
2012-11-02,476.978
2012-11-05,468.566
2012-11-06,467.308
2012-11-07,461.647
2012-11-08,460.975
2012-11-09,460.173
2012-11-12,459.214
2012-11-13,463.823
2012-11-14,461.781
2012-11-15,463.813
2012-11-16,456.234
2012-11-19,463.243
2012-11-20,464.864
2012-11-21,464.167
2012-11-22,471.097
2012-11-23,476.139
2012-11-26,478.707
2012-11-27,475.206
2012-11-28,468.102
2012-11-29,471.753
2012-11-30,470.63
2012-12-03,472.458
2012-12-04,472.472
2012-12-05,475.243
2012-12-06,481.797
2012-12-07,474.438
2012-12-10,472.566
2012-12-11,481.126
2012-12-12,483.224
2012-12-13,485.702
2012-12-14,492.322
2012-12-17,495.19
2012-12-18,500.09
2012-12-19,507.465
2012-12-20,506.551
2012-12-21,502.226
2012-12-24,502.812
2012-12-25,502.812
2012-12-26,503.84
2012-12-27,498.195
2012-12-28,495.959
2012-12-31,501.752
2013-01-01,501.752
2013-01-02,509.978
2013-01-03,508.879
2013-01-04,505.835
2013-01-07,506.596
2013-01-08,504.93
2013-01-09,509.148
2013-01-10,511.872
2013-01-11,519.559
2013-01-14,509.782
2013-01-15,505.6
2013-01-16,509.861
2013-01-17,514.831
2013-01-18,514.112
2013-01-21,517.573
2013-01-22,516.952
2013-01-23,515.678
2013-01-24,518.098
2013-01-25,525.356
2013-01-28,525.155
2013-01-29,522.878
2013-01-30,521.001
2013-01-31,513.233
2013-02-01,525.479
2013-02-04,507.133
2013-02-05,509.988
2013-02-06,509.84
2013-02-07,509.527
2013-02-08,514.054
2013-02-11,513.266
2013-02-12,522.301
2013-02-13,525.426
2013-02-14,522.946
2013-02-15,524.515
2013-02-18,517.552
2013-02-19,526.347
2013-02-20,528.183
2013-02-21,516.213
2013-02-22,517.408
2013-02-25,521.177
2013-02-26,510.022
2013-02-27,519.444
2013-02-28,517.668
2013-03-01,505.544
2013-03-04,505.206
2013-03-05,511.269
2013-03-06,507.732
2013-03-07,512.113
2013-03-08,512.46
2013-03-11,514.701
2013-03-12,515.932
2013-03-13,506.124
2013-03-14,512.507
2013-03-15,516.83
2013-03-18,508.556
2013-03-19,501.708
2013-03-20,507.829
2013-03-21,508.777
2013-03-22,512.624
2013-03-25,504.967
2013-03-26,501.217
2013-03-27,495.484
2013-03-28,498.575
2013-03-29,498.575
2013-04-01,498.808
2013-04-02,499.765
2013-04-03,499.849
2013-04-04,495.496
2013-04-05,494.601
2013-04-08,496.783
2013-04-09,498.076
2013-04-10,512.862
2013-04-11,519.295
2013-04-12,517.824
2013-04-15,512.251
2013-04-16,512.049
2013-04-17,499.939
2013-04-18,500.433
2013-04-19,500.041
2013-04-22,502.886
2013-04-23,505.857
2013-04-24,510.525
2013-04-25,509.353
2013-04-26,508.121
2013-04-29,516.471
2013-04-30,512.823
2013-05-01,513.174
2013-05-02,509.883
2013-05-03,512.716
2013-05-06,508.655
2013-05-07,511.755
2013-05-08,521.172
2013-05-09,518.328
2013-05-10,513.223
2013-05-13,511.395
2013-05-14,513.596
2013-05-15,512.825
2013-05-16,515.002
2013-05-17,508.741
2013-05-20,509.835
2013-05-21,510.142
2013-05-22,509.679
2013-05-23,502.564
2013-05-24,503.186
2013-05-27,508.677
2013-05-28,512.929
2013-05-29,514.493
2013-05-30,512.912
2013-05-31,504.066
2013-06-03,504.684
2013-06-04,508.948
2013-06-05,506.909
2013-06-06,511.721
2013-06-07,512.237
2013-06-10,509.752
2013-06-11,508.329
2013-06-12,517.887
2013-06-13,516.721
2013-06-14,524.385
2013-06-17,526.399
2013-06-18,532.941
2013-06-19,532.593
2013-06-20,513.738
2013-06-21,510.833
2013-06-24,496.769
2013-06-25,501.705
2013-06-26,509.587
2013-06-27,519.087
2013-06-28,516.408
2013-07-01,520.179
2013-07-02,520.153
2013-07-03,514.263
2013-07-04,520.318
2013-07-05,514.114
2013-07-08,521.627
2013-07-09,522.04
2013-07-10,529.424
2013-07-11,535.843
2013-07-12,528.448
2013-07-15,530.413
2013-07-16,536.855
2013-07-17,534.222
2013-07-18,538.362
2013-07-19,543.564
2013-07-22,546.881
2013-07-23,549.984
2013-07-24,553.342
2013-07-25,551.874
2013-07-26,550.057
2013-07-29,553.628
2013-07-30,555.12
2013-07-31,552.404
2013-08-01,555.808
2013-08-02,556.199
2013-08-05,557.766
2013-08-06,559.239
2013-08-07,564.125
2013-08-08,572.019
2013-08-09,571.797
2013-08-12,570.443
2013-08-13,571.192
2013-08-14,573.574
2013-08-15,566.135
2013-08-16,571.231
2013-08-19,570.357
2013-08-20,564.993
2013-08-21,562.741
2013-08-22,566.74
2013-08-23,571.266
2013-08-26,566.484
2013-08-27,556.671
2013-08-28,553.329
2013-08-29,554.158
2013-08-30,546.301
2013-09-02,554.829
2013-09-03,556.967
2013-09-04,559.686
2013-09-05,560.806
2013-09-06,565.149
2013-09-09,569.127
2013-09-10,576.477
2013-09-11,580.743
2013-09-12,582.834
2013-09-13,588.794
2013-09-16,600.332
2013-09-17,601.832
2013-09-18,599.672
2013-09-19,612.566
2013-09-20,616.94
2013-09-23,610.107
2013-09-24,612.46
2013-09-25,617.358
2013-09-26,618.038
2013-09-27,619.493
2013-09-30,617.577
2013-10-01,623.513
2013-10-02,628.251
2013-10-03,629.767
2013-10-04,634.615
2013-10-07,628.921
2013-10-08,629.099
2013-10-09,626.841
2013-10-10,633.637
2013-10-11,639.881
2013-10-14,639.53
2013-10-15,639.682
2013-10-16,641.661
2013-10-17,652.601
2013-10-18,657.858
2013-10-21,666.783
2013-10-22,669.18
2013-10-23,660.549
2013-10-24,662.111
2013-10-25,658.982
2013-10-28,654.601
2013-10-29,659.451
2013-10-30,646.161
2013-10-31,637.576
2013-11-01,631.014
2013-11-04,637.654
2013-11-05,633.345
2013-11-06,647.068
2013-11-07,635.275
2013-11-08,629.527
2013-11-11,634.422
2013-11-12,636.867
2013-11-13,625.747
2013-11-14,632.586
2013-11-15,633.666
2013-11-18,639.101
2013-11-19,631.892
2013-11-20,623.23
2013-11-21,627.661
2013-11-22,635.365
2013-11-25,641.498
2013-11-26,642.494
2013-11-27,644.847
2013-11-28,650.778
2013-11-29,654.175
2013-12-02,650.75
2013-12-03,638.968
2013-12-04,631.533
2013-12-05,630.786
2013-12-06,633.822
2013-12-09,641.996
2013-12-10,644.672
2013-12-11,645.307
2013-12-12,641.373
2013-12-13,639.666
2013-12-16,644.447
2013-12-17,644.042
2013-12-18,651.1
2013-12-19,656.742
2013-12-20,658.323
2013-12-23,665.34
2013-12-24,665.799
2013-12-25,665.799
2013-12-26,667.041
2013-12-27,674.276
2013-12-30,676.892
2013-12-31,672.381
2014-01-01,672.381
2014-01-02,666.133
2014-01-03,672.808
2014-01-06,680.05
2014-01-07,689.703
2014-01-08,693.655
2014-01-09,690.705
2014-01-10,699.042
2014-01-13,704.221
2014-01-14,707.921
2014-01-15,711.494
2014-01-16,711.763
2014-01-17,714.685
2014-01-20,713.178
2014-01-21,710.252
2014-01-22,707.07
2014-01-23,708.962
2014-01-24,689.136
2014-01-27,683.62
2014-01-28,698.451
2014-01-29,698.328
2014-01-30,695.899
2014-01-31,692.568
2014-02-03,682.378
2014-02-04,682.329
2014-02-05,680.431
2014-02-06,693.424
2014-02-07,696.043
2014-02-10,697.278
2014-02-11,701.591
2014-02-12,701.412
2014-02-13,706.364
2014-02-14,714.311
2014-02-17,713.528
2014-02-18,709.773
2014-02-19,714.141
2014-02-20,709.089
2014-02-21,710.593
2014-02-24,717.732
2014-02-25,718.943
2014-02-26,711.687
2014-02-27,710.417
2014-02-28,719.007
2014-03-03,700.653
2014-03-04,712.785
2014-03-05,711.929
2014-03-06,722.976
2014-03-07,721.366
2014-03-10,726.143
2014-03-11,726.995
2014-03-12,721.633
2014-03-13,716.263
2014-03-14,708.21
2014-03-17,721.682
2014-03-18,723.335
2014-03-19,731.878
2014-03-20,724.187
2014-03-21,724.581
2014-03-24,712.137
2014-03-25,718.527
2014-03-26,732.977
2014-03-27,737.079
2014-03-28,744.696
2014-03-31,743.203
2014-04-01,746.348
2014-04-02,743.538
2014-04-03,744.223
2014-04-04,749.512
2014-04-07,747.982
2014-04-08,739.34
2014-04-09,742.016
2014-04-10,741.335
2014-04-11,724.32
2014-04-14,710.919
2014-04-15,703.002
2014-04-16,714.755
2014-04-17,718.923
2014-04-18,718.923
2014-04-21,717.286
2014-04-22,731.103
2014-04-23,728.745
2014-04-24,726.93
2014-04-25,719.478
2014-04-28,716.297
2014-04-29,725.846
2014-04-30,733.949
2014-05-01,733.949
2014-05-02,742.303
2014-05-05,743.393
2014-05-06,747.186
2014-05-07,742.086
2014-05-08,751.031
2014-05-09,744.688
2014-05-12,750.126
2014-05-13,744.938
2014-05-14,741.091
2014-05-15,729.888
2014-05-16,723.972
2014-05-19,727.223
2014-05-20,731.046
2014-05-21,730.557
2014-05-22,729.464
2014-05-23,730.171
2014-05-26,740.531
2014-05-27,739.228
2014-05-28,741.385
2014-05-29,747.696
2014-05-30,754.534
2014-06-02,752.98
2014-06-03,746.593
2014-06-04,748.633
2014-06-05,750.244
2014-06-06,762.611
2014-06-09,768.171
2014-06-10,765.345
2014-06-11,755.557
2014-06-12,757.689
2014-06-13,751.53
2014-06-16,747.045
2014-06-17,749.788
2014-06-18,757.311
2014-06-19,765.567
2014-06-20,767.137
2014-06-23,758.36
2014-06-24,755.073
2014-06-25,748.097
2014-06-26,748.594
2014-06-27,748.77
2014-06-30,753.154
2014-07-01,740.583
2014-07-02,736.32
2014-07-03,734.537
2014-07-04,727.561
2014-07-07,719.503
2014-07-08,709.853
2014-07-09,710.082
2014-07-10,683.551
2014-07-11,684.53
2014-07-14,688.561
2014-07-15,682.021
2014-07-16,692.43
2014-07-17,691.609
2014-07-18,688.578
2014-07-21,686.401
2014-07-22,690.103
2014-07-23,689.412
2014-07-24,706.338
2014-07-25,703.138
2014-07-28,700.275
2014-07-29,694.424
2014-07-30,694.414
2014-07-31,680.298
2014-08-01,671.721
2014-08-04,665.867
2014-08-05,654.27
2014-08-06,641.81
2014-08-07,635.844
2014-08-08,635.644
2014-08-11,646.434
2014-08-12,648.275
2014-08-13,651.295
2014-08-14,651.635
2014-08-15,650.492
2014-08-18,654.772
2014-08-19,655.862
2014-08-20,655.691
2014-08-21,662.094
2014-08-22,658.297
2014-08-25,667.663
2014-08-26,671.064
2014-08-27,670.824
2014-08-28,665.997
2014-08-29,663.579
2014-09-01,661.416
2014-09-02,657.975
2014-09-03,668.525
2014-09-04,669.559
2014-09-05,675.18
2014-09-08,674.987
2014-09-09,671.806
2014-09-10,667.674
2014-09-11,670.959
2014-09-12,680.662
2014-09-15,692.888
2014-09-16,695.315
2014-09-17,704.611
2014-09-18,704.998
2014-09-19,702.682
2014-09-22,697.763
2014-09-23,693.847
2014-09-24,688.715
2014-09-25,680.48
2014-09-26,682.295
2014-09-29,679.115
2014-09-30,679.405
2014-10-01,672.946
2014-10-02,658.829
2014-10-03,658.384
2014-10-06,666.325
2014-10-07,660.39
2014-10-08,655.169
2014-10-09,654.142
2014-10-10,642.45
2014-10-13,645.049
2014-10-14,643.795
2014-10-15,635.606
2014-10-16,629.077
2014-10-17,643.585
2014-10-20,647.957
2014-10-21,657.536
2014-10-22,661.587
2014-10-23,667.582
2014-10-24,668.809
2014-10-27,665.566
2014-10-28,673.037
2014-10-29,673.046
2014-10-30,667.729
2014-10-31,671.54
2014-11-03,671.458
2014-11-04,666.998
2014-11-05,661.61
2014-11-06,659.152
2014-11-07,651.763
2014-11-10,658.81
2014-11-11,659.181
2014-11-12,656.855
2014-11-13,656.806
2014-11-14,657.724
2014-11-17,661.943
2014-11-18,671.414
2014-11-19,670.164
2014-11-20,666.185
2014-11-21,667.866
2014-11-24,669.142
2014-11-25,676.378
2014-11-26,673.446
2014-11-27,673.145
2014-11-28,672.301
2014-12-01,665.79
2014-12-02,666.847
2014-12-03,665.764
2014-12-04,671.551
2014-12-05,673.905
2014-12-08,676.657
2014-12-09,670.364
2014-12-10,666.674
2014-12-11,658.695
2014-12-12,653.098
2014-12-15,644.305
2014-12-16,658.115
2014-12-17,653.729
2014-12-18,662.28
2014-12-19,663.525
2014-12-22,666.905
2014-12-23,665.728
2014-12-24,668.137
2014-12-25,668.137
2014-12-26,667.096
2014-12-29,661.832
2014-12-30,657.131
2014-12-31,655.641
2015-01-01,655.641
2015-01-02,655.918
2015-01-05,634.685
2015-01-06,628.611
2015-01-07,624.45
2015-01-08,635.671
2015-01-09,636.452
2015-01-12,638.271
2015-01-13,641.678
2015-01-14,638.68
2015-01-15,631.552
2015-01-16,629.304
2015-01-19,642.108
2015-01-20,639.497
2015-01-21,641.05
2015-01-22,636.622
2015-01-23,631.619
2015-01-26,639.576
2015-01-27,642.488
2015-01-28,641.8
2015-01-29,640.791
2015-01-30,637.352
2015-02-02,637.574
2015-02-03,652.692
2015-02-04,653.526
2015-02-05,658.738
2015-02-06,655.179
2015-02-09,648.091
2015-02-10,653.307
2015-02-11,647.606
2015-02-12,661.535
2015-02-13,668.114
2015-02-16,668.101
2015-02-17,666.636
2015-02-18,671.564
2015-02-19,678.558
2015-02-20,678.196
2015-02-23,676.808
2015-02-24,677.529
2015-02-25,678.644
2015-02-26,669.847
2015-02-27,670.301
2015-03-02,669.589
2015-03-03,663.811
2015-03-04,660.209
2015-03-05,663.97
2015-03-06,656.412
2015-03-09,656.526
2015-03-10,645.523
2015-03-11,645.87
2015-03-12,650.21
2015-03-13,643.6
2015-03-16,652.573
2015-03-17,647.291
2015-03-18,649.238
2015-03-19,647.499
2015-03-20,665.224
2015-03-23,678.417
2015-03-24,687.876
2015-03-25,689.948
2015-03-26,681.604
2015-03-27,680.805
2015-03-30,683.39
2015-03-31,677.096
2015-04-01,678.961
2015-04-02,691.011
2015-04-03,691.011
2015-04-06,700.599
2015-04-07,696.296
2015-04-08,692.796
2015-04-09,689.406
2015-04-10,688.813
2015-04-13,689.723
2015-04-14,691.591
2015-04-15,690.741
2015-04-16,687.482
2015-04-17,681.98
2015-04-20,679.252
2015-04-21,683.109
2015-04-22,679.818
2015-04-23,682.282
2015-04-24,688.113
2015-04-27,696.731
2015-04-28,699.898
2015-04-29,701.637
2015-04-30,706.997
2015-05-01,708.07
2015-05-04,706.333
2015-05-05,697.475
2015-05-06,704.644
2015-05-07,701.113
2015-05-08,706.8
2015-05-11,705.54
2015-05-12,707.551
2015-05-13,717.611
2015-05-14,719.78
2015-05-15,725.375
2015-05-18,721.008
2015-05-19,712.194
2015-05-20,710.502
2015-05-21,712.695
2015-05-22,706.125
2015-05-25,695.847
2015-05-26,685.756
2015-05-27,688.74
2015-05-28,692.015
2015-05-29,686.62
2015-06-01,680.823
2015-06-02,693.016
2015-06-03,704.962
2015-06-04,701.271
2015-06-05,684.569
2015-06-08,682.426
2015-06-09,691.229
2015-06-10,704.972
2015-06-11,702.904
2015-06-12,696.523
2015-06-15,685.278
2015-06-16,687.97
2015-06-17,683.388
2015-06-18,694.556
2015-06-19,694.42
2015-06-22,706.11
2015-06-23,701.917
2015-06-24,700.326
2015-06-25,702.354
2015-06-26,702.463
2015-06-29,682.284
2015-06-30,681.817
2015-07-01,689.546
2015-07-02,685.351
2015-07-03,683.0
2015-07-06,671.796
2015-07-07,651.682
2015-07-08,659.435
2015-07-09,672.322
2015-07-10,694.746
2015-07-13,699.08
2015-07-14,698.684
2015-07-15,701.858
2015-07-16,706.814
2015-07-17,700.668
2015-07-20,705.826
2015-07-21,709.644
2015-07-22,707.139
2015-07-23,708.729
2015-07-24,698.43
2015-07-27,695.646
2015-07-28,698.411
2015-07-29,700.685
2015-07-30,678.241
2015-07-31,683.466
