Date,ITALY MID CAP Mid Cap
2010-09-22,535.447
2010-09-23,529.36
2010-09-24,542.684
2010-09-27,539.464
2010-09-28,542.836
2010-09-29,537.564
2010-09-30,542.671
2010-10-01,543.656
2010-10-04,535.657
2010-10-05,552.925
2010-10-06,554.12
2010-10-07,558.318
2010-10-08,555.572
2010-10-11,555.641
2010-10-12,551.842
2010-10-13,566.268
2010-10-14,569.118
2010-10-15,566.467
2010-10-18,569.337
2010-10-19,561.966
2010-10-20,571.73
2010-10-21,576.116
2010-10-22,574.492
2010-10-25,571.304
2010-10-26,566.581
2010-10-27,560.263
2010-10-28,570.326
2010-10-29,569.124
2010-11-01,562.741
2010-11-02,570.081
2010-11-03,566.178
2010-11-04,582.377
2010-11-05,567.808
2010-11-08,561.052
2010-11-09,569.15
2010-11-10,543.739
2010-11-11,536.471
2010-11-12,541.661
2010-11-15,537.695
2010-11-16,524.581
2010-11-17,528.327
2010-11-18,534.925
2010-11-19,535.574
2010-11-22,522.61
2010-11-23,507.727
2010-11-24,509.461
2010-11-25,507.287
2010-11-26,501.604
2010-11-29,484.534
2010-11-30,477.617
2010-12-01,487.903
2010-12-02,501.938
2010-12-03,509.416
2010-12-06,500.909
2010-12-07,503.639
2010-12-08,506.696
2010-12-09,504.964
2010-12-10,508.85
2010-12-13,514.962
2010-12-14,517.455
2010-12-15,510.398
2010-12-16,504.418
2010-12-17,497.61
2010-12-20,502.023
2010-12-21,509.592
2010-12-22,507.858
2010-12-23,510.355
2010-12-24,512.366
2010-12-27,507.81
2010-12-28,505.338
2010-12-29,506.188
2010-12-30,507.544
2010-12-31,512.646
2011-01-03,515.005
2011-01-04,516.356
2011-01-05,511.102
2011-01-06,508.749
2011-01-07,506.324
2011-01-10,495.579
2011-01-11,502.777
2011-01-12,520.159
2011-01-13,529.6
2011-01-14,535.415
2011-01-17,531.345
2011-01-18,540.476
2011-01-19,543.458
2011-01-20,534.822
2011-01-21,548.791
2011-01-24,552.78
2011-01-25,551.14
2011-01-26,554.968
2011-01-27,559.596
2011-01-28,550.364
2011-01-31,558.619
2011-02-01,566.273
2011-02-02,565.731
2011-02-03,556.93
2011-02-04,556.965
2011-02-07,561.808
2011-02-08,567.334
2011-02-09,567.186
2011-02-10,560.513
2011-02-11,560.312
2011-02-14,556.134
2011-02-15,556.436
2011-02-16,562.207
2011-02-17,564.341
2011-02-18,563.822
2011-02-21,549.479
2011-02-22,546.447
2011-02-23,545.984
2011-02-24,548.279
2011-02-25,551.503
2011-02-28,555.495
2011-03-01,553.487
2011-03-02,555.847
2011-03-03,554.768
2011-03-04,551.194
2011-03-07,555.032
2011-03-08,553.125
2011-03-09,561.261
2011-03-10,547.668
2011-03-11,544.275
2011-03-14,548.009
2011-03-15,540.66
2011-03-16,533.49
2011-03-17,543.522
2011-03-18,554.068
2011-03-21,558.908
2011-03-22,553.104
2011-03-23,552.289
2011-03-24,562.709
2011-03-25,561.257
2011-03-28,557.237
2011-03-29,546.656
2011-03-30,553.375
2011-03-31,553.482
2011-04-01,558.693
2011-04-04,563.347
2011-04-05,560.8
2011-04-06,571.84
2011-04-07,564.344
2011-04-08,573.934
2011-04-11,572.296
2011-04-12,568.828
2011-04-13,570.458
2011-04-14,561.652
2011-04-15,560.917
2011-04-18,539.796
2011-04-19,548.484
2011-04-20,562.602
2011-04-21,572.722
2011-04-22,572.722
2011-04-25,572.309
2011-04-26,587.81
2011-04-27,592.413
2011-04-28,601.361
2011-04-29,602.456
2011-05-02,608.01
2011-05-03,603.897
2011-05-04,599.117
2011-05-05,585.164
2011-05-06,585.945
2011-05-09,571.401
2011-05-10,583.616
2011-05-11,583.295
2011-05-12,572.954
2011-05-13,567.226
2011-05-16,565.941
2011-05-17,557.775
2011-05-18,560.265
2011-05-19,562.044
2011-05-20,552.831
2011-05-23,537.097
2011-05-24,542.74
2011-05-25,547.474
2011-05-26,545.137
2011-05-27,553.085
2011-05-30,555.344
2011-05-31,566.348
2011-06-01,561.607
2011-06-02,554.542
2011-06-03,562.867
2011-06-06,561.758
2011-06-07,561.833
2011-06-08,547.91
2011-06-09,549.044
2011-06-10,536.589
2011-06-13,538.289
2011-06-14,547.815
2011-06-15,532.091
2011-06-16,520.936
2011-06-17,528.548
2011-06-20,525.662
2011-06-21,537.326
2011-06-22,535.285
2011-06-23,509.417
2011-06-24,507.428
2011-06-27,515.412
2011-06-28,518.5
2011-06-29,528.078
2011-06-30,541.285
2011-07-01,544.2
2011-07-04,551.638
2011-07-05,543.586
2011-07-06,525.761
2011-07-07,529.178
2011-07-08,509.079
2011-07-11,482.159
2011-07-12,489.231
2011-07-13,500.61
2011-07-14,492.294
2011-07-15,489.887
2011-07-18,470.192
2011-07-19,481.648
2011-07-20,494.067
2011-07-21,511.416
2011-07-22,514.681
2011-07-25,505.322
2011-07-26,503.256
2011-07-27,485.164
2011-07-28,477.384
2011-07-29,475.472
2011-08-01,450.84
2011-08-02,433.198
2011-08-03,431.761
2011-08-04,408.094
2011-08-05,408.027
2011-08-08,390.839
2011-08-09,398.515
2011-08-10,374.396
2011-08-11,392.307
2011-08-12,407.225
2011-08-15,413.814
2011-08-16,401.173
2011-08-17,403.422
2011-08-18,374.732
2011-08-19,373.95
2011-08-22,375.012
2011-08-23,368.909
2011-08-24,380.005
2011-08-25,379.878
2011-08-26,375.236
2011-08-29,387.927
2011-08-30,383.669
2011-08-31,396.781
2011-09-01,392.667
2011-09-02,376.209
2011-09-05,356.105
2011-09-06,348.605
2011-09-07,365.166
2011-09-08,366.892
2011-09-09,343.127
2011-09-12,331.292
2011-09-13,340.673
2011-09-14,357.616
2011-09-15,370.907
2011-09-16,376.364
2011-09-19,362.7
2011-09-20,375.741
2011-09-21,367.528
2011-09-22,345.139
2011-09-23,347.475
2011-09-26,353.999
2011-09-27,371.418
2011-09-28,370.358
2011-09-29,374.98
2011-09-30,364.592
2011-10-03,356.748
2011-10-04,343.965
2011-10-05,356.284
2011-10-06,371.032
2011-10-07,373.91
2011-10-10,390.607
2011-10-11,391.792
2011-10-12,407.334
2011-10-13,393.107
2011-10-14,405.359
2011-10-17,393.493
2011-10-18,394.232
2011-10-19,397.82
2011-10-20,380.598
2011-10-21,395.753
2011-10-24,400.651
2011-10-25,397.683
2011-10-26,393.208
2011-10-27,419.792
2011-10-28,410.107
2011-10-31,387.89
2011-11-01,358.879
2011-11-02,365.658
2011-11-03,378.043
2011-11-04,368.986
2011-11-07,371.304
2011-11-08,371.817
2011-11-09,349.805
2011-11-10,355.889
2011-11-11,372.078
2011-11-14,361.897
2011-11-15,352.398
2011-11-16,353.744
2011-11-17,347.824
2011-11-18,346.434
2011-11-21,328.413
2011-11-22,326.023
2011-11-23,312.99
2011-11-24,313.975
2011-11-25,310.428
2011-11-28,323.289
2011-11-29,325.273
2011-11-30,345.111
2011-12-01,343.498
2011-12-02,347.68
2011-12-05,363.902
2011-12-06,356.955
2011-12-07,353.592
2011-12-08,336.55
2011-12-09,348.603
2011-12-12,326.966
2011-12-13,323.986
2011-12-14,311.069
2011-12-15,314.788
2011-12-16,319.679
2011-12-19,316.089
2011-12-20,332.284
2011-12-21,324.49
2011-12-22,330.14
2011-12-23,329.978
2011-12-26,329.978
2011-12-27,328.051
2011-12-28,321.198
2011-12-29,321.187
2011-12-30,325.738
2012-01-02,336.377
2012-01-03,343.885
2012-01-04,333.456
2012-01-05,319.478
2012-01-06,317.776
2012-01-09,309.964
2012-01-10,318.676
2012-01-11,317.828
2012-01-12,329.743
2012-01-13,321.026
2012-01-16,326.845
2012-01-17,330.405
2012-01-18,330.834
2012-01-19,341.458
2012-01-20,346.923
2012-01-23,357.714
2012-01-24,356.542
2012-01-25,361.393
2012-01-26,375.4
2012-01-27,370.331
2012-01-30,361.589
2012-01-31,365.347
2012-02-01,382.442
2012-02-02,387.111
2012-02-03,387.817
2012-02-06,385.963
2012-02-07,390.192
2012-02-08,393.621
2012-02-09,392.701
2012-02-10,381.806
2012-02-13,382.962
2012-02-14,382.066
2012-02-15,383.316
2012-02-16,382.795
2012-02-17,395.363
2012-02-20,402.293
2012-02-21,407.386
2012-02-22,400.792
2012-02-23,393.409
2012-02-24,399.366
2012-02-27,388.092
2012-02-28,389.072
2012-02-29,388.326
2012-03-01,401.928
2012-03-02,401.037
2012-03-05,397.584
2012-03-06,378.472
2012-03-07,384.02
2012-03-08,399.231
2012-03-09,387.907
2012-03-12,388.036
2012-03-13,396.896
2012-03-14,397.166
2012-03-15,400.327
2012-03-16,399.512
2012-03-19,402.548
2012-03-20,396.548
2012-03-21,394.218
2012-03-22,385.031
2012-03-23,390.056
2012-03-26,394.284
2012-03-27,396.066
2012-03-28,392.525
2012-03-29,378.385
2012-03-30,381.863
2012-04-02,381.084
2012-04-03,375.861
2012-04-04,355.849
2012-04-05,352.914
2012-04-06,352.914
2012-04-09,353.117
2012-04-10,336.525
2012-04-11,341.713
2012-04-12,349.216
2012-04-13,335.153
2012-04-16,331.505
2012-04-17,345.436
2012-04-18,333.646
2012-04-19,327.286
2012-04-20,329.344
2012-04-23,315.108
2012-04-24,326.044
2012-04-25,334.93
2012-04-26,330.235
2012-04-27,338.728
2012-04-30,334.747
2012-05-01,334.482
2012-05-02,324.238
2012-05-03,321.239
2012-05-04,316.57
2012-05-07,324.511
2012-05-08,312.637
2012-05-09,305.284
2012-05-10,311.425
2012-05-11,314.116
2012-05-14,304.39
2012-05-15,294.594
2012-05-16,292.467
2012-05-17,286.849
2012-05-18,286.731
2012-05-21,298.33
2012-05-22,307.925
2012-05-23,292.964
2012-05-24,295.5
2012-05-25,293.845
2012-05-28,291.524
2012-05-29,294.945
2012-05-30,285.746
2012-05-31,281.176
2012-06-01,277.569
2012-06-04,284.139
2012-06-05,285.55
2012-06-06,295.451
2012-06-07,300.778
2012-06-08,294.484
2012-06-11,286.394
2012-06-12,281.597
2012-06-13,279.37
2012-06-14,282.846
2012-06-15,291.795
2012-06-18,287.472
2012-06-19,297.414
2012-06-20,309.069
2012-06-21,307.125
2012-06-22,304.55
2012-06-25,290.048
2012-06-26,284.167
2012-06-27,289.986
2012-06-28,289.14
2012-06-29,314.724
2012-07-02,312.205
2012-07-03,316.881
2012-07-04,315.344
2012-07-05,306.517
2012-07-06,295.504
2012-07-09,295.083
2012-07-10,296.445
2012-07-11,293.681
2012-07-12,287.304
2012-07-13,290.037
2012-07-16,291.428
2012-07-17,287.671
2012-07-18,289.3
2012-07-19,291.724
2012-07-20,275.781
2012-07-23,266.849
2012-07-24,258.383
2012-07-25,262.421
2012-07-26,278.663
2012-07-27,287.979
2012-07-30,296.011
2012-07-31,294.627
2012-08-01,295.564
2012-08-02,276.587
2012-08-03,297.369
2012-08-06,306.056
2012-08-07,310.544
2012-08-08,306.091
2012-08-09,306.546
2012-08-10,305.406
2012-08-13,306.536
2012-08-14,307.534
2012-08-15,306.548
2012-08-16,314.942
2012-08-17,325.075
2012-08-20,321.78
2012-08-21,333.91
2012-08-22,332.699
2012-08-23,333.214
2012-08-24,328.518
2012-08-27,331.976
2012-08-28,335.003
2012-08-29,332.104
2012-08-30,326.332
2012-08-31,333.814
2012-09-03,336.66
2012-09-04,336.329
2012-09-05,337.236
2012-09-06,353.432
2012-09-07,367.259
2012-09-10,367.854
2012-09-11,372.637
2012-09-12,379.651
2012-09-13,373.864
2012-09-14,390.535
2012-09-17,386.692
2012-09-18,376.14
2012-09-19,374.97
2012-09-20,364.77
2012-09-21,370.312
2012-09-24,367.183
2012-09-25,369.969
2012-09-26,353.286
2012-09-27,353.743
2012-09-28,347.972
2012-10-01,359.67
2012-10-02,361.693
2012-10-03,361.967
2012-10-04,367.984
2012-10-05,376.189
2012-10-08,365.279
2012-10-09,359.984
2012-10-10,356.787
2012-10-11,364.828
2012-10-12,362.737
2012-10-15,364.314
2012-10-16,372.481
2012-10-17,382.158
2012-10-18,379.882
2012-10-19,370.652
2012-10-22,373.058
2012-10-23,363.136
2012-10-24,366.246
2012-10-25,362.76
2012-10-26,362.139
2012-10-29,353.842
2012-10-30,356.532
2012-10-31,354.546
2012-11-01,359.435
2012-11-02,356.471
2012-11-05,348.976
2012-11-06,353.839
2012-11-07,342.801
2012-11-08,337.055
2012-11-09,335.03
2012-11-12,331.742
2012-11-13,334.584
2012-11-14,330.893
2012-11-15,330.689
2012-11-16,321.475
2012-11-19,335.074
2012-11-20,329.935
2012-11-21,332.373
2012-11-22,338.701
2012-11-23,341.004
2012-11-26,339.706
2012-11-27,337.527
2012-11-28,336.662
2012-11-29,349.158
2012-11-30,349.366
2012-12-03,352.049
2012-12-04,357.469
2012-12-05,356.373
2012-12-06,350.161
2012-12-07,347.197
2012-12-10,337.444
2012-12-11,344.913
2012-12-12,349.614
2012-12-13,357.037
2012-12-14,358.841
2012-12-17,365.8
2012-12-18,373.056
2012-12-19,377.658
2012-12-20,380.268
2012-12-21,375.427
2012-12-24,376.011
2012-12-25,376.011
2012-12-26,376.78
2012-12-27,380.302
2012-12-28,378.541
2012-12-31,377.482
2013-01-01,377.482
2013-01-02,390.935
2013-01-03,388.058
2013-01-04,391.887
2013-01-07,395.31
2013-01-08,395.225
2013-01-09,406.27
2013-01-10,416.902
2013-01-11,421.128
2013-01-14,421.793
2013-01-15,422.93
2013-01-16,416.314
2013-01-17,428.724
2013-01-18,425.638
2013-01-21,431.92
2013-01-22,433.741
2013-01-23,425.625
2013-01-24,428.434
2013-01-25,433.747
2013-01-28,436.954
2013-01-29,436.12
2013-01-30,426.132
2013-01-31,429.792
2013-02-01,431.459
2013-02-04,406.283
2013-02-05,407.587
2013-02-06,407.7
2013-02-07,404.282
2013-02-08,412.459
2013-02-11,412.634
2013-02-12,414.504
2013-02-13,415.815
2013-02-14,409.807
2013-02-15,406.618
2013-02-18,406.303
2013-02-19,410.99
2013-02-20,410.805
2013-02-21,392.838
2013-02-22,393.228
2013-02-25,398.294
2013-02-26,375.826
2013-02-27,382.75
2013-02-28,385.708
2013-03-01,374.387
2013-03-04,371.995
2013-03-05,379.006
2013-03-06,377.791
2013-03-07,381.098
2013-03-08,387.546
2013-03-11,387.779
2013-03-12,382.773
2013-03-13,375.078
2013-03-14,382.519
2013-03-15,384.776
2013-03-18,379.655
2013-03-19,370.541
2013-03-20,377.946
2013-03-21,377.142
2013-03-22,379.322
2013-03-25,366.065
2013-03-26,361.043
2013-03-27,354.122
2013-03-28,355.04
2013-03-29,355.04
2013-04-01,355.206
2013-04-02,355.442
2013-04-03,349.4
2013-04-04,346.19
2013-04-05,355.702
2013-04-08,349.936
2013-04-09,354.225
2013-04-10,372.422
2013-04-11,374.639
2013-04-12,366.075
2013-04-15,361.315
2013-04-16,364.329
2013-04-17,359.322
2013-04-18,361.589
2013-04-19,369.33
2013-04-22,373.804
2013-04-23,385.084
2013-04-24,385.61
2013-04-25,389.64
2013-04-26,384.895
2013-04-29,395.674
2013-04-30,394.411
2013-05-01,394.68
2013-05-02,390.444
2013-05-03,395.529
2013-05-06,393.568
2013-05-07,404.369
2013-05-08,413.679
2013-05-09,403.495
2013-05-10,405.592
2013-05-13,405.511
2013-05-14,408.884
2013-05-15,412.646
2013-05-16,415.674
2013-05-17,413.465
2013-05-20,419.171
2013-05-21,417.073
2013-05-22,419.215
2013-05-23,405.819
2013-05-24,407.183
2013-05-27,415.777
2013-05-28,418.952
2013-05-29,419.025
2013-05-30,429.408
2013-05-31,427.21
2013-06-03,432.252
2013-06-04,433.897
2013-06-05,433.323
2013-06-06,420.882
2013-06-07,426.35
2013-06-10,419.707
2013-06-11,417.187
2013-06-12,410.228
2013-06-13,409.987
2013-06-14,410.404
2013-06-17,417.208
2013-06-18,420.87
2013-06-19,416.027
2013-06-20,397.829
2013-06-21,386.669
2013-06-24,384.483
2013-06-25,381.819
2013-06-26,386.289
2013-06-27,387.089
2013-06-28,382.082
2013-07-01,388.852
2013-07-02,387.53
2013-07-03,379.871
2013-07-04,394.211
2013-07-05,386.777
2013-07-08,395.063
2013-07-09,390.672
2013-07-10,395.758
2013-07-11,399.522
2013-07-12,393.38
2013-07-15,396.285
2013-07-16,397.711
2013-07-17,399.125
2013-07-18,408.725
2013-07-19,410.298
2013-07-22,413.752
2013-07-23,417.295
2013-07-24,424.86
2013-07-25,424.866
2013-07-26,424.751
2013-07-29,423.189
2013-07-30,425.578
2013-07-31,423.765
2013-08-01,430.562
2013-08-02,431.277
2013-08-05,430.278
2013-08-06,428.471
2013-08-07,430.957
2013-08-08,440.632
2013-08-09,444.756
2013-08-12,446.7
2013-08-13,451.496
2013-08-14,456.0
2013-08-15,455.484
2013-08-16,461.385
2013-08-19,451.532
2013-08-20,443.745
2013-08-21,440.445
2013-08-22,450.935
2013-08-23,447.391
2013-08-26,436.612
2013-08-27,427.179
2013-08-28,429.221
2013-08-29,429.276
2013-08-30,422.365
2013-09-02,426.949
2013-09-03,426.939
2013-09-04,422.286
2013-09-05,423.017
2013-09-06,427.558
2013-09-09,437.641
2013-09-10,436.418
2013-09-11,444.796
2013-09-12,443.866
2013-09-13,441.805
2013-09-16,449.796
2013-09-17,452.018
2013-09-18,455.528
2013-09-19,465.202
2013-09-20,463.834
2013-09-23,466.173
2013-09-24,469.795
2013-09-25,472.094
2013-09-26,464.8
2013-09-27,461.492
2013-09-30,453.625
2013-10-01,469.744
2013-10-02,477.229
2013-10-03,476.244
2013-10-04,488.81
2013-10-07,494.881
2013-10-08,493.434
2013-10-09,493.095
2013-10-10,498.409
2013-10-11,499.721
2013-10-14,504.334
2013-10-15,503.246
2013-10-16,504.917
2013-10-17,509.041
2013-10-18,511.764
2013-10-21,509.878
2013-10-22,521.34
2013-10-23,508.499
2013-10-24,517.79
2013-10-25,507.353
2013-10-28,508.393
2013-10-29,516.752
2013-10-30,511.649
2013-10-31,509.212
2013-11-01,495.732
2013-11-04,501.455
2013-11-05,497.557
2013-11-06,504.854
2013-11-07,494.378
2013-11-08,493.744
2013-11-11,500.594
2013-11-12,502.547
2013-11-13,493.333
2013-11-14,493.055
2013-11-15,494.416
2013-11-18,507.809
2013-11-19,499.567
2013-11-20,495.329
2013-11-21,498.52
2013-11-22,503.613
2013-11-25,497.233
2013-11-26,496.221
2013-11-27,501.546
2013-11-28,507.679
2013-11-29,505.001
2013-12-02,492.634
2013-12-03,485.216
2013-12-04,482.653
2013-12-05,478.375
2013-12-06,482.201
2013-12-09,490.653
2013-12-10,493.572
2013-12-11,486.194
2013-12-12,480.295
2013-12-13,479.736
2013-12-16,487.539
2013-12-17,483.336
2013-12-18,488.615
2013-12-19,492.764
2013-12-20,495.645
2013-12-23,503.016
2013-12-24,501.566
2013-12-25,501.566
2013-12-26,502.502
2013-12-27,510.752
2013-12-30,514.637
2013-12-31,513.333
2014-01-01,513.333
2014-01-02,519.006
2014-01-03,519.608
2014-01-06,523.322
2014-01-07,520.692
2014-01-08,514.899
2014-01-09,520.33
2014-01-10,524.077
2014-01-13,530.245
2014-01-14,534.061
2014-01-15,541.153
2014-01-16,543.235
2014-01-17,550.241
2014-01-20,546.337
2014-01-21,545.714
2014-01-22,541.966
2014-01-23,546.676
2014-01-24,536.979
2014-01-27,533.323
2014-01-28,537.892
2014-01-29,538.138
2014-01-30,537.904
2014-01-31,532.186
2014-02-03,520.244
2014-02-04,521.577
2014-02-05,528.013
2014-02-06,541.705
2014-02-07,543.133
2014-02-10,544.766
2014-02-11,549.038
2014-02-12,551.683
2014-02-13,553.026
2014-02-14,565.256
2014-02-17,564.719
2014-02-18,566.492
2014-02-19,566.845
2014-02-20,567.014
2014-02-21,568.33
2014-02-24,566.815
2014-02-25,566.21
2014-02-26,565.621
2014-02-27,566.061
2014-02-28,574.584
2014-03-03,554.918
2014-03-04,572.654
2014-03-05,583.107
2014-03-06,592.534
2014-03-07,590.831
2014-03-10,592.523
2014-03-11,592.039
2014-03-12,591.718
2014-03-13,587.973
2014-03-14,581.054
2014-03-17,594.632
2014-03-18,593.615
2014-03-19,591.261
2014-03-20,590.533
2014-03-21,587.336
2014-03-24,578.185
2014-03-25,582.716
2014-03-26,590.77
2014-03-27,591.869
2014-03-28,601.544
2014-03-31,610.558
2014-04-01,621.257
2014-04-02,610.668
2014-04-03,615.615
2014-04-04,620.886
2014-04-07,619.195
2014-04-08,609.412
2014-04-09,614.832
2014-04-10,608.612
2014-04-11,605.257
2014-04-14,604.171
2014-04-15,586.214
2014-04-16,610.405
2014-04-17,614.863
2014-04-18,614.863
2014-04-21,613.463
2014-04-22,623.198
2014-04-23,613.852
2014-04-24,617.319
2014-04-25,607.205
2014-04-28,609.248
2014-04-29,618.99
2014-04-30,615.544
2014-05-01,615.544
2014-05-02,617.398
2014-05-05,612.115
2014-05-06,609.631
2014-05-07,586.941
2014-05-08,593.2
2014-05-09,575.424
2014-05-12,577.335
2014-05-13,569.291
2014-05-14,565.202
2014-05-15,542.21
2014-05-16,548.61
2014-05-19,548.98
2014-05-20,550.007
2014-05-21,552.34
2014-05-22,542.099
2014-05-23,554.15
2014-05-26,576.548
2014-05-27,571.307
2014-05-28,575.506
2014-05-29,573.324
2014-05-30,582.309
2014-06-02,587.573
2014-06-03,582.754
2014-06-04,582.167
2014-06-05,590.042
2014-06-06,601.615
2014-06-09,602.496
2014-06-10,617.019
2014-06-11,589.508
2014-06-12,589.706
2014-06-13,590.651
2014-06-16,603.821
2014-06-17,617.821
2014-06-18,614.679
2014-06-19,605.197
2014-06-20,602.86
2014-06-23,596.046
2014-06-24,582.339
2014-06-25,562.693
2014-06-26,559.992
2014-06-27,556.962
2014-06-30,551.815
2014-07-01,565.511
2014-07-02,566.934
2014-07-03,572.541
2014-07-04,563.038
2014-07-07,555.127
2014-07-08,537.927
2014-07-09,545.815
2014-07-10,532.644
2014-07-11,536.146
2014-07-14,533.105
2014-07-15,528.234
2014-07-16,542.585
2014-07-17,533.1
2014-07-18,536.135
2014-07-21,527.41
2014-07-22,535.594
2014-07-23,533.547
2014-07-24,547.121
2014-07-25,544.505
2014-07-28,537.153
2014-07-29,538.028
2014-07-30,532.775
2014-07-31,521.335
2014-08-01,517.866
2014-08-04,514.835
2014-08-05,501.011
2014-08-06,482.45
2014-08-07,473.763
2014-08-08,478.185
2014-08-11,485.335
2014-08-12,488.171
2014-08-13,490.08
2014-08-14,489.9
2014-08-15,489.991
2014-08-18,495.034
2014-08-19,490.585
2014-08-20,489.498
2014-08-21,499.738
2014-08-22,499.651
2014-08-25,509.342
2014-08-26,516.792
2014-08-27,520.951
2014-08-28,508.05
2014-08-29,510.389
2014-09-01,504.761
2014-09-02,506.319
2014-09-03,515.974
2014-09-04,521.37
2014-09-05,523.625
2014-09-08,519.263
2014-09-09,512.859
2014-09-10,514.494
2014-09-11,514.83
2014-09-12,515.147
2014-09-15,508.027
2014-09-16,505.776
2014-09-17,513.02
2014-09-18,509.399
2014-09-19,504.009
2014-09-22,494.935
2014-09-23,489.104
2014-09-24,490.14
2014-09-25,482.21
2014-09-26,489.279
2014-09-29,482.263
2014-09-30,488.219
2014-10-01,481.083
2014-10-02,464.731
2014-10-03,468.294
2014-10-06,468.426
2014-10-07,464.099
2014-10-08,465.208
2014-10-09,459.193
2014-10-10,452.932
2014-10-13,456.214
2014-10-14,455.257
2014-10-15,438.234
2014-10-16,435.285
2014-10-17,452.144
2014-10-20,449.976
2014-10-21,461.696
2014-10-22,463.649
2014-10-23,466.854
2014-10-24,470.273
2014-10-27,451.77
2014-10-28,463.045
2014-10-29,459.998
2014-10-30,453.626
2014-10-31,462.126
2014-11-03,452.307
2014-11-04,446.734
2014-11-05,453.582
2014-11-06,448.593
2014-11-07,447.67
2014-11-10,448.594
2014-11-11,450.996
2014-11-12,444.531
2014-11-13,449.194
2014-11-14,454.307
2014-11-17,459.872
2014-11-18,466.191
2014-11-19,463.596
2014-11-20,459.565
2014-11-21,468.082
2014-11-24,470.497
2014-11-25,474.806
2014-11-26,475.443
2014-11-27,476.55
2014-11-28,473.412
2014-12-01,469.554
2014-12-02,469.376
2014-12-03,472.206
2014-12-04,462.844
2014-12-05,474.185
2014-12-08,472.767
2014-12-09,460.895
2014-12-10,451.146
2014-12-11,442.684
2014-12-12,433.625
2014-12-15,421.679
2014-12-16,438.684
2014-12-17,430.016
2014-12-18,434.129
2014-12-19,432.886
2014-12-22,433.817
2014-12-23,436.902
2014-12-24,437.368
2014-12-25,437.368
2014-12-26,436.686
2014-12-29,434.586
2014-12-30,431.677
2014-12-31,429.406
2015-01-01,429.406
2015-01-02,430.429
2015-01-05,412.194
2015-01-06,407.411
2015-01-07,402.91
2015-01-08,416.65
2015-01-09,404.95
2015-01-12,405.867
2015-01-13,410.688
2015-01-14,405.238
2015-01-15,405.036
2015-01-16,410.078
2015-01-19,424.762
2015-01-20,428.276
2015-01-21,437.133
2015-01-22,441.405
2015-01-23,434.778
2015-01-26,442.755
2015-01-27,444.761
2015-01-28,439.797
2015-01-29,441.284
2015-01-30,437.171
2015-02-02,441.529
2015-02-03,457.94
2015-02-04,459.53
2015-02-05,457.181
2015-02-06,453.816
2015-02-09,444.29
2015-02-10,452.974
2015-02-11,450.701
2015-02-12,469.078
2015-02-13,469.838
2015-02-16,472.666
2015-02-17,474.095
2015-02-18,479.895
2015-02-19,487.919
2015-02-20,489.393
2015-02-23,495.954
2015-02-24,497.469
2015-02-25,490.857
2015-02-26,490.536
2015-02-27,493.148
2015-03-02,492.818
2015-03-03,480.554
2015-03-04,481.226
2015-03-05,485.56
2015-03-06,478.502
2015-03-09,479.791
2015-03-10,472.253
2015-03-11,478.731
2015-03-12,482.314
2015-03-13,482.511
2015-03-16,487.975
2015-03-17,481.737
2015-03-18,479.294
2015-03-19,484.964
2015-03-20,495.141
2015-03-23,500.168
2015-03-24,505.377
2015-03-25,507.396
2015-03-26,498.596
2015-03-27,498.598
2015-03-30,502.486
2015-03-31,496.928
2015-04-01,499.413
2015-04-02,507.712
2015-04-03,507.712
2015-04-06,514.757
2015-04-07,512.083
2015-04-08,508.338
2015-04-09,509.486
2015-04-10,505.195
2015-04-13,503.78
2015-04-14,505.997
2015-04-15,506.506
2015-04-16,501.473
2015-04-17,494.218
2015-04-20,498.424
2015-04-21,497.246
2015-04-22,495.946
2015-04-23,495.009
2015-04-24,505.163
2015-04-27,515.458
2015-04-28,511.824
2015-04-29,503.899
2015-04-30,504.218
2015-05-01,504.983
2015-05-04,503.768
2015-05-05,495.326
2015-05-06,502.545
2015-05-07,506.873
2015-05-08,514.204
2015-05-11,512.703
2015-05-12,510.524
2015-05-13,519.451
2015-05-14,527.875
2015-05-15,529.935
2015-05-18,526.893
2015-05-19,526.087
2015-05-20,524.82
2015-05-21,525.698
2015-05-22,523.027
2015-05-25,509.163
2015-05-26,505.689
2015-05-27,515.07
2015-05-28,515.972
2015-05-29,515.139
2015-06-01,509.692
2015-06-02,524.67
2015-06-03,531.797
2015-06-04,526.118
2015-06-05,506.076
2015-06-08,506.248
2015-06-09,506.047
2015-06-10,517.594
2015-06-11,515.033
2015-06-12,511.188
2015-06-15,497.878
2015-06-16,500.18
2015-06-17,498.943
2015-06-18,508.29
2015-06-19,509.021
2015-06-22,532.577
2015-06-23,523.743
2015-06-24,522.358
2015-06-25,527.904
2015-06-26,527.905
2015-06-29,500.114
2015-06-30,496.463
2015-07-01,506.582
2015-07-02,498.522
2015-07-03,496.178
2015-07-06,473.353
2015-07-07,453.492
2015-07-08,473.441
2015-07-09,488.18
2015-07-10,506.742
2015-07-13,502.43
2015-07-14,502.962
2015-07-15,506.815
2015-07-16,513.995
2015-07-17,511.682
2015-07-20,520.946
2015-07-21,517.345
2015-07-22,517.448
2015-07-23,521.574
2015-07-24,516.583
2015-07-27,508.837
2015-07-28,517.222
2015-07-29,515.172
2015-07-30,513.359
2015-07-31,521.563
2015-08-03,521.267
2015-08-04,514.582
2015-08-05,518.524
