Date,ACWI IMI IMI (Large+Mid+Small Cap)
2010-09-09,805.198
2010-09-10,807.075
2010-09-13,819.293
2010-09-14,821.644
2010-09-15,822.595
2010-09-16,820.469
2010-09-17,820.856
2010-09-20,831.522
2010-09-21,830.191
2010-09-22,830.987
2010-09-23,826.362
2010-09-24,839.531
2010-09-27,839.24
2010-09-28,842.342
2010-09-29,843.63
2010-09-30,841.455
2010-10-01,845.736
2010-10-04,840.556
2010-10-05,855.804
2010-10-06,860.607
2010-10-07,860.897
2010-10-08,863.165
2010-10-11,864.462
2010-10-12,861.996
2010-10-13,873.094
2010-10-14,876.492
2010-10-15,874.109
2010-10-18,875.901
2010-10-19,862.473
2010-10-20,870.978
2010-10-21,873.179
2010-10-22,872.373
2010-10-25,877.904
2010-10-26,874.445
2010-10-27,866.617
2010-10-28,871.24
2010-10-29,872.445
2010-11-01,874.553
2010-11-02,881.722
2010-11-03,882.729
2010-11-04,902.903
2010-11-05,904.467
2010-11-08,902.708
2010-11-09,900.975
2010-11-10,895.73
2010-11-11,893.42
2010-11-12,884.019
2010-11-15,882.82
2010-11-16,867.236
2010-11-17,868.13
2010-11-18,882.077
2010-11-19,883.167
2010-11-22,881.686
2010-11-23,866.728
2010-11-24,874.788
2010-11-25,876.289
2010-11-26,866.44
2010-11-29,860.867
2010-11-30,856.089
2010-12-01,872.715
2010-12-02,887.368
2010-12-03,894.558
2010-12-06,894.168
2010-12-07,897.597
2010-12-08,894.198
2010-12-09,897.142
2010-12-10,900.575
2010-12-13,906.751
2010-12-14,908.858
2010-12-15,903.237
2010-12-16,902.78
2010-12-17,902.266
2010-12-20,902.999
2010-12-21,911.615
2010-12-22,913.414
2010-12-23,913.506
2010-12-24,913.917
2010-12-27,913.022
2010-12-28,914.632
2010-12-29,918.397
2010-12-30,918.317
2010-12-31,920.909
2011-01-03,927.425
2011-01-04,927.705
2011-01-05,925.061
2011-01-06,923.533
2011-01-07,921.221
2011-01-10,917.0
2011-01-11,921.941
2011-01-12,933.883
2011-01-13,938.024
2011-01-14,940.011
2011-01-17,938.583
2011-01-18,944.337
2011-01-19,939.504
2011-01-20,928.477
2011-01-21,931.771
2011-01-24,937.675
2011-01-25,936.869
2011-01-26,942.894
2011-01-27,944.725
2011-01-28,931.221
2011-01-31,934.095
2011-02-01,949.304
2011-02-02,951.302
2011-02-03,949.579
2011-02-04,950.543
2011-02-07,955.646
2011-02-08,960.499
2011-02-09,955.722
2011-02-10,950.88
2011-02-11,953.325
2011-02-14,957.716
2011-02-15,956.933
2011-02-16,962.336
2011-02-17,967.487
2011-02-18,970.358
2011-02-21,967.463
2011-02-22,952.431
2011-02-23,946.158
2011-02-24,943.594
2011-02-25,954.667
2011-02-28,961.91
2011-03-01,955.75
2011-03-02,954.422
2011-03-03,965.199
2011-03-04,964.485
2011-03-07,957.694
2011-03-08,959.739
2011-03-09,959.088
2011-03-10,940.439
2011-03-11,940.676
2011-03-14,932.619
2011-03-15,911.559
2011-03-16,905.624
2011-03-17,916.76
2011-03-18,922.942
2011-03-21,937.312
2011-03-22,940.635
2011-03-23,941.343
2011-03-24,950.297
2011-03-25,952.81
2011-03-28,949.653
2011-03-29,952.611
2011-03-30,962.385
2011-03-31,963.482
2011-04-01,968.991
2011-04-04,972.922
2011-04-05,972.212
2011-04-06,976.35
2011-04-07,973.755
2011-04-08,977.722
2011-04-11,975.032
2011-04-12,963.077
2011-04-13,967.293
2011-04-14,966.347
2011-04-15,967.612
2011-04-18,952.604
2011-04-19,957.754
2011-04-20,977.022
2011-04-21,985.364
2011-04-22,985.448
2011-04-25,983.127
2011-04-26,988.859
2011-04-27,991.877
2011-04-28,1000.174
2011-04-29,1003.122
2011-05-02,1005.034
2011-05-03,996.884
2011-05-04,988.283
2011-05-05,978.134
2011-05-06,981.051
2011-05-09,978.406
2011-05-10,987.199
2011-05-11,981.637
2011-05-12,976.149
2011-05-13,970.857
2011-05-16,965.551
2011-05-17,960.502
2011-05-18,970.001
2011-05-19,972.069
2011-05-20,966.791
2011-05-23,949.64
2011-05-24,951.989
2011-05-25,954.362
2011-05-26,960.849
2011-05-27,969.866
2011-05-30,970.032
2011-05-31,982.403
2011-06-01,970.493
2011-06-02,963.625
2011-06-03,959.631
2011-06-06,952.196
2011-06-07,954.181
2011-06-08,946.58
2011-06-09,949.954
2011-06-10,936.429
2011-06-13,935.713
2011-06-14,948.038
2011-06-15,933.848
2011-06-16,924.99
2011-06-17,928.788
2011-06-20,928.759
2011-06-21,943.504
2011-06-22,942.626
2011-06-23,930.628
2011-06-24,928.063
2011-06-27,931.354
2011-06-28,941.889
2011-06-29,954.229
2011-06-30,966.487
2011-07-01,975.86
2011-07-04,980.202
2011-07-05,978.764
2011-07-06,976.34
2011-07-07,983.972
2011-07-08,977.906
2011-07-11,957.562
2011-07-12,950.481
2011-07-13,960.822
2011-07-14,954.143
2011-07-15,955.773
2011-07-18,944.05
2011-07-19,957.329
2011-07-20,962.761
2011-07-21,975.365
2011-07-22,979.903
2011-07-25,974.254
2011-07-26,975.88
2011-07-27,960.008
2011-07-28,955.534
2011-07-29,950.777
2011-08-01,946.581
2011-08-02,926.295
2011-08-03,919.89
2011-08-04,881.316
2011-08-05,867.52
2011-08-08,821.722
2011-08-09,840.552
2011-08-10,821.365
2011-08-11,845.508
2011-08-12,854.433
2011-08-15,872.77
2011-08-16,867.8
2011-08-17,870.807
2011-08-18,834.027
2011-08-19,820.862
2011-08-22,819.914
2011-08-23,839.23
2011-08-24,845.227
2011-08-25,835.728
2011-08-26,842.103
2011-08-29,863.948
2011-08-30,868.67
2011-08-31,880.015
2011-09-01,874.845
2011-09-02,855.494
2011-09-05,838.939
2011-09-06,831.244
2011-09-07,854.103
2011-09-08,851.796
2011-09-09,827.781
2011-09-12,818.027
2011-09-13,825.344
2011-09-14,830.465
2011-09-15,846.732
2011-09-16,852.486
2011-09-19,837.132
2011-09-20,839.483
2011-09-21,822.452
2011-09-22,785.832
2011-09-23,787.067
2011-09-26,794.106
2011-09-27,818.218
2011-09-28,807.024
2011-09-29,812.095
2011-09-30,794.49
2011-10-03,771.925
2011-10-04,770.77
2011-10-05,784.753
2011-10-06,805.382
2011-10-07,808.326
2011-10-10,829.289
2011-10-11,832.653
2011-10-12,844.925
2011-10-13,842.076
2011-10-14,853.395
2011-10-17,844.565
2011-10-18,846.889
2011-10-19,845.71
2011-10-20,837.937
2011-10-21,856.426
2011-10-24,871.873
2011-10-25,861.963
2011-10-26,865.866
2011-10-27,901.62
2011-10-28,905.322
2011-10-31,880.734
2011-11-01,850.908
2011-11-02,861.595
2011-11-03,872.672
2011-11-04,872.486
2011-11-07,873.611
2011-11-08,880.529
2011-11-09,856.925
2011-11-10,853.117
2011-11-11,871.878
2011-11-14,865.683
2011-11-15,863.173
2011-11-16,854.481
2011-11-17,843.392
2011-11-18,838.255
2011-11-21,818.872
2011-11-22,816.263
2011-11-23,797.893
2011-11-24,796.424
2011-11-25,793.564
2011-11-28,818.454
2011-11-29,823.962
2011-11-30,854.724
2011-12-01,857.609
2011-12-02,860.034
2011-12-05,868.397
2011-12-06,863.198
2011-12-07,866.171
2011-12-08,850.129
2011-12-09,857.119
2011-12-12,844.472
2011-12-13,837.022
2011-12-14,822.662
2011-12-15,824.462
2011-12-16,827.994
2011-12-19,818.669
2011-12-20,838.702
2011-12-21,840.817
2011-12-22,846.979
2011-12-23,853.294
2011-12-26,853.647
2011-12-27,853.925
2011-12-28,842.792
2011-12-29,849.084
2011-12-30,852.52
2012-01-02,854.678
2012-01-03,869.797
2012-01-04,867.912
2012-01-05,863.657
2012-01-06,860.027
2012-01-09,861.247
2012-01-10,872.864
2012-01-11,871.297
2012-01-12,873.988
2012-01-13,869.908
2012-01-16,870.747
2012-01-17,878.657
2012-01-18,886.818
2012-01-19,894.889
2012-01-20,897.06
2012-01-23,901.886
2012-01-24,898.461
2012-01-25,903.101
2012-01-26,909.35
2012-01-27,907.538
2012-01-30,901.725
2012-01-31,904.65
2012-02-01,917.192
2012-02-02,920.611
2012-02-03,930.219
2012-02-06,929.971
2012-02-07,932.871
2012-02-08,936.387
2012-02-09,938.374
2012-02-10,927.008
2012-02-13,934.652
2012-02-14,930.478
2012-02-15,932.504
2012-02-16,935.287
2012-02-17,941.613
2012-02-20,947.376
2012-02-21,945.835
2012-02-22,942.357
2012-02-23,945.785
2012-02-24,950.492
2012-02-27,948.046
2012-02-28,952.258
2012-02-29,950.571
2012-03-01,953.893
2012-03-02,950.191
2012-03-05,944.534
2012-03-06,924.748
2012-03-07,928.444
2012-03-08,942.853
2012-03-09,945.307
2012-03-12,942.554
2012-03-13,956.675
2012-03-14,954.478
2012-03-15,959.961
2012-03-16,963.723
2012-03-19,966.646
2012-03-20,959.374
2012-03-21,956.648
2012-03-22,950.48
2012-03-23,953.563
2012-03-26,963.803
2012-03-27,964.253
2012-03-28,957.655
2012-03-29,952.0
2012-03-30,957.116
2012-04-02,965.612
2012-04-03,962.106
2012-04-04,944.016
2012-04-05,942.968
2012-04-06,942.352
2012-04-09,935.12
2012-04-10,920.43
2012-04-11,925.569
2012-04-12,938.245
2012-04-13,928.717
2012-04-16,927.093
2012-04-17,939.855
2012-04-18,938.407
2012-04-19,934.63
2012-04-20,937.19
2012-04-23,924.612
2012-04-24,929.64
2012-04-25,939.106
2012-04-26,944.947
2012-04-27,949.235
2012-04-30,947.13
2012-05-01,948.825
2012-05-02,946.64
2012-05-03,941.113
2012-05-04,927.619
2012-05-07,923.727
2012-05-08,916.364
2012-05-09,908.785
2012-05-10,912.428
2012-05-11,909.824
2012-05-14,896.016
2012-05-15,888.932
2012-05-16,880.412
2012-05-17,871.377
2012-05-18,861.224
2012-05-21,871.064
2012-05-22,877.136
2012-05-23,867.183
2012-05-24,870.313
2012-05-25,868.636
2012-05-28,870.581
2012-05-29,879.79
2012-05-30,865.298
2012-05-31,863.06
2012-06-01,845.281
2012-06-04,842.331
2012-06-05,847.879
2012-06-06,866.469
2012-06-07,871.932
2012-06-08,870.023
2012-06-11,867.5
2012-06-12,872.122
2012-06-13,871.406
2012-06-14,874.605
2012-06-15,884.132
2012-06-18,887.616
2012-06-19,898.555
2012-06-20,900.894
2012-06-21,884.56
2012-06-22,882.306
2012-06-25,869.682
2012-06-26,871.264
2012-06-27,879.592
2012-06-28,877.946
2012-06-29,904.554
2012-07-02,908.592
2012-07-03,917.787
2012-07-04,917.266
2012-07-05,912.509
2012-07-06,903.127
2012-07-09,898.507
2012-07-10,894.653
2012-07-11,894.128
2012-07-12,885.001
2012-07-13,897.993
2012-07-16,897.86
2012-07-17,900.848
2012-07-18,906.739
2012-07-19,913.495
2012-07-20,902.644
2012-07-23,887.02
2012-07-24,880.687
2012-07-25,879.65
2012-07-26,897.183
2012-07-27,914.22
2012-07-30,917.227
2012-07-31,915.479
2012-08-01,913.532
2012-08-02,904.379
2012-08-03,920.941
2012-08-06,928.223
2012-08-07,933.941
2012-08-08,934.568
2012-08-09,937.085
2012-08-10,937.485
2012-08-13,935.451
2012-08-14,936.689
2012-08-15,936.653
2012-08-16,943.926
2012-08-17,945.527
2012-08-20,945.009
2012-08-21,948.39
2012-08-22,944.198
2012-08-23,943.175
2012-08-24,942.476
2012-08-27,942.421
2012-08-28,940.761
2012-08-29,940.079
2012-08-30,931.92
2012-08-31,936.973
2012-09-03,938.738
2012-09-04,935.16
2012-09-05,933.461
2012-09-06,950.322
2012-09-07,961.95
2012-09-10,958.802
2012-09-11,962.558
2012-09-12,966.785
2012-09-13,975.302
2012-09-14,990.924
2012-09-17,987.069
2012-09-18,983.051
2012-09-19,986.205
2012-09-20,980.283
2012-09-21,983.749
2012-09-24,979.48
2012-09-25,976.019
2012-09-26,964.233
2012-09-27,972.331
2012-09-28,967.641
2012-10-01,972.305
2012-10-02,972.973
2012-10-03,971.919
2012-10-04,979.004
2012-10-05,983.15
2012-10-08,976.586
2012-10-09,968.07
2012-10-10,962.315
2012-10-11,965.251
2012-10-12,963.412
2012-10-15,967.463
2012-10-16,978.92
2012-10-17,986.865
2012-10-18,986.962
2012-10-19,975.041
2012-10-22,974.313
2012-10-23,960.411
2012-10-24,959.444
2012-10-25,962.552
2012-10-26,959.679
2012-10-29,957.478
2012-10-30,960.975
2012-10-31,961.417
2012-11-01,969.897
2012-11-02,965.367
2012-11-05,963.73
2012-11-06,969.604
2012-11-07,955.992
2012-11-08,946.561
2012-11-09,945.728
2012-11-12,944.27
2012-11-13,941.67
2012-11-14,932.042
2012-11-15,929.028
2012-11-16,928.528
2012-11-19,947.221
2012-11-20,947.8
2012-11-21,950.011
2012-11-22,954.56
2012-11-23,964.957
2012-11-26,963.743
2012-11-27,962.005
2012-11-28,964.343
2012-11-29,973.094
2012-11-30,973.909
2012-12-03,973.362
2012-12-04,973.388
2012-12-05,975.436
2012-12-06,978.448
2012-12-07,979.778
2012-12-10,981.403
2012-12-11,987.213
2012-12-12,989.555
2012-12-13,986.831
2012-12-14,985.704
2012-12-17,991.779
2012-12-18,1000.949
2012-12-19,1002.777
2012-12-20,1004.752
2012-12-21,996.806
2012-12-24,995.23
2012-12-25,995.894
2012-12-26,994.146
2012-12-27,994.934
2012-12-28,989.93
2012-12-31,997.803
2013-01-01,997.92
2013-01-02,1019.492
2013-01-03,1018.354
2013-01-04,1021.696
2013-01-07,1019.867
2013-01-08,1016.318
2013-01-09,1020.066
2013-01-10,1027.517
2013-01-11,1029.21
2013-01-14,1029.052
2013-01-15,1030.145
2013-01-16,1027.4
2013-01-17,1032.401
2013-01-18,1034.745
2013-01-21,1035.467
2013-01-22,1038.507
2013-01-23,1037.654
2013-01-24,1039.27
2013-01-25,1044.934
2013-01-28,1042.61
2013-01-29,1047.996
2013-01-30,1046.876
2013-01-31,1045.132
2013-02-01,1053.103
2013-02-04,1042.225
2013-02-05,1045.109
2013-02-06,1047.306
2013-02-07,1043.071
2013-02-08,1048.768
2013-02-11,1045.449
2013-02-12,1050.887
2013-02-13,1052.195
2013-02-14,1051.212
2013-02-15,1048.432
2013-02-18,1049.287
2013-02-19,1056.825
2013-02-20,1050.586
2013-02-21,1037.224
2013-02-22,1043.897
2013-02-25,1036.6
2013-02-26,1032.511
2013-02-27,1041.847
2013-02-28,1046.579
2013-03-01,1044.167
2013-03-04,1044.763
2013-03-05,1055.921
2013-03-06,1058.93
2013-03-07,1060.732
2013-03-08,1064.403
2013-03-11,1067.992
2013-03-12,1066.291
2013-03-13,1063.705
2013-03-14,1070.568
2013-03-15,1073.064
2013-03-18,1063.204
2013-03-19,1059.829
2013-03-20,1065.182
2013-03-21,1060.174
2013-03-22,1062.743
2013-03-25,1060.25
2013-03-26,1065.012
2013-03-27,1064.01
2013-03-28,1067.753
2013-03-29,1067.923
2013-04-01,1062.549
2013-04-02,1066.181
2013-04-03,1059.173
2013-04-04,1056.308
2013-04-05,1053.367
2013-04-08,1058.425
2013-04-09,1063.527
2013-04-10,1077.366
2013-04-11,1084.722
2013-04-12,1079.708
2013-04-15,1060.286
2013-04-16,1066.273
2013-04-17,1053.703
2013-04-18,1048.782
2013-04-19,1056.352
2013-04-22,1059.824
2013-04-23,1070.564
2013-04-24,1076.593
2013-04-25,1083.756
2013-04-26,1082.309
2013-04-29,1090.024
2013-04-30,1096.95
2013-05-01,1089.918
2013-05-02,1092.455
2013-05-03,1101.685
2013-05-06,1102.328
2013-05-07,1110.19
2013-05-08,1119.274
2013-05-09,1114.682
2013-05-10,1113.766
2013-05-13,1113.753
2013-05-14,1120.355
2013-05-15,1123.511
2013-05-16,1121.818
2013-05-17,1125.466
2013-05-20,1129.672
2013-05-21,1131.177
2013-05-22,1125.396
2013-05-23,1110.263
2013-05-24,1110.156
2013-05-27,1108.424
2013-05-28,1114.052
2013-05-29,1108.139
2013-05-30,1109.554
2013-05-31,1096.404
2013-06-03,1095.474
2013-06-04,1096.249
2013-06-05,1080.46
2013-06-06,1082.4
2013-06-07,1091.496
2013-06-10,1092.914
2013-06-11,1083.971
2013-06-12,1080.51
2013-06-13,1083.936
2013-06-14,1085.0
2013-06-17,1094.022
2013-06-18,1097.762
2013-06-19,1091.712
2013-06-20,1053.744
2013-06-21,1050.913
2013-06-24,1035.41
2013-06-25,1043.379
2013-06-26,1053.636
2013-06-27,1063.57
2013-06-28,1064.844
2013-07-01,1072.878
2013-07-02,1072.253
2013-07-03,1067.316
2013-07-04,1073.345
2013-07-05,1074.002
2013-07-08,1077.99
2013-07-09,1086.184
2013-07-10,1089.709
2013-07-11,1108.484
2013-07-12,1110.101
2013-07-15,1112.854
2013-07-16,1112.571
2013-07-17,1115.388
2013-07-18,1120.557
2013-07-19,1121.157
2013-07-22,1126.564
2013-07-23,1127.956
2013-07-24,1126.223
2013-07-25,1125.684
2013-07-26,1124.294
2013-07-29,1118.27
2013-07-30,1119.697
2013-07-31,1117.584
2013-08-01,1129.884
2013-08-02,1135.802
2013-08-05,1134.416
2013-08-06,1131.142
2013-08-07,1124.579
2013-08-08,1131.705
2013-08-09,1132.054
2013-08-12,1131.311
2013-08-13,1134.156
2013-08-14,1134.745
2013-08-15,1121.052
2013-08-16,1121.29
2013-08-19,1114.887
2013-08-20,1113.507
2013-08-21,1105.605
2013-08-22,1110.907
2013-08-23,1119.156
2013-08-26,1116.789
2013-08-27,1100.759
2013-08-28,1097.203
2013-08-29,1099.889
2013-08-30,1094.775
2013-09-02,1101.527
2013-09-03,1104.467
2013-09-04,1112.08
2013-09-05,1114.327
2013-09-06,1118.669
2013-09-09,1130.547
2013-09-10,1141.585
2013-09-11,1145.929
2013-09-12,1143.967
2013-09-13,1144.286
2013-09-16,1154.44
2013-09-17,1155.412
2013-09-18,1164.627
2013-09-19,1174.889
2013-09-20,1167.233
2013-09-23,1164.229
2013-09-24,1162.676
2013-09-25,1161.378
2013-09-26,1163.733
2013-09-27,1162.436
2013-09-30,1154.21
2013-10-01,1162.263
2013-10-02,1160.828
2013-10-03,1156.156
2013-10-04,1159.664
2013-10-07,1151.535
2013-10-08,1143.145
2013-10-09,1140.308
2013-10-10,1158.863
2013-10-11,1167.951
2013-10-14,1171.514
2013-10-15,1169.124
2013-10-16,1177.289
2013-10-17,1188.796
2013-10-18,1197.775
2013-10-21,1199.094
2013-10-22,1206.47
2013-10-23,1199.201
2013-10-24,1203.245
2013-10-25,1202.748
2013-10-28,1204.676
2013-10-29,1207.525
2013-10-30,1206.138
2013-10-31,1199.474
2013-11-01,1195.081
2013-11-04,1199.428
2013-11-05,1195.316
2013-11-06,1200.652
2013-11-07,1186.972
2013-11-08,1190.766
2013-11-11,1193.565
2013-11-12,1191.939
2013-11-13,1193.096
2013-11-14,1201.948
2013-11-15,1209.265
2013-11-18,1212.183
2013-11-19,1207.713
2013-11-20,1203.969
2013-11-21,1205.987
2013-11-22,1211.169
2013-11-25,1211.736
2013-11-26,1210.678
2013-11-27,1213.3
2013-11-28,1216.343
2013-11-29,1217.026
2013-12-02,1211.519
2013-12-03,1204.914
2013-12-04,1198.777
2013-12-05,1195.764
2013-12-06,1205.076
2013-12-09,1209.523
2013-12-10,1207.247
2013-12-11,1196.318
2013-12-12,1187.908
2013-12-13,1187.46
2013-12-16,1194.463
2013-12-17,1191.29
2013-12-18,1205.077
2013-12-19,1207.21
2013-12-20,1213.202
2013-12-23,1221.272
2013-12-24,1223.35
2013-12-25,1223.352
2013-12-26,1227.43
2013-12-27,1233.32
2013-12-30,1235.652
2013-12-31,1239.015
2014-01-01,1239.036
2014-01-02,1227.47
2014-01-03,1227.309
2014-01-06,1223.094
2014-01-07,1227.485
2014-01-08,1229.685
2014-01-09,1226.122
2014-01-10,1233.441
2014-01-13,1227.885
2014-01-14,1232.061
2014-01-15,1237.927
2014-01-16,1237.169
2014-01-17,1235.607
2014-01-20,1235.334
2014-01-21,1237.06
2014-01-22,1239.645
2014-01-23,1230.616
2014-01-24,1207.112
2014-01-27,1195.133
2014-01-28,1200.454
2014-01-29,1195.994
2014-01-30,1198.908
2014-01-31,1193.135
2014-02-03,1173.177
2014-02-04,1170.886
2014-02-05,1172.211
2014-02-06,1187.638
2014-02-07,1201.248
2014-02-10,1204.52
2014-02-11,1217.298
2014-02-12,1221.353
2014-02-13,1224.705
2014-02-14,1230.656
2014-02-17,1234.074
2014-02-18,1238.594
2014-02-19,1234.928
2014-02-20,1234.983
2014-02-21,1239.022
2014-02-24,1244.779
2014-02-25,1245.348
2014-02-26,1243.084
2014-02-27,1246.747
2014-02-28,1251.866
2014-03-03,1236.914
2014-03-04,1253.329
2014-03-05,1254.855
2014-03-06,1261.156
2014-03-07,1257.759
2014-03-10,1252.921
2014-03-11,1249.871
2014-03-12,1244.664
2014-03-13,1235.459
2014-03-14,1228.178
2014-03-17,1237.3
2014-03-18,1246.841
2014-03-19,1241.648
2014-03-20,1237.452
2014-03-21,1237.145
2014-03-24,1232.784
2014-03-25,1239.309
2014-03-26,1238.797
2014-03-27,1239.814
2014-03-28,1246.642
2014-03-31,1256.973
2014-04-01,1264.938
2014-04-02,1268.336
2014-04-03,1265.721
2014-04-04,1259.413
2014-04-07,1247.756
2014-04-08,1251.704
2014-04-09,1260.525
2014-04-10,1248.066
2014-04-11,1234.92
2014-04-14,1237.838
2014-04-15,1237.95
2014-04-16,1250.835
2014-04-17,1255.476
2014-04-18,1256.367
2014-04-21,1257.536
2014-04-22,1264.318
2014-04-23,1261.919
2014-04-24,1263.139
2014-04-25,1254.215
2014-04-28,1254.514
2014-04-29,1261.845
2014-04-30,1265.411
2014-05-01,1267.441
2014-05-02,1268.364
2014-05-05,1268.706
2014-05-06,1264.77
2014-05-07,1264.925
2014-05-08,1266.865
2014-05-09,1264.806
2014-05-12,1274.881
2014-05-13,1277.178
2014-05-14,1276.058
2014-05-15,1267.189
2014-05-16,1268.321
2014-05-19,1270.946
2014-05-20,1264.769
2014-05-21,1270.817
2014-05-22,1276.791
2014-05-23,1281.413
2014-05-26,1284.963
2014-05-27,1287.65
2014-05-28,1287.435
2014-05-29,1292.336
2014-05-30,1291.969
2014-06-02,1293.766
2014-06-03,1293.435
2014-06-04,1294.752
2014-06-05,1301.438
2014-06-06,1309.313
2014-06-09,1311.422
2014-06-10,1311.741
2014-06-11,1309.017
2014-06-12,1305.527
2014-06-13,1305.841
2014-06-16,1305.499
2014-06-17,1306.851
2014-06-18,1313.12
2014-06-19,1321.024
2014-06-20,1319.811
2014-06-23,1318.821
2014-06-24,1313.53
2014-06-25,1313.545
2014-06-26,1314.201
2014-06-27,1316.927
2014-06-30,1320.042
2014-07-01,1328.135
2014-07-02,1330.55
2014-07-03,1335.855
2014-07-04,1335.656
2014-07-07,1329.103
2014-07-08,1320.041
2014-07-09,1322.263
2014-07-10,1314.366
2014-07-11,1314.604
2014-07-14,1322.655
2014-07-15,1318.705
2014-07-16,1325.132
2014-07-17,1313.757
2014-07-18,1320.248
2014-07-21,1317.432
2014-07-22,1326.175
2014-07-23,1328.935
2014-07-24,1330.605
2014-07-25,1324.841
2014-07-28,1324.426
2014-07-29,1322.083
2014-07-30,1319.451
2014-07-31,1300.15
2014-08-01,1293.613
2014-08-04,1297.854
2014-08-05,1289.471
2014-08-06,1285.654
2014-08-07,1279.736
2014-08-08,1282.962
2014-08-11,1293.186
2014-08-12,1291.866
2014-08-13,1299.659
2014-08-14,1304.551
2014-08-15,1304.027
2014-08-18,1313.653
2014-08-19,1320.025
2014-08-20,1320.455
2014-08-21,1324.081
2014-08-22,1320.702
2014-08-25,1327.15
2014-08-26,1330.547
2014-08-27,1332.591
2014-08-28,1327.421
2014-08-29,1330.786
2014-09-01,1330.96
2014-09-02,1329.961
2014-09-03,1334.709
2014-09-04,1331.978
2014-09-05,1332.96
2014-09-08,1328.797
2014-09-09,1319.988
2014-09-10,1320.207
2014-09-11,1320.851
2014-09-12,1314.456
2014-09-15,1311.124
2014-09-16,1314.375
2014-09-17,1317.465
2014-09-18,1321.456
2014-09-19,1319.109
2014-09-22,1307.395
2014-09-23,1299.523
2014-09-24,1304.732
2014-09-25,1289.881
2014-09-26,1293.473
2014-09-29,1288.083
2014-09-30,1284.102
2014-10-01,1270.118
2014-10-02,1262.716
2014-10-03,1268.061
2014-10-06,1272.377
2014-10-07,1259.714
2014-10-08,1266.373
2014-10-09,1253.071
2014-10-10,1232.603
2014-10-13,1223.883
2014-10-14,1222.803
2014-10-15,1212.573
2014-10-16,1210.313
2014-10-17,1224.343
2014-10-20,1233.928
2014-10-21,1251.123
2014-10-22,1249.027
2014-10-23,1257.257
2014-10-24,1262.511
2014-10-27,1260.719
2014-10-28,1275.534
2014-10-29,1278.51
2014-10-30,1280.597
2014-10-31,1294.501
2014-11-03,1288.025
2014-11-04,1286.725
2014-11-05,1290.768
2014-11-06,1290.925
2014-11-07,1290.481
2014-11-10,1297.093
2014-11-11,1297.953
2014-11-12,1297.747
2014-11-13,1297.473
2014-11-14,1297.938
2014-11-17,1295.256
2014-11-18,1304.673
2014-11-19,1301.882
2014-11-20,1303.321
2014-11-21,1312.863
2014-11-24,1316.337
2014-11-25,1318.069
2014-11-26,1321.958
2014-11-27,1319.728
2014-11-28,1314.2
2014-12-01,1304.379
2014-12-02,1308.756
2014-12-03,1312.286
2014-12-04,1310.306
2014-12-05,1311.555
2014-12-08,1302.117
2014-12-09,1298.908
2014-12-10,1281.971
2014-12-11,1280.878
2014-12-12,1264.262
2014-12-15,1248.718
2014-12-16,1247.545
2014-12-17,1260.96
2014-12-18,1285.264
2014-12-19,1293.778
2014-12-22,1299.669
2014-12-23,1299.595
2014-12-24,1301.345
2014-12-25,1300.96
2014-12-26,1304.139
2014-12-29,1307.232
2014-12-30,1300.116
2014-12-31,1293.085
2015-01-01,1293.093
2015-01-02,1289.51
2015-01-05,1266.087
2015-01-06,1253.401
2015-01-07,1259.611
2015-01-08,1282.998
2015-01-09,1276.798
2015-01-12,1271.265
2015-01-13,1272.886
2015-01-14,1264.223
2015-01-15,1261.867
2015-01-16,1270.11
2015-01-19,1273.996
2015-01-20,1276.223
2015-01-21,1284.281
2015-01-22,1296.445
2015-01-23,1295.619
2015-01-26,1299.31
2015-01-27,1295.418
2015-01-28,1283.927
2015-01-29,1285.578
2015-01-30,1273.29
2015-02-02,1284.621
2015-02-03,1300.761
2015-02-04,1301.286
2015-02-05,1310.663
2015-02-06,1305.575
2015-02-09,1300.366
2015-02-10,1307.131
2015-02-11,1303.742
2015-02-12,1319.141
2015-02-13,1328.731
2015-02-16,1329.019
2015-02-17,1330.265
2015-02-18,1333.949
2015-02-19,1335.462
2015-02-20,1340.341
2015-02-23,1341.651
2015-02-24,1345.247
2015-02-25,1347.861
2015-02-26,1346.272
2015-02-27,1345.044
2015-03-02,1347.517
2015-03-03,1342.051
2015-03-04,1335.602
2015-03-05,1337.864
2015-03-06,1322.839
2015-03-09,1321.124
2015-03-10,1299.888
2015-03-11,1299.309
2015-03-12,1312.782
2015-03-13,1305.81
2015-03-16,1318.981
2015-03-17,1317.991
2015-03-18,1330.721
2015-03-19,1330.501
2015-03-20,1347.058
2015-03-23,1350.478
2015-03-24,1347.581
2015-03-25,1336.169
2015-03-26,1326.565
2015-03-27,1327.292
2015-03-30,1337.512
2015-03-31,1328.073
2015-04-01,1327.599
2015-04-02,1337.024
2015-04-03,1337.917
2015-04-06,1349.31
2015-04-07,1348.713
2015-04-08,1353.217
2015-04-09,1357.315
2015-04-10,1363.366
2015-04-13,1359.818
2015-04-14,1364.596
2015-04-15,1367.424
2015-04-16,1371.501
2015-04-17,1358.073
2015-04-20,1363.717
2015-04-21,1366.949
2015-04-22,1370.726
2015-04-23,1375.864
2015-04-24,1381.561
2015-04-27,1382.967
2015-04-28,1384.787
2015-04-29,1378.79
2015-04-30,1365.161
2015-05-01,1370.583
2015-05-04,1373.726
2015-05-05,1361.947
