Date,EM (EMERGING MARKETS) MID VALUE Mid Cap
2010-07-12,1259.309
2010-07-13,1265.587
2010-07-14,1278.38
2010-07-15,1277.853
2010-07-16,1272.789
2010-07-19,1266.305
2010-07-20,1272.291
2010-07-21,1286.338
2010-07-22,1294.823
2010-07-23,1306.206
2010-07-26,1311.691
2010-07-27,1320.45
2010-07-28,1323.147
2010-07-29,1327.411
2010-07-30,1326.676
2010-08-02,1354.189
2010-08-03,1349.627
2010-08-04,1353.971
2010-08-05,1354.955
2010-08-06,1353.508
2010-08-09,1361.638
2010-08-10,1345.402
2010-08-11,1324.341
2010-08-12,1315.227
2010-08-13,1326.488
2010-08-16,1328.701
2010-08-17,1341.457
2010-08-18,1344.732
2010-08-19,1347.257
2010-08-20,1341.104
2010-08-23,1345.714
2010-08-24,1332.221
2010-08-25,1312.918
2010-08-26,1315.873
2010-08-27,1319.547
2010-08-30,1327.098
2010-08-31,1323.269
2010-09-01,1348.612
2010-09-02,1357.163
2010-09-03,1365.24
2010-09-06,1377.601
2010-09-07,1367.897
2010-09-08,1367.951
2010-09-09,1379.146
2010-09-10,1389.43
2010-09-13,1412.548
2010-09-14,1418.799
2010-09-15,1429.502
2010-09-16,1421.579
2010-09-17,1427.375
2010-09-20,1437.49
2010-09-21,1438.62
2010-09-22,1444.758
2010-09-23,1441.661
2010-09-24,1456.225
2010-09-27,1475.162
2010-09-28,1474.165
2010-09-29,1484.202
2010-09-30,1486.664
2010-10-01,1499.007
2010-10-04,1500.232
2010-10-05,1507.138
2010-10-06,1530.666
2010-10-07,1525.509
2010-10-08,1521.123
2010-10-11,1525.397
2010-10-12,1509.417
2010-10-13,1538.325
2010-10-14,1554.513
2010-10-15,1548.456
2010-10-18,1530.652
2010-10-19,1511.018
2010-10-20,1512.666
2010-10-21,1517.007
2010-10-22,1519.891
2010-10-25,1539.408
2010-10-26,1542.439
2010-10-27,1524.117
2010-10-28,1527.68
2010-10-29,1526.541
2010-11-01,1546.049
2010-11-02,1554.493
2010-11-03,1567.702
2010-11-04,1587.528
2010-11-05,1586.538
2010-11-08,1581.0
2010-11-09,1589.315
2010-11-10,1582.83
2010-11-11,1571.191
2010-11-12,1539.589
2010-11-15,1526.704
2010-11-16,1508.795
2010-11-17,1502.82
2010-11-18,1525.243
2010-11-19,1525.109
2010-11-22,1526.826
2010-11-23,1499.414
2010-11-24,1499.812
2010-11-25,1504.872
2010-11-26,1479.783
2010-11-29,1476.273
2010-11-30,1478.395
2010-12-01,1510.464
2010-12-02,1526.113
2010-12-03,1537.946
2010-12-06,1541.793
2010-12-07,1549.397
2010-12-08,1532.212
2010-12-09,1539.831
2010-12-10,1539.53
2010-12-13,1549.049
2010-12-14,1555.387
2010-12-15,1550.691
2010-12-16,1536.355
2010-12-17,1545.034
2010-12-20,1538.719
2010-12-21,1559.358
2010-12-22,1562.415
2010-12-23,1565.558
2010-12-24,1565.974
2010-12-27,1564.277
2010-12-28,1569.91
2010-12-29,1582.681
2010-12-30,1593.797
2010-12-31,1598.895
2011-01-03,1620.736
2011-01-04,1628.511
2011-01-05,1620.5
2011-01-06,1613.813
2011-01-07,1605.947
2011-01-10,1590.072
2011-01-11,1598.895
2011-01-12,1619.745
2011-01-13,1623.996
2011-01-14,1619.022
2011-01-17,1606.886
2011-01-18,1612.571
2011-01-19,1613.703
2011-01-20,1590.831
2011-01-21,1576.82
2011-01-24,1579.194
2011-01-25,1581.612
2011-01-26,1585.674
2011-01-27,1585.565
2011-01-28,1563.921
2011-01-31,1548.542
2011-02-01,1553.439
2011-02-02,1561.911
2011-02-03,1557.507
2011-02-04,1555.828
2011-02-07,1559.84
2011-02-08,1556.689
2011-02-09,1533.251
2011-02-10,1500.741
2011-02-11,1490.795
2011-02-14,1507.662
2011-02-15,1507.559
2011-02-16,1511.857
2011-02-17,1507.331
2011-02-18,1522.852
2011-02-21,1521.533
2011-02-22,1487.104
2011-02-23,1476.162
2011-02-24,1458.378
2011-02-25,1477.19
2011-02-28,1486.235
2011-03-01,1496.817
2011-03-02,1493.101
2011-03-03,1513.523
2011-03-04,1531.024
2011-03-07,1525.157
2011-03-08,1530.483
2011-03-09,1537.206
2011-03-10,1518.656
2011-03-11,1506.518
2011-03-14,1509.39
2011-03-15,1469.933
2011-03-16,1478.448
2011-03-17,1468.34
2011-03-18,1485.362
2011-03-21,1504.907
2011-03-22,1523.079
2011-03-23,1526.469
2011-03-24,1538.3
2011-03-25,1548.205
2011-03-28,1541.542
2011-03-29,1548.321
2011-03-30,1574.019
2011-03-31,1590.97
2011-04-01,1615.614
2011-04-04,1626.131
2011-04-05,1632.722
2011-04-06,1648.499
2011-04-07,1648.207
2011-04-08,1655.281
2011-04-11,1645.311
2011-04-12,1618.552
2011-04-13,1628.427
2011-04-14,1628.734
2011-04-15,1626.655
2011-04-18,1610.266
2011-04-19,1610.22
2011-04-20,1641.922
2011-04-21,1656.401
2011-04-22,1659.058
2011-04-25,1659.527
2011-04-26,1658.661
2011-04-27,1660.287
2011-04-28,1660.65
2011-04-29,1661.407
2011-05-02,1667.731
2011-05-03,1645.626
2011-05-04,1635.396
2011-05-05,1622.562
2011-05-06,1620.821
2011-05-09,1622.89
2011-05-10,1628.659
2011-05-11,1633.229
2011-05-12,1605.571
2011-05-13,1600.04
2011-05-16,1587.446
2011-05-17,1582.902
2011-05-18,1595.788
2011-05-19,1589.058
2011-05-20,1585.624
2011-05-23,1548.127
2011-05-24,1562.501
2011-05-25,1547.155
2011-05-26,1564.484
2011-05-27,1579.579
2011-05-30,1583.645
2011-05-31,1616.974
2011-06-01,1620.009
2011-06-02,1612.06
2011-06-03,1616.849
2011-06-06,1608.49
2011-06-07,1610.888
2011-06-08,1597.039
2011-06-09,1585.582
2011-06-10,1569.818
2011-06-13,1560.62
2011-06-14,1571.691
2011-06-15,1564.359
2011-06-16,1536.368
2011-06-17,1541.045
2011-06-20,1531.962
2011-06-21,1549.845
2011-06-22,1551.36
2011-06-23,1532.552
2011-06-24,1548.209
2011-06-27,1544.828
2011-06-28,1551.791
2011-06-29,1568.724
2011-06-30,1587.338
2011-07-01,1599.253
2011-07-04,1617.196
2011-07-05,1614.726
2011-07-06,1609.378
2011-07-07,1620.417
2011-07-08,1622.699
2011-07-11,1600.692
2011-07-12,1566.983
2011-07-13,1587.141
2011-07-14,1585.165
2011-07-15,1588.844
2011-07-18,1566.806
2011-07-19,1572.842
2011-07-20,1586.746
2011-07-21,1596.684
2011-07-22,1614.873
2011-07-25,1606.699
2011-07-26,1620.159
2011-07-27,1612.044
2011-07-28,1604.005
2011-07-29,1588.771
2011-08-01,1599.446
2011-08-02,1575.187
2011-08-03,1545.365
2011-08-04,1511.004
2011-08-05,1455.999
2011-08-08,1386.776
2011-08-09,1346.002
2011-08-10,1373.058
2011-08-11,1378.205
2011-08-12,1380.946
2011-08-15,1408.454
2011-08-16,1416.828
2011-08-17,1426.58
2011-08-18,1397.608
2011-08-19,1357.646
2011-08-22,1345.784
2011-08-23,1368.792
2011-08-24,1356.567
2011-08-25,1344.433
2011-08-26,1344.382
2011-08-29,1382.628
2011-08-30,1396.732
2011-08-31,1427.199
2011-09-01,1435.23
2011-09-02,1420.632
2011-09-05,1376.169
2011-09-06,1363.071
2011-09-07,1390.639
2011-09-08,1391.312
2011-09-09,1365.761
2011-09-12,1339.698
2011-09-13,1331.513
2011-09-14,1302.202
2011-09-15,1313.409
2011-09-16,1336.379
2011-09-19,1294.75
2011-09-20,1292.331
2011-09-21,1280.935
2011-09-22,1201.07
2011-09-23,1169.286
2011-09-26,1136.533
2011-09-27,1189.192
2011-09-28,1188.72
2011-09-29,1191.028
2011-09-30,1180.414
2011-10-03,1144.9
2011-10-04,1120.259
2011-10-05,1123.933
2011-10-06,1156.123
2011-10-07,1184.012
2011-10-10,1196.325
2011-10-11,1213.538
2011-10-12,1229.796
2011-10-13,1249.202
2011-10-14,1249.037
2011-10-17,1262.725
2011-10-18,1236.744
2011-10-19,1251.298
2011-10-20,1214.773
2011-10-21,1229.836
2011-10-24,1265.657
2011-10-25,1270.653
2011-10-26,1273.008
2011-10-27,1316.415
2011-10-28,1339.417
2011-10-31,1321.441
2011-11-01,1287.197
2011-11-02,1292.084
2011-11-03,1282.85
2011-11-04,1306.636
2011-11-07,1301.445
2011-11-08,1302.191
2011-11-09,1289.778
2011-11-10,1248.349
2011-11-11,1268.541
2011-11-14,1276.305
2011-11-15,1262.216
2011-11-16,1253.183
2011-11-17,1248.329
2011-11-18,1221.371
2011-11-21,1188.493
2011-11-22,1181.587
2011-11-23,1151.673
2011-11-24,1160.419
2011-11-25,1149.094
2011-11-28,1175.351
2011-11-29,1188.525
2011-11-30,1206.913
2011-12-01,1252.192
2011-12-02,1256.862
2011-12-05,1260.911
2011-12-06,1245.413
2011-12-07,1259.727
2011-12-08,1247.165
2011-12-09,1229.792
2011-12-12,1222.435
2011-12-13,1205.905
2011-12-14,1196.06
2011-12-15,1182.919
2011-12-16,1192.063
2011-12-19,1163.569
2011-12-20,1177.021
2011-12-21,1205.153
2011-12-22,1211.01
2011-12-23,1227.642
2011-12-26,1225.753
2011-12-27,1220.468
2011-12-28,1210.593
2011-12-29,1215.741
2011-12-30,1218.067
2012-01-02,1211.871
2012-01-03,1236.726
2012-01-04,1239.392
2012-01-05,1237.944
2012-01-06,1228.165
2012-01-09,1232.611
2012-01-10,1253.168
2012-01-11,1255.253
2012-01-12,1268.229
2012-01-13,1271.053
2012-01-16,1265.692
2012-01-17,1295.919
2012-01-18,1309.591
2012-01-19,1328.507
2012-01-20,1338.113
2012-01-23,1340.954
2012-01-24,1337.994
2012-01-25,1337.666
2012-01-26,1365.016
2012-01-27,1369.44
2012-01-30,1362.692
2012-01-31,1382.67
2012-02-01,1399.675
2012-02-02,1433.162
2012-02-03,1446.42
2012-02-06,1445.064
2012-02-07,1442.275
2012-02-08,1471.734
2012-02-09,1481.924
2012-02-10,1457.273
2012-02-13,1461.199
2012-02-14,1451.34
2012-02-15,1472.717
2012-02-16,1450.582
2012-02-17,1470.667
2012-02-20,1480.393
2012-02-21,1474.605
2012-02-22,1478.228
2012-02-23,1470.039
2012-02-24,1478.878
2012-02-27,1465.523
2012-02-28,1481.779
2012-02-29,1499.178
2012-03-01,1494.804
2012-03-02,1506.074
2012-03-05,1485.021
2012-03-06,1450.948
2012-03-07,1446.303
2012-03-08,1470.773
2012-03-09,1479.868
2012-03-12,1462.412
2012-03-13,1480.802
2012-03-14,1483.616
2012-03-15,1478.21
2012-03-16,1471.597
2012-03-19,1468.283
2012-03-20,1455.4
2012-03-21,1448.739
2012-03-22,1438.674
2012-03-23,1442.409
2012-03-26,1441.048
2012-03-27,1456.796
2012-03-28,1443.555
2012-03-29,1423.132
2012-03-30,1438.756
2012-04-02,1444.718
2012-04-03,1452.454
2012-04-04,1429.913
2012-04-05,1424.679
2012-04-06,1427.325
2012-04-09,1408.296
2012-04-10,1397.062
2012-04-11,1391.992
2012-04-12,1402.511
2012-04-13,1412.973
2012-04-16,1400.692
2012-04-17,1400.784
2012-04-18,1407.015
2012-04-19,1399.737
2012-04-20,1397.191
2012-04-23,1383.1
2012-04-24,1382.536
2012-04-25,1386.748
2012-04-26,1386.288
2012-04-27,1385.186
2012-04-30,1392.499
2012-05-01,1393.022
2012-05-02,1405.597
2012-05-03,1404.77
2012-05-04,1402.01
2012-05-07,1383.562
2012-05-08,1375.144
2012-05-09,1347.654
2012-05-10,1348.202
2012-05-11,1333.332
2012-05-14,1309.57
2012-05-15,1295.035
2012-05-16,1268.514
2012-05-17,1270.23
2012-05-18,1242.234
2012-05-21,1245.93
2012-05-22,1263.978
2012-05-23,1238.301
2012-05-24,1241.742
2012-05-25,1240.847
2012-05-28,1248.991
2012-05-29,1273.451
2012-05-30,1255.76
2012-05-31,1257.132
2012-06-01,1238.704
2012-06-04,1213.474
2012-06-05,1219.776
2012-06-06,1237.517
2012-06-07,1254.593
2012-06-08,1248.81
2012-06-11,1264.648
2012-06-12,1265.835
2012-06-13,1271.824
2012-06-14,1265.855
2012-06-15,1278.638
2012-06-18,1292.308
2012-06-19,1300.777
2012-06-20,1311.816
2012-06-21,1296.947
2012-06-22,1277.235
2012-06-25,1264.835
2012-06-26,1268.351
2012-06-27,1275.76
2012-06-28,1267.777
2012-06-29,1304.0
2012-07-02,1311.206
2012-07-03,1331.257
2012-07-04,1334.817
2012-07-05,1337.359
2012-07-06,1328.411
2012-07-09,1311.141
2012-07-10,1309.723
2012-07-11,1309.47
2012-07-12,1284.093
2012-07-13,1293.807
2012-07-16,1294.697
2012-07-17,1301.045
2012-07-18,1295.0
2012-07-19,1303.056
2012-07-20,1299.592
2012-07-23,1266.714
2012-07-24,1261.764
2012-07-25,1252.608
2012-07-26,1264.411
2012-07-27,1297.907
2012-07-30,1298.603
2012-07-31,1309.524
2012-08-01,1316.801
2012-08-02,1305.109
2012-08-03,1309.264
2012-08-06,1328.923
2012-08-07,1330.2
2012-08-08,1334.047
2012-08-09,1352.124
2012-08-10,1349.971
2012-08-13,1340.501
2012-08-14,1345.656
2012-08-15,1342.869
2012-08-16,1347.632
2012-08-17,1342.618
2012-08-20,1339.211
2012-08-21,1348.369
2012-08-22,1342.923
2012-08-23,1352.925
2012-08-24,1338.471
2012-08-27,1339.091
2012-08-28,1330.603
2012-08-29,1329.239
2012-08-30,1317.512
2012-08-31,1323.397
2012-09-03,1334.97
2012-09-04,1333.132
2012-09-05,1319.4
2012-09-06,1329.421
2012-09-07,1352.576
2012-09-10,1354.898
2012-09-11,1354.281
2012-09-12,1356.184
2012-09-13,1361.362
2012-09-14,1407.588
2012-09-17,1412.782
2012-09-18,1410.282
2012-09-19,1421.191
2012-09-20,1403.894
2012-09-21,1417.948
2012-09-24,1412.13
2012-09-25,1412.043
2012-09-26,1395.505
2012-09-27,1404.493
2012-09-28,1410.818
2012-10-01,1409.278
2012-10-02,1409.319
2012-10-03,1406.427
2012-10-04,1407.157
2012-10-05,1407.447
2012-10-08,1389.512
2012-10-09,1388.841
2012-10-10,1384.791
2012-10-11,1384.306
2012-10-12,1391.001
2012-10-15,1386.531
2012-10-16,1400.603
2012-10-17,1414.223
2012-10-18,1417.59
2012-10-19,1409.739
2012-10-22,1410.719
2012-10-23,1397.853
2012-10-24,1393.125
2012-10-25,1392.705
2012-10-26,1375.631
2012-10-29,1374.001
2012-10-30,1380.708
2012-10-31,1381.729
2012-11-01,1388.678
2012-11-02,1393.113
2012-11-05,1390.527
2012-11-06,1402.169
2012-11-07,1409.94
2012-11-08,1394.543
2012-11-09,1392.672
2012-11-12,1386.346
2012-11-13,1374.315
2012-11-14,1369.526
2012-11-15,1356.553
2012-11-16,1350.601
2012-11-19,1361.225
2012-11-20,1361.137
2012-11-21,1355.638
2012-11-22,1361.094
2012-11-23,1374.66
2012-11-26,1378.228
2012-11-27,1385.376
2012-11-28,1382.131
2012-11-29,1400.878
2012-11-30,1408.652
2012-12-03,1408.031
2012-12-04,1410.1
2012-12-05,1424.597
2012-12-06,1435.23
2012-12-07,1439.821
2012-12-10,1441.517
2012-12-11,1452.121
2012-12-12,1465.41
2012-12-13,1467.472
2012-12-14,1468.668
2012-12-17,1470.082
2012-12-18,1477.147
2012-12-19,1487.41
2012-12-20,1489.08
2012-12-21,1475.299
2012-12-24,1473.402
2012-12-25,1475.958
2012-12-26,1479.74
2012-12-27,1486.889
2012-12-28,1496.726
2012-12-31,1497.065
2013-01-01,1498.209
2013-01-02,1532.726
2013-01-03,1549.803
2013-01-04,1548.189
2013-01-07,1550.958
2013-01-08,1538.205
2013-01-09,1540.271
2013-01-10,1545.203
2013-01-11,1535.007
2013-01-14,1548.526
2013-01-15,1540.307
2013-01-16,1535.775
2013-01-17,1534.258
2013-01-18,1545.359
2013-01-21,1543.793
2013-01-22,1544.434
2013-01-23,1532.729
2013-01-24,1527.702
2013-01-25,1523.183
2013-01-28,1513.69
2013-01-29,1523.652
2013-01-30,1522.828
2013-01-31,1523.711
2013-02-01,1522.433
2013-02-04,1524.685
2013-02-05,1518.149
2013-02-06,1513.806
2013-02-07,1505.003
2013-02-08,1500.999
2013-02-11,1499.776
2013-02-12,1499.785
2013-02-13,1511.717
2013-02-14,1517.105
2013-02-15,1518.759
2013-02-18,1518.296
2013-02-19,1515.238
2013-02-20,1523.221
2013-02-21,1501.196
2013-02-22,1506.387
2013-02-25,1504.273
2013-02-26,1489.096
2013-02-27,1495.686
2013-02-28,1509.632
2013-03-01,1507.028
2013-03-04,1488.387
2013-03-05,1500.89
2013-03-06,1511.308
2013-03-07,1509.154
2013-03-08,1516.892
2013-03-11,1514.053
2013-03-12,1503.548
2013-03-13,1489.481
2013-03-14,1483.92
2013-03-15,1475.345
2013-03-18,1461.68
2013-03-19,1455.113
2013-03-20,1452.569
2013-03-21,1448.355
2013-03-22,1441.397
2013-03-25,1452.551
2013-03-26,1461.711
2013-03-27,1463.779
2013-03-28,1465.468
2013-03-29,1469.892
2013-04-01,1467.506
2013-04-02,1466.514
2013-04-03,1462.585
2013-04-04,1452.647
2013-04-05,1435.916
2013-04-08,1430.295
2013-04-09,1439.71
2013-04-10,1452.98
2013-04-11,1458.858
2013-04-12,1446.107
2013-04-15,1423.488
2013-04-16,1432.616
2013-04-17,1427.767
2013-04-18,1423.318
2013-04-19,1439.185
2013-04-22,1440.707
2013-04-23,1437.734
2013-04-24,1447.19
2013-04-25,1459.51
2013-04-26,1449.402
2013-04-29,1456.945
2013-04-30,1469.664
2013-05-01,1467.849
2013-05-02,1467.739
2013-05-03,1472.442
2013-05-06,1476.831
2013-05-07,1482.479
2013-05-08,1497.724
2013-05-09,1502.553
2013-05-10,1486.312
2013-05-13,1480.445
2013-05-14,1484.166
2013-05-15,1484.24
2013-05-16,1487.991
2013-05-17,1485.561
2013-05-20,1480.053
2013-05-21,1482.014
2013-05-22,1482.335
2013-05-23,1451.527
2013-05-24,1452.125
2013-05-27,1452.375
2013-05-28,1456.036
2013-05-29,1446.92
2013-05-30,1431.324
2013-05-31,1427.121
2013-06-03,1410.752
2013-06-04,1422.234
2013-06-05,1407.759
2013-06-06,1397.471
2013-06-07,1397.719
2013-06-10,1384.2
2013-06-11,1364.027
2013-06-12,1363.301
2013-06-13,1349.355
2013-06-14,1359.242
2013-06-17,1363.656
2013-06-18,1356.808
2013-06-19,1347.756
2013-06-20,1294.648
2013-06-21,1279.909
2013-06-24,1256.2
2013-06-25,1255.274
2013-06-26,1278.973
2013-06-27,1303.336
2013-06-28,1336.415
2013-07-01,1343.631
2013-07-02,1334.806
2013-07-03,1307.84
2013-07-04,1319.204
2013-07-05,1312.93
2013-07-08,1300.169
2013-07-09,1308.19
2013-07-10,1309.83
2013-07-11,1345.211
2013-07-12,1347.975
2013-07-15,1361.501
2013-07-16,1364.532
2013-07-17,1369.485
2013-07-18,1368.363
2013-07-19,1362.87
2013-07-22,1366.575
2013-07-23,1389.807
2013-07-24,1385.831
2013-07-25,1377.682
2013-07-26,1374.604
2013-07-29,1362.683
2013-07-30,1359.459
2013-07-31,1348.881
2013-08-01,1355.99
2013-08-02,1358.782
2013-08-05,1364.162
2013-08-06,1352.951
2013-08-07,1344.624
2013-08-08,1355.094
2013-08-09,1358.945
2013-08-12,1370.003
2013-08-13,1376.784
2013-08-14,1381.392
2013-08-15,1367.448
2013-08-16,1363.968
2013-08-19,1350.277
2013-08-20,1333.263
2013-08-21,1319.947
2013-08-22,1317.561
2013-08-23,1329.564
2013-08-26,1331.009
2013-08-27,1305.471
2013-08-28,1298.886
2013-08-29,1308.913
2013-08-30,1328.797
2013-09-02,1340.409
2013-09-03,1339.501
2013-09-04,1347.495
2013-09-05,1360.961
2013-09-06,1371.546
2013-09-09,1396.113
2013-09-10,1414.102
2013-09-11,1421.882
2013-09-12,1421.523
2013-09-13,1413.736
2013-09-16,1428.597
2013-09-17,1431.778
2013-09-18,1430.853
2013-09-19,1454.313
2013-09-20,1442.414
2013-09-23,1457.061
2013-09-24,1446.863
2013-09-25,1445.615
2013-09-26,1434.951
2013-09-27,1430.545
2013-09-30,1422.656
2013-10-01,1427.566
2013-10-02,1428.686
2013-10-03,1438.057
2013-10-04,1442.099
2013-10-07,1442.29
2013-10-08,1444.173
2013-10-09,1438.952
2013-10-10,1451.07
2013-10-11,1463.042
2013-10-14,1463.381
2013-10-15,1473.609
2013-10-16,1477.434
2013-10-17,1484.188
2013-10-18,1496.686
2013-10-21,1497.988
2013-10-22,1505.782
2013-10-23,1492.881
2013-10-24,1493.682
2013-10-25,1483.865
2013-10-28,1485.998
2013-10-29,1486.303
2013-10-30,1493.6
2013-10-31,1480.312
2013-11-01,1469.419
2013-11-04,1465.901
2013-11-05,1455.82
2013-11-06,1457.087
2013-11-07,1447.33
2013-11-08,1429.42
2013-11-11,1415.805
2013-11-12,1414.817
2013-11-13,1402.563
2013-11-14,1418.424
2013-11-15,1433.424
2013-11-18,1453.064
2013-11-19,1455.655
2013-11-20,1450.221
2013-11-21,1432.121
2013-11-22,1438.359
2013-11-25,1443.46
2013-11-26,1437.332
2013-11-27,1442.486
2013-11-28,1448.957
2013-11-29,1460.802
2013-12-02,1455.102
2013-12-03,1440.189
2013-12-04,1431.346
2013-12-05,1433.923
2013-12-06,1434.525
2013-12-09,1447.455
2013-12-10,1442.959
2013-12-11,1429.084
2013-12-12,1410.95
2013-12-13,1412.099
2013-12-16,1407.55
2013-12-17,1411.236
2013-12-18,1414.741
2013-12-19,1410.991
2013-12-20,1411.594
2013-12-23,1416.902
2013-12-24,1423.579
2013-12-25,1423.351
2013-12-26,1420.615
2013-12-27,1427.346
2013-12-30,1434.991
2013-12-31,1438.013
2014-01-01,1438.722
2014-01-02,1428.818
2014-01-03,1415.68
2014-01-06,1397.833
2014-01-07,1396.508
2014-01-08,1401.333
2014-01-09,1393.24
2014-01-10,1403.581
2014-01-13,1411.145
2014-01-14,1406.515
2014-01-15,1407.889
2014-01-16,1406.373
2014-01-17,1402.449
2014-01-20,1399.91
2014-01-21,1399.931
2014-01-22,1407.584
2014-01-23,1394.199
2014-01-24,1376.401
2014-01-27,1342.765
2014-01-28,1346.708
2014-01-29,1351.163
2014-01-30,1346.745
2014-01-31,1350.469
2014-02-03,1335.533
2014-02-04,1320.216
2014-02-05,1318.306
2014-02-06,1335.102
2014-02-07,1346.101
2014-02-10,1345.522
2014-02-11,1350.877
2014-02-12,1367.132
2014-02-13,1358.137
2014-02-14,1370.935
2014-02-17,1380.479
2014-02-18,1373.135
2014-02-19,1375.049
2014-02-20,1366.696
2014-02-21,1373.611
2014-02-24,1370.041
2014-02-25,1367.314
2014-02-26,1367.286
2014-02-27,1376.432
2014-02-28,1387.665
2014-03-03,1373.172
2014-03-04,1373.684
2014-03-05,1380.174
2014-03-06,1398.942
2014-03-07,1392.92
2014-03-10,1379.208
2014-03-11,1382.912
2014-03-12,1368.726
2014-03-13,1371.538
2014-03-14,1363.84
2014-03-17,1369.211
2014-03-18,1378.059
2014-03-19,1378.048
2014-03-20,1360.882
2014-03-21,1368.659
2014-03-24,1376.674
2014-03-25,1385.637
2014-03-26,1395.281
2014-03-27,1407.325
2014-03-28,1421.669
2014-03-31,1435.651
2014-04-01,1440.751
2014-04-02,1448.762
2014-04-03,1442.77
2014-04-04,1443.086
2014-04-07,1447.352
2014-04-08,1456.468
2014-04-09,1467.528
2014-04-10,1481.341
2014-04-11,1475.424
2014-04-14,1468.606
2014-04-15,1455.573
2014-04-16,1455.695
2014-04-17,1464.835
2014-04-18,1465.193
2014-04-21,1463.986
2014-04-22,1463.599
2014-04-23,1457.095
2014-04-24,1457.398
2014-04-25,1439.756
2014-04-28,1437.838
2014-04-29,1446.323
2014-04-30,1443.8
2014-05-01,1443.648
2014-05-02,1454.273
2014-05-05,1448.913
2014-05-06,1450.476
2014-05-07,1445.248
2014-05-08,1448.126
2014-05-09,1445.672
2014-05-12,1451.99
2014-05-13,1462.078
2014-05-14,1477.33
2014-05-15,1474.192
2014-05-16,1480.74
2014-05-19,1494.564
2014-05-20,1479.188
2014-05-21,1477.746
2014-05-22,1494.035
2014-05-23,1502.249
2014-05-26,1498.651
2014-05-27,1487.155
2014-05-28,1492.942
2014-05-29,1491.297
2014-05-30,1477.685
2014-06-02,1480.828
2014-06-03,1488.271
2014-06-04,1482.387
2014-06-05,1490.446
2014-06-06,1499.84
2014-06-09,1507.42
2014-06-10,1514.649
2014-06-11,1509.624
2014-06-12,1510.044
2014-06-13,1500.293
2014-06-16,1497.372
2014-06-17,1498.004
2014-06-18,1496.996
2014-06-19,1503.363
2014-06-20,1497.351
2014-06-23,1492.768
2014-06-24,1494.701
2014-06-25,1488.848
2014-06-26,1492.379
2014-06-27,1492.532
2014-06-30,1505.116
2014-07-01,1507.814
2014-07-02,1514.815
2014-07-03,1517.231
2014-07-04,1522.086
2014-07-07,1526.24
2014-07-08,1523.168
2014-07-09,1522.492
2014-07-10,1526.334
2014-07-11,1514.057
2014-07-14,1523.851
2014-07-15,1525.504
2014-07-16,1525.523
2014-07-17,1526.652
2014-07-18,1521.647
2014-07-21,1524.826
2014-07-22,1536.974
2014-07-23,1542.913
2014-07-24,1549.125
2014-07-25,1546.546
2014-07-28,1554.203
2014-07-29,1550.019
2014-07-30,1546.041
2014-07-31,1534.614
2014-08-01,1529.449
2014-08-04,1541.15
2014-08-05,1532.244
2014-08-06,1522.523
2014-08-07,1514.938
2014-08-08,1507.279
2014-08-11,1528.06
2014-08-12,1534.558
2014-08-13,1543.517
2014-08-14,1545.782
2014-08-15,1544.744
2014-08-18,1548.074
2014-08-19,1558.915
2014-08-20,1558.087
2014-08-21,1553.489
2014-08-22,1561.175
2014-08-25,1558.639
2014-08-26,1561.753
2014-08-27,1570.864
2014-08-28,1562.03
2014-08-29,1565.34
2014-09-01,1573.236
2014-09-02,1567.898
2014-09-03,1581.681
2014-09-04,1581.161
2014-09-05,1574.462
2014-09-08,1572.807
2014-09-09,1561.707
2014-09-10,1551.27
2014-09-11,1545.161
2014-09-12,1534.876
2014-09-15,1525.36
2014-09-16,1517.008
2014-09-17,1526.509
2014-09-18,1521.58
2014-09-19,1520.172
2014-09-22,1502.304
2014-09-23,1492.46
2014-09-24,1494.676
2014-09-25,1480.198
2014-09-26,1474.009
2014-09-29,1454.884
2014-09-30,1450.71
2014-10-01,1438.734
2014-10-02,1434.479
2014-10-03,1439.878
2014-10-06,1448.158
2014-10-07,1445.439
2014-10-08,1436.114
2014-10-09,1448.086
2014-10-10,1429.241
2014-10-13,1413.988
2014-10-14,1420.873
2014-10-15,1402.07
2014-10-16,1390.179
2014-10-17,1391.334
2014-10-20,1403.441
2014-10-21,1407.539
2014-10-22,1417.119
2014-10-23,1414.358
2014-10-24,1415.448
2014-10-27,1409.125
2014-10-28,1420.693
2014-10-29,1444.076
2014-10-30,1438.03
2014-10-31,1446.334
2014-11-03,1442.246
2014-11-04,1435.797
2014-11-05,1429.288
2014-11-06,1421.481
2014-11-07,1422.126
2014-11-10,1433.337
2014-11-11,1426.912
2014-11-12,1425.68
2014-11-13,1422.78
2014-11-14,1419.192
2014-11-17,1415.701
2014-11-18,1417.995
2014-11-19,1417.712
2014-11-20,1416.796
2014-11-21,1429.599
2014-11-24,1441.422
2014-11-25,1438.828
2014-11-26,1441.335
2014-11-27,1442.253
2014-11-28,1432.608
2014-12-01,1409.883
2014-12-02,1412.419
2014-12-03,1415.334
2014-12-04,1418.052
2014-12-05,1411.395
2014-12-08,1401.011
2014-12-09,1384.828
2014-12-10,1379.568
2014-12-11,1358.063
2014-12-12,1353.465
2014-12-15,1339.218
2014-12-16,1323.566
2014-12-17,1328.035
2014-12-18,1348.422
2014-12-19,1353.172
2014-12-22,1364.54
2014-12-23,1355.926
2014-12-24,1356.42
2014-12-25,1355.415
