Date,EM (EMERGING MARKETS) MID VALUE Mid Cap
2014-12-29,1330.311
2014-12-30,1330.14
2014-12-31,1333.028
2015-01-01,1333.44
2015-01-02,1330.699
2015-01-05,1319.416
2015-01-06,1312.939
2015-01-07,1316.257
2015-01-08,1334.18
2015-01-09,1338.171
2015-01-12,1333.384
2015-01-13,1337.098
2015-01-14,1336.266
2015-01-15,1338.272
2015-01-16,1334.622
2015-01-19,1330.308
2015-01-20,1334.325
2015-01-21,1348.698
2015-01-22,1362.079
2015-01-23,1368.483
2015-01-26,1366.655
2015-01-27,1372.601
2015-01-28,1369.403
2015-01-29,1352.259
2015-01-30,1342.439
2015-02-02,1345.683
2015-02-03,1357.962
2015-02-04,1365.537
2015-02-05,1363.791
2015-02-06,1358.373
2015-02-09,1349.474
2015-02-10,1342.104
2015-02-11,1337.339
2015-02-12,1346.999
2015-02-13,1363.413
2015-02-16,1359.871
2015-02-17,1356.075
2015-02-18,1355.334
2015-02-19,1358.427
2015-02-20,1357.738
2015-02-23,1358.249
2015-02-24,1360.692
2015-02-25,1372.192
2015-02-26,1377.543
2015-02-27,1379.211
2015-03-02,1378.368
2015-03-03,1374.297
2015-03-04,1362.757
2015-03-05,1359.633
2015-03-06,1352.117
2015-03-09,1331.805
2015-03-10,1313.18
2015-03-11,1304.259
2015-03-12,1313.152
2015-03-13,1300.302
2015-03-16,1296.343
2015-03-17,1310.129
2015-03-18,1319.113
2015-03-19,1331.599
2015-03-20,1340.925
2015-03-23,1349.169
2015-03-24,1357.258
2015-03-25,1349.126
2015-03-26,1336.428
2015-03-27,1331.44
2015-03-30,1342.699
2015-03-31,1344.688
2015-04-01,1353.183
2015-04-02,1367.761
2015-04-03,1371.563
2015-04-06,1384.228
2015-04-07,1385.365
2015-04-08,1402.647
2015-04-09,1409.56
2015-04-10,1420.797
2015-04-13,1431.167
2015-04-14,1427.821
2015-04-15,1428.191
2015-04-16,1442.547
2015-04-17,1434.152
2015-04-20,1423.361
2015-04-21,1435.595
2015-04-22,1451.406
2015-04-23,1459.932
2015-04-24,1464.011
2015-04-27,1479.391
2015-04-28,1483.209
2015-04-29,1472.817
2015-04-30,1461.095
2015-05-01,1458.474
2015-05-04,1461.315
2015-05-05,1463.786
2015-05-06,1445.571
2015-05-07,1416.658
2015-05-08,1436.114
2015-05-11,1438.969
2015-05-12,1431.286
2015-05-13,1441.968
2015-05-14,1444.467
2015-05-15,1449.302
2015-05-18,1446.293
2015-05-19,1451.821
2015-05-20,1446.107
2015-05-21,1439.068
2015-05-22,1446.544
2015-05-25,1444.35
2015-05-26,1432.592
2015-05-27,1425.345
2015-05-28,1408.991
2015-05-29,1402.382
2015-06-01,1396.79
2015-06-02,1387.091
2015-06-03,1388.255
2015-06-04,1370.075
2015-06-05,1353.363
2015-06-08,1342.614
2015-06-09,1332.332
2015-06-10,1340.979
2015-06-11,1335.503
2015-06-12,1331.021
2015-06-15,1316.546
2015-06-16,1306.124
2015-06-17,1313.793
2015-06-18,1328.458
2015-06-19,1328.984
2015-06-22,1343.891
2015-06-23,1351.001
2015-06-24,1350.28
2015-06-25,1350.839
2015-06-26,1337.568
2015-06-29,1307.184
2015-06-30,1328.229
2015-07-01,1330.38
2015-07-02,1329.18
2015-07-03,1317.419
2015-07-06,1290.207
2015-07-07,1274.54
2015-07-08,1238.986
2015-07-09,1263.968
2015-07-10,1279.791
2015-07-13,1292.935
2015-07-14,1291.226
2015-07-15,1287.739
2015-07-16,1294.191
2015-07-17,1294.399
2015-07-20,1280.057
2015-07-21,1285.72
2015-07-22,1272.243
2015-07-23,1260.674
2015-07-24,1239.901
2015-07-27,1212.14
2015-07-28,1210.99
2015-07-29,1215.743
2015-07-30,1213.52
2015-07-31,1230.287
2015-08-03,1210.566
2015-08-04,1214.314
2015-08-05,1213.245
2015-08-06,1207.032
2015-08-07,1205.032
2015-08-10,1207.349
2015-08-11,1193.263
2015-08-12,1171.076
2015-08-13,1171.166
2015-08-14,1168.662
2015-08-17,1157.518
2015-08-18,1145.478
2015-08-19,1132.649
2015-08-20,1122.715
2015-08-21,1095.468
2015-08-24,1036.907
2015-08-25,1056.472
2015-08-26,1059.926
2015-08-27,1091.756
2015-08-28,1107.457
2015-08-31,1104.653
2015-09-01,1086.238
2015-09-02,1078.207
2015-09-03,1082.529
2015-09-04,1066.706
2015-09-07,1055.998
2015-09-08,1067.524
2015-09-09,1093.453
2015-09-10,1102.268
2015-09-11,1102.874
2015-09-14,1109.545
2015-09-15,1107.639
2015-09-16,1126.813
2015-09-17,1133.647
2015-09-18,1137.653
2015-09-21,1119.687
2015-09-22,1111.593
2015-09-23,1087.953
2015-09-24,1077.62
2015-09-25,1083.321
2015-09-28,1071.773
2015-09-29,1065.338
2015-09-30,1081.791
2015-10-01,1091.161
2015-10-02,1097.534
2015-10-05,1123.263
2015-10-06,1130.703
2015-10-07,1152.713
2015-10-08,1146.17
2015-10-09,1160.794
2015-10-12,1175.89
2015-10-13,1166.458
2015-10-14,1160.026
2015-10-15,1178.662
2015-10-16,1177.479
2015-10-19,1178.762
2015-10-20,1175.41
2015-10-21,1167.882
2015-10-22,1165.415
2015-10-23,1176.906
2015-10-26,1179.252
2015-10-27,1172.665
2015-10-28,1167.356
2015-10-29,1145.292
2015-10-30,1146.725
2015-11-02,1151.331
2015-11-03,1167.212
2015-11-04,1176.428
2015-11-05,1167.859
2015-11-06,1147.063
2015-11-09,1131.699
2015-11-10,1117.524
2015-11-11,1114.666
2015-11-12,1110.11
2015-11-13,1094.355
2015-11-16,1084.932
2015-11-17,1094.601
2015-11-18,1087.849
2015-11-19,1110.711
2015-11-20,1118.763
2015-11-23,1112.12
2015-11-24,1112.71
2015-11-25,1106.946
2015-11-26,1110.675
2015-11-27,1100.585
2015-11-30,1084.751
2015-12-01,1098.647
2015-12-02,1091.914
2015-12-03,1085.417
2015-12-04,1077.052
2015-12-07,1071.627
2015-12-08,1053.163
2015-12-09,1050.414
2015-12-10,1034.785
2015-12-11,1009.575
2015-12-14,1011.465
2015-12-15,1023.109
2015-12-16,1036.049
2015-12-17,1048.526
2015-12-18,1042.489
2015-12-21,1049.615
2015-12-22,1051.534
2015-12-23,1061.816
2015-12-24,1062.434
2015-12-25,1063.156
2015-12-28,1059.411
2015-12-29,1058.901
2015-12-30,1046.623
2015-12-31,1052.77
2016-01-01,1053.35
2016-01-04,1017.865
2016-01-05,1021.03
2016-01-06,1013.332
2016-01-07,982.304
2016-01-08,984.606
2016-01-11,964.119
2016-01-12,966.7
2016-01-13,979.406
2016-01-14,964.973
2016-01-15,940.922
2016-01-18,931.924
2016-01-19,941.322
2016-01-20,908.604
2016-01-21,900.771
2016-01-22,930.513
2016-01-25,939.877
2016-01-26,933.222
2016-01-27,944.267
2016-01-28,955.064
2016-01-29,981.484
2016-02-01,987.195
2016-02-02,968.351
2016-02-03,952.649
2016-02-04,977.781
2016-02-05,978.128
2016-02-08,969.989
2016-02-09,962.518
2016-02-10,963.131
2016-02-11,943.568
2016-02-12,941.781
2016-02-15,968.292
2016-02-16,972.269
2016-02-17,979.225
2016-02-18,991.897
2016-02-19,985.32
2016-02-22,992.77
2016-02-23,989.002
2016-02-24,975.824
2016-02-25,976.624
2016-02-26,980.413
2016-02-29,985.425
2016-03-01,1000.603
2016-03-02,1024.079
2016-03-03,1044.134
2016-03-04,1059.48
2016-03-07,1072.987
2016-03-08,1066.151
2016-03-09,1059.43
2016-03-10,1070.491
2016-03-11,1080.999
2016-03-14,1079.592
2016-03-15,1064.311
2016-03-16,1061.56
2016-03-17,1103.66
2016-03-18,1112.179
2016-03-21,1115.42
2016-03-22,1119.304
2016-03-23,1103.118
2016-03-24,1092.155
2016-03-25,1090.316
2016-03-28,1090.022
2016-03-29,1093.82
2016-03-30,1126.362
2016-03-31,1132.362
2016-04-01,1118.164
2016-04-04,1115.463
2016-04-05,1100.147
2016-04-06,1092.56
2016-04-07,1092.52
2016-04-08,1103.856
2016-04-11,1120.704
2016-04-12,1132.0
2016-04-13,1145.689
2016-04-14,1146.197
2016-04-15,1149.495
2016-04-18,1145.288
2016-04-19,1158.124
2016-04-20,1160.982
2016-04-21,1166.779
2016-04-22,1157.081
2016-04-25,1149.044
2016-04-26,1148.721
2016-04-27,1144.869
2016-04-28,1151.779
2016-04-29,1151.638
2016-05-02,1147.043
2016-05-03,1125.939
2016-05-04,1109.446
2016-05-05,1102.305
2016-05-06,1099.126
2016-05-09,1085.528
2016-05-10,1089.893
2016-05-11,1094.813
2016-05-12,1094.642
2016-05-13,1078.15
2016-05-16,1073.728
2016-05-17,1078.588
2016-05-18,1072.436
2016-05-19,1050.221
2016-05-20,1057.626
2016-05-23,1065.295
2016-05-24,1059.046
2016-05-25,1070.962
2016-05-26,1076.475
2016-05-27,1080.344
2016-05-30,1078.519
2016-05-31,1080.612
2016-06-01,1082.213
2016-06-02,1080.669
2016-06-03,1095.185
2016-06-06,1103.17
2016-06-07,1121.682
2016-06-08,1131.728
2016-06-09,1123.798
2016-06-10,1106.265
2016-06-13,1084.153
2016-06-14,1076.143
2016-06-15,1079.376
2016-06-16,1064.919
2016-06-17,1076.355
2016-06-20,1097.289
2016-06-21,1104.669
2016-06-22,1114.648
2016-06-23,1122.458
2016-06-24,1073.646
2016-06-27,1058.055
2016-06-28,1073.363
2016-06-29,1095.975
2016-06-30,1110.468
2016-07-01,1119.8
2016-07-04,1126.308
2016-07-05,1111.406
2016-07-06,1096.778
2016-07-07,1106.605
2016-07-08,1110.94
2016-07-11,1139.451
2016-07-12,1151.176
2016-07-13,1158.116
2016-07-14,1168.649
2016-07-15,1173.707
2016-07-18,1172.363
2016-07-19,1172.048
2016-07-20,1170.746
2016-07-21,1175.071
2016-07-22,1174.918
2016-07-25,1172.061
2016-07-26,1178.489
2016-07-27,1186.491
2016-07-28,1190.002
2016-07-29,1193.478
2016-08-01,1208.721
2016-08-02,1200.114
2016-08-03,1190.265
2016-08-04,1204.48
2016-08-05,1214.548
2016-08-08,1225.467
2016-08-09,1234.21
2016-08-10,1240.753
2016-08-11,1241.424
2016-08-12,1239.857
2016-08-15,1245.018
2016-08-16,1245.16
2016-08-17,1235.687
2016-08-18,1242.852
2016-08-19,1230.709
2016-08-22,1216.882
2016-08-23,1217.321
2016-08-24,1201.072
2016-08-25,1206.801
2016-08-26,1210.848
2016-08-29,1198.684
2016-08-30,1200.48
2016-08-31,1191.364
2016-09-01,1190.194
2016-09-02,1200.649
2016-09-05,1213.891
2016-09-06,1231.83
2016-09-07,1232.628
2016-09-08,1234.377
2016-09-09,1213.481
2016-09-12,1180.993
2016-09-13,1176.898
2016-09-14,1175.545
2016-09-15,1175.438
2016-09-16,1169.893
2016-09-19,1186.119
2016-09-20,1189.204
2016-09-21,1195.738
2016-09-22,1215.879
2016-09-23,1214.918
2016-09-26,1200.145
2016-09-27,1202.301
2016-09-28,1204.119
2016-09-29,1208.698
2016-09-30,1198.461
2016-10-03,1206.659
2016-10-04,1211.021
2016-10-05,1206.192
2016-10-06,1203.324
2016-10-07,1201.221
2016-10-10,1207.002
2016-10-11,1193.086
2016-10-12,1190.589
2016-10-13,1174.827
2016-10-14,1182.983
2016-10-17,1178.299
2016-10-18,1199.545
2016-10-19,1207.73
2016-10-20,1204.903
2016-10-21,1203.119
2016-10-24,1211.201
2016-10-25,1210.886
2016-10-26,1200.171
2016-10-27,1191.937
2016-10-28,1186.908
2016-10-31,1188.392
2016-11-01,1186.279
2016-11-02,1174.886
2016-11-03,1169.842
2016-11-04,1162.789
2016-11-07,1178.431
2016-11-08,1189.496
2016-11-09,1159.068
2016-11-10,1153.194
2016-11-11,1120.353
2016-11-14,1111.99
2016-11-15,1116.176
2016-11-16,1119.434
2016-11-17,1120.319
2016-11-18,1115.085
2016-11-21,1116.207
2016-11-22,1129.486
2016-11-23,1129.248
2016-11-24,1126.432
2016-11-25,1130.966
2016-11-28,1137.857
2016-11-29,1132.234
2016-11-30,1134.865
2016-12-01,1129.311
2016-12-02,1125.159
2016-12-05,1125.294
2016-12-06,1135.525
2016-12-07,1144.532
2016-12-08,1159.36
2016-12-09,1152.231
2016-12-12,1147.154
2016-12-13,1155.133
2016-12-14,1143.63
2016-12-15,1126.137
2016-12-16,1122.024
2016-12-19,1116.065
2016-12-20,1113.849
2016-12-21,1113.51
2016-12-22,1103.154
2016-12-23,1099.183
2016-12-26,1099.824
2016-12-27,1104.173
2016-12-28,1113.36
2016-12-29,1124.495
2016-12-30,1131.245
2017-01-02,1133.391
2017-01-03,1137.022
2017-01-04,1143.713
2017-01-05,1155.272
2017-01-06,1152.354
2017-01-09,1145.921
2017-01-10,1155.359
2017-01-11,1157.137
2017-01-12,1175.632
2017-01-13,1174.678
2017-01-16,1167.078
2017-01-17,1174.844
2017-01-18,1179.52
2017-01-19,1170.926
2017-01-20,1166.565
2017-01-23,1181.108
2017-01-24,1192.546
2017-01-25,1194.591
2017-01-26,1197.957
2017-01-27,1191.453
2017-01-30,1188.458
2017-01-31,1185.599
2017-02-01,1192.388
2017-02-02,1197.98
2017-02-03,1202.88
2017-02-06,1207.736
2017-02-07,1206.942
2017-02-08,1213.969
2017-02-09,1220.345
2017-02-10,1227.213
2017-02-13,1237.294
2017-02-14,1236.239
2017-02-15,1242.166
2017-02-16,1245.129
2017-02-17,1236.888
2017-02-20,1238.219
2017-02-21,1242.438
2017-02-22,1247.747
2017-02-23,1252.961
2017-02-24,1243.917
2017-02-27,1237.824
2017-02-28,1233.442
2017-03-01,1237.103
2017-03-02,1232.927
2017-03-03,1227.873
2017-03-06,1230.776
2017-03-07,1235.417
2017-03-08,1230.519
2017-03-09,1213.101
2017-03-10,1216.068
2017-03-13,1233.792
2017-03-14,1237.963
2017-03-15,1245.65
2017-03-16,1276.223
2017-03-17,1277.346
2017-03-20,1281.855
2017-03-21,1282.429
2017-03-22,1275.039
2017-03-23,1280.815
2017-03-24,1280.277
2017-03-27,1268.231
2017-03-28,1273.598
2017-03-29,1274.897
2017-03-30,1271.809
2017-03-31,1257.726
2017-04-03,1264.524
2017-04-04,1263.756
2017-04-05,1264.792
2017-04-06,1257.846
2017-04-07,1257.773
2017-04-10,1247.711
2017-04-11,1246.981
2017-04-12,1250.018
2017-04-13,1262.465
2017-04-14,1258.133
2017-04-17,1260.482
2017-04-18,1255.381
2017-04-19,1246.594
2017-04-20,1252.922
2017-04-21,1253.302
2017-04-24,1266.032
2017-04-25,1277.801
2017-04-26,1280.279
2017-04-27,1274.234
2017-04-28,1272.114
2017-05-01,1273.277
2017-05-02,1287.244
2017-05-03,1281.599
2017-05-04,1271.331
2017-05-05,1266.819
2017-05-08,1269.3
2017-05-09,1270.283
2017-05-10,1276.317
2017-05-11,1283.044
2017-05-12,1284.018
2017-05-15,1292.242
2017-05-16,1301.083
2017-05-17,1296.462
2017-05-18,1268.039
2017-05-19,1278.786
2017-05-22,1288.687
2017-05-23,1291.379
2017-05-24,1290.425
2017-05-25,1303.146
2017-05-26,1307.461
2017-05-29,1303.714
2017-05-30,1301.454
2017-05-31,1299.152
2017-06-01,1300.336
2017-06-02,1307.976
2017-06-05,1311.681
2017-06-06,1306.921
2017-06-07,1307.337
2017-06-08,1305.719
2017-06-09,1303.553
2017-06-12,1298.642
2017-06-13,1303.427
2017-06-14,1308.628
2017-06-15,1294.988
2017-06-16,1293.147
2017-06-19,1296.715
2017-06-20,1289.937
2017-06-21,1286.247
2017-06-22,1288.38
2017-06-23,1292.06
2017-06-26,1299.951
2017-06-27,1298.945
2017-06-28,1295.279
2017-06-29,1302.115
2017-06-30,1304.022
2017-07-03,1308.698
2017-07-04,1299.393
2017-07-05,1303.51
2017-07-06,1302.898
2017-07-07,1298.161
2017-07-10,1305.818
2017-07-11,1312.843
2017-07-12,1326.211
2017-07-13,1339.853
2017-07-14,1348.254
2017-07-17,1358.257
2017-07-18,1354.57
2017-07-19,1363.404
2017-07-20,1365.121
2017-07-21,1366.921
2017-07-24,1370.245
2017-07-25,1365.754
2017-07-26,1363.598
2017-07-27,1372.389
2017-07-28,1364.145
2017-07-31,1365.081
2017-08-01,1368.683
2017-08-02,1371.236
2017-08-03,1361.964
2017-08-04,1369.008
2017-08-07,1378.002
2017-08-08,1381.39
2017-08-09,1370.705
2017-08-10,1354.557
2017-08-11,1337.163
2017-08-14,1344.773
2017-08-15,1339.97
2017-08-16,1346.33
2017-08-17,1350.606
2017-08-18,1345.388
2017-08-21,1348.05
2017-08-22,1355.799
2017-08-23,1357.406
2017-08-24,1368.835
2017-08-25,1372.272
2017-08-28,1378.042
2017-08-29,1372.433
2017-08-30,1378.966
2017-08-31,1382.853
2017-09-01,1387.74
2017-09-04,1379.066
2017-09-05,1386.248
2017-09-06,1383.031
2017-09-07,1390.326
2017-09-08,1391.27
2017-09-11,1393.423
2017-09-12,1396.59
2017-09-13,1390.511
2017-09-14,1391.017
2017-09-15,1398.055
2017-09-18,1405.593
2017-09-19,1404.664
2017-09-20,1408.116
2017-09-21,1399.535
2017-09-22,1386.641
2017-09-25,1355.534
2017-09-26,1350.386
2017-09-27,1350.538
2017-09-28,1346.979
2017-09-29,1360.662
2017-10-02,1360.052
2017-10-03,1373.032
2017-10-04,1381.092
2017-10-05,1382.386
2017-10-06,1387.988
2017-10-09,1382.757
2017-10-10,1395.849
2017-10-11,1390.946
2017-10-12,1403.474
2017-10-13,1411.487
2017-10-16,1417.906
2017-10-17,1408.414
2017-10-18,1409.939
2017-10-19,1401.581
2017-10-20,1407.472
2017-10-23,1404.16
2017-10-24,1401.714
2017-10-25,1401.933
2017-10-26,1396.747
2017-10-27,1388.859
2017-10-30,1389.395
2017-10-31,1392.255
2017-11-01,1398.04
2017-11-02,1398.182
2017-11-03,1394.792
2017-11-06,1391.821
2017-11-07,1390.192
2017-11-08,1388.807
2017-11-09,1392.591
2017-11-10,1381.509
2017-11-13,1372.805
2017-11-14,1365.814
2017-11-15,1351.73
2017-11-16,1362.709
2017-11-17,1370.368
2017-11-20,1367.083
2017-11-21,1378.789
2017-11-22,1389.112
2017-11-23,1387.957
2017-11-24,1388.454
2017-11-27,1381.815
2017-11-28,1385.155
2017-11-29,1389.056
2017-11-30,1372.696
2017-12-01,1368.214
2017-12-04,1373.982
2017-12-05,1373.327
2017-12-06,1352.656
2017-12-07,1345.935
2017-12-08,1355.609
2017-12-11,1362.377
2017-12-12,1354.505
2017-12-13,1367.942
2017-12-14,1375.457
2017-12-15,1375.466
2017-12-18,1392.176
2017-12-19,1398.776
2017-12-20,1402.945
2017-12-21,1407.229
2017-12-22,1417.678
2017-12-25,1418.801
2017-12-26,1421.261
2017-12-27,1432.472
2017-12-28,1444.172
2017-12-29,1451.723
2018-01-01,1452.036
2018-01-02,1468.028
2018-01-03,1473.353
2018-01-04,1482.381
2018-01-05,1490.735
2018-01-08,1504.899
2018-01-09,1501.066
2018-01-10,1498.453
2018-01-11,1497.322
2018-01-12,1508.895
2018-01-15,1504.835
2018-01-16,1512.905
2018-01-17,1514.664
2018-01-18,1515.379
2018-01-19,1522.636
2018-01-22,1534.471
2018-01-23,1543.063
2018-01-24,1553.468
2018-01-25,1565.17
2018-01-26,1569.874
2018-01-29,1561.187
2018-01-30,1540.306
2018-01-31,1546.32
2018-02-01,1540.857
2018-02-02,1527.333
2018-02-05,1500.215
2018-02-06,1450.119
2018-02-07,1460.82
2018-02-08,1452.792
2018-02-09,1422.236
2018-02-12,1432.938
2018-02-13,1446.47
2018-02-14,1457.691
2018-02-15,1476.485
2018-02-16,1476.376
2018-02-19,1483.102
2018-02-20,1474.095
2018-02-21,1489.76
2018-02-22,1478.509
2018-02-23,1496.412
2018-02-26,1501.541
2018-02-27,1489.798
2018-02-28,1474.55
2018-03-01,1474.791
2018-03-02,1462.851
2018-03-05,1450.916
2018-03-06,1467.565
2018-03-07,1460.117
2018-03-08,1465.689
2018-03-09,1478.459
2018-03-12,1492.919
2018-03-13,1492.893
2018-03-14,1486.413
2018-03-15,1482.374
2018-03-16,1488.023
2018-03-19,1478.173
2018-03-20,1484.146
2018-03-21,1485.209
2018-03-22,1478.403
2018-03-23,1450.626
2018-03-26,1462.643
2018-03-27,1471.379
2018-03-28,1447.69
2018-03-29,1456.811
2018-03-30,1461.325
2018-04-02,1461.078
2018-04-03,1465.119
2018-04-04,1448.091
2018-04-05,1460.38
2018-04-06,1462.325
2018-04-09,1463.86
2018-04-10,1476.586
2018-04-11,1480.766
2018-04-12,1479.975
2018-04-13,1475.0
2018-04-16,1466.719
2018-04-17,1463.434
2018-04-18,1473.029
2018-04-19,1483.041
2018-04-20,1472.096
2018-04-23,1459.633
2018-04-24,1458.237
2018-04-25,1444.504
2018-04-26,1443.114
2018-04-27,1453.81
2018-04-30,1473.217
2018-05-01,1469.271
2018-05-02,1456.83
2018-05-03,1439.403
2018-05-04,1436.358
2018-05-07,1435.399
2018-05-08,1435.271
2018-05-09,1440.124
2018-05-10,1451.419
2018-05-11,1463.666
2018-05-14,1474.449
2018-05-15,1458.518
2018-05-16,1458.481
2018-05-17,1447.744
2018-05-18,1443.332
2018-05-21,1446.515
2018-05-22,1455.714
2018-05-23,1440.87
2018-05-24,1446.495
2018-05-25,1443.055
2018-05-28,1452.192
2018-05-29,1437.781
2018-05-30,1420.583
2018-05-31,1442.518
2018-06-01,1441.991
2018-06-04,1457.493
2018-06-05,1454.901
2018-06-06,1461.741
2018-06-07,1460.718
2018-06-08,1445.752
2018-06-11,1454.253
2018-06-12,1452.954
2018-06-13,1450.755
2018-06-14,1434.528
2018-06-15,1420.422
2018-06-18,1408.753
2018-06-19,1380.003
2018-06-20,1386.901
2018-06-21,1374.491
2018-06-22,1382.065
2018-06-25,1368.604
2018-06-26,1358.051
2018-06-27,1334.571
2018-06-28,1320.562
2018-06-29,1353.745
2018-07-02,1335.578
2018-07-03,1333.756
2018-07-04,1329.425
2018-07-05,1328.622
2018-07-06,1335.311
2018-07-09,1353.144
2018-07-10,1357.022
2018-07-11,1341.6
2018-07-12,1346.871
2018-07-13,1350.675
2018-07-16,1340.635
2018-07-17,1342.664
2018-07-18,1342.17
2018-07-19,1329.963
2018-07-20,1335.591
2018-07-23,1337.391
2018-07-24,1358.12
2018-07-25,1365.773
2018-07-26,1370.353
2018-07-27,1375.853
2018-07-30,1381.393
2018-07-31,1377.703
2018-08-01,1382.314
2018-08-02,1360.332
2018-08-03,1366.604
2018-08-06,1361.855
2018-08-07,1371.494
2018-08-08,1375.11
2018-08-09,1372.449
2018-08-10,1355.68
2018-08-13,1326.544
2018-08-14,1332.783
2018-08-15,1305.87
2018-08-16,1306.418
2018-08-17,1308.473
2018-08-20,1319.329
2018-08-21,1340.896
2018-08-22,1342.946
2018-08-23,1343.698
2018-08-24,1341.745
2018-08-27,1360.099
2018-08-28,1362.166
2018-08-29,1359.3
2018-08-30,1344.631
2018-08-31,1347.758
2018-09-03,1340.417
2018-09-04,1327.313
2018-09-05,1308.489
2018-09-06,1303.932
2018-09-07,1309.316
2018-09-10,1295.43
2018-09-11,1285.223
2018-09-12,1283.249
2018-09-13,1297.357
2018-09-14,1311.548
2018-09-17,1299.551
2018-09-18,1303.522
2018-09-19,1315.782
2018-09-20,1318.138
2018-09-21,1339.186
2018-09-24,1329.227
2018-09-25,1327.369
2018-09-26,1328.55
2018-09-27,1336.557
2018-09-28,1333.048
2018-10-01,1332.778
2018-10-02,1318.277
2018-10-03,1317.032
2018-10-04,1292.858
2018-10-05,1280.825
2018-10-08,1263.635
2018-10-09,1264.938
2018-10-10,1257.032
2018-10-11,1210.38
2018-10-12,1235.002
2018-10-15,1230.024
2018-10-16,1241.241
2018-10-17,1241.846
2018-10-18,1229.227
2018-10-19,1227.043
2018-10-22,1237.806
2018-10-23,1211.0
2018-10-24,1208.113
2018-10-25,1199.564
2018-10-26,1189.228
2018-10-29,1186.127
2018-10-30,1183.723
2018-10-31,1200.992
2018-11-01,1211.782
2018-11-02,1242.4
2018-11-05,1244.629
2018-11-06,1248.024
2018-11-07,1257.328
2018-11-08,1256.034
2018-11-09,1240.914
2018-11-12,1229.606
2018-11-13,1228.046
2018-11-14,1227.434
2018-11-15,1236.706
2018-11-16,1244.999
2018-11-19,1255.051
2018-11-20,1241.059
2018-11-21,1244.99
2018-11-22,1242.535
2018-11-23,1237.126
2018-11-26,1240.061
2018-11-27,1239.972
2018-11-28,1249.993
2018-11-29,1261.911
2018-11-30,1259.843
2018-12-03,1283.462
2018-12-04,1284.989
2018-12-05,1270.819
2018-12-06,1247.003
2018-12-07,1250.031
2018-12-10,1226.739
2018-12-11,1225.534
2018-12-12,1243.108
2018-12-13,1254.861
2018-12-14,1242.976
2018-12-17,1236.194
2018-12-18,1233.584
2018-12-19,1243.45
2018-12-20,1237.959
2018-12-21,1228.43
2018-12-24,1223.456
2018-12-25,1220.09
2018-12-26,1214.139
2018-12-27,1220.752
2018-12-28,1233.089
2018-12-31,1241.839
2019-01-01,1241.514
2019-01-02,1228.674
2019-01-03,1227.803
2019-01-04,1237.969
2019-01-07,1253.936
2019-01-08,1250.149
2019-01-09,1267.601
2019-01-10,1277.753
2019-01-11,1281.652
2019-01-14,1277.109
2019-01-15,1289.917
2019-01-16,1295.285
2019-01-17,1296.397
2019-01-18,1303.084
2019-01-21,1301.969
2019-01-22,1297.822
2019-01-23,1303.259
2019-01-24,1315.944
2019-01-25,1324.228
2019-01-28,1319.504
2019-01-29,1322.972
2019-01-30,1326.537
2019-01-31,1344.705
2019-02-01,1344.524
2019-02-04,1341.054
2019-02-05,1343.469
2019-02-06,1339.256
2019-02-07,1332.267
2019-02-08,1328.294
2019-02-11,1318.84
2019-02-12,1324.095
2019-02-13,1322.64
2019-02-14,1321.928
2019-02-15,1313.1
2019-02-18,1319.064
2019-02-19,1320.404
2019-02-20,1337.442
2019-02-21,1339.002
2019-02-22,1347.343
2019-02-25,1355.192
2019-02-26,1353.121
2019-02-27,1346.352
2019-02-28,1331.528
2019-03-01,1333.394
2019-03-04,1334.405
2019-03-05,1333.552
2019-03-06,1334.586
2019-03-07,1320.028
2019-03-08,1309.881
2019-03-11,1318.286
2019-03-12,1330.298
2019-03-13,1330.33
2019-03-14,1327.547
2019-03-15,1338.167
2019-03-18,1353.35
2019-03-19,1353.166
2019-03-20,1350.49
2019-03-21,1351.125
2019-03-22,1341.693
2019-03-25,1331.833
2019-03-26,1336.153
2019-03-27,1325.691
2019-03-28,1323.733
2019-03-29,1344.098
2019-04-01,1355.873
2019-04-02,1356.892
2019-04-03,1367.509
2019-04-04,1367.493
2019-04-05,1368.765
2019-04-08,1372.895
2019-04-09,1377.349
2019-04-10,1383.922
2019-04-11,1373.172
2019-04-12,1371.953
2019-04-15,1372.407
2019-04-16,1372.292
2019-04-17,1374.032
2019-04-18,1367.366
2019-04-19,1367.959
2019-04-22,1363.194
2019-04-23,1357.345
2019-04-24,1352.68
2019-04-25,1345.078
2019-04-26,1348.223
2019-04-29,1350.169
2019-04-30,1348.31
2019-05-01,1349.393
2019-05-02,1341.942
2019-05-03,1344.11
2019-05-06,1320.22
2019-05-07,1317.409
2019-05-08,1307.254
2019-05-09,1278.077
2019-05-10,1285.512
2019-05-13,1263.603
2019-05-14,1257.337
2019-05-15,1261.218
2019-05-16,1251.134
2019-05-17,1238.835
2019-05-20,1241.584
2019-05-21,1247.554
2019-05-22,1249.397
2019-05-23,1238.05
2019-05-24,1240.028
2019-05-27,1249.281
2019-05-28,1242.536
2019-05-29,1241.569
2019-05-30,1257.529
2019-05-31,1267.71
2019-06-03,1276.843
2019-06-04,1275.148
2019-06-05,1275.313
2019-06-06,1272.258
2019-06-07,1278.276
2019-06-10,1295.473
2019-06-11,1306.957
2019-06-12,1301.095
2019-06-13,1300.005
2019-06-14,1290.918
2019-06-17,1283.084
2019-06-18,1296.359
