Date,EUROPE VALUE Standard (Large+Mid Cap)
2009-12-01,6458.199
2009-12-02,6473.43
2009-12-03,6463.85
2009-12-04,6456.614
2009-12-07,6393.828
2009-12-08,6254.336
2009-12-09,6186.326
2009-12-10,6241.765
2009-12-11,6217.677
2009-12-14,6287.723
2009-12-15,6245.362
2009-12-16,6340.118
2009-12-17,6148.678
2009-12-18,6081.952
2009-12-21,6202.297
2009-12-22,6209.816
2009-12-23,6276.95
2009-12-24,6285.806
2009-12-25,6285.806
2009-12-28,6340.46
2009-12-29,6362.299
2009-12-30,6289.838
2009-12-31,6326.32
2010-01-01,6326.32
2010-01-04,6465.17
2010-01-05,6481.063
2010-01-06,6469.964
2010-01-07,6437.394
2010-01-08,6460.182
2010-01-11,6558.127
2010-01-12,6494.623
2010-01-13,6480.615
2010-01-14,6497.475
2010-01-15,6374.397
2010-01-18,6418.627
2010-01-19,6428.294
2010-01-20,6244.122
2010-01-21,6128.058
2010-01-22,6086.928
2010-01-25,6061.115
2010-01-26,6050.857
2010-01-27,5974.593
2010-01-28,5863.179
2010-01-29,5902.377
2010-02-01,5944.041
2010-02-02,6014.147
2010-02-03,5959.287
2010-02-04,5734.622
2010-02-05,5570.082
2010-02-08,5613.884
2010-02-09,5630.626
2010-02-10,5672.932
2010-02-11,5629.994
2010-02-12,5606.981
2010-02-15,5629.809
2010-02-16,5742.384
2010-02-17,5799.97
2010-02-18,5817.675
2010-02-19,5791.473
2010-02-22,5813.838
2010-02-23,5724.355
2010-02-24,5754.108
2010-02-25,5621.365
2010-02-26,5735.51
2010-03-01,5707.449
2010-03-02,5788.677
2010-03-03,5902.797
2010-03-04,5875.659
2010-03-05,5980.963
2010-03-08,6000.824
2010-03-09,5968.668
2010-03-10,6051.902
2010-03-11,6042.332
2010-03-12,6096.619
2010-03-15,6003.837
2010-03-16,6110.737
2010-03-17,6172.68
2010-03-18,6089.005
2010-03-19,6023.009
2010-03-22,6008.339
2010-03-23,6048.945
2010-03-24,5968.557
2010-03-25,6035.198
2010-03-26,6043.618
2010-03-29,6088.398
2010-03-30,6060.442
2010-03-31,6095.807
2010-04-01,6192.539
2010-04-02,6192.539
2010-04-05,6183.654
2010-04-06,6172.87
2010-04-07,6142.551
2010-04-08,6093.053
2010-04-09,6224.805
2010-04-12,6300.566
2010-04-13,6259.122
2010-04-14,6337.297
2010-04-15,6361.676
2010-04-16,6223.682
2010-04-19,6170.309
2010-04-20,6260.963
2010-04-21,6182.761
2010-04-22,6052.384
2010-04-23,6111.757
2010-04-26,6147.183
2010-04-27,5940.027
2010-04-28,5827.428
2010-04-29,5906.809
2010-04-30,5897.811
2010-05-03,5862.121
2010-05-04,5614.799
2010-05-05,5498.408
2010-05-06,5317.141
2010-05-07,5082.661
2010-05-10,5574.848
2010-05-11,5474.705
2010-05-12,5548.112
2010-05-13,5503.065
2010-05-14,5234.966
2010-05-17,5188.975
2010-05-18,5288.436
2010-05-19,5119.537
2010-05-20,5028.107
2010-05-21,5098.48
2010-05-24,5029.038
2010-05-25,4849.046
2010-05-26,4939.625
2010-05-27,5123.504
2010-05-28,5130.692
2010-05-31,5116.553
2010-06-01,5106.479
2010-06-02,5065.971
2010-06-03,5137.468
2010-06-04,4959.711
2010-06-07,4874.719
2010-06-08,4819.801
2010-06-09,4940.128
2010-06-10,5033.129
2010-06-11,5083.368
2010-06-14,5214.913
2010-06-15,5270.029
2010-06-16,5275.767
2010-06-17,5308.861
2010-06-18,5339.983
2010-06-21,5386.396
2010-06-22,5303.276
2010-06-23,5229.246
2010-06-24,5155.526
2010-06-25,5112.016
2010-06-28,5194.006
2010-06-29,4957.903
2010-06-30,4996.267
2010-07-01,4966.466
2010-07-02,5024.676
2010-07-05,4979.4
2010-07-06,5159.689
2010-07-07,5250.976
2010-07-08,5335.575
2010-07-09,5349.147
2010-07-12,5361.858
2010-07-13,5508.092
2010-07-14,5530.765
2010-07-15,5530.67
2010-07-16,5446.138
2010-07-19,5415.588
2010-07-20,5379.313
2010-07-21,5406.288
2010-07-22,5573.164
2010-07-23,5555.282
2010-07-26,5650.736
2010-07-27,5734.11
2010-07-28,5727.464
2010-07-29,5759.881
2010-07-30,5702.42
2010-08-02,5950.551
2010-08-03,5964.641
2010-08-04,5943.022
2010-08-05,5942.553
2010-08-06,5936.499
2010-08-09,6004.546
2010-08-10,5872.774
2010-08-11,5657.129
2010-08-12,5625.79
2010-08-13,5588.676
2010-08-16,5607.113
2010-08-17,5685.585
2010-08-18,5653.478
2010-08-19,5558.521
2010-08-20,5435.161
2010-08-23,5467.157
2010-08-24,5375.664
2010-08-25,5307.379
2010-08-26,5396.726
2010-08-27,5429.679
2010-08-30,5406.456
2010-08-31,5419.53
2010-09-01,5619.246
2010-09-02,5623.421
2010-09-03,5697.438
2010-09-06,5724.411
2010-09-07,5620.01
2010-09-08,5682.865
2010-09-09,5736.114
2010-09-10,5725.365
2010-09-13,5839.506
2010-09-14,5882.445
2010-09-15,5885.96
2010-09-16,5882.628
2010-09-17,5818.915
2010-09-20,5916.146
2010-09-21,5910.72
2010-09-22,5937.436
2010-09-23,5888.693
2010-09-24,6021.899
2010-09-27,5989.662
2010-09-28,6005.268
2010-09-29,5996.068
2010-09-30,5999.722
2010-10-01,6039.4
2010-10-04,5967.507
2010-10-05,6132.548
2010-10-06,6186.559
2010-10-07,6221.68
2010-10-08,6208.771
2010-10-11,6213.091
2010-10-12,6150.942
2010-10-13,6312.689
2010-10-14,6357.02
2010-10-15,6330.888
2010-10-18,6345.944
2010-10-19,6242.469
2010-10-20,6335.502
2010-10-21,6373.168
2010-10-22,6325.843
2010-10-25,6346.287
2010-10-26,6295.819
2010-10-27,6212.688
2010-10-28,6301.707
2010-10-29,6304.185
2010-11-01,6297.495
2010-11-02,6396.109
2010-11-03,6355.9
2010-11-04,6547.167
2010-11-05,6459.519
2010-11-08,6397.422
2010-11-09,6445.834
2010-11-10,6293.649
2010-11-11,6262.387
2010-11-12,6265.414
2010-11-15,6265.769
2010-11-16,6095.033
2010-11-17,6126.449
2010-11-18,6236.22
2010-11-19,6230.089
2010-11-22,6140.227
2010-11-23,5949.006
2010-11-24,5975.776
2010-11-25,5986.966
2010-11-26,5878.311
2010-11-29,5713.7
2010-11-30,5666.116
2010-12-01,5818.598
2010-12-02,5957.791
2010-12-03,6035.395
2010-12-06,5991.942
2010-12-07,6072.374
2010-12-08,6061.043
2010-12-09,6090.67
2010-12-10,6105.265
2010-12-13,6199.532
2010-12-14,6223.092
2010-12-15,6173.296
2010-12-16,6125.028
2010-12-17,6060.832
2010-12-20,6080.739
2010-12-21,6158.565
2010-12-22,6135.067
2010-12-23,6131.424
2010-12-24,6148.498
2010-12-27,6106.391
2010-12-28,6108.298
2010-12-29,6134.165
2010-12-30,6121.068
2010-12-31,6159.4
2011-01-03,6191.609
2011-01-04,6239.983
2011-01-05,6171.428
2011-01-06,6144.936
2011-01-07,6095.502
2011-01-10,6012.35
2011-01-11,6072.258
2011-01-12,6254.859
2011-01-13,6395.217
2011-01-14,6413.671
2011-01-17,6380.725
2011-01-18,6502.672
2011-01-19,6487.958
2011-01-20,6415.046
2011-01-21,6566.454
2011-01-24,6634.331
2011-01-25,6572.512
2011-01-26,6616.475
2011-01-27,6670.374
2011-01-28,6568.453
2011-01-31,6596.623
2011-02-01,6758.42
2011-02-02,6768.915
2011-02-03,6670.377
2011-02-04,6650.605
2011-02-07,6704.935
2011-02-08,6768.411
2011-02-09,6762.035
2011-02-10,6689.934
2011-02-11,6665.058
2011-02-14,6626.642
2011-02-15,6689.378
2011-02-16,6754.471
2011-02-17,6805.435
2011-02-18,6848.135
2011-02-21,6759.707
2011-02-22,6718.345
2011-02-23,6696.182
2011-02-24,6667.484
2011-02-25,6711.667
2011-02-28,6806.001
2011-03-01,6759.243
2011-03-02,6734.315
2011-03-03,6777.51
2011-03-04,6772.168
2011-03-07,6752.881
2011-03-08,6725.396
2011-03-09,6713.595
2011-03-10,6585.75
2011-03-11,6547.417
2011-03-14,6536.296
2011-03-15,6382.921
2011-03-16,6251.524
2011-03-17,6427.379
2011-03-18,6485.751
2011-03-21,6634.668
2011-03-22,6646.344
2011-03-23,6625.426
2011-03-24,6721.824
2011-03-25,6704.136
2011-03-28,6690.138
2011-03-29,6663.924
2011-03-30,6709.489
2011-03-31,6684.644
2011-04-01,6771.607
2011-04-04,6814.682
2011-04-05,6810.575
2011-04-06,6911.572
2011-04-07,6884.357
2011-04-08,6984.945
2011-04-11,6978.959
2011-04-12,6883.123
2011-04-13,6931.65
2011-04-14,6861.222
2011-04-15,6846.405
2011-04-18,6609.869
2011-04-19,6676.114
2011-04-20,6893.4
2011-04-21,6941.47
2011-04-22,6941.47
2011-04-25,6926.927
2011-04-26,6998.53
2011-04-27,7056.147
2011-04-28,7185.258
2011-04-29,7210.048
2011-05-02,7242.093
2011-05-03,7182.533
2011-05-04,7112.819
2011-05-05,6962.606
2011-05-06,6988.109
2011-05-09,6825.009
2011-05-10,6938.911
2011-05-11,6939.682
2011-05-12,6835.629
2011-05-13,6799.655
2011-05-16,6795.786
2011-05-17,6700.472
2011-05-18,6769.652
2011-05-19,6819.905
2011-05-20,6758.491
2011-05-23,6579.957
2011-05-24,6625.052
2011-05-25,6664.873
2011-05-26,6671.43
2011-05-27,6787.178
2011-05-30,6779.325
2011-05-31,6903.987
2011-06-01,6847.662
2011-06-02,6755.386
2011-06-03,6804.4
2011-06-06,6769.651
2011-06-07,6807.912
2011-06-08,6713.632
2011-06-09,6729.38
2011-06-10,6571.601
2011-06-13,6592.57
2011-06-14,6707.946
2011-06-15,6537.005
2011-06-16,6447.28
2011-06-17,6555.591
2011-06-20,6515.117
2011-06-21,6647.58
2011-06-22,6644.755
2011-06-23,6404.883
2011-06-24,6378.222
2011-06-27,6423.426
2011-06-28,6496.129
2011-06-29,6631.184
2011-06-30,6772.396
2011-07-01,6821.786
2011-07-04,6837.203
2011-07-05,6803.615
2011-07-06,6691.543
2011-07-07,6738.765
2011-07-08,6616.461
2011-07-11,6369.178
2011-07-12,6323.817
2011-07-13,6441.418
2011-07-14,6386.175
2011-07-15,6346.378
2011-07-18,6180.235
2011-07-19,6320.535
2011-07-20,6430.22
2011-07-21,6622.64
2011-07-22,6642.53
2011-07-25,6578.301
2011-07-26,6623.874
2011-07-27,6487.157
2011-07-28,6463.568
2011-07-29,6458.379
2011-08-01,6269.259
2011-08-02,6169.212
2011-08-03,6085.861
2011-08-04,5824.306
2011-08-05,5731.267
2011-08-08,5522.542
2011-08-09,5562.39
2011-08-10,5299.152
2011-08-11,5473.431
2011-08-12,5666.009
2011-08-15,5782.693
2011-08-16,5748.016
2011-08-17,5784.935
2011-08-18,5460.78
2011-08-19,5400.99
2011-08-22,5444.983
2011-08-23,5492.665
2011-08-24,5587.46
2011-08-25,5486.863
2011-08-26,5430.904
2011-08-29,5581.265
2011-08-30,5581.241
2011-08-31,5719.807
2011-09-01,5690.543
2011-09-02,5508.327
2011-09-05,5231.025
2011-09-06,5161.436
2011-09-07,5330.358
2011-09-08,5366.091
2011-09-09,5090.931
2011-09-12,4900.146
2011-09-13,4998.52
2011-09-14,5077.822
2011-09-15,5284.092
2011-09-16,5291.927
2011-09-19,5106.156
2011-09-20,5237.474
2011-09-21,5138.504
2011-09-22,4827.743
2011-09-23,4892.418
2011-09-26,4993.955
2011-09-27,5287.775
2011-09-28,5226.36
2011-09-29,5305.413
2011-09-30,5164.494
2011-10-03,5046.77
2011-10-04,4914.433
2011-10-05,5100.645
2011-10-06,5276.003
2011-10-07,5348.394
2011-10-10,5515.6
2011-10-11,5490.712
2011-10-12,5655.388
2011-10-13,5543.78
2011-10-14,5653.75
2011-10-17,5565.547
2011-10-18,5498.606
2011-10-19,5604.837
2011-10-20,5464.21
2011-10-21,5685.193
2011-10-24,5737.586
2011-10-25,5699.263
2011-10-26,5669.553
2011-10-27,6039.602
2011-10-28,6012.634
2011-10-31,5785.649
2011-11-01,5440.682
2011-11-02,5545.479
2011-11-03,5637.672
2011-11-04,5566.786
2011-11-07,5543.226
2011-11-08,5606.98
2011-11-09,5413.802
2011-11-10,5412.286
2011-11-11,5616.311
2011-11-14,5517.719
2011-11-15,5421.426
2011-11-16,5441.756
2011-11-17,5370.971
2011-11-18,5342.799
2011-11-21,5150.976
2011-11-22,5098.974
2011-11-23,4972.971
2011-11-24,4938.299
2011-11-25,4962.386
2011-11-28,5194.843
2011-11-29,5226.481
2011-11-30,5478.146
2011-12-01,5443.308
2011-12-02,5501.811
2011-12-05,5579.684
2011-12-06,5520.936
2011-12-07,5502.637
2011-12-08,5373.757
2011-12-09,5483.395
2011-12-12,5299.814
2011-12-13,5273.626
2011-12-14,5105.473
2011-12-15,5183.49
2011-12-16,5176.165
2011-12-19,5160.186
2011-12-20,5310.793
2011-12-21,5260.616
2011-12-22,5338.559
2011-12-23,5374.305
2011-12-26,5374.305
2011-12-27,5381.833
2011-12-28,5272.642
2011-12-29,5320.53
2011-12-30,5396.701
2012-01-02,5463.223
2012-01-03,5569.984
2012-01-04,5466.577
2012-01-05,5342.082
2012-01-06,5313.177
2012-01-09,5277.081
2012-01-10,5407.908
2012-01-11,5350.186
2012-01-12,5386.841
2012-01-13,5321.267
2012-01-16,5367.149
2012-01-17,5451.928
2012-01-18,5478.014
2012-01-19,5603.601
2012-01-20,5598.589
2012-01-23,5693.302
2012-01-24,5644.167
2012-01-25,5608.399
2012-01-26,5748.907
2012-01-27,5679.447
2012-01-30,5597.088
2012-01-31,5635.5
2012-02-01,5800.278
2012-02-02,5800.106
2012-02-03,5869.34
2012-02-06,5845.124
2012-02-07,5913.107
2012-02-08,5917.567
2012-02-09,5949.764
2012-02-10,5822.5
2012-02-13,5881.245
2012-02-14,5825.214
2012-02-15,5830.969
2012-02-16,5822.606
2012-02-17,5930.361
2012-02-20,6022.634
2012-02-21,5997.764
2012-02-22,5919.981
2012-02-23,5928.723
2012-02-24,6022.116
2012-02-27,5968.576
2012-02-28,5984.639
2012-02-29,5960.389
2012-03-01,6008.737
2012-03-02,5959.021
2012-03-05,5932.078
2012-03-06,5716.521
2012-03-07,5743.697
2012-03-08,5893.548
2012-03-09,5846.659
2012-03-12,5834.544
2012-03-13,5936.14
2012-03-14,5938.198
2012-03-15,5967.23
2012-03-16,6041.011
2012-03-19,6079.026
2012-03-20,6007.995
2012-03-21,5977.598
2012-03-22,5909.889
2012-03-23,5939.798
2012-03-26,6011.754
2012-03-27,5974.822
2012-03-28,5893.369
2012-03-29,5798.008
2012-03-30,5867.357
2012-04-02,5933.065
2012-04-03,5866.419
2012-04-04,5653.087
2012-04-05,5633.984
2012-04-06,5633.984
2012-04-09,5637.968
2012-04-10,5490.338
2012-04-11,5551.546
2012-04-12,5607.754
2012-04-13,5474.29
2012-04-16,5468.812
2012-04-17,5637.019
2012-04-18,5568.939
2012-04-19,5523.774
2012-04-20,5593.166
2012-04-23,5432.247
2012-04-24,5539.618
2012-04-25,5591.086
2012-04-26,5613.099
2012-04-27,5681.43
2012-04-30,5626.354
2012-05-01,5645.556
2012-05-02,5569.343
2012-05-03,5563.297
2012-05-04,5469.84
2012-05-07,5501.395
2012-05-08,5406.53
2012-05-09,5356.725
2012-05-10,5424.379
2012-05-11,5426.195
2012-05-14,5270.65
2012-05-15,5195.493
2012-05-16,5151.24
2012-05-17,5072.164
2012-05-18,5044.779
2012-05-21,5087.919
2012-05-22,5194.184
2012-05-23,5008.067
2012-05-24,5069.751
2012-05-25,5057.092
2012-05-28,5049.417
2012-05-29,5066.975
2012-05-30,4939.163
2012-05-31,4916.595
2012-06-01,4847.86
2012-06-04,4896.271
2012-06-05,4897.937
2012-06-06,5035.616
2012-06-07,5104.49
2012-06-08,5061.297
2012-06-11,5072.084
2012-06-12,5085.131
2012-06-13,5122.7
2012-06-14,5127.796
2012-06-15,5210.163
2012-06-18,5171.352
2012-06-19,5311.162
2012-06-20,5363.456
2012-06-21,5289.667
2012-06-22,5234.913
2012-06-25,5115.968
2012-06-26,5101.462
2012-06-27,5177.736
2012-06-28,5141.537
2012-06-29,5401.436
2012-07-02,5431.61
2012-07-03,5489.702
2012-07-04,5439.898
2012-07-05,5362.273
2012-07-06,5263.304
2012-07-09,5246.097
2012-07-10,5266.974
2012-07-11,5291.9
2012-07-12,5207.017
2012-07-13,5295.491
2012-07-16,5300.537
2012-07-17,5269.968
2012-07-18,5346.755
2012-07-19,5388.924
2012-07-20,5235.624
2012-07-23,5086.248
2012-07-24,5025.775
2012-07-25,5052.356
2012-07-26,5255.014
2012-07-27,5370.371
2012-07-30,5417.976
2012-07-31,5397.721
2012-08-01,5414.822
2012-08-02,5266.338
2012-08-03,5513.009
2012-08-06,5582.806
2012-08-07,5657.876
2012-08-08,5645.399
2012-08-09,5636.513
2012-08-10,5632.471
2012-08-13,5630.208
2012-08-14,5654.98
2012-08-15,5637.795
2012-08-16,5713.618
2012-08-17,5729.362
2012-08-20,5713.909
2012-08-21,5807.371
2012-08-22,5735.932
2012-08-23,5745.369
2012-08-24,5715.907
2012-08-27,5746.992
2012-08-28,5731.765
2012-08-29,5699.497
2012-08-30,5634.982
2012-08-31,5721.446
2012-09-03,5752.591
2012-09-04,5681.994
2012-09-05,5694.725
2012-09-06,5865.616
2012-09-07,5990.393
2012-09-10,5979.574
2012-09-11,6050.878
2012-09-12,6099.75
2012-09-13,6089.587
2012-09-14,6294.978
2012-09-17,6263.741
2012-09-18,6167.24
2012-09-19,6197.483
2012-09-20,6120.794
2012-09-21,6180.913
2012-09-24,6122.067
2012-09-25,6168.641
2012-09-26,5970.706
2012-09-27,6007.617
2012-09-28,5917.316
2012-10-01,6022.881
2012-10-02,6016.182
2012-10-03,6002.832
2012-10-04,6035.99
2012-10-05,6133.353
2012-10-08,6025.359
2012-10-09,5962.744
2012-10-10,5938.12
2012-10-11,6010.481
2012-10-12,5982.815
2012-10-15,5999.897
2012-10-16,6146.916
2012-10-17,6249.135
2012-10-18,6256.736
2012-10-19,6161.498
2012-10-22,6158.505
2012-10-23,6004.512
2012-10-24,6024.265
2012-10-25,6015.168
2012-10-26,6008.637
2012-10-29,5962.233
2012-10-30,6069.362
2012-10-31,6039.08
2012-11-01,6118.16
2012-11-02,6092.545
2012-11-05,6010.999
2012-11-06,6064.601
2012-11-07,5948.217
2012-11-08,5924.64
2012-11-09,5894.102
2012-11-12,5882.027
2012-11-13,5909.063
2012-11-14,5864.586
2012-11-15,5849.169
2012-11-16,5729.218
2012-11-19,5919.318
2012-11-20,5922.31
2012-11-21,5956.215
2012-11-22,6013.783
2012-11-23,6089.415
2012-11-26,6051.752
2012-11-27,6044.238
2012-11-28,6037.481
2012-11-29,6152.164
2012-11-30,6153.263
2012-12-03,6185.375
2012-12-04,6200.477
2012-12-05,6220.912
2012-12-06,6222.161
2012-12-07,6193.964
2012-12-10,6189.328
2012-12-11,6263.645
2012-12-12,6306.153
2012-12-13,6317.479
2012-12-14,6315.75
2012-12-17,6345.981
2012-12-18,6403.091
2012-12-19,6460.252
2012-12-20,6449.792
2012-12-21,6409.007
2012-12-24,6409.595
2012-12-25,6409.595
2012-12-26,6418.581
2012-12-27,6429.621
2012-12-28,6377.615
2012-12-31,6381.098
2013-01-01,6381.098
2013-01-02,6557.891
2013-01-03,6518.492
2013-01-04,6523.101
2013-01-07,6534.035
2013-01-08,6508.386
2013-01-09,6557.626
2013-01-10,6641.787
2013-01-11,6699.62
2013-01-14,6689.891
2013-01-15,6662.588
2013-01-16,6623.084
2013-01-17,6685.764
2013-01-18,6639.125
2013-01-21,6675.299
2013-01-22,6644.066
2013-01-23,6638.096
2013-01-24,6713.881
2013-01-25,6779.464
2013-01-28,6776.445
2013-01-29,6816.87
2013-01-30,6827.327
2013-01-31,6781.419
2013-02-01,6833.597
2013-02-04,6629.146
2013-02-05,6660.631
2013-02-06,6628.623
2013-02-07,6532.092
2013-02-08,6615.716
2013-02-11,6596.61
2013-02-12,6676.998
2013-02-13,6680.846
2013-02-14,6604.367
2013-02-15,6581.841
2013-02-18,6575.757
2013-02-19,6642.799
2013-02-20,6599.458
2013-02-21,6411.146
2013-02-22,6470.676
2013-02-25,6511.876
2013-02-26,6319.866
2013-02-27,6416.274
2013-02-28,6454.247
2013-03-01,6375.951
2013-03-04,6380.718
2013-03-05,6513.943
2013-03-06,6499.071
2013-03-07,6535.927
2013-03-08,6572.736
2013-03-11,6567.872
2013-03-12,6566.452
2013-03-13,6519.003
2013-03-14,6619.23
2013-03-15,6622.949
2013-03-18,6542.332
2013-03-19,6467.986
2013-03-20,6539.9
2013-03-21,6499.725
2013-03-22,6525.273
2013-03-25,6419.528
2013-03-26,6412.2
2013-03-27,6335.693
2013-03-28,6373.061
2013-03-29,6373.061
2013-04-01,6381.117
2013-04-02,6463.92
2013-04-03,6378.736
2013-04-04,6337.002
2013-04-05,6343.218
2013-04-08,6336.386
2013-04-09,6401.631
2013-04-10,6543.511
2013-04-11,6601.119
2013-04-12,6526.014
2013-04-15,6475.423
2013-04-16,6454.121
2013-04-17,6307.24
2013-04-18,6309.319
2013-04-19,6349.3
2013-04-22,6355.304
2013-04-23,6507.664
2013-04-24,6567.581
2013-04-25,6626.499
2013-04-26,6612.881
2013-04-29,6700.508
2013-04-30,6735.297
2013-05-01,6742.522
2013-05-02,6704.912
2013-05-03,6811.356
2013-05-06,6777.365
2013-05-07,6832.39
2013-05-08,6920.387
2013-05-09,6875.731
2013-05-10,6840.837
2013-05-13,6822.33
2013-05-14,6844.935
2013-05-15,6840.631
2013-05-16,6864.963
2013-05-17,6853.625
2013-05-20,6900.667
2013-05-21,6906.454
2013-05-22,6930.759
2013-05-23,6793.336
2013-05-24,6782.767
2013-05-27,6821.104
2013-05-28,6874.709
2013-05-29,6815.678
2013-05-30,6890.473
2013-05-31,6778.96
2013-06-03,6771.448
2013-06-04,6813.788
2013-06-05,6714.68
2013-06-06,6684.137
2013-06-07,6784.766
2013-06-10,6759.018
2013-06-11,6721.298
2013-06-12,6708.82
2013-06-13,6692.278
2013-06-14,6729.155
2013-06-17,6790.442
2013-06-18,6815.048
2013-06-19,6782.639
2013-06-20,6469.994
2013-06-21,6370.276
2013-06-24,6259.613
2013-06-25,6333.45
2013-06-26,6402.966
2013-06-27,6432.603
2013-06-28,6401.769
2013-07-01,6490.344
2013-07-02,6461.135
2013-07-03,6382.391
2013-07-04,6509.864
2013-07-05,6371.146
2013-07-08,6490.934
2013-07-09,6501.852
2013-07-10,6539.982
2013-07-11,6672.235
2013-07-12,6667.791
2013-07-15,6701.655
2013-07-16,6712.433
2013-07-17,6736.808
2013-07-18,6816.444
2013-07-19,6849.089
2013-07-22,6902.089
2013-07-23,6918.459
2013-07-24,6975.831
2013-07-25,6940.558
2013-07-26,6942.177
2013-07-29,6929.147
2013-07-30,6923.58
2013-07-31,6934.564
2013-08-01,6986.753
2013-08-02,7016.026
2013-08-05,6993.979
2013-08-06,6976.531
2013-08-07,6982.006
2013-08-08,7070.299
2013-08-09,7107.805
2013-08-12,7081.793
2013-08-13,7095.307
2013-08-14,7132.407
2013-08-15,7058.172
2013-08-16,7136.937
2013-08-19,7087.276
2013-08-20,7053.749
2013-08-21,6986.833
2013-08-22,7046.169
2013-08-23,7113.083
2013-08-26,7087.456
2013-08-27,6963.975
2013-08-28,6947.374
2013-08-29,6942.931
2013-08-30,6849.066
2013-09-02,6982.334
2013-09-03,6941.41
2013-09-04,6992.235
2013-09-05,7024.722
2013-09-06,7086.523
2013-09-09,7134.998
2013-09-10,7239.607
2013-09-11,7295.98
2013-09-12,7302.228
2013-09-13,7286.114
2013-09-16,7380.085
2013-09-17,7336.081
2013-09-18,7365.903
2013-09-19,7499.911
2013-09-20,7454.336
2013-09-23,7410.394
2013-09-24,7435.725
2013-09-25,7450.913
2013-09-26,7438.707
2013-09-27,7449.742
2013-09-30,7394.426
2013-10-01,7462.635
2013-10-02,7472.87
2013-10-03,7459.737
2013-10-04,7474.402
2013-10-07,7447.878
2013-10-08,7409.179
2013-10-09,7348.288
2013-10-10,7488.267
2013-10-11,7535.148
2013-10-14,7573.373
2013-10-15,7607.24
2013-10-16,7639.475
2013-10-17,7730.745
2013-10-18,7791.977
2013-10-21,7796.541
2013-10-22,7879.349
2013-10-23,7820.393
2013-10-24,7879.275
2013-10-25,7866.839
2013-10-28,7833.996
2013-10-29,7883.12
2013-10-30,7888.147
2013-10-31,7818.011
2013-11-01,7745.049
2013-11-04,7790.09
2013-11-05,7748.873
2013-11-06,7817.833
2013-11-07,7726.932
2013-11-08,7695.094
2013-11-11,7747.505
2013-11-12,7721.863
2013-11-13,7666.556
2013-11-14,7754.066
2013-11-15,7787.024
2013-11-18,7865.76
2013-11-19,7802.642
2013-11-20,7779.735
2013-11-21,7779.277
2013-11-22,7824.278
2013-11-25,7833.015
2013-11-26,7817.855
2013-11-27,7862.24
2013-11-28,7906.603
2013-11-29,7913.602
2013-12-02,7849.673
2013-12-03,7749.355
2013-12-04,7681.603
2013-12-05,7653.775
2013-12-06,7730.118
2013-12-09,7764.632
2013-12-10,7735.654
2013-12-11,7700.136
2013-12-12,7624.468
2013-12-13,7592.836
2013-12-16,7711.059
2013-12-17,7641.299
2013-12-18,7723.22
2013-12-19,7807.857
2013-12-20,7855.744
2013-12-23,7937.105
2013-12-24,7936.414
2013-12-25,7936.414
2013-12-26,7954.966
2013-12-27,8079.336
2013-12-30,8082.417
2013-12-31,8093.022
2014-01-01,8093.022
2014-01-02,7949.842
2014-01-03,7958.381
2014-01-06,7959.491
2014-01-07,8015.785
2014-01-08,8014.314
2014-01-09,7977.242
2014-01-10,8061.239
2014-01-13,8066.057
2014-01-14,8107.545
2014-01-15,8157.588
2014-01-16,8151.71
2014-01-17,8182.448
2014-01-20,8169.236
2014-01-21,8149.2
2014-01-22,8169.356
2014-01-23,8171.669
2014-01-24,7985.443
2014-01-27,7924.202
2014-01-28,7970.829
2014-01-29,7916.983
2014-01-30,7912.495
2014-01-31,7828.47
2014-02-03,7727.77
2014-02-04,7701.07
2014-02-05,7726.645
2014-02-06,7874.488
2014-02-07,7948.906
2014-02-10,7963.702
2014-02-11,8089.718
2014-02-12,8116.834
2014-02-13,8156.413
2014-02-14,8208.152
2014-02-17,8248.421
2014-02-18,8289.145
2014-02-19,8307.55
2014-02-20,8287.802
2014-02-21,8349.641
2014-02-24,8375.942
2014-02-25,8370.162
2014-02-26,8311.289
2014-02-27,8311.787
2014-02-28,8397.98
2014-03-03,8194.962
2014-03-04,8339.998
2014-03-05,8343.147
2014-03-06,8402.665
2014-03-07,8296.606
2014-03-10,8268.013
2014-03-11,8262.464
2014-03-12,8209.964
2014-03-13,8133.768
2014-03-14,8069.803
2014-03-17,8166.853
2014-03-18,8210.053
2014-03-19,8198.832
2014-03-20,8124.088
2014-03-21,8141.185
2014-03-24,8055.62
2014-03-25,8156.123
2014-03-26,8223.49
2014-03-27,8202.294
2014-03-28,8274.321
2014-03-31,8300.428
2014-04-01,8362.612
2014-04-02,8357.201
2014-04-03,8335.776
2014-04-04,8380.646
2014-04-07,8308.592
2014-04-08,8325.934
2014-04-09,8378.882
2014-04-10,8363.085
2014-04-11,8259.883
2014-04-14,8266.182
2014-04-15,8188.557
2014-04-16,8283.843
2014-04-17,8346.712
2014-04-18,8346.712
2014-04-21,8332.691
2014-04-22,8443.944
2014-04-23,8418.185
2014-04-24,8450.807
2014-04-25,8395.255
2014-04-28,8426.785
2014-04-29,8539.055
2014-04-30,8568.679
2014-05-01,8572.119
2014-05-02,8565.142
2014-05-05,8562.894
2014-05-06,8570.993
2014-05-07,8586.444
2014-05-08,8652.184
2014-05-09,8557.899
2014-05-12,8617.481
2014-05-13,8603.669
2014-05-14,8610.119
2014-05-15,8545.966
2014-05-16,8563.009
