Date,EUROPE VALUE Standard (Large+Mid Cap)
2009-12-01,8667.571
2009-12-02,8688.013
2009-12-03,8675.154
2009-12-04,8665.443
2009-12-07,8581.178
2009-12-08,8393.965
2009-12-09,8302.688
2009-12-10,8377.094
2009-12-11,8344.766
2009-12-14,8438.984
2009-12-15,8383.082
2009-12-16,8510.325
2009-12-17,8253.355
2009-12-18,8163.789
2009-12-21,8325.329
2009-12-22,8335.622
2009-12-23,8425.738
2009-12-24,8437.626
2009-12-25,8437.626
2009-12-28,8511.24
2009-12-29,8540.557
2009-12-30,8443.628
2009-12-31,8492.602
2010-01-01,8492.602
2010-01-04,8678.998
2010-01-05,8700.333
2010-01-06,8685.433
2010-01-07,8641.711
2010-01-08,8672.356
2010-01-11,8803.906
2010-01-12,8718.673
2010-01-13,8699.868
2010-01-14,8722.502
2010-01-15,8557.278
2010-01-18,8616.654
2010-01-19,8629.63
2010-01-20,8382.39
2010-01-21,8226.58
2010-01-22,8171.461
2010-01-25,8136.807
2010-01-26,8123.037
2010-01-27,8021.881
2010-01-28,7872.289
2010-01-29,7924.92
2010-02-01,7981.527
2010-02-02,8075.664
2010-02-03,8002.0
2010-02-04,7700.325
2010-02-05,7479.384
2010-02-08,7538.2
2010-02-09,7560.681
2010-02-10,7618.043
2010-02-11,7560.382
2010-02-12,7529.479
2010-02-15,7560.134
2010-02-16,7711.308
2010-02-17,7788.639
2010-02-18,7812.414
2010-02-19,7777.29
2010-02-22,7807.323
2010-02-23,7687.158
2010-02-24,7727.112
2010-02-25,7548.854
2010-02-26,7702.137
2010-03-01,7664.455
2010-03-02,7773.535
2010-03-03,7926.785
2010-03-04,7890.341
2010-03-05,8031.894
2010-03-08,8058.565
2010-03-09,8015.383
2010-03-10,8127.171
2010-03-11,8114.32
2010-03-12,8187.222
2010-03-15,8062.624
2010-03-16,8206.187
2010-03-17,8289.383
2010-03-18,8177.015
2010-03-19,8088.388
2010-03-22,8068.687
2010-03-23,8123.441
2010-03-24,8015.52
2010-03-25,8105.139
2010-03-26,8117.447
2010-03-29,8178.013
2010-03-30,8140.518
2010-03-31,8188.147
2010-04-01,8320.08
2010-04-02,8320.08
2010-04-05,8308.143
2010-04-06,8293.74
2010-04-07,8253.004
2010-04-08,8187.028
2010-04-09,8364.219
2010-04-12,8466.444
2010-04-13,8410.802
2010-04-14,8516.482
2010-04-15,8549.411
2010-04-16,8364.085
2010-04-19,8292.617
2010-04-20,8414.697
2010-04-21,8309.66
2010-04-22,8134.503
2010-04-23,8216.309
2010-04-26,8263.962
2010-04-27,7985.956
2010-04-28,7834.764
2010-04-29,7943.32
2010-04-30,7933.138
2010-05-03,7887.194
2010-05-04,7557.401
2010-05-05,7402.198
2010-05-06,7161.314
2010-05-07,6849.528
2010-05-10,7512.9
2010-05-11,7377.944
2010-05-12,7477.05
2010-05-13,7416.468
2010-05-14,7056.033
2010-05-17,6994.212
2010-05-18,7128.434
2010-05-19,6901.163
2010-05-20,6780.655
2010-05-21,6875.822
2010-05-24,6785.599
2010-05-25,6542.769
2010-05-26,6665.008
2010-05-27,6915.253
2010-05-28,6925.332
2010-05-31,6906.554
2010-06-01,6893.099
2010-06-02,6838.419
2010-06-03,6934.953
2010-06-04,6695.003
2010-06-07,6580.289
2010-06-08,6506.157
2010-06-09,6668.883
2010-06-10,6794.489
2010-06-11,6862.309
2010-06-14,7041.47
2010-06-15,7115.891
2010-06-16,7123.711
2010-06-17,7168.398
2010-06-18,7210.421
2010-06-21,7274.176
2010-06-22,7161.925
2010-06-23,7061.949
2010-06-24,6962.392
2010-06-25,6903.633
2010-06-28,7014.358
2010-06-29,6695.508
2010-06-30,6747.317
2010-07-01,6707.482
2010-07-02,6786.097
2010-07-05,6724.979
2010-07-06,6968.47
2010-07-07,7091.758
2010-07-08,7206.202
2010-07-09,7224.548
2010-07-12,7241.906
2010-07-13,7439.416
2010-07-14,7470.038
2010-07-15,7469.91
2010-07-16,7355.792
2010-07-19,7314.531
2010-07-20,7265.536
2010-07-21,7301.97
2010-07-22,7527.36
2010-07-23,7503.207
2010-07-26,7632.132
2010-07-27,7744.74
2010-07-28,7735.764
2010-07-29,7779.656
2010-07-30,7702.045
2010-08-02,8037.886
2010-08-03,8056.919
2010-08-04,8028.35
2010-08-05,8027.717
2010-08-06,8019.538
2010-08-09,8111.477
2010-08-10,7933.468
2010-08-11,7642.154
2010-08-12,7599.819
2010-08-13,7549.682
2010-08-16,7574.588
2010-08-17,7680.608
2010-08-18,7637.235
2010-08-19,7508.958
2010-08-20,7342.372
2010-08-23,7385.602
2010-08-24,7262.005
2010-08-25,7169.758
2010-08-26,7290.456
2010-08-27,7334.974
2010-08-30,7304.488
2010-08-31,7322.152
2010-09-01,7592.012
2010-09-02,7597.653
2010-09-03,7697.656
2010-09-06,7734.099
2010-09-07,7593.045
2010-09-08,7677.967
2010-09-09,7749.911
2010-09-10,7735.387
2010-09-13,7889.601
2010-09-14,7947.614
2010-09-15,7952.364
2010-09-16,7947.862
2010-09-17,7861.781
2010-09-20,7994.305
2010-09-21,7986.972
2010-09-22,8023.073
2010-09-23,7957.209
2010-09-24,8137.206
2010-09-27,8093.645
2010-09-28,8114.732
2010-09-29,8102.3
2010-09-30,8107.238
2010-10-01,8160.853
2010-10-04,8063.716
2010-10-05,8286.732
2010-10-06,8359.715
2010-10-07,8407.173
2010-10-08,8389.73
2010-10-11,8395.822
2010-10-12,8311.84
2010-10-13,8530.41
2010-10-14,8590.316
2010-10-15,8555.658
2010-10-18,8576.126
2010-10-19,8436.287
2010-10-20,8562.014
2010-10-21,8612.918
2010-10-22,8548.961
2010-10-25,8576.63
2010-10-26,8508.424
2010-10-27,8396.078
2010-10-28,8516.382
2010-10-29,8519.73
2010-11-01,8510.689
2010-11-02,8643.96
2010-11-03,8590.181
2010-11-04,8848.684
2010-11-05,8730.226
2010-11-08,8648.07
2010-11-09,8713.513
2010-11-10,8508.676
2010-11-11,8466.412
2010-11-12,8472.578
2010-11-15,8473.058
2010-11-16,8242.176
2010-11-17,8284.66
2010-11-18,8433.1
2010-11-19,8424.87
2010-11-22,8304.188
2010-11-23,8045.575
2010-11-24,8081.78
2010-11-25,8096.914
2010-11-26,7949.966
2010-11-29,7727.348
2010-11-30,7662.994
2010-12-01,7869.284
2010-12-02,8057.534
2010-12-03,8162.852
2010-12-06,8104.083
2010-12-07,8212.928
2010-12-08,8197.603
2010-12-09,8237.674
2010-12-10,8257.456
2010-12-13,8385.139
2010-12-14,8417.005
2010-12-15,8349.69
2010-12-16,8284.405
2010-12-17,8197.577
2010-12-20,8224.559
2010-12-21,8329.823
2010-12-22,8298.041
2010-12-23,8293.113
2010-12-24,8316.207
2010-12-27,8259.255
2010-12-28,8261.834
2010-12-29,8296.821
2010-12-30,8279.106
2010-12-31,8330.952
2011-01-03,8374.525
2011-01-04,8439.977
2011-01-05,8347.257
2011-01-06,8311.426
2011-01-07,8244.631
2011-01-10,8132.447
2011-01-11,8213.52
2011-01-12,8460.539
2011-01-13,8650.545
2011-01-14,8675.508
2011-01-17,8631.534
2011-01-18,8796.498
2011-01-19,8776.593
2011-01-20,8677.961
2011-01-21,8882.785
2011-01-24,8974.738
2011-01-25,8891.111
2011-01-26,8951.266
2011-01-27,9024.184
2011-01-28,8886.298
2011-01-31,8924.408
2011-02-01,9143.3
2011-02-02,9157.498
2011-02-03,9024.188
2011-02-04,8997.439
2011-02-07,9070.941
2011-02-08,9156.816
2011-02-09,9148.733
2011-02-10,9051.184
2011-02-11,9017.528
2011-02-14,8965.553
2011-02-15,9050.431
2011-02-16,9138.499
2011-02-17,9207.451
2011-02-18,9265.281
2011-02-21,9145.657
2011-02-22,9089.731
2011-02-23,9059.745
2011-02-24,9025.188
2011-02-25,9084.995
2011-02-28,9212.687
2011-03-01,9149.427
2011-03-02,9115.685
2011-03-03,9174.153
2011-03-04,9166.923
2011-03-07,9140.816
2011-03-08,9103.611
2011-03-09,9087.85
2011-03-10,8914.793
2011-03-11,8862.903
2011-03-14,8847.849
2011-03-15,8640.233
2011-03-16,8462.368
2011-03-17,8700.414
2011-03-18,8779.429
2011-03-21,8981.01
2011-03-22,8996.816
2011-03-23,8968.5
2011-03-24,9099.55
2011-03-25,9076.673
2011-03-28,9057.782
2011-03-29,9022.29
2011-03-30,9084.035
2011-03-31,9050.44
2011-04-01,9169.137
2011-04-04,9227.463
2011-04-05,9222.152
2011-04-06,9359.305
2011-04-07,9323.171
2011-04-08,9459.918
2011-04-11,9451.924
2011-04-12,9322.129
2011-04-13,9387.882
2011-04-14,9294.261
2011-04-15,9274.662
2011-04-18,8955.082
2011-04-19,9044.875
2011-04-20,9339.258
2011-04-21,9407.267
2011-04-22,9407.267
2011-04-25,9387.557
2011-04-26,9485.176
2011-04-27,9563.351
2011-04-28,9738.338
2011-04-29,9774.062
2011-05-02,9819.811
2011-05-03,9739.333
2011-05-04,9647.426
2011-05-05,9447.527
2011-05-06,9486.888
2011-05-09,9267.434
2011-05-10,9422.787
2011-05-11,9424.559
2011-05-12,9283.346
2011-05-13,9236.362
2011-05-16,9233.666
2011-05-17,9104.359
2011-05-18,9198.531
2011-05-19,9266.814
2011-05-20,9186.108
2011-05-23,8949.407
2011-05-24,9010.865
2011-05-25,9065.263
2011-05-26,9075.111
2011-05-27,9233.231
2011-05-30,9220.681
2011-05-31,9391.334
2011-06-01,9314.991
2011-06-02,9189.828
2011-06-03,9256.505
2011-06-06,9209.805
2011-06-07,9261.899
2011-06-08,9133.635
2011-06-09,9155.059
2011-06-10,8941.702
2011-06-13,8970.235
2011-06-14,9127.221
2011-06-15,8894.63
2011-06-16,8772.652
2011-06-17,8920.027
2011-06-20,8866.274
2011-06-21,9046.538
2011-06-22,9042.694
2011-06-23,8716.258
2011-06-24,8679.976
2011-06-27,8741.525
2011-06-28,8840.516
2011-06-29,9024.311
2011-06-30,9216.513
2011-07-01,9283.905
2011-07-04,9304.939
2011-07-05,9259.343
2011-07-06,9106.844
2011-07-07,9171.249
2011-07-08,9005.078
2011-07-11,8668.586
2011-07-12,8606.849
2011-07-13,8767.387
2011-07-14,8692.197
2011-07-15,8638.028
2011-07-18,8411.898
2011-07-19,8602.86
2011-07-20,8752.151
2011-07-21,9014.054
2011-07-22,9041.126
2011-07-25,8953.716
2011-07-26,9015.746
2011-07-27,8829.76
2011-07-28,8797.733
2011-07-29,8790.671
2011-08-01,8534.006
2011-08-02,8397.824
2011-08-03,8284.986
2011-08-04,7928.918
2011-08-05,7802.26
2011-08-08,7518.134
2011-08-09,7572.419
2011-08-10,7214.057
2011-08-11,7451.314
2011-08-12,7713.481
2011-08-15,7872.33
2011-08-16,7825.147
2011-08-17,7875.407
2011-08-18,7434.114
2011-08-19,7352.776
2011-08-22,7412.691
2011-08-23,7477.605
2011-08-24,7606.89
2011-08-25,7469.935
2011-08-26,7393.751
2011-08-29,7598.455
2011-08-30,7598.422
2011-08-31,7787.069
2011-09-01,7747.229
2011-09-02,7499.155
2011-09-05,7122.589
2011-09-06,7027.873
2011-09-07,7257.879
2011-09-08,7306.534
2011-09-09,6931.88
2011-09-12,6672.104
2011-09-13,6806.052
2011-09-14,6914.03
2011-09-15,7194.89
2011-09-16,7205.559
2011-09-19,6954.739
2011-09-20,7133.599
2011-09-21,6998.799
2011-09-22,6575.533
2011-09-23,6663.621
2011-09-26,6801.918
2011-09-27,7202.138
2011-09-28,7118.488
2011-09-29,7226.162
2011-09-30,7034.495
2011-10-03,6874.144
2011-10-04,6693.891
2011-10-05,6947.528
2011-10-06,7186.381
2011-10-07,7284.983
2011-10-10,7512.732
2011-10-11,7478.864
2011-10-12,7703.168
2011-10-13,7551.147
2011-10-14,7700.936
2011-10-17,7581.478
2011-10-18,7490.289
2011-10-19,7634.998
2011-10-20,7443.434
2011-10-21,7744.461
2011-10-24,7816.018
2011-10-25,7763.812
2011-10-26,7723.34
2011-10-27,8227.438
2011-10-28,8190.701
2011-10-31,7881.53
2011-11-01,7411.597
2011-11-02,7554.911
2011-11-03,7680.512
2011-11-04,7584.361
2011-11-07,7554.292
2011-11-08,7641.176
2011-11-09,7377.913
2011-11-10,7376.706
2011-11-11,7654.784
2011-11-14,7520.406
2011-11-15,7389.163
2011-11-16,7416.873
2011-11-17,7320.396
2011-11-18,7282.057
2011-11-21,7021.305
2011-11-22,6950.562
2011-11-23,6778.803
2011-11-24,6731.542
2011-11-25,6764.374
2011-11-28,7081.267
2011-11-29,7124.394
2011-11-30,7467.447
2011-12-01,7419.958
2011-12-02,7499.706
2011-12-05,7605.857
2011-12-06,7525.837
2011-12-07,7500.893
2011-12-08,7325.211
2011-12-09,7474.664
2011-12-12,7224.668
2011-12-13,7189.077
2011-12-14,6959.882
2011-12-15,7066.236
2011-12-16,7056.251
2011-12-19,7035.421
2011-12-20,7240.78
2011-12-21,7172.368
2011-12-22,7278.637
2011-12-23,7327.373
2011-12-26,7327.373
2011-12-27,7337.664
2011-12-28,7188.791
2011-12-29,7254.082
2011-12-30,7358.033
2012-01-02,7448.731
2012-01-03,7594.293
2012-01-04,7453.304
2012-01-05,7283.564
2012-01-06,7244.154
2012-01-09,7195.028
2012-01-10,7373.826
2012-01-11,7295.122
2012-01-12,7345.101
2012-01-13,7255.69
2012-01-16,7318.955
2012-01-17,7434.565
2012-01-18,7470.136
2012-01-19,7641.395
2012-01-20,7634.566
2012-01-23,7763.722
2012-01-24,7696.718
2012-01-25,7648.659
2012-01-26,7840.281
2012-01-27,7745.553
2012-01-30,7633.251
2012-01-31,7685.637
2012-02-01,7910.359
2012-02-02,7910.126
2012-02-03,8004.546
2012-02-06,7971.521
2012-02-07,8064.321
2012-02-08,8070.404
2012-02-09,8114.314
2012-02-10,7940.751
2012-02-13,8020.867
2012-02-14,7944.452
2012-02-15,7952.854
2012-02-16,7941.448
2012-02-17,8088.473
2012-02-20,8214.349
2012-02-21,8180.427
2012-02-22,8074.339
2012-02-23,8086.261
2012-02-24,8213.642
2012-02-27,8145.584
2012-02-28,8167.506
2012-02-29,8134.412
2012-03-01,8200.394
2012-03-02,8132.544
2012-03-05,8095.773
2012-03-06,7801.594
2012-03-07,7838.884
2012-03-08,8043.398
2012-03-09,7979.405
2012-03-12,7962.876
2012-03-13,8101.56
2012-03-14,8104.369
2012-03-15,8143.991
2012-03-16,8244.687
2012-03-19,8297.741
2012-03-20,8200.784
2012-03-21,8159.294
2012-03-22,8066.872
2012-03-23,8108.361
2012-03-26,8206.588
2012-03-27,8156.221
2012-03-28,8045.228
2012-03-29,7915.645
2012-03-30,8011.002
2012-04-02,8101.023
2012-04-03,8010.025
2012-04-04,7719.462
2012-04-05,7695.232
2012-04-06,7695.232
2012-04-09,7700.674
2012-04-10,7499.515
2012-04-11,7583.123
2012-04-12,7659.948
2012-04-13,7479.614
2012-04-16,7473.162
2012-04-17,7703.582
2012-04-18,7610.842
2012-04-19,7549.328
2012-04-20,7645.485
2012-04-23,7427.797
2012-04-24,7574.85
2012-04-25,7646.331
2012-04-26,7677.016
2012-04-27,7771.568
2012-04-30,7697.793
2012-05-01,7724.065
2012-05-02,7620.622
2012-05-03,7612.462
2012-05-04,7490.005
2012-05-07,7533.214
2012-05-08,7403.623
2012-05-09,7336.235
2012-05-10,7434.342
2012-05-11,7437.165
2012-05-14,7224.022
2012-05-15,7121.228
2012-05-16,7061.441
2012-05-17,6953.717
2012-05-18,6918.842
2012-05-21,6980.021
2012-05-22,7126.35
2012-05-23,6871.06
2012-05-24,6955.691
2012-05-25,6938.45
2012-05-28,6928.083
2012-05-29,6952.347
2012-05-30,6778.187
2012-05-31,6747.216
2012-06-01,6653.633
2012-06-04,6720.193
2012-06-05,6722.479
2012-06-06,6911.446
2012-06-07,7006.014
2012-06-08,6948.172
2012-06-11,6963.508
2012-06-12,6981.42
2012-06-13,7032.999
2012-06-14,7039.996
2012-06-15,7153.078
2012-06-18,7102.013
2012-06-19,7294.019
2012-06-20,7365.836
2012-06-21,7264.772
2012-06-22,7189.573
2012-06-25,7026.216
2012-06-26,7006.326
2012-06-27,7111.118
2012-06-28,7061.403
2012-06-29,7418.388
2012-07-02,7459.865
2012-07-03,7539.838
2012-07-04,7472.167
2012-07-05,7365.609
2012-07-06,7229.666
2012-07-09,7206.094
2012-07-10,7235.063
2012-07-11,7269.303
2012-07-12,7152.794
2012-07-13,7275.205
2012-07-16,7282.137
2012-07-17,7240.14
2012-07-18,7345.633
2012-07-19,7403.567
2012-07-20,7192.956
2012-07-23,6987.736
2012-07-24,6904.655
2012-07-25,6941.174
2012-07-26,7219.647
2012-07-27,7378.132
2012-07-30,7443.534
2012-07-31,7415.707
2012-08-01,7439.202
2012-08-02,7235.206
2012-08-03,7574.096
2012-08-06,7670.008
2012-08-07,7773.142
2012-08-08,7756.639
2012-08-09,7744.551
2012-08-10,7738.998
2012-08-13,7735.889
2012-08-14,7769.925
2012-08-15,7746.314
2012-08-16,7850.57
2012-08-17,7872.202
2012-08-20,7851.056
2012-08-21,7979.493
2012-08-22,7881.414
2012-08-23,7894.38
2012-08-24,7853.898
2012-08-27,7896.61
2012-08-28,7875.688
2012-08-29,7831.351
2012-08-30,7742.704
2012-08-31,7861.508
2012-09-03,7904.304
2012-09-04,7807.3
2012-09-05,7824.793
2012-09-06,8059.604
2012-09-07,8232.039
2012-09-10,8217.179
2012-09-11,8315.197
2012-09-12,8382.358
2012-09-13,8368.392
2012-09-14,8650.643
2012-09-17,8607.716
2012-09-18,8475.104
2012-09-19,8516.664
2012-09-20,8411.277
2012-09-21,8493.893
2012-09-24,8414.994
2012-09-25,8479.996
2012-09-26,8207.896
2012-09-27,8258.638
2012-09-28,8134.503
2012-10-01,8279.967
2012-10-02,8270.757
2012-10-03,8252.404
2012-10-04,8297.988
2012-10-05,8431.838
2012-10-08,8283.482
2012-10-09,8197.4
2012-10-10,8163.549
2012-10-11,8263.027
2012-10-12,8224.993
2012-10-15,8248.478
2012-10-16,8450.595
2012-10-17,8592.095
2012-10-18,8602.546
2012-10-19,8471.6
2012-10-22,8467.628
2012-10-23,8255.896
2012-10-24,8283.054
2012-10-25,8270.547
2012-10-26,8261.567
2012-10-29,8197.764
2012-10-30,8345.061
2012-10-31,8303.425
2012-11-01,8412.156
2012-11-02,8376.937
2012-11-05,8264.815
2012-11-06,8338.515
2012-11-07,8178.493
2012-11-08,8146.114
2012-11-09,8104.126
2012-11-12,8087.754
2012-11-13,8124.928
2012-11-14,8064.344
2012-11-15,8043.145
2012-11-16,7878.201
2012-11-19,8139.755
2012-11-20,8143.87
2012-11-21,8190.493
2012-11-22,8269.657
2012-11-23,8373.659
2012-11-26,8321.891
2012-11-27,8311.559
2012-11-28,8302.267
2012-11-29,8459.969
2012-11-30,8461.481
2012-12-03,8505.638
2012-12-04,8526.406
2012-12-05,8554.506
2012-12-06,8556.257
2012-12-07,8517.482
2012-12-10,8511.115
2012-12-11,8613.43
2012-12-12,8672.038
2012-12-13,8687.791
2012-12-14,8685.414
2012-12-17,8728.211
2012-12-18,8806.76
2012-12-19,8885.379
2012-12-20,8871.047
2012-12-21,8814.952
2012-12-24,8815.761
2012-12-25,8815.761
2012-12-26,8828.12
2012-12-27,8843.57
2012-12-28,8772.038
2012-12-31,8776.829
2013-01-01,8776.829
2013-01-02,9020.022
2013-01-03,8966.218
2013-01-04,8972.558
2013-01-07,8987.599
2013-01-08,8952.411
2013-01-09,9020.141
2013-01-10,9136.28
2013-01-11,9215.833
2013-01-14,9202.509
2013-01-15,9166.038
2013-01-16,9111.691
2013-01-17,9197.923
2013-01-18,9133.759
2013-01-21,9183.613
2013-01-22,9140.644
2013-01-23,9132.432
2013-01-24,9238.845
2013-01-25,9329.093
2013-01-28,9324.938
2013-01-29,9380.566
2013-01-30,9394.956
2013-01-31,9331.783
2013-02-01,9403.584
2013-02-04,9122.242
2013-02-05,9165.569
2013-02-06,9121.524
2013-02-07,8988.688
2013-02-08,9103.762
2013-02-11,9077.471
2013-02-12,9188.092
2013-02-13,9193.979
2013-02-14,9088.731
2013-02-15,9057.731
2013-02-18,9049.371
2013-02-19,9141.632
2013-02-20,9081.987
2013-02-21,8822.838
2013-02-22,8904.761
2013-02-25,8961.459
2013-02-26,8702.149
2013-02-27,8834.897
2013-02-28,8887.184
2013-03-01,8779.375
2013-03-04,8785.939
2013-03-05,8969.384
2013-03-06,8949.11
2013-03-07,8999.861
2013-03-08,9050.722
2013-03-11,9044.025
2013-03-12,9042.115
2013-03-13,8976.777
2013-03-14,9114.791
2013-03-15,9120.78
2013-03-18,9010.967
2013-03-19,8908.569
2013-03-20,9007.739
2013-03-21,8953.936
2013-03-22,8989.576
2013-03-25,8843.956
2013-03-26,8834.038
2013-03-27,8728.635
2013-03-28,8780.116
2013-03-29,8780.116
2013-04-01,8791.215
2013-04-02,8905.518
2013-04-03,8788.27
2013-04-04,8731.472
2013-04-05,8740.362
2013-04-08,8731.872
2013-04-09,8821.858
2013-04-10,9018.796
2013-04-11,9100.116
2013-04-12,8998.264
2013-04-15,8928.654
2013-04-16,8899.365
2013-04-17,8696.836
2013-04-18,8699.736
2013-04-19,8756.659
2013-04-22,8765.303
2013-04-23,8976.195
2013-04-24,9059.107
2013-04-25,9141.395
2013-04-26,9123.659
2013-04-29,9245.027
2013-04-30,9293.562
2013-05-01,9303.532
2013-05-02,9252.332
2013-05-03,9399.29
2013-05-06,9354.411
2013-05-07,9430.793
2013-05-08,9554.526
2013-05-09,9497.58
2013-05-10,9449.857
2013-05-13,9424.488
2013-05-14,9457.612
2013-05-15,9454.153
2013-05-16,9488.688
2013-05-17,9473.134
2013-05-20,9540.501
2013-05-21,9549.979
2013-05-22,9583.732
2013-05-23,9393.75
2013-05-24,9380.325
2013-05-27,9433.523
2013-05-28,9507.832
2013-05-29,9426.504
2013-05-30,9530.565
2013-05-31,9376.436
2013-06-03,9366.192
2013-06-04,9424.756
2013-06-05,9287.671
2013-06-06,9246.032
2013-06-07,9385.23
2013-06-10,9349.612
2013-06-11,9297.435
2013-06-12,9280.658
2013-06-13,9257.775
2013-06-14,9308.789
2013-06-17,9393.57
2013-06-18,9427.608
2013-06-19,9382.776
2013-06-20,8950.423
2013-06-21,8812.475
2013-06-24,8661.38
2013-06-25,8763.548
2013-06-26,8859.737
2013-06-27,8900.745
2013-06-28,8858.219
2013-07-01,8981.051
2013-07-02,8940.634
2013-07-03,8831.899
2013-07-04,9008.381
2013-07-05,8816.422
2013-07-08,8982.265
2013-07-09,8997.374
2013-07-10,9050.505
2013-07-11,9233.526
2013-07-12,9227.377
2013-07-15,9274.239
2013-07-16,9289.155
2013-07-17,9322.887
2013-07-18,9433.093
2013-07-19,9478.269
2013-07-22,9551.615
2013-07-23,9574.268
2013-07-24,9653.779
2013-07-25,9604.965
2013-07-26,9607.205
2013-07-29,9589.172
2013-07-30,9581.491
2013-07-31,9596.692
2013-08-01,9668.917
2013-08-02,9709.426
2013-08-05,9678.916
2013-08-06,9654.771
2013-08-07,9662.385
2013-08-08,9784.706
2013-08-09,9836.611
2013-08-12,9800.612
2013-08-13,9819.315
2013-08-14,9871.872
2013-08-15,9769.219
2013-08-16,9878.237
2013-08-19,9809.501
2013-08-20,9763.097
2013-08-21,9670.478
2013-08-22,9752.605
2013-08-23,9845.222
2013-08-26,9809.751
2013-08-27,9638.84
2013-08-28,9615.952
2013-08-29,9609.801
2013-08-30,9479.882
2013-09-02,9664.339
2013-09-03,9607.697
2013-09-04,9678.044
2013-09-05,9723.01
2013-09-06,9808.549
2013-09-09,9875.644
2013-09-10,10020.435
2013-09-11,10098.462
2013-09-12,10107.109
2013-09-13,10084.806
2013-09-16,10214.883
2013-09-17,10153.977
2013-09-18,10195.255
2013-09-19,10380.736
2013-09-20,10317.655
2013-09-23,10257.761
2013-09-24,10294.078
2013-09-25,10315.104
2013-09-26,10298.205
2013-09-27,10313.483
2013-09-30,10236.903
2013-10-01,10331.331
2013-10-02,10345.502
2013-10-03,10327.32
2013-10-04,10347.742
2013-10-07,10311.022
2013-10-08,10257.447
2013-10-09,10173.147
2013-10-10,10366.942
2013-10-11,10431.846
2013-10-14,10484.766
2013-10-15,10531.652
2013-10-16,10576.279
2013-10-17,10702.635
2013-10-18,10787.406
2013-10-21,10793.861
2013-10-22,10908.504
2013-10-23,10826.909
2013-10-24,10908.428
2013-10-25,10891.211
2013-10-28,10845.741
2013-10-29,10913.751
2013-10-30,10920.71
2013-10-31,10823.611
2013-11-01,10722.599
2013-11-04,10784.955
2013-11-05,10727.893
2013-11-06,10824.454
2013-11-07,10698.593
2013-11-08,10654.511
2013-11-11,10727.331
2013-11-12,10691.826
2013-11-13,10616.051
2013-11-14,10737.228
2013-11-15,10783.96
2013-11-18,10893.069
2013-11-19,10805.66
2013-11-20,10773.936
2013-11-21,10773.302
2013-11-22,10835.622
2013-11-25,10847.723
2013-11-26,10826.727
2013-11-27,10888.194
2013-11-28,10949.632
2013-11-29,10959.325
2013-12-02,10870.791
2013-12-03,10731.928
2013-12-04,10638.1
2013-12-05,10599.562
2013-12-06,10705.864
2013-12-09,10753.676
2013-12-10,10713.673
2013-12-11,10664.481
2013-12-12,10559.826
2013-12-13,10516.017
2013-12-16,10681.067
2013-12-17,10584.439
2013-12-18,10697.913
2013-12-19,10815.218
2013-12-20,10881.588
2013-12-23,10994.378
2013-12-24,10993.421
2013-12-25,10993.421
2013-12-26,11019.119
2013-12-27,11191.395
2013-12-30,11195.663
2013-12-31,11210.353
2014-01-01,11210.353
2014-01-02,11012.078
2014-01-03,11023.907
2014-01-06,11025.445
2014-01-07,11103.422
2014-01-08,11101.483
2014-01-09,11050.132
2014-01-10,11166.488
2014-01-13,11173.163
2014-01-14,11230.632
2014-01-15,11299.952
2014-01-16,11291.809
2014-01-17,11334.389
2014-01-20,11316.087
2014-01-21,11288.391
2014-01-22,11316.311
2014-01-23,11319.515
2014-01-24,11061.553
2014-01-27,10976.72
2014-01-28,11041.309
2014-01-29,10968.879
2014-01-30,10962.66
2014-01-31,10846.275
2014-02-03,10706.755
2014-02-04,10669.762
2014-02-05,10705.196
2014-02-06,10910.031
2014-02-07,11013.137
2014-02-10,11033.637
2014-02-11,11208.231
2014-02-12,11246.451
2014-02-13,11301.29
2014-02-14,11372.978
2014-02-17,11428.773
2014-02-18,11485.199
2014-02-19,11510.701
2014-02-20,11483.339
2014-02-21,11569.022
2014-02-24,11605.463
2014-02-25,11597.455
2014-02-26,11515.882
2014-02-27,11519.428
2014-02-28,11638.884
2014-03-03,11357.519
2014-03-04,11558.526
2014-03-05,11563.118
2014-03-06,11645.607
2014-03-07,11498.846
2014-03-10,11459.216
2014-03-11,11451.525
2014-03-12,11378.763
2014-03-13,11273.158
2014-03-14,11184.504
2014-03-17,11319.012
2014-03-18,11378.887
2014-03-19,11363.387
2014-03-20,11260.899
2014-03-21,11286.056
2014-03-24,11168.798
2014-03-25,11308.14
2014-03-26,11402.403
2014-03-27,11374.135
2014-03-28,11474.015
2014-03-31,11510.218
2014-04-01,11596.702
2014-04-02,11589.198
2014-04-03,11560.541
2014-04-04,11623.05
2014-04-07,11523.15
2014-04-08,11547.202
2014-04-09,11622.026
2014-04-10,11602.169
2014-04-11,11459.517
2014-04-14,11470.922
2014-04-15,11363.202
2014-04-16,11495.431
2014-04-17,11583.204
2014-04-18,11583.204
2014-04-21,11563.746
2014-04-22,11718.719
2014-04-23,11683.049
2014-04-24,11728.591
2014-04-25,11653.704
2014-04-28,11697.704
2014-04-29,11853.75
2014-04-30,11895.929
2014-05-01,11900.704
2014-05-02,11895.143
2014-05-05,11894.992
2014-05-06,11906.554
2014-05-07,11928.13
2014-05-08,12023.116
2014-05-09,11892.403
2014-05-12,11979.218
2014-05-13,11960.372
2014-05-14,11970.842
2014-05-15,11883.074
2014-05-16,11907.59
