Date,ACWI SMID GROWTH SMID (Small+Mid Cap)
2010-09-14,810.604
2010-09-15,812.364
2010-09-16,810.292
2010-09-17,813.259
2010-09-20,824.503
2010-09-21,823.049
2010-09-22,822.861
2010-09-23,818.977
2010-09-24,833.622
2010-09-27,834.191
2010-09-28,839.376
2010-09-29,842.76
2010-09-30,840.784
2010-10-01,844.199
2010-10-04,837.438
2010-10-05,852.915
2010-10-06,854.339
2010-10-07,854.643
2010-10-08,858.97
2010-10-11,861.266
2010-10-12,859.195
2010-10-13,871.248
2010-10-14,873.699
2010-10-15,871.791
2010-10-18,870.873
2010-10-19,855.534
2010-10-20,864.649
2010-10-21,866.746
2010-10-22,868.891
2010-10-25,876.673
2010-10-26,873.436
2010-10-27,867.007
2010-10-28,869.937
2010-10-29,874.079
2010-11-01,876.197
2010-11-02,884.122
2010-11-03,884.202
2010-11-04,903.611
2010-11-05,906.469
2010-11-08,906.541
2010-11-09,905.116
2010-11-10,900.79
2010-11-11,899.734
2010-11-12,887.962
2010-11-15,887.02
2010-11-16,870.729
2010-11-17,873.202
2010-11-18,888.287
2010-11-19,892.215
2010-11-22,894.957
2010-11-23,881.308
2010-11-24,892.646
2010-11-25,895.326
2010-11-26,887.166
2010-11-29,880.573
2010-11-30,877.816
2010-12-01,894.661
2010-12-02,909.849
2010-12-03,919.29
2010-12-06,921.199
2010-12-07,924.476
2010-12-08,918.548
2010-12-09,919.084
2010-12-10,923.79
2010-12-13,928.632
2010-12-14,930.075
2010-12-15,925.52
2010-12-16,926.606
2010-12-17,929.436
2010-12-20,929.792
2010-12-21,938.211
2010-12-22,937.795
2010-12-23,937.529
2010-12-24,937.534
2010-12-27,936.873
2010-12-28,937.52
2010-12-29,942.6
2010-12-30,944.317
2010-12-31,946.251
2011-01-03,953.503
2011-01-04,950.04
2011-01-05,947.569
2011-01-06,945.382
2011-01-07,944.283
2011-01-10,942.64
2011-01-11,949.497
2011-01-12,959.192
2011-01-13,961.87
2011-01-14,963.001
2011-01-17,961.377
2011-01-18,968.037
2011-01-19,959.172
2011-01-20,942.782
2011-01-21,943.643
2011-01-24,948.87
2011-01-25,947.095
2011-01-26,958.509
2011-01-27,960.671
2011-01-28,946.865
2011-01-31,950.507
2011-02-01,966.785
2011-02-02,967.337
2011-02-03,967.748
2011-02-04,971.14
2011-02-07,978.149
2011-02-08,982.47
2011-02-09,976.954
2011-02-10,974.564
2011-02-11,978.673
2011-02-14,985.534
2011-02-15,982.241
2011-02-16,987.035
2011-02-17,991.13
2011-02-18,993.226
2011-02-21,990.297
2011-02-22,970.889
2011-02-23,960.783
2011-02-24,959.014
2011-02-25,975.635
2011-02-28,981.755
2011-03-01,975.4
2011-03-02,976.598
2011-03-03,990.068
2011-03-04,990.685
2011-03-07,982.386
2011-03-08,983.415
2011-03-09,981.706
2011-03-10,960.693
2011-03-11,960.918
2011-03-14,952.181
2011-03-15,931.264
2011-03-16,928.874
2011-03-17,939.379
2011-03-18,948.462
2011-03-21,965.566
2011-03-22,967.164
2011-03-23,968.59
2011-03-24,979.305
2011-03-25,982.995
2011-03-28,978.714
2011-03-29,983.856
2011-03-30,996.107
2011-03-31,999.362
2011-04-01,1004.295
2011-04-04,1010.182
2011-04-05,1011.791
2011-04-06,1012.982
2011-04-07,1008.661
2011-04-08,1011.771
2011-04-11,1006.913
2011-04-12,992.867
2011-04-13,999.987
2011-04-14,1000.871
2011-04-15,1004.448
2011-04-18,988.71
2011-04-19,994.934
2011-04-20,1016.554
2011-04-21,1026.231
2011-04-22,1026.589
2011-04-25,1024.337
2011-04-26,1028.883
2011-04-27,1031.418
2011-04-28,1037.818
2011-04-29,1041.415
2011-05-02,1040.587
2011-05-03,1027.811
2011-05-04,1018.545
2011-05-05,1010.337
2011-05-06,1014.884
2011-05-09,1016.98
2011-05-10,1027.905
2011-05-11,1020.505
2011-05-12,1015.601
2011-05-13,1009.95
2011-05-16,1001.638
2011-05-17,993.674
2011-05-18,1006.425
2011-05-19,1008.639
2011-05-20,1004.553
2011-05-23,985.05
2011-05-24,987.179
2011-05-25,991.455
2011-05-26,1000.469
2011-05-27,1010.956
2011-05-30,1012.581
2011-05-31,1024.352
2011-06-01,1011.053
2011-06-02,1006.087
2011-06-03,999.424
2011-06-06,990.057
2011-06-07,992.332
2011-06-08,980.206
2011-06-09,984.556
2011-06-10,969.631
2011-06-13,965.747
2011-06-14,980.493
2011-06-15,966.057
2011-06-16,954.116
2011-06-17,956.623
2011-06-20,956.561
2011-06-21,976.147
2011-06-22,976.168
2011-06-23,967.063
2011-06-24,963.671
2011-06-27,966.355
2011-06-28,979.238
2011-06-29,991.432
2011-06-30,1004.092
2011-07-01,1014.243
2011-07-04,1019.12
2011-07-05,1019.945
2011-07-06,1018.96
2011-07-07,1028.921
2011-07-08,1022.805
2011-07-11,999.501
2011-07-12,992.597
2011-07-13,1005.413
2011-07-14,995.567
2011-07-15,999.599
2011-07-18,986.199
2011-07-19,1002.882
2011-07-20,1005.659
2011-07-21,1015.605
2011-07-22,1022.995
2011-07-25,1016.785
2011-07-26,1016.238
2011-07-27,996.724
2011-07-28,990.122
2011-07-29,986.759
2011-08-01,982.108
2011-08-02,956.754
2011-08-03,952.086
2011-08-04,903.06
2011-08-05,885.008
2011-08-08,829.626
2011-08-09,857.028
2011-08-10,843.252
2011-08-11,870.48
2011-08-12,881.919
2011-08-15,901.741
2011-08-16,892.671
2011-08-17,892.47
2011-08-18,849.243
2011-08-19,835.993
2011-08-22,833.447
2011-08-23,856.915
2011-08-24,862.51
2011-08-25,851.13
2011-08-26,863.193
2011-08-29,889.853
2011-08-30,898.302
2011-08-31,909.513
2011-09-01,901.621
2011-09-02,881.784
2011-09-05,867.232
2011-09-06,859.171
2011-09-07,885.13
2011-09-08,881.945
2011-09-09,857.551
2011-09-12,848.081
2011-09-13,857.266
2011-09-14,863.911
2011-09-15,877.415
2011-09-16,883.228
2011-09-19,868.047
2011-09-20,865.681
2011-09-21,848.169
2011-09-22,807.807
2011-09-23,807.76
2011-09-26,810.986
2011-09-27,836.728
2011-09-28,820.252
2011-09-29,820.826
2011-09-30,800.931
2011-10-03,773.062
2011-10-04,777.028
2011-10-05,792.165
2011-10-06,814.483
2011-10-07,815.069
2011-10-10,837.392
2011-10-11,842.044
2011-10-12,855.075
2011-10-13,855.468
2011-10-14,867.513
2011-10-17,856.127
2011-10-18,860.747
2011-10-19,855.481
2011-10-20,847.742
2011-10-21,868.15
2011-10-24,890.408
2011-10-25,878.564
2011-10-26,883.053
2011-10-27,920.597
2011-10-28,924.393
2011-10-31,898.482
2011-11-01,868.599
2011-11-02,881.12
2011-11-03,895.2
2011-11-04,897.106
2011-11-07,895.208
2011-11-08,901.021
2011-11-09,873.727
2011-11-10,868.836
2011-11-11,889.554
2011-11-14,883.123
2011-11-15,882.06
2011-11-16,872.092
2011-11-17,857.97
2011-11-18,851.791
2011-11-21,832.578
2011-11-22,830.109
2011-11-23,809.967
2011-11-24,809.422
2011-11-25,804.806
2011-11-28,832.411
2011-11-29,837.548
2011-11-30,870.539
2011-12-01,871.211
2011-12-02,873.369
2011-12-05,882.373
2011-12-06,875.223
2011-12-07,875.385
2011-12-08,858.05
2011-12-09,866.679
2011-12-12,853.591
2011-12-13,842.324
2011-12-14,824.141
2011-12-15,825.935
2011-12-16,832.746
2011-12-19,821.679
2011-12-20,845.402
2011-12-21,845.299
2011-12-22,850.186
2011-12-23,855.752
2011-12-26,856.089
2011-12-27,857.657
2011-12-28,845.618
2011-12-29,851.935
2011-12-30,855.957
2012-01-02,857.518
2012-01-03,870.81
2012-01-04,868.073
2012-01-05,866.341
2012-01-06,863.575
2012-01-09,866.298
2012-01-10,878.044
2012-01-11,877.01
2012-01-12,881.481
2012-01-13,876.552
2012-01-16,877.198
2012-01-17,884.393
2012-01-18,895.559
2012-01-19,903.626
2012-01-20,902.559
2012-01-23,906.928
2012-01-24,904.208
2012-01-25,912.033
2012-01-26,917.305
2012-01-27,919.183
2012-01-30,912.798
2012-01-31,917.243
2012-02-01,932.267
2012-02-02,936.872
2012-02-03,946.891
2012-02-06,946.791
2012-02-07,947.65
2012-02-08,950.696
2012-02-09,953.18
2012-02-10,943.636
2012-02-13,950.954
2012-02-14,947.679
2012-02-15,949.549
2012-02-16,952.811
2012-02-17,956.257
2012-02-20,961.831
2012-02-21,959.162
2012-02-22,957.229
2012-02-23,963.502
2012-02-24,967.773
2012-02-27,964.854
2012-02-28,967.09
2012-02-29,964.165
2012-03-01,968.233
2012-03-02,962.7
2012-03-05,955.181
2012-03-06,934.14
2012-03-07,940.794
2012-03-08,957.074
2012-03-09,961.079
2012-03-12,956.32
2012-03-13,968.86
2012-03-14,962.577
2012-03-15,967.981
2012-03-16,971.422
2012-03-19,974.2
2012-03-20,964.931
2012-03-21,965.283
2012-03-22,958.158
2012-03-23,963.139
2012-03-26,975.592
2012-03-27,974.115
2012-03-28,965.9
2012-03-29,962.519
2012-03-30,968.905
2012-04-02,977.723
2012-04-03,974.829
2012-04-04,954.478
2012-04-05,954.334
2012-04-06,954.176
2012-04-09,945.62
2012-04-10,929.292
2012-04-11,936.698
2012-04-12,952.271
2012-04-13,943.905
2012-04-16,940.505
2012-04-17,953.515
2012-04-18,952.756
2012-04-19,950.436
2012-04-20,951.844
2012-04-23,936.926
2012-04-24,938.381
2012-04-25,951.493
2012-04-26,959.934
2012-04-27,965.703
2012-04-30,963.118
2012-05-01,964.644
2012-05-02,965.264
2012-05-03,957.242
2012-05-04,942.276
2012-05-07,937.724
2012-05-08,928.418
2012-05-09,920.869
2012-05-10,924.2
2012-05-11,922.921
2012-05-14,907.009
2012-05-15,899.268
2012-05-16,890.689
2012-05-17,878.043
2012-05-18,866.006
2012-05-21,880.141
2012-05-22,886.261
2012-05-23,879.298
2012-05-24,880.876
2012-05-25,880.985
2012-05-28,883.821
2012-05-29,894.477
2012-05-30,877.921
2012-05-31,874.169
2012-06-01,851.751
2012-06-04,847.798
2012-06-05,856.859
2012-06-06,874.983
2012-06-07,877.966
2012-06-08,876.775
2012-06-11,870.816
2012-06-12,875.441
2012-06-13,870.727
2012-06-14,872.784
2012-06-15,882.986
2012-06-18,889.451
2012-06-19,900.876
2012-06-20,903.304
2012-06-21,884.03
2012-06-22,882.215
2012-06-25,869.578
2012-06-26,870.697
2012-06-27,877.976
2012-06-28,874.515
2012-06-29,902.793
2012-07-02,907.425
2012-07-03,918.591
2012-07-04,918.938
2012-07-05,916.433
2012-07-06,904.141
2012-07-09,898.847
2012-07-10,893.457
2012-07-11,889.757
2012-07-12,882.575
2012-07-13,894.986
2012-07-16,893.674
2012-07-17,895.467
2012-07-18,901.603
2012-07-19,910.422
2012-07-20,899.244
2012-07-23,882.028
2012-07-24,875.407
2012-07-25,876.911
2012-07-26,894.97
2012-07-27,910.681
2012-07-30,910.482
2012-07-31,906.72
2012-08-01,901.503
2012-08-02,893.748
2012-08-03,910.699
2012-08-06,919.312
2012-08-07,927.245
2012-08-08,926.764
2012-08-09,929.835
2012-08-10,930.408
2012-08-13,927.532
2012-08-14,927.184
2012-08-15,930.177
2012-08-16,938.418
2012-08-17,941.585
2012-08-20,938.771
2012-08-21,943.679
2012-08-22,940.242
2012-08-23,940.111
2012-08-24,938.906
2012-08-27,938.341
2012-08-28,937.653
2012-08-29,938.365
2012-08-30,929.975
2012-08-31,936.888
2012-09-03,938.31
2012-09-04,937.704
2012-09-05,935.878
2012-09-06,951.978
2012-09-07,963.53
2012-09-10,960.338
2012-09-11,962.224
2012-09-12,967.099
2012-09-13,974.195
2012-09-14,990.258
2012-09-17,985.005
2012-09-18,980.425
2012-09-19,983.965
2012-09-20,977.556
2012-09-21,981.817
2012-09-24,975.311
2012-09-25,970.119
2012-09-26,959.144
2012-09-27,969.149
2012-09-28,967.933
2012-10-01,970.315
2012-10-02,970.944
2012-10-03,968.402
2012-10-04,975.992
2012-10-05,979.369
2012-10-08,972.721
2012-10-09,962.284
2012-10-10,956.512
2012-10-11,959.883
2012-10-12,958.265
2012-10-15,961.641
2012-10-16,972.068
2012-10-17,978.853
2012-10-18,977.416
2012-10-19,965.469
2012-10-22,963.996
2012-10-23,953.454
2012-10-24,951.63
2012-10-25,955.084
2012-10-26,952.649
2012-10-29,951.103
2012-10-30,953.682
2012-10-31,956.648
2012-11-01,968.867
2012-11-02,961.678
2012-11-05,962.175
2012-11-06,967.852
2012-11-07,956.47
2012-11-08,946.553
2012-11-09,945.802
2012-11-12,943.631
2012-11-13,941.576
2012-11-14,930.923
2012-11-15,926.881
2012-11-16,927.28
2012-11-19,944.678
2012-11-20,945.85
2012-11-21,947.694
2012-11-22,951.949
2012-11-23,961.678
2012-11-26,960.213
2012-11-27,959.616
2012-11-28,961.644
2012-11-29,969.652
2012-11-30,969.873
2012-12-03,969.08
2012-12-04,969.782
2012-12-05,969.832
2012-12-06,972.854
2012-12-07,973.342
2012-12-10,975.735
2012-12-11,981.208
2012-12-12,982.695
2012-12-13,978.105
2012-12-14,977.789
2012-12-17,983.065
2012-12-18,992.783
2012-12-19,995.557
2012-12-20,997.497
2012-12-21,990.389
2012-12-24,989.019
2012-12-25,989.585
2012-12-26,986.22
2012-12-27,987.808
2012-12-28,983.7
2012-12-31,993.73
2013-01-01,993.846
2013-01-02,1014.499
2013-01-03,1013.431
2013-01-04,1016.792
2013-01-07,1016.296
2013-01-08,1013.191
2013-01-09,1017.295
2013-01-10,1021.671
2013-01-11,1022.669
2013-01-14,1022.184
2013-01-15,1025.419
2013-01-16,1023.066
2013-01-17,1028.39
2013-01-18,1030.814
2013-01-21,1031.893
2013-01-22,1035.043
2013-01-23,1033.339
2013-01-24,1036.037
2013-01-25,1043.777
2013-01-28,1040.347
2013-01-29,1041.27
2013-01-30,1038.959
2013-01-31,1040.063
2013-02-01,1049.486
2013-02-04,1040.299
2013-02-05,1043.454
2013-02-06,1047.558
2013-02-07,1043.848
2013-02-08,1049.48
2013-02-11,1044.912
2013-02-12,1049.378
2013-02-13,1051.054
2013-02-14,1052.416
2013-02-15,1050.508
2013-02-18,1050.244
2013-02-19,1057.235
2013-02-20,1047.391
2013-02-21,1034.351
2013-02-22,1042.981
2013-02-25,1032.859
2013-02-26,1031.925
2013-02-27,1042.507
2013-02-28,1047.216
2013-03-01,1045.356
2013-03-04,1046.402
2013-03-05,1057.834
2013-03-06,1060.944
2013-03-07,1062.938
2013-03-08,1066.538
2013-03-11,1068.406
2013-03-12,1067.004
2013-03-13,1066.569
2013-03-14,1073.743
2013-03-15,1075.744
2013-03-18,1068.265
2013-03-19,1064.817
2013-03-20,1070.849
2013-03-21,1066.389
2013-03-22,1067.004
2013-03-25,1065.088
2013-03-26,1069.597
2013-03-27,1069.956
2013-03-28,1076.4
2013-03-29,1076.872
2013-04-01,1067.15
2013-04-02,1066.395
2013-04-03,1057.617
2013-04-04,1054.902
2013-04-05,1052.196
2013-04-08,1057.681
2013-04-09,1060.935
2013-04-10,1074.829
2013-04-11,1081.657
2013-04-12,1076.375
2013-04-15,1050.529
2013-04-16,1058.737
2013-04-17,1045.757
2013-04-18,1040.656
2013-04-19,1048.957
2013-04-22,1052.773
2013-04-23,1064.664
2013-04-24,1070.842
2013-04-25,1080.413
2013-04-26,1077.899
2013-04-29,1083.924
2013-04-30,1092.221
2013-05-01,1083.364
2013-05-02,1087.22
2013-05-03,1097.069
2013-05-06,1099.539
2013-05-07,1106.943
2013-05-08,1116.514
2013-05-09,1114.353
2013-05-10,1116.522
2013-05-13,1115.588
2013-05-14,1123.425
2013-05-15,1123.927
2013-05-16,1121.672
2013-05-17,1125.771
2013-05-20,1128.726
2013-05-21,1130.408
2013-05-22,1120.658
2013-05-23,1108.908
2013-05-24,1109.109
2013-05-27,1108.046
2013-05-28,1115.243
2013-05-29,1110.655
2013-05-30,1114.133
2013-05-31,1104.156
2013-06-03,1100.81
2013-06-04,1099.389
2013-06-05,1085.288
2013-06-06,1088.01
2013-06-07,1096.041
2013-06-10,1099.526
2013-06-11,1090.006
2013-06-12,1087.047
2013-06-13,1091.316
2013-06-14,1093.41
2013-06-17,1103.323
2013-06-18,1108.425
2013-06-19,1104.151
2013-06-20,1065.959
2013-06-21,1061.097
2013-06-24,1045.157
2013-06-25,1052.86
2013-06-26,1060.533
2013-06-27,1073.027
2013-06-28,1074.202
2013-07-01,1086.988
2013-07-02,1086.225
2013-07-03,1083.717
2013-07-04,1088.171
2013-07-05,1091.852
2013-07-08,1094.274
2013-07-09,1101.707
2013-07-10,1106.406
2013-07-11,1124.84
2013-07-12,1127.719
2013-07-15,1129.876
2013-07-16,1128.578
2013-07-17,1130.409
2013-07-18,1136.322
2013-07-19,1137.276
2013-07-22,1142.257
2013-07-23,1141.341
2013-07-24,1137.877
2013-07-25,1139.944
2013-07-26,1136.605
2013-07-29,1130.369
2013-07-30,1134.815
2013-07-31,1134.872
2013-08-01,1150.012
2013-08-02,1155.646
2013-08-05,1157.078
2013-08-06,1153.168
2013-08-07,1144.085
2013-08-08,1152.697
2013-08-09,1153.496
2013-08-12,1152.607
2013-08-13,1154.201
2013-08-14,1153.274
2013-08-15,1136.708
2013-08-16,1137.623
2013-08-19,1132.114
2013-08-20,1134.92
2013-08-21,1128.035
2013-08-22,1134.445
2013-08-23,1141.154
2013-08-26,1140.738
2013-08-27,1121.189
2013-08-28,1117.215
2013-08-29,1122.99
2013-08-30,1116.093
2013-09-02,1122.579
2013-09-03,1127.227
2013-09-04,1136.7
2013-09-05,1139.397
2013-09-06,1142.518
2013-09-09,1157.503
2013-09-10,1169.069
2013-09-11,1172.639
2013-09-12,1169.755
2013-09-13,1170.889
2013-09-16,1180.331
2013-09-17,1182.946
2013-09-18,1191.479
2013-09-19,1201.275
2013-09-20,1193.536
2013-09-23,1190.003
2013-09-24,1190.765
2013-09-25,1189.092
2013-09-26,1192.433
2013-09-27,1192.627
2013-09-30,1188.764
2013-10-01,1198.715
2013-10-02,1196.454
2013-10-03,1190.751
2013-10-04,1194.464
2013-10-07,1183.49
2013-10-08,1171.037
2013-10-09,1164.87
2013-10-10,1183.392
2013-10-11,1192.643
2013-10-14,1196.512
2013-10-15,1191.475
2013-10-16,1199.745
2013-10-17,1211.705
2013-10-18,1222.4
2013-10-21,1224.719
2013-10-22,1230.5
2013-10-23,1222.217
2013-10-24,1227.908
2013-10-25,1226.394
2013-10-28,1224.853
2013-10-29,1227.059
2013-10-30,1222.344
2013-10-31,1218.378
2013-11-01,1211.269
2013-11-04,1217.941
2013-11-05,1214.053
2013-11-06,1214.888
2013-11-07,1198.865
2013-11-08,1204.421
2013-11-11,1208.18
2013-11-12,1207.224
2013-11-13,1210.066
2013-11-14,1217.681
2013-11-15,1224.294
2013-11-18,1221.943
2013-11-19,1215.354
2013-11-20,1212.36
2013-11-21,1218.08
2013-11-22,1222.593
2013-11-25,1222.93
2013-11-26,1226.887
2013-11-27,1228.689
2013-11-28,1231.757
2013-11-29,1232.851
2013-12-02,1227.728
2013-12-03,1221.389
2013-12-04,1215.082
2013-12-05,1215.377
2013-12-06,1221.677
2013-12-09,1225.674
2013-12-10,1224.815
2013-12-11,1212.55
2013-12-12,1205.618
2013-12-13,1207.527
2013-12-16,1213.958
2013-12-17,1213.223
2013-12-18,1224.443
2013-12-19,1224.174
2013-12-20,1233.527
2013-12-23,1242.261
2013-12-24,1244.824
2013-12-25,1244.922
2013-12-26,1248.245
2013-12-27,1252.701
2013-12-30,1257.259
2013-12-31,1261.536
2014-01-01,1261.592
2014-01-02,1252.123
2014-01-03,1255.084
2014-01-06,1250.116
2014-01-07,1255.054
2014-01-08,1259.988
2014-01-09,1256.695
2014-01-10,1266.342
2014-01-13,1259.289
2014-01-14,1265.291
2014-01-15,1270.183
2014-01-16,1270.01
2014-01-17,1268.452
2014-01-20,1268.034
2014-01-21,1270.621
2014-01-22,1275.362
2014-01-23,1266.836
2014-01-24,1240.176
2014-01-27,1225.062
2014-01-28,1235.657
2014-01-29,1232.638
2014-01-30,1235.792
2014-01-31,1230.959
2014-02-03,1207.554
2014-02-04,1207.034
2014-02-05,1206.776
2014-02-06,1222.998
2014-02-07,1237.94
2014-02-10,1241.89
2014-02-11,1253.765
2014-02-12,1259.816
2014-02-13,1266.558
2014-02-14,1270.467
2014-02-17,1274.398
2014-02-18,1281.651
2014-02-19,1278.362
2014-02-20,1280.87
2014-02-21,1286.194
2014-02-24,1293.525
2014-02-25,1295.39
2014-02-26,1295.102
2014-02-27,1299.663
2014-02-28,1302.91
2014-03-03,1288.479
2014-03-04,1307.807
2014-03-05,1309.021
2014-03-06,1314.851
2014-03-07,1312.369
2014-03-10,1305.164
2014-03-11,1301.303
2014-03-12,1295.567
2014-03-13,1285.199
2014-03-14,1279.346
2014-03-17,1287.689
2014-03-18,1299.877
2014-03-19,1294.668
2014-03-20,1286.866
2014-03-21,1282.138
2014-03-24,1271.362
2014-03-25,1273.925
2014-03-26,1269.646
2014-03-27,1269.819
2014-03-28,1275.05
2014-03-31,1289.061
2014-04-01,1301.431
2014-04-02,1305.124
2014-04-03,1297.343
2014-04-04,1286.162
2014-04-07,1268.161
2014-04-08,1271.256
2014-04-09,1284.625
2014-04-10,1266.897
2014-04-11,1248.803
2014-04-14,1246.456
2014-04-15,1246.261
2014-04-16,1262.364
2014-04-17,1269.924
2014-04-18,1271.003
2014-04-21,1272.481
2014-04-22,1283.121
2014-04-23,1279.541
2014-04-24,1279.62
2014-04-25,1266.022
2014-04-28,1259.618
2014-04-29,1267.051
2014-04-30,1273.383
2014-05-01,1277.29
2014-05-02,1281.59
2014-05-05,1281.703
2014-05-06,1276.641
2014-05-07,1270.084
2014-05-08,1267.638
2014-05-09,1266.882
2014-05-12,1281.62
2014-05-13,1280.941
2014-05-14,1275.616
2014-05-15,1265.009
2014-05-16,1264.266
2014-05-19,1269.783
2014-05-20,1262.205
2014-05-21,1268.64
2014-05-22,1278.412
2014-05-23,1284.548
2014-05-26,1288.879
2014-05-27,1294.84
2014-05-28,1294.685
2014-05-29,1299.256
2014-05-30,1298.272
2014-06-02,1300.06
2014-06-03,1298.493
2014-06-04,1302.745
2014-06-05,1311.542
2014-06-06,1321.52
2014-06-09,1324.384
2014-06-10,1322.482
2014-06-11,1319.574
2014-06-12,1316.266
2014-06-13,1316.167
2014-06-16,1316.852
2014-06-17,1320.947
2014-06-18,1326.348
2014-06-19,1332.459
2014-06-20,1333.383
2014-06-23,1332.127
2014-06-24,1325.298
2014-06-25,1325.943
2014-06-26,1328.611
2014-06-27,1332.092
2014-06-30,1338.784
2014-07-01,1348.617
2014-07-02,1349.198
2014-07-03,1355.746
2014-07-04,1355.898
2014-07-07,1343.774
2014-07-08,1331.151
2014-07-09,1333.721
2014-07-10,1322.624
2014-07-11,1321.549
2014-07-14,1329.452
2014-07-15,1321.32
2014-07-16,1326.237
2014-07-17,1314.856
2014-07-18,1321.917
2014-07-21,1319.088
2014-07-22,1329.219
2014-07-23,1331.557
2014-07-24,1332.478
2014-07-25,1326.884
2014-07-28,1323.465
2014-07-29,1321.824
2014-07-30,1320.198
2014-07-31,1299.653
2014-08-01,1294.366
2014-08-04,1299.173
2014-08-05,1291.916
2014-08-06,1287.844
2014-08-07,1283.285
2014-08-08,1287.214
2014-08-11,1300.307
2014-08-12,1297.805
2014-08-13,1305.264
2014-08-14,1310.042
2014-08-15,1309.39
2014-08-18,1321.111
2014-08-19,1327.946
2014-08-20,1327.473
2014-08-21,1328.954
2014-08-22,1328.48
2014-08-25,1334.744
2014-08-26,1339.823
2014-08-27,1340.95
2014-08-28,1335.26
2014-08-29,1339.455
2014-09-01,1339.523
2014-09-02,1339.733
2014-09-03,1341.575
2014-09-04,1336.467
2014-09-05,1336.922
2014-09-08,1333.248
2014-09-09,1322.975
2014-09-10,1323.695
2014-09-11,1325.106
2014-09-12,1318.417
2014-09-15,1309.988
2014-09-16,1310.964
2014-09-17,1314.291
2014-09-18,1318.318
2014-09-19,1314.239
2014-09-22,1299.736
2014-09-23,1291.053
2014-09-24,1296.345
2014-09-25,1283.337
2014-09-26,1285.788
2014-09-29,1284.143
2014-09-30,1276.558
2014-10-01,1260.281
2014-10-02,1255.51
2014-10-03,1260.829
2014-10-06,1262.55
2014-10-07,1247.277
2014-10-08,1252.516
2014-10-09,1235.489
2014-10-10,1210.089
2014-10-13,1196.963
2014-10-14,1199.861
2014-10-15,1198.312
2014-10-16,1201.569
2014-10-17,1213.402
2014-10-20,1225.963
2014-10-21,1246.512
2014-10-22,1242.194
2014-10-23,1252.397
2014-10-24,1257.7
2014-10-27,1255.39
2014-10-28,1273.405
2014-10-29,1274.874
2014-10-30,1276.103
2014-10-31,1289.584
2014-11-03,1284.659
2014-11-04,1281.459
2014-11-05,1282.862
2014-11-06,1286.337
2014-11-07,1286.624
2014-11-10,1291.889
2014-11-11,1293.53
2014-11-12,1295.702
2014-11-13,1292.594
2014-11-14,1294.298
2014-11-17,1288.226
2014-11-18,1299.723
2014-11-19,1294.952
2014-11-20,1300.038
2014-11-21,1307.58
2014-11-24,1313.097
2014-11-25,1315.688
2014-11-26,1317.318
2014-11-27,1314.412
2014-11-28,1305.881
2014-12-01,1293.148
2014-12-02,1297.305
2014-12-03,1304.926
2014-12-04,1302.814
2014-12-05,1304.292
2014-12-08,1292.692
2014-12-09,1294.061
2014-12-10,1276.299
2014-12-11,1275.157
2014-12-12,1263.28
2014-12-15,1251.17
2014-12-16,1249.877
2014-12-17,1264.779
2014-12-18,1286.18
2014-12-19,1294.673
2014-12-22,1298.174
2014-12-23,1298.556
2014-12-24,1301.892
2014-12-25,1301.44
2014-12-26,1305.267
2014-12-29,1307.578
2014-12-30,1302.447
2014-12-31,1298.551
2015-01-01,1298.55
2015-01-02,1294.522
2015-01-05,1274.402
2015-01-06,1258.366
2015-01-07,1263.631
2015-01-08,1285.112
2015-01-09,1282.783
2015-01-12,1275.82
2015-01-13,1277.575
2015-01-14,1270.747
2015-01-15,1262.424
2015-01-16,1269.095
2015-01-19,1274.435
2015-01-20,1275.032
2015-01-21,1281.692
2015-01-22,1291.704
2015-01-23,1292.42
2015-01-26,1300.142
2015-01-27,1300.501
2015-01-28,1290.786
2015-01-29,1293.144
2015-01-30,1283.029
2015-02-02,1290.324
2015-02-03,1305.952
2015-02-04,1306.128
2015-02-05,1317.455
2015-02-06,1312.028
2015-02-09,1306.517
2015-02-10,1314.988
2015-02-11,1312.483
2015-02-12,1331.097
2015-02-13,1340.489
2015-02-16,1340.3
2015-02-17,1341.334
2015-02-18,1348.88
2015-02-19,1352.469
2015-02-20,1357.668
2015-02-23,1359.596
2015-02-24,1361.43
2015-02-25,1367.526
2015-02-26,1365.159
2015-02-27,1364.63
2015-03-02,1369.056
2015-03-03,1362.787
2015-03-04,1355.929
2015-03-05,1360.172
2015-03-06,1346.897
2015-03-09,1344.502
2015-03-10,1326.757
2015-03-11,1329.775
2015-03-12,1344.324
2015-03-13,1338.358
2015-03-16,1349.655
2015-03-17,1349.088
2015-03-18,1360.069
2015-03-19,1362.233
2015-03-20,1376.837
2015-03-23,1378.945
2015-03-24,1378.31
2015-03-25,1364.943
2015-03-26,1355.153
2015-03-27,1360.04
2015-03-30,1370.157
2015-03-31,1364.062
2015-04-01,1362.342
2015-04-02,1373.42
2015-04-03,1374.997
2015-04-06,1387.207
2015-04-07,1384.968
2015-04-08,1394.282
2015-04-09,1396.766
2015-04-10,1401.37
2015-04-13,1398.362
2015-04-14,1403.341
2015-04-15,1405.778
2015-04-16,1408.668
2015-04-17,1392.901
2015-04-20,1396.342
2015-04-21,1403.502
2015-04-22,1405.023
2015-04-23,1411.289
2015-04-24,1412.917
2015-04-27,1411.4
2015-04-28,1411.175
2015-04-29,1405.468
2015-04-30,1390.976
2015-05-01,1396.326
2015-05-04,1400.021
