Date,ACWI SMID GROWTH SMID (Small+Mid Cap)
2015-04-16,1436.062
2015-04-17,1420.003
2015-04-20,1423.533
2015-04-21,1430.833
2015-04-22,1432.395
2015-04-23,1438.797
2015-04-24,1440.479
2015-04-27,1438.938
2015-04-28,1438.734
2015-04-29,1432.936
2015-04-30,1418.178
2015-05-01,1423.634
2015-05-04,1427.416
2015-05-05,1414.837
2015-05-06,1415.047
2015-05-07,1412.666
2015-05-08,1430.129
2015-05-11,1431.462
2015-05-12,1428.763
2015-05-13,1436.444
2015-05-14,1445.905
2015-05-15,1451.231
2015-05-18,1456.38
2015-05-19,1452.096
2015-05-20,1453.394
2015-05-21,1456.942
2015-05-22,1452.242
2015-05-25,1451.76
2015-05-26,1434.889
2015-05-27,1441.75
2015-05-28,1439.203
2015-05-29,1432.548
2015-06-01,1433.766
2015-06-02,1438.493
2015-06-03,1445.041
2015-06-04,1433.271
2015-06-05,1426.979
2015-06-08,1419.796
2015-06-09,1416.368
2015-06-10,1434.602
2015-06-11,1437.533
2015-06-12,1434.017
2015-06-15,1423.498
2015-06-16,1427.807
2015-06-17,1427.641
2015-06-18,1443.978
2015-06-19,1443.842
2015-06-22,1456.688
2015-06-23,1456.42
2015-06-24,1446.823
2015-06-25,1445.9
2015-06-26,1440.71
2015-06-29,1408.685
2015-06-30,1413.829
2015-07-01,1422.151
2015-07-02,1419.509
2015-07-03,1416.793
2015-07-06,1402.607
2015-07-07,1396.703
2015-07-08,1376.104
2015-07-09,1388.243
2015-07-10,1406.975
2015-07-13,1421.792
2015-07-14,1429.395
2015-07-15,1423.418
2015-07-16,1432.292
2015-07-17,1429.362
2015-07-20,1428.537
2015-07-21,1426.002
2015-07-22,1421.603
2015-07-23,1418.762
2015-07-24,1405.434
2015-07-27,1387.966
2015-07-28,1397.843
2015-07-29,1409.047
2015-07-30,1407.984
2015-07-31,1418.524
2015-08-03,1412.553
2015-08-04,1413.79
2015-08-05,1416.142
2015-08-06,1404.603
2015-08-07,1400.644
2015-08-10,1417.486
2015-08-11,1404.902
2015-08-12,1397.614
2015-08-13,1400.331
2015-08-14,1404.477
2015-08-17,1410.727
2015-08-18,1405.74
2015-08-19,1390.852
2015-08-20,1364.419
2015-08-21,1333.615
2015-08-24,1284.51
2015-08-25,1285.961
2015-08-26,1307.712
2015-08-27,1333.79
2015-08-28,1344.097
2015-08-31,1335.991
2015-09-01,1303.455
2015-09-02,1313.894
2015-09-03,1319.563
2015-09-04,1301.41
2015-09-07,1301.654
2015-09-08,1321.77
2015-09-09,1325.013
2015-09-10,1325.006
2015-09-11,1327.892
2015-09-14,1323.254
2015-09-15,1331.241
2015-09-16,1344.667
2015-09-17,1349.309
2015-09-18,1338.101
2015-09-21,1331.877
2015-09-22,1309.901
2015-09-23,1304.092
2015-09-24,1294.541
2015-09-25,1295.359
2015-09-28,1268.488
2015-09-29,1254.074
2015-09-30,1278.482
2015-10-01,1284.785
2015-10-02,1300.865
2015-10-05,1324.62
2015-10-06,1323.568
2015-10-07,1333.782
2015-10-08,1339.221
2015-10-09,1349.109
2015-10-12,1348.844
2015-10-13,1335.874
2015-10-14,1329.581
2015-10-15,1349.195
2015-10-16,1349.431
2015-10-19,1349.233
2015-10-20,1348.924
2015-10-21,1341.736
2015-10-22,1345.619
2015-10-23,1355.873
2015-10-26,1355.774
2015-10-27,1346.552
2015-10-28,1362.673
2015-10-29,1355.465
2015-10-30,1361.073
2015-11-02,1369.739
2015-11-03,1370.208
2015-11-04,1369.009
2015-11-05,1367.703
2015-11-06,1365.764
2015-11-09,1355.587
2015-11-10,1353.69
2015-11-11,1353.865
2015-11-12,1338.896
2015-11-13,1326.77
2015-11-16,1332.351
2015-11-17,1339.716
2015-11-18,1350.182
2015-11-19,1359.311
2015-11-20,1363.427
2015-11-23,1363.34
2015-11-24,1363.415
2015-11-25,1369.567
2015-11-26,1374.233
2015-11-27,1372.31
2015-11-30,1369.385
2015-12-01,1380.707
2015-12-02,1372.513
2015-12-03,1360.642
2015-12-04,1368.402
2015-12-07,1361.867
2015-12-08,1350.87
2015-12-09,1343.073
2015-12-10,1341.82
2015-12-11,1321.791
2015-12-14,1313.54
2015-12-15,1323.344
2015-12-16,1338.756
2015-12-17,1331.806
2015-12-18,1320.744
2015-12-21,1323.778
2015-12-22,1331.344
2015-12-23,1345.15
2015-12-24,1347.039
2015-12-25,1346.805
2015-12-28,1345.599
2015-12-29,1357.981
2015-12-30,1352.284
2015-12-31,1344.95
2016-01-01,1345.001
2016-01-04,1317.897
2016-01-05,1315.954
2016-01-06,1298.385
2016-01-07,1271.885
2016-01-08,1261.367
2016-01-11,1250.816
2016-01-12,1250.668
2016-01-13,1236.843
2016-01-14,1230.931
2016-01-15,1211.796
2016-01-18,1204.005
2016-01-19,1205.067
2016-01-20,1187.549
2016-01-21,1186.833
2016-01-22,1219.557
2016-01-25,1211.007
2016-01-26,1220.785
2016-01-27,1216.946
2016-01-28,1211.744
2016-01-29,1238.925
2016-02-01,1248.368
2016-02-02,1226.561
2016-02-03,1226.341
2016-02-04,1233.926
2016-02-05,1207.603
2016-02-08,1180.265
2016-02-09,1172.693
2016-02-10,1175.283
2016-02-11,1164.374
2016-02-12,1169.838
2016-02-15,1186.437
2016-02-16,1200.733
2016-02-17,1221.216
2016-02-18,1224.888
2016-02-19,1224.441
2016-02-22,1238.908
2016-02-23,1229.765
2016-02-24,1228.025
2016-02-25,1240.868
2016-02-26,1245.542
2016-02-29,1243.304
2016-03-01,1264.362
2016-03-02,1274.156
2016-03-03,1284.97
2016-03-04,1293.045
2016-03-07,1294.706
2016-03-08,1278.094
2016-03-09,1279.78
2016-03-10,1279.048
2016-03-11,1302.948
2016-03-14,1305.025
2016-03-15,1293.294
2016-03-16,1297.836
2016-03-17,1319.493
2016-03-18,1325.381
2016-03-21,1323.968
2016-03-22,1326.253
2016-03-23,1312.529
2016-03-24,1308.874
2016-03-25,1309.174
2016-03-28,1312.932
2016-03-29,1327.282
2016-03-30,1342.617
2016-03-31,1344.158
2016-04-01,1336.91
2016-04-04,1335.607
2016-04-05,1319.019
2016-04-06,1331.328
2016-04-07,1324.145
2016-04-08,1332.709
2016-04-11,1332.836
2016-04-12,1337.11
2016-04-13,1356.017
2016-04-14,1357.464
2016-04-15,1357.711
2016-04-18,1360.825
2016-04-19,1372.733
2016-04-20,1372.562
2016-04-21,1369.977
2016-04-22,1367.508
2016-04-25,1364.555
2016-04-26,1370.59
2016-04-27,1374.528
2016-04-28,1367.804
2016-04-29,1364.219
2016-05-02,1366.9
2016-05-03,1352.674
2016-05-04,1340.758
2016-05-05,1337.839
2016-05-06,1339.588
2016-05-09,1340.486
2016-05-10,1354.789
2016-05-11,1349.043
2016-05-12,1345.087
2016-05-13,1335.706
2016-05-16,1343.863
2016-05-17,1342.225
2016-05-18,1339.448
2016-05-19,1328.667
2016-05-20,1343.433
2016-05-23,1344.048
2016-05-24,1357.209
2016-05-25,1364.917
2016-05-26,1367.754
2016-05-27,1373.221
2016-05-30,1373.872
2016-05-31,1377.102
2016-06-01,1378.187
2016-06-02,1382.362
2016-06-03,1388.634
2016-06-06,1395.911
2016-06-07,1405.396
2016-06-08,1411.237
2016-06-09,1402.804
2016-06-10,1378.818
2016-06-13,1359.697
2016-06-14,1345.406
2016-06-15,1351.394
2016-06-16,1339.201
2016-06-17,1348.138
2016-06-20,1377.008
2016-06-21,1376.776
2016-06-22,1375.035
2016-06-23,1393.919
2016-06-24,1324.727
2016-06-27,1286.322
2016-06-28,1310.452
2016-06-29,1340.866
2016-06-30,1355.847
2016-07-01,1365.262
2016-07-04,1365.477
2016-07-05,1348.166
2016-07-06,1344.685
2016-07-07,1351.558
2016-07-08,1367.743
2016-07-11,1383.874
2016-07-12,1394.921
2016-07-13,1395.964
2016-07-14,1400.98
2016-07-15,1395.642
2016-07-18,1399.336
2016-07-19,1397.17
2016-07-20,1407.34
2016-07-21,1405.165
2016-07-22,1406.438
2016-07-25,1405.346
2016-07-26,1411.869
2016-07-27,1411.582
2016-07-28,1415.819
2016-07-29,1428.599
2016-08-01,1425.246
2016-08-02,1414.183
2016-08-03,1410.419
2016-08-04,1414.134
2016-08-05,1420.679
2016-08-08,1422.046
2016-08-09,1429.132
2016-08-10,1431.122
2016-08-11,1438.648
2016-08-12,1441.615
2016-08-15,1446.594
2016-08-16,1438.157
2016-08-17,1432.277
2016-08-18,1440.829
2016-08-19,1436.999
2016-08-22,1439.73
2016-08-23,1447.246
2016-08-24,1437.46
2016-08-25,1435.328
2016-08-26,1434.897
2016-08-29,1431.08
2016-08-30,1428.557
2016-08-31,1422.932
2016-09-01,1429.269
2016-09-02,1437.638
2016-09-05,1441.541
2016-09-06,1451.122
2016-09-07,1455.241
2016-09-08,1451.21
2016-09-09,1416.604
2016-09-12,1418.412
2016-09-13,1404.173
2016-09-14,1403.76
2016-09-15,1414.507
2016-09-16,1409.442
2016-09-19,1418.279
2016-09-20,1416.869
2016-09-21,1431.899
2016-09-22,1450.075
2016-09-23,1442.344
2016-09-26,1432.281
2016-09-27,1436.357
2016-09-28,1443.083
2016-09-29,1435.763
2016-09-30,1440.017
2016-10-03,1440.485
2016-10-04,1434.476
2016-10-05,1434.706
2016-10-06,1431.13
2016-10-07,1421.463
2016-10-10,1426.514
2016-10-11,1408.443
2016-10-12,1403.124
2016-10-13,1397.706
2016-10-14,1399.093
2016-10-17,1394.115
2016-10-18,1406.544
2016-10-19,1414.358
2016-10-20,1408.618
2016-10-21,1405.101
2016-10-24,1408.638
2016-10-25,1398.053
2016-10-26,1392.925
2016-10-27,1382.42
2016-10-28,1382.915
2016-10-31,1386.269
2016-11-01,1380.23
2016-11-02,1367.597
2016-11-03,1363.634
2016-11-04,1360.211
2016-11-07,1378.014
2016-11-08,1381.35
2016-11-09,1380.133
2016-11-10,1383.446
2016-11-11,1379.627
2016-11-14,1378.496
2016-11-15,1385.11
2016-11-16,1386.785
2016-11-17,1395.391
2016-11-18,1389.855
2016-11-21,1398.257
2016-11-22,1403.192
2016-11-23,1402.621
2016-11-24,1404.464
2016-11-25,1410.028
2016-11-28,1403.798
2016-11-29,1404.037
2016-11-30,1399.489
2016-12-01,1390.237
2016-12-02,1388.433
2016-12-05,1398.143
2016-12-06,1406.678
2016-12-07,1417.932
2016-12-08,1424.126
2016-12-09,1422.958
2016-12-12,1417.63
2016-12-13,1424.786
2016-12-14,1414.913
2016-12-15,1403.609
2016-12-16,1403.813
2016-12-19,1407.615
2016-12-20,1408.217
2016-12-21,1408.26
2016-12-22,1401.337
2016-12-23,1405.272
2016-12-26,1405.401
2016-12-27,1408.625
2016-12-28,1403.755
2016-12-29,1409.033
2016-12-30,1409.518
2017-01-02,1411.442
2017-01-03,1412.788
2017-01-04,1430.937
2017-01-05,1438.047
2017-01-06,1435.654
2017-01-09,1430.879
2017-01-10,1437.325
2017-01-11,1434.954
2017-01-12,1440.76
2017-01-13,1446.448
2017-01-16,1443.031
2017-01-17,1440.53
2017-01-18,1444.863
2017-01-19,1435.161
2017-01-20,1440.106
2017-01-23,1441.895
2017-01-24,1453.755
2017-01-25,1464.448
2017-01-26,1461.842
2017-01-27,1462.345
2017-01-30,1453.328
2017-01-31,1458.398
2017-02-01,1459.188
2017-02-02,1462.241
2017-02-03,1471.723
2017-02-06,1465.128
2017-02-07,1463.455
2017-02-08,1469.201
2017-02-09,1476.268
2017-02-10,1484.736
2017-02-13,1488.643
2017-02-14,1487.862
2017-02-15,1494.503
2017-02-16,1496.131
2017-02-17,1495.923
2017-02-20,1497.62
2017-02-21,1502.689
2017-02-22,1499.054
2017-02-23,1498.549
2017-02-24,1495.049
2017-02-27,1499.405
2017-02-28,1492.824
2017-03-01,1504.148
2017-03-02,1495.8
2017-03-03,1493.068
2017-03-06,1490.202
2017-03-07,1485.424
2017-03-08,1480.847
2017-03-09,1477.553
2017-03-10,1487.923
2017-03-13,1495.906
2017-03-14,1489.417
2017-03-15,1501.21
2017-03-16,1513.606
2017-03-17,1515.693
2017-03-20,1515.151
2017-03-21,1500.633
2017-03-22,1496.763
2017-03-23,1501.713
2017-03-24,1504.949
2017-03-27,1505.252
2017-03-28,1515.762
2017-03-29,1517.543
2017-03-30,1518.762
2017-03-31,1516.651
2017-04-03,1512.926
2017-04-04,1511.572
2017-04-05,1508.341
2017-04-06,1511.257
2017-04-07,1511.883
2017-04-10,1513.949
2017-04-11,1517.796
2017-04-12,1512.539
2017-04-13,1508.609
2017-04-14,1506.309
2017-04-17,1518.025
2017-04-18,1513.811
2017-04-19,1517.053
2017-04-20,1526.375
2017-04-21,1523.653
2017-04-24,1544.164
2017-04-25,1553.031
2017-04-26,1555.97
2017-04-27,1557.529
2017-04-28,1553.266
2017-05-01,1557.625
2017-05-02,1562.664
2017-05-03,1555.815
2017-05-04,1557.08
2017-05-05,1567.476
2017-05-08,1567.228
2017-05-09,1567.152
2017-05-10,1572.991
2017-05-11,1568.941
2017-05-12,1567.647
2017-05-15,1576.769
2017-05-16,1581.811
2017-05-17,1563.252
2017-05-18,1559.078
2017-05-19,1572.074
2017-05-22,1582.03
2017-05-23,1581.39
2017-05-24,1582.928
2017-05-25,1588.855
2017-05-26,1587.692
2017-05-29,1586.811
2017-05-30,1584.313
2017-05-31,1587.182
2017-06-01,1603.206
2017-06-02,1614.219
2017-06-05,1611.833
2017-06-06,1606.991
2017-06-07,1608.338
2017-06-08,1607.651
2017-06-09,1601.737
2017-06-12,1593.692
2017-06-13,1605.93
2017-06-14,1608.344
2017-06-15,1592.216
2017-06-16,1597.819
2017-06-19,1608.958
2017-06-20,1596.366
2017-06-21,1595.837
2017-06-22,1599.65
2017-06-23,1606.536
2017-06-26,1608.596
2017-06-27,1596.912
2017-06-28,1606.237
2017-06-29,1596.731
2017-06-30,1597.759
2017-07-03,1597.434
2017-07-04,1593.842
2017-07-05,1595.574
2017-07-06,1585.006
2017-07-07,1589.491
2017-07-10,1592.608
2017-07-11,1594.032
2017-07-12,1609.303
2017-07-13,1614.441
2017-07-14,1624.894
2017-07-17,1627.905
2017-07-18,1629.521
2017-07-19,1639.221
2017-07-20,1641.885
2017-07-21,1638.93
2017-07-24,1638.728
2017-07-25,1641.332
2017-07-26,1640.46
2017-07-27,1639.838
2017-07-28,1637.223
2017-07-31,1636.48
2017-08-01,1642.718
2017-08-02,1637.459
2017-08-03,1634.818
2017-08-04,1633.77
2017-08-07,1638.639
2017-08-08,1632.156
2017-08-09,1624.613
2017-08-10,1607.864
2017-08-11,1606.864
2017-08-14,1619.723
2017-08-15,1613.386
2017-08-16,1621.518
2017-08-17,1612.69
2017-08-18,1608.129
2017-08-21,1609.987
2017-08-22,1620.343
2017-08-23,1619.223
2017-08-24,1620.933
2017-08-25,1624.663
2017-08-28,1628.22
2017-08-29,1626.786
2017-08-30,1632.086
2017-08-31,1646.877
2017-09-01,1654.851
2017-09-04,1651.077
2017-09-05,1647.741
2017-09-06,1649.792
2017-09-07,1658.596
2017-09-08,1660.827
2017-09-11,1671.272
2017-09-12,1676.76
2017-09-13,1672.858
2017-09-14,1672.044
2017-09-15,1675.259
2017-09-18,1680.962
2017-09-19,1682.928
2017-09-20,1687.252
2017-09-21,1678.572
2017-09-22,1683.185
2017-09-25,1675.244
2017-09-26,1669.0
2017-09-27,1676.524
2017-09-28,1683.012
2017-09-29,1691.462
2017-10-02,1697.373
2017-10-03,1703.423
2017-10-04,1706.754
2017-10-05,1706.707
2017-10-06,1704.782
2017-10-09,1702.89
2017-10-10,1711.266
2017-10-11,1713.412
2017-10-12,1717.444
2017-10-13,1721.077
2017-10-16,1720.811
2017-10-17,1713.996
2017-10-18,1716.696
2017-10-19,1716.229
2017-10-20,1720.171
2017-10-23,1716.397
2017-10-24,1716.083
2017-10-25,1710.809
2017-10-26,1713.47
2017-10-27,1719.917
2017-10-30,1720.946
2017-10-31,1729.35
2017-11-01,1729.641
2017-11-02,1729.252
2017-11-03,1732.614
2017-11-06,1738.362
2017-11-07,1732.159
2017-11-08,1736.57
2017-11-09,1725.881
2017-11-10,1725.583
2017-11-13,1718.681
2017-11-14,1717.892
2017-11-15,1707.754
2017-11-16,1728.605
2017-11-17,1733.227
2017-11-20,1739.227
2017-11-21,1751.501
2017-11-22,1754.531
2017-11-23,1757.439
2017-11-24,1762.653
2017-11-27,1756.592
2017-11-28,1764.075
2017-11-29,1761.667
2017-11-30,1768.482
2017-12-01,1758.563
2017-12-04,1754.136
2017-12-05,1747.708
2017-12-06,1736.678
2017-12-07,1746.128
2017-12-08,1753.387
2017-12-11,1757.631
2017-12-12,1752.546
2017-12-13,1757.685
2017-12-14,1753.136
2017-12-15,1760.539
2017-12-18,1781.548
2017-12-19,1777.94
2017-12-20,1781.422
2017-12-21,1784.747
2017-12-22,1786.322
2017-12-25,1786.897
2017-12-26,1788.693
2017-12-27,1796.745
2017-12-28,1803.878
2017-12-29,1801.827
2018-01-01,1801.852
2018-01-02,1814.957
2018-01-03,1824.052
2018-01-04,1837.3
2018-01-05,1847.645
2018-01-08,1850.845
2018-01-09,1852.517
2018-01-10,1847.674
2018-01-11,1858.048
2018-01-12,1867.808
2018-01-15,1876.82
2018-01-16,1869.424
2018-01-17,1878.666
2018-01-18,1876.046
2018-01-19,1891.117
2018-01-22,1898.781
2018-01-23,1909.26
2018-01-24,1912.12
2018-01-25,1914.539
2018-01-26,1922.89
2018-01-29,1911.983
2018-01-30,1894.568
2018-01-31,1894.277
2018-02-01,1897.596
2018-02-02,1862.005
2018-02-05,1811.101
2018-02-06,1790.978
2018-02-07,1798.88
2018-02-08,1758.886
2018-02-09,1753.962
2018-02-12,1774.463
2018-02-13,1780.517
2018-02-14,1808.736
2018-02-15,1831.355
2018-02-16,1837.344
2018-02-19,1837.325
2018-02-20,1832.906
2018-02-21,1833.038
2018-02-22,1828.841
2018-02-23,1844.105
2018-02-26,1852.243
2018-02-27,1838.043
2018-02-28,1822.721
2018-03-01,1803.259
2018-03-02,1808.922
2018-03-05,1817.656
2018-03-06,1838.04
2018-03-07,1840.893
2018-03-08,1848.819
2018-03-09,1869.139
2018-03-12,1876.821
2018-03-13,1871.748
2018-03-14,1865.193
2018-03-15,1862.772
2018-03-16,1860.696
2018-03-19,1846.931
2018-03-20,1849.502
2018-03-21,1853.529
2018-03-22,1827.529
2018-03-23,1799.15
2018-03-26,1820.575
2018-03-27,1812.745
2018-03-28,1798.36
2018-03-29,1814.379
2018-03-30,1816.619
2018-04-02,1796.367
2018-04-03,1800.543
2018-04-04,1803.274
2018-04-05,1820.185
2018-04-06,1801.952
2018-04-09,1807.814
2018-04-10,1830.15
2018-04-11,1826.734
2018-04-12,1832.88
2018-04-13,1830.607
2018-04-16,1841.65
2018-04-17,1857.74
2018-04-18,1869.267
2018-04-19,1861.727
2018-04-20,1847.696
2018-04-23,1839.796
2018-04-24,1825.032
2018-04-25,1814.022
2018-04-26,1824.203
2018-04-27,1827.174
2018-04-30,1821.616
2018-05-01,1819.021
2018-05-02,1820.8
2018-05-03,1818.664
2018-05-04,1830.406
2018-05-07,1842.102
2018-05-08,1844.623
2018-05-09,1853.765
2018-05-10,1862.717
2018-05-11,1871.667
2018-05-14,1872.004
2018-05-15,1858.863
2018-05-16,1864.218
2018-05-17,1868.569
2018-05-18,1869.626
2018-05-21,1876.222
2018-05-22,1872.149
2018-05-23,1866.566
2018-05-24,1869.014
2018-05-25,1868.076
2018-05-28,1866.72
2018-05-29,1851.355
2018-05-30,1863.49
2018-05-31,1862.521
2018-06-01,1874.21
2018-06-04,1887.463
2018-06-05,1890.152
2018-06-06,1904.548
2018-06-07,1900.865
2018-06-08,1902.341
2018-06-11,1909.546
2018-06-12,1916.705
2018-06-13,1914.486
2018-06-14,1915.253
2018-06-15,1905.703
2018-06-18,1901.622
2018-06-19,1882.053
2018-06-20,1893.512
2018-06-21,1879.683
2018-06-22,1882.935
2018-06-25,1853.871
2018-06-26,1856.862
2018-06-27,1840.267
2018-06-28,1835.477
2018-06-29,1849.193
2018-07-02,1837.218
2018-07-03,1841.867
2018-07-04,1839.772
2018-07-05,1848.265
2018-07-06,1865.294
2018-07-09,1881.381
2018-07-10,1882.371
2018-07-11,1867.523
2018-07-12,1879.401
2018-07-13,1883.45
2018-07-16,1879.0
2018-07-17,1887.39
2018-07-18,1889.943
2018-07-19,1885.732
2018-07-20,1889.341
2018-07-23,1884.64
2018-07-24,1883.5
2018-07-25,1892.784
2018-07-26,1899.327
2018-07-27,1887.377
2018-07-30,1871.804
2018-07-31,1875.53
2018-08-01,1874.397
2018-08-02,1875.967
2018-08-03,1877.086
2018-08-06,1879.356
2018-08-07,1884.946
2018-08-08,1882.53
2018-08-09,1885.597
2018-08-10,1866.202
2018-08-13,1849.429
2018-08-14,1858.963
2018-08-15,1833.694
2018-08-16,1843.193
2018-08-17,1849.799
2018-08-20,1857.871
2018-08-21,1872.885
2018-08-22,1881.789
2018-08-23,1879.363
2018-08-24,1892.73
2018-08-27,1910.668
2018-08-28,1914.35
2018-08-29,1919.581
2018-08-30,1913.801
2018-08-31,1914.925
2018-09-03,1910.517
2018-09-04,1901.584
2018-09-05,1885.285
2018-09-06,1875.358
2018-09-07,1871.579
2018-09-10,1876.061
2018-09-11,1879.817
2018-09-12,1884.435
2018-09-13,1887.43
2018-09-14,1896.991
2018-09-17,1885.772
2018-09-18,1897.233
2018-09-19,1895.197
2018-09-20,1906.407
2018-09-21,1906.898
2018-09-24,1901.821
2018-09-25,1906.824
2018-09-26,1902.557
2018-09-27,1896.345
2018-09-28,1894.2
2018-10-01,1887.945
2018-10-02,1872.771
2018-10-03,1875.291
2018-10-04,1846.71
2018-10-05,1827.876
2018-10-08,1808.371
2018-10-09,1796.297
2018-10-10,1753.76
2018-10-11,1720.995
2018-10-12,1740.48
2018-10-15,1736.167
2018-10-16,1772.612
2018-10-17,1768.892
2018-10-18,1745.978
2018-10-19,1728.713
2018-10-22,1725.71
2018-10-23,1697.214
2018-10-24,1658.736
2018-10-25,1665.641
2018-10-26,1646.847
2018-10-29,1638.052
2018-10-30,1661.066
2018-10-31,1687.595
2018-11-01,1717.348
2018-11-02,1728.158
2018-11-05,1718.257
2018-11-06,1721.986
2018-11-07,1747.37
2018-11-08,1744.153
2018-11-09,1721.321
2018-11-12,1687.177
2018-11-13,1685.446
2018-11-14,1678.09
2018-11-15,1688.016
2018-11-16,1692.883
2018-11-19,1668.589
2018-11-20,1641.398
2018-11-21,1656.161
2018-11-22,1658.543
2018-11-23,1657.59
2018-11-26,1676.264
2018-11-27,1667.073
2018-11-28,1694.17
2018-11-29,1703.938
2018-11-30,1702.125
2018-12-03,1729.122
2018-12-04,1687.189
2018-12-05,1677.669
2018-12-06,1657.822
2018-12-07,1640.474
2018-12-10,1621.178
2018-12-11,1622.301
2018-12-12,1648.133
2018-12-13,1637.677
2018-12-14,1613.824
2018-12-17,1589.671
2018-12-18,1584.704
2018-12-19,1576.43
2018-12-20,1546.022
2018-12-21,1523.189
2018-12-24,1508.824
2018-12-25,1500.332
2018-12-26,1536.668
2018-12-27,1549.358
2018-12-28,1559.706
2018-12-31,1573.479
2019-01-01,1573.549
2019-01-02,1567.249
2019-01-03,1545.438
2019-01-04,1584.315
2019-01-07,1611.024
2019-01-08,1627.018
2019-01-09,1649.286
2019-01-10,1654.842
2019-01-11,1654.423
2019-01-14,1643.781
2019-01-15,1655.581
2019-01-16,1661.09
2019-01-17,1668.348
2019-01-18,1690.394
2019-01-21,1690.821
2019-01-22,1673.387
2019-01-23,1670.758
2019-01-24,1680.99
2019-01-25,1699.996
2019-01-28,1692.428
2019-01-29,1693.29
2019-01-30,1705.15
2019-01-31,1720.531
2019-02-01,1725.492
2019-02-04,1734.287
2019-02-05,1744.738
2019-02-06,1741.922
2019-02-07,1725.069
2019-02-08,1718.108
2019-02-11,1722.536
2019-02-12,1743.238
2019-02-13,1751.793
2019-02-14,1752.173
2019-02-15,1764.632
2019-02-18,1772.751
2019-02-19,1773.961
2019-02-20,1781.001
2019-02-21,1777.538
2019-02-22,1788.9
2019-02-25,1796.061
2019-02-26,1792.892
2019-02-27,1795.729
2019-02-28,1790.046
2019-03-01,1804.152
2019-03-04,1797.494
2019-03-05,1791.92
2019-03-06,1778.874
2019-03-07,1762.592
2019-03-08,1751.993
2019-03-11,1771.902
2019-03-12,1781.611
2019-03-13,1789.302
2019-03-14,1788.018
2019-03-15,1799.479
2019-03-18,1807.918
2019-03-19,1810.516
2019-03-20,1801.734
2019-03-21,1817.711
2019-03-22,1783.709
2019-03-25,1775.396
2019-03-26,1790.53
2019-03-27,1781.542
2019-03-28,1787.689
2019-03-29,1803.053
2019-04-01,1823.772
2019-04-02,1823.801
2019-04-03,1839.712
2019-04-04,1834.761
2019-04-05,1843.93
2019-04-08,1845.188
2019-04-09,1835.843
2019-04-10,1846.551
2019-04-11,1847.646
2019-04-12,1856.457
2019-04-15,1860.675
2019-04-16,1860.288
2019-04-17,1850.16
2019-04-18,1847.552
2019-04-19,1849.113
2019-04-22,1848.415
2019-04-23,1862.237
2019-04-24,1862.961
2019-04-25,1852.779
2019-04-26,1862.754
2019-04-29,1863.277
2019-04-30,1863.815
2019-05-01,1856.154
2019-05-02,1853.486
2019-05-03,1870.354
2019-05-06,1860.218
2019-05-07,1835.935
2019-05-08,1832.709
2019-05-09,1818.016
2019-05-10,1823.576
2019-05-13,1783.159
2019-05-14,1796.806
2019-05-15,1806.591
2019-05-16,1818.007
2019-05-17,1805.834
2019-05-20,1792.75
2019-05-21,1807.499
2019-05-22,1803.848
2019-05-23,1778.952
2019-05-24,1788.215
2019-05-27,1789.329
2019-05-28,1787.501
2019-05-29,1766.393
2019-05-30,1770.704
2019-05-31,1763.675
2019-06-03,1762.007
2019-06-04,1786.78
2019-06-05,1804.216
2019-06-06,1805.615
2019-06-07,1823.952
2019-06-10,1835.274
2019-06-11,1838.827
2019-06-12,1839.274
2019-06-13,1841.403
2019-06-14,1830.264
2019-06-17,1829.939
2019-06-18,1846.041
2019-06-19,1859.813
2019-06-20,1879.017
2019-06-21,1868.717
2019-06-24,1865.396
2019-06-25,1856.401
2019-06-26,1849.356
2019-06-27,1865.029
2019-06-28,1881.065
2019-07-01,1893.826
2019-07-02,1894.553
2019-07-03,1906.246
2019-07-04,1909.068
2019-07-05,1900.029
2019-07-08,1885.224
2019-07-09,1881.925
2019-07-10,1887.215
2019-07-11,1891.486
2019-07-12,1899.091
2019-07-15,1902.314
2019-07-16,1899.665
2019-07-17,1894.782
2019-07-18,1891.926
2019-07-19,1894.347
2019-07-22,1893.404
2019-07-23,1900.106
2019-07-24,1914.571
2019-07-25,1904.665
2019-07-26,1910.685
2019-07-29,1904.564
2019-07-30,1900.774
2019-07-31,1891.118
2019-08-01,1879.174
2019-08-02,1853.891
2019-08-05,1807.122
2019-08-06,1818.109
2019-08-07,1826.136
2019-08-08,1856.874
2019-08-09,1845.955
2019-08-12,1828.583
2019-08-13,1834.723
2019-08-14,1799.433
2019-08-15,1791.908
2019-08-16,1813.42
2019-08-19,1829.07
2019-08-20,1826.754
2019-08-21,1842.972
2019-08-22,1836.875
2019-08-23,1813.737
2019-08-26,1812.55
2019-08-27,1814.803
2019-08-28,1817.148
2019-08-29,1833.678
2019-08-30,1842.163
2019-09-02,1839.427
2019-09-03,1827.256
2019-09-04,1845.792
2019-09-05,1868.035
2019-09-06,1869.936
2019-09-09,1861.9
2019-09-10,1854.836
2019-09-11,1871.773
2019-09-12,1877.283
2019-09-13,1881.801
2019-09-16,1878.724
2019-09-17,1884.413
2019-09-18,1881.597
2019-09-19,1883.173
2019-09-20,1880.444
2019-09-23,1875.946
2019-09-24,1867.302
2019-09-25,1863.546
2019-09-26,1860.305
2019-09-27,1849.991
2019-09-30,1852.928
2019-10-01,1836.946
