Date,IRELAND IMI VALUE IMI (Large+Mid+Small Cap)
2015-07-28,185.027
2015-07-29,188.453
2015-07-30,187.478
2015-07-31,189.936
2015-08-03,191.188
2015-08-04,191.943
2015-08-05,193.641
2015-08-06,191.235
2015-08-07,191.544
2015-08-10,193.964
2015-08-11,193.259
2015-08-12,189.342
2015-08-13,193.518
2015-08-14,193.879
2015-08-17,194.906
2015-08-18,195.391
2015-08-19,191.867
2015-08-20,190.348
2015-08-21,182.276
2015-08-24,176.004
2015-08-25,181.534
2015-08-26,179.824
2015-08-27,186.356
2015-08-28,187.72
2015-08-31,190.473
2015-09-01,184.376
2015-09-02,181.607
2015-09-03,182.906
2015-09-04,180.661
2015-09-07,183.694
2015-09-08,187.765
2015-09-09,190.567
2015-09-10,190.054
2015-09-11,189.444
2015-09-14,187.101
2015-09-15,189.08
2015-09-16,190.128
2015-09-17,190.188
2015-09-18,188.504
2015-09-21,186.18
2015-09-22,179.019
2015-09-23,179.809
2015-09-24,174.054
2015-09-25,177.684
2015-09-28,173.464
2015-09-29,167.982
2015-09-30,170.245
2015-10-01,169.712
2015-10-02,169.173
2015-10-05,172.42
2015-10-06,175.241
2015-10-07,174.491
2015-10-08,175.437
2015-10-09,175.292
2015-10-12,176.308
2015-10-13,176.113
2015-10-14,174.565
2015-10-15,176.28
2015-10-16,176.198
2015-10-19,174.589
2015-10-20,174.405
2015-10-21,179.553
2015-10-22,178.812
2015-10-23,182.026
2015-10-26,179.377
2015-10-27,174.962
2015-10-28,179.193
2015-10-29,175.606
2015-10-30,178.58
2015-11-02,181.396
2015-11-03,178.632
2015-11-04,178.915
2015-11-05,177.316
2015-11-06,181.321
2015-11-09,177.896
2015-11-10,175.155
2015-11-11,175.788
2015-11-12,172.805
2015-11-13,174.572
2015-11-16,175.327
2015-11-17,176.875
2015-11-18,175.84
2015-11-19,184.578
2015-11-20,184.798
2015-11-23,185.301
2015-11-24,182.35
2015-11-25,183.955
2015-11-26,188.25
2015-11-27,187.655
2015-11-30,187.413
2015-12-01,189.417
2015-12-02,189.193
2015-12-03,191.333
2015-12-04,190.035
2015-12-07,189.077
2015-12-08,185.328
2015-12-09,185.068
2015-12-10,184.751
2015-12-11,185.206
2015-12-14,186.355
2015-12-15,184.982
2015-12-16,187.037
2015-12-17,188.982
2015-12-18,188.224
2015-12-21,187.21
2015-12-22,187.073
2015-12-23,186.685
2015-12-24,188.133
2015-12-25,188.133
2015-12-28,188.356
2015-12-29,189.579
2015-12-30,189.235
2015-12-31,187.077
2016-01-01,187.077
2016-01-04,186.054
2016-01-05,185.948
2016-01-06,182.291
2016-01-07,182.075
2016-01-08,182.507
2016-01-11,183.946
2016-01-12,183.509
2016-01-13,183.449
2016-01-14,180.109
2016-01-15,179.037
2016-01-18,176.167
2016-01-19,176.14
2016-01-20,171.1
2016-01-21,170.574
2016-01-22,173.775
2016-01-25,174.762
2016-01-26,171.336
2016-01-27,170.402
2016-01-28,167.807
2016-01-29,166.903
2016-02-01,168.386
2016-02-02,165.734
2016-02-03,166.722
2016-02-04,166.919
2016-02-05,167.875
2016-02-08,161.668
2016-02-09,159.008
2016-02-10,165.269
2016-02-11,164.936
2016-02-12,166.881
2016-02-15,168.902
2016-02-16,168.845
2016-02-17,170.062
2016-02-18,170.624
2016-02-19,170.134
2016-02-22,167.768
2016-02-23,164.662
2016-02-24,162.247
2016-02-25,163.048
2016-02-26,162.664
2016-02-29,162.793
2016-03-01,163.992
2016-03-02,165.316
2016-03-03,166.626
2016-03-04,170.726
2016-03-07,169.781
2016-03-08,171.153
2016-03-09,171.391
2016-03-10,174.831
2016-03-11,177.766
2016-03-14,178.151
2016-03-15,177.338
2016-03-16,176.473
2016-03-17,182.758
2016-03-18,179.217
2016-03-21,177.478
2016-03-22,178.744
2016-03-23,179.369
2016-03-24,178.179
2016-03-25,178.179
2016-03-28,179.001
2016-03-29,179.261
2016-03-30,183.395
2016-03-31,182.876
2016-04-01,181.313
2016-04-04,181.501
2016-04-05,178.001
2016-04-06,179.037
2016-04-07,178.711
2016-04-08,182.855
2016-04-11,183.835
2016-04-12,182.579
2016-04-13,183.632
2016-04-14,184.734
2016-04-15,184.922
2016-04-18,184.108
2016-04-19,185.65
2016-04-20,183.652
2016-04-21,182.491
2016-04-22,182.618
2016-04-25,184.57
2016-04-26,185.549
2016-04-27,185.112
2016-04-28,183.325
2016-04-29,184.593
2016-05-02,185.56
2016-05-03,183.149
2016-05-04,183.05
2016-05-05,182.406
2016-05-06,183.884
2016-05-09,184.352
2016-05-10,183.723
2016-05-11,185.429
2016-05-12,183.162
2016-05-13,181.653
2016-05-16,181.69
2016-05-17,181.394
2016-05-18,179.48
2016-05-19,177.407
2016-05-20,179.972
2016-05-23,180.55
2016-05-24,182.304
2016-05-25,183.978
2016-05-26,185.402
2016-05-27,186.26
2016-05-30,185.739
2016-05-31,184.996
2016-06-01,181.377
2016-06-02,181.923
2016-06-03,182.801
2016-06-06,183.35
2016-06-07,185.674
2016-06-08,182.937
2016-06-09,178.539
2016-06-10,175.306
2016-06-13,169.186
2016-06-14,162.006
2016-06-15,163.787
2016-06-16,159.338
2016-06-17,168.422
2016-06-20,175.234
2016-06-21,173.432
2016-06-22,174.879
2016-06-23,182.47
2016-06-24,155.225
2016-06-27,135.754
2016-06-28,141.602
2016-06-29,142.544
2016-06-30,143.786
2016-07-01,146.339
2016-07-04,146.809
2016-07-05,140.68
2016-07-06,135.907
2016-07-07,137.499
2016-07-08,139.712
2016-07-11,143.859
2016-07-12,146.493
2016-07-13,144.982
2016-07-14,146.95
2016-07-15,146.943
2016-07-18,147.431
2016-07-19,147.162
2016-07-20,150.931
2016-07-21,152.864
2016-07-22,153.196
2016-07-25,151.272
2016-07-26,149.621
2016-07-27,150.112
2016-07-28,149.938
2016-07-29,149.801
2016-08-01,146.506
2016-08-02,142.807
2016-08-03,143.609
2016-08-04,146.148
2016-08-05,147.803
2016-08-08,149.882
2016-08-09,152.78
2016-08-10,150.965
2016-08-11,154.112
2016-08-12,154.194
2016-08-15,154.542
2016-08-16,152.486
2016-08-17,152.672
2016-08-18,152.682
2016-08-19,152.336
2016-08-22,150.713
2016-08-23,153.977
2016-08-24,155.234
2016-08-25,155.996
2016-08-26,159.002
2016-08-29,156.093
2016-08-30,156.48
2016-08-31,158.078
2016-09-01,160.999
2016-09-02,162.577
2016-09-05,159.94
2016-09-06,159.657
2016-09-07,159.043
2016-09-08,162.405
2016-09-09,159.421
2016-09-12,159.057
2016-09-13,156.819
2016-09-14,154.813
2016-09-15,154.422
2016-09-16,150.634
2016-09-19,152.041
2016-09-20,151.656
2016-09-21,152.164
2016-09-22,154.112
2016-09-23,151.878
2016-09-26,148.799
2016-09-27,146.149
2016-09-28,147.248
2016-09-29,147.837
2016-09-30,150.262
2016-10-03,150.221
2016-10-04,148.722
2016-10-05,151.497
2016-10-06,151.719
2016-10-07,147.96
2016-10-10,148.391
2016-10-11,145.542
2016-10-12,144.107
2016-10-13,143.276
2016-10-14,143.423
2016-10-17,142.727
2016-10-18,145.478
2016-10-19,146.91
2016-10-20,148.911
2016-10-21,147.949
2016-10-24,148.763
2016-10-25,146.924
2016-10-26,147.401
2016-10-27,147.579
2016-10-28,148.723
2016-10-31,148.756
2016-11-01,149.332
2016-11-02,150.477
2016-11-03,152.876
2016-11-04,152.414
2016-11-07,152.227
2016-11-08,152.552
2016-11-09,150.532
2016-11-10,154.037
2016-11-11,155.929
2016-11-14,156.417
2016-11-15,155.307
2016-11-16,153.144
2016-11-17,153.896
2016-11-18,152.789
2016-11-21,151.631
2016-11-22,152.906
2016-11-23,150.579
2016-11-24,150.548
2016-11-25,151.848
2016-11-28,148.65
2016-11-29,148.508
2016-11-30,149.493
2016-12-01,151.663
2016-12-02,151.669
2016-12-05,155.197
2016-12-06,156.918
2016-12-07,159.775
2016-12-08,162.861
2016-12-09,159.533
2016-12-12,159.482
2016-12-13,160.128
2016-12-14,159.154
2016-12-15,159.972
2016-12-16,159.989
2016-12-19,159.701
2016-12-20,160.635
2016-12-21,160.367
2016-12-22,162.424
2016-12-23,162.203
2016-12-26,162.203
2016-12-27,162.149
2016-12-28,158.937
2016-12-29,161.116
2016-12-30,159.987
2017-01-02,159.987
2017-01-03,162.969
2017-01-04,168.05
2017-01-05,170.172
2017-01-06,170.17
2017-01-09,168.848
2017-01-10,170.629
2017-01-11,168.041
2017-01-12,172.449
2017-01-13,173.253
2017-01-16,169.837
2017-01-17,173.567
2017-01-18,169.23
2017-01-19,172.113
2017-01-20,177.114
2017-01-23,177.118
2017-01-24,177.792
2017-01-25,180.825
2017-01-26,177.298
2017-01-27,179.498
2017-01-30,174.692
2017-01-31,175.87
2017-02-01,176.202
2017-02-02,177.683
2017-02-03,178.323
2017-02-06,175.715
2017-02-07,173.561
2017-02-08,174.427
2017-02-09,173.061
2017-02-10,173.371
2017-02-13,173.566
2017-02-14,173.959
2017-02-15,176.35
2017-02-16,176.776
2017-02-17,175.144
2017-02-20,175.708
2017-02-21,173.133
2017-02-22,171.855
2017-02-23,171.236
2017-02-24,168.561
2017-02-27,169.547
2017-02-28,169.293
2017-03-01,171.602
2017-03-02,170.109
2017-03-03,171.196
2017-03-06,171.277
2017-03-07,170.988
2017-03-08,172.208
2017-03-09,172.071
2017-03-10,175.655
2017-03-13,176.243
2017-03-14,171.318
2017-03-15,173.663
2017-03-16,176.31
2017-03-17,177.132
2017-03-20,176.317
2017-03-21,175.25
2017-03-22,173.204
2017-03-23,174.042
2017-03-24,170.728
2017-03-27,172.468
2017-03-28,174.616
2017-03-29,172.247
2017-03-30,173.659
2017-03-31,171.166
2017-04-03,168.269
2017-04-04,167.577
2017-04-05,170.155
2017-04-06,171.213
2017-04-07,170.568
2017-04-10,171.033
2017-04-11,168.754
2017-04-12,171.379
2017-04-13,169.787
2017-04-14,169.787
2017-04-17,170.402
2017-04-18,170.417
2017-04-19,171.51
2017-04-20,173.448
2017-04-21,172.25
2017-04-24,182.125
2017-04-25,183.35
2017-04-26,180.955
2017-04-27,180.141
2017-04-28,176.243
2017-05-01,176.696
2017-05-02,179.106
2017-05-03,180.549
2017-05-04,185.066
2017-05-05,189.433
2017-05-08,187.475
2017-05-09,186.646
2017-05-10,186.417
2017-05-11,184.613
2017-05-12,182.973
2017-05-15,182.887
2017-05-16,183.611
2017-05-17,181.64
2017-05-18,179.565
2017-05-19,184.372
2017-05-22,185.354
2017-05-23,185.109
2017-05-24,186.034
2017-05-25,186.211
2017-05-26,184.701
2017-05-29,184.916
2017-05-30,183.365
2017-05-31,185.202
2017-06-01,185.957
2017-06-02,186.658
2017-06-05,186.286
2017-06-06,184.07
2017-06-07,182.412
2017-06-08,181.264
2017-06-09,184.04
2017-06-12,184.467
2017-06-13,185.44
2017-06-14,188.032
2017-06-15,185.005
2017-06-16,185.531
2017-06-19,185.939
2017-06-20,187.109
2017-06-21,188.49
2017-06-22,190.133
2017-06-23,185.55
2017-06-26,184.943
2017-06-27,185.509
2017-06-28,187.087
2017-06-29,190.473
2017-06-30,190.831
2017-07-03,192.196
2017-07-04,191.66
2017-07-05,192.246
2017-07-06,191.065
2017-07-07,192.458
2017-07-10,193.019
2017-07-11,191.197
2017-07-12,190.88
2017-07-13,190.644
2017-07-14,191.457
2017-07-17,192.314
2017-07-18,190.584
2017-07-19,189.451
2017-07-20,191.176
2017-07-21,190.268
2017-07-24,187.591
2017-07-25,189.697
2017-07-26,189.329
2017-07-27,191.417
2017-07-28,190.444
2017-07-31,190.156
2017-08-01,192.636
2017-08-02,190.91
2017-08-03,187.575
2017-08-04,189.076
2017-08-07,189.241
2017-08-08,187.934
2017-08-09,185.683
2017-08-10,185.999
2017-08-11,187.723
2017-08-14,189.511
2017-08-15,189.098
2017-08-16,190.262
2017-08-17,190.511
2017-08-18,189.152
2017-08-21,189.235
2017-08-22,189.777
2017-08-23,190.022
2017-08-24,190.52
2017-08-25,191.299
2017-08-28,190.794
2017-08-29,189.074
2017-08-30,189.903
2017-08-31,191.817
2017-09-01,192.453
2017-09-04,192.535
2017-09-05,190.883
2017-09-06,190.465
2017-09-07,191.319
2017-09-08,192.287
2017-09-11,192.532
2017-09-12,195.532
2017-09-13,195.308
2017-09-14,194.336
2017-09-15,194.769
2017-09-18,195.93
2017-09-19,198.019
2017-09-20,197.531
2017-09-21,196.944
2017-09-22,195.308
2017-09-25,193.276
2017-09-26,191.4
2017-09-27,194.388
2017-09-28,195.614
2017-09-29,196.271
2017-10-02,194.285
2017-10-03,195.527
2017-10-04,196.344
2017-10-05,193.95
2017-10-06,193.344
2017-10-09,193.478
2017-10-10,192.771
2017-10-11,190.725
2017-10-12,192.917
2017-10-13,191.194
2017-10-16,190.283
2017-10-17,188.025
2017-10-18,187.637
2017-10-19,190.16
2017-10-20,188.261
2017-10-23,188.0
2017-10-24,188.053
2017-10-25,186.339
2017-10-26,188.561
2017-10-27,186.247
2017-10-30,189.275
2017-10-31,188.832
2017-11-01,191.255
2017-11-02,193.76
2017-11-03,193.083
2017-11-06,191.271
2017-11-07,189.481
2017-11-08,190.184
2017-11-09,187.425
2017-11-10,186.267
2017-11-13,184.159
2017-11-14,184.964
2017-11-15,182.546
2017-11-16,185.717
2017-11-17,187.992
2017-11-20,188.052
2017-11-21,187.748
2017-11-22,190.087
2017-11-23,191.537
2017-11-24,193.69
2017-11-27,193.028
2017-11-28,193.49
2017-11-29,194.923
2017-11-30,196.482
2017-12-01,194.493
2017-12-04,196.539
2017-12-05,196.646
2017-12-06,194.728
2017-12-07,196.689
2017-12-08,197.298
2017-12-11,196.645
2017-12-12,196.755
2017-12-13,197.206
2017-12-14,198.694
2017-12-15,199.152
2017-12-18,203.267
2017-12-19,203.99
2017-12-20,202.793
2017-12-21,204.457
2017-12-22,204.006
2017-12-25,204.006
2017-12-26,204.54
2017-12-27,203.409
2017-12-28,204.798
2017-12-29,206.119
2018-01-01,206.119
2018-01-02,206.715
2018-01-03,207.717
2018-01-04,210.384
2018-01-05,211.489
2018-01-08,211.844
2018-01-09,209.189
2018-01-10,212.551
2018-01-11,213.823
2018-01-12,216.981
2018-01-15,219.411
2018-01-16,219.331
2018-01-17,218.588
2018-01-18,218.588
2018-01-19,223.73
2018-01-22,222.866
2018-01-23,225.505
2018-01-24,224.74
2018-01-25,227.286
2018-01-26,227.667
2018-01-29,226.759
2018-01-30,223.822
2018-01-31,222.285
2018-02-01,222.847
2018-02-02,222.509
2018-02-05,218.624
2018-02-06,214.91
2018-02-07,214.04
2018-02-08,212.945
2018-02-09,209.989
2018-02-12,215.67
2018-02-13,213.845
2018-02-14,216.17
2018-02-15,219.205
2018-02-16,220.208
2018-02-19,219.363
2018-02-20,219.034
2018-02-21,218.618
2018-02-22,218.389
2018-02-23,214.506
2018-02-26,211.914
2018-02-27,212.761
2018-02-28,213.815
2018-03-01,212.221
2018-03-02,214.521
2018-03-05,211.924
2018-03-06,225.634
2018-03-07,231.393
2018-03-08,228.079
2018-03-09,226.865
2018-03-12,225.901
2018-03-13,225.084
2018-03-14,223.354
2018-03-15,222.612
2018-03-16,224.505
2018-03-19,222.519
2018-03-20,218.011
2018-03-21,216.158
2018-03-22,214.614
2018-03-23,216.817
2018-03-26,215.133
2018-03-27,216.035
2018-03-28,215.987
2018-03-29,215.898
2018-03-30,215.898
2018-04-02,216.091
2018-04-03,215.542
2018-04-04,216.878
2018-04-05,221.012
2018-04-06,220.121
2018-04-09,220.704
2018-04-10,221.865
2018-04-11,223.093
2018-04-12,226.608
2018-04-13,227.506
2018-04-16,230.857
2018-04-17,232.625
2018-04-18,233.519
2018-04-19,234.955
2018-04-20,230.809
2018-04-23,231.053
2018-04-24,230.847
2018-04-25,224.877
2018-04-26,225.447
2018-04-27,224.994
2018-04-30,224.804
2018-05-01,221.855
2018-05-02,221.211
2018-05-03,217.255
2018-05-04,217.484
2018-05-07,217.193
2018-05-08,219.289
2018-05-09,221.793
2018-05-10,223.127
2018-05-11,223.47
2018-05-14,223.764
2018-05-15,221.865
2018-05-16,214.541
2018-05-17,216.394
2018-05-18,213.739
2018-05-21,214.45
2018-05-22,217.492
2018-05-23,215.245
2018-05-24,215.486
2018-05-25,216.855
2018-05-28,220.003
2018-05-29,213.61
2018-05-30,214.536
2018-05-31,211.658
2018-06-01,216.313
2018-06-04,216.935
2018-06-05,217.577
2018-06-06,221.086
2018-06-07,222.144
2018-06-08,219.296
2018-06-11,220.635
2018-06-12,220.863
2018-06-13,219.453
2018-06-14,216.741
2018-06-15,209.903
2018-06-18,210.685
2018-06-19,211.904
2018-06-20,215.002
2018-06-21,213.804
2018-06-22,215.204
2018-06-25,211.851
2018-06-26,209.036
2018-06-27,208.132
2018-06-28,207.839
2018-06-29,209.43
2018-07-02,207.65
2018-07-03,209.374
2018-07-04,208.877
2018-07-05,212.509
2018-07-06,213.069
2018-07-09,213.067
2018-07-10,211.91
2018-07-11,211.414
2018-07-12,213.012
2018-07-13,213.771
2018-07-16,213.607
2018-07-17,213.705
2018-07-18,211.411
2018-07-19,209.578
2018-07-20,211.271
2018-07-23,210.479
2018-07-24,214.081
2018-07-25,215.771
2018-07-26,217.808
2018-07-27,218.707
2018-07-30,218.012
2018-07-31,219.299
2018-08-01,222.407
2018-08-02,219.246
2018-08-03,220.85
2018-08-06,220.308
2018-08-07,222.46
2018-08-08,221.57
2018-08-09,221.632
2018-08-10,218.875
2018-08-13,217.438
2018-08-14,214.731
2018-08-15,209.787
2018-08-16,211.152
2018-08-17,212.998
2018-08-20,214.549
2018-08-21,215.155
2018-08-22,212.996
2018-08-23,213.351
2018-08-24,214.685
2018-08-27,215.435
2018-08-28,216.265
2018-08-29,216.364
2018-08-30,215.081
2018-08-31,214.276
2018-09-03,214.731
2018-09-04,214.124
2018-09-05,215.376
2018-09-06,215.636
2018-09-07,212.808
2018-09-10,215.356
2018-09-11,215.356
2018-09-12,216.473
2018-09-13,217.837
2018-09-14,218.997
2018-09-17,220.289
2018-09-18,222.442
2018-09-19,221.225
2018-09-20,220.747
2018-09-21,220.07
2018-09-24,215.355
2018-09-25,214.356
2018-09-26,213.111
2018-09-27,210.148
2018-09-28,202.824
2018-10-01,201.512
2018-10-02,204.999
2018-10-03,206.696
2018-10-04,207.861
2018-10-05,204.619
2018-10-08,201.173
2018-10-09,201.362
2018-10-10,199.868
2018-10-11,194.96
2018-10-12,197.534
2018-10-15,198.365
2018-10-16,200.606
2018-10-17,198.176
2018-10-18,194.736
2018-10-19,193.448
2018-10-22,194.75
2018-10-23,192.712
2018-10-24,190.225
2018-10-25,191.729
2018-10-26,188.595
2018-10-29,191.151
2018-10-30,192.081
2018-10-31,192.16
2018-11-01,191.748
2018-11-02,189.57
2018-11-05,189.431
2018-11-06,190.619
2018-11-07,192.611
2018-11-08,191.544
2018-11-09,190.895
2018-11-12,185.273
2018-11-13,188.077
2018-11-14,190.913
2018-11-15,182.718
2018-11-16,184.037
2018-11-19,184.202
2018-11-20,181.427
2018-11-21,181.923
2018-11-22,179.825
2018-11-23,180.86
2018-11-26,181.931
2018-11-27,180.768
2018-11-28,177.434
2018-11-29,182.122
2018-11-30,178.895
2018-12-03,178.339
2018-12-04,173.46
2018-12-05,173.976
2018-12-06,170.639
2018-12-07,170.115
2018-12-10,165.997
2018-12-11,165.368
2018-12-12,166.37
2018-12-13,166.15
2018-12-14,166.993
2018-12-17,164.386
2018-12-18,164.655
2018-12-19,167.218
2018-12-20,163.917
2018-12-21,164.237
2018-12-24,163.702
2018-12-25,163.702
2018-12-26,163.616
2018-12-27,160.713
2018-12-28,165.616
2018-12-31,165.234
2019-01-01,165.234
2019-01-02,164.963
2019-01-03,163.969
2019-01-04,171.093
2019-01-07,171.008
2019-01-08,170.144
2019-01-09,171.039
2019-01-10,170.822
2019-01-11,171.385
2019-01-14,169.46
2019-01-15,167.246
2019-01-16,170.983
2019-01-17,169.7
2019-01-18,173.83
2019-01-21,173.053
2019-01-22,173.286
2019-01-23,176.469
2019-01-24,173.829
2019-01-25,175.17
2019-01-28,176.112
2019-01-29,175.791
2019-01-30,175.717
2019-01-31,173.121
2019-02-01,172.915
2019-02-04,173.552
2019-02-05,176.159
2019-02-06,174.48
2019-02-07,168.985
2019-02-08,168.412
2019-02-11,167.65
2019-02-12,168.804
2019-02-13,170.079
2019-02-14,168.896
2019-02-15,170.034
2019-02-18,168.961
2019-02-19,170.253
2019-02-20,173.658
2019-02-21,171.878
2019-02-22,169.485
2019-02-25,168.14
2019-02-26,170.213
2019-02-27,173.883
2019-02-28,177.866
2019-03-01,176.914
2019-03-04,178.47
2019-03-05,180.19
2019-03-06,178.158
2019-03-07,168.283
2019-03-08,166.443
2019-03-11,170.033
2019-03-12,171.878
2019-03-13,172.652
2019-03-14,174.74
2019-03-15,177.129
2019-03-18,177.404
2019-03-19,176.861
2019-03-20,173.392
2019-03-21,170.71
2019-03-22,167.026
2019-03-25,167.63
2019-03-26,168.888
2019-03-27,170.712
2019-03-28,169.746
2019-03-29,169.755
2019-04-01,173.596
2019-04-02,172.746
2019-04-03,178.197
2019-04-04,178.238
2019-04-05,178.827
2019-04-08,176.463
2019-04-09,173.388
2019-04-10,173.662
2019-04-11,177.183
2019-04-12,181.874
2019-04-15,185.507
2019-04-16,185.53
2019-04-17,187.6
2019-04-18,185.629
2019-04-19,185.629
2019-04-22,185.819
2019-04-23,184.13
2019-04-24,181.628
2019-04-25,178.024
2019-04-26,177.311
2019-04-29,180.783
2019-04-30,179.762
2019-05-01,180.299
2019-05-02,179.429
2019-05-03,178.682
2019-05-06,176.937
2019-05-07,176.177
2019-05-08,175.714
2019-05-09,172.91
2019-05-10,173.248
2019-05-13,170.123
2019-05-14,171.637
2019-05-15,171.603
2019-05-16,172.174
2019-05-17,170.765
2019-05-20,168.72
2019-05-21,168.879
2019-05-22,166.674
2019-05-23,162.653
2019-05-24,162.384
2019-05-27,160.959
2019-05-28,163.677
2019-05-29,159.563
2019-05-30,159.8
2019-05-31,159.559
2019-06-03,159.39
2019-06-04,162.974
2019-06-05,164.278
2019-06-06,161.378
2019-06-07,162.743
2019-06-10,165.384
2019-06-11,164.57
2019-06-12,162.951
2019-06-13,161.584
2019-06-14,160.439
2019-06-17,159.232
2019-06-18,158.634
2019-06-19,161.592
2019-06-20,163.286
2019-06-21,160.427
2019-06-24,157.99
2019-06-25,158.179
2019-06-26,158.756
2019-06-27,161.612
2019-06-28,163.055
2019-07-01,165.512
2019-07-02,163.569
2019-07-03,171.3
2019-07-04,173.115
2019-07-05,171.675
2019-07-08,168.698
2019-07-09,169.191
2019-07-10,169.529
2019-07-11,171.01
2019-07-12,170.255
2019-07-15,171.883
2019-07-16,171.208
2019-07-17,169.022
2019-07-18,167.654
2019-07-19,166.929
2019-07-22,167.051
2019-07-23,166.355
2019-07-24,167.428
2019-07-25,168.273
2019-07-26,164.988
2019-07-29,160.377
2019-07-30,155.345
2019-07-31,153.967
2019-08-01,151.163
2019-08-02,150.308
2019-08-05,146.963
2019-08-06,145.2
2019-08-07,146.157
2019-08-08,148.127
2019-08-09,144.233
2019-08-12,141.836
2019-08-13,141.369
2019-08-14,138.82
2019-08-15,137.236
2019-08-16,141.719
2019-08-19,140.995
2019-08-20,137.965
2019-08-21,140.802
2019-08-22,144.163
2019-08-23,142.986
2019-08-26,142.64
2019-08-27,144.254
2019-08-28,143.231
2019-08-29,144.097
2019-08-30,142.924
2019-09-02,143.488
2019-09-03,142.057
2019-09-04,146.362
2019-09-05,152.239
2019-09-06,151.397
2019-09-09,151.175
2019-09-10,157.095
2019-09-11,159.034
2019-09-12,157.084
2019-09-13,162.785
2019-09-16,158.929
2019-09-17,155.4
2019-09-18,154.107
2019-09-19,157.56
2019-09-20,157.274
2019-09-23,153.635
2019-09-24,155.418
2019-09-25,152.651
2019-09-26,153.315
2019-09-27,156.011
2019-09-30,156.935
2019-10-01,157.606
2019-10-02,160.993
2019-10-03,160.63
2019-10-04,160.222
2019-10-07,161.176
2019-10-08,157.634
2019-10-09,156.872
2019-10-10,160.042
2019-10-11,169.342
2019-10-14,167.225
2019-10-15,173.397
2019-10-16,173.454
2019-10-17,172.205
2019-10-18,171.606
2019-10-21,174.872
2019-10-22,171.841
2019-10-23,171.999
2019-10-24,170.722
2019-10-25,170.503
2019-10-28,171.606
2019-10-29,170.799
2019-10-30,172.586
2019-10-31,174.121
2019-11-01,178.032
2019-11-04,177.335
2019-11-05,176.707
2019-11-06,174.497
2019-11-07,178.33
2019-11-08,174.591
2019-11-11,175.854
2019-11-12,176.106
2019-11-13,173.814
2019-11-14,174.679
2019-11-15,177.746
2019-11-18,178.315
2019-11-19,177.788
2019-11-20,176.478
2019-11-21,174.366
2019-11-22,177.57
2019-11-25,181.498
2019-11-26,184.058
2019-11-27,185.515
2019-11-28,185.603
2019-11-29,184.509
2019-12-02,184.87
2019-12-03,183.203
2019-12-04,185.663
2019-12-05,185.011
2019-12-06,186.634
2019-12-09,186.898
2019-12-10,186.973
2019-12-11,186.997
2019-12-12,190.61
2019-12-13,194.402
2019-12-16,196.974
2019-12-17,192.893
2019-12-18,192.202
2019-12-19,192.986
2019-12-20,194.708
2019-12-23,193.175
2019-12-24,194.615
2019-12-25,194.615
2019-12-26,194.764
2019-12-27,197.32
2019-12-30,196.375
2019-12-31,196.499
2020-01-01,196.499
2020-01-02,200.19
2020-01-03,198.705
2020-01-06,196.843
2020-01-07,197.91
2020-01-08,196.286
2020-01-09,195.922
2020-01-10,193.413
2020-01-13,192.022
2020-01-14,190.83
2020-01-15,190.834
2020-01-16,188.681
2020-01-17,187.537
2020-01-20,185.35
2020-01-21,183.865
2020-01-22,185.081
2020-01-23,184.503
2020-01-24,184.115
2020-01-27,180.766
2020-01-28,181.201
2020-01-29,184.428
2020-01-30,182.765
2020-01-31,179.264
2020-02-03,179.157
2020-02-04,179.788
2020-02-05,182.107
2020-02-06,178.043
2020-02-07,179.338
2020-02-10,174.803
2020-02-11,176.521
2020-02-12,180.76
2020-02-13,178.49
2020-02-14,177.202
2020-02-17,176.723
2020-02-18,174.515
2020-02-19,176.738
2020-02-20,177.303
2020-02-21,177.894
2020-02-24,171.78
2020-02-25,169.387
2020-02-26,170.106
2020-02-27,162.104
2020-02-28,159.254
2020-03-02,160.3
2020-03-03,162.685
2020-03-04,163.668
2020-03-05,162.306
2020-03-06,158.886
2020-03-09,148.772
2020-03-10,146.928
2020-03-11,144.091
2020-03-12,125.152
2020-03-13,121.436
2020-03-16,109.022
2020-03-17,108.636
2020-03-18,99.267
2020-03-19,99.582
2020-03-20,105.066
2020-03-23,98.87
2020-03-24,111.272
2020-03-25,118.062
2020-03-26,126.75
2020-03-27,116.548
2020-03-30,114.835
2020-03-31,121.414
2020-04-01,117.988
2020-04-02,115.89
2020-04-03,113.25
2020-04-06,119.206
2020-04-07,122.355
2020-04-08,124.154
2020-04-09,127.276
2020-04-10,127.276
2020-04-13,126.834
2020-04-14,123.961
2020-04-15,118.937
2020-04-16,121.767
2020-04-17,130.692
2020-04-20,129.34
2020-04-21,126.493
2020-04-22,129.028
2020-04-23,133.696
2020-04-24,133.439
2020-04-27,136.828
2020-04-28,142.604
2020-04-29,146.992
2020-04-30,147.656
2020-05-01,148.404
2020-05-04,143.086
2020-05-05,141.197
2020-05-06,137.411
2020-05-07,141.868
2020-05-08,146.474
2020-05-11,141.698
2020-05-12,142.711
2020-05-13,139.724
2020-05-14,139.654
2020-05-15,140.314
2020-05-18,148.066
2020-05-19,148.39
2020-05-20,151.059
2020-05-21,148.627
2020-05-22,148.716
2020-05-25,148.766
2020-05-26,153.301
2020-05-27,151.915
2020-05-28,152.986
2020-05-29,150.777
2020-06-01,154.189
2020-06-02,157.077
2020-06-03,163.534
2020-06-04,164.769
2020-06-05,170.372
