Date,ACWI SMALL CAP Small Cap
2010-09-21,868.465
2010-09-22,866.83
2010-09-23,861.198
2010-09-24,877.696
2010-09-27,879.47
2010-09-28,884.548
2010-09-29,888.367
2010-09-30,887.269
2010-10-01,891.974
2010-10-04,884.673
2010-10-05,900.972
2010-10-06,903.595
2010-10-07,904.39
2010-10-08,909.059
2010-10-11,911.424
2010-10-12,909.368
2010-10-13,922.719
2010-10-14,925.585
2010-10-15,921.543
2010-10-18,923.625
2010-10-19,908.527
2010-10-20,917.603
2010-10-21,918.125
2010-10-22,920.697
2010-10-25,928.517
2010-10-26,925.004
2010-10-27,917.3
2010-10-28,919.063
2010-10-29,922.657
2010-11-01,923.501
2010-11-02,932.611
2010-11-03,933.462
2010-11-04,953.878
2010-11-05,956.936
2010-11-08,956.787
2010-11-09,952.795
2010-11-10,950.53
2010-11-11,948.493
2010-11-12,935.551
2010-11-15,934.566
2010-11-16,917.575
2010-11-17,919.669
2010-11-18,934.458
2010-11-19,937.047
2010-11-22,940.211
2010-11-23,927.128
2010-11-24,938.115
2010-11-25,940.55
2010-11-26,931.871
2010-11-29,927.414
2010-11-30,924.0
2010-12-01,940.76
2010-12-02,956.585
2010-12-03,966.192
2010-12-06,969.653
2010-12-07,974.065
2010-12-08,969.665
2010-12-09,971.938
2010-12-10,978.026
2010-12-13,982.9
2010-12-14,984.804
2010-12-15,980.585
2010-12-16,981.465
2010-12-17,983.918
2010-12-20,984.558
2010-12-21,993.719
2010-12-22,995.34
2010-12-23,995.494
2010-12-24,995.487
2010-12-27,996.073
2010-12-28,996.522
2010-12-29,1002.176
2010-12-30,1004.718
2010-12-31,1006.69
2011-01-03,1015.598
2011-01-04,1010.763
2011-01-05,1010.027
2011-01-06,1007.718
2011-01-07,1004.841
2011-01-10,1004.089
2011-01-11,1009.893
2011-01-12,1020.29
2011-01-13,1023.888
2011-01-14,1026.336
2011-01-17,1025.248
2011-01-18,1030.298
2011-01-19,1020.863
2011-01-20,1005.17
2011-01-21,1004.422
2011-01-24,1010.069
2011-01-25,1009.455
2011-01-26,1019.956
2011-01-27,1022.759
2011-01-28,1007.889
2011-01-31,1010.729
2011-02-01,1028.069
2011-02-02,1028.641
2011-02-03,1028.288
2011-02-04,1031.22
2011-02-07,1039.711
2011-02-08,1044.539
2011-02-09,1038.766
2011-02-10,1035.074
2011-02-11,1039.219
2011-02-14,1045.732
2011-02-15,1042.508
2011-02-16,1048.494
2011-02-17,1053.957
2011-02-18,1056.404
2011-02-21,1053.64
2011-02-22,1033.14
2011-02-23,1022.072
2011-02-24,1018.457
2011-02-25,1035.646
2011-02-28,1042.256
2011-03-01,1035.507
2011-03-02,1035.461
2011-03-03,1048.807
2011-03-04,1049.639
2011-03-07,1040.715
2011-03-08,1044.178
2011-03-09,1043.516
2011-03-10,1021.462
2011-03-11,1021.19
2011-03-14,1008.935
2011-03-15,985.423
2011-03-16,984.604
2011-03-17,993.291
2011-03-18,1005.224
2011-03-21,1023.856
2011-03-22,1026.734
2011-03-23,1026.722
2011-03-24,1035.865
2011-03-25,1040.606
2011-03-28,1037.486
2011-03-29,1041.992
2011-03-30,1053.948
2011-03-31,1058.365
2011-04-01,1062.395
2011-04-04,1068.116
2011-04-05,1069.463
2011-04-06,1071.923
2011-04-07,1067.264
2011-04-08,1068.69
2011-04-11,1063.381
2011-04-12,1048.922
2011-04-13,1054.56
2011-04-14,1057.633
2011-04-15,1061.446
2011-04-18,1045.184
2011-04-19,1050.03
2011-04-20,1069.999
2011-04-21,1080.1
2011-04-22,1080.397
2011-04-25,1078.675
2011-04-26,1084.493
2011-04-27,1087.624
2011-04-28,1096.106
2011-04-29,1099.303
2011-05-02,1096.761
2011-05-03,1084.684
2011-05-04,1075.24
2011-05-05,1067.941
2011-05-06,1070.635
2011-05-09,1073.17
2011-05-10,1084.67
2011-05-11,1076.04
2011-05-12,1072.0
2011-05-13,1064.324
2011-05-16,1054.332
2011-05-17,1047.051
2011-05-18,1059.773
2011-05-19,1061.203
2011-05-20,1056.548
2011-05-23,1036.959
2011-05-24,1037.938
2011-05-25,1042.155
2011-05-26,1051.716
2011-05-27,1061.689
2011-05-30,1063.315
2011-05-31,1075.359
2011-06-01,1061.099
2011-06-02,1055.282
2011-06-03,1048.465
2011-06-06,1038.49
2011-06-07,1041.745
2011-06-08,1029.437
2011-06-09,1032.454
2011-06-10,1018.335
2011-06-13,1014.619
2011-06-14,1030.036
2011-06-15,1016.238
2011-06-16,1005.625
2011-06-17,1008.391
2011-06-20,1007.541
2011-06-21,1025.807
2011-06-22,1025.543
2011-06-23,1015.937
2011-06-24,1013.44
2011-06-27,1014.786
2011-06-28,1027.172
2011-06-29,1039.414
2011-06-30,1051.929
2011-07-01,1063.233
2011-07-04,1068.616
2011-07-05,1068.907
2011-07-06,1069.342
2011-07-07,1079.43
2011-07-08,1073.625
2011-07-11,1050.075
2011-07-12,1043.095
2011-07-13,1055.184
2011-07-14,1044.849
2011-07-15,1047.565
2011-07-18,1033.862
2011-07-19,1049.96
2011-07-20,1053.608
2011-07-21,1063.75
2011-07-22,1070.204
2011-07-25,1062.563
2011-07-26,1062.391
2011-07-27,1042.353
2011-07-28,1036.253
2011-07-29,1032.608
2011-08-01,1029.085
2011-08-02,1003.752
2011-08-03,997.904
2011-08-04,948.483
2011-08-05,925.482
2011-08-08,864.708
2011-08-09,893.142
2011-08-10,877.965
2011-08-11,905.706
2011-08-12,914.585
2011-08-15,937.122
2011-08-16,928.01
2011-08-17,929.28
2011-08-18,886.556
2011-08-19,871.516
2011-08-22,868.382
2011-08-23,891.809
2011-08-24,897.966
2011-08-25,886.445
2011-08-26,898.215
2011-08-29,927.632
2011-08-30,934.483
2011-08-31,943.808
2011-09-01,933.153
2011-09-02,912.415
2011-09-05,898.952
2011-09-06,889.159
2011-09-07,915.915
2011-09-08,910.505
2011-09-09,887.386
2011-09-12,878.578
2011-09-13,888.28
2011-09-14,893.065
2011-09-15,907.417
2011-09-16,914.284
2011-09-19,897.315
2011-09-20,891.081
2011-09-21,871.373
2011-09-22,834.353
2011-09-23,834.847
2011-09-26,835.817
2011-09-27,861.102
2011-09-28,844.744
2011-09-29,850.76
2011-09-30,832.694
2011-10-03,802.035
2011-10-04,810.674
2011-10-05,822.451
2011-10-06,844.285
2011-10-07,841.806
2011-10-10,865.006
2011-10-11,870.899
2011-10-12,885.602
2011-10-13,885.061
2011-10-14,896.518
2011-10-17,884.133
2011-10-18,890.591
2011-10-19,885.598
2011-10-20,878.673
2011-10-21,896.898
2011-10-24,919.883
2011-10-25,906.051
2011-10-26,912.868
2011-10-27,951.675
2011-10-28,953.161
2011-10-31,929.236
2011-11-01,897.783
2011-11-02,911.502
2011-11-03,925.722
2011-11-04,927.676
2011-11-07,925.953
2011-11-08,932.606
2011-11-09,905.129
2011-11-10,901.086
2011-11-11,921.243
2011-11-14,914.159
2011-11-15,914.255
2011-11-16,903.464
2011-11-17,892.296
2011-11-18,887.957
2011-11-21,867.752
2011-11-22,863.292
2011-11-23,841.739
2011-11-24,840.909
2011-11-25,835.172
2011-11-28,862.474
2011-11-29,867.503
2011-11-30,900.959
2011-12-01,899.584
2011-12-02,903.533
2011-12-05,914.707
2011-12-06,908.086
2011-12-07,910.214
2011-12-08,890.448
2011-12-09,901.667
2011-12-12,887.971
2011-12-13,875.65
2011-12-14,859.856
2011-12-15,863.156
2011-12-16,869.481
2011-12-19,855.855
2011-12-20,880.555
2011-12-21,883.682
2011-12-22,888.496
2011-12-23,893.875
2011-12-26,894.081
2011-12-27,895.477
2011-12-28,882.36
2011-12-29,889.494
2011-12-30,892.954
2012-01-02,894.366
2012-01-03,908.457
2012-01-04,905.551
2012-01-05,904.484
2012-01-06,902.27
2012-01-09,905.186
2012-01-10,917.138
2012-01-11,918.635
2012-01-12,922.685
2012-01-13,918.155
2012-01-16,919.172
2012-01-17,925.554
2012-01-18,936.96
2012-01-19,945.341
2012-01-20,948.06
2012-01-23,951.931
2012-01-24,950.315
2012-01-25,957.386
2012-01-26,962.789
2012-01-27,966.792
2012-01-30,959.853
2012-01-31,963.434
2012-02-01,981.332
2012-02-02,986.684
2012-02-03,998.871
2012-02-06,998.878
2012-02-07,999.798
2012-02-08,1003.945
2012-02-09,1005.579
2012-02-10,994.465
2012-02-13,1003.867
2012-02-14,998.087
2012-02-15,998.727
2012-02-16,1003.594
2012-02-17,1008.453
2012-02-20,1013.719
2012-02-21,1010.742
2012-02-22,1006.96
2012-02-23,1014.518
2012-02-24,1017.613
2012-02-27,1015.19
2012-02-28,1016.516
2012-02-29,1011.757
2012-03-01,1014.817
2012-03-02,1008.345
2012-03-05,1002.803
2012-03-06,980.87
2012-03-07,987.971
2012-03-08,1003.096
2012-03-09,1009.907
2012-03-12,1005.199
2012-03-13,1020.217
2012-03-14,1014.157
2012-03-15,1020.461
2012-03-16,1023.485
2012-03-19,1027.229
2012-03-20,1017.664
2012-03-21,1016.018
2012-03-22,1007.524
2012-03-23,1013.507
2012-03-26,1026.257
2012-03-27,1024.975
2012-03-28,1017.73
2012-03-29,1012.394
2012-03-30,1016.52
2012-04-02,1024.086
2012-04-03,1021.26
2012-04-04,1001.725
2012-04-05,998.939
2012-04-06,999.084
2012-04-09,988.913
2012-04-10,971.178
2012-04-11,979.551
2012-04-12,995.542
2012-04-13,986.948
2012-04-16,984.418
2012-04-17,997.041
2012-04-18,995.988
2012-04-19,992.433
2012-04-20,995.669
2012-04-23,981.232
2012-04-24,985.111
2012-04-25,997.924
2012-04-26,1005.161
2012-04-27,1011.642
2012-04-30,1007.958
2012-05-01,1008.53
2012-05-02,1010.391
2012-05-03,1001.091
2012-05-04,986.163
2012-05-07,981.135
2012-05-08,974.745
2012-05-09,966.249
2012-05-10,971.128
2012-05-11,968.739
2012-05-14,952.492
2012-05-15,944.93
2012-05-16,934.344
2012-05-17,922.237
2012-05-18,909.203
2012-05-21,922.584
2012-05-22,928.279
2012-05-23,922.262
2012-05-24,923.727
2012-05-25,922.28
2012-05-28,924.565
2012-05-29,936.64
2012-05-30,919.249
2012-05-31,917.972
2012-06-01,895.028
2012-06-04,888.358
2012-06-05,897.761
2012-06-06,917.397
2012-06-07,920.08
2012-06-08,919.23
2012-06-11,911.461
2012-06-12,914.936
2012-06-13,909.92
2012-06-14,913.826
2012-06-15,924.526
2012-06-18,929.834
2012-06-19,941.422
2012-06-20,944.256
2012-06-21,926.897
2012-06-22,926.824
2012-06-25,913.376
2012-06-26,913.89
2012-06-27,923.189
2012-06-28,922.746
2012-06-29,950.443
2012-07-02,957.845
2012-07-03,969.047
2012-07-04,969.633
2012-07-05,966.837
2012-07-06,956.427
2012-07-09,951.038
2012-07-10,944.905
2012-07-11,941.545
2012-07-12,934.057
2012-07-13,946.82
2012-07-16,945.927
2012-07-17,947.297
2012-07-18,951.253
2012-07-19,957.285
2012-07-20,947.366
2012-07-23,928.709
2012-07-24,921.131
2012-07-25,920.666
2012-07-26,935.251
2012-07-27,950.951
2012-07-30,951.308
2012-07-31,949.019
2012-08-01,941.971
2012-08-02,934.862
2012-08-03,950.179
2012-08-06,959.243
2012-08-07,966.396
2012-08-08,966.795
2012-08-09,970.477
2012-08-10,970.912
2012-08-13,968.662
2012-08-14,968.357
2012-08-15,971.246
2012-08-16,979.506
2012-08-17,984.61
2012-08-20,982.809
2012-08-21,987.677
2012-08-22,983.636
2012-08-23,982.799
2012-08-24,981.307
2012-08-27,981.001
2012-08-28,981.009
2012-08-29,982.142
2012-08-30,973.354
2012-08-31,979.108
2012-09-03,980.87
2012-09-04,984.166
2012-09-05,981.895
2012-09-06,997.437
2012-09-07,1009.679
2012-09-10,1008.738
2012-09-11,1011.777
2012-09-12,1017.461
2012-09-13,1024.928
2012-09-14,1041.663
2012-09-17,1035.267
2012-09-18,1030.9
2012-09-19,1034.153
2012-09-20,1026.984
2012-09-21,1031.653
2012-09-24,1026.269
2012-09-25,1020.263
2012-09-26,1009.197
2012-09-27,1018.625
2012-09-28,1016.247
2012-10-01,1017.918
2012-10-02,1019.009
2012-10-03,1015.568
2012-10-04,1024.461
2012-10-05,1028.24
2012-10-08,1021.957
2012-10-09,1012.746
2012-10-10,1007.273
2012-10-11,1010.334
2012-10-12,1007.46
2012-10-15,1010.747
2012-10-16,1020.771
2012-10-17,1030.837
2012-10-18,1029.674
2012-10-19,1017.821
2012-10-22,1017.148
2012-10-23,1008.448
2012-10-24,1007.532
2012-10-25,1010.399
2012-10-26,1005.854
2012-10-29,1003.187
2012-10-30,1005.05
2012-10-31,1009.356
2012-11-01,1020.992
2012-11-02,1013.463
2012-11-05,1014.108
2012-11-06,1020.173
2012-11-07,1007.017
2012-11-08,996.785
2012-11-09,995.629
2012-11-12,992.816
2012-11-13,987.731
2012-11-14,975.865
2012-11-15,971.344
2012-11-16,973.316
2012-11-19,991.368
2012-11-20,992.457
2012-11-21,994.58
2012-11-22,998.962
2012-11-23,1008.407
2012-11-26,1009.225
2012-11-27,1008.623
2012-11-28,1010.08
2012-11-29,1020.092
2012-11-30,1020.108
2012-12-03,1020.392
2012-12-04,1021.916
2012-12-05,1022.061
2012-12-06,1025.023
2012-12-07,1025.618
2012-12-10,1028.498
2012-12-11,1034.308
2012-12-12,1035.352
2012-12-13,1032.247
2012-12-14,1032.315
2012-12-17,1039.187
2012-12-18,1049.952
2012-12-19,1054.033
2012-12-20,1056.248
2012-12-21,1048.87
2012-12-24,1047.089
2012-12-25,1047.779
2012-12-26,1045.115
2012-12-27,1046.448
2012-12-28,1043.607
2012-12-31,1054.192
2013-01-01,1054.413
2013-01-02,1077.179
2013-01-03,1077.532
2013-01-04,1082.683
2013-01-07,1084.37
2013-01-08,1080.923
2013-01-09,1086.073
2013-01-10,1090.992
2013-01-11,1091.98
2013-01-14,1091.873
2013-01-15,1094.952
2013-01-16,1091.475
2013-01-17,1097.187
2013-01-18,1100.577
2013-01-21,1101.969
2013-01-22,1106.875
2013-01-23,1104.507
2013-01-24,1106.281
2013-01-25,1112.295
2013-01-28,1110.52
2013-01-29,1111.753
2013-01-30,1108.545
2013-01-31,1111.839
2013-02-01,1121.238
2013-02-04,1111.295
2013-02-05,1113.669
2013-02-06,1119.65
2013-02-07,1116.997
2013-02-08,1122.809
2013-02-11,1119.251
2013-02-12,1125.299
2013-02-13,1127.643
2013-02-14,1128.56
2013-02-15,1126.463
2013-02-18,1127.372
2013-02-19,1136.079
2013-02-20,1125.34
2013-02-21,1111.487
2013-02-22,1119.334
2013-02-25,1108.454
2013-02-26,1106.908
2013-02-27,1116.84
2013-02-28,1121.324
2013-03-01,1118.478
2013-03-04,1118.236
2013-03-05,1130.647
2013-03-06,1135.097
2013-03-07,1137.635
2013-03-08,1142.342
2013-03-11,1145.109
2013-03-12,1143.322
2013-03-13,1143.131
2013-03-14,1152.238
2013-03-15,1157.432
2013-03-18,1149.263
2013-03-19,1145.628
2013-03-20,1151.733
2013-03-21,1148.896
2013-03-22,1149.11
2013-03-25,1148.583
2013-03-26,1152.572
2013-03-27,1152.624
2013-03-28,1156.099
2013-03-29,1155.915
2013-04-01,1144.765
2013-04-02,1141.764
2013-04-03,1132.502
2013-04-04,1131.286
2013-04-05,1129.246
2013-04-08,1135.098
2013-04-09,1138.167
2013-04-10,1152.714
2013-04-11,1159.201
2013-04-12,1154.414
2013-04-15,1126.253
2013-04-16,1134.12
2013-04-17,1121.362
2013-04-18,1116.606
2013-04-19,1125.211
2013-04-22,1129.676
2013-04-23,1140.918
2013-04-24,1148.951
2013-04-25,1158.663
2013-04-26,1155.938
2013-04-29,1162.46
2013-04-30,1171.101
2013-05-01,1158.899
2013-05-02,1163.662
2013-05-03,1174.6
2013-05-06,1178.066
2013-05-07,1188.037
2013-05-08,1196.9
2013-05-09,1192.87
2013-05-10,1193.07
2013-05-13,1191.945
2013-05-14,1199.48
2013-05-15,1199.594
2013-05-16,1197.849
2013-05-17,1204.059
2013-05-20,1209.249
2013-05-21,1210.351
2013-05-22,1197.664
2013-05-23,1184.025
2013-05-24,1184.831
2013-05-27,1183.548
2013-05-28,1191.91
2013-05-29,1187.347
2013-05-30,1189.698
2013-05-31,1180.944
2013-06-03,1178.353
2013-06-04,1175.424
2013-06-05,1160.997
2013-06-06,1163.243
2013-06-07,1169.375
2013-06-10,1173.863
2013-06-11,1162.775
2013-06-12,1158.755
2013-06-13,1164.2
2013-06-14,1165.398
2013-06-17,1173.863
2013-06-18,1179.151
2013-06-19,1173.509
2013-06-20,1135.395
2013-06-21,1131.832
2013-06-24,1113.883
2013-06-25,1122.268
2013-06-26,1128.648
2013-06-27,1143.95
2013-06-28,1146.667
2013-07-01,1159.789
2013-07-02,1160.252
2013-07-03,1157.087
2013-07-04,1161.464
2013-07-05,1166.86
2013-07-08,1169.084
2013-07-09,1178.596
2013-07-10,1181.485
2013-07-11,1200.451
2013-07-12,1203.733
2013-07-15,1207.54
2013-07-16,1206.141
2013-07-17,1209.173
2013-07-18,1216.421
2013-07-19,1216.302
2013-07-22,1223.906
2013-07-23,1225.218
2013-07-24,1219.664
2013-07-25,1221.868
2013-07-26,1218.244
2013-07-29,1209.978
2013-07-30,1214.562
2013-07-31,1213.31
2013-08-01,1227.653
2013-08-02,1232.913
2013-08-05,1235.943
2013-08-06,1229.407
2013-08-07,1221.343
2013-08-08,1230.808
2013-08-09,1232.516
2013-08-12,1233.599
2013-08-13,1233.616
2013-08-14,1234.301
2013-08-15,1216.814
2013-08-16,1217.258
2013-08-19,1210.56
2013-08-20,1214.084
2013-08-21,1206.585
2013-08-22,1213.304
2013-08-23,1220.249
2013-08-26,1219.54
2013-08-27,1197.857
2013-08-28,1193.09
2013-08-29,1199.154
2013-08-30,1188.226
2013-09-02,1194.784
2013-09-03,1199.394
2013-09-04,1208.58
2013-09-05,1210.814
2013-09-06,1215.739
2013-09-09,1232.006
2013-09-10,1243.884
2013-09-11,1246.921
2013-09-12,1244.129
2013-09-13,1246.188
2013-09-16,1254.973
2013-09-17,1258.706
2013-09-18,1267.949
2013-09-19,1276.977
2013-09-20,1269.261
2013-09-23,1266.646
2013-09-24,1269.061
2013-09-25,1269.261
2013-09-26,1272.888
2013-09-27,1272.697
2013-09-30,1269.82
2013-10-01,1280.737
2013-10-02,1278.506
2013-10-03,1272.193
2013-10-04,1276.109
2013-10-07,1264.561
2013-10-08,1253.371
2013-10-09,1248.102
2013-10-10,1268.419
2013-10-11,1280.397
2013-10-14,1284.497
2013-10-15,1279.91
2013-10-16,1287.712
2013-10-17,1302.37
2013-10-18,1313.771
2013-10-21,1316.405
2013-10-22,1322.472
2013-10-23,1315.504
2013-10-24,1321.378
2013-10-25,1320.306
2013-10-28,1318.84
2013-10-29,1320.22
2013-10-30,1314.494
2013-10-31,1309.591
2013-11-01,1303.061
2013-11-04,1311.13
2013-11-05,1307.426
2013-11-06,1308.553
2013-11-07,1290.806
2013-11-08,1297.668
2013-11-11,1300.97
2013-11-12,1299.346
2013-11-13,1302.624
2013-11-14,1309.955
2013-11-15,1316.268
2013-11-18,1314.716
2013-11-19,1308.122
2013-11-20,1304.962
2013-11-21,1311.601
2013-11-22,1316.757
2013-11-25,1317.267
2013-11-26,1321.295
2013-11-27,1324.624
2013-11-28,1327.204
2013-11-29,1328.792
2013-12-02,1321.275
2013-12-03,1314.619
2013-12-04,1309.842
2013-12-05,1310.165
2013-12-06,1317.336
2013-12-09,1320.029
2013-12-10,1317.634
2013-12-11,1303.17
2013-12-12,1297.148
2013-12-13,1299.008
2013-12-16,1306.173
2013-12-17,1305.699
2013-12-18,1317.143
2013-12-19,1313.913
2013-12-20,1326.056
2013-12-23,1336.243
2013-12-24,1339.072
2013-12-25,1339.172
2013-12-26,1342.395
2013-12-27,1347.87
2013-12-30,1352.997
2013-12-31,1356.354
2014-01-01,1356.438
2014-01-02,1346.985
2014-01-03,1351.91
2014-01-06,1346.991
2014-01-07,1353.068
2014-01-08,1356.3
2014-01-09,1354.349
2014-01-10,1366.372
2014-01-13,1359.481
2014-01-14,1365.668
2014-01-15,1371.581
2014-01-16,1371.423
2014-01-17,1370.249
2014-01-20,1370.218
2014-01-21,1373.013
2014-01-22,1377.441
2014-01-23,1368.282
2014-01-24,1340.773
2014-01-27,1322.795
2014-01-28,1333.133
2014-01-29,1329.083
2014-01-30,1334.86
2014-01-31,1330.007
2014-02-03,1301.109
2014-02-04,1299.939
2014-02-05,1298.858
2014-02-06,1314.539
2014-02-07,1328.336
2014-02-10,1332.863
2014-02-11,1344.562
2014-02-12,1351.169
2014-02-13,1358.976
2014-02-14,1363.794
2014-02-17,1368.223
2014-02-18,1376.35
2014-02-19,1370.216
2014-02-20,1373.135
2014-02-21,1379.231
2014-02-24,1386.279
2014-02-25,1388.05
2014-02-26,1388.987
2014-02-27,1393.126
2014-02-28,1398.569
2014-03-03,1384.687
2014-03-04,1407.363
2014-03-05,1409.362
2014-03-06,1414.603
2014-03-07,1412.898
2014-03-10,1405.86
2014-03-11,1400.363
2014-03-12,1396.062
2014-03-13,1387.22
2014-03-14,1382.643
2014-03-17,1390.874
2014-03-18,1405.214
2014-03-19,1399.327
2014-03-20,1391.461
2014-03-21,1388.38
2014-03-24,1378.425
2014-03-25,1380.909
2014-03-26,1373.053
2014-03-27,1373.011
2014-03-28,1377.93
2014-03-31,1395.647
2014-04-01,1407.679
2014-04-02,1412.425
2014-04-03,1405.261
2014-04-04,1393.129
2014-04-07,1375.747
2014-04-08,1378.331
2014-04-09,1391.304
2014-04-10,1373.516
2014-04-11,1355.031
2014-04-14,1351.655
2014-04-15,1351.95
2014-04-16,1367.952
2014-04-17,1375.336
2014-04-18,1376.351
2014-04-21,1378.25
2014-04-22,1389.003
2014-04-23,1385.353
2014-04-24,1385.184
2014-04-25,1371.125
2014-04-28,1363.945
2014-04-29,1369.975
2014-04-30,1375.109
2014-05-01,1378.116
2014-05-02,1382.927
2014-05-05,1381.878
2014-05-06,1376.387
2014-05-07,1370.914
2014-05-08,1367.073
2014-05-09,1366.491
2014-05-12,1382.812
2014-05-13,1378.644
2014-05-14,1370.668
2014-05-15,1359.122
2014-05-16,1357.492
2014-05-19,1363.302
2014-05-20,1354.348
2014-05-21,1359.785
2014-05-22,1370.422
2014-05-23,1379.064
2014-05-26,1383.606
2014-05-27,1391.781
2014-05-28,1390.452
2014-05-29,1395.075
2014-05-30,1392.974
2014-06-02,1394.519
2014-06-03,1391.999
2014-06-04,1396.388
2014-06-05,1408.976
2014-06-06,1420.3
2014-06-09,1425.975
2014-06-10,1423.19
2014-06-11,1420.037
2014-06-12,1417.632
2014-06-13,1417.228
2014-06-16,1417.446
2014-06-17,1422.48
2014-06-18,1428.689
2014-06-19,1436.087
2014-06-20,1436.498
2014-06-23,1434.803
2014-06-24,1425.835
2014-06-25,1429.144
2014-06-26,1431.419
2014-06-27,1436.298
2014-06-30,1444.496
2014-07-01,1454.674
2014-07-02,1453.609
2014-07-03,1460.411
2014-07-04,1461.223
2014-07-07,1446.754
2014-07-08,1433.953
2014-07-09,1433.998
2014-07-10,1423.122
2014-07-11,1420.969
2014-07-14,1428.284
2014-07-15,1419.892
2014-07-16,1422.526
2014-07-17,1411.305
2014-07-18,1419.565
2014-07-21,1416.401
2014-07-22,1425.772
2014-07-23,1428.842
2014-07-24,1429.05
2014-07-25,1422.275
2014-07-28,1418.322
2014-07-29,1416.607
2014-07-30,1415.005
2014-07-31,1393.146
2014-08-01,1386.078
2014-08-04,1390.553
2014-08-05,1384.455
2014-08-06,1380.572
2014-08-07,1376.568
2014-08-08,1380.126
2014-08-11,1394.353
2014-08-12,1391.081
2014-08-13,1399.465
2014-08-14,1403.996
2014-08-15,1404.03
2014-08-18,1416.758
2014-08-19,1423.712
2014-08-20,1420.729
2014-08-21,1423.868
2014-08-22,1422.865
2014-08-25,1428.385
2014-08-26,1434.723
2014-08-27,1436.231
2014-08-28,1429.937
2014-08-29,1435.017
2014-09-01,1435.22
2014-09-02,1435.568
2014-09-03,1435.594
2014-09-04,1429.742
2014-09-05,1431.082
2014-09-08,1427.827
2014-09-09,1416.255
2014-09-10,1416.641
2014-09-11,1419.789
2014-09-12,1411.07
2014-09-15,1401.732
2014-09-16,1402.652
2014-09-17,1406.08
2014-09-18,1408.424
2014-09-19,1403.049
2014-09-22,1386.687
2014-09-23,1377.839
2014-09-24,1381.953
2014-09-25,1368.437
2014-09-26,1370.164
2014-09-29,1366.9
2014-09-30,1356.43
2014-10-01,1342.002
2014-10-02,1338.92
2014-10-03,1342.708
2014-10-06,1343.179
2014-10-07,1327.829
2014-10-08,1334.381
2014-10-09,1314.628
2014-10-10,1291.101
2014-10-13,1280.822
2014-10-14,1284.975
2014-10-15,1284.354
2014-10-16,1289.586
2014-10-17,1297.54
2014-10-20,1310.954
2014-10-21,1330.527
2014-10-22,1326.588
2014-10-23,1336.633
2014-10-24,1339.024
2014-10-27,1335.863
2014-10-28,1356.948
2014-10-29,1359.815
2014-10-30,1359.989
2014-10-31,1374.506
2014-11-03,1370.14
2014-11-04,1366.825
2014-11-05,1366.979
2014-11-06,1367.673
2014-11-07,1368.076
2014-11-10,1374.921
2014-11-11,1374.799
2014-11-12,1377.561
2014-11-13,1371.644
2014-11-14,1372.038
2014-11-17,1365.503
2014-11-18,1374.718
2014-11-19,1367.337
2014-11-20,1374.221
2014-11-21,1380.886
2014-11-24,1388.275
2014-11-25,1390.643
2014-11-26,1393.238
2014-11-27,1390.126
2014-11-28,1377.788
2014-12-01,1362.839
2014-12-02,1369.321
2014-12-03,1377.38
2014-12-04,1374.824
2014-12-05,1376.906
2014-12-08,1365.64
2014-12-09,1371.945
2014-12-10,1353.08
2014-12-11,1351.871
2014-12-12,1338.866
2014-12-15,1323.928
2014-12-16,1323.491
2014-12-17,1342.938
2014-12-18,1361.209
2014-12-19,1369.66
2014-12-22,1374.163
2014-12-23,1374.56
2014-12-24,1378.997
2014-12-25,1378.414
2014-12-26,1384.06
2014-12-29,1388.527
2014-12-30,1385.194
2014-12-31,1380.558
2015-01-01,1380.609
2015-01-02,1376.615
2015-01-05,1358.795
2015-01-06,1342.445
2015-01-07,1347.618
2015-01-08,1367.093
2015-01-09,1363.768
2015-01-12,1358.435
2015-01-13,1359.651
2015-01-14,1354.491
2015-01-15,1344.922
2015-01-16,1353.387
2015-01-19,1357.527
2015-01-20,1354.671
2015-01-21,1357.715
2015-01-22,1371.409
2015-01-23,1370.515
2015-01-26,1379.367
2015-01-27,1379.8
2015-01-28,1368.775
2015-01-29,1370.853
2015-01-30,1360.174
2015-02-02,1369.162
2015-02-03,1387.613
2015-02-04,1386.669
2015-02-05,1400.411
2015-02-06,1394.637
2015-02-09,1388.059
2015-02-10,1392.978
2015-02-11,1389.107
2015-02-12,1407.695
2015-02-13,1417.244
2015-02-16,1418.511
2015-02-17,1419.172
2015-02-18,1426.3
2015-02-19,1428.073
2015-02-20,1432.775
2015-02-23,1433.255
2015-02-24,1435.561
2015-02-25,1441.002
2015-02-26,1439.667
2015-02-27,1438.425
2015-03-02,1441.661
2015-03-03,1436.12
2015-03-04,1429.153
2015-03-05,1432.339
2015-03-06,1417.202
2015-03-09,1415.245
2015-03-10,1398.058
2015-03-11,1400.922
2015-03-12,1417.001
2015-03-13,1411.331
2015-03-16,1419.604
2015-03-17,1419.617
2015-03-18,1430.994
2015-03-19,1433.097
2015-03-20,1450.292
2015-03-23,1454.705
2015-03-24,1454.468
2015-03-25,1440.064
2015-03-26,1430.152
2015-03-27,1433.012
2015-03-30,1444.551
2015-03-31,1440.737
2015-04-01,1440.551
2015-04-02,1451.621
2015-04-03,1452.995
2015-04-06,1465.33
2015-04-07,1460.349
2015-04-08,1469.495
2015-04-09,1468.609
2015-04-10,1474.742
2015-04-13,1473.912
2015-04-14,1479.789
2015-04-15,1482.992
