Date,GERMANY MID VALUE Mid Cap
2015-07-31,707.449
2015-08-03,714.782
2015-08-04,714.798
2015-08-05,703.891
2015-08-06,706.785
2015-08-07,705.934
2015-08-10,715.547
2015-08-11,707.937
2015-08-12,705.359
2015-08-13,715.811
2015-08-14,722.87
2015-08-17,714.858
2015-08-18,711.251
2015-08-19,704.728
2015-08-20,698.654
2015-08-21,682.883
2015-08-24,668.118
2015-08-25,686.914
2015-08-26,679.979
2015-08-27,683.098
2015-08-28,686.771
2015-08-31,687.245
2015-09-01,674.365
2015-09-02,679.198
2015-09-03,686.212
2015-09-04,679.082
2015-09-07,687.846
2015-09-08,707.953
2015-09-09,707.499
2015-09-10,711.485
2015-09-11,706.478
2015-09-14,710.769
2015-09-15,700.344
2015-09-16,705.971
2015-09-17,710.52
2015-09-18,709.98
2015-09-21,701.317
2015-09-22,673.138
2015-09-23,676.818
2015-09-24,670.915
2015-09-25,680.594
2015-09-28,668.968
2015-09-29,660.463
2015-09-30,668.634
2015-10-01,664.614
2015-10-02,671.543
2015-10-05,642.449
2015-10-06,649.896
2015-10-07,643.156
2015-10-08,652.477
2015-10-09,656.121
2015-10-12,655.738
2015-10-13,649.689
2015-10-14,636.126
2015-10-15,639.806
2015-10-16,637.427
2015-10-19,637.663
2015-10-20,639.963
2015-10-21,645.121
2015-10-22,658.832
2015-10-23,662.771
2015-10-26,670.486
2015-10-27,670.396
2015-10-28,681.241
2015-10-29,666.85
2015-10-30,670.709
2015-11-02,670.51
2015-11-03,671.929
2015-11-04,661.183
2015-11-05,657.028
2015-11-06,650.178
2015-11-09,637.673
2015-11-10,636.869
2015-11-11,634.506
2015-11-12,627.037
2015-11-13,625.076
2015-11-16,630.482
2015-11-17,641.678
2015-11-18,638.827
2015-11-19,652.529
2015-11-20,649.39
2015-11-23,643.16
2015-11-24,635.505
2015-11-25,654.494
2015-11-26,661.525
2015-11-27,660.903
2015-11-30,654.236
2015-12-01,675.85
2015-12-02,660.929
2015-12-03,661.625
2015-12-04,658.329
2015-12-07,662.974
2015-12-08,650.699
2015-12-09,651.465
2015-12-10,646.978
2015-12-11,637.768
2015-12-14,623.538
2015-12-15,638.129
2015-12-16,647.085
2015-12-17,647.926
2015-12-18,642.966
2015-12-21,641.979
2015-12-22,642.027
2015-12-23,652.621
2015-12-24,657.36
2015-12-25,657.36
2015-12-28,652.652
2015-12-29,659.271
2015-12-30,655.857
2015-12-31,652.822
2016-01-01,652.822
2016-01-04,623.128
2016-01-05,620.345
2016-01-06,614.629
2016-01-07,606.871
2016-01-08,600.948
2016-01-11,601.255
2016-01-12,606.044
2016-01-13,610.396
2016-01-14,604.259
2016-01-15,591.248
2016-01-18,584.524
2016-01-19,605.321
2016-01-20,579.803
2016-01-21,593.233
2016-01-22,611.016
2016-01-25,614.234
2016-01-26,621.73
2016-01-27,622.206
2016-01-28,620.571
2016-01-29,625.081
2016-02-01,628.221
2016-02-02,615.754
2016-02-03,617.999
2016-02-04,629.693
2016-02-05,620.425
2016-02-08,593.197
2016-02-09,591.782
2016-02-10,597.136
2016-02-11,583.474
2016-02-12,592.895
2016-02-15,607.087
2016-02-16,600.063
2016-02-17,597.831
2016-02-18,602.948
2016-02-19,600.179
2016-02-22,613.76
2016-02-23,600.233
2016-02-24,585.788
2016-02-25,597.562
2016-02-26,601.801
2016-02-29,601.265
2016-03-01,620.512
2016-03-02,616.887
2016-03-03,627.185
2016-03-04,631.782
2016-03-07,630.503
2016-03-08,625.915
2016-03-09,624.79
2016-03-10,621.389
2016-03-11,646.864
2016-03-14,654.363
2016-03-15,651.385
2016-03-16,654.907
2016-03-17,674.273
2016-03-18,670.812
2016-03-21,666.244
2016-03-22,667.298
2016-03-23,662.253
2016-03-24,653.0
2016-03-25,653.0
2016-03-28,656.012
2016-03-29,658.721
2016-03-30,683.826
2016-03-31,682.189
2016-04-01,671.015
2016-04-04,679.172
2016-04-05,666.339
2016-04-06,668.77
2016-04-07,667.824
2016-04-08,681.251
2016-04-11,690.264
2016-04-12,681.786
2016-04-13,686.784
2016-04-14,683.856
2016-04-15,685.2
2016-04-18,686.471
2016-04-19,699.393
2016-04-20,698.822
2016-04-21,688.794
2016-04-22,684.652
2016-04-25,681.417
2016-04-26,683.598
2016-04-27,691.915
2016-04-28,692.362
2016-04-29,692.753
2016-05-02,700.045
2016-05-03,683.672
2016-05-04,676.563
2016-05-05,676.607
2016-05-06,680.357
2016-05-09,682.324
2016-05-10,687.961
2016-05-11,686.357
2016-05-12,690.362
2016-05-13,692.888
2016-05-16,694.881
2016-05-17,681.99
2016-05-18,688.484
2016-05-19,673.476
2016-05-20,682.091
2016-05-23,677.003
2016-05-24,686.164
2016-05-25,690.77
2016-05-26,704.51
2016-05-27,700.831
2016-05-30,701.322
2016-05-31,694.897
2016-06-01,691.146
2016-06-02,689.161
2016-06-03,702.196
2016-06-06,711.429
2016-06-07,723.209
2016-06-08,727.587
2016-06-09,720.91
2016-06-10,698.045
2016-06-13,683.465
2016-06-14,662.751
2016-06-15,668.831
2016-06-16,660.811
2016-06-17,674.3
2016-06-20,703.976
2016-06-21,700.46
2016-06-22,707.03
2016-06-23,725.356
2016-06-24,676.367
2016-06-27,646.172
2016-06-28,658.136
2016-06-29,678.317
2016-06-30,690.047
2016-07-01,698.023
2016-07-04,699.4
2016-07-05,683.804
2016-07-06,667.837
2016-07-07,677.134
2016-07-08,685.277
2016-07-11,695.945
2016-07-12,698.121
2016-07-13,708.843
2016-07-14,714.144
2016-07-15,712.279
2016-07-18,714.569
2016-07-19,705.909
2016-07-20,707.204
2016-07-21,704.471
2016-07-22,705.693
2016-07-25,706.581
2016-07-26,709.57
2016-07-27,718.502
2016-07-28,717.936
2016-07-29,729.396
2016-08-01,721.8
2016-08-02,717.867
2016-08-03,715.985
2016-08-04,711.515
2016-08-05,709.514
2016-08-08,721.104
2016-08-09,737.72
2016-08-10,734.495
2016-08-11,742.367
2016-08-12,737.63
2016-08-15,734.788
2016-08-16,730.077
2016-08-17,719.053
2016-08-18,728.318
2016-08-19,720.611
2016-08-22,721.361
2016-08-23,724.88
2016-08-24,721.175
2016-08-25,719.973
2016-08-26,721.38
2016-08-29,713.008
2016-08-30,714.377
2016-08-31,711.453
2016-09-01,709.681
2016-09-02,724.354
2016-09-05,720.972
2016-09-06,723.006
2016-09-07,725.798
2016-09-08,725.76
2016-09-09,708.078
2016-09-12,704.234
2016-09-13,701.694
2016-09-14,704.813
2016-09-15,703.454
2016-09-16,697.621
2016-09-19,703.908
2016-09-20,702.439
2016-09-21,701.986
2016-09-22,727.545
2016-09-23,722.42
2016-09-26,711.118
2016-09-27,701.493
2016-09-28,707.119
2016-09-29,710.465
2016-09-30,713.117
2016-10-03,711.848
2016-10-04,706.116
2016-10-05,696.24
2016-10-06,685.275
2016-10-07,670.242
2016-10-10,676.548
2016-10-11,672.454
2016-10-12,668.529
2016-10-13,664.779
2016-10-14,676.759
2016-10-17,670.908
2016-10-18,683.144
2016-10-19,683.55
2016-10-20,688.403
2016-10-21,685.063
2016-10-24,689.616
2016-10-25,691.546
2016-10-26,696.628
2016-10-27,690.571
2016-10-28,689.577
2016-10-31,696.387
2016-11-01,693.528
2016-11-02,687.716
2016-11-03,693.097
2016-11-04,689.54
2016-11-07,694.476
2016-11-08,690.133
2016-11-09,682.849
2016-11-10,667.368
2016-11-11,659.033
2016-11-14,641.113
2016-11-15,648.374
2016-11-16,643.528
2016-11-17,644.071
2016-11-18,628.882
2016-11-21,633.317
2016-11-22,636.474
2016-11-23,630.002
2016-11-24,631.565
2016-11-25,637.911
2016-11-28,633.897
2016-11-29,640.129
2016-11-30,638.276
2016-12-01,634.192
2016-12-02,636.019
2016-12-05,641.697
2016-12-06,656.028
2016-12-07,667.855
2016-12-08,666.25
2016-12-09,667.689
2016-12-12,671.007
2016-12-13,676.475
2016-12-14,678.563
2016-12-15,661.966
2016-12-16,662.329
2016-12-19,664.398
2016-12-20,663.567
2016-12-21,668.935
2016-12-22,668.454
2016-12-23,670.716
2016-12-26,670.716
2016-12-27,673.239
2016-12-28,664.04
2016-12-29,670.949
2016-12-30,675.996
2017-01-02,688.691
2017-01-03,678.103
2017-01-04,684.627
2017-01-05,695.387
2017-01-06,691.803
2017-01-09,684.454
2017-01-10,687.527
2017-01-11,683.719
2017-01-12,689.932
2017-01-13,692.787
2017-01-16,692.699
2017-01-17,697.971
2017-01-18,702.366
2017-01-19,698.698
2017-01-20,707.236
2017-01-23,708.097
2017-01-24,709.676
2017-01-25,716.317
2017-01-26,712.181
2017-01-27,713.133
2017-01-30,705.518
2017-01-31,708.675
2017-02-01,709.879
2017-02-02,712.622
2017-02-03,711.369
2017-02-06,696.76
2017-02-07,698.252
2017-02-08,705.317
2017-02-09,707.332
2017-02-10,704.548
2017-02-13,706.379
2017-02-14,707.517
2017-02-15,712.852
2017-02-16,722.459
2017-02-17,718.562
2017-02-20,719.314
2017-02-21,715.786
2017-02-22,718.77
2017-02-23,720.901
2017-02-24,710.004
2017-02-27,712.523
2017-02-28,714.911
2017-03-01,722.65
2017-03-02,720.82
2017-03-03,724.687
2017-03-06,726.26
2017-03-07,720.152
2017-03-08,719.813
2017-03-09,728.865
2017-03-10,736.189
2017-03-13,737.291
2017-03-14,737.199
2017-03-15,739.346
2017-03-16,755.903
2017-03-17,761.739
2017-03-20,753.129
2017-03-21,755.678
2017-03-22,751.144
2017-03-23,760.471
2017-03-24,765.174
2017-03-27,766.408
2017-03-28,771.034
2017-03-29,764.133
2017-03-30,764.803
2017-03-31,769.581
2017-04-03,764.177
2017-04-04,767.675
2017-04-05,770.476
2017-04-06,771.168
2017-04-07,766.629
2017-04-10,767.423
2017-04-11,771.394
2017-04-12,771.951
2017-04-13,769.094
2017-04-14,769.094
2017-04-17,771.88
2017-04-18,767.354
2017-04-19,767.795
2017-04-20,769.982
2017-04-21,762.012
2017-04-24,795.584
2017-04-25,799.646
2017-04-26,797.163
2017-04-27,790.707
2017-04-28,789.512
2017-05-01,791.543
2017-05-02,799.596
2017-05-03,800.781
2017-05-04,816.146
2017-05-05,821.036
2017-05-08,817.211
2017-05-09,819.037
2017-05-10,820.876
2017-05-11,815.653
2017-05-12,825.0
2017-05-15,836.496
2017-05-16,845.239
2017-05-17,837.44
2017-05-18,832.474
2017-05-19,847.699
2017-05-22,856.375
2017-05-23,854.837
2017-05-24,856.38
2017-05-25,858.97
2017-05-26,856.37
2017-05-29,856.803
2017-05-30,857.12
2017-05-31,864.248
2017-06-01,869.646
2017-06-02,881.011
2017-06-05,879.253
2017-06-06,883.14
2017-06-07,889.564
2017-06-08,886.5
2017-06-09,886.896
2017-06-12,885.174
2017-06-13,890.114
2017-06-14,901.723
2017-06-15,882.792
2017-06-16,892.917
2017-06-19,895.384
2017-06-20,883.886
2017-06-21,879.133
2017-06-22,876.988
2017-06-23,879.123
2017-06-26,878.75
2017-06-27,876.884
2017-06-28,878.918
2017-06-29,874.535
2017-06-30,876.434
2017-07-03,879.456
2017-07-04,874.122
2017-07-05,874.442
2017-07-06,874.19
2017-07-07,875.437
2017-07-10,879.833
2017-07-11,881.156
2017-07-12,892.343
2017-07-13,891.288
2017-07-14,895.735
2017-07-17,896.279
2017-07-18,898.496
2017-07-19,893.071
2017-07-20,890.144
2017-07-21,881.949
2017-07-24,881.552
2017-07-25,884.739
2017-07-26,887.021
2017-07-27,892.881
2017-07-28,888.828
2017-07-31,890.232
2017-08-01,906.823
2017-08-02,915.672
2017-08-03,920.203
2017-08-04,923.426
2017-08-07,925.599
2017-08-08,926.39
2017-08-09,922.62
2017-08-10,913.229
2017-08-11,910.25
2017-08-14,921.78
2017-08-15,919.173
2017-08-16,921.628
2017-08-17,924.569
2017-08-18,924.033
2017-08-21,927.629
2017-08-22,931.538
2017-08-23,936.095
2017-08-24,932.145
2017-08-25,936.093
2017-08-28,939.444
2017-08-29,933.977
2017-08-30,932.859
2017-08-31,937.993
2017-09-01,939.794
2017-09-04,936.044
2017-09-05,933.123
2017-09-06,937.69
2017-09-07,954.639
2017-09-08,957.607
2017-09-11,968.184
2017-09-12,963.452
2017-09-13,954.415
2017-09-14,948.129
2017-09-15,954.56
2017-09-18,955.479
2017-09-19,957.274
2017-09-20,963.474
2017-09-21,949.347
2017-09-22,953.553
2017-09-25,939.505
2017-09-26,937.813
2017-09-27,938.045
2017-09-28,943.701
2017-09-29,949.416
2017-10-02,952.41
2017-10-03,953.912
2017-10-04,954.116
2017-10-05,946.386
2017-10-06,941.524
2017-10-09,942.609
2017-10-10,953.263
2017-10-11,964.587
2017-10-12,975.786
2017-10-13,974.551
2017-10-16,976.217
2017-10-17,973.905
2017-10-18,982.662
2017-10-19,991.669
2017-10-20,983.706
2017-10-23,972.968
2017-10-24,971.683
2017-10-25,966.309
2017-10-26,972.949
2017-10-27,968.121
2017-10-30,975.956
2017-10-31,977.803
2017-11-01,990.667
2017-11-02,997.069
2017-11-03,994.704
2017-11-06,998.004
2017-11-07,999.868
2017-11-08,1000.094
2017-11-09,1002.426
2017-11-10,1001.402
2017-11-13,998.33
2017-11-14,997.846
2017-11-15,991.265
2017-11-16,991.394
2017-11-17,979.665
2017-11-20,986.14
2017-11-21,984.656
2017-11-22,985.541
2017-11-23,990.399
2017-11-24,1001.153
2017-11-27,998.754
2017-11-28,995.752
2017-11-29,991.237
2017-11-30,998.779
2017-12-01,987.452
2017-12-04,995.36
2017-12-05,1008.308
2017-12-06,1009.088
2017-12-07,1016.793
2017-12-08,1019.291
2017-12-11,1019.314
2017-12-12,1019.313
2017-12-13,1004.518
2017-12-14,1001.075
2017-12-15,999.937
2017-12-18,1016.516
2017-12-19,1010.469
2017-12-20,1008.629
2017-12-21,1002.073
2017-12-22,1002.34
2017-12-25,1002.34
2017-12-26,1004.965
2017-12-27,1010.347
2017-12-28,1011.045
2017-12-29,1019.79
2018-01-01,1019.79
2018-01-02,1021.681
2018-01-03,1027.299
2018-01-04,1036.275
2018-01-05,1039.66
2018-01-08,1039.535
2018-01-09,1036.702
2018-01-10,1024.285
2018-01-11,1018.992
2018-01-12,1038.951
2018-01-15,1043.769
2018-01-16,1048.143
2018-01-17,1052.41
2018-01-18,1053.815
2018-01-19,1056.677
2018-01-22,1055.124
2018-01-23,1061.022
2018-01-24,1051.373
2018-01-25,1049.243
2018-01-26,1048.316
2018-01-29,1039.093
2018-01-30,1035.492
2018-01-31,1048.521
2018-02-01,1036.086
2018-02-02,1017.307
2018-02-05,1005.951
2018-02-06,976.625
2018-02-07,995.911
2018-02-08,976.924
2018-02-09,973.184
2018-02-12,984.54
2018-02-13,987.81
2018-02-14,1010.681
2018-02-15,1013.036
2018-02-16,1025.98
2018-02-19,1019.188
2018-02-20,1020.627
2018-02-21,1014.697
2018-02-22,1021.758
2018-02-23,1030.604
2018-02-26,1026.67
2018-02-27,1023.1
2018-02-28,1014.386
2018-03-01,999.696
2018-03-02,994.235
2018-03-05,1009.966
2018-03-06,1010.562
2018-03-07,1024.271
2018-03-08,1030.758
2018-03-09,1021.122
2018-03-12,1032.014
2018-03-13,1015.533
2018-03-14,1018.209
2018-03-15,1020.802
2018-03-16,1021.418
2018-03-19,1018.74
2018-03-20,1023.385
2018-03-21,1023.59
2018-03-22,1020.54
2018-03-23,1020.394
2018-03-26,1019.427
2018-03-27,1029.202
2018-03-28,1029.871
2018-03-29,1033.965
2018-03-30,1033.965
2018-04-02,1034.89
2018-04-03,1023.779
2018-04-04,1020.537
2018-04-05,1027.434
2018-04-06,1033.802
2018-04-09,1040.216
2018-04-10,1042.528
2018-04-11,1042.187
2018-04-12,1044.663
2018-04-13,1049.869
2018-04-16,1047.503
2018-04-17,1055.446
2018-04-18,1067.711
2018-04-19,1067.228
2018-04-20,1050.649
2018-04-23,1044.439
2018-04-24,1043.612
2018-04-25,1029.04
2018-04-26,1038.867
2018-04-27,1044.574
2018-04-30,1049.112
2018-05-01,1041.08
2018-05-02,1049.623
2018-05-03,1039.119
2018-05-04,1042.203
2018-05-07,1050.3
2018-05-08,1042.796
2018-05-09,1026.01
2018-05-10,1033.855
2018-05-11,1041.101
2018-05-14,1041.172
2018-05-15,1031.032
2018-05-16,1016.484
2018-05-17,1019.719
2018-05-18,1018.278
2018-05-21,1016.591
2018-05-22,1019.103
2018-05-23,1005.33
2018-05-24,994.828
2018-05-25,999.267
2018-05-28,995.81
2018-05-29,980.871
2018-05-30,995.133
2018-05-31,992.2
2018-06-01,990.044
2018-06-04,1005.918
2018-06-05,999.232
2018-06-06,1009.699
2018-06-07,1005.21
2018-06-08,999.78
2018-06-11,1003.593
2018-06-12,1003.933
2018-06-13,1002.673
2018-06-14,1004.777
2018-06-15,994.684
2018-06-18,985.097
2018-06-19,972.66
2018-06-20,977.112
2018-06-21,972.352
2018-06-22,981.651
2018-06-25,973.644
2018-06-26,969.183
2018-06-27,962.609
2018-06-28,951.665
2018-06-29,960.77
2018-07-02,955.184
2018-07-03,965.173
2018-07-04,965.732
2018-07-05,970.754
2018-07-06,987.417
2018-07-09,984.348
2018-07-10,989.437
2018-07-11,981.542
2018-07-12,983.399
2018-07-13,983.881
2018-07-16,987.329
2018-07-17,987.791
2018-07-18,993.606
2018-07-19,987.254
2018-07-20,991.907
2018-07-23,987.729
2018-07-24,994.516
2018-07-25,994.121
2018-07-26,1000.769
2018-07-27,1010.192
2018-07-30,1013.109
2018-07-31,1013.588
2018-08-01,1003.634
2018-08-02,995.713
2018-08-03,1004.028
2018-08-06,1000.499
2018-08-07,1002.98
2018-08-08,1005.58
2018-08-09,1006.344
2018-08-10,982.738
2018-08-13,984.245
2018-08-14,979.285
2018-08-15,963.885
2018-08-16,981.17
2018-08-17,981.472
2018-08-20,987.106
2018-08-21,1000.657
2018-08-22,1015.519
2018-08-23,1015.819
2018-08-24,1018.836
2018-08-27,1035.853
2018-08-28,1035.528
2018-08-29,1038.423
2018-08-30,1032.244
2018-08-31,1023.842
2018-09-03,1016.251
2018-09-04,1006.845
2018-09-05,1006.805
2018-09-06,998.636
2018-09-07,998.809
2018-09-10,1006.885
2018-09-11,1003.779
2018-09-12,1010.066
2018-09-13,1007.847
2018-09-14,1009.891
2018-09-17,1009.602
2018-09-18,1014.166
2018-09-19,998.987
2018-09-20,1011.426
2018-09-21,1011.011
2018-09-24,1005.887
2018-09-25,1007.683
2018-09-26,1007.007
2018-09-27,1001.26
2018-09-28,994.481
2018-10-01,990.219
2018-10-02,978.327
2018-10-03,976.845
2018-10-04,959.804
2018-10-05,946.732
2018-10-08,938.743
2018-10-09,938.45
2018-10-10,930.769
2018-10-11,918.367
2018-10-12,913.25
2018-10-15,916.552
2018-10-16,937.012
2018-10-17,939.781
2018-10-18,939.661
2018-10-19,940.288
2018-10-22,935.562
2018-10-23,917.268
2018-10-24,905.043
2018-10-25,905.801
2018-10-26,901.118
2018-10-29,905.097
2018-10-30,901.86
2018-10-31,904.713
2018-11-01,916.919
2018-11-02,916.004
2018-11-05,916.853
2018-11-06,923.258
2018-11-07,942.145
2018-11-08,924.311
2018-11-09,920.465
2018-11-12,911.889
2018-11-13,921.664
2018-11-14,928.273
2018-11-15,917.134
2018-11-16,928.628
2018-11-19,929.028
2018-11-20,906.64
2018-11-21,921.084
2018-11-22,911.727
2018-11-23,911.707
2018-11-26,924.904
2018-11-27,919.913
2018-11-28,915.216
2018-11-29,928.126
2018-11-30,915.293
2018-12-03,922.652
2018-12-04,907.472
2018-12-05,902.86
2018-12-06,872.043
2018-12-07,875.883
2018-12-10,849.333
2018-12-11,858.211
2018-12-12,875.144
2018-12-13,862.802
2018-12-14,853.515
2018-12-17,848.465
2018-12-18,849.568
2018-12-19,859.076
2018-12-20,846.929
2018-12-21,856.145
2018-12-24,856.145
2018-12-25,856.145
2018-12-26,855.695
2018-12-27,840.505
2018-12-28,861.293
2018-12-31,861.067
2019-01-01,861.067
2019-01-02,852.332
2019-01-03,855.697
2019-01-04,875.755
2019-01-07,882.711
2019-01-08,885.446
2019-01-09,901.028
2019-01-10,899.046
2019-01-11,889.753
2019-01-14,887.463
2019-01-15,878.461
2019-01-16,882.925
2019-01-17,884.888
2019-01-18,904.714
2019-01-21,898.39
2019-01-22,894.546
2019-01-23,909.756
2019-01-24,920.366
2019-01-25,934.811
2019-01-28,930.872
2019-01-29,934.729
2019-01-30,942.977
2019-01-31,938.029
2019-02-01,946.125
2019-02-04,941.506
2019-02-05,951.769
2019-02-06,947.947
2019-02-07,923.451
2019-02-08,910.904
2019-02-11,919.259
2019-02-12,934.308
2019-02-13,936.958
2019-02-14,931.536
2019-02-15,945.5
2019-02-18,951.251
2019-02-19,952.712
2019-02-20,962.06
2019-02-21,956.798
2019-02-22,956.242
2019-02-25,952.303
2019-02-26,947.234
2019-02-27,939.831
2019-02-28,945.746
2019-03-01,956.798
2019-03-04,951.765
2019-03-05,946.678
2019-03-06,942.542
2019-03-07,924.157
2019-03-08,918.313
2019-03-11,922.704
2019-03-12,928.988
2019-03-13,930.839
2019-03-14,933.597
2019-03-15,941.997
2019-03-18,939.096
2019-03-19,944.714
2019-03-20,929.045
2019-03-21,937.268
2019-03-22,927.887
2019-03-25,928.17
2019-03-26,922.484
2019-03-27,926.081
2019-03-28,915.535
2019-03-29,919.505
2019-04-01,927.905
2019-04-02,932.344
2019-04-03,959.003
2019-04-04,956.006
2019-04-05,962.285
2019-04-08,957.316
2019-04-09,952.363
2019-04-10,957.044
2019-04-11,967.843
2019-04-12,978.555
2019-04-15,984.233
2019-04-16,983.872
2019-04-17,986.148
2019-04-18,982.893
2019-04-19,982.893
2019-04-22,983.898
2019-04-23,974.951
2019-04-24,964.357
2019-04-25,952.354
2019-04-26,959.649
2019-04-29,959.978
2019-04-30,956.326
2019-05-01,959.185
2019-05-02,946.597
2019-05-03,948.288
2019-05-06,934.074
2019-05-07,928.575
2019-05-08,931.18
2019-05-09,913.354
2019-05-10,926.335
2019-05-13,912.858
2019-05-14,926.332
2019-05-15,935.464
2019-05-16,945.966
2019-05-17,938.002
2019-05-20,929.364
2019-05-21,930.76
2019-05-22,928.714
2019-05-23,905.055
2019-05-24,906.656
2019-05-27,908.145
2019-05-28,903.602
2019-05-29,889.028
2019-05-30,890.693
2019-05-31,888.361
2019-06-03,893.266
2019-06-04,907.471
2019-06-05,914.656
2019-06-06,914.334
2019-06-07,920.193
2019-06-10,918.367
2019-06-11,921.763
2019-06-12,919.75
2019-06-13,917.429
2019-06-14,909.407
2019-06-17,894.978
2019-06-18,905.293
2019-06-19,905.039
2019-06-20,911.326
2019-06-21,913.376
2019-06-24,910.802
2019-06-25,909.203
2019-06-26,903.105
2019-06-27,902.249
2019-06-28,913.398
2019-07-01,912.075
2019-07-02,913.343
2019-07-03,921.928
2019-07-04,926.896
2019-07-05,919.065
2019-07-08,914.802
2019-07-09,909.788
2019-07-10,911.02
2019-07-11,907.315
2019-07-12,909.825
2019-07-15,917.973
2019-07-16,916.715
2019-07-17,912.199
2019-07-18,909.956
2019-07-19,915.252
2019-07-22,915.094
2019-07-23,913.325
2019-07-24,921.712
2019-07-25,916.005
2019-07-26,911.713
2019-07-29,916.249
2019-07-30,899.916
2019-07-31,902.709
2019-08-01,908.723
2019-08-02,905.874
2019-08-05,895.359
2019-08-06,893.112
2019-08-07,899.163
2019-08-08,914.031
2019-08-09,905.958
2019-08-12,901.321
2019-08-13,896.416
2019-08-14,880.812
2019-08-15,867.498
2019-08-16,881.903
2019-08-19,889.081
2019-08-20,879.007
2019-08-21,890.973
2019-08-22,886.712
2019-08-23,881.414
2019-08-26,881.999
2019-08-27,891.694
2019-08-28,887.301
2019-08-29,895.114
2019-08-30,898.141
2019-09-02,902.285
2019-09-03,904.032
2019-09-04,913.32
2019-09-05,915.776
2019-09-06,924.464
2019-09-09,925.031
2019-09-10,933.433
2019-09-11,932.658
2019-09-12,938.585
2019-09-13,947.373
2019-09-16,930.528
2019-09-17,934.616
2019-09-18,943.445
2019-09-19,949.321
2019-09-20,953.865
2019-09-23,948.672
2019-09-24,949.967
2019-09-25,940.331
2019-09-26,945.135
2019-09-27,954.572
2019-09-30,953.669
2019-10-01,945.99
2019-10-02,928.055
2019-10-03,931.361
2019-10-04,941.826
2019-10-07,945.9
2019-10-08,923.536
2019-10-09,926.51
2019-10-10,929.043
2019-10-11,945.126
2019-10-14,945.781
2019-10-15,960.564
2019-10-16,964.034
2019-10-17,971.905
2019-10-18,972.478
2019-10-21,976.946
2019-10-22,978.989
2019-10-23,984.535
2019-10-24,983.241
2019-10-25,971.158
2019-10-28,966.629
2019-10-29,960.657
2019-10-30,960.188
2019-10-31,960.542
2019-11-01,974.324
2019-11-04,980.139
2019-11-05,966.997
2019-11-06,971.747
2019-11-07,967.525
2019-11-08,965.854
2019-11-11,964.6
2019-11-12,965.425
2019-11-13,962.711
2019-11-14,956.788
2019-11-15,961.726
2019-11-18,971.001
2019-11-19,969.227
2019-11-20,966.526
2019-11-21,965.82
2019-11-22,964.177
2019-11-25,967.391
2019-11-26,969.252
2019-11-27,970.462
2019-11-28,968.997
2019-11-29,966.212
2019-12-02,957.907
2019-12-03,954.571
2019-12-04,964.458
2019-12-05,961.059
2019-12-06,969.889
2019-12-09,971.918
2019-12-10,966.454
2019-12-11,970.236
2019-12-12,984.356
2019-12-13,994.887
2019-12-16,1005.766
2019-12-17,1004.859
2019-12-18,996.374
2019-12-19,996.882
2019-12-20,995.046
2019-12-23,994.309
2019-12-24,994.533
2019-12-25,994.533
2019-12-26,995.295
2019-12-27,1003.651
2019-12-30,1001.675
2019-12-31,1003.597
2020-01-01,1003.597
2020-01-02,1015.711
2020-01-03,1002.314
2020-01-06,987.909
2020-01-07,986.069
2020-01-08,985.959
2020-01-09,990.475
2020-01-10,985.108
2020-01-13,983.741
2020-01-14,985.761
2020-01-15,985.179
2020-01-16,989.295
2020-01-17,985.85
2020-01-20,983.347
2020-01-21,978.068
2020-01-22,973.769
2020-01-23,964.542
2020-01-24,970.494
2020-01-27,950.261
2020-01-28,961.412
2020-01-29,967.106
2020-01-30,961.458
2020-01-31,958.152
2020-02-03,958.87
2020-02-04,968.715
2020-02-05,979.749
2020-02-06,983.456
2020-02-07,977.465
2020-02-10,975.383
2020-02-11,987.228
2020-02-12,991.215
2020-02-13,991.807
2020-02-14,998.253
2020-02-17,1000.701
2020-02-18,994.562
2020-02-19,1002.131
2020-02-20,997.262
2020-02-21,989.792
2020-02-24,949.093
2020-02-25,927.318
2020-02-26,921.331
2020-02-27,896.318
2020-02-28,864.637
2020-03-02,872.774
2020-03-03,892.424
2020-03-04,899.023
2020-03-05,888.357
2020-03-06,864.113
2020-03-09,802.665
2020-03-10,788.505
2020-03-11,781.365
2020-03-12,676.311
2020-03-13,678.515
2020-03-16,639.817
2020-03-17,645.303
2020-03-18,628.006
2020-03-19,643.812
2020-03-20,656.263
2020-03-23,639.09
2020-03-24,697.748
2020-03-25,725.446
2020-03-26,744.249
2020-03-27,713.091
2020-03-30,708.452
2020-03-31,713.255
2020-04-01,690.952
2020-04-02,690.771
2020-04-03,685.674
2020-04-06,707.482
2020-04-07,732.022
2020-04-08,724.892
2020-04-09,745.217
2020-04-10,745.217
2020-04-13,742.628
2020-04-14,746.874
2020-04-15,720.068
2020-04-16,713.765
2020-04-17,743.929
2020-04-20,744.516
2020-04-21,723.389
2020-04-22,728.341
2020-04-23,742.835
2020-04-24,733.719
2020-04-27,752.331
2020-04-28,763.113
2020-04-29,789.743
2020-04-30,777.765
2020-05-01,781.706
2020-05-04,748.602
2020-05-05,762.968
2020-05-06,759.305
2020-05-07,771.368
2020-05-08,787.232
2020-05-11,774.081
2020-05-12,780.389
2020-05-13,765.594
2020-05-14,745.098
2020-05-15,751.268
2020-05-18,783.377
2020-05-19,795.711
2020-05-20,807.974
2020-05-21,803.221
