Date,PORTUGAL GROWTH Standard (Large+Mid Cap)
2015-08-05,87.865
2015-08-06,85.295
2015-08-07,86.211
2015-08-10,86.767
2015-08-11,85.489
2015-08-12,86.566
2015-08-13,87.615
2015-08-14,87.688
2015-08-17,88.379
2015-08-18,87.093
2015-08-19,84.504
2015-08-20,84.768
2015-08-21,82.335
2015-08-24,78.548
2015-08-25,81.405
2015-08-26,80.766
2015-08-27,83.16
2015-08-28,83.341
2015-08-31,82.119
2015-09-01,80.044
2015-09-02,79.466
2015-09-03,79.788
2015-09-04,77.36
2015-09-07,77.237
2015-09-08,77.921
2015-09-09,78.091
2015-09-10,77.264
2015-09-11,77.439
2015-09-14,77.168
2015-09-15,77.676
2015-09-16,79.368
2015-09-17,78.929
2015-09-18,79.017
2015-09-21,78.305
2015-09-22,76.101
2015-09-23,76.586
2015-09-24,75.453
2015-09-25,75.909
2015-09-28,73.558
2015-09-29,72.11
2015-09-30,75.431
2015-10-01,77.285
2015-10-02,80.186
2015-10-05,83.335
2015-10-06,85.933
2015-10-07,86.901
2015-10-08,86.667
2015-10-09,86.899
2015-10-12,84.535
2015-10-13,82.906
2015-10-14,83.556
2015-10-15,83.79
2015-10-16,85.101
2015-10-19,84.539
2015-10-20,85.017
2015-10-21,84.086
2015-10-22,83.051
2015-10-23,82.661
2015-10-26,81.285
2015-10-27,79.073
2015-10-28,81.476
2015-10-29,81.578
2015-10-30,82.404
2015-11-02,81.807
2015-11-03,83.606
2015-11-04,83.429
2015-11-05,83.001
2015-11-06,81.961
2015-11-09,80.07
2015-11-10,79.2
2015-11-11,78.978
2015-11-12,77.511
2015-11-13,76.548
2015-11-16,77.616
2015-11-17,79.801
2015-11-18,81.231
2015-11-19,81.039
2015-11-20,78.353
2015-11-23,78.547
2015-11-24,78.681
2015-11-25,79.101
2015-11-26,79.584
2015-11-27,79.177
2015-11-30,80.221
2015-12-01,79.766
2015-12-02,80.313
2015-12-03,80.51
2015-12-04,79.751
2015-12-07,80.041
2015-12-08,78.342
2015-12-09,77.393
2015-12-10,77.417
2015-12-11,75.999
2015-12-14,74.98
2015-12-15,76.364
2015-12-16,78.084
2015-12-17,77.575
2015-12-18,76.854
2015-12-21,77.091
2015-12-22,78.591
2015-12-23,78.987
2015-12-24,79.503
2015-12-25,79.503
2015-12-28,78.639
2015-12-29,79.053
2015-12-30,78.344
2015-12-31,77.76
2016-01-01,77.76
2016-01-04,75.324
2016-01-05,76.457
2016-01-06,75.447
2016-01-07,75.53
2016-01-08,77.358
2016-01-11,76.698
2016-01-12,79.117
2016-01-13,78.689
2016-01-14,74.953
2016-01-15,71.539
2016-01-18,68.75
2016-01-19,67.652
2016-01-20,66.872
2016-01-21,69.0
2016-01-22,69.76
2016-01-25,71.461
2016-01-26,74.274
2016-01-27,75.191
2016-01-28,75.255
2016-01-29,77.572
2016-02-01,79.144
2016-02-02,77.076
2016-02-03,77.588
2016-02-04,78.207
2016-02-05,78.641
2016-02-08,77.193
2016-02-09,76.932
2016-02-10,76.858
2016-02-11,75.041
2016-02-12,74.523
2016-02-15,75.887
2016-02-16,75.638
2016-02-17,78.041
2016-02-18,78.496
2016-02-19,77.689
2016-02-22,78.207
2016-02-23,76.934
2016-02-24,74.761
2016-02-25,76.819
2016-02-26,76.908
2016-02-29,76.999
2016-03-01,78.616
2016-03-02,79.48
2016-03-03,82.78
2016-03-04,84.922
2016-03-07,83.892
2016-03-08,83.05
2016-03-09,82.948
2016-03-10,82.94
2016-03-11,86.47
2016-03-14,87.526
2016-03-15,85.305
2016-03-16,87.318
2016-03-17,88.309
2016-03-18,88.216
2016-03-21,89.26
2016-03-22,90.144
2016-03-23,89.115
2016-03-24,87.444
2016-03-25,87.444
2016-03-28,87.848
2016-03-29,87.176
2016-03-30,89.428
2016-03-31,88.203
2016-04-01,88.005
2016-04-04,88.52
2016-04-05,87.921
2016-04-06,88.6
2016-04-07,86.311
2016-04-08,88.134
2016-04-11,88.083
2016-04-12,88.161
2016-04-13,88.503
2016-04-14,88.991
2016-04-15,90.043
2016-04-18,88.784
2016-04-19,90.186
2016-04-20,91.333
2016-04-21,90.592
2016-04-22,88.942
2016-04-25,88.674
2016-04-26,87.548
2016-04-27,88.079
2016-04-28,88.717
2016-04-29,89.452
2016-05-02,90.852
2016-05-03,89.043
2016-05-04,88.577
2016-05-05,87.343
2016-05-06,86.227
2016-05-09,85.134
2016-05-10,85.929
2016-05-11,84.795
2016-05-12,84.208
2016-05-13,83.082
2016-05-16,83.775
2016-05-17,83.856
2016-05-18,83.597
2016-05-19,83.209
2016-05-20,85.244
2016-05-23,84.021
2016-05-24,84.283
2016-05-25,85.919
2016-05-26,86.948
2016-05-27,85.758
2016-05-30,86.231
2016-05-31,85.992
2016-06-01,85.719
2016-06-02,85.493
2016-06-03,86.424
2016-06-06,87.614
2016-06-07,88.419
2016-06-08,89.061
2016-06-09,89.055
2016-06-10,86.825
2016-06-13,85.325
2016-06-14,82.847
2016-06-15,83.195
2016-06-16,82.405
2016-06-17,84.739
2016-06-20,87.714
2016-06-21,87.707
2016-06-22,87.916
2016-06-23,89.658
2016-06-24,84.11
2016-06-27,80.82
2016-06-28,82.781
2016-06-29,85.532
2016-06-30,88.003
2016-07-01,88.357
2016-07-04,88.347
2016-07-05,86.931
2016-07-06,84.505
2016-07-07,85.678
2016-07-08,86.659
2016-07-11,87.968
2016-07-12,88.193
2016-07-13,88.258
2016-07-14,88.525
2016-07-15,88.005
2016-07-18,87.785
2016-07-19,88.284
2016-07-20,87.433
2016-07-21,86.843
2016-07-22,86.897
2016-07-25,86.15
2016-07-26,86.895
2016-07-27,86.848
2016-07-28,87.727
2016-07-29,89.254
2016-08-01,90.592
2016-08-02,89.644
2016-08-03,89.975
2016-08-04,90.192
2016-08-05,90.28
2016-08-08,90.449
2016-08-09,92.16
2016-08-10,93.179
2016-08-11,94.003
2016-08-12,94.761
2016-08-15,94.689
2016-08-16,94.568
2016-08-17,94.226
2016-08-18,95.073
2016-08-19,94.811
2016-08-22,94.198
2016-08-23,94.107
2016-08-24,93.103
2016-08-25,92.942
2016-08-26,93.103
2016-08-29,92.181
2016-08-30,92.798
2016-08-31,91.264
2016-09-01,90.698
2016-09-02,92.124
2016-09-05,92.472
2016-09-06,93.17
2016-09-07,93.256
2016-09-08,93.555
2016-09-09,91.248
2016-09-12,90.524
2016-09-13,88.688
2016-09-14,88.434
2016-09-15,88.844
2016-09-16,85.954
2016-09-19,88.213
2016-09-20,87.762
2016-09-21,87.495
2016-09-22,90.143
2016-09-23,89.939
2016-09-26,89.459
2016-09-27,87.705
2016-09-28,88.632
2016-09-29,91.308
2016-09-30,91.435
2016-10-03,92.195
2016-10-04,93.302
2016-10-05,92.742
2016-10-06,92.224
2016-10-07,92.041
2016-10-10,93.086
2016-10-11,92.744
2016-10-12,91.819
2016-10-13,92.246
2016-10-14,92.737
2016-10-17,91.198
2016-10-18,92.734
2016-10-19,94.085
2016-10-20,93.91
2016-10-21,93.196
2016-10-24,92.447
2016-10-25,92.05
2016-10-26,91.035
2016-10-27,91.124
2016-10-28,91.033
2016-10-31,90.547
2016-11-01,90.642
2016-11-02,90.347
2016-11-03,90.324
2016-11-04,89.283
2016-11-07,89.795
2016-11-08,89.929
2016-11-09,88.513
2016-11-10,86.466
2016-11-11,84.359
2016-11-14,82.381
2016-11-15,85.239
2016-11-16,84.855
2016-11-17,86.844
2016-11-18,85.475
2016-11-21,87.146
2016-11-22,86.426
2016-11-23,85.963
2016-11-24,86.733
2016-11-25,86.95
2016-11-28,85.911
2016-11-29,85.402
2016-11-30,87.629
2016-12-01,87.431
2016-12-02,87.23
2016-12-05,89.215
2016-12-06,89.828
2016-12-07,92.135
2016-12-08,91.943
2016-12-09,91.676
2016-12-12,92.692
2016-12-13,93.849
2016-12-14,92.379
2016-12-15,90.378
2016-12-16,89.723
2016-12-19,88.355
2016-12-20,88.923
2016-12-21,88.943
2016-12-22,88.941
2016-12-23,89.263
2016-12-26,89.263
2016-12-27,89.624
2016-12-28,88.998
2016-12-29,89.988
2016-12-30,91.069
2017-01-02,92.014
2017-01-03,90.339
2017-01-04,93.33
2017-01-05,94.679
2017-01-06,95.39
2017-01-09,95.037
2017-01-10,94.924
2017-01-11,93.972
2017-01-12,96.349
2017-01-13,96.104
2017-01-16,95.244
2017-01-17,95.465
2017-01-18,95.943
2017-01-19,94.749
2017-01-20,95.444
2017-01-23,94.704
2017-01-24,94.715
2017-01-25,95.08
2017-01-26,94.414
2017-01-27,95.014
2017-01-30,93.419
2017-01-31,94.433
2017-02-01,93.741
2017-02-02,94.623
2017-02-03,95.515
2017-02-06,94.503
2017-02-07,93.771
2017-02-08,94.486
2017-02-09,95.434
2017-02-10,95.368
2017-02-13,95.19
2017-02-14,94.692
2017-02-15,93.909
2017-02-16,94.855
2017-02-17,94.677
2017-02-20,95.395
2017-02-21,94.197
2017-02-22,93.739
2017-02-23,92.049
2017-02-24,91.323
2017-02-27,92.033
2017-02-28,92.196
2017-03-01,92.881
2017-03-02,92.669
2017-03-03,92.67
2017-03-06,93.109
2017-03-07,93.682
2017-03-08,93.846
2017-03-09,92.806
2017-03-10,93.42
2017-03-13,93.178
2017-03-14,92.652
2017-03-15,92.478
2017-03-16,93.879
2017-03-17,93.122
2017-03-20,93.597
2017-03-21,93.315
2017-03-22,93.192
2017-03-23,93.421
2017-03-24,94.019
2017-03-27,95.422
2017-03-28,96.731
2017-03-29,96.456
2017-03-30,98.147
2017-03-31,98.952
2017-04-03,97.074
2017-04-04,97.869
2017-04-05,98.698
2017-04-06,99.41
2017-04-07,99.413
2017-04-10,99.101
2017-04-11,98.996
2017-04-12,99.566
2017-04-13,99.253
2017-04-14,99.253
2017-04-17,99.613
2017-04-18,99.136
2017-04-19,98.661
2017-04-20,98.256
2017-04-21,96.582
2017-04-24,100.117
2017-04-25,101.571
2017-04-26,101.16
2017-04-27,100.681
2017-04-28,101.153
2017-05-01,101.413
2017-05-02,100.579
2017-05-03,100.74
2017-05-04,102.187
2017-05-05,103.242
2017-05-08,102.422
2017-05-09,102.202
2017-05-10,102.34
2017-05-11,102.378
2017-05-12,103.459
2017-05-15,106.065
2017-05-16,107.449
2017-05-17,106.625
2017-05-18,104.718
2017-05-19,107.566
2017-05-22,107.926
2017-05-23,107.2
2017-05-24,106.868
2017-05-25,106.804
2017-05-26,106.45
2017-05-29,105.958
2017-05-30,107.446
2017-05-31,107.788
2017-06-01,107.481
2017-06-02,107.74
2017-06-05,107.048
2017-06-06,107.543
2017-06-07,108.102
2017-06-08,105.665
2017-06-09,106.292
2017-06-12,105.987
2017-06-13,106.684
2017-06-14,106.93
2017-06-15,105.036
2017-06-16,106.786
2017-06-19,107.111
2017-06-20,105.028
2017-06-21,104.345
2017-06-22,103.651
2017-06-23,103.832
2017-06-26,104.244
2017-06-27,104.763
2017-06-28,105.317
2017-06-29,105.37
2017-06-30,105.503
2017-07-03,106.421
2017-07-04,105.881
2017-07-05,105.025
2017-07-06,105.276
2017-07-07,104.731
2017-07-10,105.446
2017-07-11,105.91
2017-07-12,107.123
2017-07-13,107.742
2017-07-14,108.442
2017-07-17,109.068
2017-07-18,110.18
2017-07-19,110.141
2017-07-20,111.122
2017-07-21,110.329
2017-07-24,108.447
2017-07-25,109.447
2017-07-26,109.287
2017-07-27,107.216
2017-07-28,108.122
2017-07-31,109.317
2017-08-01,111.443
2017-08-02,111.924
2017-08-03,112.271
2017-08-04,112.211
2017-08-07,113.307
2017-08-08,113.218
2017-08-09,113.217
2017-08-10,113.039
2017-08-11,111.881
2017-08-14,112.23
2017-08-15,110.454
2017-08-16,111.237
2017-08-17,111.154
2017-08-18,109.981
2017-08-21,110.797
2017-08-22,111.0
2017-08-23,111.577
2017-08-24,111.295
2017-08-25,111.222
2017-08-28,111.127
2017-08-29,112.51
2017-08-30,112.563
2017-08-31,112.44
2017-09-01,113.328
2017-09-04,113.174
2017-09-05,114.196
2017-09-06,113.762
2017-09-07,114.794
2017-09-08,113.669
2017-09-11,114.424
2017-09-12,113.576
2017-09-13,112.81
2017-09-14,114.256
2017-09-15,114.104
2017-09-18,114.944
2017-09-19,115.775
2017-09-20,116.85
2017-09-21,116.349
2017-09-22,118.592
2017-09-25,117.875
2017-09-26,117.39
2017-09-27,116.037
2017-09-28,117.718
2017-09-29,118.034
2017-10-02,116.523
2017-10-03,117.802
2017-10-04,116.938
2017-10-05,117.157
2017-10-06,116.347
2017-10-09,116.773
2017-10-10,117.687
2017-10-11,117.852
2017-10-12,117.011
2017-10-13,117.981
2017-10-16,117.829
2017-10-17,117.626
2017-10-18,118.021
2017-10-19,119.451
2017-10-20,118.464
2017-10-23,117.311
2017-10-24,118.068
2017-10-25,117.404
2017-10-26,116.237
2017-10-27,115.692
2017-10-30,116.366
2017-10-31,118.389
2017-11-01,117.459
2017-11-02,119.758
2017-11-03,118.95
2017-11-06,119.765
2017-11-07,120.631
2017-11-08,119.055
2017-11-09,121.162
2017-11-10,120.304
2017-11-13,119.886
2017-11-14,120.94
2017-11-15,119.779
2017-11-16,119.189
2017-11-17,118.845
2017-11-20,119.387
2017-11-21,119.679
2017-11-22,120.377
2017-11-23,121.469
2017-11-24,122.656
2017-11-27,122.149
2017-11-28,122.515
2017-11-29,123.418
2017-11-30,122.941
2017-12-01,121.365
2017-12-04,121.443
2017-12-05,121.575
2017-12-06,120.671
2017-12-07,120.497
2017-12-08,119.371
2017-12-11,119.929
2017-12-12,120.435
2017-12-13,119.542
2017-12-14,118.24
2017-12-15,118.274
2017-12-18,118.688
2017-12-19,118.593
2017-12-20,117.97
2017-12-21,118.731
2017-12-22,119.546
2017-12-25,119.546
2017-12-26,119.859
2017-12-27,119.843
2017-12-28,120.56
2017-12-29,120.619
2018-01-01,120.619
2018-01-02,121.833
2018-01-03,122.784
2018-01-04,126.59
2018-01-05,126.526
2018-01-08,125.38
2018-01-09,124.094
2018-01-10,125.448
2018-01-11,126.12
2018-01-12,129.888
2018-01-15,131.653
2018-01-16,130.281
2018-01-17,130.78
2018-01-18,131.823
2018-01-19,131.368
2018-01-22,132.3
2018-01-23,132.787
2018-01-24,133.412
2018-01-25,134.398
2018-01-26,132.84
2018-01-29,130.799
2018-01-30,130.533
2018-01-31,129.131
2018-02-01,129.841
2018-02-02,127.352
2018-02-05,125.419
2018-02-06,122.237
2018-02-07,123.767
2018-02-08,123.508
2018-02-09,123.048
2018-02-12,123.852
2018-02-13,124.86
2018-02-14,125.824
2018-02-15,127.263
2018-02-16,128.412
2018-02-19,126.63
2018-02-20,127.029
2018-02-21,127.277
2018-02-22,126.693
2018-02-23,127.168
2018-02-26,126.748
2018-02-27,125.331
2018-02-28,124.117
2018-03-01,116.297
2018-03-02,117.025
2018-03-05,118.636
2018-03-06,118.17
2018-03-07,117.563
2018-03-08,116.585
2018-03-09,119.345
2018-03-12,119.395
2018-03-13,119.641
2018-03-14,119.042
2018-03-15,118.824
2018-03-16,119.191
2018-03-19,118.459
2018-03-20,118.894
2018-03-21,118.853
2018-03-22,117.643
2018-03-23,116.441
2018-03-26,116.102
2018-03-27,117.679
2018-03-28,116.612
2018-03-29,117.999
2018-03-30,117.999
2018-04-02,118.105
2018-04-03,116.902
2018-04-04,116.746
2018-04-05,120.304
2018-04-06,117.558
2018-04-09,118.483
2018-04-10,119.369
2018-04-11,120.827
2018-04-12,119.74
2018-04-13,118.185
2018-04-16,118.408
2018-04-17,117.763
2018-04-18,118.88
2018-04-19,119.369
2018-04-20,117.953
2018-04-23,117.938
2018-04-24,118.662
2018-04-25,116.802
2018-04-26,116.751
2018-04-27,118.165
2018-04-30,117.243
2018-05-01,116.346
2018-05-02,114.5
2018-05-03,114.65
2018-05-04,114.455
2018-05-07,114.505
2018-05-08,114.144
2018-05-09,114.953
2018-05-10,116.279
2018-05-11,118.841
2018-05-14,120.034
2018-05-15,118.314
2018-05-16,117.315
2018-05-17,117.695
2018-05-18,117.207
2018-05-21,117.526
2018-05-22,118.27
2018-05-23,115.283
2018-05-24,115.861
2018-05-25,113.67
2018-05-28,111.352
2018-05-29,109.107
2018-05-30,110.926
2018-05-31,111.673
2018-06-01,112.111
2018-06-04,113.364
2018-06-05,112.056
2018-06-06,114.139
2018-06-07,115.322
2018-06-08,112.996
2018-06-11,113.945
2018-06-12,113.752
2018-06-13,113.577
2018-06-14,112.4
2018-06-15,109.954
2018-06-18,110.497
2018-06-19,107.889
2018-06-20,108.024
2018-06-21,108.647
2018-06-22,111.09
2018-06-25,110.602
2018-06-26,110.715
2018-06-27,111.191
2018-06-28,109.825
2018-06-29,110.022
2018-07-02,107.75
2018-07-03,108.942
2018-07-04,110.655
2018-07-05,112.125
2018-07-06,113.937
2018-07-09,115.183
2018-07-10,115.484
2018-07-11,114.45
2018-07-12,113.008
2018-07-13,113.245
2018-07-16,113.583
2018-07-17,114.443
2018-07-18,113.849
2018-07-19,114.168
2018-07-20,115.867
2018-07-23,115.792
2018-07-24,116.148
2018-07-25,116.442
2018-07-26,114.567
2018-07-27,115.422
2018-07-30,115.999
2018-07-31,116.786
2018-08-01,116.843
2018-08-02,116.466
2018-08-03,115.292
2018-08-06,115.912
2018-08-07,117.84
2018-08-08,118.394
2018-08-09,117.188
2018-08-10,115.69
2018-08-13,114.863
2018-08-14,114.241
2018-08-15,111.322
2018-08-16,113.294
2018-08-17,113.818
2018-08-20,114.109
2018-08-21,115.995
2018-08-22,117.385
2018-08-23,116.71
2018-08-24,118.459
2018-08-27,120.613
2018-08-28,120.023
2018-08-29,119.284
2018-08-30,118.175
2018-08-31,116.196
2018-09-03,117.01
2018-09-04,115.066
2018-09-05,111.878
2018-09-06,110.099
2018-09-07,109.015
2018-09-10,110.721
2018-09-11,110.083
2018-09-12,112.72
2018-09-13,112.664
2018-09-14,112.47
2018-09-17,112.746
2018-09-18,113.21
2018-09-19,113.062
2018-09-20,113.533
2018-09-21,113.76
2018-09-24,114.958
2018-09-25,116.399
2018-09-26,115.336
2018-09-27,114.695
2018-09-28,114.56
2018-10-01,112.66
2018-10-02,112.0
2018-10-03,110.434
2018-10-04,109.989
2018-10-05,107.981
2018-10-08,105.547
2018-10-09,106.688
2018-10-10,106.419
2018-10-11,104.174
2018-10-12,103.929
2018-10-15,103.568
2018-10-16,103.279
2018-10-17,103.181
2018-10-18,103.134
2018-10-19,103.249
2018-10-22,102.72
2018-10-23,100.566
2018-10-24,101.152
2018-10-25,101.265
2018-10-26,99.469
2018-10-29,99.365
2018-10-30,99.518
2018-10-31,98.85
2018-11-01,98.153
2018-11-02,96.798
2018-11-05,97.678
2018-11-06,97.352
2018-11-07,98.268
2018-11-08,97.666
2018-11-09,96.147
2018-11-12,94.929
2018-11-13,92.918
2018-11-14,94.55
2018-11-15,94.873
2018-11-16,96.495
2018-11-19,95.664
2018-11-20,94.486
2018-11-21,96.542
2018-11-22,95.446
2018-11-23,94.142
2018-11-26,94.62
2018-11-27,93.369
2018-11-28,92.949
2018-11-29,94.479
2018-11-30,94.099
2018-12-03,96.72
2018-12-04,95.97
2018-12-05,95.213
2018-12-06,92.672
2018-12-07,94.544
2018-12-10,93.759
2018-12-11,91.96
2018-12-12,92.862
2018-12-13,91.87
2018-12-14,91.7
2018-12-17,91.064
2018-12-18,90.225
2018-12-19,91.596
2018-12-20,89.491
2018-12-21,89.237
2018-12-24,89.283
2018-12-25,89.283
2018-12-26,89.236
2018-12-27,89.078
2018-12-28,90.298
2018-12-31,91.338
2019-01-01,91.338
2019-01-02,91.698
2019-01-03,91.604
2019-01-04,94.445
2019-01-07,95.831
2019-01-08,94.942
2019-01-09,96.376
2019-01-10,96.126
2019-01-11,96.444
2019-01-14,96.285
2019-01-15,99.05
2019-01-16,97.202
2019-01-17,97.794
2019-01-18,98.843
2019-01-21,100.346
2019-01-22,98.987
2019-01-23,99.225
2019-01-24,98.49
2019-01-25,99.406
2019-01-28,97.446
2019-01-29,97.419
2019-01-30,96.864
2019-01-31,97.651
2019-02-01,97.733
2019-02-04,98.436
2019-02-05,102.017
2019-02-06,102.3
2019-02-07,99.883
2019-02-08,97.592
2019-02-11,97.567
2019-02-12,98.581
2019-02-13,98.171
2019-02-14,98.684
2019-02-15,100.11
2019-02-18,100.199
2019-02-19,100.186
2019-02-20,101.589
2019-02-21,102.618
2019-02-22,102.618
2019-02-25,102.835
2019-02-26,103.576
2019-02-27,103.47
2019-02-28,103.025
2019-03-01,104.267
2019-03-04,104.138
2019-03-05,103.867
2019-03-06,104.366
2019-03-07,103.037
2019-03-08,100.666
2019-03-11,99.363
2019-03-12,99.366
2019-03-13,101.892
2019-03-14,102.972
2019-03-15,102.039
2019-03-18,103.476
2019-03-19,104.589
2019-03-20,103.043
2019-03-21,102.697
2019-03-22,99.653
2019-03-25,99.684
2019-03-26,100.113
2019-03-27,99.687
2019-03-28,99.601
2019-03-29,100.655
2019-04-01,101.476
2019-04-02,101.703
2019-04-03,102.395
2019-04-04,101.54
2019-04-05,101.66
2019-04-08,102.569
2019-04-09,102.421
2019-04-10,104.386
2019-04-11,104.759
2019-04-12,105.863
2019-04-15,105.624
2019-04-16,104.499
2019-04-17,105.1
2019-04-18,104.129
2019-04-19,104.129
2019-04-22,104.236
2019-04-23,105.469
2019-04-24,105.916
2019-04-25,105.227
2019-04-26,108.153
2019-04-29,107.274
2019-04-30,107.649
2019-05-01,107.971
2019-05-02,107.343
2019-05-03,107.554
2019-05-06,105.705
2019-05-07,104.522
2019-05-08,104.056
2019-05-09,102.641
2019-05-10,103.109
2019-05-13,101.463
2019-05-14,102.266
2019-05-15,102.8
2019-05-16,102.123
2019-05-17,100.712
2019-05-20,101.672
2019-05-21,103.112
2019-05-22,103.375
2019-05-23,101.316
2019-05-24,102.768
2019-05-27,104.19
2019-05-28,102.627
2019-05-29,101.329
2019-05-30,101.014
2019-05-31,99.827
2019-06-03,100.039
2019-06-04,100.854
2019-06-05,101.863
2019-06-06,102.111
2019-06-07,104.736
2019-06-10,104.915
2019-06-11,105.321
2019-06-12,103.145
2019-06-13,102.147
2019-06-14,100.812
2019-06-17,98.976
2019-06-18,100.632
2019-06-19,99.786
2019-06-20,100.98
2019-06-21,102.829
2019-06-24,102.828
2019-06-25,102.012
2019-06-26,102.971
2019-06-27,103.101
2019-06-28,103.604
2019-07-01,105.202
2019-07-02,102.268
2019-07-03,101.005
2019-07-04,101.595
2019-07-05,101.023
2019-07-08,101.876
2019-07-09,102.14
2019-07-10,102.47
2019-07-11,104.76
2019-07-12,105.712
2019-07-15,106.922
2019-07-16,106.246
2019-07-17,106.426
2019-07-18,105.753
2019-07-19,106.022
2019-07-22,105.405
2019-07-23,105.192
2019-07-24,106.221
2019-07-25,106.195
2019-07-26,105.634
2019-07-29,105.717
2019-07-30,104.835
2019-07-31,105.126
2019-08-01,104.415
2019-08-02,100.647
2019-08-05,100.239
2019-08-06,99.552
2019-08-07,99.688
2019-08-08,101.966
2019-08-09,100.392
2019-08-12,99.3
2019-08-13,99.493
2019-08-14,97.607
2019-08-15,95.993
2019-08-16,96.843
2019-08-19,98.246
2019-08-20,97.491
2019-08-21,98.975
2019-08-22,98.284
2019-08-23,97.318
2019-08-26,97.093
2019-08-27,96.456
2019-08-28,97.946
2019-08-29,98.195
2019-08-30,99.99
2019-09-02,100.846
2019-09-03,99.664
2019-09-04,101.54
2019-09-05,103.531
2019-09-06,103.262
2019-09-09,103.089
2019-09-10,104.269
2019-09-11,103.475
2019-09-12,102.857
2019-09-13,104.232
2019-09-16,105.343
2019-09-17,107.002
2019-09-18,106.417
2019-09-19,107.338
2019-09-20,107.442
2019-09-23,106.243
2019-09-24,105.878
2019-09-25,103.996
2019-09-26,103.889
2019-09-27,104.568
2019-09-30,104.972
2019-10-01,104.195
2019-10-02,102.177
2019-10-03,101.242
2019-10-04,102.102
2019-10-07,104.086
2019-10-08,102.867
2019-10-09,102.977
2019-10-10,103.23
2019-10-11,104.488
2019-10-14,103.649
2019-10-15,104.291
2019-10-16,104.07
2019-10-17,104.923
2019-10-18,104.51
2019-10-21,103.74
2019-10-22,104.8
2019-10-23,105.725
2019-10-24,107.015
2019-10-25,107.577
2019-10-28,109.335
2019-10-29,109.314
2019-10-30,109.749
2019-10-31,108.599
2019-11-01,108.738
2019-11-04,110.517
2019-11-05,110.393
2019-11-06,110.636
2019-11-07,111.846
2019-11-08,111.436
2019-11-11,111.165
2019-11-12,111.902
2019-11-13,111.255
2019-11-14,111.038
2019-11-15,111.558
2019-11-18,112.471
2019-11-19,112.219
2019-11-20,110.97
2019-11-21,110.637
2019-11-22,110.988
2019-11-25,109.999
2019-11-26,109.706
2019-11-27,109.615
2019-11-28,109.091
2019-11-29,108.827
2019-12-02,108.148
2019-12-03,106.888
2019-12-04,107.956
2019-12-05,108.263
2019-12-06,109.019
2019-12-09,108.688
2019-12-10,107.843
2019-12-11,108.314
2019-12-12,109.352
2019-12-13,110.566
2019-12-16,111.181
2019-12-17,112.087
2019-12-18,111.196
2019-12-19,112.056
2019-12-20,112.977
2019-12-23,113.313
2019-12-24,112.882
2019-12-25,112.882
2019-12-26,112.968
2019-12-27,114.495
2019-12-30,114.06
2019-12-31,112.948
2020-01-01,112.948
2020-01-02,113.376
2020-01-03,114.126
2020-01-06,115.905
2020-01-07,115.02
2020-01-08,114.791
2020-01-09,113.944
2020-01-10,115.512
2020-01-13,115.672
2020-01-14,115.593
2020-01-15,116.527
2020-01-16,116.394
2020-01-17,115.723
2020-01-20,115.8
2020-01-21,114.742
2020-01-22,113.627
2020-01-23,111.927
2020-01-24,113.13
2020-01-27,110.887
2020-01-28,111.662
2020-01-29,111.78
2020-01-30,111.715
2020-01-31,112.891
2020-02-03,111.379
2020-02-04,112.732
2020-02-05,113.712
2020-02-06,112.951
2020-02-07,113.226
2020-02-10,113.097
2020-02-11,114.194
2020-02-12,114.94
2020-02-13,114.831
2020-02-14,115.46
2020-02-17,117.006
2020-02-18,117.24
2020-02-19,119.256
2020-02-20,118.237
2020-02-21,118.46
2020-02-24,114.38
2020-02-25,112.611
2020-02-26,113.591
2020-02-27,110.345
2020-02-28,105.712
2020-03-02,109.06
2020-03-03,111.6
2020-03-04,113.027
2020-03-05,111.036
2020-03-06,106.691
2020-03-09,96.287
2020-03-10,94.057
2020-03-11,93.472
2020-03-12,82.655
2020-03-13,83.855
2020-03-16,82.651
2020-03-17,87.3
2020-03-18,82.066
2020-03-19,79.405
2020-03-20,79.066
2020-03-23,78.967
2020-03-24,88.204
2020-03-25,89.438
2020-03-26,92.005
2020-03-27,91.961
2020-03-30,92.637
2020-03-31,95.336
2020-04-01,92.196
2020-04-02,92.95
2020-04-03,92.379
2020-04-06,90.367
2020-04-07,91.04
2020-04-08,90.011
2020-04-09,92.814
2020-04-10,92.814
2020-04-13,92.491
2020-04-14,93.272
2020-04-15,90.91
2020-04-16,89.238
2020-04-17,91.455
2020-04-20,90.791
2020-04-21,88.152
2020-04-22,89.846
2020-04-23,90.323
2020-04-24,89.725
2020-04-27,90.269
2020-04-28,91.653
2020-04-29,93.914
2020-04-30,94.972
2020-05-01,95.453
2020-05-04,92.198
2020-05-05,93.96
2020-05-06,92.662
2020-05-07,93.382
2020-05-08,95.22
2020-05-11,94.766
2020-05-12,94.285
2020-05-13,93.248
2020-05-14,88.649
2020-05-15,89.651
2020-05-18,94.571
2020-05-19,96.45
2020-05-20,98.464
2020-05-21,98.118
2020-05-22,98.543
2020-05-25,98.457
2020-05-26,98.106
2020-05-27,99.449
2020-05-28,102.34
2020-05-29,101.889
2020-06-01,101.851
2020-06-02,102.966
2020-06-03,105.441
2020-06-04,106.239
2020-06-05,104.404
2020-06-08,102.572
2020-06-09,103.802
2020-06-10,103.373
2020-06-11,104.01
2020-06-12,101.073
2020-06-15,100.955
2020-06-16,103.067
