Date,PORTUGAL GROWTH Standard (Large+Mid Cap)
2010-09-22,170.348
2010-09-23,169.972
2010-09-24,173.019
2010-09-27,173.267
2010-09-28,174.085
2010-09-29,175.383
2010-09-30,177.252
2010-10-01,181.508
2010-10-04,179.308
2010-10-05,183.915
2010-10-06,187.246
2010-10-07,188.877
2010-10-08,188.761
2010-10-11,187.667
2010-10-12,185.445
2010-10-13,188.229
2010-10-14,187.903
2010-10-15,187.125
2010-10-18,187.553
2010-10-19,185.077
2010-10-20,187.651
2010-10-21,190.211
2010-10-22,189.518
2010-10-25,191.388
2010-10-26,190.415
2010-10-27,187.855
2010-10-28,193.063
2010-10-29,193.12
2010-11-01,194.736
2010-11-02,197.997
2010-11-03,199.991
2010-11-04,201.117
2010-11-05,196.564
2010-11-08,193.496
2010-11-09,192.524
2010-11-10,189.976
2010-11-11,185.603
2010-11-12,185.634
2010-11-15,186.006
2010-11-16,184.962
2010-11-17,185.429
2010-11-18,187.821
2010-11-19,189.91
2010-11-22,187.919
2010-11-23,182.674
2010-11-24,183.133
2010-11-25,182.958
2010-11-26,179.776
2010-11-29,174.569
2010-11-30,170.704
2010-12-01,175.215
2010-12-02,181.72
2010-12-03,185.565
2010-12-06,184.566
2010-12-07,187.731
2010-12-08,186.775
2010-12-09,185.892
2010-12-10,189.273
2010-12-13,192.806
2010-12-14,191.813
2010-12-15,187.981
2010-12-16,184.468
2010-12-17,183.605
2010-12-20,184.23
2010-12-21,186.853
2010-12-22,185.514
2010-12-23,185.173
2010-12-24,186.189
2010-12-27,185.13
2010-12-28,184.526
2010-12-29,185.511
2010-12-30,184.033
2010-12-31,182.905
2011-01-03,185.657
2011-01-04,187.92
2011-01-05,183.0
2011-01-06,179.619
2011-01-07,174.015
2011-01-10,172.814
2011-01-11,176.003
2011-01-12,180.212
2011-01-13,184.713
2011-01-14,181.277
2011-01-17,180.127
2011-01-18,183.012
2011-01-19,183.538
2011-01-20,182.978
2011-01-21,185.446
2011-01-24,188.017
2011-01-25,187.146
2011-01-26,188.12
2011-01-27,187.406
2011-01-28,185.203
2011-01-31,187.899
2011-02-01,189.952
2011-02-02,191.101
2011-02-03,188.464
2011-02-04,187.766
2011-02-07,187.926
2011-02-08,192.633
2011-02-09,194.422
2011-02-10,190.186
2011-02-11,190.562
2011-02-14,190.885
2011-02-15,192.102
2011-02-16,192.264
2011-02-17,192.707
2011-02-18,189.952
2011-02-21,186.798
2011-02-22,186.896
2011-02-23,188.713
2011-02-24,189.857
2011-02-25,190.703
2011-02-28,192.23
2011-03-01,193.776
2011-03-02,193.005
2011-03-03,193.098
2011-03-04,191.836
2011-03-07,191.817
2011-03-08,191.837
2011-03-09,192.583
2011-03-10,191.086
2011-03-11,190.507
2011-03-14,193.747
2011-03-15,191.798
2011-03-16,189.915
2011-03-17,189.599
2011-03-18,193.091
2011-03-21,199.084
2011-03-22,196.566
2011-03-23,194.219
2011-03-24,197.669
2011-03-25,197.121
2011-03-28,195.714
2011-03-29,196.695
2011-03-30,197.81
2011-03-31,196.48
2011-04-01,198.403
2011-04-04,200.886
2011-04-05,199.449
2011-04-06,200.106
2011-04-07,200.284
2011-04-08,202.444
2011-04-11,203.444
2011-04-12,200.471
2011-04-13,203.179
2011-04-14,199.114
2011-04-15,197.646
2011-04-18,190.453
2011-04-19,193.638
2011-04-20,197.22
2011-04-21,197.576
2011-04-22,197.576
2011-04-25,197.434
2011-04-26,198.203
2011-04-27,199.067
2011-04-28,201.674
2011-04-29,204.388
2011-05-02,207.585
2011-05-03,206.292
2011-05-04,207.065
2011-05-05,205.122
2011-05-06,204.314
2011-05-09,200.938
2011-05-10,203.074
2011-05-11,204.251
2011-05-12,202.81
2011-05-13,203.077
2011-05-16,203.895
2011-05-17,203.677
2011-05-18,204.74
2011-05-19,205.259
2011-05-20,203.256
2011-05-23,199.531
2011-05-24,201.142
2011-05-25,201.292
2011-05-26,201.853
2011-05-27,205.814
2011-05-30,205.643
2011-05-31,210.145
2011-06-01,208.746
2011-06-02,210.677
2011-06-03,215.646
2011-06-06,213.659
2011-06-07,215.235
2011-06-08,212.43
2011-06-09,211.936
2011-06-10,208.064
2011-06-13,208.436
2011-06-14,211.879
2011-06-15,206.859
2011-06-16,203.183
2011-06-17,209.35
2011-06-20,206.087
2011-06-21,210.627
2011-06-22,209.63
2011-06-23,204.387
2011-06-24,204.398
2011-06-27,205.246
2011-06-28,206.606
2011-06-29,213.179
2011-06-30,223.073
2011-07-01,222.246
2011-07-04,225.025
2011-07-05,224.23
2011-07-06,218.344
2011-07-07,225.206
2011-07-08,222.046
2011-07-11,208.783
2011-07-12,212.496
2011-07-13,216.556
2011-07-14,211.799
2011-07-15,212.613
2011-07-18,207.893
2011-07-19,213.569
2011-07-20,215.415
2011-07-21,219.821
2011-07-22,221.394
2011-07-25,221.846
2011-07-26,225.214
2011-07-27,218.526
2011-07-28,219.982
2011-07-29,219.736
2011-08-01,217.217
2011-08-02,213.395
2011-08-03,210.852
2011-08-04,199.014
2011-08-05,195.608
2011-08-08,185.401
2011-08-09,186.186
2011-08-10,185.052
2011-08-11,192.855
2011-08-12,200.775
2011-08-15,206.918
2011-08-16,203.969
2011-08-17,207.152
2011-08-18,196.582
2011-08-19,195.739
2011-08-22,198.437
2011-08-23,197.072
2011-08-24,198.589
2011-08-25,196.069
2011-08-26,194.941
2011-08-29,201.504
2011-08-30,200.362
2011-08-31,203.757
2011-09-01,200.477
2011-09-02,200.655
2011-09-05,194.037
2011-09-06,189.595
2011-09-07,194.099
2011-09-08,198.148
2011-09-09,190.248
2011-09-12,181.876
2011-09-13,184.097
2011-09-14,185.231
2011-09-15,196.06
2011-09-16,194.437
2011-09-19,189.031
2011-09-20,193.26
2011-09-21,195.424
2011-09-22,180.066
2011-09-23,177.703
2011-09-26,177.847
2011-09-27,185.343
2011-09-28,183.774
2011-09-29,185.521
2011-09-30,180.431
2011-10-03,173.672
2011-10-04,168.591
2011-10-05,176.426
2011-10-06,180.129
2011-10-07,184.931
2011-10-10,191.962
2011-10-11,189.926
2011-10-12,197.813
2011-10-13,192.973
2011-10-14,199.769
2011-10-17,195.724
2011-10-18,195.779
2011-10-19,195.778
2011-10-20,195.948
2011-10-21,202.873
2011-10-24,200.745
2011-10-25,196.493
2011-10-26,196.141
2011-10-27,205.46
2011-10-28,205.122
2011-10-31,201.774
2011-11-01,193.37
2011-11-02,195.729
2011-11-03,200.652
2011-11-04,200.514
2011-11-07,199.512
2011-11-08,201.91
2011-11-09,196.795
2011-11-10,197.027
2011-11-11,190.323
2011-11-14,188.194
2011-11-15,184.402
2011-11-16,183.67
2011-11-17,180.751
2011-11-18,179.257
2011-11-21,173.369
2011-11-22,172.095
2011-11-23,168.684
2011-11-24,168.405
2011-11-25,167.757
2011-11-28,173.622
2011-11-29,174.029
2011-11-30,185.083
2011-12-01,183.789
2011-12-02,182.328
2011-12-05,182.832
2011-12-06,180.218
2011-12-07,179.534
2011-12-08,174.471
2011-12-09,177.983
2011-12-12,171.225
2011-12-13,169.669
2011-12-14,166.001
2011-12-15,168.992
2011-12-16,169.767
2011-12-19,170.326
2011-12-20,172.403
2011-12-21,170.691
2011-12-22,171.149
2011-12-23,173.339
2011-12-26,173.339
2011-12-27,172.463
2011-12-28,170.917
2011-12-29,170.04
2011-12-30,171.891
2012-01-02,175.06
2012-01-03,179.337
2012-01-04,176.049
2012-01-05,174.402
2012-01-06,176.379
2012-01-09,176.342
2012-01-10,176.635
2012-01-11,172.612
2012-01-12,172.771
2012-01-13,169.45
2012-01-16,167.358
2012-01-17,168.891
2012-01-18,169.106
2012-01-19,172.356
2012-01-20,174.39
2012-01-23,176.149
2012-01-24,177.357
2012-01-25,176.677
2012-01-26,180.398
2012-01-27,178.426
2012-01-30,175.442
2012-01-31,175.864
2012-02-01,178.736
2012-02-02,181.095
2012-02-03,181.927
2012-02-06,179.174
2012-02-07,181.609
2012-02-08,182.404
2012-02-09,182.828
2012-02-10,180.926
2012-02-13,183.848
2012-02-14,181.751
2012-02-15,179.696
2012-02-16,178.334
2012-02-17,178.707
2012-02-20,181.036
2012-02-21,179.518
2012-02-22,181.303
2012-02-23,180.54
2012-02-24,185.797
2012-02-27,184.985
2012-02-28,187.745
2012-02-29,186.671
2012-03-01,187.284
2012-03-02,185.176
2012-03-05,185.201
2012-03-06,177.821
2012-03-07,181.269
2012-03-08,186.647
2012-03-09,187.511
2012-03-12,186.912
2012-03-13,188.159
2012-03-14,184.207
2012-03-15,184.435
2012-03-16,186.113
2012-03-19,188.381
2012-03-20,188.132
2012-03-21,188.319
2012-03-22,186.619
2012-03-23,187.681
2012-03-26,190.788
2012-03-27,188.913
2012-03-28,188.708
2012-03-29,187.133
2012-03-30,187.703
2012-04-02,190.425
2012-04-03,189.455
2012-04-04,182.706
2012-04-05,182.56
2012-04-06,182.56
2012-04-09,182.665
2012-04-10,181.052
2012-04-11,182.111
2012-04-12,183.949
2012-04-13,180.947
2012-04-16,179.54
2012-04-17,182.648
2012-04-18,179.854
2012-04-19,179.388
2012-04-20,179.134
2012-04-23,174.744
2012-04-24,176.955
2012-04-25,179.539
2012-04-26,175.041
2012-04-27,175.617
2012-04-30,179.652
2012-05-01,179.51
2012-05-02,175.991
2012-05-03,176.018
2012-05-04,173.909
2012-05-07,173.768
2012-05-08,172.858
2012-05-09,170.014
2012-05-10,171.013
2012-05-11,171.442
2012-05-14,166.871
2012-05-15,163.815
2012-05-16,162.077
2012-05-17,157.93
2012-05-18,156.8
2012-05-21,157.465
2012-05-22,160.606
2012-05-23,155.328
2012-05-24,156.75
2012-05-25,158.685
2012-05-28,159.38
2012-05-29,160.196
2012-05-30,156.769
2012-05-31,156.633
2012-06-01,151.957
2012-06-04,153.5
2012-06-05,154.032
2012-06-06,155.761
2012-06-07,155.851
2012-06-08,152.901
2012-06-11,153.403
2012-06-12,151.599
2012-06-13,150.243
2012-06-14,150.681
2012-06-15,154.962
2012-06-18,154.96
2012-06-19,157.454
2012-06-20,159.909
2012-06-21,156.681
2012-06-22,154.598
2012-06-25,147.005
2012-06-26,143.364
2012-06-27,145.311
2012-06-28,142.694
2012-06-29,148.472
2012-07-02,151.435
2012-07-03,156.146
2012-07-04,157.355
2012-07-05,150.248
2012-07-06,145.604
2012-07-09,145.973
2012-07-10,148.499
2012-07-11,147.115
2012-07-12,146.326
2012-07-13,148.057
2012-07-16,148.246
2012-07-17,149.235
2012-07-18,149.807
2012-07-19,150.841
2012-07-20,146.292
2012-07-23,140.092
2012-07-24,136.476
2012-07-25,134.041
2012-07-26,138.32
2012-07-27,144.266
2012-07-30,146.969
2012-07-31,146.96
2012-08-01,145.705
2012-08-02,142.634
2012-08-03,146.273
2012-08-06,148.492
2012-08-07,152.934
2012-08-08,152.958
2012-08-09,156.19
2012-08-10,155.891
2012-08-13,156.111
2012-08-14,156.656
2012-08-15,155.025
2012-08-16,154.839
2012-08-17,153.545
2012-08-20,154.413
2012-08-21,157.326
2012-08-22,155.86
2012-08-23,154.45
2012-08-24,153.25
2012-08-27,153.953
2012-08-28,158.058
2012-08-29,158.056
2012-08-30,158.381
2012-08-31,159.837
2012-09-03,162.773
2012-09-04,161.706
2012-09-05,162.315
2012-09-06,166.223
2012-09-07,169.241
2012-09-10,167.96
2012-09-11,168.416
2012-09-12,168.254
2012-09-13,169.65
2012-09-14,175.056
2012-09-17,173.128
2012-09-18,168.322
2012-09-19,170.994
2012-09-20,170.507
2012-09-21,173.166
2012-09-24,169.841
2012-09-25,167.337
2012-09-26,164.924
2012-09-27,165.634
2012-09-28,166.533
2012-10-01,168.618
2012-10-02,170.05
2012-10-03,171.437
2012-10-04,172.355
2012-10-05,173.917
2012-10-08,172.758
2012-10-09,172.158
2012-10-10,173.764
2012-10-11,177.386
2012-10-12,176.514
2012-10-15,176.47
2012-10-16,179.527
2012-10-17,179.64
2012-10-18,180.194
2012-10-19,176.777
2012-10-22,178.312
2012-10-23,173.446
2012-10-24,173.056
2012-10-25,171.861
2012-10-26,171.809
2012-10-29,169.991
2012-10-30,172.552
2012-10-31,169.216
2012-11-01,170.219
2012-11-02,168.561
2012-11-05,167.833
2012-11-06,168.952
2012-11-07,167.084
2012-11-08,165.932
2012-11-09,166.231
2012-11-12,165.197
2012-11-13,166.264
2012-11-14,165.578
2012-11-15,165.576
2012-11-16,162.629
2012-11-19,168.961
2012-11-20,171.447
2012-11-21,171.867
2012-11-22,175.087
2012-11-23,175.951
2012-11-26,174.381
2012-11-27,171.142
2012-11-28,169.433
2012-11-29,171.083
2012-11-30,171.491
2012-12-03,171.366
2012-12-04,172.784
2012-12-05,172.705
2012-12-06,172.666
2012-12-07,171.172
2012-12-10,170.352
2012-12-11,175.439
2012-12-12,176.768
2012-12-13,176.796
2012-12-14,176.56
2012-12-17,176.413
2012-12-18,176.949
2012-12-19,178.687
2012-12-20,178.259
2012-12-21,175.537
2012-12-24,177.473
2012-12-25,177.473
2012-12-26,177.836
2012-12-27,178.483
2012-12-28,176.244
2012-12-31,176.592
2013-01-01,176.592
2013-01-02,182.608
2013-01-03,183.387
2013-01-04,181.854
2013-01-07,181.752
2013-01-08,177.156
2013-01-09,176.781
2013-01-10,180.354
2013-01-11,189.414
2013-01-14,187.403
2013-01-15,187.25
2013-01-16,185.077
2013-01-17,186.906
2013-01-18,187.434
2013-01-21,190.157
2013-01-22,189.134
2013-01-23,192.037
2013-01-24,192.472
2013-01-25,192.116
2013-01-28,193.026
2013-01-29,191.902
2013-01-30,192.58
2013-01-31,190.002
2013-02-01,193.044
2013-02-04,192.527
2013-02-05,189.914
2013-02-06,187.274
2013-02-07,183.206
2013-02-08,184.207
2013-02-11,185.911
2013-02-12,189.612
2013-02-13,188.353
2013-02-14,186.504
2013-02-15,185.873
2013-02-18,185.127
2013-02-19,188.925
2013-02-20,191.045
2013-02-21,186.886
2013-02-22,186.897
2013-02-25,190.185
2013-02-26,183.967
2013-02-27,179.477
2013-02-28,179.57
2013-03-01,177.969
2013-03-04,178.551
2013-03-05,180.842
2013-03-06,179.203
2013-03-07,180.871
2013-03-08,179.368
2013-03-11,179.739
2013-03-12,181.656
2013-03-13,180.524
2013-03-14,183.759
2013-03-15,184.118
2013-03-18,182.848
2013-03-19,181.634
2013-03-20,183.045
2013-03-21,180.875
2013-03-22,182.93
2013-03-25,181.377
2013-03-26,177.613
2013-03-27,177.276
2013-03-28,178.868
2013-03-29,178.868
2013-04-01,178.951
2013-04-02,182.015
2013-04-03,179.315
2013-04-04,179.43
2013-04-05,181.875
2013-04-08,180.448
2013-04-09,183.851
2013-04-10,188.703
2013-04-11,187.723
2013-04-12,188.047
2013-04-15,186.06
2013-04-16,184.066
2013-04-17,179.664
2013-04-18,179.441
2013-04-19,183.685
2013-04-22,184.174
2013-04-23,188.818
2013-04-24,196.023
2013-04-25,199.949
2013-04-26,197.139
2013-04-29,199.922
2013-04-30,200.864
2013-05-01,201.001
2013-05-02,197.894
2013-05-03,201.127
2013-05-06,201.827
2013-05-07,203.014
2013-05-08,205.221
2013-05-09,203.787
2013-05-10,202.251
2013-05-13,201.972
2013-05-14,193.626
2013-05-15,193.553
2013-05-16,193.678
2013-05-17,193.661
2013-05-20,195.39
2013-05-21,194.529
2013-05-22,193.638
2013-05-23,191.742
2013-05-24,193.454
2013-05-27,195.151
2013-05-28,193.719
2013-05-29,193.855
2013-05-30,193.914
2013-05-31,193.542
2013-06-03,194.126
2013-06-04,195.349
2013-06-05,192.822
2013-06-06,192.648
2013-06-07,195.547
2013-06-10,195.47
2013-06-11,193.843
2013-06-12,194.373
2013-06-13,193.27
2013-06-14,196.868
2013-06-17,199.161
2013-06-18,202.104
2013-06-19,202.986
2013-06-20,192.222
2013-06-21,184.943
2013-06-24,178.932
2013-06-25,182.309
2013-06-26,183.305
2013-06-27,182.505
2013-06-28,183.808
2013-07-01,186.424
2013-07-02,184.505
2013-07-03,179.562
2013-07-04,182.977
2013-07-05,181.213
2013-07-08,182.031
2013-07-09,181.566
2013-07-10,181.406
2013-07-11,182.324
2013-07-12,181.667
2013-07-15,184.265
2013-07-16,186.117
2013-07-17,183.338
2013-07-18,187.804
2013-07-19,186.648
2013-07-22,188.002
2013-07-23,188.29
2013-07-24,192.702
2013-07-25,191.514
2013-07-26,190.784
2013-07-29,189.992
2013-07-30,189.073
2013-07-31,183.337
2013-08-01,182.891
2013-08-02,185.991
2013-08-05,184.504
2013-08-06,183.673
2013-08-07,182.974
2013-08-08,187.798
2013-08-09,192.324
2013-08-12,190.221
2013-08-13,190.741
2013-08-14,192.965
2013-08-15,192.374
2013-08-16,191.652
2013-08-19,191.915
2013-08-20,190.769
2013-08-21,189.285
2013-08-22,193.779
2013-08-23,194.929
2013-08-26,194.317
2013-08-27,191.695
2013-08-28,191.378
2013-08-29,188.996
2013-08-30,186.185
2013-09-02,189.376
2013-09-03,189.425
2013-09-04,189.446
2013-09-05,192.079
2013-09-06,194.016
2013-09-09,193.031
2013-09-10,194.192
2013-09-11,195.718
2013-09-12,196.448
2013-09-13,196.652
2013-09-16,194.848
2013-09-17,189.068
2013-09-18,190.78
2013-09-19,193.381
2013-09-20,193.502
2013-09-23,191.745
2013-09-24,190.888
2013-09-25,195.442
2013-09-26,193.644
2013-09-27,193.476
2013-09-30,191.566
2013-10-01,189.602
2013-10-02,188.784
2013-10-03,188.191
2013-10-04,188.605
2013-10-07,186.112
2013-10-08,184.771
2013-10-09,183.413
2013-10-10,185.152
2013-10-11,186.99
2013-10-14,189.044
2013-10-15,189.059
2013-10-16,189.319
2013-10-17,191.113
2013-10-18,193.436
2013-10-21,195.796
2013-10-22,196.807
2013-10-23,194.608
2013-10-24,192.738
2013-10-25,191.763
2013-10-28,192.129
2013-10-29,192.066
2013-10-30,192.432
2013-10-31,184.52
2013-11-01,183.079
2013-11-04,186.077
2013-11-05,188.064
2013-11-06,192.019
2013-11-07,189.044
2013-11-08,185.631
2013-11-11,187.716
2013-11-12,188.101
2013-11-13,186.602
2013-11-14,186.151
2013-11-15,185.701
2013-11-18,187.548
2013-11-19,188.33
2013-11-20,187.545
2013-11-21,187.043
2013-11-22,186.755
2013-11-25,187.466
2013-11-26,187.417
2013-11-27,190.248
2013-11-28,192.094
2013-11-29,192.968
2013-12-02,189.631
2013-12-03,188.562
2013-12-04,183.971
2013-12-05,183.862
2013-12-06,183.84
2013-12-09,186.494
2013-12-10,187.327
2013-12-11,186.894
2013-12-12,183.436
2013-12-13,182.547
2013-12-16,184.791
2013-12-17,183.627
2013-12-18,184.73
2013-12-19,184.077
2013-12-20,185.422
2013-12-23,189.096
2013-12-24,186.863
2013-12-25,186.863
2013-12-26,187.212
2013-12-27,189.031
2013-12-30,188.66
2013-12-31,188.819
2014-01-01,188.819
2014-01-02,185.632
2014-01-03,189.683
2014-01-06,189.933
2014-01-07,193.075
2014-01-08,193.197
2014-01-09,191.797
2014-01-10,192.494
2014-01-13,193.184
2014-01-14,190.587
2014-01-15,187.972
2014-01-16,189.316
2014-01-17,189.46
2014-01-20,190.282
2014-01-21,188.966
2014-01-22,184.727
2014-01-23,185.102
2014-01-24,184.853
2014-01-27,182.615
2014-01-28,184.928
2014-01-29,184.351
2014-01-30,180.065
2014-01-31,177.729
2014-02-03,175.803
2014-02-04,175.072
2014-02-05,175.747
2014-02-06,181.422
2014-02-07,182.847
2014-02-10,182.433
2014-02-11,184.48
2014-02-12,183.062
2014-02-13,185.82
2014-02-14,188.706
2014-02-17,193.173
2014-02-18,192.938
2014-02-19,192.78
2014-02-20,191.417
2014-02-21,193.425
2014-02-24,194.724
2014-02-25,194.981
2014-02-26,190.248
2014-02-27,192.106
2014-02-28,195.085
2014-03-03,188.773
2014-03-04,192.304
2014-03-05,194.037
2014-03-06,195.625
2014-03-07,194.728
2014-03-10,195.843
2014-03-11,195.105
2014-03-12,192.258
2014-03-13,188.62
2014-03-14,187.645
2014-03-17,190.001
2014-03-18,191.934
2014-03-19,192.272
2014-03-20,189.489
2014-03-21,189.667
2014-03-24,189.897
2014-03-25,191.981
2014-03-26,193.73
2014-03-27,193.863
2014-03-28,193.898
2014-03-31,194.402
2014-04-01,197.631
2014-04-02,197.546
2014-04-03,198.23
2014-04-04,196.508
2014-04-07,195.966
2014-04-08,193.25
2014-04-09,194.755
2014-04-10,194.031
2014-04-11,192.19
2014-04-14,192.435
2014-04-15,191.387
2014-04-16,194.211
2014-04-17,197.049
2014-04-18,197.049
2014-04-21,196.601
2014-04-22,199.752
2014-04-23,197.536
2014-04-24,198.554
2014-04-25,196.726
2014-04-28,195.863
2014-04-29,195.832
2014-04-30,194.376
2014-05-01,194.376
2014-05-02,196.563
2014-05-05,196.476
2014-05-06,197.443
2014-05-07,195.757
2014-05-08,196.307
2014-05-09,193.452
2014-05-12,195.257
2014-05-13,194.33
2014-05-14,189.965
2014-05-15,187.386
2014-05-16,186.743
2014-05-19,188.384
2014-05-20,188.679
2014-05-21,185.789
2014-05-22,184.789
2014-05-23,183.967
2014-05-26,185.111
2014-05-27,188.266
2014-05-28,189.001
2014-05-29,189.023
2014-05-30,191.53
2014-06-02,191.014
2014-06-03,191.796
2014-06-04,192.353
2014-06-05,193.378
2014-06-06,195.177
2014-06-09,195.471
2014-06-10,195.829
2014-06-11,193.016
2014-06-12,193.335
2014-06-13,193.385
2014-06-16,192.149
2014-06-17,191.635
2014-06-18,191.143
2014-06-19,191.995
2014-06-20,189.846
2014-06-23,187.246
2014-06-24,183.412
2014-06-25,184.403
2014-06-26,182.556
2014-06-27,178.466
2014-06-30,174.567
2014-07-01,176.387
2014-07-02,176.46
2014-07-03,174.854
2014-07-04,172.832
2014-07-07,169.319
2014-07-08,162.726
2014-07-09,161.993
2014-07-10,154.424
2014-07-11,153.061
2014-07-14,152.83
2014-07-15,149.443
2014-07-16,155.787
2014-07-17,154.08
2014-07-18,152.453
2014-07-21,151.954
2014-07-22,152.379
2014-07-23,157.346
2014-07-24,160.424
2014-07-25,157.994
2014-07-28,158.801
2014-07-29,155.628
2014-07-30,147.044
2014-07-31,139.903
2014-08-01,135.559
2014-08-04,137.243
2014-08-05,131.322
2014-08-06,126.436
2014-08-07,124.5
2014-08-08,123.647
2014-08-11,123.862
2014-08-12,122.844
2014-08-13,124.884
2014-08-14,125.922
2014-08-15,126.194
2014-08-18,128.576
2014-08-19,130.351
2014-08-20,129.623
2014-08-21,128.706
2014-08-22,128.105
2014-08-25,129.243
2014-08-26,131.524
2014-08-27,133.607
2014-08-28,131.302
2014-08-29,132.959
2014-09-01,132.01
2014-09-02,132.001
2014-09-03,134.152
2014-09-04,134.145
2014-09-05,133.73
2014-09-08,132.53
2014-09-09,130.526
2014-09-10,130.137
2014-09-11,129.759
2014-09-12,129.997
2014-09-15,127.738
2014-09-16,126.151
2014-09-17,126.423
2014-09-18,126.598
2014-09-19,127.549
2014-09-22,127.355
2014-09-23,125.902
2014-09-24,124.082
2014-09-25,121.725
2014-09-26,121.406
2014-09-29,120.641
2014-09-30,119.857
2014-10-01,117.577
2014-10-02,114.232
2014-10-03,113.137
2014-10-06,113.413
2014-10-07,114.038
2014-10-08,111.39
2014-10-09,109.456
2014-10-10,107.326
2014-10-13,108.543
2014-10-14,107.941
2014-10-15,104.703
2014-10-16,101.647
2014-10-17,106.167
2014-10-20,105.258
2014-10-21,109.189
2014-10-22,108.828
2014-10-23,108.439
2014-10-24,108.01
2014-10-27,107.986
2014-10-28,109.779
2014-10-29,108.634
2014-10-30,103.599
2014-10-31,103.251
2014-11-03,102.202
2014-11-04,99.24
2014-11-05,100.765
2014-11-06,101.714
2014-11-07,101.043
2014-11-10,103.864
2014-11-11,103.043
2014-11-12,99.494
2014-11-13,101.369
2014-11-14,102.78
2014-11-17,102.625
2014-11-18,104.031
2014-11-19,102.371
2014-11-20,102.055
2014-11-21,103.775
2014-11-24,104.4
2014-11-25,103.451
2014-11-26,103.416
2014-11-27,101.251
2014-11-28,96.935
2014-12-01,93.967
2014-12-02,96.902
2014-12-03,95.972
2014-12-04,95.531
2014-12-05,95.81
2014-12-08,94.036
2014-12-09,92.048
2014-12-10,90.014
2014-12-11,88.295
2014-12-12,87.235
2014-12-15,84.182
2014-12-16,85.674
2014-12-17,85.452
2014-12-18,88.365
2014-12-19,87.121
2014-12-22,86.236
2014-12-23,87.547
2014-12-24,86.545
2014-12-25,86.545
2014-12-26,86.41
2014-12-29,84.798
2014-12-30,82.415
2014-12-31,82.318
2015-01-01,82.318
2015-01-02,83.601
2015-01-05,79.819
2015-01-06,79.177
2015-01-07,78.209
2015-01-08,80.384
2015-01-09,79.213
2015-01-12,78.723
2015-01-13,80.568
2015-01-14,82.636
2015-01-15,81.214
2015-01-16,83.037
2015-01-19,85.344
2015-01-20,85.26
2015-01-21,88.091
2015-01-22,87.37
2015-01-23,85.237
2015-01-26,87.09
2015-01-27,87.066
2015-01-28,83.355
2015-01-29,83.517
2015-01-30,82.502
2015-02-02,86.601
2015-02-03,88.976
2015-02-04,87.821
2015-02-05,88.266
2015-02-06,88.222
2015-02-09,88.536
2015-02-10,87.143
2015-02-11,85.498
2015-02-12,88.136
2015-02-13,91.118
2015-02-16,91.946
2015-02-17,93.605
2015-02-18,95.19
2015-02-19,94.866
2015-02-20,94.671
2015-02-23,95.157
2015-02-24,96.58
2015-02-25,95.726
2015-02-26,95.563
2015-02-27,95.995
2015-03-02,94.797
2015-03-03,94.968
2015-03-04,92.216
2015-03-05,93.589
2015-03-06,94.5
2015-03-09,94.364
2015-03-10,88.9
2015-03-11,89.89
2015-03-12,90.646
2015-03-13,88.902
2015-03-16,90.66
2015-03-17,90.683
2015-03-18,91.675
2015-03-19,92.344
2015-03-20,97.338
2015-03-23,98.454
2015-03-24,99.375
2015-03-25,99.996
2015-03-26,98.638
2015-03-27,99.663
2015-03-30,98.947
2015-03-31,97.221
2015-04-01,98.636
2015-04-02,99.479
2015-04-03,99.479
2015-04-06,100.859
2015-04-07,100.626
2015-04-08,103.901
2015-04-09,104.391
2015-04-10,104.101
2015-04-13,103.551
2015-04-14,102.995
2015-04-15,103.943
2015-04-16,102.183
2015-04-17,99.89
2015-04-20,101.189
2015-04-21,100.744
2015-04-22,99.735
2015-04-23,100.95
2015-04-24,102.733
2015-04-27,105.481
2015-04-28,106.086
2015-04-29,106.897
2015-04-30,110.591
2015-05-01,110.758
2015-05-04,111.917
2015-05-05,110.563
2015-05-06,111.773
2015-05-07,108.489
2015-05-08,109.844
2015-05-11,110.99
2015-05-12,111.386
2015-05-13,113.412
2015-05-14,113.5
2015-05-15,112.724
2015-05-18,111.155
2015-05-19,108.788
2015-05-20,107.278
2015-05-21,107.935
2015-05-22,107.195
2015-05-25,105.107
2015-05-26,101.147
2015-05-27,102.354
2015-05-28,102.265
2015-05-29,101.272
2015-06-01,100.452
2015-06-02,103.537
2015-06-03,105.474
2015-06-04,104.255
2015-06-05,102.39
2015-06-08,100.577
2015-06-09,100.728
2015-06-10,105.04
2015-06-11,106.175
2015-06-12,104.999
2015-06-15,102.918
2015-06-16,101.759
2015-06-17,100.801
2015-06-18,102.382
2015-06-19,102.404
2015-06-22,103.442
2015-06-23,104.766
2015-06-24,103.836
2015-06-25,102.994
2015-06-26,103.279
2015-06-29,97.435
2015-06-30,97.495
2015-07-01,98.244
2015-07-02,97.516
2015-07-03,96.17
2015-07-06,92.7
2015-07-07,89.08
2015-07-08,91.47
2015-07-09,95.47
2015-07-10,98.924
2015-07-13,99.269
2015-07-14,97.996
2015-07-15,98.223
2015-07-16,98.838
2015-07-17,98.654
2015-07-20,98.808
2015-07-21,99.091
2015-07-22,97.491
2015-07-23,99.635
2015-07-24,98.308
2015-07-27,97.114
2015-07-28,96.822
2015-07-29,97.812
2015-07-30,99.213
2015-07-31,100.929
2015-08-03,99.068
2015-08-04,98.56
