Date,CANADA IMI IMI (Large+Mid+Small Cap)
2010-08-17,956.914
2010-08-18,962.56
2010-08-19,952.3
2010-08-20,941.411
2010-08-23,940.268
2010-08-24,920.547
2010-08-25,922.233
2010-08-26,932.725
2010-08-27,944.949
2010-08-30,951.74
2010-08-31,942.894
2010-09-01,965.087
2010-09-02,972.271
2010-09-03,982.586
2010-09-06,991.035
2010-09-07,978.881
2010-09-08,981.392
2010-09-09,985.634
2010-09-10,989.905
2010-09-13,1000.173
2010-09-14,1006.648
2010-09-15,1001.353
2010-09-16,1002.989
2010-09-17,996.189
2010-09-20,1005.935
2010-09-21,999.257
2010-09-22,998.939
2010-09-23,988.494
2010-09-24,1005.629
2010-09-27,1004.397
2010-09-28,1007.336
2010-09-29,1015.857
2010-09-30,1020.684
2010-10-01,1023.46
2010-10-04,1021.05
2010-10-05,1042.235
2010-10-06,1049.237
2010-10-07,1039.535
2010-10-08,1045.246
2010-10-11,1048.339
2010-10-12,1053.77
2010-10-13,1072.155
2010-10-14,1066.858
2010-10-15,1058.005
2010-10-18,1059.117
2010-10-19,1031.961
2010-10-20,1046.236
2010-10-21,1046.117
2010-10-22,1041.14
2010-10-25,1053.731
2010-10-26,1052.394
2010-10-27,1032.262
2010-10-28,1040.95
2010-10-29,1057.126
2010-11-01,1060.526
2010-11-02,1065.407
2010-11-03,1065.421
2010-11-04,1090.827
2010-11-05,1096.303
2010-11-08,1104.745
2010-11-09,1098.764
2010-11-10,1094.637
2010-11-11,1094.299
2010-11-12,1073.284
2010-11-15,1073.626
2010-11-16,1046.365
2010-11-17,1053.828
2010-11-18,1073.394
2010-11-19,1078.405
2010-11-22,1078.67
2010-11-23,1064.972
2010-11-24,1085.552
2010-11-25,1091.993
2010-11-26,1075.652
2010-11-29,1070.854
2010-11-30,1073.152
2010-12-01,1097.36
2010-12-02,1114.976
2010-12-03,1119.158
2010-12-06,1124.749
2010-12-07,1121.539
2010-12-08,1108.299
2010-12-09,1110.813
2010-12-10,1117.47
2010-12-13,1130.073
2010-12-14,1125.522
2010-12-15,1124.767
2010-12-16,1117.786
2010-12-17,1115.221
2010-12-20,1104.94
2010-12-21,1121.984
2010-12-22,1125.416
2010-12-23,1130.239
2010-12-24,1136.638
2010-12-27,1133.989
2010-12-28,1144.49
2010-12-29,1150.74
2010-12-30,1149.999
2010-12-31,1158.628
2011-01-03,1162.489
2011-01-04,1148.852
2011-01-05,1151.752
2011-01-06,1142.199
2011-01-07,1145.987
2011-01-10,1138.859
2011-01-11,1156.539
2011-01-12,1169.438
2011-01-13,1160.984
2011-01-14,1162.787
2011-01-17,1167.172
2011-01-18,1171.012
2011-01-19,1158.447
2011-01-20,1138.87
2011-01-21,1142.995
2011-01-24,1150.394
2011-01-25,1138.602
2011-01-26,1158.478
2011-01-27,1155.111
2011-01-28,1153.408
2011-01-31,1160.962
2011-02-01,1184.723
2011-02-02,1187.108
2011-02-03,1198.398
2011-02-04,1194.865
2011-02-07,1200.048
2011-02-08,1202.561
2011-02-09,1188.864
2011-02-10,1192.278
2011-02-11,1193.704
2011-02-14,1207.759
2011-02-15,1209.912
2011-02-16,1223.24
2011-02-17,1233.764
2011-02-18,1233.305
2011-02-21,1231.864
2011-02-22,1215.944
2011-02-23,1206.378
2011-02-24,1209.939
2011-02-25,1231.08
2011-02-28,1244.536
2011-03-01,1244.941
2011-03-02,1247.996
2011-03-03,1252.865
2011-03-04,1260.29
2011-03-07,1245.758
2011-03-08,1236.382
2011-03-09,1227.654
2011-03-10,1198.941
2011-03-11,1201.128
2011-03-14,1196.635
2011-03-15,1181.659
2011-03-16,1169.098
2011-03-17,1192.979
2011-03-18,1201.693
2011-03-21,1230.348
2011-03-22,1229.588
2011-03-23,1230.992
2011-03-24,1235.326
2011-03-25,1232.335
2011-03-28,1222.235
2011-03-29,1224.256
2011-03-30,1244.366
2011-03-31,1244.907
2011-04-01,1258.131
2011-04-04,1262.728
2011-04-05,1271.22
2011-04-06,1274.7
2011-04-07,1264.384
2011-04-08,1277.196
2011-04-11,1259.543
2011-04-12,1229.209
2011-04-13,1235.362
2011-04-14,1233.987
2011-04-15,1232.532
2011-04-18,1211.31
2011-04-19,1232.466
2011-04-20,1252.065
2011-04-21,1262.981
2011-04-22,1262.981
2011-04-25,1251.899
2011-04-26,1255.944
2011-04-27,1247.688
2011-04-28,1257.996
2011-04-29,1263.655
2011-05-02,1263.146
2011-05-03,1235.805
2011-05-04,1220.812
2011-05-05,1194.066
2011-05-06,1211.945
2011-05-09,1212.856
2011-05-10,1217.965
2011-05-11,1203.525
2011-05-12,1185.254
2011-05-13,1184.928
2011-05-16,1182.302
2011-05-17,1180.7
2011-05-18,1199.097
2011-05-19,1204.033
2011-05-20,1202.243
2011-05-23,1195.677
2011-05-24,1192.995
2011-05-25,1208.081
2011-05-26,1205.558
2011-05-27,1212.878
2011-05-30,1216.008
2011-05-31,1223.596
2011-06-01,1194.48
2011-06-02,1185.535
2011-06-03,1185.077
2011-06-06,1165.953
2011-06-07,1169.813
2011-06-08,1155.159
2011-06-09,1165.239
2011-06-10,1148.468
2011-06-13,1136.571
2011-06-14,1161.535
2011-06-15,1147.094
2011-06-16,1120.787
2011-06-17,1120.64
2011-06-20,1124.762
2011-06-21,1153.118
2011-06-22,1153.423
2011-06-23,1137.288
2011-06-24,1126.096
2011-06-27,1127.812
2011-06-28,1143.847
2011-06-29,1168.031
2011-06-30,1185.08
2011-07-01,1188.404
2011-07-04,1198.406
2011-07-05,1201.341
2011-07-06,1194.399
2011-07-07,1205.859
2011-07-08,1193.96
2011-07-11,1170.847
2011-07-12,1175.559
2011-07-13,1197.953
2011-07-14,1190.976
2011-07-15,1197.187
2011-07-18,1186.955
2011-07-19,1208.192
2011-07-20,1213.89
2011-07-21,1225.37
2011-07-22,1223.69
2011-07-25,1223.814
2011-07-26,1214.855
2011-07-27,1184.48
2011-07-28,1185.072
2011-07-29,1169.054
2011-08-01,1161.869
2011-08-02,1145.249
2011-08-03,1144.925
2011-08-04,1092.62
2011-08-05,1065.201
2011-08-08,1012.712
2011-08-09,1048.454
2011-08-10,1060.472
2011-08-11,1088.031
2011-08-12,1088.455
2011-08-15,1108.849
2011-08-16,1097.902
2011-08-17,1104.57
2011-08-18,1055.888
2011-08-19,1047.44
2011-08-22,1049.861
2011-08-23,1070.051
2011-08-24,1072.933
2011-08-25,1070.934
2011-08-26,1071.387
2011-08-29,1099.78
2011-08-30,1108.574
2011-08-31,1123.273
2011-09-01,1119.74
2011-09-02,1106.13
2011-09-05,1094.738
2011-09-06,1086.771
2011-09-07,1107.155
2011-09-08,1109.319
2011-09-09,1070.824
2011-09-12,1047.527
2011-09-13,1059.463
2011-09-14,1064.776
2011-09-15,1081.642
2011-09-16,1073.417
2011-09-19,1056.337
2011-09-20,1059.05
2011-09-21,1029.667
2011-09-22,965.28
2011-09-23,958.058
2011-09-26,970.164
2011-09-27,998.131
2011-09-28,973.4
2011-09-29,972.454
2011-09-30,958.003
2011-10-03,921.037
2011-10-04,903.25
2011-10-05,939.127
2011-10-06,970.15
2011-10-07,966.322
2011-10-10,970.7
2011-10-11,991.073
2011-10-12,1018.613
2011-10-13,998.235
2011-10-14,1027.087
2011-10-17,1008.655
2011-10-18,1018.635
2011-10-19,1008.02
2011-10-20,997.011
2011-10-21,1019.572
2011-10-24,1043.255
2011-10-25,1026.31
2011-10-26,1035.48
2011-10-27,1081.487
2011-10-28,1089.001
2011-10-31,1063.827
2011-11-01,1024.487
2011-11-02,1042.96
2011-11-03,1062.59
2011-11-04,1051.972
2011-11-07,1057.656
2011-11-08,1063.751
2011-11-09,1029.547
2011-11-10,1022.459
2011-11-11,1046.138
2011-11-14,1037.432
2011-11-15,1031.544
2011-11-16,1027.566
2011-11-17,1004.198
2011-11-18,1000.574
2011-11-21,975.741
2011-11-22,979.455
2011-11-23,951.672
2011-11-24,943.0
2011-11-25,942.392
2011-11-28,972.536
2011-11-29,982.572
2011-11-30,1035.627
2011-12-01,1027.09
2011-12-02,1025.646
2011-12-05,1031.875
2011-12-06,1028.389
2011-12-07,1035.898
2011-12-08,1013.598
2011-12-09,1015.257
2011-12-12,1001.217
2011-12-13,984.624
2011-12-14,954.499
2011-12-15,956.049
2011-12-16,967.686
2011-12-19,959.06
2011-12-20,982.22
2011-12-21,984.631
2011-12-22,1001.6
2011-12-23,1008.068
2011-12-26,1008.068
2011-12-27,1006.784
2011-12-28,989.849
2011-12-29,1000.113
2011-12-30,1013.529
2012-01-02,1013.529
2012-01-03,1046.155
2012-01-04,1042.445
2012-01-05,1036.206
2012-01-06,1029.294
2012-01-09,1027.727
2012-01-10,1042.323
2012-01-11,1039.019
2012-01-12,1040.696
2012-01-13,1032.732
2012-01-16,1041.871
2012-01-17,1043.802
2012-01-18,1052.556
2012-01-19,1062.75
2012-01-20,1058.906
2012-01-23,1077.799
2012-01-24,1062.879
2012-01-25,1074.805
2012-01-26,1081.846
2012-01-27,1080.338
2012-01-30,1074.743
2012-01-31,1077.637
2012-02-01,1089.179
2012-02-02,1092.355
2012-02-03,1097.463
2012-02-06,1095.246
2012-02-07,1091.759
2012-02-08,1091.621
2012-02-09,1091.606
2012-02-10,1074.27
2012-02-13,1076.726
2012-02-14,1071.884
2012-02-15,1076.107
2012-02-16,1084.016
2012-02-17,1085.507
2012-02-20,1090.649
2012-02-21,1102.064
2012-02-22,1104.998
2012-02-23,1110.549
2012-02-24,1108.355
2012-02-27,1104.495
2012-02-28,1113.015
2012-02-29,1116.284
2012-03-01,1122.15
2012-03-02,1112.889
2012-03-05,1095.14
2012-03-06,1066.205
2012-03-07,1070.286
2012-03-08,1090.23
2012-03-09,1098.778
2012-03-12,1086.537
2012-03-13,1100.199
2012-03-14,1084.696
2012-03-15,1090.688
2012-03-16,1096.231
2012-03-19,1098.922
2012-03-20,1088.484
2012-03-21,1089.112
2012-03-22,1074.412
2012-03-23,1086.039
2012-03-26,1103.274
2012-03-27,1096.357
2012-03-28,1084.075
2012-03-29,1074.795
2012-03-30,1079.721
2012-04-02,1097.149
2012-04-03,1084.835
2012-04-04,1063.265
2012-04-05,1062.104
2012-04-06,1062.104
2012-04-09,1047.359
2012-04-10,1035.094
2012-04-11,1043.986
2012-04-12,1066.721
2012-04-13,1050.114
2012-04-16,1045.35
2012-04-17,1068.955
2012-04-18,1066.91
2012-04-19,1064.502
2012-04-20,1066.035
2012-04-23,1048.058
2012-04-24,1054.068
2012-04-25,1069.618
2012-04-26,1074.372
2012-04-27,1086.32
2012-04-30,1083.527
2012-05-01,1091.6
2012-05-02,1076.887
2012-05-03,1059.962
2012-05-04,1038.747
2012-05-07,1035.209
2012-05-08,1015.851
2012-05-09,1009.919
2012-05-10,1017.416
2012-05-11,1019.512
2012-05-14,995.064
2012-05-15,980.231
2012-05-16,973.69
2012-05-17,967.032
2012-05-18,961.171
2012-05-21,957.549
2012-05-22,976.926
2012-05-23,976.986
2012-05-24,979.247
2012-05-25,977.631
2012-05-28,980.492
2012-05-29,987.809
2012-05-30,965.319
2012-05-31,966.139
2012-06-01,948.6
2012-06-04,946.087
2012-06-05,962.202
2012-06-06,979.384
2012-06-07,984.119
2012-06-08,969.362
2012-06-11,962.993
2012-06-12,970.791
2012-06-13,975.709
2012-06-14,972.659
2012-06-15,979.512
2012-06-18,984.533
2012-06-19,1007.841
2012-06-20,1002.832
2012-06-21,969.002
2012-06-22,967.413
2012-06-25,955.141
2012-06-26,957.045
2012-06-27,967.044
2012-06-28,961.111
2012-06-29,990.084
2012-07-02,990.472
2012-07-03,1019.161
2012-07-04,1025.678
2012-07-05,1015.598
2012-07-06,996.58
2012-07-09,993.1
2012-07-10,981.006
2012-07-11,984.179
2012-07-12,969.51
2012-07-13,987.721
2012-07-16,986.287
2012-07-17,989.868
2012-07-18,996.392
2012-07-19,1008.149
2012-07-20,1001.371
2012-07-23,987.208
2012-07-24,978.591
2012-07-25,981.159
2012-07-26,1003.524
2012-07-27,1019.244
2012-07-30,1021.886
2012-07-31,1013.973
2012-08-01,1010.984
2012-08-02,997.673
2012-08-03,1016.12
2012-08-06,1016.273
2012-08-07,1036.936
2012-08-08,1031.252
2012-08-09,1041.354
2012-08-10,1044.892
2012-08-13,1038.021
2012-08-14,1040.614
2012-08-15,1047.451
2012-08-16,1060.722
2012-08-17,1066.059
2012-08-20,1063.707
2012-08-21,1072.111
2012-08-22,1064.461
2012-08-23,1061.144
2012-08-24,1062.218
2012-08-27,1061.865
2012-08-28,1062.978
2012-08-29,1060.165
2012-08-30,1045.131
2012-08-31,1057.429
2012-09-03,1057.001
2012-09-04,1056.934
2012-09-05,1055.849
2012-09-06,1080.223
2012-09-07,1098.28
2012-09-10,1095.161
2012-09-11,1099.481
2012-09-12,1097.624
2012-09-13,1111.171
2012-09-14,1132.626
2012-09-17,1123.712
2012-09-18,1118.27
2012-09-19,1117.964
2012-09-20,1113.291
2012-09-21,1112.761
2012-09-24,1102.212
2012-09-25,1099.6
2012-09-26,1089.157
2012-09-27,1100.547
2012-09-28,1099.264
2012-10-01,1108.596
2012-10-02,1107.266
2012-10-03,1098.994
2012-10-04,1114.115
2012-10-05,1118.512
2012-10-08,1117.939
2012-10-09,1102.299
2012-10-10,1096.095
2012-10-11,1100.423
2012-10-12,1095.223
2012-10-15,1095.375
2012-10-16,1105.595
2012-10-17,1115.677
2012-10-18,1115.436
2012-10-19,1101.407
2012-10-22,1097.94
2012-10-23,1083.373
2012-10-24,1081.698
2012-10-25,1088.619
2012-10-26,1084.362
2012-10-29,1082.511
2012-10-30,1089.798
2012-10-31,1093.445
2012-11-01,1103.286
2012-11-02,1093.48
2012-11-05,1091.175
2012-11-06,1094.236
2012-11-07,1081.398
2012-11-08,1075.536
2012-11-09,1071.783
2012-11-12,1072.477
2012-11-13,1066.515
2012-11-14,1046.222
2012-11-15,1036.085
2012-11-16,1041.368
2012-11-19,1064.25
2012-11-20,1062.318
2012-11-21,1067.564
2012-11-22,1072.059
2012-11-23,1083.365
2012-11-26,1078.451
2012-11-27,1072.476
2012-11-28,1076.674
2012-11-29,1084.492
2012-11-30,1085.906
2012-12-03,1078.809
2012-12-04,1076.918
2012-12-05,1077.817
2012-12-06,1081.487
2012-12-07,1083.031
2012-12-10,1091.363
2012-12-11,1096.357
2012-12-12,1105.537
2012-12-13,1100.448
2012-12-14,1098.682
2012-12-17,1099.943
2012-12-18,1104.265
2012-12-19,1108.115
2012-12-20,1104.906
2012-12-21,1097.964
2012-12-24,1099.399
2012-12-25,1099.399
2012-12-26,1097.133
2012-12-27,1099.453
2012-12-28,1092.419
2012-12-31,1103.575
2013-01-01,1103.575
2013-01-02,1127.773
2013-01-03,1119.803
2013-01-04,1125.827
2013-01-07,1121.738
2013-01-08,1121.026
2013-01-09,1122.845
2013-01-10,1130.656
2013-01-11,1134.216
2013-01-14,1132.004
2013-01-15,1137.999
2013-01-16,1132.371
2013-01-17,1138.63
2013-01-18,1133.881
2013-01-21,1139.809
2013-01-22,1144.181
2013-01-23,1135.236
2013-01-24,1132.287
2013-01-25,1125.693
2013-01-28,1124.32
2013-01-29,1131.554
2013-01-30,1129.927
2013-01-31,1124.526
2013-02-01,1132.071
2013-02-04,1127.485
2013-02-05,1130.915
2013-02-06,1133.657
2013-02-07,1131.77
2013-02-08,1131.49
2013-02-11,1121.096
2013-02-12,1129.701
2013-02-13,1128.379
2013-02-14,1125.303
2013-02-15,1116.048
2013-02-18,1111.628
2013-02-19,1119.918
2013-02-20,1107.534
2013-02-21,1096.615
2013-02-22,1096.693
2013-02-25,1090.135
2013-02-26,1088.648
2013-02-27,1096.845
2013-02-28,1103.182
2013-03-01,1098.517
2013-03-04,1090.5
2013-03-05,1093.628
2013-03-06,1100.197
2013-03-07,1101.329
2013-03-08,1105.846
2013-03-11,1108.278
2013-03-12,1111.684
2013-03-13,1098.574
2013-03-14,1105.04
2013-03-15,1115.358
2013-03-18,1108.07
2013-03-19,1101.138
2013-03-20,1106.458
2013-03-21,1102.751
2013-03-22,1105.155
2013-03-25,1098.778
2013-03-26,1107.865
2013-03-27,1106.994
2013-03-28,1112.853
2013-03-29,1112.853
2013-04-01,1107.329
2013-04-02,1107.299
2013-04-03,1086.086
2013-04-04,1078.729
2013-04-05,1070.596
2013-04-08,1072.304
2013-04-09,1089.323
2013-04-10,1094.892
2013-04-11,1093.677
2013-04-12,1077.842
2013-04-15,1038.562
2013-04-16,1046.285
2013-04-17,1025.692
2013-04-18,1033.379
2013-04-19,1038.173
2013-04-22,1039.612
2013-04-23,1041.023
2013-04-24,1056.34
2013-04-25,1069.805
2013-04-26,1063.053
2013-04-29,1075.102
2013-04-30,1095.955
2013-05-01,1080.933
2013-05-02,1086.041
2013-05-03,1091.532
2013-05-06,1092.272
2013-05-07,1097.232
2013-05-08,1110.797
2013-05-09,1107.62
2013-05-10,1101.43
2013-05-13,1097.306
2013-05-14,1095.64
2013-05-15,1084.621
2013-05-16,1089.581
2013-05-17,1086.782
2013-05-20,1086.147
2013-05-21,1095.946
2013-05-22,1093.048
2013-05-23,1084.251
2013-05-24,1087.051
2013-05-27,1089.956
2013-05-28,1088.153
2013-05-29,1087.089
2013-05-30,1099.871
2013-05-31,1087.641
2013-06-03,1083.433
2013-06-04,1082.013
2013-06-05,1067.186
2013-06-06,1069.38
2013-06-07,1077.364
2013-06-10,1080.781
2013-06-11,1066.603
2013-06-12,1058.835
2013-06-13,1074.616
2013-06-14,1066.373
2013-06-17,1075.219
2013-06-18,1077.694
2013-06-19,1071.905
2013-06-20,1028.709
2013-06-21,1020.372
2013-06-24,1000.944
2013-06-25,1016.81
2013-06-26,1018.987
2013-06-27,1022.313
2013-06-28,1026.872
2013-07-01,1031.468
2013-07-02,1030.985
2013-07-03,1029.929
2013-07-04,1034.143
2013-07-05,1024.324
2013-07-08,1033.521
2013-07-09,1043.783
2013-07-10,1047.169
2013-07-11,1074.842
2013-07-12,1072.996
2013-07-15,1076.686
2013-07-16,1077.245
2013-07-17,1078.341
2013-07-18,1087.961
2013-07-19,1095.405
2013-07-22,1106.549
2013-07-23,1111.272
2013-07-24,1104.721
2013-07-25,1105.703
2013-07-26,1102.07
2013-07-29,1107.353
2013-07-30,1096.506
2013-07-31,1089.249
2013-08-01,1094.09
2013-08-02,1090.699
2013-08-05,1087.395
2013-08-06,1077.527
2013-08-07,1067.474
2013-08-08,1087.045
2013-08-09,1092.702
2013-08-12,1097.66
2013-08-13,1097.662
2013-08-14,1100.63
2013-08-15,1103.394
2013-08-16,1106.241
2013-08-19,1095.475
2013-08-20,1096.663
2013-08-21,1081.962
2013-08-22,1084.319
2013-08-23,1090.678
2013-08-26,1091.982
2013-08-27,1077.685
2013-08-28,1081.641
2013-08-29,1086.79
2013-08-30,1079.161
2013-09-02,1079.776
2013-09-03,1086.595
2013-09-04,1094.096
2013-09-05,1099.128
2013-09-06,1111.498
2013-09-09,1115.631
2013-09-10,1114.077
2013-09-11,1117.435
2013-09-12,1108.649
2013-09-13,1108.658
2013-09-16,1119.248
2013-09-17,1123.226
2013-09-18,1129.281
2013-09-19,1138.842
2013-09-20,1120.653
2013-09-23,1119.095
2013-09-24,1122.327
2013-09-25,1122.602
2013-09-26,1120.205
2013-09-27,1124.339
2013-09-30,1122.123
2013-10-01,1122.552
2013-10-02,1120.519
2013-10-03,1114.117
2013-10-04,1117.637
2013-10-07,1120.567
2013-10-08,1108.971
2013-10-09,1103.986
2013-10-10,1120.364
2013-10-11,1119.973
2013-10-14,1124.195
2013-10-15,1125.28
2013-10-16,1129.437
2013-10-17,1143.941
2013-10-18,1152.637
2013-10-21,1155.791
2013-10-22,1163.191
2013-10-23,1151.116
2013-10-24,1154.046
2013-10-25,1158.813
2013-10-28,1156.212
2013-10-29,1162.386
2013-10-30,1163.401
2013-10-31,1157.967
2013-11-01,1153.95
2013-11-04,1160.515
2013-11-05,1156.338
2013-11-06,1162.191
2013-11-07,1150.302
2013-11-08,1153.377
2013-11-11,1153.776
2013-11-12,1148.154
2013-11-13,1154.15
2013-11-14,1157.0
2013-11-15,1165.519
2013-11-18,1166.877
2013-11-19,1163.531
2013-11-20,1162.656
2013-11-21,1159.316
2013-11-22,1158.102
2013-11-25,1153.913
2013-11-26,1145.544
2013-11-27,1142.422
2013-11-28,1143.322
2013-11-29,1145.518
2013-12-02,1142.658
2013-12-03,1132.197
2013-12-04,1127.43
2013-12-05,1123.494
2013-12-06,1131.859
2013-12-09,1132.166
2013-12-10,1136.819
2013-12-11,1121.564
2013-12-12,1117.895
2013-12-13,1122.082
2013-12-16,1131.267
2013-12-17,1128.013
2013-12-18,1135.206
2013-12-19,1137.425
2013-12-20,1139.407
2013-12-23,1152.984
2013-12-24,1156.066
2013-12-25,1156.066
2013-12-26,1154.436
2013-12-27,1155.872
2013-12-30,1158.52
2013-12-31,1166.207
2014-01-01,1166.207
2014-01-02,1163.127
2014-01-03,1161.178
2014-01-06,1151.351
2014-01-07,1152.305
2014-01-08,1148.375
2014-01-09,1142.996
2014-01-10,1146.335
2014-01-13,1146.64
2014-01-14,1140.453
2014-01-15,1147.138
2014-01-16,1153.677
2014-01-17,1156.379
2014-01-20,1162.817
2014-01-21,1159.053
2014-01-22,1154.146
2014-01-23,1142.525
2014-01-24,1129.978
2014-01-27,1119.554
2014-01-28,1117.659
2014-01-29,1116.466
2014-01-30,1120.722
2014-01-31,1119.965
2014-02-03,1111.985
2014-02-04,1111.378
2014-02-05,1114.079
2014-02-06,1130.794
2014-02-07,1142.749
2014-02-10,1139.353
2014-02-11,1147.424
2014-02-12,1155.562
2014-02-13,1164.502
2014-02-14,1170.155
2014-02-17,1170.742
2014-02-18,1174.191
2014-02-19,1168.913
2014-02-20,1173.438
2014-02-21,1166.671
2014-02-24,1174.79
2014-02-25,1170.623
2014-02-26,1168.187
2014-02-27,1166.393
2014-02-28,1174.059
2014-03-03,1173.461
2014-03-04,1177.107
2014-03-05,1183.34
2014-03-06,1191.431
2014-03-07,1181.943
2014-03-10,1178.538
2014-03-11,1177.78
2014-03-12,1178.495
2014-03-13,1180.794
2014-03-14,1176.319
2014-03-17,1180.149
2014-03-18,1187.408
2014-03-19,1174.449
2014-03-20,1169.352
2014-03-21,1173.291
2014-03-24,1165.601
2014-03-25,1172.272
2014-03-26,1165.992
2014-03-27,1175.162
2014-03-28,1181.788
2014-03-31,1191.131
2014-04-01,1196.475
2014-04-02,1202.693
2014-04-03,1199.412
2014-04-04,1204.106
2014-04-07,1192.406
2014-04-08,1206.607
2014-04-09,1213.658
2014-04-10,1203.425
2014-04-11,1194.309
2014-04-14,1196.052
2014-04-15,1195.138
2014-04-16,1203.314
2014-04-17,1210.678
2014-04-18,1210.678
2014-04-21,1207.241
2014-04-22,1211.793
2014-04-23,1209.932
2014-04-24,1213.032
2014-04-25,1211.341
2014-04-28,1211.504
2014-04-29,1223.345
2014-04-30,1227.975
2014-05-01,1228.646
2014-05-02,1238.468
2014-05-05,1233.184
2014-05-06,1233.739
2014-05-07,1235.733
2014-05-08,1229.917
2014-05-09,1224.464
2014-05-12,1235.734
2014-05-13,1237.537
2014-05-14,1236.985
2014-05-15,1231.804
2014-05-16,1224.952
2014-05-19,1227.829
2014-05-20,1224.129
2014-05-21,1231.034
2014-05-22,1238.745
2014-05-23,1242.327
2014-05-26,1246.195
2014-05-27,1239.288
2014-05-28,1236.365
2014-05-29,1237.681
2014-05-30,1236.811
2014-06-02,1239.28
2014-06-03,1242.228
2014-06-04,1243.133
2014-06-05,1242.677
2014-06-06,1249.14
2014-06-09,1254.97
2014-06-10,1256.734
2014-06-11,1261.878
2014-06-12,1267.384
2014-06-13,1273.617
2014-06-16,1279.193
2014-06-17,1279.769
2014-06-18,1282.915
2014-06-19,1288.907
2014-06-20,1295.79
2014-06-23,1300.528
2014-06-24,1287.189
2014-06-25,1290.336
2014-06-26,1297.622
2014-06-27,1307.78
2014-06-30,1316.248
2014-07-01,1315.445
2014-07-02,1320.46
2014-07-03,1322.841
2014-07-04,1325.296
2014-07-07,1317.854
2014-07-08,1315.068
2014-07-09,1324.464
2014-07-10,1313.034
2014-07-11,1307.52
2014-07-14,1310.116
2014-07-15,1299.097
2014-07-16,1311.374
2014-07-17,1309.584
2014-07-18,1317.428
2014-07-21,1315.359
2014-07-22,1321.512
2014-07-23,1329.181
2014-07-24,1328.442
2014-07-25,1329.459
2014-07-28,1326.547
2014-07-29,1322.429
2014-07-30,1321.301
2014-07-31,1307.095
2014-08-01,1295.618
2014-08-04,1293.126
2014-08-05,1286.135
2014-08-06,1290.17
2014-08-07,1284.741
2014-08-08,1284.697
2014-08-11,1294.051
2014-08-12,1295.685
2014-08-13,1297.636
2014-08-14,1301.238
2014-08-15,1302.238
2014-08-18,1308.301
2014-08-19,1316.512
2014-08-20,1320.362
2014-08-21,1320.532
2014-08-22,1317.162
2014-08-25,1321.073
2014-08-26,1324.275
2014-08-27,1331.253
2014-08-28,1331.804
2014-08-29,1339.251
2014-09-01,1336.971
2014-09-02,1328.702
2014-09-03,1336.668
2014-09-04,1334.851
2014-09-05,1329.304
2014-09-08,1320.67
2014-09-09,1312.176
2014-09-10,1311.489
2014-09-11,1312.125
2014-09-12,1305.274
2014-09-15,1301.85
2014-09-16,1308.77
2014-09-17,1313.233
2014-09-18,1314.637
2014-09-19,1296.966
2014-09-22,1276.185
2014-09-23,1272.271
2014-09-24,1266.912
2014-09-25,1248.133
2014-09-26,1253.402
2014-09-29,1247.886
2014-09-30,1244.801
2014-10-01,1230.927
2014-10-02,1230.272
2014-10-03,1220.486
2014-10-06,1225.53
2014-10-07,1211.854
2014-10-08,1217.372
2014-10-09,1208.126
2014-10-10,1180.593
2014-10-13,1178.382
2014-10-14,1160.059
2014-10-15,1136.838
2014-10-16,1157.256
2014-10-17,1175.752
2014-10-20,1181.615
2014-10-21,1204.103
2014-10-22,1185.334
2014-10-23,1196.82
2014-10-24,1203.362
2014-10-27,1193.889
2014-10-28,1214.437
2014-10-29,1210.865
2014-10-30,1198.664
2014-10-31,1202.728
2014-11-03,1192.266
2014-11-04,1169.892
2014-11-05,1184.599
2014-11-06,1183.808
2014-11-07,1201.774
2014-11-10,1205.781
2014-11-11,1207.979
2014-11-12,1219.741
2014-11-13,1208.59
2014-11-14,1216.471
2014-11-17,1219.732
2014-11-18,1228.486
2014-11-19,1225.011
2014-11-20,1237.902
2014-11-21,1249.886
2014-11-24,1236.46
2014-11-25,1244.279
2014-11-26,1243.335
2014-11-27,1222.217
2014-11-28,1198.357
2014-12-01,1190.713
2014-12-02,1190.082
2014-12-03,1204.634
2014-12-04,1179.402
2014-12-05,1174.719
2014-12-08,1144.02
2014-12-09,1152.317
2014-12-10,1119.406
2014-12-11,1117.411
2014-12-12,1101.891
2014-12-15,1091.789
2014-12-16,1103.888
2014-12-17,1130.506
2014-12-18,1147.07
2014-12-19,1157.917
2014-12-22,1150.242
2014-12-23,1166.445
2014-12-24,1168.436
2014-12-25,1168.436
2014-12-26,1168.235
2014-12-29,1172.499
2014-12-30,1172.582
2014-12-31,1174.516
2015-01-01,1174.516
2015-01-02,1172.385
2015-01-05,1135.186
2015-01-06,1122.914
2015-01-07,1118.003
2015-01-08,1135.915
2015-01-09,1127.361
2015-01-12,1109.612
2015-01-13,1103.213
2015-01-14,1092.236
2015-01-15,1092.864
2015-01-16,1108.878
2015-01-19,1110.503
2015-01-20,1098.161
2015-01-21,1100.512
2015-01-22,1111.715
2015-01-23,1106.5
2015-01-26,1105.619
2015-01-27,1112.943
2015-01-28,1090.047
2015-01-29,1081.055
2015-01-30,1075.38
2015-02-02,1100.746
2015-02-03,1122.728
2015-02-04,1109.672
2015-02-05,1133.025
2015-02-06,1124.904
2015-02-09,1129.752
2015-02-10,1124.65
2015-02-11,1115.444
