Date,USA VALUE Standard (Large+Mid Cap)
2009-12-01,5375.084
2009-12-02,5377.973
2009-12-03,5329.578
2009-12-04,5361.068
2009-12-07,5353.23
2009-12-08,5295.523
2009-12-09,5311.699
2009-12-10,5336.833
2009-12-11,5368.109
2009-12-14,5391.155
2009-12-15,5356.145
2009-12-16,5362.899
2009-12-17,5304.565
2009-12-18,5325.886
2009-12-21,5378.428
2009-12-22,5389.705
2009-12-23,5388.478
2009-12-24,5415.344
2009-12-25,5415.344
2009-12-28,5418.68
2009-12-29,5413.128
2009-12-30,5412.596
2009-12-31,5362.998
2010-01-01,5362.998
2010-01-04,5452.853
2010-01-05,5473.648
2010-01-06,5487.681
2010-01-07,5523.458
2010-01-08,5522.612
2010-01-11,5544.535
2010-01-12,5492.428
2010-01-13,5538.379
2010-01-14,5550.55
2010-01-15,5488.492
2010-01-18,5488.492
2010-01-19,5558.689
2010-01-20,5517.664
2010-01-21,5401.96
2010-01-22,5299.167
2010-01-25,5323.329
2010-01-26,5289.67
2010-01-27,5320.033
2010-01-28,5284.095
2010-01-29,5247.653
2010-02-01,5316.967
2010-02-02,5396.826
2010-02-03,5352.668
2010-02-04,5186.17
2010-02-05,5192.083
2010-02-08,5140.281
2010-02-09,5202.398
2010-02-10,5196.235
2010-02-11,5236.776
2010-02-12,5217.711
2010-02-15,5217.711
2010-02-16,5316.988
2010-02-17,5336.115
2010-02-18,5369.756
2010-02-19,5389.377
2010-02-22,5392.312
2010-02-23,5325.788
2010-02-24,5380.654
2010-02-25,5364.54
2010-02-26,5373.393
2010-03-01,5417.885
2010-03-02,5433.953
2010-03-03,5432.305
2010-03-04,5452.596
2010-03-05,5533.043
2010-03-08,5534.149
2010-03-09,5542.541
2010-03-10,5570.731
2010-03-11,5594.866
2010-03-12,5586.671
2010-03-15,5589.364
2010-03-16,5641.26
2010-03-17,5679.128
2010-03-18,5675.297
2010-03-19,5650.089
2010-03-22,5669.85
2010-03-23,5716.5
2010-03-24,5692.139
2010-03-25,5677.544
2010-03-26,5682.242
2010-03-29,5720.634
2010-03-30,5711.585
2010-03-31,5700.957
2010-04-01,5751.623
2010-04-02,5751.623
2010-04-05,5795.056
2010-04-06,5808.444
2010-04-07,5771.408
2010-04-08,5790.728
2010-04-09,5830.787
2010-04-12,5841.368
2010-04-13,5842.753
2010-04-14,5908.567
2010-04-15,5906.169
2010-04-16,5799.03
2010-04-19,5832.0
2010-04-20,5884.573
2010-04-21,5869.391
2010-04-22,5878.077
2010-04-23,5921.844
2010-04-26,5888.152
2010-04-27,5747.04
2010-04-28,5799.446
2010-04-29,5878.824
2010-04-30,5786.69
2010-05-03,5866.825
2010-05-04,5734.319
2010-05-05,5696.265
2010-05-06,5502.524
2010-05-07,5441.326
2010-05-10,5667.035
2010-05-11,5653.772
2010-05-12,5722.825
2010-05-13,5658.158
2010-05-14,5554.028
2010-05-17,5562.354
2010-05-18,5477.925
2010-05-19,5456.678
2010-05-20,5238.136
2010-05-21,5324.022
2010-05-24,5237.058
2010-05-25,5242.025
2010-05-26,5224.644
2010-05-27,5401.44
2010-05-28,5333.633
2010-05-31,5333.633
2010-06-01,5237.571
2010-06-02,5368.087
2010-06-03,5379.453
2010-06-04,5196.494
2010-06-07,5133.674
2010-06-08,5207.727
2010-06-09,5178.869
2010-06-10,5330.729
2010-06-11,5349.069
2010-06-14,5335.633
2010-06-15,5456.183
2010-06-16,5451.389
2010-06-17,5461.434
2010-06-18,5471.743
2010-06-21,5451.741
2010-06-22,5362.966
2010-06-23,5341.417
2010-06-24,5252.302
2010-06-25,5276.051
2010-06-28,5267.104
2010-06-29,5118.005
2010-06-30,5070.684
2010-07-01,5042.958
2010-07-02,5016.678
2010-07-05,5016.678
2010-07-06,5047.75
2010-07-07,5210.08
2010-07-08,5260.762
2010-07-09,5302.577
2010-07-12,5300.381
2010-07-13,5384.956
2010-07-14,5368.68
2010-07-15,5375.862
2010-07-16,5217.829
2010-07-19,5245.393
2010-07-20,5294.252
2010-07-21,5231.001
2010-07-22,5345.173
2010-07-23,5387.283
2010-07-26,5460.406
2010-07-27,5467.286
2010-07-28,5429.356
2010-07-29,5412.996
2010-07-30,5410.658
2010-08-02,5535.293
2010-08-03,5509.455
2010-08-04,5535.214
2010-08-05,5533.5
2010-08-06,5509.879
2010-08-09,5539.192
2010-08-10,5510.933
2010-08-11,5357.407
2010-08-12,5342.373
2010-08-13,5326.237
2010-08-16,5322.931
2010-08-17,5379.976
2010-08-18,5384.457
2010-08-19,5285.999
2010-08-20,5260.787
2010-08-23,5251.055
2010-08-24,5184.728
2010-08-25,5197.407
2010-08-26,5161.015
2010-08-27,5252.794
2010-08-30,5172.79
2010-08-31,5188.562
2010-09-01,5343.571
2010-09-02,5384.875
2010-09-03,5451.923
2010-09-06,5451.923
2010-09-07,5379.144
2010-09-08,5416.989
2010-09-09,5458.941
2010-09-10,5483.735
2010-09-13,5544.732
2010-09-14,5530.582
2010-09-15,5542.158
2010-09-16,5533.415
2010-09-17,5530.218
2010-09-20,5617.811
2010-09-21,5597.541
2010-09-22,5563.049
2010-09-23,5499.594
2010-09-24,5612.543
2010-09-27,5575.48
2010-09-28,5604.576
2010-09-29,5585.658
2010-09-30,5572.732
2010-10-01,5611.155
2010-10-04,5571.33
2010-10-05,5683.893
2010-10-06,5690.706
2010-10-07,5681.753
2010-10-08,5706.345
2010-10-11,5707.23
2010-10-12,5730.638
2010-10-13,5757.106
2010-10-14,5723.866
2010-10-15,5694.123
2010-10-18,5751.812
2010-10-19,5665.775
2010-10-20,5730.592
2010-10-21,5732.213
2010-10-22,5732.041
2010-10-25,5738.886
2010-10-26,5733.888
2010-10-27,5716.029
2010-10-28,5727.304
2010-10-29,5719.477
2010-11-01,5717.195
2010-11-02,5751.008
2010-11-03,5777.154
2010-11-04,5900.475
2010-11-05,5934.367
2010-11-08,5915.134
2010-11-09,5862.668
2010-11-10,5890.739
2010-11-11,5874.812
2010-11-12,5820.196
2010-11-15,5817.659
2010-11-16,5724.39
2010-11-17,5719.675
2010-11-18,5799.809
2010-11-19,5805.202
2010-11-22,5776.95
2010-11-23,5694.476
2010-11-24,5766.732
2010-11-25,5766.732
2010-11-26,5720.171
2010-11-29,5720.629
2010-11-30,5687.275
2010-12-01,5809.013
2010-12-02,5887.822
2010-12-03,5902.688
2010-12-06,5893.482
2010-12-07,5899.819
2010-12-08,5932.347
2010-12-09,5967.499
2010-12-10,6009.672
2010-12-13,6014.309
2010-12-14,6019.696
2010-12-15,5985.673
2010-12-16,6023.608
2010-12-17,6027.471
2010-12-20,6045.61
2010-12-21,6088.979
2010-12-22,6126.314
2010-12-23,6119.343
2010-12-24,6119.343
2010-12-27,6125.849
2010-12-28,6138.19
2010-12-29,6138.778
2010-12-30,6128.849
2010-12-31,6133.646
2011-01-03,6207.577
2011-01-04,6218.977
2011-01-05,6246.763
2011-01-06,6230.229
2011-01-07,6214.033
2011-01-10,6196.121
2011-01-11,6219.8
2011-01-12,6277.86
2011-01-13,6263.907
2011-01-14,6316.408
2011-01-17,6316.408
2011-01-18,6314.012
2011-01-19,6253.598
2011-01-20,6258.658
2011-01-21,6304.043
2011-01-24,6325.192
2011-01-25,6325.129
2011-01-26,6339.373
2011-01-27,6359.316
2011-01-28,6264.767
2011-01-31,6307.093
2011-02-01,6423.809
2011-02-02,6405.562
2011-02-03,6419.473
2011-02-04,6424.618
2011-02-07,6471.393
2011-02-08,6498.297
2011-02-09,6476.812
2011-02-10,6487.233
2011-02-11,6519.8
2011-02-14,6541.523
2011-02-15,6519.971
2011-02-16,6562.483
2011-02-17,6590.591
2011-02-18,6610.47
2011-02-21,6610.47
2011-02-22,6499.656
2011-02-23,6474.226
2011-02-24,6459.093
2011-02-25,6516.364
2011-02-28,6566.636
2011-03-01,6466.311
2011-03-02,6468.995
2011-03-03,6577.122
2011-03-04,6521.826
2011-03-07,6480.364
2011-03-08,6545.965
2011-03-09,6546.716
2011-03-10,6416.098
2011-03-11,6461.142
2011-03-14,6419.6
2011-03-15,6346.385
2011-03-16,6226.523
2011-03-17,6316.512
2011-03-18,6359.355
2011-03-21,6442.402
2011-03-22,6419.71
2011-03-23,6426.911
2011-03-24,6472.526
2011-03-25,6497.444
2011-03-28,6480.139
2011-03-29,6518.046
2011-03-30,6573.407
2011-03-31,6558.258
2011-04-01,6594.658
2011-04-04,6601.019
2011-04-05,6602.437
2011-04-06,6628.839
2011-04-07,6616.717
2011-04-08,6596.925
2011-04-11,6577.084
2011-04-12,6521.516
2011-04-13,6505.304
2011-04-14,6507.876
2011-04-15,6543.522
2011-04-18,6461.909
2011-04-19,6497.979
2011-04-20,6574.205
2011-04-21,6595.455
2011-04-22,6595.455
2011-04-25,6588.537
2011-04-26,6655.79
2011-04-27,6704.461
2011-04-28,6734.768
2011-04-29,6756.249
2011-05-02,6744.398
2011-05-03,6727.448
2011-05-04,6681.884
2011-05-05,6608.63
2011-05-06,6632.559
2011-05-09,6653.758
2011-05-10,6707.032
2011-05-11,6636.415
2011-05-12,6662.855
2011-05-13,6613.695
2011-05-16,6588.856
2011-05-17,6593.982
2011-05-18,6649.006
2011-05-19,6658.384
2011-05-20,6599.446
2011-05-23,6523.505
2011-05-24,6521.955
2011-05-25,6537.308
2011-05-26,6553.63
2011-05-27,6587.214
2011-05-30,6587.214
2011-05-31,6654.679
2011-06-01,6500.559
2011-06-02,6487.463
2011-06-03,6431.196
2011-06-06,6358.547
2011-06-07,6352.418
2011-06-08,6334.854
2011-06-09,6386.133
2011-06-10,6308.822
2011-06-13,6330.106
2011-06-14,6396.613
2011-06-15,6282.1
2011-06-16,6308.263
2011-06-17,6335.888
2011-06-20,6365.177
2011-06-21,6435.905
2011-06-22,6395.365
2011-06-23,6358.232
2011-06-24,6287.845
2011-06-27,6340.076
2011-06-28,6403.325
2011-06-29,6462.652
2011-06-30,6521.976
2011-07-01,6615.048
2011-07-04,6615.048
2011-07-05,6588.674
2011-07-06,6583.939
2011-07-07,6645.577
2011-07-08,6595.92
2011-07-11,6479.723
2011-07-12,6456.651
2011-07-13,6473.995
2011-07-14,6442.423
2011-07-15,6450.414
2011-07-18,6387.957
2011-07-19,6464.448
2011-07-20,6475.978
2011-07-21,6579.791
2011-07-22,6570.361
2011-07-25,6525.339
2011-07-26,6499.745
2011-07-27,6380.5
2011-07-28,6346.734
2011-07-29,6299.167
2011-08-01,6279.36
2011-08-02,6124.144
2011-08-03,6143.08
2011-08-04,5857.811
2011-08-05,5853.163
2011-08-08,5447.629
2011-08-09,5709.302
2011-08-10,5447.46
2011-08-11,5707.034
2011-08-12,5713.325
2011-08-15,5865.114
2011-08-16,5808.674
2011-08-17,5832.344
2011-08-18,5597.056
2011-08-19,5520.699
2011-08-22,5511.075
2011-08-23,5678.509
2011-08-24,5764.123
2011-08-25,5682.057
2011-08-26,5740.769
2011-08-29,5911.923
2011-08-30,5915.562
2011-08-31,5950.884
2011-09-01,5875.142
2011-09-02,5721.944
2011-09-05,5721.944
2011-09-06,5661.367
2011-09-07,5834.119
2011-09-08,5765.546
2011-09-09,5615.784
2011-09-12,5655.75
2011-09-13,5700.931
2011-09-14,5766.729
2011-09-15,5872.544
2011-09-16,5901.42
2011-09-19,5821.154
2011-09-20,5818.469
2011-09-21,5631.768
2011-09-22,5457.587
2011-09-23,5493.358
2011-09-26,5631.499
2011-09-27,5694.411
2011-09-28,5582.656
2011-09-29,5672.524
2011-09-30,5542.997
2011-10-03,5372.135
2011-10-04,5490.801
2011-10-05,5580.737
2011-10-06,5678.919
2011-10-07,5626.372
2011-10-10,5818.856
2011-10-11,5807.743
2011-10-12,5880.261
2011-10-13,5838.307
2011-10-14,5923.748
2011-10-17,5807.527
2011-10-18,5948.498
2011-10-19,5898.839
2011-10-20,5939.402
2011-10-21,6046.017
2011-10-24,6109.556
2011-10-25,5987.526
2011-10-26,6073.852
2011-10-27,6285.563
2011-10-28,6273.072
2011-10-31,6102.348
2011-11-01,5919.226
2011-11-02,6018.059
2011-11-03,6125.174
2011-11-04,6079.016
2011-11-07,6125.173
2011-11-08,6204.171
2011-11-09,5974.525
2011-11-10,6039.449
2011-11-11,6152.958
2011-11-14,6082.734
2011-11-15,6100.371
2011-11-16,5995.756
2011-11-17,5912.437
2011-11-18,5920.664
2011-11-21,5807.634
2011-11-22,5765.952
2011-11-23,5635.714
2011-11-24,5635.714
2011-11-25,5630.677
2011-11-28,5779.561
2011-11-29,5807.046
2011-11-30,6077.197
2011-12-01,6050.37
2011-12-02,6058.682
2011-12-05,6126.996
2011-12-06,6147.59
2011-12-07,6178.957
2011-12-08,6028.202
2011-12-09,6132.42
2011-12-12,6030.688
2011-12-13,5994.026
2011-12-14,5946.168
2011-12-15,5978.95
2011-12-16,5997.87
2011-12-19,5916.765
2011-12-20,6092.021
2011-12-21,6139.492
2011-12-22,6211.055
2011-12-23,6266.255
2011-12-26,6266.255
2011-12-27,6258.866
2011-12-28,6181.56
2011-12-29,6253.626
2011-12-30,6224.828
2012-01-02,6224.828
2012-01-03,6323.502
2012-01-04,6321.683
2012-01-05,6343.842
2012-01-06,6323.517
2012-01-09,6349.348
2012-01-10,6407.961
2012-01-11,6418.62
2012-01-12,6430.815
2012-01-13,6396.98
2012-01-16,6396.98
2012-01-17,6403.886
2012-01-18,6474.073
2012-01-19,6496.281
2012-01-20,6518.016
2012-01-23,6515.068
2012-01-24,6496.504
2012-01-25,6522.358
2012-01-26,6481.715
2012-01-27,6462.681
2012-01-30,6435.889
2012-01-31,6424.925
2012-02-01,6493.638
2012-02-02,6495.301
2012-02-03,6592.834
2012-02-06,6590.517
2012-02-07,6606.277
2012-02-08,6626.567
2012-02-09,6623.242
2012-02-10,6570.832
2012-02-13,6614.006
2012-02-14,6597.203
2012-02-15,6569.145
2012-02-16,6652.891
2012-02-17,6681.483
2012-02-20,6681.483
2012-02-21,6684.8
2012-02-22,6648.53
2012-02-23,6675.951
2012-02-24,6680.152
2012-02-27,6695.219
2012-02-28,6713.348
2012-02-29,6681.073
2012-03-01,6723.243
2012-03-02,6701.759
2012-03-05,6686.116
2012-03-06,6575.33
2012-03-07,6624.274
2012-03-08,6678.775
2012-03-09,6699.576
2012-03-12,6709.843
2012-03-13,6844.237
2012-03-14,6821.449
2012-03-15,6870.902
2012-03-16,6879.158
2012-03-19,6894.145
2012-03-20,6875.603
2012-03-21,6855.984
2012-03-22,6797.696
2012-03-23,6827.193
2012-03-26,6916.115
2012-03-27,6888.048
2012-03-28,6855.737
2012-03-29,6844.713
2012-03-30,6880.372
2012-04-02,6920.656
2012-04-03,6878.579
2012-04-04,6814.8
2012-04-05,6793.52
2012-04-06,6793.52
2012-04-09,6710.856
2012-04-10,6594.385
2012-04-11,6647.925
2012-04-12,6739.388
2012-04-13,6649.99
2012-04-16,6683.095
2012-04-17,6770.791
2012-04-18,6737.214
2012-04-19,6714.975
2012-04-20,6730.258
2012-04-23,6681.648
2012-04-24,6735.459
2012-04-25,6791.23
2012-04-26,6837.89
2012-04-27,6834.97
2012-04-30,6814.906
2012-05-01,6870.572
2012-05-02,6835.61
2012-05-03,6786.389
2012-05-04,6694.931
2012-05-07,6700.463
2012-05-08,6675.359
2012-05-09,6624.668
2012-05-10,6666.492
2012-05-11,6634.431
2012-05-14,6560.025
2012-05-15,6515.14
2012-05-16,6489.64
2012-05-17,6411.79
2012-05-18,6367.692
2012-05-21,6428.604
2012-05-22,6438.396
2012-05-23,6429.761
2012-05-24,6457.647
2012-05-25,6447.467
2012-05-28,6447.467
2012-05-29,6511.8
2012-05-30,6414.652
2012-05-31,6416.221
2012-06-01,6271.31
2012-06-04,6254.901
2012-06-05,6298.229
2012-06-06,6447.587
2012-06-07,6455.557
2012-06-08,6508.451
2012-06-11,6434.813
2012-06-12,6509.957
2012-06-13,6481.795
2012-06-14,6562.688
2012-06-15,6623.607
2012-06-18,6610.661
2012-06-19,6675.407
2012-06-20,6667.839
2012-06-21,6534.513
2012-06-22,6573.763
2012-06-25,6472.171
2012-06-26,6503.531
2012-06-27,6573.873
2012-06-28,6576.684
2012-06-29,6724.07
2012-07-02,6737.629
2012-07-03,6771.263
2012-07-04,6771.263
2012-07-05,6719.073
2012-07-06,6670.285
2012-07-09,6657.08
2012-07-10,6607.46
2012-07-11,6627.177
2012-07-12,6597.283
2012-07-13,6711.857
2012-07-16,6701.099
2012-07-17,6761.416
2012-07-18,6796.672
2012-07-19,6783.117
2012-07-20,6725.09
2012-07-23,6669.829
2012-07-24,6610.65
2012-07-25,6617.205
2012-07-26,6722.402
2012-07-27,6841.542
2012-07-30,6838.103
2012-07-31,6809.191
2012-08-01,6798.182
2012-08-02,6730.807
2012-08-03,6857.313
2012-08-06,6866.452
2012-08-07,6894.019
2012-08-08,6910.916
2012-08-09,6915.53
2012-08-10,6936.798
2012-08-13,6918.475
2012-08-14,6916.505
2012-08-15,6920.766
2012-08-16,6958.72
2012-08-17,6958.641
2012-08-20,6962.011
2012-08-21,6941.333
2012-08-22,6930.88
2012-08-23,6875.732
2012-08-24,6920.951
2012-08-27,6912.217
2012-08-28,6910.266
2012-08-29,6917.462
2012-08-30,6873.072
2012-08-31,6902.854
2012-09-03,6902.854
2012-09-04,6893.072
2012-09-05,6894.588
2012-09-06,7035.93
2012-09-07,7068.034
2012-09-10,7034.822
2012-09-11,7060.522
2012-09-12,7073.558
2012-09-13,7193.244
2012-09-14,7211.176
2012-09-17,7173.48
2012-09-18,7162.832
2012-09-19,7166.468
2012-09-20,7175.175
2012-09-21,7178.574
2012-09-24,7176.546
2012-09-25,7112.011
2012-09-26,7079.89
2012-09-27,7134.379
2012-09-28,7107.458
2012-10-01,7131.863
2012-10-02,7143.049
2012-10-03,7161.287
2012-10-04,7224.245
2012-10-05,7236.256
2012-10-08,7223.563
2012-10-09,7170.553
2012-10-10,7117.915
2012-10-11,7127.666
2012-10-12,7085.61
2012-10-15,7144.047
2012-10-16,7208.356
2012-10-17,7269.932
2012-10-18,7286.6
2012-10-19,7182.223
2012-10-22,7170.403
2012-10-23,7059.589
2012-10-24,7042.333
2012-10-25,7078.061
2012-10-26,7059.637
2012-10-29,7059.637
2012-10-30,7059.637
2012-10-31,7067.353
2012-11-01,7137.652
2012-11-02,7072.811
2012-11-05,7075.748
2012-11-06,7140.181
2012-11-07,6958.264
2012-11-08,6886.135
2012-11-09,6888.777
2012-11-12,6884.183
2012-11-13,6849.548
2012-11-14,6754.93
2012-11-15,6741.409
2012-11-16,6775.718
2012-11-19,6889.678
2012-11-20,6893.643
2012-11-21,6910.248
2012-11-22,6910.248
2012-11-23,6995.618
2012-11-26,6974.573
2012-11-27,6933.622
2012-11-28,6991.728
2012-11-29,7014.174
2012-11-30,7021.986
2012-12-03,6987.328
2012-12-04,6980.025
2012-12-05,7036.218
2012-12-06,7057.213
2012-12-07,7093.1
2012-12-10,7098.295
2012-12-11,7141.535
2012-12-12,7158.732
2012-12-13,7115.338
2012-12-14,7098.301
2012-12-17,7179.429
2012-12-18,7261.882
2012-12-19,7206.861
2012-12-20,7260.154
2012-12-21,7183.197
2012-12-24,7161.929
2012-12-25,7161.929
2012-12-26,7148.009
2012-12-27,7131.807
2012-12-28,7052.306
2012-12-31,7157.871
2013-01-01,7157.871
2013-01-02,7338.675
2013-01-03,7327.749
2013-01-04,7380.517
2013-01-07,7349.014
2013-01-08,7324.217
2013-01-09,7342.62
2013-01-10,7407.199
2013-01-11,7405.202
2013-01-14,7413.506
2013-01-15,7433.401
2013-01-16,7427.838
2013-01-17,7467.155
2013-01-18,7491.718
2013-01-21,7491.718
2013-01-22,7537.142
2013-01-23,7533.036
2013-01-24,7563.757
2013-01-25,7612.248
2013-01-28,7598.585
2013-01-29,7656.298
2013-01-30,7627.905
2013-01-31,7607.517
2013-02-01,7683.321
2013-02-04,7604.413
2013-02-05,7675.475
2013-02-06,7690.126
2013-02-07,7663.022
2013-02-08,7694.577
2013-02-11,7702.598
2013-02-12,7737.237
2013-02-13,7747.081
2013-02-14,7750.052
2013-02-15,7735.552
2013-02-18,7735.552
2013-02-19,7806.554
2013-02-20,7714.202
2013-02-21,7667.703
2013-02-22,7733.762
2013-02-25,7583.585
2013-02-26,7630.769
2013-02-27,7735.454
2013-02-28,7728.253
2013-03-01,7743.98
2013-03-04,7782.451
2013-03-05,7847.851
2013-03-06,7872.895
2013-03-07,7890.128
2013-03-08,7924.277
2013-03-11,7950.504
2013-03-12,7940.432
2013-03-13,7950.244
2013-03-14,8000.769
2013-03-15,7994.807
2013-03-18,7948.213
2013-03-19,7932.057
2013-03-20,7982.813
2013-03-21,7919.888
2013-03-22,7968.765
2013-03-25,7938.452
2013-03-26,8003.711
2013-03-27,7997.194
2013-03-28,8026.457
2013-03-29,8026.457
2013-04-01,8008.761
2013-04-02,8037.287
2013-04-03,7948.727
2013-04-04,7993.167
2013-04-05,7971.232
2013-04-08,8017.963
2013-04-09,8056.479
2013-04-10,8149.046
2013-04-11,8170.319
2013-04-12,8140.693
2013-04-15,7962.753
2013-04-16,8063.15
2013-04-17,7956.036
2013-04-18,7933.29
2013-04-19,8019.675
2013-04-22,8053.638
2013-04-23,8146.165
2013-04-24,8157.118
2013-04-25,8179.526
2013-04-26,8169.679
2013-04-29,8227.72
2013-04-30,8236.6
2013-05-01,8143.604
2013-05-02,8211.639
2013-05-03,8288.941
2013-05-06,8302.745
2013-05-07,8352.416
2013-05-08,8384.575
2013-05-09,8345.42
2013-05-10,8370.588
2013-05-13,8376.238
2013-05-14,8475.73
2013-05-15,8535.267
2013-05-16,8502.224
2013-05-17,8590.524
2013-05-20,8591.731
2013-05-21,8606.498
2013-05-22,8545.183
2013-05-23,8523.015
2013-05-24,8516.422
2013-05-27,8516.422
2013-05-28,8570.857
2013-05-29,8521.794
2013-05-30,8553.758
2013-05-31,8421.232
2013-06-03,8489.865
2013-06-04,8449.958
2013-06-05,8341.66
2013-06-06,8417.046
2013-06-07,8512.772
2013-06-10,8517.148
2013-06-11,8429.132
2013-06-12,8372.022
2013-06-13,8497.616
2013-06-14,8441.859
2013-06-17,8508.943
2013-06-18,8567.779
2013-06-19,8442.041
2013-06-20,8234.827
2013-06-21,8274.961
2013-06-24,8171.877
2013-06-25,8259.487
2013-06-26,8341.51
2013-06-27,8403.023
2013-06-28,8359.536
2013-07-01,8386.493
2013-07-02,8377.969
2013-07-03,8375.26
2013-07-04,8375.26
2013-07-05,8461.112
2013-07-08,8515.28
2013-07-09,8583.288
2013-07-10,8579.197
2013-07-11,8690.487
2013-07-12,8713.657
2013-07-15,8736.362
2013-07-16,8699.515
2013-07-17,8721.356
2013-07-18,8771.303
2013-07-19,8782.139
2013-07-22,8806.708
2013-07-23,8807.601
2013-07-24,8757.217
2013-07-25,8770.513
2013-07-26,8777.695
2013-07-29,8753.048
2013-07-30,8743.407
2013-07-31,8743.288
2013-08-01,8838.836
2013-08-02,8844.5
2013-08-05,8818.042
2013-08-06,8772.05
2013-08-07,8752.599
2013-08-08,8788.731
2013-08-09,8763.644
2013-08-12,8747.306
2013-08-13,8757.379
2013-08-14,8716.779
2013-08-15,8592.7
2013-08-16,8553.25
2013-08-19,8486.841
2013-08-20,8520.172
2013-08-21,8459.162
2013-08-22,8526.404
2013-08-23,8588.534
2013-08-26,8532.502
2013-08-27,8404.269
2013-08-28,8426.733
2013-08-29,8434.845
2013-08-30,8419.227
2013-09-02,8419.227
2013-09-03,8423.754
2013-09-04,8485.372
2013-09-05,8491.348
2013-09-06,8491.352
2013-09-09,8569.357
2013-09-10,8640.819
2013-09-11,8674.406
2013-09-12,8637.81
2013-09-13,8673.34
2013-09-16,8734.753
2013-09-17,8769.801
2013-09-18,8867.965
2013-09-19,8840.501
2013-09-20,8764.441
2013-09-23,8720.329
2013-09-24,8692.286
2013-09-25,8684.632
2013-09-26,8693.96
2013-09-27,8657.56
2013-09-30,8606.026
2013-10-01,8667.156
2013-10-02,8669.05
2013-10-03,8596.163
2013-10-04,8653.816
2013-10-07,8586.217
2013-10-08,8499.945
2013-10-09,8517.322
2013-10-10,8703.254
2013-10-11,8757.665
2013-10-14,8786.038
2013-10-15,8721.785
2013-10-16,8843.111
2013-10-17,8924.31
2013-10-18,8960.313
2013-10-21,8965.125
2013-10-22,9015.963
2013-10-23,8964.863
2013-10-24,8974.468
2013-10-25,9024.6
2013-10-28,9041.388
2013-10-29,9092.334
2013-10-30,9047.468
2013-10-31,9011.2
2013-11-01,9037.559
2013-11-04,9081.032
2013-11-05,9053.561
2013-11-06,9124.366
2013-11-07,9017.491
2013-11-08,9138.67
2013-11-11,9143.219
2013-11-12,9110.893
2013-11-13,9176.606
2013-11-14,9215.287
2013-11-15,9253.441
2013-11-18,9231.695
2013-11-19,9217.792
2013-11-20,9187.822
2013-11-21,9258.344
2013-11-22,9294.379
2013-11-25,9279.739
2013-11-26,9252.09
2013-11-27,9271.944
2013-11-28,9271.944
2013-11-29,9250.085
2013-12-02,9232.624
2013-12-03,9202.956
2013-12-04,9201.05
2013-12-05,9136.328
2013-12-06,9257.094
2013-12-09,9279.681
2013-12-10,9246.128
2013-12-11,9131.831
2013-12-12,9095.997
2013-12-13,9092.792
2013-12-16,9154.311
2013-12-17,9123.76
2013-12-18,9283.337
2013-12-19,9278.808
2013-12-20,9311.869
2013-12-23,9343.708
2013-12-24,9384.329
2013-12-25,9384.329
2013-12-26,9432.867
2013-12-27,9442.908
2013-12-30,9440.464
2013-12-31,9471.295
2014-01-01,9471.295
2014-01-02,9379.118
2014-01-03,9391.49
2014-01-06,9379.896
2014-01-07,9432.521
2014-01-08,9414.999
2014-01-09,9418.98
2014-01-10,9439.632
2014-01-13,9336.232
2014-01-14,9413.345
2014-01-15,9465.903
2014-01-16,9456.49
2014-01-17,9415.375
2014-01-20,9415.375
2014-01-21,9423.603
2014-01-22,9418.063
2014-01-23,9327.549
2014-01-24,9151.863
2014-01-27,9118.936
2014-01-28,9184.724
2014-01-29,9119.694
2014-01-30,9193.166
2014-01-31,9132.323
2014-02-03,8926.643
2014-02-04,8974.346
2014-02-05,8957.749
2014-02-06,9068.283
2014-02-07,9167.93
2014-02-10,9179.006
2014-02-11,9287.299
2014-02-12,9284.484
2014-02-13,9330.312
2014-02-14,9389.426
2014-02-17,9389.426
2014-02-18,9388.654
2014-02-19,9336.997
2014-02-20,9405.104
2014-02-21,9388.158
2014-02-24,9438.85
2014-02-25,9417.533
2014-02-26,9418.065
2014-02-27,9460.036
2014-02-28,9498.865
2014-03-03,9429.37
2014-03-04,9566.09
2014-03-05,9556.663
2014-03-06,9579.727
2014-03-07,9598.247
2014-03-10,9590.899
2014-03-11,9536.011
2014-03-12,9544.299
2014-03-13,9451.119
2014-03-14,9435.87
2014-03-17,9521.65
2014-03-18,9591.473
2014-03-19,9533.105
2014-03-20,9607.888
2014-03-21,9608.231
2014-03-24,9593.673
2014-03-25,9657.871
2014-03-26,9611.805
2014-03-27,9607.662
2014-03-28,9673.124
2014-03-31,9759.017
2014-04-01,9797.8
2014-04-02,9825.7
2014-04-03,9829.602
2014-04-04,9747.931
2014-04-07,9660.421
2014-04-08,9694.855
2014-04-09,9773.209
2014-04-10,9603.396
2014-04-11,9531.06
2014-04-14,9600.035
2014-04-15,9666.397
2014-04-16,9755.607
2014-04-17,9768.079
2014-04-18,9768.079
2014-04-21,9796.816
2014-04-22,9817.422
2014-04-23,9811.683
2014-04-24,9805.363
2014-04-25,9758.222
2014-04-28,9811.063
2014-04-29,9845.319
2014-04-30,9876.176
2014-05-01,9857.242
2014-05-02,9834.01
2014-05-05,9837.042
2014-05-06,9762.25
2014-05-07,9856.739
2014-05-08,9844.636
2014-05-09,9843.263
2014-05-12,9917.44
2014-05-13,9931.68
2014-05-14,9896.904
2014-05-15,9812.974
2014-05-16,9833.307
