Date,ACWI IMI VALUE IMI (Large+Mid+Small Cap)
2010-09-14,786.907
2010-09-15,787.038
2010-09-16,784.491
2010-09-17,783.557
2010-09-20,794.042
2010-09-21,792.359
2010-09-22,792.168
2010-09-23,786.259
2010-09-24,798.958
2010-09-27,798.132
2010-09-28,800.868
2010-09-29,801.423
2010-09-30,799.651
2010-10-01,804.577
2010-10-04,799.539
2010-10-05,814.61
2010-10-06,819.822
2010-10-07,820.552
2010-10-08,821.767
2010-10-11,822.741
2010-10-12,819.906
2010-10-13,829.576
2010-10-14,832.298
2010-10-15,827.656
2010-10-18,831.04
2010-10-19,819.379
2010-10-20,827.352
2010-10-21,828.283
2010-10-22,826.82
2010-10-25,830.92
2010-10-26,827.72
2010-10-27,820.135
2010-10-28,824.716
2010-10-29,825.623
2010-11-01,826.726
2010-11-02,833.174
2010-11-03,834.084
2010-11-04,853.139
2010-11-05,854.117
2010-11-08,851.674
2010-11-09,849.57
2010-11-10,844.619
2010-11-11,842.236
2010-11-12,834.824
2010-11-15,833.847
2010-11-16,819.307
2010-11-17,819.889
2010-11-18,832.065
2010-11-19,832.634
2010-11-22,828.823
2010-11-23,814.435
2010-11-24,820.654
2010-11-25,821.474
2010-11-26,811.641
2010-11-29,806.568
2010-11-30,801.864
2010-12-01,817.921
2010-12-02,831.584
2010-12-03,837.737
2010-12-06,836.64
2010-12-07,840.167
2010-12-08,838.694
2010-12-09,843.114
2010-12-10,846.659
2010-12-13,853.018
2010-12-14,855.167
2010-12-15,849.763
2010-12-16,849.194
2010-12-17,847.845
2010-12-20,848.656
2010-12-21,857.061
2010-12-22,859.567
2010-12-23,859.745
2010-12-24,860.118
2010-12-27,859.38
2010-12-28,861.388
2010-12-29,864.572
2010-12-30,864.287
2010-12-31,867.172
2011-01-03,873.999
2011-01-04,875.711
2011-01-05,873.454
2011-01-06,871.809
2011-01-07,868.984
2011-01-10,864.226
2011-01-11,868.451
2011-01-12,881.122
2011-01-13,886.393
2011-01-14,889.438
2011-01-17,887.846
2011-01-18,892.87
2011-01-19,889.438
2011-01-20,881.59
2011-01-21,887.468
2011-01-24,892.385
2011-01-25,891.33
2011-01-26,894.743
2011-01-27,897.524
2011-01-28,885.72
2011-01-31,888.113
2011-02-01,903.663
2011-02-02,905.096
2011-02-03,902.919
2011-02-04,903.135
2011-02-07,908.43
2011-02-08,913.078
2011-02-09,909.038
2011-02-10,904.492
2011-02-11,905.636
2011-02-14,908.941
2011-02-15,908.999
2011-02-16,915.184
2011-02-17,920.634
2011-02-18,924.242
2011-02-21,921.167
2011-02-22,908.086
2011-02-23,903.4
2011-02-24,900.712
2011-02-25,909.569
2011-02-28,917.476
2011-03-01,911.157
2011-03-02,909.01
2011-03-03,918.501
2011-03-04,917.444
2011-03-07,912.078
2011-03-08,914.865
2011-03-09,914.87
2011-03-10,897.357
2011-03-11,897.497
2011-03-14,889.765
2011-03-15,869.224
2011-03-16,862.786
2011-03-17,874.197
2011-03-18,880.461
2011-03-21,893.693
2011-03-22,897.539
2011-03-23,897.247
2011-03-24,904.571
2011-03-25,907.064
2011-03-28,904.319
2011-03-29,905.746
2011-03-30,914.379
2011-03-31,914.736
2011-04-01,920.606
2011-04-04,923.869
2011-04-05,922.592
2011-04-06,927.54
2011-04-07,925.514
2011-04-08,929.693
2011-04-11,927.06
2011-04-12,916.002
2011-04-13,918.384
2011-04-14,916.635
2011-04-15,917.83
2011-04-18,902.224
2011-04-19,906.556
2011-04-20,923.858
2011-04-21,930.213
2011-04-22,930.343
2011-04-25,928.326
2011-04-26,934.706
2011-04-27,938.441
2011-04-28,947.415
2011-04-29,950.436
2011-05-02,952.308
2011-05-03,945.751
2011-05-04,937.858
2011-05-05,927.195
2011-05-06,929.552
2011-05-09,925.664
2011-05-10,934.405
2011-05-11,929.497
2011-05-12,924.201
2011-05-13,918.805
2011-05-16,914.312
2011-05-17,909.98
2011-05-18,918.421
2011-05-19,920.159
2011-05-20,914.362
2011-05-23,898.53
2011-05-24,900.354
2011-05-25,902.394
2011-05-26,906.977
2011-05-27,915.489
2011-05-30,915.24
2011-05-31,927.221
2011-06-01,915.0
2011-06-02,908.081
2011-06-03,905.139
2011-06-06,897.564
2011-06-07,899.888
2011-06-08,894.036
2011-06-09,896.841
2011-06-10,884.954
2011-06-13,885.505
2011-06-14,897.162
2011-06-15,883.18
2011-06-16,876.476
2011-06-17,881.846
2011-06-20,881.561
2011-06-21,894.388
2011-06-22,893.486
2011-06-23,880.077
2011-06-24,877.263
2011-06-27,879.882
2011-06-28,888.627
2011-06-29,900.521
2011-06-30,912.453
2011-07-01,921.273
2011-07-04,924.8
2011-07-05,921.551
2011-07-06,917.476
2011-07-07,923.786
2011-07-08,917.111
2011-07-11,897.35
2011-07-12,891.081
2011-07-13,899.906
2011-07-14,894.069
2011-07-15,893.607
2011-07-18,881.674
2011-07-19,893.054
2011-07-20,899.993
2011-07-21,914.575
2011-07-22,917.32
2011-07-25,910.734
2011-07-26,912.455
2011-07-27,897.832
2011-07-28,893.334
2011-07-29,889.033
2011-08-01,884.165
2011-08-02,865.753
2011-08-03,859.009
2011-08-04,824.752
2011-08-05,812.309
2011-08-08,769.804
2011-08-09,785.54
2011-08-10,765.394
2011-08-11,788.515
2011-08-12,795.6
2011-08-15,814.302
2011-08-16,809.585
2011-08-17,813.683
2011-08-18,781.546
2011-08-19,769.676
2011-08-22,768.902
2011-08-23,785.561
2011-08-24,792.387
2011-08-25,783.702
2011-08-26,786.772
2011-08-29,808.103
2011-08-30,810.76
2011-08-31,821.358
2011-09-01,815.73
2011-09-02,796.703
2011-09-05,781.272
2011-09-06,772.74
2011-09-07,794.343
2011-09-08,792.046
2011-09-09,769.311
2011-09-12,759.912
2011-09-13,766.879
2011-09-14,771.103
2011-09-15,788.083
2011-09-16,793.088
2011-09-19,777.575
2011-09-20,780.003
2011-09-21,763.26
2011-09-22,730.984
2011-09-23,732.911
2011-09-26,741.739
2011-09-27,764.332
2011-09-28,755.138
2011-09-29,763.637
2011-09-30,748.34
2011-10-03,726.803
2011-10-04,725.644
2011-10-05,738.017
2011-10-06,756.389
2011-10-07,758.394
2011-10-10,778.321
2011-10-11,780.352
2011-10-12,792.919
2011-10-13,787.765
2011-10-14,797.383
2011-10-17,789.188
2011-10-18,792.292
2011-10-19,794.117
2011-10-20,787.808
2011-10-21,804.733
2011-10-24,817.138
2011-10-25,807.366
2011-10-26,811.73
2011-10-27,846.295
2011-10-28,847.744
2011-10-31,824.427
2011-11-01,794.506
2011-11-02,804.467
2011-11-03,814.176
2011-11-04,812.387
2011-11-07,814.058
2011-11-08,820.576
2011-11-09,798.549
2011-11-10,796.612
2011-11-11,814.03
2011-11-14,807.34
2011-11-15,803.627
2011-11-16,795.972
2011-11-17,787.016
2011-11-18,783.348
2011-11-21,765.357
2011-11-22,760.948
2011-11-23,743.676
2011-11-24,741.712
2011-11-25,739.975
2011-11-28,762.424
2011-11-29,768.143
2011-11-30,797.978
2011-12-01,799.859
2011-12-02,803.98
2011-12-05,812.918
2011-12-06,808.576
2011-12-07,812.379
2011-12-08,795.527
2011-12-09,803.156
2011-12-12,789.942
2011-12-13,783.965
2011-12-14,771.981
2011-12-15,774.995
2011-12-16,777.749
2011-12-19,768.197
2011-12-20,787.063
2011-12-21,791.275
2011-12-22,799.001
2011-12-23,804.902
2011-12-26,805.125
2011-12-27,804.788
2011-12-28,793.704
2011-12-29,800.36
2011-12-30,803.422
2012-01-02,805.722
2012-01-03,820.089
2012-01-04,818.114
2012-01-05,813.478
2012-01-06,809.717
2012-01-09,810.776
2012-01-10,822.369
2012-01-11,821.523
2012-01-12,824.092
2012-01-13,820.055
2012-01-16,820.854
2012-01-17,827.87
2012-01-18,834.888
2012-01-19,843.012
2012-01-20,846.566
2012-01-23,851.528
2012-01-24,847.718
2012-01-25,849.868
2012-01-26,855.204
2012-01-27,852.742
2012-01-30,846.493
2012-01-31,849.019
2012-02-01,861.669
2012-02-02,864.587
2012-02-03,873.682
2012-02-06,873.43
2012-02-07,876.633
2012-02-08,880.761
2012-02-09,881.817
2012-02-10,869.776
2012-02-13,876.81
2012-02-14,871.89
2012-02-15,873.763
2012-02-16,876.62
2012-02-17,884.149
2012-02-20,889.593
2012-02-21,888.1
2012-02-22,883.048
2012-02-23,885.723
2012-02-24,890.365
2012-02-27,888.259
2012-02-28,891.744
2012-02-29,890.026
2012-03-01,893.374
2012-03-02,890.404
2012-03-05,885.742
2012-03-06,866.532
2012-03-07,869.401
2012-03-08,881.794
2012-03-09,883.689
2012-03-12,881.556
2012-03-13,896.185
2012-03-14,894.28
2012-03-15,899.549
2012-03-16,903.092
2012-03-19,905.435
2012-03-20,899.051
2012-03-21,895.406
2012-03-22,889.016
2012-03-23,892.08
2012-03-26,900.79
2012-03-27,900.605
2012-03-28,894.278
2012-03-29,888.135
2012-03-30,892.996
2012-04-02,899.528
2012-04-03,894.756
2012-04-04,878.642
2012-04-05,876.09
2012-04-06,875.479
2012-04-09,868.169
2012-04-10,854.356
2012-04-11,859.287
2012-04-12,870.422
2012-04-13,861.098
2012-04-16,861.129
2012-04-17,872.76
2012-04-18,870.067
2012-04-19,866.174
2012-04-20,869.327
2012-04-23,858.425
2012-04-24,865.38
2012-04-25,871.819
2012-04-26,876.644
2012-04-27,880.12
2012-04-30,878.121
2012-05-01,880.477
2012-05-02,876.821
2012-05-03,871.743
2012-05-04,860.718
2012-05-07,857.998
2012-05-08,852.233
2012-05-09,844.246
2012-05-10,849.595
2012-05-11,845.914
2012-05-14,832.661
2012-05-15,825.264
2012-05-16,817.445
2012-05-17,809.758
2012-05-18,801.188
2012-05-21,807.645
2012-05-22,814.022
2012-05-23,803.666
2012-05-24,807.482
2012-05-25,805.809
2012-05-28,807.159
2012-05-29,814.969
2012-05-30,801.208
2012-05-31,800.415
2012-06-01,785.647
2012-06-04,782.978
2012-06-05,788.32
2012-06-06,805.946
2012-06-07,811.298
2012-06-08,809.627
2012-06-11,807.271
2012-06-12,811.581
2012-06-13,811.91
2012-06-14,816.233
2012-06-15,825.977
2012-06-18,826.717
2012-06-19,837.539
2012-06-20,840.538
2012-06-21,826.398
2012-06-22,824.562
2012-06-25,812.202
2012-06-26,813.419
2012-06-27,822.332
2012-06-28,821.997
2012-06-29,846.38
2012-07-02,850.058
2012-07-03,857.693
2012-07-04,856.722
2012-07-05,850.786
2012-07-06,842.413
2012-07-09,838.359
2012-07-10,835.018
2012-07-11,836.616
2012-07-12,828.218
2012-07-13,840.477
2012-07-16,840.469
2012-07-17,843.752
2012-07-18,848.595
2012-07-19,852.218
2012-07-20,841.277
2012-07-23,827.193
2012-07-24,820.427
2012-07-25,819.932
2012-07-26,836.374
2012-07-27,852.426
2012-07-30,856.013
2012-07-31,854.571
2012-08-01,853.07
2012-08-02,842.997
2012-08-03,859.547
2012-08-06,865.96
2012-08-07,871.837
2012-08-08,873.237
2012-08-09,874.949
2012-08-10,875.607
2012-08-13,873.406
2012-08-14,874.56
2012-08-15,873.975
2012-08-16,880.554
2012-08-17,881.981
2012-08-20,881.337
2012-08-21,884.821
2012-08-22,880.306
2012-08-23,878.639
2012-08-24,877.784
2012-08-27,877.941
2012-08-28,876.342
2012-08-29,875.358
2012-08-30,867.851
2012-08-31,872.434
2012-09-03,873.75
2012-09-04,870.28
2012-09-05,868.814
2012-09-06,885.112
2012-09-07,897.335
2012-09-10,895.47
2012-09-11,899.93
2012-09-12,904.453
2012-09-13,912.434
2012-09-14,927.319
2012-09-17,922.857
2012-09-18,918.065
2012-09-19,920.813
2012-09-20,915.761
2012-09-21,919.417
2012-09-24,916.346
2012-09-25,913.688
2012-09-26,902.161
2012-09-27,908.853
2012-09-28,903.64
2012-10-01,908.573
2012-10-02,909.248
2012-10-03,908.025
2012-10-04,915.102
2012-10-05,920.043
2012-10-08,914.262
2012-10-09,907.481
2012-10-10,901.803
2012-10-11,905.452
2012-10-12,902.335
2012-10-15,906.537
2012-10-16,917.569
2012-10-17,927.65
2012-10-18,930.157
2012-10-19,918.988
2012-10-22,917.621
2012-10-23,903.668
2012-10-24,902.696
2012-10-25,905.742
2012-10-26,902.343
2012-10-29,899.619
2012-10-30,903.536
2012-10-31,904.256
2012-11-01,912.118
2012-11-02,907.913
2012-11-05,904.882
2012-11-06,911.236
2012-11-07,896.747
2012-11-08,888.384
2012-11-09,886.707
2012-11-12,885.07
2012-11-13,881.934
2012-11-14,872.983
2012-11-15,870.634
2012-11-16,869.426
2012-11-19,886.33
2012-11-20,886.335
2012-11-21,888.632
2012-11-22,892.699
2012-11-23,902.25
2012-11-26,900.488
2012-11-27,898.102
2012-11-28,900.277
2012-11-29,908.436
2012-11-30,909.525
2012-12-03,908.915
2012-12-04,909.331
2012-12-05,914.085
2012-12-06,916.61
2012-12-07,918.536
2012-12-10,919.633
2012-12-11,925.653
2012-12-12,929.216
2012-12-13,927.16
2012-12-14,927.02
2012-12-17,933.256
2012-12-18,942.287
2012-12-19,944.616
2012-12-20,947.549
2012-12-21,940.008
2012-12-24,938.131
2012-12-25,938.667
2012-12-26,938.213
2012-12-27,938.215
2012-12-28,932.945
2012-12-31,939.502
2013-01-01,939.628
2013-01-02,960.383
2013-01-03,959.706
2013-01-04,964.236
2013-01-07,962.559
2013-01-08,958.611
2013-01-09,962.283
2013-01-10,970.777
2013-01-11,972.341
2013-01-14,973.283
2013-01-15,974.424
2013-01-16,970.874
2013-01-17,975.712
2013-01-18,977.953
2013-01-21,979.149
2013-01-22,982.127
2013-01-23,979.94
2013-01-24,983.427
2013-01-25,988.907
2013-01-28,987.593
2013-01-29,994.244
2013-01-30,992.746
2013-01-31,990.764
2013-02-01,997.23
2013-02-04,986.362
2013-02-05,988.665
2013-02-06,990.743
2013-02-07,985.783
2013-02-08,990.487
2013-02-11,988.887
2013-02-12,995.422
2013-02-13,996.56
2013-02-14,994.674
2013-02-15,991.053
2013-02-18,992.433
2013-02-19,1000.121
2013-02-20,993.567
2013-02-21,980.259
2013-02-22,986.551
2013-02-25,979.607
2013-02-26,974.557
2013-02-27,984.157
2013-02-28,988.209
2013-03-01,985.18
2013-03-04,985.435
2013-03-05,995.916
2013-03-06,999.903
2013-03-07,1001.364
2013-03-08,1005.484
2013-03-11,1009.263
2013-03-12,1007.821
2013-03-13,1004.215
2013-03-14,1011.402
2013-03-15,1013.771
2013-03-18,1004.262
2013-03-19,1000.826
2013-03-20,1006.168
2013-03-21,1002.085
2013-03-22,1004.601
2013-03-25,1001.195
2013-03-26,1005.426
2013-03-27,1003.602
2013-03-28,1005.972
2013-03-29,1005.947
2013-04-01,1001.768
2013-04-02,1005.131
2013-04-03,997.246
2013-04-04,995.592
2013-04-05,993.823
2013-04-08,997.73
2013-04-09,1004.52
2013-04-10,1018.122
2013-04-11,1024.085
2013-04-12,1019.22
2013-04-15,1001.538
2013-04-16,1006.519
2013-04-17,995.003
2013-04-18,991.882
2013-04-19,999.532
2013-04-22,1003.1
2013-04-23,1014.114
2013-04-24,1020.979
2013-04-25,1027.132
2013-04-26,1025.595
2013-04-29,1033.391
2013-04-30,1039.328
2013-05-01,1031.72
2013-05-02,1033.602
2013-05-03,1042.216
2013-05-06,1042.622
2013-05-07,1050.944
2013-05-08,1058.549
2013-05-09,1053.191
2013-05-10,1051.026
2013-05-13,1051.012
2013-05-14,1057.457
2013-05-15,1061.427
2013-05-16,1060.188
2013-05-17,1064.496
2013-05-20,1069.47
2013-05-21,1070.982
2013-05-22,1065.743
2013-05-23,1051.076
2013-05-24,1050.185
2013-05-27,1048.769
2013-05-28,1054.332
2013-05-29,1049.322
2013-05-30,1050.359
2013-05-31,1036.923
2013-06-03,1038.065
2013-06-04,1039.01
2013-06-05,1023.833
2013-06-06,1025.574
2013-06-07,1033.616
2013-06-10,1034.508
2013-06-11,1025.984
2013-06-12,1022.117
2013-06-13,1026.647
2013-06-14,1026.753
2013-06-17,1035.862
2013-06-18,1039.222
2013-06-19,1032.294
2013-06-20,996.789
2013-06-21,994.815
2013-06-24,980.529
2013-06-25,988.615
2013-06-26,998.33
2013-06-27,1007.245
2013-06-28,1008.106
2013-07-01,1014.293
2013-07-02,1013.051
2013-07-03,1007.257
2013-07-04,1013.235
2013-07-05,1013.642
2013-07-08,1018.606
2013-07-09,1026.881
2013-07-10,1029.583
2013-07-11,1046.801
2013-07-12,1047.871
2013-07-15,1051.35
2013-07-16,1051.459
2013-07-17,1054.069
2013-07-18,1060.552
2013-07-19,1061.488
2013-07-22,1067.548
2013-07-23,1070.906
2013-07-24,1068.544
2013-07-25,1067.049
2013-07-26,1066.02
2013-07-29,1060.465
2013-07-30,1060.346
2013-07-31,1057.946
2013-08-01,1068.084
2013-08-02,1072.572
2013-08-05,1070.187
2013-08-06,1066.579
2013-08-07,1061.693
2013-08-08,1069.439
2013-08-09,1070.454
2013-08-12,1069.767
2013-08-13,1071.385
2013-08-14,1072.332
2013-08-15,1060.063
2013-08-16,1059.943
2013-08-19,1052.22
2013-08-20,1050.515
2013-08-21,1041.993
2013-08-22,1047.242
2013-08-23,1056.278
2013-08-26,1052.384
2013-08-27,1037.836
2013-08-28,1035.245
2013-08-29,1036.728
2013-08-30,1031.942
2013-09-02,1038.263
2013-09-03,1039.663
2013-09-04,1046.777
2013-09-05,1049.299
2013-09-06,1053.852
2013-09-09,1064.622
2013-09-10,1075.466
2013-09-11,1080.004
2013-09-12,1077.788
2013-09-13,1078.265
2013-09-16,1088.518
2013-09-17,1089.252
2013-09-18,1097.404
2013-09-19,1105.743
2013-09-20,1097.788
2013-09-23,1095.069
2013-09-24,1093.442
2013-09-25,1093.525
2013-09-26,1094.254
2013-09-27,1092.689
2013-09-30,1084.472
2013-10-01,1091.716
2013-10-02,1091.073
2013-10-03,1086.708
2013-10-04,1090.677
2013-10-07,1083.592
2013-10-08,1077.382
2013-10-09,1076.351
2013-10-10,1093.966
2013-10-11,1102.479
2013-10-14,1105.87
2013-10-15,1103.991
2013-10-16,1112.115
2013-10-17,1123.844
2013-10-18,1130.043
2013-10-21,1131.102
2013-10-22,1138.018
2013-10-23,1130.119
2013-10-24,1133.028
2013-10-25,1133.414
2013-10-28,1135.267
2013-10-29,1139.298
2013-10-30,1138.163
2013-10-31,1131.249
2013-11-01,1127.121
2013-11-04,1132.035
2013-11-05,1127.453
2013-11-06,1134.938
2013-11-07,1122.661
2013-11-08,1126.244
2013-11-11,1128.495
2013-11-12,1125.96
2013-11-13,1126.444
2013-11-14,1134.075
2013-11-15,1141.072
2013-11-18,1145.374
2013-11-19,1141.321
2013-11-20,1137.827
2013-11-21,1139.37
2013-11-22,1143.624
2013-11-25,1143.19
2013-11-26,1140.137
2013-11-27,1142.262
2013-11-28,1144.851
2013-11-29,1144.845
2013-12-02,1139.559
2013-12-03,1133.09
2013-12-04,1127.599
2013-12-05,1122.564
2013-12-06,1132.787
2013-12-09,1136.983
2013-12-10,1134.62
2013-12-11,1123.381
2013-12-12,1115.759
2013-12-13,1114.746
2013-12-16,1121.864
2013-12-17,1118.555
2013-12-18,1131.957
2013-12-19,1133.923
2013-12-20,1139.088
2013-12-23,1145.726
2013-12-24,1148.572
2013-12-25,1148.457
2013-12-26,1152.486
2013-12-27,1158.522
2013-12-30,1160.541
2013-12-31,1163.196
2014-01-01,1163.21
2014-01-02,1151.461
2014-01-03,1151.777
2014-01-06,1148.721
2014-01-07,1152.581
2014-01-08,1153.106
2014-01-09,1150.23
2014-01-10,1156.901
2014-01-13,1152.677
2014-01-14,1155.432
2014-01-15,1161.532
2014-01-16,1160.785
2014-01-17,1159.619
2014-01-20,1159.117
2014-01-21,1159.438
2014-01-22,1161.149
2014-01-23,1152.946
2014-01-24,1132.503
2014-01-27,1122.529
2014-01-28,1127.47
2014-01-29,1124.626
2014-01-30,1126.16
2014-01-31,1120.12
2014-02-03,1101.167
2014-02-04,1097.961
2014-02-05,1099.285
2014-02-06,1113.131
2014-02-07,1124.831
2014-02-10,1127.135
2014-02-11,1139.545
2014-02-12,1143.525
2014-02-13,1146.134
2014-02-14,1152.669
2014-02-17,1155.914
2014-02-18,1159.184
2014-02-19,1156.569
2014-02-20,1157.227
2014-02-21,1160.922
2014-02-24,1165.275
2014-02-25,1164.601
2014-02-26,1161.792
2014-02-27,1164.655
2014-02-28,1170.44
2014-03-03,1156.931
2014-03-04,1171.48
2014-03-05,1172.498
2014-03-06,1178.526
2014-03-07,1175.539
2014-03-10,1171.144
2014-03-11,1168.176
2014-03-12,1163.853
2014-03-13,1156.445
2014-03-14,1150.227
2014-03-17,1158.989
2014-03-18,1167.219
2014-03-19,1162.375
2014-03-20,1159.669
2014-03-21,1161.593
2014-03-24,1159.399
2014-03-25,1167.588
2014-03-26,1168.473
2014-03-27,1170.215
2014-03-28,1178.069
2014-03-31,1188.169
2014-04-01,1193.439
2014-04-02,1196.47
2014-04-03,1195.383
2014-04-04,1192.845
2014-04-07,1183.93
2014-04-08,1187.532
2014-04-09,1193.96
2014-04-10,1184.084
2014-04-11,1173.623
2014-04-14,1176.128
2014-04-15,1176.068
2014-04-16,1187.141
2014-04-17,1191.863
2014-04-18,1192.49
2014-04-21,1192.924
2014-04-22,1197.927
2014-04-23,1196.665
2014-04-24,1196.997
2014-04-25,1190.698
2014-04-28,1193.312
2014-04-29,1200.45
2014-04-30,1203.853
2014-05-01,1203.781
2014-05-02,1204.177
2014-05-05,1203.612
2014-05-06,1200.829
2014-05-07,1204.063
2014-05-08,1207.17
2014-05-09,1203.996
2014-05-12,1211.938
2014-05-13,1214.188
2014-05-14,1213.749
2014-05-15,1205.578
2014-05-16,1205.959
2014-05-19,1207.547
2014-05-20,1201.05
2014-05-21,1206.375
2014-05-22,1210.59
2014-05-23,1214.928
2014-05-26,1218.21
2014-05-27,1218.982
2014-05-28,1219.366
2014-05-29,1223.394
2014-05-30,1223.018
2014-06-02,1225.027
2014-06-03,1224.965
2014-06-04,1225.421
2014-06-05,1231.837
2014-06-06,1240.097
2014-06-09,1242.212
2014-06-10,1242.239
2014-06-11,1239.29
2014-06-12,1237.433
2014-06-13,1239.134
2014-06-16,1238.472
2014-06-17,1239.656
2014-06-18,1245.999
2014-06-19,1254.223
2014-06-20,1253.173
2014-06-23,1252.968
2014-06-24,1247.415
2014-06-25,1246.206
2014-06-26,1245.991
2014-06-27,1247.978
2014-06-30,1249.965
2014-07-01,1256.577
2014-07-02,1258.3
2014-07-03,1262.314
2014-07-04,1262.212
2014-07-07,1257.071
2014-07-08,1249.822
2014-07-09,1251.249
2014-07-10,1244.669
2014-07-11,1244.357
2014-07-14,1251.272
2014-07-15,1249.448
2014-07-16,1257.58
2014-07-17,1247.025
2014-07-18,1252.054
2014-07-21,1249.381
2014-07-22,1256.599
2014-07-23,1258.657
2014-07-24,1260.829
2014-07-25,1256.276
2014-07-28,1256.388
2014-07-29,1253.72
2014-07-30,1249.289
2014-07-31,1232.865
2014-08-01,1225.849
2014-08-04,1229.456
2014-08-05,1220.271
2014-08-06,1217.075
2014-08-07,1211.701
2014-08-08,1214.034
2014-08-11,1222.614
2014-08-12,1222.041
2014-08-13,1229.046
2014-08-14,1233.133
2014-08-15,1232.179
2014-08-18,1240.316
2014-08-19,1245.134
2014-08-20,1245.458
2014-08-21,1250.197
2014-08-22,1245.665
2014-08-25,1251.733
2014-08-26,1254.822
2014-08-27,1257.622
2014-08-28,1253.042
2014-08-29,1256.716
2014-09-01,1256.923
2014-09-02,1254.457
2014-09-03,1260.897
2014-09-04,1258.408
2014-09-05,1259.42
2014-09-08,1254.638
2014-09-09,1246.223
2014-09-10,1245.683
2014-09-11,1246.333
2014-09-12,1239.689
2014-09-15,1237.946
2014-09-16,1240.821
2014-09-17,1243.846
2014-09-18,1246.734
2014-09-19,1245.289
2014-09-22,1235.719
2014-09-23,1227.578
2014-09-24,1231.358
2014-09-25,1217.681
2014-09-26,1219.682
2014-09-29,1213.173
2014-09-30,1209.504
2014-10-01,1197.666
2014-10-02,1189.479
2014-10-03,1193.686
2014-10-06,1198.492
2014-10-07,1187.543
2014-10-08,1194.288
2014-10-09,1181.419
2014-10-10,1164.006
2014-10-13,1158.451
2014-10-14,1156.884
2014-10-15,1144.895
2014-10-16,1141.022
2014-10-17,1153.69
2014-10-20,1161.264
2014-10-21,1175.809
2014-10-22,1174.778
2014-10-23,1181.026
2014-10-24,1186.363
2014-10-27,1184.114
2014-10-28,1197.146
2014-10-29,1200.204
2014-10-30,1200.767
2014-10-31,1214.0
2014-11-03,1207.438
2014-11-04,1206.591
2014-11-05,1211.651
2014-11-06,1210.212
2014-11-07,1210.825
2014-11-10,1216.598
2014-11-11,1216.368
2014-11-12,1214.919
2014-11-13,1213.175
2014-11-14,1213.397
2014-11-17,1212.537
2014-11-18,1220.321
2014-11-19,1217.485
2014-11-20,1218.093
2014-11-21,1227.591
2014-11-24,1228.896
2014-11-25,1230.287
2014-11-26,1233.658
2014-11-27,1230.074
2014-11-28,1223.292
2014-12-01,1216.253
2014-12-02,1221.543
2014-12-03,1224.634
2014-12-04,1221.814
2014-12-05,1223.067
2014-12-08,1214.347
2014-12-09,1209.315
2014-12-10,1193.558
2014-12-11,1192.222
2014-12-12,1174.422
2014-12-15,1158.855
2014-12-16,1160.434
2014-12-17,1173.554
2014-12-18,1195.76
2014-12-19,1203.941
2014-12-22,1210.316
2014-12-23,1212.335
2014-12-24,1213.455
2014-12-25,1213.055
2014-12-26,1215.069
2014-12-29,1217.607
2014-12-30,1211.186
2014-12-31,1203.859
2015-01-01,1203.882
2015-01-02,1201.35
2015-01-05,1178.088
2015-01-06,1167.322
2015-01-07,1172.089
2015-01-08,1192.91
2015-01-09,1186.133
2015-01-12,1180.894
2015-01-13,1181.836
2015-01-14,1172.857
2015-01-15,1171.917
2015-01-16,1180.214
2015-01-19,1183.401
2015-01-20,1184.903
2015-01-21,1192.323
2015-01-22,1204.743
2015-01-23,1200.783
2015-01-26,1203.243
2015-01-27,1199.011
2015-01-28,1186.043
2015-01-29,1186.858
2015-01-30,1174.084
2015-02-02,1187.158
2015-02-03,1204.919
2015-02-04,1204.409
2015-02-05,1213.528
2015-02-06,1209.256
2015-02-09,1204.504
2015-02-10,1209.082
2015-02-11,1203.884
2015-02-12,1218.67
2015-02-13,1227.754
2015-02-16,1228.2
2015-02-17,1228.969
2015-02-18,1231.333
2015-02-19,1230.327
2015-02-20,1233.661
2015-02-23,1232.922
2015-02-24,1237.312
2015-02-25,1238.99
2015-02-26,1236.206
2015-02-27,1235.65
2015-03-02,1235.859
2015-03-03,1231.105
2015-03-04,1223.978
2015-03-05,1225.48
2015-03-06,1210.177
2015-03-09,1208.791
2015-03-10,1189.089
2015-03-11,1188.488
2015-03-12,1200.148
2015-03-13,1192.796
2015-03-16,1203.691
2015-03-17,1202.322
2015-03-18,1214.712
2015-03-19,1212.164
2015-03-20,1229.242
2015-03-23,1234.396
2015-03-24,1230.879
2015-03-25,1222.424
2015-03-26,1213.835
2015-03-27,1212.534
2015-03-30,1221.604
2015-03-31,1212.915
2015-04-01,1213.083
2015-04-02,1221.558
2015-04-03,1222.257
2015-04-06,1232.638
2015-04-07,1232.576
2015-04-08,1233.469
2015-04-09,1236.238
2015-04-10,1242.37
2015-04-13,1239.648
2015-04-14,1246.304
2015-04-15,1250.588
2015-04-16,1254.261
2015-04-17,1244.032
2015-04-20,1249.399
2015-04-21,1249.301
2015-04-22,1252.776
2015-04-23,1257.768
2015-04-24,1263.887
2015-04-27,1266.151
2015-04-28,1271.362
2015-04-29,1266.927
2015-04-30,1256.229
2015-05-01,1259.614
2015-05-04,1262.924
2015-05-05,1253.169
2015-05-06,1252.486
2015-05-07,1247.285
2015-05-08,1265.23
2015-05-11,1262.4
2015-05-12,1259.647
2015-05-13,1264.316
2015-05-14,1272.173
