Date,ACWI IMI VALUE IMI (Large+Mid+Small Cap)
2015-05-25,1201.265
2015-05-26,1187.008
2015-05-27,1192.711
2015-05-28,1190.623
2015-05-29,1184.229
2015-06-01,1182.479
2015-06-02,1185.37
2015-06-03,1189.438
2015-06-04,1179.081
2015-06-05,1169.541
2015-06-08,1164.837
2015-06-09,1164.423
2015-06-10,1180.317
2015-06-11,1181.388
2015-06-12,1175.78
2015-06-15,1166.586
2015-06-16,1169.699
2015-06-17,1169.288
2015-06-18,1180.568
2015-06-19,1176.569
2015-06-22,1190.155
2015-06-23,1190.463
2015-06-24,1185.038
2015-06-25,1181.037
2015-06-26,1177.811
2015-06-29,1153.229
2015-06-30,1152.455
2015-07-01,1157.919
2015-07-02,1158.13
2015-07-03,1155.604
2015-07-06,1143.234
2015-07-07,1138.573
2015-07-08,1125.129
2015-07-09,1131.444
2015-07-10,1147.027
2015-07-13,1156.221
2015-07-14,1161.941
2015-07-15,1160.655
2015-07-16,1168.48
2015-07-17,1164.024
2015-07-20,1161.732
2015-07-21,1159.667
2015-07-22,1152.566
2015-07-23,1148.61
2015-07-24,1136.492
2015-07-27,1128.276
2015-07-28,1135.155
2015-07-29,1145.623
2015-07-30,1145.51
2015-07-31,1149.118
2015-08-03,1144.804
2015-08-04,1143.276
2015-08-05,1145.622
2015-08-06,1142.344
2015-08-07,1138.929
2015-08-10,1151.124
2015-08-11,1140.61
2015-08-12,1135.739
2015-08-13,1134.201
2015-08-14,1135.969
2015-08-17,1137.301
2015-08-18,1133.32
2015-08-19,1121.245
2015-08-20,1105.687
2015-08-21,1078.931
2015-08-24,1035.327
2015-08-25,1030.941
2015-08-26,1048.594
2015-08-27,1072.298
2015-08-28,1078.681
2015-08-31,1073.265
2015-09-01,1044.536
2015-09-02,1050.336
2015-09-03,1056.51
2015-09-04,1037.882
2015-09-07,1038.439
2015-09-08,1057.32
2015-09-09,1060.398
2015-09-10,1057.14
2015-09-11,1057.442
2015-09-14,1054.03
2015-09-15,1061.968
2015-09-16,1075.892
2015-09-17,1074.95
2015-09-18,1061.033
2015-09-21,1058.513
2015-09-22,1042.0
2015-09-23,1037.245
2015-09-24,1032.248
2015-09-25,1038.638
2015-09-28,1019.967
2015-09-29,1015.531
2015-09-30,1033.706
2015-10-01,1036.597
2015-10-02,1047.906
2015-10-05,1069.922
2015-10-06,1075.793
2015-10-07,1089.027
2015-10-08,1095.769
2015-10-09,1102.138
2015-10-12,1102.377
2015-10-13,1092.515
2015-10-14,1087.793
2015-10-15,1102.307
2015-10-16,1106.94
2015-10-19,1103.48
2015-10-20,1102.848
2015-10-21,1099.395
2015-10-22,1109.948
2015-10-23,1119.371
2015-10-26,1116.444
2015-10-27,1108.149
2015-10-28,1119.34
2015-10-29,1110.495
2015-10-30,1110.039
2015-11-02,1116.231
2015-11-03,1119.493
2015-11-04,1118.308
2015-11-05,1115.505
2015-11-06,1110.001
2015-11-09,1101.208
2015-11-10,1099.777
2015-11-11,1099.873
2015-11-12,1086.121
2015-11-13,1076.811
2015-11-16,1084.48
2015-11-17,1089.013
2015-11-18,1096.835
2015-11-19,1104.538
2015-11-20,1104.25
2015-11-23,1100.923
2015-11-24,1101.389
2015-11-25,1100.807
2015-11-26,1104.652
2015-11-27,1101.63
2015-11-30,1097.804
2015-12-01,1108.356
2015-12-02,1098.148
2015-12-03,1088.617
2015-12-04,1095.483
2015-12-07,1087.22
2015-12-08,1073.492
2015-12-09,1073.027
2015-12-10,1071.168
2015-12-11,1054.208
2015-12-14,1048.309
2015-12-15,1059.804
2015-12-16,1073.753
2015-12-17,1067.243
2015-12-18,1054.916
2015-12-21,1058.164
2015-12-22,1066.231
2015-12-23,1082.294
2015-12-24,1084.212
2015-12-25,1083.573
2015-12-28,1080.533
2015-12-29,1088.616
2015-12-30,1082.01
2015-12-31,1074.704
2016-01-01,1074.752
2016-01-04,1054.864
2016-01-05,1055.601
2016-01-06,1041.126
2016-01-07,1018.453
2016-01-08,1009.16
2016-01-11,1004.469
2016-01-12,1003.806
2016-01-13,996.756
2016-01-14,999.772
2016-01-15,980.931
2016-01-18,975.07
2016-01-19,978.405
2016-01-20,957.01
2016-01-21,960.547
2016-01-22,986.08
2016-01-25,975.81
2016-01-26,986.047
2016-01-27,987.768
2016-01-28,990.805
2016-01-29,1010.505
2016-02-01,1010.421
2016-02-02,991.44
2016-02-03,993.596
2016-02-04,1004.106
2016-02-05,994.729
2016-02-08,980.999
2016-02-09,971.694
2016-02-10,968.327
2016-02-11,953.957
2016-02-12,966.609
2016-02-15,979.185
2016-02-16,989.115
2016-02-17,1003.08
2016-02-18,1005.866
2016-02-19,1000.187
2016-02-22,1013.513
2016-02-23,1001.965
2016-02-24,996.87
2016-02-25,1008.764
2016-02-26,1010.269
2016-02-29,1006.794
2016-03-01,1022.983
2016-03-02,1036.945
2016-03-03,1047.738
2016-03-04,1056.916
2016-03-07,1060.495
2016-03-08,1049.232
2016-03-09,1052.413
2016-03-10,1052.074
2016-03-11,1071.494
2016-03-14,1071.181
2016-03-15,1063.424
2016-03-16,1065.14
2016-03-17,1084.619
2016-03-18,1087.547
2016-03-21,1085.605
2016-03-22,1085.038
2016-03-23,1074.231
2016-03-24,1067.346
2016-03-25,1068.199
2016-03-28,1070.463
2016-03-29,1075.246
2016-03-30,1087.672
2016-03-31,1085.3
2016-04-01,1077.479
2016-04-04,1077.149
2016-04-05,1060.361
2016-04-06,1067.023
2016-04-07,1060.481
2016-04-08,1069.85
2016-04-11,1072.754
2016-04-12,1082.886
2016-04-13,1098.879
2016-04-14,1102.474
2016-04-15,1101.567
2016-04-18,1104.165
2016-04-19,1118.391
2016-04-20,1120.158
2016-04-21,1117.375
2016-04-22,1116.497
2016-04-25,1112.292
2016-04-26,1116.526
2016-04-27,1119.62
2016-04-28,1115.695
2016-04-29,1111.301
2016-05-02,1112.556
2016-05-03,1098.616
2016-05-04,1088.376
2016-05-05,1086.219
2016-05-06,1087.32
2016-05-09,1083.187
2016-05-10,1095.848
2016-05-11,1092.679
2016-05-12,1091.178
2016-05-13,1080.24
2016-05-16,1087.834
2016-05-17,1085.421
2016-05-18,1084.376
2016-05-19,1075.29
2016-05-20,1082.63
2016-05-23,1080.94
2016-05-24,1091.059
2016-05-25,1103.706
2016-05-26,1105.843
2016-05-27,1108.41
2016-05-30,1108.678
2016-05-31,1107.2
2016-06-01,1105.699
2016-06-02,1106.444
2016-06-03,1109.908
2016-06-06,1117.094
2016-06-07,1125.428
2016-06-08,1129.945
2016-06-09,1122.215
2016-06-10,1105.963
2016-06-13,1091.697
2016-06-14,1080.363
2016-06-15,1083.168
2016-06-16,1078.532
2016-06-17,1088.129
2016-06-20,1107.946
2016-06-21,1111.248
2016-06-22,1110.947
2016-06-23,1128.386
2016-06-24,1069.798
2016-06-27,1042.946
2016-06-28,1060.529
2016-06-29,1084.694
2016-06-30,1098.83
2016-07-01,1103.222
2016-07-04,1103.896
2016-07-05,1090.948
2016-07-06,1085.404
2016-07-07,1087.442
2016-07-08,1099.536
2016-07-11,1110.975
2016-07-12,1123.602
2016-07-13,1127.475
2016-07-14,1134.319
2016-07-15,1133.957
2016-07-18,1135.433
2016-07-19,1131.262
2016-07-20,1135.741
2016-07-21,1136.182
2016-07-22,1137.077
2016-07-25,1134.671
2016-07-26,1136.009
2016-07-27,1136.189
2016-07-28,1135.282
2016-07-29,1144.169
2016-08-01,1139.983
2016-08-02,1131.767
2016-08-03,1130.094
2016-08-04,1134.979
2016-08-05,1143.316
2016-08-08,1149.458
2016-08-09,1154.558
2016-08-10,1153.233
2016-08-11,1158.699
2016-08-12,1158.865
2016-08-15,1161.827
2016-08-16,1157.465
2016-08-17,1158.12
2016-08-18,1163.932
2016-08-19,1159.59
2016-08-22,1158.298
2016-08-23,1162.44
2016-08-24,1158.176
2016-08-25,1157.396
2016-08-26,1156.78
2016-08-29,1157.039
2016-08-30,1157.761
2016-08-31,1155.353
2016-09-01,1157.045
2016-09-02,1165.397
2016-09-05,1168.962
2016-09-06,1175.349
2016-09-07,1177.215
2016-09-08,1178.201
2016-09-09,1154.917
2016-09-12,1155.209
2016-09-13,1139.128
2016-09-14,1135.798
2016-09-15,1142.957
2016-09-16,1136.858
2016-09-19,1143.798
2016-09-20,1142.584
2016-09-21,1156.324
2016-09-22,1169.731
2016-09-23,1162.336
2016-09-26,1151.332
2016-09-27,1153.276
2016-09-28,1159.766
2016-09-29,1158.236
2016-09-30,1160.467
2016-10-03,1159.445
2016-10-04,1156.787
2016-10-05,1161.495
2016-10-06,1160.572
2016-10-07,1157.722
2016-10-10,1163.048
2016-10-11,1150.085
2016-10-12,1146.569
2016-10-13,1140.817
2016-10-14,1144.257
2016-10-17,1141.259
2016-10-18,1151.168
2016-10-19,1155.572
2016-10-20,1154.456
2016-10-21,1152.482
2016-10-24,1156.102
2016-10-25,1155.259
2016-10-26,1154.936
2016-10-27,1151.021
2016-10-28,1149.828
2016-10-31,1151.348
2016-11-01,1147.024
2016-11-02,1137.321
2016-11-03,1135.672
2016-11-04,1130.581
2016-11-07,1147.844
2016-11-08,1152.853
2016-11-09,1155.428
2016-11-10,1164.091
2016-11-11,1159.762
2016-11-14,1161.081
2016-11-15,1167.362
2016-11-16,1163.653
2016-11-17,1167.169
2016-11-18,1161.848
2016-11-21,1170.315
2016-11-22,1175.285
2016-11-23,1173.883
2016-11-24,1175.623
2016-11-25,1180.477
2016-11-28,1176.228
2016-11-29,1175.693
2016-11-30,1178.69
2016-12-01,1181.013
2016-12-02,1181.019
2016-12-05,1187.519
2016-12-06,1197.567
2016-12-07,1214.073
2016-12-08,1220.503
2016-12-09,1223.431
2016-12-12,1223.244
2016-12-13,1230.643
2016-12-14,1221.89
2016-12-15,1215.25
2016-12-16,1215.659
2016-12-19,1216.826
2016-12-20,1219.119
2016-12-21,1218.193
2016-12-22,1215.741
2016-12-23,1216.678
2016-12-26,1216.022
2016-12-27,1217.159
2016-12-28,1212.081
2016-12-29,1214.519
2016-12-30,1215.566
2017-01-02,1216.863
2017-01-03,1221.456
2017-01-04,1232.768
2017-01-05,1236.802
2017-01-06,1234.439
2017-01-09,1227.069
2017-01-10,1230.105
2017-01-11,1229.959
2017-01-12,1234.271
2017-01-13,1237.021
2017-01-16,1232.657
2017-01-17,1232.085
2017-01-18,1234.13
2017-01-19,1226.57
2017-01-20,1231.487
2017-01-23,1230.617
2017-01-24,1237.836
2017-01-25,1247.795
2017-01-26,1246.68
2017-01-27,1245.531
2017-01-30,1237.013
2017-01-31,1237.077
2017-02-01,1236.826
2017-02-02,1238.175
2017-02-03,1246.559
2017-02-06,1241.999
2017-02-07,1239.612
2017-02-08,1241.808
2017-02-09,1246.32
2017-02-10,1252.04
2017-02-13,1259.074
2017-02-14,1260.74
2017-02-15,1268.055
2017-02-16,1270.885
2017-02-17,1267.105
2017-02-20,1268.472
2017-02-21,1272.41
2017-02-22,1271.834
2017-02-23,1275.252
2017-02-24,1269.849
2017-02-27,1269.638
2017-02-28,1267.59
2017-03-01,1279.563
2017-03-02,1273.648
2017-03-03,1273.541
2017-03-06,1271.474
2017-03-07,1268.201
2017-03-08,1263.118
2017-03-09,1261.665
2017-03-10,1267.775
2017-03-13,1271.472
2017-03-14,1266.775
2017-03-15,1274.976
2017-03-16,1284.498
2017-03-17,1283.562
2017-03-20,1281.644
2017-03-21,1272.333
2017-03-22,1267.161
2017-03-23,1269.888
2017-03-24,1269.768
2017-03-27,1267.779
2017-03-28,1278.059
2017-03-29,1276.81
2017-03-30,1280.396
2017-03-31,1274.954
2017-04-03,1271.136
2017-04-04,1271.624
2017-04-05,1268.928
2017-04-06,1269.374
2017-04-07,1267.846
2017-04-10,1268.048
2017-04-11,1269.413
2017-04-12,1265.445
2017-04-13,1258.161
2017-04-14,1257.293
2017-04-17,1266.036
2017-04-18,1259.538
2017-04-19,1256.738
2017-04-20,1264.54
2017-04-21,1261.672
2017-04-24,1282.567
2017-04-25,1291.237
2017-04-26,1291.883
2017-04-27,1287.834
2017-04-28,1283.773
2017-05-01,1285.882
2017-05-02,1287.747
2017-05-03,1285.878
2017-05-04,1286.008
2017-05-05,1292.034
2017-05-08,1292.73
2017-05-09,1288.402
2017-05-10,1291.568
2017-05-11,1288.417
2017-05-12,1287.938
2017-05-15,1295.739
2017-05-16,1299.266
2017-05-17,1284.156
2017-05-18,1278.148
2017-05-19,1288.244
2017-05-22,1294.524
2017-05-23,1297.398
2017-05-24,1296.969
2017-05-25,1300.205
2017-05-26,1298.076
2017-05-29,1297.57
2017-05-30,1295.279
2017-05-31,1294.535
2017-06-01,1302.676
2017-06-02,1309.092
2017-06-05,1306.415
2017-06-06,1303.935
2017-06-07,1304.303
2017-06-08,1305.161
2017-06-09,1311.359
2017-06-12,1311.313
2017-06-13,1316.01
2017-06-14,1317.101
2017-06-15,1307.075
2017-06-16,1311.502
2017-06-19,1317.857
2017-06-20,1307.985
2017-06-21,1302.364
2017-06-22,1303.905
2017-06-23,1305.988
2017-06-26,1310.41
2017-06-27,1306.942
2017-06-28,1315.795
2017-06-29,1313.876
2017-06-30,1311.195
2017-07-03,1319.156
2017-07-04,1318.106
2017-07-05,1316.253
2017-07-06,1309.645
2017-07-07,1309.889
2017-07-10,1310.997
2017-07-11,1310.697
2017-07-12,1320.929
2017-07-13,1325.343
2017-07-14,1331.847
2017-07-17,1333.268
2017-07-18,1332.26
2017-07-19,1338.477
2017-07-20,1341.39
2017-07-21,1337.775
2017-07-24,1335.403
2017-07-25,1341.965
2017-07-26,1340.909
2017-07-27,1344.159
2017-07-28,1341.911
2017-07-31,1345.052
2017-08-01,1351.436
2017-08-02,1350.416
2017-08-03,1348.741
2017-08-04,1348.862
2017-08-07,1351.121
2017-08-08,1348.986
2017-08-09,1343.733
2017-08-10,1331.257
2017-08-11,1325.078
2017-08-14,1334.626
2017-08-15,1331.678
2017-08-16,1334.885
2017-08-17,1324.516
2017-08-18,1320.6
2017-08-21,1322.215
2017-08-22,1328.479
2017-08-23,1328.349
2017-08-24,1328.449
2017-08-25,1333.572
2017-08-28,1334.104
2017-08-29,1331.195
2017-08-30,1331.949
2017-08-31,1338.941
2017-09-01,1344.453
2017-09-04,1341.555
2017-09-05,1335.037
2017-09-06,1337.373
2017-09-07,1339.559
2017-09-08,1340.67
2017-09-11,1353.076
2017-09-12,1358.878
2017-09-13,1357.974
2017-09-14,1357.578
2017-09-15,1361.413
2017-09-18,1365.399
2017-09-19,1369.443
2017-09-20,1371.83
2017-09-21,1367.653
2017-09-22,1370.104
2017-09-25,1367.839
2017-09-26,1363.706
2017-09-27,1366.25
2017-09-28,1368.944
2017-09-29,1373.801
2017-10-02,1377.278
2017-10-03,1382.011
2017-10-04,1381.988
2017-10-05,1385.285
2017-10-06,1383.61
2017-10-09,1382.049
2017-10-10,1389.627
2017-10-11,1390.565
2017-10-12,1389.4
2017-10-13,1392.096
2017-10-16,1394.023
2017-10-17,1390.802
2017-10-18,1393.811
2017-10-19,1395.818
2017-10-20,1397.984
2017-10-23,1394.167
2017-10-24,1395.221
2017-10-25,1390.076
2017-10-26,1390.706
2017-10-27,1390.734
2017-10-30,1389.912
2017-10-31,1390.313
2017-11-01,1394.971
2017-11-02,1397.528
2017-11-03,1395.807
2017-11-06,1395.207
2017-11-07,1393.885
2017-11-08,1395.37
2017-11-09,1391.487
2017-11-10,1388.713
2017-11-13,1384.147
2017-11-14,1380.644
2017-11-15,1373.845
2017-11-16,1382.54
2017-11-17,1382.886
2017-11-20,1383.34
2017-11-21,1389.76
2017-11-22,1394.023
2017-11-23,1395.84
2017-11-24,1398.806
2017-11-27,1394.818
2017-11-28,1404.03
2017-11-29,1411.521
2017-11-30,1415.237
2017-12-01,1411.378
2017-12-04,1416.423
2017-12-05,1410.441
2017-12-06,1402.299
2017-12-07,1403.461
2017-12-08,1410.432
2017-12-11,1415.953
2017-12-12,1417.893
2017-12-13,1419.052
2017-12-14,1414.283
2017-12-15,1418.418
2017-12-18,1431.271
2017-12-19,1426.721
2017-12-20,1427.529
2017-12-21,1431.977
2017-12-22,1432.527
2017-12-25,1432.547
2017-12-26,1432.891
2017-12-27,1436.374
2017-12-28,1440.345
2017-12-29,1439.839
2018-01-01,1439.778
2018-01-02,1448.396
2018-01-03,1451.501
2018-01-04,1462.881
2018-01-05,1469.584
2018-01-08,1471.265
2018-01-09,1472.866
2018-01-10,1474.877
2018-01-11,1482.18
2018-01-12,1491.101
2018-01-15,1496.892
2018-01-16,1494.139
2018-01-17,1499.716
2018-01-18,1496.999
2018-01-19,1503.333
2018-01-22,1512.857
2018-01-23,1517.658
2018-01-24,1522.804
2018-01-25,1525.311
2018-01-26,1532.631
2018-01-29,1523.182
2018-01-30,1506.869
2018-01-31,1505.174
2018-02-01,1506.215
2018-02-02,1480.546
2018-02-05,1437.576
2018-02-06,1425.504
2018-02-07,1428.114
2018-02-08,1397.516
2018-02-09,1395.71
2018-02-12,1409.932
2018-02-13,1412.927
2018-02-14,1428.523
2018-02-15,1443.216
2018-02-16,1448.41
2018-02-19,1448.688
2018-02-20,1438.52
2018-02-21,1434.764
2018-02-22,1432.699
2018-02-23,1448.938
2018-02-26,1459.603
2018-02-27,1447.398
2018-02-28,1430.204
2018-03-01,1415.889
2018-03-02,1414.072
2018-03-05,1422.182
2018-03-06,1430.909
2018-03-07,1427.338
2018-03-08,1431.959
2018-03-09,1445.211
2018-03-12,1450.662
2018-03-13,1446.356
2018-03-14,1437.626
2018-03-15,1435.754
2018-03-16,1438.141
2018-03-19,1424.21
2018-03-20,1422.972
2018-03-21,1424.385
2018-03-22,1403.669
2018-03-23,1380.127
2018-03-26,1397.784
2018-03-27,1396.033
2018-03-28,1393.157
2018-03-29,1402.214
2018-03-30,1402.96
2018-04-02,1386.855
2018-04-03,1394.381
2018-04-04,1399.58
2018-04-05,1412.392
2018-04-06,1398.162
2018-04-09,1403.019
2018-04-10,1421.58
2018-04-11,1418.554
2018-04-12,1423.231
2018-04-13,1422.495
2018-04-16,1427.674
2018-04-17,1432.871
2018-04-18,1437.289
2018-04-19,1436.325
2018-04-20,1427.212
2018-04-23,1426.56
2018-04-24,1422.506
2018-04-25,1417.703
2018-04-26,1422.487
2018-04-27,1426.497
2018-04-30,1421.149
2018-05-01,1416.394
2018-05-02,1409.047
2018-05-03,1402.43
2018-05-04,1410.542
2018-05-07,1414.147
2018-05-08,1412.304
2018-05-09,1421.472
2018-05-10,1431.288
2018-05-11,1438.477
2018-05-14,1441.743
2018-05-15,1432.125
2018-05-16,1432.947
2018-05-17,1433.975
2018-05-18,1428.889
2018-05-21,1433.919
2018-05-22,1435.578
2018-05-23,1427.286
2018-05-24,1422.342
2018-05-25,1415.943
2018-05-28,1413.251
2018-05-29,1395.903
2018-05-30,1405.704
2018-05-31,1401.282
2018-06-01,1410.391
2018-06-04,1418.949
2018-06-05,1414.359
2018-06-06,1425.8
2018-06-07,1430.479
2018-06-08,1427.886
2018-06-11,1431.901
2018-06-12,1430.568
2018-06-13,1425.345
2018-06-14,1423.875
2018-06-15,1415.89
2018-06-18,1409.188
2018-06-19,1400.676
2018-06-20,1403.661
2018-06-21,1394.693
2018-06-22,1404.318
2018-06-25,1389.679
2018-06-26,1389.808
2018-06-27,1381.516
2018-06-28,1381.905
2018-06-29,1389.808
2018-07-02,1382.335
2018-07-03,1384.815
2018-07-04,1385.873
2018-07-05,1393.767
2018-07-06,1402.856
2018-07-09,1414.582
2018-07-10,1417.303
2018-07-11,1402.85
2018-07-12,1406.297
2018-07-13,1406.792
2018-07-16,1405.408
2018-07-17,1407.413
2018-07-18,1408.681
2018-07-19,1404.93
2018-07-20,1407.864
2018-07-23,1410.394
2018-07-24,1419.247
2018-07-25,1423.546
2018-07-26,1429.93
2018-07-27,1430.818
2018-07-30,1433.806
2018-07-31,1437.108
2018-08-01,1431.217
2018-08-02,1423.396
2018-08-03,1430.128
2018-08-06,1429.424
2018-08-07,1436.369
2018-08-08,1435.424
2018-08-09,1433.285
2018-08-10,1417.248
2018-08-13,1404.773
2018-08-14,1410.618
2018-08-15,1397.527
2018-08-16,1408.793
2018-08-17,1414.459
2018-08-20,1419.849
2018-08-21,1425.724
2018-08-22,1427.287
2018-08-23,1421.318
2018-08-24,1426.242
2018-08-27,1437.72
2018-08-28,1438.788
2018-08-29,1440.821
2018-08-30,1432.758
2018-08-31,1428.795
2018-09-03,1426.335
2018-09-04,1418.847
2018-09-05,1417.689
2018-09-06,1413.336
2018-09-07,1409.589
2018-09-10,1411.355
2018-09-11,1410.053
2018-09-12,1413.949
2018-09-13,1420.729
2018-09-14,1425.066
2018-09-17,1425.101
2018-09-18,1432.185
2018-09-19,1438.482
2018-09-20,1450.316
2018-09-21,1457.113
2018-09-24,1448.635
2018-09-25,1446.829
2018-09-26,1442.662
2018-09-27,1441.146
2018-09-28,1438.309
2018-10-01,1439.082
2018-10-02,1437.433
2018-10-03,1437.768
2018-10-04,1431.373
2018-10-05,1423.846
2018-10-08,1422.943
2018-10-09,1419.554
2018-10-10,1400.326
2018-10-11,1365.817
2018-10-12,1370.794
2018-10-15,1369.055
2018-10-16,1387.784
2018-10-17,1388.547
2018-10-18,1376.567
2018-10-19,1376.694
2018-10-22,1369.267
2018-10-23,1354.814
2018-10-24,1332.804
2018-10-25,1337.815
2018-10-26,1326.146
2018-10-29,1330.079
2018-10-30,1342.512
2018-10-31,1352.624
2018-11-01,1363.139
2018-11-02,1365.976
2018-11-05,1372.759
2018-11-06,1378.81
2018-11-07,1394.546
2018-11-08,1394.923
2018-11-09,1383.209
2018-11-12,1366.508
2018-11-13,1364.155
2018-11-14,1357.468
2018-11-15,1363.9
2018-11-16,1370.477
2018-11-19,1367.005
2018-11-20,1346.216
2018-11-21,1348.263
2018-11-22,1347.553
2018-11-23,1341.271
2018-11-26,1353.955
2018-11-27,1355.159
2018-11-28,1368.173
2018-11-29,1371.831
2018-11-30,1375.198
2018-12-03,1389.245
2018-12-04,1361.463
2018-12-05,1355.233
2018-12-06,1339.604
2018-12-07,1328.894
2018-12-10,1313.776
2018-12-11,1313.26
2018-12-12,1326.297
2018-12-13,1326.869
2018-12-14,1309.453
2018-12-17,1294.018
2018-12-18,1286.228
2018-12-19,1279.866
2018-12-20,1263.781
2018-12-21,1249.892
2018-12-24,1228.625
2018-12-25,1223.879
2018-12-26,1251.467
2018-12-27,1258.274
2018-12-28,1266.37
2018-12-31,1274.359
2019-01-01,1274.474
2019-01-02,1271.717
2019-01-03,1261.942
2019-01-04,1292.372
2019-01-07,1302.428
2019-01-08,1310.937
2019-01-09,1320.207
2019-01-10,1325.988
2019-01-11,1327.812
2019-01-14,1322.914
2019-01-15,1329.808
2019-01-16,1333.76
2019-01-17,1338.75
2019-01-18,1354.946
2019-01-21,1355.023
2019-01-22,1341.951
2019-01-23,1343.359
2019-01-24,1345.945
2019-01-25,1356.597
2019-01-28,1349.913
2019-01-29,1353.294
2019-01-30,1361.145
2019-01-31,1371.323
2019-02-01,1372.621
2019-02-04,1374.243
2019-02-05,1379.709
2019-02-06,1378.608
2019-02-07,1366.335
2019-02-08,1360.326
2019-02-11,1360.916
2019-02-12,1374.237
2019-02-13,1379.304
2019-02-14,1374.056
2019-02-15,1386.761
2019-02-18,1391.371
2019-02-19,1394.491
2019-02-20,1402.167
2019-02-21,1398.592
2019-02-22,1403.891
2019-02-25,1407.772
2019-02-26,1406.051
2019-02-27,1407.177
2019-02-28,1402.245
2019-03-01,1406.258
2019-03-04,1403.262
2019-03-05,1400.525
2019-03-06,1394.804
2019-03-07,1384.389
2019-03-08,1375.215
2019-03-11,1389.198
2019-03-12,1395.489
2019-03-13,1402.198
2019-03-14,1402.408
2019-03-15,1410.599
2019-03-18,1418.707
2019-03-19,1418.693
2019-03-20,1409.007
2019-03-21,1415.902
2019-03-22,1396.183
2019-03-25,1388.914
2019-03-26,1400.045
2019-03-27,1396.348
2019-03-28,1395.746
2019-03-29,1402.838
2019-04-01,1420.575
2019-04-02,1419.268
2019-04-03,1426.615
2019-04-04,1428.444
2019-04-05,1432.851
2019-04-08,1434.262
2019-04-09,1427.229
2019-04-10,1430.698
2019-04-11,1429.714
2019-04-12,1437.572
2019-04-15,1438.014
2019-04-16,1442.012
2019-04-17,1441.683
2019-04-18,1438.745
2019-04-19,1438.383
2019-04-22,1436.431
2019-04-23,1441.0
2019-04-24,1435.202
2019-04-25,1429.015
2019-04-26,1433.926
2019-04-29,1436.076
2019-04-30,1440.242
2019-05-01,1434.667
2019-05-02,1429.735
2019-05-03,1439.431
2019-05-06,1430.542
2019-05-07,1412.93
2019-05-08,1406.69
2019-05-09,1396.644
2019-05-10,1402.72
2019-05-13,1380.713
2019-05-14,1387.181
2019-05-15,1389.803
2019-05-16,1396.979
2019-05-17,1389.903
2019-05-20,1387.28
2019-05-21,1395.361
2019-05-22,1389.754
2019-05-23,1374.991
2019-05-24,1380.923
2019-05-27,1382.392
2019-05-28,1371.675
2019-05-29,1361.676
2019-05-30,1361.607
2019-05-31,1350.269
2019-06-03,1359.357
2019-06-04,1378.116
2019-06-05,1384.904
2019-06-06,1388.15
2019-06-07,1397.195
2019-06-10,1401.908
2019-06-11,1406.904
2019-06-12,1402.349
2019-06-13,1404.042
2019-06-14,1399.563
2019-06-17,1396.242
2019-06-18,1408.113
2019-06-19,1415.688
2019-06-20,1429.135
2019-06-21,1426.952
2019-06-24,1425.787
2019-06-25,1419.943
2019-06-26,1416.591
2019-06-27,1423.185
2019-06-28,1431.372
2019-07-01,1439.297
2019-07-02,1441.278
2019-07-03,1449.193
2019-07-04,1451.781
2019-07-05,1446.233
2019-07-08,1438.184
2019-07-09,1435.147
2019-07-10,1438.928
2019-07-11,1441.296
2019-07-12,1445.305
2019-07-15,1444.92
2019-07-16,1442.252
2019-07-17,1434.141
2019-07-18,1435.223
2019-07-19,1434.521
2019-07-22,1432.932
2019-07-23,1441.034
2019-07-24,1445.399
2019-07-25,1439.328
2019-07-26,1440.706
2019-07-29,1439.012
2019-07-30,1434.828
2019-07-31,1424.936
2019-08-01,1411.015
2019-08-02,1395.97
2019-08-05,1364.262
2019-08-06,1367.943
2019-08-07,1366.688
2019-08-08,1384.746
2019-08-09,1377.988
2019-08-12,1366.118
2019-08-13,1372.347
2019-08-14,1344.995
2019-08-15,1341.103
2019-08-16,1357.665
2019-08-19,1372.051
2019-08-20,1363.153
2019-08-21,1370.354
2019-08-22,1370.15
2019-08-23,1349.457
2019-08-26,1352.386
2019-08-27,1350.686
2019-08-28,1356.922
2019-08-29,1367.777
2019-08-30,1374.626
2019-09-02,1373.021
2019-09-03,1368.183
2019-09-04,1384.05
2019-09-05,1399.364
2019-09-06,1403.643
2019-09-09,1412.376
2019-09-10,1421.665
2019-09-11,1433.445
2019-09-12,1436.478
2019-09-13,1442.471
2019-09-16,1438.88
2019-09-17,1436.696
2019-09-18,1436.071
2019-09-19,1436.223
2019-09-20,1436.575
2019-09-23,1433.598
2019-09-24,1426.686
2019-09-25,1426.373
2019-09-26,1425.718
2019-09-27,1425.298
2019-09-30,1425.95
2019-10-01,1411.538
2019-10-02,1389.506
2019-10-03,1392.581
2019-10-04,1404.481
2019-10-07,1402.19
2019-10-08,1386.556
2019-10-09,1391.75
2019-10-10,1400.673
2019-10-11,1422.616
2019-10-14,1420.065
2019-10-15,1431.73
2019-10-16,1433.109
2019-10-17,1438.069
2019-10-18,1437.71
2019-10-21,1448.535
2019-10-22,1450.971
2019-10-23,1453.962
2019-10-24,1454.142
2019-10-25,1457.002
2019-10-28,1460.887
2019-10-29,1464.312
2019-10-30,1462.783
2019-10-31,1459.018
2019-11-01,1471.2
2019-11-04,1480.865
2019-11-05,1483.285
2019-11-06,1483.955
2019-11-07,1487.952
2019-11-08,1488.032
