Date,USA SMALL GROWTH Small Cap
2015-03-10,1897.623
2015-03-11,1910.248
2015-03-12,1935.51
2015-03-13,1926.772
2015-03-16,1943.149
2015-03-17,1946.695
2015-03-18,1963.922
2015-03-19,1967.067
2015-03-20,1979.257
2015-03-23,1974.915
2015-03-24,1970.985
2015-03-25,1928.521
2015-03-26,1926.311
2015-03-27,1943.738
2015-03-30,1970.601
2015-03-31,1962.612
2015-04-01,1956.72
2015-04-02,1963.184
2015-04-03,1963.184
2015-04-06,1974.289
2015-04-07,1965.905
2015-04-08,1982.56
2015-04-09,1981.226
2015-04-10,1989.502
2015-04-13,1986.668
2015-04-14,1986.426
2015-04-15,2000.799
2015-04-16,1999.546
2015-04-17,1970.263
2015-04-20,1987.022
2015-04-21,1989.387
2015-04-22,1992.58
2015-04-23,2005.476
2015-04-24,1999.148
2015-04-27,1975.122
2015-04-28,1979.025
2015-04-29,1964.561
2015-04-30,1926.859
2015-05-01,1944.123
2015-05-04,1952.917
2015-05-05,1924.691
2015-05-06,1926.119
2015-05-07,1936.906
2015-05-08,1954.159
2015-05-11,1956.548
2015-05-12,1952.306
2015-05-13,1955.257
2015-05-14,1973.256
2015-05-15,1973.975
2015-05-18,1993.844
2015-05-19,1990.137
2015-05-20,1993.625
2015-05-21,1995.824
2015-05-22,1992.987
2015-05-25,1992.987
2015-05-26,1973.716
2015-05-27,1993.738
2015-05-28,1991.034
2015-05-29,1979.281
2015-06-01,1984.2
2015-06-02,1988.1
2015-06-03,2005.64
2015-06-04,1986.576
2015-06-05,2001.801
2015-06-08,1989.301
2015-06-09,1983.245
2015-06-10,2005.873
2015-06-11,2009.874
2015-06-12,2003.88
2015-06-15,2000.198
2015-06-16,2009.806
2015-06-17,2011.379
2015-06-18,2033.719
2015-06-19,2031.003
2015-06-22,2042.257
2015-06-23,2045.351
2015-06-24,2024.43
2015-06-25,2023.854
2015-06-26,2020.431
2015-06-29,1971.143
2015-06-30,1985.771
2015-07-01,1988.666
2015-07-02,1981.295
2015-07-03,1981.295
2015-07-06,1974.973
2015-07-07,1980.041
2015-07-08,1945.934
2015-07-09,1957.382
2015-07-10,1981.749
2015-07-13,2004.958
2015-07-14,2015.449
2015-07-15,2001.08
2015-07-16,2014.666
2015-07-17,2005.664
2015-07-20,1999.765
2015-07-21,1989.54
2015-07-22,1996.35
2015-07-23,1981.928
2015-07-24,1956.445
2015-07-27,1934.998
2015-07-28,1956.973
2015-07-29,1969.696
2015-07-30,1974.844
2015-07-31,1984.406
2015-08-03,1972.622
2015-08-04,1969.794
2015-08-05,1976.71
2015-08-06,1945.975
2015-08-07,1937.273
2015-08-10,1963.246
2015-08-11,1941.907
2015-08-12,1940.304
2015-08-13,1936.947
2015-08-14,1947.176
2015-08-17,1968.972
2015-08-18,1954.71
2015-08-19,1935.352
2015-08-20,1882.409
2015-08-21,1845.027
2015-08-24,1773.386
2015-08-25,1764.944
2015-08-26,1809.63
2015-08-27,1849.745
2015-08-28,1864.232
2015-08-31,1851.572
2015-09-01,1801.315
2015-09-02,1830.395
2015-09-03,1833.352
2015-09-04,1817.551
2015-09-07,1817.551
2015-09-08,1861.679
2015-09-09,1839.284
2015-09-10,1845.434
2015-09-11,1853.547
2015-09-14,1845.82
2015-09-15,1868.547
2015-09-16,1884.424
2015-09-17,1893.756
2015-09-18,1863.992
2015-09-21,1858.849
2015-09-22,1829.777
2015-09-23,1822.546
2015-09-24,1809.743
2015-09-25,1788.131
2015-09-28,1727.573
2015-09-29,1714.679
2015-09-30,1745.252
2015-10-01,1743.186
2015-10-02,1776.313
2015-10-05,1814.21
2015-10-06,1799.678
2015-10-07,1826.204
2015-10-08,1840.857
2015-10-09,1847.998
2015-10-12,1843.235
2015-10-13,1817.466
2015-10-14,1802.196
2015-10-15,1837.304
2015-10-16,1837.135
2015-10-19,1839.791
2015-10-20,1832.626
2015-10-21,1805.973
2015-10-22,1815.599
2015-10-23,1834.82
2015-10-26,1827.601
2015-10-27,1807.856
2015-10-28,1853.626
2015-10-29,1838.363
2015-10-30,1836.161
2015-11-02,1870.923
2015-11-03,1875.167
2015-11-04,1872.874
2015-11-05,1872.033
2015-11-06,1884.846
2015-11-09,1864.687
2015-11-10,1867.901
2015-11-11,1852.68
2015-11-12,1817.272
2015-11-13,1801.666
2015-11-16,1818.054
2015-11-17,1815.982
2015-11-18,1846.336
2015-11-19,1838.847
2015-11-20,1848.103
2015-11-23,1856.176
2015-11-24,1867.91
2015-11-25,1882.411
2015-11-26,1882.411
2015-11-27,1887.071
2015-11-30,1876.481
2015-12-01,1887.615
2015-12-02,1873.514
2015-12-03,1839.775
2015-12-04,1860.416
2015-12-07,1833.123
2015-12-08,1827.328
2015-12-09,1807.629
2015-12-10,1815.832
2015-12-11,1777.862
2015-12-14,1765.573
2015-12-15,1787.064
2015-12-16,1813.506
2015-12-17,1791.499
2015-12-18,1769.117
2015-12-21,1778.742
2015-12-22,1792.328
2015-12-23,1816.424
2015-12-24,1819.626
2015-12-25,1819.626
2015-12-28,1811.705
2015-12-29,1830.543
2015-12-30,1815.117
2015-12-31,1800.07
2016-01-01,1800.07
2016-01-04,1762.515
2016-01-05,1761.17
2016-01-06,1730.779
2016-01-07,1684.634
2016-01-08,1660.413
2016-01-11,1646.924
2016-01-12,1657.761
2016-01-13,1603.174
2016-01-14,1624.72
2016-01-15,1596.097
2016-01-18,1596.097
2016-01-19,1575.364
2016-01-20,1579.171
2016-01-21,1579.832
2016-01-22,1618.257
2016-01-25,1583.255
2016-01-26,1612.881
2016-01-27,1590.007
2016-01-28,1583.176
2016-01-29,1635.456
2016-02-01,1635.282
2016-02-02,1596.54
2016-02-03,1599.436
2016-02-04,1611.404
2016-02-05,1559.111
2016-02-08,1517.874
2016-02-09,1511.477
2016-02-10,1514.803
2016-02-11,1501.575
2016-02-12,1530.401
2016-02-15,1530.401
2016-02-16,1570.184
2016-02-17,1604.222
2016-02-18,1590.823
2016-02-19,1598.767
2016-02-22,1621.023
2016-02-23,1607.631
2016-02-24,1622.342
2016-02-25,1636.651
2016-02-26,1652.369
2016-02-29,1644.752
2016-03-01,1679.702
2016-03-02,1696.265
2016-03-03,1712.812
2016-03-04,1723.852
2016-03-07,1737.716
2016-03-08,1697.744
2016-03-09,1704.928
2016-03-10,1693.574
2016-03-11,1729.341
2016-03-14,1725.212
2016-03-15,1699.916
2016-03-16,1715.026
2016-03-17,1735.988
2016-03-18,1752.294
2016-03-21,1751.786
2016-03-22,1752.149
2016-03-23,1718.82
2016-03-24,1722.823
2016-03-25,1722.823
2016-03-28,1723.113
2016-03-29,1764.678
2016-03-30,1767.427
2016-03-31,1774.25
2016-04-01,1782.525
2016-04-04,1769.13
2016-04-05,1750.819
2016-04-06,1776.441
2016-04-07,1753.02
2016-04-08,1759.643
2016-04-11,1751.177
2016-04-12,1766.786
2016-04-13,1804.52
2016-04-14,1801.642
2016-04-15,1804.918
2016-04-18,1817.68
2016-04-19,1817.681
2016-04-20,1823.932
2016-04-21,1816.013
2016-04-22,1833.33
2016-04-25,1820.129
2016-04-26,1837.565
2016-04-27,1845.543
2016-04-28,1819.656
2016-04-29,1805.004
2016-05-02,1820.062
2016-05-03,1789.61
2016-05-04,1773.76
2016-05-05,1769.184
2016-05-06,1775.889
2016-05-09,1784.107
2016-05-10,1801.824
2016-05-11,1778.635
2016-05-12,1770.118
2016-05-13,1759.881
2016-05-16,1780.221
2016-05-17,1761.299
2016-05-18,1763.243
2016-05-19,1753.844
2016-05-20,1781.737
2016-05-23,1781.567
2016-05-24,1815.195
2016-05-25,1825.524
2016-05-26,1825.511
2016-05-27,1842.679
2016-05-30,1842.679
2016-05-31,1847.376
2016-06-01,1860.864
2016-06-02,1875.159
2016-06-03,1863.346
2016-06-06,1881.617
2016-06-07,1887.533
2016-06-08,1898.34
2016-06-09,1886.685
2016-06-10,1854.475
2016-06-13,1833.691
2016-06-14,1830.379
2016-06-15,1834.965
2016-06-16,1832.627
2016-06-17,1825.969
2016-06-20,1850.433
2016-06-21,1844.612
2016-06-22,1838.756
2016-06-23,1871.906
2016-06-24,1798.939
2016-06-27,1741.765
2016-06-28,1775.402
2016-06-29,1814.789
2016-06-30,1843.803
2016-07-01,1851.496
2016-07-04,1851.496
2016-07-05,1828.301
2016-07-06,1842.188
2016-07-07,1849.076
2016-07-08,1887.358
2016-07-11,1901.733
2016-07-12,1920.917
2016-07-13,1911.681
2016-07-14,1914.051
2016-07-15,1913.681
2016-07-18,1919.824
2016-07-19,1911.136
2016-07-20,1928.426
2016-07-21,1917.737
2016-07-22,1931.393
2016-07-25,1926.903
2016-07-26,1937.895
2016-07-27,1938.887
2016-07-28,1942.272
2016-07-29,1947.503
2016-08-01,1947.551
2016-08-02,1920.108
2016-08-03,1933.411
2016-08-04,1936.401
2016-08-05,1957.425
2016-08-08,1955.072
2016-08-09,1958.352
2016-08-10,1949.96
2016-08-11,1960.945
2016-08-12,1963.269
2016-08-15,1981.662
2016-08-16,1962.078
2016-08-17,1953.823
2016-08-18,1968.94
2016-08-19,1970.426
2016-08-22,1973.058
2016-08-23,1987.108
2016-08-24,1966.5
2016-08-25,1968.239
2016-08-26,1966.001
2016-08-29,1977.044
2016-08-30,1976.068
2016-08-31,1966.337
2016-09-01,1970.527
2016-09-02,1988.709
2016-09-05,1988.709
2016-09-06,1990.371
2016-09-07,1997.825
2016-09-08,1991.443
2016-09-09,1932.196
2016-09-12,1957.751
2016-09-13,1923.615
2016-09-14,1923.286
2016-09-15,1947.808
2016-09-16,1942.755
2016-09-19,1952.406
2016-09-20,1946.127
2016-09-21,1970.965
2016-09-22,1994.921
2016-09-23,1981.206
2016-09-26,1965.663
2016-09-27,1973.088
2016-09-28,1983.336
2016-09-29,1957.42
2016-09-30,1975.833
2016-10-03,1968.04
2016-10-04,1958.251
2016-10-05,1969.272
2016-10-06,1967.981
2016-10-07,1954.267
2016-10-10,1972.774
2016-10-11,1935.95
2016-10-12,1934.54
2016-10-13,1920.92
2016-10-14,1914.905
2016-10-17,1909.822
2016-10-18,1920.195
2016-10-19,1924.928
2016-10-20,1919.283
2016-10-21,1915.621
2016-10-24,1926.688
2016-10-25,1906.632
2016-10-26,1889.269
2016-10-27,1866.932
2016-10-28,1868.769
2016-10-31,1874.001
2016-11-01,1858.121
2016-11-02,1835.518
2016-11-03,1824.648
2016-11-04,1832.51
2016-11-07,1875.229
2016-11-08,1880.366
2016-11-09,1922.905
2016-11-10,1939.414
2016-11-11,1968.536
2016-11-14,1992.391
2016-11-15,2002.247
2016-11-16,2001.879
2016-11-17,2016.359
2016-11-18,2016.876
2016-11-21,2029.48
2016-11-22,2041.15
2016-11-23,2055.73
2016-11-24,2055.73
2016-11-25,2063.443
2016-11-28,2038.209
2016-11-29,2036.148
2016-11-30,2028.274
2016-12-01,2009.675
2016-12-02,2012.35
2016-12-05,2040.514
2016-12-06,2060.656
2016-12-07,2077.024
2016-12-08,2101.896
2016-12-09,2098.912
2016-12-12,2079.194
2016-12-13,2081.766
2016-12-14,2057.88
2016-12-15,2070.11
2016-12-16,2066.934
2016-12-19,2075.32
2016-12-20,2085.718
2016-12-21,2075.538
2016-12-22,2055.271
2016-12-23,2068.278
2016-12-26,2068.278
2016-12-27,2078.309
2016-12-28,2053.899
2016-12-29,2056.939
2016-12-30,2046.733
2017-01-02,2046.733
2017-01-03,2060.118
2017-01-04,2095.561
2017-01-05,2079.545
2017-01-06,2074.946
2017-01-09,2068.742
2017-01-10,2082.444
2017-01-11,2084.43
2017-01-12,2075.398
2017-01-13,2089.625
2017-01-16,2089.625
2017-01-17,2065.419
2017-01-18,2074.002
2017-01-19,2059.303
2017-01-20,2066.798
2017-01-23,2061.113
2017-01-24,2089.731
2017-01-25,2110.439
2017-01-26,2098.699
2017-01-27,2092.93
2017-01-30,2072.543
2017-01-31,2086.739
2017-02-01,2085.124
2017-02-02,2081.997
2017-02-03,2106.674
2017-02-06,2092.937
2017-02-07,2086.743
2017-02-08,2087.923
2017-02-09,2116.246
2017-02-10,2129.601
2017-02-13,2130.128
2017-02-14,2136.014
2017-02-15,2147.639
2017-02-16,2141.413
2017-02-17,2148.249
2017-02-20,2148.249
2017-02-21,2163.098
2017-02-22,2152.328
2017-02-23,2136.753
2017-02-24,2142.024
2017-02-27,2162.717
2017-02-28,2133.372
2017-03-01,2170.847
2017-03-02,2151.556
2017-03-03,2153.582
2017-03-06,2139.311
2017-03-07,2125.121
2017-03-08,2118.565
2017-03-09,2112.461
2017-03-10,2122.56
2017-03-13,2129.218
2017-03-14,2116.459
2017-03-15,2148.394
2017-03-16,2149.335
2017-03-17,2154.636
2017-03-20,2147.309
2017-03-21,2099.071
2017-03-22,2101.59
2017-03-23,2108.007
2017-03-24,2111.527
2017-03-27,2116.352
2017-03-28,2130.777
2017-03-29,2139.533
2017-03-30,2148.797
2017-03-31,2154.711
2017-04-03,2134.796
2017-04-04,2131.648
2017-04-05,2112.97
2017-04-06,2130.373
2017-04-07,2130.365
2017-04-10,2135.92
2017-04-11,2145.377
2017-04-12,2123.09
2017-04-13,2105.41
2017-04-14,2105.41
2017-04-17,2128.463
2017-04-18,2128.046
2017-04-19,2138.339
2017-04-20,2160.627
2017-04-21,2153.342
2017-04-24,2177.278
2017-04-25,2194.674
2017-04-26,2200.64
2017-04-27,2206.477
2017-04-28,2186.096
2017-05-01,2195.863
2017-05-02,2192.629
2017-05-03,2179.84
2017-05-04,2179.027
2017-05-05,2197.844
2017-05-08,2186.297
2017-05-09,2191.177
2017-05-10,2202.883
2017-05-11,2193.025
2017-05-12,2183.902
2017-05-15,2200.384
2017-05-16,2201.144
2017-05-17,2150.731
2017-05-18,2159.962
2017-05-19,2174.516
2017-05-22,2189.268
2017-05-23,2188.257
2017-05-24,2194.737
2017-05-25,2198.634
2017-05-26,2199.658
2017-05-29,2199.658
2017-05-30,2185.212
2017-05-31,2185.901
2017-06-01,2224.093
2017-06-02,2238.737
2017-06-05,2226.717
2017-06-06,2224.347
2017-06-07,2223.741
2017-06-08,2242.262
2017-06-09,2234.317
2017-06-12,2228.974
2017-06-13,2245.793
2017-06-14,2234.864
2017-06-15,2222.846
2017-06-16,2221.698
2017-06-19,2247.883
2017-06-20,2225.445
2017-06-21,2224.181
2017-06-22,2231.02
2017-06-23,2249.567
2017-06-26,2252.206
2017-06-27,2225.796
2017-06-28,2260.418
2017-06-29,2236.609
2017-06-30,2242.003
2017-07-03,2248.36
2017-07-04,2248.36
2017-07-05,2247.721
2017-07-06,2216.224
2017-07-07,2242.214
2017-07-10,2233.955
2017-07-11,2243.752
2017-07-12,2263.582
2017-07-13,2265.753
2017-07-14,2275.011
2017-07-17,2276.749
2017-07-18,2272.257
2017-07-19,2295.168
2017-07-20,2293.018
2017-07-21,2287.938
2017-07-24,2295.624
2017-07-25,2308.964
2017-07-26,2300.947
2017-07-27,2283.784
2017-07-28,2280.023
2017-07-31,2271.863
2017-08-01,2277.677
2017-08-02,2256.714
2017-08-03,2250.88
2017-08-04,2255.494
2017-08-07,2263.548
2017-08-08,2254.253
2017-08-09,2240.439
2017-08-10,2198.817
2017-08-11,2211.528
2017-08-14,2237.844
2017-08-15,2224.426
2017-08-16,2229.685
2017-08-17,2192.354
2017-08-18,2190.345
2017-08-21,2189.613
2017-08-22,2214.405
2017-08-23,2208.363
2017-08-24,2210.852
2017-08-25,2212.743
2017-08-28,2220.56
2017-08-29,2222.956
2017-08-30,2242.175
2017-08-31,2267.99
2017-09-01,2278.644
2017-09-04,2278.644
2017-09-05,2262.223
2017-09-06,2265.003
2017-09-07,2262.885
2017-09-08,2262.479
2017-09-11,2283.091
2017-09-12,2295.44
2017-09-13,2295.162
2017-09-14,2293.126
2017-09-15,2301.722
2017-09-18,2316.272
2017-09-19,2314.441
2017-09-20,2323.969
2017-09-21,2319.97
2017-09-22,2328.37
2017-09-25,2322.038
2017-09-26,2323.786
2017-09-27,2358.559
2017-09-28,2365.165
2017-09-29,2373.493
2017-10-02,2397.376
2017-10-03,2403.72
2017-10-04,2404.624
2017-10-05,2410.37
2017-10-06,2411.761
2017-10-09,2400.883
2017-10-10,2401.865
2017-10-11,2402.482
2017-10-12,2403.128
2017-10-13,2401.431
2017-10-16,2403.223
2017-10-17,2398.03
2017-10-18,2406.807
2017-10-19,2401.961
2017-10-20,2420.818
2017-10-23,2406.929
2017-10-24,2411.728
2017-10-25,2398.074
2017-10-26,2407.885
2017-10-27,2427.765
2017-10-30,2410.257
2017-10-31,2431.484
2017-11-01,2418.652
2017-11-02,2418.82
2017-11-03,2425.473
2017-11-06,2433.375
2017-11-07,2410.738
2017-11-08,2418.939
2017-11-09,2402.158
2017-11-10,2406.551
2017-11-13,2406.834
2017-11-14,2399.266
2017-11-15,2386.896
2017-11-16,2423.291
2017-11-17,2432.707
2017-11-20,2446.23
2017-11-21,2472.058
2017-11-22,2471.4
2017-11-23,2471.4
2017-11-24,2478.594
2017-11-27,2463.804
2017-11-28,2491.971
2017-11-29,2487.086
2017-11-30,2503.675
2017-12-01,2493.738
2017-12-04,2480.241
2017-12-05,2463.595
2017-12-06,2454.655
2017-12-07,2477.373
2017-12-08,2485.564
2017-12-11,2481.107
2017-12-12,2471.377
2017-12-13,2483.67
2017-12-14,2461.369
2017-12-15,2492.958
2017-12-18,2520.504
2017-12-19,2508.918
2017-12-20,2517.214
2017-12-21,2523.344
2017-12-22,2523.029
2017-12-25,2523.029
2017-12-26,2526.492
2017-12-27,2529.349
2017-12-28,2536.668
2017-12-29,2520.088
2018-01-01,2520.088
2018-01-02,2543.448
2018-01-03,2554.319
2018-01-04,2559.596
2018-01-05,2570.577
2018-01-08,2575.479
2018-01-09,2575.459
2018-01-10,2568.551
2018-01-11,2606.824
2018-01-12,2615.59
2018-01-15,2615.59
2018-01-16,2588.597
2018-01-17,2610.33
2018-01-18,2601.675
2018-01-19,2632.217
2018-01-22,2650.202
2018-01-23,2661.75
2018-01-24,2652.008
2018-01-25,2658.253
2018-01-26,2674.667
2018-01-29,2659.69
2018-01-30,2631.637
2018-01-31,2619.982
2018-02-01,2628.058
2018-02-02,2576.143
2018-02-05,2486.886
2018-02-06,2512.667
2018-02-07,2509.209
2018-02-08,2425.405
2018-02-09,2444.765
2018-02-12,2474.396
2018-02-13,2482.946
2018-02-14,2533.376
2018-02-15,2561.774
2018-02-16,2565.276
2018-02-19,2565.276
2018-02-20,2551.088
2018-02-21,2548.689
2018-02-22,2547.015
2018-02-23,2578.657
2018-02-26,2596.569
2018-02-27,2562.378
2018-02-28,2535.469
2018-03-01,2521.373
2018-03-02,2560.259
2018-03-05,2581.789
2018-03-06,2608.69
2018-03-07,2625.665
2018-03-08,2627.629
2018-03-09,2669.28
2018-03-12,2672.673
2018-03-13,2656.996
2018-03-14,2647.508
2018-03-15,2632.878
2018-03-16,2642.637
2018-03-19,2614.058
2018-03-20,2622.746
2018-03-21,2635.228
2018-03-22,2574.954
2018-03-23,2526.824
2018-03-26,2585.899
2018-03-27,2533.967
2018-03-28,2524.728
2018-03-29,2560.994
2018-03-30,2560.994
2018-04-02,2498.255
2018-04-03,2526.649
2018-04-04,2558.425
2018-04-05,2575.628
2018-04-06,2524.582
2018-04-09,2527.79
2018-04-10,2574.303
2018-04-11,2578.139
2018-04-12,2596.674
2018-04-13,2584.604
2018-04-16,2608.298
2018-04-17,2644.162
2018-04-18,2652.456
2018-04-19,2631.242
2018-04-20,2612.217
2018-04-23,2605.069
2018-04-24,2576.611
2018-04-25,2574.739
2018-04-26,2590.043
2018-04-27,2585.279
2018-04-30,2562.208
2018-05-01,2575.719
2018-05-02,2576.405
2018-05-03,2573.392
2018-05-04,2608.735
2018-05-07,2633.27
2018-05-08,2643.472
2018-05-09,2661.13
2018-05-10,2676.642
2018-05-11,2684.861
2018-05-14,2676.881
2018-05-15,2671.929
2018-05-16,2695.533
2018-05-17,2706.711
2018-05-18,2710.304
2018-05-21,2722.363
2018-05-22,2700.136
2018-05-23,2704.002
2018-05-24,2707.148
2018-05-25,2704.338
2018-05-28,2704.338
2018-05-29,2698.559
2018-05-30,2736.108
2018-05-31,2714.5
2018-06-01,2735.773
2018-06-04,2755.085
2018-06-05,2774.879
2018-06-06,2794.225
2018-06-07,2776.439
2018-06-08,2790.55
2018-06-11,2797.68
2018-06-12,2817.772
2018-06-13,2806.819
2018-06-14,2819.893
2018-06-15,2816.98
2018-06-18,2828.962
2018-06-19,2824.398
2018-06-20,2843.966
2018-06-21,2812.124
2018-06-22,2803.307
2018-06-25,2747.84
2018-06-26,2768.407
2018-06-27,2722.37
2018-06-28,2740.714
2018-06-29,2741.561
2018-07-02,2757.56
2018-07-03,2762.612
2018-07-04,2762.612
2018-07-05,2791.377
2018-07-06,2821.034
2018-07-09,2841.752
2018-07-10,2834.32
2018-07-11,2817.251
2018-07-12,2841.827
2018-07-13,2840.715
2018-07-16,2825.027
2018-07-17,2848.616
2018-07-18,2857.041
2018-07-19,2866.021
2018-07-20,2855.513
2018-07-23,2853.133
2018-07-24,2817.369
2018-07-25,2840.16
2018-07-26,2851.318
2018-07-27,2797.32
2018-07-30,2757.652
2018-07-31,2787.661
2018-08-01,2795.374
2018-08-02,2831.563
2018-08-03,2820.531
2018-08-06,2844.547
2018-08-07,2854.783
2018-08-08,2845.415
2018-08-09,2851.853
2018-08-10,2846.93
2018-08-13,2828.059
2018-08-14,2858.442
2018-08-15,2823.63
2018-08-16,2846.142
2018-08-17,2857.968
2018-08-20,2867.627
2018-08-21,2897.03
2018-08-22,2910.071
2018-08-23,2906.152
2018-08-24,2924.754
2018-08-27,2940.725
2018-08-28,2943.656
2018-08-29,2956.839
2018-08-30,2951.094
2018-08-31,2966.98
2018-09-03,2966.98
2018-09-04,2965.181
2018-09-05,2942.135
2018-09-06,2925.089
2018-09-07,2927.139
2018-09-10,2938.327
2018-09-11,2948.238
2018-09-12,2947.854
2018-09-13,2949.858
2018-09-14,2962.568
2018-09-17,2920.244
2018-09-18,2938.419
2018-09-19,2918.219
2018-09-20,2938.805
2018-09-21,2925.062
2018-09-24,2921.678
2018-09-25,2932.234
2018-09-26,2910.036
2018-09-27,2912.2
2018-09-28,2922.337
2018-10-01,2888.216
2018-10-02,2858.401
2018-10-03,2874.769
2018-10-04,2826.353
2018-10-05,2802.208
2018-10-08,2777.481
2018-10-09,2759.445
2018-10-10,2668.586
2018-10-11,2628.032
2018-10-12,2654.873
2018-10-15,2659.348
2018-10-16,2743.394
2018-10-17,2732.321
2018-10-18,2684.964
2018-10-19,2648.202
2018-10-22,2648.289
2018-10-23,2626.07
2018-10-24,2524.27
2018-10-25,2570.899
2018-10-26,2538.656
2018-10-29,2511.424
2018-10-30,2563.898
2018-10-31,2594.06
2018-11-01,2652.101
2018-11-02,2652.497
2018-11-05,2641.282
2018-11-06,2650.284
2018-11-07,2709.609
2018-11-08,2700.464
2018-11-09,2652.417
2018-11-12,2592.326
2018-11-13,2585.696
2018-11-14,2565.713
2018-11-15,2606.909
2018-11-16,2613.754
2018-11-19,2537.351
2018-11-20,2495.784
2018-11-21,2532.208
2018-11-22,2532.208
2018-11-23,2536.757
2018-11-26,2575.381
2018-11-27,2549.855
2018-11-28,2626.121
2018-11-29,2621.946
2018-11-30,2638.79
2018-12-03,2671.58
2018-12-04,2561.556
2018-12-05,2561.556
2018-12-06,2556.832
2018-12-07,2494.396
2018-12-10,2495.009
2018-12-11,2490.418
2018-12-12,2517.986
2018-12-13,2483.269
2018-12-14,2443.302
2018-12-17,2378.583
2018-12-18,2380.12
2018-12-19,2338.701
2018-12-20,2292.438
2018-12-21,2229.577
2018-12-24,2188.794
2018-12-25,2188.794
2018-12-26,2302.914
2018-12-27,2316.414
2018-12-28,2321.648
2018-12-31,2350.137
2019-01-01,2350.137
2019-01-02,2344.815
2019-01-03,2288.767
2019-01-04,2376.261
2019-01-07,2421.539
2019-01-08,2461.731
2019-01-09,2485.337
2019-01-10,2502.649
2019-01-11,2506.522
2019-01-14,2482.336
2019-01-15,2509.424
2019-01-16,2519.756
2019-01-17,2543.707
2019-01-18,2578.497
2019-01-21,2578.497
2019-01-22,2533.908
2019-01-23,2528.721
2019-01-24,2550.501
2019-01-25,2585.08
2019-01-28,2568.921
2019-01-29,2562.804
2019-01-30,2591.711
2019-01-31,2619.943
2019-02-01,2632.265
2019-02-04,2663.288
2019-02-05,2673.611
2019-02-06,2672.175
2019-02-07,2643.229
2019-02-08,2653.414
2019-02-11,2672.003
2019-02-12,2710.849
2019-02-13,2719.643
2019-02-14,2726.92
2019-02-15,2763.212
2019-02-18,2763.212
2019-02-19,2765.288
2019-02-20,2772.106
2019-02-21,2764.686
2019-02-22,2794.821
2019-02-25,2802.391
2019-02-26,2783.143
2019-02-27,2796.435
2019-02-28,2783.044
2019-03-01,2812.936
2019-03-04,2780.477
2019-03-05,2771.344
2019-03-06,2721.421
2019-03-07,2706.361
2019-03-08,2701.647
2019-03-11,2750.419
2019-03-12,2757.743
2019-03-13,2770.888
2019-03-14,2763.867
2019-03-15,2772.911
2019-03-18,2788.803
2019-03-19,2786.161
2019-03-20,2766.616
2019-03-21,2812.087
2019-03-22,2717.858
2019-03-25,2726.283
2019-03-26,2748.689
2019-03-27,2726.892
2019-03-28,2754.637
2019-03-29,2772.669
2019-04-01,2800.778
2019-04-02,2799.875
2019-04-03,2817.946
2019-04-04,2814.01
2019-04-05,2837.713
2019-04-08,2837.604
2019-04-09,2810.618
2019-04-10,2843.444
2019-04-11,2840.488
2019-04-12,2852.194
2019-04-15,2851.767
2019-04-16,2850.161
2019-04-17,2811.923
2019-04-18,2815.918
2019-04-19,2815.918
2019-04-22,2816.123
2019-04-23,2859.176
2019-04-24,2865.213
2019-04-25,2849.282
2019-04-26,2876.233
2019-04-29,2882.198
2019-04-30,2871.244
2019-05-01,2840.815
2019-05-02,2852.629
2019-05-03,2901.858
2019-05-06,2904.55
2019-05-07,2845.764
2019-05-08,2835.558
2019-05-09,2828.156
2019-05-10,2831.55
2019-05-13,2737.986
2019-05-14,2772.129
2019-05-15,2787.803
2019-05-16,2812.987
2019-05-17,2776.314
2019-05-20,2752.237
2019-05-21,2792.153
2019-05-22,2776.22
2019-05-23,2725.365
2019-05-24,2745.412
2019-05-27,2745.412
2019-05-28,2731.439
2019-05-29,2703.903
2019-05-30,2709.732
2019-05-31,2676.151
2019-06-03,2671.339
2019-06-04,2747.545
2019-06-05,2756.746
2019-06-06,2760.933
2019-06-07,2785.908
2019-06-10,2804.116
2019-06-11,2791.959
2019-06-12,2796.681
2019-06-13,2819.702
2019-06-14,2794.494
2019-06-17,2816.727
2019-06-18,2847.799
2019-06-19,2862.951
2019-06-20,2881.718
2019-06-21,2860.178
2019-06-24,2828.852
2019-06-25,2804.561
2019-06-26,2800.408
2019-06-27,2851.763
2019-06-28,2889.689
2019-07-01,2906.951
2019-07-02,2897.825
2019-07-03,2921.543
2019-07-04,2921.543
2019-07-05,2923.049
2019-07-08,2895.74
2019-07-09,2903.082
2019-07-10,2909.538
2019-07-11,2905.458
2019-07-12,2928.78
2019-07-15,2924.19
2019-07-16,2919.535
2019-07-17,2906.481
2019-07-18,2917.815
2019-07-19,2902.833
2019-07-22,2905.093
2019-07-23,2920.581
2019-07-24,2965.125
2019-07-25,2941.814
2019-07-26,2974.14
2019-07-29,2955.424
2019-07-30,2974.564
2019-07-31,2943.829
2019-08-01,2913.141
2019-08-02,2878.271
2019-08-05,2792.153
2019-08-06,2831.143
2019-08-07,2838.726
2019-08-08,2901.126
2019-08-09,2870.413
2019-08-12,2830.798
2019-08-13,2866.168
2019-08-14,2784.05
2019-08-15,2782.406
2019-08-16,2835.813
2019-08-19,2858.186
2019-08-20,2841.638
2019-08-21,2868.164
2019-08-22,2863.073
2019-08-23,2786.911
2019-08-26,2812.042
